rule,need,partition,date_utc,signal_ts,entry_bar_start,entry_px,H,L,range,F15,F65,E20_DOWN,frozen_h2_bar_start,session_end,baseline_exit_reason,baseline_net_pnl_usd,baseline_loser,frozen_h2_failure,persistence_exit,persistence_bar_start,persistence_run,max_pre_h2_run_seen,exit_bar_start,exit_ts,exit_px,exit_reason,net_pnl_usd,win,h2_before_exit
P2,2,reference_validation,2025-08-01,2025-08-01 14:05:00+00:00,2025-08-01 17:55:00+00:00,114340.66,115956.0,114055.6,1900.3999999999944,114340.66,115290.86,113675.52,2025-08-01 18:10:00+00:00,2025-08-01 20:00:00+00:00,TP,2.508589123064356,False,False,False,,0,1,2025-08-01 18:15:00+00:00,2025-08-01 18:15:00+00:00,113675.52,TP_E20_DOWN,2.508589123064356,True,True
P3,3,reference_validation,2025-08-01,2025-08-01 14:05:00+00:00,2025-08-01 17:55:00+00:00,114340.66,115956.0,114055.6,1900.3999999999944,114340.66,115290.86,113675.52,2025-08-01 18:10:00+00:00,2025-08-01 20:00:00+00:00,TP,2.508589123064356,False,False,False,,0,1,2025-08-01 18:15:00+00:00,2025-08-01 18:15:00+00:00,113675.52,TP_E20_DOWN,2.508589123064356,True,True
P1,1,reference_validation,2025-08-21,2025-08-21 14:45:00+00:00,2025-08-21 14:50:00+00:00,113059.235,113947.4,112902.5,1044.8999999999942,113059.235,113581.685,112693.52,2025-08-21 15:10:00+00:00,2025-08-21 20:00:00+00:00,TP,1.2173601386918835,False,False,True,2025-08-21 14:50:00+00:00,1,1,2025-08-21 14:50:00+00:00,2025-08-21 14:55:00+00:00,113345.5,PERSISTENCE_P1,-1.6659956526328852,False,False
P2,2,reference_validation,2025-08-21,2025-08-21 14:45:00+00:00,2025-08-21 14:50:00+00:00,113059.235,113947.4,112902.5,1044.8999999999942,113059.235,113581.685,112693.52,2025-08-21 15:10:00+00:00,2025-08-21 20:00:00+00:00,TP,1.2173601386918835,False,False,True,2025-08-21 14:55:00+00:00,2,2,2025-08-21 14:55:00+00:00,2025-08-21 15:00:00+00:00,113232.0,PERSISTENCE_P2,-1.1640463868342972,False,False
P3,3,reference_validation,2025-08-21,2025-08-21 14:45:00+00:00,2025-08-21 14:50:00+00:00,113059.235,113947.4,112902.5,1044.8999999999942,113059.235,113581.685,112693.52,2025-08-21 15:10:00+00:00,2025-08-21 20:00:00+00:00,TP,1.2173601386918835,False,False,True,2025-08-21 15:00:00+00:00,3,3,2025-08-21 15:00:00+00:00,2025-08-21 15:05:00+00:00,113107.0,PERSISTENCE_P3,-0.6112388253821079,False,False
P1,1,reference_validation,2025-10-20,2025-10-20 16:05:00+00:00,2025-10-20 16:30:00+00:00,110691.965,111650.0,110522.9,1127.1000000000058,110691.965,111255.515,110297.48,2025-10-20 16:35:00+00:00,2025-10-20 20:00:00+00:00,TP,1.381904404714473,False,False,True,2025-10-20 16:30:00+00:00,1,1,2025-10-20 16:30:00+00:00,2025-10-20 16:35:00+00:00,110702.5,PERSISTENCE_P1,-0.44758701320372934,False,False
P2,2,reference_validation,2025-10-20,2025-10-20 16:05:00+00:00,2025-10-20 16:30:00+00:00,110691.965,111650.0,110522.9,1127.1000000000058,110691.965,111255.515,110297.48,2025-10-20 16:35:00+00:00,2025-10-20 20:00:00+00:00,TP,1.381904404714473,False,False,False,,0,1,2025-10-20 16:45:00+00:00,2025-10-20 16:45:00+00:00,110297.48,TP_E20_DOWN,1.381904404714473,True,True
P3,3,reference_validation,2025-10-20,2025-10-20 16:05:00+00:00,2025-10-20 16:30:00+00:00,110691.965,111650.0,110522.9,1127.1000000000058,110691.965,111255.515,110297.48,2025-10-20 16:35:00+00:00,2025-10-20 20:00:00+00:00,TP,1.381904404714473,False,False,False,,0,1,2025-10-20 16:45:00+00:00,2025-10-20 16:45:00+00:00,110297.48,TP_E20_DOWN,1.381904404714473,True,True
P1,1,reference_validation,2025-12-04,2025-12-04 13:50:00+00:00,2025-12-04 14:00:00+00:00,92589.35,93600.0,92411.0,1189.0,92589.35,93183.85,92173.2,2025-12-04 14:35:00+00:00,2025-12-04 20:00:00+00:00,TP,1.8472887000503229,False,False,True,2025-12-04 14:10:00+00:00,1,1,2025-12-04 14:10:00+00:00,2025-12-04 14:15:00+00:00,92614.7,PERSISTENCE_P1,-0.5368947940556407,False,False
P2,2,reference_validation,2025-12-04,2025-12-04 13:50:00+00:00,2025-12-04 14:00:00+00:00,92589.35,93600.0,92411.0,1189.0,92589.35,93183.85,92173.2,2025-12-04 14:35:00+00:00,2025-12-04 20:00:00+00:00,TP,1.8472887000503229,False,False,True,2025-12-04 14:15:00+00:00,2,2,2025-12-04 14:15:00+00:00,2025-12-04 14:20:00+00:00,92593.4,PERSISTENCE_P2,-0.42187076591415945,False,False
P3,3,reference_validation,2025-12-04,2025-12-04 13:50:00+00:00,2025-12-04 14:00:00+00:00,92589.35,93600.0,92411.0,1189.0,92589.35,93183.85,92173.2,2025-12-04 14:35:00+00:00,2025-12-04 20:00:00+00:00,TP,1.8472887000503229,False,False,False,,0,2,2025-12-04 14:50:00+00:00,2025-12-04 14:50:00+00:00,92173.2,TP_E20_DOWN,1.8472887000503229,True,True
P1,1,reference_validation,2025-12-08,2025-12-08 13:45:00+00:00,2025-12-08 13:50:00+00:00,91557.95,92262.6,91433.6,829.0,91557.95,91972.45,91267.8,2025-12-08 13:55:00+00:00,2025-12-08 20:00:00+00:00,TP,1.1845155991369871,False,False,False,,0,0,2025-12-08 14:20:00+00:00,2025-12-08 14:20:00+00:00,91267.8,TP_E20_DOWN,1.1845155991369083,True,True
P2,2,reference_validation,2025-12-08,2025-12-08 13:45:00+00:00,2025-12-08 13:50:00+00:00,91557.95,92262.6,91433.6,829.0,91557.95,91972.45,91267.8,2025-12-08 13:55:00+00:00,2025-12-08 20:00:00+00:00,TP,1.1845155991369871,False,False,False,,0,0,2025-12-08 14:20:00+00:00,2025-12-08 14:20:00+00:00,91267.8,TP_E20_DOWN,1.1845155991369083,True,True
P3,3,reference_validation,2025-12-08,2025-12-08 13:45:00+00:00,2025-12-08 13:50:00+00:00,91557.95,92262.6,91433.6,829.0,91557.95,91972.45,91267.8,2025-12-08 13:55:00+00:00,2025-12-08 20:00:00+00:00,TP,1.1845155991369871,False,False,False,,0,0,2025-12-08 14:20:00+00:00,2025-12-08 14:20:00+00:00,91267.8,TP_E20_DOWN,1.1845155991369083,True,True
P1,1,reference_validation,2025-12-10,2025-12-10 14:55:00+00:00,2025-12-10 15:10:00+00:00,91954.685,93278.9,91721.0,1557.8999999999942,91954.685,92733.635,91409.42,2025-12-10 15:30:00+00:00,2025-12-10 20:00:00+00:00,CLOSE_INVALIDATION,-5.841892384276029,True,False,True,2025-12-10 15:10:00+00:00,1,1,2025-12-10 15:10:00+00:00,2025-12-10 15:15:00+00:00,92050.2,PERSISTENCE_P1,-0.9193590734392676,False,False
P2,2,reference_validation,2025-12-10,2025-12-10 14:55:00+00:00,2025-12-10 15:10:00+00:00,91954.685,93278.9,91721.0,1557.8999999999942,91954.685,92733.635,91409.42,2025-12-10 15:30:00+00:00,2025-12-10 20:00:00+00:00,CLOSE_INVALIDATION,-5.841892384276029,True,False,False,,0,1,2025-12-10 18:35:00+00:00,2025-12-10 18:40:00+00:00,92955.5,CLOSE_INVALIDATION_F65,-5.841892384276029,False,True
P3,3,reference_validation,2025-12-10,2025-12-10 14:55:00+00:00,2025-12-10 15:10:00+00:00,91954.685,93278.9,91721.0,1557.8999999999942,91954.685,92733.635,91409.42,2025-12-10 15:30:00+00:00,2025-12-10 20:00:00+00:00,CLOSE_INVALIDATION,-5.841892384276029,True,False,False,,0,1,2025-12-10 18:35:00+00:00,2025-12-10 18:40:00+00:00,92955.5,CLOSE_INVALIDATION_F65,-5.841892384276029,False,True
P1,1,reference_validation,2025-12-12,2025-12-12 14:35:00+00:00,2025-12-12 15:00:00+00:00,92120.94,92600.0,92036.4,563.6000000000058,92120.94,92402.74,91923.68,2025-12-12 15:05:00+00:00,2025-12-12 20:00:00+00:00,TP,0.6706577679299043,False,False,False,,0,0,2025-12-12 15:05:00+00:00,2025-12-12 15:05:00+00:00,91923.68,TP_E20_DOWN,0.6706577679299043,True,False
P2,2,reference_validation,2025-12-12,2025-12-12 14:35:00+00:00,2025-12-12 15:00:00+00:00,92120.94,92600.0,92036.4,563.6000000000058,92120.94,92402.74,91923.68,2025-12-12 15:05:00+00:00,2025-12-12 20:00:00+00:00,TP,0.6706577679299043,False,False,False,,0,0,2025-12-12 15:05:00+00:00,2025-12-12 15:05:00+00:00,91923.68,TP_E20_DOWN,0.6706577679299043,True,False
P3,3,reference_validation,2025-12-12,2025-12-12 14:35:00+00:00,2025-12-12 15:00:00+00:00,92120.94,92600.0,92036.4,563.6000000000058,92120.94,92402.74,91923.68,2025-12-12 15:05:00+00:00,2025-12-12 20:00:00+00:00,TP,0.6706577679299043,False,False,False,,0,0,2025-12-12 15:05:00+00:00,2025-12-12 15:05:00+00:00,91923.68,TP_E20_DOWN,0.6706577679299043,True,False
P1,1,reference_validation,2025-12-22,2025-12-22 17:15:00+00:00,2025-12-22 17:25:00+00:00,89282.435,90599.0,89050.1,1548.8999999999942,89282.435,90056.88500000001,88740.32,2025-12-22 19:00:00+00:00,2025-12-22 20:00:00+00:00,TP,2.63595550457372,False,False,True,2025-12-22 17:25:00+00:00,1,1,2025-12-22 17:25:00+00:00,2025-12-22 17:30:00+00:00,89302.9,PERSISTENCE_P1,-0.5146082093302927,False,False
P2,2,reference_validation,2025-12-22,2025-12-22 17:15:00+00:00,2025-12-22 17:25:00+00:00,89282.435,90599.0,89050.1,1548.8999999999942,89282.435,90056.88500000001,88740.32,2025-12-22 19:00:00+00:00,2025-12-22 20:00:00+00:00,TP,2.63595550457372,False,False,True,2025-12-22 18:15:00+00:00,2,2,2025-12-22 18:15:00+00:00,2025-12-22 18:20:00+00:00,89311.4,PERSISTENCE_P2,-0.562209957647305,False,False
P3,3,reference_validation,2025-12-22,2025-12-22 17:15:00+00:00,2025-12-22 17:25:00+00:00,89282.435,90599.0,89050.1,1548.8999999999942,89282.435,90056.88500000001,88740.32,2025-12-22 19:00:00+00:00,2025-12-22 20:00:00+00:00,TP,2.63595550457372,False,False,True,2025-12-22 18:20:00+00:00,3,3,2025-12-22 18:20:00+00:00,2025-12-22 18:25:00+00:00,89357.8,PERSISTENCE_P3,-0.8220595014013968,False,False
P1,1,reference_validation,2026-02-09,2026-02-09 14:10:00+00:00,2026-02-09 14:30:00+00:00,68705.31,70583.3,68373.9,2209.4000000000087,68705.31,69810.01,67932.01999999999,,2026-02-09 20:00:00+00:00,CLOSE_INVALIDATION,-9.06737956644112,True,True,True,2026-02-09 14:35:00+00:00,1,1,2026-02-09 14:35:00+00:00,2026-02-09 14:40:00+00:00,69309.9,PERSISTENCE_P1,-4.799878262684475,False,False
P2,2,reference_validation,2026-02-09,2026-02-09 14:10:00+00:00,2026-02-09 14:30:00+00:00,68705.31,70583.3,68373.9,2209.4000000000087,68705.31,69810.01,67932.01999999999,,2026-02-09 20:00:00+00:00,CLOSE_INVALIDATION,-9.06737956644112,True,True,True,2026-02-09 14:40:00+00:00,2,2,2026-02-09 14:40:00+00:00,2026-02-09 14:45:00+00:00,69138.1,PERSISTENCE_P2,-3.5496109980437334,False,False
P3,3,reference_validation,2026-02-09,2026-02-09 14:10:00+00:00,2026-02-09 14:30:00+00:00,68705.31,70583.3,68373.9,2209.4000000000087,68705.31,69810.01,67932.01999999999,,2026-02-09 20:00:00+00:00,CLOSE_INVALIDATION,-9.06737956644112,True,True,True,2026-02-09 14:45:00+00:00,3,3,2026-02-09 14:45:00+00:00,2026-02-09 14:50:00+00:00,69285.1,PERSISTENCE_P3,-4.6193973071368735,False,False
P1,1,reference_validation,2026-02-18,2026-02-18 14:00:00+00:00,2026-02-18 14:05:00+00:00,67247.31999999999,68438.0,67037.2,1400.800000000003,67247.31999999999,67947.72,66757.04,2026-02-18 14:15:00+00:00,2026-02-18 20:00:00+00:00,TP,3.2453497328964107,False,False,True,2026-02-18 14:05:00+00:00,1,1,2026-02-18 14:05:00+00:00,2026-02-18 14:10:00+00:00,67281.2,PERSISTENCE_P1,-0.6519059495605525,False,False
P2,2,reference_validation,2026-02-18,2026-02-18 14:00:00+00:00,2026-02-18 14:05:00+00:00,67247.31999999999,68438.0,67037.2,1400.800000000003,67247.31999999999,67947.72,66757.04,2026-02-18 14:15:00+00:00,2026-02-18 20:00:00+00:00,TP,3.2453497328964107,False,False,True,2026-02-18 14:10:00+00:00,2,2,2026-02-18 14:10:00+00:00,2026-02-18 14:15:00+00:00,67250.9,PERSISTENCE_P2,-0.42661816114011497,False,False
P3,3,reference_validation,2026-02-18,2026-02-18 14:00:00+00:00,2026-02-18 14:05:00+00:00,67247.31999999999,68438.0,67037.2,1400.800000000003,67247.31999999999,67947.72,66757.04,2026-02-18 14:15:00+00:00,2026-02-18 20:00:00+00:00,TP,3.2453497328964107,False,False,False,,0,2,2026-02-18 14:45:00+00:00,2026-02-18 14:45:00+00:00,66757.04,TP_E20_DOWN,3.2453497328964107,True,True
P1,1,reference_validation,2026-02-23,2026-02-23 14:45:00+00:00,2026-02-23 14:50:00+00:00,65690.58499999999,66574.5,65534.6,1039.9000000000017,65690.58499999999,66210.535,65326.62,2026-02-23 16:00:00+00:00,2026-02-23 20:00:00+00:00,TP,2.3702980571720937,False,False,True,2026-02-23 14:50:00+00:00,1,1,2026-02-23 14:50:00+00:00,2026-02-23 14:55:00+00:00,65919.6,PERSISTENCE_P1,-2.143134118839207,False,False
P2,2,reference_validation,2026-02-23,2026-02-23 14:45:00+00:00,2026-02-23 14:50:00+00:00,65690.58499999999,66574.5,65534.6,1039.9000000000017,65690.58499999999,66210.535,65326.62,2026-02-23 16:00:00+00:00,2026-02-23 20:00:00+00:00,TP,2.3702980571720937,False,False,True,2026-02-23 14:55:00+00:00,2,2,2026-02-23 14:55:00+00:00,2026-02-23 15:00:00+00:00,65895.5,PERSISTENCE_P2,-1.9596983951353772,False,False
P3,3,reference_validation,2026-02-23,2026-02-23 14:45:00+00:00,2026-02-23 14:50:00+00:00,65690.58499999999,66574.5,65534.6,1039.9000000000017,65690.58499999999,66210.535,65326.62,2026-02-23 16:00:00+00:00,2026-02-23 20:00:00+00:00,TP,2.3702980571720937,False,False,True,2026-02-23 15:00:00+00:00,3,3,2026-02-23 15:00:00+00:00,2026-02-23 15:05:00+00:00,65725.5,PERSISTENCE_P3,-0.6657534561460228,False,False
P1,1,reference_validation,2026-02-27,2026-02-27 13:40:00+00:00,2026-02-27 13:45:00+00:00,66076.23999999999,68127.8,65714.2,2413.600000000006,66076.23999999999,67283.04000000001,65231.48,2026-02-27 14:45:00+00:00,2026-02-27 20:00:00+00:00,TP,5.99231287978852,False,False,True,2026-02-27 13:45:00+00:00,1,1,2026-02-27 13:45:00+00:00,2026-02-27 13:50:00+00:00,66115.7,PERSISTENCE_P1,-0.6985944720826004,False,False
P2,2,reference_validation,2026-02-27,2026-02-27 13:40:00+00:00,2026-02-27 13:45:00+00:00,66076.23999999999,68127.8,65714.2,2413.600000000006,66076.23999999999,67283.04000000001,65231.48,2026-02-27 14:45:00+00:00,2026-02-27 20:00:00+00:00,TP,5.99231287978852,False,False,True,2026-02-27 13:50:00+00:00,2,2,2026-02-27 13:50:00+00:00,2026-02-27 13:55:00+00:00,66195.0,PERSISTENCE_P2,-1.2986588825272847,False,False
P3,3,reference_validation,2026-02-27,2026-02-27 13:40:00+00:00,2026-02-27 13:45:00+00:00,66076.23999999999,68127.8,65714.2,2413.600000000006,66076.23999999999,67283.04000000001,65231.48,2026-02-27 14:45:00+00:00,2026-02-27 20:00:00+00:00,TP,5.99231287978852,False,False,True,2026-02-27 13:55:00+00:00,3,3,2026-02-27 13:55:00+00:00,2026-02-27 14:00:00+00:00,66240.0,PERSISTENCE_P3,-1.639174626159186,False,False
P1,1,reference_validation,2026-04-24,2026-04-24 18:20:00+00:00,2026-04-24 18:30:00+00:00,77517.365,78432.9,77355.8,1077.0999999999913,77517.365,78055.915,77140.38,,2026-04-24 20:00:00+00:00,TIME_EXIT,-0.9072089331209514,True,True,True,2026-04-24 18:30:00+00:00,1,1,2026-04-24 18:30:00+00:00,2026-04-24 18:35:00+00:00,77541.1,PERSISTENCE_P1,-0.5530947291616568,False,False
P2,2,reference_validation,2026-04-24,2026-04-24 18:20:00+00:00,2026-04-24 18:30:00+00:00,77517.365,78432.9,77355.8,1077.0999999999913,77517.365,78055.915,77140.38,,2026-04-24 20:00:00+00:00,TIME_EXIT,-0.9072089331209514,True,True,True,2026-04-24 18:45:00+00:00,2,2,2026-04-24 18:45:00+00:00,2026-04-24 18:50:00+00:00,77521.6,PERSISTENCE_P2,-0.4273164599957738,False,False
P3,3,reference_validation,2026-04-24,2026-04-24 18:20:00+00:00,2026-04-24 18:30:00+00:00,77517.365,78432.9,77355.8,1077.0999999999913,77517.365,78055.915,77140.38,,2026-04-24 20:00:00+00:00,TIME_EXIT,-0.9072089331209514,True,True,True,2026-04-24 18:50:00+00:00,3,3,2026-04-24 18:50:00+00:00,2026-04-24 18:55:00+00:00,77549.0,PERSISTENCE_P3,-0.6040510535929257,False,False
P1,1,reference_validation,2026-05-06,2026-05-06 14:10:00+00:00,2026-05-06 14:55:00+00:00,81512.305,82828.7,81280.0,1548.699999999997,81512.305,82286.655,80970.26,2026-05-06 15:10:00+00:00,2026-05-06 20:00:00+00:00,TIME_EXIT,0.1876720085390359,False,False,True,2026-05-06 15:00:00+00:00,1,1,2026-05-06 15:00:00+00:00,2026-05-06 15:05:00+00:00,81572.1,PERSISTENCE_P1,-0.7667851129962084,False,False
P2,2,reference_validation,2026-05-06,2026-05-06 14:10:00+00:00,2026-05-06 14:55:00+00:00,81512.305,82828.7,81280.0,1548.699999999997,81512.305,82286.655,80970.26,2026-05-06 15:10:00+00:00,2026-05-06 20:00:00+00:00,TIME_EXIT,0.1876720085390359,False,False,False,,0,1,2026-05-06 20:00:00+00:00,2026-05-06 20:00:00+00:00,81416.5,TIME_EXIT,0.18767200853903598,True,True
P3,3,reference_validation,2026-05-06,2026-05-06 14:10:00+00:00,2026-05-06 14:55:00+00:00,81512.305,82828.7,81280.0,1548.699999999997,81512.305,82286.655,80970.26,2026-05-06 15:10:00+00:00,2026-05-06 20:00:00+00:00,TIME_EXIT,0.1876720085390359,False,False,False,,0,1,2026-05-06 20:00:00+00:00,2026-05-06 20:00:00+00:00,81416.5,TIME_EXIT,0.18767200853903598,True,True
P1,1,reference_validation,2026-05-08,2026-05-08 13:45:00+00:00,2026-05-08 15:20:00+00:00,79689.2,80478.0,79550.0,928.0,79689.2,80153.2,79364.4,,2026-05-08 20:00:00+00:00,CLOSE_INVALIDATION,-3.720399753040544,True,True,True,2026-05-08 15:30:00+00:00,1,1,2026-05-08 15:30:00+00:00,2026-05-08 15:35:00+00:00,79839.9,PERSISTENCE_P1,-1.3455484557505728,False,False
P2,2,reference_validation,2026-05-08,2026-05-08 13:45:00+00:00,2026-05-08 15:20:00+00:00,79689.2,80478.0,79550.0,928.0,79689.2,80153.2,79364.4,,2026-05-08 20:00:00+00:00,CLOSE_INVALIDATION,-3.720399753040544,True,True,True,2026-05-08 15:35:00+00:00,2,2,2026-05-08 15:35:00+00:00,2026-05-08 15:40:00+00:00,79864.1,PERSISTENCE_P2,-1.4973883537543906,False,False
P3,3,reference_validation,2026-05-08,2026-05-08 13:45:00+00:00,2026-05-08 15:20:00+00:00,79689.2,80478.0,79550.0,928.0,79689.2,80153.2,79364.4,,2026-05-08 20:00:00+00:00,CLOSE_INVALIDATION,-3.720399753040544,True,True,True,2026-05-08 15:40:00+00:00,3,3,2026-05-08 15:40:00+00:00,2026-05-08 15:45:00+00:00,79930.5,PERSISTENCE_P3,-1.9140069168720664,False,False
P1,1,reference_validation,2026-06-03,2026-06-03 13:50:00+00:00,2026-06-03 13:55:00+00:00,66744.2,67448.0,66620.0,828.0,66744.2,67158.2,66454.4,2026-06-03 14:20:00+00:00,2026-06-03 20:00:00+00:00,TP,1.7709751558937177,False,False,True,2026-06-03 13:55:00+00:00,1,1,2026-06-03 13:55:00+00:00,2026-06-03 14:00:00+00:00,66884.8,PERSISTENCE_P1,-1.4532750411272128,False,False
P2,2,reference_validation,2026-06-03,2026-06-03 13:50:00+00:00,2026-06-03 13:55:00+00:00,66744.2,67448.0,66620.0,828.0,66744.2,67158.2,66454.4,2026-06-03 14:20:00+00:00,2026-06-03 20:00:00+00:00,TP,1.7709751558937177,False,False,True,2026-06-03 14:00:00+00:00,2,2,2026-06-03 14:00:00+00:00,2026-06-03 14:05:00+00:00,66746.6,PERSISTENCE_P2,-0.41797909031802566,False,False
P3,3,reference_validation,2026-06-03,2026-06-03 13:50:00+00:00,2026-06-03 13:55:00+00:00,66744.2,67448.0,66620.0,828.0,66744.2,67158.2,66454.4,2026-06-03 14:20:00+00:00,2026-06-03 20:00:00+00:00,TP,1.7709751558937177,False,False,True,2026-06-03 14:05:00+00:00,3,3,2026-06-03 14:05:00+00:00,2026-06-03 14:10:00+00:00,66755.2,PERSISTENCE_P3,-0.48240416395731767,False,False
P1,1,reference_validation,2026-06-12,2026-06-12 13:45:00+00:00,2026-06-12 13:50:00+00:00,63193.8,63929.9,63063.9,866.0,63193.8,63626.8,62890.7,,2026-06-12 20:00:00+00:00,CLOSE_INVALIDATION,-4.063334061252845,True,True,True,2026-06-12 13:55:00+00:00,1,1,2026-06-12 13:55:00+00:00,2026-06-12 14:00:00+00:00,63200.3,PERSISTENCE_P1,-0.45142909589231855,False,False
P2,2,reference_validation,2026-06-12,2026-06-12 13:45:00+00:00,2026-06-12 13:50:00+00:00,63193.8,63929.9,63063.9,866.0,63193.8,63626.8,62890.7,,2026-06-12 20:00:00+00:00,CLOSE_INVALIDATION,-4.063334061252845,True,True,True,2026-06-12 14:00:00+00:00,2,2,2026-06-12 14:00:00+00:00,2026-06-12 14:05:00+00:00,63362.5,PERSISTENCE_P2,-1.7347828426206138,False,False
P3,3,reference_validation,2026-06-12,2026-06-12 13:45:00+00:00,2026-06-12 13:50:00+00:00,63193.8,63929.9,63063.9,866.0,63193.8,63626.8,62890.7,,2026-06-12 20:00:00+00:00,CLOSE_INVALIDATION,-4.063334061252845,True,True,True,2026-06-12 14:05:00+00:00,3,3,2026-06-12 14:05:00+00:00,2026-06-12 14:10:00+00:00,63413.9,PERSISTENCE_P3,-2.1414683085998827,False,False
P1,1,reference_validation,2026-06-30,2026-06-30 13:35:00+00:00,2026-06-30 13:45:00+00:00,58472.155,59532.7,58285.0,1247.699999999997,58472.155,59096.005,58035.46,2026-06-30 15:00:00+00:00,2026-06-30 20:00:00+00:00,TIME_EXIT,-3.1521219288052675,True,False,True,2026-06-30 13:45:00+00:00,1,1,2026-06-30 13:45:00+00:00,2026-06-30 13:50:00+00:00,58480.1,PERSISTENCE_P1,-0.46793832038514493,False,False
P2,2,reference_validation,2026-06-30,2026-06-30 13:35:00+00:00,2026-06-30 13:45:00+00:00,58472.155,59532.7,58285.0,1247.699999999997,58472.155,59096.005,58035.46,2026-06-30 15:00:00+00:00,2026-06-30 20:00:00+00:00,TIME_EXIT,-3.1521219288052675,True,False,True,2026-06-30 13:50:00+00:00,2,2,2026-06-30 13:50:00+00:00,2026-06-30 13:55:00+00:00,58644.7,PERSISTENCE_P2,-1.8754458767596152,False,False
P3,3,reference_validation,2026-06-30,2026-06-30 13:35:00+00:00,2026-06-30 13:45:00+00:00,58472.155,59532.7,58285.0,1247.699999999997,58472.155,59096.005,58035.46,2026-06-30 15:00:00+00:00,2026-06-30 20:00:00+00:00,TIME_EXIT,-3.1521219288052675,True,False,True,2026-06-30 13:55:00+00:00,3,3,2026-06-30 13:55:00+00:00,2026-06-30 14:00:00+00:00,58711.9,PERSISTENCE_P3,-2.4500783663609,False,False
P1,1,reference_validation,2026-07-06,2026-07-06 13:35:00+00:00,2026-07-06 13:45:00+00:00,61676.595,63226.4,61403.1,1823.300000000003,61676.595,62588.245,61038.44,,2026-07-06 20:00:00+00:00,CLOSE_INVALIDATION,-10.18738369068526,True,True,True,2026-07-06 13:45:00+00:00,1,1,2026-07-06 13:45:00+00:00,2026-07-06 13:50:00+00:00,61877.9,PERSISTENCE_P1,-2.0319399603690855,False,False
P2,2,reference_validation,2026-07-06,2026-07-06 13:35:00+00:00,2026-07-06 13:45:00+00:00,61676.595,63226.4,61403.1,1823.300000000003,61676.595,62588.245,61038.44,,2026-07-06 20:00:00+00:00,CLOSE_INVALIDATION,-10.18738369068526,True,True,True,2026-07-06 13:50:00+00:00,2,2,2026-07-06 13:50:00+00:00,2026-07-06 13:55:00+00:00,61890.0,PERSISTENCE_P2,-2.130032275614427,False,False
P3,3,reference_validation,2026-07-06,2026-07-06 13:35:00+00:00,2026-07-06 13:45:00+00:00,61676.595,63226.4,61403.1,1823.300000000003,61676.595,62588.245,61038.44,,2026-07-06 20:00:00+00:00,CLOSE_INVALIDATION,-10.18738369068526,True,True,True,2026-07-06 13:55:00+00:00,3,3,2026-07-06 13:55:00+00:00,2026-07-06 14:00:00+00:00,61751.7,PERSISTENCE_P3,-1.0088614327687506,False,False
