partition,side,signal_ts,net_pnl_usd,swing_high,swing_low,range_pct,zone_frac,upper_zone_bars,lower_zone_bars,both_zone_bars,zone_visits,side_switches,visit_sequence
development,LONG,2022-07-27 16:00:00+00:00,-29.674549943331066,21442.0,20689.6,0.03571665922965192,0.2,0,0,0,0,0,
development,LONG,2022-07-27 16:00:00+00:00,-29.674549943331066,21442.0,20689.6,0.03571665922965192,0.3,0,0,0,0,0,
development,SHORT,2022-08-19 04:00:00+00:00,42.25766527047571,23595.0,23170.0,0.01817598631455148,0.1,0,1,0,1,0,L
development,SHORT,2022-08-19 04:00:00+00:00,42.25766527047571,23595.0,23170.0,0.01817598631455148,0.2,0,1,0,1,0,L
development,SHORT,2022-08-19 04:00:00+00:00,42.25766527047571,23595.0,23170.0,0.01817598631455148,0.3,0,1,0,1,0,L
development,LONG,2022-08-29 12:00:00+00:00,-11.610374782089083,20140.0,19508.0,0.03188054882970137,0.1,0,0,0,0,0,
development,LONG,2022-08-29 12:00:00+00:00,-11.610374782089083,20140.0,19508.0,0.03188054882970137,0.2,0,0,0,0,0,
development,LONG,2022-08-29 12:00:00+00:00,-11.610374782089083,20140.0,19508.0,0.03188054882970137,0.3,0,0,0,0,0,
development,SHORT,2022-08-30 12:00:00+00:00,-18.033472955930208,20574.0,20069.3,0.02483558175640269,0.1,0,0,0,0,0,
development,SHORT,2022-08-30 12:00:00+00:00,-18.033472955930208,20574.0,20069.3,0.02483558175640269,0.2,0,0,0,0,0,
development,SHORT,2022-08-30 12:00:00+00:00,-18.033472955930208,20574.0,20069.3,0.02483558175640269,0.3,0,0,0,0,0,
development,SHORT,2022-09-01 12:00:00+00:00,-8.197448383622286,20419.0,19790.4,0.031266320810556664,0.1,0,0,0,0,0,
development,SHORT,2022-09-01 12:00:00+00:00,-8.197448383622286,20419.0,19790.4,0.031266320810556664,0.2,0,0,0,0,0,
development,SHORT,2022-09-01 12:00:00+00:00,-8.197448383622286,20419.0,19790.4,0.031266320810556664,0.3,0,0,0,0,0,
development,SHORT,2022-09-02 16:00:00+00:00,23.15359233741894,20290.0,19978.0,0.01549617562332373,0.1,0,0,0,0,0,
development,SHORT,2022-09-02 16:00:00+00:00,23.15359233741894,20290.0,19978.0,0.01549617562332373,0.2,0,0,0,0,0,
development,SHORT,2022-09-02 16:00:00+00:00,23.15359233741894,20290.0,19978.0,0.01549617562332373,0.3,0,0,0,0,0,
development,SHORT,2022-09-06 16:00:00+00:00,-27.880851109067613,20023.2,19665.0,0.01805070524740355,0.1,0,0,0,0,0,
development,SHORT,2022-09-06 16:00:00+00:00,-27.880851109067613,20023.2,19665.0,0.01805070524740355,0.2,0,0,0,0,0,
development,SHORT,2022-09-06 16:00:00+00:00,-27.880851109067613,20023.2,19665.0,0.01805070524740355,0.3,0,0,0,0,0,
development,LONG,2022-09-09 00:00:00+00:00,32.3548154093098,19400.0,19003.8,0.020633374822283248,0.1,1,0,0,1,0,H
development,LONG,2022-09-09 00:00:00+00:00,32.3548154093098,19400.0,19003.8,0.020633374822283248,0.2,1,0,0,1,0,H
development,LONG,2022-09-09 00:00:00+00:00,32.3548154093098,19400.0,19003.8,0.020633374822283248,0.3,1,0,0,1,0,H
development,LONG,2022-09-09 12:00:00+00:00,15.889954606392708,19400.0,19003.8,0.020633374822283248,0.1,1,0,0,1,0,H
development,LONG,2022-09-09 12:00:00+00:00,15.889954606392708,19400.0,19003.8,0.020633374822283248,0.2,1,0,0,1,0,H
development,LONG,2022-09-09 12:00:00+00:00,15.889954606392708,19400.0,19003.8,0.020633374822283248,0.3,1,0,0,1,0,H
development,SHORT,2022-09-13 12:00:00+00:00,96.89685601640414,22474.0,22048.4,0.019118466210267124,0.1,0,0,0,0,0,
development,SHORT,2022-09-13 12:00:00+00:00,96.89685601640414,22474.0,22048.4,0.019118466210267124,0.2,0,0,0,0,0,
development,SHORT,2022-09-13 12:00:00+00:00,96.89685601640414,22474.0,22048.4,0.019118466210267124,0.3,0,0,0,0,0,
development,SHORT,2022-11-09 16:00:00+00:00,32.0196963822363,20685.0,16830.0,0.20551779288284686,0.1,0,1,0,1,0,L
development,SHORT,2022-11-09 16:00:00+00:00,32.0196963822363,20685.0,16830.0,0.20551779288284686,0.2,0,2,0,1,0,L
development,SHORT,2022-11-09 16:00:00+00:00,32.0196963822363,20685.0,16830.0,0.20551779288284686,0.3,0,3,0,1,0,L
development,SHORT,2022-11-09 20:00:00+00:00,-31.21106570260916,20685.0,16830.0,0.20551779288284686,0.1,0,1,0,1,0,L
development,SHORT,2022-11-09 20:00:00+00:00,-31.21106570260916,20685.0,16830.0,0.20551779288284686,0.2,0,2,0,1,0,L
development,SHORT,2022-11-09 20:00:00+00:00,-31.21106570260916,20685.0,16830.0,0.20551779288284686,0.3,0,3,0,1,0,L
development,SHORT,2022-11-11 12:00:00+00:00,40.23517287588864,18230.0,16880.0,0.07690116775847337,0.1,0,0,0,0,0,
development,SHORT,2022-11-11 12:00:00+00:00,40.23517287588864,18230.0,16880.0,0.07690116775847337,0.2,0,0,0,0,0,
development,SHORT,2022-11-11 12:00:00+00:00,40.23517287588864,18230.0,16880.0,0.07690116775847337,0.3,0,1,0,1,0,L
development,LONG,2022-11-22 12:00:00+00:00,33.65450692425205,15960.0,15610.3,0.022153733097246508,0.1,0,0,0,0,0,
development,LONG,2022-11-22 12:00:00+00:00,33.65450692425205,15960.0,15610.3,0.022153733097246508,0.2,0,0,0,0,0,
development,LONG,2022-11-22 12:00:00+00:00,33.65450692425205,15960.0,15610.3,0.022153733097246508,0.3,0,0,0,0,0,
development,LONG,2022-12-13 08:00:00+00:00,16.24286656458436,17237.9,16865.0,0.02186910790577936,0.1,0,0,0,0,0,
development,LONG,2022-12-13 08:00:00+00:00,16.24286656458436,17237.9,16865.0,0.02186910790577936,0.2,1,0,0,1,0,H
development,LONG,2022-12-13 08:00:00+00:00,16.24286656458436,17237.9,16865.0,0.02186910790577936,0.3,1,0,0,1,0,H
development,LONG,2022-12-13 12:00:00+00:00,-10.518594889996946,17237.9,17076.0,0.009436409151976397,0.1,0,0,0,0,0,
development,LONG,2022-12-13 12:00:00+00:00,-10.518594889996946,17237.9,17076.0,0.009436409151976397,0.2,0,0,0,0,0,
development,LONG,2022-12-13 12:00:00+00:00,-10.518594889996946,17237.9,17076.0,0.009436409151976397,0.3,0,0,0,0,0,
development,SHORT,2022-12-15 12:00:00+00:00,16.27814508723592,18400.0,17560.0,0.04671857619577308,0.1,0,1,0,1,0,L
development,SHORT,2022-12-15 12:00:00+00:00,16.27814508723592,18400.0,17560.0,0.04671857619577308,0.2,0,1,0,1,0,L
development,SHORT,2022-12-15 12:00:00+00:00,16.27814508723592,18400.0,17560.0,0.04671857619577308,0.3,0,1,0,1,0,L
development,SHORT,2022-12-16 16:00:00+00:00,6.297673314903451,17528.0,17258.0,0.015523486460070143,0.1,0,0,0,0,0,
development,SHORT,2022-12-16 16:00:00+00:00,6.297673314903451,17528.0,17258.0,0.015523486460070143,0.2,0,0,0,0,0,
development,SHORT,2022-12-16 16:00:00+00:00,6.297673314903451,17528.0,17258.0,0.015523486460070143,0.3,0,0,0,0,0,
development,SHORT,2022-12-16 20:00:00+00:00,-10.069696404617344,17528.0,17258.0,0.015523486460070143,0.1,0,0,0,0,0,
development,SHORT,2022-12-16 20:00:00+00:00,-10.069696404617344,17528.0,17258.0,0.015523486460070143,0.2,0,0,0,0,0,
development,SHORT,2022-12-16 20:00:00+00:00,-10.069696404617344,17528.0,17258.0,0.015523486460070143,0.3,0,0,0,0,0,
development,LONG,2022-12-20 12:00:00+00:00,-7.105773825011196,16880.2,16210.0,0.04050746142362396,0.1,1,0,0,1,0,H
development,LONG,2022-12-20 12:00:00+00:00,-7.105773825011196,16880.2,16210.0,0.04050746142362396,0.2,1,0,0,1,0,H
development,LONG,2022-12-20 12:00:00+00:00,-7.105773825011196,16880.2,16210.0,0.04050746142362396,0.3,1,0,0,1,0,H
development,SHORT,2022-12-22 12:00:00+00:00,-6.596073715539763,16852.8,16778.0,0.004448303340985006,0.1,0,0,0,0,0,
development,SHORT,2022-12-22 12:00:00+00:00,-6.596073715539763,16852.8,16778.0,0.004448303340985006,0.2,0,0,0,0,0,
development,SHORT,2022-12-22 12:00:00+00:00,-6.596073715539763,16852.8,16778.0,0.004448303340985006,0.3,0,0,0,0,0,
development,SHORT,2022-12-27 16:00:00+00:00,6.43999448484246,16968.0,16781.1,0.01107585091157995,0.1,0,1,0,1,0,L
development,SHORT,2022-12-27 16:00:00+00:00,6.43999448484246,16968.0,16781.1,0.01107585091157995,0.2,0,2,0,1,0,L
development,SHORT,2022-12-27 16:00:00+00:00,6.43999448484246,16968.0,16781.1,0.01107585091157995,0.3,0,2,0,1,0,L
development,SHORT,2022-12-30 04:00:00+00:00,-4.678097597707032,16649.0,16551.0,0.0059036144578313255,0.1,0,0,0,0,0,
development,SHORT,2022-12-30 04:00:00+00:00,-4.678097597707032,16649.0,16551.0,0.0059036144578313255,0.2,0,0,0,0,0,
development,SHORT,2022-12-30 04:00:00+00:00,-4.678097597707032,16649.0,16551.0,0.0059036144578313255,0.3,0,0,0,0,0,
development,LONG,2023-01-02 00:00:00+00:00,6.414893093240903,16640.0,16488.0,0.009176527408838444,0.1,0,0,0,0,0,
development,LONG,2023-01-02 00:00:00+00:00,6.414893093240903,16640.0,16488.0,0.009176527408838444,0.2,2,0,0,1,0,H
development,LONG,2023-01-02 00:00:00+00:00,6.414893093240903,16640.0,16488.0,0.009176527408838444,0.3,2,1,0,2,1,L-H
development,SHORT,2023-01-06 08:00:00+00:00,-2.605420912649747,16865.0,16740.4,0.007415474893915772,0.1,0,0,0,0,0,
development,SHORT,2023-01-06 08:00:00+00:00,-2.605420912649747,16865.0,16740.4,0.007415474893915772,0.2,0,0,0,0,0,
development,SHORT,2023-01-06 08:00:00+00:00,-2.605420912649747,16865.0,16740.4,0.007415474893915772,0.3,0,0,0,0,0,
development,LONG,2023-01-08 20:00:00+00:00,11.752108662392024,17015.6,16905.0,0.006521111065252298,0.1,0,0,0,0,0,
development,LONG,2023-01-08 20:00:00+00:00,11.752108662392024,17015.6,16905.0,0.006521111065252298,0.2,0,0,0,0,0,
development,LONG,2023-01-08 20:00:00+00:00,11.752108662392024,17015.6,16905.0,0.006521111065252298,0.3,0,0,0,0,0,
development,LONG,2023-01-11 16:00:00+00:00,12.165062967840546,17464.0,17360.0,0.005972892258212727,0.1,0,0,0,0,0,
development,LONG,2023-01-11 16:00:00+00:00,12.165062967840546,17464.0,17360.0,0.005972892258212727,0.2,0,0,0,0,0,
development,LONG,2023-01-11 16:00:00+00:00,12.165062967840546,17464.0,17360.0,0.005972892258212727,0.3,0,0,0,0,0,
development,LONG,2023-01-11 20:00:00+00:00,23.808836057895924,17464.0,17306.4,0.009065181878839389,0.1,0,0,0,0,0,
development,LONG,2023-01-11 20:00:00+00:00,23.808836057895924,17464.0,17306.4,0.009065181878839389,0.2,0,0,0,0,0,
development,LONG,2023-01-11 20:00:00+00:00,23.808836057895924,17464.0,17306.4,0.009065181878839389,0.3,0,0,0,0,0,
development,LONG,2023-01-12 16:00:00+00:00,43.65291010896673,18400.0,17306.4,0.06125512513162898,0.1,1,0,0,1,0,H
development,LONG,2023-01-12 16:00:00+00:00,43.65291010896673,18400.0,17306.4,0.06125512513162898,0.2,2,0,0,1,0,H
development,LONG,2023-01-12 16:00:00+00:00,43.65291010896673,18400.0,17306.4,0.06125512513162898,0.3,2,0,0,1,0,H
development,LONG,2023-01-14 00:00:00+00:00,52.63816881149936,19120.0,18801.4,0.016803177097891878,0.1,0,0,0,0,0,
development,LONG,2023-01-14 00:00:00+00:00,52.63816881149936,19120.0,18801.4,0.016803177097891878,0.2,0,0,0,0,0,
development,LONG,2023-01-14 00:00:00+00:00,52.63816881149936,19120.0,18801.4,0.016803177097891878,0.3,0,0,0,0,0,
development,LONG,2023-01-21 08:00:00+00:00,-8.008007509769255,22812.4,20856.4,0.08958340966548199,0.1,0,0,0,0,0,
development,LONG,2023-01-21 08:00:00+00:00,-8.008007509769255,22812.4,20856.4,0.08958340966548199,0.2,0,0,0,0,0,
development,LONG,2023-01-21 08:00:00+00:00,-8.008007509769255,22812.4,20856.4,0.08958340966548199,0.3,0,0,0,0,0,
development,LONG,2023-01-23 08:00:00+00:00,-5.736936402053572,22825.9,22287.0,0.02389117081810309,0.1,0,0,0,0,0,
development,LONG,2023-01-23 08:00:00+00:00,-5.736936402053572,22825.9,22287.0,0.02389117081810309,0.2,0,0,0,0,0,
development,LONG,2023-01-23 08:00:00+00:00,-5.736936402053572,22825.9,22287.0,0.02389117081810309,0.3,0,0,0,0,0,
development,SHORT,2023-01-24 20:00:00+00:00,-10.257474312230608,23158.7,22677.9,0.020978868415196555,0.1,0,0,0,0,0,
development,SHORT,2023-01-24 20:00:00+00:00,-10.257474312230608,23158.7,22677.9,0.020978868415196555,0.2,0,0,0,0,0,
development,SHORT,2023-01-24 20:00:00+00:00,-10.257474312230608,23158.7,22677.9,0.020978868415196555,0.3,0,0,0,0,0,
development,LONG,2023-01-25 20:00:00+00:00,-7.277531373858381,22766.7,22327.2,0.01949265865227891,0.1,0,0,0,0,0,
development,LONG,2023-01-25 20:00:00+00:00,-7.277531373858381,22766.7,22327.2,0.01949265865227891,0.2,0,0,0,0,0,
development,LONG,2023-01-25 20:00:00+00:00,-7.277531373858381,22766.7,22327.2,0.01949265865227891,0.3,0,0,0,0,0,
development,SHORT,2023-01-27 00:00:00+00:00,-7.132653258472388,23241.9,22850.0,0.017005157088338795,0.1,0,0,0,0,0,
development,SHORT,2023-01-27 00:00:00+00:00,-7.132653258472388,23241.9,22850.0,0.017005157088338795,0.2,0,0,0,0,0,
development,SHORT,2023-01-27 00:00:00+00:00,-7.132653258472388,23241.9,22850.0,0.017005157088338795,0.3,0,0,0,0,0,
development,LONG,2023-01-27 16:00:00+00:00,-7.450432747732982,23098.0,22516.6,0.025491838139543106,0.1,1,0,0,1,0,H
development,LONG,2023-01-27 16:00:00+00:00,-7.450432747732982,23098.0,22516.6,0.025491838139543106,0.2,1,0,0,1,0,H
development,LONG,2023-01-27 16:00:00+00:00,-7.450432747732982,23098.0,22516.6,0.025491838139543106,0.3,1,0,0,1,0,H
development,LONG,2023-01-29 00:00:00+00:00,9.453385079775734,23050.6,22870.8,0.007830771709921705,0.1,0,0,0,0,0,
development,LONG,2023-01-29 00:00:00+00:00,9.453385079775734,23050.6,22870.8,0.007830771709921705,0.2,0,0,0,0,0,
development,LONG,2023-01-29 00:00:00+00:00,9.453385079775734,23050.6,22870.8,0.007830771709921705,0.3,0,0,0,0,0,
development,SHORT,2023-01-30 08:00:00+00:00,-13.474642906670264,23962.7,23568.0,0.016608213217983357,0.1,0,0,0,0,0,
development,SHORT,2023-01-30 08:00:00+00:00,-13.474642906670264,23962.7,23568.0,0.016608213217983357,0.2,0,0,0,0,0,
development,SHORT,2023-01-30 08:00:00+00:00,-13.474642906670264,23962.7,23568.0,0.016608213217983357,0.3,0,0,0,0,0,
development,LONG,2023-02-01 20:00:00+00:00,-9.040924395598829,23330.0,22911.3,0.01810935246197666,0.1,0,1,0,1,0,L
development,LONG,2023-02-01 20:00:00+00:00,-9.040924395598829,23330.0,22911.3,0.01810935246197666,0.2,0,1,0,1,0,L
development,LONG,2023-02-01 20:00:00+00:00,-9.040924395598829,23330.0,22911.3,0.01810935246197666,0.3,0,1,0,1,0,L
development,SHORT,2023-02-05 12:00:00+00:00,-6.449137878774702,23436.0,23211.0,0.009646922631680493,0.1,0,0,0,0,0,
development,SHORT,2023-02-05 12:00:00+00:00,-6.449137878774702,23436.0,23211.0,0.009646922631680493,0.2,0,0,0,0,0,
development,SHORT,2023-02-05 12:00:00+00:00,-6.449137878774702,23436.0,23211.0,0.009646922631680493,0.3,0,0,0,0,0,
development,SHORT,2023-02-09 16:00:00+00:00,-13.73345439522782,23007.8,22341.1,0.029403138775141217,0.1,0,0,0,0,0,
development,SHORT,2023-02-09 16:00:00+00:00,-13.73345439522782,23007.8,22341.1,0.029403138775141217,0.2,0,0,0,0,0,
development,SHORT,2023-02-09 16:00:00+00:00,-13.73345439522782,23007.8,22341.1,0.029403138775141217,0.3,1,0,0,1,0,H
development,LONG,2023-02-15 12:00:00+00:00,15.614562680936816,22275.0,22038.5,0.010673948119647511,0.1,0,0,0,0,0,
development,LONG,2023-02-15 12:00:00+00:00,15.614562680936816,22275.0,22038.5,0.010673948119647511,0.2,0,1,0,1,0,L
development,LONG,2023-02-15 12:00:00+00:00,15.614562680936816,22275.0,22038.5,0.010673948119647511,0.3,0,1,0,1,0,L
development,LONG,2023-02-15 20:00:00+00:00,-21.910148894286262,22275.0,22038.5,0.010673948119647511,0.1,0,0,0,0,0,
development,LONG,2023-02-15 20:00:00+00:00,-21.910148894286262,22275.0,22038.5,0.010673948119647511,0.2,0,1,0,1,0,L
development,LONG,2023-02-15 20:00:00+00:00,-21.910148894286262,22275.0,22038.5,0.010673948119647511,0.3,0,1,0,1,0,L
development,SHORT,2023-02-24 16:00:00+00:00,6.806880629026912,24138.6,23590.0,0.02298831308691219,0.1,0,0,0,0,0,
development,SHORT,2023-02-24 16:00:00+00:00,6.806880629026912,24138.6,23590.0,0.02298831308691219,0.2,1,0,0,1,0,H
development,SHORT,2023-02-24 16:00:00+00:00,6.806880629026912,24138.6,23590.0,0.02298831308691219,0.3,1,1,0,2,1,L-H
development,SHORT,2023-03-03 00:00:00+00:00,51.69715597317355,23790.5,23183.0,0.025865647652399758,0.1,0,0,0,0,0,
development,SHORT,2023-03-03 00:00:00+00:00,51.69715597317355,23790.5,23183.0,0.025865647652399758,0.2,0,0,0,0,0,
development,SHORT,2023-03-03 00:00:00+00:00,51.69715597317355,23790.5,23183.0,0.025865647652399758,0.3,0,0,0,0,0,
development,SHORT,2023-03-10 08:00:00+00:00,-5.911420310988835,21823.0,19752.0,0.0996271797955502,0.1,0,0,0,0,0,
development,SHORT,2023-03-10 08:00:00+00:00,-5.911420310988835,21823.0,19752.0,0.0996271797955502,0.2,0,0,0,0,0,
development,SHORT,2023-03-10 08:00:00+00:00,-5.911420310988835,21823.0,19752.0,0.0996271797955502,0.3,0,0,0,0,0,
development,LONG,2023-03-12 16:00:00+00:00,20.69231317342775,20488.5,20262.2,0.011106557678763765,0.1,0,0,0,0,0,
development,LONG,2023-03-12 16:00:00+00:00,20.69231317342775,20488.5,20262.2,0.011106557678763765,0.2,0,0,0,0,0,
development,LONG,2023-03-12 16:00:00+00:00,20.69231317342775,20488.5,20262.2,0.011106557678763765,0.3,0,0,0,0,0,
development,LONG,2023-03-12 20:00:00+00:00,55.78979177847927,20488.5,20270.0,0.010721689954242674,0.1,0,0,0,0,0,
development,LONG,2023-03-12 20:00:00+00:00,55.78979177847927,20488.5,20270.0,0.010721689954242674,0.2,0,0,0,0,0,
development,LONG,2023-03-12 20:00:00+00:00,55.78979177847927,20488.5,20270.0,0.010721689954242674,0.3,0,0,0,0,0,
development,LONG,2023-03-13 12:00:00+00:00,85.56776208921652,22598.0,20270.0,0.10861248483717459,0.1,1,0,0,1,0,H
development,LONG,2023-03-13 12:00:00+00:00,85.56776208921652,22598.0,20270.0,0.10861248483717459,0.2,1,0,0,1,0,H
development,LONG,2023-03-13 12:00:00+00:00,85.56776208921652,22598.0,20270.0,0.10861248483717459,0.3,1,0,0,1,0,H
development,LONG,2023-03-19 16:00:00+00:00,-14.373956821287717,27282.7,26815.9,0.017257378194629778,0.1,0,0,0,0,0,
development,LONG,2023-03-19 16:00:00+00:00,-14.373956821287717,27282.7,26815.9,0.017257378194629778,0.2,0,0,0,0,0,
development,LONG,2023-03-19 16:00:00+00:00,-14.373956821287717,27282.7,26815.9,0.017257378194629778,0.3,0,0,0,0,0,
development,SHORT,2023-03-22 16:00:00+00:00,-42.19032239910252,28286.3,27962.1,0.011527439002709437,0.1,0,0,0,0,0,
development,SHORT,2023-03-22 16:00:00+00:00,-42.19032239910252,28286.3,27962.1,0.011527439002709437,0.2,0,0,0,0,0,
development,SHORT,2023-03-22 16:00:00+00:00,-42.19032239910252,28286.3,27962.1,0.011527439002709437,0.3,0,0,0,0,0,
development,SHORT,2023-04-02 12:00:00+00:00,8.223235064976697,28575.0,28340.0,0.00825792848985329,0.1,0,1,0,1,0,L
development,SHORT,2023-04-02 12:00:00+00:00,8.223235064976697,28575.0,28340.0,0.00825792848985329,0.2,0,1,0,1,0,L
development,SHORT,2023-04-02 12:00:00+00:00,8.223235064976697,28575.0,28340.0,0.00825792848985329,0.3,0,1,0,1,0,L
development,SHORT,2023-04-03 00:00:00+00:00,-8.208754024248298,28575.0,27820.0,0.026775423353134143,0.1,0,0,0,0,0,
development,SHORT,2023-04-03 00:00:00+00:00,-8.208754024248298,28575.0,27820.0,0.026775423353134143,0.2,0,0,0,0,0,
development,SHORT,2023-04-03 00:00:00+00:00,-8.208754024248298,28575.0,27820.0,0.026775423353134143,0.3,0,0,0,0,0,
development,LONG,2023-04-05 00:00:00+00:00,-8.290005992409577,28450.0,27166.0,0.04617376294591485,0.1,0,0,0,0,0,
development,LONG,2023-04-05 00:00:00+00:00,-8.290005992409577,28450.0,27166.0,0.04617376294591485,0.2,2,0,0,1,0,H
development,LONG,2023-04-05 00:00:00+00:00,-8.290005992409577,28450.0,27166.0,0.04617376294591485,0.3,2,0,0,1,0,H
development,LONG,2023-04-10 16:00:00+00:00,26.893081752380432,28539.1,28180.0,0.012662401201711542,0.1,0,0,1,0,0,
development,LONG,2023-04-10 16:00:00+00:00,26.893081752380432,28539.1,28180.0,0.012662401201711542,0.2,0,0,1,0,0,
development,LONG,2023-04-10 16:00:00+00:00,26.893081752380432,28539.1,28180.0,0.012662401201711542,0.3,0,0,1,0,0,
development,LONG,2023-04-14 00:00:00+00:00,-6.7794423894800175,30648.9,29620.0,0.03414364622549943,0.1,0,0,0,0,0,
development,LONG,2023-04-14 00:00:00+00:00,-6.7794423894800175,30648.9,29620.0,0.03414364622549943,0.2,0,0,0,0,0,
development,LONG,2023-04-14 00:00:00+00:00,-6.7794423894800175,30648.9,29620.0,0.03414364622549943,0.3,1,0,0,1,0,H
development,SHORT,2023-04-19 08:00:00+00:00,25.78088737201363,30450.0,29927.6,0.01730443078227692,0.1,0,1,0,1,0,L
development,SHORT,2023-04-19 08:00:00+00:00,25.78088737201363,30450.0,29927.6,0.01730443078227692,0.2,0,1,0,1,0,L
development,SHORT,2023-04-19 08:00:00+00:00,25.78088737201363,30450.0,29927.6,0.01730443078227692,0.3,0,0,1,0,0,
development,SHORT,2023-04-21 16:00:00+00:00,-15.300856505925209,28368.9,27800.0,0.02025676130385325,0.1,0,0,0,0,0,
development,SHORT,2023-04-21 16:00:00+00:00,-15.300856505925209,28368.9,27800.0,0.02025676130385325,0.2,1,0,0,1,0,H
development,SHORT,2023-04-21 16:00:00+00:00,-15.300856505925209,28368.9,27800.0,0.02025676130385325,0.3,0,0,1,0,0,
development,LONG,2023-04-25 20:00:00+00:00,24.010765483425025,27583.6,27176.6,0.01486481057410309,0.1,0,0,0,0,0,
development,LONG,2023-04-25 20:00:00+00:00,24.010765483425025,27583.6,27176.6,0.01486481057410309,0.2,0,0,0,0,0,
development,LONG,2023-04-25 20:00:00+00:00,24.010765483425025,27583.6,27176.6,0.01486481057410309,0.3,0,0,0,0,0,
development,LONG,2023-04-26 12:00:00+00:00,-14.869971244602088,27583.6,27176.6,0.01486481057410309,0.1,0,0,0,0,0,
development,LONG,2023-04-26 12:00:00+00:00,-14.869971244602088,27583.6,27176.6,0.01486481057410309,0.2,0,0,0,0,0,
development,LONG,2023-04-26 12:00:00+00:00,-14.869971244602088,27583.6,27176.6,0.01486481057410309,0.3,0,0,0,0,0,
development,LONG,2023-04-30 12:00:00+00:00,-8.403197905843918,29385.0,29067.4,0.010866961835613202,0.1,0,0,0,0,0,
development,LONG,2023-04-30 12:00:00+00:00,-8.403197905843918,29385.0,29067.4,0.010866961835613202,0.2,1,0,0,1,0,H
development,LONG,2023-04-30 12:00:00+00:00,-8.403197905843918,29385.0,29067.4,0.010866961835613202,0.3,0,0,1,0,0,
development,SHORT,2023-05-01 00:00:00+00:00,-14.060599181660294,29950.0,29150.0,0.02707275803722504,0.1,0,1,0,1,0,L
development,SHORT,2023-05-01 00:00:00+00:00,-14.060599181660294,29950.0,29150.0,0.02707275803722504,0.2,0,1,0,1,0,L
development,SHORT,2023-05-01 00:00:00+00:00,-14.060599181660294,29950.0,29150.0,0.02707275803722504,0.3,0,1,0,1,0,L
development,SHORT,2023-05-06 12:00:00+00:00,24.41975215264426,29840.0,28618.3,0.041797315351284614,0.1,0,0,0,0,0,
