partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,entry_fraction,entry_level,T10,filled,fill_ts,cancel_reason,rebreak_confirmed,rebreak_complete_ts,t10_reached,t10_ts,high_failure,high_failure_ts,unresolved,minutes_reclaim_to_fill,minutes_fill_to_rebreak,minutes_fill_to_t10
external,BEAR,20-00,2021-12-30 20:00:00+00:00,2021-12-31 00:00:00+00:00,2021-12-30 21:10:00+00:00,47911.68,47058.19,853.489999999998,0.05,47100.8645,46972.841,True,2021-12-30 21:10:00+00:00,,True,2021-12-30 22:40:00+00:00,True,2021-12-30 22:45:00+00:00,False,,False,0.0,90.0,95.0
external,BEAR,20-00,2021-12-30 20:00:00+00:00,2021-12-31 00:00:00+00:00,2021-12-30 21:10:00+00:00,47911.68,47058.19,853.489999999998,0.1,47143.539000000004,46972.841,True,2021-12-30 21:10:00+00:00,,True,2021-12-30 22:40:00+00:00,True,2021-12-30 22:45:00+00:00,False,,False,0.0,90.0,95.0
external,BEAR,20-00,2021-12-30 20:00:00+00:00,2021-12-31 00:00:00+00:00,2021-12-30 21:10:00+00:00,47911.68,47058.19,853.489999999998,0.15,47186.213500000005,46972.841,True,2021-12-30 21:15:00+00:00,,True,2021-12-30 22:40:00+00:00,True,2021-12-30 22:45:00+00:00,False,,False,5.0,85.0,90.0
external,BEAR,20-00,2021-12-30 20:00:00+00:00,2021-12-31 00:00:00+00:00,2021-12-30 21:10:00+00:00,47911.68,47058.19,853.489999999998,0.25,47271.5625,46972.841,True,2021-12-30 21:15:00+00:00,,True,2021-12-30 22:40:00+00:00,True,2021-12-30 22:45:00+00:00,False,,False,5.0,85.0,90.0
external,BEAR,20-00,2021-12-30 20:00:00+00:00,2021-12-31 00:00:00+00:00,2021-12-30 21:10:00+00:00,47911.68,47058.19,853.489999999998,0.5,47484.935,46972.841,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BULL,04-08,2025-01-03 04:00:00+00:00,2025-01-03 08:00:00+00:00,2025-01-03 05:30:00+00:00,97325.7,96622.0,703.6999999999971,0.05,96657.185,96551.63,True,2025-01-03 05:30:00+00:00,,True,2025-01-03 05:35:00+00:00,True,2025-01-03 06:50:00+00:00,False,,False,0.0,5.0,80.0
reference_validation,BULL,04-08,2025-01-03 04:00:00+00:00,2025-01-03 08:00:00+00:00,2025-01-03 05:30:00+00:00,97325.7,96622.0,703.6999999999971,0.1,96692.37,96551.63,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BULL,04-08,2025-01-03 04:00:00+00:00,2025-01-03 08:00:00+00:00,2025-01-03 05:30:00+00:00,97325.7,96622.0,703.6999999999971,0.15,96727.555,96551.63,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BULL,04-08,2025-01-03 04:00:00+00:00,2025-01-03 08:00:00+00:00,2025-01-03 05:30:00+00:00,97325.7,96622.0,703.6999999999971,0.25,96797.925,96551.63,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BULL,04-08,2025-01-03 04:00:00+00:00,2025-01-03 08:00:00+00:00,2025-01-03 05:30:00+00:00,97325.7,96622.0,703.6999999999971,0.5,96973.85,96551.63,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BULL,00-04,2025-01-05 00:00:00+00:00,2025-01-05 04:00:00+00:00,2025-01-05 01:45:00+00:00,98760.9,98076.4,684.5,0.05,98110.625,98007.95,True,2025-01-05 01:45:00+00:00,,True,2025-01-05 01:50:00+00:00,True,2025-01-05 01:55:00+00:00,False,,False,0.0,5.0,10.0
reference_validation,BULL,00-04,2025-01-05 00:00:00+00:00,2025-01-05 04:00:00+00:00,2025-01-05 01:45:00+00:00,98760.9,98076.4,684.5,0.1,98144.84999999999,98007.95,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BULL,00-04,2025-01-05 00:00:00+00:00,2025-01-05 04:00:00+00:00,2025-01-05 01:45:00+00:00,98760.9,98076.4,684.5,0.15,98179.075,98007.95,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BULL,00-04,2025-01-05 00:00:00+00:00,2025-01-05 04:00:00+00:00,2025-01-05 01:45:00+00:00,98760.9,98076.4,684.5,0.25,98247.525,98007.95,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BULL,00-04,2025-01-05 00:00:00+00:00,2025-01-05 04:00:00+00:00,2025-01-05 01:45:00+00:00,98760.9,98076.4,684.5,0.5,98418.65,98007.95,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BULL,08-12,2025-01-06 08:00:00+00:00,2025-01-06 12:00:00+00:00,2025-01-06 08:55:00+00:00,99886.7,99005.0,881.6999999999971,0.05,99049.085,98916.83,True,2025-01-06 08:55:00+00:00,,True,2025-01-06 09:00:00+00:00,True,2025-01-06 09:55:00+00:00,False,,False,0.0,5.0,60.0
reference_validation,BULL,08-12,2025-01-06 08:00:00+00:00,2025-01-06 12:00:00+00:00,2025-01-06 08:55:00+00:00,99886.7,99005.0,881.6999999999971,0.1,99093.17,98916.83,True,2025-01-06 08:55:00+00:00,,True,2025-01-06 09:00:00+00:00,True,2025-01-06 09:55:00+00:00,False,,False,0.0,5.0,60.0
reference_validation,BULL,08-12,2025-01-06 08:00:00+00:00,2025-01-06 12:00:00+00:00,2025-01-06 08:55:00+00:00,99886.7,99005.0,881.6999999999971,0.15,99137.255,98916.83,True,2025-01-06 08:55:00+00:00,,True,2025-01-06 09:00:00+00:00,True,2025-01-06 09:55:00+00:00,False,,False,0.0,5.0,60.0
reference_validation,BULL,08-12,2025-01-06 08:00:00+00:00,2025-01-06 12:00:00+00:00,2025-01-06 08:55:00+00:00,99886.7,99005.0,881.6999999999971,0.25,99225.425,98916.83,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BULL,08-12,2025-01-06 08:00:00+00:00,2025-01-06 12:00:00+00:00,2025-01-06 08:55:00+00:00,99886.7,99005.0,881.6999999999971,0.5,99445.85,98916.83,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,SIDEWAYS,16-20,2025-01-07 16:00:00+00:00,2025-01-07 20:00:00+00:00,2025-01-07 17:55:00+00:00,100914.2,97100.0,3814.199999999997,0.05,97290.71,96718.58,True,2025-01-07 17:55:00+00:00,,True,2025-01-07 18:30:00+00:00,True,2025-01-07 18:45:00+00:00,False,,False,0.0,35.0,50.0
reference_validation,SIDEWAYS,16-20,2025-01-07 16:00:00+00:00,2025-01-07 20:00:00+00:00,2025-01-07 17:55:00+00:00,100914.2,97100.0,3814.199999999997,0.1,97481.42,96718.58,True,2025-01-07 18:10:00+00:00,,True,2025-01-07 18:30:00+00:00,True,2025-01-07 18:45:00+00:00,False,,False,15.0,20.0,35.0
reference_validation,SIDEWAYS,16-20,2025-01-07 16:00:00+00:00,2025-01-07 20:00:00+00:00,2025-01-07 17:55:00+00:00,100914.2,97100.0,3814.199999999997,0.15,97672.13,96718.58,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,SIDEWAYS,16-20,2025-01-07 16:00:00+00:00,2025-01-07 20:00:00+00:00,2025-01-07 17:55:00+00:00,100914.2,97100.0,3814.199999999997,0.25,98053.55,96718.58,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,SIDEWAYS,16-20,2025-01-07 16:00:00+00:00,2025-01-07 20:00:00+00:00,2025-01-07 17:55:00+00:00,100914.2,97100.0,3814.199999999997,0.5,99007.1,96718.58,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BULL,08-12,2025-01-19 08:00:00+00:00,2025-01-19 12:00:00+00:00,2025-01-19 09:30:00+00:00,105629.4,104214.6,1414.7999999999884,0.05,104285.34000000001,104073.12000000001,True,2025-01-19 09:30:00+00:00,,False,,False,,False,,True,0.0,,
reference_validation,BULL,08-12,2025-01-19 08:00:00+00:00,2025-01-19 12:00:00+00:00,2025-01-19 09:30:00+00:00,105629.4,104214.6,1414.7999999999884,0.1,104356.08,104073.12000000001,True,2025-01-19 09:30:00+00:00,,False,,False,,False,,True,0.0,,
reference_validation,BULL,08-12,2025-01-19 08:00:00+00:00,2025-01-19 12:00:00+00:00,2025-01-19 09:30:00+00:00,105629.4,104214.6,1414.7999999999884,0.15,104426.82,104073.12000000001,True,2025-01-19 09:30:00+00:00,,False,,False,,False,,True,0.0,,
reference_validation,BULL,08-12,2025-01-19 08:00:00+00:00,2025-01-19 12:00:00+00:00,2025-01-19 09:30:00+00:00,105629.4,104214.6,1414.7999999999884,0.25,104568.3,104073.12000000001,True,2025-01-19 09:35:00+00:00,,False,,False,,False,,True,5.0,,
reference_validation,BULL,08-12,2025-01-19 08:00:00+00:00,2025-01-19 12:00:00+00:00,2025-01-19 09:30:00+00:00,105629.4,104214.6,1414.7999999999884,0.5,104922.0,104073.12000000001,True,2025-01-19 09:50:00+00:00,,False,,False,,False,,True,20.0,,
reference_validation,BEAR,08-12,2025-01-23 08:00:00+00:00,2025-01-23 12:00:00+00:00,2025-01-23 10:55:00+00:00,102955.0,101550.4,1404.6000000000058,0.05,101620.62999999999,101409.93999999999,True,2025-01-23 10:55:00+00:00,,True,2025-01-23 12:20:00+00:00,True,2025-01-23 12:25:00+00:00,False,,False,0.0,85.0,90.0
reference_validation,BEAR,08-12,2025-01-23 08:00:00+00:00,2025-01-23 12:00:00+00:00,2025-01-23 10:55:00+00:00,102955.0,101550.4,1404.6000000000058,0.1,101690.86,101409.93999999999,True,2025-01-23 11:00:00+00:00,,True,2025-01-23 12:20:00+00:00,True,2025-01-23 12:25:00+00:00,False,,False,5.0,80.0,85.0
reference_validation,BEAR,08-12,2025-01-23 08:00:00+00:00,2025-01-23 12:00:00+00:00,2025-01-23 10:55:00+00:00,102955.0,101550.4,1404.6000000000058,0.15,101761.09,101409.93999999999,True,2025-01-23 11:00:00+00:00,,True,2025-01-23 12:20:00+00:00,True,2025-01-23 12:25:00+00:00,False,,False,5.0,80.0,85.0
reference_validation,BEAR,08-12,2025-01-23 08:00:00+00:00,2025-01-23 12:00:00+00:00,2025-01-23 10:55:00+00:00,102955.0,101550.4,1404.6000000000058,0.25,101901.54999999999,101409.93999999999,True,2025-01-23 11:00:00+00:00,,True,2025-01-23 12:20:00+00:00,True,2025-01-23 12:25:00+00:00,False,,False,5.0,80.0,85.0
reference_validation,BEAR,08-12,2025-01-23 08:00:00+00:00,2025-01-23 12:00:00+00:00,2025-01-23 10:55:00+00:00,102955.0,101550.4,1404.6000000000058,0.5,102252.7,101409.93999999999,False,,NO_FILL_BEFORE_BLOCK_END,False,,False,,False,,False,,,
reference_validation,BULL,04-08,2025-01-25 04:00:00+00:00,2025-01-25 08:00:00+00:00,2025-01-25 06:30:00+00:00,105234.5,104310.0,924.5,0.05,104356.225,104217.55,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BULL,04-08,2025-01-25 04:00:00+00:00,2025-01-25 08:00:00+00:00,2025-01-25 06:30:00+00:00,105234.5,104310.0,924.5,0.1,104402.45,104217.55,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BULL,04-08,2025-01-25 04:00:00+00:00,2025-01-25 08:00:00+00:00,2025-01-25 06:30:00+00:00,105234.5,104310.0,924.5,0.15,104448.675,104217.55,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BULL,04-08,2025-01-25 04:00:00+00:00,2025-01-25 08:00:00+00:00,2025-01-25 06:30:00+00:00,105234.5,104310.0,924.5,0.25,104541.125,104217.55,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BULL,04-08,2025-01-25 04:00:00+00:00,2025-01-25 08:00:00+00:00,2025-01-25 06:30:00+00:00,105234.5,104310.0,924.5,0.5,104772.25,104217.55,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BULL,08-12,2025-01-26 08:00:00+00:00,2025-01-26 12:00:00+00:00,2025-01-26 08:40:00+00:00,105496.9,104905.3,591.5999999999913,0.05,104934.88,104846.14,True,2025-01-26 08:40:00+00:00,,True,2025-01-26 09:10:00+00:00,True,2025-01-26 09:30:00+00:00,False,,False,0.0,30.0,50.0
reference_validation,BULL,08-12,2025-01-26 08:00:00+00:00,2025-01-26 12:00:00+00:00,2025-01-26 08:40:00+00:00,105496.9,104905.3,591.5999999999913,0.1,104964.46,104846.14,True,2025-01-26 08:40:00+00:00,,True,2025-01-26 09:10:00+00:00,True,2025-01-26 09:30:00+00:00,False,,False,0.0,30.0,50.0
reference_validation,BULL,08-12,2025-01-26 08:00:00+00:00,2025-01-26 12:00:00+00:00,2025-01-26 08:40:00+00:00,105496.9,104905.3,591.5999999999913,0.15,104994.04000000001,104846.14,True,2025-01-26 08:45:00+00:00,,True,2025-01-26 09:10:00+00:00,True,2025-01-26 09:30:00+00:00,False,,False,5.0,25.0,45.0
reference_validation,BULL,08-12,2025-01-26 08:00:00+00:00,2025-01-26 12:00:00+00:00,2025-01-26 08:40:00+00:00,105496.9,104905.3,591.5999999999913,0.25,105053.2,104846.14,True,2025-01-26 08:50:00+00:00,,True,2025-01-26 09:10:00+00:00,True,2025-01-26 09:30:00+00:00,False,,False,10.0,20.0,40.0
reference_validation,BULL,08-12,2025-01-26 08:00:00+00:00,2025-01-26 12:00:00+00:00,2025-01-26 08:40:00+00:00,105496.9,104905.3,591.5999999999913,0.5,105201.1,104846.14,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,12-16,2025-02-02 12:00:00+00:00,2025-02-02 16:00:00+00:00,2025-02-02 12:45:00+00:00,100071.0,98550.0,1521.0,0.05,98626.05,98397.9,True,2025-02-02 12:45:00+00:00,,True,2025-02-02 12:50:00+00:00,True,2025-02-02 12:55:00+00:00,False,,False,0.0,5.0,10.0
reference_validation,BEAR,12-16,2025-02-02 12:00:00+00:00,2025-02-02 16:00:00+00:00,2025-02-02 12:45:00+00:00,100071.0,98550.0,1521.0,0.1,98702.1,98397.9,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,12-16,2025-02-02 12:00:00+00:00,2025-02-02 16:00:00+00:00,2025-02-02 12:45:00+00:00,100071.0,98550.0,1521.0,0.15,98778.15,98397.9,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,12-16,2025-02-02 12:00:00+00:00,2025-02-02 16:00:00+00:00,2025-02-02 12:45:00+00:00,100071.0,98550.0,1521.0,0.25,98930.25,98397.9,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,12-16,2025-02-02 12:00:00+00:00,2025-02-02 16:00:00+00:00,2025-02-02 12:45:00+00:00,100071.0,98550.0,1521.0,0.5,99310.5,98397.9,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,00-04,2025-02-03 00:00:00+00:00,2025-02-03 04:00:00+00:00,2025-02-03 00:50:00+00:00,98594.9,96029.6,2565.2999999999884,0.05,96157.865,95773.07,True,2025-02-03 00:50:00+00:00,,True,2025-02-03 01:10:00+00:00,True,2025-02-03 01:15:00+00:00,False,,False,0.0,20.0,25.0
reference_validation,BEAR,00-04,2025-02-03 00:00:00+00:00,2025-02-03 04:00:00+00:00,2025-02-03 00:50:00+00:00,98594.9,96029.6,2565.2999999999884,0.1,96286.13,95773.07,True,2025-02-03 00:50:00+00:00,,True,2025-02-03 01:10:00+00:00,True,2025-02-03 01:15:00+00:00,False,,False,0.0,20.0,25.0
reference_validation,BEAR,00-04,2025-02-03 00:00:00+00:00,2025-02-03 04:00:00+00:00,2025-02-03 00:50:00+00:00,98594.9,96029.6,2565.2999999999884,0.15,96414.395,95773.07,True,2025-02-03 00:50:00+00:00,,True,2025-02-03 01:10:00+00:00,True,2025-02-03 01:15:00+00:00,False,,False,0.0,20.0,25.0
reference_validation,BEAR,00-04,2025-02-03 00:00:00+00:00,2025-02-03 04:00:00+00:00,2025-02-03 00:50:00+00:00,98594.9,96029.6,2565.2999999999884,0.25,96670.925,95773.07,True,2025-02-03 00:50:00+00:00,,True,2025-02-03 01:10:00+00:00,True,2025-02-03 01:15:00+00:00,False,,False,0.0,20.0,25.0
reference_validation,BEAR,00-04,2025-02-03 00:00:00+00:00,2025-02-03 04:00:00+00:00,2025-02-03 00:50:00+00:00,98594.9,96029.6,2565.2999999999884,0.5,97312.25,95773.07,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,12-16,2025-02-03 12:00:00+00:00,2025-02-03 16:00:00+00:00,2025-02-03 13:20:00+00:00,95891.9,94716.5,1175.3999999999942,0.05,94775.27,94598.96,True,2025-02-03 13:20:00+00:00,,True,2025-02-03 13:25:00+00:00,True,2025-02-03 13:30:00+00:00,False,,False,0.0,5.0,10.0
reference_validation,BEAR,12-16,2025-02-03 12:00:00+00:00,2025-02-03 16:00:00+00:00,2025-02-03 13:20:00+00:00,95891.9,94716.5,1175.3999999999942,0.1,94834.04,94598.96,True,2025-02-03 13:20:00+00:00,,True,2025-02-03 13:25:00+00:00,True,2025-02-03 13:30:00+00:00,False,,False,0.0,5.0,10.0
reference_validation,BEAR,12-16,2025-02-03 12:00:00+00:00,2025-02-03 16:00:00+00:00,2025-02-03 13:20:00+00:00,95891.9,94716.5,1175.3999999999942,0.15,94892.81,94598.96,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,12-16,2025-02-03 12:00:00+00:00,2025-02-03 16:00:00+00:00,2025-02-03 13:20:00+00:00,95891.9,94716.5,1175.3999999999942,0.25,95010.35,94598.96,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,12-16,2025-02-03 12:00:00+00:00,2025-02-03 16:00:00+00:00,2025-02-03 13:20:00+00:00,95891.9,94716.5,1175.3999999999942,0.5,95304.2,94598.96,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,SIDEWAYS,20-00,2025-02-21 20:00:00+00:00,2025-02-22 00:00:00+00:00,2025-02-21 20:30:00+00:00,98720.0,95201.2,3518.800000000003,0.05,95377.14,94849.31999999999,True,2025-02-21 20:30:00+00:00,,True,2025-02-21 20:55:00+00:00,True,2025-02-21 21:00:00+00:00,False,,False,0.0,25.0,30.0
reference_validation,SIDEWAYS,20-00,2025-02-21 20:00:00+00:00,2025-02-22 00:00:00+00:00,2025-02-21 20:30:00+00:00,98720.0,95201.2,3518.800000000003,0.1,95553.08,94849.31999999999,True,2025-02-21 20:30:00+00:00,,True,2025-02-21 20:55:00+00:00,True,2025-02-21 21:00:00+00:00,False,,False,0.0,25.0,30.0
reference_validation,SIDEWAYS,20-00,2025-02-21 20:00:00+00:00,2025-02-22 00:00:00+00:00,2025-02-21 20:30:00+00:00,98720.0,95201.2,3518.800000000003,0.15,95729.02,94849.31999999999,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,SIDEWAYS,20-00,2025-02-21 20:00:00+00:00,2025-02-22 00:00:00+00:00,2025-02-21 20:30:00+00:00,98720.0,95201.2,3518.800000000003,0.25,96080.9,94849.31999999999,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,SIDEWAYS,20-00,2025-02-21 20:00:00+00:00,2025-02-22 00:00:00+00:00,2025-02-21 20:30:00+00:00,98720.0,95201.2,3518.800000000003,0.5,96960.6,94849.31999999999,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,08-12,2025-02-23 08:00:00+00:00,2025-02-23 12:00:00+00:00,2025-02-23 10:55:00+00:00,96504.1,96102.2,401.90000000000873,0.05,96122.295,96062.01,True,2025-02-23 10:55:00+00:00,,True,2025-02-23 11:45:00+00:00,True,2025-02-23 11:50:00+00:00,False,,False,0.0,50.0,55.0
reference_validation,BEAR,08-12,2025-02-23 08:00:00+00:00,2025-02-23 12:00:00+00:00,2025-02-23 10:55:00+00:00,96504.1,96102.2,401.90000000000873,0.1,96142.39,96062.01,True,2025-02-23 10:55:00+00:00,,True,2025-02-23 11:45:00+00:00,True,2025-02-23 11:50:00+00:00,False,,False,0.0,50.0,55.0
reference_validation,BEAR,08-12,2025-02-23 08:00:00+00:00,2025-02-23 12:00:00+00:00,2025-02-23 10:55:00+00:00,96504.1,96102.2,401.90000000000873,0.15,96162.485,96062.01,True,2025-02-23 11:00:00+00:00,,True,2025-02-23 11:45:00+00:00,True,2025-02-23 11:50:00+00:00,False,,False,5.0,45.0,50.0
reference_validation,BEAR,08-12,2025-02-23 08:00:00+00:00,2025-02-23 12:00:00+00:00,2025-02-23 10:55:00+00:00,96504.1,96102.2,401.90000000000873,0.25,96202.675,96062.01,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,08-12,2025-02-23 08:00:00+00:00,2025-02-23 12:00:00+00:00,2025-02-23 10:55:00+00:00,96504.1,96102.2,401.90000000000873,0.5,96303.15,96062.01,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,04-08,2025-02-24 04:00:00+00:00,2025-02-24 08:00:00+00:00,2025-02-24 04:50:00+00:00,96470.0,95263.0,1207.0,0.05,95323.35,95142.3,True,2025-02-24 04:50:00+00:00,,True,2025-02-24 04:55:00+00:00,False,,False,,True,0.0,5.0,
reference_validation,BEAR,04-08,2025-02-24 04:00:00+00:00,2025-02-24 08:00:00+00:00,2025-02-24 04:50:00+00:00,96470.0,95263.0,1207.0,0.1,95383.7,95142.3,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,04-08,2025-02-24 04:00:00+00:00,2025-02-24 08:00:00+00:00,2025-02-24 04:50:00+00:00,96470.0,95263.0,1207.0,0.15,95444.05,95142.3,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,04-08,2025-02-24 04:00:00+00:00,2025-02-24 08:00:00+00:00,2025-02-24 04:50:00+00:00,96470.0,95263.0,1207.0,0.25,95564.75,95142.3,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,04-08,2025-02-24 04:00:00+00:00,2025-02-24 08:00:00+00:00,2025-02-24 04:50:00+00:00,96470.0,95263.0,1207.0,0.5,95866.5,95142.3,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,08-12,2025-02-25 08:00:00+00:00,2025-02-25 12:00:00+00:00,2025-02-25 10:35:00+00:00,92287.0,88131.6,4155.399999999994,0.05,88339.37000000001,87716.06000000001,True,2025-02-25 10:35:00+00:00,,True,2025-02-25 10:45:00+00:00,True,2025-02-25 11:10:00+00:00,False,,False,0.0,10.0,35.0
reference_validation,BEAR,08-12,2025-02-25 08:00:00+00:00,2025-02-25 12:00:00+00:00,2025-02-25 10:35:00+00:00,92287.0,88131.6,4155.399999999994,0.1,88547.14,87716.06000000001,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,08-12,2025-02-25 08:00:00+00:00,2025-02-25 12:00:00+00:00,2025-02-25 10:35:00+00:00,92287.0,88131.6,4155.399999999994,0.15,88754.91,87716.06000000001,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,08-12,2025-02-25 08:00:00+00:00,2025-02-25 12:00:00+00:00,2025-02-25 10:35:00+00:00,92287.0,88131.6,4155.399999999994,0.25,89170.45000000001,87716.06000000001,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,08-12,2025-02-25 08:00:00+00:00,2025-02-25 12:00:00+00:00,2025-02-25 10:35:00+00:00,92287.0,88131.6,4155.399999999994,0.5,90209.3,87716.06000000001,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,12-16,2025-02-27 12:00:00+00:00,2025-02-27 16:00:00+00:00,2025-02-27 14:25:00+00:00,87066.0,85827.1,1238.8999999999942,0.05,85889.04500000001,85703.21,True,2025-02-27 14:25:00+00:00,,True,2025-02-27 14:45:00+00:00,True,2025-02-27 14:50:00+00:00,False,,False,0.0,20.0,25.0
reference_validation,BEAR,12-16,2025-02-27 12:00:00+00:00,2025-02-27 16:00:00+00:00,2025-02-27 14:25:00+00:00,87066.0,85827.1,1238.8999999999942,0.1,85950.99,85703.21,True,2025-02-27 14:25:00+00:00,,True,2025-02-27 14:45:00+00:00,True,2025-02-27 14:50:00+00:00,False,,False,0.0,20.0,25.0
reference_validation,BEAR,12-16,2025-02-27 12:00:00+00:00,2025-02-27 16:00:00+00:00,2025-02-27 14:25:00+00:00,87066.0,85827.1,1238.8999999999942,0.15,86012.935,85703.21,True,2025-02-27 14:25:00+00:00,,True,2025-02-27 14:45:00+00:00,True,2025-02-27 14:50:00+00:00,False,,False,0.0,20.0,25.0
reference_validation,BEAR,12-16,2025-02-27 12:00:00+00:00,2025-02-27 16:00:00+00:00,2025-02-27 14:25:00+00:00,87066.0,85827.1,1238.8999999999942,0.25,86136.82500000001,85703.21,True,2025-02-27 14:25:00+00:00,,True,2025-02-27 14:45:00+00:00,True,2025-02-27 14:50:00+00:00,False,,False,0.0,20.0,25.0
reference_validation,BEAR,12-16,2025-02-27 12:00:00+00:00,2025-02-27 16:00:00+00:00,2025-02-27 14:25:00+00:00,87066.0,85827.1,1238.8999999999942,0.5,86446.55,85703.21,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
reference_validation,BEAR,08-12,2025-03-04 08:00:00+00:00,2025-03-04 12:00:00+00:00,2025-03-04 08:15:00+00:00,84566.0,83100.3,1465.699999999997,0.05,83173.585,82953.73000000001,True,2025-03-04 08:15:00+00:00,,True,2025-03-04 13:25:00+00:00,True,2025-03-04 13:30:00+00:00,False,,False,0.0,310.0,315.0
reference_validation,BEAR,08-12,2025-03-04 08:00:00+00:00,2025-03-04 12:00:00+00:00,2025-03-04 08:15:00+00:00,84566.0,83100.3,1465.699999999997,0.1,83246.87,82953.73000000001,True,2025-03-04 08:15:00+00:00,,True,2025-03-04 13:25:00+00:00,True,2025-03-04 13:30:00+00:00,False,,False,0.0,310.0,315.0
reference_validation,BEAR,08-12,2025-03-04 08:00:00+00:00,2025-03-04 12:00:00+00:00,2025-03-04 08:15:00+00:00,84566.0,83100.3,1465.699999999997,0.15,83320.155,82953.73000000001,True,2025-03-04 08:15:00+00:00,,True,2025-03-04 13:25:00+00:00,True,2025-03-04 13:30:00+00:00,False,,False,0.0,310.0,315.0
