role,partition,component,stage,snapshot_min,feature,kind,continuation_n,staller_n,continuation_value,staller_value,continuation_minus_staller,meaningful_min_abs_gap,development_meaningful
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,15,post_e20_giveback_from_peak_R,median,66,63,0.18740306009399915,0.24545454545453999,-0.05805148536054083,0.03,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,15,post_e20_mae_below_E20_R,median,66,63,0.18727645437194812,0.23314917127071028,-0.045872716898762156,0.03,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,15,closes_ge_E20,median,66,63,2.0,1.0,1.0,1.0,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,15,fraction_closes_ge_E20,median,66,63,0.5,0.25,0.25,0.1,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,15,consecutive_closes_ge_E20,median,66,63,0.0,0.0,0.0,1.0,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,15,E25_by_snapshot,rate,189,90,0.25925925925925924,0.4666666666666667,-0.20740740740740743,0.1,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,15,E30_by_snapshot,rate,189,90,0.19047619047619047,0.2111111111111111,-0.020634920634920645,0.1,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,15,closed_back_le_E10,rate,189,90,0.164021164021164,0.5222222222222223,-0.35820105820105824,0.1,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,15,closed_back_le_H,rate,189,90,0.0582010582010582,0.2222222222222222,-0.164021164021164,0.1,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,30,close_R,median,44,37,0.12093440679186934,0.053956834532376124,0.06697757225949322,0.03,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,30,close_vs_E20_R,median,44,37,-0.07906559320813067,-0.1460431654676239,0.06697757225949322,0.03,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,30,post_e20_peak_R,median,44,37,0.2931545414135417,0.2942307692307693,-0.001076227817227604,0.03,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,30,post_e20_giveback_from_peak_R,median,44,37,0.23268901975683537,0.26295585412667993,-0.030266834369844564,0.03,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,30,post_e20_mae_below_E20_R,median,44,37,0.2109098800505067,0.21798561151078932,-0.007075731460282619,0.03,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,30,closes_ge_E20,median,44,37,2.0,1.0,1.0,1.0,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,30,fraction_closes_ge_E20,median,44,37,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.1,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,30,consecutive_closes_ge_E20,median,44,37,0.0,0.0,0.0,1.0,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,30,E25_by_snapshot,rate,189,90,0.15343915343915343,0.3,-0.14656084656084656,0.1,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,30,E30_by_snapshot,rate,189,90,0.10052910052910052,0.18888888888888888,-0.08835978835978836,0.1,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,30,closed_back_le_E10,rate,189,90,0.14814814814814814,0.34444444444444444,-0.1962962962962963,0.1,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,30,closed_back_le_H,rate,189,90,0.07407407407407407,0.12222222222222222,-0.04814814814814815,0.1,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,60,close_R,median,28,21,0.06502281175022828,0.06956521739130281,-0.004542405641074526,0.03,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,60,close_vs_E20_R,median,28,21,-0.13497718824977173,-0.1304347826086972,-0.004542405641074526,0.03,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,60,post_e20_peak_R,median,28,21,0.2740570473304743,0.28117359413203047,-0.007116546801556156,0.03,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,60,post_e20_giveback_from_peak_R,median,28,21,0.31628787878787884,0.26295585412667993,0.05333202466119891,0.03,True
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,60,post_e20_mae_below_E20_R,median,28,21,0.2574795617139429,0.24582210242587132,0.011657459288071548,0.03,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,60,closes_ge_E20,median,28,21,1.0,1.0,0.0,1.0,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,60,fraction_closes_ge_E20,median,28,21,0.07692307692307693,0.07692307692307693,0.0,0.1,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,60,consecutive_closes_ge_E20,median,28,21,0.0,0.0,0.0,1.0,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,60,E25_by_snapshot,rate,189,90,0.08465608465608465,0.16666666666666666,-0.082010582010582,0.1,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,60,E30_by_snapshot,rate,189,90,0.0582010582010582,0.08888888888888889,-0.030687830687830694,0.1,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,60,closed_back_le_E10,rate,189,90,0.12698412698412698,0.17777777777777778,-0.05079365079365081,0.1,False
REF_SUPPORT,reference_validation,POOLED,SNAPSHOT,60,closed_back_le_H,rate,189,90,0.06878306878306878,0.08888888888888889,-0.020105820105820113,0.1,False
REF_SUPPORT,reference_validation,PARENT,ANCHOR,0,entry_to_e20_min,median,139,66,10.0,5.0,5.0,10.0,False
REF_SUPPORT,reference_validation,PARENT,ANCHOR,0,break_to_e20_min,median,81,52,0.0,5.0,-5.0,10.0,False
REF_SUPPORT,reference_validation,PARENT,ANCHOR,0,e20_bar_close_R,median,139,66,0.2276923076923105,0.14619473029515687,0.08149757739715363,0.03,True
REF_SUPPORT,reference_validation,PARENT,ANCHOR,0,e20_bar_close_vs_E20_R,median,139,66,0.027692307692310486,-0.053805269704843145,0.08149757739715363,0.03,True
REF_SUPPORT,reference_validation,PARENT,ANCHOR,0,running_mae_R_to_E20,median,139,66,0.2081632653061214,0.15802900107411666,0.05013426423200473,0.03,True
REF_SUPPORT,reference_validation,PARENT,ANCHOR,0,closes_gt_H_to_E20,median,139,66,2.0,2.0,0.0,1.0,False
REF_SUPPORT,reference_validation,PARENT,ANCHOR,0,closes_ge_E10_to_E20,median,139,66,1.0,1.0,0.0,1.0,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,5,close_R,median,80,62,0.16690537762747845,0.08002889531006928,0.08687648231740917,0.03,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,5,close_vs_E20_R,median,80,62,-0.03309462237252156,-0.11997110468993073,0.08687648231740917,0.03,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,5,post_e20_peak_R,median,80,62,0.2781528935147054,0.2662242442472607,0.011928649267444691,0.03,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,5,post_e20_giveback_from_peak_R,median,80,62,0.13434589800443564,0.2008457604691907,-0.06649986246475506,0.03,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,5,post_e20_mae_below_E20_R,median,80,62,0.2036630036630062,0.24563832394020885,-0.04197532027720266,0.03,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,5,closes_ge_E20,median,80,62,1.0,0.0,1.0,1.0,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,5,fraction_closes_ge_E20,median,80,62,0.5,0.0,0.5,0.1,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,5,consecutive_closes_ge_E20,median,80,62,0.0,0.0,0.0,1.0,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,5,E25_by_snapshot,rate,139,66,0.38848920863309355,0.6212121212121212,-0.23272291257902766,0.1,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,5,E30_by_snapshot,rate,139,66,0.23741007194244604,0.18181818181818182,0.055591890124264215,0.1,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,5,closed_back_le_E10,rate,139,66,0.16546762589928057,0.6212121212121212,-0.45574449531284067,0.1,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,5,closed_back_le_H,rate,139,66,0.07194244604316546,0.21212121212121213,-0.14017876607804666,0.1,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,close_R,median,63,52,0.1691419141914204,0.07377675840979306,0.09536515578162735,0.03,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,close_vs_E20_R,median,63,52,-0.0308580858085796,-0.12622324159020695,0.09536515578162735,0.03,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,post_e20_peak_R,median,63,52,0.28571428571428287,0.27232549493448144,0.01338879077980143,0.03,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,post_e20_giveback_from_peak_R,median,63,52,0.1478260869565243,0.21966093117409335,-0.07183484421756905,0.03,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,post_e20_mae_below_E20_R,median,63,52,0.19124726477023993,0.2507143586080156,-0.05946709383777568,0.03,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,closes_ge_E20,median,63,52,1.0,0.0,1.0,1.0,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,fraction_closes_ge_E20,median,63,52,0.3333333333333333,0.0,0.3333333333333333,0.1,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,consecutive_closes_ge_E20,median,63,52,0.0,0.0,0.0,1.0,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,E25_by_snapshot,rate,139,66,0.31654676258992803,0.5606060606060606,-0.24405929801613252,0.1,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,E30_by_snapshot,rate,139,66,0.17985611510791366,0.19696969696969696,-0.0171135818617833,0.1,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,closed_back_le_E10,rate,139,66,0.17985611510791366,0.5606060606060606,-0.3807499454981469,0.1,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,closed_back_le_H,rate,139,66,0.07194244604316546,0.18181818181818182,-0.10987573577501636,0.1,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,close_R,median,53,45,0.14489795918367201,0.04374999999999589,0.10114795918367613,0.03,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,close_vs_E20_R,median,53,45,-0.055102040816327996,-0.1562500000000041,0.10114795918367611,0.03,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,post_e20_peak_R,median,53,45,0.2982456140350918,0.27223719676550534,0.02600841726958647,0.03,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,post_e20_giveback_from_peak_R,median,53,45,0.20467836257310515,0.24545454545453999,-0.040776182881434836,0.03,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,post_e20_mae_below_E20_R,median,53,45,0.21171875000000087,0.25181347150258643,-0.040094721502585556,0.03,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,closes_ge_E20,median,53,45,1.0,1.0,0.0,1.0,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,fraction_closes_ge_E20,median,53,45,0.25,0.25,0.0,0.1,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,consecutive_closes_ge_E20,median,53,45,0.0,0.0,0.0,1.0,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,E25_by_snapshot,rate,139,66,0.2733812949640288,0.48484848484848486,-0.21146718988445606,0.1,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,E30_by_snapshot,rate,139,66,0.17985611510791366,0.18181818181818182,-0.001962066710268162,0.1,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,closed_back_le_E10,rate,139,66,0.20863309352517986,0.5454545454545454,-0.3368214519293655,0.1,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,closed_back_le_H,rate,139,66,0.07913669064748201,0.24242424242424243,-0.1632875517767604,0.1,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,close_R,median,35,25,0.09140625000000135,0.040247678018574214,0.05115857198142714,0.03,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,close_vs_E20_R,median,35,25,-0.10859374999999866,-0.1597523219814258,0.05115857198142715,0.03,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,post_e20_peak_R,median,35,25,0.27795527156549704,0.29687499999999617,-0.018919728434499128,0.03,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,post_e20_giveback_from_peak_R,median,35,25,0.2371134020618527,0.2689210950080537,-0.03180769294620103,0.03,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,post_e20_mae_below_E20_R,median,35,25,0.23071672354949302,0.2512195121951156,-0.020502788645622605,0.03,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,closes_ge_E20,median,35,25,1.0,1.0,0.0,1.0,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,fraction_closes_ge_E20,median,35,25,0.14285714285714285,0.14285714285714285,0.0,0.1,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,consecutive_closes_ge_E20,median,35,25,0.0,0.0,0.0,1.0,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,E25_by_snapshot,rate,139,66,0.15827338129496402,0.3181818181818182,-0.15990843688685416,0.1,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,E30_by_snapshot,rate,139,66,0.08633093525179857,0.18181818181818182,-0.09548724656638326,0.1,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,closed_back_le_E10,rate,139,66,0.16546762589928057,0.3181818181818182,-0.1527141922825376,0.1,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,closed_back_le_H,rate,139,66,0.10071942446043165,0.15151515151515152,-0.050795727054719866,0.1,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,close_R,median,23,16,0.03581267217630733,0.0015435528882963966,0.03426911928801093,0.03,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,close_vs_E20_R,median,23,16,-0.1641873278236927,-0.19845644711170363,0.034269119288010935,0.03,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,post_e20_peak_R,median,23,16,0.25399644760212653,0.27670539544876793,-0.022708947846641403,0.03,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,post_e20_giveback_from_peak_R,median,23,16,0.34374999999999795,0.3148451979461041,0.02890480205389384,0.03,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,post_e20_mae_below_E20_R,median,23,16,0.341666666666663,0.2876065354856414,0.0540601311810216,0.03,True
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,closes_ge_E20,median,23,16,1.0,1.0,0.0,1.0,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,fraction_closes_ge_E20,median,23,16,0.07692307692307693,0.07692307692307693,0.0,0.1,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,consecutive_closes_ge_E20,median,23,16,0.0,0.0,0.0,1.0,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,E25_by_snapshot,rate,139,66,0.09352517985611511,0.18181818181818182,-0.08829300196206671,0.1,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,E30_by_snapshot,rate,139,66,0.05755395683453238,0.07575757575757576,-0.018203618923043383,0.1,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,closed_back_le_E10,rate,139,66,0.14388489208633093,0.19696969696969696,-0.05308480488336603,0.1,False
REF_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,closed_back_le_H,rate,139,66,0.09352517985611511,0.12121212121212122,-0.027686941356006106,0.1,False
REF_SUPPORT,reference_validation,REC_H2,ANCHOR,0,entry_to_e20_min,median,50,24,10.0,10.0,0.0,10.0,False
REF_SUPPORT,reference_validation,REC_H2,ANCHOR,0,break_to_e20_min,median,49,24,5.0,5.0,0.0,10.0,False
REF_SUPPORT,reference_validation,REC_H2,ANCHOR,0,e20_bar_close_R,median,50,24,0.22330873423247283,0.18246857384306953,0.0408401603894033,0.03,True
REF_SUPPORT,reference_validation,REC_H2,ANCHOR,0,e20_bar_close_vs_E20_R,median,50,24,0.023308734232472816,-0.017531426156930485,0.0408401603894033,0.03,True
REF_SUPPORT,reference_validation,REC_H2,ANCHOR,0,running_mae_R_to_E20,median,50,24,0.11861702127659668,0.1320339830084949,-0.013416961731898214,0.03,False
REF_SUPPORT,reference_validation,REC_H2,ANCHOR,0,closes_gt_H_to_E20,median,50,24,2.0,2.0,0.0,1.0,False
REF_SUPPORT,reference_validation,REC_H2,ANCHOR,0,closes_ge_E10_to_E20,median,50,24,1.0,1.0,0.0,1.0,False
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,close_R,median,26,22,0.27717573081811864,0.1158514492753614,0.16132428154275724,0.03,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,close_vs_E20_R,median,26,22,0.07717573081811865,-0.08414855072463862,0.16132428154275727,0.03,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,post_e20_peak_R,median,26,22,0.33682286785379767,0.2719328248452312,0.06489004300856649,0.03,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,post_e20_giveback_from_peak_R,median,26,22,0.08360222029175203,0.14632944365242545,-0.06272722336067342,0.03,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,post_e20_mae_below_E20_R,median,26,22,0.15913978494623748,0.15786575883662812,0.0012740261096093608,0.03,False
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,closes_ge_E20,median,26,22,1.0,0.0,1.0,1.0,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,fraction_closes_ge_E20,median,26,22,0.5,0.0,0.5,0.1,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,consecutive_closes_ge_E20,median,26,22,1.0,0.0,1.0,1.0,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,E25_by_snapshot,rate,50,24,0.46,0.5416666666666666,-0.08166666666666661,0.1,False
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,E30_by_snapshot,rate,50,24,0.42,0.25,0.16999999999999998,0.1,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,closed_back_le_E10,rate,50,24,0.02,0.4166666666666667,-0.39666666666666667,0.1,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,closed_back_le_H,rate,50,24,0.0,0.125,-0.125,0.1,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,close_R,median,19,19,0.2469696969696965,0.11275964391691713,0.1342100530527794,0.03,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,close_vs_E20_R,median,19,19,0.046969696969696495,-0.08724035608308288,0.1342100530527794,0.03,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,post_e20_peak_R,median,19,19,0.35040431266846855,0.27062706270628956,0.079777249962179,0.03,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,post_e20_giveback_from_peak_R,median,19,19,0.11859838274932617,0.17702448210922736,-0.05842609935990119,0.03,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,post_e20_mae_below_E20_R,median,19,19,0.1513274336283177,0.1897959183673434,-0.03846848473902573,0.03,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,closes_ge_E20,median,19,19,2.0,0.0,2.0,1.0,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,fraction_closes_ge_E20,median,19,19,0.6666666666666666,0.0,0.6666666666666666,0.1,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,consecutive_closes_ge_E20,median,19,19,1.0,0.0,1.0,1.0,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,E25_by_snapshot,rate,50,24,0.32,0.4166666666666667,-0.09666666666666668,0.1,False
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,E30_by_snapshot,rate,50,24,0.3,0.2916666666666667,0.008333333333333304,0.1,False
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,closed_back_le_E10,rate,50,24,0.02,0.375,-0.355,0.1,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,closed_back_le_H,rate,50,24,0.0,0.041666666666666664,-0.041666666666666664,0.1,False
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,close_R,median,13,18,0.280238500851791,0.06284452957116185,0.21739397128062912,0.03,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,close_vs_E20_R,median,13,18,0.08023850085179096,-0.13715547042883813,0.2173939712806291,0.03,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,post_e20_peak_R,median,13,18,0.3545454545454554,0.27115168164216036,0.08339377290329503,0.03,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,post_e20_giveback_from_peak_R,median,13,18,0.12859884836852492,0.23464289213284936,-0.10604404376432444,0.03,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,post_e20_mae_below_E20_R,median,13,18,0.15719844357976553,0.1971962616822433,-0.03999781810247777,0.03,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,closes_ge_E20,median,13,18,2.0,0.5,1.5,1.0,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,fraction_closes_ge_E20,median,13,18,0.5,0.125,0.375,0.1,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,consecutive_closes_ge_E20,median,13,18,1.0,0.0,1.0,1.0,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,E25_by_snapshot,rate,50,24,0.22,0.4166666666666667,-0.19666666666666668,0.1,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,E30_by_snapshot,rate,50,24,0.22,0.2916666666666667,-0.07166666666666668,0.1,False
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,closed_back_le_E10,rate,50,24,0.04,0.4583333333333333,-0.41833333333333333,0.1,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,closed_back_le_H,rate,50,24,0.0,0.16666666666666666,-0.16666666666666666,0.1,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,close_R,median,9,12,0.16402116402116518,0.07370738922880493,0.09031377479236025,0.03,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,close_vs_E20_R,median,9,12,-0.03597883597883483,-0.12629261077119508,0.09031377479236025,0.03,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,post_e20_peak_R,median,9,12,0.34343434343435353,0.2631469979296064,0.08028734550474714,0.03,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,post_e20_giveback_from_peak_R,median,9,12,0.20202020202019447,0.20258512296936848,-0.0005649209491740137,0.03,False
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,post_e20_mae_below_E20_R,median,9,12,0.1833333333333347,0.1971962616822433,-0.013862928348908593,0.03,False
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,closes_ge_E20,median,9,12,3.0,0.5,2.5,1.0,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,fraction_closes_ge_E20,median,9,12,0.42857142857142855,0.07142857142857142,0.3571428571428571,0.1,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,consecutive_closes_ge_E20,median,9,12,0.0,0.0,0.0,1.0,False
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,E25_by_snapshot,rate,50,24,0.14,0.25,-0.10999999999999999,0.1,True
REF_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,E30_by_snapshot,rate,50,24,0.14,0.20833333333333334,-0.06833333333333333,0.1,False
