visits_reached,first_break_visit,break_i,first_visit_delay_min,h1_h2_min,h2_h3_min,h3_h4_min,h4_h5_min,break_delay_min,break_close_excess_R,extension_before_reclaim_R,ext15_R,ext30_R,ext60_R,ext120_R,reclaim_min,reclaim15,reclaim30,reclaim60,reach_E05,reach_E10,reach_E15,reach_E20,reach_E30,reach_E40,partition,ref_min,hour,execution_start,dev_block,H,L,R,role
1,1,146187,195.0,,,,,200.0,0.3779069767441855,1.9098837209302317,0.4069767441860443,0.4563953488372076,0.5784883720930222,0.5784883720930222,,False,False,False,True,True,True,True,True,True,development,240,18,2022-02-03 18:00:00+00:00,0,99.2,95.76,3.4399999999999977,CENTRAL
1,1,146505,345.0,,,,,350.0,0.08798283261802661,0.1620171673819749,0.16952789699570808,0.16952789699570808,0.18133047210300418,0.18133047210300418,15.0,True,True,True,True,True,True,False,False,False,development,240,18,2022-02-04 18:00:00+00:00,0,111.3,101.98,9.319999999999993,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-02-05 18:00:00+00:00,0,117.22,110.75,6.469999999999999,CENTRAL
1,1,147123,555.0,,,,,560.0,0.12836438923395543,0.8364389233954467,0.38716356107660566,0.7039337474120098,0.7660455486542451,0.8364389233954467,,False,False,False,True,True,True,True,True,True,development,240,18,2022-02-06 18:00:00+00:00,0,115.94,111.11,4.829999999999998,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-02-07 18:00:00+00:00,0,121.88,118.06,3.819999999999993,CENTRAL
5,0,147649,160.0,10.0,30.0,10.0,10.0,310.0,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-02-08 18:00:00+00:00,0,113.19,110.11,3.0799999999999983,CENTRAL
1,1,147897,105.0,,,,,110.0,0.10144927536231907,0.19565217391304024,0.2753623188405759,0.38405797101449285,0.44565217391303896,0.44565217391303896,10.0,True,True,True,True,True,True,False,False,False,development,240,18,2022-02-09 18:00:00+00:00,0,115.12,112.36,2.760000000000005,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-02-10 18:00:00+00:00,0,113.76,105.58,8.180000000000007,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-02-11 18:00:00+00:00,0,108.09,104.9,3.1899999999999977,CENTRAL
1,1,148741,0.0,,,,,10.0,0.2587412587412591,0.46620046620046707,0.46620046620046707,0.46620046620046707,0.46620046620046707,0.46620046620046707,75.0,False,False,False,True,True,True,True,True,True,development,240,18,2022-02-12 18:00:00+00:00,0,97.74,93.45,4.289999999999992,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-02-13 18:00:00+00:00,0,96.88,92.65,4.22999999999999,CENTRAL
1,1,149405,445.0,,,,,450.0,0.10037174721189451,1.6914498141263945,1.0706319702602223,1.5947955390334556,1.6914498141263945,1.6914498141263945,,False,False,False,True,True,True,True,True,True,development,240,18,2022-02-14 18:00:00+00:00,0,97.92,95.23,2.6899999999999977,CENTRAL
2,2,149669,280.0,45.0,,,,330.0,0.1106557377049165,1.0532786885245884,0.8688524590163903,1.0532786885245884,1.0532786885245884,1.0532786885245884,85.0,False,False,False,True,True,True,True,True,True,development,240,18,2022-02-15 18:00:00+00:00,0,103.2,100.76,2.4399999999999977,CENTRAL
1,1,149905,60.0,,,,,70.0,0.004716981132071171,1.5801886792452768,1.283018867924525,1.5801886792452768,1.5801886792452768,1.5801886792452768,500.0,False,False,False,True,True,True,True,True,True,development,240,18,2022-02-16 18:00:00+00:00,0,100.23,98.11,2.1200000000000045,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-02-17 18:00:00+00:00,0,98.35,95.16,3.1899999999999977,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-02-18 18:00:00+00:00,0,94.37,89.65,4.719999999999999,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-02-19 18:00:00+00:00,0,92.14,89.55,2.5900000000000034,CENTRAL
1,1,151046,10.0,,,,,15.0,0.08232445520581205,0.4600484261501229,0.1089588377723979,0.4600484261501229,0.4600484261501229,0.4600484261501229,135.0,False,False,False,True,True,True,True,True,True,development,240,18,2022-02-20 18:00:00+00:00,0,91.5,87.37,4.1299999999999955,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-02-21 18:00:00+00:00,0,92.89,87.12,5.769999999999996,CENTRAL
1,1,151695,375.0,,,,,380.0,0.012853470437020915,0.0,0.09768637532133922,0.09768637532133922,0.09768637532133922,0.282776349614398,5.0,True,True,True,False,False,False,False,False,False,development,240,18,2022-02-22 18:00:00+00:00,0,87.6,83.71,3.8900000000000006,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-02-23 18:00:00+00:00,0,92.63,88.49,4.140000000000001,CENTRAL
1,1,152206,50.0,,,,,55.0,0.06636500754147784,1.2775263951734548,0.17797888386123795,0.17797888386123795,0.5475113122171964,1.2775263951734548,,False,False,False,True,True,True,True,True,True,development,240,18,2022-02-24 18:00:00+00:00,0,86.8,80.17,6.6299999999999955,CENTRAL
1,1,152886,565.0,,,,,575.0,0.11519198664440707,0.5559265442404009,0.5292153589315534,0.5292153589315534,0.5559265442404009,0.5559265442404009,,False,False,False,True,True,True,True,True,True,development,240,18,2022-03-01 18:00:00+00:00,0,102.02,96.03,5.989999999999995,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-03-02 18:00:00+00:00,0,105.0,100.79,4.209999999999994,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-03-03 18:00:00+00:00,0,100.29,93.99,6.300000000000011,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-03-04 18:00:00+00:00,0,92.85,90.6,2.25,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-03-05 18:00:00+00:00,0,91.2,88.06,3.1400000000000006,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-03-06 18:00:00+00:00,0,88.26,86.41,1.8500000000000085,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-03-07 18:00:00+00:00,0,86.68,83.56,3.1200000000000045,CENTRAL
1,1,154789,5.0,,,,,10.0,0.026058631921823484,0.11726384364820801,0.2247557003257316,0.2247557003257316,0.2247557003257316,0.2247557003257316,15.0,True,True,True,True,True,False,False,False,False,development,240,18,2022-03-08 18:00:00+00:00,0,84.37,81.3,3.0700000000000074,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-03-09 18:00:00+00:00,0,89.46,86.79,2.6699999999999875,CENTRAL
1,1,155419,275.0,,,,,280.0,0.2025862068965506,0.0,0.20689655172413285,0.20689655172413285,0.20689655172413285,0.20689655172413285,5.0,True,True,True,False,False,False,False,False,False,development,240,18,2022-03-10 18:00:00+00:00,0,83.4,81.08,2.3200000000000074,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-03-11 18:00:00+00:00,0,83.11,80.35,2.760000000000005,CENTRAL
1,1,156059,590.0,,,,,600.0,0.11612903225806913,0.6322580645161328,0.6322580645161328,0.6322580645161328,0.6322580645161328,0.6322580645161328,40.0,False,False,True,True,True,True,True,True,True,development,240,18,2022-03-12 18:00:00+00:00,0,82.38,80.83,1.5499999999999972,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-03-13 18:00:00+00:00,0,81.68,80.43,1.25,CENTRAL
3,0,-1,290.0,70.0,40.0,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-03-14 18:00:00+00:00,0,81.44,78.86,2.5799999999999983,CENTRAL
2,2,156808,0.0,15.0,,,,25.0,0.030612244897960366,1.0748299319727888,0.2857142857142871,0.5204081632653069,1.0748299319727888,1.0748299319727888,330.0,False,False,False,True,True,True,True,True,True,development,240,18,2022-03-15 18:00:00+00:00,0,82.84,79.9,2.9399999999999977,CENTRAL
1,1,157106,70.0,,,,,75.0,0.21212121212120794,2.575757575757567,0.6848484848484797,0.6848484848484797,0.8909090909090871,1.1757575757575702,,False,False,False,True,True,True,True,True,True,development,240,18,2022-03-16 18:00:00+00:00,0,84.97,83.32,1.6500000000000057,CENTRAL
1,1,157403,105.0,,,,,120.0,0.03317535545023374,0.0,0.13270142180094843,0.13270142180094843,0.13270142180094843,0.13270142180094843,5.0,True,True,True,False,False,False,False,False,False,development,240,18,2022-03-17 18:00:00+00:00,0,90.76,88.65,2.1099999999999994,CENTRAL
1,0,-1,410.0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-03-18 18:00:00+00:00,0,92.31,85.35,6.960000000000008,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-03-19 18:00:00+00:00,0,94.59,90.65,3.9399999999999977,CENTRAL
1,1,158270,130.0,,,,,135.0,0.02479338842975299,0.0,0.03719008264462948,0.03719008264462948,0.03719008264462948,0.03719008264462948,5.0,True,True,True,False,False,False,False,False,False,development,240,18,2022-03-20 18:00:00+00:00,0,90.19,87.77,2.4200000000000017,CENTRAL
1,1,158634,505.0,,,,,515.0,0.025830258302585812,0.12915129151291857,0.12915129151291857,0.25092250922509535,0.6088560885608891,0.845018450184506,25.0,False,True,True,True,True,False,False,False,False,development,240,18,2022-03-21 18:00:00+00:00,0,90.1,87.39,2.7099999999999937,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-03-22 18:00:00+00:00,0,93.95,91.92,2.030000000000001,CENTRAL
1,1,159247,695.0,,,,,700.0,0.06531531531531676,0.15540540540540818,0.15540540540540818,0.15540540540540818,0.15540540540540818,0.15540540540540818,,False,False,False,True,True,True,False,False,False,development,240,18,2022-03-23 18:00:00+00:00,0,96.35,91.91,4.439999999999998,CENTRAL
1,1,159409,65.0,,,,,70.0,0.0962199312714777,0.3436426116838475,0.2577319587628856,0.3436426116838475,0.3436426116838475,0.3436426116838475,40.0,False,False,True,True,True,True,True,True,False,development,240,18,2022-03-24 18:00:00+00:00,0,102.73,99.82,2.910000000000011,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-03-25 18:00:00+00:00,0,103.93,97.06,6.8700000000000045,CENTRAL
1,0,-1,140.0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-03-26 18:00:00+00:00,0,103.3,99.7,3.5999999999999943,CENTRAL
1,1,160260,0.0,,,,,5.0,0.09473684210526646,0.7578947368421018,0.5,0.5,0.5,0.7578947368421018,140.0,False,False,False,True,True,True,True,True,True,development,240,18,2022-03-27 18:00:00+00:00,0,102.0,100.1,1.9000000000000057,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-03-28 18:00:00+00:00,0,113.9,108.76,5.140000000000001,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-03-29 18:00:00+00:00,0,114.58,108.8,5.780000000000001,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-03-30 18:00:00+00:00,0,125.38,114.34,11.039999999999992,CENTRAL
1,1,161749,240.0,,,,,250.0,0.010050251256279362,0.0,0.22613065326632492,0.34170854271356255,0.36934673366833976,0.36934673366833976,5.0,True,True,True,False,False,False,False,False,False,development,240,18,2022-04-03 18:00:00+00:00,0,137.99,134.01,3.980000000000018,CENTRAL
1,1,162102,565.0,,,,,575.0,0.0248138957816363,0.0,0.02729528535980134,0.02729528535980134,0.02729528535980134,0.05831265508684848,5.0,True,True,True,False,False,False,False,False,False,development,240,18,2022-04-04 18:00:00+00:00,0,133.75,125.69,8.060000000000002,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-04-05 18:00:00+00:00,0,133.62,129.16,4.460000000000008,CENTRAL
1,1,162564,0.0,,,,,5.0,0.03400000000000034,0.0,0.03799999999999955,0.03799999999999955,0.06399999999999864,0.06399999999999864,5.0,True,True,True,False,False,False,False,False,False,development,240,18,2022-04-06 18:00:00+00:00,0,119.39,114.39,5.0,CENTRAL
1,1,162859,35.0,,,,,40.0,0.0017035775127777015,0.0,0.008517887563883665,0.08858603066439448,0.12436115843270927,0.19591141396933642,5.0,True,True,True,False,False,False,False,False,False,development,240,18,2022-04-07 18:00:00+00:00,0,117.53,111.66,5.8700000000000045,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-04-08 18:00:00+00:00,0,118.44,113.22,5.219999999999999,CENTRAL
1,1,163494,325.0,,,,,335.0,0.6196078431372549,0.6352941176470613,0.6352941176470613,0.6352941176470613,0.6352941176470613,0.6352941176470613,65.0,False,False,False,True,True,True,True,True,True,development,240,18,2022-04-09 18:00:00+00:00,0,111.75,109.2,2.549999999999997,CENTRAL
1,1,163716,0.0,,,,,5.0,0.00464037122969745,0.262180974477957,0.262180974477957,0.262180974477957,0.262180974477957,0.262180974477957,45.0,False,False,True,True,True,True,True,False,False,development,240,18,2022-04-10 18:00:00+00:00,0,114.87,110.56,4.310000000000002,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-04-11 18:00:00+00:00,0,103.8,101.13,2.6700000000000017,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-04-12 18:00:00+00:00,0,108.06,103.26,4.799999999999997,CENTRAL
1,1,164668,440.0,,,,,445.0,0.03988603988603999,0.38176638176638217,0.2222222222222222,0.38176638176638217,0.38176638176638217,0.38176638176638217,105.0,False,False,False,True,True,True,True,True,False,development,240,18,2022-04-13 18:00:00+00:00,0,105.97,102.46,3.510000000000005,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-04-14 18:00:00+00:00,0,103.6,99.23,4.36999999999999,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-04-15 18:00:00+00:00,0,102.89,99.74,3.1500000000000057,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-04-16 18:00:00+00:00,0,103.46,100.62,2.839999999999989,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-04-17 18:00:00+00:00,0,105.45,103.2,2.25,CENTRAL
1,1,166020,0.0,,,,,5.0,0.009592326139086817,0.01918465227817704,0.30215827338129264,0.30215827338129264,0.30215827338129264,0.30215827338129264,10.0,True,True,True,False,False,False,False,False,False,development,240,18,2022-04-18 18:00:00+00:00,0,101.18,97.01,4.170000000000002,CENTRAL
3,3,166378,275.0,55.0,15.0,,,355.0,0.012158054711243758,0.0,0.12158054711245918,0.28875379939209755,0.28875379939209755,0.28875379939209755,5.0,True,True,True,False,False,False,False,False,False,development,240,18,2022-04-19 18:00:00+00:00,0,108.56,105.27,3.2900000000000063,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-04-20 18:00:00+00:00,0,108.46,104.74,3.719999999999999,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-04-21 18:00:00+00:00,0,109.79,105.46,4.3300000000000125,CENTRAL
2,2,167190,75.0,10.0,,,,95.0,0.11250000000000467,0.1375000000000057,0.1375000000000057,0.1375000000000057,0.1375000000000057,0.1375000000000057,10.0,True,True,True,True,True,False,False,False,False,development,240,18,2022-04-22 18:00:00+00:00,0,101.57,99.17,2.3999999999999915,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-04-23 18:00:00+00:00,0,102.87,101.34,1.5300000000000011,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-04-24 18:00:00+00:00,0,101.51,98.5,3.010000000000005,CENTRAL
1,1,168045,45.0,,,,,50.0,0.22950819672131262,0.908196721311475,0.41967213114754176,0.41967213114754176,0.4885245901639332,0.521311475409833,,False,False,False,True,True,True,True,True,True,development,240,18,2022-04-25 18:00:00+00:00,0,99.23,96.18,3.049999999999997,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-04-26 18:00:00+00:00,0,98.49,95.91,2.5799999999999983,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-04-27 18:00:00+00:00,0,99.97,96.77,3.200000000000003,CENTRAL
1,0,-1,0.0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-04-28 18:00:00+00:00,0,100.12,96.23,3.8900000000000006,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-04-29 18:00:00+00:00,0,96.96,94.06,2.8999999999999915,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-04-30 18:00:00+00:00,0,93.57,90.21,3.3599999999999994,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-01 18:00:00+00:00,0,93.16,87.01,6.1499999999999915,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-02 18:00:00+00:00,0,88.91,85.02,3.8900000000000006,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-03 18:00:00+00:00,0,87.78,86.09,1.6899999999999977,CENTRAL
1,1,170637,45.0,,,,,50.0,0.840579710144922,3.338164251207716,1.429951690821248,1.8695652173912998,1.8695652173912998,1.8695652173912998,,False,False,False,True,True,True,True,True,True,development,240,18,2022-05-04 18:00:00+00:00,0,88.31,86.24,2.0700000000000074,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-05 18:00:00+00:00,0,90.12,82.85,7.27000000000001,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-06 18:00:00+00:00,0,83.18,80.66,2.5200000000000102,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-07 18:00:00+00:00,0,82.18,81.11,1.0700000000000074,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-08 18:00:00+00:00,0,78.34,73.58,4.760000000000005,CENTRAL
1,0,-1,705.0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-09 18:00:00+00:00,0,71.76,64.83,6.930000000000007,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-10 18:00:00+00:00,0,73.2,67.16,6.040000000000006,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-11 18:00:00+00:00,0,60.15,49.8,10.350000000000001,CENTRAL
1,1,173041,545.0,,,,,550.0,0.034267912772585486,0.21339563862928304,0.21339563862928304,0.21339563862928304,0.43146417445482904,0.43146417445482904,10.0,True,True,True,True,True,True,True,False,False,development,240,18,2022-05-12 18:00:00+00:00,0,49.36,42.94,6.420000000000002,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-13 18:00:00+00:00,0,56.37,50.0,6.369999999999997,CENTRAL
1,1,173509,0.0,,,,,10.0,0.03134796238244561,0.576802507836992,0.576802507836992,0.576802507836992,0.576802507836992,0.576802507836992,90.0,False,False,False,True,True,True,True,True,True,development,240,18,2022-05-14 18:00:00+00:00,0,48.94,45.75,3.1899999999999977,CENTRAL
1,1,173798,10.0,,,,,15.0,0.09923664122137311,0.3320610687022885,0.3320610687022885,0.3320610687022885,0.3320610687022885,0.5648854961832039,15.0,True,True,True,True,True,True,True,True,False,development,240,18,2022-05-15 18:00:00+00:00,0,54.78,52.16,2.6200000000000045,CENTRAL
1,1,174085,5.0,,,,,10.0,0.03246753246753056,0.07142857142857094,0.1038961038961038,0.18506493506493482,0.18506493506493482,0.18506493506493482,10.0,True,True,True,True,False,False,False,False,False,development,240,18,2022-05-16 18:00:00+00:00,0,54.88,51.8,3.0800000000000054,CENTRAL
2,2,174445,345.0,20.0,,,,370.0,0.005509641873279105,0.0,0.057851239669421795,0.06887052341597805,0.06887052341597805,0.06887052341597805,5.0,True,True,True,False,False,False,False,False,False,development,240,18,2022-05-17 18:00:00+00:00,0,57.58,53.95,3.6299999999999955,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-18 18:00:00+00:00,0,52.3,49.63,2.6699999999999946,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-19 18:00:00+00:00,0,54.06,50.99,3.0700000000000003,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-20 18:00:00+00:00,0,52.15,47.76,4.390000000000001,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-21 18:00:00+00:00,0,51.2,49.68,1.5200000000000031,CENTRAL
2,2,175867,260.0,10.0,,,,280.0,0.03314917127071552,0.0,0.04419889502762331,0.12154696132596607,0.15469613259668158,0.16574585635358938,5.0,True,True,True,False,False,False,False,False,False,development,240,18,2022-05-22 18:00:00+00:00,0,52.88,51.07,1.8100000000000023,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-23 18:00:00+00:00,0,54.39,52.18,2.210000000000001,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-24 18:00:00+00:00,0,50.83,47.04,3.789999999999999,CENTRAL
2,2,176688,30.0,30.0,,,,65.0,0.15740740740740924,0.2500000000000033,0.2500000000000033,0.2500000000000033,0.2500000000000033,0.2500000000000033,15.0,True,True,True,True,True,True,True,False,False,development,240,18,2022-05-25 18:00:00+00:00,0,48.86,47.78,1.0799999999999983,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-26 18:00:00+00:00,0,46.66,43.98,2.6799999999999997,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-27 18:00:00+00:00,0,43.56,40.84,2.719999999999999,CENTRAL
2,2,177560,70.0,25.0,,,,105.0,0.004926108374386771,0.463054187192122,0.463054187192122,0.463054187192122,0.463054187192122,0.463054187192122,140.0,False,False,False,True,True,True,True,True,True,development,240,18,2022-05-28 18:00:00+00:00,0,43.8,41.77,2.029999999999994,CENTRAL
1,1,177919,455.0,,,,,460.0,0.1792452830188654,1.283018867924525,0.4622641509433904,0.9150943396226384,1.1509433962264115,1.283018867924525,,False,False,False,True,True,True,True,True,True,development,240,18,2022-05-29 18:00:00+00:00,0,45.38,44.32,1.0600000000000023,CENTRAL
1,1,178144,140.0,,,,,145.0,0.15094339622641156,2.113207547169802,0.6132075471698086,0.6132075471698086,2.113207547169802,2.113207547169802,,False,False,False,True,True,True,True,True,True,development,240,18,2022-05-30 18:00:00+00:00,0,46.34,45.28,1.0600000000000023,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-05-31 18:00:00+00:00,0,46.79,44.52,2.269999999999996,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-06-01 18:00:00+00:00,0,45.66,41.16,4.5,CENTRAL
1,1,179036,280.0,,,,,285.0,0.022727272727273585,0.0,0.05303030303030323,0.05303030303030323,0.05303030303030323,0.05303030303030323,5.0,True,True,True,False,False,False,False,False,False,development,240,18,2022-06-02 18:00:00+00:00,0,41.24,39.92,1.3200000000000003,CENTRAL
5,5,179306,65.0,25.0,10.0,30.0,55.0,195.0,0.04938271604938196,0.6296296296296398,0.592592592592601,0.592592592592601,0.6296296296296398,0.6296296296296398,80.0,False,False,False,True,True,True,True,True,True,development,240,18,2022-06-03 18:00:00+00:00,0,38.44,37.63,0.8099999999999952,CENTRAL
1,1,179598,210.0,,,,,215.0,0.2692307692307654,0.8205128205128155,0.8205128205128155,0.8205128205128155,0.8205128205128155,0.8205128205128155,225.0,False,False,False,True,True,True,True,True,True,development,240,18,2022-06-04 18:00:00+00:00,0,38.27,36.71,1.5600000000000023,CENTRAL
1,1,179933,440.0,,,,,450.0,0.19333333333333277,1.226666666666669,0.30666666666666725,0.646666666666666,0.646666666666666,1.0666666666666675,,False,False,False,True,True,True,True,True,True,development,240,18,2022-06-05 18:00:00+00:00,0,40.22,38.72,1.5,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-06-06 18:00:00+00:00,0,44.02,41.61,2.4100000000000037,CENTRAL
1,1,180422,10.0,,,,,15.0,0.06722689075630121,0.0,0.168067226890759,0.2268907563025181,0.3781512605042048,1.2857142857142891,5.0,True,True,True,False,False,False,False,False,False,development,240,18,2022-06-07 18:00:00+00:00,0,39.64,38.45,1.1899999999999977,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-06-08 18:00:00+00:00,0,40.04,38.93,1.1099999999999994,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-06-09 18:00:00+00:00,0,41.4,39.89,1.509999999999998,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-06-10 18:00:00+00:00,0,38.6,36.83,1.7700000000000031,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-06-11 18:00:00+00:00,0,35.19,33.13,2.059999999999995,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-06-12 18:00:00+00:00,0,34.5,31.36,3.1400000000000006,CENTRAL
1,1,182175,135.0,,,,,140.0,0.04892966360856274,0.0,0.1100917431192659,0.1100917431192659,0.1100917431192659,0.1100917431192659,5.0,True,True,True,False,False,False,False,False,False,development,240,18,2022-06-13 18:00:00+00:00,0,29.5,26.23,3.2699999999999996,CENTRAL
0,0,-1,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,development,240,18,2022-06-14 18:00:00+00:00,0,31.4,29.08,2.3200000000000003,CENTRAL
2,2,182732,0.0,40.0,,,,45.0,0.8366013071895403,4.143790849673197,1.5359477124183005,1.5359477124183005,1.9803921568627443,1.9803921568627443,,False,False,False,True,True,True,True,True,True,development,240,18,2022-06-15 18:00:00+00:00,0,29.92,28.39,1.5300000000000011,CENTRAL
