partition,regime,clock_block,obs_start,obs_end,fill_ts,entry_fraction,entry_price,H,L,R4,stop_r4_fraction,target_r4_fraction,nominal_rr,stop_price,target_price,exit_ts,exit_price,exit_reason,gross_return,net_pnl_usd,win,structural_winner
reference_validation,BULL,00-04,2025-10-04 00:00:00+00:00,2025-10-04 04:00:00+00:00,2025-10-04 00:45:00+00:00,0.05,121982.17,122694.1,121944.7,749.4000000000087,0.2,0.2,1.0,122132.05,121832.29,2025-10-04 01:30:00+00:00,121832.29,TP,0.0012287041622558827,0.21435208112794135,True,True
reference_validation,BULL,08-12,2025-10-04 08:00:00+00:00,2025-10-04 12:00:00+00:00,2025-10-04 08:55:00+00:00,0.1,122229.67,122781.1,122168.4,612.7000000000116,0.3,0.3,1.0,122413.48,122045.86,2025-10-04 09:15:00+00:00,122413.48,STOP,-0.0015038083633867102,-1.151904181693355,False,True
reference_validation,BULL,00-04,2025-10-07 00:00:00+00:00,2025-10-07 04:00:00+00:00,2025-10-07 01:35:00+00:00,0.05,124514.85,125500.0,124463.0,1037.0,0.2,0.2,1.0,124722.25,124307.45000000001,2025-10-07 01:40:00+00:00,124722.25,STOP,-0.0016656647781368582,-1.2328323890684292,False,True
reference_validation,SIDEWAYS,04-08,2025-10-08 04:00:00+00:00,2025-10-08 08:00:00+00:00,2025-10-08 05:45:00+00:00,0.05,121189.995,122196.9,121137.0,1059.8999999999942,0.25,0.25,1.0,121454.97,120925.01999999999,2025-10-08 06:25:00+00:00,121454.97,STOP,-0.0021864428660138637,-1.4932214330069318,False,True
reference_validation,BEAR,04-08,2025-10-13 04:00:00+00:00,2025-10-13 08:00:00+00:00,2025-10-13 04:30:00+00:00,0.05,114633.395,115912.0,114566.1,1345.8999999999942,0.25,0.25,1.0,114969.87,114296.92000000001,2025-10-13 06:15:00+00:00,114969.87,STOP,-0.0029352266850335477,-1.867613342516774,False,True
reference_validation,SIDEWAYS,04-08,2025-10-14 04:00:00+00:00,2025-10-14 08:00:00+00:00,2025-10-14 04:20:00+00:00,0.05,113318.08,115360.2,113210.6,2149.5999999999917,0.25,0.25,1.0,113855.48,112780.68000000001,2025-10-14 04:50:00+00:00,112780.68000000001,TP,0.004742402977530101,1.9712014887650504,True,True
reference_validation,BEAR,04-08,2025-10-15 04:00:00+00:00,2025-10-15 08:00:00+00:00,2025-10-15 04:10:00+00:00,0.05,111849.38,113576.1,111758.5,1817.6000000000056,0.25,0.25,1.0,112303.78,111394.98000000001,2025-10-15 04:45:00+00:00,112303.78,STOP,-0.004062606337200923,-2.4313031686004614,False,False
reference_validation,BEAR,16-20,2025-10-16 16:00:00+00:00,2025-10-16 20:00:00+00:00,2025-10-16 16:10:00+00:00,0.05,108435.5,111960.0,108250.0,3710.0,0.25,0.25,1.0,109363.0,107508.0,2025-10-16 16:30:00+00:00,107508.0,TP,0.008553471879596626,3.8767359397983134,True,True
reference_validation,BULL,12-16,2025-10-20 12:00:00+00:00,2025-10-20 16:00:00+00:00,2025-10-20 13:35:00+00:00,0.05,110607.185,111650.0,110552.3,1097.699999999997,0.3,0.3,1.0,110936.495,110277.875,2025-10-20 13:45:00+00:00,110936.495,STOP,-0.002977293021244485,-1.8886465106222428,False,False
reference_validation,BULL,00-04,2025-10-28 00:00:00+00:00,2025-10-28 04:00:00+00:00,2025-10-28 02:20:00+00:00,0.05,113847.52,114894.8,113792.4,1102.4000000000087,0.2,0.2,1.0,114068.0,113627.04000000001,2025-10-28 02:20:00+00:00,114068.0,STOP_FILL_BAR,-0.001936625409143703,-1.3683127045718515,False,True
reference_validation,BEAR,08-12,2025-11-03 08:00:00+00:00,2025-11-03 12:00:00+00:00,2025-11-03 09:50:00+00:00,0.1,107060.91,108088.8,106946.7,1142.1000000000058,0.3,0.3,1.0,107403.54000000001,106718.28,2025-11-03 10:00:00+00:00,107403.54000000001,STOP,-0.003200327738667686,-2.000163869333843,False,True
reference_validation,BEAR,12-16,2025-11-17 12:00:00+00:00,2025-11-17 16:00:00+00:00,2025-11-17 12:35:00+00:00,0.05,95304.46,95980.1,95268.9,711.2000000000116,0.3,0.3,1.0,95517.82,95091.1,2025-11-17 13:05:00+00:00,95091.1,TP,0.00223871999274746,0.7193599963737299,True,True
reference_validation,BEAR,04-08,2025-11-19 04:00:00+00:00,2025-11-19 08:00:00+00:00,2025-11-19 04:25:00+00:00,0.05,91667.24,92944.8,91600.0,1344.800000000003,0.25,0.25,1.0,92003.44,91331.04000000001,2025-11-19 04:35:00+00:00,91331.04000000001,TP,0.0036676134243814594,1.4338067121907296,True,True
reference_validation,BULL,12-16,2025-11-27 12:00:00+00:00,2025-11-27 16:00:00+00:00,2025-11-27 12:30:00+00:00,0.05,91214.935,91931.9,91177.2,754.6999999999971,0.3,0.3,1.0,91441.345,90988.525,2025-11-27 12:50:00+00:00,90988.525,TP,0.002482159308670269,0.8410796543351343,True,True
reference_validation,BEAR,16-20,2025-12-06 16:00:00+00:00,2025-12-06 20:00:00+00:00,2025-12-06 19:20:00+00:00,0.05,89465.855,90257.3,89424.2,833.1000000000058,0.25,0.25,1.0,89674.13,89257.57999999999,2025-12-06 19:30:00+00:00,89257.57999999999,TP,0.002327983117134562,0.7639915585672811,True,True
reference_validation,SIDEWAYS,20-00,2025-12-07 20:00:00+00:00,2025-12-08 00:00:00+00:00,2025-12-07 22:15:00+00:00,0.05,89198.04,91722.0,89065.2,2656.800000000003,0.15,0.15,1.0,89596.56,88799.51999999999,2025-12-07 22:25:00+00:00,89596.56,STOP,-0.004467811176120059,-2.6339055880600295,False,False
reference_validation,BULL,12-16,2025-12-08 12:00:00+00:00,2025-12-08 16:00:00+00:00,2025-12-08 13:50:00+00:00,0.05,91475.05,92262.6,91433.6,829.0,0.3,0.3,1.0,91723.75,91226.35,2025-12-08 14:20:00+00:00,91226.35,TP,0.002718774135679588,0.9593870678397939,True,True
reference_validation,SIDEWAYS,04-08,2025-12-09 04:00:00+00:00,2025-12-09 08:00:00+00:00,2025-12-09 04:45:00+00:00,0.05,89825.93500000001,90810.8,89774.1,1036.699999999997,0.25,0.25,1.0,90085.11000000002,89566.76000000001,2025-12-09 05:15:00+00:00,89566.76000000001,TP,0.002885302557663362,1.042651278831681,True,True
reference_validation,BULL,12-16,2025-12-12 12:00:00+00:00,2025-12-12 16:00:00+00:00,2025-12-12 14:25:00+00:00,0.05,92077.5,92600.0,92050.0,550.0,0.3,0.3,1.0,92242.5,91912.5,2025-12-12 14:30:00+00:00,92242.5,STOP_SAME_BAR_BOTH,-0.0017919687220004888,-1.2959843610002444,False,True
reference_validation,BEAR,20-00,2025-12-14 20:00:00+00:00,2025-12-15 00:00:00+00:00,2025-12-14 20:55:00+00:00,0.05,88479.04,89372.8,88432.0,940.8000000000028,0.15,0.15,1.0,88620.15999999999,88337.92,2025-12-14 21:20:00+00:00,88620.15999999999,STOP,-0.0015949540139675493,-1.1974770069837746,False,True
reference_validation,BEAR,20-00,2025-12-18 20:00:00+00:00,2025-12-19 00:00:00+00:00,2025-12-18 20:55:00+00:00,0.05,84633.405,88500.0,84429.9,4070.100000000006,0.15,0.15,1.0,85243.92,84022.89,2025-12-18 21:00:00+00:00,85243.92,STOP,-0.007213640996719906,-4.006820498359953,False,False
reference_validation,BULL,08-12,2025-12-20 08:00:00+00:00,2025-12-20 12:00:00+00:00,2025-12-20 11:20:00+00:00,0.1,88114.48999999999,88551.8,88065.9,485.90000000000873,0.3,0.3,1.0,88260.26,87968.71999999999,2025-12-20 11:20:00+00:00,88260.26,STOP_FILL_BAR,-0.0016543249583582007,-1.2271624791791003,False,False
reference_validation,BULL,16-20,2025-12-22 16:00:00+00:00,2025-12-22 20:00:00+00:00,2025-12-22 17:45:00+00:00,0.05,89183.595,90599.0,89109.1,1489.8999999999942,0.25,0.25,1.0,89556.07,88811.12,2025-12-22 19:00:00+00:00,88811.12,TP,0.004176496809755267,1.6882484048776338,True,True
reference_validation,BEAR,08-12,2025-12-24 08:00:00+00:00,2025-12-24 12:00:00+00:00,2025-12-24 09:05:00+00:00,0.1,86807.92,87430.0,86738.8,691.1999999999971,0.3,0.3,1.0,87015.28,86600.56,2025-12-24 10:10:00+00:00,87015.28,STOP,-0.002388722135031004,-1.5943610675155022,False,True
reference_validation,BEAR,00-04,2025-12-25 00:00:00+00:00,2025-12-25 04:00:00+00:00,2025-12-25 00:45:00+00:00,0.05,87512.035,88033.3,87484.6,548.6999999999971,0.2,0.2,1.0,87621.77500000001,87402.295,2025-12-25 01:10:00+00:00,87621.77500000001,STOP,-0.001253998949973055,-1.0269994749865274,False,False
reference_validation,BEAR,08-12,2025-12-27 08:00:00+00:00,2025-12-27 12:00:00+00:00,2025-12-27 11:55:00+00:00,0.1,87404.02,87669.7,87374.5,295.1999999999971,0.3,0.3,1.0,87492.58,87315.46,2025-12-27 12:00:00+00:00,87433.6,TIME,-0.0003384283697706552,-0.5692141848853276,False,False
reference_validation,BEAR,20-00,2025-12-28 20:00:00+00:00,2025-12-29 00:00:00+00:00,2025-12-28 21:00:00+00:00,0.05,87471.11499999999,87902.7,87448.4,454.3000000000029,0.15,0.15,1.0,87539.26,87402.96999999999,2025-12-28 21:05:00+00:00,87402.96999999999,TP,0.000779057177903861,-0.010471411048069534,False,False
reference_validation,BULL,08-12,2025-12-29 08:00:00+00:00,2025-12-29 12:00:00+00:00,2025-12-29 08:10:00+00:00,0.1,89540.63,90373.4,89448.1,925.2999999999884,0.3,0.3,1.0,89818.22,89263.04000000001,2025-12-29 09:25:00+00:00,89263.04000000001,TP,0.003100156878503049,1.1500784392515246,True,True
reference_validation,SIDEWAYS,20-00,2025-12-29 20:00:00+00:00,2025-12-30 00:00:00+00:00,2025-12-29 20:25:00+00:00,0.05,87295.02500000001,87968.1,87259.6,708.5,0.15,0.15,1.0,87401.3,87188.75000000001,2025-12-29 20:40:00+00:00,87188.75000000001,TP,0.0012174233296799466,0.20871166483997328,True,True
reference_validation,BULL,08-12,2026-01-04 08:00:00+00:00,2026-01-04 12:00:00+00:00,2026-01-04 09:05:00+00:00,0.1,91206.04,91779.7,91142.3,637.3999999999942,0.3,0.3,1.0,91397.26,91014.81999999999,2026-01-04 09:20:00+00:00,91397.26,STOP,-0.002096571674419821,-1.4482858372099106,False,False
reference_validation,BEAR,12-16,2026-01-08 12:00:00+00:00,2026-01-08 16:00:00+00:00,2026-01-08 14:15:00+00:00,0.05,89783.98000000001,90741.2,89733.6,1007.5999999999912,0.3,0.3,1.0,90086.26000000001,89481.70000000001,2026-01-08 14:25:00+00:00,89481.70000000001,TP,0.0033667476090946157,1.283373804547308,True,True
reference_validation,BEAR,04-08,2026-01-10 04:00:00+00:00,2026-01-10 08:00:00+00:00,2026-01-10 04:25:00+00:00,0.05,90488.11,90748.6,90474.4,274.20000000001164,0.25,0.25,1.0,90556.66,90419.56,2026-01-10 04:35:00+00:00,90419.56,TP,0.0007575580924389172,-0.02122095378054145,False,True
reference_validation,BEAR,12-16,2026-01-10 12:00:00+00:00,2026-01-10 16:00:00+00:00,2026-01-10 14:25:00+00:00,0.05,90581.5,90800.0,90570.0,230.0,0.3,0.3,1.0,90650.5,90512.5,2026-01-10 16:00:00+00:00,90622.7,TIME,-0.0004548390123810832,-0.6274195061905417,False,True
reference_validation,BEAR,16-20,2026-01-10 16:00:00+00:00,2026-01-10 20:00:00+00:00,2026-01-10 18:20:00+00:00,0.05,90507.235,90758.7,90494.0,264.6999999999971,0.25,0.25,1.0,90573.41,90441.06,2026-01-10 19:25:00+00:00,90573.41,STOP,-0.0007311570174473114,-0.7655785087236557,False,False
reference_validation,SIDEWAYS,08-12,2026-01-18 08:00:00+00:00,2026-01-18 12:00:00+00:00,2026-01-18 08:15:00+00:00,0.1,95005.65,95236.5,94980.0,256.5,0.3,0.3,1.0,95082.59999999999,94928.7,2026-01-18 08:30:00+00:00,95082.59999999999,STOP,-0.000809951829180655,-0.8049759145903275,False,False
reference_validation,BEAR,16-20,2026-01-24 16:00:00+00:00,2026-01-24 20:00:00+00:00,2026-01-24 16:40:00+00:00,0.05,89152.385,89554.9,89131.2,423.6999999999971,0.25,0.25,1.0,89258.31,89046.45999999999,2026-01-24 16:50:00+00:00,89258.31,STOP,-0.0011881342265829783,-0.9940671132914891,False,False
reference_validation,BEAR,20-00,2026-01-25 20:00:00+00:00,2026-01-26 00:00:00+00:00,2026-01-25 23:15:00+00:00,0.05,86215.5,88410.0,86100.0,2310.0,0.15,0.15,1.0,86562.0,85869.0,2026-01-25 23:20:00+00:00,86562.0,STOP,-0.00401899890390939,-2.409499451954695,False,False
reference_validation,BEAR,16-20,2026-01-29 16:00:00+00:00,2026-01-29 20:00:00+00:00,2026-01-29 16:40:00+00:00,0.05,84525.29,88133.2,84335.4,3797.800000000003,0.25,0.25,1.0,85474.73999999999,83575.84,2026-01-29 17:15:00+00:00,85474.73999999999,STOP,-0.011232732830611965,-6.016366415305983,False,True
reference_validation,BEAR,08-12,2026-02-04 08:00:00+00:00,2026-02-04 12:00:00+00:00,2026-02-04 09:15:00+00:00,0.1,76145.74,76809.4,76072.0,737.3999999999942,0.3,0.3,1.0,76366.96,75924.52,2026-02-04 11:00:00+00:00,75924.52,TP,0.0029052183352607924,1.0526091676303961,True,True
reference_validation,BEAR,12-16,2026-02-09 12:00:00+00:00,2026-02-09 16:00:00+00:00,2026-02-09 14:35:00+00:00,0.05,68484.37,70583.3,68373.9,2209.4000000000087,0.3,0.3,1.0,69147.19,67821.54999999999,2026-02-09 14:35:00+00:00,69147.19,STOP_FILL_BAR,-0.009678412753158233,-5.239206376579117,False,False
reference_validation,BEAR,12-16,2026-02-10 12:00:00+00:00,2026-02-10 16:00:00+00:00,2026-02-10 13:00:00+00:00,0.05,68454.89499999999,69376.3,68406.4,969.9000000000088,0.3,0.3,1.0,68745.86499999999,68163.92499999999,2026-02-10 13:25:00+00:00,68745.86499999999,STOP,-0.00425053606465982,-2.52526803232991,False,False
reference_validation,BULL,04-08,2026-02-14 04:00:00+00:00,2026-02-14 08:00:00+00:00,2026-02-14 05:35:00+00:00,0.05,68755.295,69118.1,68736.2,381.90000000000873,0.25,0.25,1.0,68850.77,68659.81999999999,2026-02-14 06:25:00+00:00,68850.77,STOP,-0.001388620323714789,-1.0943101618573945,False,True
reference_validation,BULL,12-16,2026-02-14 12:00:00+00:00,2026-02-14 16:00:00+00:00,2026-02-14 13:30:00+00:00,0.05,69243.66,70557.7,69174.5,1383.199999999997,0.3,0.3,1.0,69658.62,68828.70000000001,2026-02-14 14:50:00+00:00,69658.62,STOP,-0.0059927508164645225,-3.3963754082322613,False,False
reference_validation,BULL,00-04,2026-02-15 00:00:00+00:00,2026-02-15 04:00:00+00:00,2026-02-15 00:25:00+00:00,0.05,69631.53,70230.6,69600.0,630.6000000000058,0.2,0.2,1.0,69757.65,69505.41,2026-02-15 00:55:00+00:00,69757.65,STOP,-0.0018112484387460012,-1.3056242193730005,False,True
reference_validation,BEAR,12-16,2026-02-20 12:00:00+00:00,2026-02-20 16:00:00+00:00,2026-02-20 12:15:00+00:00,0.05,67301.685,68283.7,67250.0,1033.699999999997,0.3,0.3,1.0,67611.795,66991.575,2026-02-20 13:20:00+00:00,66991.575,TP,0.0046077598205750804,1.9038799102875403,True,True
reference_validation,BEAR,12-16,2026-02-23 12:00:00+00:00,2026-02-23 16:00:00+00:00,2026-02-23 15:50:00+00:00,0.05,65586.595,66574.5,65534.6,1039.9000000000017,0.3,0.3,1.0,65898.565,65274.625,2026-02-23 16:00:00+00:00,65633.1,TIME,-0.0007090625759731033,-0.7545312879865517,False,False
reference_validation,BULL,08-12,2026-02-26 08:00:00+00:00,2026-02-26 12:00:00+00:00,2026-02-26 08:10:00+00:00,0.1,67887.0,68850.0,67780.0,1070.0,0.3,0.3,1.0,68208.0,67566.0,2026-02-26 08:20:00+00:00,68208.0,STOP,-0.004728445799637633,-2.7642228998188165,False,False
reference_validation,BULL,12-16,2026-03-01 12:00:00+00:00,2026-03-01 16:00:00+00:00,2026-03-01 13:30:00+00:00,0.05,66216.155,67275.5,66160.4,1115.1000000000058,0.3,0.3,1.0,66550.685,65881.625,2026-03-01 13:50:00+00:00,66550.685,STOP,-0.005052090384891706,-2.926045192445853,False,False
reference_validation,BULL,04-08,2026-03-06 04:00:00+00:00,2026-03-06 08:00:00+00:00,2026-03-06 05:10:00+00:00,0.05,70391.99500000001,71387.5,70339.6,1047.8999999999942,0.25,0.25,1.0,70653.97,70130.02000000002,2026-03-06 05:40:00+00:00,70130.02000000002,TP,0.0037216589755694695,1.4608294877847348,True,True
reference_validation,BEAR,16-20,2026-03-08 16:00:00+00:00,2026-03-08 20:00:00+00:00,2026-03-08 18:40:00+00:00,0.05,66774.65,67623.0,66730.0,893.0,0.25,0.25,1.0,66997.9,66551.4,2026-03-08 19:10:00+00:00,66997.9,STOP,-0.003343334633727021,-2.0716673168635102,False,True
reference_validation,BULL,08-12,2026-03-11 08:00:00+00:00,2026-03-11 12:00:00+00:00,2026-03-11 09:55:00+00:00,0.1,69421.64,70249.1,69329.7,919.4000000000088,0.3,0.3,1.0,69697.46,69145.81999999999,2026-03-11 11:55:00+00:00,69145.81999999999,TP,0.003973112706643159,1.5865563533215794,True,True
reference_validation,BEAR,16-20,2026-03-20 16:00:00+00:00,2026-03-20 20:00:00+00:00,2026-03-20 18:35:00+00:00,0.05,69509.875,70647.5,69450.0,1197.5,0.25,0.25,1.0,69809.25,69210.5,2026-03-20 18:45:00+00:00,69809.25,STOP,-0.004306941999248308,-2.553470999624154,False,False
reference_validation,BEAR,12-16,2026-03-27 12:00:00+00:00,2026-03-27 16:00:00+00:00,2026-03-27 13:50:00+00:00,0.05,66297.625,68619.9,66175.4,2444.5,0.3,0.3,1.0,67030.975,65564.275,2026-03-27 16:00:00+00:00,66092.0,TIME,0.003101543984418748,1.150771992209374,True,True
reference_validation,BEAR,08-12,2026-03-29 08:00:00+00:00,2026-03-29 12:00:00+00:00,2026-03-29 09:45:00+00:00,0.1,66560.01,66907.5,66521.4,386.1000000000058,0.3,0.3,1.0,66675.84,66444.18,2026-03-29 10:15:00+00:00,66444.18,TP,0.0017402341135465838,0.47011705677329185,True,True
reference_validation,BULL,00-04,2026-04-01 00:00:00+00:00,2026-04-01 04:00:00+00:00,2026-04-01 01:45:00+00:00,0.05,67824.205,68382.9,67794.8,588.0999999999913,0.2,0.2,1.0,67941.825,67706.585,2026-04-01 02:10:00+00:00,67706.585,TP,0.0017341891438313998,0.4670945719156999,True,True
reference_validation,BEAR,08-12,2026-04-02 08:00:00+00:00,2026-04-02 12:00:00+00:00,2026-04-02 11:50:00+00:00,0.1,66244.47,66898.5,66171.8,726.6999999999971,0.3,0.3,1.0,66462.48,66026.46,2026-04-02 12:00:00+00:00,66180.6,TIME,0.0009641559514325549,0.0820779757162774,True,False
reference_validation,BEAR,00-04,2026-04-03 00:00:00+00:00,2026-04-03 04:00:00+00:00,2026-04-03 01:00:00+00:00,0.05,66701.18000000001,67078.9,66681.3,397.59999999999127,0.2,0.2,1.0,66780.70000000001,66621.66,2026-04-03 01:05:00+00:00,66780.70000000001,STOP,-0.0011921828069608974,-0.9960914034804487,False,True
reference_validation,BULL,00-04,2026-04-11 00:00:00+00:00,2026-04-11 04:00:00+00:00,2026-04-11 01:25:00+00:00,0.05,72708.145,73450.0,72669.1,780.8999999999942,0.2,0.2,1.0,72864.325,72551.96500000001,2026-04-11 01:30:00+00:00,72864.325,STOP,-0.0021480399479314595,-1.4740199739657296,False,False
reference_validation,BULL,04-08,2026-04-11 04:00:00+00:00,2026-04-11 08:00:00+00:00,2026-04-11 06:15:00+00:00,0.05,72637.56,73066.2,72615.0,451.1999999999971,0.25,0.25,1.0,72750.36,72524.76,2026-04-11 07:20:00+00:00,72750.36,STOP,-0.0015529155990372323,-1.1764577995186163,False,False
reference_validation,BEAR,08-12,2026-04-13 08:00:00+00:00,2026-04-13 12:00:00+00:00,2026-04-13 08:35:00+00:00,0.1,70676.59999999999,71114.9,70627.9,487.0,0.3,0.3,1.0,70822.7,70530.49999999999,2026-04-13 08:45:00+00:00,70530.49999999999,TP,0.002067162257380885,0.6335811286904424,True,True
reference_validation,BULL,16-20,2026-04-18 16:00:00+00:00,2026-04-18 20:00:00+00:00,2026-04-18 17:05:00+00:00,0.05,75768.235,76342.7,75738.0,604.6999999999971,0.25,0.25,1.0,75919.41,75617.06,2026-04-18 17:10:00+00:00,75919.41,STOP,-0.0019952292672516777,-1.3976146336258388,False,True
reference_validation,SIDEWAYS,04-08,2026-04-19 04:00:00+00:00,2026-04-19 08:00:00+00:00,2026-04-19 06:55:00+00:00,0.05,75338.5,75804.0,75314.0,490.0,0.25,0.25,1.0,75461.0,75216.0,2026-04-19 07:05:00+00:00,75216.0,TP,0.001625994677356199,0.4129973386780995,True,True
reference_validation,BULL,04-08,2026-04-24 04:00:00+00:00,2026-04-24 08:00:00+00:00,2026-04-24 05:05:00+00:00,0.05,77552.3,78546.0,77500.0,1046.0,0.25,0.25,1.0,77813.8,77290.8,2026-04-24 05:50:00+00:00,77813.8,STOP,-0.0033719180475627413,-2.0859590237813705,False,True
reference_validation,SIDEWAYS,16-20,2026-04-25 16:00:00+00:00,2026-04-25 20:00:00+00:00,2026-04-25 16:25:00+00:00,0.05,77285.805,77719.1,77263.0,456.1000000000058,0.25,0.25,1.0,77399.82999999999,77171.78,2026-04-25 16:35:00+00:00,77171.78,TP,0.0014753679540504777,0.3376839770252389,True,True
reference_validation,BEAR,16-20,2026-04-27 16:00:00+00:00,2026-04-27 20:00:00+00:00,2026-04-27 17:05:00+00:00,0.05,76609.4,78232.0,76524.0,1708.0,0.25,0.25,1.0,77036.4,76182.4,2026-04-27 20:00:00+00:00,76844.4,TIME,-0.003067508686923537,-1.9337543434617688,False,False
reference_validation,BEAR,16-20,2026-04-29 16:00:00+00:00,2026-04-29 20:00:00+00:00,2026-04-29 16:30:00+00:00,0.05,75769.62,77563.6,75675.2,1888.4000000000087,0.25,0.25,1.0,76241.72,75297.51999999999,2026-04-29 18:05:00+00:00,75297.51999999999,TP,0.006230729413714967,2.7153647068574833,True,True
reference_validation,BULL,00-04,2026-05-07 00:00:00+00:00,2026-05-07 04:00:00+00:00,2026-05-07 00:55:00+00:00,0.05,80966.06,81655.0,80929.8,725.1999999999971,0.2,0.2,1.0,81111.09999999999,80821.02,2026-05-07 01:05:00+00:00,80821.02,TP,0.001791367889211771,0.4956839446058855,True,True
reference_validation,BULL,00-04,2026-05-10 00:00:00+00:00,2026-05-10 04:00:00+00:00,2026-05-10 01:15:00+00:00,0.05,80585.55,80900.0,80569.0,331.0,0.2,0.2,1.0,80651.75,80519.35,2026-05-10 01:50:00+00:00,80651.75,STOP,-0.0008214872269283647,-0.8107436134641823,False,True
reference_validation,BEAR,16-20,2026-05-12 16:00:00+00:00,2026-05-12 20:00:00+00:00,2026-05-12 16:15:00+00:00,0.05,80184.28,80968.6,80143.0,825.6000000000058,0.25,0.25,1.0,80390.68,79977.88,2026-05-12 16:45:00+00:00,79977.88,TP,0.0025740706283076207,0.8870353141538104,True,True
reference_validation,BULL,12-16,2026-05-15 12:00:00+00:00,2026-05-15 16:00:00+00:00,2026-05-15 12:45:00+00:00,0.05,80346.5,80793.0,80323.0,470.0,0.3,0.3,1.0,80487.5,80205.5,2026-05-15 13:00:00+00:00,80205.5,TP,0.0017548990933021352,0.47744954665106754,True,True
reference_validation,BEAR,20-00,2026-05-15 20:00:00+00:00,2026-05-16 00:00:00+00:00,2026-05-15 21:40:00+00:00,0.05,79038.48,79532.1,79012.5,519.6000000000058,0.15,0.15,1.0,79116.42,78960.54,2026-05-15 21:55:00+00:00,78960.54,TP,0.0009861019594506668,0.09305097972533338,True,True
reference_validation,SIDEWAYS,08-12,2026-05-22 08:00:00+00:00,2026-05-22 12:00:00+00:00,2026-05-22 08:50:00+00:00,0.1,77299.66,77862.7,77237.1,625.5999999999913,0.3,0.3,1.0,77487.34,77111.98000000001,2026-05-22 12:00:00+00:00,77394.8,TIME,-0.0012307945468324106,-1.0153972734162053,False,True
reference_validation,BEAR,04-08,2026-05-23 04:00:00+00:00,2026-05-23 08:00:00+00:00,2026-05-23 07:40:00+00:00,0.05,75207.34,75633.7,75184.9,448.8000000000029,0.25,0.25,1.0,75319.54,75095.14,2026-05-23 07:45:00+00:00,75095.14,TP,0.0014918756600086785,0.3459378300043392,True,True
reference_validation,SIDEWAYS,16-20,2026-05-26 16:00:00+00:00,2026-05-26 20:00:00+00:00,2026-05-26 17:15:00+00:00,0.05,76326.81999999999,78077.1,76234.7,1842.4000000000087,0.25,0.25,1.0,76787.42,75866.21999999999,2026-05-26 17:30:00+00:00,75866.21999999999,TP,0.006034576050725104,2.617288025362552,True,True
