partition,regime,clock_block,obs_start,obs_end,H,L,range,f15_px,k1_ts,k1_start,clean_window,window_status,leave_bar_start,eligible_start,fill_ts,terminal_ts,terminal_type,l2_after_fill,minutes_fill_to_l2
external,BULL,00-04,2021-08-12 00:00:00+00:00,2021-08-12 04:00:00+00:00,46690.0,45520.06,1169.9400000000023,45695.551,2021-08-12 00:05:00+00:00,2021-08-12 00:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-08-12 00:05:00+00:00,2021-08-12 00:10:00+00:00,2021-08-12 00:30:00+00:00,2021-08-12 04:00:00+00:00,BLOCK_END,False,
external,BULL,04-08,2021-08-12 04:00:00+00:00,2021-08-12 08:00:00+00:00,46226.67,45363.45,863.2200000000012,45492.933,2021-08-12 05:15:00+00:00,2021-08-12 05:10:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-08-12 05:20:00+00:00,,,2021-08-12 05:20:00+00:00,L2_BREAK,False,
external,SIDEWAYS,08-12,2021-08-12 08:00:00+00:00,2021-08-12 12:00:00+00:00,46023.0,44820.0,1203.0,45000.45,2021-08-12 11:45:00+00:00,2021-08-12 11:40:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-08-12 11:55:00+00:00,,,2021-08-12 11:55:00+00:00,L2_BREAK,False,
external,BEAR,16-20,2021-08-12 16:00:00+00:00,2021-08-12 20:00:00+00:00,44972.44,43925.0,1047.4400000000023,44082.116,2021-08-12 16:30:00+00:00,2021-08-12 16:25:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-08-12 16:40:00+00:00,2021-08-12 16:45:00+00:00,2021-08-12 16:45:00+00:00,2021-08-12 17:00:00+00:00,L2_ARRIVAL,True,15.0
external,SIDEWAYS,08-12,2021-08-15 08:00:00+00:00,2021-08-15 12:00:00+00:00,46914.09,45666.0,1248.0899999999965,45853.2135,2021-08-15 08:05:00+00:00,2021-08-15 08:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-08-15 08:05:00+00:00,2021-08-15 08:10:00+00:00,2021-08-15 08:10:00+00:00,2021-08-15 09:00:00+00:00,L2_ARRIVAL,True,50.0
external,SIDEWAYS,12-16,2021-08-15 12:00:00+00:00,2021-08-15 16:00:00+00:00,46171.41,45600.0,571.4100000000035,45685.7115,2021-08-15 13:50:00+00:00,2021-08-15 13:45:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-08-15 13:50:00+00:00,2021-08-15 13:55:00+00:00,,2021-08-15 14:05:00+00:00,OPPOSITE_HIGH_BREAK,False,
external,SIDEWAYS,00-04,2021-08-17 00:00:00+00:00,2021-08-17 04:00:00+00:00,46350.0,45682.03,667.9700000000012,45782.2255,2021-08-17 00:20:00+00:00,2021-08-17 00:15:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-08-17 00:20:00+00:00,,,2021-08-17 00:20:00+00:00,L2_BREAK,False,
external,SIDEWAYS,12-16,2021-08-17 12:00:00+00:00,2021-08-17 16:00:00+00:00,47194.0,45884.79,1309.2099999999991,46081.171500000004,2021-08-17 14:30:00+00:00,2021-08-17 14:25:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-08-17 14:35:00+00:00,2021-08-17 14:40:00+00:00,2021-08-17 14:45:00+00:00,2021-08-17 15:00:00+00:00,L2_ARRIVAL,True,15.0
external,BEAR,12-16,2021-08-18 12:00:00+00:00,2021-08-18 16:00:00+00:00,45570.0,44682.0,888.0,44815.2,2021-08-18 12:20:00+00:00,2021-08-18 12:15:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-08-18 12:20:00+00:00,2021-08-18 12:25:00+00:00,,2021-08-18 15:45:00+00:00,OPPOSITE_HIGH_BREAK,False,
external,BEAR,20-00,2021-08-18 20:00:00+00:00,2021-08-19 00:00:00+00:00,46050.0,44793.99,1256.010000000002,44982.3915,2021-08-18 20:05:00+00:00,2021-08-18 20:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-08-18 20:10:00+00:00,2021-08-18 20:15:00+00:00,,2021-08-18 20:20:00+00:00,L2_ARRIVAL,False,
external,BEAR,04-08,2021-08-19 04:00:00+00:00,2021-08-19 08:00:00+00:00,45243.81,44050.0,1193.8099999999977,44229.0715,2021-08-19 04:05:00+00:00,2021-08-19 04:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-08-19 04:05:00+00:00,2021-08-19 04:10:00+00:00,,2021-08-19 04:10:00+00:00,L2_ARRIVAL,False,
external,BULL,12-16,2021-08-22 12:00:00+00:00,2021-08-22 16:00:00+00:00,49500.0,48928.57,571.4300000000003,49014.2845,2021-08-22 12:45:00+00:00,2021-08-22 12:40:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-08-22 12:55:00+00:00,,,2021-08-22 12:55:00+00:00,L2_BREAK,False,
external,BULL,16-20,2021-08-23 16:00:00+00:00,2021-08-23 20:00:00+00:00,50484.75,49314.14,1170.6100000000006,49489.7315,2021-08-23 19:05:00+00:00,2021-08-23 19:00:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-08-23 19:05:00+00:00,,,2021-08-23 19:05:00+00:00,L2_BREAK,False,
external,BULL,20-00,2021-08-23 20:00:00+00:00,2021-08-24 00:00:00+00:00,49856.0,49120.83,735.1699999999983,49231.105500000005,2021-08-23 20:05:00+00:00,2021-08-23 20:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-08-23 20:10:00+00:00,2021-08-23 20:15:00+00:00,2021-08-23 20:15:00+00:00,2021-08-24 00:00:00+00:00,BLOCK_END,False,
external,BULL,00-04,2021-08-24 00:00:00+00:00,2021-08-24 04:00:00+00:00,49749.0,49075.01,673.989999999998,49176.1085,2021-08-24 00:55:00+00:00,2021-08-24 00:50:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-08-24 00:55:00+00:00,2021-08-24 01:00:00+00:00,2021-08-24 01:00:00+00:00,2021-08-24 01:05:00+00:00,L2_ARRIVAL,True,5.0
external,BULL,12-16,2021-08-24 12:00:00+00:00,2021-08-24 16:00:00+00:00,49888.88,49120.0,768.8799999999974,49235.332,2021-08-24 12:40:00+00:00,2021-08-24 12:35:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-08-24 12:40:00+00:00,2021-08-24 12:45:00+00:00,2021-08-24 12:45:00+00:00,2021-08-24 13:15:00+00:00,L2_ARRIVAL,True,30.0
external,SIDEWAYS,16-20,2021-08-24 16:00:00+00:00,2021-08-24 20:00:00+00:00,49480.35,48252.0,1228.3499999999985,48436.2525,2021-08-24 16:10:00+00:00,2021-08-24 16:05:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-08-24 16:10:00+00:00,,,2021-08-24 16:10:00+00:00,L2_BREAK,False,
external,BEAR,04-08,2021-08-26 04:00:00+00:00,2021-08-26 08:00:00+00:00,49380.0,47853.0,1527.0,48082.05,2021-08-26 04:05:00+00:00,2021-08-26 04:00:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-08-26 04:10:00+00:00,,,2021-08-26 04:10:00+00:00,L2_BREAK,False,
external,BEAR,00-04,2021-08-27 00:00:00+00:00,2021-08-27 04:00:00+00:00,47438.53,46808.6,629.9300000000003,46903.0895,2021-08-27 00:05:00+00:00,2021-08-27 00:00:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-08-27 00:05:00+00:00,,,2021-08-27 00:05:00+00:00,L2_BREAK,False,
external,BULL,12-16,2021-08-28 12:00:00+00:00,2021-08-28 16:00:00+00:00,49121.83,48673.57,448.26000000000204,48740.809,2021-08-28 12:15:00+00:00,2021-08-28 12:10:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-08-28 12:15:00+00:00,2021-08-28 12:20:00+00:00,2021-08-28 12:30:00+00:00,2021-08-28 14:00:00+00:00,L2_ARRIVAL,True,90.0
external,SIDEWAYS,12-16,2021-08-29 12:00:00+00:00,2021-08-29 16:00:00+00:00,48691.0,48160.32,530.6800000000003,48239.922,2021-08-29 12:05:00+00:00,2021-08-29 12:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-08-29 12:05:00+00:00,2021-08-29 12:10:00+00:00,2021-08-29 12:10:00+00:00,2021-08-29 16:00:00+00:00,BLOCK_END,False,
external,BULL,00-04,2021-08-30 00:00:00+00:00,2021-08-30 04:00:00+00:00,49446.66,48344.6,1102.060000000005,48509.909,2021-08-30 03:05:00+00:00,2021-08-30 03:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-08-30 03:05:00+00:00,2021-08-30 03:10:00+00:00,,2021-08-30 03:15:00+00:00,L2_ARRIVAL,False,
external,BEAR,12-16,2021-08-30 12:00:00+00:00,2021-08-30 16:00:00+00:00,48248.0,47673.46,574.5400000000009,47759.640999999996,2021-08-30 12:20:00+00:00,2021-08-30 12:15:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-08-30 12:20:00+00:00,,,2021-08-30 12:20:00+00:00,L2_BREAK,False,
external,BEAR,00-04,2021-08-31 00:00:00+00:00,2021-08-31 04:00:00+00:00,48746.81,46876.49,1870.3199999999997,47157.038,2021-08-31 00:25:00+00:00,2021-08-31 00:20:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-08-31 00:25:00+00:00,,,2021-08-31 00:25:00+00:00,L2_BREAK,False,
external,BEAR,00-04,2021-09-01 00:00:00+00:00,2021-09-01 04:00:00+00:00,47410.0,46767.37,642.6299999999974,46863.764500000005,2021-09-01 00:55:00+00:00,2021-09-01 00:50:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-01 00:55:00+00:00,2021-09-01 01:00:00+00:00,,2021-09-01 01:00:00+00:00,L2_ARRIVAL,False,
external,BULL,16-20,2021-09-02 16:00:00+00:00,2021-09-02 20:00:00+00:00,50399.0,49338.0,1061.0,49497.15,2021-09-02 17:50:00+00:00,2021-09-02 17:45:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-02 17:50:00+00:00,2021-09-02 17:55:00+00:00,2021-09-02 17:55:00+00:00,2021-09-02 18:20:00+00:00,L2_ARRIVAL,True,25.0
external,BULL,00-04,2021-09-03 00:00:00+00:00,2021-09-03 04:00:00+00:00,49893.19,49274.27,618.9200000000055,49367.108,2021-09-03 00:10:00+00:00,2021-09-03 00:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-03 00:10:00+00:00,2021-09-03 00:15:00+00:00,2021-09-03 00:15:00+00:00,2021-09-03 00:20:00+00:00,L2_ARRIVAL,True,5.0
external,BULL,16-20,2021-09-04 16:00:00+00:00,2021-09-04 20:00:00+00:00,50375.0,49777.0,598.0,49866.7,2021-09-04 16:10:00+00:00,2021-09-04 16:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-04 16:10:00+00:00,2021-09-04 16:15:00+00:00,2021-09-04 16:40:00+00:00,2021-09-04 17:05:00+00:00,L2_ARRIVAL,True,25.0
external,BULL,04-08,2021-09-05 04:00:00+00:00,2021-09-05 08:00:00+00:00,50341.16,49670.0,671.1600000000035,49770.674,2021-09-05 04:05:00+00:00,2021-09-05 04:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-05 04:05:00+00:00,2021-09-05 04:10:00+00:00,2021-09-05 04:20:00+00:00,2021-09-05 05:35:00+00:00,L2_ARRIVAL,True,75.0
external,BULL,08-12,2021-09-07 08:00:00+00:00,2021-09-07 12:00:00+00:00,52776.83,52112.31,664.5200000000041,52211.988,2021-09-07 08:20:00+00:00,2021-09-07 08:15:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-09-07 08:20:00+00:00,,,2021-09-07 08:20:00+00:00,L2_BREAK,False,
external,SIDEWAYS,12-16,2021-09-07 12:00:00+00:00,2021-09-07 16:00:00+00:00,52397.46,50500.0,1897.4599999999991,50784.619,2021-09-07 14:05:00+00:00,2021-09-07 14:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-07 14:05:00+00:00,2021-09-07 14:10:00+00:00,2021-09-07 14:10:00+00:00,2021-09-07 14:15:00+00:00,L2_ARRIVAL,True,5.0
external,BEAR,04-08,2021-09-08 04:00:00+00:00,2021-09-08 08:00:00+00:00,47347.0,46236.72,1110.2799999999988,46403.262,2021-09-08 05:45:00+00:00,2021-09-08 05:40:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-08 05:45:00+00:00,2021-09-08 05:50:00+00:00,2021-09-08 05:50:00+00:00,2021-09-08 05:55:00+00:00,L2_ARRIVAL,True,5.0
external,BEAR,20-00,2021-09-08 20:00:00+00:00,2021-09-09 00:00:00+00:00,46548.0,45888.0,660.0,45987.0,2021-09-08 20:15:00+00:00,2021-09-08 20:10:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-08 20:15:00+00:00,2021-09-08 20:20:00+00:00,2021-09-08 20:20:00+00:00,2021-09-08 22:15:00+00:00,OPPOSITE_HIGH_BREAK,False,
external,SIDEWAYS,00-04,2021-09-13 00:00:00+00:00,2021-09-13 04:00:00+00:00,46512.2,44901.53,1610.6699999999983,45143.1305,2021-09-13 02:35:00+00:00,2021-09-13 02:30:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-13 02:35:00+00:00,2021-09-13 02:40:00+00:00,2021-09-13 02:40:00+00:00,2021-09-13 02:55:00+00:00,L2_ARRIVAL,True,15.0
external,BEAR,04-08,2021-09-13 04:00:00+00:00,2021-09-13 08:00:00+00:00,46319.82,44558.0,1761.8199999999997,44822.273,2021-09-13 04:05:00+00:00,2021-09-13 04:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-13 04:05:00+00:00,2021-09-13 04:10:00+00:00,,2021-09-13 04:10:00+00:00,L2_ARRIVAL,False,
external,BEAR,08-12,2021-09-13 08:00:00+00:00,2021-09-13 12:00:00+00:00,45000.0,44200.0,800.0,44320.0,2021-09-13 08:20:00+00:00,2021-09-13 08:15:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-13 08:20:00+00:00,2021-09-13 08:25:00+00:00,2021-09-13 08:40:00+00:00,2021-09-13 11:15:00+00:00,L2_ARRIVAL,True,155.0
external,BEAR,00-04,2021-09-14 00:00:00+00:00,2021-09-14 04:00:00+00:00,45547.0,44763.15,783.8499999999985,44880.7275,2021-09-14 00:30:00+00:00,2021-09-14 00:25:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-14 00:30:00+00:00,2021-09-14 00:35:00+00:00,,2021-09-14 04:00:00+00:00,BLOCK_END,False,
external,BULL,00-04,2021-09-16 00:00:00+00:00,2021-09-16 04:00:00+00:00,48440.93,47900.0,540.9300000000003,47981.1395,2021-09-16 00:40:00+00:00,2021-09-16 00:35:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-09-16 00:40:00+00:00,,,2021-09-16 00:40:00+00:00,L2_BREAK,False,
external,BULL,20-00,2021-09-16 20:00:00+00:00,2021-09-17 00:00:00+00:00,48160.0,47265.1,894.9000000000015,47399.335,2021-09-16 20:30:00+00:00,2021-09-16 20:25:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-16 20:30:00+00:00,2021-09-16 20:35:00+00:00,2021-09-16 20:40:00+00:00,2021-09-16 20:45:00+00:00,L2_ARRIVAL,True,5.0
external,BULL,08-12,2021-09-17 08:00:00+00:00,2021-09-17 12:00:00+00:00,48150.0,47657.72,492.27999999999884,47731.562,2021-09-17 08:05:00+00:00,2021-09-17 08:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-17 08:05:00+00:00,2021-09-17 08:10:00+00:00,2021-09-17 09:40:00+00:00,2021-09-17 10:00:00+00:00,L2_ARRIVAL,True,20.0
external,BULL,12-16,2021-09-17 12:00:00+00:00,2021-09-17 16:00:00+00:00,47988.0,47300.0,688.0,47403.2,2021-09-17 12:10:00+00:00,2021-09-17 12:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-17 12:15:00+00:00,2021-09-17 12:20:00+00:00,2021-09-17 12:35:00+00:00,2021-09-17 13:15:00+00:00,L2_ARRIVAL,True,40.0
external,BULL,16-20,2021-09-18 16:00:00+00:00,2021-09-18 20:00:00+00:00,48686.29,48256.0,430.2900000000009,48320.5435,2021-09-18 16:35:00+00:00,2021-09-18 16:30:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-09-18 16:35:00+00:00,,,2021-09-18 16:35:00+00:00,L2_BREAK,False,
external,BULL,00-04,2021-09-19 00:00:00+00:00,2021-09-19 04:00:00+00:00,48374.26,47813.66,560.5999999999985,47897.75,2021-09-19 01:05:00+00:00,2021-09-19 01:00:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-09-19 01:15:00+00:00,,,2021-09-19 01:15:00+00:00,L2_BREAK,False,
external,SIDEWAYS,12-16,2021-09-19 12:00:00+00:00,2021-09-19 16:00:00+00:00,48343.56,47186.03,1157.5299999999988,47359.6595,2021-09-19 12:05:00+00:00,2021-09-19 12:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-19 12:10:00+00:00,2021-09-19 12:15:00+00:00,2021-09-19 12:15:00+00:00,2021-09-19 12:30:00+00:00,L2_ARRIVAL,True,15.0
external,SIDEWAYS,20-00,2021-09-19 20:00:00+00:00,2021-09-20 00:00:00+00:00,47800.0,47302.63,497.3700000000026,47377.235499999995,2021-09-19 20:05:00+00:00,2021-09-19 20:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-19 20:05:00+00:00,2021-09-19 20:10:00+00:00,2021-09-19 20:15:00+00:00,2021-09-19 22:15:00+00:00,L2_ARRIVAL,True,120.0
external,BEAR,00-04,2021-09-20 00:00:00+00:00,2021-09-20 04:00:00+00:00,47675.0,46840.0,835.0,46965.25,2021-09-20 00:30:00+00:00,2021-09-20 00:25:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-20 00:35:00+00:00,2021-09-20 00:40:00+00:00,2021-09-20 00:45:00+00:00,2021-09-20 02:30:00+00:00,L2_ARRIVAL,True,105.0
external,BEAR,08-12,2021-09-20 08:00:00+00:00,2021-09-20 12:00:00+00:00,45845.0,44377.55,1467.449999999997,44597.6675,2021-09-20 10:50:00+00:00,2021-09-20 10:45:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-20 10:50:00+00:00,2021-09-20 10:55:00+00:00,2021-09-20 10:55:00+00:00,2021-09-20 11:00:00+00:00,L2_ARRIVAL,True,5.0
external,SIDEWAYS,08-12,2021-09-23 08:00:00+00:00,2021-09-23 12:00:00+00:00,44413.45,43682.01,731.439999999995,43791.726,2021-09-23 10:15:00+00:00,2021-09-23 10:10:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-09-23 10:20:00+00:00,,,2021-09-23 10:20:00+00:00,L2_BREAK,False,
external,BULL,00-04,2021-09-24 00:00:00+00:00,2021-09-24 04:00:00+00:00,44976.48,44322.4,654.0800000000017,44420.512,2021-09-24 02:05:00+00:00,2021-09-24 02:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-24 02:05:00+00:00,2021-09-24 02:10:00+00:00,2021-09-24 02:15:00+00:00,2021-09-24 02:30:00+00:00,L2_ARRIVAL,True,15.0
external,BEAR,04-08,2021-09-26 04:00:00+00:00,2021-09-26 08:00:00+00:00,42714.0,41885.82,828.1800000000003,42010.047,2021-09-26 04:35:00+00:00,2021-09-26 04:30:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-26 04:35:00+00:00,2021-09-26 04:40:00+00:00,2021-09-26 04:40:00+00:00,2021-09-26 07:15:00+00:00,L2_ARRIVAL,True,155.0
external,BULL,12-16,2021-09-27 12:00:00+00:00,2021-09-27 16:00:00+00:00,44100.0,43330.0,770.0,43445.5,2021-09-27 12:35:00+00:00,2021-09-27 12:30:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-27 12:35:00+00:00,2021-09-27 12:40:00+00:00,2021-09-27 12:40:00+00:00,2021-09-27 13:35:00+00:00,L2_ARRIVAL,True,55.0
external,BEAR,20-00,2021-09-29 20:00:00+00:00,2021-09-30 00:00:00+00:00,41820.0,41040.01,779.989999999998,41157.0085,2021-09-29 20:15:00+00:00,2021-09-29 20:10:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-09-29 20:15:00+00:00,,,2021-09-29 20:15:00+00:00,L2_BREAK,False,
external,BULL,08-12,2021-09-30 08:00:00+00:00,2021-09-30 12:00:00+00:00,43822.85,43206.0,616.8499999999985,43298.5275,2021-09-30 08:10:00+00:00,2021-09-30 08:05:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-09-30 08:15:00+00:00,,,2021-09-30 08:15:00+00:00,L2_BREAK,False,
external,BULL,16-20,2021-09-30 16:00:00+00:00,2021-09-30 20:00:00+00:00,43778.88,42820.0,958.8799999999974,42963.832,2021-09-30 16:35:00+00:00,2021-09-30 16:30:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-09-30 16:35:00+00:00,2021-09-30 16:40:00+00:00,2021-09-30 16:45:00+00:00,2021-09-30 18:40:00+00:00,OPPOSITE_HIGH_BREAK,False,
external,BULL,04-08,2021-10-02 04:00:00+00:00,2021-10-02 08:00:00+00:00,48218.8,47429.21,789.5900000000038,47547.6485,2021-10-02 04:50:00+00:00,2021-10-02 04:45:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-10-02 04:50:00+00:00,2021-10-02 04:55:00+00:00,2021-10-02 04:55:00+00:00,2021-10-02 08:00:00+00:00,BLOCK_END,False,
external,BULL,20-00,2021-10-03 20:00:00+00:00,2021-10-04 00:00:00+00:00,49304.12,47809.0,1495.1200000000026,48033.268000000004,2021-10-03 21:10:00+00:00,2021-10-03 21:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-10-03 21:10:00+00:00,2021-10-03 21:15:00+00:00,2021-10-03 21:15:00+00:00,2021-10-03 21:40:00+00:00,L2_ARRIVAL,True,25.0
external,BULL,00-04,2021-10-04 00:00:00+00:00,2021-10-04 04:00:00+00:00,48835.25,47608.55,1226.699999999997,47792.555,2021-10-04 02:35:00+00:00,2021-10-04 02:30:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-10-04 02:35:00+00:00,2021-10-04 02:40:00+00:00,,2021-10-04 02:55:00+00:00,L2_ARRIVAL,False,
external,BULL,04-08,2021-10-04 04:00:00+00:00,2021-10-04 08:00:00+00:00,48268.98,47284.66,984.3199999999997,47432.308000000005,2021-10-04 04:10:00+00:00,2021-10-04 04:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-10-04 04:10:00+00:00,2021-10-04 04:15:00+00:00,2021-10-04 04:20:00+00:00,2021-10-04 08:00:00+00:00,BLOCK_END,False,
external,BULL,00-04,2021-10-06 00:00:00+00:00,2021-10-06 04:00:00+00:00,51888.0,51080.0,808.0,51201.2,2021-10-06 01:10:00+00:00,2021-10-06 01:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-10-06 01:15:00+00:00,2021-10-06 01:20:00+00:00,,2021-10-06 01:20:00+00:00,L2_ARRIVAL,False,
external,BULL,00-04,2021-10-07 00:00:00+00:00,2021-10-07 04:00:00+00:00,55817.0,54840.0,977.0,54986.55,2021-10-07 00:20:00+00:00,2021-10-07 00:15:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-10-07 00:20:00+00:00,2021-10-07 00:25:00+00:00,2021-10-07 00:25:00+00:00,2021-10-07 00:30:00+00:00,L2_ARRIVAL,True,5.0
external,BULL,04-08,2021-10-08 04:00:00+00:00,2021-10-08 08:00:00+00:00,54450.0,53740.7,709.3000000000029,53847.095,2021-10-08 05:10:00+00:00,2021-10-08 05:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-10-08 05:20:00+00:00,2021-10-08 05:25:00+00:00,2021-10-08 05:25:00+00:00,2021-10-08 07:10:00+00:00,OPPOSITE_HIGH_BREAK,False,
external,BULL,12-16,2021-10-08 12:00:00+00:00,2021-10-08 16:00:00+00:00,56208.73,54785.0,1423.7300000000032,54998.5595,2021-10-08 12:20:00+00:00,2021-10-08 12:15:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-10-08 12:25:00+00:00,2021-10-08 12:30:00+00:00,2021-10-08 12:30:00+00:00,2021-10-08 12:45:00+00:00,L2_ARRIVAL,True,15.0
external,BULL,00-04,2021-10-09 00:00:00+00:00,2021-10-09 04:00:00+00:00,54798.53,53768.0,1030.5299999999988,53922.5795,2021-10-09 00:10:00+00:00,2021-10-09 00:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-10-09 00:10:00+00:00,2021-10-09 00:15:00+00:00,2021-10-09 01:25:00+00:00,2021-10-09 04:00:00+00:00,BLOCK_END,False,
external,BULL,08-12,2021-10-10 08:00:00+00:00,2021-10-10 12:00:00+00:00,56165.51,54871.85,1293.6600000000035,55065.899,2021-10-10 09:20:00+00:00,2021-10-10 09:15:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-10-10 09:20:00+00:00,2021-10-10 09:25:00+00:00,2021-10-10 09:25:00+00:00,2021-10-10 09:35:00+00:00,L2_ARRIVAL,True,10.0
external,BULL,12-16,2021-10-10 12:00:00+00:00,2021-10-10 16:00:00+00:00,55980.0,54710.0,1270.0,54900.5,2021-10-10 13:15:00+00:00,2021-10-10 13:10:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-10-10 13:15:00+00:00,2021-10-10 13:20:00+00:00,,2021-10-10 16:00:00+00:00,BLOCK_END,False,
external,BULL,08-12,2021-10-11 08:00:00+00:00,2021-10-11 12:00:00+00:00,57164.92,56158.31,1006.6100000000006,56309.3015,2021-10-11 11:10:00+00:00,2021-10-11 11:05:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-10-11 11:10:00+00:00,,,2021-10-11 11:10:00+00:00,L2_BREAK,False,
external,BULL,12-16,2021-10-12 12:00:00+00:00,2021-10-12 16:00:00+00:00,57630.0,56707.43,922.5699999999997,56845.8155,2021-10-12 14:50:00+00:00,2021-10-12 14:45:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-10-12 14:55:00+00:00,,,2021-10-12 14:55:00+00:00,L2_BREAK,False,
external,SIDEWAYS,20-00,2021-10-12 20:00:00+00:00,2021-10-13 00:00:00+00:00,56434.28,55151.32,1282.9599999999991,55343.764,2021-10-12 20:05:00+00:00,2021-10-12 20:00:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-10-12 20:05:00+00:00,,,2021-10-12 20:05:00+00:00,L2_BREAK,False,
external,BULL,12-16,2021-10-14 12:00:00+00:00,2021-10-14 16:00:00+00:00,58199.2,57224.7,974.5,57370.875,2021-10-14 15:05:00+00:00,2021-10-14 15:00:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2021-10-14 15:05:00+00:00,,,2021-10-14 15:05:00+00:00,L2_BREAK,False,
external,BULL,16-20,2021-10-14 16:00:00+00:00,2021-10-14 20:00:00+00:00,57950.0,56980.31,969.6900000000023,57125.7635,2021-10-14 18:30:00+00:00,2021-10-14 18:25:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-10-14 18:30:00+00:00,2021-10-14 18:35:00+00:00,,2021-10-14 18:55:00+00:00,OPPOSITE_HIGH_BREAK,False,
external,BULL,00-04,2021-10-15 00:00:00+00:00,2021-10-15 04:00:00+00:00,57900.0,57234.17,665.8300000000017,57334.044499999996,2021-10-15 00:10:00+00:00,2021-10-15 00:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2021-10-15 00:10:00+00:00,2021-10-15 00:15:00+00:00,2021-10-15 00:15:00+00:00,2021-10-15 00:20:00+00:00,L2_ARRIVAL,True,5.0
