partition,rule,config,tp_pct,sl_pct,rr,cost,decision_time,entry_ts,entry_price,side,market_state,regime,exit_ts,exit_price,exit_reason,samebar_sl,hold_min,gross_return,net_return,net_pnl_usd
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-03 18:45:00+00:00,2023-03-03 18:45:00+00:00,21.257,SHORT,DELEVERAGING,SIDEWAYS,2023-03-03 20:05:00+00:00,21.46957,SL,False,80.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-04 00:45:00+00:00,2023-03-04 00:45:00+00:00,21.485,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2023-03-04 04:35:00+00:00,21.27015,SL,False,230.0,-0.009999999999999898,-0.011499999999999897,-5.7499999999999485
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-04 05:45:00+00:00,2023-03-04 05:45:00+00:00,21.146,SHORT,DELEVERAGING,SIDEWAYS,2023-03-04 09:45:00+00:00,21.18,TIME,False,240.0,-0.0016078691005390056,-0.0031078691005390056,-1.5539345502695028
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-04 16:00:00+00:00,2023-03-04 16:00:00+00:00,20.95,SHORT,DELEVERAGING,SIDEWAYS,2023-03-04 19:35:00+00:00,20.7405,TP,False,215.0,0.009999999999999898,0.008499999999999898,4.249999999999949
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-04 20:00:00+00:00,2023-03-04 20:00:00+00:00,20.675,SHORT,DELEVERAGING,SIDEWAYS,2023-03-04 20:45:00+00:00,20.46825,TP,False,45.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-05 08:30:00+00:00,2023-03-05 08:30:00+00:00,21.318,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2023-03-05 12:30:00+00:00,21.155,TIME,False,240.0,0.007646120649216659,0.006146120649216659,3.0730603246083295
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-05 15:30:00+00:00,2023-03-05 15:30:00+00:00,21.319,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2023-03-05 18:00:00+00:00,21.105809999999998,SL,False,150.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-05 18:00:00+00:00,2023-03-05 18:00:00+00:00,21.092,SHORT,DELEVERAGING,SIDEWAYS,2023-03-05 21:20:00+00:00,21.30292,SL,False,200.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-05 21:30:00+00:00,2023-03-05 21:30:00+00:00,21.226,SHORT,DELEVERAGING,SIDEWAYS,2023-03-05 21:45:00+00:00,21.01374,TP,False,15.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-05 23:15:00+00:00,2023-03-05 23:15:00+00:00,20.898,SHORT,DELEVERAGING,SIDEWAYS,2023-03-06 01:25:00+00:00,20.68902,TP,False,130.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-06 01:45:00+00:00,2023-03-06 01:45:00+00:00,20.797,SHORT,DELEVERAGING,SIDEWAYS,2023-03-06 05:10:00+00:00,20.58903,TP,False,205.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-06 12:15:00+00:00,2023-03-06 12:15:00+00:00,20.601,SHORT,DELEVERAGING,SIDEWAYS,2023-03-06 13:30:00+00:00,20.80701,SL,False,75.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-06 19:30:00+00:00,2023-03-06 19:30:00+00:00,20.889,SHORT,DELEVERAGING,SIDEWAYS,2023-03-06 20:15:00+00:00,20.68011,TP,False,45.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-07 09:45:00+00:00,2023-03-07 09:45:00+00:00,20.571,SHORT,DELEVERAGING,SIDEWAYS,2023-03-07 10:55:00+00:00,20.36529,TP,False,70.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-07 15:30:00+00:00,2023-03-07 15:30:00+00:00,20.323,SHORT,DELEVERAGING,SIDEWAYS,2023-03-07 15:40:00+00:00,20.52623,SL,False,10.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-08 23:30:00+00:00,2023-03-08 23:30:00+00:00,18.483,SHORT,DELEVERAGING,BULL,2023-03-09 03:30:00+00:00,18.583,TIME,False,240.0,-0.00541037710328407,-0.006910377103284069,-3.455188551642035
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-09 21:45:00+00:00,2023-03-09 21:45:00+00:00,17.138,SHORT,DELEVERAGING,BULL,2023-03-09 22:00:00+00:00,16.966620000000002,TP,False,15.0,0.009999999999999898,0.008499999999999898,4.249999999999949
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-10 00:15:00+00:00,2023-03-10 00:15:00+00:00,17.15,SHORT,DELEVERAGING,BULL,2023-03-10 00:55:00+00:00,16.978499999999997,TP,False,40.0,0.01000000000000012,0.00850000000000012,4.25000000000006
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-10 01:00:00+00:00,2023-03-10 01:00:00+00:00,17.057,SHORT,DELEVERAGING,BULL,2023-03-10 01:05:00+00:00,16.886429999999997,TP,False,5.0,0.01000000000000012,0.00850000000000012,4.25000000000006
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-10 07:00:00+00:00,2023-03-10 07:00:00+00:00,16.785,SHORT,DELEVERAGING,BULL,2023-03-10 07:10:00+00:00,16.61715,TP,False,10.0,0.01000000000000012,0.00850000000000012,4.25000000000006
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-10 15:30:00+00:00,2023-03-10 15:30:00+00:00,17.35,SHORT,DELEVERAGING,BULL,2023-03-10 15:35:00+00:00,17.523500000000002,SL,False,5.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-10 21:15:00+00:00,2023-03-10 21:15:00+00:00,17.592,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2023-03-10 22:00:00+00:00,17.76792,TP,False,45.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-10 23:30:00+00:00,2023-03-10 23:30:00+00:00,18.18,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2023-03-11 01:35:00+00:00,18.3618,SL,False,125.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-11 06:45:00+00:00,2023-03-11 06:45:00+00:00,17.922,SHORT,DELEVERAGING,BULL,2023-03-11 07:15:00+00:00,17.74278,TP,False,30.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-11 07:30:00+00:00,2023-03-11 07:30:00+00:00,17.664,SHORT,DELEVERAGING,BULL,2023-03-11 07:40:00+00:00,17.487360000000002,TP,False,10.0,0.009999999999999898,0.008499999999999898,4.249999999999949
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-11 09:00:00+00:00,2023-03-11 09:00:00+00:00,17.419,SHORT,DELEVERAGING,BULL,2023-03-11 09:15:00+00:00,17.59319,SL,False,15.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-12 13:00:00+00:00,2023-03-12 13:00:00+00:00,17.926,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2023-03-12 15:05:00+00:00,17.74674,TP,False,125.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-12 19:15:00+00:00,2023-03-12 19:15:00+00:00,18.68,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2023-03-12 19:25:00+00:00,18.493199999999998,TP,False,10.0,0.01000000000000012,0.00850000000000012,4.25000000000006
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-12 20:15:00+00:00,2023-03-12 20:15:00+00:00,18.539,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2023-03-12 20:40:00+00:00,18.724390000000003,SL,False,25.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-12 23:00:00+00:00,2023-03-12 23:00:00+00:00,19.836,SHORT,DELEVERAGING,BULL,2023-03-12 23:20:00+00:00,20.03436,SL,False,20.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-13 09:00:00+00:00,2023-03-13 09:00:00+00:00,19.428,SHORT,DELEVERAGING,BULL,2023-03-13 09:30:00+00:00,19.23372,TP,False,30.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-13 09:45:00+00:00,2023-03-13 09:45:00+00:00,19.031,SHORT,DELEVERAGING,BULL,2023-03-13 10:30:00+00:00,19.22131,SL,False,45.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-13 12:45:00+00:00,2023-03-13 12:45:00+00:00,18.97,SHORT,DELEVERAGING,BULL,2023-03-13 13:05:00+00:00,19.159699999999997,SL,False,20.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-13 13:15:00+00:00,2023-03-13 13:15:00+00:00,19.256,SHORT,DELEVERAGING,BULL,2023-03-13 13:20:00+00:00,19.44856,SL,False,5.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-13 13:45:00+00:00,2023-03-13 13:45:00+00:00,19.192,SHORT,DELEVERAGING,BULL,2023-03-13 13:50:00+00:00,19.38392,SL,False,5.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-13 16:45:00+00:00,2023-03-13 16:45:00+00:00,20.691,SHORT,DELEVERAGING,BULL,2023-03-13 17:00:00+00:00,20.48409,TP,False,15.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-14 14:00:00+00:00,2023-03-14 14:00:00+00:00,21.668,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2023-03-14 14:30:00+00:00,21.88468,SL,False,30.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-14 20:15:00+00:00,2023-03-14 20:15:00+00:00,20.835,SHORT,DELEVERAGING,BULL,2023-03-14 20:40:00+00:00,20.62665,TP,False,25.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-17 05:45:00+00:00,2023-03-17 05:45:00+00:00,19.925,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2023-03-17 06:35:00+00:00,20.12425,TP,False,50.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-17 07:00:00+00:00,2023-03-17 07:00:00+00:00,20.227,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2023-03-17 07:25:00+00:00,20.02473,TP,False,25.0,0.009999999999999898,0.008499999999999898,4.249999999999949
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-17 13:15:00+00:00,2023-03-17 13:15:00+00:00,20.458,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2023-03-17 14:30:00+00:00,20.25342,SL,False,75.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-17 20:00:00+00:00,2023-03-17 20:00:00+00:00,20.524,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2023-03-17 20:45:00+00:00,20.31876,TP,False,45.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-17 22:15:00+00:00,2023-03-17 22:15:00+00:00,20.649,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2023-03-17 22:40:00+00:00,20.85549,SL,False,25.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-18 00:00:00+00:00,2023-03-18 00:00:00+00:00,21.598,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2023-03-18 00:05:00+00:00,21.81398,TP,False,5.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-18 00:30:00+00:00,2023-03-18 00:30:00+00:00,21.5,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2023-03-18 00:45:00+00:00,21.715,TP,False,15.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-18 04:00:00+00:00,2023-03-18 04:00:00+00:00,22.666,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2023-03-18 06:10:00+00:00,22.43934,TP,False,130.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-18 07:15:00+00:00,2023-03-18 07:15:00+00:00,22.342,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2023-03-18 08:10:00+00:00,22.118579999999998,SL,False,55.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-19 20:30:00+00:00,2023-03-19 20:30:00+00:00,22.132,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2023-03-19 20:40:00+00:00,21.910680000000003,SL,False,10.0,-0.009999999999999898,-0.011499999999999897,-5.7499999999999485
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-19 21:15:00+00:00,2023-03-19 21:15:00+00:00,22.046,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2023-03-19 23:55:00+00:00,21.82554,SL,False,160.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-20 07:00:00+00:00,2023-03-20 07:00:00+00:00,22.161,SHORT,DELEVERAGING,BULL,2023-03-20 07:15:00+00:00,22.382610000000003,SL,False,15.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-20 17:00:00+00:00,2023-03-20 17:00:00+00:00,22.917,SHORT,DELEVERAGING,BULL,2023-03-20 17:10:00+00:00,23.14617,SL,False,10.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-20 17:30:00+00:00,2023-03-20 17:30:00+00:00,22.97,SHORT,DELEVERAGING,BULL,2023-03-20 17:55:00+00:00,22.740299999999998,TP,False,25.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-20 18:15:00+00:00,2023-03-20 18:15:00+00:00,22.362,SHORT,DELEVERAGING,BULL,2023-03-20 18:35:00+00:00,22.58562,SL,False,20.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-20 19:30:00+00:00,2023-03-20 19:30:00+00:00,22.027,SHORT,DELEVERAGING,BULL,2023-03-20 20:05:00+00:00,22.24727,SL,False,35.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-22 21:15:00+00:00,2023-03-22 21:15:00+00:00,21.741,SHORT,DELEVERAGING,BULL,2023-03-22 21:25:00+00:00,21.52359,TP,False,10.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-22 21:30:00+00:00,2023-03-22 21:30:00+00:00,21.48,SHORT,DELEVERAGING,BULL,2023-03-22 21:45:00+00:00,21.2652,TP,False,15.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-23 19:00:00+00:00,2023-03-23 19:00:00+00:00,21.828,SHORT,DELEVERAGING,BULL,2023-03-23 19:55:00+00:00,22.04628,SL,False,55.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-26 10:00:00+00:00,2023-03-26 10:00:00+00:00,20.78,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2023-03-26 13:40:00+00:00,20.9878,TP,False,220.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-27 01:15:00+00:00,2023-03-27 01:15:00+00:00,20.796,SHORT,DELEVERAGING,SIDEWAYS,2023-03-27 02:05:00+00:00,20.58804,TP,False,50.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-27 08:00:00+00:00,2023-03-27 08:00:00+00:00,20.436,SHORT,DELEVERAGING,SIDEWAYS,2023-03-27 11:30:00+00:00,20.64036,SL,False,210.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-27 12:45:00+00:00,2023-03-27 12:45:00+00:00,20.55,SHORT,DELEVERAGING,SIDEWAYS,2023-03-27 14:20:00+00:00,20.3445,TP,False,95.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-28 16:00:00+00:00,2023-03-28 16:00:00+00:00,20.23,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2023-03-28 17:20:00+00:00,20.0277,TP,False,80.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-29 05:15:00+00:00,2023-03-29 05:15:00+00:00,20.865,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2023-03-29 06:30:00+00:00,21.073649999999997,SL,False,75.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-29 10:30:00+00:00,2023-03-29 10:30:00+00:00,21.261,LONG,HIGHLOC_SELL_ABSORPTION_LIKE,TRANSITION,2023-03-29 12:15:00+00:00,21.048389999999998,SL,False,105.0,-0.01000000000000012,-0.01150000000000012,-5.7500000000000595
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-29 13:15:00+00:00,2023-03-29 13:15:00+00:00,21.152,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2023-03-29 15:05:00+00:00,20.94048,TP,False,110.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-29 16:00:00+00:00,2023-03-29 16:00:00+00:00,21.226,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2023-03-29 16:45:00+00:00,21.01374,TP,False,45.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-29 18:30:00+00:00,2023-03-29 18:30:00+00:00,21.09,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2023-03-29 21:15:00+00:00,21.3009,SL,False,165.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-31 06:00:00+00:00,2023-03-31 06:00:00+00:00,20.431,SHORT,DELEVERAGING,SIDEWAYS,2023-03-31 07:15:00+00:00,20.22669,TP,False,75.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-31 07:15:00+00:00,2023-03-31 07:15:00+00:00,20.238,SHORT,DELEVERAGING,SIDEWAYS,2023-03-31 07:45:00+00:00,20.035619999999998,TP,False,30.0,0.01000000000000012,0.00850000000000012,4.25000000000006
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-31 10:45:00+00:00,2023-03-31 10:45:00+00:00,20.332,SHORT,DELEVERAGING,SIDEWAYS,2023-03-31 13:15:00+00:00,20.535320000000002,SL,False,150.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-31 13:30:00+00:00,2023-03-31 13:30:00+00:00,20.557,LONG,HIGHLOC_BUY_BUILD,SIDEWAYS,2023-03-31 14:15:00+00:00,20.76257,TP,False,45.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-03-31 18:45:00+00:00,2023-03-31 18:45:00+00:00,20.784,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2023-03-31 21:45:00+00:00,20.99184,SL,False,180.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-04-01 05:00:00+00:00,2023-04-01 05:00:00+00:00,21.2,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,TRANSITION,2023-04-01 06:25:00+00:00,20.988,TP,False,85.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-04-01 14:30:00+00:00,2023-04-01 14:30:00+00:00,20.957,SHORT,DELEVERAGING,SIDEWAYS,2023-04-01 16:55:00+00:00,20.74743,TP,False,145.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-04-01 17:00:00+00:00,2023-04-01 17:00:00+00:00,20.834,SHORT,DELEVERAGING,SIDEWAYS,2023-04-01 20:05:00+00:00,21.04234,SL,False,185.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-04-01 20:15:00+00:00,2023-04-01 20:15:00+00:00,20.975,SHORT,DELEVERAGING,SIDEWAYS,2023-04-01 22:25:00+00:00,21.18475,SL,False,130.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-04-02 00:45:00+00:00,2023-04-02 00:45:00+00:00,21.003,SHORT,DELEVERAGING,SIDEWAYS,2023-04-02 04:45:00+00:00,20.927,TIME,False,240.0,0.003618530686092525,0.002118530686092525,1.0592653430462624
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-04-02 06:15:00+00:00,2023-04-02 06:15:00+00:00,21.019,SHORT,DELEVERAGING,SIDEWAYS,2023-04-02 07:20:00+00:00,21.22919,SL,False,65.0,-0.010000000000000009,-0.011500000000000008,-5.750000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-04-02 08:00:00+00:00,2023-04-02 08:00:00+00:00,21.171,SHORT,HIGHLOC_BUY_EXHAUSTION_LIKE,SIDEWAYS,2023-04-02 11:10:00+00:00,20.95929,TP,False,190.0,0.010000000000000009,0.00850000000000001,4.250000000000004
development,R3_STABLE_REGIME_CELLS,TP1.00_SL1.00,0.01,0.01,1.0,0.0015,2023-04-02 11:15:00+00:00,2023-04-02 11:15:00+00:00,21.043,SHORT,DELEVERAGING,SIDEWAYS,2023-04-02 13:15:00+00:00,20.83257,TP,False,120.0,0.009999999999999898,0.008499999999999898,4.249999999999949
