partition,exec_min,execution_start,entry_bar_start,exit_ts,entry_px,pnl_0,pnl_5,k1_ts,leave_bar,k1_episode_bars,single_bar_episode,range_completion_ts,range_completion_elapsed_min
development,540,2024-06-25 09:00:00+00:00,2024-06-25 10:00:00+00:00,2024-06-25 14:30:00+00:00,3381.735,3.2209223963438176,2.9692377774551253,2024-06-25 09:50:00+00:00,2024-06-25 09:55:00+00:00,1,True,2024-06-25 08:45:00+00:00,285.0
development,540,2024-07-18 09:00:00+00:00,2024-07-18 10:00:00+00:00,2024-07-18 12:50:00+00:00,3446.08,3.3259726994149923,3.0742355816241855,2024-07-18 09:25:00+00:00,2024-07-18 09:30:00+00:00,1,True,2024-07-18 08:55:00+00:00,295.0
development,540,2024-08-08 09:00:00+00:00,2024-08-08 10:00:00+00:00,2024-08-08 11:50:00+00:00,2434.9575,3.4162883746430954,3.1645061215823227,2024-08-08 09:40:00+00:00,2024-08-08 09:55:00+00:00,3,False,2024-08-08 08:00:00+00:00,240.0
development,540,2024-08-22 09:00:00+00:00,2024-08-22 11:05:00+00:00,2024-08-22 13:50:00+00:00,2634.5425,-4.581466042016746,-5.077036790600442,2024-08-22 10:55:00+00:00,2024-08-22 11:00:00+00:00,1,True,2024-08-22 07:55:00+00:00,235.0
development,540,2024-08-30 09:00:00+00:00,2024-08-30 12:40:00+00:00,2024-08-30 14:20:00+00:00,2524.6275,-4.120845946580231,-4.616877085064353,2024-08-30 12:30:00+00:00,2024-08-30 12:35:00+00:00,1,True,2024-08-30 07:30:00+00:00,210.0
development,540,2024-10-04 09:00:00+00:00,2024-10-04 12:40:00+00:00,2024-10-04 14:25:00+00:00,2385.4725,-5.389053531323396,-5.883817096009702,2024-10-04 12:30:00+00:00,2024-10-04 12:35:00+00:00,1,True,2024-10-04 08:25:00+00:00,265.0
development,540,2024-11-20 09:00:00+00:00,2024-11-20 09:30:00+00:00,2024-11-20 11:15:00+00:00,3121.4249999999997,-6.020029313534614,-6.514162217768893,2024-11-20 09:10:00+00:00,2024-11-20 09:25:00+00:00,3,False,2024-11-20 08:50:00+00:00,290.0
development,600,2022-01-03 10:00:00+00:00,2022-01-03 10:25:00+00:00,2022-01-03 11:05:00+00:00,3813.5825,1.804619934143226,1.5536431125869448,2022-01-03 10:10:00+00:00,2022-01-03 10:20:00+00:00,2,False,2022-01-03 05:35:00+00:00,35.0
development,600,2022-01-20 10:00:00+00:00,2022-01-20 13:15:00+00:00,2022-01-20 13:35:00+00:00,3142.89,2.8931473898226705,2.6416265765343954,2022-01-20 11:55:00+00:00,2022-01-20 12:00:00+00:00,1,True,2022-01-20 07:40:00+00:00,160.0
development,600,2022-01-27 10:00:00+00:00,2022-01-27 10:30:00+00:00,2022-01-27 12:15:00+00:00,2429.52,7.095307715104204,6.841686871668484,2022-01-27 10:05:00+00:00,2022-01-27 10:20:00+00:00,3,False,2022-01-27 09:50:00+00:00,290.0
development,600,2022-02-01 10:00:00+00:00,2022-02-01 13:35:00+00:00,2022-02-01 16:00:00+00:00,2775.3825,-1.8633118137770128,-2.361599358191013,2022-02-01 13:25:00+00:00,2022-02-01 13:30:00+00:00,1,True,2022-02-01 09:10:00+00:00,250.0
development,600,2022-02-04 10:00:00+00:00,2022-02-04 13:30:00+00:00,2022-02-04 15:35:00+00:00,2815.7075,15.536491982920797,15.278652656592518,2022-02-04 10:05:00+00:00,2022-02-04 10:10:00+00:00,1,True,2022-02-04 08:00:00+00:00,180.0
development,600,2022-02-11 10:00:00+00:00,2022-02-11 11:05:00+00:00,2022-02-11 14:35:00+00:00,3093.045,5.424357550569092,5.1715717646867,2022-02-11 10:55:00+00:00,2022-02-11 11:00:00+00:00,1,True,2022-02-11 08:05:00+00:00,185.0
development,600,2022-02-23 10:00:00+00:00,2022-02-23 11:10:00+00:00,2022-02-23 12:45:00+00:00,2702.1025,7.1376489233845986,6.884006919924701,2022-02-23 10:35:00+00:00,2022-02-23 10:40:00+00:00,1,True,2022-02-23 09:10:00+00:00,250.0
development,600,2022-02-28 10:00:00+00:00,2022-02-28 12:55:00+00:00,2022-02-28 14:20:00+00:00,2634.75,8.424366638200963,8.170081597402357,2022-02-28 12:20:00+00:00,2022-02-28 12:45:00+00:00,5,False,2022-02-28 08:05:00+00:00,185.0
development,600,2022-03-10 10:00:00+00:00,2022-03-10 12:40:00+00:00,2022-03-10 13:35:00+00:00,2598.9725,3.3158915686873462,3.064159488942853,2022-03-10 12:25:00+00:00,2022-03-10 12:35:00+00:00,2,False,2022-03-10 09:35:00+00:00,275.0
development,600,2022-03-16 10:00:00+00:00,2022-03-16 10:35:00+00:00,2022-03-16 14:20:00+00:00,2672.24,7.249013561656148,6.995315903704347,2022-03-16 10:15:00+00:00,2022-03-16 10:20:00+00:00,1,True,2022-03-16 09:05:00+00:00,245.0
development,600,2022-03-17 10:00:00+00:00,2022-03-17 10:50:00+00:00,2022-03-17 12:05:00+00:00,2767.3575,2.253253148536039,2.002052122474796,2022-03-17 10:40:00+00:00,2022-03-17 10:45:00+00:00,1,True,2022-03-17 06:50:00+00:00,110.0
development,600,2022-03-28 10:00:00+00:00,2022-03-28 11:15:00+00:00,2022-03-28 13:40:00+00:00,3344.13,3.675798488695104,3.423886545422428,2022-03-28 11:00:00+00:00,2022-03-28 11:05:00+00:00,1,True,2022-03-28 09:45:00+00:00,285.0
development,600,2022-03-30 10:00:00+00:00,2022-03-30 11:45:00+00:00,2022-03-30 13:40:00+00:00,3404.7925,-5.576894039798319,-6.0714698578494435,2022-03-30 11:30:00+00:00,2022-03-30 11:35:00+00:00,1,True,2022-03-30 06:05:00+00:00,65.0
development,600,2022-03-31 10:00:00+00:00,2022-03-31 10:15:00+00:00,2022-03-31 12:35:00+00:00,3413.23,2.3188323083999767,2.0675985091454634,2022-03-31 10:00:00+00:00,2022-03-31 10:10:00+00:00,2,False,2022-03-31 09:55:00+00:00,295.0
development,600,2022-04-07 10:00:00+00:00,2022-04-07 11:20:00+00:00,2022-04-07 11:40:00+00:00,3222.79,2.671872507982243,2.4204622768438493,2022-04-07 11:05:00+00:00,2022-04-07 11:15:00+00:00,2,False,2022-04-07 07:40:00+00:00,160.0
development,600,2022-06-02 10:00:00+00:00,2022-06-02 10:55:00+00:00,2022-06-02 13:15:00+00:00,1828.385,-7.50326326238725,-7.995913673919041,2022-06-02 10:45:00+00:00,2022-06-02 10:50:00+00:00,1,True,2022-06-02 07:25:00+00:00,145.0
development,600,2022-06-15 10:00:00+00:00,2022-06-15 12:25:00+00:00,2022-06-15 16:00:00+00:00,1111.7875000000001,3.0550217555062713,2.5518183354607653,2022-06-15 12:15:00+00:00,2022-06-15 12:20:00+00:00,1,True,2022-06-15 09:20:00+00:00,260.0
development,600,2022-06-27 10:00:00+00:00,2022-06-27 11:05:00+00:00,2022-06-27 12:30:00+00:00,1230.74,-6.107948063766511,-6.601993093187975,2022-06-27 10:15:00+00:00,2022-06-27 10:25:00+00:00,2,False,2022-06-27 07:25:00+00:00,145.0
development,600,2022-06-28 10:00:00+00:00,2022-06-28 11:50:00+00:00,2022-06-28 15:30:00+00:00,1221.32,-13.095280516162811,-13.58234170505217,2022-06-28 11:30:00+00:00,2022-06-28 11:35:00+00:00,1,True,2022-06-28 09:05:00+00:00,245.0
development,600,2022-07-21 10:00:00+00:00,2022-07-21 10:50:00+00:00,2022-07-21 16:00:00+00:00,1505.1675,1.278384631610741,0.7769569608146568,2022-07-21 10:00:00+00:00,2022-07-21 10:20:00+00:00,4,False,2022-07-21 09:15:00+00:00,255.0
development,600,2022-08-23 10:00:00+00:00,2022-08-23 12:30:00+00:00,2022-08-23 14:05:00+00:00,1609.315,9.315313658295588,9.060583366612374,2022-08-23 12:05:00+00:00,2022-08-23 12:10:00+00:00,1,True,2022-08-23 09:50:00+00:00,290.0
development,600,2022-08-25 10:00:00+00:00,2022-08-25 12:15:00+00:00,2022-08-25 16:00:00+00:00,1704.65,-1.6348575954008178,-2.133373479863076,2022-08-25 12:00:00+00:00,2022-08-25 12:05:00+00:00,1,True,2022-08-25 08:10:00+00:00,190.0
development,600,2022-09-05 10:00:00+00:00,2022-09-05 12:40:00+00:00,2022-09-05 13:25:00+00:00,1571.335,2.9124699698027228,2.6609395000527063,2022-09-05 12:30:00+00:00,2022-09-05 12:35:00+00:00,1,True,2022-09-05 05:20:00+00:00,20.0
development,600,2022-09-06 10:00:00+00:00,2022-09-06 11:55:00+00:00,2022-09-06 14:05:00+00:00,1667.1475,-8.04104555835643,-8.533158456349044,2022-09-06 11:20:00+00:00,2022-09-06 11:25:00+00:00,1,True,2022-09-06 06:45:00+00:00,105.0
development,600,2022-09-29 10:00:00+00:00,2022-09-29 11:35:00+00:00,2022-09-29 12:50:00+00:00,1336.3200000000002,-7.901945641762542,-8.394197570156514,2022-09-29 11:20:00+00:00,2022-09-29 11:25:00+00:00,1,True,2022-09-29 07:35:00+00:00,155.0
development,600,2022-10-04 10:00:00+00:00,2022-10-04 14:20:00+00:00,2022-10-04 16:00:00+00:00,1350.8174999999999,0.5596040915964554,0.058894842129686764,2022-10-04 14:00:00+00:00,2022-10-04 14:10:00+00:00,2,False,2022-10-04 08:05:00+00:00,185.0
development,600,2022-10-06 10:00:00+00:00,2022-10-06 12:45:00+00:00,2022-10-06 14:05:00+00:00,1371.6924999999999,-6.378927492860054,-6.872701678274462,2022-10-06 12:30:00+00:00,2022-10-06 12:35:00+00:00,1,True,2022-10-06 08:30:00+00:00,210.0
development,600,2022-10-19 10:00:00+00:00,2022-10-19 10:20:00+00:00,2022-10-19 11:15:00+00:00,1303.22,-3.584420128604537,-4.080987424827698,2022-10-19 10:05:00+00:00,2022-10-19 10:10:00+00:00,1,True,2022-10-19 09:50:00+00:00,290.0
development,600,2022-10-20 10:00:00+00:00,2022-10-20 10:15:00+00:00,2022-10-20 10:40:00+00:00,1293.775,1.1265405499409469,0.8759025986417427,2022-10-20 10:00:00+00:00,2022-10-20 10:10:00+00:00,2,False,2022-10-20 09:55:00+00:00,295.0
development,600,2022-11-10 10:00:00+00:00,2022-11-10 12:25:00+00:00,2022-11-10 13:35:00+00:00,1207.655,9.822290306420301,9.567306653093866,2022-11-10 12:15:00+00:00,2022-11-10 12:20:00+00:00,1,True,2022-11-10 08:50:00+00:00,230.0
development,600,2022-11-17 10:00:00+00:00,2022-11-17 15:35:00+00:00,2022-11-17 16:00:00+00:00,1206.5674999999999,-6.474048903190188,-6.967728014731211,2022-11-17 15:20:00+00:00,2022-11-17 15:30:00+00:00,2,False,2022-11-17 09:30:00+00:00,270.0
development,600,2022-11-18 10:00:00+00:00,2022-11-18 10:40:00+00:00,2022-11-18 13:25:00+00:00,1218.42,3.9991398696672236,3.7470663364989725,2022-11-18 10:30:00+00:00,2022-11-18 10:35:00+00:00,1,True,2022-11-18 08:00:00+00:00,180.0
development,600,2022-12-08 10:00:00+00:00,2022-12-08 11:35:00+00:00,2022-12-08 11:50:00+00:00,1232.6775,1.9465180470966241,1.6954703119406838,2022-12-08 11:25:00+00:00,2022-12-08 11:30:00+00:00,1,True,2022-12-08 07:35:00+00:00,155.0
development,600,2022-12-21 10:00:00+00:00,2022-12-21 11:15:00+00:00,2022-12-21 14:50:00+00:00,1214.5774999999999,3.035350975956819,2.783759096408556,2022-12-21 10:55:00+00:00,2022-12-21 11:00:00+00:00,1,True,2022-12-21 08:50:00+00:00,230.0
development,600,2022-12-23 10:00:00+00:00,2022-12-23 10:45:00+00:00,2022-12-23 13:35:00+00:00,1222.225,1.6249953977378166,1.374108343566061,2022-12-23 10:30:00+00:00,2022-12-23 10:40:00+00:00,2,False,2022-12-23 08:05:00+00:00,185.0
development,600,2022-12-26 10:00:00+00:00,2022-12-26 10:50:00+00:00,2022-12-26 11:00:00+00:00,1220.645,-1.4220006635835443,-1.9207292986023634,2022-12-26 10:30:00+00:00,2022-12-26 10:40:00+00:00,2,False,2022-12-26 06:50:00+00:00,110.0
development,600,2022-12-29 10:00:00+00:00,2022-12-29 13:50:00+00:00,2022-12-29 16:00:00+00:00,1200.2824999999998,-0.2052541797450843,-0.7051989531785982,2022-12-29 13:30:00+00:00,2022-12-29 13:35:00+00:00,1,True,2022-12-29 09:20:00+00:00,260.0
development,600,2023-01-02 10:00:00+00:00,2023-01-02 10:35:00+00:00,2023-01-02 16:00:00+00:00,1216.38,0.4673276443216249,-0.03328937481299443,2023-01-02 10:05:00+00:00,2023-01-02 10:10:00+00:00,1,True,2023-01-02 07:15:00+00:00,135.0
development,600,2023-01-09 10:00:00+00:00,2023-01-09 10:45:00+00:00,2023-01-09 15:10:00+00:00,1322.6725000000001,3.627830018390688,3.375942047366976,2023-01-09 10:35:00+00:00,2023-01-09 10:40:00+00:00,1,True,2023-01-09 09:35:00+00:00,275.0
development,600,2023-01-10 10:00:00+00:00,2023-01-10 14:20:00+00:00,2023-01-10 15:15:00+00:00,1332.52,2.414216672170078,2.16293520456774,2023-01-10 14:05:00+00:00,2023-01-10 14:10:00+00:00,1,True,2023-01-10 08:25:00+00:00,205.0
development,600,2023-01-11 10:00:00+00:00,2023-01-11 10:50:00+00:00,2023-01-11 15:40:00+00:00,1334.5124999999998,-4.559758713387751,-5.055351158451837,2023-01-11 10:35:00+00:00,2023-01-11 10:40:00+00:00,1,True,2023-01-11 09:40:00+00:00,280.0
development,600,2023-01-18 10:00:00+00:00,2023-01-18 13:40:00+00:00,2023-01-18 13:50:00+00:00,1584.865,2.556087742489122,2.304735374801648,2023-01-18 13:30:00+00:00,2023-01-18 13:35:00+00:00,1,True,2023-01-18 09:05:00+00:00,245.0
development,600,2023-02-01 10:00:00+00:00,2023-02-01 13:40:00+00:00,2023-02-01 16:00:00+00:00,1580.8025,-2.175205947612046,-2.6731817537612885,2023-02-01 13:15:00+00:00,2023-02-01 13:35:00+00:00,4,False,2023-02-01 09:05:00+00:00,245.0
development,600,2023-02-02 10:00:00+00:00,2023-02-02 13:10:00+00:00,2023-02-02 14:20:00+00:00,1673.2825,2.1264711726800116,1.8753335059271241,2023-02-02 12:55:00+00:00,2023-02-02 13:00:00+00:00,1,True,2023-02-02 06:25:00+00:00,85.0
development,600,2023-02-06 10:00:00+00:00,2023-02-06 12:15:00+00:00,2023-02-06 16:00:00+00:00,1630.35,4.286110344404692,4.033893397705834,2023-02-06 12:00:00+00:00,2023-02-06 12:05:00+00:00,1,True,2023-02-06 08:05:00+00:00,185.0
development,600,2023-02-09 10:00:00+00:00,2023-02-09 12:05:00+00:00,2023-02-09 12:50:00+00:00,1633.73,1.9688124720729898,1.7177535952754401,2023-02-09 11:50:00+00:00,2023-02-09 11:55:00+00:00,1,True,2023-02-09 08:25:00+00:00,205.0
development,600,2023-02-14 10:00:00+00:00,2023-02-14 13:45:00+00:00,2023-02-14 14:30:00+00:00,1513.5974999999999,-4.967759922964932,-5.462944570718042,2023-02-14 13:25:00+00:00,2023-02-14 13:40:00+00:00,3,False,2023-02-14 09:50:00+00:00,290.0
development,600,2023-02-20 10:00:00+00:00,2023-02-20 11:35:00+00:00,2023-02-20 16:00:00+00:00,1709.8775,-1.156633150620467,-1.655627020534833,2023-02-20 11:25:00+00:00,2023-02-20 11:30:00+00:00,1,True,2023-02-20 09:50:00+00:00,290.0
development,600,2023-03-23 10:00:00+00:00,2023-03-23 10:55:00+00:00,2023-03-23 14:50:00+00:00,1749.5700000000002,3.3895025634869795,3.1377336966386786,2023-03-23 10:10:00+00:00,2023-03-23 10:15:00+00:00,1,True,2023-03-23 08:10:00+00:00,190.0
development,600,2023-04-14 10:00:00+00:00,2023-04-14 12:30:00+00:00,2023-04-14 12:50:00+00:00,2119.0025,-3.612006592724692,-4.1085463162701,2023-04-14 12:10:00+00:00,2023-04-14 12:15:00+00:00,1,True,2023-04-14 08:45:00+00:00,225.0
development,600,2023-04-25 10:00:00+00:00,2023-04-25 14:00:00+00:00,2023-04-25 14:35:00+00:00,1825.65,-5.154471010325112,-5.6494690402997705,2023-04-25 13:30:00+00:00,2023-04-25 13:35:00+00:00,1,True,2023-04-25 08:20:00+00:00,200.0
development,600,2023-05-05 10:00:00+00:00,2023-05-05 11:20:00+00:00,2023-05-05 11:55:00+00:00,1903.4125,1.6476381236331776,1.3967397537563824,2023-05-05 11:10:00+00:00,2023-05-05 11:15:00+00:00,1,True,2023-05-05 07:50:00+00:00,170.0
development,600,2023-05-19 10:00:00+00:00,2023-05-19 10:35:00+00:00,2023-05-19 12:15:00+00:00,1808.745,0.8356634019721202,0.5851708165639072,2023-05-19 10:25:00+00:00,2023-05-19 10:30:00+00:00,1,True,2023-05-19 09:00:00+00:00,240.0
development,600,2023-05-22 10:00:00+00:00,2023-05-22 10:30:00+00:00,2023-05-22 13:35:00+00:00,1814.7125,1.9571226847227678,1.7060696498979016,2023-05-22 10:00:00+00:00,2023-05-22 10:10:00+00:00,2,False,2023-05-22 09:55:00+00:00,295.0
development,600,2023-05-25 10:00:00+00:00,2023-05-25 10:40:00+00:00,2023-05-25 12:00:00+00:00,1784.6725000000001,1.1843242947934933,0.9336574660605116,2023-05-25 10:30:00+00:00,2023-05-25 10:35:00+00:00,1,True,2023-05-25 09:30:00+00:00,270.0
development,600,2023-05-26 10:00:00+00:00,2023-05-26 12:45:00+00:00,2023-05-26 13:35:00+00:00,1813.6925,1.9749891450727257,1.7239271814820216,2023-05-26 12:30:00+00:00,2023-05-26 12:35:00+00:00,1,True,2023-05-26 08:30:00+00:00,210.0
development,600,2023-05-31 10:00:00+00:00,2023-05-31 13:50:00+00:00,2023-05-31 14:20:00+00:00,1869.785,-5.212050583355876,-5.706991062532851,2023-05-31 13:40:00+00:00,2023-05-31 13:45:00+00:00,1,True,2023-05-31 06:00:00+00:00,60.0
development,600,2023-06-02 10:00:00+00:00,2023-06-02 11:55:00+00:00,2023-06-02 13:50:00+00:00,1893.8999999999999,-3.3674217223717435,-3.864205908556228,2023-06-02 11:45:00+00:00,2023-06-02 11:50:00+00:00,1,True,2023-06-02 07:55:00+00:00,175.0
development,600,2023-06-06 10:00:00+00:00,2023-06-06 11:00:00+00:00,2023-06-06 11:45:00+00:00,1817.9575,-2.093521438207446,-2.5915788880442765,2023-06-06 10:45:00+00:00,2023-06-06 10:55:00+00:00,2,False,2023-06-06 09:55:00+00:00,295.0
development,600,2023-06-08 10:00:00+00:00,2023-06-08 11:30:00+00:00,2023-06-08 12:40:00+00:00,1842.3400000000001,1.581176112986649,1.3303109575079746,2023-06-08 11:00:00+00:00,2023-06-08 11:05:00+00:00,1,True,2023-06-08 07:25:00+00:00,145.0
development,600,2023-06-15 10:00:00+00:00,2023-06-15 14:30:00+00:00,2023-06-15 16:00:00+00:00,1644.2875,-1.2020191116212549,-1.7009676182562656,2023-06-15 13:45:00+00:00,2023-06-15 13:50:00+00:00,1,True,2023-06-15 09:30:00+00:00,270.0
development,600,2023-06-26 10:00:00+00:00,2023-06-26 14:15:00+00:00,2023-06-26 14:45:00+00:00,1896.1725000000001,-6.615811061493659,-7.109348481722,2023-06-26 13:55:00+00:00,2023-06-26 14:05:00+00:00,2,False,2023-06-26 07:10:00+00:00,130.0
development,600,2023-07-12 10:00:00+00:00,2023-07-12 13:15:00+00:00,2023-07-12 13:40:00+00:00,1892.405,-3.587742581529873,-4.084306556960504,2023-07-12 12:30:00+00:00,2023-07-12 12:40:00+00:00,2,False,2023-07-12 06:25:00+00:00,85.0
development,600,2023-07-18 10:00:00+00:00,2023-07-18 11:35:00+00:00,2023-07-18 11:55:00+00:00,1905.2375,-3.328112636875979,-3.82493611250122,2023-07-18 11:20:00+00:00,2023-07-18 11:25:00+00:00,1,True,2023-07-18 08:15:00+00:00,195.0
development,600,2023-07-19 10:00:00+00:00,2023-07-19 13:55:00+00:00,2023-07-19 14:15:00+00:00,1911.1425,-2.4674805777172177,-2.9651642553006226,2023-07-19 13:40:00+00:00,2023-07-19 13:50:00+00:00,2,False,2023-07-19 09:00:00+00:00,240.0
development,600,2023-07-28 10:00:00+00:00,2023-07-28 10:30:00+00:00,2023-07-28 12:30:00+00:00,1865.0425,1.292990910394765,1.042269775507099,2023-07-28 10:00:00+00:00,2023-07-28 10:05:00+00:00,1,True,2023-07-28 09:55:00+00:00,295.0
development,600,2023-07-31 10:00:00+00:00,2023-07-31 11:25:00+00:00,2023-07-31 12:50:00+00:00,1867.3425,0.6161499564220744,0.36576707288567023,2023-07-31 11:15:00+00:00,2023-07-31 11:20:00+00:00,1,True,2023-07-31 08:25:00+00:00,205.0
development,600,2023-08-03 10:00:00+00:00,2023-08-03 14:15:00+00:00,2023-08-03 14:50:00+00:00,1836.5725,1.700379919660167,1.4494551920641423,2023-08-03 14:00:00+00:00,2023-08-03 14:05:00+00:00,1,True,2023-08-03 08:25:00+00:00,205.0
development,600,2023-08-04 10:00:00+00:00,2023-08-04 12:40:00+00:00,2023-08-04 13:35:00+00:00,1837.8899999999999,0.9112863120209317,0.6607559340538586,2023-08-04 12:30:00+00:00,2023-08-04 12:35:00+00:00,1,True,2023-08-04 08:15:00+00:00,195.0
development,600,2023-08-08 10:00:00+00:00,2023-08-08 12:10:00+00:00,2023-08-08 12:45:00+00:00,1836.3725,0.9164540418678649,0.6659210813271924,2023-08-08 12:00:00+00:00,2023-08-08 12:05:00+00:00,1,True,2023-08-08 07:50:00+00:00,170.0
development,600,2023-08-09 10:00:00+00:00,2023-08-09 11:15:00+00:00,2023-08-09 12:50:00+00:00,1861.1599999999999,1.0345891809409706,0.7839971823497386,2023-08-09 10:55:00+00:00,2023-08-09 11:05:00+00:00,2,False,2023-08-09 08:10:00+00:00,190.0
development,600,2023-08-16 10:00:00+00:00,2023-08-16 12:55:00+00:00,2023-08-16 13:35:00+00:00,1825.625,-1.7871961656967135,-2.285559787719926,2023-08-16 12:45:00+00:00,2023-08-16 12:50:00+00:00,1,True,2023-08-16 09:35:00+00:00,275.0
development,600,2023-08-23 10:00:00+00:00,2023-08-23 15:00:00+00:00,2023-08-23 16:00:00+00:00,1652.03,0.9649873186322159,0.4638728885287383,2023-08-23 14:50:00+00:00,2023-08-23 14:55:00+00:00,1,True,2023-08-23 06:45:00+00:00,105.0
development,600,2023-09-05 10:00:00+00:00,2023-09-05 11:10:00+00:00,2023-09-05 15:15:00+00:00,1631.7975000000001,2.0099191229303153,1.758839703078841,2023-09-05 10:25:00+00:00,2023-09-05 10:30:00+00:00,1,True,2023-09-05 09:45:00+00:00,285.0
development,600,2023-09-13 10:00:00+00:00,2023-09-13 10:15:00+00:00,2023-09-13 14:40:00+00:00,1597.1925,3.0920649827744344,2.840444760394201,2023-09-13 10:00:00+00:00,2023-09-13 10:05:00+00:00,1,True,2023-09-13 07:35:00+00:00,155.0
development,600,2023-09-14 10:00:00+00:00,2023-09-14 11:40:00+00:00,2023-09-14 12:20:00+00:00,1621.7475,1.73504260065156,1.4841005503763554,2023-09-14 11:30:00+00:00,2023-09-14 11:35:00+00:00,1,True,2023-09-14 07:45:00+00:00,165.0
development,600,2023-10-06 10:00:00+00:00,2023-10-06 10:45:00+00:00,2023-10-06 12:55:00+00:00,1632.5049999999999,-3.8992235858389286,-4.395476235928053,2023-10-06 10:25:00+00:00,2023-10-06 10:35:00+00:00,2,False,2023-10-06 08:30:00+00:00,210.0
development,600,2023-10-18 10:00:00+00:00,2023-10-18 11:50:00+00:00,2023-10-18 15:45:00+00:00,1578.9250000000002,-3.615795557103773,-4.112331493578414,2023-10-18 11:20:00+00:00,2023-10-18 11:25:00+00:00,1,True,2023-10-18 09:35:00+00:00,275.0
development,600,2023-10-19 10:00:00+00:00,2023-10-19 10:35:00+00:00,2023-10-19 12:15:00+00:00,1549.7549999999999,1.58418459692018,1.3333179379511733,2023-10-19 10:05:00+00:00,2023-10-19 10:15:00+00:00,2,False,2023-10-19 09:05:00+00:00,245.0
development,600,2023-10-25 10:00:00+00:00,2023-10-25 13:35:00+00:00,2023-10-25 14:45:00+00:00,1786.2425,4.653905054884677,4.4015043027334055,2023-10-25 13:20:00+00:00,2023-10-25 13:30:00+00:00,2,False,2023-10-25 08:10:00+00:00,190.0
development,600,2023-12-04 10:00:00+00:00,2023-12-04 11:05:00+00:00,2023-12-04 11:15:00+00:00,2258.12,-7.512110959559271,-8.00475252781545,2023-12-04 10:45:00+00:00,2023-12-04 10:55:00+00:00,2,False,2023-12-04 09:35:00+00:00,275.0
development,600,2023-12-20 10:00:00+00:00,2023-12-20 10:50:00+00:00,2023-12-20 12:10:00+00:00,2219.535,-3.066098980191822,-3.5631843385324653,2023-12-20 10:10:00+00:00,2023-12-20 10:20:00+00:00,2,False,2023-12-20 06:25:00+00:00,85.0
development,600,2024-02-01 10:00:00+00:00,2024-02-01 12:25:00+00:00,2024-02-01 14:20:00+00:00,2272.86,1.3686967081121941,1.1179377392425809,2024-02-01 10:25:00+00:00,2024-02-01 10:30:00+00:00,1,True,2024-02-01 07:25:00+00:00,145.0
development,600,2024-02-08 10:00:00+00:00,2024-02-08 10:25:00+00:00,2024-02-08 14:05:00+00:00,2423.435,1.4259206456950895,1.1751330791555774,2024-02-08 10:10:00+00:00,2024-02-08 10:20:00+00:00,2,False,2024-02-08 07:05:00+00:00,125.0
development,600,2024-02-28 10:00:00+00:00,2024-02-28 10:15:00+00:00,2024-02-28 16:00:00+00:00,3340.3075,1.0972423945999181,0.5959957755149018,2024-02-28 10:00:00+00:00,2024-02-28 10:05:00+00:00,1,True,2024-02-28 09:55:00+00:00,295.0
development,600,2024-03-07 10:00:00+00:00,2024-03-07 11:15:00+00:00,2024-03-07 14:35:00+00:00,3798.1349999999998,5.014499484615476,4.7619185253528595,2024-03-07 11:05:00+00:00,2024-03-07 11:10:00+00:00,1,True,2024-03-07 08:05:00+00:00,185.0
development,600,2024-03-08 10:00:00+00:00,2024-03-08 11:30:00+00:00,2024-03-08 13:35:00+00:00,3939.5775000000003,4.377796603823603,4.125533836905126,2024-03-08 10:50:00+00:00,2024-03-08 10:55:00+00:00,1,True,2024-03-08 08:35:00+00:00,215.0
development,600,2024-05-08 10:00:00+00:00,2024-05-08 14:05:00+00:00,2024-05-08 15:25:00+00:00,3016.3025,-5.7165257794932085,-6.210962035585621,2024-05-08 13:55:00+00:00,2024-05-08 14:00:00+00:00,1,True,2024-05-08 09:35:00+00:00,275.0
development,600,2024-06-13 10:00:00+00:00,2024-06-13 13:15:00+00:00,2024-06-13 14:30:00+00:00,3504.76,-3.9294856138509133,-4.425708017035445,2024-06-13 12:30:00+00:00,2024-06-13 12:40:00+00:00,2,False,2024-06-13 09:30:00+00:00,270.0
development,600,2024-06-27 10:00:00+00:00,2024-06-27 10:10:00+00:00,2024-06-27 12:05:00+00:00,3396.3825,2.726120217613826,2.4746828761757604,2024-06-27 10:00:00+00:00,2024-06-27 10:05:00+00:00,1,True,2024-06-27 09:55:00+00:00,295.0
development,600,2024-08-22 10:00:00+00:00,2024-08-22 11:05:00+00:00,2024-08-22 13:15:00+00:00,2635.0775,-3.4905163130875434,-3.987177466197855,2024-08-22 10:55:00+00:00,2024-08-22 11:00:00+00:00,1,True,2024-08-22 07:55:00+00:00,175.0
development,600,2024-08-30 10:00:00+00:00,2024-08-30 12:40:00+00:00,2024-08-30 14:20:00+00:00,2524.6275,-4.120845946580231,-4.616877085064353,2024-08-30 12:30:00+00:00,2024-08-30 12:35:00+00:00,1,True,2024-08-30 07:30:00+00:00,150.0
development,600,2024-10-04 10:00:00+00:00,2024-10-04 12:50:00+00:00,2024-10-04 13:05:00+00:00,2386.66,2.021794474286365,1.7707091197264995,2024-10-04 12:30:00+00:00,2024-10-04 12:35:00+00:00,1,True,2024-10-04 08:25:00+00:00,205.0
