role,partition,dev_block,execution_start,parent_entry_ts,parent_exit_ts,loss_class,H,L,R,parent_pnl,parent_pnl_5bps,h2_eligible,h2_recovery_entry_ts,h2_recovery_exit_ts,h2_recovery_reason,h2_recovery_pnl,h2_recovery_pnl_5bps,episode_pnl,episode_pnl_5bps,episode_class,latent_target_recovered,latent_recovery_min,latent_target_visit
CENTRAL,external,,2021-02-23 18:00:00+00:00,2021-02-24 01:20:00+00:00,2021-02-24 05:20:00+00:00,L5_BREAK_FAIL_LATE,15.7888,14.235,1.5538000000000007,-0.7251976084313161,-0.975197608431316,True,2021-02-24 05:30:00+00:00,2021-02-24 05:45:00+00:00,FAILED_BREAK,-0.7790332387515031,-1.029033238751503,-1.5042308471828192,-2.004230847182819,RESIDUAL_LATENT_RECOVERABLE,True,420.0,5.0
CENTRAL,external,,2021-02-24 18:00:00+00:00,2021-02-24 18:00:00+00:00,2021-02-24 18:30:00+00:00,WIN,17.539,16.2563,1.282700000000002,14.626831632362226,14.376831632362224,False,,,NONE,0.0,0.0,14.626831632362226,14.376831632362224,PARENT_WIN,False,,
CENTRAL,external,,2021-02-26 18:00:00+00:00,2021-02-26 18:05:00+00:00,2021-02-26 18:15:00+00:00,L2_BREAK_FAST_FAIL_5M,15.3968,13.8006,1.5962000000000014,-0.4481450691053434,-0.6981450691053435,True,2021-02-26 18:30:00+00:00,2021-02-26 18:50:00+00:00,FAILED_BREAK,-2.338148186636191,-2.5881481866361913,-2.7862932557415343,-3.2862932557415347,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,external,,2021-02-28 18:00:00+00:00,2021-02-28 18:05:00+00:00,2021-02-28 18:30:00+00:00,WIN,11.9521,11.4245,0.5275999999999996,8.828574058115324,8.578574058115324,False,,,NONE,0.0,0.0,8.828574058115324,8.578574058115324,PARENT_WIN,False,,
CENTRAL,external,,2021-03-03 18:00:00+00:00,2021-03-03 18:05:00+00:00,2021-03-03 18:15:00+00:00,L2_BREAK_FAST_FAIL_5M,14.4404,13.9319,0.5084999999999997,-0.796376831666723,-1.046376831666723,False,,,NONE,0.0,0.0,-0.796376831666723,-1.046376831666723,RESIDUAL_LATENT_RECOVERABLE,True,20.0,1.0
CENTRAL,external,,2021-03-06 18:00:00+00:00,2021-03-06 18:00:00+00:00,2021-03-06 18:25:00+00:00,WIN,12.5283,12.1751,0.3531999999999993,5.638434584101626,5.388434584101626,False,,,NONE,0.0,0.0,5.638434584101626,5.388434584101626,PARENT_WIN,False,,
CENTRAL,external,,2021-03-08 18:00:00+00:00,2021-03-08 18:15:00+00:00,2021-03-08 18:35:00+00:00,L4_BREAK_FAIL_30M,13.8375,13.2677,0.5698000000000008,-1.6838301716350368,-1.9338301716350368,True,2021-03-09 03:15:00+00:00,2021-03-09 04:20:00+00:00,TARGET,8.235591689250255,7.9855916892502545,6.551761517615217,6.051761517615217,H2_ECONOMIC_RESCUE,True,585.0,2.0
CENTRAL,external,,2021-03-09 18:00:00+00:00,2021-03-09 20:05:00+00:00,2021-03-10 01:00:00+00:00,WIN,14.8869,14.4657,0.4212000000000007,5.658666344235508,5.408666344235508,False,,,NONE,0.0,0.0,5.658666344235508,5.408666344235508,PARENT_WIN,False,,
CENTRAL,external,,2021-03-11 18:00:00+00:00,2021-03-11 18:00:00+00:00,2021-03-11 18:10:00+00:00,L2_BREAK_FAST_FAIL_5M,15.923,14.1128,1.8102,-0.3454122966777273,-0.5954122966777273,True,2021-03-11 18:40:00+00:00,2021-03-11 19:00:00+00:00,FAILED_BREAK,-0.2857501727061562,-0.5357501727061562,-0.6311624693838835,-1.1311624693838835,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,external,,2021-03-13 18:00:00+00:00,2021-03-13 18:00:00+00:00,2021-03-13 18:40:00+00:00,L5_BREAK_FAIL_LATE,15.2117,14.8383,0.3734000000000002,-0.5423456944326221,-0.7923456944326221,True,2021-03-13 19:15:00+00:00,2021-03-13 20:45:00+00:00,FAILED_BREAK,-0.44373738635394844,-0.6937373863539484,-0.9860830807865706,-1.4860830807865706,RESIDUAL_LATENT_RECOVERABLE,True,245.0,6.0
CENTRAL,external,,2021-03-14 18:00:00+00:00,2021-03-14 18:15:00+00:00,2021-03-14 18:30:00+00:00,L2_BREAK_FAST_FAIL_5M,14.6566,14.4171,0.2394999999999996,-0.0921086745902521,-0.3421086745902522,True,2021-03-15 00:15:00+00:00,2021-03-15 00:35:00+00:00,FAILED_BREAK,-0.2285659702795373,-0.4785659702795373,-0.32067464486978936,-0.8206746448697895,RESIDUAL_LATENT_RECOVERABLE,True,5.0,1.0
CENTRAL,external,,2021-03-15 18:00:00+00:00,2021-03-15 20:10:00+00:00,2021-03-15 20:25:00+00:00,L3_BREAK_FAST_FAIL_10M,14.3622,13.9821,0.3800999999999987,-0.6614585509183701,-0.91145855091837,True,2021-03-15 21:15:00+00:00,2021-03-15 21:55:00+00:00,FAILED_BREAK,-2.040077425464082,-2.290077425464082,-2.701535976382452,-3.201535976382452,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,external,,2021-03-17 18:00:00+00:00,2021-03-17 18:15:00+00:00,2021-03-17 18:25:00+00:00,L2_BREAK_FAST_FAIL_5M,14.0671,13.3217,0.7454000000000001,-0.1812740365818577,-0.4312740365818577,True,2021-03-17 21:25:00+00:00,2021-03-17 22:10:00+00:00,FAILED_BREAK,-0.24169871544243993,-0.4916987154424399,-0.4229727520242976,-0.9229727520242976,RESIDUAL_LATENT_RECOVERABLE,True,355.0,3.0
CENTRAL,external,,2021-03-18 18:00:00+00:00,2021-03-18 18:00:00+00:00,2021-03-18 18:10:00+00:00,L2_BREAK_FAST_FAIL_5M,14.6993,13.9803,0.7189999999999994,-0.9014034681923412,-1.151403468192341,False,,,NONE,0.0,0.0,-0.9014034681923412,-1.151403468192341,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,external,,2021-03-21 18:00:00+00:00,2021-03-21 18:15:00+00:00,2021-03-21 18:20:00+00:00,WIN,14.041,13.8678,0.1731999999999995,2.4670607506587228,2.2170607506587228,False,,,NONE,0.0,0.0,2.4670607506587228,2.2170607506587228,PARENT_WIN,False,,
CENTRAL,external,,2021-03-24 18:00:00+00:00,2021-03-24 18:00:00+00:00,2021-03-24 18:15:00+00:00,L3_BREAK_FAST_FAIL_10M,15.2989,14.703,0.5959000000000003,-2.225650210145813,-2.475650210145813,False,,,NONE,0.0,0.0,-2.225650210145813,-2.475650210145813,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,external,,2021-03-25 18:00:00+00:00,2021-03-25 18:30:00+00:00,2021-03-25 18:55:00+00:00,L4_BREAK_FAIL_30M,13.0627,12.679,0.3836999999999992,-0.0535876962649561,-0.3035876962649562,True,2021-03-25 19:15:00+00:00,2021-03-25 22:40:00+00:00,FAILED_BREAK,-0.2679384813246699,-0.5179384813246699,-0.321526177589626,-0.8215261775896261,RESIDUAL_LATENT_RECOVERABLE,True,365.0,7.0
CENTRAL,external,,2021-03-26 18:00:00+00:00,2021-03-26 18:00:00+00:00,2021-03-26 23:25:00+00:00,WIN,14.4463,13.7519,0.6944000000000017,9.613534261368017,9.363534261368017,False,,,NONE,0.0,0.0,9.613534261368017,9.363534261368017,PARENT_WIN,False,,
CENTRAL,external,,2021-03-27 18:00:00+00:00,2021-03-27 23:00:00+00:00,2021-03-27 23:25:00+00:00,WIN,16.3654,15.4122,0.9532000000000008,11.648966722475508,11.398966722475508,False,,,NONE,0.0,0.0,11.648966722475508,11.398966722475508,PARENT_WIN,False,,
CENTRAL,external,,2021-03-29 18:00:00+00:00,2021-03-30 00:00:00+00:00,2021-03-30 00:20:00+00:00,WIN,19.047,18.0394,1.0076,10.580143854675317,10.330143854675317,False,,,NONE,0.0,0.0,10.580143854675317,10.330143854675317,PARENT_WIN,False,,
CENTRAL,external,,2021-03-31 18:00:00+00:00,2021-03-31 19:05:00+00:00,2021-03-31 19:50:00+00:00,L5_BREAK_FAIL_LATE,19.6919,19.0185,0.6734000000000009,-0.8404470873811243,-1.0904470873811245,True,2021-03-31 20:35:00+00:00,2021-03-31 21:05:00+00:00,FAILED_BREAK,-1.4828431994881042,-1.7328431994881042,-2.3232902868692284,-2.823290286869229,RESIDUAL_LATENT_RECOVERABLE,True,495.0,7.0
CENTRAL,external,,2021-04-02 18:00:00+00:00,2021-04-02 23:40:00+00:00,2021-04-03 00:00:00+00:00,WIN,19.7636,19.2091,0.5545000000000009,5.611325871804795,5.361325871804795,False,,,NONE,0.0,0.0,5.611325871804795,5.361325871804795,PARENT_WIN,False,,
CENTRAL,external,,2021-04-03 18:00:00+00:00,2021-04-03 19:05:00+00:00,2021-04-03 19:15:00+00:00,L2_BREAK_FAST_FAIL_5M,22.2884,20.7014,1.5869999999999995,-1.3594515532743825,-1.6094515532743825,True,2021-04-03 21:25:00+00:00,2021-04-03 21:50:00+00:00,TARGET,14.240591518458023,13.990591518458023,12.88113996518364,12.38113996518364,H2_ECONOMIC_RESCUE,True,155.0,2.0
CENTRAL,external,,2021-04-06 18:00:00+00:00,2021-04-06 18:15:00+00:00,2021-04-06 18:25:00+00:00,L2_BREAK_FAST_FAIL_5M,24.3083,21.6509,2.657399999999999,-0.4278374053306444,-0.6778374053306444,True,2021-04-06 19:05:00+00:00,2021-04-06 19:25:00+00:00,FAILED_BREAK,-1.7895122242196915,-2.039512224219692,-2.217349629550336,-2.7173496295503363,RESIDUAL_LATENT_RECOVERABLE,True,335.0,4.0
CENTRAL,external,,2021-04-08 18:00:00+00:00,2021-04-08 22:45:00+00:00,2021-04-09 02:35:00+00:00,WIN,26.9706,25.6202,1.3504000000000005,10.013866951421146,9.763866951421146,False,,,NONE,0.0,0.0,10.013866951421146,9.763866951421146,PARENT_WIN,False,,
CENTRAL,external,,2021-04-11 18:00:00+00:00,2021-04-11 18:10:00+00:00,2021-04-11 19:15:00+00:00,WIN,27.9447,26.6976,1.2470999999999997,8.925484975684128,8.675484975684128,False,,,NONE,0.0,0.0,8.925484975684128,8.675484975684128,PARENT_WIN,False,,
CENTRAL,external,,2021-04-12 18:00:00+00:00,2021-04-12 21:50:00+00:00,2021-04-12 22:00:00+00:00,L2_BREAK_FAST_FAIL_5M,28.2788,26.851,1.4278000000000013,-0.8221706720228927,-1.0721706720228927,True,2021-04-12 23:00:00+00:00,2021-04-13 00:10:00+00:00,TARGET,10.098023961412794,9.848023961412794,9.275853289389902,8.775853289389902,H2_ECONOMIC_RESCUE,True,130.0,2.0
CENTRAL,external,,2021-04-13 18:00:00+00:00,2021-04-13 18:00:00+00:00,2021-04-13 18:10:00+00:00,L2_BREAK_FAST_FAIL_5M,28.2053,26.9226,1.282700000000002,-3.39475205014661,-3.64475205014661,False,,,NONE,0.0,0.0,-3.39475205014661,-3.64475205014661,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,external,,2021-04-15 18:00:00+00:00,2021-04-15 20:35:00+00:00,2021-04-15 20:50:00+00:00,L2_BREAK_FAST_FAIL_5M,27.7735,26.7152,1.0582999999999991,-0.1278196842313117,-0.3778196842313117,True,2021-04-16 03:20:00+00:00,2021-04-16 03:30:00+00:00,FAILED_BREAK,-0.07381136695044921,-0.3238113669504492,-0.20163105118176092,-0.701631051181761,RESIDUAL_LATENT_RECOVERABLE,True,80.0,1.0
CENTRAL,external,,2021-04-16 18:00:00+00:00,2021-04-17 04:25:00+00:00,2021-04-17 04:35:00+00:00,L2_BREAK_FAST_FAIL_5M,26.1245,25.1111,1.0134000000000007,-2.137839958659571,-2.387839958659571,True,2021-04-17 07:50:00+00:00,2021-04-17 08:35:00+00:00,FAILED_BREAK,-0.4440276368926077,-0.6940276368926077,-2.5818675955521786,-3.0818675955521786,RESIDUAL_LATENT_RECOVERABLE,True,270.0,2.0
CENTRAL,external,,2021-04-18 18:00:00+00:00,2021-04-18 18:40:00+00:00,2021-04-18 18:45:00+00:00,WIN,28.6234,26.2306,2.392800000000001,16.71918779739656,16.46918779739656,False,,,NONE,0.0,0.0,16.71918779739656,16.46918779739656,PARENT_WIN,False,,
CENTRAL,external,,2021-04-19 18:00:00+00:00,2021-04-19 19:10:00+00:00,2021-04-20 00:40:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,35.96,30.028,5.932000000000002,-89.97636262513903,-90.22636262513905,False,,,NONE,0.0,0.0,-89.97636262513903,-90.22636262513905,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,external,,2021-04-20 18:00:00+00:00,2021-04-20 18:35:00+00:00,2021-04-20 19:40:00+00:00,WIN,30.8304,29.016,1.814400000000003,11.770200840728664,11.52020084072866,False,,,NONE,0.0,0.0,11.770200840728664,11.52020084072866,PARENT_WIN,False,,
CENTRAL,external,,2021-04-21 18:00:00+00:00,2021-04-22 01:05:00+00:00,2021-04-22 01:50:00+00:00,L5_BREAK_FAIL_LATE,35.1789,32.7877,2.3911999999999978,-0.81582994351731,-1.06582994351731,True,2021-04-22 02:30:00+00:00,2021-04-22 03:30:00+00:00,TARGET,13.59451261978062,13.344512619780618,12.77868267626331,12.278682676263308,H2_ECONOMIC_RESCUE,True,100.0,2.0
CENTRAL,external,,2021-04-22 18:00:00+00:00,2021-04-22 18:10:00+00:00,2021-04-22 18:25:00+00:00,L2_BREAK_FAST_FAIL_5M,39.67,36.4672,3.2028000000000034,-2.7880010083186635,-3.0380010083186635,True,2021-04-22 18:40:00+00:00,2021-04-22 18:50:00+00:00,FAILED_BREAK,-1.3889589110158695,-1.6389589110158695,-4.176959919334533,-4.676959919334533,RESIDUAL_LATENT_RECOVERABLE,True,345.0,5.0
CENTRAL,external,,2021-04-23 18:00:00+00:00,2021-04-23 19:15:00+00:00,2021-04-23 19:45:00+00:00,L4_BREAK_FAIL_30M,35.9106,34.1436,1.767000000000003,-1.0052742087294786,-1.2552742087294786,True,2021-04-24 01:00:00+00:00,2021-04-24 01:20:00+00:00,FAILED_BREAK,-5.811654497557828,-6.061654497557828,-6.816928706287307,-7.316928706287307,RESIDUAL_LATENT_RECOVERABLE,True,25.0,1.0
CENTRAL,external,,2021-04-24 18:00:00+00:00,2021-04-24 18:00:00+00:00,2021-04-24 19:05:00+00:00,WIN,40.1748,35.4551,4.719699999999996,23.49582325238697,23.24582325238697,False,,,NONE,0.0,0.0,23.49582325238697,23.24582325238697,PARENT_WIN,False,,
CENTRAL,external,,2021-04-25 18:00:00+00:00,2021-04-25 22:40:00+00:00,2021-04-25 22:45:00+00:00,WIN,46.9781,43.1986,3.779499999999999,16.090476200612656,15.840476200612658,False,,,NONE,0.0,0.0,16.090476200612656,15.840476200612658,PARENT_WIN,False,,
CENTRAL,external,,2021-04-27 18:00:00+00:00,2021-04-27 21:35:00+00:00,2021-04-27 21:50:00+00:00,L3_BREAK_FAST_FAIL_10M,44.4743,42.567,1.9072999999999996,-0.6700498939836708,-0.9200498939836708,True,2021-04-28 02:05:00+00:00,2021-04-28 02:50:00+00:00,FAILED_BREAK,-1.9752980935056619,-2.2252980935056623,-2.6453479874893326,-3.145347987489333,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,external,,2021-04-30 18:00:00+00:00,2021-04-30 18:00:00+00:00,2021-04-30 18:15:00+00:00,L3_BREAK_FAST_FAIL_10M,43.696,42.1,1.5959999999999963,-0.7998443793482135,-1.0498443793482135,True,2021-04-30 18:50:00+00:00,2021-04-30 19:40:00+00:00,FAILED_BREAK,-0.4107927499084618,-0.6607927499084618,-1.2106371292566753,-1.7106371292566753,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,external,,2021-05-01 18:00:00+00:00,2021-05-01 19:10:00+00:00,2021-05-02 05:55:00+00:00,L1_NEVER_BREAK_TIME,48.9102,44.4234,4.486800000000002,-17.302116940842605,-17.552116940842605,False,,,NONE,0.0,0.0,-17.302116940842605,-17.552116940842605,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,external,,2021-05-02 18:00:00+00:00,2021-05-02 18:00:00+00:00,2021-05-02 18:25:00+00:00,L4_BREAK_FAIL_30M,47.9672,46.376,1.5912000000000006,-0.8036741773545519,-1.053674177354552,True,2021-05-02 19:00:00+00:00,2021-05-02 19:25:00+00:00,FAILED_BREAK,-0.8933187678246135,-1.1433187678246135,-1.6969929451791654,-2.1969929451791654,RESIDUAL_LATENT_RECOVERABLE,True,665.0,5.0
CENTRAL,external,,2021-05-05 18:00:00+00:00,2021-05-05 18:50:00+00:00,2021-05-06 01:05:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,45.7622,44.1186,1.6435999999999993,-17.979904812268632,-18.229904812268632,False,,,NONE,0.0,0.0,-17.979904812268632,-18.229904812268632,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,external,,2021-05-08 18:00:00+00:00,2021-05-08 22:20:00+00:00,2021-05-08 22:40:00+00:00,L4_BREAK_FAIL_30M,45.4999,43.4275,2.0723999999999947,-0.725276319288537,-0.975276319288537,True,2021-05-09 04:30:00+00:00,2021-05-09 04:50:00+00:00,FAILED_BREAK,-0.11758267600586736,-0.36758267600586736,-0.8428589952944043,-1.3428589952944043,RESIDUAL_LATENT_RECOVERABLE,True,10.0,1.0
CENTRAL,external,,2021-05-09 18:00:00+00:00,2021-05-09 18:00:00+00:00,2021-05-09 18:45:00+00:00,L5_BREAK_FAIL_LATE,44.7924,43.5411,1.2513000000000003,-1.236816960019982,-1.486816960019982,True,2021-05-09 19:30:00+00:00,2021-05-09 22:05:00+00:00,FAILED_BREAK,-0.0022325215884855254,-0.2522325215884855,-1.2390494816084676,-1.7390494816084676,RESIDUAL_LATENT_RECOVERABLE,True,435.0,4.0
CENTRAL,external,,2021-05-11 18:00:00+00:00,2021-05-11 18:10:00+00:00,2021-05-11 19:00:00+00:00,L5_BREAK_FAIL_LATE,42.186,40.726,1.4600000000000009,-0.2251931920542182,-0.4751931920542183,False,,,NONE,0.0,0.0,-0.2251931920542182,-0.4751931920542183,RESIDUAL_LATENT_RECOVERABLE,True,45.0,1.0
CENTRAL,external,,2021-05-12 18:00:00+00:00,2021-05-12 21:50:00+00:00,2021-05-12 22:10:00+00:00,L3_BREAK_FAST_FAIL_10M,48.2,44.737,3.463000000000001,-23.236514522821604,-23.486514522821604,True,2021-05-12 22:50:00+00:00,2021-05-12 23:05:00+00:00,FAILED_BREAK,-7.997925311203302,-8.247925311203302,-31.234439834024904,-31.734439834024904,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,external,,2021-05-15 18:00:00+00:00,2021-05-15 19:45:00+00:00,2021-05-15 21:10:00+00:00,WIN,41.932,39.398,2.533999999999999,12.086234856434231,11.83623485643423,False,,,NONE,0.0,0.0,12.086234856434231,11.83623485643423,PARENT_WIN,False,,
CENTRAL,external,,2021-05-23 18:00:00+00:00,2021-05-23 21:10:00+00:00,2021-05-23 21:25:00+00:00,L3_BREAK_FAST_FAIL_10M,24.458,19.127,5.331,-5.540109575598917,-5.790109575598917,True,2021-05-23 23:00:00+00:00,2021-05-23 23:15:00+00:00,FAILED_BREAK,-5.846757707089645,-6.096757707089645,-11.386867282688563,-11.886867282688563,RESIDUAL_LATENT_RECOVERABLE,True,330.0,2.0
CENTRAL,external,,2021-05-24 18:00:00+00:00,2021-05-24 18:25:00+00:00,2021-05-24 18:40:00+00:00,L3_BREAK_FAST_FAIL_10M,30.946,28.6,2.346,-6.899114586699451,-7.149114586699451,True,2021-05-24 19:00:00+00:00,2021-05-24 19:10:00+00:00,FAILED_BREAK,-1.2764169844244888,-1.5264169844244888,-8.17553157112394,-8.67553157112394,RESIDUAL_LATENT_RECOVERABLE,True,70.0,4.0
CENTRAL,external,,2021-05-25 18:00:00+00:00,2021-05-25 21:55:00+00:00,2021-05-25 22:05:00+00:00,WIN,29.979,27.749,2.2300000000000004,14.877080623102778,14.627080623102778,False,,,NONE,0.0,0.0,14.877080623102778,14.627080623102778,PARENT_WIN,False,,
CENTRAL,external,,2021-05-26 18:00:00+00:00,2021-05-26 22:20:00+00:00,2021-05-26 22:35:00+00:00,L2_BREAK_FAST_FAIL_5M,35.254,33.274,1.9799999999999969,-3.148578884665576,-3.398578884665576,True,2021-05-26 22:55:00+00:00,2021-05-26 23:05:00+00:00,FAILED_BREAK,-3.0209337947467163,-3.2709337947467167,-6.169512679412293,-6.669512679412293,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,external,,2021-05-27 18:00:00+00:00,2021-05-27 20:30:00+00:00,2021-05-27 20:45:00+00:00,L3_BREAK_FAST_FAIL_10M,35.009,33.055,1.9540000000000008,-0.2856408352138739,-0.535640835213874,True,2021-05-27 21:50:00+00:00,2021-05-27 22:00:00+00:00,FAILED_BREAK,-0.5712816704275814,-0.8212816704275814,-0.8569225056414553,-1.3569225056414553,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,external,,2021-05-29 18:00:00+00:00,2021-05-29 23:30:00+00:00,2021-05-30 00:40:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,27.669,26.203,1.466000000000001,-26.636307781271466,-26.886307781271466,True,2021-05-30 05:25:00+00:00,2021-05-30 05:50:00+00:00,TARGET,10.596696664136761,10.346696664136761,-16.039611117134704,-16.539611117134704,RESIDUAL_LATENT_RECOVERABLE,True,310.0,2.0
CENTRAL,external,,2021-05-30 18:00:00+00:00,2021-05-30 18:00:00+00:00,2021-05-30 18:30:00+00:00,WIN,28.793,27.4,1.393000000000001,9.675962907651158,9.425962907651158,False,,,NONE,0.0,0.0,9.675962907651158,9.425962907651158,PARENT_WIN,False,,
CENTRAL,external,,2021-06-02 18:00:00+00:00,2021-06-03 02:15:00+00:00,2021-06-03 03:15:00+00:00,L5_BREAK_FAIL_LATE,35.0,33.023,1.9769999999999968,-0.6999999999999784,-0.9499999999999784,False,,,NONE,0.0,0.0,-0.6999999999999784,-0.9499999999999784,RESIDUAL_LATENT_RECOVERABLE,True,30.0,1.0
CENTRAL,external,,2021-06-03 18:00:00+00:00,2021-06-03 20:05:00+00:00,2021-06-03 20:15:00+00:00,WIN,39.9,38.025,1.875,9.398496240601515,9.148496240601515,False,,,NONE,0.0,0.0,9.398496240601515,9.148496240601515,PARENT_WIN,False,,
CENTRAL,external,,2021-06-04 18:00:00+00:00,2021-06-04 20:50:00+00:00,2021-06-05 01:35:00+00:00,WIN,38.822,35.506,3.3160000000000025,17.08309721292045,16.83309721292045,False,,,NONE,0.0,0.0,17.08309721292045,16.83309721292045,PARENT_WIN,False,,
CENTRAL,external,,2021-06-05 18:00:00+00:00,2021-06-06 02:15:00+00:00,2021-06-06 02:25:00+00:00,L2_BREAK_FAST_FAIL_5M,40.632,39.164,1.4679999999999964,-4.085449891711002,-4.335449891711002,True,2021-06-06 08:55:00+00:00,2021-06-06 09:20:00+00:00,FAILED_BREAK,-2.448808820633974,-2.6988088206339746,-6.534258712344975,-7.034258712344976,RESIDUAL_LATENT_RECOVERABLE,True,445.0,2.0
CENTRAL,external,,2021-06-06 18:00:00+00:00,2021-06-07 01:30:00+00:00,2021-06-07 01:40:00+00:00,L2_BREAK_FAST_FAIL_5M,43.47,40.229,3.241,-1.0121923165401503,-1.2621923165401503,True,2021-06-07 02:35:00+00:00,2021-06-07 06:00:00+00:00,FAILED_BREAK,-0.19553715205883337,-0.4455371520588334,-1.2077294685989837,-1.7077294685989837,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,external,,2021-06-08 18:00:00+00:00,2021-06-08 18:05:00+00:00,2021-06-08 19:35:00+00:00,WIN,38.522,33.55,4.972000000000001,25.81382067390059,25.56382067390059,False,,,NONE,0.0,0.0,25.81382067390059,25.56382067390059,PARENT_WIN,False,,
CENTRAL,external,,2021-06-12 18:00:00+00:00,2021-06-12 21:10:00+00:00,2021-06-12 21:25:00+00:00,L3_BREAK_FAST_FAIL_10M,37.295,36.124,1.1709999999999994,-0.2949457031773406,-0.5449457031773406,True,2021-06-12 21:55:00+00:00,2021-06-12 22:10:00+00:00,FAILED_BREAK,-0.28153908030570385,-0.5315390803057038,-0.5764847834830444,-1.0764847834830444,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,external,,2021-06-13 18:00:00+00:00,2021-06-13 18:00:00+00:00,2021-06-13 18:25:00+00:00,WIN,37.247,34.708,2.539000000000001,13.63331275002011,13.38331275002011,False,,,NONE,0.0,0.0,13.63331275002011,13.38331275002011,PARENT_WIN,False,,
CENTRAL,external,,2021-06-14 18:00:00+00:00,2021-06-15 02:55:00+00:00,2021-06-15 05:55:00+00:00,WIN,40.553,37.928,2.625,0.690454466993895,0.440454466993895,False,,,NONE,0.0,0.0,0.690454466993895,0.440454466993895,PARENT_WIN,False,,
CENTRAL,external,,2021-06-15 18:00:00+00:00,2021-06-15 18:00:00+00:00,2021-06-15 18:10:00+00:00,L2_BREAK_FAST_FAIL_5M,41.287,39.44,1.8470000000000013,-0.7024002712718302,-0.9524002712718302,False,,,NONE,0.0,0.0,-0.7024002712718302,-0.9524002712718302,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,external,,2021-06-18 18:00:00+00:00,2021-06-19 00:05:00+00:00,2021-06-19 03:30:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,37.184,35.5,1.6839999999999975,-26.74537435456109,-26.99537435456109,False,,,NONE,0.0,0.0,-26.74537435456109,-26.99537435456109,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,external,,2021-06-20 18:00:00+00:00,2021-06-20 19:00:00+00:00,2021-06-20 19:10:00+00:00,L2_BREAK_FAST_FAIL_5M,34.44,32.184,2.256,-2.5116144018582087,-2.7616144018582087,True,2021-06-20 19:15:00+00:00,2021-06-20 19:35:00+00:00,TARGET,13.10104529616729,12.85104529616729,10.589430894309082,10.089430894309082,H2_ECONOMIC_RESCUE,True,25.0,2.0
CENTRAL,external,,2021-06-22 18:00:00+00:00,2021-06-23 00:40:00+00:00,2021-06-23 02:00:00+00:00,WIN,28.256,20.855,7.401,52.38533408833524,52.13533408833524,False,,,NONE,0.0,0.0,52.38533408833524,52.13533408833524,PARENT_WIN,False,,
CENTRAL,external,,2021-06-24 18:00:00+00:00,2021-06-25 04:10:00+00:00,2021-06-25 05:55:00+00:00,L1_NEVER_BREAK_TIME,32.963,30.123,2.84,-19.916269757000283,-20.166269757000283,False,,,NONE,0.0,0.0,-19.916269757000283,-20.166269757000283,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,external,,2021-06-26 18:00:00+00:00,2021-06-26 18:10:00+00:00,2021-06-26 23:45:00+00:00,WIN,28.499,27.062,1.4369999999999976,10.084564370679615,9.834564370679615,False,,,NONE,0.0,0.0,10.084564370679615,9.834564370679615,PARENT_WIN,False,,
CENTRAL,external,,2021-06-27 18:00:00+00:00,2021-06-27 22:15:00+00:00,2021-06-27 22:20:00+00:00,WIN,30.796,29.84,0.9559999999999996,6.208598519288233,5.958598519288233,False,,,NONE,0.0,0.0,6.208598519288233,5.958598519288233,PARENT_WIN,False,,
CENTRAL,external,,2021-06-28 18:00:00+00:00,2021-06-28 21:50:00+00:00,2021-06-29 05:55:00+00:00,L1_NEVER_BREAK_TIME,34.1,31.321,2.779,-11.568914956011756,-11.818914956011756,True,2021-06-29 08:35:00+00:00,2021-06-29 08:50:00+00:00,FAILED_BREAK,-0.8211143695015521,-1.0711143695015521,-12.390029325513309,-12.890029325513309,RESIDUAL_LATENT_RECOVERABLE,True,465.0,4.0
