partition,date_utc,H,L,range,F15,session_end,status,touch1_bar_start,leave1_bar_start,touch2_bar_start,leave2_bar_start,eligible_start,fill_bar_start,entry_px,opp_visit_before_t1
development,2024-03-27,71888.0,68364.8,3523.199999999997,68893.28,2024-03-28 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-03-28,71636.2,70455.6,1180.5999999999913,70632.69,2024-03-29 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-03-29,70704.8,69000.0,1704.800000000003,69255.72,2024-03-30 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-04-01,70145.0,68103.3,2041.699999999997,68409.55500000001,2024-04-02 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-04-02,66289.0,64603.2,1685.800000000003,64856.07,2024-04-03 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-04-03,66940.0,65451.1,1488.9000000000015,65674.435,2024-04-04 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-04-04,69329.7,67058.0,2271.699999999997,67398.755,2024-04-05 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-04-05,68585.9,66844.0,1741.8999999999942,67105.285,2024-04-06 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-04-08,72270.6,71276.0,994.6000000000058,71425.19,2024-04-09 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-04-09,70986.8,68216.0,2770.800000000003,68631.62,2024-04-10 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-04-10,70130.0,67547.1,2582.899999999994,67934.535,2024-04-11 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2024-04-11,70950.0,69592.6,1357.3999999999942,69796.21,2024-04-12 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-04-12,70332.5,65102.0,5230.5,65886.575,2024-04-13 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-04-15,66369.7,62242.5,4127.199999999997,62861.58,2024-04-16 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-04-16,63297.6,61680.0,1617.5999999999985,61922.64,2024-04-17 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2024-04-17,62957.2,59625.0,3332.199999999997,60124.83,2024-04-18 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-04-18,64100.0,61853.3,2246.699999999997,62190.305,2024-04-19 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-04-19,65025.9,63477.5,1548.4000000000015,63709.76,2024-04-20 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-04-22,66819.6,65600.7,1218.9000000000087,65783.535,2024-04-23 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-04-23,67099.7,66034.5,1065.199999999997,66194.28,2024-04-24 00:00:00+00:00,NO_T2,2024-04-23 20:15:00+00:00,2024-04-23 20:25:00+00:00,,,,,,False
development,2024-04-24,66269.2,63695.0,2574.199999999997,64081.13,2024-04-25 00:00:00+00:00,NO_T2,2024-04-24 20:20:00+00:00,2024-04-24 20:30:00+00:00,,,,,,False
development,2024-04-25,64995.7,62901.7,2094.0,63215.799999999996,2024-04-26 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2024-04-26,64783.1,63291.5,1491.5999999999985,63515.24,2024-04-27 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-04-29,63227.3,61726.2,1501.1000000000058,61951.365,2024-04-30 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-04-30,61576.1,59150.0,2426.0999999999985,59513.915,2024-05-01 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-05-01,59438.2,56600.0,2838.199999999997,57025.729999999996,2024-05-02 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-05-02,59557.4,58186.7,1370.7000000000044,58392.305,2024-05-03 00:00:00+00:00,NO_T1,,,,,,,,True
development,2024-05-03,62239.6,61114.9,1124.699999999997,61283.605,2024-05-04 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-05-06,64198.2,62655.3,1542.8999999999942,62886.735,2024-05-07 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-05-07,64320.0,62758.1,1561.9000000000015,62992.385,2024-05-08 00:00:00+00:00,LOW_BREAK_BEFORE_T2,2024-05-07 22:15:00+00:00,2024-05-07 22:20:00+00:00,,,,,,False
development,2024-05-08,62800.0,61736.7,1063.300000000003,61896.195,2024-05-09 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-05-09,62637.3,60846.7,1790.6000000000058,61115.29,2024-05-10 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-05-10,63086.6,60117.4,2969.199999999997,60562.78,2024-05-11 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-05-13,63440.0,62540.2,899.8000000000029,62675.17,2024-05-14 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-05-14,62295.9,61094.8,1201.0999999999985,61274.965000000004,2024-05-15 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-05-15,66382.3,63888.0,2494.300000000003,64262.145000000004,2024-05-16 00:00:00+00:00,NO_T1,,,,,,,,True
development,2024-05-16,66366.0,64567.0,1799.0,64836.85,2024-05-17 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-05-17,67400.6,65773.8,1626.800000000003,66017.82,2024-05-18 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-05-20,70120.0,66716.3,3403.699999999997,67226.855,2024-05-21 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2024-05-21,71303.0,69165.6,2137.399999999994,69486.21,2024-05-22 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-05-22,70715.4,69241.5,1473.8999999999942,69462.58499999999,2024-05-23 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-05-23,69450.0,66763.9,2686.100000000006,67166.815,2024-05-24 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-05-24,69273.5,66952.6,2320.899999999994,67300.735,2024-05-25 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-05-27,70750.0,68732.6,2017.3999999999942,69035.21,2024-05-28 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-05-28,68657.0,67273.0,1384.0,67480.6,2024-05-29 00:00:00+00:00,NO_T1,,,,,,,,True
development,2024-05-29,68007.6,67129.0,878.6000000000058,67260.79000000001,2024-05-30 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-05-30,69568.9,68095.1,1473.7999999999884,68316.17,2024-05-31 00:00:00+00:00,NO_T2,2024-05-30 20:10:00+00:00,2024-05-30 20:15:00+00:00,,,,,,False
development,2024-05-31,68818.6,66700.5,2118.100000000006,67018.215,2024-06-01 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-06-03,70372.9,68554.7,1818.199999999997,68827.43,2024-06-04 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-06-04,71146.4,69290.6,1855.7999999999884,69568.97,2024-06-05 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-06-05,71824.4,70423.6,1400.7999999999884,70633.72,2024-06-06 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-06-06,71714.8,70489.2,1225.6000000000058,70673.04,2024-06-07 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-06-07,71699.0,68405.0,3294.0,68899.1,2024-06-08 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-06-10,70222.7,69255.1,967.5999999999913,69400.24,2024-06-11 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-06-11,67591.3,66000.0,1591.300000000003,66238.695,2024-06-12 00:00:00+00:00,NO_T1,,,,,,,,True
development,2024-06-12,70028.0,67215.2,2812.800000000003,67637.12,2024-06-13 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-06-13,68260.0,66251.1,2008.8999999999942,66552.435,2024-06-14 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-06-14,67366.5,65052.4,2314.0999999999985,65399.515,2024-06-15 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-06-17,67280.6,65094.9,2185.7000000000044,65422.755000000005,2024-06-18 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-06-18,65382.0,64009.8,1372.199999999997,64215.630000000005,2024-06-19 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-06-19,65269.5,64708.2,561.3000000000029,64792.395,2024-06-20 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-06-20,65466.0,64526.0,940.0,64667.0,2024-06-21 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-06-21,64342.1,63361.2,980.9000000000015,63508.335,2024-06-22 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-06-24,61677.0,59001.0,2676.0,59402.4,2024-06-25 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-06-25,62448.1,60991.1,1457.0,61209.65,2024-06-26 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-06-26,61959.4,60700.0,1259.4000000000015,60888.91,2024-06-27 00:00:00+00:00,NO_T2,2024-06-26 20:25:00+00:00,2024-06-26 20:30:00+00:00,,,,,,False
development,2024-06-27,62379.7,61396.4,983.2999999999956,61543.895000000004,2024-06-28 00:00:00+00:00,F15_FILLED,2024-06-27 20:00:00+00:00,2024-06-27 20:05:00+00:00,2024-06-27 20:25:00+00:00,2024-06-27 20:30:00+00:00,2024-06-27 20:35:00+00:00,2024-06-27 20:35:00+00:00,61543.895000000004,False
development,2024-06-28,61832.0,60077.2,1754.800000000003,60340.42,2024-06-29 00:00:00+00:00,NO_T2,2024-06-28 20:00:00+00:00,2024-06-28 20:05:00+00:00,,,,,,False
development,2024-07-01,63849.0,62502.2,1346.800000000003,62704.22,2024-07-02 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-07-02,63167.4,61800.0,1367.4000000000015,62005.11,2024-07-03 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-07-03,60700.0,59645.6,1054.4000000000015,59803.76,2024-07-04 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-07-04,58653.4,56750.0,1903.4000000000015,57035.51,2024-07-05 00:00:00+00:00,T1_NOT_OPP0,2024-07-04 23:40:00+00:00,,,,,,,True
development,2024-07-05,57000.0,55321.8,1678.199999999997,55573.53,2024-07-06 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-07-08,57360.0,54890.0,2470.0,55260.5,2024-07-09 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-07-09,58290.6,56862.9,1427.699999999997,57077.055,2024-07-10 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-07-10,58004.5,57333.0,671.5,57433.725,2024-07-11 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-07-11,58927.2,57152.0,1775.199999999997,57418.28,2024-07-12 00:00:00+00:00,LOW_REVISIT_BEFORE_F15,2024-07-11 22:50:00+00:00,2024-07-11 22:55:00+00:00,2024-07-11 23:15:00+00:00,2024-07-11 23:25:00+00:00,2024-07-11 23:30:00+00:00,,,False
development,2024-07-12,58500.0,57446.1,1053.9000000000015,57604.185,2024-07-13 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-07-15,63777.0,62449.7,1327.300000000003,62648.795,2024-07-16 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-07-16,65177.0,63031.5,2145.5,63353.325,2024-07-17 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-07-17,65379.8,63823.0,1556.800000000003,64056.520000000004,2024-07-18 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-07-18,64923.0,63206.4,1716.5999999999985,63463.89,2024-07-19 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-07-19,67362.8,64010.1,3352.7000000000044,64513.005,2024-07-20 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-07-22,68228.6,66538.6,1690.0,66792.1,2024-07-23 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-07-23,67338.0,65416.5,1921.5,65704.725,2024-07-24 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-07-24,67087.3,65537.0,1550.300000000003,65769.545,2024-07-25 00:00:00+00:00,BREAK_BEFORE_LEAVE2,2024-07-24 21:10:00+00:00,2024-07-24 21:15:00+00:00,2024-07-24 21:30:00+00:00,,,,,False
development,2024-07-25,65170.0,63456.7,1713.300000000003,63713.695,2024-07-26 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-07-26,68143.0,66865.7,1277.300000000003,67057.295,2024-07-27 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-07-29,69706.3,66365.8,3340.5,66866.875,2024-07-30 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-07-30,66923.8,65500.0,1423.800000000003,65713.57,2024-07-31 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-07-31,66826.3,64894.0,1932.300000000003,65183.845,2024-08-01 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-08-01,64867.0,62271.2,2595.800000000003,62660.57,2024-08-02 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2024-08-02,65534.3,62350.0,3184.300000000003,62827.645000000004,2024-08-03 00:00:00+00:00,BREAK_BEFORE_LEAVE1,2024-08-02 20:25:00+00:00,,,,,,,False
development,2024-08-05,55523.0,49600.0,5923.0,50488.45,2024-08-06 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-08-06,56999.9,54393.4,2606.5,54784.375,2024-08-07 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-08-07,57454.0,54650.0,2804.0,55070.6,2024-08-08 00:00:00+00:00,F15_FILLED,2024-08-07 20:10:00+00:00,2024-08-07 20:15:00+00:00,2024-08-07 20:50:00+00:00,2024-08-07 20:55:00+00:00,2024-08-07 21:00:00+00:00,2024-08-07 21:00:00+00:00,55070.6,False
development,2024-08-08,59839.7,56645.0,3194.699999999997,57124.205,2024-08-09 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-08-09,61089.7,59500.0,1589.699999999997,59738.455,2024-08-10 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-08-12,60666.0,57774.0,2892.0,58207.8,2024-08-13 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-08-13,61545.0,58813.9,2731.0999999999985,59223.565,2024-08-14 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-08-14,60936.4,58500.0,2436.4000000000015,58865.46,2024-08-15 00:00:00+00:00,NO_T2,2024-08-14 22:00:00+00:00,2024-08-14 22:05:00+00:00,,,,,,False
development,2024-08-15,59820.0,56633.0,3187.0,57111.05,2024-08-16 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-08-16,59780.2,57601.3,2178.899999999994,57928.135,2024-08-17 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-08-19,59262.9,58019.4,1243.5,58205.925,2024-08-20 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2024-08-20,60920.5,58501.1,2419.4000000000015,58864.01,2024-08-21 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-08-21,61600.0,58801.1,2798.9000000000015,59220.935,2024-08-22 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-08-22,60883.2,60060.3,822.8999999999942,60183.735,2024-08-23 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-08-23,63794.0,60750.0,3044.0,61206.6,2024-08-24 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-08-26,63859.2,63032.0,827.1999999999971,63156.08,2024-08-27 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-08-27,62485.2,61426.1,1059.0999999999985,61584.965,2024-08-28 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-08-28,59980.0,57820.0,2160.0,58144.0,2024-08-29 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-08-29,61144.9,58876.8,2268.0999999999985,59217.015,2024-08-30 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-08-30,59820.0,57525.0,2295.0,57869.25,2024-08-31 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-09-02,58783.0,58075.0,708.0,58181.2,2024-09-03 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-09-03,59115.1,57530.1,1585.0,57767.85,2024-09-04 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-09-04,58500.0,56154.0,2346.0,56505.9,2024-09-05 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-09-05,57300.0,55760.0,1540.0,55991.0,2024-09-06 00:00:00+00:00,F15_FILLED,2024-09-05 21:35:00+00:00,2024-09-05 21:40:00+00:00,2024-09-05 22:20:00+00:00,2024-09-05 22:25:00+00:00,2024-09-05 22:30:00+00:00,2024-09-05 22:30:00+00:00,55991.0,False
development,2024-09-06,56847.3,53235.7,3611.600000000006,53777.439999999995,2024-09-07 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-09-09,57148.6,54755.0,2393.5999999999985,55114.04,2024-09-10 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-09-10,58033.2,56485.0,1548.199999999997,56717.229999999996,2024-09-11 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-09-11,57954.4,55515.2,2439.2000000000044,55881.079999999994,2024-09-12 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-09-12,58606.6,57310.0,1296.5999999999985,57504.49,2024-09-13 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-09-13,59979.2,57651.5,2327.699999999997,58000.655,2024-09-14 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-09-16,58533.6,57446.3,1087.2999999999956,57609.395000000004,2024-09-17 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-09-17,61345.0,58850.0,2495.0,59224.25,2024-09-18 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-09-18,61320.7,59138.0,2182.699999999997,59465.405,2024-09-19 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2024-09-19,63830.1,62668.0,1162.0999999999985,62842.315,2024-09-20 00:00:00+00:00,NO_T2,2024-09-19 22:15:00+00:00,2024-09-19 22:35:00+00:00,,,,,,False
development,2024-09-20,63482.5,62320.0,1162.5,62494.375,2024-09-21 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-09-23,63790.0,63033.9,756.0999999999985,63147.315,2024-09-24 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-09-24,64357.7,62695.0,1662.699999999997,62944.405,2024-09-25 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2024-09-25,63971.0,62963.2,1007.8000000000029,63114.369999999995,2024-09-26 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-09-26,65800.0,64127.1,1672.9000000000015,64378.034999999996,2024-09-27 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-09-27,66450.0,65314.2,1135.800000000003,65484.57,2024-09-28 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-09-30,64080.6,63036.2,1044.4000000000015,63192.86,2024-10-01 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-10-01,63431.9,61100.0,2331.9000000000015,61449.785,2024-10-02 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-10-02,62355.0,59934.9,2420.0999999999985,60297.915,2024-10-03 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-10-03,61024.1,59888.0,1136.0999999999985,60058.415,2024-10-04 00:00:00+00:00,NO_T1,,,,,,,,True
development,2024-10-04,62442.8,60700.5,1742.300000000003,60961.845,2024-10-05 00:00:00+00:00,NO_T1,,,,,,,,True
development,2024-10-07,64448.2,62700.0,1748.199999999997,62962.229999999996,2024-10-08 00:00:00+00:00,BREAK_BEFORE_LEAVE1,2024-10-07 22:50:00+00:00,,,,,,,False
development,2024-10-08,63178.7,61836.0,1342.699999999997,62037.405,2024-10-09 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-10-09,62386.0,60800.2,1585.800000000003,61038.07,2024-10-10 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-10-10,61125.8,58900.0,2225.800000000003,59233.87,2024-10-11 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-10-11,63400.0,61384.8,2015.199999999997,61687.08,2024-10-12 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-10-14,66288.0,64630.0,1658.0,64878.7,2024-10-15 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-10-15,67953.7,64771.7,3182.0,65249.0,2024-10-16 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-10-16,68299.9,67076.0,1223.8999999999942,67259.58499999999,2024-10-17 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-10-17,67673.9,66600.0,1073.8999999999942,66761.08499999999,2024-10-18 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-10-18,69000.0,67730.1,1269.8999999999942,67920.585,2024-10-19 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-10-21,67949.0,66865.9,1083.1000000000058,67028.36499999999,2024-10-22 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-10-22,67718.0,66613.0,1105.0,66778.75,2024-10-23 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2024-10-23,66921.7,65222.3,1699.3999999999942,65477.21,2024-10-24 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-10-24,68296.0,67329.2,966.8000000000029,67474.22,2024-10-25 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2024-10-25,68748.0,65950.3,2797.699999999997,66369.955,2024-10-26 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-10-28,69902.4,68390.6,1511.7999999999884,68617.37000000001,2024-10-29 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-10-29,73660.0,70900.0,2760.0,71314.0,2024-10-30 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-10-30,72484.5,71444.2,1040.300000000003,71600.245,2024-10-31 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2024-10-31,71988.0,70050.0,1938.0,70340.7,2024-11-01 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-11-01,71650.0,68822.5,2827.5,69246.625,2024-11-02 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-11-04,69158.0,67205.0,1953.0,67497.95,2024-11-05 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-11-05,70537.4,68650.0,1887.3999999999942,68933.11,2024-11-06 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-11-06,75896.5,73500.0,2396.5,73859.475,2024-11-07 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-11-07,76750.4,74508.0,2242.399999999994,74844.36,2024-11-08 00:00:00+00:00,NO_T1,,,,,,,,True
development,2024-11-08,77182.9,75620.1,1562.7999999999884,75854.52,2024-11-09 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-11-11,86971.0,81495.4,5475.600000000006,82316.73999999999,2024-11-12 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-11-12,89830.0,85159.9,4670.100000000006,85860.415,2024-11-13 00:00:00+00:00,NO_T1,,,,,,,,True
development,2024-11-13,93421.1,88254.6,5166.5,89029.57500000001,2024-11-14 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-11-14,91846.1,87555.0,4291.100000000006,88198.66500000001,2024-11-15 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-11-15,90898.0,87815.0,3083.0,88277.45,2024-11-16 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-11-18,92700.0,89422.1,3277.899999999994,89913.785,2024-11-19 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-11-19,93985.9,91015.6,2970.2999999999884,91461.145,2024-11-20 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-11-20,94849.0,93093.3,1755.699999999997,93356.655,2024-11-21 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-11-21,99100.0,95625.0,3475.0,96146.25,2024-11-22 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-11-22,99660.0,97199.9,2460.100000000006,97568.915,2024-11-23 00:00:00+00:00,NO_T1,,,,,,,,False
development,2024-11-25,97918.5,94467.4,3451.100000000006,94985.065,2024-11-26 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-11-26,94745.2,91650.6,3094.5999999999913,92114.79000000001,2024-11-27 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-11-27,96687.4,93754.7,2932.699999999997,94194.605,2024-11-28 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-11-28,96284.0,94863.8,1420.199999999997,95076.83,2024-11-29 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2024-11-29,98713.3,96877.7,1835.6000000000058,97153.04,2024-11-30 00:00:00+00:00,NO_T1,,,,,,,,False
