partition,regime,clock_block,obs_start,obs_end,fill_ts,entry_price,fraction,H,L,R4,LOCAL_R,structural_winner,terminal_type,terminal_complete_ts,causal_bars,terminal_minutes,fillbar_adv_px,fillbar_adv_r4,fillbar_adv_localr,mae_px,mae_r4,mae_localr,mfe_px,mfe_r4,mfe_localr
reference_validation,BEAR,00-04,2025-08-17 00:00:00+00:00,2025-08-17 04:00:00+00:00,2025-08-17 01:15:00+00:00,117164.225,0.05,117673.9,117137.4,536.5,26.82500000001164,False,HIGH_BREAK,2025-08-17 03:55:00+00:00,31,160.0,50.07499999999709,0.0933364398881586,1.866728797762362,558.2749999999942,1.0405871388629901,20.81174277725077,0.0,0.0,0.0
reference_validation,SIDEWAYS,12-16,2025-08-24 12:00:00+00:00,2025-08-24 16:00:00+00:00,2025-08-24 12:50:00+00:00,114597.065,0.05,115033.4,114574.1,459.29999999998836,22.964999999996508,True,LOW_BREAK,2025-08-24 14:00:00+00:00,13,70.0,48.13499999999476,0.10480078380142822,2.09601567602883,246.43499999999767,0.5365447419987022,10.730894839975404,70.86500000000524,0.15428913564120844,3.08578271282456
reference_validation,BULL,12-16,2025-08-28 12:00:00+00:00,2025-08-28 16:00:00+00:00,2025-08-28 12:25:00+00:00,112806.365,0.05,113301.6,112780.3,521.3000000000029,26.06500000000233,True,LOW_BREAK,2025-08-28 13:50:00+00:00,16,85.0,104.63499999999476,0.2007193554574989,4.0143871091496415,622.6349999999948,1.1943890274314046,23.887780548626093,156.36500000000524,0.2999520429695077,5.999040859389652
reference_validation,BEAR,16-20,2025-08-29 16:00:00+00:00,2025-08-29 20:00:00+00:00,2025-08-29 19:55:00+00:00,108206.87,0.05,111489.5,108034.1,3455.399999999994,172.76999999998952,False,BLOCK_END,2025-08-29 20:00:00+00:00,0,5.0,124.43000000000757,0.036010302714593906,0.7202060542919205,,,,,,
reference_validation,SIDEWAYS,20-00,2025-09-01 20:00:00+00:00,2025-09-02 00:00:00+00:00,2025-09-01 21:10:00+00:00,108397.43,0.05,109298.6,108350.0,948.6000000000058,47.429999999993015,True,LOW_BREAK,2025-09-01 21:20:00+00:00,1,10.0,142.57000000000698,0.15029517183218016,3.0059034366440645,126.47000000000116,0.13332279148218468,2.6664558296441028,77.3299999999872,0.08152013493568071,1.6304026987138642
reference_validation,BULL,04-08,2025-09-03 04:00:00+00:00,2025-09-03 08:00:00+00:00,2025-09-03 05:05:00+00:00,110887.21,0.05,111732.9,110842.7,890.1999999999971,44.51000000000931,True,LOW_BREAK,2025-09-03 05:20:00+00:00,2,15.0,51.2899999999936,0.05761626600763173,1.1523253201523898,44.2899999999936,0.04975286452481885,0.9950572904961655,153.5100000000093,0.17244439451809684,3.448887890361204
reference_validation,BULL,04-08,2025-09-04 04:00:00+00:00,2025-09-04 08:00:00+00:00,2025-09-04 04:20:00+00:00,111133.885,0.05,112136.8,111081.1,1055.699999999997,52.78499999998894,True,LOW_BREAK,2025-09-04 04:55:00+00:00,6,35.0,81.01499999999942,0.07674055129298062,1.5348110258599297,60.21500000001106,0.057037984275846575,1.1407596855171673,93.28499999998894,0.08836317135548849,1.7672634271101353
reference_validation,SIDEWAYS,16-20,2025-09-05 16:00:00+00:00,2025-09-05 20:00:00+00:00,2025-09-05 17:50:00+00:00,110395.215,0.05,113344.3,110240.0,3104.300000000003,155.2149999999965,False,BLOCK_END,2025-09-05 20:00:00+00:00,25,130.0,162.2850000000035,0.052277486067713604,1.0455497213542966,1202.9850000000006,0.3875221466997389,7.750442933994959,0.0,0.0,0.0
reference_validation,SIDEWAYS,08-12,2025-09-06 08:00:00+00:00,2025-09-06 12:00:00+00:00,2025-09-06 09:50:00+00:00,110691.19,0.1,111034.0,110653.1,380.8999999999942,38.08999999999651,True,LOW_BREAK,2025-09-06 11:20:00+00:00,17,90.0,23.610000000000582,0.06198477290627709,0.6198477290628183,65.80999999999767,0.172775006563399,1.727750065634122,61.19000000000233,0.16064583880284397,1.6064583880285623
reference_validation,BULL,00-04,2025-09-08 00:00:00+00:00,2025-09-08 04:00:00+00:00,2025-09-08 00:35:00+00:00,110978.195,0.05,111559.5,110947.6,611.8999999999942,30.595000000001164,True,LOW_BREAK,2025-09-08 00:50:00+00:00,2,15.0,207.80499999999302,0.33960614479489293,6.792122895897536,271.804999999993,0.44419839843110903,8.883967968621757,47.595000000001164,0.07778231737212227,1.5556463474423714
reference_validation,BULL,20-00,2025-09-08 20:00:00+00:00,2025-09-09 00:00:00+00:00,2025-09-08 20:25:00+00:00,111962.4,0.05,112635.0,111927.0,708.0,35.39999999999418,True,LOW_BREAK,2025-09-08 20:35:00+00:00,1,10.0,33.5,0.04731638418079096,0.9463276836159749,33.5,0.04731638418079096,0.9463276836159749,59.09999999999127,0.0834745762711741,1.6694915254237568
reference_validation,SIDEWAYS,12-16,2025-09-15 12:00:00+00:00,2025-09-15 16:00:00+00:00,2025-09-15 13:10:00+00:00,114647.08,0.05,115769.6,114588.0,1181.6000000000058,59.080000000001746,True,LOW_BREAK,2025-09-15 13:45:00+00:00,6,35.0,104.22000000000116,0.08820243737305404,1.7640487474610373,398.41999999999825,0.33718686526743086,6.743737305348451,308.58000000000175,0.26115436696005434,5.2230873392009585
reference_validation,BULL,04-08,2025-09-17 04:00:00+00:00,2025-09-17 08:00:00+00:00,2025-09-17 04:10:00+00:00,116355.245,0.05,117081.9,116317.0,764.8999999999942,38.24499999999534,True,LOW_BREAK,2025-09-17 04:20:00+00:00,1,10.0,27.755000000004657,0.03628578899203146,0.7257157798407121,27.755000000004657,0.03628578899203146,0.7257157798407121,89.84500000000116,0.11745979866649477,2.3491959733301635
reference_validation,SIDEWAYS,16-20,2025-09-17 16:00:00+00:00,2025-09-17 20:00:00+00:00,2025-09-17 18:10:00+00:00,115397.65,0.05,116493.0,115340.0,1153.0,57.64999999999418,True,LOW_BREAK,2025-09-17 18:35:00+00:00,4,25.0,582.8500000000058,0.5055073720728585,10.11014744145819,557.0500000000029,0.48313096270598693,9.662619254120713,577.6499999999942,0.500997398091929,10.019947961839593
reference_validation,SIDEWAYS,20-00,2025-09-20 20:00:00+00:00,2025-09-21 00:00:00+00:00,2025-09-20 20:10:00+00:00,115655.665,0.05,116017.9,115636.6,381.29999999998836,19.064999999987776,True,LOW_BREAK,2025-09-20 20:20:00+00:00,1,10.0,1.235000000000582,0.003238919485970679,0.06477838971945313,11.135000000009313,0.029202727511171395,0.5840545502237845,29.964999999996508,0.07858641489640027,1.571728297928965
reference_validation,SIDEWAYS,20-00,2025-09-21 20:00:00+00:00,2025-09-22 00:00:00+00:00,2025-09-21 23:05:00+00:00,115181.1,0.05,115620.0,115158.0,462.0,23.10000000000582,True,LOW_BREAK,2025-09-21 23:20:00+00:00,2,15.0,125.79999999998836,0.2722943722943471,5.445887445885569,81.39999999999418,0.1761904761904636,3.5238095238083837,30.30000000000291,0.06558441558442188,1.311688311688107
reference_validation,BEAR,08-12,2025-09-25 08:00:00+00:00,2025-09-25 12:00:00+00:00,2025-09-25 11:30:00+00:00,111507.56,0.1,112574.6,111389.0,1185.6000000000058,118.55999999999767,True,LOW_BREAK,2025-09-25 11:40:00+00:00,1,10.0,37.04000000000815,0.03124156545209849,0.31241565452099257,0.0,0.0,0.0,155.86000000000058,0.13146086369770565,1.3146086369770889
reference_validation,BULL,04-08,2025-09-29 04:00:00+00:00,2025-09-29 08:00:00+00:00,2025-09-29 05:30:00+00:00,111554.9,0.05,112269.3,111517.3,752.0,37.59999999999127,True,LOW_BREAK,2025-09-29 07:25:00+00:00,22,115.0,63.10000000000582,0.08390957446809284,1.6781914893622467,256.20000000001164,0.3406914893617176,6.813829787235934,53.79999999998836,0.07154255319147389,1.43085106382981
reference_validation,BULL,00-04,2025-10-04 00:00:00+00:00,2025-10-04 04:00:00+00:00,2025-10-04 00:45:00+00:00,121982.17,0.05,122694.1,121944.7,749.4000000000087,37.470000000001164,True,LOW_BREAK,2025-10-04 01:30:00+00:00,8,45.0,73.63000000000466,0.0982519348812434,1.9650386976248297,94.22999999999593,0.1257405924739723,2.514811849479397,82.16999999999825,0.10964771817453603,2.192954363490678
reference_validation,BULL,08-12,2025-10-04 08:00:00+00:00,2025-10-04 12:00:00+00:00,2025-10-04 08:55:00+00:00,122229.67,0.1,122781.1,122168.4,612.7000000000116,61.270000000004075,True,LOW_BREAK,2025-10-04 09:55:00+00:00,11,60.0,23.729999999995925,0.038730210543488616,0.38730210543486776,184.43000000000757,0.3010119144769121,3.010119144768978,77.27000000000407,0.1261139219846623,1.2611392198465634
reference_validation,BULL,00-04,2025-10-07 00:00:00+00:00,2025-10-07 04:00:00+00:00,2025-10-07 01:35:00+00:00,124514.85,0.05,125500.0,124463.0,1037.0,51.85000000000582,True,LOW_BREAK,2025-10-07 02:25:00+00:00,9,50.0,119.14999999999418,0.11489874638379381,2.297974927675618,236.75,0.22830279652844745,4.566055930568436,414.0500000000029,0.3992767598842844,7.985535197684792
reference_validation,SIDEWAYS,04-08,2025-10-08 04:00:00+00:00,2025-10-08 08:00:00+00:00,2025-10-08 05:45:00+00:00,121189.995,0.05,122196.9,121137.0,1059.8999999999942,52.99499999999534,True,LOW_BREAK,2025-10-08 06:10:00+00:00,4,25.0,71.80500000000757,0.06774695726012639,1.3549391452026394,188.80500000000757,0.17813472969148844,3.5626945938300625,169.99499999999534,0.16038777243135793,3.207755448627423
reference_validation,BEAR,04-08,2025-10-13 04:00:00+00:00,2025-10-13 08:00:00+00:00,2025-10-13 04:30:00+00:00,114633.395,0.05,115912.0,114566.1,1345.8999999999942,67.29499999999825,True,LOW_BREAK,2025-10-13 04:50:00+00:00,3,20.0,320.0049999999901,0.23776283527750314,4.755256705550166,242.30499999999302,0.18003194888178473,3.6006389776357723,225.69500000000698,0.1676907645441771,3.3538152908836145
reference_validation,SIDEWAYS,04-08,2025-10-14 04:00:00+00:00,2025-10-14 08:00:00+00:00,2025-10-14 04:20:00+00:00,113318.08,0.05,115360.2,113210.6,2149.5999999999913,107.47999999999593,True,LOW_BREAK,2025-10-14 04:40:00+00:00,3,20.0,161.91999999999825,0.07532564197990273,1.5065128395981056,176.61999999999534,0.0821641235578694,1.6432824711574436,287.08000000000175,0.13355042798660352,2.6710085597321607
reference_validation,BEAR,04-08,2025-10-15 04:00:00+00:00,2025-10-15 08:00:00+00:00,2025-10-15 04:10:00+00:00,111849.38,0.05,113576.1,111758.5,1817.6000000000058,90.88000000000466,False,BLOCK_END,2025-10-15 08:00:00+00:00,45,230.0,161.61999999999534,0.08891945422534926,1.7783890845069,787.6199999999953,0.4333296654929538,8.66659330985866,15.380000000004657,0.008461707746481409,0.16923415492962005
reference_validation,BEAR,16-20,2025-10-16 16:00:00+00:00,2025-10-16 20:00:00+00:00,2025-10-16 16:10:00+00:00,108435.5,0.05,111960.0,108250.0,3710.0,185.5,True,LOW_BREAK,2025-10-16 16:20:00+00:00,1,10.0,292.3000000000029,0.07878706199460996,1.575741239892199,326.1000000000058,0.08789757412399078,1.7579514824798157,507.5,0.13679245283018868,2.7358490566037736
reference_validation,BULL,12-16,2025-10-20 12:00:00+00:00,2025-10-20 16:00:00+00:00,2025-10-20 13:35:00+00:00,110607.185,0.05,111650.0,110552.3,1097.699999999997,54.88499999999476,False,BLOCK_END,2025-10-20 16:00:00+00:00,28,145.0,174.41500000000815,0.15889131821081226,3.17782636421654,1041.8150000000023,0.9490890042816845,18.981780085635453,0.0,0.0,0.0
reference_validation,BULL,00-04,2025-10-28 00:00:00+00:00,2025-10-28 04:00:00+00:00,2025-10-28 02:20:00+00:00,113847.52,0.05,114894.8,113792.4,1102.4000000000087,55.120000000009895,True,LOW_BREAK,2025-10-28 02:50:00+00:00,5,30.0,299.679999999993,0.27184325108852564,5.436865021769579,237.8799999999901,0.21578374455731877,4.315674891145635,270.91999999999825,0.24575471698112855,4.915094339621727
reference_validation,BEAR,08-12,2025-11-03 08:00:00+00:00,2025-11-03 12:00:00+00:00,2025-11-03 09:50:00+00:00,107060.91,0.1,108088.8,106946.7,1142.1000000000058,114.2100000000064,True,LOW_BREAK,2025-11-03 11:00:00+00:00,13,70.0,189.0899999999965,0.16556343577619784,1.655634357761894,516.5899999999965,0.4523159092898992,4.523159092898761,442.2100000000064,0.38719026354960523,3.871902635495855
reference_validation,BEAR,12-16,2025-11-17 12:00:00+00:00,2025-11-17 16:00:00+00:00,2025-11-17 12:35:00+00:00,95304.46,0.05,95980.1,95268.9,711.2000000000116,35.560000000012224,True,LOW_BREAK,2025-11-17 13:05:00+00:00,5,30.0,157.13999999999942,0.2209505061867222,4.419010123732998,195.5399999999936,0.2749437570303577,5.498875140605354,172.56000000001222,0.2426321709786409,4.852643419571229
reference_validation,BEAR,04-08,2025-11-19 04:00:00+00:00,2025-11-19 08:00:00+00:00,2025-11-19 04:25:00+00:00,91667.24,0.05,92944.8,91600.0,1344.800000000003,67.24000000000524,True,LOW_BREAK,2025-11-19 04:35:00+00:00,1,10.0,85.05999999999767,0.06325104104699397,1.2650208209397835,2.0599999999976717,0.0015318262938709601,0.030636525877416883,265.74000000000524,0.1976055919095811,3.9521118381913225
reference_validation,BULL,12-16,2025-11-27 12:00:00+00:00,2025-11-27 16:00:00+00:00,2025-11-27 12:30:00+00:00,91214.935,0.05,91931.9,91177.2,754.6999999999971,37.73500000000058,True,LOW_BREAK,2025-11-27 12:40:00+00:00,1,10.0,106.16500000000815,0.14067179011528894,2.8134358023057247,59.26499999999942,0.07852789187756677,1.5705578375513052,75.83499999999185,0.10048363588179693,2.0096727176358997
reference_validation,BEAR,16-20,2025-12-06 16:00:00+00:00,2025-12-06 20:00:00+00:00,2025-12-06 19:20:00+00:00,89465.855,0.05,90257.3,89424.2,833.1000000000058,41.654999999998836,True,LOW_BREAK,2025-12-06 19:35:00+00:00,2,15.0,48.445000000006985,0.05815028207899009,1.1630056415798424,57.445000000006985,0.06895330692594717,1.3790661385189915,262.8549999999959,0.31551434401631745,6.31028688032657
reference_validation,SIDEWAYS,20-00,2025-12-07 20:00:00+00:00,2025-12-08 00:00:00+00:00,2025-12-07 22:15:00+00:00,89198.04,0.05,91722.0,89065.2,2656.800000000003,132.8399999999965,False,BLOCK_END,2025-12-08 00:00:00+00:00,20,105.0,292.2600000000093,0.11000451671183717,2.2000903342368034,1246.3600000000006,0.4691207467630229,9.382414935260714,20.039999999993597,0.007542908762418539,0.15085817524837491
reference_validation,BULL,12-16,2025-12-08 12:00:00+00:00,2025-12-08 16:00:00+00:00,2025-12-08 13:50:00+00:00,91475.05,0.05,92262.6,91433.6,829.0,41.44999999999709,True,LOW_BREAK,2025-12-08 14:00:00+00:00,1,10.0,165.9499999999971,0.20018094089263822,4.003618817853046,33.44999999999709,0.04034981905910385,0.8069963811821336,124.85000000000582,0.1506031363088128,3.0120627261764676
reference_validation,SIDEWAYS,04-08,2025-12-09 04:00:00+00:00,2025-12-09 08:00:00+00:00,2025-12-09 04:45:00+00:00,89825.93500000001,0.05,90810.8,89774.1,1036.699999999997,51.8350000000064,True,LOW_BREAK,2025-12-09 05:10:00+00:00,4,25.0,74.06499999998778,0.07144304041669527,1.4288608083337249,102.36499999999069,0.0987411980322089,1.9748239606439286,94.93500000001222,0.09157422590914681,1.8314845181827046
reference_validation,BULL,12-16,2025-12-12 12:00:00+00:00,2025-12-12 16:00:00+00:00,2025-12-12 14:25:00+00:00,92077.5,0.05,92600.0,92050.0,550.0,27.5,True,LOW_BREAK,2025-12-12 15:10:00+00:00,8,45.0,77.5,0.1409090909090909,2.8181818181818183,552.5,1.0045454545454546,20.09090909090909,226.5,0.4118181818181818,8.236363636363636
reference_validation,BEAR,20-00,2025-12-14 20:00:00+00:00,2025-12-15 00:00:00+00:00,2025-12-14 20:55:00+00:00,88479.04,0.05,89372.8,88432.0,940.8000000000029,47.0399999999936,True,LOW_BREAK,2025-12-14 21:10:00+00:00,2,15.0,86.26000000000931,0.09168792517007764,1.8337585034018082,67.26000000000931,0.07149234693878519,1.4298469387759027,86.23999999999069,0.09166666666665649,1.833333333333385
reference_validation,BEAR,20-00,2025-12-18 20:00:00+00:00,2025-12-19 00:00:00+00:00,2025-12-18 20:55:00+00:00,84633.405,0.05,88500.0,84429.9,4070.100000000006,203.50500000000466,False,BLOCK_END,2025-12-19 00:00:00+00:00,36,185.0,301.99499999999534,0.07419842264317705,1.483968452863509,1166.5950000000012,0.28662563573376565,5.73251271467519,112.20500000000175,0.02756811871944217,0.5513623743888316
reference_validation,BULL,08-12,2025-12-20 08:00:00+00:00,2025-12-20 12:00:00+00:00,2025-12-20 11:20:00+00:00,88114.48999999999,0.1,88551.8,88065.9,485.90000000000873,48.58999999999651,False,BLOCK_END,2025-12-20 12:00:00+00:00,7,40.0,161.4100000000035,0.3321876929409356,3.321876929409654,165.0100000000093,0.33959662481993486,3.3959662481996538,0.0,0.0,0.0
reference_validation,BULL,16-20,2025-12-22 16:00:00+00:00,2025-12-22 20:00:00+00:00,2025-12-22 17:45:00+00:00,89183.595,0.05,90599.0,89109.1,1489.8999999999942,74.49499999999534,True,LOW_BREAK,2025-12-22 19:00:00+00:00,14,75.0,89.70500000000175,0.060208738841534395,1.2041747768307585,305.20500000000175,0.20484931874622656,4.0969863749247715,81.59500000000116,0.054765420498020995,1.0953084099604842
reference_validation,BEAR,08-12,2025-12-24 08:00:00+00:00,2025-12-24 12:00:00+00:00,2025-12-24 09:05:00+00:00,86807.92,0.1,87430.0,86738.8,691.1999999999971,69.11999999999534,True,LOW_BREAK,2025-12-24 09:40:00+00:00,6,35.0,27.180000000007567,0.03932291666667778,0.39322916666680263,40.580000000001746,0.05870949074074351,0.5870949074074723,136.22000000000116,0.1970775462962988,1.9707754629631127
reference_validation,BEAR,00-04,2025-12-25 00:00:00+00:00,2025-12-25 04:00:00+00:00,2025-12-25 00:45:00+00:00,87512.035,0.05,88033.3,87484.6,548.6999999999971,27.43499999999767,False,BLOCK_END,2025-12-25 04:00:00+00:00,38,195.0,106.06500000000233,0.19330235101148696,3.8660470202300465,421.4649999999965,0.7681155458356091,15.362310916713405,45.13500000000931,0.08225806451614644,1.6451612903230597
reference_validation,BEAR,08-12,2025-12-27 08:00:00+00:00,2025-12-27 12:00:00+00:00,2025-12-27 11:55:00+00:00,87404.02,0.1,87669.7,87374.5,295.1999999999971,29.520000000004075,False,BLOCK_END,2025-12-27 12:00:00+00:00,0,5.0,57.379999999990105,0.19437669376690606,1.9437669376687732,,,,,,
reference_validation,BEAR,20-00,2025-12-28 20:00:00+00:00,2025-12-29 00:00:00+00:00,2025-12-28 21:00:00+00:00,87471.11499999999,0.05,87902.7,87448.4,454.3000000000029,22.714999999996508,False,HIGH_BREAK,2025-12-28 22:55:00+00:00,22,115.0,37.485000000015134,0.08251155624040259,1.650231124808316,497.2850000000035,1.094618093770637,21.892361875416242,68.51499999998487,0.15081443979745637,3.0162887959496105
reference_validation,BULL,08-12,2025-12-29 08:00:00+00:00,2025-12-29 12:00:00+00:00,2025-12-29 08:10:00+00:00,89540.63,0.1,90373.4,89448.1,925.2999999999884,92.52999999999884,True,LOW_BREAK,2025-12-29 08:55:00+00:00,8,45.0,89.26999999998952,0.09647681832918042,0.9647681832918042,250.86999999999534,0.27112287906624716,2.7112287906624717,117.63000000000466,0.1271263374040918,1.2712633740409178
reference_validation,SIDEWAYS,20-00,2025-12-29 20:00:00+00:00,2025-12-30 00:00:00+00:00,2025-12-29 20:25:00+00:00,87295.02500000001,0.05,87968.1,87259.6,708.5,35.42500000000291,True,LOW_BREAK,2025-12-29 20:45:00+00:00,3,20.0,93.57499999999709,0.13207480592801282,2.6414961185600396,76.47499999999127,0.10793930839801168,2.158786167960056,115.02500000000873,0.16235003528582742,3.2470007057162817
reference_validation,BULL,08-12,2026-01-04 08:00:00+00:00,2026-01-04 12:00:00+00:00,2026-01-04 09:05:00+00:00,91206.04,0.1,91779.7,91142.3,637.3999999999942,63.73999999999069,False,BLOCK_END,2026-01-04 12:00:00+00:00,34,175.0,87.9600000000064,0.13799811735175274,1.3799811735177165,375.6600000000035,0.5893630373392014,5.893630373392821,24.839999999996508,0.03897081895198735,0.38970818951992686
reference_validation,BEAR,12-16,2026-01-08 12:00:00+00:00,2026-01-08 16:00:00+00:00,2026-01-08 14:15:00+00:00,89783.98000000001,0.05,90741.2,89733.6,1007.5999999999913,50.38000000000466,True,LOW_BREAK,2026-01-08 14:25:00+00:00,1,10.0,61.9199999999837,0.061452957522810873,1.2290591504560933,7.519999999989523,0.00746327907898927,0.1492655815797703,110.88000000000466,0.11004366812227631,2.200873362445304
reference_validation,BEAR,04-08,2026-01-10 04:00:00+00:00,2026-01-10 08:00:00+00:00,2026-01-10 04:25:00+00:00,90488.11,0.05,90748.6,90474.4,274.20000000001164,13.710000000006403,True,LOW_BREAK,2026-01-10 04:40:00+00:00,2,15.0,13.389999999999418,0.048832968636027894,0.9766593727201432,21.889999999999418,0.0798322392414241,1.5966447848278043,72.2100000000064,0.2633479212253951,5.266958424505666
reference_validation,BEAR,12-16,2026-01-10 12:00:00+00:00,2026-01-10 16:00:00+00:00,2026-01-10 14:25:00+00:00,90581.5,0.05,90800.0,90570.0,230.0,11.5,True,LOW_BREAK,2026-01-10 14:35:00+00:00,1,10.0,15.30000000000291,0.06652173913044744,1.3304347826089487,0.0,0.0,0.0,57.30000000000291,0.24913043478262134,4.982608695652427
