structure_id,raid_i_h1,raid_time,reclaim_i_h1,reclaim_time,reclaim_close_time,raid_year,liquidity_low,liquidity_pivot_i,liquidity_confirm_i,significant_high,significant_high_pivot_i,significant_high_confirm_i,raid_extreme,raid_depth_pct,reclaim_delay_h1_bars,reclaim_close,median_prior_h1_range,bos_i_h1,bos_time,bos_close_time,bos_close,bos_high,bars_reclaim_to_bos,displacement_range_units,bull_path_efficiency,bos_extension_range_units,origin_i_h1,origin_time,origin_open,origin_high,origin_low,origin_close,zone_low,zone_high,zone_width_range_units,first_return_i_5m,first_return_time,return_year,bos_to_return_min,return_open,return_high,return_low,return_close,return_penetration_zone_width,pre_return_structural_high
2022-03-10 13:00:00+00:00__L12937__H12938,12942,2022-03-10 13:00:00+00:00,12943,2022-03-10 14:00:00+00:00,2022-03-10 15:00:00+00:00,2022,81.8,12937,12939,83.14,12938,12940,80.56,1.515892420537891,1,82.09,1.0600000000000023,12949,2022-03-10 20:00:00+00:00,2022-03-10 21:00:00+00:00,83.19,83.33,6,2.4811320754716886,0.5499999999999972,0.04716981132075194,12947,2022-03-10 18:00:00+00:00,82.18,82.35,81.65,81.97,81.65,82.35,0.6603773584905539,155412,2022-03-10 22:00:00+00:00,2022,60.0,82.76,82.76,81.9,82.08,0.642857142857137,83.33
2022-03-16 18:00:00+00:00__L13086__H13087,13091,2022-03-16 18:00:00+00:00,13091,2022-03-16 18:00:00+00:00,2022-03-16 19:00:00+00:00,2022,82.73,13086,13088,84.97,13087,13089,82.14,0.7131633023087192,0,83.51,1.0399999999999991,13092,2022-03-16 19:00:00+00:00,2022-03-16 20:00:00+00:00,85.78,86.1,1,3.5000000000000036,1.0,0.7788461538461566,13091,2022-03-16 18:00:00+00:00,84.02,84.35,82.14,83.51,82.14,84.35,2.1249999999999956,157585,2022-03-18 11:05:00+00:00,2022,2345.0,84.95,85.04,84.35,84.53,0.0,91.04
2022-03-19 07:00:00+00:00__L13148__H13149,13152,2022-03-19 07:00:00+00:00,13152,2022-03-19 07:00:00+00:00,2022-03-19 08:00:00+00:00,2022,89.27,13148,13150,90.83,13149,13151,89.25,0.022403943093980083,0,89.37,1.0400000000000063,13157,2022-03-19 12:00:00+00:00,2022-03-19 13:00:00+00:00,91.62,91.79,5,2.2788461538461444,1.0,0.759615384615386,13152,2022-03-19 07:00:00+00:00,90.05,90.05,89.25,89.37,89.25,90.05,0.7692307692307618,158141,2022-03-20 09:25:00+00:00,2022,1225.0,90.13,90.2,89.74,89.77,0.38750000000000423,94.59
2022-03-23 01:00:00+00:00__L13223__H13231,13242,2022-03-23 01:00:00+00:00,13242,2022-03-23 01:00:00+00:00,2022-03-23 02:00:00+00:00,2022,89.46,13223,13225,93.95,13231,13233,89.12,0.38005812653698773,0,90.42,1.0799999999999912,13255,2022-03-23 14:00:00+00:00,2022-03-23 15:00:00+00:00,94.75,94.95,13,5.212962962963001,0.5558408215661097,0.7407407407407441,13254,2022-03-23 13:00:00+00:00,92.49,92.96,91.8,92.25,91.8,92.96,1.0740740740740797,159119,2022-03-23 18:55:00+00:00,2022,235.0,93.12,93.19,92.53,92.66,0.37068965517240854,96.35
2022-03-29 00:00:00+00:00__L13377__H13382,13385,2022-03-29 00:00:00+00:00,13386,2022-03-29 01:00:00+00:00,2022-03-29 02:00:00+00:00,2022,108.76,13377,13379,113.04,13382,13384,105.43,3.0617874218462653,1,109.66,2.0849999999999937,13396,2022-03-29 11:00:00+00:00,2022-03-29 12:00:00+00:00,113.35,113.67,10,3.798561151079142,0.47984395318595563,0.14868105515587002,13395,2022-03-29 10:00:00+00:00,111.52,111.73,110.66,111.39,110.66,111.73,0.5131894484412521,160809,2022-03-29 15:45:00+00:00,2022,225.0,112.53,112.91,111.28,111.66,0.42056074766355117,115.67
2022-04-07 15:00:00+00:00__L13562__H13565,13568,2022-04-07 15:00:00+00:00,13569,2022-04-07 16:00:00+00:00,2022-04-07 17:00:00+00:00,2022,113.65,13562,13564,118.49,13565,13567,111.66,1.7509898812142624,1,114.86,2.3349999999999937,13577,2022-04-08 00:00:00+00:00,2022-04-08 01:00:00+00:00,119.65,121.82,8,3.4218415417559016,0.6606896551724134,0.49678800856531646,13576,2022-04-07 23:00:00+00:00,118.5,119.95,118.17,118.41,118.17,119.95,0.762312633832979,162936,2022-04-08 01:00:00+00:00,2022,0.0,119.65,120.21,119.3,120.07,0.36516853932584564,121.82
2022-04-13 13:00:00+00:00__L13692__H13706,13710,2022-04-13 13:00:00+00:00,13710,2022-04-13 13:00:00+00:00,2022-04-13 14:00:00+00:00,2022,100.27,13692,13694,104.27,13706,13708,100.02,0.24932681759250028,0,103.91,1.6550000000000011,13712,2022-04-13 15:00:00+00:00,2022-04-13 16:00:00+00:00,105.03,105.97,2,3.027190332326285,0.5090909090909138,0.4592145015105768,13711,2022-04-13 14:00:00+00:00,103.92,104.86,102.46,103.37,102.46,104.86,1.450151057401815,164556,2022-04-13 16:00:00+00:00,2022,0.0,105.04,105.33,104.35,105.13,0.21250000000000163,105.97
2022-04-17 03:00:00+00:00__L13790__H13791,13796,2022-04-17 03:00:00+00:00,13798,2022-04-17 05:00:00+00:00,2022-04-17 06:00:00+00:00,2022,101.68,13790,13792,102.87,13791,13793,101.0,0.6687647521636573,2,101.9,0.7749999999999915,13806,2022-04-17 13:00:00+00:00,2022-04-17 14:00:00+00:00,103.54,104.5,8,3.277419354838754,0.7735849056603812,0.8645161290322698,13802,2022-04-17 09:00:00+00:00,101.98,102.47,101.8,101.93,101.8,102.47,0.8645161290322698,165770,2022-04-17 21:10:00+00:00,2022,430.0,102.88,102.9,102.46,102.51,0.014925373134335956,105.45
2022-04-23 04:00:00+00:00__L13929__H13932,13941,2022-04-23 04:00:00+00:00,13941,2022-04-23 04:00:00+00:00,2022-04-23 05:00:00+00:00,2022,99.17,13929,13931,101.96,13932,13934,98.25,0.9276999092467496,0,99.77,1.2700000000000031,13952,2022-04-23 15:00:00+00:00,2022-04-23 16:00:00+00:00,102.08,102.17,11,3.015748031496054,0.5877862595419885,0.0944881889763813,13951,2022-04-23 14:00:00+00:00,101.91,102.27,101.52,101.76,101.52,102.27,0.5905511811023607,167436,2022-04-23 16:00:00+00:00,2022,0.0,102.08,102.13,101.64,101.74,0.839999999999994,102.17
2022-04-23 05:00:00+00:00__L13911__H13932,13942,2022-04-23 05:00:00+00:00,13942,2022-04-23 05:00:00+00:00,2022-04-23 06:00:00+00:00,2022,99.76,13911,13913,101.96,13932,13934,99.59,0.17040898155573547,0,100.18,1.2700000000000031,13952,2022-04-23 15:00:00+00:00,2022-04-23 16:00:00+00:00,102.08,102.17,10,1.9606299212598337,0.5397727272727298,0.0944881889763813,13951,2022-04-23 14:00:00+00:00,101.91,102.27,101.52,101.76,101.52,102.27,0.5905511811023607,167436,2022-04-23 16:00:00+00:00,2022,0.0,102.08,102.13,101.64,101.74,0.839999999999994,102.17
2022-05-09 23:00:00+00:00__L14339__H14341,14344,2022-05-09 23:00:00+00:00,14345,2022-05-10 00:00:00+00:00,2022-05-10 01:00:00+00:00,2022,62.77,14339,14341,68.42,14341,14343,60.0,4.412936115978976,1,64.96,2.030000000000001,14350,2022-05-10 05:00:00+00:00,2022-05-10 06:00:00+00:00,70.93,71.9,5,5.384236453201971,0.6468039003250282,1.2364532019704453,14348,2022-05-10 03:00:00+00:00,65.3,65.73,64.38,64.44,64.38,65.73,0.6650246305418758,172387,2022-05-10 20:35:00+00:00,2022,875.0,66.18,66.58,65.71,66.2,0.0148148148148223,73.99
2022-05-16 16:00:00+00:00__L14499__H14502,14505,2022-05-16 16:00:00+00:00,14505,2022-05-16 16:00:00+00:00,2022-05-16 17:00:00+00:00,2022,52.51,14499,14501,55.53,14502,14504,52.17,0.6474957151018783,0,52.68,1.8000000000000007,14516,2022-05-17 03:00:00+00:00,2022-05-17 04:00:00+00:00,55.72,56.14,11,1.9722222222222199,0.3989501312335958,0.10555555555555425,14514,2022-05-17 01:00:00+00:00,54.86,55.02,53.79,54.6,53.79,55.02,0.6833333333333352,174334,2022-05-17 14:50:00+00:00,2022,650.0,55.39,55.6,54.64,54.89,0.3089430894308954,58.2
2022-05-17 00:00:00+00:00__L14509__H14510,14513,2022-05-17 00:00:00+00:00,14513,2022-05-17 00:00:00+00:00,2022-05-17 01:00:00+00:00,2022,53.73,14509,14511,55.79,14510,14512,53.64,0.16750418760468325,0,54.86,1.4999999999999964,14517,2022-05-17 04:00:00+00:00,2022-05-17 05:00:00+00:00,56.53,56.95,4,1.9266666666666716,0.7625570776255723,0.49333333333333584,14514,2022-05-17 01:00:00+00:00,54.86,55.02,53.79,54.6,53.79,55.02,0.8200000000000046,174334,2022-05-17 14:50:00+00:00,2022,590.0,55.39,55.6,54.64,54.89,0.3089430894308954,58.2
2022-05-21 11:00:00+00:00__L14615__H14616,14620,2022-05-21 11:00:00+00:00,14620,2022-05-21 11:00:00+00:00,2022-05-21 12:00:00+00:00,2022,49.4,14615,14617,50.38,14616,14618,48.92,0.9716599190283337,0,49.41,0.9800000000000004,14623,2022-05-21 14:00:00+00:00,2022-05-21 15:00:00+00:00,50.66,50.7,3,1.7755102040816266,1.0,0.2857142857142795,14620,2022-05-21 11:00:00+00:00,49.75,49.78,48.92,49.41,48.92,49.78,0.8775510204081624,175555,2022-05-21 20:35:00+00:00,2022,335.0,50.03,50.05,49.74,49.86,0.046511627906975786,51.2
2022-05-24 14:00:00+00:00__L14690__H14692,14695,2022-05-24 14:00:00+00:00,14696,2022-05-24 15:00:00+00:00,2022-05-24 16:00:00+00:00,2022,48.61,14690,14692,49.88,14692,14694,47.04,3.2297881094425023,1,50.02,0.75,14707,2022-05-25 02:00:00+00:00,2022-05-25 03:00:00+00:00,50.34,50.53,11,4.400000000000006,0.09411764705882365,0.6133333333333345,14705,2022-05-25 00:00:00+00:00,49.65,49.86,49.09,49.29,49.09,49.86,1.0266666666666613,176502,2022-05-25 03:30:00+00:00,2022,30.0,50.09,50.15,49.79,49.84,0.09090909090909174,50.53
2022-05-24 15:00:00+00:00__L14680__H14692,14696,2022-05-24 15:00:00+00:00,14696,2022-05-24 15:00:00+00:00,2022-05-24 16:00:00+00:00,2022,48.56,14680,14682,49.88,14692,14694,48.23,0.6795716639209337,0,50.02,0.75,14707,2022-05-25 02:00:00+00:00,2022-05-25 03:00:00+00:00,50.34,50.53,11,2.813333333333342,0.09411764705882365,0.6133333333333345,14705,2022-05-25 00:00:00+00:00,49.65,49.86,49.09,49.29,49.09,49.86,1.0266666666666613,176502,2022-05-25 03:30:00+00:00,2022,30.0,50.09,50.15,49.79,49.84,0.09090909090909174,50.53
2022-05-30 12:00:00+00:00__L14829__H14832,14837,2022-05-30 12:00:00+00:00,14838,2022-05-30 13:00:00+00:00,2022-05-30 14:00:00+00:00,2022,45.51,14829,14831,47.39,14832,14834,44.92,1.2964183695890932,1,45.55,0.6950000000000003,14846,2022-05-30 21:00:00+00:00,2022-05-30 22:00:00+00:00,47.43,48.58,8,3.6115107913669022,0.5766871165644183,0.05755395683453112,14844,2022-05-30 19:00:00+00:00,45.92,46.21,45.37,45.64,45.37,46.21,1.2086330935251843,178207,2022-05-31 01:35:00+00:00,2022,215.0,46.76,46.76,46.19,46.4,0.023809523809527434,48.58
2022-06-05 23:00:00+00:00__L14983__H14989,14992,2022-06-05 23:00:00+00:00,14993,2022-06-06 00:00:00+00:00,2022-06-06 01:00:00+00:00,2022,38.72,14983,14985,40.09,14989,14991,38.31,1.0588842975206525,1,39.72,0.5749999999999993,14994,2022-06-06 01:00:00+00:00,2022-06-06 02:00:00+00:00,40.9,41.19,1,4.504347826086955,1.0,1.4086956521739065,14992,2022-06-05 23:00:00+00:00,39.13,39.21,38.38,38.51,38.38,39.21,1.443478260869564,180224,2022-06-07 01:40:00+00:00,2022,1420.0,39.44,39.46,39.18,39.34,0.036144578313254454,44.99
2022-06-07 12:00:00+00:00__L15023__H15025,15029,2022-06-07 12:00:00+00:00,15031,2022-06-07 14:00:00+00:00,2022-06-07 15:00:00+00:00,2022,38.81,15023,15025,39.64,15025,15027,37.63,3.0404534913682033,2,39.32,0.7899999999999991,15036,2022-06-07 19:00:00+00:00,2022-06-07 20:00:00+00:00,40.43,41.17,5,3.5443037974683547,0.7070063694267543,1.0,15033,2022-06-07 16:00:00+00:00,39.11,39.26,38.6,39.09,38.6,39.26,0.8354430379746801,180476,2022-06-07 22:40:00+00:00,2022,160.0,39.71,39.74,39.25,39.37,0.015151515151512215,41.35
2022-06-08 18:00:00+00:00__L15053__H15054,15059,2022-06-08 18:00:00+00:00,15059,2022-06-08 18:00:00+00:00,2022-06-08 19:00:00+00:00,2022,38.7,15053,15055,40.15,15054,15056,38.38,0.8268733850129205,0,38.93,0.7449999999999974,15073,2022-06-09 08:00:00+00:00,2022-06-09 09:00:00+00:00,40.48,40.68,14,2.818791946308727,0.42936288088642416,0.44295302013422744,15071,2022-06-09 06:00:00+00:00,39.06,39.14,38.88,38.98,38.88,39.14,0.3489932885906026,181071,2022-06-10 00:15:00+00:00,2022,915.0,39.71,39.72,38.96,39.16,0.6923076923076965,41.96
2022-06-14 02:00:00+00:00__L15174__H15181,15187,2022-06-14 02:00:00+00:00,15187,2022-06-14 02:00:00+00:00,2022-06-14 03:00:00+00:00,2022,26.07,15174,15176,29.86,15181,15183,25.81,0.9973149213655602,0,27.0,1.4100000000000001,15190,2022-06-14 05:00:00+00:00,2022-06-14 06:00:00+00:00,30.34,31.34,3,3.212765957446809,0.7422222222222216,0.3404255319148939,15189,2022-06-14 04:00:00+00:00,28.9,29.39,28.04,28.33,28.04,29.39,0.9574468085106392,182340,2022-06-14 10:00:00+00:00,2022,240.0,29.48,29.61,29.29,29.32,0.07407407407407506,32.21
2022-06-28 02:00:00+00:00__L15515__H15519,15523,2022-06-28 02:00:00+00:00,15525,2022-06-28 04:00:00+00:00,2022-06-28 05:00:00+00:00,2022,37.8,15515,15517,39.14,15519,15521,36.94,2.2751322751322736,2,37.85,0.6799999999999997,15529,2022-06-28 08:00:00+00:00,2022-06-28 09:00:00+00:00,39.15,39.28,4,3.2500000000000027,0.8024691358024651,0.014705882352938257,15526,2022-06-28 05:00:00+00:00,37.85,38.1,37.62,37.69,37.62,38.1,0.7058823529411826,186430,2022-06-28 14:50:00+00:00,2022,350.0,38.27,38.31,38.1,38.28,0.0,39.88
2022-07-03 14:00:00+00:00__L15649__H15651,15655,2022-07-03 14:00:00+00:00,15657,2022-07-03 16:00:00+00:00,2022-07-03 17:00:00+00:00,2022,32.46,15649,15651,33.12,15651,15653,32.12,1.0474430067775828,2,32.63,0.4399999999999977,15660,2022-07-03 19:00:00+00:00,2022-07-03 20:00:00+00:00,33.42,33.58,3,2.9545454545454795,1.0,0.681818181818195,15656,2022-07-03 15:00:00+00:00,32.4,32.5,32.28,32.31,32.28,32.5,0.5,188029,2022-07-04 04:05:00+00:00,2022,485.0,32.56,32.64,32.5,32.51,0.0,33.88
2022-07-03 15:00:00+00:00__L15645__H15651,15656,2022-07-03 15:00:00+00:00,15657,2022-07-03 16:00:00+00:00,2022-07-03 17:00:00+00:00,2022,32.31,15645,15647,33.12,15651,15653,32.26,0.1547508511296944,1,32.63,0.4399999999999977,15660,2022-07-03 19:00:00+00:00,2022-07-03 20:00:00+00:00,33.42,33.58,3,2.6363636363636584,1.0,0.681818181818195,15656,2022-07-03 15:00:00+00:00,32.4,32.5,32.28,32.31,32.28,32.5,0.5,188029,2022-07-04 04:05:00+00:00,2022,485.0,32.56,32.64,32.5,32.51,0.0,33.88
2022-07-12 08:00:00+00:00__L15860__H15862,15865,2022-07-12 08:00:00+00:00,15865,2022-07-12 08:00:00+00:00,2022-07-12 09:00:00+00:00,2022,33.42,15860,15862,34.11,15862,15864,33.29,0.38898862956314345,0,33.61,0.4799999999999969,15872,2022-07-12 15:00:00+00:00,2022-07-12 16:00:00+00:00,34.2,34.6,7,1.8958333333333535,0.4125874125874171,0.18750000000000833,15870,2022-07-12 13:00:00+00:00,33.98,34.32,33.75,33.82,33.75,34.32,1.1875000000000084,190476,2022-07-12 16:00:00+00:00,2022,0.0,34.2,34.35,34.17,34.26,0.2631578947368395,34.6
2022-07-12 09:00:00+00:00__L15856__H15862,15866,2022-07-12 09:00:00+00:00,15866,2022-07-12 09:00:00+00:00,2022-07-12 10:00:00+00:00,2022,33.22,15856,15858,34.11,15862,15864,33.11,0.33112582781456784,0,33.35,0.4499999999999993,15872,2022-07-12 15:00:00+00:00,2022-07-12 16:00:00+00:00,34.2,34.6,6,2.4222222222222336,0.726495726495731,0.2000000000000079,15870,2022-07-12 13:00:00+00:00,33.98,34.32,33.75,33.82,33.75,34.32,1.2666666666666693,190476,2022-07-12 16:00:00+00:00,2022,0.0,34.2,34.35,34.17,34.26,0.2631578947368395,34.6
2022-07-13 12:00:00+00:00__L15881__H15889,15893,2022-07-13 12:00:00+00:00,15893,2022-07-13 12:00:00+00:00,2022-07-13 13:00:00+00:00,2022,32.33,15881,15883,34.16,15889,15891,31.7,1.9486545004639624,0,32.36,0.38500000000000156,15904,2022-07-13 23:00:00+00:00,2022-07-14 00:00:00+00:00,34.93,35.08,11,8.389610389610356,0.6745406824146966,2.0,15901,2022-07-13 20:00:00+00:00,33.63,33.9,33.45,33.54,33.45,33.9,1.168831168831153,190966,2022-07-14 08:50:00+00:00,2022,530.0,34.04,34.06,33.9,33.91,0.0,35.31
2022-07-13 13:00:00+00:00__L15876__H15889,15894,2022-07-13 13:00:00+00:00,15895,2022-07-13 14:00:00+00:00,2022-07-13 15:00:00+00:00,2022,32.68,15876,15878,34.16,15889,15891,31.86,2.5091799265605883,1,33.46,0.3949999999999996,15904,2022-07-13 23:00:00+00:00,2022-07-14 00:00:00+00:00,34.93,35.08,9,7.772151898734187,0.5424354243542415,1.9493670886076049,15901,2022-07-13 20:00:00+00:00,33.63,33.9,33.45,33.54,33.45,33.9,1.1392405063291045,190966,2022-07-14 08:50:00+00:00,2022,530.0,34.04,34.06,33.9,33.91,0.0,35.31
2022-07-15 16:00:00+00:00__L15941__H15942,15945,2022-07-15 16:00:00+00:00,15947,2022-07-15 18:00:00+00:00,2022-07-15 19:00:00+00:00,2022,37.34,15941,15943,38.56,15942,15944,37.03,0.8302088912694221,2,38.11,0.5999999999999979,15948,2022-07-15 19:00:00+00:00,2022-07-15 20:00:00+00:00,38.8,38.87,1,2.9500000000000037,1.0,0.3999999999999929,15946,2022-07-15 17:00:00+00:00,37.28,37.76,37.03,37.1,37.03,37.76,1.2166666666666657,191399,2022-07-15 20:55:00+00:00,2022,55.0,37.85,37.88,37.74,37.76,0.02739726027396727,39.09
2022-07-22 02:00:00+00:00__L16095__H16096,16099,2022-07-22 02:00:00+00:00,16099,2022-07-22 02:00:00+00:00,2022-07-22 03:00:00+00:00,2022,42.54,16095,16097,43.57,16096,16098,42.52,0.047014574518091254,0,42.69,0.8100000000000023,16106,2022-07-22 09:00:00+00:00,2022-07-22 10:00:00+00:00,43.9,44.34,7,1.7037037037036933,0.6914285714285747,0.40740740740740417,16104,2022-07-22 07:00:00+00:00,43.15,43.45,42.73,43.05,42.73,43.45,0.8888888888888937,193324,2022-07-22 13:20:00+00:00,2022,200.0,43.79,43.83,43.3,43.3,0.2083333333333395,44.34
2022-07-23 18:00:00+00:00__L16133__H16136,16139,2022-07-23 18:00:00+00:00,16141,2022-07-23 20:00:00+00:00,2022-07-23 21:00:00+00:00,2022,39.36,16133,16135,40.48,16136,16138,38.59,1.9563008130081199,2,39.6,0.6049999999999969,16150,2022-07-24 05:00:00+00:00,2022-07-24 06:00:00+00:00,41.0,41.18,9,3.9834710743801804,0.4268292682926814,0.8595041322314145,16148,2022-07-24 03:00:00+00:00,40.04,40.06,39.44,39.58,39.44,40.06,1.0247933884297649,193895,2022-07-24 12:55:00+00:00,2022,415.0,40.27,40.3,40.06,40.24,0.0,41.38
2022-08-02 09:00:00+00:00__L16365__H16367,16370,2022-08-02 09:00:00+00:00,16370,2022-08-02 09:00:00+00:00,2022-08-02 10:00:00+00:00,2022,39.89,16365,16367,40.63,16367,16369,39.77,0.30082727500626083,0,39.99,0.5850000000000009,16375,2022-08-02 14:00:00+00:00,2022-08-02 15:00:00+00:00,41.46,41.53,5,2.888888888888881,0.6202531645569603,1.4188034188034138,16373,2022-08-02 12:00:00+00:00,40.52,40.62,39.87,40.08,39.87,40.62,1.2820512820512802,196617,2022-08-02 23:45:00+00:00,2022,525.0,40.92,40.92,40.39,40.43,0.3066666666666625,42.43
2022-08-04 16:00:00+00:00__L16421__H16422,16425,2022-08-04 16:00:00+00:00,16426,2022-08-04 17:00:00+00:00,2022-08-04 18:00:00+00:00,2022,38.3,16421,16423,39.83,16422,16424,37.9,1.0443864229764976,1,38.42,0.5399999999999956,16436,2022-08-05 03:00:00+00:00,2022-08-05 04:00:00+00:00,40.09,40.15,10,4.055555555555598,0.6987447698744734,0.4814814814814949,16433,2022-08-05 00:00:00+00:00,38.81,39.14,38.65,38.68,38.65,39.14,0.9074074074074185,198668,2022-08-10 02:40:00+00:00,2022,7120.0,39.2,39.31,39.13,39.28,0.02040816326530198,43.72
2022-08-13 16:00:00+00:00__L16637__H16638,16641,2022-08-13 16:00:00+00:00,16641,2022-08-13 16:00:00+00:00,2022-08-13 17:00:00+00:00,2022,46.18,16637,16639,47.17,16638,16640,46.05,0.28150714595063353,0,46.19,0.735000000000003,16655,2022-08-14 06:00:00+00:00,2022-08-14 07:00:00+00:00,47.43,47.6,14,1.8775510204081591,0.40789473684210414,0.3537414965986353,16652,2022-08-14 03:00:00+00:00,46.79,46.85,46.47,46.72,46.47,46.85,0.5170068027210898,199916,2022-08-14 10:40:00+00:00,2022,220.0,46.89,46.94,46.84,46.91,0.026315789473678797,48.05
2022-09-03 19:00:00+00:00__L17143__H17145,17148,2022-09-03 19:00:00+00:00,17149,2022-09-03 20:00:00+00:00,2022-09-03 21:00:00+00:00,2022,30.98,17143,17145,31.19,17145,17147,30.78,0.6455777921239486,1,30.99,0.19500000000000028,17154,2022-09-04 01:00:00+00:00,2022-09-04 02:00:00+00:00,31.2,31.25,5,2.1538461538461413,0.8399999999999795,0.051282051282041004,17153,2022-09-04 00:00:00+00:00,31.1,31.26,31.05,31.08,31.05,31.26,1.0769230769230798,205860,2022-09-04 02:00:00+00:00,2022,0.0,31.21,31.45,31.21,31.35,0.23809523809524052,31.25
2022-09-07 02:00:00+00:00__L17221__H17222,17227,2022-09-07 02:00:00+00:00,17227,2022-09-07 02:00:00+00:00,2022-09-07 03:00:00+00:00,2022,30.39,17221,17223,31.31,17222,17224,30.27,0.394866732477792,0,30.53,0.42499999999999893,17239,2022-09-07 14:00:00+00:00,2022-09-07 15:00:00+00:00,31.33,31.57,12,2.4941176470588267,0.7017543859649182,0.04705882352941088,17237,2022-09-07 12:00:00+00:00,31.14,31.2,30.82,31.12,30.82,31.2,0.8941176470588235,206885,2022-09-07 15:25:00+00:00,2022,25.0,31.33,31.33,31.2,31.21,0.0,31.57
2022-09-08 07:00:00+00:00__L17252__H17253,17256,2022-09-08 07:00:00+00:00,17256,2022-09-08 07:00:00+00:00,2022-09-08 08:00:00+00:00,2022,32.23,17252,17254,32.76,17253,17255,31.99,0.7446478436239481,0,32.36,0.365000000000002,17257,2022-09-08 08:00:00+00:00,2022-09-08 09:00:00+00:00,32.88,32.88,1,2.43835616438356,1.0,0.3287671232876819,17256,2022-09-08 07:00:00+00:00,32.38,32.48,31.99,32.36,31.99,32.48,1.342465753424646,207140,2022-09-08 12:40:00+00:00,2022,220.0,32.55,32.56,32.33,32.34,0.3061224489795899,33.4
2022-09-11 06:00:00+00:00__L17313__H17323,17327,2022-09-11 06:00:00+00:00,17327,2022-09-11 06:00:00+00:00,2022-09-11 07:00:00+00:00,2022,34.27,17313,17315,35.29,17323,17325,34.02,0.7295010213014297,0,34.35,0.3349999999999973,17337,2022-09-11 16:00:00+00:00,2022-09-11 17:00:00+00:00,35.75,36.02,10,5.164179104477644,0.7142857142857133,1.3731343283582225,17335,2022-09-11 14:00:00+00:00,34.78,34.84,34.66,34.74,34.66,34.84,0.5373134328358455,208099,2022-09-11 20:35:00+00:00,2022,215.0,35.27,35.27,34.68,34.91,0.8888888888888757,36.02
2022-09-11 21:00:00+00:00__L17334__H17337,17342,2022-09-11 21:00:00+00:00,17342,2022-09-11 21:00:00+00:00,2022-09-11 22:00:00+00:00,2022,34.5,17334,17336,36.02,17337,17339,34.25,0.7246376811594203,0,34.51,0.3000000000000007,17353,2022-09-12 08:00:00+00:00,2022-09-12 09:00:00+00:00,36.07,36.18,11,6.066666666666653,0.32098765432098814,0.1666666666666568,17350,2022-09-12 05:00:00+00:00,34.83,34.89,34.55,34.76,34.55,34.89,1.133333333333342,208605,2022-09-13 14:45:00+00:00,2022,1785.0,34.98,35.02,34.69,34.73,0.5882352941176495,38.93
2022-09-13 00:00:00+00:00__L17361__H17364,17369,2022-09-13 00:00:00+00:00,17369,2022-09-13 00:00:00+00:00,2022-09-13 01:00:00+00:00,2022,36.78,17361,17363,37.85,17364,17366,36.68,0.27188689505166236,0,37.03,0.5700000000000038,17371,2022-09-13 02:00:00+00:00,2022-09-13 03:00:00+00:00,37.9,38.19,2,2.140350877192966,1.0,0.08771929824560847,17369,2022-09-13 00:00:00+00:00,37.42,37.47,36.68,37.03,36.68,37.47,1.385964912280691,208578,2022-09-13 12:30:00+00:00,2022,570.0,38.75,38.85,36.0,37.38,1.0,38.93
2022-09-14 18:00:00+00:00__L17404__H17408,17411,2022-09-14 18:00:00+00:00,17411,2022-09-14 18:00:00+00:00,2022-09-14 19:00:00+00:00,2022,32.9,17404,17406,33.67,17408,17410,32.68,0.6686930091185376,0,33.08,0.3999999999999986,17414,2022-09-14 21:00:00+00:00,2022-09-14 22:00:00+00:00,34.01,34.17,3,3.3250000000000077,0.8378378378378434,0.8499999999999938,17413,2022-09-14 20:00:00+00:00,33.46,33.53,33.29,33.38,33.29,33.53,0.6000000000000071,209017,2022-09-15 01:05:00+00:00,2022,185.0,33.84,33.89,33.52,33.54,0.04166666666665803,34.33
