role,partition,dev_block,execution_start,H,L,R,parent_entry_ts,parent_exit_ts,parent_pnl,parent_pnl_5bps,signal_ts,confirm_ts,reentry_ts,reentry_price,reentry_R,exit_ts,exit_price,exit_reason,floor_close_ts,recovery_pnl,recovery_pnl_5bps,combined_episode_pnl,combined_episode_pnl_5bps,rescued,rescued_5bps,ref_width_pct,parent_mfe_R,parent_mae_R,parent_hold_min,exit_to_signal_min,signal_to_confirm_min,confirm_to_e20_min,confirm_close_R,confirm_body_R,running_mfe_R_to_confirm,running_mae_R_to_confirm,preconfirm_30m_return_R,preexit_60m_return_R,preexit_60m_range_R,preentry_30m_return_R,preentry_30m_range_R,preentry_60m_return_R,preentry_60m_range_R,last_completed_close_R_before_e20,stress_outcome,raw_outcome
REF_SUPPORT,external,,2020-09-21 15:00:00+00:00,2.7324,2.4576,0.2748000000000004,2020-09-21 18:10:00+00:00,2020-09-21 18:40:00+00:00,-0.27448397013613013,-0.5244839701361301,2020-09-21 18:50:00+00:00,2020-09-21 19:00:00+00:00,2020-09-21 19:05:00+00:00,2.78736,0.2,2020-09-21 20:10:00+00:00,2.8423200000000004,TARGET,,9.85879111417265,9.608791114172648,9.58430714403652,9.084307144036519,True,True,0.10057092665788331,0.09425036390101892,0.02729257641921497,30.0,10.0,10.0,5.0,0.24999999999999878,0.09679767103347779,0.25254730713245926,0.02729257641921497,0.2416302765647733,0.05494905385735033,0.19359534206695883,0.25982532751091714,0.2798398835516743,0.2583697234352243,0.2922125181950515,0.24999999999999878,WIN,WIN
REF_SUPPORT,external,,2020-11-21 15:00:00+00:00,2.3609,2.14,0.22089999999999987,2020-11-21 15:05:00+00:00,2020-11-21 15:25:00+00:00,-2.668473887076972,-2.9184738870769724,2020-11-21 15:30:00+00:00,2020-11-21 15:40:00+00:00,2020-11-21 15:45:00+00:00,2.40508,0.2,2020-11-21 15:55:00+00:00,2.374,E10_FLOOR,2020-11-21 15:50:00+00:00,-6.461323531857522,-6.711323531857522,-9.129797418934494,-9.629797418934494,False,False,0.09356601296115882,0.23223177908555875,0.1833408782254424,20.0,5.0,10.0,5.0,0.12177455862381141,0.08963331824354935,0.14984155726573178,0.06518786781349116,-0.06428248076052612,0.4721593481213214,0.7161611588954278,-0.06699864191942126,0.3064735174287004,0.237664101403349,0.4368492530556807,0.12177455862381141,FAIL,FAIL
REF_SUPPORT,external,,2020-12-05 15:00:00+00:00,1.9308,1.8848,0.04600000000000004,2020-12-05 15:00:00+00:00,2020-12-05 16:05:00+00:00,-0.8804640563497279,-1.130464056349728,2020-12-05 16:15:00+00:00,2020-12-05 16:25:00+00:00,2020-12-05 16:30:00+00:00,1.9400000000000002,0.2,2020-12-05 16:35:00+00:00,1.9492,TARGET,,2.371134020618504,2.121134020618504,1.490669964268776,0.990669964268776,True,True,0.0238243215247566,0.2521739130434744,0.13913043478260773,65.0,10.0,10.0,5.0,0.20869565217390917,-0.02608695652174106,0.3260869565217367,0.1021739130434814,0.1586956521739099,-0.2826086956521715,0.380434782608692,0.29130434782608355,0.45434782608695434,0.19565217391304107,0.45434782608695434,0.20869565217390917,WIN,WIN
REF_SUPPORT,external,,2020-12-31 15:00:00+00:00,1.5117,1.412,0.09970000000000012,2020-12-31 17:10:00+00:00,2020-12-31 18:25:00+00:00,-0.7276576040219362,-0.9776576040219362,2020-12-31 18:30:00+00:00,2020-12-31 18:40:00+00:00,2020-12-31 18:45:00+00:00,1.5316400000000001,0.2,2020-12-31 18:55:00+00:00,1.5207,E10_FLOOR,2020-12-31 18:50:00+00:00,-3.571335300723455,-3.8213353007234554,-4.298992904745392,-4.798992904745392,False,False,0.06595223920089972,0.2407221664994984,0.20060180541624867,75.0,5.0,10.0,5.0,0.20060180541624867,0.019057171514543735,0.32898696088264695,0.029087261785357282,0.09829488465396208,-0.008024072216649056,0.2668004012036101,0.19658976930792416,0.3751253761283835,0.07121364092276929,0.3751253761283835,0.20060180541624867,FAIL,FAIL
REF_SUPPORT,external,,2021-01-16 15:00:00+00:00,3.5683,3.1236,0.44469999999999965,2021-01-16 17:50:00+00:00,2021-01-17 02:55:00+00:00,-4.4979401956113385,-4.7479401956113385,2021-01-17 03:20:00+00:00,2021-01-17 03:30:00+00:00,2021-01-17 03:35:00+00:00,3.65724,0.2,2021-01-17 03:45:00+00:00,3.5867,E10_FLOOR,2021-01-17 03:40:00+00:00,-9.643884459319018,-9.893884459319018,-14.141824654930357,-14.641824654930357,False,False,0.12462517165036563,0.3314594108387684,0.6478524848212284,545.0,25.0,10.0,5.0,0.21182819878569903,0.06768608050371046,0.2651225545311451,0.14189341128850907,0.3330335057342029,0.06296379581740509,0.1598830672363401,0.3332583764335512,0.4007195862379133,0.3190915223746351,0.40701596581965416,0.21182819878569903,FAIL,FAIL
REF_SUPPORT,external,,2021-03-26 15:00:00+00:00,14.1809,13.4163,0.7645999999999997,2021-03-26 16:20:00+00:00,2021-03-26 19:30:00+00:00,-0.2362332433060721,-0.4862332433060721,2021-03-26 19:50:00+00:00,2021-03-26 20:00:00+00:00,2021-03-26 20:10:00+00:00,14.33382,0.2,2021-03-26 21:45:00+00:00,14.48674,TARGET,,5.33423748868056,5.08423748868056,5.098004245374488,4.598004245374488,True,True,0.053917593382648475,0.3614962071671472,0.15694480774260955,190.0,20.0,10.0,10.0,0.16950039236201933,0.023280146481819745,0.17760920742872288,0.08252681140465423,0.1836254250588539,-0.22665445984828822,0.29414072717760914,0.2096521056761699,0.2538582265236734,0.10358357311012319,0.2611823175516611,0.1484436306565527,WIN,WIN
REF_SUPPORT,external,,2021-04-04 15:00:00+00:00,25.0326,23.3189,1.7136999999999993,2021-04-04 16:00:00+00:00,2021-04-04 16:10:00+00:00,-0.8628748112460838,-1.1128748112460838,2021-04-04 16:25:00+00:00,2021-04-04 16:35:00+00:00,2021-04-04 16:40:00+00:00,25.375339999999998,0.2,2021-04-04 17:10:00+00:00,25.1121,E10_FLOOR,2021-04-04 17:05:00+00:00,-5.186925574199142,-5.436925574199142,-6.049800385445225,-6.549800385445225,False,False,0.0684587298163195,0.09768337515317776,0.19980159887961602,10.0,15.0,10.0,5.0,0.18492151485090771,-0.06261305946198413,0.3194841570870066,0.13572970765011264,0.21298943805800233,0.11303028534749363,0.39738577347260384,0.284763961020015,0.4552138647371192,0.4357822255937449,0.5915854583649436,0.18492151485090771,FAIL,FAIL
REF_SUPPORT,external,,2021-04-18 15:00:00+00:00,27.4772,24.9075,2.569700000000001,2021-04-18 15:15:00+00:00,2021-04-18 15:40:00+00:00,-5.78843550288971,-6.038435502889711,2021-04-18 15:45:00+00:00,2021-04-18 15:55:00+00:00,2021-04-18 16:00:00+00:00,27.99114,0.2,2021-04-18 16:15:00+00:00,28.50508,TARGET,,9.180404942421006,8.930404942421005,3.3919694395312963,2.8919694395312936,True,True,0.09352117391873993,0.14698213799276205,0.13818733704323463,25.0,5.0,10.0,5.0,0.24843366929991847,0.01879596840098109,0.33700431957037763,0.13818733704323463,0.23524146787562802,0.21344904074405452,0.42872708876522575,0.10713312838074535,0.47519165661361223,0.464334358096276,0.6187492703428413,0.24843366929991847,WIN,WIN
REF_SUPPORT,external,,2021-05-20 15:00:00+00:00,45.001,39.601,5.399999999999999,2021-05-20 15:10:00+00:00,2021-05-20 15:20:00+00:00,-0.9666451856624736,-1.2166451856624736,2021-05-20 15:40:00+00:00,2021-05-20 15:50:00+00:00,2021-05-20 15:55:00+00:00,46.080999999999996,0.2,2021-05-20 16:05:00+00:00,44.427,E10_FLOOR,2021-05-20 16:00:00+00:00,-17.946659143681764,-18.196659143681764,-18.913304329344236,-19.413304329344236,False,False,0.11999733339259125,0.05000000000000059,0.13703703703703612,10.0,20.0,10.0,5.0,0.1435185185185196,0.024259259259259307,0.23129629629629678,0.13148148148148167,0.17277777777777778,0.19185185185185216,0.3729629629629636,0.13777777777777908,0.3627777777777785,0.4024074074074078,0.5346296296296299,0.1435185185185196,FAIL,FAIL
REF_SUPPORT,external,,2021-07-24 15:00:00+00:00,29.141,28.264,0.8769999999999989,2021-07-24 16:40:00+00:00,2021-07-24 16:50:00+00:00,-1.1152671493771527,-1.3652671493771527,2021-07-24 16:55:00+00:00,2021-07-24 17:05:00+00:00,2021-07-24 17:10:00+00:00,29.316399999999998,0.2,2021-07-24 17:20:00+00:00,29.491799999999998,TARGET,,2.991499638427597,2.741499638427597,1.8762324890504445,1.3762324890504445,True,True,0.030095055077039187,0.1630558722919052,0.153933865450397,10.0,5.0,10.0,5.0,0.1265678449258846,-0.007981755986318652,0.18129988597491753,0.1470923603192679,0.24629418472063602,0.8643101482326112,1.147092360319272,0.07867730900798078,0.33523375142531453,0.9030786773090069,1.1653363740022842,0.1265678449258846,WIN,WIN
REF_SUPPORT,external,,2021-07-25 15:00:00+00:00,28.444,26.526,1.9179999999999993,2021-07-26 00:20:00+00:00,2021-07-26 00:30:00+00:00,-0.33398959358738045,-0.5839895935873805,2021-07-26 00:35:00+00:00,2021-07-26 00:45:00+00:00,2021-07-26 00:50:00+00:00,28.8276,0.2,2021-07-26 00:55:00+00:00,29.211199999999998,TARGET,,6.653346098877466,6.403346098877466,6.319356505290086,5.819356505290086,True,True,0.06743074110532975,0.09906152241918736,0.06517205422314915,10.0,5.0,10.0,5.0,0.29197080291970934,0.13138686131386995,0.31074035453597515,0.011991657977059278,0.33263816475495406,0.35766423357664245,0.42231491136600574,0.2825860271115755,0.3759124087591243,0.49530761209593493,0.540145985401459,0.29197080291970934,WIN,WIN
REF_SUPPORT,external,,2021-09-06 15:00:00+00:00,146.336,135.721,10.615000000000009,2021-09-06 15:10:00+00:00,2021-09-06 15:20:00+00:00,-0.9430352066477354,-1.1930352066477354,2021-09-06 15:30:00+00:00,2021-09-06 15:40:00+00:00,2021-09-06 15:45:00+00:00,148.459,0.2,2021-09-06 15:55:00+00:00,150.58200000000002,TARGET,,7.150122255976443,6.900122255976443,6.207087049328708,5.707087049328708,True,True,0.07253854143888044,0.14432406971266895,0.10419218087612077,10.0,10.0,10.0,5.0,0.2961846443711704,0.02138483278379686,0.3213377296278849,0.0780028261893549,0.2608572774375859,0.19670277908619802,0.3870937352802643,0.32218558643428963,0.3993405558172398,0.49420631182288993,0.5558172397550637,0.2961846443711704,WIN,WIN
REF_SUPPORT,external,,2021-10-28 15:00:00+00:00,201.55,194.648,6.902000000000015,2021-10-29 01:25:00+00:00,2021-10-29 01:35:00+00:00,-2.331927561399161,-2.5819275613991612,2021-10-29 01:40:00+00:00,2021-10-29 01:50:00+00:00,2021-10-29 01:55:00+00:00,202.93040000000002,0.2,2021-10-29 02:10:00+00:00,204.31080000000003,TARGET,,3.4011661140962435,3.1511661140962435,1.0692385526970827,0.5692385526970822,True,True,0.034244604316546835,0.15401332946971688,0.1884960880904105,10.0,5.0,10.0,5.0,0.16835699797159884,-0.049550854824690266,0.3104897131266294,0.1884960880904105,0.26006954505940066,0.6789336424224858,0.9655172413793064,0.06824108953926024,0.4989858012170399,0.4978267168936498,0.8371486525644751,0.16835699797159884,WIN,WIN
REF_SUPPORT,external,,2021-11-13 15:00:00+00:00,235.16,225.411,9.748999999999995,2021-11-13 15:00:00+00:00,2021-11-13 15:25:00+00:00,-0.04890287463854559,-0.2989028746385456,2021-11-13 15:30:00+00:00,2021-11-13 15:40:00+00:00,2021-11-13 15:45:00+00:00,237.1098,0.2,2021-11-13 16:00:00+00:00,233.736,E10_FLOOR,2021-11-13 15:55:00+00:00,-7.114425468706942,-7.364425468706942,-7.163328343345488,-7.663328343345488,False,False,0.04145688042184043,0.18873730639039946,0.09713816801723286,25.0,5.0,10.0,5.0,0.17817212021745776,0.03333675248743346,0.20422607446917784,0.09713816801723286,0.06062160221560981,0.21017540260539622,0.4015796491947886,0.07405887783362194,0.3013642424864107,0.3154169658426495,0.39819468663452734,0.17817212021745776,FAIL,FAIL
REF_SUPPORT,reference_validation,,2025-01-22 15:00:00+00:00,264.9,252.08,12.819999999999965,2025-01-22 19:50:00+00:00,2025-01-22 20:05:00+00:00,-0.3963759909399456,-0.6463759909399456,2025-01-22 20:10:00+00:00,2025-01-22 20:20:00+00:00,2025-01-22 20:25:00+00:00,267.46399999999994,0.2,2025-01-22 20:30:00+00:00,270.02799999999996,TARGET,,4.793168426405092,4.543168426405092,4.396792435465146,3.8967924354651466,True,True,0.04839562098905234,0.1638065522620927,0.12636505460218478,15.0,5.0,10.0,5.0,0.18096723868955197,-0.03120124804992031,0.37441497659906586,0.033541341653662335,0.17706708268331084,0.938377535101409,1.0366614664586606,0.15678627145086219,0.4680187207488312,0.8611544461778511,1.126365054602187,0.18096723868955197,WIN,WIN
REF_SUPPORT,reference_validation,,2025-04-09 15:00:00+00:00,107.4,102.22,5.180000000000007,2025-04-09 16:30:00+00:00,2025-04-09 16:45:00+00:00,-0.8845437616387675,-1.1345437616387675,2025-04-09 16:50:00+00:00,2025-04-09 17:00:00+00:00,2025-04-09 17:05:00+00:00,108.436,0.2,2025-04-09 17:20:00+00:00,109.47200000000001,TARGET,,4.777011324652358,4.527011324652358,3.8924675630135908,3.3924675630135908,True,True,0.04823091247672259,0.06756756756756638,0.1505791505791506,15.0,5.0,10.0,5.0,0.35328185328185246,0.2007722007722017,0.3725868725868707,0.07335907335907513,0.3108108108108103,0.1718146718146717,0.3050193050193043,0.3455598455598463,0.4459459459459458,0.49227799227799107,0.5521235521235512,0.35328185328185246,WIN,WIN
REF_SUPPORT,reference_validation,,2025-05-04 15:00:00+00:00,146.6,144.67,1.9300000000000068,2025-05-04 15:00:00+00:00,2025-05-04 15:45:00+00:00,-0.03410641200540798,-0.284106412005408,2025-05-04 15:50:00+00:00,2025-05-04 16:00:00+00:00,2025-05-04 16:05:00+00:00,146.986,0.2,2025-05-04 16:15:00+00:00,146.7,E10_FLOOR,2025-05-04 16:10:00+00:00,-0.9728817710530357,-1.2228817710530357,-1.0069881830584437,-1.5069881830584437,False,False,0.013165075034106459,0.3005181347150313,0.1398963730569849,45.0,5.0,10.0,5.0,0.21243523316061924,0.14507772020725396,0.2383419689119204,0.1398963730569849,0.1502590673575083,0.2538860103626981,0.4922279792746185,0.18134715025906378,0.37823834196890527,0.062176165803110944,0.44041450777201624,0.21243523316061924,FAIL,FAIL
REF_SUPPORT,reference_validation,,2025-06-19 15:00:00+00:00,146.45,142.84,3.609999999999985,2025-06-19 22:05:00+00:00,2025-06-19 22:25:00+00:00,0.0,-0.25,2025-06-19 22:30:00+00:00,2025-06-19 22:40:00+00:00,2025-06-19 22:45:00+00:00,147.172,0.2,2025-06-19 22:55:00+00:00,146.76,E10_FLOOR,2025-06-19 22:50:00+00:00,-1.399722773353651,-1.649722773353651,-1.399722773353651,-1.899722773353651,False,False,0.024650051212017656,0.05817174515235701,0.14127423822714488,20.0,5.0,10.0,5.0,0.18836565096953176,0.008310249307479574,0.27423822714681806,0.002770083102490567,0.18005540166205217,0.29639889196675834,0.41828254847645346,0.14958448753462444,0.3240997229916876,0.36842105263157604,0.5761772853185575,0.18836565096953176,FAIL,FAIL
REF_SUPPORT,reference_validation,,2025-07-02 15:00:00+00:00,150.59,147.03,3.5600000000000023,2025-07-02 15:10:00+00:00,2025-07-02 15:30:00+00:00,-0.23241915133803692,-0.4824191513380369,2025-07-02 15:50:00+00:00,2025-07-02 16:00:00+00:00,2025-07-02 16:05:00+00:00,151.302,0.2,2025-07-02 16:10:00+00:00,152.014,TARGET,,2.352910073892045,2.102910073892045,2.120490922554008,1.620490922554008,True,True,0.023640347964672303,0.2219101123595482,0.13202247191011196,20.0,20.0,10.0,5.0,0.2837078651685366,0.10393258426966413,0.2977528089887645,0.13202247191011196,0.2949438202247141,0.26685393258427426,0.654494382022467,0.2977528089887645,0.3483146067415754,0.36797752808988804,0.42977528089887646,0.2837078651685366,WIN,WIN
REF_SUPPORT,reference_validation,,2025-08-09 15:00:00+00:00,183.26,178.79,4.469999999999999,2025-08-09 20:40:00+00:00,2025-08-10 02:55:00+00:00,-0.1364182036450723,-0.3864182036450723,2025-08-10 03:05:00+00:00,2025-08-10 03:15:00+00:00,2025-08-10 03:20:00+00:00,184.154,0.2,2025-08-10 03:25:00+00:00,185.048,TARGET,,2.4273162679062654,2.1773162679062654,2.290898064261193,1.7908980642611931,True,True,0.024391574811742874,0.3892617449664451,0.8165548098433956,375.0,10.0,10.0,5.0,0.3803131991051493,0.1565995525727108,0.3892617449664451,0.08948545861297033,0.3624161073825514,-0.27069351230424604,0.4787472035794154,0.42953020134228553,0.4787472035794154,0.11856823266219267,0.4787472035794154,0.3803131991051493,WIN,WIN
REF_SUPPORT,reference_validation,,2025-09-26 15:00:00+00:00,198.18,190.72,7.460000000000008,2025-09-26 16:10:00+00:00,2025-09-26 16:35:00+00:00,-0.378443838934317,-0.628443838934317,2025-09-26 16:40:00+00:00,2025-09-26 16:50:00+00:00,2025-09-26 17:00:00+00:00,199.672,0.2,2025-09-26 17:25:00+00:00,201.16400000000002,TARGET,,3.7361272486878816,3.4861272486878816,3.3576834097535646,2.8576834097535646,True,True,0.03764254717933196,0.14209115281501355,0.1005361930294905,25.0,5.0,10.0,10.0,0.14209115281501355,-0.020107238605895052,0.19839142091152656,0.034852546916892636,0.045576407506702825,0.33378016085790974,0.47989276139410303,0.19034852546916703,0.2386058981233243,0.35790884718498456,0.5321715817694362,0.17024128686326817,WIN,WIN
REF_SUPPORT,reference_validation,,2025-10-12 15:00:00+00:00,188.82,178.02,10.799999999999983,2025-10-12 15:05:00+00:00,2025-10-12 15:45:00+00:00,-0.34424319457682095,-0.594243194576821,2025-10-12 15:50:00+00:00,2025-10-12 16:00:00+00:00,2025-10-12 16:05:00+00:00,190.98,0.2,2025-10-12 16:10:00+00:00,193.14,TARGET,,5.655042412818112,5.405042412818112,5.310799218241291,4.810799218241291,True,True,0.057197330791229656,0.24907407407407425,0.13703703703703632,40.0,5.0,10.0,5.0,0.3759259259259267,0.1777777777777769,0.3944444444444469,0.013888888888889436,0.37407407407407395,0.5000000000000013,1.0907407407407426,0.3342592592592584,0.5138888888888907,0.39629629629629703,0.5314814814814831,0.3759259259259267,WIN,WIN
REF_SUPPORT,reference_validation,,2025-11-10 15:00:00+00:00,170.4,165.2,5.200000000000017,2025-11-11 01:15:00+00:00,2025-11-11 02:55:00+00:00,-0.6748826291080312,-0.9248826291080312,2025-11-11 03:05:00+00:00,2025-11-11 03:15:00+00:00,2025-11-11 03:20:00+00:00,171.44,0.2,2025-11-11 03:30:00+00:00,170.76,E10_FLOOR,2025-11-11 03:25:00+00:00,-1.9832011199253374,-2.2332011199253374,-2.6580837490333686,-3.1580837490333686,False,False,0.03051643192488273,0.10769230769230778,0.8211538461538455,100.0,10.0,10.0,5.0,0.18846153846153588,-0.013461538461537106,0.2596153846153827,0.13076923076923166,0.31346153846153657,0.5519230769230705,0.9211538461538415,0.24615384615384556,0.40576923076923205,0.6884615384615331,0.8749999999999993,0.18846153846153588,FAIL,FAIL
REF_SUPPORT,reference_validation,,2025-12-27 15:00:00+00:00,123.31,122.45,0.8599999999999994,2025-12-27 15:10:00+00:00,2025-12-27 15:20:00+00:00,-0.608223177357925,-0.858223177357925,2025-12-27 15:30:00+00:00,2025-12-27 15:40:00+00:00,2025-12-27 15:45:00+00:00,123.482,0.2,2025-12-27 15:50:00+00:00,123.38,E10_FLOOR_ENTRY_BAR,2025-12-27 15:45:00+00:00,-0.41301566220180996,-0.66301566220181,-1.021238839559735,-1.521238839559735,False,False,0.006974292433703669,0.05813953488371766,0.24418604651163733,10.0,10.0,10.0,5.0,0.22093023255813704,0.04651162790698404,0.3720930232558063,0.24418604651163733,0.19767441860465326,0.4418604651162741,0.6046511627906934,0.38372093023255643,0.6162790697674436,0.4302325581395405,0.6860465116278949,0.22093023255813704,FAIL,FAIL
REF_SUPPORT,reference_validation,,2026-04-23 15:00:00+00:00,86.15,85.13,1.0200000000000102,2026-04-23 15:15:00+00:00,2026-04-23 15:30:00+00:00,-0.5803830528148812,-0.8303830528148812,2026-04-23 15:35:00+00:00,2026-04-23 15:45:00+00:00,2026-04-23 15:50:00+00:00,86.35400000000001,0.2,2026-04-23 15:55:00+00:00,86.12,E10_FLOOR_ENTRY_BAR,2026-04-23 15:50:00+00:00,-1.3548880190842882,-1.6048880190842882,-1.9352710718991695,-2.4352710718991695,False,False,0.011839814277423217,0.3333333333333194,0.3823529411764673,15.0,5.0,10.0,5.0,0.3431372549019518,0.20588235294116827,0.35294117647058415,0.21568627450980063,0.26470588235293463,0.3039215686274502,0.725490196078419,0.20588235294116827,0.5686274509803848,0.4509803921568521,0.7450980392156838,0.3431372549019518,FAIL,FAIL
REF_SUPPORT,reference_validation,,2026-05-29 15:00:00+00:00,82.4,80.3,2.1000000000000085,2026-05-29 15:25:00+00:00,2026-05-29 15:55:00+00:00,-0.12135922330103188,-0.3713592233010319,2026-05-29 16:00:00+00:00,2026-05-29 16:10:00+00:00,2026-05-29 16:15:00+00:00,82.82000000000001,0.2,2026-05-29 16:20:00+00:00,82.46,E10_FLOOR_ENTRY_BAR,2026-05-29 16:15:00+00:00,-2.173388070514426,-2.4233880705144264,-2.294747293815458,-2.7947472938154583,False,False,0.025485436893203987,0.39523809523809283,0.22380952380952235,30.0,5.0,10.0,5.0,0.16666666666666327,0.03809523809523713,0.22380952380952235,0.019047619047621946,0.1571428571428557,0.5904761904761924,1.0,0.03809523809523713,0.2952380952380962,0.2999999999999966,0.6476190476190448,0.16666666666666327,FAIL,FAIL
REF_SUPPORT,reference_validation,,2026-07-17 15:00:00+00:00,74.97,73.32,1.6500000000000057,2026-07-17 16:40:00+00:00,2026-07-17 16:55:00+00:00,-0.13338668800849662,-0.3833866880084966,2026-07-17 17:05:00+00:00,2026-07-17 17:15:00+00:00,2026-07-17 17:25:00+00:00,75.3,0.2,2026-07-17 18:20:00+00:00,75.04,E10_FLOOR,2026-07-17 18:15:00+00:00,-1.7264276228419195,-1.9764276228419198,-1.8598143108504162,-2.3598143108504166,False,False,0.02200880352140864,0.07272727272727524,0.10303030303030371,15.0,10.0,10.0,10.0,0.13939393939394132,-0.042424242424238146,0.3696969696969681,0.05454545454545642,0.1333333333333322,0.10303030303030371,0.32727272727272994,0.151515151515151,0.4242424242424245,0.2242424242424176,0.5878787878787851,0.11515151515151338,FAIL,FAIL
