partition,timeframe,signal_ts,entry_ts,exit_ts,entry_px,exit_px,return,mfe,mae,bars_held,hold_minutes,gross_pnl_usd,fee_sensitive_pnl_usd,exit_reason,context_15m,context_1h,context_4h
reference_validation,5m,2025-12-19 14:05:00+00:00,2025-12-19 14:10:00+00:00,2025-12-19 14:20:00+00:00,88082.0,87989.0,-0.0010558343361867228,0.002910923911809471,-0.0015303921346019322,2,10,-0.5279171680933614,-0.9279171680933614,REVERSAL_CUT,HEALTHY_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-19 14:45:00+00:00,2025-12-19 14:50:00+00:00,2025-12-19 14:55:00+00:00,88168.9,87897.3,-0.003080451270232376,0.0002291057277568065,-0.0033946210058193316,1,5,-1.540225635116188,-1.940225635116188,REVERSAL_CUT,HEALTHY_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-19 14:55:00+00:00,2025-12-19 15:00:00+00:00,2025-12-19 15:30:00+00:00,88140.8,88156.8,0.00018152773743818074,0.013998057653209495,-0.0024472208103397675,6,30,0.09076386871909037,-0.30923613128090965,DYNAMIC_DETERIORATION_CUT,HEALTHY_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-19 15:30:00+00:00,2025-12-19 15:35:00+00:00,2025-12-19 15:40:00+00:00,88189.7,88163.7,-0.0002948190094761438,0.0021578483655120273,-0.0015273892529399369,1,5,-0.1474095047380719,-0.5474095047380719,DYNAMIC_DETERIORATION_CUT,HEALTHY_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-19 16:05:00+00:00,2025-12-19 16:10:00+00:00,2025-12-19 16:50:00+00:00,88323.8,88259.4,-0.0007291352953564534,0.0063878592180137694,-0.001182014360795236,8,40,-0.3645676476782267,-0.7645676476782267,DYNAMIC_DETERIORATION_CUT,DETERIORATING,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-19 20:20:00+00:00,2025-12-19 20:25:00+00:00,2025-12-19 21:15:00+00:00,88108.8,87880.0,-0.002596789423984891,0.003376507227427883,-0.002798812377424298,10,50,-1.2983947119924455,-1.6983947119924454,DYNAMIC_DETERIORATION_CUT,STRONG_BULL,HEALTHY_BULL,REVERSAL
reference_validation,5m,2025-12-19 22:05:00+00:00,2025-12-19 22:10:00+00:00,2025-12-19 23:35:00+00:00,88098.1,88167.9,0.0007922985853268116,0.003363296143730654,-0.0011430439475994536,17,85,0.3961492926634058,-0.0038507073365942057,DYNAMIC_DETERIORATION_CUT,STRONG_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-20 01:20:00+00:00,2025-12-20 01:25:00+00:00,2025-12-20 01:40:00+00:00,88131.7,88064.8,-0.000759091223702657,6.807993037760696e-06,-0.0010416229347669503,3,15,-0.3795456118513285,-0.7795456118513285,DYNAMIC_DETERIORATION_CUT,HEALTHY_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-20 02:20:00+00:00,2025-12-20 02:25:00+00:00,2025-12-20 04:00:00+00:00,88069.5,88165.3,0.0010877772668176355,0.002558206870710178,-7.039894628668719e-05,19,95,0.5438886334088178,0.14388863340881775,DYNAMIC_DETERIORATION_CUT,DETERIORATING,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-20 04:30:00+00:00,2025-12-20 04:35:00+00:00,2025-12-20 05:55:00+00:00,88263.3,88276.1,0.0001450206371165219,0.003268629203757367,-0.0007183053432174846,16,80,0.07251031855826096,-0.32748968144173907,DYNAMIC_DETERIORATION_CUT,HEALTHY_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-20 08:05:00+00:00,2025-12-20 08:10:00+00:00,2025-12-20 08:55:00+00:00,88310.0,88250.0,-0.0006794247537085241,0.0009942248895935535,-0.0006794247537085241,9,45,-0.33971237685426203,-0.739712376854262,REVERSAL_CUT,HEALTHY_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-20 09:20:00+00:00,2025-12-20 09:25:00+00:00,2025-12-20 09:30:00+00:00,88301.8,88267.3,-0.00039070551223185923,0.0,-0.0004699790944239224,1,5,-0.19535275611592962,-0.5953527561159296,DYNAMIC_DETERIORATION_CUT,HEALTHY_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-20 12:10:00+00:00,2025-12-20 12:15:00+00:00,2025-12-20 12:20:00+00:00,88231.0,88201.4,-0.0003354829935057202,1.1333884917252846e-06,-0.0005780281307024016,1,5,-0.1677414967528601,-0.5677414967528601,REVERSAL_CUT,HEALTHY_BULL,HEALTHY_BULL,REVERSAL
reference_validation,5m,2025-12-20 13:00:00+00:00,2025-12-20 13:05:00+00:00,2025-12-20 13:10:00+00:00,88309.4,88087.8,-0.0025093591395705106,0.0,-0.002722247008812184,1,5,-1.2546795697852553,-1.6546795697852552,REVERSAL_CUT,HEALTHY_BULL,HEALTHY_BULL,REVERSAL
reference_validation,5m,2025-12-20 17:25:00+00:00,2025-12-20 17:30:00+00:00,2025-12-20 17:55:00+00:00,88194.8,88146.0,-0.0005533206039358696,3.288175720106423e-05,-0.000763083537804965,5,25,-0.2766603019679348,-0.6766603019679348,DYNAMIC_DETERIORATION_CUT,REVERSAL,HEALTHY_BULL,REVERSAL
reference_validation,5m,2025-12-20 18:20:00+00:00,2025-12-20 18:25:00+00:00,2025-12-20 19:50:00+00:00,88156.6,88195.3,0.00043899152190540747,0.0028483403398043006,-0.0002109881733188823,17,85,0.21949576095270373,-0.1805042390472963,DYNAMIC_DETERIORATION_CUT,REVERSAL,HEALTHY_BULL,REVERSAL
reference_validation,5m,2025-12-20 20:15:00+00:00,2025-12-20 20:20:00+00:00,2025-12-20 20:45:00+00:00,88234.5,88197.3,-0.0004216037944341222,0.000574605171446585,-0.0004363372603686244,5,25,-0.2108018972170611,-0.6108018972170611,DYNAMIC_DETERIORATION_CUT,STRONG_BULL,HEALTHY_BULL,REVERSAL
reference_validation,5m,2025-12-20 20:55:00+00:00,2025-12-20 21:00:00+00:00,2025-12-20 21:50:00+00:00,88250.3,88195.7,-0.000618694780641027,0.00209177759169088,-0.0008895153897493513,10,50,-0.3093473903205135,-0.7093473903205135,REVERSAL_CUT,STRONG_BULL,HEALTHY_BULL,REVERSAL
reference_validation,5m,2025-12-20 22:45:00+00:00,2025-12-20 22:50:00+00:00,2025-12-21 00:40:00+00:00,88232.0,88295.3,0.0007174267839333837,0.0019040710853204246,-0.00020967449451447795,22,110,0.35871339196669183,-0.04128660803330819,DYNAMIC_DETERIORATION_CUT,TRANSITION,HEALTHY_BULL,REVERSAL
reference_validation,5m,2025-12-21 06:10:00+00:00,2025-12-21 06:15:00+00:00,2025-12-21 06:40:00+00:00,88148.6,88078.5,-0.0007952480243589299,0.0002938220232651112,-0.0007941135763925855,5,25,-0.39762401217946497,-0.797624012179465,REVERSAL_CUT,REVERSAL,DETERIORATING,REVERSAL
reference_validation,5m,2025-12-21 07:15:00+00:00,2025-12-21 07:20:00+00:00,2025-12-21 07:30:00+00:00,88090.1,88071.6,-0.00021001224882255531,0.000202065839407517,-0.0002111474501675925,2,10,-0.10500612441127766,-0.5050061244112777,REVERSAL_CUT,REVERSAL,DETERIORATING,REVERSAL
reference_validation,5m,2025-12-21 07:55:00+00:00,2025-12-21 08:00:00+00:00,2025-12-21 10:35:00+00:00,88138.8,88571.7,0.004911571294367478,0.010338239231757251,-0.00040277380676845276,31,155,2.455785647183739,2.0557856471837392,DYNAMIC_DETERIORATION_CUT,REVERSAL,HEALTHY_BULL,REVERSAL
reference_validation,5m,2025-12-21 12:10:00+00:00,2025-12-21 12:15:00+00:00,2025-12-21 12:45:00+00:00,88719.4,88535.3,-0.0020750816619587997,0.0018767034042159736,-0.0023737761977650207,6,30,-1.0375408309793999,-1.4375408309793998,REVERSAL_CUT,HEALTHY_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-21 17:00:00+00:00,2025-12-21 17:05:00+00:00,2025-12-21 18:05:00+00:00,88371.4,88163.4,-0.0023537026685104268,0.000933559952654317,-0.002788232391927603,12,60,-1.1768513342552134,-1.5768513342552133,REVERSAL_CUT,REVERSAL,HEALTHY_BULL,REVERSAL
reference_validation,5m,2025-12-21 18:45:00+00:00,2025-12-21 18:50:00+00:00,2025-12-21 19:35:00+00:00,88252.1,88220.3,-0.0003603313688853582,0.002581241692832137,-0.0010198057609960287,9,45,-0.1801656844426791,-0.5801656844426791,REVERSAL_CUT,REVERSAL,HEALTHY_BULL,REVERSAL
reference_validation,5m,2025-12-21 19:40:00+00:00,2025-12-21 19:45:00+00:00,2025-12-21 20:15:00+00:00,88379.2,88280.1,-0.001121304560348979,0.0023625468436012653,-0.0012570831145789496,6,30,-0.5606522801744895,-0.9606522801744896,DYNAMIC_DETERIORATION_CUT,REVERSAL,HEALTHY_BULL,REVERSAL
reference_validation,5m,2025-12-21 21:20:00+00:00,2025-12-21 21:25:00+00:00,2025-12-21 21:40:00+00:00,88309.4,88235.3,-0.0008390952718508871,0.00023327075033918732,-0.0008402276541341624,3,15,-0.41954763592544353,-0.8195476359254436,REVERSAL_CUT,REVERSAL,DETERIORATING,REVERSAL
reference_validation,5m,2025-12-21 22:35:00+00:00,2025-12-21 22:40:00+00:00,2025-12-21 23:30:00+00:00,88334.1,88406.2,0.0008162193309264598,0.005125993246096305,-0.00019245115985788708,10,50,0.4081096654632299,0.008109665463229887,DYNAMIC_DETERIORATION_CUT,STRONG_BULL,DETERIORATING,REVERSAL
reference_validation,5m,2025-12-21 23:45:00+00:00,2025-12-21 23:50:00+00:00,2025-12-22 01:00:00+00:00,88486.1,88581.7,0.0010803956779652513,0.012588417841898236,0.0,14,70,0.5401978389826256,0.1401978389826256,REVERSAL_CUT,STRONG_BULL,HEALTHY_BULL,REVERSAL
reference_validation,5m,2025-12-22 01:20:00+00:00,2025-12-22 01:25:00+00:00,2025-12-22 01:55:00+00:00,89013.7,88558.4,-0.005114942980687265,0.0026546475430186955,-0.005715974057925899,6,30,-2.5574714903436324,-2.9574714903436323,REVERSAL_CUT,STRONG_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-22 03:50:00+00:00,2025-12-22 03:55:00+00:00,2025-12-22 05:15:00+00:00,88680.5,88784.3,0.0011704940770518313,0.003561098550414199,-0.00017140183016550736,16,80,0.5852470385259156,0.18524703852591562,DYNAMIC_DETERIORATION_CUT,STRONG_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-22 05:40:00+00:00,2025-12-22 05:45:00+00:00,2025-12-22 06:00:00+00:00,88875.0,88790.6,-0.0009496483825597313,0.0010227848101265202,-0.0013333333333332975,3,15,-0.47482419127986564,-0.8748241912798657,DYNAMIC_DETERIORATION_CUT,STRONG_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-22 06:40:00+00:00,2025-12-22 06:45:00+00:00,2025-12-22 09:00:00+00:00,88929.9,89297.6,0.00413471734478521,0.010772529824052413,-0.0009569334948087427,27,135,2.067358672392605,1.6673586723926053,DYNAMIC_DETERIORATION_CUT,HEALTHY_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-22 09:25:00+00:00,2025-12-22 09:30:00+00:00,2025-12-22 11:20:00+00:00,89550.1,89648.0,0.0010932427769483333,0.003348963317740594,-0.0012004453373027912,22,110,0.5466213884741666,0.14662138847416661,DYNAMIC_DETERIORATION_CUT,STRONG_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-22 11:35:00+00:00,2025-12-22 11:40:00+00:00,2025-12-22 13:20:00+00:00,89813.6,90015.4,0.0022468757515563542,0.008744778073699333,-0.0008105676645853155,20,100,1.123437875778177,0.7234378757781771,DYNAMIC_DETERIORATION_CUT,STRONG_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-22 14:50:00+00:00,2025-12-22 14:55:00+00:00,2025-12-22 15:05:00+00:00,90224.1,89946.2,-0.00308010830809069,0.00039346471729828636,-0.004049915709882446,2,10,-1.540054154045345,-1.9400541540453449,DYNAMIC_DETERIORATION_CUT,DETERIORATING,STRONG_BULL,STRONG_BULL
reference_validation,5m,2025-12-22 15:05:00+00:00,2025-12-22 15:10:00+00:00,2025-12-22 15:15:00+00:00,90161.9,89560.1,-0.006674659695503182,0.0032164362108606515,-0.006675768811438054,1,5,-3.337329847751591,-3.737329847751591,REVERSAL_CUT,HEALTHY_BULL,STRONG_BULL,STRONG_BULL
reference_validation,5m,2025-12-23 00:30:00+00:00,2025-12-23 00:35:00+00:00,2025-12-23 01:15:00+00:00,88727.1,88580.4,-0.0016533843662196457,0.002003897343652472,-0.0016533843662196457,8,40,-0.8266921831098228,-1.2266921831098228,REVERSAL_CUT,REVERSAL,REVERSAL,STRONG_BULL
reference_validation,5m,2025-12-23 02:20:00+00:00,2025-12-23 02:25:00+00:00,2025-12-23 02:40:00+00:00,88708.8,88350.1,-0.004043567267283499,0.00013752863301053075,-0.0040446945511606325,3,15,-2.0217836336417494,-2.4217836336417493,REVERSAL_CUT,REVERSAL,REVERSAL,STRONG_BULL
reference_validation,5m,2025-12-23 11:15:00+00:00,2025-12-23 11:20:00+00:00,2025-12-23 12:20:00+00:00,87843.5,87675.7,-0.0019102153261197907,0.0006431893082583517,-0.0025101458844422053,12,60,-0.9551076630598954,-1.3551076630598953,DYNAMIC_DETERIORATION_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-23 12:40:00+00:00,2025-12-23 12:45:00+00:00,2025-12-23 13:00:00+00:00,87835.0,87737.3,-0.001112312859338549,0.0008994136733648794,-0.001112312859338549,3,15,-0.5561564296692745,-0.9561564296692745,DYNAMIC_DETERIORATION_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-23 14:10:00+00:00,2025-12-23 14:15:00+00:00,2025-12-23 14:20:00+00:00,87712.1,87634.7,-0.0008824324124038219,4.218346157491837e-05,-0.002151356540317839,1,5,-0.44121620620191093,-0.841216206201911,REVERSAL_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-23 16:20:00+00:00,2025-12-23 16:25:00+00:00,2025-12-23 17:30:00+00:00,87768.2,87695.3,-0.0008305969588073836,0.005464393709794679,-0.0015814383797321252,13,65,-0.4152984794036918,-0.8152984794036918,DYNAMIC_DETERIORATION_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-23 18:20:00+00:00,2025-12-23 18:25:00+00:00,2025-12-23 19:10:00+00:00,87720.3,87807.2,0.000990648686791884,0.004898524058855269,-1.1399869813688568e-06,9,45,0.495324343395942,0.09532434339594198,DYNAMIC_DETERIORATION_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-23 19:10:00+00:00,2025-12-23 19:15:00+00:00,2025-12-23 19:25:00+00:00,87880.0,87815.9,-0.0007294037323624103,0.001365498406918464,-0.0007487482931269884,2,10,-0.36470186618120515,-0.7647018661812052,DYNAMIC_DETERIORATION_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-23 20:35:00+00:00,2025-12-23 20:40:00+00:00,2025-12-23 21:00:00+00:00,87940.6,87674.4,-0.0030270432541966708,0.004646318082887735,-0.0032101213773843007,4,20,-1.5135216270983354,-1.9135216270983353,REVERSAL_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-23 21:25:00+00:00,2025-12-23 21:30:00+00:00,2025-12-23 21:35:00+00:00,87783.9,87701.6,-0.0009375295469896683,4.89839252983959e-05,-0.0011539701471453556,1,5,-0.46876477349483414,-0.8687647734948342,REVERSAL_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-24 01:20:00+00:00,2025-12-24 01:25:00+00:00,2025-12-24 01:45:00+00:00,87675.4,87510.4,-0.0018819417989538456,0.0006797801891980093,-0.0023427323970006686,4,20,-0.9409708994769228,-1.3409708994769227,REVERSAL_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-24 01:55:00+00:00,2025-12-24 02:00:00+00:00,2025-12-24 02:05:00+00:00,87603.1,87442.2,-0.001836692993741229,0.00036414236482484874,-0.0019702499112475014,1,5,-0.9183464968706145,-1.3183464968706144,REVERSAL_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-24 10:45:00+00:00,2025-12-24 10:50:00+00:00,2025-12-24 13:15:00+00:00,87040.5,87266.6,0.0025976413278876453,0.004704706429765393,-8.961345580504876e-05,29,145,1.2988206639438227,0.8988206639438227,DYNAMIC_DETERIORATION_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-24 14:00:00+00:00,2025-12-24 14:05:00+00:00,2025-12-24 14:25:00+00:00,87331.6,87266.9,-0.0007408543986370253,0.0010122338305951217,-0.0011599466859647523,4,20,-0.37042719931851265,-0.7704271993185127,DYNAMIC_DETERIORATION_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-24 16:40:00+00:00,2025-12-24 16:45:00+00:00,2025-12-24 18:00:00+00:00,87485.4,87284.6,-0.002295240120065656,0.000688114816872476,-0.003752626152477845,15,75,-1.147620060032828,-1.5476200600328278,DYNAMIC_DETERIORATION_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-24 18:20:00+00:00,2025-12-24 18:25:00+00:00,2025-12-24 19:15:00+00:00,87402.1,87369.6,-0.0003718446124292285,0.0008352202063794945,-0.0005068528101728198,10,50,-0.18592230621461425,-0.5859223062146143,DYNAMIC_DETERIORATION_CUT,STRONG_BULL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-24 19:45:00+00:00,2025-12-24 19:50:00+00:00,2025-12-24 20:55:00+00:00,87509.3,87510.0,7.999149804538419e-06,0.0015998299609298883,-0.0001565547890338692,13,65,0.0039995749022692095,-0.3960004250977308,DYNAMIC_DETERIORATION_CUT,STRONG_BULL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-24 21:10:00+00:00,2025-12-24 21:15:00+00:00,2025-12-24 23:05:00+00:00,87608.1,87784.7,0.002015795343124571,0.004853432502245791,-0.0003070492340321307,22,110,1.0078976715622856,0.6078976715622856,DYNAMIC_DETERIORATION_CUT,STRONG_BULL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-25 01:55:00+00:00,2025-12-25 02:00:00+00:00,2025-12-25 02:05:00+00:00,87668.0,87575.8,-0.0010516950312542406,0.0,-0.0017132819272710487,1,5,-0.5258475156271203,-0.9258475156271203,REVERSAL_CUT,HEALTHY_BULL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-25 02:15:00+00:00,2025-12-25 02:20:00+00:00,2025-12-25 03:40:00+00:00,87714.0,87738.6,0.00028045693959932727,0.002502451148049367,-0.00040700458307674214,16,80,0.14022846979966364,-0.2597715302003364,DYNAMIC_DETERIORATION_CUT,HEALTHY_BULL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-25 03:55:00+00:00,2025-12-25 04:00:00+00:00,2025-12-25 04:05:00+00:00,87811.6,87713.4,-0.0011183032765603729,0.0,-0.001387060479481117,1,5,-0.5591516382801864,-0.9591516382801865,REVERSAL_CUT,STRONG_BULL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-25 06:40:00+00:00,2025-12-25 06:45:00+00:00,2025-12-25 07:35:00+00:00,87737.8,87741.8,4.559038407614402e-05,0.000841142586205823,-2.5074711241912517e-05,10,50,0.02279519203807201,-0.377204807961928,DYNAMIC_DETERIORATION_CUT,HEALTHY_BULL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-25 07:55:00+00:00,2025-12-25 08:00:00+00:00,2025-12-25 08:15:00+00:00,87795.9,87751.8,-0.0005023013603140392,0.0007164343665251316,-0.000666318131028909,3,15,-0.2511506801570196,-0.6511506801570196,DYNAMIC_DETERIORATION_CUT,HEALTHY_BULL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-25 13:50:00+00:00,2025-12-25 13:55:00+00:00,2025-12-25 14:30:00+00:00,87606.0,87534.2,-0.0008195785676780032,0.0009508481154258952,-0.0011072300983950845,7,35,-0.4097892838390016,-0.8097892838390016,DYNAMIC_DETERIORATION_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-25 14:30:00+00:00,2025-12-25 14:35:00+00:00,2025-12-25 14:40:00+00:00,87591.0,87535.4,-0.0006347684122798292,6.850018837556426e-05,-0.0007340936854243196,1,5,-0.3173842061399146,-0.7173842061399146,DYNAMIC_DETERIORATION_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-25 14:45:00+00:00,2025-12-25 14:50:00+00:00,2025-12-25 16:55:00+00:00,87690.9,88050.1,0.004096206105764777,0.01029867409275087,-0.0003341281706538135,25,125,2.0481030528823885,1.6481030528823886,DYNAMIC_DETERIORATION_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-25 18:05:00+00:00,2025-12-25 18:10:00+00:00,2025-12-25 18:35:00+00:00,88238.2,88129.8,-0.001228492874967957,0.0004918504683912861,-0.0012976239315851679,5,25,-0.6142464374839784,-1.0142464374839784,DYNAMIC_DETERIORATION_CUT,HEALTHY_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-26 02:15:00+00:00,2025-12-26 02:20:00+00:00,2025-12-26 04:05:00+00:00,88619.1,88500.0,-0.0013439540685925566,0.009172966098730306,-0.001681353116878892,21,105,-0.6719770342962783,-1.0719770342962782,DYNAMIC_DETERIORATION_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-26 04:45:00+00:00,2025-12-26 04:50:00+00:00,2025-12-26 05:20:00+00:00,88999.9,88793.8,-0.00231573293902565,0.00032247227244086574,-0.00231573293902565,6,30,-1.157866469512825,-1.5578664695128248,DYNAMIC_DETERIORATION_CUT,STRONG_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-26 06:10:00+00:00,2025-12-26 06:15:00+00:00,2025-12-26 07:35:00+00:00,89049.7,89133.3,0.0009388015905724689,0.0057035565532506105,-0.0006131407517374621,16,80,0.46940079528623446,0.06940079528623444,DYNAMIC_DETERIORATION_CUT,STRONG_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-26 13:20:00+00:00,2025-12-26 13:25:00+00:00,2025-12-26 14:35:00+00:00,88773.7,88782.2,9.574907883758144e-05,0.0029659685244616263,-0.0005373213012411782,14,70,0.04787453941879072,-0.3521254605812093,REVERSAL_CUT,HEALTHY_BULL,STRONG_BULL,REVERSAL
reference_validation,5m,2025-12-26 20:30:00+00:00,2025-12-26 20:35:00+00:00,2025-12-26 21:35:00+00:00,87561.8,87467.8,-0.001073527497150617,0.00214933909535886,-0.0015463364161084625,12,60,-0.5367637485753085,-0.9367637485753085,REVERSAL_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-27 02:40:00+00:00,2025-12-27 02:45:00+00:00,2025-12-27 03:10:00+00:00,87418.0,87372.1,-0.0005250634880687999,0.0003191562378457302,-0.0006554714132100958,5,25,-0.26253174403439994,-0.6625317440344,REVERSAL_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-27 03:30:00+00:00,2025-12-27 03:35:00+00:00,2025-12-27 04:30:00+00:00,87434.6,87426.1,-9.721551879915413e-05,0.0006725026476930296,-0.0002218801252594771,11,55,-0.048607759399577066,-0.4486077593995771,DYNAMIC_DETERIORATION_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-27 05:35:00+00:00,2025-12-27 05:40:00+00:00,2025-12-27 06:05:00+00:00,87449.3,87433.1,-0.00018525019639947793,0.00039222726768550764,-0.00022069930805623805,5,25,-0.09262509819973896,-0.492625098199739,DYNAMIC_DETERIORATION_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-27 06:05:00+00:00,2025-12-27 06:10:00+00:00,2025-12-27 06:20:00+00:00,87495.0,87428.4,-0.0007611863535059715,0.0003600205726042027,-0.0007623292759585398,2,10,-0.38059317675298576,-0.7805931767529858,REVERSAL_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-27 07:05:00+00:00,2025-12-27 07:10:00+00:00,2025-12-27 09:30:00+00:00,87497.8,87523.4,0.0002925787848380157,0.001964620824752128,-0.00029943610010763066,28,140,0.14628939241900785,-0.2537106075809922,DYNAMIC_DETERIORATION_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-27 15:05:00+00:00,2025-12-27 15:10:00+00:00,2025-12-27 16:10:00+00:00,87482.1,87465.0,-0.0001954685587108873,0.000833313329241081,-0.00029034511059988777,12,60,-0.09773427935544365,-0.4977342793554437,REVERSAL_CUT,REVERSAL,REVERSAL,REVERSAL
reference_validation,5m,2025-12-27 16:40:00+00:00,2025-12-27 16:45:00+00:00,2025-12-27 16:50:00+00:00,87494.3,87474.9,-0.00022172872975734226,0.00010286384370172819,-0.0005063186973323086,1,5,-0.11086436487867113,-0.5108643648786712,DYNAMIC_DETERIORATION_CUT,REVERSAL,REVERSAL,REVERSAL
