partition,date_utc,weekday,day_type,clock_start_hour,clock_block,prev_start,obs_start,obs_end,H,L,range,regime,regime_bar_start,regime_available_ts,status,breakout_side,low_visits,high_visits,k1_opp0,k1_ts,k2_ts,k3_ts
reference_validation,2025-10-11,5,WEEKEND,16,16-20,2025-10-11 12:00:00+00:00,2025-10-11 16:00:00+00:00,2025-10-11 20:00:00+00:00,112466.2,111740.8,725.3999999999942,BEAR,2025-10-11 12:00:00+00:00,2025-10-11 16:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-10-11 16:30:00+00:00,,
reference_validation,2025-10-11,5,WEEKEND,20,20-00,2025-10-11 16:00:00+00:00,2025-10-11 20:00:00+00:00,2025-10-12 00:00:00+00:00,112142.0,110800.1,1341.8999999999942,BEAR,2025-10-11 16:00:00+00:00,2025-10-11 20:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-12,6,WEEKEND,0,00-04,2025-10-11 20:00:00+00:00,2025-10-12 00:00:00+00:00,2025-10-12 04:00:00+00:00,111333.5,109501.0,1832.5,BEAR,2025-10-11 20:00:00+00:00,2025-10-12 00:00:00+00:00,NO_BREAK,,0.0,1.0,False,,,
reference_validation,2025-10-12,6,WEEKEND,4,04-08,2025-10-12 00:00:00+00:00,2025-10-12 04:00:00+00:00,2025-10-12 08:00:00+00:00,111424.0,109509.3,1914.699999999997,BEAR,2025-10-12 00:00:00+00:00,2025-10-12 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-12,6,WEEKEND,8,08-12,2025-10-12 04:00:00+00:00,2025-10-12 08:00:00+00:00,2025-10-12 12:00:00+00:00,112110.0,110561.8,1548.199999999997,BEAR,2025-10-12 04:00:00+00:00,2025-10-12 08:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-12,6,WEEKEND,12,12-16,2025-10-12 08:00:00+00:00,2025-10-12 12:00:00+00:00,2025-10-12 16:00:00+00:00,112084.3,111070.4,1013.9000000000087,BEAR,2025-10-12 08:00:00+00:00,2025-10-12 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,2.0,False,,,
reference_validation,2025-10-12,6,WEEKEND,16,16-20,2025-10-12 12:00:00+00:00,2025-10-12 16:00:00+00:00,2025-10-12 20:00:00+00:00,113687.6,111111.0,2576.600000000006,BEAR,2025-10-12 12:00:00+00:00,2025-10-12 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-12,6,WEEKEND,20,20-00,2025-10-12 16:00:00+00:00,2025-10-12 20:00:00+00:00,2025-10-13 00:00:00+00:00,114654.5,113119.0,1535.5,BEAR,2025-10-12 16:00:00+00:00,2025-10-12 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
reference_validation,2025-10-13,0,WEEKDAY,0,00-04,2025-10-12 20:00:00+00:00,2025-10-13 00:00:00+00:00,2025-10-13 04:00:00+00:00,115730.3,114200.0,1530.300000000003,SIDEWAYS,2025-10-12 20:00:00+00:00,2025-10-13 00:00:00+00:00,NO_BREAK,,0.0,2.0,False,,,
reference_validation,2025-10-13,0,WEEKDAY,4,04-08,2025-10-13 00:00:00+00:00,2025-10-13 04:00:00+00:00,2025-10-13 08:00:00+00:00,115912.0,114566.1,1345.8999999999942,BEAR,2025-10-13 00:00:00+00:00,2025-10-13 04:00:00+00:00,BREAK_LOW,LOW,2.0,0.0,True,2025-10-13 04:25:00+00:00,2025-10-13 04:40:00+00:00,
reference_validation,2025-10-13,0,WEEKDAY,8,08-12,2025-10-13 04:00:00+00:00,2025-10-13 08:00:00+00:00,2025-10-13 12:00:00+00:00,115500.0,114357.2,1142.800000000003,SIDEWAYS,2025-10-13 04:00:00+00:00,2025-10-13 08:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-10-13 11:10:00+00:00,,
reference_validation,2025-10-13,0,WEEKDAY,12,12-16,2025-10-13 08:00:00+00:00,2025-10-13 12:00:00+00:00,2025-10-13 16:00:00+00:00,115376.3,113600.5,1775.800000000003,BEAR,2025-10-13 08:00:00+00:00,2025-10-13 12:00:00+00:00,NO_BREAK,,0.0,2.0,False,,,
reference_validation,2025-10-13,0,WEEKDAY,16,16-20,2025-10-13 12:00:00+00:00,2025-10-13 16:00:00+00:00,2025-10-13 20:00:00+00:00,115488.9,113721.2,1767.699999999997,BEAR,2025-10-13 12:00:00+00:00,2025-10-13 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-13,0,WEEKDAY,20,20-00,2025-10-13 16:00:00+00:00,2025-10-13 20:00:00+00:00,2025-10-14 00:00:00+00:00,115827.6,114151.0,1676.6000000000058,SIDEWAYS,2025-10-13 16:00:00+00:00,2025-10-13 20:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-14,1,WEEKDAY,0,00-04,2025-10-13 20:00:00+00:00,2025-10-14 00:00:00+00:00,2025-10-14 04:00:00+00:00,115817.4,114930.1,887.2999999999884,SIDEWAYS,2025-10-13 20:00:00+00:00,2025-10-14 00:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-10-14 00:50:00+00:00,,
reference_validation,2025-10-14,1,WEEKDAY,4,04-08,2025-10-14 00:00:00+00:00,2025-10-14 04:00:00+00:00,2025-10-14 08:00:00+00:00,115360.2,113210.6,2149.5999999999913,SIDEWAYS,2025-10-14 00:00:00+00:00,2025-10-14 04:00:00+00:00,BREAK_LOW,LOW,2.0,0.0,True,2025-10-14 04:10:00+00:00,2025-10-14 04:35:00+00:00,
reference_validation,2025-10-14,1,WEEKDAY,8,08-12,2025-10-14 04:00:00+00:00,2025-10-14 08:00:00+00:00,2025-10-14 12:00:00+00:00,113677.9,111302.0,2375.899999999994,SIDEWAYS,2025-10-14 04:00:00+00:00,2025-10-14 08:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-14,1,WEEKDAY,12,12-16,2025-10-14 08:00:00+00:00,2025-10-14 12:00:00+00:00,2025-10-14 16:00:00+00:00,112100.1,109969.2,2130.9000000000087,SIDEWAYS,2025-10-14 08:00:00+00:00,2025-10-14 12:00:00+00:00,BREAK_HIGH,HIGH,1.0,2.0,True,2025-10-14 13:40:00+00:00,,
reference_validation,2025-10-14,1,WEEKDAY,16,16-20,2025-10-14 12:00:00+00:00,2025-10-14 16:00:00+00:00,2025-10-14 20:00:00+00:00,112839.9,109802.0,3037.899999999994,SIDEWAYS,2025-10-14 12:00:00+00:00,2025-10-14 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,5.0,False,,,
reference_validation,2025-10-14,1,WEEKDAY,20,20-00,2025-10-14 16:00:00+00:00,2025-10-14 20:00:00+00:00,2025-10-15 00:00:00+00:00,113480.0,111615.1,1864.8999999999942,SIDEWAYS,2025-10-14 16:00:00+00:00,2025-10-14 20:00:00+00:00,NO_BREAK,,0.0,1.0,False,,,
reference_validation,2025-10-15,2,WEEKDAY,0,00-04,2025-10-14 20:00:00+00:00,2025-10-15 00:00:00+00:00,2025-10-15 04:00:00+00:00,113557.9,112164.6,1393.2999999999884,BEAR,2025-10-14 20:00:00+00:00,2025-10-15 00:00:00+00:00,BREAK_LOW,LOW,0.0,1.0,False,,,
reference_validation,2025-10-15,2,WEEKDAY,4,04-08,2025-10-15 00:00:00+00:00,2025-10-15 04:00:00+00:00,2025-10-15 08:00:00+00:00,113576.1,111758.5,1817.6000000000058,BEAR,2025-10-15 00:00:00+00:00,2025-10-15 04:00:00+00:00,NO_BREAK,,1.0,0.0,True,2025-10-15 04:05:00+00:00,,
reference_validation,2025-10-15,2,WEEKDAY,8,08-12,2025-10-15 04:00:00+00:00,2025-10-15 08:00:00+00:00,2025-10-15 12:00:00+00:00,112637.0,111692.8,944.1999999999971,BEAR,2025-10-15 04:00:00+00:00,2025-10-15 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
reference_validation,2025-10-15,2,WEEKDAY,12,12-16,2025-10-15 08:00:00+00:00,2025-10-15 12:00:00+00:00,2025-10-15 16:00:00+00:00,113477.9,111606.1,1871.7999999999884,BEAR,2025-10-15 08:00:00+00:00,2025-10-15 12:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-15,2,WEEKDAY,16,16-20,2025-10-15 12:00:00+00:00,2025-10-15 16:00:00+00:00,2025-10-15 20:00:00+00:00,112183.4,110320.4,1863.0,BEAR,2025-10-15 12:00:00+00:00,2025-10-15 16:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-10-15 17:10:00+00:00,,
reference_validation,2025-10-15,2,WEEKDAY,20,20-00,2025-10-15 16:00:00+00:00,2025-10-15 20:00:00+00:00,2025-10-16 00:00:00+00:00,111500.0,110096.9,1403.1000000000058,BEAR,2025-10-15 16:00:00+00:00,2025-10-15 20:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-16,3,WEEKDAY,0,00-04,2025-10-15 20:00:00+00:00,2025-10-16 00:00:00+00:00,2025-10-16 04:00:00+00:00,111499.7,110429.8,1069.8999999999942,BEAR,2025-10-15 20:00:00+00:00,2025-10-16 00:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-16,3,WEEKDAY,4,04-08,2025-10-16 00:00:00+00:00,2025-10-16 04:00:00+00:00,2025-10-16 08:00:00+00:00,111827.5,110300.0,1527.5,BEAR,2025-10-16 00:00:00+00:00,2025-10-16 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-16,3,WEEKDAY,8,08-12,2025-10-16 04:00:00+00:00,2025-10-16 08:00:00+00:00,2025-10-16 12:00:00+00:00,111711.4,110488.0,1223.3999999999942,BEAR,2025-10-16 04:00:00+00:00,2025-10-16 08:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-16,3,WEEKDAY,12,12-16,2025-10-16 08:00:00+00:00,2025-10-16 12:00:00+00:00,2025-10-16 16:00:00+00:00,111677.1,109403.5,2273.600000000006,BEAR,2025-10-16 08:00:00+00:00,2025-10-16 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-16,3,WEEKDAY,16,16-20,2025-10-16 12:00:00+00:00,2025-10-16 16:00:00+00:00,2025-10-16 20:00:00+00:00,111960.0,108250.0,3710.0,BEAR,2025-10-16 12:00:00+00:00,2025-10-16 16:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-10-16 16:05:00+00:00,,
reference_validation,2025-10-16,3,WEEKDAY,20,20-00,2025-10-16 16:00:00+00:00,2025-10-16 20:00:00+00:00,2025-10-17 00:00:00+00:00,109212.6,107503.3,1709.300000000003,BEAR,2025-10-16 16:00:00+00:00,2025-10-16 20:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-17,4,WEEKDAY,0,00-04,2025-10-16 20:00:00+00:00,2025-10-17 00:00:00+00:00,2025-10-17 04:00:00+00:00,108450.4,107350.0,1100.3999999999942,BEAR,2025-10-16 20:00:00+00:00,2025-10-17 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-17,4,WEEKDAY,4,04-08,2025-10-17 00:00:00+00:00,2025-10-17 04:00:00+00:00,2025-10-17 08:00:00+00:00,109199.8,107885.6,1314.199999999997,BEAR,2025-10-17 00:00:00+00:00,2025-10-17 04:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-10-17 06:25:00+00:00,,
reference_validation,2025-10-17,4,WEEKDAY,8,08-12,2025-10-17 04:00:00+00:00,2025-10-17 08:00:00+00:00,2025-10-17 12:00:00+00:00,109182.9,105457.4,3725.5,BEAR,2025-10-17 04:00:00+00:00,2025-10-17 08:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-17,4,WEEKDAY,12,12-16,2025-10-17 08:00:00+00:00,2025-10-17 12:00:00+00:00,2025-10-17 16:00:00+00:00,106666.6,103470.0,3196.600000000006,BEAR,2025-10-17 08:00:00+00:00,2025-10-17 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-17,4,WEEKDAY,16,16-20,2025-10-17 12:00:00+00:00,2025-10-17 16:00:00+00:00,2025-10-17 20:00:00+00:00,106800.0,104489.5,2310.5,BEAR,2025-10-17 12:00:00+00:00,2025-10-17 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-17,4,WEEKDAY,20,20-00,2025-10-17 16:00:00+00:00,2025-10-17 20:00:00+00:00,2025-10-18 00:00:00+00:00,107505.0,106016.6,1488.3999999999942,BEAR,2025-10-17 16:00:00+00:00,2025-10-17 20:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-18,5,WEEKEND,0,00-04,2025-10-17 20:00:00+00:00,2025-10-18 00:00:00+00:00,2025-10-18 04:00:00+00:00,107370.0,106296.3,1073.699999999997,BEAR,2025-10-17 20:00:00+00:00,2025-10-18 00:00:00+00:00,NO_BREAK,,1.0,0.0,True,2025-10-18 00:20:00+00:00,,
reference_validation,2025-10-18,5,WEEKEND,4,04-08,2025-10-18 00:00:00+00:00,2025-10-18 04:00:00+00:00,2025-10-18 08:00:00+00:00,107250.0,106270.0,980.0,BEAR,2025-10-18 00:00:00+00:00,2025-10-18 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-18,5,WEEKEND,8,08-12,2025-10-18 04:00:00+00:00,2025-10-18 08:00:00+00:00,2025-10-18 12:00:00+00:00,107452.6,106374.2,1078.4000000000087,BEAR,2025-10-18 04:00:00+00:00,2025-10-18 08:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-18,5,WEEKEND,12,12-16,2025-10-18 08:00:00+00:00,2025-10-18 12:00:00+00:00,2025-10-18 16:00:00+00:00,107187.9,106550.0,637.8999999999942,BEAR,2025-10-18 08:00:00+00:00,2025-10-18 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
reference_validation,2025-10-18,5,WEEKEND,16,16-20,2025-10-18 12:00:00+00:00,2025-10-18 16:00:00+00:00,2025-10-18 20:00:00+00:00,107248.0,106669.0,579.0,BEAR,2025-10-18 12:00:00+00:00,2025-10-18 16:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-10-18 16:25:00+00:00,,
reference_validation,2025-10-18,5,WEEKEND,20,20-00,2025-10-18 16:00:00+00:00,2025-10-18 20:00:00+00:00,2025-10-19 00:00:00+00:00,107047.5,106410.8,636.6999999999971,BEAR,2025-10-18 16:00:00+00:00,2025-10-18 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-19,6,WEEKEND,0,00-04,2025-10-18 20:00:00+00:00,2025-10-19 00:00:00+00:00,2025-10-19 04:00:00+00:00,107298.7,106788.4,510.3000000000029,BEAR,2025-10-18 20:00:00+00:00,2025-10-19 00:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-19,6,WEEKEND,4,04-08,2025-10-19 00:00:00+00:00,2025-10-19 04:00:00+00:00,2025-10-19 08:00:00+00:00,107333.0,106666.9,666.1000000000058,BEAR,2025-10-19 00:00:00+00:00,2025-10-19 04:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-10-19 06:35:00+00:00,,
reference_validation,2025-10-19,6,WEEKEND,8,08-12,2025-10-19 04:00:00+00:00,2025-10-19 08:00:00+00:00,2025-10-19 12:00:00+00:00,107241.5,106503.3,738.1999999999971,BEAR,2025-10-19 04:00:00+00:00,2025-10-19 08:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2025-10-19 08:30:00+00:00,,
reference_validation,2025-10-19,6,WEEKEND,12,12-16,2025-10-19 08:00:00+00:00,2025-10-19 12:00:00+00:00,2025-10-19 16:00:00+00:00,108214.8,106055.8,2159.0,BEAR,2025-10-19 08:00:00+00:00,2025-10-19 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-19,6,WEEKEND,16,16-20,2025-10-19 12:00:00+00:00,2025-10-19 16:00:00+00:00,2025-10-19 20:00:00+00:00,108575.6,107312.2,1263.4000000000087,SIDEWAYS,2025-10-19 12:00:00+00:00,2025-10-19 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-19,6,WEEKEND,20,20-00,2025-10-19 16:00:00+00:00,2025-10-19 20:00:00+00:00,2025-10-20 00:00:00+00:00,109399.9,108175.6,1224.2999999999884,SIDEWAYS,2025-10-19 16:00:00+00:00,2025-10-19 20:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-20,0,WEEKDAY,0,00-04,2025-10-19 20:00:00+00:00,2025-10-20 00:00:00+00:00,2025-10-20 04:00:00+00:00,109340.7,108366.4,974.3000000000029,SIDEWAYS,2025-10-19 20:00:00+00:00,2025-10-20 00:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-20,0,WEEKDAY,4,04-08,2025-10-20 00:00:00+00:00,2025-10-20 04:00:00+00:00,2025-10-20 08:00:00+00:00,110404.3,107377.2,3027.100000000006,BULL,2025-10-20 00:00:00+00:00,2025-10-20 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,3.0,False,,,
reference_validation,2025-10-20,0,WEEKDAY,8,08-12,2025-10-20 04:00:00+00:00,2025-10-20 08:00:00+00:00,2025-10-20 12:00:00+00:00,111350.0,109875.0,1475.0,BULL,2025-10-20 04:00:00+00:00,2025-10-20 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-20,0,WEEKDAY,12,12-16,2025-10-20 08:00:00+00:00,2025-10-20 12:00:00+00:00,2025-10-20 16:00:00+00:00,111650.0,110552.3,1097.699999999997,BULL,2025-10-20 08:00:00+00:00,2025-10-20 12:00:00+00:00,NO_BREAK,,1.0,0.0,True,2025-10-20 13:15:00+00:00,,
reference_validation,2025-10-20,0,WEEKDAY,16,16-20,2025-10-20 12:00:00+00:00,2025-10-20 16:00:00+00:00,2025-10-20 20:00:00+00:00,111649.0,110522.9,1126.1000000000058,BULL,2025-10-20 12:00:00+00:00,2025-10-20 16:00:00+00:00,BREAK_LOW,LOW,2.0,0.0,True,2025-10-20 16:05:00+00:00,2025-10-20 16:40:00+00:00,
reference_validation,2025-10-20,0,WEEKDAY,20,20-00,2025-10-20 16:00:00+00:00,2025-10-20 20:00:00+00:00,2025-10-21 00:00:00+00:00,111255.0,109800.0,1455.0,BULL,2025-10-20 16:00:00+00:00,2025-10-20 20:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-21,1,WEEKDAY,0,00-04,2025-10-20 20:00:00+00:00,2025-10-21 00:00:00+00:00,2025-10-21 04:00:00+00:00,111215.3,110355.0,860.3000000000029,BULL,2025-10-20 20:00:00+00:00,2025-10-21 00:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-21,1,WEEKDAY,4,04-08,2025-10-21 00:00:00+00:00,2025-10-21 04:00:00+00:00,2025-10-21 08:00:00+00:00,110486.3,109005.0,1481.300000000003,SIDEWAYS,2025-10-21 00:00:00+00:00,2025-10-21 04:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-21,1,WEEKDAY,8,08-12,2025-10-21 04:00:00+00:00,2025-10-21 08:00:00+00:00,2025-10-21 12:00:00+00:00,109005.1,107400.0,1605.1000000000058,SIDEWAYS,2025-10-21 04:00:00+00:00,2025-10-21 08:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-21,1,WEEKDAY,12,12-16,2025-10-21 08:00:00+00:00,2025-10-21 12:00:00+00:00,2025-10-21 16:00:00+00:00,108772.4,107432.8,1339.5999999999913,SIDEWAYS,2025-10-21 08:00:00+00:00,2025-10-21 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-21,1,WEEKDAY,16,16-20,2025-10-21 12:00:00+00:00,2025-10-21 16:00:00+00:00,2025-10-21 20:00:00+00:00,113480.0,107677.0,5803.0,BULL,2025-10-21 12:00:00+00:00,2025-10-21 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
reference_validation,2025-10-21,1,WEEKDAY,20,20-00,2025-10-21 16:00:00+00:00,2025-10-21 20:00:00+00:00,2025-10-22 00:00:00+00:00,113940.0,111255.9,2684.100000000006,BULL,2025-10-21 16:00:00+00:00,2025-10-21 20:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-22,2,WEEKDAY,0,00-04,2025-10-21 20:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-22 04:00:00+00:00,111747.7,108000.0,3747.699999999997,SIDEWAYS,2025-10-21 20:00:00+00:00,2025-10-22 00:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-22,2,WEEKDAY,4,04-08,2025-10-22 00:00:00+00:00,2025-10-22 04:00:00+00:00,2025-10-22 08:00:00+00:00,108649.4,107777.1,872.2999999999884,SIDEWAYS,2025-10-22 00:00:00+00:00,2025-10-22 04:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-22,2,WEEKDAY,8,08-12,2025-10-22 04:00:00+00:00,2025-10-22 08:00:00+00:00,2025-10-22 12:00:00+00:00,108581.9,107558.1,1023.7999999999884,SIDEWAYS,2025-10-22 04:00:00+00:00,2025-10-22 08:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-22,2,WEEKDAY,12,12-16,2025-10-22 08:00:00+00:00,2025-10-22 12:00:00+00:00,2025-10-22 16:00:00+00:00,108313.8,106360.3,1953.5,SIDEWAYS,2025-10-22 08:00:00+00:00,2025-10-22 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,2.0,False,,,
reference_validation,2025-10-22,2,WEEKDAY,16,16-20,2025-10-22 12:00:00+00:00,2025-10-22 16:00:00+00:00,2025-10-22 20:00:00+00:00,109160.0,107389.4,1770.6000000000058,SIDEWAYS,2025-10-22 12:00:00+00:00,2025-10-22 16:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-22,2,WEEKDAY,20,20-00,2025-10-22 16:00:00+00:00,2025-10-22 20:00:00+00:00,2025-10-23 00:00:00+00:00,108780.0,107416.1,1363.8999999999942,BEAR,2025-10-22 16:00:00+00:00,2025-10-22 20:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-23,3,WEEKDAY,0,00-04,2025-10-22 20:00:00+00:00,2025-10-23 00:00:00+00:00,2025-10-23 04:00:00+00:00,108032.0,106588.0,1444.0,BEAR,2025-10-22 20:00:00+00:00,2025-10-23 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-23,3,WEEKDAY,4,04-08,2025-10-23 00:00:00+00:00,2025-10-23 04:00:00+00:00,2025-10-23 08:00:00+00:00,108660.0,107462.9,1197.1000000000058,BEAR,2025-10-23 00:00:00+00:00,2025-10-23 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
reference_validation,2025-10-23,3,WEEKDAY,8,08-12,2025-10-23 04:00:00+00:00,2025-10-23 08:00:00+00:00,2025-10-23 12:00:00+00:00,110275.9,108290.3,1985.5999999999913,SIDEWAYS,2025-10-23 04:00:00+00:00,2025-10-23 08:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-23,3,WEEKDAY,12,12-16,2025-10-23 08:00:00+00:00,2025-10-23 12:00:00+00:00,2025-10-23 16:00:00+00:00,109867.7,109021.3,846.3999999999942,SIDEWAYS,2025-10-23 08:00:00+00:00,2025-10-23 12:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-23,3,WEEKDAY,16,16-20,2025-10-23 12:00:00+00:00,2025-10-23 16:00:00+00:00,2025-10-23 20:00:00+00:00,110088.0,108639.4,1448.6000000000058,BULL,2025-10-23 12:00:00+00:00,2025-10-23 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-23,3,WEEKDAY,20,20-00,2025-10-23 16:00:00+00:00,2025-10-23 20:00:00+00:00,2025-10-24 00:00:00+00:00,111240.0,109575.9,1664.1000000000058,BULL,2025-10-23 16:00:00+00:00,2025-10-23 20:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
reference_validation,2025-10-24,4,WEEKDAY,0,00-04,2025-10-23 20:00:00+00:00,2025-10-24 00:00:00+00:00,2025-10-24 04:00:00+00:00,110145.8,109260.0,885.8000000000029,BULL,2025-10-23 20:00:00+00:00,2025-10-24 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-24,4,WEEKDAY,4,04-08,2025-10-24 00:00:00+00:00,2025-10-24 04:00:00+00:00,2025-10-24 08:00:00+00:00,110839.9,109927.8,912.0999999999913,BULL,2025-10-24 00:00:00+00:00,2025-10-24 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-24,4,WEEKDAY,8,08-12,2025-10-24 04:00:00+00:00,2025-10-24 08:00:00+00:00,2025-10-24 12:00:00+00:00,111498.8,110274.4,1224.4000000000087,BULL,2025-10-24 04:00:00+00:00,2025-10-24 08:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-24,4,WEEKDAY,12,12-16,2025-10-24 08:00:00+00:00,2025-10-24 12:00:00+00:00,2025-10-24 16:00:00+00:00,111438.3,110496.5,941.8000000000029,BULL,2025-10-24 08:00:00+00:00,2025-10-24 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-24,4,WEEKDAY,16,16-20,2025-10-24 12:00:00+00:00,2025-10-24 16:00:00+00:00,2025-10-24 20:00:00+00:00,112086.0,109650.0,2436.0,BULL,2025-10-24 12:00:00+00:00,2025-10-24 16:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
reference_validation,2025-10-24,4,WEEKDAY,20,20-00,2025-10-24 16:00:00+00:00,2025-10-24 20:00:00+00:00,2025-10-25 00:00:00+00:00,110907.1,109752.8,1154.300000000003,BULL,2025-10-24 16:00:00+00:00,2025-10-24 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
reference_validation,2025-10-25,5,WEEKEND,0,00-04,2025-10-24 20:00:00+00:00,2025-10-25 00:00:00+00:00,2025-10-25 04:00:00+00:00,111088.0,110431.0,657.0,BULL,2025-10-24 20:00:00+00:00,2025-10-25 00:00:00+00:00,NO_BREAK,,0.0,1.0,False,,,
reference_validation,2025-10-25,5,WEEKEND,4,04-08,2025-10-25 00:00:00+00:00,2025-10-25 04:00:00+00:00,2025-10-25 08:00:00+00:00,111187.5,110600.5,587.0,BULL,2025-10-25 00:00:00+00:00,2025-10-25 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
reference_validation,2025-10-25,5,WEEKEND,8,08-12,2025-10-25 04:00:00+00:00,2025-10-25 08:00:00+00:00,2025-10-25 12:00:00+00:00,111775.1,110962.3,812.8000000000029,BULL,2025-10-25 04:00:00+00:00,2025-10-25 08:00:00+00:00,NO_BREAK,,0.0,1.0,False,,,
