local_date,partition,london_open_utc,london_end_utc,utc_offset_hours,dst_regime,H,L,R,break_side,breakout_ts,retest_episodes,retest_bucket,first_retest_ts,first_retest_state,first_event,first_event_ts,post_e10,post_e20,post_e30,post_e50,first_e10_ts,first_e20_ts,opposite_boundary_reached,retest_episodes_before_e20,hold_then_e10,hold_then_e20,minutes_open_to_break
2021-03-22,external,2021-03-22 08:00:00+00:00,2021-03-22 13:00:00+00:00,0.0,GMT,269.7,260.111,9.588999999999999,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-03-23,external,2021-03-23 08:00:00+00:00,2021-03-23 13:00:00+00:00,0.0,GMT,262.286,252.0,10.286000000000001,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-03-24,external,2021-03-24 08:00:00+00:00,2021-03-24 13:00:00+00:00,0.0,GMT,259.95,251.0,8.949999999999989,UP_BREAK,2021-03-24 08:00:00+00:00,2.0,2,2021-03-24 08:05:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2021-03-24 08:05:00+00:00,True,True,True,True,2021-03-24 08:05:00+00:00,2021-03-24 08:15:00+00:00,False,1.0,False,False,0.0
2021-03-25,external,2021-03-25 08:00:00+00:00,2021-03-25 13:00:00+00:00,0.0,GMT,250.084,238.062,12.021999999999991,DOWN_BREAK,2021-03-25 12:10:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2021-03-25 12:15:00+00:00,True,True,True,True,2021-03-25 12:15:00+00:00,2021-03-25 12:15:00+00:00,False,0.0,False,False,250.0
2021-03-26,external,2021-03-26 08:00:00+00:00,2021-03-26 13:00:00+00:00,0.0,GMT,246.448,233.744,12.704000000000008,UP_BREAK,2021-03-26 08:00:00+00:00,5.0,3+,2021-03-26 08:10:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2021-03-26 08:05:00+00:00,True,True,True,False,2021-03-26 08:05:00+00:00,2021-03-26 12:05:00+00:00,False,5.0,False,False,0.0
2021-03-29,external,2021-03-29 07:00:00+00:00,2021-03-29 12:00:00+00:00,1.0,BST,271.999,264.52,7.479000000000042,UP_BREAK,2021-03-29 07:00:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2021-03-29 07:05:00+00:00,True,True,True,True,2021-03-29 07:05:00+00:00,2021-03-29 07:15:00+00:00,False,0.0,False,False,0.0
2021-03-30,external,2021-03-30 07:00:00+00:00,2021-03-30 12:00:00+00:00,1.0,BST,276.534,271.507,5.026999999999987,UP_BREAK,2021-03-30 07:00:00+00:00,1.0,1,2021-03-30 07:05:00+00:00,ACCEPT_BACK_INSIDE,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2021-03-30 07:05:00+00:00,True,True,True,True,2021-03-30 07:05:00+00:00,2021-03-30 07:20:00+00:00,False,1.0,False,False,0.0
2021-03-31,external,2021-03-31 07:00:00+00:00,2021-03-31 12:00:00+00:00,1.0,BST,317.89,298.327,19.562999999999988,DOWN_BREAK,2021-03-31 08:00:00+00:00,5.0,3+,2021-03-31 08:15:00+00:00,HOLD_RETEST,DIRECT_E10,2021-03-31 08:05:00+00:00,True,True,True,True,2021-03-31 08:05:00+00:00,2021-03-31 08:05:00+00:00,False,0.0,False,False,60.0
2021-04-01,external,2021-04-01 07:00:00+00:00,2021-04-01 12:00:00+00:00,1.0,BST,315.0,298.914,16.086000000000013,UP_BREAK,2021-04-01 07:50:00+00:00,5.0,3+,2021-04-01 07:55:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2021-04-01 07:55:00+00:00,True,True,True,False,2021-04-01 08:00:00+00:00,2021-04-01 08:10:00+00:00,False,1.0,False,False,50.0
2021-04-02,external,2021-04-02 07:00:00+00:00,2021-04-02 12:00:00+00:00,1.0,BST,358.418,334.307,24.11099999999999,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-04-05,external,2021-04-05 07:00:00+00:00,2021-04-05 12:00:00+00:00,1.0,BST,350.8,335.532,15.268000000000029,UP_BREAK,2021-04-05 10:45:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2021-04-05 10:50:00+00:00,True,True,True,True,2021-04-05 10:50:00+00:00,2021-04-05 10:50:00+00:00,False,0.0,False,False,225.0
2021-04-06,external,2021-04-06 07:00:00+00:00,2021-04-06 12:00:00+00:00,1.0,BST,390.0,364.048,25.951999999999998,UP_BREAK,2021-04-06 10:35:00+00:00,1.0,1,2021-04-06 10:55:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2021-04-06 10:40:00+00:00,True,True,True,False,2021-04-06 10:40:00+00:00,2021-04-06 10:40:00+00:00,False,0.0,False,False,215.0
2021-04-07,external,2021-04-07 07:00:00+00:00,2021-04-07 12:00:00+00:00,1.0,BST,414.784,391.583,23.200999999999965,DOWN_BREAK,2021-04-07 09:05:00+00:00,1.0,1,2021-04-07 09:15:00+00:00,HOLD_RETEST,DIRECT_E10,2021-04-07 09:10:00+00:00,True,True,True,True,2021-04-07 09:10:00+00:00,2021-04-07 09:10:00+00:00,False,0.0,False,False,125.0
2021-04-08,external,2021-04-08 07:00:00+00:00,2021-04-08 12:00:00+00:00,1.0,BST,405.31,372.146,33.16399999999999,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-04-09,external,2021-04-09 07:00:00+00:00,2021-04-09 12:00:00+00:00,1.0,BST,419.767,405.05,14.716999999999985,UP_BREAK,2021-04-09 07:35:00+00:00,1.0,1,2021-04-09 07:40:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2021-04-09 07:40:00+00:00,True,True,True,True,2021-04-09 07:55:00+00:00,2021-04-09 09:20:00+00:00,False,1.0,False,False,35.0
2021-04-12,external,2021-04-12 07:00:00+00:00,2021-04-12 12:00:00+00:00,1.0,BST,576.622,514.204,62.418000000000006,UP_BREAK,2021-04-12 07:20:00+00:00,4.0,3+,2021-04-12 07:30:00+00:00,HOLD_RETEST,DIRECT_E10,2021-04-12 07:25:00+00:00,True,True,True,True,2021-04-12 07:25:00+00:00,2021-04-12 08:15:00+00:00,False,1.0,False,False,20.0
2021-04-13,external,2021-04-13 07:00:00+00:00,2021-04-13 12:00:00+00:00,1.0,BST,607.0,541.23,65.76999999999998,DOWN_BREAK,2021-04-13 08:35:00+00:00,1.0,1,2021-04-13 08:40:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2021-04-13 08:40:00+00:00,True,False,False,False,2021-04-13 08:40:00+00:00,,False,,False,False,95.0
2021-04-14,external,2021-04-14 07:00:00+00:00,2021-04-14 12:00:00+00:00,1.0,BST,593.414,551.0,42.41399999999999,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-04-15,external,2021-04-15 07:00:00+00:00,2021-04-15 12:00:00+00:00,1.0,BST,556.0,534.205,21.79499999999996,UP_BREAK,2021-04-15 08:05:00+00:00,1.0,1,2021-04-15 08:10:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2021-04-15 08:10:00+00:00,False,False,False,False,,,False,,False,False,65.0
2021-04-16,external,2021-04-16 07:00:00+00:00,2021-04-16 12:00:00+00:00,1.0,BST,547.22,506.0,41.22000000000003,UP_BREAK,2021-04-16 08:05:00+00:00,1.0,1,2021-04-16 08:10:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2021-04-16 08:10:00+00:00,False,False,False,False,,,True,,False,False,65.0
2021-04-19,external,2021-04-19 07:00:00+00:00,2021-04-19 12:00:00+00:00,1.0,BST,540.909,467.235,73.67399999999998,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-04-20,external,2021-04-20 07:00:00+00:00,2021-04-20 12:00:00+00:00,1.0,BST,514.387,472.468,41.918999999999926,UP_BREAK,2021-04-20 10:35:00+00:00,4.0,3+,2021-04-20 10:40:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2021-04-20 10:40:00+00:00,True,True,True,False,2021-04-20 10:40:00+00:00,2021-04-20 11:45:00+00:00,False,4.0,False,False,215.0
2021-04-21,external,2021-04-21 07:00:00+00:00,2021-04-21 12:00:00+00:00,1.0,BST,614.8,568.652,46.14799999999991,DOWN_BREAK,2021-04-21 11:20:00+00:00,2.0,2,2021-04-21 11:25:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2021-04-21 11:25:00+00:00,True,True,False,False,2021-04-21 11:25:00+00:00,2021-04-21 11:25:00+00:00,False,0.0,False,False,260.0
2021-04-22,external,2021-04-22 07:00:00+00:00,2021-04-22 12:00:00+00:00,1.0,BST,569.212,531.737,37.47500000000002,UP_BREAK,2021-04-22 11:30:00+00:00,1.0,1,2021-04-22 11:35:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2021-04-22 11:35:00+00:00,True,False,False,False,2021-04-22 11:35:00+00:00,,False,,False,False,270.0
2021-04-23,external,2021-04-23 07:00:00+00:00,2021-04-23 12:00:00+00:00,1.0,BST,519.424,447.597,71.827,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-04-26,external,2021-04-26 07:00:00+00:00,2021-04-26 12:00:00+00:00,1.0,BST,550.595,498.686,51.90900000000005,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-04-27,external,2021-04-27 07:00:00+00:00,2021-04-27 12:00:00+00:00,1.0,BST,543.5,525.747,17.753000000000043,UP_BREAK,2021-04-27 07:00:00+00:00,1.0,1,2021-04-27 07:05:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2021-04-27 07:05:00+00:00,True,True,True,True,2021-04-27 08:30:00+00:00,2021-04-27 09:20:00+00:00,False,1.0,True,True,0.0
2021-04-28,external,2021-04-28 07:00:00+00:00,2021-04-28 12:00:00+00:00,1.0,BST,580.0,540.0,40.0,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-04-29,external,2021-04-29 07:00:00+00:00,2021-04-29 12:00:00+00:00,1.0,BST,575.0,554.066,20.93399999999997,UP_BREAK,2021-04-29 07:55:00+00:00,1.0,1,2021-04-29 08:15:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2021-04-29 08:00:00+00:00,True,True,True,True,2021-04-29 08:00:00+00:00,2021-04-29 08:00:00+00:00,False,0.0,False,False,55.0
2021-04-30,external,2021-04-30 07:00:00+00:00,2021-04-30 12:00:00+00:00,1.0,BST,621.0,586.328,34.672000000000025,UP_BREAK,2021-04-30 09:10:00+00:00,1.0,1,2021-04-30 09:15:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2021-04-30 09:15:00+00:00,False,False,False,False,,,False,,False,False,130.0
2021-05-03,external,2021-05-03 07:00:00+00:00,2021-05-03 12:00:00+00:00,1.0,BST,637.469,618.2,19.269000000000005,UP_BREAK,2021-05-03 07:40:00+00:00,1.0,1,2021-05-03 07:50:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2021-05-03 07:50:00+00:00,True,True,True,True,2021-05-03 08:00:00+00:00,2021-05-03 11:10:00+00:00,False,1.0,False,False,40.0
2021-05-04,external,2021-05-04 07:00:00+00:00,2021-05-04 12:00:00+00:00,1.0,BST,679.53,628.0,51.52999999999997,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-05-05,external,2021-05-05 07:00:00+00:00,2021-05-05 12:00:00+00:00,1.0,BST,638.753,605.0,33.75300000000004,UP_BREAK,2021-05-05 07:40:00+00:00,2.0,2,2021-05-05 07:45:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2021-05-05 07:45:00+00:00,True,True,True,False,2021-05-05 07:55:00+00:00,2021-05-05 08:00:00+00:00,False,1.0,False,False,40.0
2021-05-06,external,2021-05-06 07:00:00+00:00,2021-05-06 12:00:00+00:00,1.0,BST,656.78,628.7,28.079999999999927,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-05-07,external,2021-05-07 07:00:00+00:00,2021-05-07 12:00:00+00:00,1.0,BST,638.763,612.348,26.415000000000077,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-05-10,external,2021-05-10 07:00:00+00:00,2021-05-10 12:00:00+00:00,1.0,BST,692.9,660.0,32.89999999999998,DOWN_BREAK,2021-05-10 11:20:00+00:00,1.0,1,2021-05-10 11:25:00+00:00,ACCEPT_BACK_INSIDE,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2021-05-10 11:25:00+00:00,True,False,False,False,2021-05-10 11:25:00+00:00,,False,,False,False,260.0
2021-05-11,external,2021-05-11 07:00:00+00:00,2021-05-11 12:00:00+00:00,1.0,BST,651.8,621.753,30.046999999999912,UP_BREAK,2021-05-11 07:15:00+00:00,2.0,2,2021-05-11 07:20:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2021-05-11 07:20:00+00:00,True,True,True,True,2021-05-11 07:55:00+00:00,2021-05-11 09:50:00+00:00,False,2.0,False,False,15.0
2021-05-12,external,2021-05-12 07:00:00+00:00,2021-05-12 12:00:00+00:00,1.0,BST,685.0,660.5,24.5,DOWN_BREAK,2021-05-12 10:40:00+00:00,1.0,1,2021-05-12 10:45:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2021-05-12 10:45:00+00:00,False,False,False,False,,,False,,False,False,220.0
2021-05-13,external,2021-05-13 07:00:00+00:00,2021-05-13 12:00:00+00:00,1.0,BST,639.38,530.93,108.45000000000005,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-05-14,external,2021-05-14 07:00:00+00:00,2021-05-14 12:00:00+00:00,1.0,BST,591.47,550.37,41.10000000000002,UP_BREAK,2021-05-14 07:20:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2021-05-14 07:25:00+00:00,True,True,True,True,2021-05-14 07:25:00+00:00,2021-05-14 08:00:00+00:00,False,0.0,False,False,20.0
2021-05-17,external,2021-05-17 07:00:00+00:00,2021-05-17 12:00:00+00:00,1.0,BST,564.6,483.93,80.67000000000002,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-05-18,external,2021-05-18 07:00:00+00:00,2021-05-18 12:00:00+00:00,1.0,BST,533.79,502.03,31.75999999999999,UP_BREAK,2021-05-18 11:45:00+00:00,1.0,1,2021-05-18 11:50:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2021-05-18 11:50:00+00:00,False,False,False,False,,,False,,False,False,285.0
2021-05-19,external,2021-05-19 07:00:00+00:00,2021-05-19 12:00:00+00:00,1.0,BST,516.68,407.74,108.93999999999994,DOWN_BREAK,2021-05-19 11:20:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2021-05-19 11:25:00+00:00,True,True,True,False,2021-05-19 11:25:00+00:00,2021-05-19 11:25:00+00:00,False,0.0,False,False,260.0
2021-05-20,external,2021-05-20 07:00:00+00:00,2021-05-20 12:00:00+00:00,1.0,BST,383.2,284.33,98.87,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-05-21,external,2021-05-21 07:00:00+00:00,2021-05-21 12:00:00+00:00,1.0,BST,415.79,375.6,40.19,DOWN_BREAK,2021-05-21 08:10:00+00:00,1.0,1,2021-05-21 08:15:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2021-05-21 08:15:00+00:00,False,False,False,False,,,False,,False,False,70.0
2021-05-24,external,2021-05-24 07:00:00+00:00,2021-05-24 12:00:00+00:00,1.0,BST,283.14,254.49,28.649999999999977,UP_BREAK,2021-05-24 07:00:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2021-05-24 07:05:00+00:00,True,True,True,True,2021-05-24 07:05:00+00:00,2021-05-24 07:05:00+00:00,False,0.0,False,False,0.0
2021-05-25,external,2021-05-25 07:00:00+00:00,2021-05-25 12:00:00+00:00,1.0,BST,376.08,329.59,46.49000000000001,DOWN_BREAK,2021-05-25 10:05:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2021-05-25 10:10:00+00:00,True,True,True,False,2021-05-25 10:10:00+00:00,2021-05-25 10:10:00+00:00,False,0.0,False,False,185.0
2021-05-26,external,2021-05-26 07:00:00+00:00,2021-05-26 12:00:00+00:00,1.0,BST,380.15,336.37,43.77999999999997,UP_BREAK,2021-05-26 07:30:00+00:00,5.0,3+,2021-05-26 07:35:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2021-05-26 07:35:00+00:00,True,False,False,False,2021-05-26 07:40:00+00:00,,False,,True,False,30.0
2021-05-27,external,2021-05-27 07:00:00+00:00,2021-05-27 12:00:00+00:00,1.0,BST,380.71,340.03,40.68000000000001,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-05-28,external,2021-05-28 07:00:00+00:00,2021-05-28 12:00:00+00:00,1.0,BST,373.72,332.73,40.99000000000001,DOWN_BREAK,2021-05-28 08:55:00+00:00,1.0,1,2021-05-28 09:50:00+00:00,HOLD_RETEST,DIRECT_E10,2021-05-28 09:00:00+00:00,True,True,True,False,2021-05-28 09:00:00+00:00,2021-05-28 09:00:00+00:00,False,0.0,False,False,115.0
2021-05-31,external,2021-05-31 07:00:00+00:00,2021-05-31 12:00:00+00:00,1.0,BST,329.88,307.06,22.819999999999993,UP_BREAK,2021-05-31 08:20:00+00:00,1.0,1,2021-05-31 08:25:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2021-05-31 08:25:00+00:00,True,True,True,True,2021-05-31 08:25:00+00:00,2021-05-31 09:00:00+00:00,False,1.0,False,False,80.0
2021-06-01,external,2021-06-01 07:00:00+00:00,2021-06-01 12:00:00+00:00,1.0,BST,364.5,343.4,21.100000000000023,DOWN_BREAK,2021-06-01 08:30:00+00:00,2.0,2,2021-06-01 08:40:00+00:00,HOLD_RETEST,DIRECT_E10,2021-06-01 08:35:00+00:00,True,True,False,False,2021-06-01 08:35:00+00:00,2021-06-01 08:45:00+00:00,False,1.0,False,False,90.0
2021-06-02,external,2021-06-02 07:00:00+00:00,2021-06-02 12:00:00+00:00,1.0,BST,366.42,350.38,16.04000000000002,UP_BREAK,2021-06-02 07:05:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2021-06-02 07:10:00+00:00,True,True,True,True,2021-06-02 07:10:00+00:00,2021-06-02 07:15:00+00:00,False,0.0,False,False,5.0
2021-06-03,external,2021-06-03 07:00:00+00:00,2021-06-03 12:00:00+00:00,1.0,BST,421.0,391.14,29.860000000000014,UP_BREAK,2021-06-03 09:40:00+00:00,4.0,3+,2021-06-03 09:45:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2021-06-03 09:45:00+00:00,True,True,True,False,2021-06-03 09:55:00+00:00,2021-06-03 10:05:00+00:00,False,1.0,False,False,160.0
2021-06-04,external,2021-06-04 07:00:00+00:00,2021-06-04 12:00:00+00:00,1.0,BST,430.54,370.0,60.54000000000002,DOWN_BREAK,2021-06-04 07:15:00+00:00,1.0,1,2021-06-04 07:20:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2021-06-04 07:20:00+00:00,False,False,False,False,,,False,,False,False,15.0
2021-06-07,external,2021-06-07 07:00:00+00:00,2021-06-07 12:00:00+00:00,1.0,BST,407.23,388.33,18.900000000000034,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-06-08,external,2021-06-08 07:00:00+00:00,2021-06-08 12:00:00+00:00,1.0,BST,366.58,330.63,35.94999999999999,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-06-09,external,2021-06-09 07:00:00+00:00,2021-06-09 12:00:00+00:00,1.0,BST,358.8,333.34,25.460000000000036,UP_BREAK,2021-06-09 07:00:00+00:00,1.0,1,2021-06-09 07:10:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2021-06-09 07:05:00+00:00,True,False,False,False,2021-06-09 07:05:00+00:00,,False,,False,False,0.0
2021-06-10,external,2021-06-10 07:00:00+00:00,2021-06-10 12:00:00+00:00,1.0,BST,377.47,360.0,17.470000000000027,DOWN_BREAK,2021-06-10 08:40:00+00:00,1.0,1,2021-06-10 09:30:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2021-06-10 08:45:00+00:00,True,True,True,False,2021-06-10 08:45:00+00:00,2021-06-10 08:45:00+00:00,False,0.0,False,False,100.0
2021-06-11,external,2021-06-11 07:00:00+00:00,2021-06-11 12:00:00+00:00,1.0,BST,362.51,341.1,21.409999999999968,UP_BREAK,2021-06-11 09:25:00+00:00,1.0,1,2021-06-11 09:35:00+00:00,HOLD_RETEST,DIRECT_E10,2021-06-11 09:30:00+00:00,True,False,False,False,2021-06-11 09:30:00+00:00,,False,,False,False,145.0
2021-06-14,external,2021-06-14 07:00:00+00:00,2021-06-14 12:00:00+00:00,1.0,BST,368.79,356.76,12.03000000000003,DOWN_BREAK,2021-06-14 08:45:00+00:00,1.0,1,2021-06-14 08:50:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2021-06-14 08:50:00+00:00,False,False,False,False,,,False,,False,False,105.0
2021-06-15,external,2021-06-15 07:00:00+00:00,2021-06-15 12:00:00+00:00,1.0,BST,379.72,366.6,13.120000000000005,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-06-16,external,2021-06-16 07:00:00+00:00,2021-06-16 12:00:00+00:00,1.0,BST,368.84,357.0,11.839999999999975,DOWN_BREAK,2021-06-16 11:00:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2021-06-16 11:05:00+00:00,True,True,True,False,2021-06-16 11:05:00+00:00,2021-06-16 11:05:00+00:00,False,0.0,False,False,240.0
2021-06-17,external,2021-06-17 07:00:00+00:00,2021-06-17 12:00:00+00:00,1.0,BST,361.5,345.06,16.439999999999998,UP_BREAK,2021-06-17 07:05:00+00:00,1.0,1,2021-06-17 07:10:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2021-06-17 07:10:00+00:00,False,False,False,False,,,False,,False,False,5.0
2021-06-18,external,2021-06-18 07:00:00+00:00,2021-06-18 12:00:00+00:00,1.0,BST,356.85,346.15,10.700000000000045,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-06-21,external,2021-06-21 07:00:00+00:00,2021-06-21 12:00:00+00:00,1.0,BST,342.36,310.0,32.360000000000014,DOWN_BREAK,2021-06-21 10:20:00+00:00,1.0,1,2021-06-21 10:25:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2021-06-21 10:25:00+00:00,True,True,True,True,2021-06-21 10:30:00+00:00,2021-06-21 10:30:00+00:00,False,1.0,True,True,200.0
2021-06-22,external,2021-06-22 07:00:00+00:00,2021-06-22 12:00:00+00:00,1.0,BST,291.02,260.0,31.019999999999982,DOWN_BREAK,2021-06-22 10:05:00+00:00,3.0,3+,2021-06-22 10:10:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2021-06-22 10:10:00+00:00,True,True,False,False,2021-06-22 10:15:00+00:00,2021-06-22 10:20:00+00:00,False,1.0,True,True,185.0
2021-06-23,external,2021-06-23 07:00:00+00:00,2021-06-23 12:00:00+00:00,1.0,BST,293.4,250.55,42.849999999999966,UP_BREAK,2021-06-23 11:00:00+00:00,1.0,1,2021-06-23 11:15:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2021-06-23 11:15:00+00:00,False,False,False,False,,,False,,False,False,240.0
2021-06-24,external,2021-06-24 07:00:00+00:00,2021-06-24 12:00:00+00:00,1.0,BST,299.7,281.12,18.579999999999984,UP_BREAK,2021-06-24 07:25:00+00:00,4.0,3+,2021-06-24 07:30:00+00:00,ACCEPT_BACK_INSIDE,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2021-06-24 07:30:00+00:00,True,True,True,False,2021-06-24 07:30:00+00:00,2021-06-24 08:15:00+00:00,False,2.0,False,False,25.0
2021-06-25,external,2021-06-25 07:00:00+00:00,2021-06-25 12:00:00+00:00,1.0,BST,314.8,300.1,14.699999999999989,DOWN_BREAK,2021-06-25 07:00:00+00:00,1.0,1,2021-06-25 07:05:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2021-06-25 07:05:00+00:00,True,True,True,True,2021-06-25 07:05:00+00:00,2021-06-25 07:10:00+00:00,False,1.0,False,False,0.0
2021-06-28,external,2021-06-28 07:00:00+00:00,2021-06-28 12:00:00+00:00,1.0,BST,291.9,283.65,8.25,UP_BREAK,2021-06-28 07:30:00+00:00,2.0,2,2021-06-28 07:35:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2021-06-28 07:35:00+00:00,True,True,True,True,2021-06-28 07:35:00+00:00,2021-06-28 07:35:00+00:00,True,0.0,False,False,30.0
2021-06-29,external,2021-06-29 07:00:00+00:00,2021-06-29 12:00:00+00:00,1.0,BST,298.87,286.67,12.199999999999989,UP_BREAK,2021-06-29 07:10:00+00:00,2.0,2,2021-06-29 07:30:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2021-06-29 07:15:00+00:00,True,True,True,True,2021-06-29 07:15:00+00:00,2021-06-29 07:15:00+00:00,False,0.0,False,False,10.0
2021-06-30,external,2021-06-30 07:00:00+00:00,2021-06-30 12:00:00+00:00,1.0,BST,304.26,291.15,13.110000000000014,DOWN_BREAK,2021-06-30 09:50:00+00:00,1.0,1,2021-06-30 09:55:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2021-06-30 09:55:00+00:00,False,False,False,False,,,False,,False,False,170.0
2021-07-01,external,2021-07-01 07:00:00+00:00,2021-07-01 12:00:00+00:00,1.0,BST,304.76,285.08,19.680000000000007,DOWN_BREAK,2021-07-01 07:55:00+00:00,1.0,1,2021-07-01 08:00:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2021-07-01 08:00:00+00:00,False,False,False,False,,,False,,False,False,55.0
2021-07-02,external,2021-07-02 07:00:00+00:00,2021-07-02 12:00:00+00:00,1.0,BST,290.57,276.48,14.089999999999975,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-07-05,external,2021-07-05 07:00:00+00:00,2021-07-05 12:00:00+00:00,1.0,BST,310.11,296.65,13.460000000000036,DOWN_BREAK,2021-07-05 11:30:00+00:00,1.0,1,2021-07-05 11:35:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2021-07-05 11:35:00+00:00,True,True,True,False,2021-07-05 11:55:00+00:00,2021-07-05 11:55:00+00:00,False,1.0,False,False,270.0
2021-07-06,external,2021-07-06 07:00:00+00:00,2021-07-06 12:00:00+00:00,1.0,BST,322.39,301.68,20.70999999999998,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2021-07-07,external,2021-07-07 07:00:00+00:00,2021-07-07 12:00:00+00:00,1.0,BST,336.85,316.69,20.160000000000025,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
