partition,bull_cross_ts,signal_ts,entry_ts,entry_px,config,tp,sl,resolved,exit_reason,exit_ts,gross_return,gross_pnl_usd,net_pnl_usd,hold_minutes
reference_validation,2025-05-16 15:00:00+00:00,2025-05-16 15:30:00+00:00,2025-05-16 15:45:00+00:00,103966.0,TP0.50_SL0.50,0.005,0.005,True,TP,2025-05-16 16:05:00+00:00,0.005,2.5,2.1,20.0
reference_validation,2025-05-16 15:00:00+00:00,2025-05-16 15:30:00+00:00,2025-05-16 15:45:00+00:00,103966.0,TP0.75_SL0.75,0.0075,0.0075,True,SL,2025-05-17 00:35:00+00:00,-0.0075,-3.75,-4.15,530.0
reference_validation,2025-05-16 15:00:00+00:00,2025-05-16 15:30:00+00:00,2025-05-16 15:45:00+00:00,103966.0,TP1.00_SL0.50,0.01,0.005,True,SL,2025-05-16 22:05:00+00:00,-0.005,-2.5,-2.9,380.0
reference_validation,2025-05-16 15:00:00+00:00,2025-05-16 15:30:00+00:00,2025-05-16 15:45:00+00:00,103966.0,TP1.00_SL0.75,0.01,0.0075,True,SL,2025-05-17 00:35:00+00:00,-0.0075,-3.75,-4.15,530.0
reference_validation,2025-05-16 15:00:00+00:00,2025-05-16 15:30:00+00:00,2025-05-16 15:45:00+00:00,103966.0,TP1.50_SL1.00,0.015,0.01,True,SL,2025-05-17 01:05:00+00:00,-0.01,-5.0,-5.4,560.0
reference_validation,2025-05-16 15:00:00+00:00,2025-05-16 15:30:00+00:00,2025-05-16 15:45:00+00:00,103966.0,TP2.00_SL1.00,0.02,0.01,True,SL,2025-05-17 01:05:00+00:00,-0.01,-5.0,-5.4,560.0
reference_validation,2025-05-16 15:00:00+00:00,2025-05-16 15:30:00+00:00,2025-05-16 15:45:00+00:00,103966.0,TP2.00_SL1.50,0.02,0.015,True,TP,2025-05-18 23:50:00+00:00,0.02,10.0,9.6,3365.0
reference_validation,2025-05-20 17:15:00+00:00,2025-05-20 17:30:00+00:00,2025-05-20 17:45:00+00:00,106157.7,TP0.50_SL0.50,0.005,0.005,True,SL,2025-05-20 18:30:00+00:00,-0.005,-2.5,-2.9,45.0
reference_validation,2025-05-20 17:15:00+00:00,2025-05-20 17:30:00+00:00,2025-05-20 17:45:00+00:00,106157.7,TP0.75_SL0.75,0.0075,0.0075,True,SL,2025-05-20 18:45:00+00:00,-0.0075,-3.75,-4.15,60.0
reference_validation,2025-05-20 17:15:00+00:00,2025-05-20 17:30:00+00:00,2025-05-20 17:45:00+00:00,106157.7,TP1.00_SL0.50,0.01,0.005,True,SL,2025-05-20 18:30:00+00:00,-0.005,-2.5,-2.9,45.0
reference_validation,2025-05-20 17:15:00+00:00,2025-05-20 17:30:00+00:00,2025-05-20 17:45:00+00:00,106157.7,TP1.00_SL0.75,0.01,0.0075,True,SL,2025-05-20 18:45:00+00:00,-0.0075,-3.75,-4.15,60.0
reference_validation,2025-05-20 17:15:00+00:00,2025-05-20 17:30:00+00:00,2025-05-20 17:45:00+00:00,106157.7,TP1.50_SL1.00,0.015,0.01,True,TP,2025-05-21 06:25:00+00:00,0.015,7.5,7.1,760.0
reference_validation,2025-05-20 17:15:00+00:00,2025-05-20 17:30:00+00:00,2025-05-20 17:45:00+00:00,106157.7,TP2.00_SL1.00,0.02,0.01,True,TP,2025-05-21 14:50:00+00:00,0.02,10.0,9.6,1265.0
reference_validation,2025-05-20 17:15:00+00:00,2025-05-20 17:30:00+00:00,2025-05-20 17:45:00+00:00,106157.7,TP2.00_SL1.50,0.02,0.015,True,TP,2025-05-21 14:50:00+00:00,0.02,10.0,9.6,1265.0
reference_validation,2025-05-21 13:45:00+00:00,2025-05-21 14:00:00+00:00,2025-05-21 14:15:00+00:00,107369.9,TP0.50_SL0.50,0.005,0.005,True,TP,2025-05-21 14:45:00+00:00,0.005,2.5,2.1,30.0
reference_validation,2025-05-21 13:45:00+00:00,2025-05-21 14:00:00+00:00,2025-05-21 14:15:00+00:00,107369.9,TP0.75_SL0.75,0.0075,0.0075,True,TP,2025-05-21 14:50:00+00:00,0.0075,3.75,3.35,35.0
reference_validation,2025-05-21 13:45:00+00:00,2025-05-21 14:00:00+00:00,2025-05-21 14:15:00+00:00,107369.9,TP1.00_SL0.50,0.01,0.005,True,TP,2025-05-21 14:50:00+00:00,0.01,5.0,4.6,35.0
reference_validation,2025-05-21 13:45:00+00:00,2025-05-21 14:00:00+00:00,2025-05-21 14:15:00+00:00,107369.9,TP1.00_SL0.75,0.01,0.0075,True,TP,2025-05-21 14:50:00+00:00,0.01,5.0,4.6,35.0
reference_validation,2025-05-21 13:45:00+00:00,2025-05-21 14:00:00+00:00,2025-05-21 14:15:00+00:00,107369.9,TP1.50_SL1.00,0.015,0.01,True,TP,2025-05-21 14:55:00+00:00,0.015,7.5,7.1,40.0
reference_validation,2025-05-21 13:45:00+00:00,2025-05-21 14:00:00+00:00,2025-05-21 14:15:00+00:00,107369.9,TP2.00_SL1.00,0.02,0.01,True,TP,2025-05-21 16:30:00+00:00,0.02,10.0,9.6,135.0
reference_validation,2025-05-21 13:45:00+00:00,2025-05-21 14:00:00+00:00,2025-05-21 14:15:00+00:00,107369.9,TP2.00_SL1.50,0.02,0.015,True,TP,2025-05-21 16:30:00+00:00,0.02,10.0,9.6,135.0
reference_validation,2025-05-27 08:00:00+00:00,2025-05-27 08:45:00+00:00,2025-05-27 09:00:00+00:00,109651.4,TP0.50_SL0.50,0.005,0.005,True,TP,2025-05-27 13:05:00+00:00,0.005,2.5,2.1,245.0
reference_validation,2025-05-27 08:00:00+00:00,2025-05-27 08:45:00+00:00,2025-05-27 09:00:00+00:00,109651.4,TP0.75_SL0.75,0.0075,0.0075,True,TP,2025-05-27 13:10:00+00:00,0.0075,3.75,3.35,250.0
reference_validation,2025-05-27 08:00:00+00:00,2025-05-27 08:45:00+00:00,2025-05-27 09:00:00+00:00,109651.4,TP1.00_SL0.50,0.01,0.005,True,SL,2025-05-27 14:30:00+00:00,-0.005,-2.5,-2.9,330.0
reference_validation,2025-05-27 08:00:00+00:00,2025-05-27 08:45:00+00:00,2025-05-27 09:00:00+00:00,109651.4,TP1.00_SL0.75,0.01,0.0075,True,SL,2025-05-27 14:30:00+00:00,-0.0075,-3.75,-4.15,330.0
reference_validation,2025-05-27 08:00:00+00:00,2025-05-27 08:45:00+00:00,2025-05-27 09:00:00+00:00,109651.4,TP1.50_SL1.00,0.015,0.01,True,SL,2025-05-27 22:20:00+00:00,-0.01,-5.0,-5.4,800.0
reference_validation,2025-05-27 08:00:00+00:00,2025-05-27 08:45:00+00:00,2025-05-27 09:00:00+00:00,109651.4,TP2.00_SL1.00,0.02,0.01,True,SL,2025-05-27 22:20:00+00:00,-0.01,-5.0,-5.4,800.0
reference_validation,2025-05-27 08:00:00+00:00,2025-05-27 08:45:00+00:00,2025-05-27 09:00:00+00:00,109651.4,TP2.00_SL1.50,0.02,0.015,True,SL,2025-05-28 13:55:00+00:00,-0.015,-7.5,-7.9,1735.0
reference_validation,2025-06-10 19:30:00+00:00,2025-06-10 20:15:00+00:00,2025-06-10 20:30:00+00:00,109487.5,TP0.50_SL0.50,0.005,0.005,True,TP,2025-06-10 22:05:00+00:00,0.005,2.5,2.1,95.0
reference_validation,2025-06-10 19:30:00+00:00,2025-06-10 20:15:00+00:00,2025-06-10 20:30:00+00:00,109487.5,TP0.75_SL0.75,0.0075,0.0075,True,TP,2025-06-11 14:20:00+00:00,0.0075,3.75,3.35,1070.0
reference_validation,2025-06-10 19:30:00+00:00,2025-06-10 20:15:00+00:00,2025-06-10 20:30:00+00:00,109487.5,TP1.00_SL0.50,0.01,0.005,True,SL,2025-06-11 17:55:00+00:00,-0.005,-2.5,-2.9,1285.0
reference_validation,2025-06-10 19:30:00+00:00,2025-06-10 20:15:00+00:00,2025-06-10 20:30:00+00:00,109487.5,TP1.00_SL0.75,0.01,0.0075,True,SL,2025-06-11 18:15:00+00:00,-0.0075,-3.75,-4.15,1305.0
reference_validation,2025-06-10 19:30:00+00:00,2025-06-10 20:15:00+00:00,2025-06-10 20:30:00+00:00,109487.5,TP1.50_SL1.00,0.015,0.01,True,SL,2025-06-11 18:20:00+00:00,-0.01,-5.0,-5.4,1310.0
reference_validation,2025-06-10 19:30:00+00:00,2025-06-10 20:15:00+00:00,2025-06-10 20:30:00+00:00,109487.5,TP2.00_SL1.00,0.02,0.01,True,SL,2025-06-11 18:20:00+00:00,-0.01,-5.0,-5.4,1310.0
reference_validation,2025-06-10 19:30:00+00:00,2025-06-10 20:15:00+00:00,2025-06-10 20:30:00+00:00,109487.5,TP2.00_SL1.50,0.02,0.015,True,SL,2025-06-12 03:20:00+00:00,-0.015,-7.5,-7.9,1850.0
reference_validation,2025-06-11 13:45:00+00:00,2025-06-11 14:00:00+00:00,2025-06-11 14:15:00+00:00,109948.2,TP0.50_SL0.50,0.005,0.005,True,SL,2025-06-11 16:05:00+00:00,-0.005,-2.5,-2.9,110.0
reference_validation,2025-06-11 13:45:00+00:00,2025-06-11 14:00:00+00:00,2025-06-11 14:15:00+00:00,109948.2,TP0.75_SL0.75,0.0075,0.0075,True,SL,2025-06-11 17:45:00+00:00,-0.0075,-3.75,-4.15,210.0
reference_validation,2025-06-11 13:45:00+00:00,2025-06-11 14:00:00+00:00,2025-06-11 14:15:00+00:00,109948.2,TP1.00_SL0.50,0.01,0.005,True,SL,2025-06-11 16:05:00+00:00,-0.005,-2.5,-2.9,110.0
reference_validation,2025-06-11 13:45:00+00:00,2025-06-11 14:00:00+00:00,2025-06-11 14:15:00+00:00,109948.2,TP1.00_SL0.75,0.01,0.0075,True,SL,2025-06-11 17:45:00+00:00,-0.0075,-3.75,-4.15,210.0
reference_validation,2025-06-11 13:45:00+00:00,2025-06-11 14:00:00+00:00,2025-06-11 14:15:00+00:00,109948.2,TP1.50_SL1.00,0.015,0.01,True,SL,2025-06-11 18:00:00+00:00,-0.01,-5.0,-5.4,225.0
reference_validation,2025-06-11 13:45:00+00:00,2025-06-11 14:00:00+00:00,2025-06-11 14:15:00+00:00,109948.2,TP2.00_SL1.00,0.02,0.01,True,SL,2025-06-11 18:00:00+00:00,-0.01,-5.0,-5.4,225.0
reference_validation,2025-06-11 13:45:00+00:00,2025-06-11 14:00:00+00:00,2025-06-11 14:15:00+00:00,109948.2,TP2.00_SL1.50,0.02,0.015,True,SL,2025-06-11 22:20:00+00:00,-0.015,-7.5,-7.9,485.0
reference_validation,2025-06-27 04:15:00+00:00,2025-06-27 04:30:00+00:00,2025-06-27 04:45:00+00:00,107412.7,TP0.50_SL0.50,0.005,0.005,True,SL,2025-06-27 07:45:00+00:00,-0.005,-2.5,-2.9,180.0
reference_validation,2025-06-27 04:15:00+00:00,2025-06-27 04:30:00+00:00,2025-06-27 04:45:00+00:00,107412.7,TP0.75_SL0.75,0.0075,0.0075,True,SL,2025-06-27 12:55:00+00:00,-0.0075,-3.75,-4.15,490.0
reference_validation,2025-06-27 04:15:00+00:00,2025-06-27 04:30:00+00:00,2025-06-27 04:45:00+00:00,107412.7,TP1.00_SL0.50,0.01,0.005,True,SL,2025-06-27 07:45:00+00:00,-0.005,-2.5,-2.9,180.0
reference_validation,2025-06-27 04:15:00+00:00,2025-06-27 04:30:00+00:00,2025-06-27 04:45:00+00:00,107412.7,TP1.00_SL0.75,0.01,0.0075,True,SL,2025-06-27 12:55:00+00:00,-0.0075,-3.75,-4.15,490.0
reference_validation,2025-06-27 04:15:00+00:00,2025-06-27 04:30:00+00:00,2025-06-27 04:45:00+00:00,107412.7,TP1.50_SL1.00,0.015,0.01,True,SL,2025-06-27 13:50:00+00:00,-0.01,-5.0,-5.4,545.0
reference_validation,2025-06-27 04:15:00+00:00,2025-06-27 04:30:00+00:00,2025-06-27 04:45:00+00:00,107412.7,TP2.00_SL1.00,0.02,0.01,True,SL,2025-06-27 13:50:00+00:00,-0.01,-5.0,-5.4,545.0
reference_validation,2025-06-27 04:15:00+00:00,2025-06-27 04:30:00+00:00,2025-06-27 04:45:00+00:00,107412.7,TP2.00_SL1.50,0.02,0.015,True,SL,2025-07-01 14:45:00+00:00,-0.015,-7.5,-7.9,6360.0
reference_validation,2025-06-27 21:30:00+00:00,2025-06-27 22:00:00+00:00,2025-06-27 22:15:00+00:00,107115.1,TP0.50_SL0.50,0.005,0.005,True,TP,2025-06-29 08:40:00+00:00,0.005,2.5,2.1,2065.0
reference_validation,2025-06-27 21:30:00+00:00,2025-06-27 22:00:00+00:00,2025-06-27 22:15:00+00:00,107115.1,TP0.75_SL0.75,0.0075,0.0075,True,TP,2025-06-29 09:35:00+00:00,0.0075,3.75,3.35,2120.0
reference_validation,2025-06-27 21:30:00+00:00,2025-06-27 22:00:00+00:00,2025-06-27 22:15:00+00:00,107115.1,TP1.00_SL0.50,0.01,0.005,True,TP,2025-06-29 10:20:00+00:00,0.01,5.0,4.6,2165.0
reference_validation,2025-06-27 21:30:00+00:00,2025-06-27 22:00:00+00:00,2025-06-27 22:15:00+00:00,107115.1,TP1.00_SL0.75,0.01,0.0075,True,TP,2025-06-29 10:20:00+00:00,0.01,5.0,4.6,2165.0
reference_validation,2025-06-27 21:30:00+00:00,2025-06-27 22:00:00+00:00,2025-06-27 22:15:00+00:00,107115.1,TP1.50_SL1.00,0.015,0.01,True,TP,2025-06-30 00:35:00+00:00,0.015,7.5,7.1,3020.0
reference_validation,2025-06-27 21:30:00+00:00,2025-06-27 22:00:00+00:00,2025-06-27 22:15:00+00:00,107115.1,TP2.00_SL1.00,0.02,0.01,True,SL,2025-07-01 14:40:00+00:00,-0.01,-5.0,-5.4,5305.0
reference_validation,2025-06-27 21:30:00+00:00,2025-06-27 22:00:00+00:00,2025-06-27 22:15:00+00:00,107115.1,TP2.00_SL1.50,0.02,0.015,True,SL,2025-07-01 19:00:00+00:00,-0.015,-7.5,-7.9,5565.0
reference_validation,2025-06-28 01:45:00+00:00,2025-06-28 02:15:00+00:00,2025-06-28 02:30:00+00:00,107135.0,TP0.50_SL0.50,0.005,0.005,True,TP,2025-06-29 08:40:00+00:00,0.005,2.5,2.1,1810.0
reference_validation,2025-06-28 01:45:00+00:00,2025-06-28 02:15:00+00:00,2025-06-28 02:30:00+00:00,107135.0,TP0.75_SL0.75,0.0075,0.0075,True,TP,2025-06-29 10:00:00+00:00,0.0075,3.75,3.35,1890.0
reference_validation,2025-06-28 01:45:00+00:00,2025-06-28 02:15:00+00:00,2025-06-28 02:30:00+00:00,107135.0,TP1.00_SL0.50,0.01,0.005,True,TP,2025-06-29 10:20:00+00:00,0.01,5.0,4.6,1910.0
reference_validation,2025-06-28 01:45:00+00:00,2025-06-28 02:15:00+00:00,2025-06-28 02:30:00+00:00,107135.0,TP1.00_SL0.75,0.01,0.0075,True,TP,2025-06-29 10:20:00+00:00,0.01,5.0,4.6,1910.0
reference_validation,2025-06-28 01:45:00+00:00,2025-06-28 02:15:00+00:00,2025-06-28 02:30:00+00:00,107135.0,TP1.50_SL1.00,0.015,0.01,True,TP,2025-06-30 00:35:00+00:00,0.015,7.5,7.1,2765.0
reference_validation,2025-06-28 01:45:00+00:00,2025-06-28 02:15:00+00:00,2025-06-28 02:30:00+00:00,107135.0,TP2.00_SL1.00,0.02,0.01,True,SL,2025-07-01 14:40:00+00:00,-0.01,-5.0,-5.4,5050.0
reference_validation,2025-06-28 01:45:00+00:00,2025-06-28 02:15:00+00:00,2025-06-28 02:30:00+00:00,107135.0,TP2.00_SL1.50,0.02,0.015,True,SL,2025-07-01 19:00:00+00:00,-0.015,-7.5,-7.9,5310.0
reference_validation,2025-06-28 22:30:00+00:00,2025-06-28 23:45:00+00:00,2025-06-29 00:00:00+00:00,107240.9,TP0.50_SL0.50,0.005,0.005,True,TP,2025-06-29 09:30:00+00:00,0.005,2.5,2.1,570.0
reference_validation,2025-06-28 22:30:00+00:00,2025-06-28 23:45:00+00:00,2025-06-29 00:00:00+00:00,107240.9,TP0.75_SL0.75,0.0075,0.0075,True,TP,2025-06-29 10:05:00+00:00,0.0075,3.75,3.35,605.0
reference_validation,2025-06-28 22:30:00+00:00,2025-06-28 23:45:00+00:00,2025-06-29 00:00:00+00:00,107240.9,TP1.00_SL0.50,0.01,0.005,True,TP,2025-06-29 11:50:00+00:00,0.01,5.0,4.6,710.0
reference_validation,2025-06-28 22:30:00+00:00,2025-06-28 23:45:00+00:00,2025-06-29 00:00:00+00:00,107240.9,TP1.00_SL0.75,0.01,0.0075,True,TP,2025-06-29 11:50:00+00:00,0.01,5.0,4.6,710.0
reference_validation,2025-06-28 22:30:00+00:00,2025-06-28 23:45:00+00:00,2025-06-29 00:00:00+00:00,107240.9,TP1.50_SL1.00,0.015,0.01,True,SL,2025-07-01 14:40:00+00:00,-0.01,-5.0,-5.4,3760.0
reference_validation,2025-06-28 22:30:00+00:00,2025-06-28 23:45:00+00:00,2025-06-29 00:00:00+00:00,107240.9,TP2.00_SL1.00,0.02,0.01,True,SL,2025-07-01 14:40:00+00:00,-0.01,-5.0,-5.4,3760.0
reference_validation,2025-06-28 22:30:00+00:00,2025-06-28 23:45:00+00:00,2025-06-29 00:00:00+00:00,107240.9,TP2.00_SL1.50,0.02,0.015,True,SL,2025-07-01 15:10:00+00:00,-0.015,-7.5,-7.9,3790.0
reference_validation,2025-06-29 22:45:00+00:00,2025-06-29 23:15:00+00:00,2025-06-29 23:30:00+00:00,108339.9,TP0.50_SL0.50,0.005,0.005,True,SL,2025-06-30 06:35:00+00:00,-0.005,-2.5,-2.9,425.0
reference_validation,2025-06-29 22:45:00+00:00,2025-06-29 23:15:00+00:00,2025-06-29 23:30:00+00:00,108339.9,TP0.75_SL0.75,0.0075,0.0075,True,SL,2025-06-30 06:50:00+00:00,-0.0075,-3.75,-4.15,440.0
reference_validation,2025-06-29 22:45:00+00:00,2025-06-29 23:15:00+00:00,2025-06-29 23:30:00+00:00,108339.9,TP1.00_SL0.50,0.01,0.005,True,SL,2025-06-30 06:35:00+00:00,-0.005,-2.5,-2.9,425.0
reference_validation,2025-06-29 22:45:00+00:00,2025-06-29 23:15:00+00:00,2025-06-29 23:30:00+00:00,108339.9,TP1.00_SL0.75,0.01,0.0075,True,SL,2025-06-30 06:50:00+00:00,-0.0075,-3.75,-4.15,440.0
reference_validation,2025-06-29 22:45:00+00:00,2025-06-29 23:15:00+00:00,2025-06-29 23:30:00+00:00,108339.9,TP1.50_SL1.00,0.015,0.01,True,SL,2025-06-30 14:05:00+00:00,-0.01,-5.0,-5.4,875.0
reference_validation,2025-06-29 22:45:00+00:00,2025-06-29 23:15:00+00:00,2025-06-29 23:30:00+00:00,108339.9,TP2.00_SL1.00,0.02,0.01,True,SL,2025-06-30 14:05:00+00:00,-0.01,-5.0,-5.4,875.0
reference_validation,2025-06-29 22:45:00+00:00,2025-06-29 23:15:00+00:00,2025-06-29 23:30:00+00:00,108339.9,TP2.00_SL1.50,0.02,0.015,True,SL,2025-06-30 14:55:00+00:00,-0.015,-7.5,-7.9,925.0
reference_validation,2025-07-05 04:15:00+00:00,2025-07-05 05:45:00+00:00,2025-07-05 06:00:00+00:00,108082.6,TP0.50_SL0.50,0.005,0.005,True,TP,2025-07-06 13:30:00+00:00,0.005,2.5,2.1,1890.0
reference_validation,2025-07-05 04:15:00+00:00,2025-07-05 05:45:00+00:00,2025-07-05 06:00:00+00:00,108082.6,TP0.75_SL0.75,0.0075,0.0075,True,TP,2025-07-06 13:50:00+00:00,0.0075,3.75,3.35,1910.0
reference_validation,2025-07-05 04:15:00+00:00,2025-07-05 05:45:00+00:00,2025-07-05 06:00:00+00:00,108082.6,TP1.00_SL0.50,0.01,0.005,True,TP,2025-07-06 21:25:00+00:00,0.01,5.0,4.6,2365.0
reference_validation,2025-07-05 04:15:00+00:00,2025-07-05 05:45:00+00:00,2025-07-05 06:00:00+00:00,108082.6,TP1.00_SL0.75,0.01,0.0075,True,TP,2025-07-06 21:25:00+00:00,0.01,5.0,4.6,2365.0
reference_validation,2025-07-05 04:15:00+00:00,2025-07-05 05:45:00+00:00,2025-07-05 06:00:00+00:00,108082.6,TP1.50_SL1.00,0.015,0.01,True,TP,2025-07-09 13:05:00+00:00,0.015,7.5,7.1,6185.0
reference_validation,2025-07-05 04:15:00+00:00,2025-07-05 05:45:00+00:00,2025-07-05 06:00:00+00:00,108082.6,TP2.00_SL1.00,0.02,0.01,True,TP,2025-07-09 19:25:00+00:00,0.02,10.0,9.6,6565.0
reference_validation,2025-07-05 04:15:00+00:00,2025-07-05 05:45:00+00:00,2025-07-05 06:00:00+00:00,108082.6,TP2.00_SL1.50,0.02,0.015,True,TP,2025-07-09 19:25:00+00:00,0.02,10.0,9.6,6565.0
reference_validation,2025-07-05 11:15:00+00:00,2025-07-05 11:30:00+00:00,2025-07-05 11:45:00+00:00,108164.3,TP0.50_SL0.50,0.005,0.005,True,TP,2025-07-06 13:45:00+00:00,0.005,2.5,2.1,1560.0
reference_validation,2025-07-05 11:15:00+00:00,2025-07-05 11:30:00+00:00,2025-07-05 11:45:00+00:00,108164.3,TP0.75_SL0.75,0.0075,0.0075,True,TP,2025-07-06 13:50:00+00:00,0.0075,3.75,3.35,1565.0
reference_validation,2025-07-05 11:15:00+00:00,2025-07-05 11:30:00+00:00,2025-07-05 11:45:00+00:00,108164.3,TP1.00_SL0.50,0.01,0.005,True,TP,2025-07-06 21:25:00+00:00,0.01,5.0,4.6,2020.0
reference_validation,2025-07-05 11:15:00+00:00,2025-07-05 11:30:00+00:00,2025-07-05 11:45:00+00:00,108164.3,TP1.00_SL0.75,0.01,0.0075,True,TP,2025-07-06 21:25:00+00:00,0.01,5.0,4.6,2020.0
reference_validation,2025-07-05 11:15:00+00:00,2025-07-05 11:30:00+00:00,2025-07-05 11:45:00+00:00,108164.3,TP1.50_SL1.00,0.015,0.01,True,TP,2025-07-09 19:15:00+00:00,0.015,7.5,7.1,6210.0
reference_validation,2025-07-05 11:15:00+00:00,2025-07-05 11:30:00+00:00,2025-07-05 11:45:00+00:00,108164.3,TP2.00_SL1.00,0.02,0.01,True,TP,2025-07-09 19:30:00+00:00,0.02,10.0,9.6,6225.0
reference_validation,2025-07-05 11:15:00+00:00,2025-07-05 11:30:00+00:00,2025-07-05 11:45:00+00:00,108164.3,TP2.00_SL1.50,0.02,0.015,True,TP,2025-07-09 19:30:00+00:00,0.02,10.0,9.6,6225.0
reference_validation,2025-07-09 08:00:00+00:00,2025-07-09 08:15:00+00:00,2025-07-09 08:30:00+00:00,108765.7,TP0.50_SL0.50,0.005,0.005,True,TP,2025-07-09 12:10:00+00:00,0.005,2.5,2.1,220.0
reference_validation,2025-07-09 08:00:00+00:00,2025-07-09 08:15:00+00:00,2025-07-09 08:30:00+00:00,108765.7,TP0.75_SL0.75,0.0075,0.0075,True,TP,2025-07-09 13:05:00+00:00,0.0075,3.75,3.35,275.0
reference_validation,2025-07-09 08:00:00+00:00,2025-07-09 08:15:00+00:00,2025-07-09 08:30:00+00:00,108765.7,TP1.00_SL0.50,0.01,0.005,True,TP,2025-07-09 19:15:00+00:00,0.01,5.0,4.6,645.0
reference_validation,2025-07-09 08:00:00+00:00,2025-07-09 08:15:00+00:00,2025-07-09 08:30:00+00:00,108765.7,TP1.00_SL0.75,0.01,0.0075,True,TP,2025-07-09 19:15:00+00:00,0.01,5.0,4.6,645.0
reference_validation,2025-07-09 08:00:00+00:00,2025-07-09 08:15:00+00:00,2025-07-09 08:30:00+00:00,108765.7,TP1.50_SL1.00,0.015,0.01,True,TP,2025-07-09 19:30:00+00:00,0.015,7.5,7.1,660.0
reference_validation,2025-07-09 08:00:00+00:00,2025-07-09 08:15:00+00:00,2025-07-09 08:30:00+00:00,108765.7,TP2.00_SL1.00,0.02,0.01,True,TP,2025-07-09 19:35:00+00:00,0.02,10.0,9.6,665.0
reference_validation,2025-07-09 08:00:00+00:00,2025-07-09 08:15:00+00:00,2025-07-09 08:30:00+00:00,108765.7,TP2.00_SL1.50,0.02,0.015,True,TP,2025-07-09 19:35:00+00:00,0.02,10.0,9.6,665.0
reference_validation,2025-07-09 10:00:00+00:00,2025-07-09 10:30:00+00:00,2025-07-09 10:45:00+00:00,108831.6,TP0.50_SL0.50,0.005,0.005,True,TP,2025-07-09 12:10:00+00:00,0.005,2.5,2.1,85.0
reference_validation,2025-07-09 10:00:00+00:00,2025-07-09 10:30:00+00:00,2025-07-09 10:45:00+00:00,108831.6,TP0.75_SL0.75,0.0075,0.0075,True,TP,2025-07-09 13:05:00+00:00,0.0075,3.75,3.35,140.0
reference_validation,2025-07-09 10:00:00+00:00,2025-07-09 10:30:00+00:00,2025-07-09 10:45:00+00:00,108831.6,TP1.00_SL0.50,0.01,0.005,True,TP,2025-07-09 19:15:00+00:00,0.01,5.0,4.6,510.0
reference_validation,2025-07-09 10:00:00+00:00,2025-07-09 10:30:00+00:00,2025-07-09 10:45:00+00:00,108831.6,TP1.00_SL0.75,0.01,0.0075,True,TP,2025-07-09 19:15:00+00:00,0.01,5.0,4.6,510.0
reference_validation,2025-07-09 10:00:00+00:00,2025-07-09 10:30:00+00:00,2025-07-09 10:45:00+00:00,108831.6,TP1.50_SL1.00,0.015,0.01,True,TP,2025-07-09 19:35:00+00:00,0.015,7.5,7.1,530.0
reference_validation,2025-07-09 10:00:00+00:00,2025-07-09 10:30:00+00:00,2025-07-09 10:45:00+00:00,108831.6,TP2.00_SL1.00,0.02,0.01,True,TP,2025-07-09 19:35:00+00:00,0.02,10.0,9.6,530.0
reference_validation,2025-07-09 10:00:00+00:00,2025-07-09 10:30:00+00:00,2025-07-09 10:45:00+00:00,108831.6,TP2.00_SL1.50,0.02,0.015,True,TP,2025-07-09 19:35:00+00:00,0.02,10.0,9.6,530.0
reference_validation,2025-07-13 03:15:00+00:00,2025-07-13 03:45:00+00:00,2025-07-13 04:00:00+00:00,117711.6,TP0.50_SL0.50,0.005,0.005,True,TP,2025-07-13 12:50:00+00:00,0.005,2.5,2.1,530.0
reference_validation,2025-07-13 03:15:00+00:00,2025-07-13 03:45:00+00:00,2025-07-13 04:00:00+00:00,117711.6,TP0.75_SL0.75,0.0075,0.0075,True,TP,2025-07-13 12:50:00+00:00,0.0075,3.75,3.35,530.0
reference_validation,2025-07-13 03:15:00+00:00,2025-07-13 03:45:00+00:00,2025-07-13 04:00:00+00:00,117711.6,TP1.00_SL0.50,0.01,0.005,True,TP,2025-07-13 14:15:00+00:00,0.01,5.0,4.6,615.0
reference_validation,2025-07-13 03:15:00+00:00,2025-07-13 03:45:00+00:00,2025-07-13 04:00:00+00:00,117711.6,TP1.00_SL0.75,0.01,0.0075,True,TP,2025-07-13 14:15:00+00:00,0.01,5.0,4.6,615.0
reference_validation,2025-07-13 03:15:00+00:00,2025-07-13 03:45:00+00:00,2025-07-13 04:00:00+00:00,117711.6,TP1.50_SL1.00,0.015,0.01,True,TP,2025-07-13 14:15:00+00:00,0.015,7.5,7.1,615.0
reference_validation,2025-07-13 03:15:00+00:00,2025-07-13 03:45:00+00:00,2025-07-13 04:00:00+00:00,117711.6,TP2.00_SL1.00,0.02,0.01,True,TP,2025-07-14 03:40:00+00:00,0.02,10.0,9.6,1420.0
reference_validation,2025-07-13 03:15:00+00:00,2025-07-13 03:45:00+00:00,2025-07-13 04:00:00+00:00,117711.6,TP2.00_SL1.50,0.02,0.015,True,TP,2025-07-14 03:40:00+00:00,0.02,10.0,9.6,1420.0
reference_validation,2025-07-19 03:45:00+00:00,2025-07-19 04:00:00+00:00,2025-07-19 04:15:00+00:00,118319.1,TP0.50_SL0.50,0.005,0.005,True,SL,2025-07-19 14:35:00+00:00,-0.005,-2.5,-2.9,620.0
