partition,date_utc,signal_ts,window_status,H,L,range,F15,F65,E20_DOWN,eligible_start,h2_bar_start,opposite_break_bar_start,session_end,blind_filled,blind_touch_bar_start,blind_entry_px,h2_after_fill,minutes_fill_to_h2,max_pre_h2_frac,adverse_excursion_r,rule,entry_executed,confirmation_kind,confirmation_bar_start,entry_start,entry_px,entry_fraction,entry_on_h2_bar_open,entry_status,fixed_exit_reason,fixed_exit_px,fixed_net_pnl_usd,fixed_hold_minutes,fixed_h2_seen,fixed_breakdown_accepted,fixed_e20_reached,hybrid_exit_reason,hybrid_exit_px,hybrid_net_pnl_usd,hybrid_hold_minutes,hybrid_e20_reached,hybrid_ceiling_ratchets,hybrid_final_ceiling,session_trough_after_e20,trough_extension_r,realized_exit_extension_r,capture_ratio,giveback_r,entry_executed_b,b27ai_exit_reason,b27ai_exit_px,b27ai_net_pnl_usd,b27ai_hold_minutes,breakdown_accepted,acceptance_bar_start,e20_diag_reached,preaccept_f65_invalid,b27ai_trough_px_in_trade,b27ai_trough_extension_r,b27ai_realized_exit_extension_r,b27ai_capture_ratio,b27ai_giveback_r
development,2023-06-13,2023-06-13 15:05:00+00:00,H2_ARRIVAL,26430.5,25888.0,542.5,25969.375,26240.625,25779.5,2023-06-13 15:10:00+00:00,2023-06-13 15:15:00+00:00,,2023-06-13 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-06-13,2023-06-13 15:05:00+00:00,H2_ARRIVAL,26430.5,25888.0,542.5,25969.375,26240.625,25779.5,2023-06-13 15:10:00+00:00,2023-06-13 15:15:00+00:00,,2023-06-13 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-07-05,2023-07-05 13:35:00+00:00,NO_H2_BY_SESSION_END,30797.4,30206.0,591.4000000000015,30294.71,30590.41,30087.72,2023-07-05 13:40:00+00:00,,,2023-07-05 20:00:00+00:00,True,2023-07-05 13:40:00+00:00,30294.71,False,,0.6317213391951262,0.4817213391951261,BLIND_F15,True,,,2023-07-05 13:40:00+00:00,30294.71,0.15,False,EXECUTED,TIME_EXIT_SESSION_END,30420.0,-2.4678527703351656,380.0,False,False,False,TIME_EXIT_SESSION_END,30420.0,-2.4678527703351656,380.0,False,0,,,,,,,True,TIME_EXIT_SESSION_END,30420.0,-2.4678527703351656,380.0,False,,False,False,,,,,
development,2023-07-05,2023-07-05 13:35:00+00:00,NO_H2_BY_SESSION_END,30797.4,30206.0,591.4000000000015,30294.71,30590.41,30087.72,2023-07-05 13:40:00+00:00,,,2023-07-05 20:00:00+00:00,True,2023-07-05 13:40:00+00:00,30294.71,False,,0.6317213391951262,0.4817213391951261,EARLY_REJECT,True,LATER_REJECT,2023-07-05 15:30:00+00:00,2023-07-05 15:35:00+00:00,30280.0,0.1251268177206625,False,EXECUTED,TIME_EXIT_SESSION_END,30420.0,-2.711756935270859,265.0,False,False,False,TIME_EXIT_SESSION_END,30420.0,-2.711756935270859,265.0,False,0,,,,,,,True,TIME_EXIT_SESSION_END,30420.0,-2.711756935270859,265.0,False,,False,False,,,,,
development,2023-07-05,2023-07-05 13:35:00+00:00,NO_H2_BY_SESSION_END,30797.4,30206.0,591.4000000000015,30294.71,30590.41,30087.72,2023-07-05 13:40:00+00:00,,,2023-07-05 20:00:00+00:00,True,2023-07-05 13:40:00+00:00,30294.71,False,,0.6317213391951262,0.4817213391951261,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-07-11,2023-07-11 13:45:00+00:00,OPPOSITE_BREAK_BEFORE_H2,30557.8,30325.0,232.79999999999927,30359.92,30476.32,30278.44,2023-07-11 13:50:00+00:00,,2023-07-11 14:45:00+00:00,2023-07-11 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-07-11,2023-07-11 13:45:00+00:00,OPPOSITE_BREAK_BEFORE_H2,30557.8,30325.0,232.79999999999927,30359.92,30476.32,30278.44,2023-07-11 13:50:00+00:00,,2023-07-11 14:45:00+00:00,2023-07-11 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-07-11,2023-07-11 13:45:00+00:00,OPPOSITE_BREAK_BEFORE_H2,30557.8,30325.0,232.79999999999927,30359.92,30476.32,30278.44,2023-07-11 13:50:00+00:00,,2023-07-11 14:45:00+00:00,2023-07-11 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-07-14,2023-07-14 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,31284.9,31071.6,213.3000000000029,31103.595,31210.245,31028.94,2023-07-14 13:45:00+00:00,,2023-07-14 14:55:00+00:00,2023-07-14 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-07-14,2023-07-14 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,31284.9,31071.6,213.3000000000029,31103.595,31210.245,31028.94,2023-07-14 13:45:00+00:00,,2023-07-14 14:55:00+00:00,2023-07-14 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-07-14,2023-07-14 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,31284.9,31071.6,213.3000000000029,31103.595,31210.245,31028.94,2023-07-14 13:45:00+00:00,,2023-07-14 14:55:00+00:00,2023-07-14 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-07-17,2023-07-17 17:25:00+00:00,H2_ARRIVAL,30309.4,29910.0,399.4000000000015,29969.91,30169.61,29830.12,2023-07-17 17:30:00+00:00,2023-07-17 18:30:00+00:00,,2023-07-17 20:00:00+00:00,True,2023-07-17 18:10:00+00:00,29969.91,True,20.0,0.3267401101652467,0.1767401101652466,BLIND_F15,True,,,2023-07-17 18:10:00+00:00,29969.91,0.15,False,EXECUTED,TP_E20_DOWN,29830.12,1.932172502353236,20.0,True,False,True,PROFIT_CEILING_HIT,29830.12,1.932172502353236,25.0,True,0,29830.12,29630.0,0.7010515773660465,0.2000000000000018,0.2852857142857179,0.5010515773660447,True,TIME_EXIT_SESSION_END,29869.9,1.2685068456995245,110.0,True,2023-07-17 18:30:00+00:00,True,False,29630.0,0.7010515773660464,0.100400600901348,0.14321428571428052,0.6006509764646983
development,2023-07-17,2023-07-17 17:25:00+00:00,H2_ARRIVAL,30309.4,29910.0,399.4000000000015,29969.91,30169.61,29830.12,2023-07-17 17:30:00+00:00,2023-07-17 18:30:00+00:00,,2023-07-17 20:00:00+00:00,True,2023-07-17 18:10:00+00:00,29969.91,True,20.0,0.3267401101652467,0.1767401101652466,EARLY_REJECT,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-07-17,2023-07-17 17:25:00+00:00,H2_ARRIVAL,30309.4,29910.0,399.4000000000015,29969.91,30169.61,29830.12,2023-07-17 17:30:00+00:00,2023-07-17 18:30:00+00:00,,2023-07-17 20:00:00+00:00,True,2023-07-17 18:10:00+00:00,29969.91,True,20.0,0.3267401101652467,0.1767401101652466,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-07-18,2023-07-18 16:50:00+00:00,H2_ARRIVAL,30098.5,29657.1,441.4000000000015,29723.31,29944.01,29568.82,2023-07-18 17:00:00+00:00,2023-07-18 17:00:00+00:00,,2023-07-18 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-07-18,2023-07-18 16:50:00+00:00,H2_ARRIVAL,30098.5,29657.1,441.4000000000015,29723.31,29944.01,29568.82,2023-07-18 17:00:00+00:00,2023-07-18 17:00:00+00:00,,2023-07-18 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-07-18,2023-07-18 16:50:00+00:00,H2_ARRIVAL,30098.5,29657.1,441.4000000000015,29723.31,29944.01,29568.82,2023-07-18 17:00:00+00:00,2023-07-18 17:00:00+00:00,,2023-07-18 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-07-24,2023-07-24 15:10:00+00:00,NO_H2_BY_SESSION_END,29820.9,28904.4,916.5,29041.875,29500.125,28721.1,2023-07-24 15:20:00+00:00,,,2023-07-24 20:00:00+00:00,True,2023-07-24 15:20:00+00:00,29041.875,False,,0.2647026732133099,0.1147026732133099,BLIND_F15,True,,,2023-07-24 15:20:00+00:00,29041.875,0.15,False,EXECUTED,TIME_EXIT_SESSION_END,29106.8,-1.5177825123205309,280.0,False,False,False,TIME_EXIT_SESSION_END,29106.8,-1.5177825123205309,280.0,False,0,,,,,,,True,TIME_EXIT_SESSION_END,29106.8,-1.5177825123205309,280.0,False,,False,False,,,,,
development,2023-07-24,2023-07-24 15:10:00+00:00,NO_H2_BY_SESSION_END,29820.9,28904.4,916.5,29041.875,29500.125,28721.1,2023-07-24 15:20:00+00:00,,,2023-07-24 20:00:00+00:00,True,2023-07-24 15:20:00+00:00,29041.875,False,,0.2647026732133099,0.1147026732133099,EARLY_REJECT,True,LATER_REJECT,2023-07-24 15:40:00+00:00,2023-07-24 15:45:00+00:00,29040.4,0.1483906164757228,False,EXECUTED,TIME_EXIT_SESSION_END,29106.8,-1.5432349416674591,255.0,False,False,False,TIME_EXIT_SESSION_END,29106.8,-1.5432349416674591,255.0,False,0,,,,,,,True,TIME_EXIT_SESSION_END,29106.8,-1.5432349416674591,255.0,False,,False,False,,,,,
development,2023-07-24,2023-07-24 15:10:00+00:00,NO_H2_BY_SESSION_END,29820.9,28904.4,916.5,29041.875,29500.125,28721.1,2023-07-24 15:20:00+00:00,,,2023-07-24 20:00:00+00:00,True,2023-07-24 15:20:00+00:00,29041.875,False,,0.2647026732133099,0.1147026732133099,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-07-31,2023-07-31 13:55:00+00:00,H2_ARRIVAL,29461.4,29317.4,144.0,29339.0,29411.0,29288.6,2023-07-31 14:15:00+00:00,2023-07-31 14:20:00+00:00,,2023-07-31 20:00:00+00:00,True,2023-07-31 14:15:00+00:00,29339.0,True,5.0,0.261111111111101,0.111111111111101,BLIND_F15,True,,,2023-07-31 14:15:00+00:00,29339.0,0.15,False,EXECUTED,TP_E20_DOWN,29288.6,0.4589249804014653,15.0,True,False,True,PROFIT_CEILING_HIT,29288.6,0.4589249804014653,20.0,True,0,29288.6,29100.0,1.5097222222222324,0.1999999999999949,0.1324747010119553,1.309722222222237,True,BREAKDOWN_RECLAIM_L,29323.7,-0.13925491666382206,50.0,True,2023-07-31 14:30:00+00:00,True,False,29250.1,0.4673611111111313,-0.043749999999994946,0.0,0.5111111111111263
development,2023-07-31,2023-07-31 13:55:00+00:00,H2_ARRIVAL,29461.4,29317.4,144.0,29339.0,29411.0,29288.6,2023-07-31 14:15:00+00:00,2023-07-31 14:20:00+00:00,,2023-07-31 20:00:00+00:00,True,2023-07-31 14:15:00+00:00,29339.0,True,5.0,0.261111111111101,0.111111111111101,EARLY_REJECT,True,SAME_BAR,2023-07-31 14:15:00+00:00,2023-07-31 14:20:00+00:00,29333.2,0.1097222222222171,True,EXECUTED,TP_E20_DOWN,29288.6,0.360230728321487,10.0,True,False,True,PROFIT_CEILING_HIT,29288.6,0.360230728321487,15.0,True,0,29288.6,29100.0,1.5097222222222324,0.1999999999999949,0.1324747010119553,1.309722222222237,True,BREAKDOWN_RECLAIM_L,29323.7,-0.23806744576109173,45.0,True,2023-07-31 14:30:00+00:00,True,False,29250.1,0.4673611111111313,-0.043749999999994946,0.0,0.5111111111111263
development,2023-07-31,2023-07-31 13:55:00+00:00,H2_ARRIVAL,29461.4,29317.4,144.0,29339.0,29411.0,29288.6,2023-07-31 14:15:00+00:00,2023-07-31 14:20:00+00:00,,2023-07-31 20:00:00+00:00,True,2023-07-31 14:15:00+00:00,29339.0,True,5.0,0.261111111111101,0.111111111111101,SAME_BAR_REJECTION,True,SAME_BAR,2023-07-31 14:15:00+00:00,2023-07-31 14:20:00+00:00,29333.2,0.1097222222222171,True,EXECUTED,TP_E20_DOWN,29288.6,0.360230728321487,10.0,True,False,True,PROFIT_CEILING_HIT,29288.6,0.360230728321487,15.0,True,0,29288.6,29100.0,1.5097222222222324,0.1999999999999949,0.1324747010119553,1.309722222222237,True,BREAKDOWN_RECLAIM_L,29323.7,-0.23806744576109173,45.0,True,2023-07-31 14:30:00+00:00,True,False,29250.1,0.4673611111111313,-0.043749999999994946,0.0,0.5111111111111263
development,2023-08-01,2023-08-01 15:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,28986.5,28715.0,271.5,28755.725,28891.475,28660.7,2023-08-01 15:40:00+00:00,,2023-08-01 16:05:00+00:00,2023-08-01 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-08-01,2023-08-01 15:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,28986.5,28715.0,271.5,28755.725,28891.475,28660.7,2023-08-01 15:40:00+00:00,,2023-08-01 16:05:00+00:00,2023-08-01 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-08-01,2023-08-01 15:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,28986.5,28715.0,271.5,28755.725,28891.475,28660.7,2023-08-01 15:40:00+00:00,,2023-08-01 16:05:00+00:00,2023-08-01 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-08-02,2023-08-02 13:35:00+00:00,H2_ARRIVAL,29599.0,29360.0,239.0,29395.85,29515.35,29312.2,2023-08-02 13:45:00+00:00,2023-08-02 14:05:00+00:00,,2023-08-02 20:00:00+00:00,True,2023-08-02 13:50:00+00:00,29395.85,True,15.0,0.3430962343096234,0.1930962343096234,BLIND_F15,True,,,2023-08-02 13:50:00+00:00,29395.85,0.15,False,EXECUTED,TP_E20_DOWN,29312.2,1.0228198878412649,15.0,True,False,True,PROFIT_CEILING_HIT,29312.2,1.0228198878412649,20.0,True,0,29312.2,28906.3,1.898326359832639,0.1999999999999969,0.1053559620894846,1.698326359832642,True,TIME_EXIT_SESSION_END,29141.8,3.921188194932269,370.0,True,2023-08-02 14:05:00+00:00,True,False,28906.3,1.898326359832639,0.9129707112970742,0.4809345382411293,0.9853556485355648
development,2023-08-02,2023-08-02 13:35:00+00:00,H2_ARRIVAL,29599.0,29360.0,239.0,29395.85,29515.35,29312.2,2023-08-02 13:45:00+00:00,2023-08-02 14:05:00+00:00,,2023-08-02 20:00:00+00:00,True,2023-08-02 13:50:00+00:00,29395.85,True,15.0,0.3430962343096234,0.1930962343096234,EARLY_REJECT,True,SAME_BAR,2023-08-02 13:50:00+00:00,2023-08-02 13:55:00+00:00,29373.3,0.0556485355648505,False,EXECUTED,TP_E20_DOWN,29312.2,0.6400601907173956,10.0,True,False,True,PROFIT_CEILING_HIT,29312.2,0.6400601907173956,15.0,True,0,29312.2,28906.3,1.898326359832639,0.1999999999999969,0.1053559620894846,1.698326359832642,True,TIME_EXIT_SESSION_END,29141.8,3.5406535867607674,365.0,True,2023-08-02 14:05:00+00:00,True,False,28906.3,1.898326359832639,0.9129707112970742,0.4809345382411293,0.9853556485355648
development,2023-08-02,2023-08-02 13:35:00+00:00,H2_ARRIVAL,29599.0,29360.0,239.0,29395.85,29515.35,29312.2,2023-08-02 13:45:00+00:00,2023-08-02 14:05:00+00:00,,2023-08-02 20:00:00+00:00,True,2023-08-02 13:50:00+00:00,29395.85,True,15.0,0.3430962343096234,0.1930962343096234,SAME_BAR_REJECTION,True,SAME_BAR,2023-08-02 13:50:00+00:00,2023-08-02 13:55:00+00:00,29373.3,0.0556485355648505,False,EXECUTED,TP_E20_DOWN,29312.2,0.6400601907173956,10.0,True,False,True,PROFIT_CEILING_HIT,29312.2,0.6400601907173956,15.0,True,0,29312.2,28906.3,1.898326359832639,0.1999999999999969,0.1053559620894846,1.698326359832642,True,TIME_EXIT_SESSION_END,29141.8,3.5406535867607674,365.0,True,2023-08-02 14:05:00+00:00,True,False,28906.3,1.898326359832639,0.9129707112970742,0.4809345382411293,0.9853556485355648
development,2023-08-09,2023-08-09 15:10:00+00:00,H2_ARRIVAL,30149.7,29715.6,434.1000000000022,29780.715,29997.765,29628.78,2023-08-09 15:25:00+00:00,2023-08-09 15:30:00+00:00,,2023-08-09 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-08-09,2023-08-09 15:10:00+00:00,H2_ARRIVAL,30149.7,29715.6,434.1000000000022,29780.715,29997.765,29628.78,2023-08-09 15:25:00+00:00,2023-08-09 15:30:00+00:00,,2023-08-09 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-08-09,2023-08-09 15:10:00+00:00,H2_ARRIVAL,30149.7,29715.6,434.1000000000022,29780.715,29997.765,29628.78,2023-08-09 15:25:00+00:00,2023-08-09 15:30:00+00:00,,2023-08-09 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-08-14,2023-08-14 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,29486.0,29330.0,156.0,29353.4,29431.4,29298.8,2023-08-14 13:40:00+00:00,,2023-08-14 14:40:00+00:00,2023-08-14 20:00:00+00:00,True,2023-08-14 13:40:00+00:00,29353.4,False,,0.9910256410256316,0.8410256410256317,BLIND_F15,True,,,2023-08-14 13:40:00+00:00,29353.4,0.15,False,EXECUTED,CLOSE_INVALIDATION_F65,29439.8,-1.8717204821247384,50.0,False,False,False,PRE_E20_CLOSE_INVALIDATION_F65,29439.8,-1.8717204821247384,50.0,False,0,,,,,,,True,PRE_ACCEPT_CLOSE_INVALIDATION_F65,29439.8,-1.8717204821247386,50.0,False,,False,True,,,,,
development,2023-08-14,2023-08-14 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,29486.0,29330.0,156.0,29353.4,29431.4,29298.8,2023-08-14 13:40:00+00:00,,2023-08-14 14:40:00+00:00,2023-08-14 20:00:00+00:00,True,2023-08-14 13:40:00+00:00,29353.4,False,,0.9910256410256316,0.8410256410256317,EARLY_REJECT,True,SAME_BAR,2023-08-14 13:40:00+00:00,2023-08-14 13:45:00+00:00,29351.0,0.1346153846153846,False,EXECUTED,CLOSE_INVALIDATION_F65,29439.8,-1.9127252904501009,45.0,False,False,False,PRE_E20_CLOSE_INVALIDATION_F65,29439.8,-1.9127252904501009,45.0,False,0,,,,,,,True,PRE_ACCEPT_CLOSE_INVALIDATION_F65,29439.8,-1.9127252904501009,45.0,False,,False,True,,,,,
development,2023-08-14,2023-08-14 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,29486.0,29330.0,156.0,29353.4,29431.4,29298.8,2023-08-14 13:40:00+00:00,,2023-08-14 14:40:00+00:00,2023-08-14 20:00:00+00:00,True,2023-08-14 13:40:00+00:00,29353.4,False,,0.9910256410256316,0.8410256410256317,SAME_BAR_REJECTION,True,SAME_BAR,2023-08-14 13:40:00+00:00,2023-08-14 13:45:00+00:00,29351.0,0.1346153846153846,False,EXECUTED,CLOSE_INVALIDATION_F65,29439.8,-1.9127252904501009,45.0,False,False,False,PRE_E20_CLOSE_INVALIDATION_F65,29439.8,-1.9127252904501009,45.0,False,0,,,,,,,True,PRE_ACCEPT_CLOSE_INVALIDATION_F65,29439.8,-1.9127252904501009,45.0,False,,False,True,,,,,
development,2023-08-15,2023-08-15 14:10:00+00:00,H2_ARRIVAL,29446.5,29340.2,106.29999999999929,29356.145,29409.295,29318.94,2023-08-15 14:15:00+00:00,2023-08-15 15:20:00+00:00,,2023-08-15 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-08-15,2023-08-15 14:10:00+00:00,H2_ARRIVAL,29446.5,29340.2,106.29999999999929,29356.145,29409.295,29318.94,2023-08-15 14:15:00+00:00,2023-08-15 15:20:00+00:00,,2023-08-15 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-08-15,2023-08-15 14:10:00+00:00,H2_ARRIVAL,29446.5,29340.2,106.29999999999929,29356.145,29409.295,29318.94,2023-08-15 14:15:00+00:00,2023-08-15 15:20:00+00:00,,2023-08-15 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-08-18,2023-08-18 14:00:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,26595.2,26222.3,372.9000000000015,26278.235,26464.685,26147.72,,,,2023-08-18 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-08-18,2023-08-18 14:00:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,26595.2,26222.3,372.9000000000015,26278.235,26464.685,26147.72,,,,2023-08-18 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-08-18,2023-08-18 14:00:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,26595.2,26222.3,372.9000000000015,26278.235,26464.685,26147.72,,,,2023-08-18 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-08-22,2023-08-22 13:35:00+00:00,H2_ARRIVAL,26100.0,25991.2,108.79999999999929,26007.52,26061.92,25969.44,2023-08-22 13:45:00+00:00,2023-08-22 13:50:00+00:00,,2023-08-22 20:00:00+00:00,True,2023-08-22 13:45:00+00:00,26007.52,True,5.0,0.4494485294117476,0.2994485294117476,BLIND_F15,True,,,2023-08-22 13:45:00+00:00,26007.52,0.15,False,EXECUTED,TP_E20_DOWN,25969.44,0.3320959476335708,10.0,True,False,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,25986.2,0.0098814496730218,15.0,True,0,25969.44,25693.6,2.735294117647097,0.0459558823529414,0.016801075268817,2.6893382352941555,True,BREAKDOWN_RECLAIM_L,26022.4,-0.6860711055879817,20.0,True,2023-08-22 13:55:00+00:00,True,False,25916.9,0.6829044117647036,-0.2867647058823615,0.0,0.9696691176470651
development,2023-08-22,2023-08-22 13:35:00+00:00,H2_ARRIVAL,26100.0,25991.2,108.79999999999929,26007.52,26061.92,25969.44,2023-08-22 13:45:00+00:00,2023-08-22 13:50:00+00:00,,2023-08-22 20:00:00+00:00,True,2023-08-22 13:45:00+00:00,26007.52,True,5.0,0.4494485294117476,0.2994485294117476,EARLY_REJECT,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-08-22,2023-08-22 13:35:00+00:00,H2_ARRIVAL,26100.0,25991.2,108.79999999999929,26007.52,26061.92,25969.44,2023-08-22 13:45:00+00:00,2023-08-22 13:50:00+00:00,,2023-08-22 20:00:00+00:00,True,2023-08-22 13:45:00+00:00,26007.52,True,5.0,0.4494485294117476,0.2994485294117476,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2023-08-30,2023-08-30 13:40:00+00:00,H2_ARRIVAL,27493.6,27280.7,212.89999999999785,27312.635,27419.085,27238.120000000003,2023-08-30 14:00:00+00:00,2023-08-30 14:15:00+00:00,,2023-08-30 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
