partition,transition,date_utc,previous_session_start,previous_session_end,active_session_start,active_session_end,previous_session_high,previous_session_low,breakout_side,breakout_bar_start,breakout_ts,level,visit_no,visit_bar_start,visit_ts,same_visits_at_event,opp_visits_at_event
development,LONDON_TO_NEWYORK,2023-09-19,2023-09-19 08:00:00+00:00,2023-09-19 13:30:00+00:00,2023-09-19 13:30:00+00:00,2023-09-19 20:00:00+00:00,27470.0,26834.3,,,,HIGH,3,2023-09-19 16:15:00+00:00,2023-09-19 16:20:00+00:00,3,0
development,LONDON_TO_NEWYORK,2023-09-20,2023-09-20 08:00:00+00:00,2023-09-20 13:30:00+00:00,2023-09-20 13:30:00+00:00,2023-09-20 20:00:00+00:00,27182.0,26930.3,HIGH,2023-09-20 14:00:00+00:00,2023-09-20 14:05:00+00:00,HIGH,1,2023-09-20 13:50:00+00:00,2023-09-20 13:55:00+00:00,1,0
development,ASIA_TO_LONDON,2023-09-22,2023-09-22 00:00:00+00:00,2023-09-22 08:00:00+00:00,2023-09-22 08:00:00+00:00,2023-09-22 13:30:00+00:00,26697.5,26452.9,HIGH,2023-09-22 08:05:00+00:00,2023-09-22 08:10:00+00:00,HIGH,1,2023-09-22 08:00:00+00:00,2023-09-22 08:05:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-09-22,2023-09-22 08:00:00+00:00,2023-09-22 13:30:00+00:00,2023-09-22 13:30:00+00:00,2023-09-22 20:00:00+00:00,26737.7,26560.0,LOW,2023-09-22 17:35:00+00:00,2023-09-22 17:40:00+00:00,LOW,1,2023-09-22 13:40:00+00:00,2023-09-22 13:45:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-09-22,2023-09-22 08:00:00+00:00,2023-09-22 13:30:00+00:00,2023-09-22 13:30:00+00:00,2023-09-22 20:00:00+00:00,26737.7,26560.0,LOW,2023-09-22 17:35:00+00:00,2023-09-22 17:40:00+00:00,LOW,2,2023-09-22 13:50:00+00:00,2023-09-22 13:55:00+00:00,2,0
development,LONDON_TO_NEWYORK,2023-09-22,2023-09-22 08:00:00+00:00,2023-09-22 13:30:00+00:00,2023-09-22 13:30:00+00:00,2023-09-22 20:00:00+00:00,26737.7,26560.0,LOW,2023-09-22 17:35:00+00:00,2023-09-22 17:40:00+00:00,LOW,3,2023-09-22 17:25:00+00:00,2023-09-22 17:30:00+00:00,3,0
development,LONDON_TO_NEWYORK,2023-09-26,2023-09-26 08:00:00+00:00,2023-09-26 13:30:00+00:00,2023-09-26 13:30:00+00:00,2023-09-26 20:00:00+00:00,26322.4,26170.1,LOW,2023-09-26 13:55:00+00:00,2023-09-26 14:00:00+00:00,LOW,1,2023-09-26 13:30:00+00:00,2023-09-26 13:35:00+00:00,1,0
development,ASIA_TO_LONDON,2023-09-27,2023-09-27 00:00:00+00:00,2023-09-27 08:00:00+00:00,2023-09-27 08:00:00+00:00,2023-09-27 13:30:00+00:00,26281.5,26189.1,HIGH,2023-09-27 09:35:00+00:00,2023-09-27 09:40:00+00:00,HIGH,1,2023-09-27 09:30:00+00:00,2023-09-27 09:35:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-09-27,2023-09-27 08:00:00+00:00,2023-09-27 13:30:00+00:00,2023-09-27 13:30:00+00:00,2023-09-27 20:00:00+00:00,26849.9,26209.0,LOW,2023-09-27 14:50:00+00:00,2023-09-27 14:55:00+00:00,LOW,1,2023-09-27 14:25:00+00:00,2023-09-27 14:30:00+00:00,1,0
development,ASIA_TO_LONDON,2023-09-28,2023-09-28 00:00:00+00:00,2023-09-28 08:00:00+00:00,2023-09-28 08:00:00+00:00,2023-09-28 13:30:00+00:00,26549.9,26325.2,HIGH,2023-09-28 10:45:00+00:00,2023-09-28 10:50:00+00:00,HIGH,1,2023-09-28 10:40:00+00:00,2023-09-28 10:45:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-09-28,2023-09-28 08:00:00+00:00,2023-09-28 13:30:00+00:00,2023-09-28 13:30:00+00:00,2023-09-28 20:00:00+00:00,26620.0,26373.8,HIGH,2023-09-28 14:30:00+00:00,2023-09-28 14:35:00+00:00,HIGH,1,2023-09-28 14:20:00+00:00,2023-09-28 14:25:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-09-29,2023-09-29 08:00:00+00:00,2023-09-29 13:30:00+00:00,2023-09-29 13:30:00+00:00,2023-09-29 20:00:00+00:00,27168.0,26880.0,LOW,2023-09-29 14:00:00+00:00,2023-09-29 14:05:00+00:00,LOW,1,2023-09-29 13:40:00+00:00,2023-09-29 13:45:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-09-29,2023-09-29 08:00:00+00:00,2023-09-29 13:30:00+00:00,2023-09-29 13:30:00+00:00,2023-09-29 20:00:00+00:00,27168.0,26880.0,LOW,2023-09-29 14:00:00+00:00,2023-09-29 14:05:00+00:00,LOW,2,2023-09-29 13:50:00+00:00,2023-09-29 13:55:00+00:00,2,0
development,ASIA_TO_LONDON,2023-10-02,2023-10-02 00:00:00+00:00,2023-10-02 08:00:00+00:00,2023-10-02 08:00:00+00:00,2023-10-02 13:30:00+00:00,28428.2,27811.6,,,,HIGH,1,2023-10-02 08:35:00+00:00,2023-10-02 08:40:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-10-04,2023-10-04 08:00:00+00:00,2023-10-04 13:30:00+00:00,2023-10-04 13:30:00+00:00,2023-10-04 20:00:00+00:00,27627.6,27420.5,LOW,2023-10-04 13:55:00+00:00,2023-10-04 14:00:00+00:00,LOW,1,2023-10-04 13:45:00+00:00,2023-10-04 13:50:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-10-05,2023-10-05 08:00:00+00:00,2023-10-05 13:30:00+00:00,2023-10-05 13:30:00+00:00,2023-10-05 20:00:00+00:00,28070.8,27578.1,LOW,2023-10-05 15:30:00+00:00,2023-10-05 15:35:00+00:00,HIGH,1,2023-10-05 13:35:00+00:00,2023-10-05 13:40:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-10-05,2023-10-05 08:00:00+00:00,2023-10-05 13:30:00+00:00,2023-10-05 13:30:00+00:00,2023-10-05 20:00:00+00:00,28070.8,27578.1,LOW,2023-10-05 15:30:00+00:00,2023-10-05 15:35:00+00:00,HIGH,2,2023-10-05 14:15:00+00:00,2023-10-05 14:20:00+00:00,2,0
development,LONDON_TO_NEWYORK,2023-10-05,2023-10-05 08:00:00+00:00,2023-10-05 13:30:00+00:00,2023-10-05 13:30:00+00:00,2023-10-05 20:00:00+00:00,28070.8,27578.1,LOW,2023-10-05 15:30:00+00:00,2023-10-05 15:35:00+00:00,HIGH,3,2023-10-05 14:30:00+00:00,2023-10-05 14:35:00+00:00,3,0
development,ASIA_TO_LONDON,2023-10-06,2023-10-06 00:00:00+00:00,2023-10-06 08:00:00+00:00,2023-10-06 08:00:00+00:00,2023-10-06 13:30:00+00:00,27644.0,27382.6,HIGH,2023-10-06 08:25:00+00:00,2023-10-06 08:30:00+00:00,HIGH,1,2023-10-06 08:10:00+00:00,2023-10-06 08:15:00+00:00,1,0
development,ASIA_TO_LONDON,2023-10-06,2023-10-06 00:00:00+00:00,2023-10-06 08:00:00+00:00,2023-10-06 08:00:00+00:00,2023-10-06 13:30:00+00:00,27644.0,27382.6,HIGH,2023-10-06 08:25:00+00:00,2023-10-06 08:30:00+00:00,HIGH,2,2023-10-06 08:20:00+00:00,2023-10-06 08:25:00+00:00,2,0
development,LONDON_TO_NEWYORK,2023-10-09,2023-10-09 08:00:00+00:00,2023-10-09 13:30:00+00:00,2023-10-09 13:30:00+00:00,2023-10-09 20:00:00+00:00,27834.8,27358.2,LOW,2023-10-09 16:35:00+00:00,2023-10-09 16:40:00+00:00,LOW,1,2023-10-09 16:00:00+00:00,2023-10-09 16:05:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-10-09,2023-10-09 08:00:00+00:00,2023-10-09 13:30:00+00:00,2023-10-09 13:30:00+00:00,2023-10-09 20:00:00+00:00,27834.8,27358.2,LOW,2023-10-09 16:35:00+00:00,2023-10-09 16:40:00+00:00,LOW,2,2023-10-09 16:25:00+00:00,2023-10-09 16:30:00+00:00,2,0
development,ASIA_TO_LONDON,2023-10-10,2023-10-10 00:00:00+00:00,2023-10-10 08:00:00+00:00,2023-10-10 08:00:00+00:00,2023-10-10 13:30:00+00:00,27695.1,27482.0,LOW,2023-10-10 12:05:00+00:00,2023-10-10 12:10:00+00:00,HIGH,1,2023-10-10 08:20:00+00:00,2023-10-10 08:25:00+00:00,1,0
development,ASIA_TO_LONDON,2023-10-10,2023-10-10 00:00:00+00:00,2023-10-10 08:00:00+00:00,2023-10-10 08:00:00+00:00,2023-10-10 13:30:00+00:00,27695.1,27482.0,LOW,2023-10-10 12:05:00+00:00,2023-10-10 12:10:00+00:00,LOW,1,2023-10-10 12:00:00+00:00,2023-10-10 12:05:00+00:00,1,1
development,LONDON_TO_NEWYORK,2023-10-10,2023-10-10 08:00:00+00:00,2023-10-10 13:30:00+00:00,2023-10-10 13:30:00+00:00,2023-10-10 20:00:00+00:00,27727.3,27379.0,LOW,2023-10-10 13:40:00+00:00,2023-10-10 13:45:00+00:00,LOW,1,2023-10-10 13:35:00+00:00,2023-10-10 13:40:00+00:00,1,0
development,ASIA_TO_LONDON,2023-10-12,2023-10-12 00:00:00+00:00,2023-10-12 08:00:00+00:00,2023-10-12 08:00:00+00:00,2023-10-12 13:30:00+00:00,26939.0,26722.4,LOW,2023-10-12 09:35:00+00:00,2023-10-12 09:40:00+00:00,LOW,1,2023-10-12 09:25:00+00:00,2023-10-12 09:30:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-10-16,2023-10-16 08:00:00+00:00,2023-10-16 13:30:00+00:00,2023-10-16 13:30:00+00:00,2023-10-16 20:00:00+00:00,29488.0,27627.4,,,,HIGH,1,2023-10-16 13:30:00+00:00,2023-10-16 13:35:00+00:00,1,0
development,ASIA_TO_LONDON,2023-10-17,2023-10-17 00:00:00+00:00,2023-10-17 08:00:00+00:00,2023-10-17 08:00:00+00:00,2023-10-17 13:30:00+00:00,28534.4,28055.0,,,,HIGH,1,2023-10-17 10:15:00+00:00,2023-10-17 10:20:00+00:00,1,0
development,ASIA_TO_LONDON,2023-10-17,2023-10-17 00:00:00+00:00,2023-10-17 08:00:00+00:00,2023-10-17 08:00:00+00:00,2023-10-17 13:30:00+00:00,28534.4,28055.0,,,,HIGH,2,2023-10-17 10:45:00+00:00,2023-10-17 10:50:00+00:00,2,0
development,LONDON_TO_NEWYORK,2023-10-17,2023-10-17 08:00:00+00:00,2023-10-17 13:30:00+00:00,2023-10-17 13:30:00+00:00,2023-10-17 20:00:00+00:00,28605.0,28123.7,,,,LOW,1,2023-10-17 13:45:00+00:00,2023-10-17 13:50:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-10-18,2023-10-18 08:00:00+00:00,2023-10-18 13:30:00+00:00,2023-10-18 13:30:00+00:00,2023-10-18 20:00:00+00:00,28584.9,28204.8,LOW,2023-10-18 14:40:00+00:00,2023-10-18 14:45:00+00:00,LOW,1,2023-10-18 14:30:00+00:00,2023-10-18 14:35:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-10-19,2023-10-19 08:00:00+00:00,2023-10-19 13:30:00+00:00,2023-10-19 13:30:00+00:00,2023-10-19 20:00:00+00:00,28563.6,28267.4,HIGH,2023-10-19 14:45:00+00:00,2023-10-19 14:50:00+00:00,HIGH,1,2023-10-19 13:30:00+00:00,2023-10-19 13:35:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-10-19,2023-10-19 08:00:00+00:00,2023-10-19 13:30:00+00:00,2023-10-19 13:30:00+00:00,2023-10-19 20:00:00+00:00,28563.6,28267.4,HIGH,2023-10-19 14:45:00+00:00,2023-10-19 14:50:00+00:00,HIGH,2,2023-10-19 14:10:00+00:00,2023-10-19 14:15:00+00:00,2,0
development,LONDON_TO_NEWYORK,2023-10-19,2023-10-19 08:00:00+00:00,2023-10-19 13:30:00+00:00,2023-10-19 13:30:00+00:00,2023-10-19 20:00:00+00:00,28563.6,28267.4,HIGH,2023-10-19 14:45:00+00:00,2023-10-19 14:50:00+00:00,HIGH,3,2023-10-19 14:40:00+00:00,2023-10-19 14:45:00+00:00,3,0
development,LONDON_TO_NEWYORK,2023-10-23,2023-10-23 08:00:00+00:00,2023-10-23 13:30:00+00:00,2023-10-23 13:30:00+00:00,2023-10-23 20:00:00+00:00,30777.0,30333.0,HIGH,2023-10-23 14:50:00+00:00,2023-10-23 14:55:00+00:00,HIGH,1,2023-10-23 14:45:00+00:00,2023-10-23 14:50:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-10-24,2023-10-24 08:00:00+00:00,2023-10-24 13:30:00+00:00,2023-10-24 13:30:00+00:00,2023-10-24 20:00:00+00:00,34888.0,33966.0,LOW,2023-10-24 15:20:00+00:00,2023-10-24 15:25:00+00:00,LOW,1,2023-10-24 15:15:00+00:00,2023-10-24 15:20:00+00:00,1,0
development,ASIA_TO_LONDON,2023-10-25,2023-10-25 00:00:00+00:00,2023-10-25 08:00:00+00:00,2023-10-25 08:00:00+00:00,2023-10-25 13:30:00+00:00,34388.0,33660.6,HIGH,2023-10-25 12:10:00+00:00,2023-10-25 12:15:00+00:00,HIGH,1,2023-10-25 11:15:00+00:00,2023-10-25 11:20:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-10-25,2023-10-25 08:00:00+00:00,2023-10-25 13:30:00+00:00,2023-10-25 13:30:00+00:00,2023-10-25 20:00:00+00:00,34711.9,33773.3,HIGH,2023-10-25 14:55:00+00:00,2023-10-25 15:00:00+00:00,HIGH,1,2023-10-25 14:30:00+00:00,2023-10-25 14:35:00+00:00,1,0
development,ASIA_TO_LONDON,2023-10-26,2023-10-26 00:00:00+00:00,2023-10-26 08:00:00+00:00,2023-10-26 08:00:00+00:00,2023-10-26 13:30:00+00:00,34828.7,34401.7,LOW,2023-10-26 10:00:00+00:00,2023-10-26 10:05:00+00:00,LOW,1,2023-10-26 09:25:00+00:00,2023-10-26 09:30:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-10-27,2023-10-27 08:00:00+00:00,2023-10-27 13:30:00+00:00,2023-10-27 13:30:00+00:00,2023-10-27 20:00:00+00:00,34220.0,33912.1,LOW,2023-10-27 15:00:00+00:00,2023-10-27 15:05:00+00:00,LOW,1,2023-10-27 14:30:00+00:00,2023-10-27 14:35:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-10-27,2023-10-27 08:00:00+00:00,2023-10-27 13:30:00+00:00,2023-10-27 13:30:00+00:00,2023-10-27 20:00:00+00:00,34220.0,33912.1,LOW,2023-10-27 15:00:00+00:00,2023-10-27 15:05:00+00:00,LOW,2,2023-10-27 14:45:00+00:00,2023-10-27 14:50:00+00:00,2,0
development,ASIA_TO_LONDON,2023-10-30,2023-10-30 00:00:00+00:00,2023-10-30 08:00:00+00:00,2023-10-30 08:00:00+00:00,2023-10-30 13:30:00+00:00,34578.8,34104.0,HIGH,2023-10-30 09:25:00+00:00,2023-10-30 09:30:00+00:00,HIGH,1,2023-10-30 09:20:00+00:00,2023-10-30 09:25:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-10-30,2023-10-30 08:00:00+00:00,2023-10-30 13:30:00+00:00,2023-10-30 13:30:00+00:00,2023-10-30 20:00:00+00:00,34888.2,34161.7,LOW,2023-10-30 17:15:00+00:00,2023-10-30 17:20:00+00:00,LOW,1,2023-10-30 17:10:00+00:00,2023-10-30 17:15:00+00:00,1,0
development,ASIA_TO_LONDON,2023-10-31,2023-10-31 00:00:00+00:00,2023-10-31 08:00:00+00:00,2023-10-31 08:00:00+00:00,2023-10-31 13:30:00+00:00,34620.7,34080.0,,,,LOW,1,2023-10-31 08:00:00+00:00,2023-10-31 08:05:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-10-31,2023-10-31 08:00:00+00:00,2023-10-31 13:30:00+00:00,2023-10-31 13:30:00+00:00,2023-10-31 20:00:00+00:00,34563.6,34016.8,,,,HIGH,1,2023-10-31 19:00:00+00:00,2023-10-31 19:05:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-10-31,2023-10-31 08:00:00+00:00,2023-10-31 13:30:00+00:00,2023-10-31 13:30:00+00:00,2023-10-31 20:00:00+00:00,34563.6,34016.8,,,,HIGH,2,2023-10-31 19:55:00+00:00,2023-10-31 20:00:00+00:00,2,0
development,ASIA_TO_LONDON,2023-11-03,2023-11-03 00:00:00+00:00,2023-11-03 08:00:00+00:00,2023-11-03 08:00:00+00:00,2023-11-03 13:30:00+00:00,34944.9,34300.1,LOW,2023-11-03 09:35:00+00:00,2023-11-03 09:40:00+00:00,LOW,1,2023-11-03 08:45:00+00:00,2023-11-03 08:50:00+00:00,1,0
development,ASIA_TO_LONDON,2023-11-03,2023-11-03 00:00:00+00:00,2023-11-03 08:00:00+00:00,2023-11-03 08:00:00+00:00,2023-11-03 13:30:00+00:00,34944.9,34300.1,LOW,2023-11-03 09:35:00+00:00,2023-11-03 09:40:00+00:00,LOW,2,2023-11-03 09:20:00+00:00,2023-11-03 09:25:00+00:00,2,0
development,LONDON_TO_NEWYORK,2023-11-03,2023-11-03 08:00:00+00:00,2023-11-03 13:30:00+00:00,2023-11-03 13:30:00+00:00,2023-11-03 20:00:00+00:00,34618.0,34123.0,HIGH,2023-11-03 14:20:00+00:00,2023-11-03 14:25:00+00:00,HIGH,1,2023-11-03 14:00:00+00:00,2023-11-03 14:05:00+00:00,1,0
development,ASIA_TO_LONDON,2023-11-06,2023-11-06 00:00:00+00:00,2023-11-06 08:00:00+00:00,2023-11-06 08:00:00+00:00,2023-11-06 13:30:00+00:00,35137.9,34743.2,HIGH,2023-11-06 09:55:00+00:00,2023-11-06 10:00:00+00:00,HIGH,1,2023-11-06 09:45:00+00:00,2023-11-06 09:50:00+00:00,1,0
development,ASIA_TO_LONDON,2023-11-08,2023-11-08 00:00:00+00:00,2023-11-08 08:00:00+00:00,2023-11-08 08:00:00+00:00,2023-11-08 13:30:00+00:00,35436.1,35172.7,HIGH,2023-11-08 13:00:00+00:00,2023-11-08 13:05:00+00:00,HIGH,1,2023-11-08 11:00:00+00:00,2023-11-08 11:05:00+00:00,1,0
development,ASIA_TO_LONDON,2023-11-09,2023-11-09 00:00:00+00:00,2023-11-09 08:00:00+00:00,2023-11-09 08:00:00+00:00,2023-11-09 13:30:00+00:00,36888.0,35538.8,HIGH,2023-11-09 12:15:00+00:00,2023-11-09 12:20:00+00:00,HIGH,1,2023-11-09 10:00:00+00:00,2023-11-09 10:05:00+00:00,1,0
development,ASIA_TO_LONDON,2023-11-09,2023-11-09 00:00:00+00:00,2023-11-09 08:00:00+00:00,2023-11-09 08:00:00+00:00,2023-11-09 13:30:00+00:00,36888.0,35538.8,HIGH,2023-11-09 12:15:00+00:00,2023-11-09 12:20:00+00:00,HIGH,2,2023-11-09 10:20:00+00:00,2023-11-09 10:25:00+00:00,2,0
development,ASIA_TO_LONDON,2023-11-10,2023-11-10 00:00:00+00:00,2023-11-10 08:00:00+00:00,2023-11-10 08:00:00+00:00,2023-11-10 13:30:00+00:00,36940.6,36461.8,LOW,2023-11-10 08:10:00+00:00,2023-11-10 08:15:00+00:00,LOW,1,2023-11-10 08:00:00+00:00,2023-11-10 08:05:00+00:00,1,0
development,ASIA_TO_LONDON,2023-11-13,2023-11-13 00:00:00+00:00,2023-11-13 08:00:00+00:00,2023-11-13 08:00:00+00:00,2023-11-13 13:30:00+00:00,37464.8,36760.0,LOW,2023-11-13 12:15:00+00:00,2023-11-13 12:20:00+00:00,LOW,1,2023-11-13 11:45:00+00:00,2023-11-13 11:50:00+00:00,1,0
development,ASIA_TO_LONDON,2023-11-13,2023-11-13 00:00:00+00:00,2023-11-13 08:00:00+00:00,2023-11-13 08:00:00+00:00,2023-11-13 13:30:00+00:00,37464.8,36760.0,LOW,2023-11-13 12:15:00+00:00,2023-11-13 12:20:00+00:00,LOW,2,2023-11-13 12:05:00+00:00,2023-11-13 12:10:00+00:00,2,0
development,LONDON_TO_NEWYORK,2023-11-13,2023-11-13 08:00:00+00:00,2023-11-13 13:30:00+00:00,2023-11-13 13:30:00+00:00,2023-11-13 20:00:00+00:00,37065.9,36662.0,LOW,2023-11-13 18:05:00+00:00,2023-11-13 18:10:00+00:00,LOW,1,2023-11-13 14:45:00+00:00,2023-11-13 14:50:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-11-13,2023-11-13 08:00:00+00:00,2023-11-13 13:30:00+00:00,2023-11-13 13:30:00+00:00,2023-11-13 20:00:00+00:00,37065.9,36662.0,LOW,2023-11-13 18:05:00+00:00,2023-11-13 18:10:00+00:00,HIGH,1,2023-11-13 16:25:00+00:00,2023-11-13 16:30:00+00:00,1,1
development,LONDON_TO_NEWYORK,2023-11-13,2023-11-13 08:00:00+00:00,2023-11-13 13:30:00+00:00,2023-11-13 13:30:00+00:00,2023-11-13 20:00:00+00:00,37065.9,36662.0,LOW,2023-11-13 18:05:00+00:00,2023-11-13 18:10:00+00:00,LOW,2,2023-11-13 17:20:00+00:00,2023-11-13 17:25:00+00:00,2,1
development,LONDON_TO_NEWYORK,2023-11-13,2023-11-13 08:00:00+00:00,2023-11-13 13:30:00+00:00,2023-11-13 13:30:00+00:00,2023-11-13 20:00:00+00:00,37065.9,36662.0,LOW,2023-11-13 18:05:00+00:00,2023-11-13 18:10:00+00:00,LOW,3,2023-11-13 17:45:00+00:00,2023-11-13 17:50:00+00:00,3,1
development,LONDON_TO_NEWYORK,2023-11-15,2023-11-15 08:00:00+00:00,2023-11-15 13:30:00+00:00,2023-11-15 13:30:00+00:00,2023-11-15 20:00:00+00:00,36424.7,35593.0,HIGH,2023-11-15 16:00:00+00:00,2023-11-15 16:05:00+00:00,HIGH,1,2023-11-15 15:55:00+00:00,2023-11-15 16:00:00+00:00,1,0
development,ASIA_TO_LONDON,2023-11-16,2023-11-16 00:00:00+00:00,2023-11-16 08:00:00+00:00,2023-11-16 08:00:00+00:00,2023-11-16 13:30:00+00:00,37956.5,37351.0,LOW,2023-11-16 08:25:00+00:00,2023-11-16 08:30:00+00:00,LOW,1,2023-11-16 08:20:00+00:00,2023-11-16 08:25:00+00:00,1,0
development,ASIA_TO_LONDON,2023-11-20,2023-11-20 00:00:00+00:00,2023-11-20 08:00:00+00:00,2023-11-20 08:00:00+00:00,2023-11-20 13:30:00+00:00,37397.2,37050.0,,,,HIGH,1,2023-11-20 10:45:00+00:00,2023-11-20 10:50:00+00:00,1,0
development,ASIA_TO_LONDON,2023-11-20,2023-11-20 00:00:00+00:00,2023-11-20 08:00:00+00:00,2023-11-20 08:00:00+00:00,2023-11-20 13:30:00+00:00,37397.2,37050.0,,,,HIGH,2,2023-11-20 11:00:00+00:00,2023-11-20 11:05:00+00:00,2,0
development,ASIA_TO_LONDON,2023-11-23,2023-11-23 00:00:00+00:00,2023-11-23 08:00:00+00:00,2023-11-23 08:00:00+00:00,2023-11-23 13:30:00+00:00,37548.0,37263.0,HIGH,2023-11-23 09:50:00+00:00,2023-11-23 09:55:00+00:00,HIGH,1,2023-11-23 09:40:00+00:00,2023-11-23 09:45:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-11-23,2023-11-23 08:00:00+00:00,2023-11-23 13:30:00+00:00,2023-11-23 13:30:00+00:00,2023-11-23 20:00:00+00:00,37650.0,37135.8,LOW,2023-11-23 15:20:00+00:00,2023-11-23 15:25:00+00:00,LOW,1,2023-11-23 14:30:00+00:00,2023-11-23 14:35:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-11-23,2023-11-23 08:00:00+00:00,2023-11-23 13:30:00+00:00,2023-11-23 13:30:00+00:00,2023-11-23 20:00:00+00:00,37650.0,37135.8,LOW,2023-11-23 15:20:00+00:00,2023-11-23 15:25:00+00:00,LOW,2,2023-11-23 14:50:00+00:00,2023-11-23 14:55:00+00:00,2,0
development,LONDON_TO_NEWYORK,2023-11-23,2023-11-23 08:00:00+00:00,2023-11-23 13:30:00+00:00,2023-11-23 13:30:00+00:00,2023-11-23 20:00:00+00:00,37650.0,37135.8,LOW,2023-11-23 15:20:00+00:00,2023-11-23 15:25:00+00:00,LOW,3,2023-11-23 15:15:00+00:00,2023-11-23 15:20:00+00:00,3,0
development,LONDON_TO_NEWYORK,2023-11-24,2023-11-24 08:00:00+00:00,2023-11-24 13:30:00+00:00,2023-11-24 13:30:00+00:00,2023-11-24 20:00:00+00:00,38200.0,37427.3,HIGH,2023-11-24 15:25:00+00:00,2023-11-24 15:30:00+00:00,HIGH,1,2023-11-24 15:20:00+00:00,2023-11-24 15:25:00+00:00,1,0
development,ASIA_TO_LONDON,2023-11-27,2023-11-27 00:00:00+00:00,2023-11-27 08:00:00+00:00,2023-11-27 08:00:00+00:00,2023-11-27 13:30:00+00:00,37560.0,37005.0,LOW,2023-11-27 11:05:00+00:00,2023-11-27 11:10:00+00:00,LOW,1,2023-11-27 10:55:00+00:00,2023-11-27 11:00:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-11-27,2023-11-27 08:00:00+00:00,2023-11-27 13:30:00+00:00,2023-11-27 13:30:00+00:00,2023-11-27 20:00:00+00:00,37457.0,36756.7,LOW,2023-11-27 15:55:00+00:00,2023-11-27 16:00:00+00:00,LOW,1,2023-11-27 13:50:00+00:00,2023-11-27 13:55:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-11-27,2023-11-27 08:00:00+00:00,2023-11-27 13:30:00+00:00,2023-11-27 13:30:00+00:00,2023-11-27 20:00:00+00:00,37457.0,36756.7,LOW,2023-11-27 15:55:00+00:00,2023-11-27 16:00:00+00:00,LOW,2,2023-11-27 14:30:00+00:00,2023-11-27 14:35:00+00:00,2,0
development,LONDON_TO_NEWYORK,2023-11-27,2023-11-27 08:00:00+00:00,2023-11-27 13:30:00+00:00,2023-11-27 13:30:00+00:00,2023-11-27 20:00:00+00:00,37457.0,36756.7,LOW,2023-11-27 15:55:00+00:00,2023-11-27 16:00:00+00:00,LOW,3,2023-11-27 14:55:00+00:00,2023-11-27 15:00:00+00:00,3,0
development,ASIA_TO_LONDON,2023-11-30,2023-11-30 00:00:00+00:00,2023-11-30 08:00:00+00:00,2023-11-30 08:00:00+00:00,2023-11-30 13:30:00+00:00,38132.0,37673.0,LOW,2023-11-30 08:30:00+00:00,2023-11-30 08:35:00+00:00,LOW,1,2023-11-30 08:20:00+00:00,2023-11-30 08:25:00+00:00,1,0
development,LONDON_TO_NEWYORK,2023-11-30,2023-11-30 08:00:00+00:00,2023-11-30 13:30:00+00:00,2023-11-30 13:30:00+00:00,2023-11-30 20:00:00+00:00,37913.6,37570.9,LOW,2023-11-30 14:00:00+00:00,2023-11-30 14:05:00+00:00,HIGH,1,2023-11-30 13:40:00+00:00,2023-11-30 13:45:00+00:00,1,0
development,ASIA_TO_LONDON,2023-12-01,2023-12-01 00:00:00+00:00,2023-12-01 08:00:00+00:00,2023-12-01 08:00:00+00:00,2023-12-01 13:30:00+00:00,38344.8,37600.0,HIGH,2023-12-01 09:05:00+00:00,2023-12-01 09:10:00+00:00,HIGH,1,2023-12-01 08:20:00+00:00,2023-12-01 08:25:00+00:00,1,0
development,ASIA_TO_LONDON,2023-12-01,2023-12-01 00:00:00+00:00,2023-12-01 08:00:00+00:00,2023-12-01 08:00:00+00:00,2023-12-01 13:30:00+00:00,38344.8,37600.0,HIGH,2023-12-01 09:05:00+00:00,2023-12-01 09:10:00+00:00,HIGH,2,2023-12-01 09:00:00+00:00,2023-12-01 09:05:00+00:00,2,0
