clock,side,partition,reference_start,execution_start,H,L,level,fraction,price,filled,fill_ts,outcome,minutes_to_h2,mae_ru,tail_frac
ALT_0330,LONG,external,2020-03-20 03:30:00+00:00,2020-03-20 09:00:00+00:00,152.64,133.7,F95,0.95,151.69299999999998,False,,NO_H2,,,
ALT_0330,LONG,external,2020-03-20 03:30:00+00:00,2020-03-20 09:00:00+00:00,152.64,133.7,F90,0.9,150.74599999999998,True,2020-03-20 11:00:00+00:00,NO_H2,,0.748996832101372,0.15100316789862797
ALT_0330,LONG,external,2020-03-20 03:30:00+00:00,2020-03-20 09:00:00+00:00,152.64,133.7,F85,0.85,149.79899999999998,True,2020-03-20 11:00:00+00:00,NO_H2,,0.698996832101372,0.15100316789862797
ALT_0330,LONG,external,2020-03-20 03:30:00+00:00,2020-03-20 09:00:00+00:00,152.64,133.7,F80,0.8,148.85199999999998,True,2020-03-20 11:00:00+00:00,NO_H2,,0.648996832101372,0.15100316789862797
ALT_0330,LONG,external,2020-03-20 03:30:00+00:00,2020-03-20 09:00:00+00:00,152.64,133.7,F75,0.75,147.90499999999997,True,2020-03-20 11:10:00+00:00,NO_H2,,0.598996832101372,0.15100316789862797
RAW_2330,LONG,external,2020-03-23 23:30:00+00:00,2020-03-24 05:00:00+00:00,137.12,132.41,F95,0.95,136.8845,False,,H2,,,
RAW_2330,LONG,external,2020-03-23 23:30:00+00:00,2020-03-24 05:00:00+00:00,137.12,132.41,F90,0.9,136.649,False,,H2,,,
RAW_2330,LONG,external,2020-03-23 23:30:00+00:00,2020-03-24 05:00:00+00:00,137.12,132.41,F85,0.85,136.4135,True,2020-03-24 07:25:00+00:00,H2,40.0,0.2937367303609342,0.5562632696390658
RAW_2330,LONG,external,2020-03-23 23:30:00+00:00,2020-03-24 05:00:00+00:00,137.12,132.41,F80,0.8,136.178,True,2020-03-24 07:25:00+00:00,H2,40.0,0.24373673036093424,0.5562632696390658
RAW_2330,LONG,external,2020-03-23 23:30:00+00:00,2020-03-24 05:00:00+00:00,137.12,132.41,F75,0.75,135.9425,True,2020-03-24 07:25:00+00:00,H2,40.0,0.1937367303609342,0.5562632696390658
RAW_2330,LONG,external,2020-03-24 23:30:00+00:00,2020-03-25 05:00:00+00:00,141.72,134.98,F95,0.95,141.383,False,,H2,,,
RAW_2330,LONG,external,2020-03-24 23:30:00+00:00,2020-03-25 05:00:00+00:00,141.72,134.98,F90,0.9,141.046,False,,H2,,,
RAW_2330,LONG,external,2020-03-24 23:30:00+00:00,2020-03-25 05:00:00+00:00,141.72,134.98,F85,0.85,140.709,False,,H2,,,
RAW_2330,LONG,external,2020-03-24 23:30:00+00:00,2020-03-25 05:00:00+00:00,141.72,134.98,F80,0.8,140.37199999999999,False,,H2,,,
RAW_2330,LONG,external,2020-03-24 23:30:00+00:00,2020-03-25 05:00:00+00:00,141.72,134.98,F75,0.75,140.035,False,,H2,,,
ALT_0330,LONG,external,2020-03-25 03:30:00+00:00,2020-03-25 09:00:00+00:00,140.0,134.98,F95,0.95,139.749,False,,H2,,,
ALT_0330,LONG,external,2020-03-25 03:30:00+00:00,2020-03-25 09:00:00+00:00,140.0,134.98,F90,0.9,139.498,False,,H2,,,
ALT_0330,LONG,external,2020-03-25 03:30:00+00:00,2020-03-25 09:00:00+00:00,140.0,134.98,F85,0.85,139.24699999999999,False,,H2,,,
ALT_0330,LONG,external,2020-03-25 03:30:00+00:00,2020-03-25 09:00:00+00:00,140.0,134.98,F80,0.8,138.996,False,,H2,,,
ALT_0330,LONG,external,2020-03-25 03:30:00+00:00,2020-03-25 09:00:00+00:00,140.0,134.98,F75,0.75,138.745,False,,H2,,,
ALT_0330,LONG,external,2020-03-30 03:30:00+00:00,2020-03-30 09:00:00+00:00,131.42,126.2,F95,0.95,131.159,True,2020-03-30 11:00:00+00:00,H2,5.0,0.030459770114940277,0.9195402298850597
ALT_0330,LONG,external,2020-03-30 03:30:00+00:00,2020-03-30 09:00:00+00:00,131.42,126.2,F90,0.9,130.898,False,,H2,,,
ALT_0330,LONG,external,2020-03-30 03:30:00+00:00,2020-03-30 09:00:00+00:00,131.42,126.2,F85,0.85,130.637,False,,H2,,,
ALT_0330,LONG,external,2020-03-30 03:30:00+00:00,2020-03-30 09:00:00+00:00,131.42,126.2,F80,0.8,130.37599999999998,False,,H2,,,
ALT_0330,LONG,external,2020-03-30 03:30:00+00:00,2020-03-30 09:00:00+00:00,131.42,126.2,F75,0.75,130.11499999999998,False,,H2,,,
SHORT_2000,SHORT,external,2020-03-30 20:00:00+00:00,2020-03-31 01:30:00+00:00,135.13,131.7,F05,0.05,131.8715,False,,H2,,,
SHORT_2000,SHORT,external,2020-03-30 20:00:00+00:00,2020-03-31 01:30:00+00:00,135.13,131.7,F10,0.1,132.04299999999998,False,,H2,,,
SHORT_2000,SHORT,external,2020-03-30 20:00:00+00:00,2020-03-31 01:30:00+00:00,135.13,131.7,F15,0.15,132.2145,False,,H2,,,
SHORT_2000,SHORT,external,2020-03-30 20:00:00+00:00,2020-03-31 01:30:00+00:00,135.13,131.7,F20,0.2,132.386,False,,H2,,,
SHORT_2000,SHORT,external,2020-03-30 20:00:00+00:00,2020-03-31 01:30:00+00:00,135.13,131.7,F25,0.25,132.5575,False,,H2,,,
ALT_0330,LONG,external,2020-03-31 03:30:00+00:00,2020-03-31 09:00:00+00:00,133.26,130.33,F95,0.95,133.1135,False,,NO_H2,,,
ALT_0330,LONG,external,2020-03-31 03:30:00+00:00,2020-03-31 09:00:00+00:00,133.26,130.33,F90,0.9,132.96699999999998,False,,NO_H2,,,
ALT_0330,LONG,external,2020-03-31 03:30:00+00:00,2020-03-31 09:00:00+00:00,133.26,130.33,F85,0.85,132.82049999999998,False,,NO_H2,,,
ALT_0330,LONG,external,2020-03-31 03:30:00+00:00,2020-03-31 09:00:00+00:00,133.26,130.33,F80,0.8,132.674,False,,NO_H2,,,
ALT_0330,LONG,external,2020-03-31 03:30:00+00:00,2020-03-31 09:00:00+00:00,133.26,130.33,F75,0.75,132.5275,False,,NO_H2,,,
RAW_0530,LONG,external,2020-03-31 05:30:00+00:00,2020-03-31 11:00:00+00:00,133.26,130.8,F95,0.95,133.137,False,,NO_H2,,,
RAW_0530,LONG,external,2020-03-31 05:30:00+00:00,2020-03-31 11:00:00+00:00,133.26,130.8,F90,0.9,133.01399999999998,True,2020-03-31 16:05:00+00:00,NO_H2,,0.5056910569105664,0.3943089430894337
RAW_0530,LONG,external,2020-03-31 05:30:00+00:00,2020-03-31 11:00:00+00:00,133.26,130.8,F85,0.85,132.891,True,2020-03-31 15:30:00+00:00,NO_H2,,0.4556910569105663,0.3943089430894337
RAW_0530,LONG,external,2020-03-31 05:30:00+00:00,2020-03-31 11:00:00+00:00,133.26,130.8,F80,0.8,132.768,True,2020-03-31 15:30:00+00:00,NO_H2,,0.40569105691056634,0.3943089430894337
RAW_0530,LONG,external,2020-03-31 05:30:00+00:00,2020-03-31 11:00:00+00:00,133.26,130.8,F75,0.75,132.64499999999998,True,2020-03-31 15:30:00+00:00,NO_H2,,0.3556910569105663,0.3943089430894337
LONDON,LONG,external,2020-03-31 08:00:00+00:00,2020-03-31 13:30:00+00:00,133.26,131.0,F95,0.95,133.147,False,,H2,,,
LONDON,LONG,external,2020-03-31 08:00:00+00:00,2020-03-31 13:30:00+00:00,133.26,131.0,F90,0.9,133.034,True,2020-03-31 16:05:00+00:00,H2,225.0,0.6654867256637154,0.23451327433628463
LONDON,LONG,external,2020-03-31 08:00:00+00:00,2020-03-31 13:30:00+00:00,133.26,131.0,F85,0.85,132.921,True,2020-03-31 15:30:00+00:00,H2,260.0,0.6154867256637153,0.23451327433628463
LONDON,LONG,external,2020-03-31 08:00:00+00:00,2020-03-31 13:30:00+00:00,133.26,131.0,F80,0.8,132.808,True,2020-03-31 15:30:00+00:00,H2,260.0,0.5654867256637154,0.23451327433628463
LONDON,LONG,external,2020-03-31 08:00:00+00:00,2020-03-31 13:30:00+00:00,133.26,131.0,F75,0.75,132.695,True,2020-03-31 15:30:00+00:00,H2,260.0,0.5154867256637153,0.23451327433628463
RAW_0530,LONG,external,2020-04-01 05:30:00+00:00,2020-04-01 11:00:00+00:00,132.72,131.3,F95,0.95,132.649,False,,OPPOSITE,,,
RAW_0530,LONG,external,2020-04-01 05:30:00+00:00,2020-04-01 11:00:00+00:00,132.72,131.3,F90,0.9,132.578,False,,OPPOSITE,,,
RAW_0530,LONG,external,2020-04-01 05:30:00+00:00,2020-04-01 11:00:00+00:00,132.72,131.3,F85,0.85,132.507,False,,OPPOSITE,,,
RAW_0530,LONG,external,2020-04-01 05:30:00+00:00,2020-04-01 11:00:00+00:00,132.72,131.3,F80,0.8,132.436,False,,OPPOSITE,,,
RAW_0530,LONG,external,2020-04-01 05:30:00+00:00,2020-04-01 11:00:00+00:00,132.72,131.3,F75,0.75,132.365,False,,OPPOSITE,,,
ALT_0330,LONG,external,2020-04-02 03:30:00+00:00,2020-04-02 09:00:00+00:00,137.85,135.4,F95,0.95,137.7275,True,2020-04-02 11:35:00+00:00,H2,10.0,0.15408163265306207,0.7959183673469379
ALT_0330,LONG,external,2020-04-02 03:30:00+00:00,2020-04-02 09:00:00+00:00,137.85,135.4,F90,0.9,137.605,True,2020-04-02 11:35:00+00:00,H2,10.0,0.10408163265306214,0.7959183673469379
ALT_0330,LONG,external,2020-04-02 03:30:00+00:00,2020-04-02 09:00:00+00:00,137.85,135.4,F85,0.85,137.4825,True,2020-04-02 11:35:00+00:00,H2,10.0,0.054081632653062095,0.7959183673469379
ALT_0330,LONG,external,2020-04-02 03:30:00+00:00,2020-04-02 09:00:00+00:00,137.85,135.4,F80,0.8,137.35999999999999,True,2020-04-02 11:20:00+00:00,H2,25.0,0.13469387755101925,0.6653061224489808
ALT_0330,LONG,external,2020-04-02 03:30:00+00:00,2020-04-02 09:00:00+00:00,137.85,135.4,F75,0.75,137.2375,True,2020-04-02 10:40:00+00:00,H2,65.0,0.2602040816326554,0.4897959183673446
RAW_0530,LONG,external,2020-04-02 05:30:00+00:00,2020-04-02 11:00:00+00:00,137.97,135.62,F95,0.95,137.8525,False,,H2,,,
RAW_0530,LONG,external,2020-04-02 05:30:00+00:00,2020-04-02 11:00:00+00:00,137.97,135.62,F90,0.9,137.735,False,,H2,,,
RAW_0530,LONG,external,2020-04-02 05:30:00+00:00,2020-04-02 11:00:00+00:00,137.97,135.62,F85,0.85,137.6175,False,,H2,,,
RAW_0530,LONG,external,2020-04-02 05:30:00+00:00,2020-04-02 11:00:00+00:00,137.97,135.62,F80,0.8,137.5,False,,H2,,,
RAW_0530,LONG,external,2020-04-02 05:30:00+00:00,2020-04-02 11:00:00+00:00,137.97,135.62,F75,0.75,137.3825,False,,H2,,,
RAW_0530,LONG,external,2020-04-03 05:30:00+00:00,2020-04-03 11:00:00+00:00,146.47,141.0,F95,0.95,146.1965,True,2020-04-03 11:55:00+00:00,H2,15.0,0.18400365630713,0.76599634369287
RAW_0530,LONG,external,2020-04-03 05:30:00+00:00,2020-04-03 11:00:00+00:00,146.47,141.0,F90,0.9,145.923,True,2020-04-03 11:45:00+00:00,H2,25.0,0.13400365630713007,0.76599634369287
RAW_0530,LONG,external,2020-04-03 05:30:00+00:00,2020-04-03 11:00:00+00:00,146.47,141.0,F85,0.85,145.6495,True,2020-04-03 11:25:00+00:00,H2,45.0,0.12239488117001995,0.72760511882998
RAW_0530,LONG,external,2020-04-03 05:30:00+00:00,2020-04-03 11:00:00+00:00,146.47,141.0,F80,0.8,145.376,True,2020-04-03 11:25:00+00:00,H2,45.0,0.07239488117002002,0.72760511882998
RAW_0530,LONG,external,2020-04-03 05:30:00+00:00,2020-04-03 11:00:00+00:00,146.47,141.0,F75,0.75,145.1025,True,2020-04-03 11:15:00+00:00,H2,55.0,0.08638025594149978,0.6636197440585002
LONDON,LONG,external,2020-04-06 08:00:00+00:00,2020-04-06 13:30:00+00:00,158.4,149.06,F95,0.95,157.933,False,,H2,,,
LONDON,LONG,external,2020-04-06 08:00:00+00:00,2020-04-06 13:30:00+00:00,158.4,149.06,F90,0.9,157.466,True,2020-04-06 15:35:00+00:00,H2,5.0,0.05096359743040646,0.8490364025695936
LONDON,LONG,external,2020-04-06 08:00:00+00:00,2020-04-06 13:30:00+00:00,158.4,149.06,F85,0.85,156.999,True,2020-04-06 15:05:00+00:00,H2,35.0,0.10695931477516107,0.7430406852248389
LONDON,LONG,external,2020-04-06 08:00:00+00:00,2020-04-06 13:30:00+00:00,158.4,149.06,F80,0.8,156.532,True,2020-04-06 13:50:00+00:00,H2,110.0,0.2657387580299778,0.5342612419700222
LONDON,LONG,external,2020-04-06 08:00:00+00:00,2020-04-06 13:30:00+00:00,158.4,149.06,F75,0.75,156.065,True,2020-04-06 13:50:00+00:00,H2,110.0,0.21573875802997777,0.5342612419700222
ALT_0330,LONG,external,2020-04-07 03:30:00+00:00,2020-04-07 09:00:00+00:00,174.27,168.38,F95,0.95,173.9755,True,2020-04-07 10:20:00+00:00,H2,5.0,0.06544991511035736,0.8845500848896426
ALT_0330,LONG,external,2020-04-07 03:30:00+00:00,2020-04-07 09:00:00+00:00,174.27,168.38,F90,0.9,173.681,True,2020-04-07 10:20:00+00:00,H2,5.0,0.015449915110357426,0.8845500848896426
ALT_0330,LONG,external,2020-04-07 03:30:00+00:00,2020-04-07 09:00:00+00:00,174.27,168.38,F85,0.85,173.3865,False,,H2,,,
ALT_0330,LONG,external,2020-04-07 03:30:00+00:00,2020-04-07 09:00:00+00:00,174.27,168.38,F80,0.8,173.092,False,,H2,,,
ALT_0330,LONG,external,2020-04-07 03:30:00+00:00,2020-04-07 09:00:00+00:00,174.27,168.38,F75,0.75,172.7975,False,,H2,,,
SHORT_2000,SHORT,external,2020-04-08 20:00:00+00:00,2020-04-09 01:30:00+00:00,173.72,170.32,F05,0.05,170.48999999999998,False,,H2,,,
SHORT_2000,SHORT,external,2020-04-08 20:00:00+00:00,2020-04-09 01:30:00+00:00,173.72,170.32,F10,0.1,170.66,True,2020-04-09 02:35:00+00:00,H2,55.0,0.347058823529414,0.447058823529414
SHORT_2000,SHORT,external,2020-04-08 20:00:00+00:00,2020-04-09 01:30:00+00:00,173.72,170.32,F15,0.15,170.82999999999998,True,2020-04-09 02:05:00+00:00,H2,85.0,0.29705882352941404,0.447058823529414
SHORT_2000,SHORT,external,2020-04-08 20:00:00+00:00,2020-04-09 01:30:00+00:00,173.72,170.32,F20,0.2,171.0,True,2020-04-09 02:05:00+00:00,H2,85.0,0.247058823529414,0.447058823529414
SHORT_2000,SHORT,external,2020-04-08 20:00:00+00:00,2020-04-09 01:30:00+00:00,173.72,170.32,F25,0.25,171.17,True,2020-04-09 02:05:00+00:00,H2,85.0,0.197058823529414,0.447058823529414
SHORT_2000,SHORT,external,2020-04-09 20:00:00+00:00,2020-04-10 01:30:00+00:00,170.91,168.35,F05,0.05,168.478,False,,H2,,,
SHORT_2000,SHORT,external,2020-04-09 20:00:00+00:00,2020-04-10 01:30:00+00:00,170.91,168.35,F10,0.1,168.606,False,,H2,,,
SHORT_2000,SHORT,external,2020-04-09 20:00:00+00:00,2020-04-10 01:30:00+00:00,170.91,168.35,F15,0.15,168.73399999999998,False,,H2,,,
SHORT_2000,SHORT,external,2020-04-09 20:00:00+00:00,2020-04-10 01:30:00+00:00,170.91,168.35,F20,0.2,168.862,False,,H2,,,
SHORT_2000,SHORT,external,2020-04-09 20:00:00+00:00,2020-04-10 01:30:00+00:00,170.91,168.35,F25,0.25,168.99,False,,H2,,,
LONDON,LONG,external,2020-04-21 08:00:00+00:00,2020-04-21 13:30:00+00:00,173.36,167.92,F95,0.95,173.08800000000002,True,2020-04-21 17:50:00+00:00,NO_H2,,0.5051470588235285,0.4448529411764714
LONDON,LONG,external,2020-04-21 08:00:00+00:00,2020-04-21 13:30:00+00:00,173.36,167.92,F90,0.9,172.816,True,2020-04-21 17:50:00+00:00,NO_H2,,0.4551470588235286,0.4448529411764714
LONDON,LONG,external,2020-04-21 08:00:00+00:00,2020-04-21 13:30:00+00:00,173.36,167.92,F85,0.85,172.544,True,2020-04-21 14:45:00+00:00,NO_H2,,0.609191176470589,0.24080882352941102
LONDON,LONG,external,2020-04-21 08:00:00+00:00,2020-04-21 13:30:00+00:00,173.36,167.92,F80,0.8,172.27200000000002,True,2020-04-21 14:45:00+00:00,NO_H2,,0.559191176470589,0.24080882352941102
LONDON,LONG,external,2020-04-21 08:00:00+00:00,2020-04-21 13:30:00+00:00,173.36,167.92,F75,0.75,172.0,True,2020-04-21 14:45:00+00:00,NO_H2,,0.509191176470589,0.24080882352941102
ALT_0330,LONG,external,2020-04-23 03:30:00+00:00,2020-04-23 09:00:00+00:00,184.14,178.0,F95,0.95,183.833,False,,H2,,,
ALT_0330,LONG,external,2020-04-23 03:30:00+00:00,2020-04-23 09:00:00+00:00,184.14,178.0,F90,0.9,183.52599999999998,False,,H2,,,
ALT_0330,LONG,external,2020-04-23 03:30:00+00:00,2020-04-23 09:00:00+00:00,184.14,178.0,F85,0.85,183.219,False,,H2,,,
ALT_0330,LONG,external,2020-04-23 03:30:00+00:00,2020-04-23 09:00:00+00:00,184.14,178.0,F80,0.8,182.91199999999998,False,,H2,,,
ALT_0330,LONG,external,2020-04-23 03:30:00+00:00,2020-04-23 09:00:00+00:00,184.14,178.0,F75,0.75,182.605,False,,H2,,,
RAW_2330,LONG,external,2020-04-23 23:30:00+00:00,2020-04-24 05:00:00+00:00,189.45,182.44,F95,0.95,189.09949999999998,True,2020-04-24 09:10:00+00:00,H2,10.0,0.06554921540656244,0.8844507845934375
RAW_2330,LONG,external,2020-04-23 23:30:00+00:00,2020-04-24 05:00:00+00:00,189.45,182.44,F90,0.9,188.749,True,2020-04-24 09:00:00+00:00,H2,20.0,0.06833095577745796,0.8316690442225421
RAW_2330,LONG,external,2020-04-23 23:30:00+00:00,2020-04-24 05:00:00+00:00,189.45,182.44,F85,0.85,188.39849999999998,True,2020-04-24 08:15:00+00:00,H2,65.0,0.11248216833095248,0.7375178316690475
RAW_2330,LONG,external,2020-04-23 23:30:00+00:00,2020-04-24 05:00:00+00:00,189.45,182.44,F80,0.8,188.048,True,2020-04-24 08:15:00+00:00,H2,65.0,0.06248216833095255,0.7375178316690475
RAW_2330,LONG,external,2020-04-23 23:30:00+00:00,2020-04-24 05:00:00+00:00,189.45,182.44,F75,0.75,187.6975,True,2020-04-24 08:10:00+00:00,H2,70.0,0.04243937232524764,0.7075606276747524
ALT_0330,LONG,external,2020-04-24 03:30:00+00:00,2020-04-24 09:00:00+00:00,189.67,186.41,F95,0.95,189.50699999999998,False,,OPPOSITE,,,
ALT_0330,LONG,external,2020-04-24 03:30:00+00:00,2020-04-24 09:00:00+00:00,189.67,186.41,F90,0.9,189.344,False,,OPPOSITE,,,
ALT_0330,LONG,external,2020-04-24 03:30:00+00:00,2020-04-24 09:00:00+00:00,189.67,186.41,F85,0.85,189.18099999999998,False,,OPPOSITE,,,
ALT_0330,LONG,external,2020-04-24 03:30:00+00:00,2020-04-24 09:00:00+00:00,189.67,186.41,F80,0.8,189.018,False,,OPPOSITE,,,
ALT_0330,LONG,external,2020-04-24 03:30:00+00:00,2020-04-24 09:00:00+00:00,189.67,186.41,F75,0.75,188.855,True,2020-04-24 09:45:00+00:00,OPPOSITE,,0.918711656441713,-0.16871165644171304
SHORT_2000,SHORT,external,2020-04-26 20:00:00+00:00,2020-04-27 01:30:00+00:00,199.0,194.09,F05,0.05,194.3355,False,,NO_H2,,,
SHORT_2000,SHORT,external,2020-04-26 20:00:00+00:00,2020-04-27 01:30:00+00:00,199.0,194.09,F10,0.1,194.58100000000002,True,2020-04-27 07:30:00+00:00,NO_H2,,0.34399185336049054,0.4439918533604905
SHORT_2000,SHORT,external,2020-04-26 20:00:00+00:00,2020-04-27 01:30:00+00:00,199.0,194.09,F15,0.15,194.8265,True,2020-04-27 07:30:00+00:00,NO_H2,,0.2939918533604905,0.4439918533604905
SHORT_2000,SHORT,external,2020-04-26 20:00:00+00:00,2020-04-27 01:30:00+00:00,199.0,194.09,F20,0.2,195.072,True,2020-04-27 07:20:00+00:00,NO_H2,,0.2439918533604905,0.4439918533604905
SHORT_2000,SHORT,external,2020-04-26 20:00:00+00:00,2020-04-27 01:30:00+00:00,199.0,194.09,F25,0.25,195.3175,True,2020-04-27 07:35:00+00:00,NO_H2,,0.19399185336049052,0.4439918533604905
ALT_0330,LONG,external,2020-04-28 03:30:00+00:00,2020-04-28 09:00:00+00:00,195.72,192.28,F95,0.95,195.548,False,,H2,,,
ALT_0330,LONG,external,2020-04-28 03:30:00+00:00,2020-04-28 09:00:00+00:00,195.72,192.28,F90,0.9,195.376,False,,H2,,,
ALT_0330,LONG,external,2020-04-28 03:30:00+00:00,2020-04-28 09:00:00+00:00,195.72,192.28,F85,0.85,195.204,False,,H2,,,
ALT_0330,LONG,external,2020-04-28 03:30:00+00:00,2020-04-28 09:00:00+00:00,195.72,192.28,F80,0.8,195.032,False,,H2,,,
ALT_0330,LONG,external,2020-04-28 03:30:00+00:00,2020-04-28 09:00:00+00:00,195.72,192.28,F75,0.75,194.86,False,,H2,,,
RAW_0530,LONG,external,2020-04-28 05:30:00+00:00,2020-04-28 11:00:00+00:00,197.25,193.53,F95,0.95,197.064,False,,H2,,,
RAW_0530,LONG,external,2020-04-28 05:30:00+00:00,2020-04-28 11:00:00+00:00,197.25,193.53,F90,0.9,196.878,False,,H2,,,
RAW_0530,LONG,external,2020-04-28 05:30:00+00:00,2020-04-28 11:00:00+00:00,197.25,193.53,F85,0.85,196.692,False,,H2,,,
RAW_0530,LONG,external,2020-04-28 05:30:00+00:00,2020-04-28 11:00:00+00:00,197.25,193.53,F80,0.8,196.506,False,,H2,,,
RAW_0530,LONG,external,2020-04-28 05:30:00+00:00,2020-04-28 11:00:00+00:00,197.25,193.53,F75,0.75,196.32,False,,H2,,,
RAW_0530,LONG,external,2020-04-29 05:30:00+00:00,2020-04-29 11:00:00+00:00,208.89,198.84,F95,0.95,208.3875,True,2020-04-29 12:15:00+00:00,H2,15.0,0.03457711442786027,0.9154228855721397
RAW_0530,LONG,external,2020-04-29 05:30:00+00:00,2020-04-29 11:00:00+00:00,208.89,198.84,F90,0.9,207.885,True,2020-04-29 11:40:00+00:00,H2,50.0,0.08009950248755993,0.8199004975124401
RAW_0530,LONG,external,2020-04-29 05:30:00+00:00,2020-04-29 11:00:00+00:00,208.89,198.84,F85,0.85,207.3825,True,2020-04-29 11:45:00+00:00,H2,45.0,0.03009950248755988,0.8199004975124401
RAW_0530,LONG,external,2020-04-29 05:30:00+00:00,2020-04-29 11:00:00+00:00,208.89,198.84,F80,0.8,206.88,False,,H2,,,
RAW_0530,LONG,external,2020-04-29 05:30:00+00:00,2020-04-29 11:00:00+00:00,208.89,198.84,F75,0.75,206.3775,False,,H2,,,
RAW_2330,LONG,external,2020-05-05 23:30:00+00:00,2020-05-06 05:00:00+00:00,209.07,201.94,F95,0.95,208.71349999999998,False,,H2,,,
RAW_2330,LONG,external,2020-05-05 23:30:00+00:00,2020-05-06 05:00:00+00:00,209.07,201.94,F90,0.9,208.357,True,2020-05-06 08:20:00+00:00,H2,120.0,0.2674614305750359,0.6325385694249641
RAW_2330,LONG,external,2020-05-05 23:30:00+00:00,2020-05-06 05:00:00+00:00,209.07,201.94,F85,0.85,208.0005,True,2020-05-06 08:20:00+00:00,H2,120.0,0.21746143057503586,0.6325385694249641
RAW_2330,LONG,external,2020-05-05 23:30:00+00:00,2020-05-06 05:00:00+00:00,209.07,201.94,F80,0.8,207.644,True,2020-05-06 08:40:00+00:00,H2,100.0,0.16746143057503593,0.6325385694249641
RAW_2330,LONG,external,2020-05-05 23:30:00+00:00,2020-05-06 05:00:00+00:00,209.07,201.94,F75,0.75,207.2875,True,2020-05-06 08:40:00+00:00,H2,100.0,0.11746143057503589,0.6325385694249641
ALT_0330,LONG,external,2020-05-06 03:30:00+00:00,2020-05-06 09:00:00+00:00,209.6,204.94,F95,0.95,209.367,False,,H2,,,
ALT_0330,LONG,external,2020-05-06 03:30:00+00:00,2020-05-06 09:00:00+00:00,209.6,204.94,F90,0.9,209.134,True,2020-05-06 10:55:00+00:00,H2,5.0,0.0759656652360502,0.8240343347639498
ALT_0330,LONG,external,2020-05-06 03:30:00+00:00,2020-05-06 09:00:00+00:00,209.6,204.94,F85,0.85,208.90099999999998,True,2020-05-06 10:45:00+00:00,H2,15.0,0.11180257510729608,0.7381974248927039
ALT_0330,LONG,external,2020-05-06 03:30:00+00:00,2020-05-06 09:00:00+00:00,209.6,204.94,F80,0.8,208.668,True,2020-05-06 10:45:00+00:00,H2,15.0,0.06180257510729614,0.7381974248927039
ALT_0330,LONG,external,2020-05-06 03:30:00+00:00,2020-05-06 09:00:00+00:00,209.6,204.94,F75,0.75,208.435,True,2020-05-06 10:45:00+00:00,H2,15.0,0.011802575107296098,0.7381974248927039
RAW_0530,LONG,external,2020-05-08 05:30:00+00:00,2020-05-08 11:00:00+00:00,212.05,207.01,F95,0.95,211.798,False,,H2,,,
RAW_0530,LONG,external,2020-05-08 05:30:00+00:00,2020-05-08 11:00:00+00:00,212.05,207.01,F90,0.9,211.54600000000002,False,,H2,,,
RAW_0530,LONG,external,2020-05-08 05:30:00+00:00,2020-05-08 11:00:00+00:00,212.05,207.01,F85,0.85,211.294,False,,H2,,,
RAW_0530,LONG,external,2020-05-08 05:30:00+00:00,2020-05-08 11:00:00+00:00,212.05,207.01,F80,0.8,211.042,False,,H2,,,
RAW_0530,LONG,external,2020-05-08 05:30:00+00:00,2020-05-08 11:00:00+00:00,212.05,207.01,F75,0.75,210.79000000000002,False,,H2,,,
RAW_2330,LONG,external,2020-05-11 23:30:00+00:00,2020-05-12 05:00:00+00:00,189.34,184.01,F95,0.95,189.0735,True,2020-05-12 06:05:00+00:00,H2,160.0,0.4528142589118199,0.49718574108818003
RAW_2330,LONG,external,2020-05-11 23:30:00+00:00,2020-05-12 05:00:00+00:00,189.34,184.01,F90,0.9,188.80700000000002,True,2020-05-12 05:50:00+00:00,H2,175.0,0.40281425891182,0.49718574108818003
RAW_2330,LONG,external,2020-05-11 23:30:00+00:00,2020-05-12 05:00:00+00:00,189.34,184.01,F85,0.85,188.5405,True,2020-05-12 05:50:00+00:00,H2,175.0,0.35281425891181994,0.49718574108818003
RAW_2330,LONG,external,2020-05-11 23:30:00+00:00,2020-05-12 05:00:00+00:00,189.34,184.01,F80,0.8,188.274,True,2020-05-12 05:50:00+00:00,H2,175.0,0.30281425891182,0.49718574108818003
RAW_2330,LONG,external,2020-05-11 23:30:00+00:00,2020-05-12 05:00:00+00:00,189.34,184.01,F75,0.75,188.0075,True,2020-05-12 05:55:00+00:00,H2,170.0,0.25281425891181997,0.49718574108818003
RAW_0530,LONG,external,2020-05-12 05:30:00+00:00,2020-05-12 11:00:00+00:00,190.96,186.66,F95,0.95,190.745,False,,H2,,,
RAW_0530,LONG,external,2020-05-12 05:30:00+00:00,2020-05-12 11:00:00+00:00,190.96,186.66,F90,0.9,190.53,False,,H2,,,
RAW_0530,LONG,external,2020-05-12 05:30:00+00:00,2020-05-12 11:00:00+00:00,190.96,186.66,F85,0.85,190.315,True,2020-05-12 13:00:00+00:00,H2,60.0,0.4848837209302351,0.3651162790697649
RAW_0530,LONG,external,2020-05-12 05:30:00+00:00,2020-05-12 11:00:00+00:00,190.96,186.66,F80,0.8,190.1,True,2020-05-12 12:15:00+00:00,H2,105.0,0.43488372093023514,0.3651162790697649
