role,partition,dev_block,execution_start,loss_class,episode_class_before_a10,lane,snapshot_min,required_above,require_e10,H,L,R,parent_pnl,parent_pnl_5bps,h2_recovery_pnl,h2_recovery_pnl_5bps,episode_pnl_before_a10,episode_pnl_before_a10_5bps,h2_exit_ts,reclaim_signal_ts,acceptance_snapshot_ts,acceptance_closes_above,acceptance_e10_reached,entry_ts,entry_price,exit_ts,exit_price,exit_reason,invalidation_close_ts,a10_pnl,a10_pnl_5bps,a10_won,a10_won_5bps,combined_episode_pnl,combined_episode_pnl_5bps,rescued,rescued_5bps,selection_scope
REF_SUPPORT,reference_validation,,2025-06-19 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,145.17,142.83,2.339999999999975,-0.4477509127229773,-0.6977509127229773,-0.06888475580346665,-0.31888475580346665,-0.5166356685264439,-1.016635668526444,2025-06-19 19:10:00+00:00,2025-06-19 19:10:00+00:00,2025-06-19 19:25:00+00:00,4,True,2025-06-19 19:30:00+00:00,145.45,2025-06-19 19:40:00+00:00,145.1,FAILED_ACCEPTANCE,2025-06-19 19:35:00+00:00,-1.2031625988311867,-1.4531625988311867,False,False,-1.7197982673576306,-2.4697982673576306,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-07-03 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,152.62,149.59,3.030000000000001,-0.0327611060149113,-0.2827611060149113,-1.0483553924780509,-1.2983553924780509,-1.0811164984929622,-1.5811164984929622,2025-07-04 00:55:00+00:00,2025-07-04 01:05:00+00:00,2025-07-04 01:20:00+00:00,4,True,2025-07-04 01:25:00+00:00,153.01,2025-07-04 01:45:00+00:00,152.57,FAILED_ACCEPTANCE,2025-07-04 01:40:00+00:00,-1.4378145219266503,-1.6878145219266503,False,False,-2.5189310204196125,-3.2689310204196125,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-08-13 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,200.16,194.6,5.560000000000002,-0.8743005595523434,-1.1243005595523434,-0.2747801758593016,-0.5247801758593016,-1.149080735411645,-1.649080735411645,2025-08-13 20:25:00+00:00,2025-08-13 20:30:00+00:00,2025-08-13 20:45:00+00:00,4,True,2025-08-13 20:50:00+00:00,200.32,2025-08-13 22:45:00+00:00,202.384,TARGET,,5.151757188498363,4.901757188498363,True,True,4.002676453086718,3.2526764530867176,True,True,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-09-06 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,202.27,199.5,2.7700000000000102,-0.4943886883868598,-0.7443886883868598,-0.173036040935437,-0.423036040935437,-0.6674247293222968,-1.1674247293222968,2025-09-07 02:45:00+00:00,2025-09-07 02:45:00+00:00,2025-09-07 03:00:00+00:00,4,True,2025-09-07 03:05:00+00:00,202.67,2025-09-07 06:40:00+00:00,202.24,FAILED_ACCEPTANCE,2025-09-07 06:35:00+00:00,-1.0608378151674702,-1.3108378151674702,False,False,-1.728262544489767,-2.478262544489767,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-09-11 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,228.29,225.15,3.1399999999999864,-0.2847255683560146,-0.5347255683560146,-0.24092163476274742,-0.4909216347627474,-0.525647203118762,-1.025647203118762,2025-09-11 23:30:00+00:00,2025-09-11 23:30:00+00:00,2025-09-11 23:45:00+00:00,4,True,2025-09-11 23:50:00+00:00,228.45,2025-09-12 00:10:00+00:00,228.24,FAILED_ACCEPTANCE,2025-09-12 00:05:00+00:00,-0.4596191726854437,-0.7096191726854437,False,False,-0.9852663758042057,-1.7352663758042057,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-10-04 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,227.37,224.0,3.3700000000000045,0.0,-0.25,-0.4618023485948308,-0.7118023485948308,-0.4618023485948308,-0.9618023485948308,2025-10-04 23:15:00+00:00,2025-10-04 23:30:00+00:00,2025-10-04 23:45:00+00:00,4,True,2025-10-04 23:50:00+00:00,227.8,2025-10-05 00:10:00+00:00,227.16,FAILED_ACCEPTANCE,2025-10-05 00:05:00+00:00,-1.404741000878007,-1.654741000878007,False,False,-1.8665433494728378,-2.616543349472838,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-10-08 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,227.56,219.77,7.789999999999992,-0.8788890841975872,-1.1288890841975872,-0.37352786078398426,-0.6235278607839843,-1.2524169449815714,-1.7524169449815714,2025-10-08 18:45:00+00:00,2025-10-08 18:45:00+00:00,2025-10-08 19:00:00+00:00,4,True,2025-10-08 19:05:00+00:00,228.49,2025-10-08 21:10:00+00:00,227.47,FAILED_ACCEPTANCE,2025-10-08 21:05:00+00:00,-2.232045166090435,-2.482045166090435,False,False,-3.4844621110720064,-4.234462111072006,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-11-05 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,162.4,157.78,4.6200000000000045,-0.461822660098532,-0.711822660098532,-0.7697044334975534,-1.0197044334975534,-1.2315270935960854,-1.7315270935960854,2025-11-05 23:05:00+00:00,2025-11-05 23:10:00+00:00,2025-11-05 23:25:00+00:00,4,True,2025-11-05 23:30:00+00:00,162.86,2025-11-06 00:00:00+00:00,162.29,FAILED_ACCEPTANCE,2025-11-05 23:55:00+00:00,-1.749969298784293,-1.9999692987842932,False,False,-2.9814963923803783,-3.731496392380379,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2025-11-08 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,157.78,155.7,2.0800000000000125,-0.0950690835340162,-0.3450690835340162,-1.2358980859424884,-1.4858980859424884,-1.3309671694765046,-1.8309671694765046,2025-11-08 20:55:00+00:00,2025-11-08 21:15:00+00:00,2025-11-08 21:30:00+00:00,4,True,2025-11-08 21:35:00+00:00,157.94,2025-11-08 22:05:00+00:00,157.74,FAILED_ACCEPTANCE,2025-11-08 22:00:00+00:00,-0.6331518298087757,-0.8831518298087757,False,False,-1.9641189992852803,-2.7141189992852803,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-01-02 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,132.3,127.35,4.950000000000017,-0.0377928949358286,-0.2877928949358286,-0.7558578987151288,-1.0058578987151288,-0.7936507936509574,-1.2936507936509574,2026-01-03 02:05:00+00:00,2026-01-03 02:20:00+00:00,2026-01-03 02:35:00+00:00,4,True,2026-01-03 02:40:00+00:00,132.78,2026-01-03 03:25:00+00:00,132.19,FAILED_ACCEPTANCE,2026-01-03 03:20:00+00:00,-2.2217201385750784,-2.471720138575079,False,False,-3.015370932226036,-3.7653709322260362,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-01-08 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,138.8,133.3,5.5,-2.305475504322807,-2.555475504322807,-0.7204610951009327,-0.9704610951009327,-3.0259365994237397,-3.5259365994237397,2026-01-08 18:35:00+00:00,2026-01-08 21:40:00+00:00,2026-01-08 21:55:00+00:00,4,True,2026-01-08 22:00:00+00:00,139.55,2026-01-08 22:40:00+00:00,138.32,FAILED_ACCEPTANCE,2026-01-08 22:35:00+00:00,-4.407022572554709,-4.657022572554709,False,False,-7.432959171978449,-8.18295917197845,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-01-16 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,143.62,140.17,3.450000000000017,-0.1740704637237522,-0.4240704637237522,-0.3829550201921994,-0.6329550201921994,-0.5570254839159516,-1.0570254839159516,2026-01-16 20:10:00+00:00,2026-01-16 20:10:00+00:00,2026-01-16 20:25:00+00:00,4,True,2026-01-16 20:30:00+00:00,144.42,2026-01-16 21:00:00+00:00,145.0,TARGET,,2.008032128514081,1.7580321285140812,True,True,1.4510066445981296,0.7010066445981296,True,True,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-01-27 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,126.74,123.37,3.3699999999999903,-0.3550575982325665,-0.6050575982325666,0.0,-0.25,-0.3550575982325665,-0.8550575982325666,2026-01-28 01:40:00+00:00,2026-01-28 01:40:00+00:00,2026-01-28 01:55:00+00:00,4,True,2026-01-28 02:00:00+00:00,127.01,2026-01-28 03:20:00+00:00,126.69,FAILED_ACCEPTANCE,2026-01-28 03:15:00+00:00,-1.2597433272971137,-1.5097433272971137,False,False,-1.6148009255296802,-2.3648009255296802,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-03-04 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,93.12,90.09,3.030000000000001,-2.5773195876289123,-2.827319587628913,-1.3960481099656863,-1.6460481099656863,-3.9733676975945986,-4.473367697594599,2026-03-04 20:10:00+00:00,2026-03-04 20:15:00+00:00,2026-03-04 20:30:00+00:00,4,True,2026-03-04 20:35:00+00:00,93.35,2026-03-04 20:55:00+00:00,93.05,FAILED_ACCEPTANCE,2026-03-04 20:50:00+00:00,-1.6068559185859477,-1.8568559185859477,False,False,-5.580223616180547,-6.330223616180547,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-03-19 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,88.72,86.79,1.9299999999999928,-0.1127141568980638,-0.3627141568980638,-0.9017132551848439,-1.151713255184844,-1.0144274120829078,-1.5144274120829078,2026-03-19 23:40:00+00:00,2026-03-19 23:50:00+00:00,2026-03-20 00:05:00+00:00,4,True,2026-03-20 00:10:00+00:00,89.15,2026-03-20 01:00:00+00:00,89.49199999999999,TARGET,,1.9181155356140511,1.6681155356140511,True,True,0.9036881235311434,0.15368812353114336,True,True,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-01 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_TRUE_FAILURE_PROXY,AC15_C4_E10,15,4,True,81.2,79.06,2.140000000000001,-0.3694581280788145,-0.6194581280788145,-0.49261083743840084,-0.7426108374384008,-0.8620689655172153,-1.3620689655172153,2026-06-01 23:30:00+00:00,2026-06-01 23:30:00+00:00,2026-06-01 23:45:00+00:00,4,True,2026-06-01 23:50:00+00:00,81.31,2026-06-02 00:05:00+00:00,81.14,FAILED_ACCEPTANCE,2026-06-02 00:00:00+00:00,-1.0453818718484942,-1.2953818718484942,False,False,-1.9074508373657095,-2.6574508373657095,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-06-16 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,73.8,72.83,0.9699999999999988,-0.7452574525745326,-0.9952574525745326,-0.06775067750669495,-0.31775067750669495,-0.8130081300812275,-1.3130081300812275,2026-06-16 18:40:00+00:00,2026-06-16 18:40:00+00:00,2026-06-16 18:55:00+00:00,4,True,2026-06-16 19:00:00+00:00,73.98,2026-06-16 19:15:00+00:00,73.72,FAILED_ACCEPTANCE,2026-06-16 19:10:00+00:00,-1.7572316842390245,-2.0072316842390245,False,False,-2.570239814320252,-3.320239814320252,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-07-01 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,78.25,76.78,1.4699999999999989,-0.0638977635782911,-0.3138977635782911,-0.6389776357826893,-0.8889776357826893,-0.7028753993609804,-1.2028753993609804,2026-07-02 01:50:00+00:00,2026-07-02 02:30:00+00:00,2026-07-02 02:45:00+00:00,4,True,2026-07-02 02:50:00+00:00,78.32,2026-07-02 03:20:00+00:00,78.11,FAILED_ACCEPTANCE,2026-07-02 03:15:00+00:00,-1.3406537282941167,-1.5906537282941167,False,False,-2.043529127655097,-2.793529127655097,False,False,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-07-03 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,82.1,81.01,1.0899999999999892,-0.2436053593178333,-0.4936053593178333,-0.8526187576126665,-1.1026187576126665,-1.0962241169304998,-1.5962241169304998,2026-07-04 01:25:00+00:00,2026-07-04 02:40:00+00:00,2026-07-04 02:55:00+00:00,4,True,2026-07-04 03:00:00+00:00,82.14,2026-07-04 03:35:00+00:00,82.53599999999999,TARGET,,2.4105186267348033,2.1605186267348033,True,True,1.3142945098043035,0.5642945098043035,True,True,FROZEN_OOS
REF_SUPPORT,reference_validation,,2026-07-18 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,AC15_C4_E10,15,4,True,75.37,74.76,0.6099999999999994,-0.5307151386493292,-0.7807151386493292,-0.7297333156427999,-0.9797333156427999,-1.260448454292129,-1.760448454292129,2026-07-18 18:35:00+00:00,2026-07-18 19:55:00+00:00,2026-07-18 20:10:00+00:00,4,True,2026-07-18 20:15:00+00:00,75.45,2026-07-18 20:35:00+00:00,75.37,FAILED_ACCEPTANCE,2026-07-18 20:30:00+00:00,-0.5301524188203732,-0.7801524188203732,False,False,-1.7906008731125023,-2.5406008731125023,False,False,FROZEN_OOS
