hour_wib,character_rule,raw_component_id,component_size,halo_cell_count,halo_economic_support_count,halo_economic_support_ratio,component_min_half_exp_floor,component_min_half_exp_mean,component_exp_floor,component_exp_mean,component_pf_median,component_dd_max,component_wr_min,component_wr_mean,component_trade_sum,component_ls_max,min_lb,max_lb,min_hold,max_hold,component_cells
2,DRIVE_UP__EFF_HIGH,1,1,4,1,0.25,0.21549400946948488,0.21549400946948488,0.8918338325699587,0.8918338325699587,1.2667925039564738,129.74700999759577,0.533678756476684,0.533678756476684,193,9,60,60,960,960,LB60/H960
2,DRIVE_UP__EFF_HIGH,2,2,5,2,0.4,0.20171235960107975,1.0581787062471784,1.54000675264734,2.4028531932545873,1.7901917762676283,129.12071985021402,0.5821917808219178,0.6112178416304711,310,8,240,360,960,960,LB240/H960;LB360/H960
2,DRIVE_UP__EFF_LOW,1,1,5,1,0.2,0.7953929362535855,0.7953929362535855,0.8075750182210749,0.8075750182210749,1.2555051590815378,110.15206830791197,0.5317073170731708,0.5317073170731708,205,8,180,180,720,720,LB180/H720
2,DRIVE_UP__EFF_MID,1,2,7,2,0.2857142857142857,1.1090706476860464,1.1564400513271196,1.4750653018019513,1.753360748694708,1.6159227378935452,111.529157939295,0.5375722543352601,0.546242774566474,346,13,240,240,720,960,LB240/H720;LB240/H960
2,DRIVE_UP__EXT_HIGH,1,1,4,1,0.25,0.5889079787909296,0.5889079787909296,0.6229078564067121,0.6229078564067121,1.2307103171695764,114.53806149726665,0.5202312138728323,0.5202312138728323,173,16,360,360,480,480,LB360/H480
2,DRIVE_UP__EXT_HIGH,2,1,3,1,0.3333333333333333,0.9081437944882387,0.9081437944882387,1.8209131945101344,1.8209131945101344,1.4949887767801273,132.0683925323732,0.5260115606936416,0.5260115606936416,173,10,360,360,960,960,LB360/H960
2,DRIVE_UP__EXT_LOW,1,2,8,2,0.25,0.05749332007878651,0.5002846980691708,0.6564671525270792,1.223751645149738,1.389554264257932,132.0864348182098,0.5657894736842105,0.5908417567096549,303,10,180,240,720,720,LB180/H720;LB240/H720
2,DRIVE_UP__EXT_MID,1,3,6,3,0.5,0.38738521256509106,0.6424526533102007,1.3076725537586047,1.6154724021012818,1.3484542688495822,127.84555041127956,0.5202020202020202,0.527183904484518,524,10,30,60,720,960,LB30/H720;LB30/H960;LB60/H960
2,DRIVE_UP__EXT_MID,2,2,7,2,0.2857142857142857,0.2576274330202758,0.3856409154779093,0.8473014953779313,1.0929557911052215,1.398462656744323,127.54633225699578,0.5519125683060109,0.5601092896174863,366,9,240,240,720,960,LB240/H720;LB240/H960
2,DRIVE_UP__RANGE_MID,1,1,5,1,0.2,0.5849090821447834,0.5849090821447834,1.7855340137521694,1.7855340137521694,1.6438701068043373,71.42315206050849,0.5755395683453237,0.5755395683453237,139,9,180,180,720,720,LB180/H720
2,DRIVE_UP__RV_MID,1,9,22,9,0.4090909090909091,0.07795154475385542,0.8648037363610349,0.7890178343767873,1.243901281846052,1.4925200096170215,128.5729028708836,0.5253164556962026,0.5639454955252314,1484,20,30,240,240,960,LB120/H240;LB120/H360;LB120/H480;LB30/H720;LB60/H720;LB120/H720;LB180/H720;LB240/H720;LB120/H960
2,DRIVE_UP__STR_B20_40,1,2,5,2,0.4,0.41303312611141824,0.5645175068956021,1.140767011945085,1.3799594300284046,1.5036867390164774,76.317205482641,0.5495495495495496,0.5630630630630631,222,7,30,30,720,960,LB30/H720;LB30/H960
2,DRIVE_UP__STR_B40_60,1,2,7,2,0.2857142857142857,1.7284370427988607,1.753777910328583,2.1418298260907824,2.1479362628595595,1.8456518179323411,100.61555816006415,0.5729166666666666,0.5729166666666666,192,10,240,240,720,960,LB240/H720;LB240/H960
2,DRIVE_UP__STR_B60_80,1,4,13,4,0.3076923076923077,0.34279011828817596,2.074334120765618,0.45323953134357364,2.3160474059436433,2.0791192200250315,71.60896141455467,0.5256410256410257,0.6346153846153846,312,6,240,240,360,960,LB240/H360;LB240/H480;LB240/H720;LB240/H960
2,EFF_HIGH__EXT_MID,1,2,8,2,0.25,0.6509781399015611,0.8396594868245663,1.0006990641192623,1.0248905285854313,1.3394361138096356,79.23778519173901,0.5373134328358209,0.5649530127142067,242,5,60,120,480,480,LB60/H480;LB120/H480
2,EFF_HIGH__EXT_MID,2,1,4,1,0.25,2.659070324361136,2.659070324361136,3.6828381333469262,3.6828381333469262,2.1969377335775593,49.298695303023806,0.5746268656716418,0.5746268656716418,134,5,60,60,960,960,LB60/H960
2,EFF_HIGH__RANGE_HIGH,1,1,3,1,0.3333333333333333,1.391063667804242,1.391063667804242,2.850437708633875,2.850437708633875,1.782254539959015,113.52717483674473,0.603448275862069,0.603448275862069,174,8,360,360,960,960,LB360/H960
2,EFF_HIGH__RANGE_MID,1,1,4,1,0.25,0.9586671739882483,0.9586671739882483,1.6621604358377526,1.6621604358377526,1.5352510360449303,85.6738412628648,0.5656565656565656,0.5656565656565656,99,6,60,60,960,960,LB60/H960
2,EFF_HIGH__RV_HIGH,1,1,5,1,0.2,0.6335609851235301,0.6335609851235301,1.0440091833723064,1.0440091833723064,1.265692679219623,105.63407467803185,0.5625,0.5625,112,6,60,60,480,480,LB60/H480
2,EFF_HIGH__RV_LOW,1,1,4,1,0.25,0.7654661430042046,0.7654661430042046,1.3679541031419895,1.3679541031419895,1.4294082047055834,131.74233579752214,0.5354330708661418,0.5354330708661418,127,11,120,120,960,960,LB120/H960
2,EFF_HIGH__RV_MID,1,3,6,3,0.5,0.2531360345790451,0.5194991195139886,1.8358464038556297,2.078153920929748,1.6380518831557571,77.10989905860751,0.5454545454545454,0.5555555555555555,275,8,30,60,720,960,LB30/H720;LB30/H960;LB60/H960
2,EFF_LOW__EXT_LOW,1,1,5,1,0.2,0.13102932315355162,0.13102932315355162,0.5778881570922731,0.5778881570922731,1.201640629140017,111.39301544028352,0.5384615384615384,0.5384615384615384,195,15,240,240,480,480,LB240/H480
2,EFF_LOW__EXT_MID,1,2,6,2,0.3333333333333333,0.7369709969443174,1.2200959112158156,1.0552375767857614,1.3794513768143235,1.4359871670231286,150.84472785156174,0.6,0.6,190,8,360,360,360,480,LB360/H360;LB360/H480
2,EFF_LOW__RANGE_LOW,1,1,5,1,0.2,0.49816810254554117,0.49816810254554117,0.6543722384176863,0.6543722384176863,1.2786049427165211,90.45026061493711,0.553763440860215,0.553763440860215,186,7,120,120,360,360,LB120/H360
2,EFF_LOW__RANGE_MID,1,1,5,1,0.2,0.16951196855029138,0.16951196855029138,1.3591514123629427,1.3591514123629427,1.4990348029105915,146.17773439236078,0.59,0.59,100,8,240,240,480,480,LB240/H480
2,EFF_LOW__RANGE_MID,2,2,7,2,0.2857142857142857,0.9767002446135499,1.0912802969351179,1.0308118116494798,1.216773263332272,1.3569616401682842,87.30572155228636,0.5434782608695652,0.5489130434782609,184,6,180,180,720,960,LB180/H720;LB180/H960
2,EFF_LOW__RV_MID,1,6,15,6,0.4,0.14056702180265696,0.7234409101516466,0.5246061659712745,0.8805942162473688,1.3206382361590747,107.31811298165991,0.5321100917431193,0.5869450595803015,682,9,60,120,240,720,LB60/H240;LB120/H240;LB60/H360;LB120/H360;LB120/H480;LB120/H720
2,EFF_LOW__RV_MID,2,3,7,3,0.42857142857142855,0.4822084815015567,0.5577789380932051,0.6878642311106924,0.8616559792581997,1.3516529673969082,104.66286167553744,0.5229357798165137,0.5621324394260174,317,10,240,360,240,360,LB360/H240;LB240/H360;LB360/H360
2,EFF_MID__EXT_HIGH,1,2,6,2,0.3333333333333333,0.9910548527854101,1.2221292275906643,1.3314411142361535,1.5128864929503827,1.5243362958773115,63.2911504830968,0.5294117647058824,0.5294117647058824,170,7,360,360,360,480,LB360/H360;LB360/H480
2,EFF_MID__EXT_LOW,1,2,8,2,0.25,0.2373476467546465,0.5510711520842133,0.8758228976440908,0.9288236887398817,1.3193923501755733,142.1028664036936,0.5825242718446602,0.5922330097087378,206,7,180,180,480,720,LB180/H480;LB180/H720
2,EFF_MID__EXT_MID,1,2,7,2,0.2857142857142857,1.0902877645105133,1.0992234274157133,1.5959688030945576,1.6873504009224085,1.3684972304928908,122.97011912221787,0.568,0.576,250,7,240,240,720,960,LB240/H720;LB240/H960
2,EFF_MID__EXT_MID,2,1,3,1,0.3333333333333333,0.14963856828631109,0.14963856828631109,1.0099684327388352,1.0099684327388352,1.2346340168755927,105.05218856557491,0.5390625,0.5390625,128,6,30,30,960,960,LB30/H960
2,EFF_MID__RANGE_HIGH,1,1,5,1,0.2,0.38236586738206607,0.38236586738206607,0.9671152313646194,0.9671152313646194,1.194593976802346,159.4241489176781,0.5257731958762887,0.5257731958762887,97,6,240,240,720,720,LB240/H720
2,EFF_MID__RANGE_MID,1,5,10,5,0.5,0.26227403544725386,1.2529911708513743,0.956316986567318,1.774286630501867,1.7132899543648836,108.03502031571281,0.5490196078431373,0.5862745098039216,510,9,360,360,240,960,LB360/H240;LB360/H360;LB360/H480;LB360/H720;LB360/H960
2,EFF_MID__RANGE_MID,2,1,5,1,0.2,0.3894574313158608,0.3894574313158608,1.0973390631397577,1.0973390631397577,1.3775878671030062,115.35096982794236,0.5625,0.5625,112,5,120,120,360,360,LB120/H360
2,EFF_MID__RANGE_MID,3,2,8,2,0.25,0.5929044969808704,0.7400867212006399,1.0126451953100795,1.1305571555838472,1.3222603125054864,107.32407242070127,0.5510204081632653,0.5663265306122449,196,6,180,180,480,720,LB180/H480;LB180/H720
2,EFF_MID__RV_LOW,1,2,8,2,0.25,0.8331066027606894,1.0799625319129973,0.8978749670910329,1.2322286322649423,1.4869619809907575,96.51072983190548,0.5319148936170213,0.5319148936170213,282,10,240,240,480,720,LB240/H480;LB240/H720
2,EFF_MID__RV_MID,1,2,5,2,0.4,0.31131548719064295,0.41516496038882006,0.7660993926255845,0.8104255520215896,1.3363301326570487,83.8417764750764,0.5398230088495575,0.5619469026548672,226,7,360,360,240,360,LB360/H240;LB360/H360
2,EFF_MID__RV_MID,2,1,5,1,0.2,0.3129548308577717,0.3129548308577717,0.5055810979006109,0.5055810979006109,1.1538188665044466,138.52697323018026,0.5412844036697247,0.5412844036697247,109,6,120,120,360,360,LB120/H360
2,EFF_MID__RV_MID,3,3,9,3,0.3333333333333333,0.034021802074043414,0.38712844730835755,1.0522219600919276,1.3284518874079876,1.4547884198565924,82.65877736146075,0.5655737704918032,0.5862575080160773,365,6,30,60,480,720,LB30/H480;LB60/H480;LB60/H720
2,EFF_MID__RV_MID,4,3,8,3,0.375,0.8171328574163902,0.8789184576682006,1.1997632649361736,1.2149663598248999,1.3286617897031436,143.31474526340435,0.5471698113207547,0.5594701397005621,325,10,240,360,720,960,LB240/H720;LB360/H720;LB240/H960
2,RV_HIGH__RANGE_MID,1,2,6,2,0.3333333333333333,0.4412186244589221,0.4523421627444907,1.2407861786226475,1.2671221138611222,1.3881325654484071,109.94143752496731,0.6103896103896104,0.6233766233766234,154,6,30,30,360,480,LB30/H360;LB30/H480
2,RV_HIGH__RANGE_MID,2,3,11,3,0.2727272727272727,0.6526989576401311,0.8836615293874495,1.4110217283461448,1.6849010887648597,1.539443313026197,133.23918886444233,0.5692307692307692,0.6153846153846153,195,7,180,180,360,720,LB180/H360;LB180/H480;LB180/H720
2,RV_LOW__RANGE_MID,1,2,7,2,0.2857142857142857,2.2589204899346638,2.268373388177131,2.8486154080075994,3.37064757199301,2.2132778029389204,84.36079065152995,0.5681818181818182,0.5795454545454546,176,4,180,180,720,960,LB180/H720;LB180/H960
2,RV_MID__RANGE_HIGH,1,7,13,7,0.5384615384615384,0.006061566160107494,0.8616197165578303,0.9344076539079309,1.5114334892288637,1.3824482642939806,91.30535026654654,0.5205479452054794,0.5739690078537684,538,9,30,180,720,960,LB30/H720;LB60/H720;LB120/H720;LB180/H720;LB30/H960;LB60/H960;LB120/H960
2,RV_MID__RANGE_HIGH,2,1,3,1,0.3333333333333333,0.746689696191823,0.746689696191823,1.0687691634082745,1.0687691634082745,1.344816662694201,75.99724255312029,0.5441176470588235,0.5441176470588235,68,6,360,360,960,960,LB360/H960
2,RV_MID__RANGE_LOW,1,6,11,6,0.5454545454545454,0.11251945460282224,0.6153919919694244,0.7592657196760889,1.1559842088507877,1.4910683210738918,73.45332191270805,0.5434782608695652,0.581214031069633,592,12,30,120,240,360,LB30/H240;LB60/H240;LB120/H240;LB30/H360;LB60/H360;LB120/H360
2,RV_MID__RANGE_LOW,2,3,7,3,0.42857142857142855,0.4764018026846252,0.6331803312459736,0.8503352203820654,0.9210041862622015,1.340955503764616,143.1286854618097,0.52,0.54,300,18,360,360,240,480,LB360/H240;LB360/H360;LB360/H480
2,RV_MID__RANGE_LOW,3,1,4,1,0.25,0.537495618507929,0.537495618507929,1.1925430993486232,1.1925430993486232,1.3417216201168323,88.67186159947323,0.5825242718446602,0.5825242718446602,103,6,30,30,720,720,LB30/H720
2,RV_MID__RANGE_MID,1,1,3,1,0.3333333333333333,0.09405367007809108,0.09405367007809108,0.5758323155145034,0.5758323155145034,1.2417790026950402,87.67076795840417,0.581081081081081,0.581081081081081,148,7,360,360,240,240,LB360/H240
3,DRIVE_DOWN__EFF_LOW,1,1,4,1,0.25,0.5402816850129063,0.5402816850129063,0.7575095175560735,0.7575095175560735,1.3028949532988137,90.73305045971048,0.54375,0.54375,160,7,30,30,360,360,LB30/H360
3,DRIVE_DOWN__EFF_LOW,2,2,7,2,0.2857142857142857,1.5163132134436674,1.5801563050887337,1.662526162969283,1.6695682854692304,1.5615854491863854,106.83422531062462,0.5723270440251572,0.5817610062893082,318,9,180,180,720,960,LB180/H720;LB180/H960
3,DRIVE_DOWN__EFF_MID,1,1,5,1,0.2,1.4642669548627378,1.4642669548627378,3.2201729010850735,3.2201729010850735,1.758780232361399,120.87648272630348,0.6346153846153846,0.6346153846153846,156,5,180,180,720,720,LB180/H720
3,DRIVE_DOWN__EXT_LOW,1,1,5,1,0.2,0.16091850477600322,0.16091850477600322,2.3227835783891226,2.3227835783891226,1.8603290146683975,122.21628074994159,0.5771144278606966,0.5771144278606966,201,9,180,180,720,720,LB180/H720
3,DRIVE_DOWN__RANGE_MID,1,2,7,2,0.2857142857142857,0.11374733928785516,0.5022606057453127,1.00052548405148,1.6738679859841292,1.8043854272811357,103.87190236609277,0.59375,0.609375,320,9,180,180,240,360,LB180/H240;LB180/H360
3,DRIVE_DOWN__RANGE_MID,2,1,5,1,0.2,0.38697055433879174,0.38697055433879174,3.518430982161611,3.518430982161611,2.4404945738488797,72.66765033798822,0.6625,0.6625,160,8,180,180,720,720,LB180/H720
3,DRIVE_DOWN__RV_LOW,1,3,8,3,0.375,0.11436692921623834,1.0733039913054434,1.2182775344101673,1.5654663269629312,1.6097350262655532,130.62907269694912,0.5337423312883436,0.5393327767088976,495,13,180,240,720,960,LB180/H720;LB180/H960;LB240/H960
3,DRIVE_DOWN__RV_MID,1,2,5,2,0.4,0.71201419430196,1.0421462912787491,1.184821618712558,1.4414973495055667,1.5289906529229873,79.08172674797731,0.5234375,0.53515625,256,11,30,30,720,960,LB30/H720;LB30/H960
3,DRIVE_DOWN__RV_MID,2,1,5,1,0.2,0.37451403680683987,0.37451403680683987,0.6835009823995363,0.6835009823995363,1.1990537373703927,151.94044185501735,0.5734265734265734,0.5734265734265734,143,8,180,180,720,720,LB180/H720
3,DRIVE_DOWN__STR_B0_20,1,1,4,1,0.25,0.4336271307708273,0.4336271307708273,0.9945400254805848,0.9945400254805848,1.297067086958917,95.43319370619113,0.5346534653465347,0.5346534653465347,101,6,180,180,960,960,LB180/H960
3,DRIVE_DOWN__STR_B20_40,1,1,4,1,0.25,0.9907023829298659,0.9907023829298659,1.1556540528906885,1.1556540528906885,1.6742115827028514,25.016432031963124,0.5483870967741935,0.5483870967741935,93,7,60,60,240,240,LB60/H240
3,DRIVE_DOWN__STR_B20_40,2,2,7,2,0.2857142857142857,1.0068851821387863,1.0507351435481889,1.2371287668632827,1.2387257320299427,1.6108147727220081,60.170837363756945,0.5393258426966292,0.5842696629213483,178,5,180,180,240,360,LB180/H240;LB180/H360
3,DRIVE_DOWN__STR_B20_40,3,2,7,2,0.2857142857142857,1.4876952281746316,2.097587974409559,2.776340029759699,2.8964522680811644,2.0703729111956686,69.47735125087806,0.5955056179775281,0.6123595505617978,178,13,180,180,720,960,LB180/H720;LB180/H960
3,DRIVE_DOWN__STR_B40_60,1,1,5,1,0.2,0.17189424204967033,0.17189424204967033,1.005076773877457,1.005076773877457,1.5318287408330205,30.75992743352807,0.6,0.6,95,7,60,60,360,360,LB60/H360
3,DRIVE_DOWN__STR_B40_60,2,1,5,1,0.2,0.3885575340984374,0.3885575340984374,2.6003678565290724,2.6003678565290724,2.2277259938192695,67.85223335800063,0.6395348837209303,0.6395348837209303,86,8,240,240,360,360,LB240/H360
3,DRIVE_DOWN__STR_B40_60,3,3,8,3,0.375,0.37445139365525426,0.5934412599478325,0.7969696437711672,1.2530397945128726,1.3814012254439743,93.47580172034824,0.5473684210526316,0.5561935140882509,293,6,60,120,720,960,LB120/H720;LB60/H960;LB120/H960
3,DRIVE_DOWN__STR_B40_60,4,1,5,1,0.2,0.3990120439948591,0.3990120439948591,4.83341570608594,4.83341570608594,3.405389083906945,40.59500618102385,0.6511627906976745,0.6511627906976745,86,5,240,240,720,720,LB240/H720
3,DRIVE_DOWN__STR_B60_80,1,2,8,2,0.25,0.17621356980592118,0.8973479215070908,1.00607385775937,1.565285059541152,1.3346372598478002,142.02489649383244,0.5402298850574713,0.5854302578440509,198,7,120,180,720,720,LB120/H720;LB180/H720
3,DRIVE_UP__EFF_HIGH,1,1,5,1,0.2,0.7415843552013603,0.7415843552013603,1.8089404380212588,1.8089404380212588,1.6154967358358983,144.53480268523273,0.5555555555555556,0.5555555555555556,189,8,60,60,720,720,LB60/H720
3,DRIVE_UP__EFF_LOW,1,1,4,1,0.25,0.14040651253909572,0.14040651253909572,1.665808308660465,1.665808308660465,1.5412220357898576,98.48804375931513,0.5266666666666666,0.5266666666666666,150,15,360,360,720,720,LB360/H720
3,DRIVE_UP__EXT_LOW,1,1,3,1,0.3333333333333333,0.3937168546188962,0.3937168546188962,2.353996386333635,2.353996386333635,1.772781849852695,115.2912741271303,0.5284552845528455,0.5284552845528455,123,10,360,360,960,960,LB360/H960
3,DRIVE_UP__EXT_MID,1,1,3,1,0.3333333333333333,0.5633989446328123,0.5633989446328123,2.1965144397239427,2.1965144397239427,1.684151176205681,95.5038852866922,0.56,0.56,175,13,360,360,960,960,LB360/H960
3,DRIVE_UP__RANGE_MID,1,2,5,2,0.4,0.4761602828540763,0.7675455151061475,0.6879275493520156,0.9531416742512134,1.4843178190600388,80.85022181513351,0.543046357615894,0.5496688741721854,302,9,360,360,240,360,LB360/H240;LB360/H360
3,DRIVE_UP__RANGE_MID,2,1,5,1,0.2,3.4092990774030785,3.4092990774030785,3.657421376634047,3.657421376634047,2.4456009572816035,95.22346445458322,0.6298701298701299,0.6298701298701299,154,5,60,60,720,720,LB60/H720
3,DRIVE_UP__RANGE_MID,3,3,7,3,0.42857142857142855,0.1776500315950884,0.9492584575388867,0.5172902219562338,1.1045264215684247,1.3802582024503367,130.71264243931228,0.5496688741721855,0.5619278881530537,452,18,240,360,720,960,LB240/H720;LB360/H720;LB360/H960
3,DRIVE_UP__RV_HIGH,1,1,5,1,0.2,0.5975343156439974,0.5975343156439974,1.141377514166309,1.141377514166309,1.3486696109113785,141.35031995842212,0.5547945205479452,0.5547945205479452,146,12,240,240,720,720,LB240/H720
3,DRIVE_UP__RV_MID,1,1,5,1,0.2,0.5436125120866451,0.5436125120866451,0.7485555697805591,0.7485555697805591,1.2563872895529666,103.50292957987745,0.5426829268292683,0.5426829268292683,164,9,180,180,480,480,LB180/H480
3,DRIVE_UP__RV_MID,2,2,6,2,0.3333333333333333,0.35890089296727656,1.0375256824771326,1.4545338166515032,1.6004940269487036,1.7695722354169456,146.63351750224803,0.5209580838323353,0.5239520958083832,334,12,360,360,480,720,LB360/H480;LB360/H720
3,DRIVE_UP__STR_B20_40,1,1,5,1,0.2,1.9987571458530506,1.9987571458530506,2.213936642836357,2.213936642836357,1.825639128223239,95.70668841358842,0.5714285714285714,0.5714285714285714,112,6,120,120,720,720,LB120/H720
3,DRIVE_UP__STR_B20_40,2,1,4,1,0.25,2.2389200948200187,2.2389200948200187,2.6273367444995377,2.6273367444995377,2.0137150416688065,57.738933089359165,0.5267857142857143,0.5267857142857143,112,13,360,360,720,720,LB360/H720
3,DRIVE_UP__STR_B40_60,1,2,7,2,0.2857142857142857,2.064456709860616,2.107916681762461,2.468948490275479,2.793040573587894,1.9136450558265357,88.0541203109444,0.5655737704918032,0.5655737704918032,244,10,60,60,720,960,LB60/H720;LB60/H960
3,DRIVE_UP__STR_B60_80,1,2,5,2,0.4,0.6506427116522621,1.154560659711949,1.3330070846554458,1.5016180200067457,1.4603070734349652,141.7435848971718,0.5360824742268041,0.5412371134020618,194,8,30,30,720,960,LB30/H720;LB30/H960
3,DRIVE_UP__STR_B60_80,2,1,3,1,0.3333333333333333,0.06963779033216497,0.06963779033216497,0.9309659294812392,0.9309659294812392,1.3040165466270819,112.32165799743512,0.5784313725490197,0.5784313725490197,102,8,360,360,960,960,LB360/H960
3,EFF_HIGH__EXT_MID,1,1,5,1,0.2,1.0562072707322396,1.0562072707322396,1.3852962663601562,1.3852962663601562,1.392968113164034,94.2925936677112,0.6076923076923076,0.6076923076923076,130,5,60,60,720,720,LB60/H720
3,EFF_HIGH__RANGE_MID,1,1,5,1,0.2,1.6667543060794003,1.6667543060794003,2.297460510317478,2.297460510317478,1.8314311881675605,53.31967787149359,0.5416666666666666,0.5416666666666666,96,6,60,60,720,720,LB60/H720
3,EFF_HIGH__RV_LOW,1,1,4,1,0.25,0.5692409354330281,0.5692409354330281,0.8143668153262889,0.8143668153262889,1.2937099573038662,128.18195080607964,0.5240963855421686,0.5240963855421686,166,6,30,30,720,720,LB30/H720
3,EFF_HIGH__RV_LOW,2,1,4,1,0.25,0.46171675348435515,0.46171675348435515,2.3651861200323276,2.3651861200323276,1.9139488546588272,79.5352710906426,0.5245901639344263,0.5245901639344263,122,9,120,120,960,960,LB120/H960
3,EFF_HIGH__RV_LOW,3,1,3,1,0.3333333333333333,0.8741332094634489,0.8741332094634489,0.9220693203451936,0.9220693203451936,1.3919957786885662,67.19084639523683,0.5478260869565217,0.5478260869565217,115,9,360,360,960,960,LB360/H960
