hour_wib,component_rank,character_rule,component_size,lookback_min,hold_min,dev_n,dev_wr,dev_net,dev_exp,dev_pf,dev_dd,dev_ls,test_n,test_wr,test_net,test_exp,test_pf,test_dd,test_ls,wr_change_pp,exp_retention,pf_retention,dd_cap,ls_warning_threshold,risk_clustering_warning,economically_viable,performance_stable
1,1,DRIVE_UP__RANGE_MID,8,360,360,111,0.6396396396396397,402.6503765597123,3.627480869907318,2.4597614328833486,81.89210064717815,6,120,0.4166666666666667,62.99494197377046,0.5249578497814205,1.2312911528440158,99.37038482433437,12,-22.2972972972973,0.14471691749950788,0.5005734037388692,142.83815097076723,12,False,False,False
1,1,DRIVE_UP__RANGE_MID,8,180,480,121,0.6363636363636364,469.4291017271794,3.879579353117185,2.6495267651250924,78.08372207449406,7,150,0.4666666666666667,89.3401051034998,0.5956007006899986,1.2640664393071916,145.16990344214656,8,-16.96969696969697,0.15352197918350147,0.47709140211214707,137.1255831117411,12,False,False,False
1,1,DRIVE_UP__RANGE_MID,8,240,480,143,0.5734265734265734,421.36752340858703,2.946626037822287,2.5129271754681937,39.74463874191707,12,139,0.4244604316546763,-9.325435189907324,-0.06708946179789442,0.9702854013944996,87.02327401653874,8,-14.896614177189715,-0.0227682308296838,0.3861175965888155,79.61695811287561,16,False,False,False
1,1,DRIVE_UP__RANGE_MID,8,360,480,111,0.6216216216216216,376.76446477155855,3.3942744574014285,2.286529209805116,70.92427362681045,11,120,0.49166666666666664,148.57315842869582,1.2381096535724652,1.5084545142070405,85.1310978939772,8,-12.995495495495495,0.3647641547879811,0.6597136427291073,126.38641044021567,15,False,False,False
1,2,EFF_HIGH__RV_LOW,8,240,120,94,0.6063829787234043,134.46329430504494,1.430460577713244,1.8874126093376653,33.37608566435213,6,64,0.359375,-53.83398488862487,-0.8411560138847636,0.4325527859528841,53.83398488862485,14,-24.70079787234043,-0.5880315941523173,0.22917764976926608,70.0641284965282,12,True,False,False
1,2,EFF_HIGH__RV_LOW,8,360,120,115,0.5652173913043478,115.32815648595016,1.0028535346604364,1.6813989970148182,57.347085020987706,9,53,0.41509433962264153,-29.563877524612685,-0.5578090098983526,0.6098238686654411,45.34140538925177,7,-15.012305168170625,-0.5562218116798334,0.36268837423367795,106.02062753148155,13,False,False,False
1,2,EFF_HIGH__RV_LOW,8,240,240,94,0.6276595744680851,211.71918484769932,2.25233175369893,2.282904438558366,50.475562452017954,6,64,0.390625,-43.753750523488314,-0.6836523519295049,0.6086153394730633,56.00690718587051,6,-23.703457446808507,-0.3035309300269666,0.26659694080642227,95.71334367802693,12,False,False,False
1,2,EFF_HIGH__RV_LOW,8,360,240,115,0.6434782608695652,221.25207955382703,1.9239311265550176,2.4370165301630995,53.3984287637533,10,53,0.5094339622641509,-0.8869324700746866,-0.016734574907069557,0.987401784556555,44.9687767082488,7,-13.404429860541423,-0.008698115372266163,0.40516827536269207,100.09764314562995,14,False,False,False
1,2,EFF_HIGH__RV_LOW,8,180,360,105,0.6285714285714286,186.3878507194261,1.775122387804058,1.6120168018205916,119.28105510588458,10,67,0.43283582089552236,-51.82485614158469,-0.7735053155460402,0.6433973389272734,71.2745959457431,11,-19.57356076759062,-0.43574759738280167,0.39912570278462883,160.0,14,False,False,False
1,2,EFF_HIGH__RV_LOW,8,240,360,94,0.7340425531914894,291.1416782061344,3.09725189580994,2.891726646169846,55.84295430666865,4,64,0.53125,1.1843675289957787,0.018505742640559042,1.0096799126202547,65.69901455039425,3,-20.279255319148938,0.005974891052805293,0.34916160348613773,103.76443146000298,12,False,False,False
1,2,EFF_HIGH__RV_LOW,8,360,360,115,0.6260869565217392,276.14628087296063,2.401272007590962,2.526223865772276,104.95326619320132,8,53,0.5283018867924528,25.71543384104715,0.48519686492541797,1.3771161973747386,47.87370506649994,8,-9.778506972928636,0.20205826886400263,0.5451283300871473,160.0,12,False,True,False
1,2,EFF_HIGH__RV_LOW,8,240,480,94,0.648936170212766,321.8519399681536,3.4239568081718468,3.079000771678728,44.71566449466897,4,64,0.625,103.36478521091311,1.6150747689205174,1.9228410215696878,64.90036428116764,3,-2.393617021276595,0.4716983476736245,0.6245016367830656,87.07349674200346,12,False,True,False
1,3,EFF_LOW__RANGE_MID,5,240,240,92,0.5543478260869565,200.03972115414547,2.174344795153755,2.3550956903819187,52.91983989527509,9,77,0.4025974025974026,-97.20011719421711,-1.262339184340482,0.46899745666352394,137.01933232711954,8,-15.175042348955392,-0.5805607220869577,0.19914157143545536,99.37975984291263,13,False,False,False
1,3,EFF_LOW__RANGE_MID,5,360,240,108,0.6018518518518519,151.68193206233542,1.4044623339105131,1.7768410377610795,66.702341836773,13,75,0.25333333333333335,-158.58234121921552,-2.114431216256207,0.25346359500499754,159.7226320508458,19,-34.85185185185185,-1.505509379072412,0.14264843597060098,120.0535127551595,17,True,False,False
1,3,EFF_LOW__RANGE_MID,5,240,360,92,0.5652173913043478,297.51787172115564,3.2338899100125613,2.891223229852438,49.21845790475544,7,77,0.4675324675324675,-124.45637421737665,-1.6163165482776187,0.44862715579476875,170.95857479451382,8,-9.768492377188027,-0.4998056808530444,0.15516863283422974,93.82768685713316,12,False,False,False
1,3,EFF_LOW__RANGE_MID,5,360,360,108,0.5555555555555556,267.0392237944332,2.472585405504012,2.0810991170959365,68.97536433043291,8,75,0.29333333333333333,-129.6700667959433,-1.728934223945911,0.46511266006773777,136.89534419609723,9,-26.222222222222225,-0.6992414579885805,0.22349375685516498,123.46304649564937,12,False,False,False
1,3,EFF_LOW__RANGE_MID,5,240,480,92,0.5978260869565217,305.4065021443077,3.31963589287291,2.873208926482176,33.170947776353046,4,77,0.4675324675324675,-90.37654959435685,-1.1737214233033357,0.5522824708036338,130.30154957681827,7,-13.029361942405421,-0.3535693254260975,0.19221799908572013,69.75642166452957,12,False,False,False
2,1,DRIVE_DOWN__RANGE_MID,8,60,120,134,0.6268656716417911,90.08599781558136,0.6722835657879206,1.444161549293452,41.79033694300478,6,143,0.40559440559440557,-115.15307335591952,-0.8052662472441924,0.5001606989016314,147.47056239655987,8,-22.12712660473855,-1.197807425651429,0.3463329287130877,82.68550541450718,12,False,False,False
