role,partition,dev_block,execution_start,loss_class,episode_class_before_a8,lane,window_min,H,L,R,parent_pnl,parent_pnl_5bps,h2_recovery_pnl,h2_recovery_pnl_5bps,episode_pnl_before_a8,episode_pnl_before_a8_5bps,h2_exit_ts,reclaim_signal_ts,reclaim_signal_close,reentry_ts,reentry_price,a8_exit_ts,a8_exit_price,a8_exit_reason,a8_invalidation_close_ts,a8_pnl,a8_pnl_5bps,a8_won,a8_won_5bps,combined_episode_pnl,combined_episode_pnl_5bps,rescued,rescued_5bps,selection_scope
CLOCK_SUPPORT,reference_validation,,2025-04-27 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,149.71,146.87,2.8400000000000034,-0.0667958052234518,-0.3167958052234518,-0.16698951305860188,-0.4169895130586019,-0.23378531828205368,-0.7337853182820537,2025-04-27 19:35:00+00:00,2025-04-27 19:35:00+00:00,149.88,2025-04-27 19:40:00+00:00,149.88,2025-04-27 20:05:00+00:00,149.49,FAILED_RECLAIM,2025-04-27 20:00:00+00:00,-1.3010408326660783,-1.5510408326660783,False,False,-1.534826150948132,-2.284826150948132,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-05-19 17:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,165.67,160.49,5.179999999999978,-0.2716243133940033,-0.5216243133940033,-0.48288766825616003,-0.73288766825616,-0.7545119816501633,-1.2545119816501633,2025-05-19 21:10:00+00:00,2025-05-19 21:10:00+00:00,165.9,2025-05-19 21:15:00+00:00,165.9,2025-05-19 21:30:00+00:00,165.27,FAILED_RECLAIM,2025-05-19 21:25:00+00:00,-1.8987341772152,-2.1487341772152,False,False,-2.6532461588653633,-3.4032461588653633,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-05-24 17:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,176.98,174.95,2.030000000000001,-0.3672731382076688,-0.6172731382076688,-0.33902135834551483,-0.5890213583455148,-0.7062944965531837,-1.2062944965531837,2025-05-24 17:45:00+00:00,2025-05-24 17:45:00+00:00,177.35,2025-05-24 17:50:00+00:00,177.34,2025-05-24 18:00:00+00:00,176.73,FAILED_RECLAIM,2025-05-24 17:55:00+00:00,-1.7198601556333015,-1.9698601556333017,False,False,-2.426154652186485,-3.1761546521864856,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-06-02 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,154.42,151.52,2.8999999999999773,-1.0685144411345382,-1.3185144411345382,-0.647584509778476,-0.897584509778476,-1.7160989509130142,-2.2160989509130142,2025-06-02 21:35:00+00:00,2025-06-02 21:35:00+00:00,154.92,2025-06-02 21:40:00+00:00,154.93,2025-06-02 22:00:00+00:00,155.57999999999998,TARGET,,2.09772155166843,1.84772155166843,True,True,0.38162260075541576,-0.36837739924458424,True,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-06-14 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,145.85,142.84,3.009999999999991,-0.4113815563935863,-0.6613815563935863,-0.13712718546449176,-0.38712718546449176,-0.5485087418580781,-1.048508741858078,2025-06-15 04:20:00+00:00,2025-06-15 04:25:00+00:00,145.88,2025-06-15 04:30:00+00:00,145.89,2025-06-15 05:20:00+00:00,145.76,FAILED_RECLAIM,2025-06-15 05:15:00+00:00,-0.44554116114881026,-0.6955411611488103,False,False,-0.9940499030068883,-1.7440499030068883,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-06-19 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,145.27,142.83,2.4399999999999977,0.0,-0.25,-0.4130240242307681,-0.6630240242307681,-0.4130240242307681,-0.9130240242307681,2025-06-19 19:10:00+00:00,2025-06-19 19:10:00+00:00,145.69,2025-06-19 19:15:00+00:00,145.68,2025-06-19 19:40:00+00:00,145.1,FAILED_RECLAIM,2025-06-19 19:35:00+00:00,-1.990664470071457,-2.240664470071457,False,False,-2.403688494302225,-3.153688494302225,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-06-28 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,149.78,145.81,3.969999999999999,-0.7344104686873854,-0.9844104686873854,-0.1669114701562946,-0.4169114701562946,-0.90132193884368,-1.40132193884368,2025-06-29 02:50:00+00:00,2025-06-29 02:50:00+00:00,149.84,2025-06-29 02:55:00+00:00,149.84,2025-06-29 03:40:00+00:00,149.79,FAILED_RECLAIM,2025-06-29 03:35:00+00:00,-0.16684463427657503,-0.41684463427657503,False,False,-1.068166573120255,-1.818166573120255,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-07-02 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,153.54,147.54,6.0,-0.521036863358082,-0.771036863358082,-0.7489904910771839,-0.9989904910771839,-1.2700273544352658,-1.7700273544352658,2025-07-02 21:25:00+00:00,2025-07-02 21:30:00+00:00,153.61,2025-07-02 21:35:00+00:00,153.61,2025-07-02 21:45:00+00:00,153.5,FAILED_RECLAIM,2025-07-02 21:40:00+00:00,-0.3580496061454941,-0.6080496061454941,False,False,-1.62807696058076,-2.37807696058076,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-07-15 17:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_LATENT_RECOVERABLE,RC30,30,162.13,157.11,5.019999999999982,-1.2952568926170027,-1.5452568926170027,-1.0793807438475023,-1.3293807438475023,-2.374637636464505,-2.874637636464505,2025-07-15 19:00:00+00:00,2025-07-15 19:05:00+00:00,162.44,2025-07-15 19:10:00+00:00,162.44,2025-07-15 19:25:00+00:00,162.01,FAILED_RECLAIM,2025-07-15 19:20:00+00:00,-1.3235656242305271,-1.5735656242305271,False,False,-3.698203260695032,-4.448203260695032,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-07-27 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,189.7,184.8,4.899999999999977,-0.5007907221929453,-0.7507907221929453,-0.7116499736425363,-0.9616499736425363,-1.2124406958354816,-1.7124406958354816,2025-07-28 00:45:00+00:00,2025-07-28 00:50:00+00:00,189.83,2025-07-28 00:55:00+00:00,189.84,2025-07-28 01:05:00+00:00,188.8,FAILED_RECLAIM,2025-07-28 01:00:00+00:00,-2.739148756847831,-2.9891487568478317,False,False,-3.951589452683313,-4.701589452683313,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-08-03 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,162.25,160.27,1.9799999999999895,-0.8012326656394175,-1.0512326656394175,-0.1540832049307106,-0.4040832049307106,-0.9553158705701281,-1.4553158705701281,2025-08-03 19:30:00+00:00,2025-08-03 19:30:00+00:00,162.45,2025-08-03 19:35:00+00:00,162.44,2025-08-03 19:45:00+00:00,161.82,FAILED_RECLAIM,2025-08-03 19:40:00+00:00,-1.9083969465649164,-2.158396946564917,False,False,-2.8637128171350446,-3.613712817135045,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-08-04 17:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,168.1,163.1,5.0,-0.1189767995240509,-0.3689767995240509,-0.4461629982153714,-0.6961629982153714,-0.5651397977394224,-1.0651397977394224,2025-08-05 02:15:00+00:00,2025-08-05 02:15:00+00:00,168.18,2025-08-05 02:20:00+00:00,168.18,2025-08-05 03:20:00+00:00,167.91,FAILED_RECLAIM,2025-08-05 03:15:00+00:00,-0.8027113806636232,-1.0527113806636232,False,False,-1.3678511784030456,-2.1178511784030456,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-08-09 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,182.41,178.79,3.620000000000005,-0.4385724466860474,-0.6885724466860474,-0.49339400252179644,-0.7433940025217964,-0.9319664492078439,-1.4319664492078439,2025-08-09 20:35:00+00:00,2025-08-09 20:35:00+00:00,182.86,2025-08-09 20:40:00+00:00,182.87,2025-08-09 21:20:00+00:00,182.04,FAILED_RECLAIM,2025-08-09 21:15:00+00:00,-2.269371684803456,-2.519371684803456,False,False,-3.2013381340113,-3.9513381340113,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-08-16 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,189.39,186.5,2.8899999999999864,-0.7920164739426139,-1.042016473942614,-0.5280109826283907,-0.7780109826283907,-1.3200274565710046,-1.8200274565710048,2025-08-17 02:35:00+00:00,2025-08-17 02:35:00+00:00,189.81,2025-08-17 02:40:00+00:00,189.8,2025-08-17 02:45:00+00:00,190.546,TARGET,,1.9652265542675629,1.7152265542675629,True,True,0.6451990976965583,-0.10480090230344197,True,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-08-23 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,203.91,200.65,3.259999999999991,-0.1961649747437288,-0.4461649747437288,-0.8337011426609586,-1.0837011426609586,-1.0298661174046875,-1.5298661174046875,2025-08-23 20:40:00+00:00,2025-08-23 21:00:00+00:00,204.09,2025-08-23 21:05:00+00:00,204.09,2025-08-23 21:20:00+00:00,203.62,FAILED_RECLAIM,2025-08-23 21:15:00+00:00,-1.1514527904356031,-1.4014527904356031,False,False,-2.1813189078402906,-2.9313189078402906,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-08-26 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,193.67,187.62,6.049999999999983,-1.2134042443331383,-1.4634042443331383,-0.33562245056023565,-0.5856224505602357,-1.549026694893374,-2.049026694893374,2025-08-26 18:10:00+00:00,2025-08-26 18:10:00+00:00,193.77,2025-08-26 18:15:00+00:00,193.77,2025-08-26 19:25:00+00:00,196.08999999999997,TARGET,,5.986478815089957,5.736478815089957,True,True,4.437452120196584,3.6874521201965833,True,True,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-08-28 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,216.87,207.03,9.840000000000003,-3.804122285240019,-4.05412228524002,-0.2536081523493716,-0.5036081523493716,-4.057730437589391,-4.557730437589392,2025-08-29 04:00:00+00:00,2025-08-29 04:15:00+00:00,217.16,2025-08-29 04:20:00+00:00,217.16,2025-08-29 04:55:00+00:00,216.75,FAILED_RECLAIM,2025-08-29 04:50:00+00:00,-0.9440044207036369,-1.1940044207036369,False,False,-5.001734858293028,-5.7517348582930286,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-08-31 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,205.24,201.39,3.850000000000023,-0.024361722861077,-0.2743617228610771,-0.17053206002731747,-0.42053206002731747,-0.19489378288839446,-0.6948937828883945,2025-08-31 18:45:00+00:00,2025-08-31 18:45:00+00:00,205.38,2025-08-31 18:50:00+00:00,205.38,2025-08-31 19:15:00+00:00,204.87,FAILED_RECLAIM,2025-08-31 19:10:00+00:00,-1.241600934852427,-1.491600934852427,False,False,-1.4364947177408216,-2.1864947177408216,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-09-06 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,202.56,200.64,1.920000000000016,-0.5430489731437782,-0.7930489731437782,-0.0493680884676162,-0.2993680884676162,-0.5924170616113944,-1.0924170616113944,2025-09-07 03:15:00+00:00,2025-09-07 03:15:00+00:00,203.03,2025-09-07 03:20:00+00:00,203.02,2025-09-07 04:15:00+00:00,202.44,FAILED_RECLAIM,2025-09-07 04:10:00+00:00,-1.4284306964831295,-1.6784306964831295,False,False,-2.020847758094524,-2.770847758094524,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-10-06 17:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,236.62,232.55,4.069999999999993,-1.035415434029241,-1.285415434029241,-0.6550587439776989,-0.9050587439776989,-1.6904741780069399,-2.19047417800694,2025-10-06 18:00:00+00:00,2025-10-06 18:05:00+00:00,236.72,2025-10-06 18:10:00+00:00,236.73,2025-10-06 18:20:00+00:00,235.96,FAILED_RECLAIM,2025-10-06 18:15:00+00:00,-1.626325349554314,-1.876325349554314,False,False,-3.316799527561254,-4.066799527561254,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-10-23 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,192.52,188.0,4.52000000000001,-0.2077706212341712,-0.4577706212341712,-0.15582796592561454,-0.40582796592561454,-0.36359858715978577,-0.8635985871597858,2025-10-24 01:00:00+00:00,2025-10-24 01:00:00+00:00,192.81,2025-10-24 01:05:00+00:00,192.81,2025-10-24 01:25:00+00:00,192.44,FAILED_RECLAIM,2025-10-24 01:20:00+00:00,-0.9594938021886823,-1.2094938021886823,False,False,-1.323092389348468,-2.073092389348468,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-11-21 17:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,129.5,123.5,6.0,-0.4633204633204824,-0.7133204633204824,-0.15444015444010528,-0.4044401544401053,-0.6177606177605877,-1.1177606177605877,2025-11-21 19:00:00+00:00,2025-11-21 19:00:00+00:00,129.7,2025-11-21 19:05:00+00:00,129.71,2025-11-21 19:15:00+00:00,128.79,FAILED_RECLAIM,2025-11-21 19:10:00+00:00,-3.5463726775114557,-3.7963726775114557,False,False,-4.164133295272043,-4.914133295272043,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-11-23 17:00:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,133.38,130.26,3.1200000000000045,-12.708052181736315,-12.95805218173632,-2.3991602938970846,-2.6491602938970846,-15.1072124756334,-15.607212475633405,2025-11-24 02:35:00+00:00,2025-11-24 03:00:00+00:00,133.46,2025-11-24 03:05:00+00:00,133.46,2025-11-24 03:15:00+00:00,133.0,FAILED_RECLAIM,2025-11-24 03:10:00+00:00,-1.7233628053349714,-1.9733628053349717,False,False,-16.83057528096837,-17.580575280968375,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-11-25 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,136.99,133.0,3.990000000000009,-0.5839842324257272,-0.8339842324257272,-2.372435944229534,-2.622435944229534,-2.956420176655261,-3.456420176655261,2025-11-25 22:05:00+00:00,2025-11-25 22:20:00+00:00,137.14,2025-11-25 22:25:00+00:00,137.14,2025-11-25 22:35:00+00:00,138.586,TARGET,,5.271984833017496,5.021984833017496,True,True,2.3155646563622345,1.5655646563622345,True,True,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-11-27 17:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,142.48,140.62,1.8599999999999848,-0.2105558674901919,-0.4605558674901919,-0.035092644581680155,-0.28509264458168015,-0.24564851207187205,-0.7456485120718721,2025-11-27 20:40:00+00:00,2025-11-27 20:40:00+00:00,142.55,2025-11-27 20:45:00+00:00,142.55,2025-11-27 21:00:00+00:00,142.39,FAILED_RECLAIM,2025-11-27 20:55:00+00:00,-0.5612065941775768,-0.8112065941775768,False,False,-0.8068551062494489,-1.556855106249449,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2025-12-21 17:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_LATENT_RECOVERABLE,RC30,30,125.57,123.3,2.269999999999996,-0.1194552839053342,-0.3694552839053342,-0.07963685593692649,-0.3296368559369265,-0.1990921398422607,-0.6990921398422607,2025-12-21 20:10:00+00:00,2025-12-21 20:15:00+00:00,125.6,2025-12-21 20:20:00+00:00,125.59,2025-12-21 20:30:00+00:00,125.44,FAILED_RECLAIM,2025-12-21 20:25:00+00:00,-0.5971813042439655,-0.8471813042439655,False,False,-0.7962734440862262,-1.5462734440862262,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-01-01 17:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,125.19,124.2,0.9899999999999948,-0.1996964613786844,-0.4496964613786844,-0.47927150730892043,-0.7292715073089204,-0.6789679686876049,-1.178967968687605,2026-01-01 18:30:00+00:00,2026-01-01 18:40:00+00:00,125.21,2026-01-01 18:45:00+00:00,125.2,2026-01-01 18:55:00+00:00,125.15,FAILED_RECLAIM,2026-01-01 18:50:00+00:00,-0.19968051118207653,-0.4496805111820765,False,False,-0.8786484798696814,-1.6286484798696814,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-01-05 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,136.47,133.09,3.3799999999999955,-0.5129332454018587,-0.7629332454018587,-0.8793141349747735,-1.1293141349747735,-1.3922473803766322,-1.8922473803766322,2026-01-05 18:40:00+00:00,2026-01-05 18:40:00+00:00,136.63,2026-01-05 18:45:00+00:00,136.63,2026-01-05 19:15:00+00:00,137.822,TARGET,,4.36214594159412,4.11214594159412,True,True,2.9698985612174877,2.2198985612174877,True,True,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-01-08 17:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,138.14,132.5,5.639999999999986,-1.339221080063624,-1.589221080063624,-0.325756478934347,-0.575756478934347,-1.664977558997971,-2.164977558997971,2026-01-08 19:00:00+00:00,2026-01-08 19:00:00+00:00,138.16,2026-01-08 19:05:00+00:00,138.16,2026-01-08 19:15:00+00:00,137.78,FAILED_RECLAIM,2026-01-08 19:10:00+00:00,-1.375217139548357,-1.625217139548357,False,False,-3.040194698546328,-3.790194698546328,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-01-16 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,143.68,140.17,3.5100000000000198,-0.3827951002227658,-0.6327951002227659,-0.5915924276169715,-0.8415924276169715,-0.9743875278397374,-1.4743875278397374,2026-01-16 20:10:00+00:00,2026-01-16 20:10:00+00:00,143.73,2026-01-16 20:15:00+00:00,143.72,2026-01-16 21:25:00+00:00,145.084,TARGET,,4.745338157528534,4.495338157528534,True,True,3.7709506296887962,3.0209506296887962,True,True,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-01-17 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,144.29,143.5,0.789999999999992,-0.4851341049275093,-0.7351341049275093,0.0,-0.25,-0.4851341049275093,-0.9851341049275093,2026-01-17 21:20:00+00:00,2026-01-17 21:20:00+00:00,144.31,2026-01-17 21:25:00+00:00,144.32,2026-01-17 21:40:00+00:00,144.2,FAILED_RECLAIM,2026-01-17 21:35:00+00:00,-0.41574279379158474,-0.6657427937915847,False,False,-0.900876898719094,-1.650876898719094,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-01-21 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,131.13,125.42,5.709999999999994,-0.6100815984137475,-0.8600815984137475,-0.9151223976207046,-1.1651223976207046,-1.5252039960344521,-2.025203996034452,2026-01-21 21:30:00+00:00,2026-01-21 21:30:00+00:00,131.14,2026-01-21 21:35:00+00:00,131.13,2026-01-21 21:50:00+00:00,131.03,FAILED_RECLAIM,2026-01-21 21:45:00+00:00,-0.3813009990085714,-0.6313009990085714,False,False,-1.9065049950430235,-2.6565049950430235,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-01-24 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,127.34,126.56,0.7800000000000011,-0.2748547196482209,-0.524854719648221,-0.19632479974868167,-0.44632479974868167,-0.47117951939690256,-0.9711795193969026,2026-01-24 19:10:00+00:00,2026-01-24 19:35:00+00:00,127.35,2026-01-24 19:40:00+00:00,127.35,2026-01-24 19:55:00+00:00,127.28,FAILED_RECLAIM,2026-01-24 19:50:00+00:00,-0.2748331370239221,-0.5248331370239221,False,False,-0.7460126564208247,-1.4960126564208247,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-01-27 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,126.74,123.06,3.6799999999999926,-0.3550575982325665,-0.6050575982325666,0.0,-0.25,-0.3550575982325665,-0.8550575982325666,2026-01-28 01:40:00+00:00,2026-01-28 01:40:00+00:00,126.9,2026-01-28 01:45:00+00:00,126.9,2026-01-28 03:20:00+00:00,126.69,FAILED_RECLAIM,2026-01-28 03:15:00+00:00,-0.8274231678487287,-1.0774231678487287,False,False,-1.1824807660812953,-1.9324807660812953,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-01-30 17:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,117.95,114.5,3.450000000000003,-0.3391267486222982,-0.5891267486222982,-0.08478168715553291,-0.3347816871555329,-0.4239084357778311,-0.9239084357778311,2026-01-31 01:40:00+00:00,2026-01-31 01:40:00+00:00,118.12,2026-01-31 01:45:00+00:00,118.12,2026-01-31 02:05:00+00:00,117.83,FAILED_RECLAIM,2026-01-31 02:00:00+00:00,-1.2275651879444793,-1.4775651879444793,False,False,-1.6514736237223104,-2.4014736237223104,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-02-06 17:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,87.1,81.58,5.519999999999996,-0.5740528128587719,-0.8240528128587719,-0.172215843857626,-0.422215843857626,-0.7462686567163979,-1.2462686567163979,2026-02-06 20:55:00+00:00,2026-02-06 21:15:00+00:00,87.57,2026-02-06 21:20:00+00:00,87.57,2026-02-06 22:35:00+00:00,89.30799999999999,TARGET,,9.923489779604889,9.673489779604887,True,True,9.177221122888492,8.42722112288849,True,True,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-02-14 17:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,88.19,85.97,2.219999999999999,-0.1700873114865442,-0.4200873114865442,-0.2834788524775922,-0.5334788524775922,-0.4535661639641364,-0.9535661639641364,2026-02-14 19:55:00+00:00,2026-02-14 20:00:00+00:00,88.25,2026-02-14 20:05:00+00:00,88.25,2026-02-14 20:15:00+00:00,87.83,FAILED_RECLAIM,2026-02-14 20:10:00+00:00,-2.3796033994334387,-2.6296033994334387,False,False,-2.833169563397575,-3.583169563397575,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-02-16 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,86.88,82.51,4.36999999999999,-0.6906077348065587,-0.9406077348065588,0.0,-0.25,-0.6906077348065587,-1.1906077348065587,2026-02-17 01:20:00+00:00,2026-02-17 01:20:00+00:00,86.99,2026-02-17 01:25:00+00:00,86.99,2026-02-17 01:35:00+00:00,86.88,FAILED_RECLAIM,2026-02-17 01:30:00+00:00,-0.6322565812162395,-0.8822565812162395,False,False,-1.3228643160227982,-2.072864316022798,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-02-24 17:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,78.2,75.57,2.6300000000000097,-0.1278772378516257,-0.3778772378516257,-0.12787723785162575,-0.37787723785162575,-0.25575447570325144,-0.7557544757032515,2026-02-24 18:55:00+00:00,2026-02-24 19:00:00+00:00,78.22,2026-02-24 19:05:00+00:00,78.21,2026-02-24 19:15:00+00:00,77.95,FAILED_RECLAIM,2026-02-24 19:10:00+00:00,-1.6621915356092032,-1.9121915356092032,False,False,-1.9179460113124547,-2.6679460113124547,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-03-04 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,93.12,89.26,3.86,-2.5773195876289123,-2.827319587628913,-1.3960481099656863,-1.6460481099656863,-3.9733676975945986,-4.473367697594599,2026-03-04 20:10:00+00:00,2026-03-04 20:15:00+00:00,93.19,2026-03-04 20:20:00+00:00,93.18,2026-03-04 20:55:00+00:00,93.05,FAILED_RECLAIM,2026-03-04 20:50:00+00:00,-0.6975745868212369,-0.9475745868212369,False,False,-4.670942284415835,-5.420942284415835,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-03-11 17:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,87.35,84.49,2.8599999999999994,-0.4579278763594541,-0.7079278763594541,-0.22896393817967153,-0.47896393817967153,-0.6868918145391256,-1.1868918145391256,2026-03-11 18:40:00+00:00,2026-03-11 18:45:00+00:00,87.6,2026-03-11 18:50:00+00:00,87.6,2026-03-11 19:10:00+00:00,87.28,FAILED_RECLAIM,2026-03-11 19:05:00+00:00,-1.8264840182647957,-2.0764840182647957,False,False,-2.5133758328039213,-3.2633758328039213,False,False,FROZEN_OOS
CLOCK_SUPPORT,reference_validation,,2026-03-14 17:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,87.31,86.57,0.7400000000000091,-0.4008704615737213,-0.6508704615737213,-0.34360325277749126,-0.5936032527774913,-0.7444737143512126,-1.2444737143512126,2026-03-14 22:30:00+00:00,2026-03-14 22:35:00+00:00,87.33,2026-03-14 22:40:00+00:00,87.33,2026-03-14 22:50:00+00:00,87.19,FAILED_RECLAIM,2026-03-14 22:45:00+00:00,-0.8015573113477892,-1.0515573113477892,False,False,-1.5460310256990017,-2.2960310256990017,False,False,FROZEN_OOS
