partition,timeframe,bull_cross_ts,signal_ts,entry_ts,exit_ts,bars_cross_to_signal,entry_px,exit_px,return,mfe,mae,bars_held,hold_minutes,gross_pnl_usd,fee_sensitive_pnl_usd,exit_reason
external,5m,2021-07-18 18:05:00+00:00,2021-07-18 18:10:00+00:00,2021-07-18 18:15:00+00:00,2021-07-18 19:55:00+00:00,1,31630.0,31606.11,-0.0007552956054378557,0.0024154283907682483,-0.0020161239329750114,20,100,-0.37764780271892784,-0.7776478027189279,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-18 23:45:00+00:00,2021-07-19 00:05:00+00:00,2021-07-19 00:10:00+00:00,2021-07-19 00:35:00+00:00,4,31750.35,31657.81,-0.002914613539693134,0.002193676605139805,-0.002914298582535224,5,25,-1.457306769846567,-1.8573067698465668,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-19 04:35:00+00:00,2021-07-19 04:40:00+00:00,2021-07-19 04:45:00+00:00,2021-07-19 06:50:00+00:00,1,31660.46,31732.99,0.0022908700631640855,0.0072500525892549295,-0.0009917733349420477,25,125,1.1454350315820427,0.7454350315820427,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-19 21:00:00+00:00,2021-07-19 21:10:00+00:00,2021-07-19 21:15:00+00:00,2021-07-19 21:40:00+00:00,2,30787.58,30755.88,-0.0010296359765853413,0.002659838805128434,-0.0010582189311404422,5,25,-0.5148179882926707,-0.9148179882926707,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-20 12:50:00+00:00,2021-07-20 13:10:00+00:00,2021-07-20 13:15:00+00:00,2021-07-20 13:25:00+00:00,4,29700.0,29542.46,-0.005304377104377145,0.0015151515151514694,-0.006608417508417563,2,10,-2.6521885521885724,-3.0521885521885723,REVERSAL_CUT
external,5m,2021-07-20 15:00:00+00:00,2021-07-20 15:05:00+00:00,2021-07-20 15:10:00+00:00,2021-07-20 16:10:00+00:00,1,29708.92,29755.02,0.0015517225129693113,0.009057212446632157,-0.0011407348365406467,12,60,0.7758612564846556,0.3758612564846556,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-20 18:30:00+00:00,2021-07-20 18:40:00+00:00,2021-07-20 18:45:00+00:00,2021-07-20 19:05:00+00:00,2,29749.14,29705.85,-0.0014551681157841667,0.002314688760750805,-0.0015012198671962018,4,20,-0.7275840578920834,-1.1275840578920833,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-21 00:05:00+00:00,2021-07-21 00:10:00+00:00,2021-07-21 00:15:00+00:00,2021-07-21 00:25:00+00:00,1,29809.24,29677.24,-0.004428157175426106,0.0010573902588593143,-0.004981676822354397,2,10,-2.214078587713053,-2.614078587713053,REVERSAL_CUT
external,5m,2021-07-21 02:05:00+00:00,2021-07-21 02:10:00+00:00,2021-07-21 02:15:00+00:00,2021-07-21 07:45:00+00:00,1,29778.34,30742.11,0.03236479938102654,0.03878154390070088,-0.0031576642620105844,66,330,16.18239969051327,15.782399690513271,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-21 22:20:00+00:00,2021-07-21 22:25:00+00:00,2021-07-21 22:30:00+00:00,2021-07-22 00:05:00+00:00,1,32091.6,31893.16,-0.006183549589300563,0.004389310598412077,-0.007640628700345209,19,95,-3.0917747946502816,-3.4917747946502815,REVERSAL_CUT
external,5m,2021-07-22 04:20:00+00:00,2021-07-22 04:25:00+00:00,2021-07-22 04:30:00+00:00,2021-07-22 05:05:00+00:00,1,32184.86,32018.74,-0.0051614330464696545,0.0001559739579417574,-0.006618950649466826,7,35,-2.5807165232348273,-2.980716523234827,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-22 06:40:00+00:00,2021-07-22 06:50:00+00:00,2021-07-22 06:55:00+00:00,2021-07-22 07:50:00+00:00,2,31990.03,32093.21,0.003225379907427328,0.0096148706331316,-0.0007199117975194014,11,55,1.612689953713664,1.2126899537136642,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-22 12:50:00+00:00,2021-07-22 12:55:00+00:00,2021-07-22 13:00:00+00:00,2021-07-22 13:55:00+00:00,1,32181.03,32044.0,-0.0042580986376135055,0.0018324460093415151,-0.0042580986376135055,11,55,-2.1290493188067527,-2.5290493188067527,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-22 23:50:00+00:00,2021-07-23 00:00:00+00:00,2021-07-23 00:05:00+00:00,2021-07-23 00:10:00+00:00,2,32361.7,32245.22,-0.0035993164759576812,0.0,-0.003945404598645896,1,5,-1.7996582379788406,-2.1996582379788405,REVERSAL_CUT
external,5m,2021-07-23 13:35:00+00:00,2021-07-23 13:40:00+00:00,2021-07-23 13:45:00+00:00,2021-07-23 14:40:00+00:00,1,32436.88,32434.9,-6.104162915787636e-05,0.005028227129119545,-0.0010599046517421051,11,55,-0.030520814578938182,-0.4305208145789382,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-23 20:10:00+00:00,2021-07-23 20:15:00+00:00,2021-07-23 20:20:00+00:00,2021-07-24 01:30:00+00:00,1,32421.07,33461.0,0.03207574580357764,0.04222346764002549,-0.0025005343747137587,62,310,16.03787290178882,15.63787290178882,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-24 09:45:00+00:00,2021-07-24 09:50:00+00:00,2021-07-24 09:55:00+00:00,2021-07-24 11:20:00+00:00,1,33818.21,33803.68,-0.00042965017959251117,0.00833249305625583,-0.002578788173590474,17,85,-0.21482508979625559,-0.6148250897962556,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-24 23:40:00+00:00,2021-07-24 23:45:00+00:00,2021-07-24 23:50:00+00:00,2021-07-25 00:35:00+00:00,1,34199.99,34124.44,-0.002209064973410668,0.005848247324049094,-0.004318714713074434,9,45,-1.104532486705334,-1.504532486705334,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-25 02:45:00+00:00,2021-07-25 02:50:00+00:00,2021-07-25 02:55:00+00:00,2021-07-25 04:00:00+00:00,1,34137.87,34149.99,0.0003550309377824412,0.00621392020064504,-0.00042064721671275507,13,65,0.1775154688912206,-0.22248453110877942,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-25 17:15:00+00:00,2021-07-25 17:20:00+00:00,2021-07-25 17:25:00+00:00,2021-07-25 18:50:00+00:00,1,34365.27,34349.6,-0.00045598361368903717,0.0026064104836074353,-0.0019342202170968825,17,85,-0.22799180684451859,-0.6279918068445186,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-26 10:45:00+00:00,2021-07-26 10:50:00+00:00,2021-07-26 10:55:00+00:00,2021-07-26 12:10:00+00:00,1,38436.6,38327.17,-0.0028470260116659762,0.008153686850553843,-0.0035070739867728573,15,75,-1.4235130058329881,-1.823513005832988,REVERSAL_CUT
external,5m,2021-07-26 15:40:00+00:00,2021-07-26 15:55:00+00:00,2021-07-26 16:00:00+00:00,2021-07-26 19:50:00+00:00,3,38536.93,39705.93,0.03033453884364956,0.05298813372004463,-0.0016070299320677384,46,230,15.16726942182478,14.76726942182478,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-27 05:45:00+00:00,2021-07-27 05:50:00+00:00,2021-07-27 05:55:00+00:00,2021-07-27 06:50:00+00:00,1,37126.68,37039.81,-0.002339826776862397,0.0051992260013553615,-0.0037288548289263757,11,55,-1.1699133884311985,-1.5699133884311984,REVERSAL_CUT
external,5m,2021-07-27 19:30:00+00:00,2021-07-27 19:40:00+00:00,2021-07-27 19:45:00+00:00,2021-07-27 20:00:00+00:00,2,38064.87,37780.57,-0.0074688288702944305,0.0,-0.00916015212977217,3,15,-3.7344144351472153,-4.134414435147216,REVERSAL_CUT
external,5m,2021-07-28 07:45:00+00:00,2021-07-28 07:55:00+00:00,2021-07-28 08:00:00+00:00,2021-07-28 08:05:00+00:00,2,39887.99,39733.26,-0.00387911248473527,0.001026374104085015,-0.004614672235928707,1,5,-1.939556242367635,-2.339556242367635,REVERSAL_CUT
external,5m,2021-07-28 09:50:00+00:00,2021-07-28 09:55:00+00:00,2021-07-28 10:00:00+00:00,2021-07-28 12:40:00+00:00,1,39933.55,40436.1,0.012584656260212101,0.024051205064413272,-0.0037231851413159767,32,160,6.292328130106051,5.89232813010605,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-28 16:55:00+00:00,2021-07-28 17:05:00+00:00,2021-07-28 17:10:00+00:00,2021-07-28 17:30:00+00:00,2,40181.6,39567.1,-0.015293069464630604,0.001433491946562615,-0.01680644872279846,4,20,-7.646534732315303,-8.046534732315303,REVERSAL_CUT
external,5m,2021-07-28 18:50:00+00:00,2021-07-28 18:55:00+00:00,2021-07-28 19:00:00+00:00,2021-07-28 20:10:00+00:00,1,40448.38,39980.47,-0.011568077633764218,0.005775756655767239,-0.013553571243149709,14,70,-5.784038816882109,-6.18403881688211,REVERSAL_CUT
external,5m,2021-07-29 04:30:00+00:00,2021-07-29 04:35:00+00:00,2021-07-29 04:40:00+00:00,2021-07-29 05:15:00+00:00,1,40000.41,39799.28,-0.005028198460965916,0.0023214762048686666,-0.007279675383327411,7,35,-2.514099230482958,-2.914099230482958,REVERSAL_CUT
external,5m,2021-07-29 08:40:00+00:00,2021-07-29 09:05:00+00:00,2021-07-29 09:10:00+00:00,2021-07-29 10:40:00+00:00,5,39989.99,40234.34,0.0061102790973441845,0.016879474088390634,-0.0002998250312140627,18,90,3.0551395486720923,2.6551395486720923,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-29 15:20:00+00:00,2021-07-29 15:25:00+00:00,2021-07-29 15:30:00+00:00,2021-07-29 15:45:00+00:00,1,39980.49,39876.86,-0.0025920142549528125,0.0014884760041711242,-0.0032638419389056095,3,15,-1.2960071274764062,-1.6960071274764061,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-29 20:55:00+00:00,2021-07-29 21:05:00+00:00,2021-07-29 21:10:00+00:00,2021-07-29 21:20:00+00:00,2,39702.55,39644.7,-0.0014570852501918363,0.000606510161186069,-0.0018273385462647118,2,10,-0.7285426250959182,-1.128542625095918,REVERSAL_CUT
external,5m,2021-07-29 22:40:00+00:00,2021-07-29 22:45:00+00:00,2021-07-29 22:50:00+00:00,2021-07-30 00:05:00+00:00,1,39770.03,39935.15,0.004151870139398994,0.015840319959527394,-0.0010065368318806778,15,75,2.075935069699497,1.6759350696994972,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-30 14:20:00+00:00,2021-07-30 14:25:00+00:00,2021-07-30 14:30:00+00:00,2021-07-30 15:05:00+00:00,1,38977.19,38900.69,-0.0019626863814451445,0.0014821489183800551,-0.0029809742569949504,7,35,-0.9813431907225723,-1.3813431907225722,DYNAMIC_DETERIORATION_CUT
external,5m,2021-07-31 08:35:00+00:00,2021-07-31 08:45:00+00:00,2021-07-31 08:50:00+00:00,2021-07-31 09:35:00+00:00,2,41737.06,41614.01,-0.002948219160621157,0.006137950301243089,-0.003119529741673177,9,45,-1.4741095803105786,-1.8741095803105785,REVERSAL_CUT
external,5m,2021-07-31 20:35:00+00:00,2021-07-31 21:00:00+00:00,2021-07-31 21:05:00+00:00,2021-07-31 22:20:00+00:00,5,41655.87,41682.54,0.0006402459005176997,0.008501322862780158,-0.002159359533242311,15,75,0.32012295025884985,-0.07987704974115017,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-01 00:45:00+00:00,2021-08-01 00:50:00+00:00,2021-08-01 00:55:00+00:00,2021-08-01 01:25:00+00:00,1,41740.0,41685.0,-0.0013176808816482977,0.003833253473885856,-0.003298754192621045,6,30,-0.6588404408241488,-1.0588404408241487,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-01 09:40:00+00:00,2021-08-01 09:50:00+00:00,2021-08-01 09:55:00+00:00,2021-08-01 10:05:00+00:00,2,41886.24,41819.23,-0.0015998093884768139,0.0011920382445405053,-0.0017485455844209463,2,10,-0.7999046942384069,-1.1999046942384068,REVERSAL_CUT
external,5m,2021-08-01 19:45:00+00:00,2021-08-01 20:00:00+00:00,2021-08-01 20:05:00+00:00,2021-08-01 20:35:00+00:00,3,41413.78,41176.34,-0.005733357351103918,0.0023926818561359475,-0.0061827246872899755,6,30,-2.866678675551959,-3.266678675551959,REVERSAL_CUT
external,5m,2021-08-02 06:45:00+00:00,2021-08-02 06:50:00+00:00,2021-08-02 06:55:00+00:00,2021-08-02 07:45:00+00:00,1,40244.02,40017.29,-0.005633880511936806,0.005118275957521234,-0.006063509559929625,10,50,-2.816940255968403,-3.216940255968403,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-02 14:35:00+00:00,2021-08-02 14:40:00+00:00,2021-08-02 14:45:00+00:00,2021-08-02 16:50:00+00:00,1,39580.63,39667.88,0.002204361072575045,0.009584738797740355,-0.0014054854609438783,25,125,1.1021805362875225,0.7021805362875225,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-02 22:50:00+00:00,2021-08-02 22:55:00+00:00,2021-08-02 23:00:00+00:00,2021-08-02 23:40:00+00:00,1,39410.01,39333.0,-0.0019540720745820916,0.003270996378838653,-0.00402055213891106,8,40,-0.9770360372910458,-1.3770360372910457,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-03 00:40:00+00:00,2021-08-03 00:45:00+00:00,2021-08-03 00:50:00+00:00,2021-08-03 01:00:00+00:00,1,39594.0,39310.01,-0.007172551396676163,0.00023740970854180254,-0.009951002677173304,2,10,-3.5862756983380817,-3.9862756983380816,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-03 09:55:00+00:00,2021-08-03 10:00:00+00:00,2021-08-03 10:05:00+00:00,2021-08-03 10:30:00+00:00,1,38630.0,38536.98,-0.0024079730779186237,0.0,-0.0027872120113900944,5,25,-1.2039865389593118,-1.6039865389593118,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-03 14:20:00+00:00,2021-08-03 14:30:00+00:00,2021-08-03 14:35:00+00:00,2021-08-03 14:45:00+00:00,2,38606.0,38459.85,-0.0037856809822307547,0.000284670776563134,-0.003859503704087497,2,10,-1.8928404911153773,-2.2928404911153772,REVERSAL_CUT
external,5m,2021-08-03 21:30:00+00:00,2021-08-03 21:45:00+00:00,2021-08-03 21:50:00+00:00,2021-08-03 22:50:00+00:00,3,38310.69,38231.49,-0.0020673081064320753,0.006243949143176497,-0.0028464640026061305,12,60,-1.0336540532160376,-1.4336540532160376,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-04 00:55:00+00:00,2021-08-04 01:05:00+00:00,2021-08-04 01:10:00+00:00,2021-08-04 01:55:00+00:00,2,38396.1,38349.25,-0.0012201760074590506,0.004119428796153679,-0.0014480637356397708,9,45,-0.6100880037295253,-1.0100880037295252,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-04 10:50:00+00:00,2021-08-04 10:55:00+00:00,2021-08-04 11:00:00+00:00,2021-08-04 17:05:00+00:00,1,38079.59,39299.24,0.03202896879929651,0.04047863960720166,-0.0012116727097114532,73,365,16.014484399648254,15.614484399648253,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-05 14:30:00+00:00,2021-08-05 14:35:00+00:00,2021-08-05 14:40:00+00:00,2021-08-05 15:50:00+00:00,1,38466.3,38808.34,0.00889193917792963,0.023485752463844767,-0.00012322474477677314,14,70,4.445969588964815,4.045969588964815,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-06 06:00:00+00:00,2021-08-06 06:05:00+00:00,2021-08-06 06:10:00+00:00,2021-08-06 07:25:00+00:00,1,40578.34,40766.88,0.004646321165429734,0.015806955139121115,-0.001300447480108713,15,75,2.323160582714867,1.9231605827148672,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-06 12:25:00+00:00,2021-08-06 12:45:00+00:00,2021-08-06 12:50:00+00:00,2021-08-06 13:55:00+00:00,4,40805.63,40792.64,-0.00031833842535944346,0.005008377520455021,-0.0035610282208606847,13,65,-0.15916921267972173,-0.5591692126797217,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-07 08:40:00+00:00,2021-08-07 08:45:00+00:00,2021-08-07 08:50:00+00:00,2021-08-07 10:40:00+00:00,1,43416.02,43645.16,0.005277775346519631,0.013934487776631865,-0.0013002113044907615,22,110,2.6388876732598154,2.2388876732598155,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-07 18:35:00+00:00,2021-08-07 18:40:00+00:00,2021-08-07 18:45:00+00:00,2021-08-07 19:45:00+00:00,1,43564.07,43507.28,-0.0013035972075152724,0.004021662806069193,-0.0032487781788983483,12,60,-0.6517986037576362,-1.0517986037576361,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-08 03:40:00+00:00,2021-08-08 03:45:00+00:00,2021-08-08 03:50:00+00:00,2021-08-08 04:50:00+00:00,1,44255.19,44221.7,-0.0007567474007004193,0.006526014236974076,-0.0023068480781577305,12,60,-0.3783737003502097,-0.7783737003502097,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-08 12:30:00+00:00,2021-08-08 12:40:00+00:00,2021-08-08 12:45:00+00:00,2021-08-08 13:30:00+00:00,2,44833.14,44798.09,-0.0007817877578952803,0.008135722815756363,-0.0018542087393387252,9,45,-0.39089387894764016,-0.7908938789476402,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-08 21:15:00+00:00,2021-08-08 21:20:00+00:00,2021-08-08 21:25:00+00:00,2021-08-08 23:00:00+00:00,1,43967.19,44183.83,0.004927310569540655,0.014102561478229525,-9.484345030930097e-05,19,95,2.4636552847703275,2.0636552847703276,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-09 04:50:00+00:00,2021-08-09 04:55:00+00:00,2021-08-09 05:00:00+00:00,2021-08-09 05:40:00+00:00,1,43573.49,43490.54,-0.0019036804258735218,0.0036898582142490532,-0.002007872217717699,8,40,-0.9518402129367609,-1.3518402129367608,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-09 07:35:00+00:00,2021-08-09 07:40:00+00:00,2021-08-09 07:45:00+00:00,2021-08-09 09:05:00+00:00,1,43633.29,43652.9,0.0004494274898820816,0.006112534718330842,-0.0015786111934258384,16,80,0.2247137449410408,-0.17528625505895923,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-09 22:50:00+00:00,2021-08-09 22:55:00+00:00,2021-08-09 23:00:00+00:00,2021-08-09 23:45:00+00:00,1,46258.3,46090.01,-0.0036380498202485123,0.003901786274030705,-0.004455849004394996,9,45,-1.8190249101242562,-2.219024910124256,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-10 02:50:00+00:00,2021-08-10 03:00:00+00:00,2021-08-10 03:05:00+00:00,2021-08-10 03:15:00+00:00,2,46089.04,45946.06,-0.003102255981031532,0.00014341804472395303,-0.0033908278410659243,2,10,-1.551127990515766,-1.951127990515766,REVERSAL_CUT
external,5m,2021-08-10 08:10:00+00:00,2021-08-10 08:15:00+00:00,2021-08-10 08:20:00+00:00,2021-08-10 09:20:00+00:00,1,45882.63,45893.01,0.00022622940315342177,0.006938791433708236,-0.0006098168304649043,12,60,0.11311470157671089,-0.28688529842328914,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-10 13:00:00+00:00,2021-08-10 13:10:00+00:00,2021-08-10 13:15:00+00:00,2021-08-10 13:45:00+00:00,2,45910.46,45522.05,-0.008460163544429689,0.004960743150907332,-0.01002952268393742,6,30,-4.230081772214844,-4.630081772214845,REVERSAL_CUT
external,5m,2021-08-10 19:05:00+00:00,2021-08-10 19:10:00+00:00,2021-08-10 19:15:00+00:00,2021-08-10 21:20:00+00:00,1,45398.43,45549.02,0.0033170750618467526,0.009124764887243897,-0.0007407745157705925,25,125,1.6585375309233763,1.2585375309233764,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-11 00:10:00+00:00,2021-08-11 00:25:00+00:00,2021-08-11 00:30:00+00:00,2021-08-11 01:15:00+00:00,3,45561.71,45591.72,0.0006586671132404742,0.005669014617756929,0.0,9,45,0.3293335566202371,-0.07066644337976291,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-11 04:20:00+00:00,2021-08-11 04:25:00+00:00,2021-08-11 04:30:00+00:00,2021-08-11 04:35:00+00:00,1,45677.62,45608.6,-0.0015110244360367897,0.000586282735396404,-0.0015622530245665844,1,5,-0.7555122180183949,-1.1555122180183948,REVERSAL_CUT
external,5m,2021-08-11 13:25:00+00:00,2021-08-11 13:40:00+00:00,2021-08-11 13:45:00+00:00,2021-08-11 15:50:00+00:00,3,46299.0,46490.42,0.004134430549255885,0.009833257737748013,-0.0025702498974059518,25,125,2.0672152746279426,1.6672152746279427,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-11 20:00:00+00:00,2021-08-11 20:05:00+00:00,2021-08-11 20:10:00+00:00,2021-08-11 20:50:00+00:00,1,46576.26,46394.18,-0.003909287692914876,0.00244201659815535,-0.004369178633063298,8,40,-1.9546438464574378,-2.3546438464574377,REVERSAL_CUT
external,5m,2021-08-12 02:15:00+00:00,2021-08-12 02:20:00+00:00,2021-08-12 02:25:00+00:00,2021-08-12 03:20:00+00:00,1,46059.17,46045.54,-0.0002959236998842929,0.003515695137363606,-0.0009416148836376426,11,55,-0.14796184994214645,-0.5479618499421465,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-12 10:10:00+00:00,2021-08-12 10:15:00+00:00,2021-08-12 10:20:00+00:00,2021-08-12 10:40:00+00:00,1,45584.27,45347.7,-0.00518972882531632,0.0,-0.005741454234102994,4,20,-2.59486441265816,-2.99486441265816,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-12 19:10:00+00:00,2021-08-12 19:25:00+00:00,2021-08-12 19:30:00+00:00,2021-08-12 20:55:00+00:00,3,44388.91,44189.19,-0.004499322015341201,0.003606531451211481,-0.006664051899449741,17,85,-2.2496610076706003,-2.6496610076706,REVERSAL_CUT
external,5m,2021-08-12 23:45:00+00:00,2021-08-12 23:50:00+00:00,2021-08-12 23:55:00+00:00,2021-08-13 00:20:00+00:00,1,44432.0,44287.02,-0.0032629636298163733,0.005355824630896677,-0.005021606049693927,5,25,-1.6314818149081867,-2.0314818149081866,REVERSAL_CUT
external,5m,2021-08-13 16:45:00+00:00,2021-08-13 16:50:00+00:00,2021-08-13 16:55:00+00:00,2021-08-13 18:05:00+00:00,1,46497.0,46422.26,-0.0016074155321847972,0.0030552508764005726,-0.0029034131234273453,14,70,-0.8037077660923986,-1.2037077660923985,REVERSAL_CUT
external,5m,2021-08-13 20:05:00+00:00,2021-08-13 20:10:00+00:00,2021-08-13 20:15:00+00:00,2021-08-13 22:25:00+00:00,1,47642.68,47516.14,-0.0026560218694666737,0.007094689047719482,-0.00549213436355811,26,130,-1.3280109347333369,-1.7280109347333368,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-14 06:10:00+00:00,2021-08-14 06:15:00+00:00,2021-08-14 06:20:00+00:00,2021-08-14 06:40:00+00:00,1,47623.52,47572.7,-0.0010671197761106255,0.0013936391094149236,-0.0013757907857293583,4,20,-0.5335598880553127,-0.9335598880553128,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-14 14:55:00+00:00,2021-08-14 15:15:00+00:00,2021-08-14 15:20:00+00:00,2021-08-14 15:35:00+00:00,4,46793.27,46636.0,-0.003360953402059663,0.0017201191538869232,-0.003484689144400366,3,15,-1.6804767010298316,-2.0804767010298315,REVERSAL_CUT
external,5m,2021-08-14 21:35:00+00:00,2021-08-14 21:45:00+00:00,2021-08-14 21:50:00+00:00,2021-08-14 22:50:00+00:00,2,46939.34,46934.32,-0.00010694653993847947,0.006577212206221983,-0.0021355221441119454,12,60,-0.053473269969239734,-0.45347326996923976,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-15 14:10:00+00:00,2021-08-15 14:20:00+00:00,2021-08-15 14:25:00+00:00,2021-08-15 14:50:00+00:00,2,46383.21,45839.88,-0.011713937004360075,0.0006638177909636944,-0.011713937004360075,5,25,-5.856968502180038,-6.2569685021800385,REVERSAL_CUT
external,5m,2021-08-15 18:40:00+00:00,2021-08-15 18:50:00+00:00,2021-08-15 18:55:00+00:00,2021-08-15 23:20:00+00:00,2,46245.78,47041.09,0.017197461044013096,0.023401486578883635,-0.0036169786735135157,53,265,8.598730522006548,8.198730522006548,DYNAMIC_DETERIORATION_CUT
external,5m,2021-08-16 10:45:00+00:00,2021-08-16 10:50:00+00:00,2021-08-16 10:55:00+00:00,2021-08-16 12:05:00+00:00,1,47435.84,47361.06,-0.001576445152020045,0.005357974055060444,-0.0021624999156754088,14,70,-0.7882225760100225,-1.1882225760100225,REVERSAL_CUT
external,5m,2021-08-17 01:40:00+00:00,2021-08-17 01:45:00+00:00,2021-08-17 01:50:00+00:00,2021-08-17 04:25:00+00:00,1,46294.48,46256.96,-0.0008104637961157124,0.007571529046227488,-0.0027968777271070167,31,155,-0.4052318980578562,-0.8052318980578562,REVERSAL_CUT
