partition,entry_tf,higher_tf,entry_type,signal_ts,entry_ts,higher_state,entry_px,max_follow_bars,bars_to_soft_failure,hours_to_soft_failure,soft_censored,bars_to_hard_failure,hours_to_hard_failure,hard_censored
external,5m,1h,PULLBACK_RECLAIM,2020-01-30 13:20:00+00:00,2020-01-30 13:25:00+00:00,NEUTRAL,9390.58,202015,2.0,0.16666666666666666,False,8.0,0.6666666666666666,False
external,5m,1h,PULLBACK_RECLAIM,2020-01-30 13:35:00+00:00,2020-01-30 13:40:00+00:00,NEUTRAL,9392.71,202012,5.0,0.4166666666666667,False,5.0,0.4166666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-01-30 13:40:00+00:00,2020-01-30 13:45:00+00:00,NEUTRAL,9395.56,202011,4.0,0.3333333333333333,False,4.0,0.3333333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-01-30 16:00:00+00:00,2020-01-30 16:05:00+00:00,NEUTRAL,9395.99,201983,5.0,0.4166666666666667,False,5.0,0.4166666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-01-30 18:35:00+00:00,2020-01-30 18:40:00+00:00,NEUTRAL,9511.01,201952,10.0,0.8333333333333334,False,60.0,5.0,False
external,5m,1h,PULLBACK_RECLAIM,2020-01-31 18:45:00+00:00,2020-01-31 18:50:00+00:00,NEUTRAL,9329.5,201662,3.0,0.25,False,60.0,5.0,False
external,5m,1h,PULLBACK_RECLAIM,2020-01-31 19:05:00+00:00,2020-01-31 19:10:00+00:00,NEUTRAL,9320.0,201658,5.0,0.4166666666666667,False,56.0,4.666666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-01-31 19:10:00+00:00,2020-01-31 19:15:00+00:00,NEUTRAL,9333.76,201657,4.0,0.3333333333333333,False,55.0,4.583333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-01-31 20:50:00+00:00,2020-01-31 20:55:00+00:00,NEUTRAL,9337.52,201637,31.0,2.5833333333333335,False,35.0,2.9166666666666665,False
external,5m,1h,PULLBACK_RECLAIM,2020-01-31 20:55:00+00:00,2020-01-31 21:00:00+00:00,NEUTRAL,9338.28,201636,30.0,2.5,False,34.0,2.8333333333333335,False
external,5m,1h,PULLBACK_RECLAIM,2020-01-31 21:05:00+00:00,2020-01-31 21:10:00+00:00,NEUTRAL,9336.61,201634,28.0,2.3333333333333335,False,32.0,2.6666666666666665,False
external,5m,1h,PULLBACK_RECLAIM,2020-01-31 21:30:00+00:00,2020-01-31 21:35:00+00:00,NEUTRAL,9353.7,201629,23.0,1.9166666666666667,False,27.0,2.25,False
external,5m,1h,PULLBACK_RECLAIM,2020-01-31 22:05:00+00:00,2020-01-31 22:10:00+00:00,NEUTRAL,9364.01,201622,16.0,1.3333333333333333,False,20.0,1.6666666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-01 00:50:00+00:00,2020-02-01 00:55:00+00:00,STRONG_BULL,9396.89,201589,27.0,2.25,False,47.0,3.9166666666666665,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-01 23:05:00+00:00,2020-02-01 23:10:00+00:00,NEUTRAL,9400.44,201322,10.0,0.8333333333333334,False,11.0,0.9166666666666666,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-01 23:45:00+00:00,2020-02-01 23:50:00+00:00,NEUTRAL,9405.0,201314,2.0,0.16666666666666666,False,3.0,0.25,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-02 09:50:00+00:00,2020-02-02 09:55:00+00:00,NEUTRAL,9390.0,201193,16.0,1.3333333333333333,False,38.0,3.1666666666666665,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-02 18:25:00+00:00,2020-02-02 18:30:00+00:00,STRONG_BULL,9453.95,201090,3.0,0.25,False,7.0,0.5833333333333334,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-04 16:50:00+00:00,2020-02-04 16:55:00+00:00,STRONG_BEAR,9222.01,200533,3.0,0.25,False,22.0,1.8333333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-04 16:55:00+00:00,2020-02-04 17:00:00+00:00,STRONG_BEAR,9227.99,200532,2.0,0.16666666666666666,False,21.0,1.75,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-04 17:55:00+00:00,2020-02-04 18:00:00+00:00,NEUTRAL,9227.26,200520,4.0,0.3333333333333333,False,9.0,0.75,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-04 23:55:00+00:00,2020-02-05 00:00:00+00:00,NEUTRAL,9198.32,200448,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-05 00:30:00+00:00,2020-02-05 00:35:00+00:00,NEUTRAL,9222.37,200441,9.0,0.75,False,15.0,1.25,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-05 03:50:00+00:00,2020-02-05 03:55:00+00:00,NEUTRAL,9228.18,200401,36.0,3.0,False,50.0,4.166666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-05 04:40:00+00:00,2020-02-05 04:45:00+00:00,NEUTRAL,9237.64,200391,26.0,2.1666666666666665,False,40.0,3.3333333333333335,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-05 09:00:00+00:00,2020-02-05 09:05:00+00:00,NEUTRAL,9271.99,200339,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-06 04:45:00+00:00,2020-02-06 04:50:00+00:00,STRONG_BULL,9646.52,200102,10.0,0.8333333333333334,False,15.0,1.25,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-06 04:55:00+00:00,2020-02-06 05:00:00+00:00,STRONG_BULL,9657.06,200100,8.0,0.6666666666666666,False,13.0,1.0833333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-06 11:40:00+00:00,2020-02-06 11:45:00+00:00,NEUTRAL,9692.3,200019,25.0,2.0833333333333335,False,25.0,2.0833333333333335,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-06 11:45:00+00:00,2020-02-06 11:50:00+00:00,NEUTRAL,9695.74,200018,24.0,2.0,False,24.0,2.0,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-06 14:30:00+00:00,2020-02-06 14:35:00+00:00,STRONG_BULL,9854.62,199985,9.0,0.75,False,23.0,1.9166666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-06 16:10:00+00:00,2020-02-06 16:15:00+00:00,STRONG_BULL,9833.54,199965,2.0,0.16666666666666666,False,3.0,0.25,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-07 01:05:00+00:00,2020-02-07 01:10:00+00:00,NEUTRAL,9814.01,199858,7.0,0.5833333333333334,False,20.0,1.6666666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-07 10:55:00+00:00,2020-02-07 11:00:00+00:00,NEUTRAL,9824.99,199740,10.0,0.8333333333333334,False,13.0,1.0833333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-07 11:05:00+00:00,2020-02-07 11:10:00+00:00,NEUTRAL,9839.71,199738,8.0,0.6666666666666666,False,11.0,0.9166666666666666,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-07 16:25:00+00:00,2020-02-07 16:30:00+00:00,NEUTRAL,9830.0,199674,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-08 00:15:00+00:00,2020-02-08 00:20:00+00:00,NEUTRAL,9820.07,199580,1.0,0.08333333333333333,False,4.0,0.3333333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-08 08:00:00+00:00,2020-02-08 08:05:00+00:00,NEUTRAL,9794.0,199487,16.0,1.3333333333333333,False,36.0,3.0,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-08 09:10:00+00:00,2020-02-08 09:15:00+00:00,NEUTRAL,9812.7,199473,2.0,0.16666666666666666,False,22.0,1.8333333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-08 10:35:00+00:00,2020-02-08 10:40:00+00:00,NEUTRAL,9839.9,199456,4.0,0.3333333333333333,False,5.0,0.4166666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-08 13:25:00+00:00,2020-02-08 13:30:00+00:00,STRONG_BULL,9841.17,199422,3.0,0.25,False,3.0,0.25,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-08 14:15:00+00:00,2020-02-08 14:20:00+00:00,NEUTRAL,9835.86,199412,4.0,0.3333333333333333,False,4.0,0.3333333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-08 15:00:00+00:00,2020-02-08 15:05:00+00:00,STRONG_BULL,9857.98,199403,4.0,0.3333333333333333,False,12.0,1.0,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-08 15:50:00+00:00,2020-02-08 15:55:00+00:00,STRONG_BULL,9848.26,199393,1.0,0.08333333333333333,False,2.0,0.16666666666666666,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-08 16:15:00+00:00,2020-02-08 16:20:00+00:00,STRONG_BULL,9856.46,199388,1.0,0.08333333333333333,False,24.0,2.0,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-08 16:25:00+00:00,2020-02-08 16:30:00+00:00,STRONG_BULL,9851.6,199386,19.0,1.5833333333333333,False,22.0,1.8333333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-08 16:30:00+00:00,2020-02-08 16:35:00+00:00,STRONG_BULL,9867.99,199385,18.0,1.5,False,21.0,1.75,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-08 17:00:00+00:00,2020-02-08 17:05:00+00:00,STRONG_BULL,9883.94,199379,12.0,1.0,False,15.0,1.25,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-08 19:10:00+00:00,2020-02-08 19:15:00+00:00,STRONG_BULL,9871.45,199353,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-08 21:00:00+00:00,2020-02-08 21:05:00+00:00,STRONG_BULL,9879.78,199331,13.0,1.0833333333333333,False,36.0,3.0,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-08 21:05:00+00:00,2020-02-08 21:10:00+00:00,STRONG_BULL,9886.61,199330,12.0,1.0,False,35.0,2.9166666666666665,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-08 22:35:00+00:00,2020-02-08 22:40:00+00:00,STRONG_BULL,9916.0,199312,10.0,0.8333333333333334,False,17.0,1.4166666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-09 01:05:00+00:00,2020-02-09 01:10:00+00:00,STRONG_BULL,9948.31,199282,12.0,1.0,False,95.0,7.916666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-09 03:00:00+00:00,2020-02-09 03:05:00+00:00,STRONG_BULL,9984.5,199259,26.0,2.1666666666666665,False,72.0,6.0,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-09 03:15:00+00:00,2020-02-09 03:20:00+00:00,STRONG_BULL,10029.13,199256,23.0,1.9166666666666667,False,69.0,5.75,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-09 07:40:00+00:00,2020-02-09 07:45:00+00:00,STRONG_BULL,10160.85,199203,10.0,0.8333333333333334,False,16.0,1.3333333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-09 11:30:00+00:00,2020-02-09 11:35:00+00:00,STRONG_BULL,10149.94,199157,4.0,0.3333333333333333,False,24.0,2.0,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-09 12:05:00+00:00,2020-02-09 12:10:00+00:00,STRONG_BULL,10147.22,199150,13.0,1.0833333333333333,False,17.0,1.4166666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-10 21:05:00+00:00,2020-02-10 21:10:00+00:00,STRONG_BEAR,9862.26,198754,1.0,0.08333333333333333,False,14.0,1.1666666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-10 21:30:00+00:00,2020-02-10 21:35:00+00:00,STRONG_BEAR,9874.14,198749,7.0,0.5833333333333334,False,9.0,0.75,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-10 21:55:00+00:00,2020-02-10 22:00:00+00:00,STRONG_BEAR,9878.48,198744,2.0,0.16666666666666666,False,4.0,0.3333333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-11 09:20:00+00:00,2020-02-11 09:25:00+00:00,STRONG_BEAR,9798.03,198607,9.0,0.75,False,9.0,0.75,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-11 11:55:00+00:00,2020-02-11 12:00:00+00:00,NEUTRAL,9810.58,198576,31.0,2.5833333333333335,False,116.0,9.666666666666666,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-11 12:05:00+00:00,2020-02-11 12:10:00+00:00,NEUTRAL,9820.03,198574,29.0,2.4166666666666665,False,114.0,9.5,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-12 00:35:00+00:00,2020-02-12 00:40:00+00:00,STRONG_BULL,10285.02,198424,17.0,1.4166666666666667,False,20.0,1.6666666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-12 00:40:00+00:00,2020-02-12 00:45:00+00:00,STRONG_BULL,10288.6,198423,16.0,1.3333333333333333,False,19.0,1.5833333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-12 04:45:00+00:00,2020-02-12 04:50:00+00:00,STRONG_BULL,10297.21,198374,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-12 04:50:00+00:00,2020-02-12 04:55:00+00:00,STRONG_BULL,10305.5,198373,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-12 05:15:00+00:00,2020-02-12 05:20:00+00:00,STRONG_BULL,10305.97,198368,12.0,1.0,False,12.0,1.0,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-12 05:35:00+00:00,2020-02-12 05:40:00+00:00,STRONG_BULL,10304.75,198364,8.0,0.6666666666666666,False,8.0,0.6666666666666666,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-12 05:45:00+00:00,2020-02-12 05:50:00+00:00,STRONG_BULL,10324.0,198362,6.0,0.5,False,6.0,0.5,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-12 06:45:00+00:00,2020-02-12 06:50:00+00:00,STRONG_BULL,10329.42,198350,15.0,1.25,False,21.0,1.75,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-12 07:15:00+00:00,2020-02-12 07:20:00+00:00,STRONG_BULL,10337.7,198344,9.0,0.75,False,15.0,1.25,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-12 07:20:00+00:00,2020-02-12 07:25:00+00:00,STRONG_BULL,10337.77,198343,8.0,0.6666666666666666,False,14.0,1.1666666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-12 07:55:00+00:00,2020-02-12 08:00:00+00:00,STRONG_BULL,10371.76,198336,1.0,0.08333333333333333,False,7.0,0.5833333333333334,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-12 11:00:00+00:00,2020-02-12 11:05:00+00:00,NEUTRAL,10342.15,198299,12.0,1.0,False,13.0,1.0833333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-12 13:05:00+00:00,2020-02-12 13:10:00+00:00,STRONG_BULL,10372.78,198274,13.0,1.0833333333333333,False,13.0,1.0833333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-12 14:40:00+00:00,2020-02-12 14:45:00+00:00,STRONG_BULL,10384.87,198255,1.0,0.08333333333333333,False,4.0,0.3333333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-12 18:05:00+00:00,2020-02-12 18:10:00+00:00,NEUTRAL,10355.72,198214,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-12 18:35:00+00:00,2020-02-12 18:40:00+00:00,NEUTRAL,10361.48,198208,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-13 01:25:00+00:00,2020-02-13 01:30:00+00:00,NEUTRAL,10380.56,198126,13.0,1.0833333333333333,False,25.0,2.0833333333333335,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-13 02:40:00+00:00,2020-02-13 02:45:00+00:00,NEUTRAL,10432.67,198111,7.0,0.5833333333333334,False,10.0,0.8333333333333334,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-13 06:10:00+00:00,2020-02-13 06:15:00+00:00,NEUTRAL,10448.91,198069,13.0,1.0833333333333333,False,13.0,1.0833333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-13 06:45:00+00:00,2020-02-13 06:50:00+00:00,NEUTRAL,10455.99,198062,6.0,0.5,False,6.0,0.5,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-13 06:50:00+00:00,2020-02-13 06:55:00+00:00,NEUTRAL,10465.32,198061,5.0,0.4166666666666667,False,5.0,0.4166666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-13 07:10:00+00:00,2020-02-13 07:15:00+00:00,NEUTRAL,10505.05,198057,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-13 19:50:00+00:00,2020-02-13 19:55:00+00:00,NEUTRAL,10262.04,197905,6.0,0.5,False,7.0,0.5833333333333334,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-13 19:55:00+00:00,2020-02-13 20:00:00+00:00,NEUTRAL,10263.0,197904,5.0,0.4166666666666667,False,6.0,0.5,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-13 20:15:00+00:00,2020-02-13 20:20:00+00:00,NEUTRAL,10257.16,197900,1.0,0.08333333333333333,False,2.0,0.16666666666666666,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-13 23:30:00+00:00,2020-02-13 23:35:00+00:00,NEUTRAL,10251.94,197861,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-14 00:00:00+00:00,2020-02-14 00:05:00+00:00,NEUTRAL,10244.46,197855,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-14 00:05:00+00:00,2020-02-14 00:10:00+00:00,NEUTRAL,10247.29,197854,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-14 01:30:00+00:00,2020-02-14 01:35:00+00:00,NEUTRAL,10267.0,197837,2.0,0.16666666666666666,False,4.0,0.3333333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-14 02:10:00+00:00,2020-02-14 02:15:00+00:00,NEUTRAL,10262.44,197829,6.0,0.5,False,17.0,1.4166666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-14 02:50:00+00:00,2020-02-14 02:55:00+00:00,NEUTRAL,10269.43,197821,9.0,0.75,False,9.0,0.75,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-14 17:45:00+00:00,2020-02-14 17:50:00+00:00,STRONG_BULL,10298.08,197642,23.0,1.9166666666666667,False,48.0,4.0,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-15 00:35:00+00:00,2020-02-15 00:40:00+00:00,STRONG_BULL,10367.73,197560,2.0,0.16666666666666666,False,2.0,0.16666666666666666,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-15 14:40:00+00:00,2020-02-15 14:45:00+00:00,NEUTRAL,10264.68,197391,1.0,0.08333333333333333,False,2.0,0.16666666666666666,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-16 02:20:00+00:00,2020-02-16 02:25:00+00:00,STRONG_BEAR,9961.9,197251,19.0,1.5833333333333333,False,35.0,2.9166666666666665,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-16 09:00:00+00:00,2020-02-16 09:05:00+00:00,NEUTRAL,10010.85,197171,5.0,0.4166666666666667,False,10.0,0.8333333333333334,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-17 09:30:00+00:00,2020-02-17 09:35:00+00:00,NEUTRAL,9815.0,196877,1.0,0.08333333333333333,False,6.0,0.5,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-17 23:45:00+00:00,2020-02-17 23:50:00+00:00,NEUTRAL,9685.3,196706,7.0,0.5833333333333334,False,7.0,0.5833333333333334,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-18 00:05:00+00:00,2020-02-18 00:10:00+00:00,NEUTRAL,9675.29,196702,3.0,0.25,False,3.0,0.25,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-18 00:50:00+00:00,2020-02-18 00:55:00+00:00,NEUTRAL,9678.21,196693,1.0,0.08333333333333333,False,26.0,2.1666666666666665,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-18 01:00:00+00:00,2020-02-18 01:05:00+00:00,NEUTRAL,9692.52,196691,21.0,1.75,False,24.0,2.0,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-18 07:35:00+00:00,2020-02-18 07:40:00+00:00,NEUTRAL,9805.27,196612,5.0,0.4166666666666667,False,10.0,0.8333333333333334,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-19 11:20:00+00:00,2020-02-19 11:25:00+00:00,STRONG_BULL,10149.14,196279,9.0,0.75,False,11.0,0.9166666666666666,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-19 11:50:00+00:00,2020-02-19 11:55:00+00:00,STRONG_BULL,10149.65,196273,3.0,0.25,False,5.0,0.4166666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-19 11:55:00+00:00,2020-02-19 12:00:00+00:00,STRONG_BULL,10213.01,196272,2.0,0.16666666666666666,False,4.0,0.3333333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-19 17:35:00+00:00,2020-02-19 17:40:00+00:00,NEUTRAL,10221.98,196204,2.0,0.16666666666666666,False,3.0,0.25,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-19 18:45:00+00:00,2020-02-19 18:50:00+00:00,NEUTRAL,10205.23,196190,11.0,0.9166666666666666,False,12.0,1.0,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-19 19:10:00+00:00,2020-02-19 19:15:00+00:00,STRONG_BULL,10198.0,196185,6.0,0.5,False,7.0,0.5833333333333334,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-19 19:15:00+00:00,2020-02-19 19:20:00+00:00,STRONG_BULL,10199.99,196184,5.0,0.4166666666666667,False,6.0,0.5,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-19 19:20:00+00:00,2020-02-19 19:25:00+00:00,STRONG_BULL,10203.89,196183,4.0,0.3333333333333333,False,5.0,0.4166666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-20 07:40:00+00:00,2020-02-20 07:45:00+00:00,STRONG_BEAR,9603.48,196035,4.0,0.3333333333333333,False,7.0,0.5833333333333334,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-20 21:15:00+00:00,2020-02-20 21:20:00+00:00,NEUTRAL,9579.5,195872,15.0,1.25,False,33.0,2.75,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-20 21:25:00+00:00,2020-02-20 21:30:00+00:00,NEUTRAL,9582.11,195870,13.0,1.0833333333333333,False,31.0,2.5833333333333335,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-21 00:50:00+00:00,2020-02-21 00:55:00+00:00,NEUTRAL,9607.25,195829,3.0,0.25,False,3.0,0.25,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-21 02:40:00+00:00,2020-02-21 02:45:00+00:00,NEUTRAL,9652.07,195807,5.0,0.4166666666666667,False,5.0,0.4166666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-21 03:25:00+00:00,2020-02-21 03:30:00+00:00,NEUTRAL,9688.0,195798,16.0,1.3333333333333333,False,25.0,2.0833333333333335,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-21 07:35:00+00:00,2020-02-21 07:40:00+00:00,NEUTRAL,9689.53,195748,3.0,0.25,False,3.0,0.25,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-21 12:05:00+00:00,2020-02-21 12:10:00+00:00,NEUTRAL,9742.43,195694,12.0,1.0,False,12.0,1.0,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-21 16:05:00+00:00,2020-02-21 16:10:00+00:00,NEUTRAL,9737.95,195646,1.0,0.08333333333333333,False,2.0,0.16666666666666666,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-21 18:15:00+00:00,2020-02-21 18:20:00+00:00,NEUTRAL,9721.86,195620,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-22 11:00:00+00:00,2020-02-22 11:05:00+00:00,NEUTRAL,9640.12,195419,1.0,0.08333333333333333,False,39.0,3.25,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-22 11:10:00+00:00,2020-02-22 11:15:00+00:00,NEUTRAL,9638.6,195417,3.0,0.25,False,37.0,3.0833333333333335,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-22 11:50:00+00:00,2020-02-22 11:55:00+00:00,NEUTRAL,9638.99,195409,12.0,1.0,False,29.0,2.4166666666666665,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-22 11:55:00+00:00,2020-02-22 12:00:00+00:00,NEUTRAL,9640.87,195408,11.0,0.9166666666666666,False,28.0,2.3333333333333335,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-22 13:35:00+00:00,2020-02-22 13:40:00+00:00,NEUTRAL,9664.82,195388,3.0,0.25,False,8.0,0.6666666666666666,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-22 17:55:00+00:00,2020-02-22 18:00:00+00:00,NEUTRAL,9662.69,195336,4.0,0.3333333333333333,False,50.0,4.166666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-22 18:50:00+00:00,2020-02-22 18:55:00+00:00,NEUTRAL,9668.99,195325,25.0,2.0833333333333335,False,39.0,3.25,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-23 02:30:00+00:00,2020-02-23 02:35:00+00:00,NEUTRAL,9680.44,195233,57.0,4.75,False,99.0,8.25,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-23 03:45:00+00:00,2020-02-23 03:50:00+00:00,NEUTRAL,9754.97,195218,42.0,3.5,False,84.0,7.0,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-23 18:25:00+00:00,2020-02-23 18:30:00+00:00,STRONG_BULL,9892.99,195042,5.0,0.4166666666666667,False,5.0,0.4166666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-23 23:15:00+00:00,2020-02-23 23:20:00+00:00,NEUTRAL,9918.67,194984,19.0,1.5833333333333333,False,23.0,1.9166666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-24 00:10:00+00:00,2020-02-24 00:15:00+00:00,STRONG_BULL,9969.99,194973,8.0,0.6666666666666666,False,12.0,1.0,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-24 23:40:00+00:00,2020-02-24 23:45:00+00:00,STRONG_BEAR,9656.88,194691,5.0,0.4166666666666667,False,5.0,0.4166666666666667,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-24 23:45:00+00:00,2020-02-24 23:50:00+00:00,STRONG_BEAR,9667.99,194690,4.0,0.3333333333333333,False,4.0,0.3333333333333333,False
external,5m,1h,PULLBACK_RECLAIM,2020-02-27 04:30:00+00:00,2020-02-27 04:35:00+00:00,STRONG_BEAR,8734.57,194057,1.0,0.08333333333333333,False,1.0,0.08333333333333333,False
