role,partition,dev_block,execution_start,parent_entry_ts,lane,component,H,L,R,entry_ts,entry_price,baseline_exit_ts,baseline_exit_price,baseline_exit_reason,baseline_pnl,baseline_pnl_5bps,intervention,signal_ts,candidate_exit_ts,candidate_exit_price,candidate_exit_reason,candidate_pnl,candidate_pnl_5bps,guard_entry_to_e20_min,guard_running_mae_R_to_e20,selection_scope
CENTRAL,development,3.0,2023-10-07 18:00:00+00:00,2023-10-08 03:10:00+00:00,G_SHALLOW25,PARENT,23.568,23.11,0.4580000000000019,2023-10-08 03:10:00+00:00,23.568,2023-10-08 03:25:00+00:00,23.548,FAILED_BREAK,-0.4243041412084758,-0.6743041412084758,False,,2023-10-08 03:25:00+00:00,23.548,FAILED_BREAK,-0.4243041412084758,-0.6743041412084758,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-09 18:00:00+00:00,2023-10-09 18:30:00+00:00,G_SHALLOW25,PARENT,22.374,21.5,0.8739999999999988,2023-10-09 18:30:00+00:00,22.374,2023-10-10 05:55:00+00:00,22.156,TIME,-4.871726110664165,-5.121726110664166,False,,2023-10-10 05:55:00+00:00,22.156,TIME,-4.871726110664165,-5.121726110664166,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-12 18:00:00+00:00,2023-10-13 00:30:00+00:00,G_SHALLOW25,PARENT,21.455,20.82,0.634999999999998,2023-10-13 00:30:00+00:00,21.455,2023-10-13 05:55:00+00:00,21.196,TIME,-6.035889070146738,-6.285889070146738,False,,2023-10-13 05:55:00+00:00,21.196,TIME,-6.035889070146738,-6.285889070146738,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-13 18:00:00+00:00,2023-10-13 20:00:00+00:00,G_SHALLOW25,PARENT,21.594,21.337,0.2570000000000014,2023-10-13 20:00:00+00:00,21.594,2023-10-13 20:20:00+00:00,21.585,FAILED_BREAK,-0.2083912197832771,-0.4583912197832771,False,,2023-10-13 20:20:00+00:00,21.585,FAILED_BREAK,-0.20839121978327713,-0.4583912197832771,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-14 18:00:00+00:00,2023-10-15 01:40:00+00:00,G_SHALLOW25,PARENT,22.088,21.886,0.2020000000000017,2023-10-15 01:40:00+00:00,22.088,2023-10-15 01:45:00+00:00,22.1688,TARGET,1.8290474465773032,1.5790474465773032,False,,2023-10-15 01:45:00+00:00,22.1688,TARGET,1.8290474465773032,1.5790474465773032,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-15 18:00:00+00:00,2023-10-15 18:00:00+00:00,G_SHALLOW25,PARENT,21.908,21.64,0.2680000000000007,2023-10-15 18:00:00+00:00,21.908,2023-10-15 18:10:00+00:00,21.893,FAILED_BREAK,-0.3423406974621401,-0.5923406974621401,False,,2023-10-15 18:10:00+00:00,21.893,FAILED_BREAK,-0.34234069746214013,-0.5923406974621401,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-16 18:00:00+00:00,2023-10-16 18:00:00+00:00,G_SHALLOW25,PARENT,23.576,22.892,0.684000000000001,2023-10-16 18:00:00+00:00,23.576,2023-10-16 18:50:00+00:00,23.8496,TARGET,5.802511028164314,5.552511028164314,False,,2023-10-16 18:50:00+00:00,23.8496,TARGET,5.802511028164203,5.552511028164203,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-17 18:00:00+00:00,2023-10-18 04:55:00+00:00,G_SHALLOW25,PARENT,24.389,23.614,0.7749999999999986,2023-10-18 04:55:00+00:00,24.389,2023-10-18 05:55:00+00:00,24.171,TIME,-4.469227930624486,-4.719227930624487,False,,2023-10-18 05:55:00+00:00,24.171,TIME,-4.469227930624486,-4.719227930624487,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-19 18:00:00+00:00,2023-10-20 04:15:00+00:00,G_SHALLOW25,PARENT,25.963,24.111,1.8520000000000003,2023-10-20 04:15:00+00:00,25.963,2023-10-20 05:55:00+00:00,26.34,TIME,7.260332010938675,7.010332010938675,False,,2023-10-20 05:55:00+00:00,26.34,TIME,7.260332010938675,7.010332010938675,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-20 18:00:00+00:00,2023-10-20 22:25:00+00:00,G_SHALLOW25,PARENT,27.133,26.283,0.8499999999999979,2023-10-20 22:25:00+00:00,27.133,2023-10-20 22:35:00+00:00,27.086,FAILED_BREAK,-0.866104006191748,-1.116104006191748,False,,2023-10-20 22:35:00+00:00,27.086,FAILED_BREAK,-0.866104006191748,-1.116104006191748,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-21 18:00:00+00:00,2023-10-21 18:00:00+00:00,G_SHALLOW25,PARENT,29.787,28.6,1.1869999999999976,2023-10-21 18:00:00+00:00,29.787,2023-10-21 21:50:00+00:00,30.2618,TARGET,7.969919763655242,7.719919763655242,False,,2023-10-21 21:50:00+00:00,30.2618,TARGET,7.969919763655353,7.719919763655353,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-22 18:00:00+00:00,2023-10-22 19:20:00+00:00,G_SHALLOW25,PARENT,28.895,28.28,0.6149999999999984,2023-10-22 19:20:00+00:00,28.895,2023-10-22 19:35:00+00:00,28.866,FAILED_BREAK,-0.5018169233431125,-0.7518169233431125,False,,2023-10-22 19:35:00+00:00,28.866,FAILED_BREAK,-0.5018169233431125,-0.7518169233431125,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-23 18:00:00+00:00,2023-10-23 19:00:00+00:00,G_SHALLOW25,PARENT,29.798,28.775,1.0229999999999997,2023-10-23 19:00:00+00:00,29.798,2023-10-23 19:10:00+00:00,29.708,FAILED_BREAK,-1.5101684676823712,-1.7601684676823712,False,,2023-10-23 19:10:00+00:00,29.708,FAILED_BREAK,-1.5101684676823712,-1.7601684676823712,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-26 18:00:00+00:00,2023-10-26 20:50:00+00:00,G_SHALLOW25,PARENT,32.236,30.712,1.5239999999999974,2023-10-26 20:50:00+00:00,32.236,2023-10-26 21:05:00+00:00,32.23,FAILED_BREAK,-0.093063655540404,-0.3430636555404041,False,,2023-10-26 21:05:00+00:00,32.23,FAILED_BREAK,-0.09306365554040408,-0.3430636555404041,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-28 18:00:00+00:00,2023-10-29 05:55:00+00:00,G_SHALLOW25,PARENT,32.098,31.6,0.4979999999999975,2023-10-29 05:55:00+00:00,32.098,2023-10-29 05:55:00+00:00,32.046,TIME,-0.810019315845234,-1.060019315845234,False,,2023-10-29 05:55:00+00:00,32.046,TIME,-0.810019315845234,-1.060019315845234,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-30 18:00:00+00:00,2023-10-31 00:30:00+00:00,G_SHALLOW25,PARENT,35.163,34.224,0.939,2023-10-31 00:30:00+00:00,35.163,2023-10-31 00:35:00+00:00,35.538599999999995,TARGET,5.340841225151438,5.090841225151438,False,,2023-10-31 00:35:00+00:00,35.538599999999995,TARGET,5.340841225151438,5.090841225151438,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-10-31 18:00:00+00:00,2023-10-31 20:10:00+00:00,G_SHALLOW25,PARENT,36.447,35.568,0.8790000000000049,2023-10-31 20:10:00+00:00,36.447,2023-10-31 20:40:00+00:00,36.79860000000001,TARGET,4.82344225862219,4.57344225862219,False,,2023-10-31 20:40:00+00:00,36.79860000000001,TARGET,4.82344225862219,4.57344225862219,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-01 18:00:00+00:00,2023-11-01 18:25:00+00:00,G_SHALLOW25,PARENT,44.8,39.525,5.274999999999999,2023-11-01 18:25:00+00:00,44.8,2023-11-01 18:55:00+00:00,44.574,FAILED_BREAK,-2.522321428571394,-2.772321428571395,False,,2023-11-01 18:55:00+00:00,44.574,FAILED_BREAK,-2.5223214285713946,-2.772321428571395,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-03 18:00:00+00:00,2023-11-04 01:40:00+00:00,G_SHALLOW25,PARENT,40.315,38.556,1.7590000000000003,2023-11-04 01:40:00+00:00,40.315,2023-11-04 01:50:00+00:00,40.171,FAILED_BREAK,-1.785935755922119,-2.035935755922119,False,,2023-11-04 01:50:00+00:00,40.171,FAILED_BREAK,-1.785935755922119,-2.035935755922119,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-04 18:00:00+00:00,2023-11-04 21:25:00+00:00,G_SHALLOW25,PARENT,42.149,40.811,1.338000000000001,2023-11-04 21:25:00+00:00,42.149,2023-11-04 23:00:00+00:00,42.6842,TARGET,6.348905074853528,6.098905074853528,False,,2023-11-04 23:00:00+00:00,42.6842,TARGET,6.348905074853417,6.098905074853417,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-05 18:00:00+00:00,2023-11-06 01:05:00+00:00,G_SHALLOW25,PARENT,41.636,40.51,1.1260000000000048,2023-11-06 01:05:00+00:00,41.636,2023-11-06 01:20:00+00:00,41.613,FAILED_BREAK,-0.2762032856182261,-0.5262032856182262,False,,2023-11-06 01:20:00+00:00,41.613,FAILED_BREAK,-0.27620328561822616,-0.5262032856182262,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-06 18:00:00+00:00,2023-11-06 22:30:00+00:00,G_SHALLOW25,PARENT,40.757,39.88,0.8769999999999953,2023-11-06 22:30:00+00:00,40.757,2023-11-06 22:40:00+00:00,41.1078,TARGET,4.303555217508692,4.053555217508692,False,,2023-11-06 22:40:00+00:00,41.1078,TARGET,4.303555217508692,4.053555217508692,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-07 18:00:00+00:00,2023-11-07 18:05:00+00:00,G_SHALLOW25,PARENT,43.2,40.807,2.3930000000000007,2023-11-07 18:05:00+00:00,43.2,2023-11-07 19:00:00+00:00,44.1572,TARGET,11.078703703703674,10.828703703703674,True,2023-11-07 18:15:00+00:00,2023-11-07 18:20:00+00:00,43.388,A16_GUARDED_E10_FAIL,2.175925925925859,1.925925925925859,5.0,0.1341412452987902,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-08 18:00:00+00:00,2023-11-08 19:00:00+00:00,G_SHALLOW25,PARENT,43.364,42.284,1.0799999999999983,2023-11-08 19:00:00+00:00,43.364,2023-11-08 19:30:00+00:00,43.212,FAILED_BREAK,-1.7526058481689422,-2.002605848168942,True,2023-11-08 19:20:00+00:00,2023-11-08 19:25:00+00:00,43.425,A16_GUARDED_E10_FAIL,0.7033483995941836,0.4533483995941836,15.0,0.15185185185184688,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-10 18:00:00+00:00,2023-11-10 18:00:00+00:00,G_SHALLOW25,PARENT,52.99,48.646,4.344000000000001,2023-11-10 18:00:00+00:00,52.99,2023-11-10 18:35:00+00:00,54.7276,TARGET,16.395546329496135,16.145546329496135,False,,2023-11-10 18:35:00+00:00,54.7276,TARGET,16.395546329496135,16.145546329496135,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-14 18:00:00+00:00,2023-11-15 05:45:00+00:00,G_SHALLOW25,PARENT,58.191,53.268,4.923000000000002,2023-11-15 05:45:00+00:00,58.191,2023-11-15 05:55:00+00:00,58.662,TIME,4.047017580038115,3.7970175800381143,False,,2023-11-15 05:55:00+00:00,58.662,TIME,4.047017580038115,3.7970175800381147,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-15 18:00:00+00:00,2023-11-15 18:15:00+00:00,G_SHALLOW25,PARENT,63.365,60.705,2.660000000000004,2023-11-15 18:15:00+00:00,63.365,2023-11-15 19:25:00+00:00,64.429,TARGET,8.395802098950522,8.145802098950522,False,,2023-11-15 19:25:00+00:00,64.429,TARGET,8.395802098950522,8.145802098950522,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-17 18:00:00+00:00,2023-11-17 18:35:00+00:00,G_SHALLOW25,PARENT,58.247,54.093,4.153999999999996,2023-11-17 18:35:00+00:00,58.247,2023-11-18 05:55:00+00:00,56.261,TIME,-17.048088313561195,-17.298088313561195,False,,2023-11-18 05:55:00+00:00,56.261,TIME,-17.048088313561195,-17.298088313561195,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-18 18:00:00+00:00,2023-11-18 18:50:00+00:00,G_SHALLOW25,PARENT,58.983,55.955,3.0279999999999987,2023-11-18 18:50:00+00:00,58.983,2023-11-18 19:15:00+00:00,58.962,FAILED_BREAK,-0.1780173948425223,-0.4280173948425223,False,,2023-11-18 19:15:00+00:00,58.962,FAILED_BREAK,-0.17801739484252233,-0.4280173948425223,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-19 18:00:00+00:00,2023-11-19 18:15:00+00:00,G_SHALLOW25,PARENT,60.475,59.241,1.2340000000000018,2023-11-19 18:15:00+00:00,60.475,2023-11-19 18:20:00+00:00,60.9686,TARGET,4.081025217031797,3.831025217031797,False,,2023-11-19 18:20:00+00:00,60.9686,TARGET,4.081025217031797,3.8310252170317973,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-22 18:00:00+00:00,2023-11-22 18:15:00+00:00,G_SHALLOW25,PARENT,55.632,54.035,1.5970000000000013,2023-11-22 18:15:00+00:00,55.632,2023-11-22 18:20:00+00:00,56.2708,TARGET,5.741299971239622,5.491299971239622,False,,2023-11-22 18:20:00+00:00,56.2708,TARGET,5.741299971239622,5.491299971239622,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-24 18:00:00+00:00,2023-11-25 01:50:00+00:00,G_SHALLOW25,PARENT,58.55,57.2,1.3499999999999943,2023-11-25 01:50:00+00:00,58.55,2023-11-25 02:00:00+00:00,59.09,TARGET,4.611443210930877,4.361443210930877,False,,2023-11-25 02:00:00+00:00,59.09,TARGET,4.611443210930877,4.361443210930877,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-25 18:00:00+00:00,2023-11-25 18:30:00+00:00,G_SHALLOW25,PARENT,59.372,58.05,1.3220000000000027,2023-11-25 18:30:00+00:00,59.372,2023-11-25 18:45:00+00:00,59.287,FAILED_BREAK,-0.7158256417166275,-0.9658256417166275,True,2023-11-25 18:35:00+00:00,2023-11-25 18:40:00+00:00,59.475,A16_GUARDED_E10_FAIL,0.867412248197863,0.617412248197863,0.0,0.24357034795764151,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-26 18:00:00+00:00,2023-11-26 20:45:00+00:00,G_SHALLOW25,PARENT,57.823,56.1,1.722999999999999,2023-11-26 20:45:00+00:00,57.823,2023-11-26 20:50:00+00:00,58.5122,TARGET,5.95956626255989,5.70956626255989,False,,2023-11-26 20:50:00+00:00,58.5122,TARGET,5.95956626255989,5.70956626255989,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-27 18:00:00+00:00,2023-11-27 23:30:00+00:00,G_SHALLOW25,PARENT,55.137,53.857,1.2800000000000011,2023-11-27 23:30:00+00:00,55.137,2023-11-28 05:55:00+00:00,54.05,TIME,-9.857264631735529,-10.10726463173553,False,,2023-11-28 05:55:00+00:00,54.05,TIME,-9.857264631735529,-10.10726463173553,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-28 18:00:00+00:00,2023-11-28 18:00:00+00:00,G_SHALLOW25,PARENT,58.239,55.426,2.8129999999999957,2023-11-28 18:00:00+00:00,58.239,2023-11-29 05:55:00+00:00,58.562,TIME,2.773055856041484,2.523055856041484,False,,2023-11-29 05:55:00+00:00,58.562,TIME,2.773055856041484,2.523055856041484,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-11-30 18:00:00+00:00,2023-12-01 02:15:00+00:00,G_SHALLOW25,PARENT,60.348,58.902,1.445999999999998,2023-12-01 02:15:00+00:00,60.348,2023-12-01 02:30:00+00:00,60.9264,TARGET,4.792205209783296,4.542205209783296,False,,2023-12-01 02:30:00+00:00,60.9264,TARGET,4.792205209783296,4.542205209783296,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-01 18:00:00+00:00,2023-12-02 02:25:00+00:00,G_SHALLOW25,PARENT,61.116,59.756,1.3599999999999994,2023-12-02 02:25:00+00:00,61.116,2023-12-02 02:35:00+00:00,61.086,FAILED_BREAK,-0.2454349106617015,-0.4954349106617015,False,,2023-12-02 02:35:00+00:00,61.086,FAILED_BREAK,-0.24543491066170153,-0.49543491066170153,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-02 18:00:00+00:00,2023-12-02 18:35:00+00:00,G_SHALLOW25,PARENT,62.409,61.4,1.0090000000000003,2023-12-02 18:35:00+00:00,62.409,2023-12-02 19:05:00+00:00,62.8126,TARGET,3.233507987630002,2.983507987630002,False,,2023-12-02 19:05:00+00:00,62.8126,TARGET,3.233507987630002,2.983507987630002,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-03 18:00:00+00:00,2023-12-03 22:20:00+00:00,G_SHALLOW25,PARENT,63.637,62.234,1.4029999999999987,2023-12-03 22:20:00+00:00,63.637,2023-12-04 01:25:00+00:00,64.1982,TARGET,4.409384477583767,4.159384477583767,False,,2023-12-04 01:25:00+00:00,64.1982,TARGET,4.4093844775837665,4.1593844775837665,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-04 18:00:00+00:00,2023-12-04 20:25:00+00:00,G_SHALLOW25,PARENT,61.612,59.904,1.7079999999999984,2023-12-04 20:25:00+00:00,61.612,2023-12-04 20:35:00+00:00,61.568,FAILED_BREAK,-0.357073297409638,-0.607073297409638,False,,2023-12-04 20:35:00+00:00,61.568,FAILED_BREAK,-0.357073297409638,-0.607073297409638,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-05 18:00:00+00:00,2023-12-05 18:00:00+00:00,G_SHALLOW25,PARENT,61.935,60.037,1.8980000000000032,2023-12-05 18:00:00+00:00,61.935,2023-12-05 18:45:00+00:00,61.776,FAILED_BREAK,-1.283603778154507,-1.533603778154507,False,,2023-12-05 18:45:00+00:00,61.776,FAILED_BREAK,-1.2836037781545073,-1.5336037781545073,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-06 18:00:00+00:00,2023-12-06 19:40:00+00:00,G_SHALLOW25,PARENT,63.989,62.401,1.587999999999994,2023-12-06 19:40:00+00:00,63.989,2023-12-06 20:00:00+00:00,64.6242,TARGET,4.9633530763100175,4.7133530763100175,False,,2023-12-06 20:00:00+00:00,64.6242,TARGET,4.9633530763100175,4.7133530763100175,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-07 18:00:00+00:00,2023-12-07 21:15:00+00:00,G_SHALLOW25,PARENT,67.735,63.82,3.914999999999999,2023-12-07 21:15:00+00:00,67.735,2023-12-07 22:20:00+00:00,69.301,TARGET,11.55975492729022,11.30975492729022,False,,2023-12-07 22:20:00+00:00,69.301,TARGET,11.559754927290221,11.309754927290221,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-08 18:00:00+00:00,2023-12-08 23:35:00+00:00,G_SHALLOW25,PARENT,74.294,71.716,2.578000000000003,2023-12-08 23:35:00+00:00,74.294,2023-12-08 23:45:00+00:00,75.3252,TARGET,6.939995154386591,6.689995154386591,False,,2023-12-08 23:45:00+00:00,75.3252,TARGET,6.939995154386591,6.689995154386591,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-10 18:00:00+00:00,2023-12-10 22:25:00+00:00,G_SHALLOW25,PARENT,74.695,72.192,2.503,2023-12-10 22:25:00+00:00,74.695,2023-12-11 02:10:00+00:00,71.993,REFERENCE_INVALIDATION,-18.08688667246805,-18.33688667246805,False,,2023-12-11 02:10:00+00:00,71.993,REFERENCE_INVALIDATION,-18.08688667246805,-18.33688667246805,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-11 18:00:00+00:00,2023-12-12 00:00:00+00:00,G_SHALLOW25,PARENT,70.96,66.936,4.023999999999987,2023-12-12 00:00:00+00:00,70.96,2023-12-12 01:50:00+00:00,70.904,FAILED_BREAK,-0.3945885005636751,-0.6445885005636751,False,,2023-12-12 01:50:00+00:00,70.904,FAILED_BREAK,-0.3945885005636751,-0.6445885005636751,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-13 18:00:00+00:00,2023-12-13 18:15:00+00:00,G_SHALLOW25,PARENT,68.208,66.43,1.7779999999999916,2023-12-13 18:15:00+00:00,68.208,2023-12-13 19:05:00+00:00,68.91919999999999,TARGET,5.213464696223302,4.963464696223302,False,,2023-12-13 19:05:00+00:00,68.91919999999999,TARGET,5.213464696223302,4.963464696223302,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-14 18:00:00+00:00,2023-12-14 21:55:00+00:00,G_SHALLOW25,PARENT,74.552,70.801,3.7510000000000048,2023-12-14 21:55:00+00:00,74.552,2023-12-14 22:15:00+00:00,76.0524,TARGET,10.062774975855726,9.812774975855726,False,,2023-12-14 22:15:00+00:00,76.0524,TARGET,10.062774975855726,9.812774975855726,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-15 18:00:00+00:00,2023-12-15 19:30:00+00:00,G_SHALLOW25,PARENT,77.02,73.614,3.405999999999992,2023-12-15 19:30:00+00:00,77.02,2023-12-15 19:50:00+00:00,76.928,FAILED_BREAK,-0.5972474681900652,-0.8472474681900652,False,,2023-12-15 19:50:00+00:00,76.928,FAILED_BREAK,-0.5972474681900652,-0.8472474681900652,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-17 18:00:00+00:00,2023-12-17 19:10:00+00:00,G_SHALLOW25,PARENT,74.67,71.389,3.281000000000006,2023-12-17 19:10:00+00:00,74.67,2023-12-17 19:20:00+00:00,74.557,FAILED_BREAK,-0.7566626489888817,-1.0066626489888817,False,,2023-12-17 19:20:00+00:00,74.557,FAILED_BREAK,-0.7566626489888817,-1.0066626489888817,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-18 18:00:00+00:00,2023-12-18 18:55:00+00:00,G_SHALLOW25,PARENT,72.2,70.156,2.043999999999997,2023-12-18 18:55:00+00:00,72.2,2023-12-18 19:20:00+00:00,72.16,FAILED_BREAK,-0.2770083102493492,-0.5270083102493492,False,,2023-12-18 19:20:00+00:00,72.16,FAILED_BREAK,-0.27700831024934924,-0.5270083102493492,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-19 18:00:00+00:00,2023-12-19 20:05:00+00:00,G_SHALLOW25,PARENT,74.999,72.001,2.9979999999999905,2023-12-19 20:05:00+00:00,74.999,2023-12-19 20:20:00+00:00,74.852,FAILED_BREAK,-0.9800130668408124,-1.2300130668408125,False,,2023-12-19 20:20:00+00:00,74.852,FAILED_BREAK,-0.9800130668408125,-1.2300130668408125,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-20 18:00:00+00:00,2023-12-20 18:05:00+00:00,G_SHALLOW25,PARENT,84.0,78.551,5.448999999999998,2023-12-20 18:05:00+00:00,84.0,2023-12-21 05:55:00+00:00,83.999,TIME,-0.005952380952412,-0.255952380952412,False,,2023-12-21 05:55:00+00:00,83.999,TIME,-0.0059523809524120175,-0.255952380952412,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-21 18:00:00+00:00,2023-12-22 01:15:00+00:00,G_SHALLOW25,PARENT,95.817,85.615,10.201999999999998,2023-12-22 01:15:00+00:00,95.817,2023-12-22 05:55:00+00:00,98.783,TIME,15.477420499493856,15.227420499493856,False,,2023-12-22 05:55:00+00:00,98.783,TIME,15.477420499493855,15.227420499493855,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-22 18:00:00+00:00,2023-12-22 18:25:00+00:00,G_SHALLOW25,PARENT,96.848,92.064,4.784000000000006,2023-12-22 18:25:00+00:00,96.848,2023-12-22 19:05:00+00:00,96.601,FAILED_BREAK,-1.275194118618872,-1.525194118618872,False,,2023-12-22 19:05:00+00:00,96.601,FAILED_BREAK,-1.275194118618872,-1.525194118618872,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-23 18:00:00+00:00,2023-12-23 18:00:00+00:00,G_SHALLOW25,PARENT,98.418,95.301,3.1170000000000044,2023-12-23 18:00:00+00:00,98.418,2023-12-23 18:35:00+00:00,99.6648,TARGET,6.334207157227323,6.084207157227323,False,,2023-12-23 18:35:00+00:00,99.6648,TARGET,6.334207157227323,6.084207157227323,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-24 18:00:00+00:00,2023-12-24 18:40:00+00:00,G_SHALLOW25,PARENT,116.664,111.816,4.847999999999999,2023-12-24 18:40:00+00:00,116.664,2023-12-24 20:50:00+00:00,111.34,REFERENCE_INVALIDATION,-22.817664403757764,-23.067664403757764,False,,2023-12-24 20:50:00+00:00,111.34,REFERENCE_INVALIDATION,-22.817664403757764,-23.067664403757764,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-25 18:00:00+00:00,2023-12-25 18:05:00+00:00,G_SHALLOW25,PARENT,124.78,113.906,10.873999999999995,2023-12-25 18:05:00+00:00,124.78,2023-12-25 18:15:00+00:00,124.228,FAILED_BREAK,-2.211892931559545,-2.461892931559545,False,,2023-12-25 18:15:00+00:00,124.228,FAILED_BREAK,-2.211892931559545,-2.461892931559545,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-28 18:00:00+00:00,2023-12-28 19:30:00+00:00,G_SHALLOW25,PARENT,101.523,97.32,4.203000000000003,2023-12-28 19:30:00+00:00,101.523,2023-12-28 19:40:00+00:00,101.176,FAILED_BREAK,-1.7089723510928525,-1.9589723510928525,False,,2023-12-28 19:40:00+00:00,101.176,FAILED_BREAK,-1.7089723510928523,-1.9589723510928525,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,3.0,2023-12-31 18:00:00+00:00,2023-12-31 20:25:00+00:00,G_SHALLOW25,PARENT,104.63,102.168,2.461999999999989,2023-12-31 20:25:00+00:00,104.63,2023-12-31 21:55:00+00:00,103.904,FAILED_BREAK,-3.469368250023863,-3.719368250023863,False,,2023-12-31 21:55:00+00:00,103.904,FAILED_BREAK,-3.469368250023863,-3.719368250023863,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,4.0,2024-01-01 18:00:00+00:00,2024-01-01 18:25:00+00:00,G_SHALLOW25,PARENT,108.5,104.277,4.222999999999999,2024-01-01 18:25:00+00:00,108.5,2024-01-02 00:00:00+00:00,110.1892,TARGET,7.784331797235033,7.534331797235033,False,,2024-01-02 00:00:00+00:00,110.1892,TARGET,7.784331797235033,7.534331797235033,,,DEVELOPMENT_FROZEN_WINNER
