clock,side,partition,reference_start,execution_start,H,L,k1,clean,leave_bar,eligible_start,terminal,terminal_bar
RAW_2330,LONG,reference_validation,2026-01-25 23:30:00+00:00,2026-01-26 05:00:00+00:00,2898.02,2796.51,2026-01-26 07:15:00+00:00,False,,,BREAK_DURING_K1,2026-01-26 07:20:00+00:00
LONDON,LONG,reference_validation,2026-01-27 08:00:00+00:00,2026-01-27 13:30:00+00:00,2931.46,2898.89,2026-01-27 14:15:00+00:00,False,,,BREAK_DURING_K1,2026-01-27 14:20:00+00:00
RAW_0530,LONG,reference_validation,2026-01-28 05:30:00+00:00,2026-01-28 11:00:00+00:00,3038.86,2985.33,2026-01-28 11:45:00+00:00,False,,,BREAK_DURING_K1,2026-01-28 11:50:00+00:00
LONDON,LONG,reference_validation,2026-02-02 08:00:00+00:00,2026-02-02 13:30:00+00:00,2328.0,2227.56,2026-02-02 13:50:00+00:00,True,2026-02-02 14:05:00+00:00,2026-02-02 14:10:00+00:00,H2,2026-02-02 14:30:00+00:00
SHORT_2000,SHORT,reference_validation,2026-02-04 20:00:00+00:00,2026-02-05 01:30:00+00:00,2192.3,2086.0,2026-02-05 04:10:00+00:00,True,2026-02-05 04:20:00+00:00,2026-02-05 04:25:00+00:00,H2,2026-02-05 04:25:00+00:00
ALT_0330,LONG,reference_validation,2026-02-06 03:30:00+00:00,2026-02-06 09:00:00+00:00,1974.83,1865.24,2026-02-06 14:30:00+00:00,False,,,BREAK_DURING_K1,2026-02-06 14:35:00+00:00
RAW_0530,LONG,reference_validation,2026-02-06 05:30:00+00:00,2026-02-06 11:00:00+00:00,1974.83,1865.24,2026-02-06 14:30:00+00:00,False,,,BREAK_DURING_K1,2026-02-06 14:35:00+00:00
RAW_0530,LONG,reference_validation,2026-02-11 05:30:00+00:00,2026-02-11 11:00:00+00:00,1979.55,1930.39,2026-02-11 14:00:00+00:00,False,,,BREAK_DURING_K1,2026-02-11 14:10:00+00:00
LONDON,LONG,reference_validation,2026-02-11 08:00:00+00:00,2026-02-11 13:30:00+00:00,1966.73,1930.39,2026-02-11 13:30:00+00:00,True,2026-02-11 13:35:00+00:00,2026-02-11 13:40:00+00:00,H2,2026-02-11 14:00:00+00:00
ALT_0330,LONG,reference_validation,2026-02-12 03:30:00+00:00,2026-02-12 09:00:00+00:00,1982.36,1952.24,2026-02-12 09:55:00+00:00,False,,,BREAK_DURING_K1,2026-02-12 10:00:00+00:00
ALT_0330,LONG,reference_validation,2026-02-13 03:30:00+00:00,2026-02-13 09:00:00+00:00,1964.5,1923.29,2026-02-13 09:30:00+00:00,True,2026-02-13 09:35:00+00:00,2026-02-13 09:40:00+00:00,H2,2026-02-13 09:45:00+00:00
RAW_0530,LONG,reference_validation,2026-02-13 05:30:00+00:00,2026-02-13 11:00:00+00:00,1968.49,1923.29,2026-02-13 13:25:00+00:00,False,,,BREAK_DURING_K1,2026-02-13 13:30:00+00:00
RAW_0530,LONG,reference_validation,2026-02-16 05:30:00+00:00,2026-02-16 11:00:00+00:00,1992.23,1951.59,2026-02-16 12:25:00+00:00,False,,,BREAK_DURING_K1,2026-02-16 12:30:00+00:00
RAW_2330,LONG,reference_validation,2026-02-17 23:30:00+00:00,2026-02-18 05:00:00+00:00,2001.69,1967.27,2026-02-18 05:25:00+00:00,True,2026-02-18 05:30:00+00:00,2026-02-18 05:35:00+00:00,H2,2026-02-18 06:20:00+00:00
RAW_2330,LONG,reference_validation,2026-02-19 23:30:00+00:00,2026-02-20 05:00:00+00:00,1963.56,1928.52,2026-02-20 05:35:00+00:00,True,2026-02-20 05:40:00+00:00,2026-02-20 05:45:00+00:00,H2,2026-02-20 07:35:00+00:00
ALT_0330,LONG,reference_validation,2026-02-20 03:30:00+00:00,2026-02-20 09:00:00+00:00,1967.96,1928.52,2026-02-20 09:00:00+00:00,True,2026-02-20 09:05:00+00:00,2026-02-20 09:10:00+00:00,H2,2026-02-20 09:10:00+00:00
ALT_0330,LONG,reference_validation,2026-02-25 03:30:00+00:00,2026-02-25 09:00:00+00:00,1913.82,1877.06,2026-02-25 09:10:00+00:00,True,2026-02-25 09:15:00+00:00,2026-02-25 09:20:00+00:00,H2,2026-02-25 09:20:00+00:00
LONDON,LONG,reference_validation,2026-02-25 08:00:00+00:00,2026-02-25 13:30:00+00:00,1966.46,1889.24,2026-02-25 13:40:00+00:00,False,,,BREAK_DURING_K1,2026-02-25 13:45:00+00:00
ALT_0330,LONG,reference_validation,2026-03-02 03:30:00+00:00,2026-03-02 09:00:00+00:00,1984.45,1916.0,2026-03-02 14:50:00+00:00,True,2026-03-02 14:55:00+00:00,2026-03-02 15:00:00+00:00,H2,2026-03-02 15:00:00+00:00
RAW_0530,LONG,reference_validation,2026-03-02 05:30:00+00:00,2026-03-02 11:00:00+00:00,1984.45,1916.0,2026-03-02 14:50:00+00:00,True,2026-03-02 14:55:00+00:00,2026-03-02 15:00:00+00:00,H2,2026-03-02 15:00:00+00:00
SHORT_2000,SHORT,reference_validation,2026-03-02 20:00:00+00:00,2026-03-03 01:30:00+00:00,2058.58,2018.12,2026-03-03 01:55:00+00:00,False,,,BREAK_DURING_K1,2026-03-03 02:00:00+00:00
ALT_0330,LONG,reference_validation,2026-03-04 03:30:00+00:00,2026-03-04 09:00:00+00:00,2066.63,1943.4,2026-03-04 09:00:00+00:00,False,,,BREAK_DURING_K1,2026-03-04 09:10:00+00:00
ALT_0330,LONG,reference_validation,2026-03-05 03:30:00+00:00,2026-03-05 09:00:00+00:00,2144.37,2092.43,2026-03-05 10:25:00+00:00,False,,,BREAK_DURING_K1,2026-03-05 10:30:00+00:00
SHORT_2000,SHORT,reference_validation,2026-03-05 20:00:00+00:00,2026-03-06 01:30:00+00:00,2099.3,2060.6,2026-03-06 04:40:00+00:00,True,2026-03-06 04:45:00+00:00,2026-03-06 04:50:00+00:00,H2,2026-03-06 05:35:00+00:00
RAW_2330,LONG,reference_validation,2026-03-08 23:30:00+00:00,2026-03-09 05:00:00+00:00,2004.84,1928.2,2026-03-09 05:40:00+00:00,False,,,BREAK_DURING_K1,2026-03-09 05:45:00+00:00
RAW_2330,LONG,reference_validation,2026-03-09 23:30:00+00:00,2026-03-10 05:00:00+00:00,2053.93,1988.18,2026-03-10 07:20:00+00:00,True,2026-03-10 07:25:00+00:00,2026-03-10 07:30:00+00:00,H2,2026-03-10 08:00:00+00:00
SHORT_2000,SHORT,reference_validation,2026-03-10 20:00:00+00:00,2026-03-11 01:30:00+00:00,2048.0,2015.78,2026-03-11 05:40:00+00:00,False,,,BREAK_DURING_K1,2026-03-11 05:55:00+00:00
RAW_0530,LONG,reference_validation,2026-03-12 05:30:00+00:00,2026-03-12 11:00:00+00:00,2074.68,2019.63,2026-03-12 11:40:00+00:00,True,2026-03-12 11:50:00+00:00,2026-03-12 11:55:00+00:00,H2,2026-03-12 13:35:00+00:00
LONDON,LONG,reference_validation,2026-03-12 08:00:00+00:00,2026-03-12 13:30:00+00:00,2075.65,2036.75,2026-03-12 13:35:00+00:00,True,2026-03-12 13:40:00+00:00,2026-03-12 13:45:00+00:00,H2,2026-03-12 14:00:00+00:00
ALT_0330,LONG,reference_validation,2026-03-13 03:30:00+00:00,2026-03-13 09:00:00+00:00,2123.45,2088.52,2026-03-13 10:00:00+00:00,True,2026-03-13 10:05:00+00:00,2026-03-13 10:10:00+00:00,H2,2026-03-13 10:10:00+00:00
RAW_0530,LONG,reference_validation,2026-03-13 05:30:00+00:00,2026-03-13 11:00:00+00:00,2133.0,2088.52,2026-03-13 12:20:00+00:00,True,2026-03-13 12:25:00+00:00,2026-03-13 12:30:00+00:00,H2,2026-03-13 12:30:00+00:00
LONDON,LONG,reference_validation,2026-03-13 08:00:00+00:00,2026-03-13 13:30:00+00:00,2205.58,2090.09,2026-03-13 14:25:00+00:00,True,2026-03-13 14:30:00+00:00,2026-03-13 14:35:00+00:00,NO_H2,
RAW_2330,LONG,reference_validation,2026-03-15 23:30:00+00:00,2026-03-16 05:00:00+00:00,2279.97,2163.32,2026-03-16 05:55:00+00:00,True,2026-03-16 06:05:00+00:00,2026-03-16 06:10:00+00:00,NO_H2,
ALT_0330,LONG,reference_validation,2026-03-16 03:30:00+00:00,2026-03-16 09:00:00+00:00,2288.0,2199.9,2026-03-16 12:00:00+00:00,True,2026-03-16 12:05:00+00:00,2026-03-16 12:10:00+00:00,H2,2026-03-16 12:20:00+00:00
RAW_0530,LONG,reference_validation,2026-03-16 05:30:00+00:00,2026-03-16 11:00:00+00:00,2288.0,2233.0,2026-03-16 12:00:00+00:00,True,2026-03-16 12:05:00+00:00,2026-03-16 12:10:00+00:00,H2,2026-03-16 12:20:00+00:00
LONDON,LONG,reference_validation,2026-03-16 08:00:00+00:00,2026-03-16 13:30:00+00:00,2302.99,2233.0,2026-03-16 13:40:00+00:00,True,2026-03-16 13:45:00+00:00,2026-03-16 13:50:00+00:00,H2,2026-03-16 14:10:00+00:00
SHORT_2000,SHORT,reference_validation,2026-03-16 20:00:00+00:00,2026-03-17 01:30:00+00:00,2385.78,2322.37,2026-03-17 03:30:00+00:00,False,,,BREAK_DURING_K1,2026-03-17 03:40:00+00:00
ALT_0330,LONG,reference_validation,2026-03-17 03:30:00+00:00,2026-03-17 09:00:00+00:00,2337.5,2292.57,2026-03-17 13:30:00+00:00,False,,,BREAK_DURING_K1,2026-03-17 13:35:00+00:00
RAW_0530,LONG,reference_validation,2026-03-17 05:30:00+00:00,2026-03-17 11:00:00+00:00,2337.5,2296.67,2026-03-17 13:30:00+00:00,False,,,BREAK_DURING_K1,2026-03-17 13:35:00+00:00
LONDON,LONG,reference_validation,2026-03-17 08:00:00+00:00,2026-03-17 13:30:00+00:00,2334.73,2301.04,2026-03-17 13:30:00+00:00,False,,,BREAK_DURING_K1,2026-03-17 13:35:00+00:00
SHORT_2000,SHORT,reference_validation,2026-03-22 20:00:00+00:00,2026-03-23 01:30:00+00:00,2074.71,2024.11,2026-03-23 07:05:00+00:00,True,2026-03-23 07:10:00+00:00,2026-03-23 07:15:00+00:00,NO_H2,
SHORT_2000,SHORT,reference_validation,2026-03-23 20:00:00+00:00,2026-03-24 01:30:00+00:00,2165.87,2127.62,2026-03-24 01:40:00+00:00,True,2026-03-24 01:45:00+00:00,2026-03-24 01:50:00+00:00,NO_H2,
ALT_0330,LONG,reference_validation,2026-03-25 03:30:00+00:00,2026-03-25 09:00:00+00:00,2189.99,2151.48,2026-03-25 11:20:00+00:00,False,,,BREAK_DURING_K1,2026-03-25 11:25:00+00:00
RAW_0530,LONG,reference_validation,2026-03-25 05:30:00+00:00,2026-03-25 11:00:00+00:00,2189.99,2158.15,2026-03-25 11:20:00+00:00,False,,,BREAK_DURING_K1,2026-03-25 11:25:00+00:00
SHORT_2000,SHORT,reference_validation,2026-03-25 20:00:00+00:00,2026-03-26 01:30:00+00:00,2184.99,2158.01,2026-03-26 02:05:00+00:00,False,,,BREAK_DURING_K1,2026-03-26 02:15:00+00:00
SHORT_2000,SHORT,reference_validation,2026-03-26 20:00:00+00:00,2026-03-27 01:30:00+00:00,2080.25,2045.17,2026-03-27 04:00:00+00:00,False,,,BREAK_DURING_K1,2026-03-27 04:05:00+00:00
ALT_0330,LONG,reference_validation,2026-03-30 03:30:00+00:00,2026-03-30 09:00:00+00:00,2075.0,2032.37,2026-03-30 11:25:00+00:00,True,2026-03-30 11:30:00+00:00,2026-03-30 11:35:00+00:00,H2,2026-03-30 12:05:00+00:00
RAW_0530,LONG,reference_validation,2026-03-30 05:30:00+00:00,2026-03-30 11:00:00+00:00,2075.0,2040.08,2026-03-30 11:25:00+00:00,True,2026-03-30 11:30:00+00:00,2026-03-30 11:35:00+00:00,H2,2026-03-30 12:05:00+00:00
RAW_0530,LONG,reference_validation,2026-03-31 05:30:00+00:00,2026-03-31 11:00:00+00:00,2068.38,2011.25,2026-03-31 13:40:00+00:00,False,,,BREAK_DURING_K1,2026-03-31 13:45:00+00:00
LONDON,LONG,reference_validation,2026-03-31 08:00:00+00:00,2026-03-31 13:30:00+00:00,2064.31,2011.25,2026-03-31 13:30:00+00:00,False,,,BREAK_DURING_K1,2026-03-31 13:45:00+00:00
RAW_2330,LONG,reference_validation,2026-04-02 23:30:00+00:00,2026-04-03 05:00:00+00:00,2061.88,2038.35,2026-04-03 05:30:00+00:00,True,2026-04-03 05:45:00+00:00,2026-04-03 05:50:00+00:00,H2,2026-04-03 06:20:00+00:00
ALT_0330,LONG,reference_validation,2026-04-03 03:30:00+00:00,2026-04-03 09:00:00+00:00,2074.6,2046.16,2026-04-03 12:30:00+00:00,True,2026-04-03 12:35:00+00:00,2026-04-03 12:40:00+00:00,OPPOSITE,2026-04-03 13:05:00+00:00
RAW_0530,LONG,reference_validation,2026-04-03 05:30:00+00:00,2026-04-03 11:00:00+00:00,2074.6,2052.02,2026-04-03 12:30:00+00:00,True,2026-04-03 12:35:00+00:00,2026-04-03 12:40:00+00:00,OPPOSITE,2026-04-03 12:45:00+00:00
RAW_2330,LONG,reference_validation,2026-04-05 23:30:00+00:00,2026-04-06 05:00:00+00:00,2147.73,2106.75,2026-04-06 09:10:00+00:00,False,,,BREAK_DURING_K1,2026-04-06 09:15:00+00:00
ALT_0330,LONG,reference_validation,2026-04-08 03:30:00+00:00,2026-04-08 09:00:00+00:00,2259.72,2232.67,2026-04-08 09:05:00+00:00,True,2026-04-08 09:15:00+00:00,2026-04-08 09:20:00+00:00,H2,2026-04-08 13:05:00+00:00
RAW_2330,LONG,reference_validation,2026-04-08 23:30:00+00:00,2026-04-09 05:00:00+00:00,2193.23,2160.0,2026-04-09 09:55:00+00:00,True,2026-04-09 10:00:00+00:00,2026-04-09 10:05:00+00:00,H2,2026-04-09 10:40:00+00:00
RAW_0530,LONG,reference_validation,2026-04-10 05:30:00+00:00,2026-04-10 11:00:00+00:00,2201.32,2175.25,2026-04-10 11:00:00+00:00,False,,,BREAK_DURING_K1,2026-04-10 11:05:00+00:00
LONDON,LONG,reference_validation,2026-04-10 08:00:00+00:00,2026-04-10 13:30:00+00:00,2227.85,2176.04,2026-04-10 14:05:00+00:00,False,,,BREAK_DURING_K1,2026-04-10 14:10:00+00:00
SHORT_2000,SHORT,reference_validation,2026-04-12 20:00:00+00:00,2026-04-13 01:30:00+00:00,2217.7,2182.65,2026-04-13 05:35:00+00:00,True,2026-04-13 05:40:00+00:00,2026-04-13 05:45:00+00:00,H2,2026-04-13 07:20:00+00:00
ALT_0330,LONG,reference_validation,2026-04-14 03:30:00+00:00,2026-04-14 09:00:00+00:00,2395.3,2353.87,2026-04-14 14:30:00+00:00,True,2026-04-14 14:35:00+00:00,2026-04-14 14:40:00+00:00,OPPOSITE,2026-04-14 14:55:00+00:00
RAW_0530,LONG,reference_validation,2026-04-14 05:30:00+00:00,2026-04-14 11:00:00+00:00,2395.3,2353.87,2026-04-14 14:30:00+00:00,True,2026-04-14 14:35:00+00:00,2026-04-14 14:40:00+00:00,OPPOSITE,2026-04-14 14:55:00+00:00
LONDON,LONG,reference_validation,2026-04-14 08:00:00+00:00,2026-04-14 13:30:00+00:00,2395.3,2366.62,2026-04-14 14:30:00+00:00,True,2026-04-14 14:35:00+00:00,2026-04-14 14:40:00+00:00,OPPOSITE,2026-04-14 14:45:00+00:00
SHORT_2000,SHORT,reference_validation,2026-04-14 20:00:00+00:00,2026-04-15 01:30:00+00:00,2342.07,2307.42,2026-04-15 07:15:00+00:00,True,2026-04-15 07:20:00+00:00,2026-04-15 07:25:00+00:00,NO_H2,
ALT_0330,LONG,reference_validation,2026-04-15 03:30:00+00:00,2026-04-15 09:00:00+00:00,2337.19,2306.8,2026-04-15 11:45:00+00:00,True,2026-04-15 11:50:00+00:00,2026-04-15 11:55:00+00:00,H2,2026-04-15 12:00:00+00:00
RAW_0530,LONG,reference_validation,2026-04-15 05:30:00+00:00,2026-04-15 11:00:00+00:00,2332.76,2306.8,2026-04-15 11:45:00+00:00,False,,,BREAK_DURING_K1,2026-04-15 11:50:00+00:00
LONDON,LONG,reference_validation,2026-04-15 08:00:00+00:00,2026-04-15 13:30:00+00:00,2340.0,2310.93,2026-04-15 14:15:00+00:00,False,,,BREAK_DURING_K1,2026-04-15 14:20:00+00:00
SHORT_2000,SHORT,reference_validation,2026-04-16 20:00:00+00:00,2026-04-17 01:30:00+00:00,2363.67,2325.3,2026-04-17 02:30:00+00:00,True,2026-04-17 02:35:00+00:00,2026-04-17 02:40:00+00:00,H2,2026-04-17 03:40:00+00:00
RAW_0530,LONG,reference_validation,2026-04-17 05:30:00+00:00,2026-04-17 11:00:00+00:00,2376.96,2316.52,2026-04-17 12:50:00+00:00,True,2026-04-17 12:55:00+00:00,2026-04-17 13:00:00+00:00,H2,2026-04-17 13:00:00+00:00
RAW_2330,LONG,reference_validation,2026-04-20 23:30:00+00:00,2026-04-21 05:00:00+00:00,2325.42,2297.51,2026-04-21 06:35:00+00:00,True,2026-04-21 06:40:00+00:00,2026-04-21 06:45:00+00:00,H2,2026-04-21 08:40:00+00:00
SHORT_2000,SHORT,reference_validation,2026-04-20 20:00:00+00:00,2026-04-21 01:30:00+00:00,2346.84,2306.01,2026-04-21 02:25:00+00:00,True,2026-04-21 02:30:00+00:00,2026-04-21 02:35:00+00:00,H2,2026-04-21 02:45:00+00:00
ALT_0330,LONG,reference_validation,2026-04-22 03:30:00+00:00,2026-04-22 09:00:00+00:00,2414.35,2357.24,2026-04-22 13:20:00+00:00,True,2026-04-22 13:25:00+00:00,2026-04-22 13:30:00+00:00,H2,2026-04-22 13:30:00+00:00
RAW_0530,LONG,reference_validation,2026-04-22 05:30:00+00:00,2026-04-22 11:00:00+00:00,2414.35,2382.14,2026-04-22 13:20:00+00:00,True,2026-04-22 13:25:00+00:00,2026-04-22 13:30:00+00:00,H2,2026-04-22 13:30:00+00:00
LONDON,LONG,reference_validation,2026-04-22 08:00:00+00:00,2026-04-22 13:30:00+00:00,2414.99,2382.15,2026-04-22 13:30:00+00:00,True,2026-04-22 13:35:00+00:00,2026-04-22 13:40:00+00:00,H2,2026-04-22 13:45:00+00:00
ALT_0330,LONG,reference_validation,2026-04-24 03:30:00+00:00,2026-04-24 09:00:00+00:00,2321.94,2298.44,2026-04-24 11:00:00+00:00,False,,,BREAK_DURING_K1,2026-04-24 11:05:00+00:00
RAW_0530,LONG,reference_validation,2026-04-24 05:30:00+00:00,2026-04-24 11:00:00+00:00,2321.94,2301.66,2026-04-24 11:00:00+00:00,False,,,BREAK_DURING_K1,2026-04-24 11:05:00+00:00
LONDON,LONG,reference_validation,2026-04-28 08:00:00+00:00,2026-04-28 13:30:00+00:00,2290.32,2256.03,2026-04-28 17:35:00+00:00,True,2026-04-28 17:55:00+00:00,2026-04-28 18:00:00+00:00,H2,2026-04-28 18:00:00+00:00
RAW_2330,LONG,reference_validation,2026-04-28 23:30:00+00:00,2026-04-29 05:00:00+00:00,2342.15,2278.02,2026-04-29 09:45:00+00:00,False,,,BREAK_DURING_K1,2026-04-29 10:10:00+00:00
SHORT_2000,SHORT,reference_validation,2026-04-28 20:00:00+00:00,2026-04-29 01:30:00+00:00,2304.83,2278.57,2026-04-29 01:30:00+00:00,True,2026-04-29 01:35:00+00:00,2026-04-29 01:40:00+00:00,OPPOSITE,2026-04-29 03:35:00+00:00
ALT_0330,LONG,reference_validation,2026-04-29 03:30:00+00:00,2026-04-29 09:00:00+00:00,2342.15,2297.3,2026-04-29 09:45:00+00:00,False,,,BREAK_DURING_K1,2026-04-29 10:10:00+00:00
RAW_0530,LONG,reference_validation,2026-04-30 05:30:00+00:00,2026-04-30 11:00:00+00:00,2270.0,2235.3,2026-04-30 11:10:00+00:00,True,2026-04-30 11:15:00+00:00,2026-04-30 11:20:00+00:00,H2,2026-04-30 13:40:00+00:00
ALT_0330,LONG,reference_validation,2026-05-01 03:30:00+00:00,2026-05-01 09:00:00+00:00,2287.49,2270.62,2026-05-01 11:20:00+00:00,True,2026-05-01 11:25:00+00:00,2026-05-01 11:30:00+00:00,H2,2026-05-01 12:00:00+00:00
RAW_0530,LONG,reference_validation,2026-05-01 05:30:00+00:00,2026-05-01 11:00:00+00:00,2287.49,2270.62,2026-05-01 11:20:00+00:00,True,2026-05-01 11:25:00+00:00,2026-05-01 11:30:00+00:00,H2,2026-05-01 12:00:00+00:00
LONDON,LONG,reference_validation,2026-05-01 08:00:00+00:00,2026-05-01 13:30:00+00:00,2314.68,2275.68,2026-05-01 13:30:00+00:00,True,2026-05-01 13:40:00+00:00,2026-05-01 13:45:00+00:00,H2,2026-05-01 13:50:00+00:00
RAW_0530,LONG,reference_validation,2026-05-04 05:30:00+00:00,2026-05-04 11:00:00+00:00,2380.76,2313.05,2026-05-04 14:55:00+00:00,True,2026-05-04 15:00:00+00:00,2026-05-04 15:05:00+00:00,NO_H2,
LONDON,LONG,reference_validation,2026-05-04 08:00:00+00:00,2026-05-04 13:30:00+00:00,2369.82,2313.05,2026-05-04 14:45:00+00:00,False,,,BREAK_DURING_K1,2026-05-04 14:50:00+00:00
RAW_2330,LONG,reference_validation,2026-05-04 23:30:00+00:00,2026-05-05 05:00:00+00:00,2388.42,2343.61,2026-05-05 05:35:00+00:00,True,2026-05-05 05:40:00+00:00,2026-05-05 05:45:00+00:00,NO_H2,
ALT_0330,LONG,reference_validation,2026-05-06 03:30:00+00:00,2026-05-06 09:00:00+00:00,2395.99,2352.5,2026-05-06 09:05:00+00:00,True,2026-05-06 09:10:00+00:00,2026-05-06 09:15:00+00:00,H2,2026-05-06 09:30:00+00:00
RAW_0530,LONG,reference_validation,2026-05-06 05:30:00+00:00,2026-05-06 11:00:00+00:00,2417.9,2352.5,2026-05-06 11:15:00+00:00,True,2026-05-06 11:30:00+00:00,2026-05-06 11:35:00+00:00,OPPOSITE,2026-05-06 16:25:00+00:00
RAW_2330,LONG,reference_validation,2026-05-07 23:30:00+00:00,2026-05-08 05:00:00+00:00,2293.28,2263.43,2026-05-08 11:20:00+00:00,False,,,NO_LEAVE,
RAW_0530,LONG,reference_validation,2026-05-08 05:30:00+00:00,2026-05-08 11:00:00+00:00,2291.18,2266.0,2026-05-08 11:00:00+00:00,True,2026-05-08 11:05:00+00:00,2026-05-08 11:10:00+00:00,H2,2026-05-08 11:20:00+00:00
RAW_2330,LONG,reference_validation,2026-05-13 23:30:00+00:00,2026-05-14 05:00:00+00:00,2268.75,2237.05,2026-05-14 05:50:00+00:00,False,,,BREAK_DURING_K1,2026-05-14 06:00:00+00:00
SHORT_2000,SHORT,reference_validation,2026-05-13 20:00:00+00:00,2026-05-14 01:30:00+00:00,2268.75,2249.63,2026-05-14 02:50:00+00:00,True,2026-05-14 02:55:00+00:00,2026-05-14 03:00:00+00:00,H2,2026-05-14 03:00:00+00:00
SHORT_2000,SHORT,reference_validation,2026-05-14 20:00:00+00:00,2026-05-15 01:30:00+00:00,2300.59,2278.87,2026-05-15 01:30:00+00:00,True,2026-05-15 01:35:00+00:00,2026-05-15 01:40:00+00:00,H2,2026-05-15 01:50:00+00:00
ALT_0330,LONG,reference_validation,2026-05-20 03:30:00+00:00,2026-05-20 09:00:00+00:00,2138.0,2106.01,2026-05-20 12:55:00+00:00,True,2026-05-20 13:00:00+00:00,2026-05-20 13:05:00+00:00,H2,2026-05-20 14:15:00+00:00
SHORT_2000,SHORT,reference_validation,2026-05-21 20:00:00+00:00,2026-05-22 01:30:00+00:00,2142.56,2125.9,2026-05-22 01:35:00+00:00,True,2026-05-22 01:40:00+00:00,2026-05-22 01:45:00+00:00,H2,2026-05-22 06:25:00+00:00
ALT_0330,LONG,reference_validation,2026-05-25 03:30:00+00:00,2026-05-25 09:00:00+00:00,2117.6,2090.84,2026-05-25 09:00:00+00:00,False,,,BREAK_DURING_K1,2026-05-25 09:05:00+00:00
RAW_2330,LONG,reference_validation,2026-05-25 23:30:00+00:00,2026-05-26 05:00:00+00:00,2112.95,2083.39,2026-05-26 10:20:00+00:00,False,,,BREAK_DURING_K1,2026-05-26 10:25:00+00:00
SHORT_2000,SHORT,reference_validation,2026-05-25 20:00:00+00:00,2026-05-26 01:30:00+00:00,2122.45,2083.43,2026-05-26 02:45:00+00:00,True,2026-05-26 02:50:00+00:00,2026-05-26 02:55:00+00:00,NO_H2,
RAW_0530,LONG,reference_validation,2026-05-26 05:30:00+00:00,2026-05-26 11:00:00+00:00,2136.84,2088.63,2026-05-26 14:15:00+00:00,False,,,BREAK_DURING_K1,2026-05-26 14:25:00+00:00
LONDON,LONG,reference_validation,2026-05-26 08:00:00+00:00,2026-05-26 13:30:00+00:00,2136.84,2092.94,2026-05-26 14:15:00+00:00,False,,,BREAK_DURING_K1,2026-05-26 14:25:00+00:00
ALT_0330,LONG,reference_validation,2026-05-27 03:30:00+00:00,2026-05-27 09:00:00+00:00,2096.13,2055.0,2026-05-27 12:20:00+00:00,True,2026-05-27 12:25:00+00:00,2026-05-27 12:30:00+00:00,OPPOSITE,2026-05-27 13:40:00+00:00
RAW_0530,LONG,reference_validation,2026-05-27 05:30:00+00:00,2026-05-27 11:00:00+00:00,2096.13,2071.79,2026-05-27 12:20:00+00:00,True,2026-05-27 12:25:00+00:00,2026-05-27 12:30:00+00:00,OPPOSITE,2026-05-27 13:25:00+00:00
SHORT_2000,SHORT,reference_validation,2026-05-27 20:00:00+00:00,2026-05-28 01:30:00+00:00,2065.99,2010.25,2026-05-28 03:10:00+00:00,False,,,BREAK_DURING_K1,2026-05-28 03:15:00+00:00
ALT_0330,LONG,reference_validation,2026-05-28 03:30:00+00:00,2026-05-28 09:00:00+00:00,1995.59,1965.48,2026-05-28 10:10:00+00:00,True,2026-05-28 10:15:00+00:00,2026-05-28 10:20:00+00:00,H2,2026-05-28 14:15:00+00:00
RAW_2330,LONG,reference_validation,2026-05-28 23:30:00+00:00,2026-05-29 05:00:00+00:00,2016.29,1995.74,2026-05-29 06:15:00+00:00,False,,,BREAK_DURING_K1,2026-05-29 06:20:00+00:00
RAW_2330,LONG,reference_validation,2026-06-02 23:30:00+00:00,2026-06-03 05:00:00+00:00,1873.72,1816.0,2026-06-03 05:15:00+00:00,True,2026-06-03 05:20:00+00:00,2026-06-03 05:25:00+00:00,H2,2026-06-03 05:55:00+00:00
SHORT_2000,SHORT,reference_validation,2026-06-02 20:00:00+00:00,2026-06-03 01:30:00+00:00,1918.0,1837.01,2026-06-03 03:30:00+00:00,False,,,BREAK_DURING_K1,2026-06-03 03:35:00+00:00
ALT_0330,LONG,reference_validation,2026-06-03 03:30:00+00:00,2026-06-03 09:00:00+00:00,1883.64,1816.0,2026-06-03 09:50:00+00:00,True,2026-06-03 09:55:00+00:00,2026-06-03 10:00:00+00:00,H2,2026-06-03 10:05:00+00:00
LONDON,LONG,reference_validation,2026-06-08 08:00:00+00:00,2026-06-08 13:30:00+00:00,1698.0,1656.07,2026-06-08 15:00:00+00:00,False,,,BREAK_DURING_K1,2026-06-08 15:10:00+00:00
SHORT_2000,SHORT,reference_validation,2026-06-09 20:00:00+00:00,2026-06-10 01:30:00+00:00,1662.98,1628.63,2026-06-10 02:15:00+00:00,False,,,BREAK_DURING_K1,2026-06-10 02:20:00+00:00
RAW_0530,LONG,reference_validation,2026-06-10 05:30:00+00:00,2026-06-10 11:00:00+00:00,1642.99,1605.0,2026-06-10 12:30:00+00:00,True,2026-06-10 12:35:00+00:00,2026-06-10 12:40:00+00:00,H2,2026-06-10 13:30:00+00:00
RAW_2330,LONG,reference_validation,2026-06-10 23:30:00+00:00,2026-06-11 05:00:00+00:00,1662.07,1618.38,2026-06-11 06:40:00+00:00,True,2026-06-11 06:45:00+00:00,2026-06-11 06:50:00+00:00,H2,2026-06-11 08:35:00+00:00
