partition,ref_min,hour,visit,opportunity_n,break_n,break_conversion,median_extension_R,median_ext30_R,median_ext60_R,median_break_delay_min,reclaim30_rate,reach_E05_rate,reach_E10_rate,reach_E15_rate,reach_E20_rate,reach_E30_rate,reach_E40_rate,b1_opp_n,b1_break_conversion,b2_opp_n,b2_break_conversion,b3_opp_n,b3_break_conversion,b4_opp_n,b4_break_conversion,b5_opp_n,b5_break_conversion,b6_opp_n,b6_break_conversion,adequate_blocks,pass_blocks,min_adequate_block_conversion,eligible
development,300,12,5,2,2,1.0,1.0772944130571334,0.48412115505336056,0.5124544883866949,317.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0,,0,,1,1.0,1,1.0,0,,0,,0,0,,False
development,300,13,1,683,457,0.6691068814055637,0.25000000000000183,0.3193979933110356,0.4233716475095802,90.0,0.6301969365426696,0.6892778993435449,0.6586433260393874,0.5951859956236324,0.5426695842450766,0.4420131291028446,0.3741794310722101,106,0.7169811320754716,125,0.584,122,0.639344262295082,108,0.6481481481481481,115,0.6956521739130435,107,0.7476635514018691,6,6,0.584,True
development,300,13,2,181,125,0.6906077348066298,0.2659003831417635,0.30701754385965024,0.43537414965986465,155.0,0.592,0.712,0.688,0.6,0.552,0.432,0.408,25,0.8,37,0.6486486486486487,37,0.6486486486486487,33,0.5757575757575758,27,0.8148148148148148,22,0.7272727272727273,6,6,0.5757575757575758,True
development,300,13,3,45,29,0.6444444444444445,0.1444444444444385,0.3094688221709016,0.4824561403508822,250.0,0.6896551724137931,0.5862068965517241,0.5862068965517241,0.4827586206896552,0.4827586206896552,0.4482758620689655,0.41379310344827586,4,1.0,8,0.625,11,0.6363636363636364,13,0.6153846153846154,4,1.0,5,0.2,3,3,0.6153846153846154,False
development,300,13,4,11,5,0.45454545454545453,0.4027777777777783,0.4027777777777783,0.4027777777777783,415.0,0.2,1.0,0.8,0.8,0.8,0.6,0.6,0,,2,0.0,3,0.3333333333333333,4,0.75,0,,2,0.5,0,0,,False
development,300,13,5,4,2,0.5,0.673474616439675,0.42516152602131985,0.42516152602131985,245.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,,1,0.0,1,1.0,1,0.0,0,,1,1.0,0,0,,False
development,300,14,1,657,445,0.6773211567732116,0.26579925650557434,0.31117021276596174,0.41891064871481015,80.0,0.5887640449438202,0.7033707865168539,0.6561797752808989,0.6292134831460674,0.5865168539325842,0.4584269662921348,0.3865168539325843,99,0.6767676767676768,109,0.6880733944954128,118,0.6864406779661016,107,0.5981308411214953,114,0.7280701754385965,110,0.6818181818181818,6,6,0.5981308411214953,True
development,300,14,2,174,112,0.6436781609195402,0.24001288659793796,0.30948138018530924,0.3678476049863662,165.0,0.6696428571428571,0.6517857142857143,0.625,0.5803571428571429,0.5267857142857143,0.4107142857142857,0.36607142857142855,29,0.5517241379310345,27,0.6666666666666666,32,0.5625,34,0.5882352941176471,23,0.8260869565217391,29,0.7241379310344828,6,6,0.5517241379310345,True
development,300,14,3,47,28,0.5957446808510638,0.32575898101774514,0.27575443101319597,0.33952661270542106,185.0,0.5,0.75,0.7142857142857143,0.6785714285714286,0.6071428571428571,0.5,0.39285714285714285,9,0.5555555555555556,7,0.5714285714285714,11,0.5454545454545454,12,0.6666666666666666,3,1.0,5,0.4,4,4,0.5454545454545454,False
development,300,14,4,14,9,0.6428571428571429,0.30205655526992264,0.30205655526992264,0.30205655526992264,335.0,0.4444444444444444,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.4444444444444444,3,0.6666666666666666,3,0.6666666666666666,4,0.75,2,0.5,0,,2,0.5,0,0,,False
development,300,14,5,5,2,0.4,0.8762424639546808,0.32959315029267106,0.4264040842334465,200.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,0.0,1,1.0,1,0.0,0,,1,0.0,0,0,,False
development,300,15,1,619,421,0.6801292407108239,0.23150307398770756,0.274238227146813,0.34467455621301757,85.0,0.6223277909738717,0.7102137767220903,0.6484560570071259,0.5961995249406176,0.5368171021377672,0.41092636579572445,0.34679334916864607,88,0.7727272727272727,107,0.6635514018691588,113,0.6548672566371682,98,0.6428571428571429,106,0.7075471698113207,107,0.6542056074766355,6,6,0.6428571428571429,True
development,300,15,2,162,113,0.6975308641975309,0.2255934320899544,0.260851419031721,0.3205298013245049,150.0,0.5929203539823009,0.7256637168141593,0.6814159292035398,0.6283185840707964,0.5575221238938053,0.4336283185840708,0.3805309734513274,17,0.7058823529411765,28,0.6785714285714286,34,0.7647058823529411,30,0.6,23,0.782608695652174,30,0.6666666666666666,6,6,0.6,True
development,300,15,3,37,19,0.5135135135135135,0.09870848708486993,0.27145708582833933,0.27145708582833933,155.0,0.7368421052631579,0.5263157894736842,0.47368421052631576,0.42105263157894735,0.42105263157894735,0.3157894736842105,0.21052631578947367,4,0.5,7,0.14285714285714285,7,0.5714285714285714,7,0.5714285714285714,4,1.0,8,0.5,4,3,0.14285714285714285,False
development,300,15,4,14,11,0.7857142857142857,0.1760563380281688,0.19366562824506806,0.2398523985239879,295.0,0.45454545454545453,0.7272727272727273,0.5454545454545454,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.2727272727272727,0,,5,0.8,3,1.0,2,0.5,0,,4,0.75,0,0,,False
development,300,15,5,3,1,0.3333333333333333,0.0,0.13376546847377094,0.13376546847377094,195.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.0,0,,1,0.0,0,,1,1.0,0,0,,False
development,300,16,1,597,404,0.6767169179229481,0.19307048984467978,0.2443150559325138,0.31310132616798203,125.0,0.6460396039603961,0.6683168316831684,0.6212871287128713,0.5594059405940595,0.4777227722772277,0.37623762376237624,0.30198019801980197,85,0.6352941176470588,106,0.6886792452830188,101,0.7128712871287128,99,0.6464646464646465,100,0.72,106,0.6509433962264151,6,6,0.6352941176470588,True
development,300,16,2,158,106,0.6708860759493671,0.21233514443645474,0.22209890245406178,0.27990804392465185,165.0,0.6132075471698113,0.7075471698113207,0.660377358490566,0.5566037735849056,0.5188679245283019,0.4056603773584906,0.33962264150943394,24,0.6666666666666666,27,0.6296296296296297,26,0.7692307692307693,27,0.6296296296296297,23,0.5652173913043478,31,0.7419354838709677,6,6,0.5652173913043478,True
development,300,16,3,42,30,0.7142857142857143,0.042578011081948294,0.17334384120073393,0.1862063896132035,232.5,0.8333333333333334,0.4666666666666667,0.4,0.3333333333333333,0.23333333333333334,0.1,0.1,6,0.6666666666666666,8,0.75,6,0.6666666666666666,7,0.7142857142857143,8,0.875,7,0.5714285714285714,6,6,0.5714285714285714,False
development,300,16,4,10,8,0.8,0.1451945343849507,0.17105024032138022,0.24550641015251495,387.5,0.875,0.875,0.625,0.5,0.25,0.125,0.125,1,0.0,2,1.0,1,1.0,2,0.5,1,1.0,3,1.0,0,0,,False
development,300,16,5,2,0,0.0,,,,,,,,,,,,1,0.0,0,,0,,1,0.0,0,,0,,0,0,,False
development,300,17,1,564,368,0.6524822695035462,0.19339506172839566,0.240909932426177,0.28802918834381763,135.0,0.5978260869565217,0.6793478260869565,0.6440217391304348,0.5760869565217391,0.483695652173913,0.37228260869565216,0.3179347826086957,74,0.7027027027027027,97,0.6288659793814433,94,0.6914893617021277,98,0.6224489795918368,98,0.6632653061224489,103,0.6213592233009708,6,6,0.6213592233009708,True
development,300,17,2,161,106,0.6583850931677019,0.1371912070697313,0.20677127916824597,0.23039814443999174,145.0,0.6886792452830188,0.6415094339622641,0.5754716981132075,0.46226415094339623,0.42452830188679247,0.2830188679245283,0.2358490566037736,18,0.6111111111111112,30,0.5333333333333333,23,0.782608695652174,29,0.7586206896551724,29,0.5517241379310345,32,0.71875,6,6,0.5333333333333333,True
development,300,17,3,47,32,0.6808510638297872,0.1878770974528028,0.19768206465889898,0.24438209317074172,295.0,0.625,0.65625,0.59375,0.53125,0.5,0.3125,0.28125,6,0.6666666666666666,12,0.4166666666666667,5,1.0,6,0.8333333333333334,12,0.8333333333333334,6,0.5,5,5,0.4166666666666667,False
development,300,17,4,12,8,0.6666666666666666,0.2205897357412491,0.2205897357412491,0.37987545067190787,407.5,0.625,0.875,0.625,0.625,0.625,0.375,0.25,0,,7,0.7142857142857143,0,,1,0.0,1,1.0,3,0.6666666666666666,1,1,0.7142857142857143,False
development,300,17,5,4,1,0.25,0.0,0.022008862629246777,0.022008862629246777,365.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,0.0,0,,1,0.0,0,,1,1.0,0,0,,False
development,300,18,1,571,384,0.6725043782837128,0.20451550879767177,0.2510762751853356,0.29621421465679393,145.0,0.5520833333333334,0.6796875,0.6276041666666666,0.5572916666666666,0.5078125,0.3932291666666667,0.3229166666666667,77,0.7402597402597403,100,0.7,92,0.6413043478260869,104,0.6346153846153846,96,0.6875,102,0.6470588235294118,6,6,0.6346153846153846,True
development,300,18,2,150,104,0.6933333333333334,0.1933422264777117,0.22062965023294934,0.24849111460198842,170.0,0.5865384615384616,0.6826923076923077,0.6346153846153846,0.5480769230769231,0.49038461538461536,0.33653846153846156,0.25,14,0.5714285714285714,23,0.6086956521739131,29,0.6896551724137931,28,0.7142857142857143,25,0.8,31,0.7096774193548387,6,6,0.5714285714285714,True
development,300,18,3,42,25,0.5952380952380952,0.16353887399463773,0.17592592592592626,0.17592592592592626,325.0,0.6,0.72,0.6,0.52,0.48,0.36,0.32,5,0.4,9,0.3333333333333333,8,0.75,8,0.875,5,0.6,7,0.5714285714285714,4,4,0.3333333333333333,False
development,300,18,4,15,9,0.6,0.09589178356713372,0.15315315315315478,0.26409185803757884,340.0,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,2,0.0,5,0.6,2,1.0,1,1.0,2,0.5,3,0.6666666666666666,0,0,,False
development,300,18,5,4,2,0.5,0.3148148148148199,0.30730072761092386,0.32581924612944324,250.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,0.5,1,0.0,0,,0,,0,,1,1.0,0,0,,False
development,300,19,1,578,395,0.6833910034602076,0.18091451292246732,0.22562674094707563,0.2911438443353323,130.0,0.5974683544303797,0.6481012658227848,0.5949367088607594,0.5265822784810127,0.4835443037974684,0.379746835443038,0.32151898734177214,77,0.7012987012987013,96,0.6875,102,0.6862745098039216,104,0.6923076923076923,94,0.6808510638297872,105,0.6571428571428571,6,6,0.6571428571428571,True
development,300,19,2,142,99,0.6971830985915493,0.21215596330275494,0.25442043222004035,0.2868852459016396,235.0,0.5959595959595959,0.6868686868686869,0.6363636363636364,0.5757575757575758,0.5353535353535354,0.3939393939393939,0.30303030303030304,20,0.6,24,0.625,21,0.8571428571428571,22,0.6818181818181818,25,0.68,30,0.7333333333333333,6,6,0.6,True
development,300,19,3,40,25,0.625,0.18904109589041004,0.2081031307550639,0.24493554327808473,275.0,0.6,0.76,0.76,0.64,0.48,0.28,0.24,8,0.625,9,0.5555555555555556,2,0.5,6,0.8333333333333334,8,0.75,7,0.42857142857142855,5,5,0.42857142857142855,False
development,300,19,4,12,7,0.5833333333333334,0.10576923076923005,0.12787723785166422,0.1611721611721601,295.0,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,2,0.0,3,1.0,1,1.0,1,0.0,2,0.5,3,0.6666666666666666,0,0,,False
development,300,19,5,4,2,0.5,0.3148148148148199,0.30730072761092386,0.32581924612944324,190.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,0.5,0,,0,,1,0.0,0,,1,1.0,0,0,,False
development,300,20,1,626,419,0.6693290734824281,0.17525773195876485,0.22543950361944184,0.2830188679245336,125.0,0.6133651551312649,0.6420047732696897,0.5847255369928401,0.5322195704057279,0.47255369928400953,0.3723150357995227,0.30787589498806683,83,0.6265060240963856,101,0.6831683168316832,102,0.7156862745098039,117,0.6410256410256411,106,0.6792452830188679,117,0.6666666666666666,6,6,0.6265060240963856,True
development,300,20,2,157,104,0.6624203821656051,0.18700832826365224,0.2667522708898076,0.30454308288610754,237.5,0.6346153846153846,0.6634615384615384,0.625,0.5480769230769231,0.46153846153846156,0.36538461538461536,0.3076923076923077,22,0.6818181818181818,27,0.6666666666666666,24,0.625,28,0.6428571428571429,27,0.7407407407407407,29,0.6206896551724138,6,6,0.6206896551724138,True
development,300,20,3,43,26,0.6046511627906976,0.19943858073209048,0.18889140887235517,0.2347126695982234,210.0,0.5384615384615384,0.8076923076923077,0.7307692307692307,0.6538461538461539,0.5,0.38461538461538464,0.19230769230769232,7,0.8571428571428571,8,0.5,7,0.8571428571428571,6,0.8333333333333334,6,0.16666666666666666,9,0.4444444444444444,6,6,0.16666666666666666,False
development,300,20,4,14,11,0.7857142857142857,0.19578754578754337,0.1611721611721601,0.22666666666666893,260.0,0.45454545454545453,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.36363636363636365,0,,3,1.0,1,1.0,0,,5,0.8,5,0.6,0,0,,False
development,300,20,5,2,2,1.0,0.5034173430158033,0.39093369070938044,0.419553938466746,292.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,,0,,0,,0,,0,,2,1.0,0,0,,False
development,300,21,1,634,414,0.6529968454258676,0.20498381174384156,0.2577579327579337,0.3236004704835169,140.0,0.5676328502415459,0.7004830917874396,0.6352657004830918,0.5917874396135265,0.5096618357487923,0.4106280193236715,0.34057971014492755,84,0.6190476190476191,101,0.6138613861386139,99,0.6868686868686869,125,0.616,106,0.7169811320754716,119,0.6638655462184874,6,6,0.6138613861386139,True
development,300,21,2,177,123,0.6949152542372882,0.1759776536312814,0.19745222929935993,0.295180722891566,180.0,0.6016260162601627,0.6666666666666666,0.6260162601626016,0.5609756097560976,0.43902439024390244,0.35772357723577236,0.2845528455284553,25,0.72,30,0.7,25,0.76,37,0.7567567567567568,26,0.7692307692307693,34,0.5,6,6,0.5,True
development,300,21,3,39,21,0.5384615384615384,0.21036585365853583,0.21036585365853583,0.23427405644338883,300.0,0.5714285714285714,0.8571428571428571,0.6190476190476191,0.6190476190476191,0.5238095238095238,0.2857142857142857,0.19047619047619047,6,0.8333333333333334,7,0.7142857142857143,5,0.8,6,0.8333333333333334,5,0.2,10,0.1,4,3,0.1,False
development,300,21,4,13,9,0.6923076923076923,0.09236363636363297,0.12393162393162298,0.26580645161290767,310.0,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0,,1,1.0,0,,1,1.0,4,0.75,7,0.5714285714285714,1,1,0.5714285714285714,False
development,300,21,5,3,3,1.0,0.2939716312056772,0.2939716312056772,0.2939716312056772,260.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,,0,,0,,0,,0,,3,1.0,0,0,,False
development,300,22,1,661,456,0.6898638426626323,0.206042816522163,0.2535664054651327,0.3001664816870159,125.0,0.6052631578947368,0.6907894736842105,0.6359649122807017,0.5657894736842105,0.5087719298245614,0.39035087719298245,0.33771929824561403,93,0.6559139784946236,106,0.6698113207547169,101,0.6732673267326733,129,0.6744186046511628,107,0.7289719626168224,125,0.728,6,6,0.6559139784946236,True
development,300,22,2,170,119,0.7,0.1331592689295,0.21069571676157434,0.31291028446389674,165.0,0.6302521008403361,0.6302521008403361,0.5798319327731093,0.4957983193277311,0.453781512605042,0.37815126050420167,0.2689075630252101,25,0.68,29,0.6896551724137931,26,0.7692307692307693,36,0.75,26,0.5769230769230769,28,0.7142857142857143,6,6,0.5769230769230769,True
development,300,22,3,41,24,0.5853658536585366,0.14885830068245684,0.22027610899764144,0.2219701266780108,242.5,0.7083333333333334,0.625,0.5833333333333334,0.5,0.375,0.3333333333333333,0.20833333333333334,7,0.7142857142857143,6,0.6666666666666666,4,0.75,8,0.5,11,0.45454545454545453,5,0.6,4,4,0.45454545454545453,False
development,300,22,4,14,8,0.5714285714285714,0.3078528355060758,0.34278685761023914,0.460047855787949,442.5,0.5,0.75,0.75,0.625,0.625,0.5,0.375,2,0.5,1,1.0,1,1.0,4,0.25,5,0.8,1,0.0,0,0,,False
development,300,22,5,4,3,0.75,0.09440175631174356,0.09440175631174356,0.2206366630076802,270.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1,0.0,0,,0,,2,1.0,0,,1,1.0,0,0,,False
development,300,23,1,673,467,0.6939078751857355,0.19875776397515552,0.24380952380952403,0.3003329633740311,100.0,0.6359743040685225,0.6852248394004282,0.6252676659528907,0.5781584582441114,0.49464668094218417,0.3811563169164882,0.29978586723768735,96,0.6458333333333334,106,0.660377358490566,101,0.6831683168316832,129,0.6821705426356589,117,0.7606837606837606,124,0.717741935483871,6,6,0.6458333333333334,True
development,300,23,2,168,118,0.7023809523809523,0.17948717948717832,0.21870414046121373,0.2965517962881597,155.0,0.6271186440677966,0.652542372881356,0.576271186440678,0.5169491525423728,0.4661016949152542,0.3644067796610169,0.288135593220339,28,0.8214285714285714,27,0.7407407407407407,26,0.6538461538461539,36,0.6388888888888888,23,0.6956521739130435,28,0.6785714285714286,6,6,0.6388888888888888,True
development,300,23,3,39,26,0.6666666666666666,0.20954688866081272,0.28281913782297113,0.3256736327256577,215.0,0.6923076923076923,0.6923076923076923,0.6538461538461539,0.6153846153846154,0.5384615384615384,0.4230769230769231,0.3076923076923077,3,0.3333333333333333,7,1.0,4,0.5,12,0.75,6,0.5,7,0.5714285714285714,4,4,0.5,False
development,300,23,4,11,5,0.45454545454545453,0.06752988047808724,0.34072022160665066,0.3933518005540144,340.0,0.6,0.6,0.4,0.4,0.4,0.4,0.2,1,0.0,0,,2,1.0,3,0.3333333333333333,3,0.6666666666666666,2,0.0,0,0,,False
development,300,23,5,2,1,0.5,0.4673913043478249,0.3978260869565206,0.4673913043478249,515.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0,,0,,1,1.0,0,,0,,0,0,,False
development,360,0,1,641,437,0.6817472698907956,0.1980330800178827,0.2286742034943587,0.2781456953642399,85.0,0.6178489702517163,0.6933638443935927,0.6361556064073226,0.585812356979405,0.4988558352402746,0.3707093821510298,0.30434782608695654,89,0.6404494382022472,98,0.6632653061224489,96,0.6354166666666666,122,0.6639344262295082,112,0.7321428571428571,124,0.7338709677419355,6,6,0.6354166666666666,True
development,360,0,2,159,112,0.7044025157232704,0.21582114204813613,0.2560839190358634,0.30342662032802875,230.0,0.5892857142857143,0.7767857142857143,0.6785714285714286,0.6160714285714286,0.5625,0.41964285714285715,0.32142857142857145,28,0.75,22,0.6363636363636364,28,0.75,35,0.6857142857142857,22,0.6818181818181818,24,0.7083333333333334,6,6,0.6363636363636364,True
development,360,0,3,40,31,0.775,0.2293505674653215,0.35652173913043916,0.35652173913043916,290.0,0.5483870967741935,0.6774193548387096,0.6451612903225806,0.6129032258064516,0.5161290322580645,0.45161290322580644,0.3870967741935484,6,1.0,8,1.0,3,0.3333333333333333,10,0.7,7,0.7142857142857143,6,0.6666666666666666,5,5,0.6666666666666666,False
development,360,0,4,8,3,0.375,0.0,0.2590559824368839,0.2854006586169069,280.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,,0,,1,1.0,3,0.3333333333333333,2,0.5,2,0.0,0,0,,False
development,360,0,5,1,1,1.0,0.4673913043478249,0.3978260869565206,0.4673913043478249,455.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,,0,,0,,1,1.0,0,,0,,0,0,,False
development,360,1,1,623,420,0.6741573033707865,0.22897879091516335,0.23833500868134866,0.28193214586159554,115.0,0.5642857142857143,0.7261904761904762,0.6666666666666666,0.6071428571428571,0.5357142857142857,0.4142857142857143,0.3238095238095238,88,0.6931818181818182,93,0.6344086021505376,92,0.5978260869565217,121,0.6694214876033058,113,0.7522123893805309,116,0.6810344827586207,6,6,0.5978260869565217,True
development,360,1,2,160,113,0.70625,0.1884057971014536,0.2140845070422547,0.24713958810068626,200.0,0.5486725663716814,0.7168141592920354,0.672566371681416,0.5929203539823009,0.49557522123893805,0.3893805309734513,0.2831858407079646,19,0.8947368421052632,25,0.76,29,0.7241379310344828,34,0.6764705882352942,22,0.5,31,0.7096774193548387,6,6,0.5,True
