role,partition,ref_min,hour,parent_entry_ts,outcome_class,recovery_win,snapshot_min,close_R,running_mfe_from_entry_R,running_mae_from_entry_R,closes_above_H,closes_le_H
CLOCK_SUPPORT,development,360,16,2022-06-07 18:10:00+00:00,REC_FAIL,False,5,0.054263565891473124,0.04651162790697854,0.031007751937983857,1,0
CLOCK_SUPPORT,development,360,16,2022-06-07 18:10:00+00:00,REC_FAIL,False,10,0.08527131782945697,0.04651162790697854,0.031007751937983857,2,0
CLOCK_SUPPORT,development,360,16,2022-06-07 18:10:00+00:00,REC_FAIL,False,15,-0.031007751937983857,0.058139534883720416,0.08139534883720968,2,1
CLOCK_SUPPORT,development,360,16,2022-07-14 16:00:00+00:00,REC_FAIL,False,5,-0.08928571428571769,0.0,0.1607142857142876,0,1
CLOCK_SUPPORT,development,360,16,2022-07-14 16:00:00+00:00,REC_FAIL,False,10,-0.10119047619047722,0.0,0.17261904761904714,0,2
CLOCK_SUPPORT,development,360,16,2022-07-14 16:00:00+00:00,REC_FAIL,False,15,-0.05357142857143061,0.0,0.17261904761904714,0,3
CLOCK_SUPPORT,development,360,16,2022-08-12 18:40:00+00:00,REC_TARGET,True,5,0.18248175182481785,0.1532846715328476,0.007299270072991262,1,0
CLOCK_SUPPORT,development,360,16,2022-08-12 18:40:00+00:00,REC_TARGET,True,10,0.2116788321167881,0.34306569343065674,0.007299270072991262,2,0
CLOCK_SUPPORT,development,360,16,2022-08-21 16:45:00+00:00,REC_FAIL,False,5,0.26388888888888357,0.05555555555555391,0.0833333333333358,1,0
CLOCK_SUPPORT,development,360,16,2022-08-21 16:45:00+00:00,REC_FAIL,False,10,0.18055555555554775,0.05555555555555391,0.1805555555555576,2,0
CLOCK_SUPPORT,development,360,16,2022-08-21 16:45:00+00:00,REC_FAIL,False,15,0.2916666666666556,0.0833333333333358,0.1805555555555576,3,0
CLOCK_SUPPORT,development,360,16,2022-08-21 16:45:00+00:00,REC_FAIL,False,30,0.1527777777777757,0.0833333333333358,0.1805555555555576,6,0
CLOCK_SUPPORT,development,360,16,2022-09-17 16:00:00+00:00,REC_FAIL,False,5,0.01250000000000644,0.025000000000003998,0.11249999999999578,1,0
CLOCK_SUPPORT,development,360,16,2022-09-17 16:00:00+00:00,REC_FAIL,False,10,0.050000000000007996,0.025000000000003998,0.11249999999999578,2,0
CLOCK_SUPPORT,development,360,16,2022-09-17 16:00:00+00:00,REC_FAIL,False,15,0.03750000000000155,0.025000000000003998,0.12499999999999334,3,0
CLOCK_SUPPORT,development,360,16,2022-09-17 16:00:00+00:00,REC_FAIL,False,30,0.11250000000000467,0.22500000000000045,0.12499999999999334,6,0
CLOCK_SUPPORT,development,360,16,2022-09-19 19:00:00+00:00,REC_FAIL,False,5,0.06134969325153465,0.07361963190183897,0.04294478527607382,1,0
CLOCK_SUPPORT,development,360,16,2022-09-19 19:00:00+00:00,REC_FAIL,False,10,0.06134969325153465,0.11656441717791279,0.04294478527607382,2,0
CLOCK_SUPPORT,development,360,16,2022-09-19 19:00:00+00:00,REC_FAIL,False,15,0.1840490797545996,0.2147239263803691,0.04294478527607382,3,0
CLOCK_SUPPORT,development,360,16,2022-09-19 19:00:00+00:00,REC_FAIL,False,30,0.11042944785276063,0.2576687116564429,0.04294478527607382,6,0
CLOCK_SUPPORT,development,360,16,2022-09-19 19:00:00+00:00,REC_FAIL,False,60,0.1226993865030693,0.2576687116564429,0.04294478527607382,12,0
CLOCK_SUPPORT,development,360,16,2022-09-26 18:05:00+00:00,REC_FAIL,False,5,0.20610687022901078,0.022900763358779577,0.06870229007633331,1,0
CLOCK_SUPPORT,development,360,16,2022-09-26 18:05:00+00:00,REC_FAIL,False,10,0.16030534351145162,0.038167938931301104,0.06870229007633331,2,0
CLOCK_SUPPORT,development,360,16,2022-09-26 18:05:00+00:00,REC_FAIL,False,15,0.267175572519086,0.06870229007633874,0.06870229007633331,3,0
CLOCK_SUPPORT,development,360,16,2022-09-26 18:05:00+00:00,REC_FAIL,False,30,0.2519083969465699,0.08396946564885484,0.08396946564885484,6,0
CLOCK_SUPPORT,development,360,16,2022-09-26 18:05:00+00:00,REC_FAIL,False,60,0.3511450381679409,0.1450381679389355,0.08396946564885484,12,0
CLOCK_SUPPORT,development,360,16,2022-10-05 16:05:00+00:00,REC_TARGET,True,5,0.1111111111111111,0.0317460317460253,0.1111111111111111,1,0
CLOCK_SUPPORT,development,360,16,2022-10-05 16:05:00+00:00,REC_TARGET,True,10,0.15873015873016033,0.0317460317460253,0.14285714285714768,2,0
CLOCK_SUPPORT,development,360,16,2022-10-05 16:05:00+00:00,REC_TARGET,True,15,0.19047619047618564,0.1111111111111111,0.14285714285714768,3,0
CLOCK_SUPPORT,development,360,16,2022-10-05 16:05:00+00:00,REC_TARGET,True,30,0.2857142857142841,0.19047619047618564,0.14285714285714768,6,0
CLOCK_SUPPORT,development,360,16,2022-10-11 16:45:00+00:00,REC_FAIL,False,5,-0.015151515151517516,0.04545454545454717,0.09090909090908895,0,1
CLOCK_SUPPORT,development,360,16,2022-10-11 16:45:00+00:00,REC_FAIL,False,10,0.0,0.04545454545454717,0.13636363636363613,0,2
CLOCK_SUPPORT,development,360,16,2022-10-11 16:45:00+00:00,REC_FAIL,False,15,0.015151515151512134,0.04545454545454717,0.13636363636363613,1,2
CLOCK_SUPPORT,development,360,16,2022-10-17 23:35:00+00:00,REC_FAIL,False,5,0.2,0.06250000000000083,0.024999999999999446,1,0
CLOCK_SUPPORT,development,360,16,2022-10-17 23:35:00+00:00,REC_FAIL,False,10,0.3374999999999992,0.16249999999999862,0.024999999999999446,2,0
CLOCK_SUPPORT,development,360,16,2022-10-17 23:35:00+00:00,REC_FAIL,False,15,0.2499999999999989,0.16249999999999862,0.024999999999999446,3,0
CLOCK_SUPPORT,development,360,16,2022-10-17 23:35:00+00:00,REC_FAIL,False,30,0.07499999999999833,0.16249999999999862,0.12500000000000167,6,0
CLOCK_SUPPORT,development,360,16,2022-10-17 23:35:00+00:00,REC_FAIL,False,60,0.09999999999999779,0.16249999999999862,0.13749999999999918,12,0
CLOCK_SUPPORT,development,360,16,2022-11-24 16:00:00+00:00,REC_FAIL,False,5,0.16129032258064727,0.15395894428152587,0.026392961876831295,1,0
CLOCK_SUPPORT,development,360,16,2022-11-24 16:00:00+00:00,REC_FAIL,False,10,0.09970674486803743,0.15395894428152587,0.026392961876831295,2,0
CLOCK_SUPPORT,development,360,16,2022-11-24 16:00:00+00:00,REC_FAIL,False,15,0.19354838709677671,0.1627565982404705,0.026392961876831295,3,0
CLOCK_SUPPORT,development,360,16,2022-11-24 16:00:00+00:00,REC_FAIL,False,30,0.18475073313783208,0.25953079178885624,0.026392961876831295,6,0
CLOCK_SUPPORT,development,360,16,2022-11-24 16:00:00+00:00,REC_FAIL,False,60,0.06598240469208475,0.25953079178885624,0.07917888563049909,12,0
CLOCK_SUPPORT,development,360,16,2022-11-26 01:20:00+00:00,REC_FAIL,False,5,-0.019531249999999636,0.023437500000000947,0.05664062499999998,0,1
CLOCK_SUPPORT,development,360,16,2022-11-26 01:20:00+00:00,REC_FAIL,False,10,-0.019531249999999636,0.023437500000000947,0.06640624999999806,0,2
CLOCK_SUPPORT,development,360,16,2022-11-26 01:20:00+00:00,REC_FAIL,False,15,0.021484375000002026,0.023437500000000947,0.06640624999999806,1,2
CLOCK_SUPPORT,development,360,16,2022-12-04 16:00:00+00:00,REC_FAIL,False,5,0.017964071856288125,0.04790419161677188,0.06586826347304937,1,0
CLOCK_SUPPORT,development,360,16,2022-12-04 16:00:00+00:00,REC_FAIL,False,10,-0.0718562874251525,0.2035928143712619,0.14371257485029437,1,1
CLOCK_SUPPORT,development,360,16,2022-12-04 16:00:00+00:00,REC_FAIL,False,15,-0.0718562874251525,0.2035928143712619,0.20958083832334373,1,2
CLOCK_SUPPORT,development,360,16,2023-01-01 18:05:00+00:00,REC_FAIL,False,5,0.04672897196261574,0.03271028037383018,0.14953271028037368,1,0
CLOCK_SUPPORT,development,360,16,2023-01-01 18:05:00+00:00,REC_FAIL,False,10,0.11214953271028441,0.03271028037383018,0.14953271028037368,2,0
CLOCK_SUPPORT,development,360,16,2023-01-01 18:05:00+00:00,REC_FAIL,False,15,0.03271028037383018,0.06542056074766037,0.14953271028037368,3,0
CLOCK_SUPPORT,development,360,16,2023-01-02 19:45:00+00:00,REC_TARGET,True,5,0.1194029850746272,0.09950248756219154,0.0,1,0
CLOCK_SUPPORT,development,360,16,2023-01-02 19:45:00+00:00,REC_TARGET,True,10,0.2263681592039788,0.1915422885572142,0.0,2,0
CLOCK_SUPPORT,development,360,16,2023-01-02 19:45:00+00:00,REC_TARGET,True,15,0.16417910447761405,0.1915422885572142,0.0,3,0
CLOCK_SUPPORT,development,360,16,2023-01-02 19:45:00+00:00,REC_TARGET,True,30,0.27860696517413014,0.30845771144278805,0.0,6,0
CLOCK_SUPPORT,development,360,16,2023-01-02 19:45:00+00:00,REC_TARGET,True,60,0.18407960199004972,0.30845771144278805,0.0,12,0
CLOCK_SUPPORT,development,360,16,2023-01-12 17:35:00+00:00,REC_FAIL,False,5,-0.04735883424407975,0.001821493624774538,0.1557377049180321,0,1
CLOCK_SUPPORT,development,360,16,2023-01-12 17:35:00+00:00,REC_FAIL,False,10,0.025500910746811177,0.001821493624774538,0.1557377049180321,1,1
CLOCK_SUPPORT,development,360,16,2023-01-12 17:35:00+00:00,REC_FAIL,False,15,0.051001821493622354,0.03005464480874429,0.1557377049180321,2,1
CLOCK_SUPPORT,development,360,16,2023-01-12 17:35:00+00:00,REC_FAIL,False,30,-0.06921675774134832,0.039162112932607275,0.21766848816028875,3,3
CLOCK_SUPPORT,development,360,16,2023-01-27 17:00:00+00:00,REC_TARGET,True,5,0.21342134213421182,0.11771177117711665,0.0033003300330034166,1,0
CLOCK_SUPPORT,development,360,16,2023-01-27 17:00:00+00:00,REC_TARGET,True,10,0.3410341034103387,0.2706270627062684,0.0033003300330034166,2,0
CLOCK_SUPPORT,development,360,16,2023-01-27 17:00:00+00:00,REC_TARGET,True,15,0.32783278327832505,0.3025302530253001,0.0033003300330034166,3,0
CLOCK_SUPPORT,development,360,16,2023-02-02 17:00:00+00:00,REC_TARGET,True,5,0.09640287769784193,0.01294964028777027,0.13525179856115274,1,0
CLOCK_SUPPORT,development,360,16,2023-02-02 17:00:00+00:00,REC_TARGET,True,10,0.027338129496400496,0.020143884892085382,0.13525179856115274,2,0
CLOCK_SUPPORT,development,360,16,2023-02-02 17:00:00+00:00,REC_TARGET,True,15,0.21151079136690418,0.12374100719424243,0.13525179856115274,3,0
CLOCK_SUPPORT,development,360,16,2023-02-02 17:00:00+00:00,REC_TARGET,True,30,0.15827338129496316,0.15539568345323812,0.13525179856115274,6,0
CLOCK_SUPPORT,development,360,16,2023-02-11 21:45:00+00:00,REC_TARGET,True,5,0.26683937823834647,0.08808290155441073,0.10103626943004664,1,0
CLOCK_SUPPORT,development,360,16,2023-02-11 21:45:00+00:00,REC_TARGET,True,10,0.4507772020725384,0.31606217616581267,0.10103626943004664,2,0
CLOCK_SUPPORT,development,360,16,2023-02-12 16:15:00+00:00,REC_FAIL,False,5,0.19544364508393325,0.12949640287769854,0.03717026378897167,1,0
CLOCK_SUPPORT,development,360,16,2023-02-12 16:15:00+00:00,REC_FAIL,False,10,0.06834532374100555,0.12949640287769854,0.0647482014388514,2,0
CLOCK_SUPPORT,development,360,16,2023-02-12 16:15:00+00:00,REC_FAIL,False,15,0.013189448441246088,0.12949640287769854,0.151079136690649,3,0
CLOCK_SUPPORT,development,360,16,2023-02-12 16:15:00+00:00,REC_FAIL,False,30,0.005995203836929266,0.12949640287769854,0.151079136690649,5,1
CLOCK_SUPPORT,development,360,16,2023-02-17 17:05:00+00:00,REC_TARGET,True,5,0.06352087114337572,0.11615245009074379,0.0036297640653337286,1,0
CLOCK_SUPPORT,development,360,16,2023-02-17 17:05:00+00:00,REC_TARGET,True,10,0.06533575317603936,0.17967332123411953,0.0036297640653337286,2,0
CLOCK_SUPPORT,development,360,16,2023-02-17 17:05:00+00:00,REC_TARGET,True,15,0.029038112522682725,0.17967332123411953,0.04174228675136045,3,0
CLOCK_SUPPORT,development,360,16,2023-02-17 17:05:00+00:00,REC_TARGET,True,30,0.1488203266787667,0.17967332123411953,0.0907441016333948,6,0
CLOCK_SUPPORT,development,360,16,2023-02-17 17:05:00+00:00,REC_TARGET,True,60,0.2032667876587984,0.37749546279491414,0.0907441016333948,12,0
CLOCK_SUPPORT,development,360,16,2023-03-19 16:00:00+00:00,REC_FAIL,False,5,-0.0011098779134308793,0.02663706992230956,0.11209766925638082,0,1
CLOCK_SUPPORT,development,360,16,2023-03-19 16:00:00+00:00,REC_FAIL,False,10,0.15982241953384949,0.15205327413984515,0.13984461709212126,1,1
CLOCK_SUPPORT,development,360,16,2023-03-19 16:00:00+00:00,REC_FAIL,False,15,0.2130965593784686,0.20865704772474902,0.13984461709212126,2,1
CLOCK_SUPPORT,development,360,16,2023-03-19 16:00:00+00:00,REC_FAIL,False,30,0.16981132075471556,0.2674805771365147,0.13984461709212126,5,1
CLOCK_SUPPORT,development,360,16,2023-03-19 16:00:00+00:00,REC_FAIL,False,60,-0.018867924528301293,0.2674805771365147,0.16204217536071125,10,2
CLOCK_SUPPORT,development,360,16,2023-04-16 16:50:00+00:00,REC_FAIL,False,5,0.01428571428571477,0.0547619047619038,0.05714285714285908,1,0
CLOCK_SUPPORT,development,360,16,2023-04-16 16:50:00+00:00,REC_FAIL,False,10,-0.14047619047619242,0.0547619047619038,0.18333333333332827,1,1
CLOCK_SUPPORT,development,360,16,2023-04-16 16:50:00+00:00,REC_FAIL,False,15,-0.157142857142854,0.0547619047619038,0.19761904761904303,1,2
CLOCK_SUPPORT,development,360,16,2023-04-22 16:00:00+00:00,REC_FAIL,False,5,0.17274472168905897,0.07101727447216694,0.011516314779271052,1,0
CLOCK_SUPPORT,development,360,16,2023-04-22 16:00:00+00:00,REC_FAIL,False,10,0.2245681381957787,0.17274472168905897,0.011516314779271052,2,0
CLOCK_SUPPORT,development,360,16,2023-04-22 16:00:00+00:00,REC_FAIL,False,15,0.17274472168905897,0.17274472168905897,0.011516314779271052,3,0
CLOCK_SUPPORT,development,360,16,2023-04-22 16:00:00+00:00,REC_FAIL,False,30,0.14587332053742877,0.17274472168905897,0.011516314779271052,6,0
CLOCK_SUPPORT,development,360,16,2023-04-22 16:00:00+00:00,REC_FAIL,False,60,0.07485604606526183,0.17274472168905897,0.05182341650671973,12,0
CLOCK_SUPPORT,development,360,16,2023-04-25 17:55:00+00:00,REC_FAIL,False,5,0.036613272311208686,0.07093821510297191,0.0869565217391308,1,0
CLOCK_SUPPORT,development,360,16,2023-04-25 17:55:00+00:00,REC_FAIL,False,10,0.12814645308924666,0.0732265446224255,0.0869565217391308,2,0
CLOCK_SUPPORT,development,360,16,2023-04-25 17:55:00+00:00,REC_FAIL,False,15,0.12356979405033948,0.09153318077802984,0.0869565217391308,3,0
CLOCK_SUPPORT,development,360,16,2023-04-25 17:55:00+00:00,REC_FAIL,False,30,0.05949656750572021,0.18993135011441234,0.11899313501144042,5,1
CLOCK_SUPPORT,development,360,16,2023-04-28 16:55:00+00:00,REC_TARGET,True,5,0.42544459644322946,0.17373461012311794,0.060191518467853075,1,0
CLOCK_SUPPORT,development,360,16,2023-04-28 16:55:00+00:00,REC_TARGET,True,10,0.5896032831737374,0.3474692202462359,0.060191518467853075,2,0
CLOCK_SUPPORT,development,360,16,2023-05-05 16:00:00+00:00,REC_FAIL,False,5,0.008154943934759537,0.03363914373088807,0.016309887869519073,1,0
CLOCK_SUPPORT,development,360,16,2023-05-05 16:00:00+00:00,REC_FAIL,False,10,0.009174311926602216,0.06422018348623723,0.016309887869519073,2,0
CLOCK_SUPPORT,development,360,16,2023-05-05 16:00:00+00:00,REC_FAIL,False,15,-0.053007135575946045,0.06422018348623723,0.0703363914373078,2,1
CLOCK_SUPPORT,development,360,16,2023-05-17 01:35:00+00:00,REC_FAIL,False,5,0.05307262569832979,0.008379888268156813,0.16480446927374734,1,0
CLOCK_SUPPORT,development,360,16,2023-05-17 01:35:00+00:00,REC_FAIL,False,10,0.005586592178777825,0.008379888268156813,0.17597765363129306,2,0
CLOCK_SUPPORT,development,360,16,2023-05-17 01:35:00+00:00,REC_FAIL,False,15,0.011173184357545725,0.008379888268156813,0.17877094972067206,3,0
CLOCK_SUPPORT,development,360,16,2023-06-11 18:15:00+00:00,REC_FAIL,False,5,-0.06799336650082982,0.0,0.16915422885572198,0,1
CLOCK_SUPPORT,development,360,16,2023-06-11 18:15:00+00:00,REC_FAIL,False,10,-0.03316749585406527,0.0,0.16915422885572198,0,2
CLOCK_SUPPORT,development,360,16,2023-06-11 18:15:00+00:00,REC_FAIL,False,15,-0.17910447761194126,0.0,0.2868988391376453,0,3
CLOCK_SUPPORT,development,360,16,2023-06-16 17:05:00+00:00,REC_TARGET,True,5,0.16559691912708774,0.014120667522465996,0.0680359435173287,1,0
CLOCK_SUPPORT,development,360,16,2023-06-16 17:05:00+00:00,REC_TARGET,True,10,0.17586649550706093,0.06546854942233654,0.0680359435173287,2,0
CLOCK_SUPPORT,development,360,16,2023-06-16 17:05:00+00:00,REC_TARGET,True,15,0.18870346598202858,0.06546854942233654,0.0680359435173287,3,0
CLOCK_SUPPORT,development,360,16,2023-06-16 17:05:00+00:00,REC_TARGET,True,30,0.20539152759948673,0.06546854942233654,0.12195121951219368,6,0
CLOCK_SUPPORT,development,360,16,2023-06-20 16:30:00+00:00,REC_FAIL,False,5,0.056000000000002124,0.11466666666667417,0.09333333333333371,1,0
CLOCK_SUPPORT,development,360,16,2023-06-20 16:30:00+00:00,REC_FAIL,False,10,-0.06666666666666288,0.11466666666667417,0.18133333333332757,1,1
CLOCK_SUPPORT,development,360,16,2023-06-20 16:30:00+00:00,REC_FAIL,False,15,0.005333333333330377,0.11466666666667417,0.18133333333332757,2,1
CLOCK_SUPPORT,development,360,16,2023-06-27 21:35:00+00:00,REC_FAIL,False,5,0.14931237721021806,0.04911591355598966,0.017681728880157954,1,0
CLOCK_SUPPORT,development,360,16,2023-06-27 21:35:00+00:00,REC_FAIL,False,10,0.0628683693516704,0.0609037328094283,0.06876227897838971,2,0
CLOCK_SUPPORT,development,360,16,2023-06-27 21:35:00+00:00,REC_FAIL,False,15,0.129666011787825,0.0609037328094283,0.10216110019646352,3,0
CLOCK_SUPPORT,development,360,16,2023-06-27 21:35:00+00:00,REC_FAIL,False,30,-0.009823182711196535,0.0609037328094283,0.14931237721021806,5,1
CLOCK_SUPPORT,development,360,16,2023-06-30 01:05:00+00:00,REC_TARGET,True,5,0.06682966585166843,0.1352893235533825,0.0016299918500427414,1,0
CLOCK_SUPPORT,development,360,16,2023-06-30 01:05:00+00:00,REC_TARGET,True,10,0.09209453952730197,0.1352893235533825,0.0016299918500427414,2,0
CLOCK_SUPPORT,development,360,16,2023-06-30 01:05:00+00:00,REC_TARGET,True,15,0.19804400977994988,0.22086389568051928,0.0016299918500427414,3,0
CLOCK_SUPPORT,development,360,16,2023-06-30 17:15:00+00:00,REC_FAIL,False,5,-0.008049060942890296,0.0,0.07052510540436985,0,1
CLOCK_SUPPORT,development,360,16,2023-06-30 17:15:00+00:00,REC_FAIL,False,10,-0.029513223457263964,0.0,0.09198926791874351,0,2
CLOCK_SUPPORT,development,360,16,2023-06-30 17:15:00+00:00,REC_FAIL,False,15,-0.03947872748179435,0.0,0.09198926791874351,0,3
CLOCK_SUPPORT,development,360,16,2023-07-06 00:05:00+00:00,REC_TARGET,True,5,0.422649140546005,0.16177957532861478,0.04853387259858623,1,0
CLOCK_SUPPORT,development,360,16,2023-07-06 00:05:00+00:00,REC_TARGET,True,10,0.3619817997977758,0.16177957532861478,0.06774519716885755,2,0
CLOCK_SUPPORT,development,360,16,2023-07-10 18:40:00+00:00,REC_TARGET,True,5,0.0157593123209158,0.09742120343839226,0.08166189111748155,1,0
CLOCK_SUPPORT,development,360,16,2023-07-10 18:40:00+00:00,REC_TARGET,True,10,0.10458452722063089,0.09742120343839226,0.08739255014326634,2,0
CLOCK_SUPPORT,development,360,16,2023-07-10 18:40:00+00:00,REC_TARGET,True,15,0.15759312320916816,0.09742120343839226,0.08739255014326634,3,0
CLOCK_SUPPORT,development,360,16,2023-07-10 18:40:00+00:00,REC_TARGET,True,30,0.14183381088825237,0.20487106017191553,0.15472779369627576,6,0
CLOCK_SUPPORT,development,360,16,2023-07-26 03:00:00+00:00,REC_FAIL,False,5,-0.037499999999997424,0.0,0.0681818181818168,0,1
CLOCK_SUPPORT,development,360,16,2023-07-26 03:00:00+00:00,REC_FAIL,False,10,-0.07386363636363387,0.0,0.08522727272727201,0,2
CLOCK_SUPPORT,development,360,16,2023-07-26 03:00:00+00:00,REC_FAIL,False,15,-0.0920454545454541,0.0,0.10681818181817926,0,3
CLOCK_SUPPORT,development,360,16,2023-08-12 16:15:00+00:00,REC_FAIL,False,5,0.29680365296804556,0.23287671232877846,0.004566210045651508,1,0
CLOCK_SUPPORT,development,360,16,2023-08-12 16:15:00+00:00,REC_FAIL,False,10,0.19634703196346906,0.23287671232877846,0.004566210045651508,2,0
CLOCK_SUPPORT,development,360,16,2023-08-12 16:15:00+00:00,REC_FAIL,False,15,0.21461187214612376,0.23287671232877846,0.031963470319625445,3,0
CLOCK_SUPPORT,development,360,16,2023-08-12 16:15:00+00:00,REC_FAIL,False,30,0.31050228310503253,0.23287671232877846,0.04566210045661241,6,0
CLOCK_SUPPORT,development,360,16,2023-08-12 16:15:00+00:00,REC_FAIL,False,60,-0.15525114155250816,0.23287671232877846,0.33789954337899025,11,1
CLOCK_SUPPORT,development,360,16,2023-10-26 20:55:00+00:00,REC_FAIL,False,5,0.07228116710875453,0.06100795755968091,0.09681697612732154,1,0
CLOCK_SUPPORT,development,360,16,2023-10-26 20:55:00+00:00,REC_FAIL,False,10,-0.035809018567640634,0.06100795755968091,0.11936339522546408,1,1
CLOCK_SUPPORT,development,360,16,2023-10-26 20:55:00+00:00,REC_FAIL,False,15,-0.11671087533156634,0.06100795755968091,0.21220159151193665,1,2
