entry_ts,entry_px,exit_ts,exit_px,exit_reason,pnl_0bps,H,L,range,target_px,stop_px,execution_start,execution_end,partition,exec_min,execution_utc,zone,tie_order,entry_f,target_ext,stop_f,accepted,decision,blocked_by_zone,portfolio
2022-06-27 11:05:00+00:00,1230.74,2022-06-27 11:55:00+00:00,1219.12,CLOSE_INVALIDATION,-5.120737117506591,1237.06,1211.78,25.279999999999973,1243.3799999999999,1220.628,2022-06-27 10:00:00+00:00,2022-06-27 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2022-06-28 11:50:00+00:00,1221.32,2022-06-28 14:35:00+00:00,1200.87,CLOSE_INVALIDATION,-8.772089214947753,1234.0,1183.28,50.72000000000003,1246.68,1201.032,2022-06-28 10:00:00+00:00,2022-06-28 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-07-05 05:35:00+00:00,1159.892,2022-07-05 06:10:00+00:00,1171.512,TARGET,4.609087052932459,1164.54,1141.3,23.24000000000001,1171.512,1149.434,2022-07-05 05:00:00+00:00,2022-07-05 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2022-07-05 19:20:00+00:00,1127.848,2022-07-05 19:40:00+00:00,1148.4,TARGET,8.711156822550592,1133.72,1075.0,58.72000000000003,1148.4,1095.552,2022-07-05 16:00:00+00:00,2022-07-05 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-07-06 09:30:00+00:00,1145.134,2022-07-06 11:00:00+00:00,1140.24,TIME_EXIT,-2.5368678250754946,1153.66,1111.03,42.63000000000011,1166.449,1125.9505,2022-07-06 05:00:00+00:00,2022-07-06 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2022-07-06 09:35:00+00:00,1144.32,2022-07-06 11:20:00+00:00,1129.84,CLOSE_INVALIDATION,-6.726901565995524,1150.36,1120.16,30.199999999999818,1157.9099999999999,1130.73,2022-07-06 09:00:00+00:00,2022-07-06 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0500,ETH_S5B_development
2022-07-06 18:25:00+00:00,1147.222,2022-07-06 18:35:00+00:00,1156.945,TARGET,3.837627939492117,1150.0,1122.22,27.779999999999973,1156.945,1131.943,2022-07-06 16:00:00+00:00,2022-07-06 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-07-07 09:55:00+00:00,1185.0739999999998,2022-07-07 13:40:00+00:00,1197.5299999999997,TARGET,4.855368019212225,1190.61,1162.93,27.679999999999836,1197.5299999999997,1172.618,2022-07-07 09:00:00+00:00,2022-07-07 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-07-11 13:10:00+00:00,1151.018,2022-07-11 13:30:00+00:00,1159.0774999999999,TARGET,3.101031261022747,1154.6,1136.69,17.909999999999854,1159.0774999999999,1142.9585,2022-07-11 09:00:00+00:00,2022-07-11 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-07-14 16:15:00+00:00,1140.257,2022-07-14 17:20:00+00:00,1167.3575,TARGET,11.483505209790424,1148.0,1070.57,77.43000000000006,1167.3575,1097.6705,2022-07-14 16:00:00+00:00,2022-07-14 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-07-21 10:50:00+00:00,1505.1675,2022-07-21 11:30:00+00:00,1485.47,CLOSE_INVALIDATION,-6.9432916934494155,1517.0,1469.67,47.32999999999993,1528.8325,1486.2355,2022-07-21 10:00:00+00:00,2022-07-21 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-07-22 06:15:00+00:00,1587.088,2022-07-22 07:25:00+00:00,1609.0179999999998,TARGET,6.508879658846789,1595.86,1552.0,43.8599999999999,1609.0179999999998,1567.3509999999999,2022-07-22 05:00:00+00:00,2022-07-22 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2022-07-25 09:20:00+00:00,1533.202,2022-07-25 11:05:00+00:00,1552.9975,TARGET,6.0556072846239095,1542.0,1498.01,43.99000000000001,1552.9975,1513.4065,2022-07-25 09:00:00+00:00,2022-07-25 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-08-04 05:20:00+00:00,1650.2479999999998,2022-08-04 06:20:00+00:00,1628.71,CLOSE_INVALIDATION,-6.9256858363105795,1659.11,1614.8,44.309999999999945,1672.4029999999998,1630.3084999999999,2022-08-04 05:00:00+00:00,2022-08-04 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2022-08-10 09:35:00+00:00,1697.338,2022-08-10 12:10:00+00:00,1714.5774999999999,TARGET,4.678393342987652,1705.0,1666.69,38.309999999999945,1714.5774999999999,1680.0985,2022-08-10 09:00:00+00:00,2022-08-10 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-08-23 12:30:00+00:00,1609.315,2022-08-23 14:00:00+00:00,1640.585,TARGET,9.315313658295588,1624.95,1562.41,62.539999999999964,1640.585,1584.299,2022-08-23 10:00:00+00:00,2022-08-23 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-08-25 12:15:00+00:00,1706.096,2022-08-25 15:00:00+00:00,1708.91,TIME_EXIT,0.42468981815797535,1715.5,1668.48,47.01999999999998,1727.255,1684.937,2022-08-25 09:00:00+00:00,2022-08-25 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-08-25 12:15:00+00:00,1704.65,2022-08-25 16:00:00+00:00,1700.44,TIME_EXIT,-1.6348575954008178,1715.5,1672.1,43.40000000000009,1726.35,1687.29,2022-08-25 10:00:00+00:00,2022-08-25 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2022-09-05 12:40:00+00:00,1571.335,2022-09-05 13:20:00+00:00,1581.745,TARGET,2.9124699698027228,1576.54,1555.72,20.819999999999936,1581.745,1563.007,2022-09-05 10:00:00+00:00,2022-09-05 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-09-05 13:40:00+00:00,1574.7839999999999,2022-09-05 14:20:00+00:00,1585.5075,TARGET,3.004752651792298,1579.55,1555.72,23.829999999999927,1585.5075,1564.0605,2022-09-05 09:00:00+00:00,2022-09-05 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-09-06 06:55:00+00:00,1663.1380000000001,2022-09-06 11:00:00+00:00,1662.79,TIME_EXIT,-0.5046215046496824,1675.4,1614.09,61.31000000000017,1693.7930000000001,1635.5484999999999,2022-09-06 05:00:00+00:00,2022-09-06 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2022-09-06 11:55:00+00:00,1669.24,2022-09-06 14:00:00+00:00,1648.85,CLOSE_INVALIDATION,-6.5075699120558,1677.61,1635.76,41.84999999999991,1688.0724999999998,1650.4075,2022-09-06 09:00:00+00:00,2022-09-06 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-09-06 11:55:00+00:00,1667.1475,2022-09-06 14:00:00+00:00,1648.85,CLOSE_INVALIDATION,-5.887666808125902,1677.61,1635.76,41.84999999999991,1688.0724999999998,1650.4075,2022-09-06 10:00:00+00:00,2022-09-06 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2022-09-07 16:30:00+00:00,1544.801,2022-09-07 17:05:00+00:00,1562.9975,TARGET,5.489593546353211,1550.0,1498.01,51.99000000000001,1562.9975,1516.2065,2022-09-07 16:00:00+00:00,2022-09-07 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-09-08 13:55:00+00:00,1636.352,2022-09-08 15:00:00+00:00,1642.59,TIME_EXIT,1.5060691098247152,1646.94,1594.0,52.940000000000055,1660.1750000000002,1612.529,2022-09-08 09:00:00+00:00,2022-09-08 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-09-13 07:40:00+00:00,1713.862,2022-09-13 10:45:00+00:00,1739.5320000000002,TARGET,7.088934348273135,1724.13,1672.79,51.340000000000146,1739.5320000000002,1690.759,2022-09-13 05:00:00+00:00,2022-09-13 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2022-09-14 06:40:00+00:00,1604.0,2022-09-14 11:00:00+00:00,1598.01,TIME_EXIT,-2.2672069825436676,1618.0,1548.0,70.0,1639.0,1572.5,2022-09-14 05:00:00+00:00,2022-09-14 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2022-09-26 09:25:00+00:00,1313.3419999999999,2022-09-26 14:20:00+00:00,1333.475,TARGET,7.264797135856438,1322.29,1277.55,44.74000000000001,1333.475,1293.209,2022-09-26 09:00:00+00:00,2022-09-26 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-09-26 19:45:00+00:00,1332.989,2022-09-26 22:00:00+00:00,1316.38,TIME_EXIT,-6.629983893340452,1337.97,1288.16,49.809999999999945,1350.4225000000001,1305.5935,2022-09-26 16:00:00+00:00,2022-09-26 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-09-29 11:35:00+00:00,1336.3200000000002,2022-09-29 12:35:00+00:00,1320.0,CLOSE_INVALIDATION,-6.506321839080497,1344.21,1312.65,31.559999999999945,1352.1,1323.6960000000001,2022-09-29 10:00:00+00:00,2022-09-29 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-09-29 17:00:00+00:00,1339.458,2022-09-29 22:00:00+00:00,1331.81,TIME_EXIT,-3.2548860807879327,1345.26,1287.24,58.01999999999998,1359.7649999999999,1307.547,2022-09-29 16:00:00+00:00,2022-09-29 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-10-03 06:20:00+00:00,1292.096,2022-10-03 11:00:00+00:00,1296.88,TIME_EXIT,1.4512556342563658,1300.0,1260.48,39.51999999999998,1311.856,1274.312,2022-10-03 05:00:00+00:00,2022-10-03 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2022-10-04 14:20:00+00:00,1352.614,2022-10-04 15:00:00+00:00,1350.24,TIME_EXIT,-1.2775600429982155,1359.8,1323.87,35.930000000000064,1368.7825,1336.4454999999998,2022-10-04 09:00:00+00:00,2022-10-04 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-10-04 14:20:00+00:00,1350.8174999999999,2022-10-04 16:00:00+00:00,1353.41,TIME_EXIT,0.5596040915964554,1359.8,1323.87,35.930000000000064,1368.7825,1336.4454999999998,2022-10-04 10:00:00+00:00,2022-10-04 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2022-10-06 12:45:00+00:00,1371.6924999999999,2022-10-06 13:05:00+00:00,1361.33,CLOSE_INVALIDATION,-4.177267864335465,1377.59,1354.0,23.589999999999918,1383.4875,1362.2565,2022-10-06 10:00:00+00:00,2022-10-06 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-10-07 09:30:00+00:00,1356.7520000000002,2022-10-07 12:35:00+00:00,1341.52,CLOSE_INVALIDATION,-6.013406134651056,1359.64,1345.2,14.440000000000055,1363.25,1350.2540000000001,2022-10-07 09:00:00+00:00,2022-10-07 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-10-11 17:05:00+00:00,1294.461,2022-10-11 18:55:00+00:00,1276.5,CLOSE_INVALIDATION,-7.337636591600683,1297.43,1267.74,29.690000000000055,1304.8525,1278.1315,2022-10-11 16:00:00+00:00,2022-10-11 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-10-14 10:20:00+00:00,1328.518,2022-10-14 11:20:00+00:00,1335.7675,TARGET,2.3284161750160686,1331.74,1315.63,16.1099999999999,1335.7675,1321.2685000000001,2022-10-14 09:00:00+00:00,2022-10-14 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-10-17 05:20:00+00:00,1305.28,2022-10-17 07:05:00+00:00,1311.705,TARGET,2.0611577592547063,1307.85,1295.0,12.849999999999909,1311.705,1299.4975,2022-10-17 05:00:00+00:00,2022-10-17 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2022-10-19 10:20:00+00:00,1303.112,2022-10-19 11:15:00+00:00,1294.92,CLOSE_INVALIDATION,-3.543244786326882,1305.89,1292.0,13.8900000000001,1309.3625000000002,1296.8615,2022-10-19 09:00:00+00:00,2022-10-19 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-10-19 10:20:00+00:00,1303.22,2022-10-19 11:15:00+00:00,1294.92,CLOSE_INVALIDATION,-3.584420128604537,1306.96,1292.0,14.960000000000036,1310.7,1297.236,2022-10-19 10:00:00+00:00,2022-10-19 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2022-10-20 10:15:00+00:00,1293.775,2022-10-20 10:35:00+00:00,1297.725,TARGET,1.1265405499409469,1295.75,1287.85,7.900000000000091,1297.725,1290.615,2022-10-20 10:00:00+00:00,2022-10-20 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-11-01 10:00:00+00:00,1597.2,2022-11-01 11:00:00+00:00,1605.89,TIME_EXIT,2.3203856749311584,1604.5,1568.0,36.5,1615.45,1580.775,2022-11-01 05:00:00+00:00,2022-11-01 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2022-11-07 16:10:00+00:00,1590.334,2022-11-07 19:30:00+00:00,1599.665,TARGET,2.533660476352684,1593.0,1566.34,26.660000000000082,1599.665,1575.671,2022-11-07 16:00:00+00:00,2022-11-07 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-11-10 12:25:00+00:00,1207.524,2022-11-10 13:30:00+00:00,1235.595,TARGET,11.223371460939946,1220.0,1157.62,62.38000000000011,1235.595,1179.453,2022-11-10 09:00:00+00:00,2022-11-10 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-11-10 12:25:00+00:00,1207.655,2022-11-10 13:30:00+00:00,1232.345,TARGET,9.822290306420301,1220.0,1170.62,49.38000000000011,1232.345,1187.903,2022-11-10 10:00:00+00:00,2022-11-10 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2022-11-17 15:35:00+00:00,1206.5674999999999,2022-11-17 15:55:00+00:00,1190.41,CLOSE_INVALIDATION,-7.095646948885914,1215.09,1181.0,34.08999999999992,1223.6125,1192.9315,2022-11-17 10:00:00+00:00,2022-11-17 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-11-18 10:40:00+00:00,1218.42,2022-11-18 13:20:00+00:00,1229.1399999999999,TARGET,3.9991398696672236,1223.78,1202.34,21.440000000000055,1229.1399999999999,1209.8439999999998,2022-11-18 10:00:00+00:00,2022-11-18 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-11-18 10:50:00+00:00,1219.492,2022-11-18 13:20:00+00:00,1229.1399999999999,TARGET,3.555745507145614,1223.78,1202.34,21.440000000000055,1229.1399999999999,1209.8439999999998,2022-11-18 09:00:00+00:00,2022-11-18 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_1000,ETH_S5B_development
2022-11-23 08:15:00+00:00,1162.202,2022-11-23 11:00:00+00:00,1173.73,TIME_EXIT,4.559550921440514,1171.0,1127.01,43.99000000000001,1184.1970000000001,1142.4065,2022-11-23 05:00:00+00:00,2022-11-23 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2022-11-24 16:55:00+00:00,1202.009,2022-11-24 22:00:00+00:00,1195.91,TIME_EXIT,-2.9370026347555918,1203.86,1185.35,18.50999999999999,1208.4875,1191.8284999999998,2022-11-24 16:00:00+00:00,2022-11-24 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-11-30 16:55:00+00:00,1273.107,2022-11-30 18:35:00+00:00,1280.7825,TARGET,2.614475609669942,1275.3,1253.37,21.930000000000064,1280.7825,1261.0455,2022-11-30 16:00:00+00:00,2022-11-30 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-12-01 13:00:00+00:00,1286.184,2022-12-01 13:30:00+00:00,1292.475,TARGET,2.0456065384113047,1288.98,1275.0,13.980000000000018,1292.475,1279.893,2022-12-01 09:00:00+00:00,2022-12-01 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-12-02 09:50:00+00:00,1277.214,2022-12-02 11:00:00+00:00,1282.785,TARGET,1.7809187810344356,1279.69,1267.31,12.38000000000011,1282.785,1271.643,2022-12-02 09:00:00+00:00,2022-12-02 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-12-05 05:30:00+00:00,1298.308,2022-12-05 11:00:00+00:00,1295.26,TIME_EXIT,-1.5738354843380815,1303.86,1276.1,27.75999999999999,1312.1879999999999,1285.8159999999998,2022-12-05 05:00:00+00:00,2022-12-05 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2022-12-08 11:35:00+00:00,1232.6775,2022-12-08 11:45:00+00:00,1238.4624999999999,TARGET,1.9465180470966241,1235.57,1224.0,11.569999999999936,1238.4624999999999,1228.0495,2022-12-08 10:00:00+00:00,2022-12-08 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-12-12 19:00:00+00:00,1254.521,2022-12-12 20:50:00+00:00,1259.1025,TARGET,1.4259957386126403,1255.83,1242.74,13.089999999999918,1259.1025,1247.3215,2022-12-12 16:00:00+00:00,2022-12-12 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-12-21 11:15:00+00:00,1215.412,2022-12-21 14:45:00+00:00,1222.9225000000001,TARGET,2.6896930423592873,1218.75,1202.06,16.690000000000055,1222.9225000000001,1207.9015,2022-12-21 09:00:00+00:00,2022-12-21 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-12-21 11:15:00+00:00,1214.5774999999999,2022-12-21 14:45:00+00:00,1222.9225000000001,TARGET,3.035350975956819,1218.75,1202.06,16.690000000000055,1222.9225000000001,1207.9015,2022-12-21 10:00:00+00:00,2022-12-21 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2022-12-23 10:45:00+00:00,1222.72,2022-12-23 13:30:00+00:00,1227.1750000000002,TARGET,1.4217580476316276,1224.7,1214.8,9.900000000000091,1227.1750000000002,1218.2649999999999,2022-12-23 09:00:00+00:00,2022-12-23 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-12-23 10:45:00+00:00,1222.225,2022-12-23 13:30:00+00:00,1227.1750000000002,TARGET,1.6249953977378166,1224.7,1214.8,9.900000000000091,1227.1750000000002,1218.2649999999999,2022-12-23 10:00:00+00:00,2022-12-23 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2022-12-26 10:50:00+00:00,1220.645,2022-12-26 11:00:00+00:00,1218.15,CLOSE_INVALIDATION,-1.4220006635835443,1221.76,1217.3,4.460000000000036,1222.875,1218.8609999999999,2022-12-26 10:00:00+00:00,2022-12-26 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-12-29 09:35:00+00:00,1197.468,2022-12-29 11:10:00+00:00,1201.9050000000002,TARGET,1.4526591107236313,1199.44,1189.58,9.860000000000127,1201.9050000000002,1193.031,2022-12-29 09:00:00+00:00,2022-12-29 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2022-12-29 13:50:00+00:00,1200.2824999999998,2022-12-29 16:00:00+00:00,1200.75,TIME_EXIT,-0.2052541797450843,1203.85,1189.58,14.269999999999982,1207.4175,1194.5745,2022-12-29 10:00:00+00:00,2022-12-29 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-01-02 10:20:00+00:00,1217.424,2023-01-02 15:00:00+00:00,1216.4,TIME_EXIT,-0.8205601335278142,1222.0,1199.12,22.88000000000011,1227.72,1207.128,2023-01-02 09:00:00+00:00,2023-01-02 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-01-02 10:35:00+00:00,1216.38,2023-01-02 16:00:00+00:00,1218.49,TIME_EXIT,0.4673276443216249,1222.0,1199.52,22.480000000000018,1227.62,1207.388,2023-01-02 10:00:00+00:00,2023-01-02 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2023-01-04 08:30:00+00:00,1249.256,2023-01-04 11:00:00+00:00,1249.78,TIME_EXIT,-0.19027517178231668,1258.53,1212.16,46.36999999999989,1272.441,1228.3895,2023-01-04 05:00:00+00:00,2023-01-04 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2023-01-06 16:50:00+00:00,1264.1850000000002,2023-01-06 19:40:00+00:00,1276.3125,TARGET,4.396568540205714,1267.65,1233.0,34.65000000000009,1276.3125,1245.1275,2023-01-06 16:00:00+00:00,2023-01-06 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-01-09 10:45:00+00:00,1322.6725000000001,2023-01-09 15:05:00+00:00,1333.3274999999999,TARGET,3.627830018390688,1328.0,1306.69,21.309999999999945,1333.3274999999999,1314.1485,2023-01-09 10:00:00+00:00,2023-01-09 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-01-10 08:40:00+00:00,1327.0600000000002,2023-01-10 10:25:00+00:00,1333.5100000000002,TARGET,2.0301840157943123,1329.64,1316.74,12.900000000000091,1333.5100000000002,1321.255,2023-01-10 05:00:00+00:00,2023-01-10 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2023-01-10 14:15:00+00:00,1333.27,2023-01-10 15:00:00+00:00,1332.08,TIME_EXIT,-0.8462711978819312,1336.27,1321.27,15.0,1340.02,1326.52,2023-01-10 09:00:00+00:00,2023-01-10 15:00:00+00:00,development,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-01-10 14:20:00+00:00,1332.52,2023-01-10 15:10:00+00:00,1340.02,TARGET,2.414216672170078,1336.27,1321.27,15.0,1340.02,1326.52,2023-01-10 10:00:00+00:00,2023-01-10 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_development
2023-01-11 10:50:00+00:00,1334.5124999999998,2023-01-11 13:50:00+00:00,1329.83,CLOSE_INVALIDATION,-2.1543859649122306,1337.35,1326.0,11.349999999999909,1340.1875,1329.9724999999999,2023-01-11 10:00:00+00:00,2023-01-11 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-01-13 10:55:00+00:00,1414.892,2023-01-13 11:00:00+00:00,1416.19,TIME_EXIT,0.05869225354300267,1418.44,1400.7,17.74000000000001,1423.7620000000002,1406.909,2023-01-13 05:00:00+00:00,2023-01-13 11:00:00+00:00,development,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_development
2023-01-13 18:10:00+00:00,1422.6109999999999,2023-01-13 20:55:00+00:00,1430.9725,TARGET,2.5387864989094404,1425.0,1401.11,23.8900000000001,1430.9725,1409.4714999999999,2023-01-13 16:00:00+00:00,2023-01-13 22:00:00+00:00,development,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_development
2023-01-18 13:40:00+00:00,1584.865,2023-01-18 13:45:00+00:00,1594.235,TARGET,2.556087742489122,1589.55,1570.81,18.74000000000001,1594.235,1577.369,2023-01-18 10:00:00+00:00,2023-01-18 16:00:00+00:00,development,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_development
