partition,dev_block,entry_ts,warning_ts,terminal_label,terminal_event_ts,H,L,R,available_5x1m,ohlc_parity,five_open,five_high,five_low,five_close,agg_open,agg_high,agg_low,agg_close
external,,2021-11-20 18:40:00+00:00,2021-11-20 18:50:00+00:00,FAILED_BREAK,2021-11-20 18:55:00+00:00,216.999,212.901,4.097999999999985,True,True,217.483,217.712,216.523,217.198,217.483,217.712,216.523,217.198
external,,2021-11-25 15:05:00+00:00,2021-11-25 15:05:00+00:00,FAILED_BREAK,2021-11-25 15:10:00+00:00,214.685,202.012,12.673000000000002,True,True,214.085,214.87,214.032,214.728,214.085,214.87,214.032,214.728
external,,2021-11-28 20:35:00+00:00,2021-11-28 20:45:00+00:00,RECOVER_E40,2021-11-28 21:00:00+00:00,191.579,187.39,4.189000000000021,True,True,191.165,192.359,191.165,191.719,191.165,192.359,191.165,191.719
external,,2021-11-29 17:10:00+00:00,2021-11-29 17:10:00+00:00,FAILED_BREAK,2021-11-29 17:50:00+00:00,210.898,201.0,9.897999999999996,True,True,210.758,211.515,210.34,211.177,210.758,211.515,210.34,211.177
external,,2021-12-04 15:00:00+00:00,2021-12-04 15:05:00+00:00,FAILED_BREAK,2021-12-04 15:15:00+00:00,205.145,185.433,19.712000000000018,True,True,204.608,206.0,202.891,205.69,204.608,206.0,202.891,205.69
external,,2021-12-06 15:45:00+00:00,2021-12-06 15:45:00+00:00,RECOVER_E40,2021-12-06 15:55:00+00:00,184.785,176.2,8.585000000000008,True,True,184.358,185.6,184.14,185.485,184.358,185.6,184.14,185.485
external,,2021-12-08 15:00:00+00:00,2021-12-08 15:05:00+00:00,FAILED_BREAK,2021-12-08 15:25:00+00:00,194.559,183.289,11.27000000000001,True,True,194.047,194.956,193.846,194.693,194.047,194.956,193.846,194.693
external,,2021-12-11 16:20:00+00:00,2021-12-11 16:45:00+00:00,FAILED_BREAK,2021-12-11 17:00:00+00:00,172.326,167.584,4.74199999999999,True,True,173.149,173.149,172.31,172.489,173.149,173.149,172.31,172.489
external,,2021-12-12 17:00:00+00:00,2021-12-12 17:00:00+00:00,RECOVER_E40,2021-12-12 17:10:00+00:00,171.98,167.658,4.322000000000003,True,True,171.62,172.59,171.247,172.268,171.62,172.59,171.247,172.268
external,,2021-12-15 18:30:00+00:00,2021-12-15 18:35:00+00:00,FAILED_BREAK,2021-12-15 18:50:00+00:00,168.68,160.51,8.170000000000016,True,True,168.45,169.99,168.43,169.49,168.45,169.99,168.43,169.49
external,,2021-12-17 16:10:00+00:00,2021-12-17 16:35:00+00:00,FAILED_BREAK,2021-12-17 16:40:00+00:00,178.59,168.04,10.550000000000011,True,True,179.95,180.02,178.01,178.82,179.95,180.02,178.01,178.82
external,,2021-12-18 15:15:00+00:00,2021-12-18 15:15:00+00:00,FAILED_BREAK,2021-12-18 15:20:00+00:00,182.82,177.06,5.759999999999991,True,True,182.55,183.62,182.5,183.01,182.55,183.62,182.5,183.01
external,,2021-12-23 16:00:00+00:00,2021-12-23 16:05:00+00:00,FAILED_BREAK,2021-12-23 16:25:00+00:00,181.12,177.52,3.5999999999999943,True,True,181.57,181.92,181.25,181.39,181.57,181.92,181.25,181.39
external,,2021-12-24 15:35:00+00:00,2021-12-24 15:40:00+00:00,RECOVER_E40,2021-12-24 15:55:00+00:00,193.04,187.69,5.349999999999994,True,True,193.76,193.88,192.51,193.27,193.76,193.88,192.51,193.27
external,,2021-12-25 21:35:00+00:00,2021-12-25 21:35:00+00:00,FAILED_BREAK,2021-12-25 21:45:00+00:00,193.27,189.2,4.070000000000022,True,True,193.21,193.48,193.04,193.29,193.21,193.48,193.04,193.29
external,,2021-12-26 15:30:00+00:00,2021-12-26 15:30:00+00:00,FAILED_BREAK,2021-12-26 15:35:00+00:00,199.27,193.07,6.200000000000017,True,True,198.95,199.62,198.57,199.36,198.95,199.62,198.57,199.36
reference_validation,,2025-01-01 15:45:00+00:00,2025-01-01 15:45:00+00:00,FAILED_BREAK,2025-01-01 15:50:00+00:00,191.74,187.82,3.920000000000016,True,True,191.43,192.0,191.32,191.85,191.43,192.0,191.32,191.85
reference_validation,,2025-01-03 16:20:00+00:00,2025-01-03 16:20:00+00:00,FAILED_BREAK,2025-01-03 16:25:00+00:00,218.56,208.97,9.590000000000003,True,True,217.76,219.27,217.5,218.91,217.76,219.27,217.5,218.91
reference_validation,,2025-01-06 16:05:00+00:00,2025-01-06 16:05:00+00:00,FAILED_BREAK,2025-01-06 16:15:00+00:00,222.0,213.1,8.900000000000006,True,True,221.24,222.23,220.97,222.15,221.24,222.23,220.97,222.15
reference_validation,,2025-01-08 15:05:00+00:00,2025-01-08 15:05:00+00:00,FAILED_BREAK,2025-01-08 15:10:00+00:00,199.21,194.38,4.8300000000000125,True,True,198.45,199.48,198.44,199.22,198.45,199.48,198.44,199.22
reference_validation,,2025-01-09 15:50:00+00:00,2025-01-09 15:50:00+00:00,FAILED_BREAK,2025-01-09 15:55:00+00:00,192.75,185.02,7.72999999999999,True,True,191.74,192.9,191.73,192.79,191.74,192.9,191.73,192.79
reference_validation,,2025-01-11 15:00:00+00:00,2025-01-11 15:00:00+00:00,FAILED_BREAK,2025-01-11 15:05:00+00:00,187.84,184.01,3.830000000000013,True,True,187.78,188.13,187.51,188.06,187.78,188.13,187.51,188.06
reference_validation,,2025-01-13 20:45:00+00:00,2025-01-13 20:45:00+00:00,FAILED_BREAK,2025-01-13 21:30:00+00:00,180.8,167.71,13.090000000000003,True,True,180.05,181.15,180.0,181.08,180.05,181.15,180.0,181.08
reference_validation,,2025-01-18 15:15:00+00:00,2025-01-18 15:20:00+00:00,RECOVER_E40,2025-01-18 15:30:00+00:00,244.88,236.13,8.75,True,True,243.05,245.33,242.3,245.18,243.05,245.33,242.3,245.18
reference_validation,,2025-01-22 19:50:00+00:00,2025-01-22 19:50:00+00:00,FAILED_BREAK,2025-01-22 20:00:00+00:00,264.9,252.08,12.819999999999965,True,True,263.73,266.31,263.28,264.95,263.73,266.31,263.28,264.95
reference_validation,,2025-01-23 16:10:00+00:00,2025-01-23 16:10:00+00:00,FAILED_BREAK,2025-01-23 16:15:00+00:00,254.55,242.01,12.54000000000002,True,True,252.71,254.67,252.47,254.57,252.71,254.67,252.47,254.57
reference_validation,,2025-01-25 15:00:00+00:00,2025-01-25 15:05:00+00:00,RECOVER_E40,2025-01-25 15:20:00+00:00,251.29,246.11,5.179999999999978,True,True,251.21,251.84,251.21,251.7,251.21,251.84,251.21,251.7
reference_validation,,2025-01-30 15:00:00+00:00,2025-01-30 15:00:00+00:00,RECOVER_E40,2025-01-30 15:10:00+00:00,242.7,239.0,3.6999999999999886,True,True,242.02,242.83,241.44,242.81,242.02,242.83,241.44,242.81
reference_validation,,2025-02-04 15:50:00+00:00,2025-02-04 16:05:00+00:00,FAILED_BREAK,2025-02-04 16:20:00+00:00,216.05,203.41,12.640000000000017,True,True,217.39,217.8,216.22,216.72,217.39,217.8,216.22,216.72
reference_validation,,2025-02-10 00:05:00+00:00,2025-02-10 00:10:00+00:00,FAILED_BREAK,2025-02-10 01:05:00+00:00,203.0,196.3,6.699999999999989,True,True,203.91,203.94,202.66,203.06,203.91,203.94,202.66,203.06
reference_validation,,2025-02-13 19:00:00+00:00,2025-02-13 19:10:00+00:00,FAILED_BREAK,2025-02-13 19:15:00+00:00,193.41,188.7,4.710000000000008,True,True,194.29,194.49,193.63,193.73,194.29,194.49,193.63,193.73
reference_validation,,2025-02-25 16:35:00+00:00,2025-02-25 17:45:00+00:00,FAILED_BREAK,2025-02-25 18:15:00+00:00,141.76,131.72,10.039999999999992,True,True,142.8,142.97,141.88,142.33,142.8,142.97,141.88,142.33
reference_validation,,2025-03-02 00:05:00+00:00,2025-03-02 00:05:00+00:00,FAILED_BREAK,2025-03-02 00:10:00+00:00,144.17,138.5,5.669999999999988,True,True,143.92,144.55,143.81,144.5,143.92,144.55,143.81,144.5
reference_validation,,2025-03-04 19:00:00+00:00,2025-03-04 19:00:00+00:00,FAILED_BREAK,2025-03-04 19:05:00+00:00,143.26,132.55,10.70999999999998,True,True,142.55,144.75,142.32,143.6,142.55,144.75,142.32,143.6
reference_validation,,2025-03-14 15:00:00+00:00,2025-03-14 15:05:00+00:00,FAILED_BREAK,2025-03-14 15:10:00+00:00,132.14,125.15,6.989999999999981,True,True,132.14,132.84,131.85,132.16,132.14,132.84,131.85,132.16
reference_validation,,2025-03-19 18:55:00+00:00,2025-03-19 18:55:00+00:00,FAILED_BREAK,2025-03-19 19:00:00+00:00,132.71,125.97,6.740000000000009,True,True,131.97,133.43,131.74,132.89,131.97,133.43,131.74,132.89
reference_validation,,2025-03-24 00:25:00+00:00,2025-03-24 00:45:00+00:00,FAILED_BREAK,2025-03-24 01:05:00+00:00,133.99,130.95,3.0400000000000205,True,True,134.45,134.64,134.16,134.22,134.45,134.64,134.16,134.22
reference_validation,,2025-03-27 21:30:00+00:00,2025-03-27 21:30:00+00:00,FAILED_BREAK,2025-03-27 21:35:00+00:00,139.75,135.5,4.25,True,True,139.34,139.89,139.16,139.84,139.34,139.89,139.16,139.84
reference_validation,,2025-03-31 15:00:00+00:00,2025-03-31 15:00:00+00:00,FAILED_BREAK,2025-03-31 15:05:00+00:00,127.2,122.94,4.260000000000005,True,True,126.65,127.81,126.65,127.33,126.65,127.81,126.65,127.33
reference_validation,,2025-04-02 15:00:00+00:00,2025-04-02 15:00:00+00:00,RECOVER_E40,2025-04-02 15:05:00+00:00,128.16,125.04,3.1199999999999903,True,True,127.65,128.86,127.54,128.44,127.65,128.86,127.54,128.44
reference_validation,,2025-04-04 15:10:00+00:00,2025-04-04 15:10:00+00:00,FAILED_BREAK,2025-04-04 15:25:00+00:00,119.87,113.19,6.680000000000007,True,True,118.52,120.06,118.49,120.0,118.52,120.06,118.49,120.0
reference_validation,,2025-04-09 16:30:00+00:00,2025-04-09 16:30:00+00:00,FAILED_BREAK,2025-04-09 16:35:00+00:00,107.55,102.22,5.329999999999998,True,True,106.76,107.65,106.62,107.62,106.76,107.65,106.62,107.62
reference_validation,,2025-04-11 17:35:00+00:00,2025-04-11 17:35:00+00:00,FAILED_BREAK,2025-04-11 17:45:00+00:00,121.54,116.88,4.660000000000011,True,True,120.03,121.99,119.99,121.71,120.03,121.99,119.99,121.71
reference_validation,,2025-04-13 17:20:00+00:00,2025-04-13 17:20:00+00:00,FAILED_BREAK,2025-04-13 17:25:00+00:00,131.53,126.72,4.810000000000002,True,True,131.06,132.59,131.05,131.85,131.06,132.59,131.05,131.85
reference_validation,,2025-04-17 16:20:00+00:00,2025-04-17 16:20:00+00:00,FAILED_BREAK,2025-04-17 16:35:00+00:00,134.43,130.48,3.950000000000017,True,True,134.17,134.8,133.9,134.73,134.17,134.8,133.9,134.73
reference_validation,,2025-04-19 15:20:00+00:00,2025-04-19 15:25:00+00:00,FAILED_BREAK,2025-04-19 15:30:00+00:00,139.89,138.39,1.5,True,True,140.32,140.37,139.8,139.91,140.32,140.37,139.8,139.91
reference_validation,,2025-04-22 15:00:00+00:00,2025-04-22 15:10:00+00:00,FAILED_BREAK,2025-04-22 15:25:00+00:00,144.84,138.88,5.960000000000008,True,True,144.51,145.1,144.46,144.96,144.51,145.1,144.46,144.96
reference_validation,,2025-04-27 18:25:00+00:00,2025-04-27 18:30:00+00:00,FAILED_BREAK,2025-04-27 18:35:00+00:00,149.71,146.87,2.8400000000000034,True,True,149.63,149.96,149.53,149.74,149.63,149.96,149.53,149.74
reference_validation,,2025-05-03 15:05:00+00:00,2025-05-03 15:05:00+00:00,FAILED_BREAK,2025-05-03 15:10:00+00:00,148.76,146.6,2.1599999999999966,True,True,148.66,149.0,148.56,148.82,148.66,149.0,148.56,148.82
reference_validation,,2025-05-04 15:00:00+00:00,2025-05-04 15:00:00+00:00,FAILED_BREAK,2025-05-04 15:40:00+00:00,146.6,144.57,2.030000000000001,True,True,146.4,146.85,146.39,146.79,146.4,146.85,146.39,146.79
reference_validation,,2025-05-05 18:35:00+00:00,2025-05-05 18:45:00+00:00,FAILED_BREAK,2025-05-05 18:50:00+00:00,146.73,143.31,3.4199999999999875,True,True,146.66,147.09,146.65,146.89,146.66,147.09,146.65,146.89
reference_validation,,2025-05-06 18:25:00+00:00,2025-05-06 18:25:00+00:00,FAILED_BREAK,2025-05-06 18:30:00+00:00,144.53,141.3,3.2299999999999898,True,True,144.33,144.79,144.33,144.63,144.33,144.79,144.33,144.63
reference_validation,,2025-05-08 15:20:00+00:00,2025-05-08 15:20:00+00:00,RECOVER_E40,2025-05-08 15:40:00+00:00,158.79,152.42,6.3700000000000045,True,True,158.21,159.7,157.85,159.2,158.21,159.7,157.85,159.2
reference_validation,,2025-05-10 16:35:00+00:00,2025-05-10 16:35:00+00:00,FAILED_BREAK,2025-05-10 16:40:00+00:00,172.27,168.68,3.5900000000000034,True,True,171.8,172.45,171.75,172.3,171.8,172.45,171.75,172.3
reference_validation,,2025-05-12 00:30:00+00:00,2025-05-12 00:30:00+00:00,FAILED_BREAK,2025-05-12 00:35:00+00:00,175.19,170.72,4.469999999999999,True,True,174.77,175.54,174.75,175.35,174.77,175.54,174.75,175.35
reference_validation,,2025-05-13 15:55:00+00:00,2025-05-13 15:55:00+00:00,RECOVER_E40,2025-05-13 16:10:00+00:00,175.74,172.04,3.700000000000017,True,True,175.29,176.22,175.24,175.96,175.29,176.22,175.24,175.96
reference_validation,,2025-05-15 16:40:00+00:00,2025-05-15 16:40:00+00:00,FAILED_BREAK,2025-05-15 18:00:00+00:00,172.79,166.84,5.949999999999989,True,True,171.99,172.93,171.93,172.84,171.99,172.93,171.93,172.84
reference_validation,,2025-05-19 15:05:00+00:00,2025-05-19 15:05:00+00:00,FAILED_BREAK,2025-05-19 15:15:00+00:00,164.03,160.05,3.9799999999999898,True,True,163.95,164.47,163.88,164.27,163.95,164.47,163.88,164.27
reference_validation,,2025-05-21 15:00:00+00:00,2025-05-21 15:05:00+00:00,FAILED_BREAK,2025-05-21 15:10:00+00:00,172.74,167.28,5.460000000000008,True,True,172.4,173.66,172.31,173.2,172.4,173.66,172.31,173.2
reference_validation,,2025-05-23 00:10:00+00:00,2025-05-23 00:10:00+00:00,FAILED_BREAK,2025-05-23 00:25:00+00:00,180.82,176.92,3.9000000000000057,True,True,179.73,181.35,179.69,181.05,179.73,181.35,179.69,181.05
reference_validation,,2025-05-31 15:15:00+00:00,2025-05-31 15:35:00+00:00,FAILED_BREAK,2025-05-31 15:40:00+00:00,155.95,152.51,3.4399999999999977,True,True,156.44,156.56,155.88,155.99,156.44,156.56,155.88,155.99
reference_validation,,2025-06-01 15:20:00+00:00,2025-06-01 15:35:00+00:00,RECOVER_E40,2025-06-01 16:10:00+00:00,153.85,150.48,3.3700000000000045,True,True,154.4,154.49,154.0,154.09,154.4,154.49,154.0,154.09
reference_validation,,2025-06-08 16:10:00+00:00,2025-06-08 16:15:00+00:00,RECOVER_E40,2025-06-08 17:00:00+00:00,151.36,147.59,3.77000000000001,True,True,151.19,151.59,151.1,151.53,151.19,151.59,151.1,151.53
reference_validation,,2025-06-16 16:15:00+00:00,2025-06-16 16:20:00+00:00,FAILED_BREAK,2025-06-16 16:25:00+00:00,157.71,154.58,3.1299999999999955,True,True,157.64,158.15,157.6,157.82,157.64,158.15,157.6,157.82
reference_validation,,2025-06-19 22:05:00+00:00,2025-06-19 22:05:00+00:00,FAILED_BREAK,2025-06-19 22:20:00+00:00,146.45,142.84,3.609999999999985,True,True,145.97,146.55,145.94,146.47,145.97,146.55,145.94,146.47
reference_validation,,2025-06-24 16:55:00+00:00,2025-06-24 17:00:00+00:00,FAILED_BREAK,2025-06-24 17:05:00+00:00,145.73,142.93,2.799999999999983,True,True,146.4,146.56,145.8,145.91,146.4,146.56,145.8,145.91
reference_validation,,2025-07-02 15:10:00+00:00,2025-07-02 15:10:00+00:00,FAILED_BREAK,2025-07-02 15:25:00+00:00,150.59,147.03,3.5600000000000023,True,True,150.29,151.35,150.23,150.92,150.29,151.35,150.23,150.92
reference_validation,,2025-07-06 16:40:00+00:00,2025-07-06 16:45:00+00:00,FAILED_BREAK,2025-07-06 18:20:00+00:00,152.03,146.66,5.3700000000000045,True,True,151.98,152.19,151.84,152.16,151.98,152.19,151.84,152.16
reference_validation,,2025-07-09 19:20:00+00:00,2025-07-09 19:20:00+00:00,RECOVER_E40,2025-07-09 19:45:00+00:00,155.48,152.23,3.25,True,True,155.26,156.0,155.17,155.72,155.26,156.0,155.17,155.72
reference_validation,,2025-07-10 17:05:00+00:00,2025-07-10 17:05:00+00:00,RECOVER_E40,2025-07-10 17:50:00+00:00,159.01,156.09,2.9199999999999875,True,True,158.19,159.07,158.19,159.06,158.19,159.07,158.19,159.06
reference_validation,,2025-07-14 02:25:00+00:00,2025-07-14 02:25:00+00:00,FAILED_BREAK,2025-07-14 02:30:00+00:00,164.12,161.5,2.6200000000000045,True,True,163.92,164.4,163.89,164.13,163.92,164.4,163.89,164.13
reference_validation,,2025-07-15 17:45:00+00:00,2025-07-15 17:45:00+00:00,FAILED_BREAK,2025-07-15 18:35:00+00:00,162.13,157.11,5.019999999999982,True,True,162.08,162.68,162.06,162.47,162.08,162.68,162.06,162.47
reference_validation,,2025-07-16 15:05:00+00:00,2025-07-16 15:05:00+00:00,FAILED_BREAK,2025-07-16 15:10:00+00:00,168.01,165.48,2.530000000000001,True,True,167.57,168.17,167.5,168.1,167.57,168.17,167.5,168.1
reference_validation,,2025-07-18 00:30:00+00:00,2025-07-18 00:35:00+00:00,RECOVER_E40,2025-07-18 01:10:00+00:00,178.17,172.67,5.5,True,True,177.92,178.84,177.92,178.6,177.92,178.84,177.92,178.6
reference_validation,,2025-07-22 15:10:00+00:00,2025-07-22 15:10:00+00:00,FAILED_BREAK,2025-07-22 15:20:00+00:00,204.24,194.32,9.920000000000016,True,True,203.65,205.17,203.26,205.08,203.65,205.17,203.26,205.08
reference_validation,,2025-07-24 15:00:00+00:00,2025-07-24 15:00:00+00:00,FAILED_BREAK,2025-07-24 15:20:00+00:00,190.04,182.92,7.1200000000000045,True,True,189.48,190.43,189.28,190.22,189.48,190.43,189.28,190.22
reference_validation,,2025-07-27 16:30:00+00:00,2025-07-27 16:40:00+00:00,FAILED_BREAK,2025-07-27 16:50:00+00:00,188.53,185.07,3.460000000000008,True,True,189.67,189.68,188.67,188.77,189.67,189.68,188.67,188.77
reference_validation,,2025-08-04 16:20:00+00:00,2025-08-04 16:20:00+00:00,RECOVER_E40,2025-08-04 17:05:00+00:00,166.81,161.54,5.27000000000001,True,True,166.28,167.62,166.22,167.33,166.28,167.62,166.22,167.33
reference_validation,,2025-08-07 21:20:00+00:00,2025-08-07 21:25:00+00:00,FAILED_BREAK,2025-08-07 21:30:00+00:00,173.43,169.0,4.430000000000007,True,True,173.43,173.76,173.36,173.47,173.43,173.76,173.36,173.47
reference_validation,,2025-08-08 17:55:00+00:00,2025-08-08 17:55:00+00:00,FAILED_BREAK,2025-08-08 18:00:00+00:00,179.04,174.91,4.129999999999996,True,True,178.22,179.3,178.15,179.29,178.22,179.3,178.15,179.29
reference_validation,,2025-08-12 15:00:00+00:00,2025-08-12 15:15:00+00:00,RECOVER_E40,2025-08-12 16:25:00+00:00,179.66,173.6,6.060000000000002,True,True,179.2,179.86,179.17,179.79,179.2,179.86,179.17,179.79
reference_validation,,2025-08-14 02:40:00+00:00,2025-08-14 02:40:00+00:00,UNRESOLVED_TIME,2025-08-14 02:55:00+00:00,205.07,196.05,9.019999999999982,True,True,203.62,205.34,203.38,205.31,203.62,205.34,203.38,205.31
reference_validation,,2025-08-17 15:25:00+00:00,2025-08-17 15:25:00+00:00,RECOVER_E40,2025-08-17 16:00:00+00:00,194.37,191.43,2.9399999999999977,True,True,194.15,194.59,194.04,194.56,194.15,194.59,194.04,194.56
reference_validation,,2025-08-18 16:00:00+00:00,2025-08-18 16:00:00+00:00,FAILED_BREAK,2025-08-18 16:20:00+00:00,183.23,179.84,3.3899999999999864,True,True,182.99,183.35,182.9,183.31,182.99,183.35,182.9,183.31
reference_validation,,2025-08-22 15:10:00+00:00,2025-08-22 15:15:00+00:00,RECOVER_E40,2025-08-22 19:50:00+00:00,193.26,177.14,16.120000000000005,True,True,192.84,194.11,192.7,193.8,192.84,194.11,192.7,193.8
reference_validation,,2025-08-23 23:15:00+00:00,2025-08-23 23:15:00+00:00,FAILED_BREAK,2025-08-23 23:25:00+00:00,204.79,200.65,4.139999999999986,True,True,204.51,205.0,204.39,204.87,204.51,205.0,204.39,204.87
reference_validation,,2025-08-29 00:25:00+00:00,2025-08-29 00:25:00+00:00,FAILED_BREAK,2025-08-29 00:30:00+00:00,216.87,211.34,5.530000000000001,True,True,214.87,217.95,214.86,217.3,214.87,217.95,214.86,217.3
reference_validation,,2025-08-31 00:00:00+00:00,2025-08-31 00:25:00+00:00,RECOVER_E40,2025-08-31 00:55:00+00:00,203.27,197.43,5.840000000000003,True,True,202.98,203.75,202.68,203.66,202.98,203.75,202.68,203.66
reference_validation,,2025-08-31 19:00:00+00:00,2025-08-31 19:00:00+00:00,FAILED_BREAK,2025-08-31 19:05:00+00:00,205.74,201.39,4.350000000000023,True,True,205.55,205.97,205.33,205.8,205.55,205.97,205.33,205.8
reference_validation,,2025-09-07 15:20:00+00:00,2025-09-07 15:25:00+00:00,RECOVER_E40,2025-09-07 15:35:00+00:00,203.95,202.65,1.299999999999983,True,True,203.75,204.1,203.73,204.01,203.75,204.1,203.73,204.01
reference_validation,,2025-09-08 15:20:00+00:00,2025-09-08 15:25:00+00:00,FAILED_BREAK,2025-09-08 15:30:00+00:00,216.29,208.58,7.7099999999999795,True,True,215.96,216.63,215.75,216.55,215.96,216.63,215.75,216.55
reference_validation,,2025-09-10 02:25:00+00:00,2025-09-10 02:40:00+00:00,FAILED_BREAK,2025-09-10 02:45:00+00:00,219.26,213.12,6.139999999999986,True,True,218.96,219.47,218.86,219.36,218.96,219.47,218.86,219.36
reference_validation,,2025-09-12 00:20:00+00:00,2025-09-12 00:20:00+00:00,RECOVER_E40,2025-09-12 00:40:00+00:00,229.0,222.0,7.0,True,True,228.14,229.2,228.14,229.15,228.14,229.2,228.14,229.15
reference_validation,,2025-09-12 22:10:00+00:00,2025-09-12 22:10:00+00:00,RECOVER_E40,2025-09-12 22:15:00+00:00,241.76,237.31,4.449999999999989,True,True,241.17,241.96,241.14,241.82,241.17,241.96,241.14,241.82
reference_validation,,2025-09-14 17:45:00+00:00,2025-09-14 17:50:00+00:00,FAILED_BREAK,2025-09-14 17:55:00+00:00,247.97,241.42,6.550000000000011,True,True,247.8,248.36,247.77,248.12,247.8,248.36,247.77,248.12
reference_validation,,2025-09-16 15:45:00+00:00,2025-09-16 15:45:00+00:00,RECOVER_E40,2025-09-16 16:00:00+00:00,236.24,231.18,5.060000000000002,True,True,236.08,236.33,235.63,236.28,236.08,236.33,235.63,236.28
reference_validation,,2025-09-26 16:10:00+00:00,2025-09-26 16:15:00+00:00,FAILED_BREAK,2025-09-26 16:30:00+00:00,198.18,190.72,7.460000000000008,True,True,197.68,199.1,197.55,198.84,197.68,199.1,197.55,198.84
reference_validation,,2025-09-27 21:40:00+00:00,2025-09-27 21:45:00+00:00,FAILED_BREAK,2025-09-27 22:45:00+00:00,203.66,199.77,3.8899999999999855,True,True,203.58,203.95,203.58,203.67,203.58,203.95,203.58,203.67
reference_validation,,2025-09-28 15:00:00+00:00,2025-09-28 15:05:00+00:00,RECOVER_E40,2025-09-28 16:00:00+00:00,201.93,197.85,4.0800000000000125,True,True,202.54,202.82,202.07,202.31,202.54,202.82,202.07,202.31
reference_validation,,2025-09-29 15:00:00+00:00,2025-09-29 15:00:00+00:00,FAILED_BREAK,2025-09-29 15:05:00+00:00,212.79,204.46,8.329999999999984,True,True,212.24,213.03,211.98,212.97,212.24,213.03,211.98,212.97
reference_validation,,2025-09-30 20:45:00+00:00,2025-09-30 20:50:00+00:00,FAILED_BREAK,2025-09-30 21:10:00+00:00,209.58,205.44,4.140000000000015,True,True,209.4,210.05,209.21,209.97,209.4,210.05,209.21,209.97
reference_validation,,2025-10-02 16:00:00+00:00,2025-10-02 16:05:00+00:00,RECOVER_E40,2025-10-02 16:10:00+00:00,227.34,223.0,4.340000000000003,True,True,227.12,227.75,226.71,227.49,227.12,227.75,226.71,227.49
reference_validation,,2025-10-03 15:15:00+00:00,2025-10-03 15:20:00+00:00,FAILED_BREAK,2025-10-03 15:25:00+00:00,231.7,227.0,4.699999999999989,True,True,231.27,232.1,231.27,231.71,231.27,232.1,231.27,231.71
reference_validation,,2025-10-05 02:30:00+00:00,2025-10-05 02:35:00+00:00,FAILED_BREAK,2025-10-05 02:40:00+00:00,229.81,226.43,3.3799999999999955,True,True,230.82,230.93,229.77,229.93,230.82,230.93,229.77,229.93
reference_validation,,2025-10-06 15:15:00+00:00,2025-10-06 15:30:00+00:00,FAILED_BREAK,2025-10-06 15:55:00+00:00,235.65,231.64,4.010000000000019,True,True,236.23,236.32,235.33,235.66,236.23,236.32,235.33,235.66
reference_validation,,2025-10-12 15:05:00+00:00,2025-10-12 15:10:00+00:00,FAILED_BREAK,2025-10-12 15:40:00+00:00,188.82,178.02,10.799999999999985,True,True,188.6,189.29,187.34,189.11,188.6,189.29,187.34,189.11
reference_validation,,2025-10-13 16:20:00+00:00,2025-10-13 16:20:00+00:00,FAILED_BREAK,2025-10-13 16:25:00+00:00,198.06,190.0,8.060000000000002,True,True,197.39,198.87,196.39,198.41,197.39,198.87,196.39,198.41
reference_validation,,2025-10-14 15:40:00+00:00,2025-10-14 15:45:00+00:00,RECOVER_E40,2025-10-14 15:50:00+00:00,198.73,190.95,7.780000000000001,True,True,198.46,199.6,198.37,199.48,198.46,199.6,198.37,199.48
reference_validation,,2025-10-17 15:55:00+00:00,2025-10-17 15:55:00+00:00,FAILED_BREAK,2025-10-17 16:30:00+00:00,182.63,174.0,8.629999999999995,True,True,181.39,182.74,181.04,182.65,181.39,182.74,181.04,182.65
reference_validation,,2025-10-19 17:05:00+00:00,2025-10-19 17:05:00+00:00,FAILED_BREAK,2025-10-19 17:15:00+00:00,191.65,183.06,8.590000000000003,True,True,191.3,191.99,191.12,191.73,191.3,191.99,191.12,191.73
reference_validation,,2025-10-21 15:00:00+00:00,2025-10-21 15:05:00+00:00,RECOVER_E40,2025-10-21 15:40:00+00:00,192.73,183.64,9.090000000000003,True,True,192.43,194.17,192.42,193.45,192.43,194.17,192.42,193.45
reference_validation,,2025-10-23 17:35:00+00:00,2025-10-23 17:40:00+00:00,FAILED_BREAK,2025-10-23 17:50:00+00:00,192.52,186.5,6.02000000000001,True,True,193.35,193.44,192.54,192.75,193.35,193.44,192.54,192.75
reference_validation,,2025-10-26 22:00:00+00:00,2025-10-26 22:05:00+00:00,FAILED_BREAK,2025-10-26 22:10:00+00:00,199.83,193.83,6.0,True,True,200.66,201.01,200.0,200.11,200.66,201.01,200.0,200.11
reference_validation,,2025-10-27 16:05:00+00:00,2025-10-27 16:10:00+00:00,FAILED_BREAK,2025-10-27 16:20:00+00:00,200.88,198.01,2.8700000000000045,True,True,201.34,201.55,201.07,201.16,201.34,201.55,201.07,201.16
reference_validation,,2025-10-31 15:05:00+00:00,2025-10-31 15:15:00+00:00,FAILED_BREAK,2025-10-31 15:20:00+00:00,189.43,185.83,3.5999999999999943,True,True,189.82,189.99,189.4,189.71,189.82,189.99,189.4,189.71
reference_validation,,2025-11-01 16:05:00+00:00,2025-11-01 16:05:00+00:00,FAILED_BREAK,2025-11-01 16:10:00+00:00,186.66,183.58,3.079999999999984,True,True,186.44,187.0,186.42,186.72,186.44,187.0,186.42,186.72
