role,partition,execution_start,entry_ts,snapshot_min,outcome,loss_class,pnl,close_R,running_mfe_R,running_mae_R,break_confirmed_by_snapshot,closes_above_H
CLOCK_SUPPORT,reference_validation,2026-03-04 17:00:00+00:00,2026-03-04 19:15:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-2.5773195876289123,-0.12435233160621866,0.06476683937823835,0.1347150259067384,True,1
CLOCK_SUPPORT,reference_validation,2026-03-04 17:00:00+00:00,2026-03-04 19:15:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-2.5773195876289123,-0.13730569948186558,0.06476683937823835,0.17098445595855202,True,1
CLOCK_SUPPORT,reference_validation,2026-03-08 17:00:00+00:00,2026-03-08 19:20:00+00:00,5,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-12.193642319825337,-0.09923664122137038,0.02290076335877945,0.2595419847328265,False,0
CLOCK_SUPPORT,reference_validation,2026-03-08 17:00:00+00:00,2026-03-08 19:20:00+00:00,10,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-12.193642319825337,-0.1450381679389293,0.02290076335877945,0.2595419847328265,False,0
CLOCK_SUPPORT,reference_validation,2026-03-08 17:00:00+00:00,2026-03-08 19:20:00+00:00,15,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-12.193642319825337,0.07633587786259094,0.08396946564885437,0.2595419847328265,True,1
CLOCK_SUPPORT,reference_validation,2026-03-08 17:00:00+00:00,2026-03-08 19:20:00+00:00,30,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-12.193642319825337,0.015267175572516018,0.15267175572519273,0.2595419847328265,True,4
CLOCK_SUPPORT,reference_validation,2026-03-09 17:00:00+00:00,2026-03-09 19:15:00+00:00,5,WIN,WIN,4.130206510325474,-0.011299435028246365,0.0,0.38418079096044866,False,0
CLOCK_SUPPORT,reference_validation,2026-03-09 17:00:00+00:00,2026-03-09 19:15:00+00:00,10,WIN,WIN,4.130206510325474,0.23728813559322184,0.27118644067796893,0.38418079096044866,True,1
CLOCK_SUPPORT,reference_validation,2026-03-09 17:00:00+00:00,2026-03-09 19:15:00+00:00,15,WIN,WIN,4.130206510325474,0.6327683615819248,0.6666666666666721,0.38418079096044866,True,2
CLOCK_SUPPORT,reference_validation,2026-03-10 17:00:00+00:00,2026-03-10 17:05:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-11.390549227472624,-0.03674540682414712,0.028871391076115326,0.09186351706036966,False,0
CLOCK_SUPPORT,reference_validation,2026-03-10 17:00:00+00:00,2026-03-10 17:05:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-11.390549227472624,-0.07874015748031418,0.028871391076115326,0.09711286089238962,False,0
CLOCK_SUPPORT,reference_validation,2026-03-10 17:00:00+00:00,2026-03-10 17:05:00+00:00,15,LOSS,L1_NEVER_BREAK_TIME,-11.390549227472624,-0.05774278215223065,0.028871391076115326,0.09711286089238962,False,0
CLOCK_SUPPORT,reference_validation,2026-03-10 17:00:00+00:00,2026-03-10 17:05:00+00:00,30,LOSS,L1_NEVER_BREAK_TIME,-11.390549227472624,-0.09711286089238962,0.028871391076115326,0.15223097112860842,False,0
CLOCK_SUPPORT,reference_validation,2026-03-11 17:00:00+00:00,2026-03-11 17:25:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.4579278763594541,0.094405594405598,0.15734265734265837,0.05944055944055508,True,1
CLOCK_SUPPORT,reference_validation,2026-03-11 17:00:00+00:00,2026-03-11 17:25:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.4579278763594541,-0.027972027972027382,0.16083916083916366,0.05944055944055508,True,1
CLOCK_SUPPORT,reference_validation,2026-03-11 17:00:00+00:00,2026-03-11 17:25:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.4579278763594541,-0.10139860139859863,0.16083916083916366,0.23426573426572994,True,1
CLOCK_SUPPORT,reference_validation,2026-03-12 17:00:00+00:00,2026-03-13 00:15:00+00:00,5,WIN,WIN,6.000456308464464,0.21292775665399363,0.566539923954377,0.030418250950569745,True,1
CLOCK_SUPPORT,reference_validation,2026-03-12 17:00:00+00:00,2026-03-13 00:15:00+00:00,10,WIN,WIN,6.000456308464464,0.8707224334600799,1.060836501901145,0.030418250950569745,True,2
CLOCK_SUPPORT,reference_validation,2026-03-14 17:00:00+00:00,2026-03-14 22:00:00+00:00,5,LOSS,L3_BREAK_FAST_FAIL_10M,-0.4008704615737213,0.054054054054042636,0.0675675675675629,0.21621621621620896,True,1
CLOCK_SUPPORT,reference_validation,2026-03-14 17:00:00+00:00,2026-03-14 22:00:00+00:00,10,LOSS,L3_BREAK_FAST_FAIL_10M,-0.4008704615737213,0.027027027027021318,0.1351351351351258,0.21621621621620896,True,2
CLOCK_SUPPORT,reference_validation,2026-03-14 17:00:00+00:00,2026-03-14 22:00:00+00:00,15,LOSS,L3_BREAK_FAST_FAIL_10M,-0.4008704615737213,-0.08108108108108315,0.1351351351351258,0.21621621621620896,True,2
CLOCK_SUPPORT,reference_validation,2026-03-15 17:00:00+00:00,2026-03-15 17:50:00+00:00,5,LOSS,L5_BREAK_FAIL_LATE,-1.810979060554552,0.3173076923077068,0.4038461538461586,0.4134615384615345,True,1
CLOCK_SUPPORT,reference_validation,2026-03-15 17:00:00+00:00,2026-03-15 17:50:00+00:00,10,LOSS,L5_BREAK_FAIL_LATE,-1.810979060554552,0.019230769230779217,0.4038461538461586,0.4134615384615345,True,2
CLOCK_SUPPORT,reference_validation,2026-03-15 17:00:00+00:00,2026-03-15 17:50:00+00:00,15,LOSS,L5_BREAK_FAIL_LATE,-1.810979060554552,0.12500000000001024,0.4038461538461586,0.4134615384615345,True,3
CLOCK_SUPPORT,reference_validation,2026-03-15 17:00:00+00:00,2026-03-15 17:50:00+00:00,30,LOSS,L5_BREAK_FAIL_LATE,-1.810979060554552,0.20192307692308611,0.4038461538461586,0.4134615384615345,True,6
CLOCK_SUPPORT,reference_validation,2026-03-16 17:00:00+00:00,2026-03-16 18:25:00+00:00,5,WIN,WIN,5.805637358014315,-0.1304347826086952,0.0,0.1557971014492724,False,0
CLOCK_SUPPORT,reference_validation,2026-03-16 17:00:00+00:00,2026-03-16 18:25:00+00:00,10,WIN,WIN,5.805637358014315,-0.050724637681159535,0.0,0.1847826086956537,False,0
CLOCK_SUPPORT,reference_validation,2026-03-16 17:00:00+00:00,2026-03-16 18:25:00+00:00,15,WIN,WIN,5.805637358014315,-0.1992753623188392,0.0,0.24637681159419977,False,0
CLOCK_SUPPORT,reference_validation,2026-03-16 17:00:00+00:00,2026-03-16 18:25:00+00:00,30,WIN,WIN,5.805637358014315,-0.239130434782607,0.0,0.26811594202898315,False,0
CLOCK_SUPPORT,reference_validation,2026-03-17 17:00:00+00:00,2026-03-17 18:15:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-5.415352260778161,-0.04188481675392588,0.015706806282723133,0.1465968586387443,False,0
CLOCK_SUPPORT,reference_validation,2026-03-17 17:00:00+00:00,2026-03-17 18:15:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-5.415352260778161,-0.04712041884816196,0.015706806282723133,0.1465968586387443,False,0
CLOCK_SUPPORT,reference_validation,2026-03-17 17:00:00+00:00,2026-03-17 18:15:00+00:00,15,LOSS,L1_NEVER_BREAK_TIME,-5.415352260778161,-0.0994764397905749,0.015706806282723133,0.1465968586387443,False,0
CLOCK_SUPPORT,reference_validation,2026-03-17 17:00:00+00:00,2026-03-17 18:15:00+00:00,30,LOSS,L1_NEVER_BREAK_TIME,-5.415352260778161,0.09947643979058234,0.2617801047120423,0.1465968586387443,True,3
CLOCK_SUPPORT,reference_validation,2026-03-18 17:00:00+00:00,2026-03-18 18:00:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.7717750826902181,0.0045662100456579525,0.0502283105022829,0.3835616438356184,True,1
CLOCK_SUPPORT,reference_validation,2026-03-18 17:00:00+00:00,2026-03-18 18:00:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.7717750826902181,-0.06849315068493417,0.0502283105022829,0.3835616438356184,True,1
CLOCK_SUPPORT,reference_validation,2026-03-18 17:00:00+00:00,2026-03-18 18:00:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.7717750826902181,-0.08675799086757896,0.0502283105022829,0.3835616438356184,True,1
CLOCK_SUPPORT,reference_validation,2026-03-19 17:00:00+00:00,2026-03-19 19:10:00+00:00,5,LOSS,L4_BREAK_FAIL_30M,-0.5624929688378688,0.004761904761907211,0.15714285714285675,0.08095238095238198,True,1
CLOCK_SUPPORT,reference_validation,2026-03-19 17:00:00+00:00,2026-03-19 19:10:00+00:00,10,LOSS,L4_BREAK_FAIL_30M,-0.5624929688378688,0.11428571428571216,0.15714285714285675,0.08095238095238198,True,2
CLOCK_SUPPORT,reference_validation,2026-03-19 17:00:00+00:00,2026-03-19 19:10:00+00:00,15,LOSS,L4_BREAK_FAIL_30M,-0.5624929688378688,0.057142857142859466,0.15714285714285675,0.08095238095238198,True,3
CLOCK_SUPPORT,reference_validation,2026-03-20 17:00:00+00:00,2026-03-20 21:15:00+00:00,5,LOSS,L3_BREAK_FAST_FAIL_10M,-0.1672240802675917,-0.06299212598425083,0.07086614173228638,0.44094488188976694,False,0
CLOCK_SUPPORT,reference_validation,2026-03-20 17:00:00+00:00,2026-03-20 21:15:00+00:00,10,LOSS,L3_BREAK_FAST_FAIL_10M,-0.1672240802675917,-0.07874015748032193,0.07086614173228638,0.44094488188976694,False,0
CLOCK_SUPPORT,reference_validation,2026-03-20 17:00:00+00:00,2026-03-20 21:15:00+00:00,15,LOSS,L3_BREAK_FAST_FAIL_10M,-0.1672240802675917,0.03937007874015536,0.1181102362204661,0.44094488188976694,True,1
CLOCK_SUPPORT,reference_validation,2026-03-20 17:00:00+00:00,2026-03-20 21:15:00+00:00,30,LOSS,L3_BREAK_FAST_FAIL_10M,-0.1672240802675917,-0.19685039370078802,0.22834645669290785,0.44094488188976694,True,2
CLOCK_SUPPORT,reference_validation,2026-03-21 17:00:00+00:00,2026-03-21 20:30:00+00:00,5,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-9.019477644975629,-0.209523809523809,0.0,0.38095238095238737,False,0
CLOCK_SUPPORT,reference_validation,2026-03-21 17:00:00+00:00,2026-03-21 20:30:00+00:00,10,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-9.019477644975629,-0.22857142857142432,0.0,0.38095238095238737,False,0
CLOCK_SUPPORT,reference_validation,2026-03-21 17:00:00+00:00,2026-03-21 20:30:00+00:00,15,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-9.019477644975629,-0.27619047619048287,0.0,0.38095238095238737,False,0
CLOCK_SUPPORT,reference_validation,2026-03-21 17:00:00+00:00,2026-03-21 20:30:00+00:00,30,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-9.019477644975629,-0.24761904761905315,0.0,0.38095238095238737,False,0
CLOCK_SUPPORT,reference_validation,2026-03-24 17:00:00+00:00,2026-03-25 03:50:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.2181025081788856,0.01948051948052023,0.06168831168831099,0.09415584415584624,True,1
CLOCK_SUPPORT,reference_validation,2026-03-24 17:00:00+00:00,2026-03-25 03:50:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.2181025081788856,-0.012987012987015024,0.0649350649350659,0.09415584415584624,True,1
CLOCK_SUPPORT,reference_validation,2026-03-24 17:00:00+00:00,2026-03-25 03:50:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.2181025081788856,-0.032467532467535254,0.0649350649350659,0.09415584415584624,True,1
CLOCK_SUPPORT,reference_validation,2026-03-29 17:00:00+00:00,2026-03-30 00:15:00+00:00,5,WIN,WIN,2.9361805387042583,0.3140495867768537,0.32231404958677523,1.1157024793388426,True,1
CLOCK_SUPPORT,reference_validation,2026-03-29 17:00:00+00:00,2026-03-30 00:15:00+00:00,10,WIN,WIN,2.9361805387042583,-0.18181818181817969,0.4380165289256179,1.1157024793388426,True,1
CLOCK_SUPPORT,reference_validation,2026-03-31 17:00:00+00:00,2026-03-31 17:10:00+00:00,5,LOSS,L4_BREAK_FAIL_30M,-1.9305019305018711,0.09803921568627462,0.12156862745098142,0.26274509803921664,True,1
CLOCK_SUPPORT,reference_validation,2026-03-31 17:00:00+00:00,2026-03-31 17:10:00+00:00,10,LOSS,L4_BREAK_FAIL_30M,-1.9305019305018711,0.11372549019608101,0.22352941176470903,0.26274509803921664,True,2
CLOCK_SUPPORT,reference_validation,2026-03-31 17:00:00+00:00,2026-03-31 17:10:00+00:00,15,LOSS,L4_BREAK_FAIL_30M,-1.9305019305018711,0.14901960784314122,0.22352941176470903,0.26274509803921664,True,3
CLOCK_SUPPORT,reference_validation,2026-03-31 17:00:00+00:00,2026-03-31 17:10:00+00:00,30,LOSS,L4_BREAK_FAIL_30M,-1.9305019305018711,-0.12549019607842885,0.22352941176470903,0.26274509803921664,True,5
CLOCK_SUPPORT,reference_validation,2026-04-01 17:00:00+00:00,2026-04-01 17:00:00+00:00,5,WIN,WIN,6.941024739125279,0.3986486486486451,0.43918918918918703,0.03716216216216187,True,1
CLOCK_SUPPORT,reference_validation,2026-04-01 17:00:00+00:00,2026-04-01 17:00:00+00:00,10,WIN,WIN,6.941024739125279,0.21283783783783572,0.43918918918918703,0.03716216216216187,True,2
CLOCK_SUPPORT,reference_validation,2026-04-03 17:00:00+00:00,2026-04-03 21:50:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-2.666170634920695,-0.15686274509803574,0.006535947712421639,0.19607843137254702,False,0
CLOCK_SUPPORT,reference_validation,2026-04-03 17:00:00+00:00,2026-04-03 21:50:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-2.666170634920695,-0.18954248366013465,0.006535947712421639,0.19607843137254702,False,0
CLOCK_SUPPORT,reference_validation,2026-04-03 17:00:00+00:00,2026-04-03 21:50:00+00:00,15,LOSS,L1_NEVER_BREAK_TIME,-2.666170634920695,-0.18300653594771302,0.006535947712421639,0.23529411764705827,False,0
CLOCK_SUPPORT,reference_validation,2026-04-03 17:00:00+00:00,2026-04-03 21:50:00+00:00,30,LOSS,L1_NEVER_BREAK_TIME,-2.666170634920695,-0.24183006535947993,0.006535947712421639,0.29411764705882515,False,0
CLOCK_SUPPORT,reference_validation,2026-04-05 17:00:00+00:00,2026-04-05 22:45:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.4980699788320053,0.026881720430106004,0.13978494623655427,0.09677419354839079,True,1
CLOCK_SUPPORT,reference_validation,2026-04-05 17:00:00+00:00,2026-04-05 22:45:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.4980699788320053,-0.04838709677419539,0.13978494623655427,0.09677419354839079,True,1
CLOCK_SUPPORT,reference_validation,2026-04-05 17:00:00+00:00,2026-04-05 22:45:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.4980699788320053,0.11827956989247253,0.1935483870967739,0.09677419354839079,True,2
CLOCK_SUPPORT,reference_validation,2026-04-07 17:00:00+00:00,2026-04-07 17:20:00+00:00,5,WIN,WIN,2.272727272727315,0.24444444444444163,0.32222222222221136,0.17777777777777287,True,1
CLOCK_SUPPORT,reference_validation,2026-04-07 17:00:00+00:00,2026-04-07 17:20:00+00:00,10,WIN,WIN,2.272727272727315,0.24444444444444163,0.32222222222221136,0.17777777777777287,True,2
CLOCK_SUPPORT,reference_validation,2026-04-07 17:00:00+00:00,2026-04-07 17:20:00+00:00,15,WIN,WIN,2.272727272727315,0.6888888888888738,0.844444444444429,0.17777777777777287,True,3
CLOCK_SUPPORT,reference_validation,2026-04-09 17:00:00+00:00,2026-04-09 17:00:00+00:00,5,WIN,WIN,6.768792304951865,-0.0561403508771919,0.021052631578948208,0.20701754385964574,False,0
CLOCK_SUPPORT,reference_validation,2026-04-09 17:00:00+00:00,2026-04-09 17:00:00+00:00,10,WIN,WIN,6.768792304951865,-0.08421052631578785,0.021052631578948208,0.20701754385964574,False,0
CLOCK_SUPPORT,reference_validation,2026-04-09 17:00:00+00:00,2026-04-09 17:00:00+00:00,15,WIN,WIN,6.768792304951865,-0.06315789473683964,0.021052631578948208,0.20701754385964574,False,0
CLOCK_SUPPORT,reference_validation,2026-04-09 17:00:00+00:00,2026-04-09 17:00:00+00:00,30,WIN,WIN,6.768792304951865,-0.066666666666666,0.021052631578948208,0.20701754385964574,False,0
CLOCK_SUPPORT,reference_validation,2026-04-10 17:00:00+00:00,2026-04-10 20:30:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-7.245529975458687,-0.11274509803921111,0.04411764705882537,0.13725490196077844,False,0
CLOCK_SUPPORT,reference_validation,2026-04-10 17:00:00+00:00,2026-04-10 20:30:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-7.245529975458687,-0.2647058823529383,0.04411764705882537,0.2745098039215638,False,0
CLOCK_SUPPORT,reference_validation,2026-04-10 17:00:00+00:00,2026-04-10 20:30:00+00:00,15,LOSS,L1_NEVER_BREAK_TIME,-7.245529975458687,-0.2107843137254874,0.04411764705882537,0.2745098039215638,False,0
CLOCK_SUPPORT,reference_validation,2026-04-10 17:00:00+00:00,2026-04-10 20:30:00+00:00,30,LOSS,L1_NEVER_BREAK_TIME,-7.245529975458687,-0.08333333333332753,0.04411764705882537,0.2745098039215638,False,0
CLOCK_SUPPORT,reference_validation,2026-04-11 17:00:00+00:00,2026-04-11 18:35:00+00:00,5,WIN,WIN,3.678968951376649,0.09554140127388938,0.2738853503184769,0.14649681528661831,True,1
CLOCK_SUPPORT,reference_validation,2026-04-11 17:00:00+00:00,2026-04-11 18:35:00+00:00,10,WIN,WIN,3.678968951376649,0.0445859872611514,0.2738853503184769,0.14649681528661831,True,2
CLOCK_SUPPORT,reference_validation,2026-04-11 17:00:00+00:00,2026-04-11 18:35:00+00:00,15,WIN,WIN,3.678968951376649,0.10828025477707162,0.2738853503184769,0.14649681528661831,True,3
CLOCK_SUPPORT,reference_validation,2026-04-11 17:00:00+00:00,2026-04-11 18:35:00+00:00,30,WIN,WIN,3.678968951376649,0.07643312101911151,0.2738853503184769,0.14649681528661831,True,6
CLOCK_SUPPORT,reference_validation,2026-04-12 17:00:00+00:00,2026-04-12 17:50:00+00:00,5,WIN,WIN,2.3117167538629912,-0.09473684210526646,0.07368421052632335,0.35789473684210776,False,0
CLOCK_SUPPORT,reference_validation,2026-04-12 17:00:00+00:00,2026-04-12 17:50:00+00:00,10,WIN,WIN,2.3117167538629912,-0.052631578947365275,0.07368421052632335,0.35789473684210776,False,0
CLOCK_SUPPORT,reference_validation,2026-04-12 17:00:00+00:00,2026-04-12 17:50:00+00:00,15,WIN,WIN,2.3117167538629912,-0.052631578947365275,0.07368421052632335,0.35789473684210776,False,0
CLOCK_SUPPORT,reference_validation,2026-04-12 17:00:00+00:00,2026-04-12 17:50:00+00:00,30,WIN,WIN,2.3117167538629912,-0.08421052631578743,0.1052631578947455,0.35789473684210776,False,0
CLOCK_SUPPORT,reference_validation,2026-04-13 17:00:00+00:00,2026-04-13 19:45:00+00:00,5,LOSS,L4_BREAK_FAIL_30M,-0.7742703990470945,-0.05294117647059015,0.02941176470588063,0.152941176470591,False,0
CLOCK_SUPPORT,reference_validation,2026-04-13 17:00:00+00:00,2026-04-13 19:45:00+00:00,10,LOSS,L4_BREAK_FAIL_30M,-0.7742703990470945,0.09411764705882136,0.12941176470588148,0.152941176470591,True,1
CLOCK_SUPPORT,reference_validation,2026-04-13 17:00:00+00:00,2026-04-13 19:45:00+00:00,15,LOSS,L4_BREAK_FAIL_30M,-0.7742703990470945,0.07058823529411185,0.16470588235294156,0.152941176470591,True,2
CLOCK_SUPPORT,reference_validation,2026-04-13 17:00:00+00:00,2026-04-13 19:45:00+00:00,30,LOSS,L4_BREAK_FAIL_30M,-0.7742703990470945,-0.08235294117647078,0.16470588235294156,0.152941176470591,True,4
CLOCK_SUPPORT,reference_validation,2026-04-15 17:00:00+00:00,2026-04-15 17:00:00+00:00,5,LOSS,L4_BREAK_FAIL_30M,-0.4133695523798608,0.006535947712421639,0.032679738562089625,0.11111111111111215,True,1
CLOCK_SUPPORT,reference_validation,2026-04-15 17:00:00+00:00,2026-04-15 17:00:00+00:00,10,LOSS,L4_BREAK_FAIL_30M,-0.4133695523798608,0.1633986928104574,0.17647058823529138,0.11111111111111215,True,2
CLOCK_SUPPORT,reference_validation,2026-04-15 17:00:00+00:00,2026-04-15 17:00:00+00:00,15,LOSS,L4_BREAK_FAIL_30M,-0.4133695523798608,0.04575163398692361,0.20261437908496865,0.11111111111111215,True,3
CLOCK_SUPPORT,reference_validation,2026-04-16 17:00:00+00:00,2026-04-16 18:00:00+00:00,5,WIN,WIN,7.829181494661941,-0.1290322580645156,0.023460410557184275,0.14956011730205443,False,0
CLOCK_SUPPORT,reference_validation,2026-04-16 17:00:00+00:00,2026-04-16 18:00:00+00:00,10,WIN,WIN,7.829181494661941,-0.1612903225806445,0.023460410557184275,0.19061583577712796,False,0
CLOCK_SUPPORT,reference_validation,2026-04-16 17:00:00+00:00,2026-04-16 18:00:00+00:00,15,WIN,WIN,7.829181494661941,-0.0938416422287371,0.023460410557184275,0.19061583577712796,False,0
CLOCK_SUPPORT,reference_validation,2026-04-16 17:00:00+00:00,2026-04-16 18:00:00+00:00,30,WIN,WIN,7.829181494661941,0.017595307917889248,0.16422287390029408,0.19061583577712796,True,3
CLOCK_SUPPORT,reference_validation,2026-04-20 17:00:00+00:00,2026-04-20 17:10:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.1164686699277606,-0.04635761589403506,0.03973509933774971,0.18543046357615905,False,0
CLOCK_SUPPORT,reference_validation,2026-04-20 17:00:00+00:00,2026-04-20 17:10:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.1164686699277606,0.14569536423840934,0.15894039735098944,0.18543046357615905,True,1
CLOCK_SUPPORT,reference_validation,2026-04-20 17:00:00+00:00,2026-04-20 17:10:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.1164686699277606,-0.019867549668874857,0.15894039735098944,0.18543046357615905,True,1
CLOCK_SUPPORT,reference_validation,2026-04-21 17:00:00+00:00,2026-04-22 02:15:00+00:00,5,WIN,WIN,3.752733970300404,0.01840490797546071,0.19631901840490262,0.1411042944785292,True,1
CLOCK_SUPPORT,reference_validation,2026-04-21 17:00:00+00:00,2026-04-22 02:15:00+00:00,10,WIN,WIN,3.752733970300404,0.06748466257668637,0.19631901840490262,0.1411042944785292,True,2
CLOCK_SUPPORT,reference_validation,2026-04-21 17:00:00+00:00,2026-04-22 02:15:00+00:00,15,WIN,WIN,3.752733970300404,0.21472392638036333,0.27607361963189325,0.1411042944785292,True,3
CLOCK_SUPPORT,reference_validation,2026-04-21 17:00:00+00:00,2026-04-22 02:15:00+00:00,30,WIN,WIN,3.752733970300404,0.3680981595091968,0.4110429447852747,0.1411042944785292,True,6
CLOCK_SUPPORT,reference_validation,2026-04-24 17:00:00+00:00,2026-04-24 20:30:00+00:00,5,LOSS,L5_BREAK_FAIL_LATE,-0.1155268022181021,-0.009090909090913674,0.036363636363628854,0.29090909090909545,False,0
CLOCK_SUPPORT,reference_validation,2026-04-24 17:00:00+00:00,2026-04-24 20:30:00+00:00,10,LOSS,L5_BREAK_FAIL_LATE,-0.1155268022181021,0.18181818181818302,0.3272727272727243,0.29090909090909545,True,1
CLOCK_SUPPORT,reference_validation,2026-04-24 17:00:00+00:00,2026-04-24 20:30:00+00:00,15,LOSS,L5_BREAK_FAIL_LATE,-0.1155268022181021,0.0818181818181843,0.3272727272727243,0.29090909090909545,True,2
CLOCK_SUPPORT,reference_validation,2026-04-24 17:00:00+00:00,2026-04-24 20:30:00+00:00,30,LOSS,L5_BREAK_FAIL_LATE,-0.1155268022181021,0.24545454545453999,0.3272727272727243,0.29090909090909545,True,5
CLOCK_SUPPORT,reference_validation,2026-04-25 17:00:00+00:00,2026-04-26 04:45:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-1.2697679787602167,-0.07407407407407261,0.037037037037042884,0.3240740740740693,False,0
CLOCK_SUPPORT,reference_validation,2026-04-25 17:00:00+00:00,2026-04-26 04:45:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-1.2697679787602167,-0.12037037037036635,0.06481481481482176,0.3240740740740693,False,0
