partition,session,variant,session_open_ts,or_high,or_low,side,sweep_ts,sweep_extreme,bos_ts,bos_level,bos_level_ts,fvg_mid,retest_ts,entry_ts,entry_px,stop_px,target_px,risk_pct,exit_reason,exit_ts,exit_px,gross_return,gross_pnl_usd,net_pnl_usd,hold_minutes
external,LONDON_0800,V2_FVG_RETEST,2020-06-18 07:00:00+00:00,9440.64,9424.69,SHORT,2020-06-18 07:35:00+00:00,9443.74,2020-06-18 07:40:00+00:00,9431.29,2020-06-18 07:20:00+00:00,9437.63,2020-06-18 07:55:00+00:00,2020-06-18 08:00:00+00:00,9435.97,9443.74,9420.429999999998,0.0008234447544873963,SL,2020-06-18 08:05:00+00:00,9443.74,-0.000823444754487479,-0.4117223772437395,-0.8117223772437395,5.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2020-07-07 07:00:00+00:00,9270.15,9251.91,LONG,2020-07-07 07:45:00+00:00,9251.75,2020-07-07 07:50:00+00:00,9253.08,2020-07-07 07:35:00+00:00,,2020-07-07 08:05:00+00:00,2020-07-07 08:10:00+00:00,9253.49,9251.75,9256.97,0.00018803716219499688,SL_SAME_5M_CONSERVATIVE,2020-07-07 08:10:00+00:00,9251.75,-0.00018803716219495392,-0.09401858109747696,-0.494018581097477,0.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2020-07-09 07:00:00+00:00,9412.46,9400.0,LONG,2020-07-09 07:35:00+00:00,9396.52,2020-07-09 07:45:00+00:00,9403.13,2020-07-09 07:25:00+00:00,,2020-07-09 07:55:00+00:00,2020-07-09 08:00:00+00:00,9404.08,9396.52,9419.199999999999,0.0008039063895670274,SL,2020-07-09 08:20:00+00:00,9396.52,-0.0008039063895670662,-0.4019531947835331,-0.8019531947835331,20.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2020-07-13 07:00:00+00:00,9273.5,9257.74,SHORT,2020-07-13 07:25:00+00:00,9276.3,2020-07-13 07:45:00+00:00,9262.18,2020-07-13 07:15:00+00:00,,2020-07-13 07:50:00+00:00,2020-07-13 07:55:00+00:00,9261.29,9276.3,9231.270000000004,0.0016207245426931235,SL,2020-07-13 08:05:00+00:00,9276.3,-0.0016207245426931305,-0.8103622713465652,-1.2103622713465652,10.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2020-07-29 07:00:00+00:00,11094.4,11035.72,LONG,2020-07-29 07:50:00+00:00,11027.16,2020-07-29 08:00:00+00:00,11050.0,2020-07-29 07:40:00+00:00,,2020-07-29 08:05:00+00:00,2020-07-29 08:10:00+00:00,11062.26,11027.16,11132.460000000001,0.003172950192817775,TP_2R,2020-07-29 08:35:00+00:00,11132.460000000001,0.00634590038563565,3.172950192817825,2.772950192817825,25.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2020-08-03 07:00:00+00:00,11232.31,11195.01,SHORT,2020-08-03 07:30:00+00:00,11245.29,2020-08-03 07:50:00+00:00,11217.45,2020-08-03 07:20:00+00:00,,2020-08-03 08:00:00+00:00,2020-08-03 08:05:00+00:00,11188.17,11245.29,11073.929999999998,0.005105392570903088,SL,2020-08-03 08:15:00+00:00,11245.29,-0.0051053925709030334,-2.5526962854515167,-2.9526962854515166,10.0
external,LONDON_0800,V2_FVG_RETEST,2020-08-03 07:00:00+00:00,11232.31,11195.01,SHORT,2020-08-03 07:30:00+00:00,11245.29,2020-08-03 07:50:00+00:00,11217.45,2020-08-03 07:20:00+00:00,11222.58,2020-08-03 08:00:00+00:00,2020-08-03 08:05:00+00:00,11188.17,11245.29,11073.929999999998,0.005105392570903088,SL,2020-08-03 08:15:00+00:00,11245.29,-0.0051053925709030334,-2.5526962854515167,-2.9526962854515166,10.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2020-08-18 07:00:00+00:00,12272.5,12255.01,LONG,2020-08-18 07:45:00+00:00,12240.96,2020-08-18 07:55:00+00:00,12268.31,2020-08-18 07:35:00+00:00,,2020-08-18 08:00:00+00:00,2020-08-18 08:05:00+00:00,12281.93,12240.96,12363.870000000003,0.003335794944280025,SL,2020-08-18 09:05:00+00:00,12240.96,-0.003335794944280046,-1.667897472140023,-2.067897472140023,60.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2020-08-24 07:00:00+00:00,11780.0,11754.22,LONG,2020-08-24 07:25:00+00:00,11744.15,2020-08-24 08:00:00+00:00,11773.0,2020-08-24 07:10:00+00:00,,2020-08-24 08:05:00+00:00,2020-08-24 08:10:00+00:00,11773.68,11744.15,11832.740000000002,0.0025081367932541614,TIME_EXIT_4H,2020-08-24 11:00:00+00:00,11777.98,0.0003652214091089956,0.1826107045544978,-0.21738929544550223,170.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2020-08-27 07:00:00+00:00,11392.62,11378.4,LONG,2020-08-27 07:25:00+00:00,11377.7,2020-08-27 07:30:00+00:00,11390.49,2020-08-27 07:15:00+00:00,,2020-08-27 08:05:00+00:00,2020-08-27 08:10:00+00:00,11393.89,11377.7,11426.269999999997,0.001420937010976821,SL,2020-08-27 08:35:00+00:00,11377.7,-0.001420937010976786,-0.710468505488393,-1.110468505488393,25.0
external,LONDON_0800,V2_FVG_RETEST,2020-08-27 07:00:00+00:00,11392.62,11378.4,LONG,2020-08-27 07:25:00+00:00,11377.7,2020-08-27 07:30:00+00:00,11390.49,2020-08-27 07:15:00+00:00,11386.385,2020-08-27 08:00:00+00:00,2020-08-27 08:05:00+00:00,11389.81,11377.7,11414.029999999997,0.0010632310811153798,SL,2020-08-27 08:35:00+00:00,11377.7,-0.00106323108111539,-0.531615540557695,-0.931615540557695,30.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2020-10-02 07:00:00+00:00,10502.24,10481.14,SHORT,2020-10-02 07:25:00+00:00,10509.99,2020-10-02 07:45:00+00:00,10480.0,2020-10-02 07:15:00+00:00,,2020-10-02 08:00:00+00:00,2020-10-02 08:05:00+00:00,10468.49,10509.99,10385.49,0.003964277560565086,TP_2R,2020-10-02 10:25:00+00:00,10385.49,0.00792855512113022,3.9642775605651104,3.5642775605651105,140.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2020-10-19 07:00:00+00:00,11461.34,11448.0,LONG,2020-10-19 07:25:00+00:00,11440.66,2020-10-19 07:35:00+00:00,11461.34,2020-10-19 07:05:00+00:00,,2020-10-19 07:40:00+00:00,2020-10-19 07:45:00+00:00,11462.92,11440.66,11507.44,0.0019419135787391187,TIME_EXIT_4H,2020-10-19 11:00:00+00:00,11475.93,0.001134963866100458,0.567481933050229,0.16748193305022896,195.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2020-10-26 08:00:00+00:00,13053.12,13021.0,LONG,2020-10-26 08:15:00+00:00,12830.0,2020-10-26 08:50:00+00:00,13053.12,2020-10-26 08:05:00+00:00,,2020-10-26 09:00:00+00:00,2020-10-26 09:05:00+00:00,13054.1,12830.0,13502.300000000001,0.017167020323116903,TIME_EXIT_4H,2020-10-26 12:00:00+00:00,13139.8,0.0065649872453863445,3.2824936226931722,2.8824936226931723,175.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2020-10-27 08:00:00+00:00,13170.0,13126.0,LONG,2020-10-27 08:25:00+00:00,13121.77,2020-10-27 08:40:00+00:00,13139.59,2020-10-27 08:15:00+00:00,,2020-10-27 08:45:00+00:00,2020-10-27 08:50:00+00:00,13151.66,13121.77,13211.439999999999,0.0022727169041778313,SL,2020-10-27 09:00:00+00:00,13121.77,-0.0022727169041778517,-1.1363584520889258,-1.5363584520889257,10.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2020-12-01 08:00:00+00:00,19580.0,19523.87,SHORT,2020-12-01 08:35:00+00:00,19590.13,2020-12-01 08:40:00+00:00,19505.46,2020-12-01 08:25:00+00:00,,2020-12-01 08:45:00+00:00,2020-12-01 08:50:00+00:00,19488.09,19590.13,19284.01,0.005236018511819315,SL,2020-12-01 09:55:00+00:00,19590.13,-0.005236018511819207,-2.6180092559096035,-3.0180092559096034,65.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-01-25 08:00:00+00:00,33440.0,33242.01,LONG,2021-01-25 08:30:00+00:00,33241.6,2021-01-25 08:40:00+00:00,33466.58,2021-01-25 08:15:00+00:00,,2021-01-25 08:50:00+00:00,2021-01-25 08:55:00+00:00,33533.1,33241.6,34116.1,0.008692903429745536,SL,2021-01-25 09:20:00+00:00,33241.6,-0.008692903429745491,-4.346451714872746,-4.746451714872746,25.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-02-08 08:00:00+00:00,39404.93,39174.0,LONG,2021-02-08 08:45:00+00:00,39090.39,2021-02-08 09:00:00+00:00,39322.0,2021-02-08 08:30:00+00:00,,2021-02-08 09:05:00+00:00,2021-02-08 09:10:00+00:00,39347.6,39090.39,39862.02,0.006536866289176446,SL,2021-02-08 09:25:00+00:00,39090.39,-0.006536866289176491,-3.2684331445882453,-3.668433144588245,15.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-02-24 08:00:00+00:00,50581.85,49856.8,SHORT,2021-02-24 08:40:00+00:00,50784.0,2021-02-24 09:00:00+00:00,50569.73,2021-02-24 08:25:00+00:00,,2021-02-24 09:05:00+00:00,2021-02-24 09:10:00+00:00,50479.55,50784.0,49870.65000000001,0.006031155190567211,SL,2021-02-24 09:15:00+00:00,50784.0,-0.006031155190567183,-3.0155775952835917,-3.4155775952835916,5.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-03-23 08:00:00+00:00,54292.0,53975.01,LONG,2021-03-23 08:15:00+00:00,53877.0,2021-03-23 08:35:00+00:00,54292.0,2021-03-23 08:05:00+00:00,,2021-03-23 09:00:00+00:00,2021-03-23 09:05:00+00:00,54300.59,53877.0,55147.76999999999,0.007800836049847645,TIME_EXIT_4H,2021-03-23 12:00:00+00:00,54322.64,0.0004060729358557058,0.2030364679278529,-0.19696353207214712,175.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-04-02 07:00:00+00:00,59824.7,59615.73,SHORT,2021-04-02 07:25:00+00:00,59826.74,2021-04-02 07:55:00+00:00,59662.82,2021-04-02 07:15:00+00:00,,2021-04-02 08:05:00+00:00,2021-04-02 08:10:00+00:00,59628.38,59826.74,59231.659999999996,0.0033266038755371285,TIME_EXIT_4H,2021-04-02 11:00:00+00:00,59703.18,-0.0012544362265083375,-0.6272181132541688,-1.0272181132541687,170.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-04-06 07:00:00+00:00,58912.0,58753.0,SHORT,2021-04-06 07:20:00+00:00,58969.0,2021-04-06 07:35:00+00:00,58753.0,2021-04-06 07:05:00+00:00,,2021-04-06 07:45:00+00:00,2021-04-06 07:50:00+00:00,58617.22,58969.0,57913.66,0.006001308148015188,SL,2021-04-06 08:05:00+00:00,58969.0,-0.00600130814801525,-3.000654074007625,-3.4006540740076248,15.0
external,LONDON_0800,V2_FVG_RETEST,2021-04-06 07:00:00+00:00,58912.0,58753.0,SHORT,2021-04-06 07:20:00+00:00,58969.0,2021-04-06 07:35:00+00:00,58753.0,2021-04-06 07:05:00+00:00,58812.11,2021-04-06 08:05:00+00:00,2021-04-06 08:10:00+00:00,58785.0,58969.0,58417.0,0.0031300501828697798,SL,2021-04-06 08:20:00+00:00,58969.0,-0.0031300501828697147,-1.5650250914348574,-1.9650250914348573,10.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-04-12 07:00:00+00:00,61114.95,60783.85,SHORT,2021-04-12 07:40:00+00:00,61158.0,2021-04-12 07:45:00+00:00,60914.23,2021-04-12 07:20:00+00:00,,2021-04-12 07:50:00+00:00,2021-04-12 07:55:00+00:00,60900.0,61158.0,60384.0,0.004236453201970443,TP_2R,2021-04-12 09:35:00+00:00,60384.0,0.008472906403940939,4.23645320197047,3.83645320197047,100.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-04-13 07:00:00+00:00,61120.41,60726.0,LONG,2021-04-13 07:15:00+00:00,60660.0,2021-04-13 07:50:00+00:00,61120.41,2021-04-13 07:05:00+00:00,,2021-04-13 07:55:00+00:00,2021-04-13 08:00:00+00:00,61133.16,60660.0,62079.48000000001,0.007739825652722736,TP_2R,2021-04-13 08:15:00+00:00,62079.48000000001,0.015479651305445374,7.739825652722687,7.339825652722687,15.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-05-07 07:00:00+00:00,56288.7,56031.28,SHORT,2021-05-07 07:25:00+00:00,56331.31,2021-05-07 07:35:00+00:00,56031.28,2021-05-07 07:05:00+00:00,,2021-05-07 07:40:00+00:00,2021-05-07 07:45:00+00:00,56028.93,56331.31,55424.170000000006,0.00539685480340241,SL,2021-05-07 09:00:00+00:00,56331.31,-0.005396854803402462,-2.698427401701231,-3.098427401701231,75.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-05-11 07:00:00+00:00,55888.88,55580.0,LONG,2021-05-11 07:50:00+00:00,55562.74,2021-05-11 07:55:00+00:00,55700.0,2021-05-11 07:35:00+00:00,,2021-05-11 08:05:00+00:00,2021-05-11 08:10:00+00:00,55747.99,55562.74,56118.49,0.003322989761603961,SL,2021-05-11 08:15:00+00:00,55562.74,-0.003322989761603945,-1.6614948808019725,-2.0614948808019724,5.0
external,LONDON_0800,V2_FVG_RETEST,2021-05-11 07:00:00+00:00,55888.88,55580.0,LONG,2021-05-11 07:50:00+00:00,55562.74,2021-05-11 07:55:00+00:00,55700.0,2021-05-11 07:35:00+00:00,55641.9,2021-05-11 08:00:00+00:00,2021-05-11 08:05:00+00:00,55648.14,55562.74,55818.94,0.0015346424876015884,TP_2R,2021-05-11 08:05:00+00:00,55818.94,0.0030692849752032014,1.5346424876016007,1.1346424876016008,0.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-06-24 07:00:00+00:00,33092.59,32868.85,SHORT,2021-06-24 07:35:00+00:00,33159.0,2021-06-24 07:50:00+00:00,32915.25,2021-06-24 07:15:00+00:00,,2021-06-24 08:00:00+00:00,2021-06-24 08:05:00+00:00,32855.17,33159.0,32247.509999999995,0.009247555255382997,SL,2021-06-24 08:45:00+00:00,33159.0,-0.009247555255383011,-4.6237776276915055,-5.023777627691506,40.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-06-25 07:00:00+00:00,34417.02,34155.0,LONG,2021-06-25 07:45:00+00:00,34019.0,2021-06-25 07:55:00+00:00,34179.0,2021-06-25 07:35:00+00:00,,2021-06-25 08:05:00+00:00,2021-06-25 08:10:00+00:00,34205.16,34019.0,34577.48000000001,0.005442453711662318,SL,2021-06-25 08:10:00+00:00,34019.0,-0.005442453711662298,-2.721226855831149,-3.121226855831149,0.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-07-09 07:00:00+00:00,32886.29,32771.76,SHORT,2021-07-09 07:45:00+00:00,32910.0,2021-07-09 08:00:00+00:00,32781.17,2021-07-09 07:30:00+00:00,,2021-07-09 08:05:00+00:00,2021-07-09 08:10:00+00:00,32690.05,32910.0,32250.149999999998,0.006728347004669639,SL,2021-07-09 09:25:00+00:00,32910.0,-0.0067283470046697325,-3.3641735023348662,-3.764173502334866,75.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-07-30 07:00:00+00:00,39868.52,39781.06,SHORT,2021-07-30 07:35:00+00:00,39876.43,2021-07-30 07:50:00+00:00,39733.0,2021-07-30 07:20:00+00:00,,2021-07-30 07:55:00+00:00,2021-07-30 08:00:00+00:00,39730.0,39876.43,39437.14,0.003685627988925253,TP_2R,2021-07-30 08:40:00+00:00,39437.14,0.007371255977850488,3.685627988925244,3.285627988925244,40.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-08-16 07:00:00+00:00,47440.0,47328.94,SHORT,2021-08-16 07:45:00+00:00,47456.1,2021-08-16 07:55:00+00:00,47422.69,2021-08-16 07:35:00+00:00,,2021-08-16 08:00:00+00:00,2021-08-16 08:05:00+00:00,47416.22,47456.1,47336.46000000001,0.0008410624043839298,TP_2R,2021-08-16 08:05:00+00:00,47336.46000000001,0.0016821248087678375,0.8410624043839188,0.44106240438391875,0.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-08-24 07:00:00+00:00,49882.81,49778.33,LONG,2021-08-24 07:55:00+00:00,49709.22,2021-08-24 08:00:00+00:00,49780.0,2021-08-24 07:45:00+00:00,,2021-08-24 08:05:00+00:00,2021-08-24 08:10:00+00:00,49790.15,49709.22,49952.01,0.0016254218956962428,SL,2021-08-24 08:15:00+00:00,49709.22,-0.0016254218956962552,-0.8127109478481276,-1.2127109478481275,5.0
external,LONDON_0800,V2_FVG_RETEST,2021-08-24 07:00:00+00:00,49882.81,49778.33,LONG,2021-08-24 07:55:00+00:00,49709.22,2021-08-24 08:00:00+00:00,49780.0,2021-08-24 07:45:00+00:00,49757.825,2021-08-24 08:05:00+00:00,2021-08-24 08:10:00+00:00,49790.15,49709.22,49952.01,0.0016254218956962428,SL,2021-08-24 08:15:00+00:00,49709.22,-0.0016254218956962552,-0.8127109478481276,-1.2127109478481275,5.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-08-26 07:00:00+00:00,46899.28,46620.0,LONG,2021-08-26 07:20:00+00:00,46611.58,2021-08-26 07:40:00+00:00,46855.69,2021-08-26 07:10:00+00:00,,2021-08-26 07:55:00+00:00,2021-08-26 08:00:00+00:00,46920.11,46611.58,47537.17,0.006575645283014017,TIME_EXIT_4H,2021-08-26 11:00:00+00:00,46979.75,0.0012710967642659554,0.6355483821329777,0.23554838213297769,180.0
external,LONDON_0800,V2_FVG_RETEST,2021-09-01 07:00:00+00:00,47455.0,47324.77,SHORT,2021-09-01 07:25:00+00:00,47472.89,2021-09-01 07:30:00+00:00,47331.26,2021-09-01 07:15:00+00:00,47349.255000000005,2021-09-01 08:05:00+00:00,2021-09-01 08:10:00+00:00,47339.25,47472.89,47071.97,0.0028230274032647203,SL,2021-09-01 09:10:00+00:00,47472.89,-0.0028230274032647884,-1.4115137016323942,-1.8115137016323941,60.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-09-06 07:00:00+00:00,51861.58,51814.2,LONG,2021-09-06 07:35:00+00:00,51789.51,2021-09-06 07:40:00+00:00,51800.51,2021-09-06 07:25:00+00:00,,2021-09-06 07:55:00+00:00,2021-09-06 08:00:00+00:00,51824.79,51789.51,51895.35,0.0006807552910489137,SL,2021-09-06 08:00:00+00:00,51789.51,-0.0006807552910489401,-0.34037764552447003,-0.74037764552447,0.0
external,LONDON_0800,V2_FVG_RETEST,2021-09-06 07:00:00+00:00,51861.58,51814.2,LONG,2021-09-06 07:35:00+00:00,51789.51,2021-09-06 07:40:00+00:00,51800.51,2021-09-06 07:25:00+00:00,51815.845,2021-09-06 07:55:00+00:00,2021-09-06 08:00:00+00:00,51824.79,51789.51,51895.35,0.0006807552910489137,SL,2021-09-06 08:00:00+00:00,51789.51,-0.0006807552910489401,-0.34037764552447003,-0.74037764552447,0.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-10-12 07:00:00+00:00,57431.86,57160.71,SHORT,2021-10-12 07:30:00+00:00,57460.0,2021-10-12 07:50:00+00:00,57285.84,2021-10-12 07:20:00+00:00,,2021-10-12 08:00:00+00:00,2021-10-12 08:05:00+00:00,57272.54,57460.0,56897.62,0.0032731218136998834,SL,2021-10-12 08:10:00+00:00,57460.0,-0.003273121813699875,-1.6365609068499376,-2.0365609068499375,5.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-10-14 07:00:00+00:00,57827.84,57700.0,SHORT,2021-10-14 07:25:00+00:00,57846.18,2021-10-14 07:35:00+00:00,57631.44,2021-10-14 07:15:00+00:00,,2021-10-14 07:45:00+00:00,2021-10-14 07:50:00+00:00,57554.06,57846.18,56969.81999999999,0.005075575902030241,TIME_EXIT_4H,2021-10-14 11:00:00+00:00,57693.83,-0.002428499396914807,-1.2142496984574036,-1.6142496984574035,190.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-10-28 07:00:00+00:00,59245.68,58934.98,LONG,2021-10-28 07:40:00+00:00,58894.97,2021-10-28 07:50:00+00:00,59018.9,2021-10-28 07:25:00+00:00,,2021-10-28 07:55:00+00:00,2021-10-28 08:00:00+00:00,59027.0,58894.97,59291.06,0.0022367730021854207,TP_2R,2021-10-28 08:10:00+00:00,59291.06,0.004473546004370776,2.236773002185388,1.8367730021853883,10.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-11-17 08:00:00+00:00,59920.77,59601.0,SHORT,2021-11-17 08:20:00+00:00,60048.0,2021-11-17 08:30:00+00:00,59700.0,2021-11-17 08:10:00+00:00,,2021-11-17 08:50:00+00:00,2021-11-17 08:55:00+00:00,59638.47,60048.0,58819.41,0.006866876363528421,TP_2R,2021-11-17 10:30:00+00:00,58819.41,0.013733752727056792,6.866876363528396,6.466876363528396,95.0
external,LONDON_0800,V2_FVG_RETEST,2021-11-17 08:00:00+00:00,59920.77,59601.0,SHORT,2021-11-17 08:20:00+00:00,60048.0,2021-11-17 08:30:00+00:00,59700.0,2021-11-17 08:10:00+00:00,59810.04,2021-11-17 08:40:00+00:00,2021-11-17 08:45:00+00:00,59768.55,60048.0,59209.65000000001,0.004675535879655723,TP_2R,2021-11-17 09:15:00+00:00,59209.65000000001,0.009351071759311491,4.675535879655746,4.275535879655745,30.0
external,LONDON_0800,V1_STRUCTURE_RETEST,2021-11-23 08:00:00+00:00,56268.99,55930.0,LONG,2021-11-23 08:25:00+00:00,55838.24,2021-11-23 08:40:00+00:00,56044.86,2021-11-23 08:15:00+00:00,,2021-11-23 08:45:00+00:00,2021-11-23 08:50:00+00:00,56198.4,55838.24,56918.72000000001,0.006408723380025116,SL,2021-11-23 09:30:00+00:00,55838.24,-0.006408723380025072,-3.204361690012536,-3.604361690012536,40.0
external,NSE_0915,V1_STRUCTURE_RETEST,2020-01-08 03:45:00+00:00,8332.18,8296.96,SHORT,2020-01-08 04:20:00+00:00,8342.26,2020-01-08 04:25:00+00:00,8320.0,2020-01-08 04:10:00+00:00,,2020-01-08 04:35:00+00:00,2020-01-08 04:40:00+00:00,8304.21,8342.26,8228.109999999997,0.004582013219800691,SL,2020-01-08 04:50:00+00:00,8342.26,-0.0045820132198006736,-2.2910066099003368,-2.6910066099003367,10.0
external,NSE_0915,V1_STRUCTURE_RETEST,2020-01-16 03:45:00+00:00,8667.77,8630.19,LONG,2020-01-16 04:00:00+00:00,8625.0,2020-01-16 04:25:00+00:00,8667.77,2020-01-16 03:50:00+00:00,,2020-01-16 04:30:00+00:00,2020-01-16 04:35:00+00:00,8682.98,8625.0,8798.939999999999,0.006677431020225725,TIME_EXIT_4H,2020-01-16 07:45:00+00:00,8676.4,-0.0007578043482767693,-0.3789021741383847,-0.7789021741383847,190.0
external,NSE_0915,V1_STRUCTURE_RETEST,2020-01-20 03:45:00+00:00,8678.71,8650.0,SHORT,2020-01-20 04:05:00+00:00,8686.6,2020-01-20 04:25:00+00:00,8650.0,2020-01-20 03:50:00+00:00,,2020-01-20 04:40:00+00:00,2020-01-20 04:45:00+00:00,8648.54,8686.6,8572.420000000002,0.004400742784331169,SL,2020-01-20 05:20:00+00:00,8686.6,-0.004400742784331113,-2.2003713921655565,-2.6003713921655565,35.0
external,NSE_0915,V1_STRUCTURE_RETEST,2020-01-29 03:45:00+00:00,9377.58,9352.3,SHORT,2020-01-29 04:10:00+00:00,9386.0,2020-01-29 04:25:00+00:00,9352.57,2020-01-29 03:55:00+00:00,,2020-01-29 04:30:00+00:00,2020-01-29 04:35:00+00:00,9345.07,9386.0,9263.21,0.004379849482133391,SL,2020-01-29 06:15:00+00:00,9386.0,-0.0043798494821334355,-2.1899247410667178,-2.5899247410667177,100.0
external,NSE_0915,V1_STRUCTURE_RETEST,2020-02-06 03:45:00+00:00,9648.0,9606.23,SHORT,2020-02-06 04:35:00+00:00,9659.0,2020-02-06 04:40:00+00:00,9641.0,2020-02-06 04:25:00+00:00,,2020-02-06 04:50:00+00:00,2020-02-06 04:55:00+00:00,9639.82,9659.0,9601.46,0.001989663707413654,SL,2020-02-06 04:55:00+00:00,9659.0,-0.0019896637074137136,-0.9948318537068568,-1.3948318537068567,0.0
external,NSE_0915,V2_FVG_RETEST,2020-02-06 03:45:00+00:00,9648.0,9606.23,SHORT,2020-02-06 04:35:00+00:00,9659.0,2020-02-06 04:40:00+00:00,9641.0,2020-02-06 04:25:00+00:00,9645.33,2020-02-06 04:50:00+00:00,2020-02-06 04:55:00+00:00,9639.82,9659.0,9601.46,0.001989663707413654,SL,2020-02-06 04:55:00+00:00,9659.0,-0.0019896637074137136,-0.9948318537068568,-1.3948318537068567,0.0
external,NSE_0915,V1_STRUCTURE_RETEST,2020-02-11 03:45:00+00:00,9761.96,9741.01,LONG,2020-02-11 04:05:00+00:00,9729.36,2020-02-11 04:10:00+00:00,9760.51,2020-02-11 03:55:00+00:00,,2020-02-11 04:15:00+00:00,2020-02-11 04:20:00+00:00,9762.79,9729.36,9829.650000000001,0.0034242260665240457,TIME_EXIT_4H,2020-02-11 07:45:00+00:00,9765.61,0.00028885185484894826,0.14442592742447413,-0.2555740725755259,205.0
external,NSE_0915,V2_FVG_RETEST,2020-02-11 03:45:00+00:00,9761.96,9741.01,LONG,2020-02-11 04:05:00+00:00,9729.36,2020-02-11 04:10:00+00:00,9760.51,2020-02-11 03:55:00+00:00,9754.305,2020-02-11 04:20:00+00:00,2020-02-11 04:25:00+00:00,9756.14,9729.36,9809.699999999997,0.002744938059519322,TIME_EXIT_4H,2020-02-11 07:45:00+00:00,9765.61,0.0009706707775822832,0.4853353887911416,0.08533538879114155,200.0
external,NSE_0915,V1_STRUCTURE_RETEST,2020-02-21 03:45:00+00:00,9713.75,9688.17,SHORT,2020-02-21 04:10:00+00:00,9730.0,2020-02-21 04:45:00+00:00,9688.17,2020-02-21 03:50:00+00:00,,2020-02-21 04:50:00+00:00,2020-02-21 04:55:00+00:00,9686.13,9730.0,9598.389999999998,0.004529156639442255,TIME_EXIT_4H,2020-02-21 07:45:00+00:00,9683.94,0.00022609649054872172,0.11304824527436086,-0.28695175472563916,170.0
external,NSE_0915,V1_STRUCTURE_RETEST,2020-02-25 03:45:00+00:00,9610.56,9582.49,LONG,2020-02-25 04:15:00+00:00,9565.87,2020-02-25 04:20:00+00:00,9598.38,2020-02-25 03:55:00+00:00,,2020-02-25 04:30:00+00:00,2020-02-25 04:35:00+00:00,9600.02,9565.87,9668.32,0.0035572842556577627,SL,2020-02-25 05:15:00+00:00,9565.87,-0.003557284255657711,-1.7786421278288556,-2.1786421278288555,40.0
external,NSE_0915,V1_STRUCTURE_RETEST,2020-02-26 03:45:00+00:00,9188.54,9148.53,LONG,2020-02-26 04:30:00+00:00,9140.14,2020-02-26 04:35:00+00:00,9166.42,2020-02-26 04:20:00+00:00,,2020-02-26 04:45:00+00:00,2020-02-26 04:50:00+00:00,9186.33,9140.14,9278.710000000001,0.00502812330930856,TIME_EXIT_4H,2020-02-26 07:45:00+00:00,9175.63,-0.001164774180766548,-0.582387090383274,-0.982387090383274,175.0
