partition,regime,clock_block,obs_start,obs_end,H,L,range,k1_start,k1_complete,low_visits_before_terminal,low_break,break_side,break_ts,genuine_l2,l2_ts,low_break_after_l2,clean_leave,leave_complete,eligible_start,first_return_type,first_return_ts
external,BULL,04-08,2021-03-29 04:00:00+00:00,2021-03-29 08:00:00+00:00,55948.62,55005.03,943.5900000000038,2021-03-29 05:35:00+00:00,2021-03-29 05:40:00+00:00,1,False,HIGH,2021-03-29 07:20:00+00:00,False,,False,True,2021-03-29 05:55:00+00:00,2021-03-29 05:55:00+00:00,OPPOSITE_HIGH_BREAK,2021-03-29 07:15:00+00:00
external,BULL,16-20,2021-03-29 16:00:00+00:00,2021-03-29 20:00:00+00:00,58490.11,57266.16,1223.949999999997,2021-03-29 16:20:00+00:00,2021-03-29 16:25:00+00:00,1,False,NONE,,False,,False,True,2021-03-29 16:30:00+00:00,2021-03-29 16:30:00+00:00,BLOCK_END,
external,BULL,20-00,2021-03-29 20:00:00+00:00,2021-03-30 00:00:00+00:00,58361.68,57220.0,1141.6800000000003,2021-03-29 20:55:00+00:00,2021-03-29 21:00:00+00:00,1,False,NONE,,False,,False,True,2021-03-29 21:05:00+00:00,2021-03-29 21:05:00+00:00,BLOCK_END,
external,BULL,04-08,2021-03-30 04:00:00+00:00,2021-03-30 08:00:00+00:00,57800.0,57163.3,636.6999999999971,2021-03-30 04:00:00+00:00,2021-03-30 04:05:00+00:00,2,False,HIGH,2021-03-30 04:50:00+00:00,True,2021-03-30 04:15:00+00:00,False,True,2021-03-30 04:15:00+00:00,2021-03-30 04:15:00+00:00,GENUINE_L2,2021-03-30 04:15:00+00:00
external,BULL,16-20,2021-03-30 16:00:00+00:00,2021-03-30 20:00:00+00:00,59450.0,58570.0,880.0,2021-03-30 16:00:00+00:00,2021-03-30 16:05:00+00:00,1,False,NONE,,False,,False,True,2021-03-30 16:10:00+00:00,2021-03-30 16:10:00+00:00,BLOCK_END,
external,BULL,20-00,2021-03-30 20:00:00+00:00,2021-03-31 00:00:00+00:00,59229.52,58550.23,679.2899999999936,2021-03-30 20:20:00+00:00,2021-03-30 20:25:00+00:00,1,True,LOW,2021-03-30 20:35:00+00:00,False,,False,False,,,BLOCK_END,
external,BULL,08-12,2021-03-31 08:00:00+00:00,2021-03-31 12:00:00+00:00,59920.0,57400.0,2520.0,2021-03-31 08:05:00+00:00,2021-03-31 08:10:00+00:00,2,False,NONE,,True,2021-03-31 10:30:00+00:00,False,True,2021-03-31 08:15:00+00:00,2021-03-31 08:15:00+00:00,GENUINE_L2,2021-03-31 10:30:00+00:00
external,BULL,20-00,2021-03-31 20:00:00+00:00,2021-04-01 00:00:00+00:00,59752.49,58518.88,1233.6100000000006,2021-03-31 20:00:00+00:00,2021-03-31 20:05:00+00:00,1,False,NONE,,False,,False,True,2021-03-31 20:10:00+00:00,2021-03-31 20:10:00+00:00,BLOCK_END,
external,BULL,04-08,2021-04-01 04:00:00+00:00,2021-04-01 08:00:00+00:00,59427.21,58799.23,627.9799999999959,2021-04-01 04:50:00+00:00,2021-04-01 04:55:00+00:00,1,True,LOW,2021-04-01 05:20:00+00:00,False,,False,True,2021-04-01 05:00:00+00:00,2021-04-01 05:00:00+00:00,BREAK_BEFORE_GENUINE_L2,2021-04-01 05:15:00+00:00
external,BULL,16-20,2021-04-01 16:00:00+00:00,2021-04-01 20:00:00+00:00,59342.89,58420.02,922.8700000000026,2021-04-01 17:55:00+00:00,2021-04-01 18:00:00+00:00,1,True,LOW,2021-04-01 18:15:00+00:00,False,,False,True,2021-04-01 18:05:00+00:00,2021-04-01 18:05:00+00:00,BREAK_BEFORE_GENUINE_L2,2021-04-01 18:10:00+00:00
external,BULL,00-04,2021-04-02 00:00:00+00:00,2021-04-02 04:00:00+00:00,59168.26,58610.58,557.6800000000003,2021-04-02 00:45:00+00:00,2021-04-02 00:50:00+00:00,1,False,HIGH,2021-04-02 02:10:00+00:00,False,,False,True,2021-04-02 01:05:00+00:00,2021-04-02 01:05:00+00:00,OPPOSITE_HIGH_BREAK,2021-04-02 02:05:00+00:00
external,BULL,08-12,2021-04-02 08:00:00+00:00,2021-04-02 12:00:00+00:00,60120.0,59407.0,713.0,2021-04-02 09:20:00+00:00,2021-04-02 09:25:00+00:00,1,False,NONE,,False,,False,True,2021-04-02 09:30:00+00:00,2021-04-02 09:30:00+00:00,BLOCK_END,
external,BULL,20-00,2021-04-02 20:00:00+00:00,2021-04-03 00:00:00+00:00,59689.89,58542.42,1147.4700000000012,2021-04-02 21:00:00+00:00,2021-04-02 21:05:00+00:00,2,False,NONE,,True,2021-04-02 21:15:00+00:00,False,True,2021-04-02 21:10:00+00:00,2021-04-02 21:10:00+00:00,GENUINE_L2,2021-04-02 21:15:00+00:00
external,SIDEWAYS,16-20,2021-04-03 16:00:00+00:00,2021-04-03 20:00:00+00:00,59577.69,58850.1,727.5900000000038,2021-04-03 16:00:00+00:00,2021-04-03 16:05:00+00:00,2,True,LOW,2021-04-03 17:05:00+00:00,True,2021-04-03 16:55:00+00:00,True,True,2021-04-03 16:15:00+00:00,2021-04-03 16:15:00+00:00,GENUINE_L2,2021-04-03 16:55:00+00:00
external,SIDEWAYS,12-16,2021-04-04 12:00:00+00:00,2021-04-04 16:00:00+00:00,57839.59,57220.0,619.5899999999965,2021-04-04 12:00:00+00:00,2021-04-04 12:05:00+00:00,1,False,HIGH,2021-04-04 12:20:00+00:00,False,,False,True,2021-04-04 12:15:00+00:00,2021-04-04 12:15:00+00:00,OPPOSITE_HIGH_BREAK,2021-04-04 12:15:00+00:00
external,SIDEWAYS,04-08,2021-04-05 04:00:00+00:00,2021-04-05 08:00:00+00:00,58450.26,57367.41,1082.8499999999985,2021-04-05 04:00:00+00:00,2021-04-05 04:05:00+00:00,1,True,LOW,2021-04-05 05:00:00+00:00,False,,False,True,2021-04-05 04:10:00+00:00,2021-04-05 04:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2021-04-05 04:55:00+00:00
external,SIDEWAYS,08-12,2021-04-05 08:00:00+00:00,2021-04-05 12:00:00+00:00,57678.72,56852.1,826.6200000000026,2021-04-05 08:25:00+00:00,2021-04-05 08:30:00+00:00,1,False,HIGH,2021-04-05 11:00:00+00:00,False,,False,True,2021-04-05 08:35:00+00:00,2021-04-05 08:35:00+00:00,OPPOSITE_HIGH_BREAK,2021-04-05 10:55:00+00:00
external,BULL,04-08,2021-04-06 04:00:00+00:00,2021-04-06 08:00:00+00:00,59626.18,58669.09,957.0900000000038,2021-04-06 04:00:00+00:00,2021-04-06 04:05:00+00:00,2,True,LOW,2021-04-06 07:50:00+00:00,True,2021-04-06 06:15:00+00:00,True,True,2021-04-06 04:10:00+00:00,2021-04-06 04:10:00+00:00,GENUINE_L2,2021-04-06 06:15:00+00:00
external,BULL,08-12,2021-04-06 08:00:00+00:00,2021-04-06 12:00:00+00:00,59092.28,58401.4,690.8799999999974,2021-04-06 08:05:00+00:00,2021-04-06 08:10:00+00:00,2,False,NONE,,True,2021-04-06 11:20:00+00:00,False,True,2021-04-06 08:15:00+00:00,2021-04-06 08:15:00+00:00,GENUINE_L2,2021-04-06 11:20:00+00:00
external,SIDEWAYS,00-04,2021-04-07 00:00:00+00:00,2021-04-07 04:00:00+00:00,58384.93,57637.72,747.2099999999991,2021-04-07 00:55:00+00:00,2021-04-07 01:00:00+00:00,1,True,LOW,2021-04-07 01:05:00+00:00,False,,False,False,,,BLOCK_END,
external,SIDEWAYS,12-16,2021-04-07 12:00:00+00:00,2021-04-07 16:00:00+00:00,57992.99,55831.36,2161.6299999999974,2021-04-07 12:10:00+00:00,2021-04-07 12:15:00+00:00,1,False,NONE,,False,,False,True,2021-04-07 12:25:00+00:00,2021-04-07 12:25:00+00:00,BLOCK_END,
external,SIDEWAYS,00-04,2021-04-08 00:00:00+00:00,2021-04-08 04:00:00+00:00,56623.34,55795.0,828.3399999999965,2021-04-08 00:05:00+00:00,2021-04-08 00:10:00+00:00,1,False,HIGH,2021-04-08 01:25:00+00:00,False,,False,True,2021-04-08 00:15:00+00:00,2021-04-08 00:15:00+00:00,OPPOSITE_HIGH_BREAK,2021-04-08 01:20:00+00:00
external,SIDEWAYS,08-12,2021-04-08 08:00:00+00:00,2021-04-08 12:00:00+00:00,57415.03,56570.0,845.0299999999988,2021-04-08 10:15:00+00:00,2021-04-08 10:20:00+00:00,1,True,LOW,2021-04-08 11:35:00+00:00,False,,False,True,2021-04-08 10:25:00+00:00,2021-04-08 10:25:00+00:00,BREAK_BEFORE_GENUINE_L2,2021-04-08 11:30:00+00:00
external,SIDEWAYS,12-16,2021-04-08 12:00:00+00:00,2021-04-08 16:00:00+00:00,57306.02,56401.39,904.6299999999974,2021-04-08 12:00:00+00:00,2021-04-08 12:05:00+00:00,1,False,HIGH,2021-04-08 12:50:00+00:00,False,,False,True,2021-04-08 12:10:00+00:00,2021-04-08 12:10:00+00:00,OPPOSITE_HIGH_BREAK,2021-04-08 12:45:00+00:00
external,BULL,04-08,2021-04-11 04:00:00+00:00,2021-04-11 08:00:00+00:00,60816.88,59700.0,1116.8799999999974,2021-04-11 05:35:00+00:00,2021-04-11 05:40:00+00:00,2,True,LOW,2021-04-11 06:10:00+00:00,True,2021-04-11 06:00:00+00:00,True,True,2021-04-11 05:45:00+00:00,2021-04-11 05:45:00+00:00,GENUINE_L2,2021-04-11 06:00:00+00:00
external,BULL,08-12,2021-04-14 08:00:00+00:00,2021-04-14 12:00:00+00:00,64986.11,63701.0,1285.1100000000006,2021-04-14 08:45:00+00:00,2021-04-14 08:50:00+00:00,2,True,LOW,2021-04-14 09:25:00+00:00,True,2021-04-14 09:15:00+00:00,True,True,2021-04-14 09:00:00+00:00,2021-04-14 09:00:00+00:00,GENUINE_L2,2021-04-14 09:15:00+00:00
external,BULL,08-12,2021-04-15 08:00:00+00:00,2021-04-15 12:00:00+00:00,63560.0,62772.3,787.6999999999971,2021-04-15 08:15:00+00:00,2021-04-15 08:20:00+00:00,1,True,LOW,2021-04-15 08:25:00+00:00,False,,False,False,,,BLOCK_END,
external,BULL,16-20,2021-04-15 16:00:00+00:00,2021-04-15 20:00:00+00:00,63174.72,62461.24,713.4800000000032,2021-04-15 17:40:00+00:00,2021-04-15 17:45:00+00:00,1,False,HIGH,2021-04-15 19:30:00+00:00,False,,False,True,2021-04-15 17:50:00+00:00,2021-04-15 17:50:00+00:00,OPPOSITE_HIGH_BREAK,2021-04-15 19:25:00+00:00
external,BULL,04-08,2021-04-16 04:00:00+00:00,2021-04-16 08:00:00+00:00,63600.0,62800.88,799.1200000000026,2021-04-16 04:00:00+00:00,2021-04-16 04:05:00+00:00,1,True,LOW,2021-04-16 04:10:00+00:00,False,,False,False,,,BLOCK_END,
external,SIDEWAYS,00-04,2021-04-17 00:00:00+00:00,2021-04-17 04:00:00+00:00,62145.04,61410.86,734.1800000000003,2021-04-17 00:00:00+00:00,2021-04-17 00:05:00+00:00,1,True,LOW,2021-04-17 00:25:00+00:00,False,,False,True,2021-04-17 00:10:00+00:00,2021-04-17 00:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2021-04-17 00:20:00+00:00
external,SIDEWAYS,16-20,2021-04-17 16:00:00+00:00,2021-04-17 20:00:00+00:00,61296.56,60152.13,1144.4300000000003,2021-04-17 16:00:00+00:00,2021-04-17 16:05:00+00:00,1,True,LOW,2021-04-17 17:55:00+00:00,False,,False,True,2021-04-17 16:10:00+00:00,2021-04-17 16:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2021-04-17 17:50:00+00:00
external,SIDEWAYS,00-04,2021-04-18 00:00:00+00:00,2021-04-18 04:00:00+00:00,61035.16,60040.0,995.1600000000035,2021-04-18 00:00:00+00:00,2021-04-18 00:05:00+00:00,1,True,LOW,2021-04-18 00:25:00+00:00,False,,False,True,2021-04-18 00:10:00+00:00,2021-04-18 00:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2021-04-18 00:20:00+00:00
external,SIDEWAYS,04-08,2021-04-20 04:00:00+00:00,2021-04-20 08:00:00+00:00,55798.52,53612.68,2185.8399999999965,2021-04-20 06:55:00+00:00,2021-04-20 07:00:00+00:00,2,True,LOW,2021-04-20 07:40:00+00:00,True,2021-04-20 07:05:00+00:00,True,True,2021-04-20 07:05:00+00:00,2021-04-20 07:05:00+00:00,GENUINE_L2,2021-04-20 07:05:00+00:00
external,SIDEWAYS,04-08,2021-04-21 04:00:00+00:00,2021-04-21 08:00:00+00:00,56756.78,55159.01,1597.7699999999968,2021-04-21 04:00:00+00:00,2021-04-21 04:05:00+00:00,1,True,LOW,2021-04-21 04:15:00+00:00,False,,False,False,,,BLOCK_END,
external,SIDEWAYS,08-12,2021-04-21 08:00:00+00:00,2021-04-21 12:00:00+00:00,55818.88,54948.28,870.5999999999985,2021-04-21 08:05:00+00:00,2021-04-21 08:10:00+00:00,2,True,LOW,2021-04-21 10:55:00+00:00,True,2021-04-21 10:45:00+00:00,True,True,2021-04-21 08:15:00+00:00,2021-04-21 08:15:00+00:00,GENUINE_L2,2021-04-21 10:45:00+00:00
external,SIDEWAYS,00-04,2021-04-22 00:00:00+00:00,2021-04-22 04:00:00+00:00,55465.14,53610.0,1855.1399999999994,2021-04-22 00:00:00+00:00,2021-04-22 00:05:00+00:00,1,True,LOW,2021-04-22 00:10:00+00:00,False,,False,False,,,BLOCK_END,
external,BEAR,20-00,2021-04-22 20:00:00+00:00,2021-04-23 00:00:00+00:00,55191.43,52228.0,2963.4300000000003,2021-04-22 20:25:00+00:00,2021-04-22 20:30:00+00:00,1,True,LOW,2021-04-22 20:35:00+00:00,False,,False,False,,,BLOCK_END,
external,BEAR,04-08,2021-04-23 04:00:00+00:00,2021-04-23 08:00:00+00:00,52152.0,48545.18,3606.8199999999997,2021-04-23 05:15:00+00:00,2021-04-23 05:20:00+00:00,1,True,LOW,2021-04-23 07:35:00+00:00,False,,False,True,2021-04-23 05:25:00+00:00,2021-04-23 05:25:00+00:00,BREAK_BEFORE_GENUINE_L2,2021-04-23 07:30:00+00:00
external,BEAR,08-12,2021-04-23 08:00:00+00:00,2021-04-23 12:00:00+00:00,50617.98,47705.18,2912.800000000003,2021-04-23 08:10:00+00:00,2021-04-23 08:15:00+00:00,1,False,NONE,,False,,False,True,2021-04-23 08:20:00+00:00,2021-04-23 08:20:00+00:00,BLOCK_END,
external,BEAR,00-04,2021-04-25 00:00:00+00:00,2021-04-25 04:00:00+00:00,51046.89,49948.05,1098.8399999999965,2021-04-25 00:00:00+00:00,2021-04-25 00:05:00+00:00,2,True,LOW,2021-04-25 00:40:00+00:00,True,2021-04-25 00:30:00+00:00,True,True,2021-04-25 00:10:00+00:00,2021-04-25 00:10:00+00:00,GENUINE_L2,2021-04-25 00:30:00+00:00
external,BEAR,04-08,2021-04-25 04:00:00+00:00,2021-04-25 08:00:00+00:00,50483.2,49629.33,853.8699999999953,2021-04-25 04:15:00+00:00,2021-04-25 04:20:00+00:00,2,True,LOW,2021-04-25 04:45:00+00:00,True,2021-04-25 04:35:00+00:00,True,True,2021-04-25 04:25:00+00:00,2021-04-25 04:25:00+00:00,GENUINE_L2,2021-04-25 04:35:00+00:00
external,BEAR,20-00,2021-04-25 20:00:00+00:00,2021-04-26 00:00:00+00:00,50448.0,49309.0,1139.0,2021-04-25 20:00:00+00:00,2021-04-25 20:05:00+00:00,1,True,LOW,2021-04-25 20:50:00+00:00,False,,False,True,2021-04-25 20:10:00+00:00,2021-04-25 20:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2021-04-25 20:45:00+00:00
external,BULL,16-20,2021-04-26 16:00:00+00:00,2021-04-26 20:00:00+00:00,53952.0,53226.36,725.6399999999994,2021-04-26 16:10:00+00:00,2021-04-26 16:15:00+00:00,1,True,LOW,2021-04-26 16:25:00+00:00,False,,False,False,,,BLOCK_END,
external,BULL,04-08,2021-04-27 04:00:00+00:00,2021-04-27 08:00:00+00:00,54163.26,53290.16,873.0999999999985,2021-04-27 04:15:00+00:00,2021-04-27 04:20:00+00:00,1,False,HIGH,2021-04-27 06:10:00+00:00,False,,False,True,2021-04-27 04:25:00+00:00,2021-04-27 04:25:00+00:00,OPPOSITE_HIGH_BREAK,2021-04-27 06:05:00+00:00
external,BULL,16-20,2021-04-27 16:00:00+00:00,2021-04-27 20:00:00+00:00,55337.77,54365.99,971.7799999999988,2021-04-27 17:10:00+00:00,2021-04-27 17:15:00+00:00,1,False,NONE,,False,,False,True,2021-04-27 17:20:00+00:00,2021-04-27 17:20:00+00:00,BLOCK_END,
external,BULL,04-08,2021-04-28 04:00:00+00:00,2021-04-28 08:00:00+00:00,55733.0,54780.8,952.1999999999971,2021-04-28 04:00:00+00:00,2021-04-28 04:05:00+00:00,1,True,LOW,2021-04-28 04:50:00+00:00,False,,False,True,2021-04-28 04:10:00+00:00,2021-04-28 04:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2021-04-28 04:45:00+00:00
external,BULL,04-08,2021-04-29 04:00:00+00:00,2021-04-29 08:00:00+00:00,55222.02,54081.0,1141.0199999999968,2021-04-29 04:05:00+00:00,2021-04-29 04:10:00+00:00,2,True,LOW,2021-04-29 04:40:00+00:00,True,2021-04-29 04:15:00+00:00,True,True,2021-04-29 04:15:00+00:00,2021-04-29 04:15:00+00:00,GENUINE_L2,2021-04-29 04:15:00+00:00
external,BULL,08-12,2021-05-01 08:00:00+00:00,2021-05-01 12:00:00+00:00,58461.81,57616.95,844.8600000000006,2021-05-01 08:35:00+00:00,2021-05-01 08:40:00+00:00,1,True,LOW,2021-05-01 08:45:00+00:00,False,,False,False,,,BLOCK_END,
external,BULL,04-08,2021-05-02 04:00:00+00:00,2021-05-02 08:00:00+00:00,57959.97,56348.21,1611.760000000002,2021-05-02 04:00:00+00:00,2021-05-02 04:05:00+00:00,1,False,NONE,,False,,False,True,2021-05-02 04:10:00+00:00,2021-05-02 04:10:00+00:00,BLOCK_END,
external,BULL,08-12,2021-05-02 08:00:00+00:00,2021-05-02 12:00:00+00:00,57189.17,56200.0,989.1699999999983,2021-05-02 09:20:00+00:00,2021-05-02 09:25:00+00:00,3,False,NONE,,True,2021-05-02 09:30:00+00:00,False,True,2021-05-02 09:30:00+00:00,2021-05-02 09:30:00+00:00,GENUINE_L2,2021-05-02 09:30:00+00:00
external,BULL,16-20,2021-05-02 16:00:00+00:00,2021-05-02 20:00:00+00:00,57355.0,56515.0,840.0,2021-05-02 16:05:00+00:00,2021-05-02 16:10:00+00:00,2,False,NONE,,True,2021-05-02 16:30:00+00:00,False,True,2021-05-02 16:15:00+00:00,2021-05-02 16:15:00+00:00,GENUINE_L2,2021-05-02 16:30:00+00:00
external,BULL,16-20,2021-05-03 16:00:00+00:00,2021-05-03 20:00:00+00:00,58851.78,57322.94,1528.8399999999965,2021-05-03 16:10:00+00:00,2021-05-03 16:15:00+00:00,1,False,NONE,,False,,False,True,2021-05-03 16:25:00+00:00,2021-05-03 16:25:00+00:00,BLOCK_END,
external,BULL,00-04,2021-05-04 00:00:00+00:00,2021-05-04 04:00:00+00:00,57650.0,56500.65,1149.3499999999985,2021-05-04 00:30:00+00:00,2021-05-04 00:35:00+00:00,1,True,LOW,2021-05-04 00:55:00+00:00,False,,False,True,2021-05-04 00:45:00+00:00,2021-05-04 00:45:00+00:00,BREAK_BEFORE_GENUINE_L2,2021-05-04 00:50:00+00:00
external,BEAR,12-16,2021-05-04 12:00:00+00:00,2021-05-04 16:00:00+00:00,56670.0,55581.17,1088.8300000000017,2021-05-04 12:15:00+00:00,2021-05-04 12:20:00+00:00,2,True,LOW,2021-05-04 14:00:00+00:00,True,2021-05-04 13:45:00+00:00,True,True,2021-05-04 12:25:00+00:00,2021-05-04 12:25:00+00:00,GENUINE_L2,2021-05-04 13:45:00+00:00
external,BEAR,16-20,2021-05-04 16:00:00+00:00,2021-05-04 20:00:00+00:00,56399.0,53558.57,2840.4300000000003,2021-05-04 16:00:00+00:00,2021-05-04 16:05:00+00:00,1,True,LOW,2021-05-04 16:50:00+00:00,False,,False,True,2021-05-04 16:10:00+00:00,2021-05-04 16:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2021-05-04 16:45:00+00:00
external,BEAR,00-04,2021-05-05 00:00:00+00:00,2021-05-05 04:00:00+00:00,54879.76,53094.59,1785.1700000000055,2021-05-05 00:00:00+00:00,2021-05-05 00:05:00+00:00,1,False,HIGH,2021-05-05 01:15:00+00:00,False,,False,True,2021-05-05 00:10:00+00:00,2021-05-05 00:10:00+00:00,OPPOSITE_HIGH_BREAK,2021-05-05 01:10:00+00:00
external,SIDEWAYS,20-00,2021-05-05 20:00:00+00:00,2021-05-06 00:00:00+00:00,57940.0,57122.18,817.8199999999997,2021-05-05 20:00:00+00:00,2021-05-05 20:05:00+00:00,1,True,LOW,2021-05-05 20:10:00+00:00,False,,False,False,,,BLOCK_END,
external,BULL,04-08,2021-05-06 04:00:00+00:00,2021-05-06 08:00:00+00:00,57674.98,56624.73,1050.25,2021-05-06 06:45:00+00:00,2021-05-06 06:50:00+00:00,3,False,NONE,,True,2021-05-06 06:55:00+00:00,False,True,2021-05-06 06:55:00+00:00,2021-05-06 06:55:00+00:00,GENUINE_L2,2021-05-06 06:55:00+00:00
external,BULL,12-16,2021-05-06 12:00:00+00:00,2021-05-06 16:00:00+00:00,58450.0,56848.04,1601.9599999999991,2021-05-06 15:50:00+00:00,2021-05-06 15:55:00+00:00,1,False,NONE,,False,,False,True,2021-05-06 16:00:00+00:00,,BLOCK_END,
external,BULL,16-20,2021-05-06 16:00:00+00:00,2021-05-06 20:00:00+00:00,58174.41,56843.0,1331.4100000000035,2021-05-06 16:50:00+00:00,2021-05-06 16:55:00+00:00,1,True,LOW,2021-05-06 17:00:00+00:00,False,,False,False,,,BLOCK_END,
external,BULL,20-00,2021-05-07 20:00:00+00:00,2021-05-08 00:00:00+00:00,58800.0,57168.3,1631.699999999997,2021-05-07 21:15:00+00:00,2021-05-07 21:20:00+00:00,2,True,LOW,2021-05-07 22:30:00+00:00,True,2021-05-07 22:20:00+00:00,True,True,2021-05-07 21:25:00+00:00,2021-05-07 21:25:00+00:00,GENUINE_L2,2021-05-07 22:20:00+00:00
external,BULL,12-16,2021-05-08 12:00:00+00:00,2021-05-08 16:00:00+00:00,59469.53,58332.0,1137.5299999999988,2021-05-08 12:00:00+00:00,2021-05-08 12:05:00+00:00,1,True,LOW,2021-05-08 15:50:00+00:00,False,,False,True,2021-05-08 12:10:00+00:00,2021-05-08 12:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2021-05-08 15:45:00+00:00
external,BULL,00-04,2021-05-09 00:00:00+00:00,2021-05-09 04:00:00+00:00,59590.96,58542.29,1048.6699999999983,2021-05-09 01:00:00+00:00,2021-05-09 01:05:00+00:00,2,True,LOW,2021-05-09 01:30:00+00:00,True,2021-05-09 01:20:00+00:00,True,True,2021-05-09 01:10:00+00:00,2021-05-09 01:10:00+00:00,GENUINE_L2,2021-05-09 01:20:00+00:00
external,BULL,08-12,2021-05-09 08:00:00+00:00,2021-05-09 12:00:00+00:00,58909.65,57731.37,1178.2799999999988,2021-05-09 09:40:00+00:00,2021-05-09 09:45:00+00:00,1,True,LOW,2021-05-09 10:15:00+00:00,False,,False,True,2021-05-09 09:50:00+00:00,2021-05-09 09:50:00+00:00,BREAK_BEFORE_GENUINE_L2,2021-05-09 10:10:00+00:00
external,BULL,12-16,2021-05-09 12:00:00+00:00,2021-05-09 16:00:00+00:00,58437.02,57600.01,837.0099999999948,2021-05-09 12:05:00+00:00,2021-05-09 12:10:00+00:00,1,True,LOW,2021-05-09 12:15:00+00:00,False,,False,False,,,BLOCK_END,
external,BULL,12-16,2021-05-10 12:00:00+00:00,2021-05-10 16:00:00+00:00,58695.57,57446.09,1249.4800000000032,2021-05-10 14:00:00+00:00,2021-05-10 14:05:00+00:00,2,True,LOW,2021-05-10 14:25:00+00:00,True,2021-05-10 14:15:00+00:00,True,True,2021-05-10 14:15:00+00:00,2021-05-10 14:15:00+00:00,GENUINE_L2,2021-05-10 14:15:00+00:00
external,BEAR,12-16,2021-05-11 12:00:00+00:00,2021-05-11 16:00:00+00:00,56262.61,55205.0,1057.6100000000006,2021-05-11 12:00:00+00:00,2021-05-11 12:05:00+00:00,1,True,LOW,2021-05-11 12:25:00+00:00,False,,False,False,,,BLOCK_END,
external,SIDEWAYS,08-12,2021-05-12 08:00:00+00:00,2021-05-12 12:00:00+00:00,58049.99,56933.4,1116.5899999999965,2021-05-12 08:05:00+00:00,2021-05-12 08:10:00+00:00,1,True,LOW,2021-05-12 08:15:00+00:00,False,,False,False,,,BLOCK_END,
external,BEAR,16-20,2021-05-12 16:00:00+00:00,2021-05-12 20:00:00+00:00,56912.3,55300.0,1612.300000000003,2021-05-12 16:00:00+00:00,2021-05-12 16:05:00+00:00,1,True,LOW,2021-05-12 16:15:00+00:00,False,,False,True,2021-05-12 16:10:00+00:00,2021-05-12 16:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2021-05-12 16:10:00+00:00
external,BEAR,04-08,2021-05-15 04:00:00+00:00,2021-05-15 08:00:00+00:00,50709.43,49310.83,1398.5999999999985,2021-05-15 04:55:00+00:00,2021-05-15 05:00:00+00:00,1,True,LOW,2021-05-15 05:05:00+00:00,False,,False,False,,,BLOCK_END,
external,BEAR,08-12,2021-05-15 08:00:00+00:00,2021-05-15 12:00:00+00:00,49900.0,48404.0,1496.0,2021-05-15 08:00:00+00:00,2021-05-15 08:05:00+00:00,1,True,LOW,2021-05-15 08:10:00+00:00,False,,False,False,,,BLOCK_END,
external,BEAR,00-04,2021-05-16 00:00:00+00:00,2021-05-16 04:00:00+00:00,48800.0,46584.32,2215.6800000000003,2021-05-16 00:00:00+00:00,2021-05-16 00:05:00+00:00,1,False,NONE,,False,,False,True,2021-05-16 00:10:00+00:00,2021-05-16 00:10:00+00:00,BLOCK_END,
external,BEAR,16-20,2021-05-17 16:00:00+00:00,2021-05-17 20:00:00+00:00,45861.41,43207.31,2654.100000000006,2021-05-17 16:00:00+00:00,2021-05-17 16:05:00+00:00,1,True,LOW,2021-05-17 16:15:00+00:00,False,,False,True,2021-05-17 16:10:00+00:00,2021-05-17 16:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2021-05-17 16:10:00+00:00
external,BEAR,08-12,2021-05-18 08:00:00+00:00,2021-05-18 12:00:00+00:00,45846.61,44785.65,1060.9599999999991,2021-05-18 09:00:00+00:00,2021-05-18 09:05:00+00:00,2,True,LOW,2021-05-18 09:20:00+00:00,True,2021-05-18 09:10:00+00:00,True,True,2021-05-18 09:10:00+00:00,2021-05-18 09:10:00+00:00,GENUINE_L2,2021-05-18 09:10:00+00:00
external,BEAR,16-20,2021-05-18 16:00:00+00:00,2021-05-18 20:00:00+00:00,45393.27,42675.0,2718.269999999997,2021-05-18 16:10:00+00:00,2021-05-18 16:15:00+00:00,1,True,LOW,2021-05-18 18:40:00+00:00,False,,False,True,2021-05-18 16:20:00+00:00,2021-05-18 16:20:00+00:00,BREAK_BEFORE_GENUINE_L2,2021-05-18 18:35:00+00:00
external,BEAR,00-04,2021-05-20 00:00:00+00:00,2021-05-20 04:00:00+00:00,40169.08,36603.29,3565.790000000001,2021-05-20 00:30:00+00:00,2021-05-20 00:35:00+00:00,1,True,LOW,2021-05-20 00:40:00+00:00,False,,False,False,,,BLOCK_END,
external,BEAR,04-08,2021-05-21 04:00:00+00:00,2021-05-21 08:00:00+00:00,42270.42,40383.84,1886.5800000000017,2021-05-21 04:00:00+00:00,2021-05-21 04:05:00+00:00,1,True,LOW,2021-05-21 04:15:00+00:00,False,,False,True,2021-05-21 04:10:00+00:00,2021-05-21 04:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2021-05-21 04:10:00+00:00
