partition,transition,date_utc,tf,tolerance,tol_value,previous_session_high,previous_session_low,active_session_start,active_session_end,active_tf_bars,partial_tf_bars,direction,breakout_ts,breakout_bar_start,breakout_on_partial_bar,high_retests,low_retests,high_raw_touch_bars,low_raw_touch_bars,high_rejection_bars,low_rejection_bars,both_zone_bars
external,LONDON_TO_NEWYORK,2020-01-20,1h,TOL_0.10,0.001,8686.0,8526.06,2020-01-20 13:30:00+00:00,2020-01-20 20:00:00+00:00,7,1,NO_BREAK,,,False,1,0,5,0,4,0,0
external,LONDON_TO_NEWYORK,2020-01-20,1h,TOL_0.20,0.002,8686.0,8526.06,2020-01-20 13:30:00+00:00,2020-01-20 20:00:00+00:00,7,1,NO_BREAK,,,False,1,0,6,0,2,0,0
external,ASIA_TO_LONDON,2020-01-21,15m,TOL_0.10,0.001,8700.0,8621.27,2020-01-21 08:00:00+00:00,2020-01-21 13:30:00+00:00,22,0,NO_BREAK,,,False,0,2,0,4,0,3,0
external,ASIA_TO_LONDON,2020-01-21,15m,TOL_0.20,0.002,8700.0,8621.27,2020-01-21 08:00:00+00:00,2020-01-21 13:30:00+00:00,22,0,NO_BREAK,,,False,1,2,1,7,1,3,0
external,ASIA_TO_LONDON,2020-01-21,1h,TOL_0.10,0.001,8700.0,8621.27,2020-01-21 08:00:00+00:00,2020-01-21 13:30:00+00:00,6,1,NO_BREAK,,,False,0,2,0,2,0,2,0
external,ASIA_TO_LONDON,2020-01-21,1h,TOL_0.20,0.002,8700.0,8621.27,2020-01-21 08:00:00+00:00,2020-01-21 13:30:00+00:00,6,1,NO_BREAK,,,False,1,1,1,3,1,2,0
external,LONDON_TO_NEWYORK,2020-01-21,15m,TOL_0.10,0.001,8684.0,8608.71,2020-01-21 13:30:00+00:00,2020-01-21 20:00:00+00:00,26,0,BEAR,2020-01-21 19:45:00+00:00,2020-01-21 19:30:00+00:00,False,2,0,3,0,3,0,0
external,LONDON_TO_NEWYORK,2020-01-21,15m,TOL_0.20,0.002,8684.0,8608.71,2020-01-21 13:30:00+00:00,2020-01-21 20:00:00+00:00,26,0,BEAR,2020-01-21 19:45:00+00:00,2020-01-21 19:30:00+00:00,False,2,1,9,1,6,1,0
external,LONDON_TO_NEWYORK,2020-01-21,1h,TOL_0.10,0.001,8684.0,8608.71,2020-01-21 13:30:00+00:00,2020-01-21 20:00:00+00:00,7,1,BEAR,2020-01-21 20:00:00+00:00,2020-01-21 19:30:00+00:00,True,1,0,2,0,2,0,0
external,LONDON_TO_NEWYORK,2020-01-21,1h,TOL_0.20,0.002,8684.0,8608.71,2020-01-21 13:30:00+00:00,2020-01-21 20:00:00+00:00,7,1,BEAR,2020-01-21 20:00:00+00:00,2020-01-21 19:30:00+00:00,True,1,1,3,1,3,1,0
external,ASIA_TO_LONDON,2020-01-22,15m,TOL_0.10,0.001,8820.0,8709.0,2020-01-22 08:00:00+00:00,2020-01-22 13:30:00+00:00,22,0,BEAR,2020-01-22 08:45:00+00:00,2020-01-22 08:30:00+00:00,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-01-22,15m,TOL_0.20,0.002,8820.0,8709.0,2020-01-22 08:00:00+00:00,2020-01-22 13:30:00+00:00,22,0,BEAR,2020-01-22 08:45:00+00:00,2020-01-22 08:30:00+00:00,False,0,1,0,2,0,2,0
external,ASIA_TO_LONDON,2020-01-22,1h,TOL_0.10,0.001,8820.0,8709.0,2020-01-22 08:00:00+00:00,2020-01-22 13:30:00+00:00,6,1,BEAR,2020-01-22 09:00:00+00:00,2020-01-22 08:00:00+00:00,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-01-22,1h,TOL_0.20,0.002,8820.0,8709.0,2020-01-22 08:00:00+00:00,2020-01-22 13:30:00+00:00,6,1,BEAR,2020-01-22 09:00:00+00:00,2020-01-22 08:00:00+00:00,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-01-22,15m,TOL_0.10,0.001,8749.0,8616.09,2020-01-22 13:30:00+00:00,2020-01-22 20:00:00+00:00,26,0,NO_BREAK,,,False,0,1,0,1,0,1,0
external,LONDON_TO_NEWYORK,2020-01-22,15m,TOL_0.20,0.002,8749.0,8616.09,2020-01-22 13:30:00+00:00,2020-01-22 20:00:00+00:00,26,0,NO_BREAK,,,False,0,2,0,2,0,2,0
external,LONDON_TO_NEWYORK,2020-01-22,1h,TOL_0.10,0.001,8749.0,8616.09,2020-01-22 13:30:00+00:00,2020-01-22 20:00:00+00:00,7,1,NO_BREAK,,,False,0,1,0,1,0,1,0
external,LONDON_TO_NEWYORK,2020-01-22,1h,TOL_0.20,0.002,8749.0,8616.09,2020-01-22 13:30:00+00:00,2020-01-22 20:00:00+00:00,7,1,NO_BREAK,,,False,0,2,0,2,0,2,0
external,ASIA_TO_LONDON,2020-01-23,15m,TOL_0.10,0.001,8694.0,8504.0,2020-01-23 08:00:00+00:00,2020-01-23 13:30:00+00:00,22,0,BEAR,2020-01-23 09:15:00+00:00,2020-01-23 09:00:00+00:00,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-01-23,15m,TOL_0.20,0.002,8694.0,8504.0,2020-01-23 08:00:00+00:00,2020-01-23 13:30:00+00:00,22,0,BEAR,2020-01-23 09:15:00+00:00,2020-01-23 09:00:00+00:00,False,0,1,0,1,0,0,0
external,ASIA_TO_LONDON,2020-01-23,1h,TOL_0.10,0.001,8694.0,8504.0,2020-01-23 08:00:00+00:00,2020-01-23 13:30:00+00:00,6,1,BEAR,2020-01-23 10:00:00+00:00,2020-01-23 09:00:00+00:00,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-01-23,1h,TOL_0.20,0.002,8694.0,8504.0,2020-01-23 08:00:00+00:00,2020-01-23 13:30:00+00:00,6,1,BEAR,2020-01-23 10:00:00+00:00,2020-01-23 09:00:00+00:00,False,0,1,0,1,0,0,0
external,LONDON_TO_NEWYORK,2020-01-23,15m,TOL_0.10,0.001,8625.0,8374.0,2020-01-23 13:30:00+00:00,2020-01-23 20:00:00+00:00,26,0,BEAR,2020-01-23 14:00:00+00:00,2020-01-23 13:45:00+00:00,False,0,1,0,1,0,0,0
external,LONDON_TO_NEWYORK,2020-01-23,15m,TOL_0.20,0.002,8625.0,8374.0,2020-01-23 13:30:00+00:00,2020-01-23 20:00:00+00:00,26,0,BEAR,2020-01-23 14:00:00+00:00,2020-01-23 13:45:00+00:00,False,0,1,0,1,0,0,0
external,LONDON_TO_NEWYORK,2020-01-23,1h,TOL_0.10,0.001,8625.0,8374.0,2020-01-23 13:30:00+00:00,2020-01-23 20:00:00+00:00,7,1,BEAR,2020-01-23 14:30:00+00:00,2020-01-23 13:30:00+00:00,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-01-23,1h,TOL_0.20,0.002,8625.0,8374.0,2020-01-23 13:30:00+00:00,2020-01-23 20:00:00+00:00,7,1,BEAR,2020-01-23 14:30:00+00:00,2020-01-23 13:30:00+00:00,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-01-24,15m,TOL_0.10,0.001,8424.97,8283.4,2020-01-24 08:00:00+00:00,2020-01-24 13:30:00+00:00,22,0,BEAR,2020-01-24 10:00:00+00:00,2020-01-24 09:45:00+00:00,False,0,1,0,1,0,1,0
external,ASIA_TO_LONDON,2020-01-24,15m,TOL_0.20,0.002,8424.97,8283.4,2020-01-24 08:00:00+00:00,2020-01-24 13:30:00+00:00,22,0,BEAR,2020-01-24 10:00:00+00:00,2020-01-24 09:45:00+00:00,False,0,1,0,1,0,0,0
external,ASIA_TO_LONDON,2020-01-24,1h,TOL_0.10,0.001,8424.97,8283.4,2020-01-24 08:00:00+00:00,2020-01-24 13:30:00+00:00,6,1,BEAR,2020-01-24 10:00:00+00:00,2020-01-24 09:00:00+00:00,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-01-24,1h,TOL_0.20,0.002,8424.97,8283.4,2020-01-24 08:00:00+00:00,2020-01-24 13:30:00+00:00,6,1,BEAR,2020-01-24 10:00:00+00:00,2020-01-24 09:00:00+00:00,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-01-24,15m,TOL_0.10,0.001,8464.08,8247.0,2020-01-24 13:30:00+00:00,2020-01-24 20:00:00+00:00,26,0,BULL,2020-01-24 14:00:00+00:00,2020-01-24 13:45:00+00:00,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-01-24,15m,TOL_0.20,0.002,8464.08,8247.0,2020-01-24 13:30:00+00:00,2020-01-24 20:00:00+00:00,26,0,BULL,2020-01-24 14:00:00+00:00,2020-01-24 13:45:00+00:00,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-01-24,1h,TOL_0.10,0.001,8464.08,8247.0,2020-01-24 13:30:00+00:00,2020-01-24 20:00:00+00:00,7,1,BULL,2020-01-24 14:30:00+00:00,2020-01-24 13:30:00+00:00,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-01-24,1h,TOL_0.20,0.002,8464.08,8247.0,2020-01-24 13:30:00+00:00,2020-01-24 20:00:00+00:00,7,1,BULL,2020-01-24 14:30:00+00:00,2020-01-24 13:30:00+00:00,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-01-27,15m,TOL_0.10,0.001,8700.0,8611.0,2020-01-27 08:00:00+00:00,2020-01-27 13:30:00+00:00,22,0,BEAR,2020-01-27 09:00:00+00:00,2020-01-27 08:45:00+00:00,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-01-27,15m,TOL_0.20,0.002,8700.0,8611.0,2020-01-27 08:00:00+00:00,2020-01-27 13:30:00+00:00,22,0,BEAR,2020-01-27 09:00:00+00:00,2020-01-27 08:45:00+00:00,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-01-27,1h,TOL_0.10,0.001,8700.0,8611.0,2020-01-27 08:00:00+00:00,2020-01-27 13:30:00+00:00,6,1,BEAR,2020-01-27 09:00:00+00:00,2020-01-27 08:00:00+00:00,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-01-27,1h,TOL_0.20,0.002,8700.0,8611.0,2020-01-27 08:00:00+00:00,2020-01-27 13:30:00+00:00,6,1,BEAR,2020-01-27 09:00:00+00:00,2020-01-27 08:00:00+00:00,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-01-27,15m,TOL_0.10,0.001,8764.0,8565.0,2020-01-27 13:30:00+00:00,2020-01-27 20:00:00+00:00,26,0,BULL,2020-01-27 13:45:00+00:00,2020-01-27 13:30:00+00:00,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-01-27,15m,TOL_0.20,0.002,8764.0,8565.0,2020-01-27 13:30:00+00:00,2020-01-27 20:00:00+00:00,26,0,BULL,2020-01-27 13:45:00+00:00,2020-01-27 13:30:00+00:00,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-01-27,1h,TOL_0.10,0.001,8764.0,8565.0,2020-01-27 13:30:00+00:00,2020-01-27 20:00:00+00:00,7,1,BULL,2020-01-27 15:30:00+00:00,2020-01-27 14:30:00+00:00,False,1,0,1,0,1,0,0
external,LONDON_TO_NEWYORK,2020-01-27,1h,TOL_0.20,0.002,8764.0,8565.0,2020-01-27 13:30:00+00:00,2020-01-27 20:00:00+00:00,7,1,BULL,2020-01-27 15:30:00+00:00,2020-01-27 14:30:00+00:00,False,1,0,1,0,0,0,0
external,ASIA_TO_LONDON,2020-01-28,15m,TOL_0.10,0.001,9176.68,8913.61,2020-01-28 08:00:00+00:00,2020-01-28 13:30:00+00:00,22,0,NO_BREAK,,,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-01-28,15m,TOL_0.20,0.002,9176.68,8913.61,2020-01-28 08:00:00+00:00,2020-01-28 13:30:00+00:00,22,0,NO_BREAK,,,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-01-28,1h,TOL_0.10,0.001,9176.68,8913.61,2020-01-28 08:00:00+00:00,2020-01-28 13:30:00+00:00,6,1,NO_BREAK,,,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-01-28,1h,TOL_0.20,0.002,9176.68,8913.61,2020-01-28 08:00:00+00:00,2020-01-28 13:30:00+00:00,6,1,NO_BREAK,,,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-01-28,15m,TOL_0.10,0.001,9125.42,8952.41,2020-01-28 13:30:00+00:00,2020-01-28 20:00:00+00:00,26,0,BULL,2020-01-28 14:15:00+00:00,2020-01-28 14:00:00+00:00,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-01-28,15m,TOL_0.20,0.002,9125.42,8952.41,2020-01-28 13:30:00+00:00,2020-01-28 20:00:00+00:00,26,0,BULL,2020-01-28 14:15:00+00:00,2020-01-28 14:00:00+00:00,False,1,0,1,0,1,0,0
external,LONDON_TO_NEWYORK,2020-01-28,1h,TOL_0.10,0.001,9125.42,8952.41,2020-01-28 13:30:00+00:00,2020-01-28 20:00:00+00:00,7,1,BULL,2020-01-28 14:30:00+00:00,2020-01-28 13:30:00+00:00,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-01-28,1h,TOL_0.20,0.002,9125.42,8952.41,2020-01-28 13:30:00+00:00,2020-01-28 20:00:00+00:00,7,1,BULL,2020-01-28 14:30:00+00:00,2020-01-28 13:30:00+00:00,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-01-29,15m,TOL_0.10,0.001,9450.0,9291.5,2020-01-29 08:00:00+00:00,2020-01-29 13:30:00+00:00,22,0,BEAR,2020-01-29 11:30:00+00:00,2020-01-29 11:15:00+00:00,False,1,2,1,2,1,2,0
external,ASIA_TO_LONDON,2020-01-29,15m,TOL_0.20,0.002,9450.0,9291.5,2020-01-29 08:00:00+00:00,2020-01-29 13:30:00+00:00,22,0,BEAR,2020-01-29 11:30:00+00:00,2020-01-29 11:15:00+00:00,False,1,2,1,3,1,1,0
external,ASIA_TO_LONDON,2020-01-29,1h,TOL_0.10,0.001,9450.0,9291.5,2020-01-29 08:00:00+00:00,2020-01-29 13:30:00+00:00,6,1,BEAR,2020-01-29 13:00:00+00:00,2020-01-29 12:00:00+00:00,False,1,1,1,2,1,2,1
external,ASIA_TO_LONDON,2020-01-29,1h,TOL_0.20,0.002,9450.0,9291.5,2020-01-29 08:00:00+00:00,2020-01-29 13:30:00+00:00,6,1,BEAR,2020-01-29 13:00:00+00:00,2020-01-29 12:00:00+00:00,False,1,1,1,2,1,2,1
external,LONDON_TO_NEWYORK,2020-01-29,15m,TOL_0.10,0.001,9449.0,9242.0,2020-01-29 13:30:00+00:00,2020-01-29 20:00:00+00:00,26,0,NO_BREAK,,,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-01-29,15m,TOL_0.20,0.002,9449.0,9242.0,2020-01-29 13:30:00+00:00,2020-01-29 20:00:00+00:00,26,0,NO_BREAK,,,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-01-29,1h,TOL_0.10,0.001,9449.0,9242.0,2020-01-29 13:30:00+00:00,2020-01-29 20:00:00+00:00,7,1,NO_BREAK,,,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-01-29,1h,TOL_0.20,0.002,9449.0,9242.0,2020-01-29 13:30:00+00:00,2020-01-29 20:00:00+00:00,7,1,NO_BREAK,,,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-01-30,15m,TOL_0.10,0.001,9406.0,9210.42,2020-01-30 08:00:00+00:00,2020-01-30 13:30:00+00:00,22,0,NO_BREAK,,,False,3,0,8,0,7,0,0
external,ASIA_TO_LONDON,2020-01-30,15m,TOL_0.20,0.002,9406.0,9210.42,2020-01-30 08:00:00+00:00,2020-01-30 13:30:00+00:00,22,0,NO_BREAK,,,False,2,0,11,0,8,0,0
external,ASIA_TO_LONDON,2020-01-30,1h,TOL_0.10,0.001,9406.0,9210.42,2020-01-30 08:00:00+00:00,2020-01-30 13:30:00+00:00,6,1,NO_BREAK,,,False,2,0,4,0,4,0,0
external,ASIA_TO_LONDON,2020-01-30,1h,TOL_0.20,0.002,9406.0,9210.42,2020-01-30 08:00:00+00:00,2020-01-30 13:30:00+00:00,6,1,NO_BREAK,,,False,2,0,4,0,3,0,0
external,LONDON_TO_NEWYORK,2020-01-30,15m,TOL_0.10,0.001,9415.2,9322.12,2020-01-30 13:30:00+00:00,2020-01-30 20:00:00+00:00,26,0,BULL,2020-01-30 17:15:00+00:00,2020-01-30 17:00:00+00:00,False,2,2,5,3,5,3,1
external,LONDON_TO_NEWYORK,2020-01-30,15m,TOL_0.20,0.002,9415.2,9322.12,2020-01-30 13:30:00+00:00,2020-01-30 20:00:00+00:00,26,0,BULL,2020-01-30 17:15:00+00:00,2020-01-30 17:00:00+00:00,False,2,2,5,3,3,2,1
external,LONDON_TO_NEWYORK,2020-01-30,1h,TOL_0.10,0.001,9415.2,9322.12,2020-01-30 13:30:00+00:00,2020-01-30 20:00:00+00:00,7,1,BULL,2020-01-30 17:30:00+00:00,2020-01-30 16:30:00+00:00,False,2,1,2,1,2,1,1
external,LONDON_TO_NEWYORK,2020-01-30,1h,TOL_0.20,0.002,9415.2,9322.12,2020-01-30 13:30:00+00:00,2020-01-30 20:00:00+00:00,7,1,BULL,2020-01-30 17:30:00+00:00,2020-01-30 16:30:00+00:00,False,2,1,2,1,2,1,1
external,ASIA_TO_LONDON,2020-01-31,15m,TOL_0.10,0.001,9550.72,9328.22,2020-01-31 08:00:00+00:00,2020-01-31 13:30:00+00:00,22,0,BEAR,2020-01-31 12:15:00+00:00,2020-01-31 12:00:00+00:00,False,0,1,0,5,0,3,0
external,ASIA_TO_LONDON,2020-01-31,15m,TOL_0.20,0.002,9550.72,9328.22,2020-01-31 08:00:00+00:00,2020-01-31 13:30:00+00:00,22,0,BEAR,2020-01-31 12:15:00+00:00,2020-01-31 12:00:00+00:00,False,0,1,0,5,0,2,0
external,ASIA_TO_LONDON,2020-01-31,1h,TOL_0.10,0.001,9550.72,9328.22,2020-01-31 08:00:00+00:00,2020-01-31 13:30:00+00:00,6,1,BEAR,2020-01-31 13:00:00+00:00,2020-01-31 12:00:00+00:00,False,0,1,0,2,0,2,0
external,ASIA_TO_LONDON,2020-01-31,1h,TOL_0.20,0.002,9550.72,9328.22,2020-01-31 08:00:00+00:00,2020-01-31 13:30:00+00:00,6,1,BEAR,2020-01-31 13:00:00+00:00,2020-01-31 12:00:00+00:00,False,0,1,0,2,0,1,0
external,LONDON_TO_NEWYORK,2020-01-31,15m,TOL_0.10,0.001,9422.04,9220.0,2020-01-31 13:30:00+00:00,2020-01-31 20:00:00+00:00,26,0,NO_BREAK,,,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-01-31,15m,TOL_0.20,0.002,9422.04,9220.0,2020-01-31 13:30:00+00:00,2020-01-31 20:00:00+00:00,26,0,NO_BREAK,,,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-01-31,1h,TOL_0.10,0.001,9422.04,9220.0,2020-01-31 13:30:00+00:00,2020-01-31 20:00:00+00:00,7,1,NO_BREAK,,,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-01-31,1h,TOL_0.20,0.002,9422.04,9220.0,2020-01-31 13:30:00+00:00,2020-01-31 20:00:00+00:00,7,1,NO_BREAK,,,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-02-03,15m,TOL_0.10,0.001,9647.61,9290.0,2020-02-03 08:00:00+00:00,2020-02-03 13:30:00+00:00,22,0,NO_BREAK,,,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-02-03,15m,TOL_0.20,0.002,9647.61,9290.0,2020-02-03 08:00:00+00:00,2020-02-03 13:30:00+00:00,22,0,NO_BREAK,,,False,0,1,0,1,0,1,0
external,ASIA_TO_LONDON,2020-02-03,1h,TOL_0.10,0.001,9647.61,9290.0,2020-02-03 08:00:00+00:00,2020-02-03 13:30:00+00:00,6,1,NO_BREAK,,,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-02-03,1h,TOL_0.20,0.002,9647.61,9290.0,2020-02-03 08:00:00+00:00,2020-02-03 13:30:00+00:00,6,1,NO_BREAK,,,False,0,1,0,1,0,1,0
external,LONDON_TO_NEWYORK,2020-02-03,15m,TOL_0.10,0.001,9407.0,9304.0,2020-02-03 13:30:00+00:00,2020-02-03 20:00:00+00:00,26,0,BEAR,2020-02-03 16:00:00+00:00,2020-02-03 15:45:00+00:00,False,0,2,0,4,0,3,0
external,LONDON_TO_NEWYORK,2020-02-03,15m,TOL_0.20,0.002,9407.0,9304.0,2020-02-03 13:30:00+00:00,2020-02-03 20:00:00+00:00,26,0,BEAR,2020-02-03 16:00:00+00:00,2020-02-03 15:45:00+00:00,False,0,2,0,6,0,2,0
external,LONDON_TO_NEWYORK,2020-02-03,1h,TOL_0.10,0.001,9407.0,9304.0,2020-02-03 13:30:00+00:00,2020-02-03 20:00:00+00:00,7,1,BEAR,2020-02-03 17:30:00+00:00,2020-02-03 16:30:00+00:00,False,0,1,0,3,0,3,0
external,LONDON_TO_NEWYORK,2020-02-03,1h,TOL_0.20,0.002,9407.0,9304.0,2020-02-03 13:30:00+00:00,2020-02-03 20:00:00+00:00,7,1,BEAR,2020-02-03 17:30:00+00:00,2020-02-03 16:30:00+00:00,False,0,1,0,3,0,1,0
external,ASIA_TO_LONDON,2020-02-04,15m,TOL_0.10,0.001,9368.0,9226.4,2020-02-04 08:00:00+00:00,2020-02-04 13:30:00+00:00,22,0,BEAR,2020-02-04 09:30:00+00:00,2020-02-04 09:15:00+00:00,False,0,1,0,1,0,1,0
external,ASIA_TO_LONDON,2020-02-04,15m,TOL_0.20,0.002,9368.0,9226.4,2020-02-04 08:00:00+00:00,2020-02-04 13:30:00+00:00,22,0,BEAR,2020-02-04 09:30:00+00:00,2020-02-04 09:15:00+00:00,False,0,1,0,2,0,2,0
external,ASIA_TO_LONDON,2020-02-04,1h,TOL_0.10,0.001,9368.0,9226.4,2020-02-04 08:00:00+00:00,2020-02-04 13:30:00+00:00,6,1,BEAR,2020-02-04 10:00:00+00:00,2020-02-04 09:00:00+00:00,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-02-04,1h,TOL_0.20,0.002,9368.0,9226.4,2020-02-04 08:00:00+00:00,2020-02-04 13:30:00+00:00,6,1,BEAR,2020-02-04 10:00:00+00:00,2020-02-04 09:00:00+00:00,False,0,1,0,1,0,1,0
external,LONDON_TO_NEWYORK,2020-02-04,15m,TOL_0.10,0.001,9305.0,9105.0,2020-02-04 13:30:00+00:00,2020-02-04 20:00:00+00:00,26,0,NO_BREAK,,,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-02-04,15m,TOL_0.20,0.002,9305.0,9105.0,2020-02-04 13:30:00+00:00,2020-02-04 20:00:00+00:00,26,0,NO_BREAK,,,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-02-04,1h,TOL_0.10,0.001,9305.0,9105.0,2020-02-04 13:30:00+00:00,2020-02-04 20:00:00+00:00,7,1,NO_BREAK,,,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-02-04,1h,TOL_0.20,0.002,9305.0,9105.0,2020-02-04 13:30:00+00:00,2020-02-04 20:00:00+00:00,7,1,NO_BREAK,,,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-02-05,15m,TOL_0.10,0.001,9307.78,9179.88,2020-02-05 08:00:00+00:00,2020-02-05 13:30:00+00:00,22,0,BULL,2020-02-05 10:30:00+00:00,2020-02-05 10:15:00+00:00,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-02-05,15m,TOL_0.20,0.002,9307.78,9179.88,2020-02-05 08:00:00+00:00,2020-02-05 13:30:00+00:00,22,0,BULL,2020-02-05 10:30:00+00:00,2020-02-05 10:15:00+00:00,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-02-05,1h,TOL_0.10,0.001,9307.78,9179.88,2020-02-05 08:00:00+00:00,2020-02-05 13:30:00+00:00,6,1,BULL,2020-02-05 11:00:00+00:00,2020-02-05 10:00:00+00:00,False,0,0,0,0,0,0,0
external,ASIA_TO_LONDON,2020-02-05,1h,TOL_0.20,0.002,9307.78,9179.88,2020-02-05 08:00:00+00:00,2020-02-05 13:30:00+00:00,6,1,BULL,2020-02-05 11:00:00+00:00,2020-02-05 10:00:00+00:00,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-02-05,15m,TOL_0.10,0.001,9505.0,9237.4,2020-02-05 13:30:00+00:00,2020-02-05 20:00:00+00:00,26,0,BULL,2020-02-05 16:15:00+00:00,2020-02-05 16:00:00+00:00,False,1,0,1,0,0,0,0
external,LONDON_TO_NEWYORK,2020-02-05,15m,TOL_0.20,0.002,9505.0,9237.4,2020-02-05 13:30:00+00:00,2020-02-05 20:00:00+00:00,26,0,BULL,2020-02-05 16:15:00+00:00,2020-02-05 16:00:00+00:00,False,2,0,3,0,2,0,0
external,LONDON_TO_NEWYORK,2020-02-05,1h,TOL_0.10,0.001,9505.0,9237.4,2020-02-05 13:30:00+00:00,2020-02-05 20:00:00+00:00,7,1,BULL,2020-02-05 16:30:00+00:00,2020-02-05 15:30:00+00:00,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-02-05,1h,TOL_0.20,0.002,9505.0,9237.4,2020-02-05 13:30:00+00:00,2020-02-05 20:00:00+00:00,7,1,BULL,2020-02-05 16:30:00+00:00,2020-02-05 15:30:00+00:00,False,1,0,1,0,1,0,0
external,ASIA_TO_LONDON,2020-02-06,15m,TOL_0.10,0.001,9705.0,9550.0,2020-02-06 08:00:00+00:00,2020-02-06 13:30:00+00:00,22,0,BULL,2020-02-06 12:00:00+00:00,2020-02-06 11:45:00+00:00,False,2,0,3,0,3,0,0
external,ASIA_TO_LONDON,2020-02-06,15m,TOL_0.20,0.002,9705.0,9550.0,2020-02-06 08:00:00+00:00,2020-02-06 13:30:00+00:00,22,0,BULL,2020-02-06 12:00:00+00:00,2020-02-06 11:45:00+00:00,False,1,0,5,0,1,0,0
external,ASIA_TO_LONDON,2020-02-06,1h,TOL_0.10,0.001,9705.0,9550.0,2020-02-06 08:00:00+00:00,2020-02-06 13:30:00+00:00,6,1,BULL,2020-02-06 12:00:00+00:00,2020-02-06 11:00:00+00:00,False,1,0,1,0,1,0,0
external,ASIA_TO_LONDON,2020-02-06,1h,TOL_0.20,0.002,9705.0,9550.0,2020-02-06 08:00:00+00:00,2020-02-06 13:30:00+00:00,6,1,BULL,2020-02-06 12:00:00+00:00,2020-02-06 11:00:00+00:00,False,1,0,1,0,0,0,0
external,LONDON_TO_NEWYORK,2020-02-06,15m,TOL_0.10,0.001,9884.0,9612.3,2020-02-06 13:30:00+00:00,2020-02-06 20:00:00+00:00,26,0,NO_BREAK,,,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-02-06,15m,TOL_0.20,0.002,9884.0,9612.3,2020-02-06 13:30:00+00:00,2020-02-06 20:00:00+00:00,26,0,NO_BREAK,,,False,1,0,1,0,1,0,0
external,LONDON_TO_NEWYORK,2020-02-06,1h,TOL_0.10,0.001,9884.0,9612.3,2020-02-06 13:30:00+00:00,2020-02-06 20:00:00+00:00,7,1,NO_BREAK,,,False,0,0,0,0,0,0,0
external,LONDON_TO_NEWYORK,2020-02-06,1h,TOL_0.20,0.002,9884.0,9612.3,2020-02-06 13:30:00+00:00,2020-02-06 20:00:00+00:00,7,1,NO_BREAK,,,False,1,0,1,0,1,0,0
