partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,F05,target_fraction,target_px,filled,fill_ts,cancel_reason,rebreak_confirmed,rebreak_complete_ts,target_reached,target_ts,high_failure,high_failure_ts,unresolved,minutes_reclaim_to_fill,minutes_fill_to_rebreak,minutes_fill_to_target,event_id,complete_ts,ema20_1h,ema50_1h,ema50_lag3_1h,reclaim_close,ema50_down,ema20_50_down
development,BEAR,08-12,2023-12-16 08:00:00+00:00,2023-12-16 12:00:00+00:00,2023-12-16 08:50:00+00:00,42380.9,42162.1,218.8000000000029,42173.04,0.15,42129.28,True,2023-12-16 08:50:00+00:00,,False,,False,,True,2023-12-16 12:35:00+00:00,False,0.0,,,219,2023-12-16 08:00:00+00:00,42267.435242667496,42370.20958830819,42384.901752659775,42195.6,True,True
development,BEAR,04-08,2023-12-17 04:00:00+00:00,2023-12-17 08:00:00+00:00,2023-12-17 06:00:00+00:00,42322.2,41880.0,442.1999999999971,41902.11,0.15,41813.67,True,2023-12-17 06:00:00+00:00,,True,2023-12-17 06:40:00+00:00,True,2023-12-17 08:15:00+00:00,False,,False,0.0,40.0,135.0,220,2023-12-17 06:00:00+00:00,42193.65199186595,42297.120717345126,42339.89500868301,41919.0,True,True
development,BULL,12-16,2023-12-19 12:00:00+00:00,2023-12-19 16:00:00+00:00,2023-12-19 12:40:00+00:00,43297.1,42962.0,335.09999999999854,42978.755,0.1,42928.49,True,2023-12-19 12:40:00+00:00,,True,2023-12-19 12:45:00+00:00,True,2023-12-19 12:55:00+00:00,False,,False,0.0,5.0,15.0,221,2023-12-19 12:00:00+00:00,42666.704323149665,42259.93697402753,42156.32091850951,42963.6,False,False
development,SIDEWAYS,20-00,2023-12-25 20:00:00+00:00,2023-12-26 00:00:00+00:00,2023-12-25 20:50:00+00:00,43761.9,43383.2,378.7000000000044,43402.135,0.15,43326.395,True,2023-12-25 20:50:00+00:00,,False,,False,,False,,True,0.0,,,222,2023-12-25 20:00:00+00:00,43461.077252421965,43499.33529444682,43494.68436232917,43407.7,False,False
development,BEAR,16-20,2023-12-26 16:00:00+00:00,2023-12-26 20:00:00+00:00,2023-12-26 16:30:00+00:00,42870.0,42253.7,616.3000000000029,42284.515,0.1,42192.07,True,2023-12-26 16:30:00+00:00,,True,2023-12-26 17:25:00+00:00,True,2023-12-26 17:40:00+00:00,False,,False,0.0,55.0,70.0,223,2023-12-26 16:00:00+00:00,42942.52472165021,43212.221873128554,43290.27607113002,42326.7,True,True
development,BEAR,08-12,2023-12-30 08:00:00+00:00,2023-12-30 12:00:00+00:00,2023-12-30 11:15:00+00:00,42205.2,41960.0,245.1999999999971,41972.26,0.15,41923.22,True,2023-12-30 11:15:00+00:00,,True,2023-12-30 11:20:00+00:00,True,2023-12-30 11:30:00+00:00,False,,False,0.0,5.0,15.0,224,2023-12-30 11:00:00+00:00,42061.91820777948,42354.36849790503,42434.12813381839,41967.3,True,True
development,BEAR,20-00,2023-12-30 20:00:00+00:00,2023-12-31 00:00:00+00:00,2023-12-30 20:50:00+00:00,42654.6,42278.7,375.9000000000015,42297.495,0.15,42222.315,True,2023-12-30 20:50:00+00:00,,True,2023-12-30 21:10:00+00:00,True,2023-12-30 22:55:00+00:00,False,,False,0.0,20.0,125.0,225,2023-12-30 20:00:00+00:00,42216.869851483025,42337.17795030703,42322.424769323814,42320.0,False,False
development,BEAR,04-08,2024-01-01 04:00:00+00:00,2024-01-01 08:00:00+00:00,2024-01-01 06:00:00+00:00,42832.0,42270.0,562.0,42298.1,0.15,42185.7,True,2024-01-01 06:00:00+00:00,,False,,False,,False,,True,0.0,,,226,2024-01-01 06:00:00+00:00,42469.74517125414,42435.42572403024,42445.25398531509,42272.6,True,False
development,BULL,00-04,2024-01-09 00:00:00+00:00,2024-01-09 04:00:00+00:00,2024-01-09 00:45:00+00:00,47240.3,46666.1,574.2000000000044,46694.81,0.05,46637.39,True,2024-01-09 00:45:00+00:00,,True,2024-01-09 00:50:00+00:00,True,2024-01-09 00:55:00+00:00,False,,False,0.0,5.0,10.0,227,2024-01-09 00:00:00+00:00,45592.56753132053,44757.015597393896,44468.17379331654,46683.0,False,False
development,BULL,00-04,2024-01-12 00:00:00+00:00,2024-01-12 04:00:00+00:00,2024-01-12 01:35:00+00:00,46973.8,46080.6,893.2000000000044,46125.26,0.05,46035.94,True,2024-01-12 01:35:00+00:00,,True,2024-01-12 02:30:00+00:00,True,2024-01-12 02:35:00+00:00,False,,False,0.0,55.0,60.0,228,2024-01-12 01:00:00+00:00,46510.21882821136,46327.176607975394,46324.644020982276,46092.8,False,False
development,SIDEWAYS,04-08,2024-01-12 04:00:00+00:00,2024-01-12 08:00:00+00:00,2024-01-12 05:00:00+00:00,46536.2,45900.9,635.2999999999956,45932.665,0.15,45805.605,True,2024-01-12 05:00:00+00:00,,True,2024-01-12 07:40:00+00:00,True,2024-01-12 07:55:00+00:00,False,,False,0.0,160.0,175.0,229,2024-01-12 05:00:00+00:00,46359.94521578628,46287.67550564028,46320.02458413322,45960.4,True,False
development,BEAR,08-12,2024-01-17 08:00:00+00:00,2024-01-17 12:00:00+00:00,2024-01-17 08:15:00+00:00,42933.0,42616.0,317.0,42631.85,0.15,42568.45,True,2024-01-17 08:15:00+00:00,,True,2024-01-17 12:15:00+00:00,True,2024-01-17 12:20:00+00:00,False,,False,0.0,240.0,245.0,230,2024-01-17 08:00:00+00:00,42930.274010087945,42919.51448413026,42942.02376419997,42673.2,True,False
development,BEAR,00-04,2024-01-20 00:00:00+00:00,2024-01-20 04:00:00+00:00,2024-01-20 00:45:00+00:00,42197.0,41530.1,666.9000000000015,41563.445,0.05,41496.755,True,2024-01-20 00:45:00+00:00,,True,2024-01-20 00:55:00+00:00,True,2024-01-20 01:00:00+00:00,False,,False,0.0,10.0,15.0,231,2024-01-20 00:00:00+00:00,41470.19091778044,41741.23515377435,41751.19169719523,41534.5,True,True
development,BEAR,08-12,2024-01-23 08:00:00+00:00,2024-01-23 12:00:00+00:00,2024-01-23 08:30:00+00:00,40172.7,39656.8,515.8999999999942,39682.595,0.15,39579.415,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,232,2024-01-23 08:00:00+00:00,40200.492715715816,40713.0930235265,40810.54700221688,39666.6,True,True
development,BEAR,12-16,2024-01-24 12:00:00+00:00,2024-01-24 16:00:00+00:00,2024-01-24 14:25:00+00:00,40560.6,39844.7,715.9000000000015,39880.495,0.1,39773.11,True,2024-01-24 14:25:00+00:00,,True,2024-01-24 18:25:00+00:00,True,2024-01-24 18:30:00+00:00,False,,False,0.0,240.0,245.0,233,2024-01-24 14:00:00+00:00,39848.67697267517,39980.277542310265,39969.55617357562,39910.3,False,False
development,BULL,04-08,2024-01-27 04:00:00+00:00,2024-01-27 08:00:00+00:00,2024-01-27 07:50:00+00:00,41924.0,41681.8,242.1999999999971,41693.91,0.15,41645.47,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,234,2024-01-27 07:00:00+00:00,41547.431326619066,40967.34642470545,40866.85139681257,41684.3,False,False
development,BEAR,20-00,2024-02-04 20:00:00+00:00,2024-02-05 00:00:00+00:00,2024-02-04 22:50:00+00:00,42960.0,42550.0,410.0,42570.5,0.15,42488.5,True,2024-02-04 22:50:00+00:00,,True,2024-02-04 22:55:00+00:00,True,2024-02-05 00:20:00+00:00,False,,False,0.0,5.0,90.0,235,2024-02-04 22:00:00+00:00,42879.28972894505,42932.15130813086,42954.95200787823,42617.3,True,True
development,BULL,20-00,2024-02-09 20:00:00+00:00,2024-02-10 00:00:00+00:00,2024-02-09 23:40:00+00:00,48230.3,47110.3,1120.0,47166.3,0.15,46942.3,True,2024-02-09 23:40:00+00:00,,True,2024-02-09 23:55:00+00:00,False,,False,,True,0.0,15.0,,236,2024-02-09 23:00:00+00:00,46909.146227163474,45881.60306596146,45687.33187109839,47164.5,False,False
development,BULL,12-16,2024-02-13 12:00:00+00:00,2024-02-13 16:00:00+00:00,2024-02-13 13:55:00+00:00,50290.0,49651.0,639.0,49682.95,0.1,49587.1,True,2024-02-13 13:55:00+00:00,,True,2024-02-13 14:00:00+00:00,True,2024-02-13 14:05:00+00:00,False,,False,0.0,5.0,10.0,237,2024-02-13 13:00:00+00:00,49782.875114750175,49102.34960135344,48998.12318480509,49743.9,False,False
development,BULL,16-20,2024-02-14 16:00:00+00:00,2024-02-14 20:00:00+00:00,2024-02-14 19:25:00+00:00,52100.0,51302.0,798.0,51341.9,0.1,51222.2,True,2024-02-14 19:25:00+00:00,,False,,False,,False,,True,0.0,,,238,2024-02-14 19:00:00+00:00,50892.97213290901,50073.126784936576,49880.35987852528,51359.9,False,False
development,BULL,08-12,2024-02-16 08:00:00+00:00,2024-02-16 12:00:00+00:00,2024-02-16 09:15:00+00:00,52372.6,51758.0,614.5999999999985,51788.73,0.15,51665.81,True,2024-02-16 09:15:00+00:00,,False,,False,,True,2024-02-16 13:00:00+00:00,False,0.0,,,239,2024-02-16 09:00:00+00:00,51967.153142178075,51587.77809772071,51552.27853565053,51775.5,False,False
development,BULL,04-08,2024-02-17 04:00:00+00:00,2024-02-17 08:00:00+00:00,2024-02-17 05:40:00+00:00,52192.8,51870.0,322.8000000000029,51886.14,0.15,51821.58,True,2024-02-17 05:40:00+00:00,,True,2024-02-17 08:20:00+00:00,True,2024-02-17 08:25:00+00:00,False,,False,0.0,160.0,165.0,240,2024-02-17 05:00:00+00:00,52017.154749217785,51837.82923298897,51817.37572597488,51893.2,False,False
development,BULL,00-04,2024-02-18 00:00:00+00:00,2024-02-18 04:00:00+00:00,2024-02-18 03:05:00+00:00,52109.0,51331.0,778.0,51369.9,0.05,51292.1,True,2024-02-18 03:05:00+00:00,,True,2024-02-18 03:20:00+00:00,False,,False,,True,0.0,15.0,,241,2024-02-18 03:00:00+00:00,51570.44874028904,51655.037643282165,51672.13667450655,51346.0,True,True
development,BULL,04-08,2024-02-21 04:00:00+00:00,2024-02-21 08:00:00+00:00,2024-02-21 05:05:00+00:00,52402.3,52021.0,381.3000000000029,52040.065,0.15,51963.805,True,2024-02-21 05:05:00+00:00,,True,2024-02-21 05:25:00+00:00,True,2024-02-21 05:35:00+00:00,False,,False,0.0,20.0,30.0,242,2024-02-21 05:00:00+00:00,52024.28757282735,51982.08964693511,51974.45641489166,52072.8,False,False
development,BEAR,16-20,2024-02-23 16:00:00+00:00,2024-02-23 20:00:00+00:00,2024-02-23 16:25:00+00:00,51372.3,50804.4,567.9000000000015,50832.795,0.1,50747.61,True,2024-02-23 16:25:00+00:00,,True,2024-02-23 23:05:00+00:00,True,2024-02-23 23:10:00+00:00,False,,False,0.0,400.0,405.0,243,2024-02-23 16:00:00+00:00,51218.06978785622,51393.878230728966,51436.58291684951,50890.0,True,True
development,SIDEWAYS,00-04,2024-02-25 00:00:00+00:00,2024-02-25 04:00:00+00:00,2024-02-25 01:20:00+00:00,51712.5,51474.4,238.09999999999852,51486.305,0.05,51462.495,True,2024-02-25 01:20:00+00:00,,False,,False,,True,2024-02-25 02:00:00+00:00,False,0.0,,,244,2024-02-25 01:00:00+00:00,51350.30468136862,51280.91781862185,51244.110825914424,51479.5,False,False
development,BULL,08-12,2024-03-02 08:00:00+00:00,2024-03-02 12:00:00+00:00,2024-03-02 09:45:00+00:00,62380.0,61820.0,560.0,61848.0,0.15,61736.0,True,2024-03-02 09:45:00+00:00,,True,2024-03-02 14:05:00+00:00,True,2024-03-02 14:10:00+00:00,False,,False,0.0,260.0,265.0,245,2024-03-02 09:00:00+00:00,62126.00459806073,61665.042289164725,61617.27439162244,61832.7,False,False
development,BULL,16-20,2024-03-09 16:00:00+00:00,2024-03-09 20:00:00+00:00,2024-03-09 17:25:00+00:00,68580.0,68125.4,454.6000000000058,68148.12999999999,0.1,68079.93999999999,True,2024-03-09 17:30:00+00:00,,False,,False,,False,,True,5.0,,,246,2024-03-09 17:00:00+00:00,68249.31007666861,67831.62831735576,67780.85757741722,68131.9,False,False
development,BULL,00-04,2024-03-14 00:00:00+00:00,2024-03-14 04:00:00+00:00,2024-03-14 01:50:00+00:00,73485.1,72883.2,601.9000000000087,72913.295,0.05,72853.105,True,2024-03-14 01:50:00+00:00,,False,,False,,True,2024-03-14 04:15:00+00:00,False,0.0,,,247,2024-03-14 01:00:00+00:00,72845.29039946395,72249.39357218599,72152.53401851308,72889.1,False,False
development,SIDEWAYS,16-20,2024-03-14 16:00:00+00:00,2024-03-14 20:00:00+00:00,2024-03-14 16:35:00+00:00,73115.5,70563.0,2552.5,70690.625,0.1,70307.75,True,2024-03-14 16:35:00+00:00,,True,2024-03-14 18:20:00+00:00,True,2024-03-14 18:50:00+00:00,False,,False,0.0,105.0,135.0,248,2024-03-14 16:00:00+00:00,72663.98637668951,72481.9890964205,72603.5625294671,70680.1,True,False
development,BEAR,04-08,2024-03-16 04:00:00+00:00,2024-03-16 08:00:00+00:00,2024-03-16 04:45:00+00:00,70097.6,68967.1,1130.5,69023.625,0.15,68797.52500000001,True,2024-03-16 04:45:00+00:00,,True,2024-03-16 04:50:00+00:00,True,2024-03-16 05:15:00+00:00,False,,False,0.0,5.0,30.0,249,2024-03-16 04:00:00+00:00,69049.77276282369,69834.45595764738,69911.24835092422,68986.0,True,True
development,BEAR,12-16,2024-03-16 12:00:00+00:00,2024-03-16 16:00:00+00:00,2024-03-16 14:10:00+00:00,69490.2,67739.6,1750.5999999999913,67827.13,0.1,67564.54000000001,True,2024-03-16 14:10:00+00:00,,True,2024-03-16 17:45:00+00:00,True,2024-03-16 17:50:00+00:00,False,,False,0.0,215.0,220.0,250,2024-03-16 14:00:00+00:00,68760.09570738724,69453.39326587408,69640.45450204815,67881.0,True,True
development,BEAR,16-20,2024-03-16 16:00:00+00:00,2024-03-16 20:00:00+00:00,2024-03-16 19:10:00+00:00,68557.6,67576.0,981.6000000000058,67625.08,0.1,67477.84,True,2024-03-16 19:10:00+00:00,,True,2024-03-16 19:15:00+00:00,True,2024-03-16 19:20:00+00:00,False,,False,0.0,5.0,10.0,251,2024-03-16 19:00:00+00:00,68379.02872082885,69159.87648533442,69367.49974293105,67746.0,True,True
development,SIDEWAYS,04-08,2024-03-21 04:00:00+00:00,2024-03-21 08:00:00+00:00,2024-03-21 05:30:00+00:00,68293.9,66400.4,1893.5,66495.075,0.15,66116.375,True,2024-03-21 05:30:00+00:00,,False,,False,,False,,True,0.0,,,252,2024-03-21 05:00:00+00:00,65947.66797242599,65320.22358068164,65104.88735306717,66588.0,False,False
development,BULL,12-16,2024-03-26 12:00:00+00:00,2024-03-26 16:00:00+00:00,2024-03-26 14:10:00+00:00,71340.8,70295.9,1044.9000000000087,70348.14499999999,0.1,70191.40999999999,True,2024-03-26 14:10:00+00:00,,True,2024-03-26 14:20:00+00:00,True,2024-03-26 14:25:00+00:00,False,,False,0.0,10.0,15.0,253,2024-03-26 14:00:00+00:00,70294.15894788285,68836.12847278143,68587.81364093983,70488.0,False,False
development,BULL,16-20,2024-03-30 16:00:00+00:00,2024-03-30 20:00:00+00:00,2024-03-30 18:25:00+00:00,70328.0,69961.3,366.6999999999971,69979.63500000001,0.1,69924.63,True,2024-03-30 18:25:00+00:00,,True,2024-03-30 19:05:00+00:00,True,2024-03-30 19:10:00+00:00,False,,False,0.0,40.0,45.0,254,2024-03-30 18:00:00+00:00,70077.00999807856,70065.35849334982,70056.42206819732,70027.5,False,False
development,BEAR,00-04,2024-04-02 00:00:00+00:00,2024-04-02 04:00:00+00:00,2024-04-02 00:50:00+00:00,69949.0,69361.0,588.0,69390.4,0.05,69331.6,True,2024-04-02 00:50:00+00:00,,True,2024-04-02 02:05:00+00:00,True,2024-04-02 02:10:00+00:00,False,,False,0.0,75.0,80.0,255,2024-04-02 00:00:00+00:00,69611.57053563348,69896.82004033215,69922.43239611133,69365.2,True,True
development,BEAR,12-16,2024-04-05 12:00:00+00:00,2024-04-05 16:00:00+00:00,2024-04-05 12:45:00+00:00,67700.0,66388.4,1311.6000000000058,66453.98,0.1,66257.23999999999,True,2024-04-05 12:45:00+00:00,,False,,False,,True,2024-04-05 14:15:00+00:00,False,0.0,,,256,2024-04-05 12:00:00+00:00,67274.18807839313,67116.99565788552,67158.9514880209,66410.0,True,False
development,SIDEWAYS,16-20,2024-04-09 16:00:00+00:00,2024-04-09 20:00:00+00:00,2024-04-09 17:20:00+00:00,71048.3,68538.0,2510.300000000003,68663.515,0.1,68286.97,True,2024-04-09 17:20:00+00:00,,False,,False,,False,,True,0.0,,,257,2024-04-09 17:00:00+00:00,70442.15562820947,70422.00406742933,70587.55203825419,68593.4,True,False
development,BEAR,20-00,2024-04-13 20:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-13 22:35:00+00:00,67770.0,63530.0,4240.0,63742.0,0.15,62894.0,True,2024-04-13 22:35:00+00:00,,True,2024-04-14 00:25:00+00:00,True,2024-04-14 00:30:00+00:00,False,,False,0.0,110.0,115.0,258,2024-04-13 22:00:00+00:00,66373.226442856,67728.36717041027,68311.89578425736,63605.2,True,True
development,BEAR,16-20,2024-04-14 16:00:00+00:00,2024-04-14 20:00:00+00:00,2024-04-14 17:35:00+00:00,64846.1,63428.6,1417.5,63499.475,0.1,63286.85,True,2024-04-14 17:35:00+00:00,,False,,False,,True,2024-04-14 22:10:00+00:00,False,0.0,,,259,2024-04-14 17:00:00+00:00,64520.697932366136,65822.87995157807,66034.8439668572,63710.0,True,True
development,SIDEWAYS,16-20,2024-04-24 16:00:00+00:00,2024-04-24 20:00:00+00:00,2024-04-24 16:35:00+00:00,66711.9,64489.7,2222.199999999997,64600.81,0.1,64267.48,True,2024-04-24 16:35:00+00:00,,True,2024-04-24 18:50:00+00:00,True,2024-04-24 18:55:00+00:00,False,,False,0.0,135.0,140.0,260,2024-04-24 16:00:00+00:00,66175.150839583,66161.47865869975,66276.01459557819,64598.4,True,False
development,BEAR,12-16,2024-04-30 12:00:00+00:00,2024-04-30 16:00:00+00:00,2024-04-30 14:35:00+00:00,63220.4,61000.0,2220.400000000001,61111.02,0.1,60777.96,True,2024-04-30 14:35:00+00:00,,True,2024-04-30 15:15:00+00:00,True,2024-04-30 15:20:00+00:00,False,,False,0.0,40.0,45.0,261,2024-04-30 14:00:00+00:00,62415.31250688556,62847.41596461755,63075.69957859804,61007.5,True,True
development,BULL,12-16,2024-05-06 12:00:00+00:00,2024-05-06 16:00:00+00:00,2024-05-06 12:40:00+00:00,65500.0,63779.1,1720.9000000000017,63865.145,0.1,63607.01,True,2024-05-06 12:40:00+00:00,,True,2024-05-06 12:45:00+00:00,True,2024-05-06 12:50:00+00:00,False,,False,0.0,5.0,10.0,262,2024-05-06 12:00:00+00:00,64179.09762848315,63622.91287849724,63521.44494764543,63978.6,False,False
development,BULL,16-20,2024-05-07 16:00:00+00:00,2024-05-07 20:00:00+00:00,2024-05-07 18:50:00+00:00,64320.0,63001.0,1319.0,63066.95,0.1,62869.1,True,2024-05-07 18:50:00+00:00,,True,2024-05-07 20:35:00+00:00,True,2024-05-07 20:55:00+00:00,False,,False,0.0,105.0,125.0,263,2024-05-07 18:00:00+00:00,63641.83542858001,63592.517200934904,63597.04001752005,63039.0,True,False
development,BULL,00-04,2024-05-14 00:00:00+00:00,2024-05-14 04:00:00+00:00,2024-05-14 02:35:00+00:00,63162.1,62683.5,478.59999999999854,62707.43,0.05,62659.57,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,264,2024-05-14 02:00:00+00:00,62592.4663998532,62077.81717133358,61988.86945910779,62687.0,False,False
development,BULL,04-08,2024-05-16 04:00:00+00:00,2024-05-16 08:00:00+00:00,2024-05-16 06:15:00+00:00,66644.0,65735.9,908.1000000000058,65781.305,0.15,65599.685,True,2024-05-16 06:15:00+00:00,,False,,False,,False,,True,0.0,,,265,2024-05-16 06:00:00+00:00,65084.41097081101,63803.64833005663,63545.400520449315,65759.8,False,False
development,BULL,12-16,2024-05-18 12:00:00+00:00,2024-05-18 16:00:00+00:00,2024-05-18 14:00:00+00:00,67340.5,66808.4,532.1000000000058,66835.00499999999,0.1,66755.18999999999,True,2024-05-18 14:05:00+00:00,,True,2024-05-18 14:45:00+00:00,True,2024-05-18 14:50:00+00:00,False,,False,5.0,40.0,45.0,266,2024-05-18 14:00:00+00:00,66846.61309860567,66284.085760211,66197.56076445826,66831.4,False,False
development,BULL,16-20,2024-05-21 16:00:00+00:00,2024-05-21 20:00:00+00:00,2024-05-21 17:20:00+00:00,71487.6,69722.0,1765.6000000000058,69810.28,0.1,69545.44,True,2024-05-21 17:20:00+00:00,,True,2024-05-21 18:20:00+00:00,True,2024-05-21 18:25:00+00:00,False,,False,0.0,60.0,65.0,267,2024-05-21 17:00:00+00:00,70296.55363479348,69152.03429960561,69051.42222438766,69828.5,False,False
development,BEAR,08-12,2024-05-24 08:00:00+00:00,2024-05-24 12:00:00+00:00,2024-05-24 08:35:00+00:00,67944.2,66850.0,1094.199999999997,66904.71,0.15,66685.87,True,2024-05-24 08:35:00+00:00,,False,,False,,True,2024-05-24 15:05:00+00:00,False,0.0,,,268,2024-05-24 08:00:00+00:00,67919.01225127414,68584.40450838789,68768.77053984448,66862.0,True,True
development,BEAR,16-20,2024-05-31 16:00:00+00:00,2024-05-31 20:00:00+00:00,2024-05-31 17:00:00+00:00,69080.0,67234.0,1846.0,67326.3,0.1,67049.4,True,2024-05-31 17:00:00+00:00,,True,2024-05-31 18:35:00+00:00,False,,False,,True,0.0,95.0,,269,2024-05-31 17:00:00+00:00,68100.79144283629,68212.49656997729,68323.69273775429,67242.0,True,True
development,BEAR,08-12,2024-06-02 08:00:00+00:00,2024-06-02 12:00:00+00:00,2024-06-02 11:45:00+00:00,67910.0,67738.0,172.0,67746.6,0.15,67712.2,True,2024-06-02 11:45:00+00:00,,False,,False,,True,2024-06-02 11:50:00+00:00,False,0.0,,,270,2024-06-02 11:00:00+00:00,67756.55600147184,67833.42840819368,67857.54698106486,67746.7,True,True
development,BEAR,20-00,2024-06-08 20:00:00+00:00,2024-06-09 00:00:00+00:00,2024-06-08 22:35:00+00:00,69533.0,69334.5,198.5,69344.425,0.15,69304.725,True,2024-06-08 22:35:00+00:00,,True,2024-06-08 23:20:00+00:00,True,2024-06-09 00:35:00+00:00,False,,False,0.0,45.0,120.0,271,2024-06-08 22:00:00+00:00,69545.70710891197,69938.96832156517,70002.73652665081,69371.1,True,True
development,BEAR,04-08,2024-06-10 04:00:00+00:00,2024-06-10 08:00:00+00:00,2024-06-10 07:20:00+00:00,69833.0,69450.1,382.8999999999942,69469.24500000001,0.15,69392.66500000001,True,2024-06-10 07:20:00+00:00,,True,2024-06-10 07:35:00+00:00,True,2024-06-10 07:45:00+00:00,False,,False,0.0,15.0,25.0,272,2024-06-10 07:00:00+00:00,69605.28564105049,69665.02440858934,69675.56238832275,69488.9,True,True
development,BEAR,04-08,2024-06-11 04:00:00+00:00,2024-06-11 08:00:00+00:00,2024-06-11 04:40:00+00:00,69600.0,67881.9,1718.1000000000058,67967.805,0.15,67624.185,True,2024-06-11 04:40:00+00:00,,True,2024-06-11 05:35:00+00:00,True,2024-06-11 06:25:00+00:00,False,,False,0.0,55.0,105.0,273,2024-06-11 04:00:00+00:00,69333.29570083055,69516.29136404622,69646.35508956383,67971.0,True,True
development,BEAR,20-00,2024-06-16 20:00:00+00:00,2024-06-17 00:00:00+00:00,2024-06-16 21:00:00+00:00,66733.3,66496.0,237.3000000000029,66507.865,0.15,66460.405,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,274,2024-06-16 21:00:00+00:00,66459.39995737498,66451.58130878872,66440.41327671407,66503.8,False,False
development,BEAR,12-16,2024-06-18 12:00:00+00:00,2024-06-18 16:00:00+00:00,2024-06-18 12:35:00+00:00,65724.6,65080.9,643.7000000000044,65113.085,0.1,65016.53,True,2024-06-18 12:35:00+00:00,,True,2024-06-18 12:40:00+00:00,True,2024-06-18 12:45:00+00:00,False,,False,0.0,5.0,10.0,275,2024-06-18 12:00:00+00:00,65721.95475669656,65987.03332112684,66062.1375131178,65164.9,True,True
development,BEAR,08-12,2024-06-21 08:00:00+00:00,2024-06-21 12:00:00+00:00,2024-06-21 08:45:00+00:00,64715.9,64167.1,548.8000000000029,64194.54,0.15,64084.78,True,2024-06-21 08:45:00+00:00,,True,2024-06-21 08:50:00+00:00,True,2024-06-21 08:55:00+00:00,False,,False,0.0,5.0,10.0,276,2024-06-21 08:00:00+00:00,64843.16291343778,65076.07650203916,65153.41969478701,64213.0,True,True
