partition,bull_cross_ts,signal_ts,entry_ts,entry_px,regime_at_cross,regime_at_signal,resolved,exit_reason,exit_ts,exit_px,gross_return,hold_minutes,gross_pnl_usd,net_pnl_usd
reference_validation,2025-10-28 10:30:00+00:00,2025-10-28 10:45:00+00:00,2025-10-28 11:00:00+00:00,114543.4,True,True,True,TP,2025-10-28 14:10:00+00:00,115688.83399999999,0.01,190.0,5.0,4.6
reference_validation,2025-12-03 17:45:00+00:00,2025-12-03 18:00:00+00:00,2025-12-03 18:15:00+00:00,93385.0,True,True,True,SL,2025-12-03 18:55:00+00:00,92451.15,-0.01,40.0,-5.0,-5.4
reference_validation,2025-12-09 12:45:00+00:00,2025-12-09 13:15:00+00:00,2025-12-09 13:30:00+00:00,90650.0,True,True,True,TP,2025-12-09 15:35:00+00:00,91556.5,0.01,125.0,5.0,4.6
reference_validation,2025-12-09 15:00:00+00:00,2025-12-09 15:15:00+00:00,2025-12-09 15:30:00+00:00,91123.6,True,True,True,TP,2025-12-09 15:40:00+00:00,92034.83600000001,0.01,10.0,5.0,4.6
reference_validation,2025-12-10 19:00:00+00:00,2025-12-10 19:30:00+00:00,2025-12-10 19:45:00+00:00,92538.4,True,True,True,TP,2025-12-10 20:05:00+00:00,93463.784,0.01,20.0,5.0,4.6
reference_validation,2026-01-03 14:00:00+00:00,2026-01-03 14:15:00+00:00,2026-01-03 14:30:00+00:00,90148.4,True,True,True,TP,2026-01-04 00:05:00+00:00,91049.88399999999,0.01,575.0,5.0,4.6
reference_validation,2026-01-04 20:30:00+00:00,2026-01-04 20:45:00+00:00,2026-01-04 21:00:00+00:00,91275.9,True,True,True,TP,2026-01-05 00:45:00+00:00,92188.659,0.01,225.0,5.0,4.6
reference_validation,2026-01-06 12:00:00+00:00,2026-01-06 12:45:00+00:00,2026-01-06 13:00:00+00:00,93819.4,True,True,True,SL,2026-01-06 16:25:00+00:00,92881.20599999999,-0.01,205.0,-5.0,-5.4
reference_validation,2026-01-12 16:15:00+00:00,2026-01-12 17:45:00+00:00,2026-01-12 18:00:00+00:00,91469.9,True,True,True,TP,2026-01-13 09:00:00+00:00,92384.599,0.01,900.0,5.0,4.6
reference_validation,2026-01-13 04:45:00+00:00,2026-01-13 05:00:00+00:00,2026-01-13 05:15:00+00:00,91711.5,True,True,True,TP,2026-01-13 09:20:00+00:00,92628.615,0.01,245.0,5.0,4.6
reference_validation,2026-01-15 09:30:00+00:00,2026-01-15 10:45:00+00:00,2026-01-15 11:00:00+00:00,96763.1,True,True,True,SL,2026-01-15 14:40:00+00:00,95795.46900000001,-0.01,220.0,-5.0,-5.4
reference_validation,2026-01-16 22:45:00+00:00,2026-01-16 23:00:00+00:00,2026-01-16 23:15:00+00:00,95481.8,True,True,True,SL,2026-01-18 23:25:00+00:00,94526.982,-0.01,2890.0,-5.0,-5.4
reference_validation,2026-03-05 10:15:00+00:00,2026-03-05 10:30:00+00:00,2026-03-05 10:45:00+00:00,73258.4,True,True,True,SL,2026-03-05 13:20:00+00:00,72525.81599999999,-0.01,155.0,-5.0,-5.4
reference_validation,2026-03-11 14:00:00+00:00,2026-03-11 14:15:00+00:00,2026-03-11 14:30:00+00:00,70612.9,True,True,True,SL,2026-03-11 15:10:00+00:00,69906.771,-0.01,40.0,-5.0,-5.4
reference_validation,2026-03-12 10:30:00+00:00,2026-03-12 10:45:00+00:00,2026-03-12 11:00:00+00:00,70372.4,True,True,True,SL,2026-03-12 13:55:00+00:00,69668.67599999999,-0.01,175.0,-5.0,-5.4
reference_validation,2026-03-14 23:00:00+00:00,2026-03-14 23:15:00+00:00,2026-03-14 23:30:00+00:00,70991.8,True,True,True,TP,2026-03-15 05:15:00+00:00,71701.71800000001,0.01,345.0,5.0,4.6
reference_validation,2026-03-17 17:45:00+00:00,2026-03-17 18:00:00+00:00,2026-03-17 18:15:00+00:00,74545.2,True,True,True,SL,2026-03-18 00:00:00+00:00,73799.74799999999,-0.01,345.0,-5.0,-5.4
reference_validation,2026-04-08 21:30:00+00:00,2026-04-08 21:45:00+00:00,2026-04-08 22:00:00+00:00,71509.6,True,True,True,SL,2026-04-09 00:30:00+00:00,70794.504,-0.01,150.0,-5.0,-5.4
reference_validation,2026-04-09 09:30:00+00:00,2026-04-09 09:45:00+00:00,2026-04-09 10:00:00+00:00,71488.7,True,True,True,SL,2026-04-09 13:35:00+00:00,70773.813,-0.01,215.0,-5.0,-5.4
reference_validation,2026-04-09 15:30:00+00:00,2026-04-09 15:45:00+00:00,2026-04-09 16:00:00+00:00,72108.0,True,True,True,TP,2026-04-09 22:15:00+00:00,72829.08,0.01,375.0,5.0,4.6
reference_validation,2026-04-10 11:30:00+00:00,2026-04-10 12:15:00+00:00,2026-04-10 12:30:00+00:00,72134.6,True,True,True,TP,2026-04-10 14:20:00+00:00,72855.94600000001,0.01,110.0,5.0,4.6
reference_validation,2026-04-11 11:00:00+00:00,2026-04-11 11:30:00+00:00,2026-04-11 11:45:00+00:00,72810.0,True,True,True,TP,2026-04-11 18:35:00+00:00,73538.1,0.01,410.0,5.0,4.6
reference_validation,2026-04-11 16:30:00+00:00,2026-04-11 17:15:00+00:00,2026-04-11 17:30:00+00:00,73038.1,True,True,True,TP,2026-04-11 19:05:00+00:00,73768.481,0.01,95.0,5.0,4.6
reference_validation,2026-04-15 18:45:00+00:00,2026-04-15 19:00:00+00:00,2026-04-15 19:15:00+00:00,74600.0,True,True,True,TP,2026-04-15 22:35:00+00:00,75346.0,0.01,200.0,5.0,4.6
reference_validation,2026-04-16 19:15:00+00:00,2026-04-16 19:30:00+00:00,2026-04-16 19:45:00+00:00,75191.3,True,True,True,TP,2026-04-17 09:15:00+00:00,75943.213,0.01,810.0,5.0,4.6
reference_validation,2026-04-17 07:00:00+00:00,2026-04-17 07:30:00+00:00,2026-04-17 07:45:00+00:00,74978.9,True,True,True,TP,2026-04-17 08:50:00+00:00,75728.689,0.01,65.0,5.0,4.6
reference_validation,2026-04-19 13:30:00+00:00,2026-04-19 14:15:00+00:00,2026-04-19 14:30:00+00:00,75916.8,True,True,True,SL,2026-04-19 17:00:00+00:00,75157.632,-0.01,150.0,-5.0,-5.4
reference_validation,2026-04-22 00:00:00+00:00,2026-04-22 00:30:00+00:00,2026-04-22 00:45:00+00:00,76298.3,True,True,True,TP,2026-04-22 02:15:00+00:00,77061.28300000001,0.01,90.0,5.0,4.6
reference_validation,2026-04-23 15:45:00+00:00,2026-04-23 16:30:00+00:00,2026-04-23 16:45:00+00:00,78273.6,True,True,True,SL,2026-04-23 17:30:00+00:00,77490.864,-0.01,45.0,-5.0,-5.4
reference_validation,2026-04-23 22:00:00+00:00,2026-04-23 22:15:00+00:00,2026-04-23 22:30:00+00:00,78129.2,True,True,True,SL,2026-04-24 18:15:00+00:00,77347.908,-0.01,1185.0,-5.0,-5.4
reference_validation,2026-04-24 11:45:00+00:00,2026-04-24 12:00:00+00:00,2026-04-24 12:15:00+00:00,78273.0,True,True,True,SL,2026-04-24 17:30:00+00:00,77490.27,-0.01,315.0,-5.0,-5.4
reference_validation,2026-05-03 09:15:00+00:00,2026-05-03 09:30:00+00:00,2026-05-03 09:45:00+00:00,78473.8,True,True,True,TP,2026-05-03 20:35:00+00:00,79258.538,0.01,650.0,5.0,4.6
reference_validation,2026-05-04 01:45:00+00:00,2026-05-04 02:00:00+00:00,2026-05-04 02:15:00+00:00,79899.1,True,True,True,SL,2026-05-04 10:05:00+00:00,79100.10900000001,-0.01,470.0,-5.0,-5.4
reference_validation,2026-05-04 15:15:00+00:00,2026-05-04 15:30:00+00:00,2026-05-04 15:45:00+00:00,79867.0,True,True,True,TP,2026-05-04 17:50:00+00:00,80665.67,0.01,125.0,5.0,4.6
reference_validation,2026-05-06 02:45:00+00:00,2026-05-06 03:00:00+00:00,2026-05-06 03:15:00+00:00,81359.3,True,True,True,TP,2026-05-06 10:20:00+00:00,82172.893,0.01,425.0,5.0,4.6
reference_validation,2026-05-11 12:30:00+00:00,2026-05-11 13:00:00+00:00,2026-05-11 13:15:00+00:00,81246.0,True,True,True,SL,2026-05-11 14:30:00+00:00,80433.54,-0.01,75.0,-5.0,-5.4
reference_validation,2026-05-11 15:15:00+00:00,2026-05-11 15:45:00+00:00,2026-05-11 16:00:00+00:00,81403.4,True,True,True,SL,2026-05-12 10:30:00+00:00,80589.366,-0.01,1110.0,-5.0,-5.4
reference_validation,2026-06-17 16:15:00+00:00,2026-06-17 17:15:00+00:00,2026-06-17 17:30:00+00:00,65930.1,True,True,True,SL,2026-06-17 18:00:00+00:00,65270.799000000006,-0.01,30.0,-5.0,-5.4
reference_validation,2026-07-05 21:15:00+00:00,2026-07-05 21:30:00+00:00,2026-07-05 21:45:00+00:00,63003.5,True,True,True,TP,2026-07-05 22:25:00+00:00,63633.535,0.01,40.0,5.0,4.6
reference_validation,2026-07-06 16:30:00+00:00,2026-07-06 17:00:00+00:00,2026-07-06 17:15:00+00:00,63827.3,True,True,True,TP,2026-07-06 21:05:00+00:00,64465.573000000004,0.01,230.0,5.0,4.6
reference_validation,2026-07-07 15:30:00+00:00,2026-07-07 15:45:00+00:00,2026-07-07 16:00:00+00:00,63910.0,True,True,True,SL,2026-07-07 21:35:00+00:00,63270.9,-0.01,335.0,-5.0,-5.4
reference_validation,2026-07-10 23:00:00+00:00,2026-07-10 23:15:00+00:00,2026-07-10 23:30:00+00:00,64161.2,True,True,True,SL,2026-07-13 01:35:00+00:00,63519.587999999996,-0.01,3005.0,-5.0,-5.4
reference_validation,2026-07-12 14:45:00+00:00,2026-07-12 15:15:00+00:00,2026-07-12 15:30:00+00:00,64194.2,True,True,True,SL,2026-07-13 00:40:00+00:00,63552.257999999994,-0.01,550.0,-5.0,-5.4
reference_validation,2026-07-16 15:45:00+00:00,2026-07-16 16:15:00+00:00,2026-07-16 16:30:00+00:00,64515.8,True,True,True,SL,2026-07-16 23:15:00+00:00,63870.642,-0.01,405.0,-5.0,-5.4
reference_validation,2026-07-19 22:30:00+00:00,2026-07-19 23:00:00+00:00,2026-07-19 23:15:00+00:00,64669.7,True,True,True,SL,2026-07-20 06:30:00+00:00,64023.003,-0.01,435.0,-5.0,-5.4
reference_validation,2026-07-20 12:00:00+00:00,2026-07-20 12:45:00+00:00,2026-07-20 13:00:00+00:00,64627.1,True,True,True,TP,2026-07-20 15:40:00+00:00,65273.371,0.01,160.0,5.0,4.6
reference_validation,2026-07-23 00:00:00+00:00,2026-07-23 00:15:00+00:00,2026-07-23 00:30:00+00:00,66218.0,True,True,True,SL,2026-07-23 03:25:00+00:00,65555.81999999999,-0.01,175.0,-5.0,-5.4
august,2026-08-09 11:15:00+00:00,2026-08-09 11:30:00+00:00,2026-08-09 11:45:00+00:00,64958.4,True,True,True,SL,2026-08-10 15:25:00+00:00,64308.816,-0.01,1660.0,-5.0,-5.4
august,2026-08-10 06:15:00+00:00,2026-08-10 06:30:00+00:00,2026-08-10 06:45:00+00:00,65212.1,True,True,True,SL,2026-08-10 13:45:00+00:00,64559.979,-0.01,420.0,-5.0,-5.4
