partition,mode,depth,depth_name,opportunities,n,exec_rate,wr,pf,exp,net,max_ls,median_actual_f,median_mae_r,median_mfe_r,tp_rate
august,SAME_BAR_REJECTION_NEXT_OPEN,0.7,F70,3,1,0.3333333333333333,0.0,0.0,-6.368019029998662,-6.368019029998662,1,0.7959558823529386,1.229319852941177,0.08547794117646602,0.0
august,SAME_BAR_REJECTION_NEXT_OPEN,0.725,F72.5,3,1,0.3333333333333333,0.0,0.0,-6.132871459925404,-6.132871459925404,1,0.7545955882352873,1.1879595588235257,0.12683823529411728,0.0
august,SAME_BAR_REJECTION_NEXT_OPEN,0.75,F75,3,2,0.6666666666666666,0.5,0.7603038570493219,-0.7350128170782066,-1.4700256341564133,1,0.7606263614610798,0.599198538347994,0.3180659577957566,0.5
august,SAME_BAR_REJECTION_NEXT_OPEN,0.775,F77.5,3,0,0.0,,,,0.0,0,,,,
august,SAME_BAR_REJECTION_NEXT_OPEN,0.8,F80,3,0,0.0,,,,0.0,0,,,,
august,EARLY_RECLAIM_NEXT_OPEN,0.65,F65,3,1,0.3333333333333333,0.0,0.0,-5.688092528385802,-5.688092528385802,1,0.6764705882352956,1.109834558823534,0.10064338235293328,0.0
august,EARLY_RECLAIM_NEXT_OPEN,0.675,F67.5,3,1,0.3333333333333333,0.0,0.0,-6.368019029998662,-6.368019029998662,1,0.7959558823529386,1.229319852941177,0.08547794117646602,0.0
august,EARLY_RECLAIM_NEXT_OPEN,0.7,F70,3,1,0.3333333333333333,0.0,0.0,-6.368019029998662,-6.368019029998662,1,0.7959558823529386,1.229319852941177,0.08547794117646602,0.0
august,EARLY_RECLAIM_NEXT_OPEN,0.725,F72.5,3,1,0.3333333333333333,0.0,0.0,-6.132871459925404,-6.132871459925404,1,0.7545955882352873,1.1879595588235257,0.12683823529411728,0.0
august,EARLY_RECLAIM_NEXT_OPEN,0.75,F75,3,2,0.6666666666666666,0.5,0.7603038570493219,-0.7350128170782066,-1.4700256341564133,1,0.7606263614610798,0.599198538347994,0.3180659577957566,0.5
