partition,date_utc,signal_ts,window_status,entry_name,entry_fraction,planned_entry_px,H,L,range,eligible_start,h2_bar_start,opposite_break_bar_start,session_end,filled,fill_bar_start,entry_px,h2_after_fill,minutes_fill_to_h2,terminal
external,2020-06-19,2020-06-19 18:35:00+00:00,NO_H2_BY_SESSION_END,F15,0.15,9297.518,9453.0,9270.08,182.92000000000007,2020-06-19 18:40:00+00:00,,,2020-06-19 20:00:00+00:00,True,2020-06-19 18:40:00+00:00,9297.518,False,,NO_H2_BY_SESSION_END
external,2020-06-19,2020-06-19 18:35:00+00:00,NO_H2_BY_SESSION_END,F20,0.2,9306.664,9453.0,9270.08,182.92000000000007,2020-06-19 18:40:00+00:00,,,2020-06-19 20:00:00+00:00,True,2020-06-19 18:40:00+00:00,9306.664,False,,NO_H2_BY_SESSION_END
external,2020-06-19,2020-06-19 18:35:00+00:00,NO_H2_BY_SESSION_END,F25,0.25,9315.81,9453.0,9270.08,182.92000000000007,2020-06-19 18:40:00+00:00,,,2020-06-19 20:00:00+00:00,True,2020-06-19 18:40:00+00:00,9315.81,False,,NO_H2_BY_SESSION_END
external,2020-06-24,2020-06-24 15:45:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F05,0.05,9272.6635,9555.83,9257.76,298.0699999999997,,,,2020-06-24 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-06-24,2020-06-24 15:45:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F10,0.1,9287.567000000001,9555.83,9257.76,298.0699999999997,,,,2020-06-24 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-06-24,2020-06-24 15:45:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F15,0.15,9302.4705,9555.83,9257.76,298.0699999999997,,,,2020-06-24 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-06-24,2020-06-24 15:45:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F20,0.2,9317.374,9555.83,9257.76,298.0699999999997,,,,2020-06-24 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-06-24,2020-06-24 15:45:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F25,0.25,9332.2775,9555.83,9257.76,298.0699999999997,,,,2020-06-24 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-06-29,2020-06-29 13:35:00+00:00,H2_ARRIVAL,F05,0.05,9033.433,9136.66,9028.0,108.65999999999985,2020-06-29 13:40:00+00:00,2020-06-29 13:45:00+00:00,,2020-06-29 20:00:00+00:00,True,2020-06-29 13:40:00+00:00,9033.433,True,5.0,H2_ARRIVAL
external,2020-06-29,2020-06-29 13:35:00+00:00,H2_ARRIVAL,F10,0.1,9038.866,9136.66,9028.0,108.65999999999985,2020-06-29 13:40:00+00:00,2020-06-29 13:45:00+00:00,,2020-06-29 20:00:00+00:00,True,2020-06-29 13:40:00+00:00,9038.866,True,5.0,H2_ARRIVAL
external,2020-06-29,2020-06-29 13:35:00+00:00,H2_ARRIVAL,F15,0.15,9044.298999999999,9136.66,9028.0,108.65999999999985,2020-06-29 13:40:00+00:00,2020-06-29 13:45:00+00:00,,2020-06-29 20:00:00+00:00,True,2020-06-29 13:40:00+00:00,9044.298999999999,True,5.0,H2_ARRIVAL
external,2020-06-29,2020-06-29 13:35:00+00:00,H2_ARRIVAL,F20,0.2,9049.732,9136.66,9028.0,108.65999999999985,2020-06-29 13:40:00+00:00,2020-06-29 13:45:00+00:00,,2020-06-29 20:00:00+00:00,True,2020-06-29 13:40:00+00:00,9049.732,True,5.0,H2_ARRIVAL
external,2020-06-29,2020-06-29 13:35:00+00:00,H2_ARRIVAL,F25,0.25,9055.165,9136.66,9028.0,108.65999999999985,2020-06-29 13:40:00+00:00,2020-06-29 13:45:00+00:00,,2020-06-29 20:00:00+00:00,False,,,False,,H2_ARRIVAL
external,2020-07-09,2020-07-09 14:25:00+00:00,H2_ARRIVAL,F05,0.05,9356.1595,9435.0,9352.01,82.98999999999978,2020-07-09 14:35:00+00:00,2020-07-09 14:45:00+00:00,,2020-07-09 20:00:00+00:00,True,2020-07-09 14:40:00+00:00,9356.1595,True,5.0,H2_ARRIVAL
external,2020-07-09,2020-07-09 14:25:00+00:00,H2_ARRIVAL,F10,0.1,9360.309000000001,9435.0,9352.01,82.98999999999978,2020-07-09 14:35:00+00:00,2020-07-09 14:45:00+00:00,,2020-07-09 20:00:00+00:00,True,2020-07-09 14:40:00+00:00,9360.309000000001,True,5.0,H2_ARRIVAL
external,2020-07-09,2020-07-09 14:25:00+00:00,H2_ARRIVAL,F15,0.15,9364.4585,9435.0,9352.01,82.98999999999978,2020-07-09 14:35:00+00:00,2020-07-09 14:45:00+00:00,,2020-07-09 20:00:00+00:00,True,2020-07-09 14:40:00+00:00,9364.4585,True,5.0,H2_ARRIVAL
external,2020-07-09,2020-07-09 14:25:00+00:00,H2_ARRIVAL,F20,0.2,9368.608,9435.0,9352.01,82.98999999999978,2020-07-09 14:35:00+00:00,2020-07-09 14:45:00+00:00,,2020-07-09 20:00:00+00:00,True,2020-07-09 14:40:00+00:00,9368.608,True,5.0,H2_ARRIVAL
external,2020-07-09,2020-07-09 14:25:00+00:00,H2_ARRIVAL,F25,0.25,9372.7575,9435.0,9352.01,82.98999999999978,2020-07-09 14:35:00+00:00,2020-07-09 14:45:00+00:00,,2020-07-09 20:00:00+00:00,True,2020-07-09 14:35:00+00:00,9372.7575,True,10.0,H2_ARRIVAL
external,2020-07-15,2020-07-15 16:55:00+00:00,H2_ARRIVAL,F05,0.05,9192.9,9248.0,9190.0,58.0,2020-07-15 17:00:00+00:00,2020-07-15 18:50:00+00:00,,2020-07-15 20:00:00+00:00,False,,,False,,H2_ARRIVAL
external,2020-07-15,2020-07-15 16:55:00+00:00,H2_ARRIVAL,F10,0.1,9195.8,9248.0,9190.0,58.0,2020-07-15 17:00:00+00:00,2020-07-15 18:50:00+00:00,,2020-07-15 20:00:00+00:00,True,2020-07-15 18:45:00+00:00,9195.8,True,5.0,H2_ARRIVAL
external,2020-07-15,2020-07-15 16:55:00+00:00,H2_ARRIVAL,F15,0.15,9198.7,9248.0,9190.0,58.0,2020-07-15 17:00:00+00:00,2020-07-15 18:50:00+00:00,,2020-07-15 20:00:00+00:00,True,2020-07-15 18:45:00+00:00,9198.7,True,5.0,H2_ARRIVAL
external,2020-07-15,2020-07-15 16:55:00+00:00,H2_ARRIVAL,F20,0.2,9201.6,9248.0,9190.0,58.0,2020-07-15 17:00:00+00:00,2020-07-15 18:50:00+00:00,,2020-07-15 20:00:00+00:00,True,2020-07-15 18:45:00+00:00,9201.6,True,5.0,H2_ARRIVAL
external,2020-07-15,2020-07-15 16:55:00+00:00,H2_ARRIVAL,F25,0.25,9204.5,9248.0,9190.0,58.0,2020-07-15 17:00:00+00:00,2020-07-15 18:50:00+00:00,,2020-07-15 20:00:00+00:00,True,2020-07-15 17:55:00+00:00,9204.5,True,55.0,H2_ARRIVAL
external,2020-08-11,2020-08-11 13:35:00+00:00,H2_ARRIVAL,F05,0.05,11592.85,11780.0,11583.0,197.0,2020-08-11 13:45:00+00:00,2020-08-11 14:10:00+00:00,,2020-08-11 20:00:00+00:00,False,,,False,,H2_ARRIVAL
external,2020-08-11,2020-08-11 13:35:00+00:00,H2_ARRIVAL,F10,0.1,11602.7,11780.0,11583.0,197.0,2020-08-11 13:45:00+00:00,2020-08-11 14:10:00+00:00,,2020-08-11 20:00:00+00:00,True,2020-08-11 14:05:00+00:00,11602.7,True,5.0,H2_ARRIVAL
external,2020-08-11,2020-08-11 13:35:00+00:00,H2_ARRIVAL,F15,0.15,11612.55,11780.0,11583.0,197.0,2020-08-11 13:45:00+00:00,2020-08-11 14:10:00+00:00,,2020-08-11 20:00:00+00:00,True,2020-08-11 14:05:00+00:00,11612.55,True,5.0,H2_ARRIVAL
external,2020-08-11,2020-08-11 13:35:00+00:00,H2_ARRIVAL,F20,0.2,11622.4,11780.0,11583.0,197.0,2020-08-11 13:45:00+00:00,2020-08-11 14:10:00+00:00,,2020-08-11 20:00:00+00:00,True,2020-08-11 13:45:00+00:00,11622.4,True,25.0,H2_ARRIVAL
external,2020-08-11,2020-08-11 13:35:00+00:00,H2_ARRIVAL,F25,0.25,11632.25,11780.0,11583.0,197.0,2020-08-11 13:45:00+00:00,2020-08-11 14:10:00+00:00,,2020-08-11 20:00:00+00:00,True,2020-08-11 13:45:00+00:00,11632.25,True,25.0,H2_ARRIVAL
external,2020-08-19,2020-08-19 15:00:00+00:00,H2_ARRIVAL,F05,0.05,11750.9015,11922.5,11741.87,180.6299999999992,2020-08-19 15:05:00+00:00,2020-08-19 15:05:00+00:00,,2020-08-19 20:00:00+00:00,False,,,False,,H2_ARRIVAL
external,2020-08-19,2020-08-19 15:00:00+00:00,H2_ARRIVAL,F10,0.1,11759.933,11922.5,11741.87,180.6299999999992,2020-08-19 15:05:00+00:00,2020-08-19 15:05:00+00:00,,2020-08-19 20:00:00+00:00,False,,,False,,H2_ARRIVAL
external,2020-08-19,2020-08-19 15:00:00+00:00,H2_ARRIVAL,F15,0.15,11768.9645,11922.5,11741.87,180.6299999999992,2020-08-19 15:05:00+00:00,2020-08-19 15:05:00+00:00,,2020-08-19 20:00:00+00:00,False,,,False,,H2_ARRIVAL
external,2020-08-19,2020-08-19 15:00:00+00:00,H2_ARRIVAL,F20,0.2,11777.996000000001,11922.5,11741.87,180.6299999999992,2020-08-19 15:05:00+00:00,2020-08-19 15:05:00+00:00,,2020-08-19 20:00:00+00:00,False,,,False,,H2_ARRIVAL
external,2020-08-19,2020-08-19 15:00:00+00:00,H2_ARRIVAL,F25,0.25,11787.0275,11922.5,11741.87,180.6299999999992,2020-08-19 15:05:00+00:00,2020-08-19 15:05:00+00:00,,2020-08-19 20:00:00+00:00,False,,,False,,H2_ARRIVAL
external,2020-08-21,2020-08-21 17:05:00+00:00,H2_ARRIVAL,F05,0.05,11639.451000000001,11842.01,11628.79,213.21999999999935,2020-08-21 17:10:00+00:00,2020-08-21 18:15:00+00:00,,2020-08-21 20:00:00+00:00,False,,,False,,H2_ARRIVAL
external,2020-08-21,2020-08-21 17:05:00+00:00,H2_ARRIVAL,F10,0.1,11650.112000000001,11842.01,11628.79,213.21999999999935,2020-08-21 17:10:00+00:00,2020-08-21 18:15:00+00:00,,2020-08-21 20:00:00+00:00,True,2020-08-21 18:10:00+00:00,11650.112000000001,True,5.0,H2_ARRIVAL
external,2020-08-21,2020-08-21 17:05:00+00:00,H2_ARRIVAL,F15,0.15,11660.773000000001,11842.01,11628.79,213.21999999999935,2020-08-21 17:10:00+00:00,2020-08-21 18:15:00+00:00,,2020-08-21 20:00:00+00:00,True,2020-08-21 18:10:00+00:00,11660.773000000001,True,5.0,H2_ARRIVAL
external,2020-08-21,2020-08-21 17:05:00+00:00,H2_ARRIVAL,F20,0.2,11671.434000000001,11842.01,11628.79,213.21999999999935,2020-08-21 17:10:00+00:00,2020-08-21 18:15:00+00:00,,2020-08-21 20:00:00+00:00,True,2020-08-21 18:00:00+00:00,11671.434000000001,True,15.0,H2_ARRIVAL
external,2020-08-21,2020-08-21 17:05:00+00:00,H2_ARRIVAL,F25,0.25,11682.095000000001,11842.01,11628.79,213.21999999999935,2020-08-21 17:10:00+00:00,2020-08-21 18:15:00+00:00,,2020-08-21 20:00:00+00:00,True,2020-08-21 18:00:00+00:00,11682.095000000001,True,15.0,H2_ARRIVAL
external,2020-08-25,2020-08-25 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F05,0.05,11470.1355,11662.71,11460.0,202.70999999999913,,,,2020-08-25 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-08-25,2020-08-25 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F10,0.1,11480.271,11662.71,11460.0,202.70999999999913,,,,2020-08-25 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-08-25,2020-08-25 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F15,0.15,11490.4065,11662.71,11460.0,202.70999999999913,,,,2020-08-25 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-08-25,2020-08-25 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F20,0.2,11500.542,11662.71,11460.0,202.70999999999913,,,,2020-08-25 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-08-25,2020-08-25 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F25,0.25,11510.6775,11662.71,11460.0,202.70999999999913,,,,2020-08-25 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-08-26,2020-08-26 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F05,0.05,11276.012,11450.47,11266.83,183.63999999999942,2020-08-26 13:40:00+00:00,,2020-08-26 14:00:00+00:00,2020-08-26 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
external,2020-08-26,2020-08-26 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F10,0.1,11285.194,11450.47,11266.83,183.63999999999942,2020-08-26 13:40:00+00:00,,2020-08-26 14:00:00+00:00,2020-08-26 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
external,2020-08-26,2020-08-26 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F15,0.15,11294.376,11450.47,11266.83,183.63999999999942,2020-08-26 13:40:00+00:00,,2020-08-26 14:00:00+00:00,2020-08-26 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
external,2020-08-26,2020-08-26 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F20,0.2,11303.557999999999,11450.47,11266.83,183.63999999999942,2020-08-26 13:40:00+00:00,,2020-08-26 14:00:00+00:00,2020-08-26 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
external,2020-08-26,2020-08-26 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F25,0.25,11312.74,11450.47,11266.83,183.63999999999942,2020-08-26 13:40:00+00:00,,2020-08-26 14:00:00+00:00,2020-08-26 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
external,2020-08-27,2020-08-27 14:10:00+00:00,H2_ARRIVAL,F05,0.05,11293.826,11593.0,11278.08,314.9200000000001,2020-08-27 14:25:00+00:00,2020-08-27 16:55:00+00:00,,2020-08-27 20:00:00+00:00,True,2020-08-27 16:30:00+00:00,11293.826,True,25.0,H2_ARRIVAL
external,2020-08-27,2020-08-27 14:10:00+00:00,H2_ARRIVAL,F10,0.1,11309.572,11593.0,11278.08,314.9200000000001,2020-08-27 14:25:00+00:00,2020-08-27 16:55:00+00:00,,2020-08-27 20:00:00+00:00,True,2020-08-27 14:30:00+00:00,11309.572,True,145.0,H2_ARRIVAL
external,2020-08-27,2020-08-27 14:10:00+00:00,H2_ARRIVAL,F15,0.15,11325.318,11593.0,11278.08,314.9200000000001,2020-08-27 14:25:00+00:00,2020-08-27 16:55:00+00:00,,2020-08-27 20:00:00+00:00,True,2020-08-27 14:25:00+00:00,11325.318,True,150.0,H2_ARRIVAL
external,2020-08-27,2020-08-27 14:10:00+00:00,H2_ARRIVAL,F20,0.2,11341.064,11593.0,11278.08,314.9200000000001,2020-08-27 14:25:00+00:00,2020-08-27 16:55:00+00:00,,2020-08-27 20:00:00+00:00,True,2020-08-27 14:25:00+00:00,11341.064,True,150.0,H2_ARRIVAL
external,2020-08-27,2020-08-27 14:10:00+00:00,H2_ARRIVAL,F25,0.25,11356.81,11593.0,11278.08,314.9200000000001,2020-08-27 14:25:00+00:00,2020-08-27 16:55:00+00:00,,2020-08-27 20:00:00+00:00,True,2020-08-27 16:05:00+00:00,11356.81,True,50.0,H2_ARRIVAL
external,2020-09-03,2020-09-03 15:40:00+00:00,H2_ARRIVAL,F05,0.05,10655.302,11475.0,10612.16,862.8400000000001,2020-09-03 15:50:00+00:00,2020-09-03 16:50:00+00:00,,2020-09-03 20:00:00+00:00,True,2020-09-03 15:55:00+00:00,10655.302,True,55.0,H2_ARRIVAL
external,2020-09-03,2020-09-03 15:40:00+00:00,H2_ARRIVAL,F10,0.1,10698.444,11475.0,10612.16,862.8400000000001,2020-09-03 15:50:00+00:00,2020-09-03 16:50:00+00:00,,2020-09-03 20:00:00+00:00,True,2020-09-03 15:50:00+00:00,10698.444,True,60.0,H2_ARRIVAL
external,2020-09-03,2020-09-03 15:40:00+00:00,H2_ARRIVAL,F15,0.15,10741.586,11475.0,10612.16,862.8400000000001,2020-09-03 15:50:00+00:00,2020-09-03 16:50:00+00:00,,2020-09-03 20:00:00+00:00,True,2020-09-03 16:10:00+00:00,10741.586,True,40.0,H2_ARRIVAL
external,2020-09-03,2020-09-03 15:40:00+00:00,H2_ARRIVAL,F20,0.2,10784.728,11475.0,10612.16,862.8400000000001,2020-09-03 15:50:00+00:00,2020-09-03 16:50:00+00:00,,2020-09-03 20:00:00+00:00,False,,,False,,H2_ARRIVAL
external,2020-09-03,2020-09-03 15:40:00+00:00,H2_ARRIVAL,F25,0.25,10827.869999999999,11475.0,10612.16,862.8400000000001,2020-09-03 15:50:00+00:00,2020-09-03 16:50:00+00:00,,2020-09-03 20:00:00+00:00,False,,,False,,H2_ARRIVAL
external,2020-09-04,2020-09-04 14:20:00+00:00,H2_ARRIVAL,F05,0.05,10306.7685,10530.37,10295.0,235.3700000000008,2020-09-04 14:30:00+00:00,2020-09-04 14:30:00+00:00,,2020-09-04 20:00:00+00:00,False,,,False,,H2_ARRIVAL
external,2020-09-04,2020-09-04 14:20:00+00:00,H2_ARRIVAL,F10,0.1,10318.537,10530.37,10295.0,235.3700000000008,2020-09-04 14:30:00+00:00,2020-09-04 14:30:00+00:00,,2020-09-04 20:00:00+00:00,False,,,False,,H2_ARRIVAL
external,2020-09-04,2020-09-04 14:20:00+00:00,H2_ARRIVAL,F15,0.15,10330.3055,10530.37,10295.0,235.3700000000008,2020-09-04 14:30:00+00:00,2020-09-04 14:30:00+00:00,,2020-09-04 20:00:00+00:00,False,,,False,,H2_ARRIVAL
external,2020-09-04,2020-09-04 14:20:00+00:00,H2_ARRIVAL,F20,0.2,10342.074,10530.37,10295.0,235.3700000000008,2020-09-04 14:30:00+00:00,2020-09-04 14:30:00+00:00,,2020-09-04 20:00:00+00:00,False,,,False,,H2_ARRIVAL
external,2020-09-04,2020-09-04 14:20:00+00:00,H2_ARRIVAL,F25,0.25,10353.8425,10530.37,10295.0,235.3700000000008,2020-09-04 14:30:00+00:00,2020-09-04 14:30:00+00:00,,2020-09-04 20:00:00+00:00,False,,,False,,H2_ARRIVAL
external,2020-10-13,2020-10-13 13:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F05,0.05,11381.556999999999,11562.0,11372.06,189.9400000000005,,,,2020-10-13 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-10-13,2020-10-13 13:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F10,0.1,11391.054,11562.0,11372.06,189.9400000000005,,,,2020-10-13 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-10-13,2020-10-13 13:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F15,0.15,11400.551,11562.0,11372.06,189.9400000000005,,,,2020-10-13 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-10-13,2020-10-13 13:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F20,0.2,11410.047999999999,11562.0,11372.06,189.9400000000005,,,,2020-10-13 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-10-13,2020-10-13 13:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F25,0.25,11419.545,11562.0,11372.06,189.9400000000005,,,,2020-10-13 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-11-10,2020-11-10 15:00:00+00:00,H2_ARRIVAL,F05,0.05,15179.6985,15474.17,15164.2,309.96999999999935,2020-11-10 15:05:00+00:00,2020-11-10 15:20:00+00:00,,2020-11-10 20:00:00+00:00,True,2020-11-10 15:15:00+00:00,15179.6985,True,5.0,H2_ARRIVAL
external,2020-11-10,2020-11-10 15:00:00+00:00,H2_ARRIVAL,F10,0.1,15195.197,15474.17,15164.2,309.96999999999935,2020-11-10 15:05:00+00:00,2020-11-10 15:20:00+00:00,,2020-11-10 20:00:00+00:00,True,2020-11-10 15:15:00+00:00,15195.197,True,5.0,H2_ARRIVAL
external,2020-11-10,2020-11-10 15:00:00+00:00,H2_ARRIVAL,F15,0.15,15210.6955,15474.17,15164.2,309.96999999999935,2020-11-10 15:05:00+00:00,2020-11-10 15:20:00+00:00,,2020-11-10 20:00:00+00:00,True,2020-11-10 15:10:00+00:00,15210.6955,True,10.0,H2_ARRIVAL
external,2020-11-10,2020-11-10 15:00:00+00:00,H2_ARRIVAL,F20,0.2,15226.194000000001,15474.17,15164.2,309.96999999999935,2020-11-10 15:05:00+00:00,2020-11-10 15:20:00+00:00,,2020-11-10 20:00:00+00:00,True,2020-11-10 15:10:00+00:00,15226.194000000001,True,10.0,H2_ARRIVAL
external,2020-11-10,2020-11-10 15:00:00+00:00,H2_ARRIVAL,F25,0.25,15241.692500000001,15474.17,15164.2,309.96999999999935,2020-11-10 15:05:00+00:00,2020-11-10 15:20:00+00:00,,2020-11-10 20:00:00+00:00,True,2020-11-10 15:05:00+00:00,15241.692500000001,True,15.0,H2_ARRIVAL
external,2020-11-18,2020-11-18 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F05,0.05,17876.8835,18292.67,17855.0,437.66999999999825,,,,2020-11-18 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-11-18,2020-11-18 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F10,0.1,17898.767,18292.67,17855.0,437.66999999999825,,,,2020-11-18 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-11-18,2020-11-18 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F15,0.15,17920.6505,18292.67,17855.0,437.66999999999825,,,,2020-11-18 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-11-18,2020-11-18 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F20,0.2,17942.534,18292.67,17855.0,437.66999999999825,,,,2020-11-18 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-11-18,2020-11-18 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F25,0.25,17964.4175,18292.67,17855.0,437.66999999999825,,,,2020-11-18 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
external,2020-11-26,2020-11-26 17:30:00+00:00,H2_ARRIVAL,F05,0.05,16378.7105,17646.21,16312.0,1334.2099999999991,2020-11-26 17:35:00+00:00,2020-11-26 19:25:00+00:00,,2020-11-26 20:00:00+00:00,True,2020-11-26 19:10:00+00:00,16378.7105,True,15.0,H2_ARRIVAL
external,2020-11-26,2020-11-26 17:30:00+00:00,H2_ARRIVAL,F10,0.1,16445.421,17646.21,16312.0,1334.2099999999991,2020-11-26 17:35:00+00:00,2020-11-26 19:25:00+00:00,,2020-11-26 20:00:00+00:00,True,2020-11-26 17:40:00+00:00,16445.421,True,105.0,H2_ARRIVAL
external,2020-11-26,2020-11-26 17:30:00+00:00,H2_ARRIVAL,F15,0.15,16512.1315,17646.21,16312.0,1334.2099999999991,2020-11-26 17:35:00+00:00,2020-11-26 19:25:00+00:00,,2020-11-26 20:00:00+00:00,True,2020-11-26 17:35:00+00:00,16512.1315,True,110.0,H2_ARRIVAL
external,2020-11-26,2020-11-26 17:30:00+00:00,H2_ARRIVAL,F20,0.2,16578.842,17646.21,16312.0,1334.2099999999991,2020-11-26 17:35:00+00:00,2020-11-26 19:25:00+00:00,,2020-11-26 20:00:00+00:00,True,2020-11-26 17:35:00+00:00,16578.842,True,110.0,H2_ARRIVAL
external,2020-11-26,2020-11-26 17:30:00+00:00,H2_ARRIVAL,F25,0.25,16645.552499999998,17646.21,16312.0,1334.2099999999991,2020-11-26 17:35:00+00:00,2020-11-26 19:25:00+00:00,,2020-11-26 20:00:00+00:00,True,2020-11-26 17:55:00+00:00,16645.552499999998,True,90.0,H2_ARRIVAL
external,2020-12-02,2020-12-02 15:05:00+00:00,H2_ARRIVAL,F05,0.05,18828.25,19365.0,18800.0,565.0,2020-12-02 15:10:00+00:00,2020-12-02 15:30:00+00:00,,2020-12-02 20:00:00+00:00,False,,,False,,H2_ARRIVAL
external,2020-12-02,2020-12-02 15:05:00+00:00,H2_ARRIVAL,F10,0.1,18856.5,19365.0,18800.0,565.0,2020-12-02 15:10:00+00:00,2020-12-02 15:30:00+00:00,,2020-12-02 20:00:00+00:00,True,2020-12-02 15:10:00+00:00,18856.5,True,20.0,H2_ARRIVAL
external,2020-12-02,2020-12-02 15:05:00+00:00,H2_ARRIVAL,F15,0.15,18884.75,19365.0,18800.0,565.0,2020-12-02 15:10:00+00:00,2020-12-02 15:30:00+00:00,,2020-12-02 20:00:00+00:00,True,2020-12-02 15:10:00+00:00,18884.75,True,20.0,H2_ARRIVAL
external,2020-12-02,2020-12-02 15:05:00+00:00,H2_ARRIVAL,F20,0.2,18913.0,19365.0,18800.0,565.0,2020-12-02 15:10:00+00:00,2020-12-02 15:30:00+00:00,,2020-12-02 20:00:00+00:00,True,2020-12-02 15:10:00+00:00,18913.0,True,20.0,H2_ARRIVAL
external,2020-12-02,2020-12-02 15:05:00+00:00,H2_ARRIVAL,F25,0.25,18941.25,19365.0,18800.0,565.0,2020-12-02 15:10:00+00:00,2020-12-02 15:30:00+00:00,,2020-12-02 20:00:00+00:00,True,2020-12-02 15:10:00+00:00,18941.25,True,20.0,H2_ARRIVAL
external,2020-12-07,2020-12-07 14:20:00+00:00,H2_ARRIVAL,F05,0.05,19114.8305,19396.61,19100.0,296.6100000000006,2020-12-07 14:25:00+00:00,2020-12-07 18:15:00+00:00,,2020-12-07 20:00:00+00:00,False,,,False,,H2_ARRIVAL
external,2020-12-07,2020-12-07 14:20:00+00:00,H2_ARRIVAL,F10,0.1,19129.661,19396.61,19100.0,296.6100000000006,2020-12-07 14:25:00+00:00,2020-12-07 18:15:00+00:00,,2020-12-07 20:00:00+00:00,True,2020-12-07 18:10:00+00:00,19129.661,True,5.0,H2_ARRIVAL
external,2020-12-07,2020-12-07 14:20:00+00:00,H2_ARRIVAL,F15,0.15,19144.4915,19396.61,19100.0,296.6100000000006,2020-12-07 14:25:00+00:00,2020-12-07 18:15:00+00:00,,2020-12-07 20:00:00+00:00,True,2020-12-07 17:40:00+00:00,19144.4915,True,35.0,H2_ARRIVAL
external,2020-12-07,2020-12-07 14:20:00+00:00,H2_ARRIVAL,F20,0.2,19159.322,19396.61,19100.0,296.6100000000006,2020-12-07 14:25:00+00:00,2020-12-07 18:15:00+00:00,,2020-12-07 20:00:00+00:00,True,2020-12-07 14:40:00+00:00,19159.322,True,215.0,H2_ARRIVAL
external,2020-12-07,2020-12-07 14:20:00+00:00,H2_ARRIVAL,F25,0.25,19174.1525,19396.61,19100.0,296.6100000000006,2020-12-07 14:25:00+00:00,2020-12-07 18:15:00+00:00,,2020-12-07 20:00:00+00:00,True,2020-12-07 14:25:00+00:00,19174.1525,True,230.0,H2_ARRIVAL
external,2020-12-10,2020-12-10 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F05,0.05,18100.3735,18487.47,18080.0,407.47000000000116,,,,2020-12-10 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
