partition,date_utc,signal_bar_start,signal_ts,session_end,H,L,range,k1_episode_bars,window_status,leave_bar_start,leave_ts,eligible_start,h2_bar_start,h2_ts,opposite_break_bar_start,opposite_break_ts,terminal_bar_start
reference_validation,2025-09-17,2025-09-17 13:35:00+00:00,2025-09-17 13:40:00+00:00,2025-09-17 20:00:00+00:00,117156.6,116030.0,1126.6000000000058,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-10-14,2025-10-14 13:35:00+00:00,2025-10-14 13:40:00+00:00,2025-10-14 20:00:00+00:00,112100.1,109969.2,2130.9000000000087,1,OPPOSITE_BREAK_BEFORE_H2,2025-10-14 13:40:00+00:00,2025-10-14 13:45:00+00:00,2025-10-14 13:45:00+00:00,,,2025-10-14 15:45:00+00:00,2025-10-14 15:50:00+00:00,2025-10-14 15:45:00+00:00
reference_validation,2025-10-15,2025-10-15 13:30:00+00:00,2025-10-15 13:35:00+00:00,2025-10-15 20:00:00+00:00,113477.9,111289.7,2188.199999999997,1,H2_ARRIVAL,2025-10-15 13:35:00+00:00,2025-10-15 13:40:00+00:00,2025-10-15 13:40:00+00:00,2025-10-15 13:40:00+00:00,2025-10-15 13:45:00+00:00,,,2025-10-15 13:40:00+00:00
reference_validation,2025-10-20,2025-10-20 16:00:00+00:00,2025-10-20 16:05:00+00:00,2025-10-20 20:00:00+00:00,111650.0,110522.9,1127.1000000000058,1,H2_ARRIVAL,2025-10-20 16:05:00+00:00,2025-10-20 16:10:00+00:00,2025-10-20 16:10:00+00:00,2025-10-20 16:35:00+00:00,2025-10-20 16:40:00+00:00,,,2025-10-20 16:35:00+00:00
reference_validation,2025-10-29,2025-10-29 13:50:00+00:00,2025-10-29 13:55:00+00:00,2025-10-29 20:00:00+00:00,113593.0,112666.0,927.0,1,H2_ARRIVAL,2025-10-29 13:55:00+00:00,2025-10-29 14:00:00+00:00,2025-10-29 14:00:00+00:00,2025-10-29 14:00:00+00:00,2025-10-29 14:05:00+00:00,,,2025-10-29 14:00:00+00:00
reference_validation,2025-11-06,2025-11-06 14:35:00+00:00,2025-11-06 14:40:00+00:00,2025-11-06 20:00:00+00:00,103585.0,102329.0,1256.0,2,H2_ARRIVAL,2025-11-06 14:45:00+00:00,2025-11-06 14:50:00+00:00,2025-11-06 14:50:00+00:00,2025-11-06 14:50:00+00:00,2025-11-06 14:55:00+00:00,,,2025-11-06 14:50:00+00:00
reference_validation,2025-11-11,2025-11-11 14:30:00+00:00,2025-11-11 14:35:00+00:00,2025-11-11 20:00:00+00:00,105464.2,104160.0,1304.199999999997,1,H2_ARRIVAL,2025-11-11 14:35:00+00:00,2025-11-11 14:40:00+00:00,2025-11-11 14:40:00+00:00,2025-11-11 14:40:00+00:00,2025-11-11 14:45:00+00:00,,,2025-11-11 14:40:00+00:00
reference_validation,2025-11-19,2025-11-19 14:25:00+00:00,2025-11-19 14:30:00+00:00,2025-11-19 20:00:00+00:00,91920.0,91038.9,881.1000000000058,1,OPPOSITE_BREAK_BEFORE_H2,2025-11-19 14:30:00+00:00,2025-11-19 14:35:00+00:00,2025-11-19 14:35:00+00:00,,,2025-11-19 15:05:00+00:00,2025-11-19 15:10:00+00:00,2025-11-19 15:05:00+00:00
reference_validation,2025-12-04,2025-12-04 13:45:00+00:00,2025-12-04 13:50:00+00:00,2025-12-04 20:00:00+00:00,93600.0,92411.0,1189.0,2,H2_ARRIVAL,2025-12-04 13:55:00+00:00,2025-12-04 14:00:00+00:00,2025-12-04 14:00:00+00:00,2025-12-04 14:35:00+00:00,2025-12-04 14:40:00+00:00,,,2025-12-04 14:35:00+00:00
reference_validation,2025-12-08,2025-12-08 13:40:00+00:00,2025-12-08 13:45:00+00:00,2025-12-08 20:00:00+00:00,92262.6,91433.6,829.0,1,H2_ARRIVAL,2025-12-08 13:45:00+00:00,2025-12-08 13:50:00+00:00,2025-12-08 13:50:00+00:00,2025-12-08 13:55:00+00:00,2025-12-08 14:00:00+00:00,,,2025-12-08 13:55:00+00:00
reference_validation,2025-12-10,2025-12-10 14:50:00+00:00,2025-12-10 14:55:00+00:00,2025-12-10 20:00:00+00:00,93278.9,91721.0,1557.8999999999942,3,H2_ARRIVAL,2025-12-10 15:05:00+00:00,2025-12-10 15:10:00+00:00,2025-12-10 15:10:00+00:00,2025-12-10 15:30:00+00:00,2025-12-10 15:35:00+00:00,,,2025-12-10 15:30:00+00:00
reference_validation,2025-12-12,2025-12-12 14:30:00+00:00,2025-12-12 14:35:00+00:00,2025-12-12 20:00:00+00:00,92600.0,92036.4,563.6000000000058,1,H2_ARRIVAL,2025-12-12 14:35:00+00:00,2025-12-12 14:40:00+00:00,2025-12-12 14:40:00+00:00,2025-12-12 15:05:00+00:00,2025-12-12 15:10:00+00:00,,,2025-12-12 15:05:00+00:00
reference_validation,2025-12-19,2025-12-19 14:30:00+00:00,2025-12-19 14:35:00+00:00,2025-12-19 20:00:00+00:00,88345.1,87700.0,645.1000000000058,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2025-12-22,2025-12-22 17:10:00+00:00,2025-12-22 17:15:00+00:00,2025-12-22 20:00:00+00:00,90599.0,89050.1,1548.8999999999942,2,H2_ARRIVAL,2025-12-22 17:20:00+00:00,2025-12-22 17:25:00+00:00,2025-12-22 17:25:00+00:00,2025-12-22 19:00:00+00:00,2025-12-22 19:05:00+00:00,,,2025-12-22 19:00:00+00:00
reference_validation,2025-12-23,2025-12-23 14:40:00+00:00,2025-12-23 14:45:00+00:00,2025-12-23 20:00:00+00:00,87914.0,87256.3,657.6999999999971,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-01-02,2026-01-02 14:15:00+00:00,2026-01-02 14:20:00+00:00,2026-01-02 20:00:00+00:00,89900.0,88780.0,1120.0,3,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-01-08,2026-01-08 14:05:00+00:00,2026-01-08 14:10:00+00:00,2026-01-08 20:00:00+00:00,90741.2,89733.6,1007.5999999999913,1,H2_ARRIVAL,2026-01-08 14:10:00+00:00,2026-01-08 14:15:00+00:00,2026-01-08 14:15:00+00:00,2026-01-08 14:20:00+00:00,2026-01-08 14:25:00+00:00,,,2026-01-08 14:20:00+00:00
reference_validation,2026-01-13,2026-01-13 13:30:00+00:00,2026-01-13 13:35:00+00:00,2026-01-13 20:00:00+00:00,92676.6,91850.6,826.0,1,H2_ARRIVAL,2026-01-13 13:35:00+00:00,2026-01-13 13:40:00+00:00,2026-01-13 13:40:00+00:00,2026-01-13 14:00:00+00:00,2026-01-13 14:05:00+00:00,,,2026-01-13 14:00:00+00:00
reference_validation,2026-01-16,2026-01-16 14:35:00+00:00,2026-01-16 14:40:00+00:00,2026-01-16 20:00:00+00:00,95805.0,95210.5,594.5,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-01-26,2026-01-26 14:30:00+00:00,2026-01-26 14:35:00+00:00,2026-01-26 20:00:00+00:00,88367.5,87556.9,810.6000000000058,1,OPPOSITE_BREAK_BEFORE_H2,2026-01-26 14:35:00+00:00,2026-01-26 14:40:00+00:00,2026-01-26 14:40:00+00:00,,,2026-01-26 15:10:00+00:00,2026-01-26 15:15:00+00:00,2026-01-26 15:10:00+00:00
reference_validation,2026-02-09,2026-02-09 14:05:00+00:00,2026-02-09 14:10:00+00:00,2026-02-09 20:00:00+00:00,70583.3,68373.9,2209.4000000000087,3,OPPOSITE_BREAK_BEFORE_H2,2026-02-09 14:20:00+00:00,2026-02-09 14:25:00+00:00,2026-02-09 14:25:00+00:00,,,2026-02-09 17:40:00+00:00,2026-02-09 17:45:00+00:00,2026-02-09 17:40:00+00:00
reference_validation,2026-02-16,2026-02-16 13:35:00+00:00,2026-02-16 13:40:00+00:00,2026-02-16 20:00:00+00:00,70110.9,68300.0,1810.8999999999942,2,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-02-18,2026-02-18 13:55:00+00:00,2026-02-18 14:00:00+00:00,2026-02-18 20:00:00+00:00,68438.0,67037.2,1400.800000000003,1,H2_ARRIVAL,2026-02-18 14:00:00+00:00,2026-02-18 14:05:00+00:00,2026-02-18 14:05:00+00:00,2026-02-18 14:15:00+00:00,2026-02-18 14:20:00+00:00,,,2026-02-18 14:15:00+00:00
reference_validation,2026-02-19,2026-02-19 13:30:00+00:00,2026-02-19 13:35:00+00:00,2026-02-19 20:00:00+00:00,67180.4,66100.0,1080.3999999999942,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-02-23,2026-02-23 14:40:00+00:00,2026-02-23 14:45:00+00:00,2026-02-23 20:00:00+00:00,66574.5,65534.6,1039.9000000000015,1,H2_ARRIVAL,2026-02-23 14:45:00+00:00,2026-02-23 14:50:00+00:00,2026-02-23 14:50:00+00:00,2026-02-23 16:00:00+00:00,2026-02-23 16:05:00+00:00,,,2026-02-23 16:00:00+00:00
reference_validation,2026-02-26,2026-02-26 14:00:00+00:00,2026-02-26 14:05:00+00:00,2026-02-26 20:00:00+00:00,68689.7,67750.0,939.6999999999971,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-02-27,2026-02-27 13:35:00+00:00,2026-02-27 13:40:00+00:00,2026-02-27 20:00:00+00:00,68127.8,65714.2,2413.600000000006,1,H2_ARRIVAL,2026-02-27 13:40:00+00:00,2026-02-27 13:45:00+00:00,2026-02-27 13:45:00+00:00,2026-02-27 14:45:00+00:00,2026-02-27 14:50:00+00:00,,,2026-02-27 14:45:00+00:00
reference_validation,2026-03-05,2026-03-05 15:10:00+00:00,2026-03-05 15:15:00+00:00,2026-03-05 20:00:00+00:00,73539.1,71716.3,1822.800000000003,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-03-17,2026-03-17 13:50:00+00:00,2026-03-17 13:55:00+00:00,2026-03-17 20:00:00+00:00,74418.5,73512.0,906.5,4,H2_ARRIVAL,2026-03-17 14:10:00+00:00,2026-03-17 14:15:00+00:00,2026-03-17 14:15:00+00:00,2026-03-17 14:15:00+00:00,2026-03-17 14:20:00+00:00,,,2026-03-17 14:15:00+00:00
reference_validation,2026-03-18,2026-03-18 13:55:00+00:00,2026-03-18 14:00:00+00:00,2026-03-18 20:00:00+00:00,74246.2,72088.0,2158.199999999997,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-03-25,2026-03-25 15:10:00+00:00,2026-03-25 15:15:00+00:00,2026-03-25 20:00:00+00:00,71999.9,70752.5,1247.3999999999942,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-03-26,2026-03-26 15:05:00+00:00,2026-03-26 15:10:00+00:00,2026-03-26 20:00:00+00:00,70131.5,69127.2,1004.3000000000029,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-03-27,2026-03-27 13:35:00+00:00,2026-03-27 13:40:00+00:00,2026-03-27 20:00:00+00:00,68619.9,66175.4,2444.5,1,H2_ARRIVAL,2026-03-27 13:40:00+00:00,2026-03-27 13:45:00+00:00,2026-03-27 13:45:00+00:00,2026-03-27 13:55:00+00:00,2026-03-27 14:00:00+00:00,,,2026-03-27 13:55:00+00:00
reference_validation,2026-03-30,2026-03-30 14:15:00+00:00,2026-03-30 14:20:00+00:00,2026-03-30 20:00:00+00:00,68148.4,67333.3,815.0999999999913,1,H2_ARRIVAL,2026-03-30 14:20:00+00:00,2026-03-30 14:25:00+00:00,2026-03-30 14:25:00+00:00,2026-03-30 14:25:00+00:00,2026-03-30 14:30:00+00:00,,,2026-03-30 14:25:00+00:00
reference_validation,2026-04-02,2026-04-02 13:30:00+00:00,2026-04-02 13:35:00+00:00,2026-04-02 20:00:00+00:00,66887.9,65850.4,1037.5,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-04-09,2026-04-09 13:35:00+00:00,2026-04-09 13:40:00+00:00,2026-04-09 20:00:00+00:00,71533.0,70831.9,701.1000000000058,3,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-04-24,2026-04-24 18:15:00+00:00,2026-04-24 18:20:00+00:00,2026-04-24 20:00:00+00:00,78432.9,77355.8,1077.0999999999913,1,NO_H2_BY_SESSION_END,2026-04-24 18:20:00+00:00,2026-04-24 18:25:00+00:00,2026-04-24 18:25:00+00:00,,,,,
reference_validation,2026-04-28,2026-04-28 14:15:00+00:00,2026-04-28 14:20:00+00:00,2026-04-28 20:00:00+00:00,76956.0,75904.4,1051.6000000000058,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-05-06,2026-05-06 14:05:00+00:00,2026-05-06 14:10:00+00:00,2026-05-06 20:00:00+00:00,82828.7,81280.0,1548.699999999997,3,H2_ARRIVAL,2026-05-06 14:20:00+00:00,2026-05-06 14:25:00+00:00,2026-05-06 14:25:00+00:00,2026-05-06 15:10:00+00:00,2026-05-06 15:15:00+00:00,,,2026-05-06 15:10:00+00:00
reference_validation,2026-05-07,2026-05-07 13:40:00+00:00,2026-05-07 13:45:00+00:00,2026-05-07 20:00:00+00:00,81564.6,80521.8,1042.800000000003,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-05-08,2026-05-08 13:40:00+00:00,2026-05-08 13:45:00+00:00,2026-05-08 20:00:00+00:00,80478.0,79550.0,928.0,4,NO_H2_BY_SESSION_END,2026-05-08 14:00:00+00:00,2026-05-08 14:05:00+00:00,2026-05-08 14:05:00+00:00,,,,,
reference_validation,2026-05-13,2026-05-13 13:40:00+00:00,2026-05-13 13:45:00+00:00,2026-05-13 20:00:00+00:00,81270.2,79801.1,1469.0999999999913,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-05-20,2026-05-20 13:30:00+00:00,2026-05-20 13:35:00+00:00,2026-05-20 20:00:00+00:00,77733.0,77170.3,562.6999999999971,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-05-22,2026-05-22 13:30:00+00:00,2026-05-22 13:35:00+00:00,2026-05-22 20:00:00+00:00,77548.5,77138.3,410.1999999999971,1,H2_ARRIVAL,2026-05-22 13:35:00+00:00,2026-05-22 13:40:00+00:00,2026-05-22 13:40:00+00:00,2026-05-22 13:40:00+00:00,2026-05-22 13:45:00+00:00,,,2026-05-22 13:40:00+00:00
reference_validation,2026-05-27,2026-05-27 13:30:00+00:00,2026-05-27 13:35:00+00:00,2026-05-27 20:00:00+00:00,76155.5,75158.0,997.5,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-06-01,2026-06-01 13:30:00+00:00,2026-06-01 13:35:00+00:00,2026-06-01 20:00:00+00:00,73084.0,71700.2,1383.800000000003,1,H2_ARRIVAL,2026-06-01 13:35:00+00:00,2026-06-01 13:40:00+00:00,2026-06-01 13:40:00+00:00,2026-06-01 13:40:00+00:00,2026-06-01 13:45:00+00:00,,,2026-06-01 13:40:00+00:00
reference_validation,2026-06-02,2026-06-02 13:35:00+00:00,2026-06-02 13:40:00+00:00,2026-06-02 20:00:00+00:00,70146.2,68840.5,1305.699999999997,3,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-06-03,2026-06-03 13:45:00+00:00,2026-06-03 13:50:00+00:00,2026-06-03 20:00:00+00:00,67448.0,66620.0,828.0,1,H2_ARRIVAL,2026-06-03 13:50:00+00:00,2026-06-03 13:55:00+00:00,2026-06-03 13:55:00+00:00,2026-06-03 14:20:00+00:00,2026-06-03 14:25:00+00:00,,,2026-06-03 14:20:00+00:00
reference_validation,2026-06-12,2026-06-12 13:40:00+00:00,2026-06-12 13:45:00+00:00,2026-06-12 20:00:00+00:00,63929.9,63063.9,866.0,1,OPPOSITE_BREAK_BEFORE_H2,2026-06-12 13:45:00+00:00,2026-06-12 13:50:00+00:00,2026-06-12 13:50:00+00:00,,,2026-06-12 14:55:00+00:00,2026-06-12 15:00:00+00:00,2026-06-12 14:55:00+00:00
reference_validation,2026-06-30,2026-06-30 13:30:00+00:00,2026-06-30 13:35:00+00:00,2026-06-30 20:00:00+00:00,59532.7,58285.0,1247.699999999997,2,H2_ARRIVAL,2026-06-30 13:40:00+00:00,2026-06-30 13:45:00+00:00,2026-06-30 13:45:00+00:00,2026-06-30 15:00:00+00:00,2026-06-30 15:05:00+00:00,,,2026-06-30 15:00:00+00:00
reference_validation,2026-07-06,2026-07-06 13:30:00+00:00,2026-07-06 13:35:00+00:00,2026-07-06 20:00:00+00:00,63226.4,61403.1,1823.300000000003,2,OPPOSITE_BREAK_BEFORE_H2,2026-07-06 13:40:00+00:00,2026-07-06 13:45:00+00:00,2026-07-06 13:45:00+00:00,,,2026-07-06 15:50:00+00:00,2026-07-06 15:55:00+00:00,2026-07-06 15:50:00+00:00
reference_validation,2026-07-07,2026-07-07 14:00:00+00:00,2026-07-07 14:05:00+00:00,2026-07-07 20:00:00+00:00,63868.0,62958.4,909.5999999999985,1,H2_ARRIVAL,2026-07-07 14:05:00+00:00,2026-07-07 14:10:00+00:00,2026-07-07 14:10:00+00:00,2026-07-07 14:10:00+00:00,2026-07-07 14:15:00+00:00,,,2026-07-07 14:10:00+00:00
reference_validation,2026-07-08,2026-07-08 13:45:00+00:00,2026-07-08 13:50:00+00:00,2026-07-08 20:00:00+00:00,62921.8,61708.2,1213.6000000000058,1,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-07-23,2026-07-23 13:45:00+00:00,2026-07-23 13:50:00+00:00,2026-07-23 20:00:00+00:00,65756.6,64927.3,829.3000000000029,2,NO_WINDOW_LOW_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-07-29,2026-07-29 14:25:00+00:00,2026-07-29 14:30:00+00:00,2026-07-29 20:00:00+00:00,64715.9,64113.6,602.3000000000029,1,H2_ARRIVAL,2026-07-29 14:30:00+00:00,2026-07-29 14:35:00+00:00,2026-07-29 14:35:00+00:00,2026-07-29 14:35:00+00:00,2026-07-29 14:40:00+00:00,,,2026-07-29 14:35:00+00:00
