partition,date_utc,signal_ts,window_status,H,L,range,F15,F65,E20_DOWN,eligible_start,h2_bar_start,opposite_break_bar_start,session_end,blind_filled,blind_touch_bar_start,blind_entry_px,h2_after_fill,minutes_fill_to_h2,max_pre_h2_frac,adverse_excursion_r,rule,entry_executed,confirmation_kind,confirmation_bar_start,entry_start,entry_px,entry_fraction,entry_on_h2_bar_open,entry_status,fixed_exit_reason,fixed_exit_px,fixed_net_pnl_usd,fixed_hold_minutes,fixed_h2_seen,fixed_breakdown_accepted,fixed_e20_reached,confirmed,minutes_touch_to_confirmation,minutes_touch_to_entry,actual_entry_fraction,nominal_rr
external,2020-06-03,2020-06-03 14:15:00+00:00,NO_H2_BY_SESSION_END,9644.0,9486.34,157.65999999999985,9509.989,9588.819,9454.808,2020-06-03 14:20:00+00:00,,,2020-06-03 20:00:00+00:00,True,2020-06-03 19:30:00+00:00,9509.989,False,,0.7620829633388287,0.6120829633388287,BLIND_F15,True,,,2020-06-03 19:30:00+00:00,9509.989,0.15,False,EXECUTED,TIME_EXIT_SESSION_END,9576.01,-3.8711396616757816,30.0,False,False,False,True,0.0,0.0,0.15,0.6999999999999839
external,2020-06-03,2020-06-03 14:15:00+00:00,NO_H2_BY_SESSION_END,9644.0,9486.34,157.65999999999985,9509.989,9588.819,9454.808,2020-06-03 14:20:00+00:00,,,2020-06-03 20:00:00+00:00,True,2020-06-03 19:30:00+00:00,9509.989,False,,0.7620829633388287,0.6120829633388287,EARLY_REJECT,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
external,2020-06-03,2020-06-03 14:15:00+00:00,NO_H2_BY_SESSION_END,9644.0,9486.34,157.65999999999985,9509.989,9588.819,9454.808,2020-06-03 14:20:00+00:00,,,2020-06-03 20:00:00+00:00,True,2020-06-03 19:30:00+00:00,9509.989,False,,0.7620829633388287,0.6120829633388287,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
external,2020-06-17,2020-06-17 13:35:00+00:00,H2_ARRIVAL,9569.0,9450.0,119.0,9467.85,9527.35,9426.2,2020-06-17 13:40:00+00:00,2020-06-17 13:50:00+00:00,,2020-06-17 20:00:00+00:00,True,2020-06-17 13:40:00+00:00,9467.85,True,10.0,0.21008403361344538,0.06008403361344539,BLIND_F15,True,,,2020-06-17 13:40:00+00:00,9467.85,0.15,False,EXECUTED,TP_E20_DOWN,9426.2,1.7995490000369379,15.0,True,False,True,True,0.0,0.0,0.15,0.6999999999999938
external,2020-06-17,2020-06-17 13:35:00+00:00,H2_ARRIVAL,9569.0,9450.0,119.0,9467.85,9527.35,9426.2,2020-06-17 13:40:00+00:00,2020-06-17 13:50:00+00:00,,2020-06-17 20:00:00+00:00,True,2020-06-17 13:40:00+00:00,9467.85,True,10.0,0.21008403361344538,0.06008403361344539,EARLY_REJECT,True,SAME_BAR,2020-06-17 13:40:00+00:00,2020-06-17 13:45:00+00:00,9467.15,0.14411764705882046,False,EXECUTED,TP_E20_DOWN,9426.2,1.7627416910051656,10.0,True,False,True,True,5.0,5.0,0.14411764705882046,0.6802325581395086
external,2020-06-17,2020-06-17 13:35:00+00:00,H2_ARRIVAL,9569.0,9450.0,119.0,9467.85,9527.35,9426.2,2020-06-17 13:40:00+00:00,2020-06-17 13:50:00+00:00,,2020-06-17 20:00:00+00:00,True,2020-06-17 13:40:00+00:00,9467.85,True,10.0,0.21008403361344538,0.06008403361344539,SAME_BAR_REJECTION,True,SAME_BAR,2020-06-17 13:40:00+00:00,2020-06-17 13:45:00+00:00,9467.15,0.14411764705882046,False,EXECUTED,TP_E20_DOWN,9426.2,1.7627416910051656,10.0,True,False,True,True,5.0,5.0,0.14411764705882046,0.6802325581395086
external,2020-06-18,2020-06-18 16:20:00+00:00,H2_ARRIVAL,9483.85,9373.3,110.55000000000109,9389.8825,9445.1575,9351.189999999999,2020-06-18 16:25:00+00:00,2020-06-18 19:00:00+00:00,,2020-06-18 20:00:00+00:00,True,2020-06-18 16:40:00+00:00,9389.8825,True,140.0,0.3817277250113099,0.23172772501130992,BLIND_F15,True,,,2020-06-18 16:40:00+00:00,9389.8825,0.15,False,EXECUTED,TP_E20_DOWN,9351.189999999999,1.6603292959204268,155.0,True,True,True,True,0.0,0.0,0.15,0.700000000000023
external,2020-06-18,2020-06-18 16:20:00+00:00,H2_ARRIVAL,9483.85,9373.3,110.55000000000109,9389.8825,9445.1575,9351.189999999999,2020-06-18 16:25:00+00:00,2020-06-18 19:00:00+00:00,,2020-06-18 20:00:00+00:00,True,2020-06-18 16:40:00+00:00,9389.8825,True,140.0,0.3817277250113099,0.23172772501130992,EARLY_REJECT,True,SAME_BAR,2020-06-18 16:40:00+00:00,2020-06-18 16:45:00+00:00,9388.51,0.13758480325645225,False,EXECUTED,TP_E20_DOWN,9351.189999999999,1.5875358283690248,150.0,True,True,True,True,5.0,5.0,0.13758480325645225,0.6588110684496598
external,2020-06-18,2020-06-18 16:20:00+00:00,H2_ARRIVAL,9483.85,9373.3,110.55000000000109,9389.8825,9445.1575,9351.189999999999,2020-06-18 16:25:00+00:00,2020-06-18 19:00:00+00:00,,2020-06-18 20:00:00+00:00,True,2020-06-18 16:40:00+00:00,9389.8825,True,140.0,0.3817277250113099,0.23172772501130992,SAME_BAR_REJECTION,True,SAME_BAR,2020-06-18 16:40:00+00:00,2020-06-18 16:45:00+00:00,9388.51,0.13758480325645225,False,EXECUTED,TP_E20_DOWN,9351.189999999999,1.5875358283690248,150.0,True,True,True,True,5.0,5.0,0.13758480325645225,0.6588110684496598
external,2020-06-19,2020-06-19 18:35:00+00:00,NO_H2_BY_SESSION_END,9453.0,9270.08,182.92000000000007,9297.518,9388.978,9233.496,2020-06-19 18:40:00+00:00,,,2020-06-19 20:00:00+00:00,True,2020-06-19 18:40:00+00:00,9297.518,False,,0.40411108681390795,0.2541110868139079,BLIND_F15,True,,,2020-06-19 18:40:00+00:00,9297.518,0.15,False,EXECUTED,TIME_EXIT_SESSION_END,9303.11,-0.7007254194076215,80.0,False,False,False,True,0.0,0.0,0.15,0.7000000000000159
external,2020-06-19,2020-06-19 18:35:00+00:00,NO_H2_BY_SESSION_END,9453.0,9270.08,182.92000000000007,9297.518,9388.978,9233.496,2020-06-19 18:40:00+00:00,,,2020-06-19 20:00:00+00:00,True,2020-06-19 18:40:00+00:00,9297.518,False,,0.40411108681390795,0.2541110868139079,EARLY_REJECT,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
external,2020-06-19,2020-06-19 18:35:00+00:00,NO_H2_BY_SESSION_END,9453.0,9270.08,182.92000000000007,9297.518,9388.978,9233.496,2020-06-19 18:40:00+00:00,,,2020-06-19 20:00:00+00:00,True,2020-06-19 18:40:00+00:00,9297.518,False,,0.40411108681390795,0.2541110868139079,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
external,2020-06-29,2020-06-29 13:35:00+00:00,H2_ARRIVAL,9136.66,9028.0,108.65999999999985,9044.298999999999,9098.629,9006.268,2020-06-29 13:40:00+00:00,2020-06-29 13:45:00+00:00,,2020-06-29 20:00:00+00:00,True,2020-06-29 13:40:00+00:00,9044.298999999999,True,5.0,0.20743603902080712,0.05743603902080713,BLIND_F15,True,,,2020-06-29 13:40:00+00:00,9044.298999999999,0.15,False,EXECUTED,CLOSE_INVALIDATION_F65,9124.03,-4.807804297491769,125.0,True,False,False,True,0.0,0.0,0.15,0.6999999999999599
external,2020-06-29,2020-06-29 13:35:00+00:00,H2_ARRIVAL,9136.66,9028.0,108.65999999999985,9044.298999999999,9098.629,9006.268,2020-06-29 13:40:00+00:00,2020-06-29 13:45:00+00:00,,2020-06-29 20:00:00+00:00,True,2020-06-29 13:40:00+00:00,9044.298999999999,True,5.0,0.20743603902080712,0.05743603902080713,EARLY_REJECT,True,SAME_BAR,2020-06-29 13:40:00+00:00,2020-06-29 13:45:00+00:00,9036.24,0.07583287318240192,True,EXECUTED,CLOSE_INVALIDATION_F65,9124.03,-5.257662036422239,120.0,True,False,False,True,5.0,5.0,0.07583287318240192,0.48040519963453904
external,2020-06-29,2020-06-29 13:35:00+00:00,H2_ARRIVAL,9136.66,9028.0,108.65999999999985,9044.298999999999,9098.629,9006.268,2020-06-29 13:40:00+00:00,2020-06-29 13:45:00+00:00,,2020-06-29 20:00:00+00:00,True,2020-06-29 13:40:00+00:00,9044.298999999999,True,5.0,0.20743603902080712,0.05743603902080713,SAME_BAR_REJECTION,True,SAME_BAR,2020-06-29 13:40:00+00:00,2020-06-29 13:45:00+00:00,9036.24,0.07583287318240192,True,EXECUTED,CLOSE_INVALIDATION_F65,9124.03,-5.257662036422239,120.0,True,False,False,True,5.0,5.0,0.07583287318240192,0.48040519963453904
external,2020-07-09,2020-07-09 14:25:00+00:00,H2_ARRIVAL,9435.0,9352.01,82.98999999999978,9364.4585,9405.9535,9335.412,2020-07-09 14:35:00+00:00,2020-07-09 14:45:00+00:00,,2020-07-09 20:00:00+00:00,True,2020-07-09 14:40:00+00:00,9364.4585,True,5.0,0.258344378840831,0.10834437884083101,BLIND_F15,True,,,2020-07-09 14:40:00+00:00,9364.4585,0.15,False,EXECUTED,TP_E20_DOWN,9335.412,1.1508905293349363,10.0,True,True,True,True,0.0,0.0,0.15,0.7000000000000263
external,2020-07-09,2020-07-09 14:25:00+00:00,H2_ARRIVAL,9435.0,9352.01,82.98999999999978,9364.4585,9405.9535,9335.412,2020-07-09 14:35:00+00:00,2020-07-09 14:45:00+00:00,,2020-07-09 20:00:00+00:00,True,2020-07-09 14:40:00+00:00,9364.4585,True,5.0,0.258344378840831,0.10834437884083101,EARLY_REJECT,True,SAME_BAR,2020-07-09 14:40:00+00:00,2020-07-09 14:45:00+00:00,9355.65,0.04386070610916288,True,EXECUTED,TP_E20_DOWN,9335.412,0.6815924067274496,5.0,True,True,True,True,5.0,5.0,0.04386070610916288,0.4023179301638928
external,2020-07-09,2020-07-09 14:25:00+00:00,H2_ARRIVAL,9435.0,9352.01,82.98999999999978,9364.4585,9405.9535,9335.412,2020-07-09 14:35:00+00:00,2020-07-09 14:45:00+00:00,,2020-07-09 20:00:00+00:00,True,2020-07-09 14:40:00+00:00,9364.4585,True,5.0,0.258344378840831,0.10834437884083101,SAME_BAR_REJECTION,True,SAME_BAR,2020-07-09 14:40:00+00:00,2020-07-09 14:45:00+00:00,9355.65,0.04386070610916288,True,EXECUTED,TP_E20_DOWN,9335.412,0.6815924067274496,5.0,True,True,True,True,5.0,5.0,0.04386070610916288,0.4023179301638928
external,2020-07-15,2020-07-15 16:55:00+00:00,H2_ARRIVAL,9248.0,9190.0,58.0,9198.7,9227.7,9178.4,2020-07-15 17:00:00+00:00,2020-07-15 18:50:00+00:00,,2020-07-15 20:00:00+00:00,True,2020-07-15 18:45:00+00:00,9198.7,True,5.0,0.3543103448275737,0.20431034482757368,BLIND_F15,True,,,2020-07-15 18:45:00+00:00,9198.7,0.15,False,EXECUTED,TP_E20_DOWN,9178.4,0.703416787154754,5.0,True,False,True,True,0.0,0.0,0.15,0.7000000000000376
external,2020-07-15,2020-07-15 16:55:00+00:00,H2_ARRIVAL,9248.0,9190.0,58.0,9198.7,9227.7,9178.4,2020-07-15 17:00:00+00:00,2020-07-15 18:50:00+00:00,,2020-07-15 20:00:00+00:00,True,2020-07-15 18:45:00+00:00,9198.7,True,5.0,0.3543103448275737,0.20431034482757368,EARLY_REJECT,True,SAME_BAR,2020-07-15 18:45:00+00:00,2020-07-15 18:50:00+00:00,9197.73,0.133275862068958,True,EXECUTED,TP_E20_DOWN,9178.4,0.6508027524182561,0.0,True,False,True,True,5.0,5.0,0.133275862068958,0.6449783116449508
external,2020-07-15,2020-07-15 16:55:00+00:00,H2_ARRIVAL,9248.0,9190.0,58.0,9198.7,9227.7,9178.4,2020-07-15 17:00:00+00:00,2020-07-15 18:50:00+00:00,,2020-07-15 20:00:00+00:00,True,2020-07-15 18:45:00+00:00,9198.7,True,5.0,0.3543103448275737,0.20431034482757368,SAME_BAR_REJECTION,True,SAME_BAR,2020-07-15 18:45:00+00:00,2020-07-15 18:50:00+00:00,9197.73,0.133275862068958,True,EXECUTED,TP_E20_DOWN,9178.4,0.6508027524182561,0.0,True,False,True,True,5.0,5.0,0.133275862068958,0.6449783116449508
external,2020-08-11,2020-08-11 13:35:00+00:00,H2_ARRIVAL,11780.0,11583.0,197.0,11612.55,11711.05,11543.6,2020-08-11 13:45:00+00:00,2020-08-11 14:10:00+00:00,,2020-08-11 20:00:00+00:00,True,2020-08-11 14:05:00+00:00,11612.55,True,5.0,0.24538071065989922,0.09538071065989923,BLIND_F15,True,,,2020-08-11 14:05:00+00:00,11612.55,0.15,False,EXECUTED,TP_E20_DOWN,11543.6,2.568770855669045,50.0,True,True,True,True,0.0,0.0,0.15,0.699999999999989
external,2020-08-11,2020-08-11 13:35:00+00:00,H2_ARRIVAL,11780.0,11583.0,197.0,11612.55,11711.05,11543.6,2020-08-11 13:45:00+00:00,2020-08-11 14:10:00+00:00,,2020-08-11 20:00:00+00:00,True,2020-08-11 14:05:00+00:00,11612.55,True,5.0,0.24538071065989922,0.09538071065989923,EARLY_REJECT,True,SAME_BAR,2020-08-11 14:05:00+00:00,2020-08-11 14:10:00+00:00,11610.11,0.13761421319797248,True,EXECUTED,TP_E20_DOWN,11543.6,2.464313947068542,45.0,True,True,True,True,5.0,5.0,0.13761421319797248,0.6589062809589963
external,2020-08-11,2020-08-11 13:35:00+00:00,H2_ARRIVAL,11780.0,11583.0,197.0,11612.55,11711.05,11543.6,2020-08-11 13:45:00+00:00,2020-08-11 14:10:00+00:00,,2020-08-11 20:00:00+00:00,True,2020-08-11 14:05:00+00:00,11612.55,True,5.0,0.24538071065989922,0.09538071065989923,SAME_BAR_REJECTION,True,SAME_BAR,2020-08-11 14:05:00+00:00,2020-08-11 14:10:00+00:00,11610.11,0.13761421319797248,True,EXECUTED,TP_E20_DOWN,11543.6,2.464313947068542,45.0,True,True,True,True,5.0,5.0,0.13761421319797248,0.6589062809589963
external,2020-08-21,2020-08-21 17:05:00+00:00,H2_ARRIVAL,11842.01,11628.79,213.21999999999935,11660.773000000001,11767.383,11586.146,2020-08-21 17:10:00+00:00,2020-08-21 18:15:00+00:00,,2020-08-21 20:00:00+00:00,True,2020-08-21 18:10:00+00:00,11660.773000000001,True,5.0,0.2263858925053877,0.07638589250538771,BLIND_F15,True,,,2020-08-21 18:10:00+00:00,11660.773000000001,0.15,False,EXECUTED,TIME_EXIT_SESSION_END,11679.69,-1.211138335340189,110.0,True,True,False,True,0.0,0.0,0.15,0.700000000000012
external,2020-08-21,2020-08-21 17:05:00+00:00,H2_ARRIVAL,11842.01,11628.79,213.21999999999935,11660.773000000001,11767.383,11586.146,2020-08-21 17:10:00+00:00,2020-08-21 18:15:00+00:00,,2020-08-21 20:00:00+00:00,True,2020-08-21 18:10:00+00:00,11660.773000000001,True,5.0,0.2263858925053877,0.07638589250538771,EARLY_REJECT,True,SAME_BAR,2020-08-21 18:10:00+00:00,2020-08-21 18:15:00+00:00,11656.42,0.1295844667479565,True,EXECUTED,TIME_EXIT_SESSION_END,11679.69,-1.3981623860498833,105.0,True,True,False,True,5.0,5.0,0.1295844667479565,0.6333102024999288
external,2020-08-21,2020-08-21 17:05:00+00:00,H2_ARRIVAL,11842.01,11628.79,213.21999999999935,11660.773000000001,11767.383,11586.146,2020-08-21 17:10:00+00:00,2020-08-21 18:15:00+00:00,,2020-08-21 20:00:00+00:00,True,2020-08-21 18:10:00+00:00,11660.773000000001,True,5.0,0.2263858925053877,0.07638589250538771,SAME_BAR_REJECTION,True,SAME_BAR,2020-08-21 18:10:00+00:00,2020-08-21 18:15:00+00:00,11656.42,0.1295844667479565,True,EXECUTED,TIME_EXIT_SESSION_END,11679.69,-1.3981623860498833,105.0,True,True,False,True,5.0,5.0,0.1295844667479565,0.6333102024999288
external,2020-08-27,2020-08-27 14:10:00+00:00,H2_ARRIVAL,11593.0,11278.08,314.9200000000001,11325.318,11482.778,11215.096,2020-08-27 14:25:00+00:00,2020-08-27 16:55:00+00:00,,2020-08-27 20:00:00+00:00,True,2020-08-27 14:25:00+00:00,11325.318,True,150.0,0.29505906261907805,0.14505906261907806,BLIND_F15,True,,,2020-08-27 14:25:00+00:00,11325.318,0.15,False,EXECUTED,TP_E20_DOWN,11215.096,4.466176826116508,155.0,True,False,True,True,0.0,0.0,0.15,0.6999999999999942
external,2020-08-27,2020-08-27 14:10:00+00:00,H2_ARRIVAL,11593.0,11278.08,314.9200000000001,11325.318,11482.778,11215.096,2020-08-27 14:25:00+00:00,2020-08-27 16:55:00+00:00,,2020-08-27 20:00:00+00:00,True,2020-08-27 14:25:00+00:00,11325.318,True,150.0,0.29505906261907805,0.14505906261907806,EARLY_REJECT,True,LATER_REJECT,2020-08-27 14:40:00+00:00,2020-08-27 14:45:00+00:00,11311.14,0.1049790422964546,False,EXECUTED,TP_E20_DOWN,11215.096,3.845549078165434,135.0,True,False,True,True,20.0,20.0,0.1049790422964546,0.5595730549179051
external,2020-08-27,2020-08-27 14:10:00+00:00,H2_ARRIVAL,11593.0,11278.08,314.9200000000001,11325.318,11482.778,11215.096,2020-08-27 14:25:00+00:00,2020-08-27 16:55:00+00:00,,2020-08-27 20:00:00+00:00,True,2020-08-27 14:25:00+00:00,11325.318,True,150.0,0.29505906261907805,0.14505906261907806,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
external,2020-09-03,2020-09-03 15:40:00+00:00,H2_ARRIVAL,11475.0,10612.16,862.8400000000001,10741.586,11173.006,10439.592,2020-09-03 15:50:00+00:00,2020-09-03 16:50:00+00:00,,2020-09-03 20:00:00+00:00,True,2020-09-03 16:10:00+00:00,10741.586,True,40.0,0.1571554401743085,0.007155440174308497,BLIND_F15,True,,,2020-09-03 16:10:00+00:00,10741.586,0.15,False,EXECUTED,TIME_EXIT_SESSION_END,10689.78,2.011468846406806,230.0,True,True,False,True,0.0,0.0,0.15,0.6999999999999971
external,2020-09-03,2020-09-03 15:40:00+00:00,H2_ARRIVAL,11475.0,10612.16,862.8400000000001,10741.586,11173.006,10439.592,2020-09-03 15:50:00+00:00,2020-09-03 16:50:00+00:00,,2020-09-03 20:00:00+00:00,True,2020-09-03 16:10:00+00:00,10741.586,True,40.0,0.1571554401743085,0.007155440174308497,EARLY_REJECT,True,SAME_BAR,2020-09-03 16:10:00+00:00,2020-09-03 16:15:00+00:00,10716.99,0.12149413564507894,False,EXECUTED,TIME_EXIT_SESSION_END,10689.78,0.8694795833531058,225.0,True,True,False,True,5.0,5.0,0.12149413564507894,0.6083076032419903
external,2020-09-03,2020-09-03 15:40:00+00:00,H2_ARRIVAL,11475.0,10612.16,862.8400000000001,10741.586,11173.006,10439.592,2020-09-03 15:50:00+00:00,2020-09-03 16:50:00+00:00,,2020-09-03 20:00:00+00:00,True,2020-09-03 16:10:00+00:00,10741.586,True,40.0,0.1571554401743085,0.007155440174308497,SAME_BAR_REJECTION,True,SAME_BAR,2020-09-03 16:10:00+00:00,2020-09-03 16:15:00+00:00,10716.99,0.12149413564507894,False,EXECUTED,TIME_EXIT_SESSION_END,10689.78,0.8694795833531058,225.0,True,True,False,True,5.0,5.0,0.12149413564507894,0.6083076032419903
external,2020-11-10,2020-11-10 15:00:00+00:00,H2_ARRIVAL,15474.17,15164.2,309.96999999999935,15210.6955,15365.6805,15102.206,2020-11-10 15:05:00+00:00,2020-11-10 15:20:00+00:00,,2020-11-10 20:00:00+00:00,True,2020-11-10 15:10:00+00:00,15210.6955,True,10.0,0.32741878246281897,0.17741878246281897,BLIND_F15,True,,,2020-11-10 15:10:00+00:00,15210.6955,0.15,False,EXECUTED,TP_E20_DOWN,15102.206,3.1662241742989155,15.0,True,True,True,True,0.0,0.0,0.15,0.6999999999999953
external,2020-11-10,2020-11-10 15:00:00+00:00,H2_ARRIVAL,15474.17,15164.2,309.96999999999935,15210.6955,15365.6805,15102.206,2020-11-10 15:05:00+00:00,2020-11-10 15:20:00+00:00,,2020-11-10 20:00:00+00:00,True,2020-11-10 15:10:00+00:00,15210.6955,True,10.0,0.32741878246281897,0.17741878246281897,EARLY_REJECT,True,LATER_REJECT,2020-11-10 15:15:00+00:00,2020-11-10 15:20:00+00:00,15177.82,0.043939736103490695,True,EXECUTED,TP_E20_DOWN,15102.206,2.0909374337026003,5.0,True,True,True,True,10.0,10.0,0.043939736103490695,0.4025007918109411
external,2020-11-10,2020-11-10 15:00:00+00:00,H2_ARRIVAL,15474.17,15164.2,309.96999999999935,15210.6955,15365.6805,15102.206,2020-11-10 15:05:00+00:00,2020-11-10 15:20:00+00:00,,2020-11-10 20:00:00+00:00,True,2020-11-10 15:10:00+00:00,15210.6955,True,10.0,0.32741878246281897,0.17741878246281897,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
external,2020-11-26,2020-11-26 17:30:00+00:00,H2_ARRIVAL,17646.21,16312.0,1334.2099999999991,16512.1315,17179.2365,16045.158,2020-11-26 17:35:00+00:00,2020-11-26 19:25:00+00:00,,2020-11-26 20:00:00+00:00,True,2020-11-26 17:35:00+00:00,16512.1315,True,110.0,0.3957847715127316,0.24578477151273162,BLIND_F15,True,,,2020-11-26 17:35:00+00:00,16512.1315,0.15,False,EXECUTED,TIME_EXIT_SESSION_END,16536.56,-1.1397137068585468,145.0,True,False,False,True,0.0,0.0,0.15,0.7000000000000005
external,2020-11-26,2020-11-26 17:30:00+00:00,H2_ARRIVAL,17646.21,16312.0,1334.2099999999991,16512.1315,17179.2365,16045.158,2020-11-26 17:35:00+00:00,2020-11-26 19:25:00+00:00,,2020-11-26 20:00:00+00:00,True,2020-11-26 17:35:00+00:00,16512.1315,True,110.0,0.3957847715127316,0.24578477151273162,EARLY_REJECT,True,LATER_REJECT,2020-11-26 17:40:00+00:00,2020-11-26 17:45:00+00:00,16464.64,0.11440477885790057,False,EXECUTED,TIME_EXIT_SESSION_END,16536.56,-2.584074477182718,135.0,True,False,False,True,10.0,10.0,0.11440477885790057,0.5870193878643405
external,2020-11-26,2020-11-26 17:30:00+00:00,H2_ARRIVAL,17646.21,16312.0,1334.2099999999991,16512.1315,17179.2365,16045.158,2020-11-26 17:35:00+00:00,2020-11-26 19:25:00+00:00,,2020-11-26 20:00:00+00:00,True,2020-11-26 17:35:00+00:00,16512.1315,True,110.0,0.3957847715127316,0.24578477151273162,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
external,2020-12-02,2020-12-02 15:05:00+00:00,H2_ARRIVAL,19365.0,18800.0,565.0,18884.75,19167.25,18687.0,2020-12-02 15:10:00+00:00,2020-12-02 15:30:00+00:00,,2020-12-02 20:00:00+00:00,True,2020-12-02 15:10:00+00:00,18884.75,True,20.0,0.3488495575221213,0.19884955752212133,BLIND_F15,True,,,2020-12-02 15:10:00+00:00,18884.75,0.15,False,EXECUTED,TIME_EXIT_SESSION_END,19106.0,-6.257901216590134,290.0,True,True,False,True,0.0,0.0,0.15,0.7
external,2020-12-02,2020-12-02 15:05:00+00:00,H2_ARRIVAL,19365.0,18800.0,565.0,18884.75,19167.25,18687.0,2020-12-02 15:10:00+00:00,2020-12-02 15:30:00+00:00,,2020-12-02 20:00:00+00:00,True,2020-12-02 15:10:00+00:00,18884.75,True,20.0,0.3488495575221213,0.19884955752212133,EARLY_REJECT,True,LATER_REJECT,2020-12-02 15:25:00+00:00,2020-12-02 15:30:00+00:00,18840.82,0.07224778761061895,True,EXECUTED,TIME_EXIT_SESSION_END,19106.0,-7.437379477114026,270.0,True,True,False,True,20.0,20.0,0.07224778761061895,0.4712189443372226
external,2020-12-02,2020-12-02 15:05:00+00:00,H2_ARRIVAL,19365.0,18800.0,565.0,18884.75,19167.25,18687.0,2020-12-02 15:10:00+00:00,2020-12-02 15:30:00+00:00,,2020-12-02 20:00:00+00:00,True,2020-12-02 15:10:00+00:00,18884.75,True,20.0,0.3488495575221213,0.19884955752212133,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
external,2020-12-07,2020-12-07 14:20:00+00:00,H2_ARRIVAL,19396.61,19100.0,296.6100000000006,19144.4915,19292.7965,19040.678,2020-12-07 14:25:00+00:00,2020-12-07 18:15:00+00:00,,2020-12-07 20:00:00+00:00,True,2020-12-07 17:40:00+00:00,19144.4915,True,35.0,0.3100704628974107,0.1600704628974107,BLIND_F15,True,,,2020-12-07 17:40:00+00:00,19144.4915,0.15,False,EXECUTED,TP_E20_DOWN,19040.678,2.311315158201,35.0,True,False,True,True,0.0,0.0,0.15,0.7
external,2020-12-07,2020-12-07 14:20:00+00:00,H2_ARRIVAL,19396.61,19100.0,296.6100000000006,19144.4915,19292.7965,19040.678,2020-12-07 14:25:00+00:00,2020-12-07 18:15:00+00:00,,2020-12-07 20:00:00+00:00,True,2020-12-07 17:40:00+00:00,19144.4915,True,35.0,0.3100704628974107,0.1600704628974107,EARLY_REJECT,True,LATER_REJECT,2020-12-07 18:05:00+00:00,2020-12-07 18:10:00+00:00,19136.33,0.12248406999090279,False,EXECUTED,TP_E20_DOWN,19040.678,2.099225295550467,5.0,True,False,True,True,30.0,30.0,0.12248406999090279,0.6113257470449118
external,2020-12-07,2020-12-07 14:20:00+00:00,H2_ARRIVAL,19396.61,19100.0,296.6100000000006,19144.4915,19292.7965,19040.678,2020-12-07 14:25:00+00:00,2020-12-07 18:15:00+00:00,,2020-12-07 20:00:00+00:00,True,2020-12-07 17:40:00+00:00,19144.4915,True,35.0,0.3100704628974107,0.1600704628974107,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
external,2021-01-01,2021-01-01 18:45:00+00:00,NO_H2_BY_SESSION_END,29668.86,28900.0,768.8600000000006,29015.329,29399.759000000002,28746.228,2021-01-01 19:00:00+00:00,,,2021-01-01 20:00:00+00:00,True,2021-01-01 19:00:00+00:00,29015.329,False,,0.3251567255417109,0.17515672554171088,BLIND_F15,True,,,2021-01-01 19:00:00+00:00,29015.329,0.15,False,EXECUTED,TIME_EXIT_SESSION_END,29048.48,-0.9712670016596588,60.0,False,False,False,True,0.0,0.0,0.15,0.7000000000000057
external,2021-01-01,2021-01-01 18:45:00+00:00,NO_H2_BY_SESSION_END,29668.86,28900.0,768.8600000000006,29015.329,29399.759000000002,28746.228,2021-01-01 19:00:00+00:00,,,2021-01-01 20:00:00+00:00,True,2021-01-01 19:00:00+00:00,29015.329,False,,0.3251567255417109,0.17515672554171088,EARLY_REJECT,True,SAME_BAR,2021-01-01 19:00:00+00:00,2021-01-01 19:05:00+00:00,28986.31,0.11225710792602196,False,EXECUTED,TIME_EXIT_SESSION_END,29048.48,-1.4724027998044726,55.0,False,False,False,True,5.0,5.0,0.11225710792602196,0.580681051350957
