partition,signal_ts,entry_start,horizon_bars,horizon_minutes,horizon_end,outcome,eventual_e20,adverse_wick_r,favorable_wick_r,adverse_close_r,favorable_close_r,net_close_progress_r,wrong_side_close_fraction,lower_low_step_fraction,higher_high_step_fraction,close_path_efficiency,adverse_favorable_ratio
development,2022-10-27 13:55:00+00:00,2022-10-27 16:25:00+00:00,6,30,2022-10-27 17:00:00+00:00,PRE_H2_FAILURE,False,0.24337666357164578,0.03146084803466703,0.2108789848344126,0.0,-0.20376044568244947,1.0,0.4,0.4,-0.8894230769231081,7.735858337431544
development,2022-12-15 13:50:00+00:00,2022-12-15 14:00:00+00:00,6,30,2022-12-15 14:35:00+00:00,LATER_H2,True,0.1969617404351175,0.0,0.1590772693173433,0.0,-0.04054763690923244,1.0,0.6,0.6,0.25068870523416226,196961740435.1175
development,2022-12-16 14:20:00+00:00,2022-12-16 14:25:00+00:00,6,30,2022-12-16 15:00:00+00:00,LATER_H2,True,0.12793505412156658,0.0001248959200678228,0.08896752706078147,0.0,-0.03184845961698585,1.0,0.4,0.4,-0.047044632086868356,1024.333333323406
development,2023-02-13 16:40:00+00:00,2023-02-13 16:55:00+00:00,6,30,2023-02-13 17:30:00+00:00,LATER_H2,False,0.1314765985497678,0.08342122610415352,0.0877499450670214,0.026510656998459083,0.017501647989453244,0.6666666666666666,0.8,0.0,0.45749761222543256,1.5760568945080706
development,2023-02-21 15:20:00+00:00,2023-02-21 15:35:00+00:00,6,30,2023-02-21 16:10:00+00:00,LATER_H2,True,0.031255728689274585,0.144844179651698,0.0,0.13247021081576846,0.13247021081576846,0.0,0.8,0.4,1.0,0.21578864103779802
development,2023-03-02 14:15:00+00:00,2023-03-02 14:45:00+00:00,6,30,2023-03-02 15:20:00+00:00,PRE_H2_FAILURE,False,0.4597560975609697,0.0,0.4077235772357694,0.0,-0.266260162601626,1.0,0.2,0.4,-0.21533258173621225,459756097560.9697
development,2023-03-08 14:10:00+00:00,2023-03-08 14:20:00+00:00,6,30,2023-03-08 14:55:00+00:00,LATER_H2,True,0.2812561819980156,0.09312561819981044,0.05919881305636735,0.04070227497526969,-0.05919881305636735,0.8333333333333334,0.6,0.6,-0.010676156583604553,3.0201805629311584
development,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,6,30,2023-03-23 14:35:00+00:00,PRE_H2_FAILURE,False,0.236964938696495,0.12139169713916431,0.15393633039363755,0.09342869434286412,0.036427188642713736,0.6666666666666666,0.4,0.4,-0.13022113022113022,1.9520687516612991
development,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,6,30,2023-04-17 14:20:00+00:00,LATER_H2,False,0.12405525563671183,0.05282629406160761,0.10468402667513554,0.03536043188313824,-0.10468402667513554,0.6666666666666666,0.2,0.6,-0.5468043899289988,2.3483618875864143
development,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,6,30,2023-04-20 17:35:00+00:00,LATER_H2,True,0.31187499999999774,0.09921875,0.24953125000000115,0.0703125,-0.19312499999999772,0.8333333333333334,0.4,0.8,-0.7001661129567961,3.1433070866141506
development,2023-05-03 14:55:00+00:00,2023-05-03 15:05:00+00:00,6,30,2023-05-03 15:40:00+00:00,PRE_H2_FAILURE,False,0.15303030303030077,0.0064102564102620635,0.13407148407148067,0.0,-0.13407148407148067,1.0,0.4,0.6,-0.3813372520205879,23.872727272705866
development,2023-06-08 13:40:00+00:00,2023-06-08 13:55:00+00:00,6,30,2023-06-08 14:30:00+00:00,PRE_H2_FAILURE,False,0.5112410986775133,0.0238555442522883,0.43562224482875384,0.01639538826720618,-0.43562224482875384,0.8333333333333334,0.0,0.8,-1.0,21.430703624733837
development,2023-07-05 13:35:00+00:00,2023-07-05 13:40:00+00:00,6,30,2023-07-05 14:15:00+00:00,PRE_H2_FAILURE,False,0.1957896516739949,0.0,0.17465336489685596,0.0,-0.07150828542441794,1.0,0.4,0.6,-0.05200945626477089,195789651673.9949
development,2023-07-24 15:10:00+00:00,2023-07-24 15:20:00+00:00,6,30,2023-07-24 15:55:00+00:00,PRE_H2_FAILURE,False,0.0886252045826498,0.021576650300056142,0.05927441352973347,0.0015002727768685215,-0.009519912711400486,0.8333333333333334,0.8,0.2,0.3986013986013999,4.107458912768272
development,2023-08-14 13:35:00+00:00,2023-08-14 13:40:00+00:00,6,30,2023-08-14 14:15:00+00:00,PRE_H2_FAILURE,False,0.44615384615383685,0.015384615384624713,0.43397435897434034,0.0,-0.43397435897434034,1.0,0.2,0.6,-0.6684378320935305,28.99999999998181
development,2023-08-31 14:20:00+00:00,2023-08-31 14:25:00+00:00,6,30,2023-08-31 15:00:00+00:00,LATER_H2,True,0.10906969742585908,0.02008881529429652,0.0792638867981317,0.02008881529429652,-0.0792638867981317,0.6666666666666666,0.2,0.6,-0.48648648648649867,5.429374297489081
development,2023-09-18 17:35:00+00:00,2023-09-18 17:40:00+00:00,6,30,2023-09-18 18:15:00+00:00,LATER_H2,False,0.07378866684916502,0.07827812756638713,0.055173829728986795,0.038584724883660534,-0.055173829728986795,0.8333333333333334,0.4,0.4,-0.046600458365152614,0.9426473159642885
development,2023-11-13 14:50:00+00:00,2023-11-13 14:55:00+00:00,6,30,2023-11-13 15:30:00+00:00,PRE_H2_FAILURE,False,0.4246471898984867,0.12425105224064739,0.19538252042584942,0.0,-0.16294874969052262,1.0,0.6,0.2,0.11562224183582569,3.417654677692685
development,2024-01-22 15:25:00+00:00,2024-01-22 15:30:00+00:00,6,30,2024-01-22 16:05:00+00:00,LATER_H2,True,0.4348888888888905,0.05366666666666182,0.4237777777777794,0.0,-0.4237777777777794,1.0,0.2,0.6,-0.9376623376623222,8.103519668737823
development,2024-01-25 13:50:00+00:00,2024-01-25 14:05:00+00:00,6,30,2024-01-25 14:40:00+00:00,LATER_H2,True,0.4240669488264699,0.0,0.38963062716428953,0.0,-0.3413428241631383,1.0,0.2,0.4,-0.41236634123663735,424066948826.4699
development,2024-01-30 14:15:00+00:00,2024-01-30 16:15:00+00:00,6,30,2024-01-30 16:50:00+00:00,PRE_H2_FAILURE,False,0.16894389438943702,0.04372937293729373,0.1478217821782159,0.0,-0.1443894389438944,1.0,0.2,1.0,-0.34537572254338816,3.86339622641505
development,2024-05-28 14:05:00+00:00,2024-05-28 14:40:00+00:00,6,30,2024-05-28 15:15:00+00:00,LATER_H2,True,0.30124355474672687,0.0894904458598755,0.24156809220502465,0.0,-0.24156809220502465,1.0,0.4,0.4,-0.288030606667876,3.3662091170985473
development,2024-06-13 14:30:00+00:00,2024-06-13 14:35:00+00:00,6,30,2024-06-13 15:10:00+00:00,LATER_H2,True,0.22194740137758576,0.10345439365476389,0.14583246364712313,0.04208933416822878,-0.024772142211097477,0.6666666666666666,0.8,0.2,0.25220213259152174,2.1453646726522133
development,2024-07-01 13:55:00+00:00,2024-07-01 14:00:00+00:00,6,30,2024-07-01 14:35:00+00:00,PRE_H2_FAILURE,False,0.2886329043863318,0.12592361975923308,0.17724505327245285,0.11305520963055497,-0.13448872284488736,0.8333333333333334,0.4,0.4,0.055380459252585106,2.2921268062195175
development,2024-08-26 15:20:00+00:00,2024-08-26 17:45:00+00:00,6,30,2024-08-26 18:20:00+00:00,PRE_H2_FAILURE,False,0.27618972248602236,0.08257359924026339,0.14703492666455795,0.04806900918012074,-0.02663817663817948,0.8333333333333334,0.4,0.6,-0.14713216957606678,3.344770302217256
development,2024-11-18 14:00:00+00:00,2024-11-18 14:10:00+00:00,6,30,2024-11-18 14:45:00+00:00,PRE_H2_FAILURE,False,0.417133138284745,0.0,0.31141915471112774,0.0,-0.2532923261306369,1.0,0.6,0.6,-0.47450605481199337,417133138284.74506
external,2020-01-02 13:55:00+00:00,2020-01-02 15:35:00+00:00,6,30,2020-01-02 16:10:00+00:00,LATER_H2,True,0.38538461538461216,0.01564102564102724,0.23608058608058874,0.014468864468867134,0.014468864468867134,0.8333333333333334,0.4,0.4,0.42064516129030904,24.639344262292354
external,2020-01-22 16:40:00+00:00,2020-01-22 18:40:00+00:00,6,30,2020-01-22 19:15:00+00:00,PRE_H2_FAILURE,False,0.36094725754269896,0.0,0.3407079978933083,0.0,-0.2610300203144944,1.0,0.8,0.2,0.2615252046532629,360947257542.699
external,2020-04-01 13:40:00+00:00,2020-04-01 13:50:00+00:00,6,30,2020-04-01 14:25:00+00:00,LATER_H2,True,0.16203821656050701,0.07675159235668906,0.13700636942675298,0.022611464968154023,-0.08464968152866219,0.6666666666666666,0.2,0.8,-0.37472185135736436,2.1112033195020095
external,2020-04-08 14:00:00+00:00,2020-04-08 14:05:00+00:00,6,30,2020-04-08 14:40:00+00:00,PRE_H2_FAILURE,False,0.2901503759398507,0.0,0.2804511278195502,0.0,-0.22533834586466356,1.0,0.2,0.8,-0.22703412073490925,290150375939.8507
external,2020-04-17 13:35:00+00:00,2020-04-17 13:45:00+00:00,6,30,2020-04-17 14:20:00+00:00,LATER_H2,False,0.3409889305644507,0.07287988290183435,0.2769508736620632,0.003627298508826559,-0.07724361906504695,0.8333333333333334,0.4,0.4,-0.16838095238095516,4.678779890792994
external,2020-05-11 16:40:00+00:00,2020-05-11 17:05:00+00:00,6,30,2020-05-11 17:40:00+00:00,LATER_H2,True,0.0703355539819919,0.13830907961097802,0.02556612089769939,0.05228182488186508,-0.02556612089769939,0.5,0.2,0.4,-0.02589982860406862,0.5085389489961522
external,2020-05-29 15:20:00+00:00,2020-05-29 15:30:00+00:00,6,30,2020-05-29 16:05:00+00:00,PRE_H2_FAILURE,False,0.2677098748150199,0.05257169139703356,0.1988381394232697,0.02985441746990371,-0.1988381394232697,0.8333333333333334,0.4,0.8,-0.6048273926466493,5.092281943017832
external,2020-06-18 16:20:00+00:00,2020-06-18 16:40:00+00:00,6,30,2020-06-18 17:15:00+00:00,LATER_H2,True,0.1402758932609639,0.0713025780189926,0.08364993215738942,0.0,-0.009384893713255122,1.0,0.4,0.4,0.007874015748013451,1.9673326990168452
external,2020-06-19 18:35:00+00:00,2020-06-19 18:40:00+00:00,6,30,2020-06-19 19:15:00+00:00,PRE_H2_FAILURE,False,0.23224360376120684,0.0,0.1709599825060181,0.0,-0.1619943144544041,1.0,0.4,0.2,-0.15472779369626627,232243603761.20685
external,2020-08-27 14:10:00+00:00,2020-08-27 14:25:00+00:00,6,30,2020-08-27 15:00:00+00:00,LATER_H2,True,0.06249841229518828,0.09500190524577562,0.05592531436555628,0.05727803886700954,0.017299631652478407,0.3333333333333333,0.8,0.4,0.47802653399667483,0.6578648305368313
external,2020-09-03 15:40:00+00:00,2020-09-03 16:10:00+00:00,6,30,2020-09-03 16:45:00+00:00,LATER_H2,False,0.007155440174309126,0.11944972416670399,0.0,0.10655046126744203,0.10655046126744203,0.0,0.6,0.4,0.4429008057793818,0.059903362893689034
external,2020-11-26 17:30:00+00:00,2020-11-26 17:35:00+00:00,6,30,2020-11-26 18:10:00+00:00,LATER_H2,False,0.17710742686683575,0.06530568651111861,0.17710742686683575,0.035595221142099155,-0.17710742686683575,0.8333333333333334,0.2,0.6,-0.6862953737515404,2.7119755771449148
external,2020-12-07 14:20:00+00:00,2020-12-07 17:40:00+00:00,6,30,2020-12-07 18:15:00+00:00,LATER_H2,True,0.1600704628974107,0.08037996021711535,0.15733960419405846,0.048823370756217455,0.048823370756217455,0.6666666666666666,0.4,0.2,0.2872220128157034,1.9914225195563955
external,2021-01-01 18:45:00+00:00,2021-01-01 19:00:00+00:00,6,30,2021-01-01 19:35:00+00:00,PRE_H2_FAILURE,False,0.17515672554170897,0.05761647113909252,0.14265405925655747,0.0,-0.10488385401763593,1.0,0.6,0.2,-0.25466480591306695,3.040046050700698
external,2021-03-18 14:15:00+00:00,2021-03-18 14:25:00+00:00,6,30,2021-03-18 15:00:00+00:00,PRE_H2_FAILURE,False,0.21705639806465202,0.13978464167309265,0.13463702974526404,0.05574010271078713,-0.08670842581327909,0.8333333333333334,0.4,0.6,-0.3969823235590974,1.552791461684832
external,2021-05-06 15:55:00+00:00,2021-05-06 16:05:00+00:00,6,30,2021-05-06 16:40:00+00:00,LATER_H2,True,0.29747684086993126,0.05994781392793809,0.2913093959899109,0.0,-0.08071112886713457,1.0,0.4,0.6,0.02190061286273628,4.962263365058172
external,2021-06-07 14:55:00+00:00,2021-06-07 15:00:00+00:00,6,30,2021-06-07 15:35:00+00:00,LATER_H2,True,0.11432804669799534,0.09253155797627226,0.09403718874516181,0.0,-0.03969385135663065,1.0,0.4,0.4,-0.18090294163911808,1.23555735144233
external,2021-07-07 16:15:00+00:00,2021-07-07 16:20:00+00:00,6,30,2021-07-07 16:55:00+00:00,PRE_H2_FAILURE,False,0.11076391052401997,0.03722038756308846,0.10297526325627743,0.0,-0.017611689201814554,1.0,0.6,0.2,0.12456392366097496,2.975893529756385
external,2021-07-12 13:35:00+00:00,2021-07-12 13:50:00+00:00,6,30,2021-07-12 14:25:00+00:00,LATER_H2,True,0.08875675675675387,0.131981981981982,0.06221621621621412,0.0961261261261235,0.0961261261261235,0.6666666666666666,0.6,0.0,0.8955996548748862,0.6724914675767699
external,2021-07-28 14:55:00+00:00,2021-07-28 15:10:00+00:00,6,30,2021-07-28 15:45:00+00:00,LATER_H2,True,0.14145077720207347,0.026943005181346208,0.1356670984455966,0.0,-0.1356670984455966,1.0,0.2,1.0,-0.6384467265725244,5.2500000000002185
external,2021-07-29 18:35:00+00:00,2021-07-29 19:10:00+00:00,6,30,2021-07-29 19:45:00+00:00,PRE_H2_FAILURE,False,0.05164426877470494,0.10950988142292398,0.0,0.07737549407114418,0.0680948616600786,0.0,0.6,0.6,0.2798963646668546,0.47159460044757306
external,2021-08-03 18:10:00+00:00,2021-08-03 18:15:00+00:00,6,30,2021-08-03 18:50:00+00:00,PRE_H2_FAILURE,False,0.23681883124282305,0.026138385617994826,0.17756580504352001,0.0,-0.17756580504352001,1.0,0.2,0.8,-0.804570436794914,9.060193491054262
external,2021-10-07 14:40:00+00:00,2021-10-07 14:50:00+00:00,6,30,2021-10-07 15:25:00+00:00,LATER_H2,False,0.36168520161602913,0.12071162145632068,0.26039909722880106,0.0,-0.26039909722880106,1.0,0.2,0.6,-0.8150941348814416,2.9962749008959704
external,2021-12-22 13:35:00+00:00,2021-12-22 13:45:00+00:00,6,30,2021-12-22 14:20:00+00:00,PRE_H2_FAILURE,False,0.10562006157955181,0.14721779129724982,0.07104648143339416,0.08561969061839246,-0.05375969136031533,0.6666666666666666,0.2,0.6,-0.8012475342538844,0.7174408789104344
reference_validation,2025-03-04 13:35:00+00:00,2025-03-04 13:55:00+00:00,6,30,2025-03-04 14:30:00+00:00,LATER_H2,True,0.3206103791341774,0.1453213229362763,0.18336918526485144,0.06513847808550685,0.014802366227485202,0.5,0.4,0.2,0.010967098703893726,2.2062170413543902
reference_validation,2025-05-09 14:45:00+00:00,2025-05-09 16:00:00+00:00,6,30,2025-05-09 16:35:00+00:00,LATER_H2,False,0.1833333333333371,0.09765144152898689,0.13629737609329445,0.08449951409134328,-0.10623582766440287,0.8333333333333334,0.4,0.8,-0.5864541832669546,1.8774257754189565
reference_validation,2025-07-09 14:40:00+00:00,2025-07-09 14:50:00+00:00,6,30,2025-07-09 15:25:00+00:00,PRE_H2_FAILURE,False,0.3915547415547487,0.0,0.34491249491249965,0.0,-0.20824175824176772,1.0,0.2,0.4,-0.13448149505313822,391554741554.74866
reference_validation,2025-12-04 13:50:00+00:00,2025-12-04 14:00:00+00:00,6,30,2025-12-04 14:35:00+00:00,LATER_H2,True,0.16715727502102606,0.14100084104290053,0.13502943650125177,0.12939444911690987,0.12939444911690987,0.5,0.2,0.6,0.2902249952732117,1.1855055174470006
reference_validation,2025-12-22 17:15:00+00:00,2025-12-22 17:25:00+00:00,6,30,2025-12-22 18:00:00+00:00,LATER_H2,True,0.13239395700174517,0.07833623862095185,0.09288204532249066,0.06684421202143707,0.00738265866098374,0.16666666666666666,0.2,0.6,-0.004626835646756822,1.6900729385586688
reference_validation,2026-02-09 14:10:00+00:00,2026-02-09 14:30:00+00:00,6,30,2026-02-09 15:05:00+00:00,PRE_H2_FAILURE,False,0.46849370869919094,0.11243323979361027,0.43463836335656936,0.0,-0.43463836335656936,1.0,0.4,0.6,-0.40535612535613863,4.166861237470239
reference_validation,2026-02-23 14:45:00+00:00,2026-02-23 14:50:00+00:00,6,30,2026-02-23 15:25:00+00:00,LATER_H2,True,0.528719107606502,0.014217713241647193,0.2856188095009265,0.0,-0.20763054139821888,1.0,0.4,0.6,-0.021434138737333887,37.187352046020536
reference_validation,2026-02-27 13:40:00+00:00,2026-02-27 13:45:00+00:00,6,30,2026-02-27 14:20:00+00:00,LATER_H2,True,0.10099436526351041,0.0,0.08715611534637663,0.0,-0.012661584355324888,1.0,0.8,0.4,0.19972826086954942,100994365263.5104
reference_validation,2026-04-24 18:20:00+00:00,2026-04-24 18:30:00+00:00,6,30,2026-04-24 19:05:00+00:00,PRE_H2_FAILURE,False,0.17977439420666264,0.034968897966770454,0.08414724723794959,0.006744963327452861,-0.08414724723794959,0.8333333333333334,0.4,0.6,-0.6812804453723457,5.140979689365534
reference_validation,2026-05-08 13:45:00+00:00,2026-05-08 15:20:00+00:00,6,30,2026-05-08 15:55:00+00:00,PRE_H2_FAILURE,False,0.5036637931034577,0.11228448275861755,0.4503232758620784,0.006250000000003136,-0.4503232758620784,0.8333333333333334,0.2,1.0,-1.0,4.48560460652612
reference_validation,2026-06-12 13:45:00+00:00,2026-06-12 13:50:00+00:00,6,30,2026-06-12 14:25:00+00:00,PRE_H2_FAILURE,False,0.39618937644341634,0.1427251732101684,0.25900692840646145,0.0,-0.2334872979214747,1.0,0.2,0.6,-0.695204262877432,2.775889967637398
reference_validation,2026-06-30 13:35:00+00:00,2026-06-30 13:45:00+00:00,6,30,2026-06-30 14:20:00+00:00,LATER_H2,False,0.634964334375254,0.0,0.4174440971387372,0.0,-0.37272180812695305,1.0,0.2,0.2,-0.6694895857175645,634964334375.254
reference_validation,2026-07-06 13:35:00+00:00,2026-07-06 13:45:00+00:00,6,30,2026-07-06 14:20:00+00:00,PRE_H2_FAILURE,False,0.19042669884275829,0.0,0.13064498436900202,0.0,-0.07366039598530141,1.0,0.6,0.6,0.19516407599308305,190426698842.7583
development,2022-05-16 13:55:00+00:00,2022-05-16 14:00:00+00:00,8,40,2022-05-16 14:45:00+00:00,LATER_H2,True,0.3326002067302181,0.0,0.258521878947974,0.0,-0.08061904214999385,1.0,0.42857142857142855,0.5714285714285714,0.13983599482089493,332600206730.21814
development,2022-07-05 13:35:00+00:00,2022-07-05 13:40:00+00:00,8,40,2022-07-05 14:25:00+00:00,PRE_H2_FAILURE,False,0.10296964364276165,0.07960844698636269,0.056775186977561516,0.04650241970963752,-0.0386273647162329,0.5,0.2857142857142857,0.2857142857142857,0.02906757266893386,1.29345122962141
development,2022-09-27 14:05:00+00:00,2022-09-27 14:10:00+00:00,8,40,2022-09-27 14:55:00+00:00,LATER_H2,True,0.3630434782608793,0.04498327759196351,0.34364548494983277,0.0,-0.270066889632107,1.0,0.14285714285714285,0.5714285714285714,-0.15404699738902997,8.070631970262186
development,2022-10-10 16:25:00+00:00,2022-10-10 16:50:00+00:00,8,40,2022-10-10 17:35:00+00:00,PRE_H2_FAILURE,False,0.32518178944040405,0.14525766677205126,0.24234903572557387,0.08961429023079744,-0.24234903572557387,0.625,0.42857142857142855,0.5714285714285714,-0.796369376479852,2.2386549134835176
development,2022-10-27 13:55:00+00:00,2022-10-27 16:25:00+00:00,8,40,2022-10-27 17:10:00+00:00,PRE_H2_FAILURE,False,0.28639740018570187,0.03146084803466703,0.28113587124729045,0.0,-0.28113587124729045,1.0,0.42857142857142855,0.5714285714285714,-0.7560975609756098,9.103295622232357
development,2022-12-15 13:50:00+00:00,2022-12-15 14:00:00+00:00,8,40,2022-12-15 14:45:00+00:00,LATER_H2,True,0.1969617404351175,0.03147036759189596,0.1590772693173433,0.0,-0.07655663915980347,1.0,0.5714285714285714,0.5714285714285714,0.10262529832933467,6.258641239571595
development,2022-12-16 14:20:00+00:00,2022-12-16 14:25:00+00:00,8,40,2022-12-16 15:10:00+00:00,LATER_H2,True,0.12793505412156658,0.025104079933390054,0.08896752706078147,0.02493755203997033,0.02493755203997033,0.875,0.5714285714285714,0.2857142857142857,0.2581196581196563,5.096185737976586
development,2023-02-13 16:40:00+00:00,2023-02-13 16:55:00+00:00,8,40,2023-02-13 17:40:00+00:00,LATER_H2,False,0.1314765985497678,0.08342122610415352,0.0877499450670214,0.026510656998459083,0.00981103054273821,0.625,0.5714285714285714,0.14285714285714285,0.26365795724466196,1.5760568945080706
development,2023-03-02 14:15:00+00:00,2023-03-02 14:45:00+00:00,8,40,2023-03-02 15:30:00+00:00,PRE_H2_FAILURE,False,0.4597560975609697,0.0,0.4077235772357694,0.0,-0.3142276422764198,1.0,0.2857142857142857,0.42857142857142855,-0.3074626865671787,459756097560.9697
development,2023-03-23 13:50:00+00:00,2023-03-23 14:00:00+00:00,8,40,2023-03-23 14:45:00+00:00,PRE_H2_FAILURE,False,0.236964938696495,0.12139169713916431,0.15393633039363755,0.09342869434286412,-0.12124112712411576,0.75,0.2857142857142857,0.5714285714285714,-0.3605491329479752,1.9520687516612991
development,2023-04-17 13:35:00+00:00,2023-04-17 13:45:00+00:00,8,40,2023-04-17 14:30:00+00:00,LATER_H2,False,0.1439028262940634,0.05282629406160761,0.11802159415687233,0.03536043188313824,-0.09277548428072462,0.75,0.14285714285714285,0.7142857142857143,-0.4308035714285912,2.7240757439134304
development,2023-04-20 16:05:00+00:00,2023-04-20 17:00:00+00:00,8,40,2023-04-20 17:45:00+00:00,LATER_H2,True,0.31187499999999774,0.09921875,0.24953125000000115,0.0703125,-0.17140625000000115,0.875,0.42857142857142855,0.5714285714285714,-0.516182849516184,3.1433070866141506
development,2023-05-03 14:55:00+00:00,2023-05-03 15:05:00+00:00,8,40,2023-05-03 15:50:00+00:00,PRE_H2_FAILURE,False,0.15303030303030077,0.0064102564102620635,0.13407148407148067,0.0,-0.10003885003884438,1.0,0.2857142857142857,0.42857142857142855,-0.189873417721519,23.872727272705866
development,2023-07-05 13:35:00+00:00,2023-07-05 13:40:00+00:00,8,40,2023-07-05 14:25:00+00:00,PRE_H2_FAILURE,False,0.23214406493067388,0.0,0.17465336489685596,0.0,-0.15791342576935946,1.0,0.2857142857142857,0.5714285714285714,-0.2539211530309306,232144064930.6739
development,2023-07-24 15:10:00+00:00,2023-07-24 15:20:00+00:00,8,40,2023-07-24 16:05:00+00:00,PRE_H2_FAILURE,False,0.09069830878341517,0.021576650300056142,0.09058919803600814,0.0015002727768685215,-0.09058919803600814,0.875,0.5714285714285714,0.42857142857142855,-0.15209326974032597,4.203539823008541
development,2023-08-14 13:35:00+00:00,2023-08-14 13:40:00+00:00,8,40,2023-08-14 14:25:00+00:00,PRE_H2_FAILURE,False,0.591666666666662,0.015384615384624713,0.4692307692307506,0.0,-0.4692307692307506,1.0,0.14285714285714285,0.5714285714285714,-0.5081723625557236,38.45833333330971
development,2023-08-31 14:20:00+00:00,2023-08-31 14:25:00+00:00,8,40,2023-08-31 15:10:00+00:00,LATER_H2,True,0.10906969742585908,0.02008881529429652,0.0792638867981317,0.02008881529429652,-0.0587912087912093,0.75,0.2857142857142857,0.42857142857142855,-0.2890625000000275,5.429374297489081
development,2023-09-18 17:35:00+00:00,2023-09-18 17:40:00+00:00,8,40,2023-09-18 18:25:00+00:00,LATER_H2,False,0.07378866684916502,0.07827812756638713,0.055173829728986795,0.038584724883660534,0.029687927730635603,0.75,0.42857142857142855,0.42857142857142855,0.28978745463971506,0.9426473159642885
development,2023-11-13 14:50:00+00:00,2023-11-13 14:55:00+00:00,8,40,2023-11-13 15:40:00+00:00,PRE_H2_FAILURE,False,0.4246471898984867,0.12425105224064739,0.19538252042584942,0.0,-0.12828670462986416,1.0,0.5714285714285714,0.42857142857142855,0.16121356335513848,3.417654677692685
development,2024-01-22 15:25:00+00:00,2024-01-22 15:30:00+00:00,8,40,2024-01-22 16:15:00+00:00,LATER_H2,True,0.4348888888888905,0.05366666666666182,0.4237777777777794,0.0,-0.05811111111111435,1.0,0.42857142857142855,0.42857142857142855,0.006216696269977877,8.103519668737823
development,2024-01-25 13:50:00+00:00,2024-01-25 14:05:00+00:00,8,40,2024-01-25 14:50:00+00:00,LATER_H2,True,0.4240669488264699,0.023220469411311354,0.38963062716428953,0.0,-0.1785879184301678,1.0,0.42857142857142855,0.2857142857142857,-0.011657662780775273,18.26263463131778
development,2024-01-30 14:15:00+00:00,2024-01-30 16:15:00+00:00,8,40,2024-01-30 17:00:00+00:00,PRE_H2_FAILURE,False,0.3377887788778878,0.04372937293729373,0.3230033003300368,0.0,-0.3230033003300368,1.0,0.14285714285714285,0.8571428571428571,-0.6689806357325823,7.724528301886791
development,2024-05-28 14:05:00+00:00,2024-05-28 14:40:00+00:00,8,40,2024-05-28 15:25:00+00:00,LATER_H2,True,0.30124355474672687,0.0894904458598755,0.24156809220502465,0.0,-0.1650591446769734,1.0,0.42857142857142855,0.2857142857142857,-0.08614457831325052,3.3662091170985473
development,2024-07-01 13:55:00+00:00,2024-07-01 14:00:00+00:00,8,40,2024-07-01 14:45:00+00:00,PRE_H2_FAILURE,False,0.3420437249204382,0.12592361975923308,0.22055486370555516,0.11305520963055497,-0.20588764355887484,0.875,0.42857142857142855,0.5714285714285714,-0.05222437137330607,2.716279325311871
development,2024-08-26 15:20:00+00:00,2024-08-26 17:45:00+00:00,8,40,2024-08-26 18:30:00+00:00,PRE_H2_FAILURE,False,0.3359132636910437,0.08257359924026339,0.31903028384510085,0.04806900918012074,-0.31903028384510085,0.875,0.2857142857142857,0.7142857142857143,-0.4587893973361512,4.068046770174581
development,2024-11-18 14:00:00+00:00,2024-11-18 14:10:00+00:00,8,40,2024-11-18 14:55:00+00:00,PRE_H2_FAILURE,False,0.417133138284745,0.0,0.31141915471112774,0.0,-0.09554971976453272,1.0,0.7142857142857143,0.42857142857142855,0.1392428611291957,417133138284.74506
external,2020-01-02 13:55:00+00:00,2020-01-02 15:35:00+00:00,8,40,2020-01-02 16:20:00+00:00,LATER_H2,True,0.38538461538461216,0.146336996336999,0.23608058608058874,0.1170329670329697,-0.014395604395605461,0.75,0.42857142857142855,0.2857142857142857,0.23568235043643676,2.6335419274091914
external,2020-01-22 16:40:00+00:00,2020-01-22 18:40:00+00:00,8,40,2020-01-22 19:25:00+00:00,PRE_H2_FAILURE,False,0.36094725754269896,0.0,0.3407079978933083,0.0,-0.11800090286659548,1.0,0.8571428571428571,0.14285714285714285,0.5940312648034869,360947257542.699
external,2020-04-01 13:40:00+00:00,2020-04-01 13:50:00+00:00,8,40,2020-04-01 14:35:00+00:00,LATER_H2,True,0.32770700636942557,0.07675159235668906,0.25089171974521923,0.022611464968154023,-0.25089171974521923,0.75,0.14285714285714285,0.7142857142857143,-0.6044481981981928,4.269709543568385
external,2020-04-08 14:00:00+00:00,2020-04-08 14:05:00+00:00,8,40,2020-04-08 14:50:00+00:00,PRE_H2_FAILURE,False,0.2901503759398507,0.0,0.2804511278195502,0.0,-0.15736842105263377,1.0,0.42857142857142855,0.5714285714285714,-0.020788085634503968,290150375939.8507
external,2020-04-17 13:35:00+00:00,2020-04-17 13:45:00+00:00,8,40,2020-04-17 14:30:00+00:00,LATER_H2,False,0.3409889305644507,0.07287988290183435,0.2769508736620632,0.003627298508826559,-0.06635714939163642,0.875,0.42857142857142855,0.42857142857142855,-0.1218346870520744,4.678779890792994
