gap,gap_label,partition,exec_min,execution_utc,execution_start,entry_bar_start,entry_px,exit_ts,exit_reason,pnl_0,pnl_5,armed,scheduled_updates,activations,ratchet_updates,buffer_f20_exit,gap_exit,touch_exit,early_floor_violation
0.2,G20,external,540,09:00,2020-04-17 09:00:00+00:00,2020-04-17 09:30:00+00:00,170.6775,2020-04-17 10:00:00+00:00,LIVE_FLOOR_GAP_OPEN,2.302465175550284,1.8000139359946714,True,1,1,0,0,1,0,0
0.2,G20,external,540,09:00,2020-04-24 09:00:00+00:00,2020-04-24 09:40:00+00:00,188.855,2020-04-24 10:35:00+00:00,CLOSE_INVALIDATION_F20,-5.496502607820797,-5.991158777128236,False,0,0,0,0,0,0,0
0.2,G20,external,540,09:00,2020-05-06 09:00:00+00:00,2020-05-06 10:40:00+00:00,208.7,2020-05-06 12:10:00+00:00,LIVE_FLOOR_TOUCH,3.0499281264973592,2.546729797535408,True,2,2,1,0,0,1,0
0.2,G20,external,540,09:00,2020-05-13 09:00:00+00:00,2020-05-13 11:20:00+00:00,190.085,2020-05-13 13:15:00+00:00,LIVE_FLOOR_TOUCH,8.175111134492496,7.666790183833493,True,2,2,1,0,0,1,0
0.2,G20,external,540,09:00,2020-06-08 09:00:00+00:00,2020-06-08 09:30:00+00:00,244.2925,2020-06-08 14:05:00+00:00,CLOSE_INVALIDATION_F20,-4.641841235404276,-5.137351638967047,False,0,0,0,0,0,0,0
0.2,G20,external,540,09:00,2020-06-12 09:00:00+00:00,2020-06-12 12:15:00+00:00,236.44,2020-06-12 14:20:00+00:00,LIVE_FLOOR_TOUCH,2.8228049399425363,2.3198336206621932,True,1,1,0,0,0,1,0
0.2,G20,external,540,09:00,2020-06-22 09:00:00+00:00,2020-06-22 09:10:00+00:00,235.32999999999998,2020-06-22 12:35:00+00:00,LIVE_FLOOR_GAP_OPEN,4.762962648196156,4.258052140801727,True,4,4,3,0,1,0,0
0.2,G20,external,540,09:00,2020-06-30 09:00:00+00:00,2020-06-30 09:55:00+00:00,227.11,2020-06-30 12:35:00+00:00,CLOSE_INVALIDATION_F20,-5.397578266038527,-5.892333310250287,False,0,0,0,0,0,0,0
0.2,G20,external,540,09:00,2020-07-01 09:00:00+00:00,2020-07-01 13:55:00+00:00,228.03,2020-07-01 15:00:00+00:00,TIME_EXIT_EXEC_END,0.7621277902030824,0.26121611824887514,False,0,0,0,0,0,0,0
0.2,G20,external,540,09:00,2020-07-20 09:00:00+00:00,2020-07-20 09:15:00+00:00,239.1025,2020-07-20 10:30:00+00:00,CLOSE_INVALIDATION_F20,-1.952681381415899,-2.4508796009247042,False,0,0,0,0,0,0,0
0.2,G20,external,540,09:00,2020-07-23 09:00:00+00:00,2020-07-23 09:35:00+00:00,263.6625,2020-07-23 14:35:00+00:00,LIVE_FLOOR_GAP_OPEN,-0.00650452756838471,-0.5066479513289753,True,1,1,0,0,1,0,0
0.2,G20,external,540,09:00,2020-08-05 09:00:00+00:00,2020-08-05 10:05:00+00:00,392.7675,2020-08-05 11:25:00+00:00,LIVE_FLOOR_TOUCH,4.011006511485848,3.5068475844379337,True,2,2,1,0,0,1,0
0.2,G20,external,540,09:00,2020-09-16 09:00:00+00:00,2020-09-16 12:15:00+00:00,364.44,2020-09-16 13:50:00+00:00,LIVE_FLOOR_TOUCH,2.777477774119253,2.274551759352495,True,1,1,0,0,0,1,0
0.2,G20,external,540,09:00,2020-09-18 09:00:00+00:00,2020-09-18 10:30:00+00:00,387.09,2020-09-18 15:00:00+00:00,TIME_EXIT_EXEC_END,-2.8154589371980228,-3.312794810324193,False,0,0,0,0,0,0,0
0.2,G20,external,540,09:00,2020-09-29 09:00:00+00:00,2020-09-29 09:25:00+00:00,354.5175,2020-09-29 10:40:00+00:00,LIVE_FLOOR_TOUCH,2.1090439823139966,1.6067860672892125,True,1,1,0,0,0,1,0
0.2,G20,external,540,09:00,2020-10-05 09:00:00+00:00,2020-10-05 11:15:00+00:00,351.28999999999996,2020-10-05 13:10:00+00:00,LIVE_FLOOR_GAP_OPEN,1.0233254575992672,0.5221527185112599,True,1,1,0,0,1,0,0
0.2,G20,external,540,09:00,2020-10-07 09:00:00+00:00,2020-10-07 13:25:00+00:00,340.5875,2020-10-07 15:00:00+00:00,TIME_EXIT_EXEC_END,0.3230153778398085,-0.17745740114853936,False,0,0,0,0,0,0,0
0.2,G20,external,540,09:00,2020-11-16 09:00:00+00:00,2020-11-16 11:30:00+00:00,454.625,2020-11-16 14:35:00+00:00,LIVE_FLOOR_TOUCH,4.010228210063205,3.506070060927802,True,2,2,1,0,0,1,0
0.2,G20,external,540,09:00,2020-11-20 09:00:00+00:00,2020-11-20 09:10:00+00:00,497.75,2020-11-20 11:25:00+00:00,LIVE_FLOOR_TOUCH,5.928478151682581,5.4224027112511175,True,1,1,0,0,0,1,0
0.2,G20,external,540,09:00,2020-12-16 09:00:00+00:00,2020-12-16 09:25:00+00:00,586.635,2020-12-16 11:10:00+00:00,LIVE_FLOOR_TOUCH,5.322467974123679,4.816998241016179,True,4,4,3,0,0,1,0
0.2,G20,external,540,09:00,2020-12-17 09:00:00+00:00,2020-12-17 10:05:00+00:00,652.125,2020-12-17 10:30:00+00:00,LIVE_FLOOR_GAP_OPEN,8.865861606287174,8.356850250358994,True,2,2,1,0,1,0,0
0.2,G20,external,540,09:00,2020-12-24 09:00:00+00:00,2020-12-24 10:10:00+00:00,581.6,2020-12-24 14:05:00+00:00,LIVE_FLOOR_GAP_OPEN,10.088308115543244,9.578074924023584,True,4,4,3,0,1,0,0
0.2,G20,external,540,09:00,2021-01-29 09:00:00+00:00,2021-01-29 09:10:00+00:00,1366.4075,2021-01-29 12:15:00+00:00,LIVE_FLOOR_TOUCH,15.397629916404876,14.882090056418562,True,2,2,1,0,0,1,0
0.2,G20,external,540,09:00,2021-02-01 09:00:00+00:00,2021-02-01 09:25:00+00:00,1330.6100000000001,2021-02-01 15:00:00+00:00,TIME_EXIT_EXEC_END,-6.1943349290927046,-6.6882936148206955,False,0,0,0,0,0,0,0
0.2,G20,external,540,09:00,2021-02-02 09:00:00+00:00,2021-02-02 09:25:00+00:00,1439.0325,2021-02-02 15:00:00+00:00,TIME_EXIT_EXEC_END,-2.1138250873416915,-2.611862243676199,False,0,0,0,0,0,0,0
0.2,G20,external,540,09:00,2021-02-05 09:00:00+00:00,2021-02-05 09:20:00+00:00,1667.1499999999999,2021-02-05 14:20:00+00:00,LIVE_FLOOR_TOUCH,16.33514680742583,15.818669899072612,True,4,4,3,0,0,1,0
0.2,G20,external,540,09:00,2021-02-09 09:00:00+00:00,2021-02-09 09:30:00+00:00,1797.9750000000001,2021-02-09 10:50:00+00:00,CLOSE_INVALIDATION_F20,-14.992805795408781,-15.477970407307406,False,0,0,0,0,0,0,0
0.2,G20,external,540,09:00,2021-02-11 09:00:00+00:00,2021-02-11 09:10:00+00:00,1747.4575,2021-02-11 11:05:00+00:00,LIVE_FLOOR_TOUCH,8.32810926732126,7.819635394990154,True,5,5,4,0,0,1,0
0.2,G20,external,540,09:00,2021-03-26 09:00:00+00:00,2021-03-26 13:20:00+00:00,1632.3625,2021-03-26 14:35:00+00:00,LIVE_FLOOR_TOUCH,2.2198224965349183,1.7174538583575987,True,1,1,0,0,0,1,0
0.2,G20,external,540,09:00,2021-04-02 09:00:00+00:00,2021-04-02 12:10:00+00:00,2005.0175000000002,2021-04-02 14:35:00+00:00,LIVE_FLOOR_TOUCH,5.874259451600761,5.368238202773723,True,4,4,3,0,0,1,0
0.2,G20,external,540,09:00,2021-04-13 09:00:00+00:00,2021-04-13 09:20:00+00:00,2211.995,2021-04-13 15:00:00+00:00,RUNNER_TIME_EXIT,11.588046989256373,11.076314808357646,True,2,1,1,0,0,0,0
0.2,G20,external,540,09:00,2021-05-07 09:00:00+00:00,2021-05-07 11:10:00+00:00,3448.75,2021-05-07 13:20:00+00:00,LIVE_FLOOR_TOUCH,5.036752446538628,4.5315682861722495,True,1,1,0,0,0,1,0
0.2,G20,external,540,09:00,2021-05-10 09:00:00+00:00,2021-05-10 09:10:00+00:00,4139.25,2021-05-10 10:50:00+00:00,CLOSE_INVALIDATION_F20,-11.062559642447278,-11.551652536357915,False,0,0,0,0,0,0,0
0.2,G20,external,540,09:00,2021-06-02 09:00:00+00:00,2021-06-02 09:15:00+00:00,2690.3625,2021-06-02 14:15:00+00:00,LIVE_FLOOR_TOUCH,5.68115077429161,5.175322537635596,True,1,1,0,0,0,1,0
0.2,G20,external,540,09:00,2021-06-24 09:00:00+00:00,2021-06-24 09:20:00+00:00,1939.1625,2021-06-24 12:30:00+00:00,LIVE_FLOOR_TOUCH,7.246342170911424,6.738949525063553,True,2,2,1,0,0,1,0
0.2,G20,external,540,09:00,2021-09-14 09:00:00+00:00,2021-09-14 09:10:00+00:00,3338.2175,2021-09-14 15:00:00+00:00,TIME_EXIT_EXEC_END,0.39870469794129926,-0.10184373254133983,False,0,0,0,0,0,0,0
0.2,G20,external,540,09:00,2021-10-05 09:00:00+00:00,2021-10-05 09:10:00+00:00,3407.0,2021-10-05 10:25:00+00:00,LIVE_FLOOR_TOUCH,6.174699148811258,5.668377610431774,True,3,3,2,0,0,1,0
0.2,G20,external,540,09:00,2021-10-19 09:00:00+00:00,2021-10-19 13:50:00+00:00,3828.8175,2021-10-19 14:30:00+00:00,CLOSE_INVALIDATION_F20,-8.73122759180871,-9.222650652686449,False,0,0,0,0,0,0,0
0.2,G20,external,540,09:00,2021-10-20 09:00:00+00:00,2021-10-20 10:05:00+00:00,3864.6425,2021-10-20 13:30:00+00:00,LIVE_FLOOR_TOUCH,9.161557116861351,8.652250213196444,True,7,7,6,0,0,1,0
0.2,G20,external,540,09:00,2021-11-03 09:00:00+00:00,2021-11-03 09:50:00+00:00,4599.6849999999995,2021-11-03 12:30:00+00:00,CLOSE_INVALIDATION_F20,-6.483568766121928,-6.977238362557525,False,0,0,0,0,0,0,0
0.2,G20,external,540,09:00,2021-11-19 09:00:00+00:00,2021-11-19 10:15:00+00:00,4129.37,2021-11-19 15:00:00+00:00,RUNNER_TIME_EXIT,12.101907070570084,11.589661286391783,True,2,2,1,0,0,0,0
0.2,G20,external,540,09:00,2021-12-02 09:00:00+00:00,2021-12-02 09:25:00+00:00,4573.0650000000005,2021-12-02 11:25:00+00:00,CLOSE_INVALIDATION_F20,-7.376174622490616,-7.868952059149659,False,0,0,0,0,0,0,0
0.2,G20,external,540,09:00,2021-12-07 09:00:00+00:00,2021-12-07 09:15:00+00:00,4395.115,2021-12-07 12:35:00+00:00,CLOSE_INVALIDATION_F20,-6.899829924814293,-7.393083468117778,False,0,0,0,0,0,0,0
0.2,G20,external,540,09:00,2021-12-24 09:00:00+00:00,2021-12-24 13:45:00+00:00,4103.6449999999995,2021-12-24 15:00:00+00:00,TIME_EXIT_EXEC_END,-3.5953300053975674,-4.091886397196198,False,0,0,0,0,0,0,0
0.2,G20,external,600,10:00,2020-01-02 10:00:00+00:00,2020-01-02 10:20:00+00:00,129.905,2020-01-02 13:35:00+00:00,CLOSE_INVALIDATION_F20,-3.613887071321364,-4.110424915328081,False,0,0,0,0,0,0,0
0.2,G20,external,600,10:00,2020-01-16 10:00:00+00:00,2020-01-16 11:20:00+00:00,162.055,2020-01-16 11:55:00+00:00,LIVE_FLOOR_TOUCH,3.2777637221930838,2.77433767149633,True,2,2,1,0,0,1,0
0.2,G20,external,600,10:00,2020-03-19 10:00:00+00:00,2020-03-19 10:40:00+00:00,122.46,2020-03-19 13:25:00+00:00,LIVE_FLOOR_TOUCH,16.91177527355876,16.394722024909505,True,3,3,2,0,0,1,0
0.2,G20,external,600,10:00,2020-03-20 10:00:00+00:00,2020-03-20 11:00:00+00:00,148.5025,2020-03-20 13:25:00+00:00,CLOSE_INVALIDATION_F20,-38.18555916567061,-38.647542614780356,False,0,0,0,0,0,0,0
0.2,G20,external,600,10:00,2020-03-31 10:00:00+00:00,2020-03-31 15:25:00+00:00,132.5275,2020-03-31 16:00:00+00:00,TIME_EXIT_EXEC_END,0.2508083228008443,-0.2495922852178586,False,0,0,0,0,0,0,0
0.2,G20,external,600,10:00,2020-04-02 10:00:00+00:00,2020-04-02 10:40:00+00:00,137.28,2020-04-02 12:10:00+00:00,LIVE_FLOOR_GAP_OPEN,-0.14504662004659574,-0.6450515709510604,True,1,1,0,0,1,0,0
0.2,G20,external,600,10:00,2020-04-28 10:00:00+00:00,2020-04-28 10:20:00+00:00,195.31,2020-04-28 11:30:00+00:00,LIVE_FLOOR_TOUCH,2.3443551277456236,1.8418620191720918,True,2,2,1,0,0,1,0
0.2,G20,external,600,10:00,2020-05-06 10:00:00+00:00,2020-05-06 10:40:00+00:00,208.7,2020-05-06 12:10:00+00:00,LIVE_FLOOR_TOUCH,3.0499281264973592,2.546729797535408,True,2,2,1,0,0,1,0
0.2,G20,external,600,10:00,2020-05-11 10:00:00+00:00,2020-05-11 10:55:00+00:00,187.39249999999998,2020-05-11 12:35:00+00:00,LIVE_FLOOR_GAP_OPEN,9.465656309617554,8.956045458733476,True,3,3,2,0,1,0,0
0.2,G20,external,600,10:00,2020-05-12 10:00:00+00:00,2020-05-12 12:10:00+00:00,189.885,2020-05-12 14:25:00+00:00,LIVE_FLOOR_GAP_OPEN,2.5886510256208477,2.0859137432363677,True,1,1,0,0,1,0,0
0.2,G20,external,600,10:00,2020-05-13 10:00:00+00:00,2020-05-13 11:20:00+00:00,189.98,2020-05-13 13:10:00+00:00,LIVE_FLOOR_TOUCH,8.632529739972705,8.123751599303075,True,2,2,1,0,0,1,0
0.2,G20,external,600,10:00,2020-06-12 10:00:00+00:00,2020-06-12 12:15:00+00:00,236.44,2020-06-12 14:20:00+00:00,LIVE_FLOOR_TOUCH,2.8228049399425363,2.3198336206621932,True,1,1,0,0,0,1,0
0.2,G20,external,600,10:00,2020-06-30 10:00:00+00:00,2020-06-30 12:05:00+00:00,227.2225,2020-06-30 12:35:00+00:00,CLOSE_INVALIDATION_F20,-5.642658627556685,-6.1371687138859095,False,0,0,0,0,0,0,0
0.2,G20,external,600,10:00,2020-07-01 10:00:00+00:00,2020-07-01 13:55:00+00:00,228.03,2020-07-01 16:00:00+00:00,TIME_EXIT_EXEC_END,2.6039907029777436,2.1012380885819364,False,0,0,0,0,0,0,0
0.2,G20,external,600,10:00,2020-08-27 10:00:00+00:00,2020-08-27 10:10:00+00:00,386.155,2020-08-27 12:25:00+00:00,CLOSE_INVALIDATION_F20,-5.741119498646907,-6.235531173310871,False,0,0,0,0,0,0,0
0.2,G20,external,600,10:00,2020-09-09 10:00:00+00:00,2020-09-09 10:10:00+00:00,344.1625,2020-09-09 13:55:00+00:00,LIVE_FLOOR_TOUCH,5.331304253077995,4.825825688107477,True,1,1,0,0,0,1,0
0.2,G20,external,600,10:00,2020-09-10 10:00:00+00:00,2020-09-10 13:10:00+00:00,370.60249999999996,2020-09-10 14:10:00+00:00,LIVE_FLOOR_GAP_OPEN,4.089311324127665,3.585074131400035,True,1,1,0,0,1,0,0
0.2,G20,external,600,10:00,2020-10-05 10:00:00+00:00,2020-10-05 11:15:00+00:00,351.28999999999996,2020-10-05 13:10:00+00:00,LIVE_FLOOR_GAP_OPEN,1.0233254575992672,0.5221527185112599,True,1,1,0,0,1,0,0
0.2,G20,external,600,10:00,2020-10-07 10:00:00+00:00,2020-10-07 13:10:00+00:00,340.78749999999997,2020-10-07 16:00:00+00:00,TIME_EXIT_EXEC_END,-0.8364890144150646,-1.3358028684735008,False,0,0,0,0,0,0,0
0.2,G20,external,600,10:00,2020-10-21 10:00:00+00:00,2020-10-21 13:05:00+00:00,381.12,2020-10-21 14:05:00+00:00,LIVE_FLOOR_TOUCH,3.0424853064650708,2.5392944166035663,True,2,2,1,0,0,1,0
0.2,G20,external,600,10:00,2020-11-16 10:00:00+00:00,2020-11-16 11:15:00+00:00,454.885,2020-11-16 14:35:00+00:00,LIVE_FLOOR_TOUCH,4.20336128911698,3.6990101034207306,True,3,3,2,0,0,1,0
0.2,G20,external,600,10:00,2020-11-23 10:00:00+00:00,2020-11-23 10:10:00+00:00,589.4300000000001,2020-11-23 13:15:00+00:00,LIVE_FLOOR_TOUCH,4.516614356242465,4.011950074027282,True,1,1,0,0,0,1,0
0.2,G20,external,600,10:00,2020-12-24 10:00:00+00:00,2020-12-24 10:10:00+00:00,581.6,2020-12-24 14:05:00+00:00,LIVE_FLOOR_GAP_OPEN,10.088308115543244,9.578074924023584,True,4,4,3,0,1,0,0
0.2,G20,external,600,10:00,2021-01-01 10:00:00+00:00,2021-01-01 12:45:00+00:00,739.6375,2021-01-01 16:00:00+00:00,TIME_EXIT_EXEC_END,-2.7846140846022767,-3.2819807871662827,False,0,0,0,0,0,0,0
0.2,G20,external,600,10:00,2021-02-01 10:00:00+00:00,2021-02-01 10:15:00+00:00,1332.0725,2021-02-01 16:00:00+00:00,CLOSE_INVALIDATION_F20,-11.541473155552696,-12.030087375287202,False,0,0,0,0,0,0,0
0.2,G20,external,600,10:00,2021-03-19 10:00:00+00:00,2021-03-19 11:25:00+00:00,1811.2675,2021-03-19 16:00:00+00:00,TIME_EXIT_EXEC_END,2.9464134922092104,2.44331862615006,False,0,0,0,0,0,0,0
0.2,G20,external,600,10:00,2021-03-23 10:00:00+00:00,2021-03-23 11:45:00+00:00,1686.645,2021-03-23 12:25:00+00:00,LIVE_FLOOR_TOUCH,3.639379952509248,3.135592466299975,True,1,1,0,0,0,1,0
0.2,G20,external,600,10:00,2021-03-25 10:00:00+00:00,2021-03-25 10:10:00+00:00,1602.0325,2021-03-25 12:10:00+00:00,CLOSE_INVALIDATION_F20,-7.728971166315313,-8.22139598274073,False,0,0,0,0,0,0,0
0.2,G20,external,600,10:00,2021-03-26 10:00:00+00:00,2021-03-26 13:20:00+00:00,1632.3625,2021-03-26 14:35:00+00:00,LIVE_FLOOR_TOUCH,2.2198224965349183,1.7174538583575987,True,1,1,0,0,0,1,0
0.2,G20,external,600,10:00,2021-04-02 10:00:00+00:00,2021-04-02 12:10:00+00:00,2005.0175000000002,2021-04-02 14:35:00+00:00,LIVE_FLOOR_TOUCH,5.874259451600761,5.368238202773723,True,4,4,3,0,0,1,0
0.2,G20,external,600,10:00,2021-04-22 10:00:00+00:00,2021-04-22 10:10:00+00:00,2479.6749999999997,2021-04-22 11:50:00+00:00,LIVE_FLOOR_TOUCH,13.663133273513717,13.149327043355319,True,4,4,3,0,0,1,0
0.2,G20,external,600,10:00,2021-05-07 10:00:00+00:00,2021-05-07 10:35:00+00:00,3460.13,2021-05-07 13:20:00+00:00,LIVE_FLOOR_TOUCH,4.194047044475191,3.689705168368818,True,2,2,1,0,0,1,0
0.2,G20,external,600,10:00,2021-07-20 10:00:00+00:00,2021-07-20 14:15:00+00:00,1755.375,2021-07-20 15:20:00+00:00,LIVE_FLOOR_GAP_OPEN,3.6774763227230394,3.1736507591822565,True,1,1,0,0,1,0,0
0.2,G20,external,600,10:00,2021-08-03 10:00:00+00:00,2021-08-03 10:10:00+00:00,2484.41,2021-08-03 11:00:00+00:00,LIVE_FLOOR_TOUCH,4.2594563699228205,3.7550491171793436,True,2,2,1,0,0,1,0
0.2,G20,external,600,10:00,2021-09-01 10:00:00+00:00,2021-09-01 14:45:00+00:00,3536.5,2021-09-01 16:00:00+00:00,TIME_EXIT_EXEC_END,5.87173759366606,5.365718865436531,False,0,0,0,0,0,0,0
0.2,G20,external,600,10:00,2021-11-04 10:00:00+00:00,2021-11-04 14:20:00+00:00,4560.4725,2021-11-04 15:15:00+00:00,CLOSE_INVALIDATION_F20,-7.200008113194423,-7.692961628323602,False,0,0,0,0,0,0,0
0.2,G20,external,600,10:00,2021-12-07 10:00:00+00:00,2021-12-07 11:20:00+00:00,4398.14,2021-12-07 12:35:00+00:00,CLOSE_INVALIDATION_F20,-7.239254775882598,-7.732169063962669,False,0,0,0,0,0,0,0
0.2,G20,external,600,10:00,2021-12-24 10:00:00+00:00,2021-12-24 13:45:00+00:00,4103.6449999999995,2021-12-24 15:05:00+00:00,CLOSE_INVALIDATION_F20,-6.118696427200632,-6.612730713630155,False,0,0,0,0,0,0,0
0.2,G20,external,960,16:00,2020-01-10 16:00:00+00:00,2020-01-10 16:10:00+00:00,141.425,2020-01-10 18:55:00+00:00,LIVE_FLOOR_TOUCH,6.2395616050909375,5.733175236670118,True,1,1,0,0,0,1,0
0.2,G20,external,960,16:00,2020-01-16 16:00:00+00:00,2020-01-16 21:10:00+00:00,164.5325,2020-01-16 22:00:00+00:00,TIME_EXIT_EXEC_END,-3.416121434974872,-3.9128569457844593,False,0,0,0,0,0,0,0
0.2,G20,external,960,16:00,2020-01-22 16:00:00+00:00,2020-01-22 17:20:00+00:00,168.01,2020-01-22 22:00:00+00:00,TIME_EXIT_EXEC_END,-0.3107196000237563,-0.8105589607433236,False,0,0,0,0,0,0,0
0.2,G20,external,960,16:00,2020-02-04 16:00:00+00:00,2020-02-04 16:10:00+00:00,187.94,2020-02-04 22:00:00+00:00,TIME_EXIT_EXEC_END,0.2651058848569091,-0.23530901357864364,False,0,0,0,0,0,0,0
0.2,G20,external,960,16:00,2020-02-19 16:00:00+00:00,2020-02-19 16:25:00+00:00,282.13,2020-02-19 17:40:00+00:00,LIVE_FLOOR_TOUCH,2.3859497394817635,1.8834150570836266,True,1,1,0,0,0,1,0
0.2,G20,external,960,16:00,2020-03-26 16:00:00+00:00,2020-03-26 20:20:00+00:00,135.52,2020-03-26 21:55:00+00:00,LIVE_FLOOR_TOUCH,3.0533648170012033,2.5501630530661683,True,1,1,0,0,0,1,0
0.2,G20,external,960,16:00,2020-03-30 16:00:00+00:00,2020-03-30 21:15:00+00:00,133.865,2020-03-30 22:00:00+00:00,TIME_EXIT_EXEC_END,0.10423934560939185,-0.3960147666799859,False,0,0,0,0,0,0,0
0.2,G20,external,960,16:00,2020-04-08 16:00:00+00:00,2020-04-08 16:10:00+00:00,169.52,2020-04-08 19:20:00+00:00,LIVE_FLOOR_TOUCH,3.0686172722981913,2.5654002635304267,True,1,1,0,0,0,1,0
0.2,G20,external,960,16:00,2020-04-16 16:00:00+00:00,2020-04-16 16:10:00+00:00,171.4875,2020-04-16 22:00:00+00:00,TIME_EXIT_EXEC_END,3.4851228223630852,2.981489516193881,False,0,0,0,0,0,0,0
0.2,G20,external,960,16:00,2020-05-13 16:00:00+00:00,2020-05-13 16:25:00+00:00,196.29250000000002,2020-05-13 22:00:00+00:00,RUNNER_TIME_EXIT,9.7825082466217,9.272580702147382,True,1,0,0,0,0,0,0
0.2,G20,external,960,16:00,2020-06-03 16:00:00+00:00,2020-06-03 16:40:00+00:00,239.58749999999998,2020-06-03 19:30:00+00:00,LIVE_FLOOR_TOUCH,4.639912349350528,4.135124830760462,True,4,4,3,0,0,1,0
0.2,G20,external,960,16:00,2020-06-23 16:00:00+00:00,2020-06-23 16:15:00+00:00,243.7725,2020-06-23 22:00:00+00:00,TIME_EXIT_EXEC_END,0.10764544811243704,-0.39261206857725794,False,0,0,0,0,0,0,0
0.2,G20,external,960,16:00,2020-07-10 16:00:00+00:00,2020-07-10 16:15:00+00:00,240.14,2020-07-10 22:00:00+00:00,TIME_EXIT_EXEC_END,-2.398834013492101,-2.8965863033336587,False,0,0,0,0,0,0,0
0.2,G20,external,960,16:00,2020-07-22 16:00:00+00:00,2020-07-22 18:15:00+00:00,244.595,2020-07-22 19:25:00+00:00,LIVE_FLOOR_GAP_OPEN,0.9798319671293191,0.47870269979595237,True,1,1,0,0,1,0,0
0.2,G20,external,960,16:00,2020-07-24 16:00:00+00:00,2020-07-24 17:05:00+00:00,277.875,2020-07-24 19:10:00+00:00,LIVE_FLOOR_TOUCH,6.347638326585647,5.841143935454718,True,3,3,2,0,0,1,0
0.2,G20,external,960,16:00,2020-07-28 16:00:00+00:00,2020-07-28 16:10:00+00:00,319.965,2020-07-28 16:45:00+00:00,CLOSE_INVALIDATION_F20,-9.049383526323163,-9.540488590264784,False,0,0,0,0,0,0,0
0.2,G20,external,960,16:00,2020-08-03 16:00:00+00:00,2020-08-03 16:20:00+00:00,394.865,2020-08-03 22:00:00+00:00,CLOSE_INVALIDATION_F20,-13.322137945880208,-13.80897239071187,False,0,0,0,0,0,0,0
0.2,G20,external,960,16:00,2020-08-05 16:00:00+00:00,2020-08-05 16:30:00+00:00,399.175,2020-08-05 22:00:00+00:00,RUNNER_TIME_EXIT,8.048675392998094,7.540480814894179,True,1,1,0,0,0,0,0
0.2,G20,external,960,16:00,2020-08-17 16:00:00+00:00,2020-08-17 16:10:00+00:00,439.4,2020-08-17 22:00:00+00:00,TIME_EXIT_EXEC_END,-0.8779244424214513,-1.3771968817592901,False,0,0,0,0,0,0,0
0.2,G20,external,960,16:00,2020-09-11 16:00:00+00:00,2020-09-11 16:15:00+00:00,368.315,2020-09-11 22:00:00+00:00,TIME_EXIT_EXEC_END,1.61593744485018,1.1141723899328997,False,0,0,0,0,0,0,0
0.2,G20,external,960,16:00,2020-09-14 16:00:00+00:00,2020-09-14 16:45:00+00:00,379.38,2020-09-14 22:00:00+00:00,TIME_EXIT_EXEC_END,-1.2961990616268566,-1.7950534353783238,False,0,0,0,0,0,0,0
0.2,G20,external,960,16:00,2020-09-25 16:00:00+00:00,2020-09-25 16:20:00+00:00,346.26,2020-09-25 20:50:00+00:00,LIVE_FLOOR_TOUCH,12.128158031537062,11.615886009516641,True,5,5,4,0,0,1,0
0.2,G20,external,960,16:00,2020-09-28 16:00:00+00:00,2020-09-28 17:50:00+00:00,364.86249999999995,2020-09-28 22:00:00+00:00,TIME_EXIT_EXEC_END,-2.226030353900443,-2.7239553610429064,False,0,0,0,0,0,0,0
0.2,G20,external,960,16:00,2020-10-09 16:00:00+00:00,2020-10-09 16:10:00+00:00,363.5375,2020-10-09 22:00:00+00:00,TIME_EXIT_EXEC_END,0.7862600144413315,0.285324222323036,False,0,0,0,0,0,0,0
0.2,G20,external,960,16:00,2020-10-15 16:00:00+00:00,2020-10-15 21:00:00+00:00,378.38750000000005,2020-10-15 22:00:00+00:00,TIME_EXIT_EXEC_END,-0.8988272604143362,-1.398078807380287,False,0,0,0,0,0,0,0
0.2,G20,external,960,16:00,2020-10-19 16:00:00+00:00,2020-10-19 16:30:00+00:00,382.085,2020-10-19 22:00:00+00:00,TIME_EXIT_EXEC_END,-3.9659604538256783,-4.462146400398481,False,0,0,0,0,0,0,0
0.2,G20,external,960,16:00,2020-11-13 16:00:00+00:00,2020-11-13 20:25:00+00:00,471.63,2020-11-13 22:00:00+00:00,TIME_EXIT_EXEC_END,0.06646735788646863,-0.43374900129177185,False,0,0,0,0,0,0,0
0.2,G20,external,960,16:00,2020-12-10 16:00:00+00:00,2020-12-10 19:00:00+00:00,559.575,2020-12-10 21:00:00+00:00,LIVE_FLOOR_TOUCH,4.86828396550949,4.363268189432068,True,2,2,1,0,0,1,0
0.2,G20,external,960,16:00,2020-12-30 16:00:00+00:00,2020-12-30 16:25:00+00:00,732.9825,2020-12-30 19:35:00+00:00,LIVE_FLOOR_TOUCH,12.58871391881795,12.075981571072992,True,4,4,3,0,0,1,0
0.2,G20,external,960,16:00,2021-01-22 16:00:00+00:00,2021-01-22 16:10:00+00:00,1225.8875,2021-01-22 20:50:00+00:00,LIVE_FLOOR_TOUCH,12.743538864699987,12.23065176938305,True,3,3,2,0,0,1,0
0.2,G20,external,960,16:00,2021-03-01 16:00:00+00:00,2021-03-01 16:15:00+00:00,1545.3625000000002,2021-03-01 18:20:00+00:00,CLOSE_INVALIDATION_F20,-9.573414004804759,-10.063995300152273,False,0,0,0,0,0,0,0
