partition,side,entry_ts,entry,tp,sl,week,exit_ts,exit,reason,net_ret,bars_held,variant
development,LONG,2022-02-07 12:45:00+00:00,42674.11,43164.862265,42311.380065000005,2022-W06,2022-02-07 14:30:00+00:00,43164.862265,TP,0.01,8,S1_STACK
development,LONG,2022-02-07 14:45:00+00:00,43281.11,43778.842765,42913.220565,2022-W06,2022-02-07 15:45:00+00:00,43778.842765,TP,0.01,5,S1_STACK
development,LONG,2022-02-07 16:00:00+00:00,43805.26,44309.02049,43432.915290000004,2022-W06,2022-02-07 17:45:00+00:00,44309.02049,TP,0.01,8,S1_STACK
development,LONG,2022-02-07 18:00:00+00:00,44188.04,44696.20246,43812.441660000004,2022-W06,2022-02-07 18:45:00+00:00,43812.441660000004,SL,-0.01,4,S1_STACK
development,LONG,2022-02-07 19:00:00+00:00,44052.88,44559.48812,43678.43052,2022-W06,2022-02-07 21:30:00+00:00,43841.51,OFF,-0.006298097195915396,10,S1_STACK
development,LONG,2022-02-07 22:00:00+00:00,44071.3,44578.11995000001,43696.69395000001,2022-W06,2022-02-07 22:45:00+00:00,44133.11,OFF,-9.749996029156808e-05,3,S1_STACK
development,LONG,2022-02-08 02:45:00+00:00,44010.0,44516.115000000005,43635.915,2022-W06,2022-02-08 03:00:00+00:00,43938.42,OFF,-0.003126448534424063,1,S1_STACK
development,LONG,2022-02-08 03:30:00+00:00,43944.99,44450.357385,43571.457585,2022-W06,2022-02-08 05:45:00+00:00,44450.357385,TP,0.01,10,S1_STACK
development,LONG,2022-02-08 06:00:00+00:00,44867.11,45383.081765,44485.739565,2022-W06,2022-02-08 06:00:00+00:00,45383.081765,TP,0.01,1,S1_STACK
development,LONG,2022-02-08 06:15:00+00:00,45181.92,45701.51208,44797.87368,2022-W06,2022-02-08 06:30:00+00:00,44797.87368,SL,-0.01,2,S1_STACK
development,LONG,2022-02-08 06:45:00+00:00,44675.16,45188.924340000005,44295.421140000006,2022-W06,2022-02-08 08:00:00+00:00,44295.421140000006,SL,-0.01,6,S1_STACK
development,LONG,2022-02-09 13:00:00+00:00,44120.43,44627.814945000006,43745.406345,2022-W06,2022-02-09 15:45:00+00:00,43811.64,OFF,-0.008498798515789661,11,S1_STACK
development,LONG,2022-02-09 16:00:00+00:00,43855.18,44359.51457000001,43482.410970000004,2022-W06,2022-02-09 16:15:00+00:00,43743.44,OFF,-0.004047931624040766,1,S1_STACK
development,LONG,2022-02-09 17:45:00+00:00,44142.84,44650.48266,43767.62586,2022-W06,2022-02-09 18:15:00+00:00,43975.67,OFF,-0.005287024124410676,2,S1_STACK
development,LONG,2022-02-09 18:45:00+00:00,44095.2,44602.2948,43720.3908,2022-W06,2022-02-09 19:15:00+00:00,44602.2948,TP,0.01,3,S1_STACK
development,LONG,2022-02-09 19:30:00+00:00,44596.6,45109.4609,44217.5289,2022-W06,2022-02-09 22:15:00+00:00,44217.5289,SL,-0.01,12,S1_STACK
development,LONG,2022-02-09 22:30:00+00:00,44318.1,44827.75815,43941.39615,2022-W06,2022-02-09 23:30:00+00:00,44350.74,OFF,-0.0007635063326271716,4,S1_STACK
development,LONG,2022-02-10 12:00:00+00:00,44815.73,45331.110895000005,44434.79629500001,2022-W06,2022-02-10 13:30:00+00:00,44434.79629500001,SL,-0.01,7,S1_STACK
development,LONG,2022-02-10 16:15:00+00:00,44973.35,45490.543525,44591.076525000004,2022-W06,2022-02-10 16:45:00+00:00,45490.543525,TP,0.01,3,S1_STACK
development,LONG,2022-02-10 17:00:00+00:00,45367.16,45888.882340000004,44981.53914000001,2022-W06,2022-02-10 18:15:00+00:00,44981.53914000001,SL,-0.01,6,S1_STACK
development,LONG,2022-02-10 18:30:00+00:00,44935.94,45452.703310000004,44553.98451,2022-W06,2022-02-10 19:15:00+00:00,44633.39,OFF,-0.008232918016180478,3,S1_STACK
development,LONG,2022-02-15 08:00:00+00:00,43665.8,44167.9567,43294.6407,2022-W07,2022-02-15 08:30:00+00:00,44167.9567,TP,0.01,3,S1_STACK
development,LONG,2022-02-15 08:45:00+00:00,43939.7,44445.00655,43566.21255,2022-W07,2022-02-15 14:30:00+00:00,44445.00655,TP,0.01,24,S1_STACK
development,LONG,2022-02-15 14:45:00+00:00,44341.3,44851.22495,43964.39895,2022-W07,2022-02-15 16:00:00+00:00,44190.3,OFF,-0.004905403089219327,5,S1_STACK
development,LONG,2022-02-15 16:15:00+00:00,44206.8,44715.17820000001,43831.0422,2022-W07,2022-02-15 16:30:00+00:00,44084.4,OFF,-0.00426880479926167,1,S1_STACK
development,LONG,2022-02-15 22:15:00+00:00,44101.0,44608.1615,43726.141500000005,2022-W07,2022-02-15 23:30:00+00:00,44608.1615,TP,0.01,6,S1_STACK
development,LONG,2022-02-15 23:45:00+00:00,44682.8,45196.652200000004,44302.9962,2022-W07,2022-02-16 00:15:00+00:00,44302.9962,SL,-0.01,3,S1_STACK
development,LONG,2022-02-16 00:30:00+00:00,44180.7,44688.77805,43805.16405,2022-W07,2022-02-16 01:15:00+00:00,44057.4,OFF,-0.004290811372386459,3,S1_STACK
development,SHORT,2022-02-19 22:00:00+00:00,39903.2,39444.3132,40242.377199999995,2022-W07,2022-02-19 22:45:00+00:00,40030.4,OFF,-0.004687714268529928,3,S1_STACK
development,SHORT,2022-02-19 23:00:00+00:00,39991.6,39531.6966,40331.5286,2022-W07,2022-02-19 23:15:00+00:00,40026.3,OFF,-0.002367682213264942,1,S1_STACK
development,SHORT,2022-02-20 01:00:00+00:00,39908.9,39449.94765,40248.12565,2022-W07,2022-02-20 02:00:00+00:00,39977.1,OFF,-0.0032088920015333464,4,S1_STACK
development,SHORT,2022-02-20 02:30:00+00:00,39950.9,39491.46465,40290.48265,2022-W07,2022-02-20 04:30:00+00:00,39491.46465,TP,0.01,9,S1_STACK
development,SHORT,2022-02-20 04:45:00+00:00,39600.0,39144.6,39936.6,2022-W07,2022-02-20 06:00:00+00:00,39144.6,TP,0.01,6,S1_STACK
development,SHORT,2022-02-20 06:15:00+00:00,38995.1,38546.65635,39326.55835,2022-W07,2022-02-20 08:15:00+00:00,38546.65635,TP,0.01,9,S1_STACK
development,SHORT,2022-02-20 08:30:00+00:00,38354.8,37913.719800000006,38680.815800000004,2022-W07,2022-02-20 09:00:00+00:00,37913.719800000006,TP,0.01,3,S1_STACK
development,SHORT,2022-02-20 09:15:00+00:00,38305.8,37865.2833,38631.399300000005,2022-W07,2022-02-20 15:45:00+00:00,38290.0,OFF,-0.0010875298257704822,26,S1_STACK
development,SHORT,2022-02-20 21:15:00+00:00,38170.4,37731.44040000001,38494.8484,2022-W07,2022-02-20 22:30:00+00:00,38296.7,OFF,-0.004808846645568186,5,S1_STACK
development,SHORT,2022-02-21 13:15:00+00:00,37645.5,37212.57675,37965.48675,2022-W08,2022-02-21 14:15:00+00:00,37965.48675,SL,-0.01,5,S1_STACK
development,SHORT,2022-02-21 18:45:00+00:00,37759.0,37324.7715,38079.951499999996,2022-W08,2022-02-21 18:45:00+00:00,38079.951499999996,SL,-0.01,1,S1_STACK
development,SHORT,2022-02-21 19:00:00+00:00,37721.1,37287.30735,38041.729349999994,2022-W08,2022-02-21 19:30:00+00:00,38041.729349999994,SL,-0.01,3,S1_STACK
development,SHORT,2022-02-21 19:45:00+00:00,37995.1,37558.15635,38318.05835,2022-W08,2022-02-21 20:30:00+00:00,38318.05835,SL,-0.01,4,S1_STACK
development,SHORT,2022-02-21 20:45:00+00:00,38362.2,37921.0347,38688.278699999995,2022-W08,2022-02-21 21:30:00+00:00,37921.0347,TP,0.01,4,S1_STACK
development,SHORT,2022-02-21 21:45:00+00:00,37780.0,37345.53,38101.13,2022-W08,2022-02-21 21:45:00+00:00,37345.53,TP,0.01,1,S1_STACK
development,SHORT,2022-02-21 22:00:00+00:00,37029.0,36603.1665,37343.7465,2022-W08,2022-02-21 22:00:00+00:00,37343.7465,SL,-0.01,1,S1_STACK
development,SHORT,2022-02-21 22:15:00+00:00,37378.2,36948.350699999995,37695.914699999994,2022-W08,2022-02-21 22:15:00+00:00,36948.350699999995,TP,0.01,1,S1_STACK
development,SHORT,2022-02-21 22:30:00+00:00,37099.8,36673.1523,37415.1483,2022-W08,2022-02-21 22:30:00+00:00,37415.1483,SL,-0.01,1,S1_STACK
development,SHORT,2022-02-21 22:45:00+00:00,37324.9,36895.66365,37642.16165,2022-W08,2022-02-21 22:45:00+00:00,37642.16165,SL,-0.01,1,S1_STACK
development,SHORT,2022-02-21 23:00:00+00:00,37525.5,37093.956750000005,37844.46675,2022-W08,2022-02-21 23:15:00+00:00,37093.956750000005,TP,0.01,2,S1_STACK
development,SHORT,2022-02-21 23:30:00+00:00,37175.0,36747.4875,37490.987499999996,2022-W08,2022-02-22 03:00:00+00:00,36747.4875,TP,0.01,15,S1_STACK
development,SHORT,2022-02-22 03:15:00+00:00,36401.5,35982.882750000004,36710.912749999996,2022-W08,2022-02-22 04:00:00+00:00,36710.912749999996,SL,-0.01,4,S1_STACK
development,SHORT,2022-02-22 04:15:00+00:00,36719.9,36297.621150000006,37032.01915,2022-W08,2022-02-22 05:45:00+00:00,37032.01915,SL,-0.01,7,S1_STACK
development,SHORT,2022-02-22 06:00:00+00:00,36725.7,36303.35445,37037.868449999994,2022-W08,2022-02-22 07:00:00+00:00,36842.3,OFF,-0.004674888429628541,4,S1_STACK
development,SHORT,2022-02-22 07:15:00+00:00,36792.0,36368.892,37104.731999999996,2022-W08,2022-02-22 08:15:00+00:00,36891.7,OFF,-0.004209828223526722,4,S1_STACK
development,SHORT,2022-02-23 21:00:00+00:00,37662.3,37229.18355,37982.42955,2022-W08,2022-02-23 22:00:00+00:00,37229.18355,TP,0.01,5,S1_STACK
development,SHORT,2022-02-23 22:15:00+00:00,37251.0,36822.6135,37567.633499999996,2022-W08,2022-02-23 22:30:00+00:00,37567.633499999996,SL,-0.01,2,S1_STACK
development,SHORT,2022-02-23 22:45:00+00:00,37489.9,37058.76615,37808.56415,2022-W08,2022-02-23 23:15:00+00:00,37058.76615,TP,0.01,3,S1_STACK
development,SHORT,2022-02-23 23:30:00+00:00,37258.1,36829.63185,37574.793849999995,2022-W08,2022-02-24 00:30:00+00:00,36829.63185,TP,0.01,5,S1_STACK
development,SHORT,2022-02-24 00:45:00+00:00,36871.4,36447.3789,37184.8069,2022-W08,2022-02-24 02:45:00+00:00,36447.3789,TP,0.01,9,S1_STACK
development,SHORT,2022-02-24 03:00:00+00:00,35889.2,35476.4742,36194.2582,2022-W08,2022-02-24 03:00:00+00:00,35476.4742,TP,0.01,1,S1_STACK
development,SHORT,2022-02-24 03:15:00+00:00,35503.7,35095.40745,35805.48144999999,2022-W08,2022-02-24 03:30:00+00:00,35095.40745,TP,0.01,2,S1_STACK
development,SHORT,2022-02-24 03:45:00+00:00,34857.8,34456.935300000005,35154.0913,2022-W08,2022-02-24 03:45:00+00:00,35154.0913,SL,-0.01,1,S1_STACK
development,SHORT,2022-02-24 04:00:00+00:00,34907.8,34506.36030000001,35204.5163,2022-W08,2022-02-24 05:30:00+00:00,34506.36030000001,TP,0.01,7,S1_STACK
development,SHORT,2022-02-24 05:45:00+00:00,34405.6,34009.9356,34698.0476,2022-W08,2022-02-24 05:45:00+00:00,34698.0476,SL,-0.01,1,S1_STACK
development,SHORT,2022-02-24 06:00:00+00:00,34658.1,34259.53185,34952.693849999996,2022-W08,2022-02-24 06:00:00+00:00,34952.693849999996,SL,-0.01,1,S1_STACK
development,SHORT,2022-02-24 06:15:00+00:00,34865.1,34464.15135,35161.453349999996,2022-W08,2022-02-24 07:30:00+00:00,34464.15135,TP,0.01,6,S1_STACK
development,SHORT,2022-02-24 07:45:00+00:00,34942.1,34540.26585,35239.10785,2022-W08,2022-02-24 07:45:00+00:00,35239.10785,SL,-0.01,1,S1_STACK
development,LONG,2022-03-02 00:00:00+00:00,44393.6,44904.1264,44016.2544,2022-W09,2022-03-02 00:30:00+00:00,44016.2544,SL,-0.01,3,S1_STACK
development,LONG,2022-03-02 00:45:00+00:00,44134.8,44642.35020000001,43759.654200000004,2022-W09,2022-03-02 01:30:00+00:00,43908.9,OFF,-0.006618409962206693,3,S1_STACK
development,LONG,2022-03-02 02:15:00+00:00,44065.2,44571.9498,43690.6458,2022-W09,2022-03-02 02:30:00+00:00,44012.9,OFF,-0.0026868776267892623,1,S1_STACK
development,LONG,2022-03-02 03:30:00+00:00,44138.5,44646.09275,43763.32275,2022-W09,2022-03-02 05:30:00+00:00,44131.4,OFF,-0.0016608573014487691,8,S1_STACK
development,LONG,2022-03-02 05:45:00+00:00,44240.6,44749.3669,43864.5549,2022-W09,2022-03-02 06:15:00+00:00,44167.0,OFF,-0.0031636302400961922,2,S1_STACK
development,LONG,2022-03-02 11:15:00+00:00,44172.0,44679.978,43796.538,2022-W09,2022-03-02 12:30:00+00:00,43926.4,OFF,-0.007060083310694574,5,S1_STACK
development,LONG,2022-03-02 15:30:00+00:00,44378.2,44888.5493,44000.9853,2022-W09,2022-03-02 16:00:00+00:00,44000.9853,SL,-0.01,3,S1_STACK
development,LONG,2022-03-02 16:15:00+00:00,44356.0,44866.094000000005,43978.974,2022-W09,2022-03-02 17:45:00+00:00,43978.974,SL,-0.01,7,S1_STACK
development,SHORT,2022-03-07 21:00:00+00:00,37560.5,37128.55425,37879.76425,2022-W10,2022-03-07 21:00:00+00:00,37879.76425,SL,-0.01,1,S1_STACK
development,SHORT,2022-03-07 21:15:00+00:00,37781.5,37347.01275,38102.64275,2022-W10,2022-03-07 21:15:00+00:00,38102.64275,SL,-0.01,1,S1_STACK
development,SHORT,2022-03-07 21:30:00+00:00,37760.0,37325.76,38080.96,2022-W10,2022-03-07 22:00:00+00:00,38080.96,SL,-0.01,3,S1_STACK
development,SHORT,2022-03-07 22:15:00+00:00,38113.9,37675.59015,38437.86815,2022-W10,2022-03-07 22:30:00+00:00,38137.0,OFF,-0.0021060780974919134,1,S1_STACK
development,SHORT,2022-03-11 04:00:00+00:00,38703.1,38258.01435,39032.076349999996,2022-W10,2022-03-11 06:00:00+00:00,38748.7,OFF,-0.002678200195849799,8,S1_STACK
development,SHORT,2022-03-11 20:00:00+00:00,38776.0,38330.076,39105.596,2022-W10,2022-03-11 20:45:00+00:00,38330.076,TP,0.01,4,S1_STACK
development,SHORT,2022-03-11 21:00:00+00:00,38345.9,37904.922150000006,38671.840149999996,2022-W10,2022-03-11 21:00:00+00:00,38671.840149999996,SL,-0.01,1,S1_STACK
development,SHORT,2022-03-11 21:15:00+00:00,38691.0,38246.0535,39019.8735,2022-W10,2022-03-11 21:30:00+00:00,38821.1,OFF,-0.0048625390917784155,1,S1_STACK
development,SHORT,2022-03-13 00:00:00+00:00,38792.7,38346.58395,39122.43794999999,2022-W10,2022-03-13 01:15:00+00:00,39075.8,OFF,-0.008797764785642702,5,S1_STACK
development,SHORT,2022-03-13 01:45:00+00:00,39030.0,38581.155,39361.755,2022-W10,2022-03-13 02:15:00+00:00,39097.2,OFF,-0.003221752498078377,2,S1_STACK
development,SHORT,2022-03-13 12:00:00+00:00,38727.3,38281.936050000004,39056.48205,2022-W10,2022-03-13 14:30:00+00:00,38853.8,OFF,-0.004766429624580125,10,S1_STACK
development,SHORT,2022-03-13 15:00:00+00:00,38817.3,38370.90105000001,39147.24705,2022-W10,2022-03-13 15:15:00+00:00,39013.4,OFF,-0.006551871201757984,1,S1_STACK
development,SHORT,2022-03-13 20:15:00+00:00,38670.9,38226.18465,38999.60265,2022-W10,2022-03-13 22:45:00+00:00,38226.18465,TP,0.01,11,S1_STACK
development,SHORT,2022-03-13 23:00:00+00:00,37704.0,37270.404,38024.484,2022-W10,2022-03-14 01:00:00+00:00,38024.484,SL,-0.01,9,S1_STACK
development,SHORT,2022-03-14 01:15:00+00:00,38137.7,37699.11645,38461.870449999995,2022-W11,2022-03-14 03:45:00+00:00,38107.3,OFF,-0.0007028884804277089,10,S1_STACK
development,LONG,2022-03-18 18:00:00+00:00,41634.6,42113.3979,41280.7059,2022-W11,2022-03-18 20:00:00+00:00,42113.3979,TP,0.01,9,S1_STACK
development,LONG,2022-03-18 20:15:00+00:00,41930.0,42412.195,41573.595,2022-W11,2022-03-18 22:45:00+00:00,41674.6,OFF,-0.007591104221321308,10,S1_STACK
development,LONG,2022-03-18 23:15:00+00:00,41796.4,42277.058600000004,41441.130600000004,2022-W11,2022-03-19 00:00:00+00:00,41751.6,OFF,-0.002571862648457822,3,S1_STACK
development,LONG,2022-03-19 00:15:00+00:00,41779.9,42260.368850000006,41424.77085,2022-W11,2022-03-19 01:30:00+00:00,41751.1,OFF,-0.0021893266857987968,5,S1_STACK
development,LONG,2022-03-19 05:45:00+00:00,41781.4,42261.8861,41426.25810000001,2022-W11,2022-03-19 06:00:00+00:00,41733.4,OFF,-0.0026488365636384,1,S1_STACK
development,LONG,2022-03-19 11:45:00+00:00,41754.8,42234.980200000005,41399.88420000001,2022-W11,2022-03-19 14:00:00+00:00,41714.8,OFF,-0.00245797369404238,9,S1_STACK
development,LONG,2022-03-19 14:30:00+00:00,41732.0,42211.918000000005,41377.278,2022-W11,2022-03-19 17:30:00+00:00,41815.7,OFF,0.0005056551327518601,12,S1_STACK
development,LONG,2022-03-19 17:45:00+00:00,41841.9,42323.08185,41486.243850000006,2022-W11,2022-03-19 20:30:00+00:00,42323.08185,TP,0.01,12,S1_STACK
development,LONG,2022-03-19 20:45:00+00:00,42234.9,42720.601350000004,41875.90335,2022-W11,2022-03-19 22:00:00+00:00,41875.90335,SL,-0.01,6,S1_STACK
development,LONG,2022-03-20 00:15:00+00:00,42249.1,42734.96465,41889.98265,2022-W11,2022-03-20 00:45:00+00:00,42020.1,OFF,-0.0069202338037969695,2,S1_STACK
development,LONG,2022-03-20 07:15:00+00:00,41911.1,42393.07765,41554.85565,2022-W11,2022-03-20 07:30:00+00:00,41880.2,OFF,-0.002237274850815206,1,S1_STACK
development,LONG,2022-03-22 12:00:00+00:00,42976.9,43471.13435000001,42611.59635000001,2022-W12,2022-03-22 15:00:00+00:00,42739.6,OFF,-0.007021570890408611,12,S1_STACK
development,LONG,2022-03-22 21:45:00+00:00,42792.0,43284.108,42428.268000000004,2022-W12,2022-03-22 22:15:00+00:00,42539.8,OFF,-0.00739362497663104,2,S1_STACK
development,LONG,2022-03-22 22:30:00+00:00,42593.2,43083.0218,42231.1578,2022-W12,2022-03-22 22:45:00+00:00,42483.4,OFF,-0.004077876280720814,1,S1_STACK
development,LONG,2022-03-23 22:00:00+00:00,42358.3,42845.420450000005,41998.25445000001,2022-W12,2022-03-23 23:45:00+00:00,42845.420450000005,TP,0.01,8,S1_STACK
development,LONG,2022-03-24 00:00:00+00:00,42867.8,43360.77970000001,42503.42370000001,2022-W12,2022-03-24 04:00:00+00:00,42696.3,OFF,-0.0055006718329375075,16,S1_STACK
development,LONG,2022-03-24 04:15:00+00:00,42772.4,43264.282600000006,42408.8346,2022-W12,2022-03-24 05:15:00+00:00,42863.6,OFF,0.0006322161019723395,4,S1_STACK
development,LONG,2022-03-24 06:00:00+00:00,42986.6,43480.9459,42621.2139,2022-W12,2022-03-24 06:15:00+00:00,43480.9459,TP,0.01,2,S1_STACK
development,LONG,2022-03-24 06:30:00+00:00,43192.3,43689.011450000005,42825.16545000001,2022-W12,2022-03-24 09:30:00+00:00,42825.16545000001,SL,-0.01,13,S1_STACK
development,LONG,2022-03-24 09:45:00+00:00,42984.8,43479.1252,42619.429200000006,2022-W12,2022-03-24 10:15:00+00:00,42901.4,OFF,-0.0034402207291879803,2,S1_STACK
development,LONG,2022-03-24 15:00:00+00:00,43562.0,44062.963,43191.723000000005,2022-W12,2022-03-24 16:00:00+00:00,44062.963,TP,0.01,5,S1_STACK
development,LONG,2022-03-24 16:15:00+00:00,43905.0,44409.9075,43531.8075,2022-W12,2022-03-24 21:00:00+00:00,43849.0,OFF,-0.0027754811524883225,19,S1_STACK
development,LONG,2022-03-24 22:45:00+00:00,44023.7,44529.97255,43649.49855,2022-W12,2022-03-24 23:00:00+00:00,43926.8,OFF,-0.0037010871416985323,1,S1_STACK
development,LONG,2022-03-24 23:45:00+00:00,43951.2,44456.6388,43577.614799999996,2022-W12,2022-03-25 00:15:00+00:00,43890.4,OFF,-0.002883352445439412,2,S1_STACK
development,LONG,2022-03-25 01:15:00+00:00,43997.4,44503.37010000001,43623.4221,2022-W12,2022-03-25 02:45:00+00:00,43898.9,OFF,-0.003738768654511447,6,S1_STACK
development,LONG,2022-03-25 05:00:00+00:00,44082.7,44589.65105,43707.99705,2022-W12,2022-03-25 07:45:00+00:00,43971.0,OFF,-0.004033873832591848,11,S1_STACK
development,LONG,2022-03-25 10:15:00+00:00,44090.4,44597.439600000005,43715.6316,2022-W12,2022-03-25 11:30:00+00:00,44597.439600000005,TP,0.01,6,S1_STACK
development,LONG,2022-03-25 11:45:00+00:00,44508.5,45020.34775,44130.17775,2022-W12,2022-03-25 13:45:00+00:00,45020.34775,TP,0.01,9,S1_STACK
development,LONG,2022-03-25 14:00:00+00:00,44969.9,45487.053850000004,44587.65585,2022-W12,2022-03-25 15:15:00+00:00,44587.65585,SL,-0.01,6,S1_STACK
development,LONG,2022-03-25 21:00:00+00:00,44525.1,45037.13865,44146.63665,2022-W12,2022-03-25 22:30:00+00:00,44350.8,OFF,-0.005414645896359481,6,S1_STACK
development,LONG,2022-03-26 08:00:00+00:00,44482.8,44994.35220000001,44104.696200000006,2022-W12,2022-03-26 09:15:00+00:00,44414.8,OFF,-0.0030286807485139775,5,S1_STACK
development,LONG,2022-03-26 09:30:00+00:00,44454.4,44965.62560000001,44076.5376,2022-W12,2022-03-26 09:45:00+00:00,44415.8,OFF,-0.0023683054995680673,1,S1_STACK
development,LONG,2022-03-26 10:00:00+00:00,44455.2,44966.4348,44077.330799999996,2022-W12,2022-03-26 10:15:00+00:00,44424.9,OFF,-0.002181585056416245,1,S1_STACK
development,LONG,2022-03-26 22:00:00+00:00,44417.3,44928.09895000001,44039.75295,2022-W12,2022-03-26 22:45:00+00:00,44398.1,OFF,-0.001932264005241323,3,S1_STACK
development,LONG,2022-03-27 00:00:00+00:00,44489.3,45000.92695000001,44111.14095000001,2022-W12,2022-03-27 04:30:00+00:00,44565.0,OFF,0.00020153272809403508,18,S1_STACK
development,LONG,2022-03-27 05:15:00+00:00,44634.1,45147.39215,44254.71015,2022-W12,2022-03-27 05:30:00+00:00,44675.3,OFF,-0.0005769389323408412,1,S1_STACK
development,LONG,2022-03-27 08:00:00+00:00,44719.9,45234.178850000004,44339.78085,2022-W12,2022-03-27 08:30:00+00:00,44593.2,OFF,-0.0043331905930023545,2,S1_STACK
development,LONG,2022-03-27 14:30:00+00:00,44690.8,45204.74420000001,44310.9282,2022-W12,2022-03-27 15:15:00+00:00,44542.5,OFF,-0.0048183563507478416,3,S1_STACK
development,LONG,2022-03-27 15:30:00+00:00,44800.0,45315.200000000004,44419.200000000004,2022-W12,2022-03-27 20:15:00+00:00,44766.6,OFF,-0.0022455357142857056,19,S1_STACK
development,LONG,2022-03-27 20:45:00+00:00,46174.9,46705.91135,45782.41335,2022-W12,2022-03-27 21:30:00+00:00,46705.91135,TP,0.01,4,S1_STACK
development,LONG,2022-03-27 21:45:00+00:00,46506.8,47041.62820000001,46111.49220000001,2022-W12,2022-03-27 22:15:00+00:00,47041.62820000001,TP,0.01,3,S1_STACK
development,LONG,2022-03-27 22:30:00+00:00,46789.5,47327.57925,46391.78925,2022-W12,2022-03-28 00:30:00+00:00,47327.57925,TP,0.01,9,S1_STACK
development,LONG,2022-03-28 00:45:00+00:00,47100.0,47641.65,46699.65,2022-W13,2022-03-28 01:30:00+00:00,46699.65,SL,-0.01,4,S1_STACK
development,LONG,2022-03-28 01:45:00+00:00,46790.3,47328.388450000006,46392.58245,2022-W13,2022-03-28 05:00:00+00:00,47328.388450000006,TP,0.01,14,S1_STACK
development,LONG,2022-03-28 05:15:00+00:00,47287.5,47831.30625,46885.55625,2022-W13,2022-03-28 06:00:00+00:00,46885.55625,SL,-0.01,4,S1_STACK
development,LONG,2022-03-28 07:15:00+00:00,47057.5,47598.661250000005,46657.51125,2022-W13,2022-03-28 07:30:00+00:00,46980.0,OFF,-0.0031469213196621535,1,S1_STACK
development,LONG,2022-03-28 10:00:00+00:00,47135.2,47677.2548,46734.5508,2022-W13,2022-03-28 13:45:00+00:00,47677.2548,TP,0.01,16,S1_STACK
development,LONG,2022-03-28 14:00:00+00:00,47698.9,48247.43735000001,47293.459350000005,2022-W13,2022-03-28 16:15:00+00:00,47293.459350000005,SL,-0.01,10,S1_STACK
development,LONG,2022-03-28 16:45:00+00:00,47468.6,48014.488900000004,47065.1169,2022-W13,2022-03-28 17:15:00+00:00,47342.0,OFF,-0.00416702620258441,2,S1_STACK
