local_date,partition,london_open_utc,ny_open_utc,ny_close_utc,london_utc_offset_hours,ny_utc_offset_hours,reference_minutes,reference_bars,duration_regime,H,L,R,qualified,reason,hi_visits,lo_visits,k1_start,k1_signal,leave,leave_start,leave_ts,terminal,terminal_start,minutes_leave_to_h2
2020-06-15,external,2020-06-15 07:00:00+00:00,2020-06-15 13:30:00+00:00,2020-06-15 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,15.998,15.671,0.32699999999999996,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-06-15 14:00:00+00:00,
2020-06-16,external,2020-06-16 07:00:00+00:00,2020-06-16 13:30:00+00:00,2020-06-16 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,16.537,16.273,0.26399999999999935,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-06-16 14:50:00+00:00,
2020-06-17,external,2020-06-17 07:00:00+00:00,2020-06-17 13:30:00+00:00,2020-06-17 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,16.66,16.435,0.22500000000000142,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2020-06-17 13:30:00+00:00,
2020-06-18,external,2020-06-18 07:00:00+00:00,2020-06-18 13:30:00+00:00,2020-06-18 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,16.51,16.27,0.240000000000002,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2020-06-18 13:30:00+00:00,
2020-06-19,external,2020-06-19 07:00:00+00:00,2020-06-19 13:30:00+00:00,2020-06-19 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,16.194,15.957,0.23699999999999832,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2020-06-19 18:30:00+00:00,
2020-06-22,external,2020-06-22 07:00:00+00:00,2020-06-22 13:30:00+00:00,2020-06-22 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,16.4,16.201,0.19899999999999807,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-06-22 16:50:00+00:00,
2020-06-23,external,2020-06-23 07:00:00+00:00,2020-06-23 13:30:00+00:00,2020-06-23 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,16.456,16.291,0.16499999999999915,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-06-23 14:10:00+00:00,
2020-06-24,external,2020-06-24 07:00:00+00:00,2020-06-24 13:30:00+00:00,2020-06-24 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,16.62,16.01,0.6099999999999994,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2020-06-24 15:40:00+00:00,
2020-06-25,external,2020-06-25 07:00:00+00:00,2020-06-25 13:30:00+00:00,2020-06-25 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,16.093,15.795,0.29800000000000004,False,NO_K1,0,0,,,False,,,NO_K1,,
2020-06-26,external,2020-06-26 07:00:00+00:00,2020-06-26 13:30:00+00:00,2020-06-26 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,15.9,15.595,0.3049999999999997,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2020-06-26 14:20:00+00:00,
2020-06-29,external,2020-06-29 07:00:00+00:00,2020-06-29 13:30:00+00:00,2020-06-29 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,15.461,15.203,0.2580000000000009,True,,1,0,2020-06-29 14:25:00+00:00,2020-06-29 14:30:00+00:00,True,2020-06-29 14:30:00+00:00,2020-06-29 14:35:00+00:00,NO_H2_BY_END,,
2020-06-30,external,2020-06-30 07:00:00+00:00,2020-06-30 13:30:00+00:00,2020-06-30 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,15.494,15.272,0.22199999999999953,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-06-30 16:50:00+00:00,
2020-07-01,external,2020-07-01 07:00:00+00:00,2020-07-01 13:30:00+00:00,2020-07-01 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,15.795,15.382,0.41300000000000026,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-07-01 13:40:00+00:00,
2020-07-02,external,2020-07-02 07:00:00+00:00,2020-07-02 13:30:00+00:00,2020-07-02 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,15.829,15.639,0.19000000000000128,True,,1,0,2020-07-02 13:35:00+00:00,2020-07-02 13:40:00+00:00,False,,,BREAK_DURING_K1,2020-07-02 13:40:00+00:00,
2020-07-03,external,2020-07-03 07:00:00+00:00,2020-07-03 13:30:00+00:00,2020-07-03 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,15.498,15.302,0.19599999999999973,False,NO_K1,0,0,,,False,,,NO_K1,,
2020-07-06,external,2020-07-06 07:00:00+00:00,2020-07-06 13:30:00+00:00,2020-07-06 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,15.874,15.63,0.24399999999999977,True,,1,0,2020-07-06 16:10:00+00:00,2020-07-06 16:15:00+00:00,True,2020-07-06 16:15:00+00:00,2020-07-06 16:20:00+00:00,NO_H2_BY_END,,
2020-07-07,external,2020-07-07 07:00:00+00:00,2020-07-07 13:30:00+00:00,2020-07-07 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,16.544,16.079,0.46499999999999986,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-07-07 13:30:00+00:00,
2020-07-08,external,2020-07-08 07:00:00+00:00,2020-07-08 13:30:00+00:00,2020-07-08 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,17.391,16.801,0.5899999999999999,True,,1,0,2020-07-08 13:40:00+00:00,2020-07-08 13:45:00+00:00,True,2020-07-08 13:45:00+00:00,2020-07-08 13:50:00+00:00,H2_ARRIVAL,2020-07-08 13:50:00+00:00,5.0
2020-07-09,external,2020-07-09 07:00:00+00:00,2020-07-09 13:30:00+00:00,2020-07-09 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,17.223,16.895,0.3279999999999994,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-07-09 14:50:00+00:00,
2020-07-10,external,2020-07-10 07:00:00+00:00,2020-07-10 13:30:00+00:00,2020-07-10 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,16.762,16.455,0.30700000000000216,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-07-10 14:15:00+00:00,
2020-07-13,external,2020-07-13 07:00:00+00:00,2020-07-13 13:30:00+00:00,2020-07-13 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,18.98,17.979,1.0010000000000012,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-07-13 13:30:00+00:00,
2020-07-14,external,2020-07-14 07:00:00+00:00,2020-07-14 13:30:00+00:00,2020-07-14 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,18.466,17.7,0.7660000000000018,False,NO_K1,0,0,,,False,,,NO_K1,,
2020-07-15,external,2020-07-15 07:00:00+00:00,2020-07-15 13:30:00+00:00,2020-07-15 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,18.012,17.412,0.6000000000000014,False,NO_K1,0,0,,,False,,,NO_K1,,
2020-07-16,external,2020-07-16 07:00:00+00:00,2020-07-16 13:30:00+00:00,2020-07-16 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,17.192,16.426,0.7660000000000018,False,NO_K1,0,0,,,False,,,NO_K1,,
2020-07-17,external,2020-07-17 07:00:00+00:00,2020-07-17 13:30:00+00:00,2020-07-17 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,17.484,17.259,0.22500000000000142,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-07-17 14:30:00+00:00,
2020-07-20,external,2020-07-20 07:00:00+00:00,2020-07-20 13:30:00+00:00,2020-07-20 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,18.224,17.73,0.4939999999999998,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-07-20 13:45:00+00:00,
2020-07-21,external,2020-07-21 07:00:00+00:00,2020-07-21 13:30:00+00:00,2020-07-21 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,17.99,17.585,0.4049999999999976,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2020-07-21 17:10:00+00:00,
2020-07-22,external,2020-07-22 07:00:00+00:00,2020-07-22 13:30:00+00:00,2020-07-22 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,17.684,17.448,0.23600000000000065,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-07-22 14:45:00+00:00,
2020-07-23,external,2020-07-23 07:00:00+00:00,2020-07-23 13:30:00+00:00,2020-07-23 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,18.315,18.15,0.1650000000000027,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-07-23 13:50:00+00:00,
2020-07-24,external,2020-07-24 07:00:00+00:00,2020-07-24 13:30:00+00:00,2020-07-24 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,18.55,18.261,0.2890000000000015,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-07-24 14:15:00+00:00,
2020-07-27,external,2020-07-27 07:00:00+00:00,2020-07-27 13:30:00+00:00,2020-07-27 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,19.55,19.088,0.46199999999999974,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-07-27 13:55:00+00:00,
2020-07-28,external,2020-07-28 07:00:00+00:00,2020-07-28 13:30:00+00:00,2020-07-28 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,20.394,19.48,0.9139999999999979,True,,1,0,2020-07-28 15:55:00+00:00,2020-07-28 16:00:00+00:00,True,2020-07-28 16:05:00+00:00,2020-07-28 16:10:00+00:00,H2_ARRIVAL,2020-07-28 16:10:00+00:00,5.0
2020-07-29,external,2020-07-29 07:00:00+00:00,2020-07-29 13:30:00+00:00,2020-07-29 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,20.245,19.933,0.31200000000000117,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2020-07-29 14:55:00+00:00,
2020-07-30,external,2020-07-30 07:00:00+00:00,2020-07-30 13:30:00+00:00,2020-07-30 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,19.92,19.521,0.3990000000000009,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-07-30 18:55:00+00:00,
2020-07-31,external,2020-07-31 07:00:00+00:00,2020-07-31 13:30:00+00:00,2020-07-31 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,20.88,20.51,0.36999999999999744,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-07-31 15:55:00+00:00,
2020-08-03,external,2020-08-03 07:00:00+00:00,2020-08-03 13:30:00+00:00,2020-08-03 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,22.562,21.23,1.3320000000000007,False,NO_K1,0,0,,,False,,,NO_K1,,
2020-08-04,external,2020-08-04 07:00:00+00:00,2020-08-04 13:30:00+00:00,2020-08-04 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,22.326,21.439,0.8870000000000005,False,NO_K1,0,0,,,False,,,NO_K1,,
2020-08-05,external,2020-08-05 07:00:00+00:00,2020-08-05 13:30:00+00:00,2020-08-05 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,23.55,22.907,0.6430000000000007,False,NO_K1,0,0,,,False,,,NO_K1,,
2020-08-06,external,2020-08-06 07:00:00+00:00,2020-08-06 13:30:00+00:00,2020-08-06 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,23.178,22.852,0.3260000000000005,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-08-06 13:30:00+00:00,
2020-08-07,external,2020-08-07 07:00:00+00:00,2020-08-07 13:30:00+00:00,2020-08-07 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,23.0,22.57,0.4299999999999997,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2020-08-07 14:15:00+00:00,
2020-08-10,external,2020-08-10 07:00:00+00:00,2020-08-10 13:30:00+00:00,2020-08-10 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,22.686,22.0,0.6859999999999999,False,NO_K1,0,0,,,False,,,NO_K1,,
2020-08-11,external,2020-08-11 07:00:00+00:00,2020-08-11 13:30:00+00:00,2020-08-11 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,22.332,21.434,0.8979999999999997,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2020-08-11 15:05:00+00:00,
2020-08-12,external,2020-08-12 07:00:00+00:00,2020-08-12 13:30:00+00:00,2020-08-12 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,21.987,20.86,1.126999999999999,True,,1,0,2020-08-12 13:45:00+00:00,2020-08-12 13:50:00+00:00,False,,,BREAK_DURING_K1,2020-08-12 13:55:00+00:00,
2020-08-13,external,2020-08-13 07:00:00+00:00,2020-08-13 13:30:00+00:00,2020-08-13 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,21.442,20.669,0.7729999999999997,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-08-13 17:15:00+00:00,
2020-08-14,external,2020-08-14 07:00:00+00:00,2020-08-14 13:30:00+00:00,2020-08-14 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,23.356,21.273,2.083000000000002,False,NO_K1,0,0,,,False,,,NO_K1,,
2020-08-17,external,2020-08-17 07:00:00+00:00,2020-08-17 13:30:00+00:00,2020-08-17 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,23.314,22.94,0.3739999999999988,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-08-17 14:55:00+00:00,
2020-08-18,external,2020-08-18 07:00:00+00:00,2020-08-18 13:30:00+00:00,2020-08-18 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,23.625,23.11,0.5150000000000006,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-08-18 13:35:00+00:00,
2020-08-19,external,2020-08-19 07:00:00+00:00,2020-08-19 13:30:00+00:00,2020-08-19 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,22.873,22.347,0.5259999999999998,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2020-08-19 15:15:00+00:00,
2020-08-20,external,2020-08-20 07:00:00+00:00,2020-08-20 13:30:00+00:00,2020-08-20 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,23.3,22.182,1.118000000000002,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-08-20 15:50:00+00:00,
2020-08-21,external,2020-08-21 07:00:00+00:00,2020-08-21 13:30:00+00:00,2020-08-21 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,23.106,22.262,0.8440000000000012,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2020-08-21 17:00:00+00:00,
2020-08-24,external,2020-08-24 07:00:00+00:00,2020-08-24 13:30:00+00:00,2020-08-24 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,23.002,22.408,0.5939999999999976,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2020-08-24 18:15:00+00:00,
2020-08-25,external,2020-08-25 07:00:00+00:00,2020-08-25 13:30:00+00:00,2020-08-25 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,22.513,21.975,0.5380000000000003,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2020-08-25 13:50:00+00:00,
2020-08-26,external,2020-08-26 07:00:00+00:00,2020-08-26 13:30:00+00:00,2020-08-26 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,22.492,21.73,0.7620000000000005,True,,1,0,2020-08-26 17:40:00+00:00,2020-08-26 17:45:00+00:00,True,2020-08-26 17:55:00+00:00,2020-08-26 18:00:00+00:00,H2_ARRIVAL,2020-08-26 18:00:00+00:00,5.0
2020-08-27,external,2020-08-27 07:00:00+00:00,2020-08-27 13:30:00+00:00,2020-08-27 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,22.923,22.151,0.7719999999999985,True,,1,0,2020-08-27 13:30:00+00:00,2020-08-27 13:35:00+00:00,True,2020-08-27 13:35:00+00:00,2020-08-27 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,2020-08-27 17:00:00+00:00,
2020-08-28,external,2020-08-28 07:00:00+00:00,2020-08-28 13:30:00+00:00,2020-08-28 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,23.232,22.66,0.5719999999999992,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2020-08-28 14:35:00+00:00,
2020-08-31,external,2020-08-31 07:00:00+00:00,2020-08-31 13:30:00+00:00,2020-08-31 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,23.498,23.111,0.38700000000000045,False,NO_K1,0,0,,,False,,,NO_K1,,
2020-09-01,external,2020-09-01 07:00:00+00:00,2020-09-01 13:30:00+00:00,2020-09-01 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,23.8,22.978,0.8219999999999992,True,,1,0,2020-09-01 14:55:00+00:00,2020-09-01 15:00:00+00:00,True,2020-09-01 15:15:00+00:00,2020-09-01 15:20:00+00:00,H2_ARRIVAL,2020-09-01 17:30:00+00:00,135.0
2020-09-02,external,2020-09-02 07:00:00+00:00,2020-09-02 13:30:00+00:00,2020-09-02 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,25.908,23.0,2.9080000000000013,False,NO_K1,0,0,,,False,,,NO_K1,,
2020-09-03,external,2020-09-03 07:00:00+00:00,2020-09-03 13:30:00+00:00,2020-09-03 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,24.997,21.785,3.2119999999999997,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2020-09-03 15:35:00+00:00,
2020-09-04,external,2020-09-04 07:00:00+00:00,2020-09-04 13:30:00+00:00,2020-09-04 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,21.767,19.7,2.067,True,,1,0,2020-09-04 13:30:00+00:00,2020-09-04 13:35:00+00:00,False,,,BREAK_DURING_K1,2020-09-04 13:35:00+00:00,
2020-09-07,external,2020-09-07 07:00:00+00:00,2020-09-07 13:30:00+00:00,2020-09-07 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,22.54,19.911,2.628999999999998,False,NO_K1,0,0,,,False,,,NO_K1,,
2020-09-08,external,2020-09-08 07:00:00+00:00,2020-09-08 13:30:00+00:00,2020-09-08 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,22.748,21.25,1.498000000000001,True,,1,0,2020-09-08 14:20:00+00:00,2020-09-08 14:25:00+00:00,False,,,BREAK_DURING_K1,2020-09-08 14:25:00+00:00,
2020-09-09,external,2020-09-09 07:00:00+00:00,2020-09-09 13:30:00+00:00,2020-09-09 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,23.983,23.206,0.777000000000001,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2020-09-09 14:15:00+00:00,
2020-09-10,external,2020-09-10 07:00:00+00:00,2020-09-10 13:30:00+00:00,2020-09-10 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,25.497,24.057,1.4400000000000013,True,,1,0,2020-09-10 14:00:00+00:00,2020-09-10 14:05:00+00:00,True,2020-09-10 14:05:00+00:00,2020-09-10 14:10:00+00:00,NO_H2_BY_END,,
2020-09-11,external,2020-09-11 07:00:00+00:00,2020-09-11 13:30:00+00:00,2020-09-11 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,24.25,23.178,1.0719999999999992,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-09-11 13:30:00+00:00,
2020-09-14,external,2020-09-14 07:00:00+00:00,2020-09-14 13:30:00+00:00,2020-09-14 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,32.999,29.699,3.3000000000000007,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-09-14 15:35:00+00:00,
2020-09-15,external,2020-09-15 07:00:00+00:00,2020-09-15 13:30:00+00:00,2020-09-15 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,29.678,27.884,1.7940000000000005,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2020-09-15 14:50:00+00:00,
2020-09-16,external,2020-09-16 07:00:00+00:00,2020-09-16 13:30:00+00:00,2020-09-16 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,27.679,26.575,1.1039999999999992,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-09-16 13:30:00+00:00,
2020-09-17,external,2020-09-17 07:00:00+00:00,2020-09-17 13:30:00+00:00,2020-09-17 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,27.202,26.162,1.0400000000000027,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-09-17 16:15:00+00:00,
2020-09-18,external,2020-09-18 07:00:00+00:00,2020-09-18 13:30:00+00:00,2020-09-18 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,28.824,27.225,1.5990000000000002,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-09-18 17:05:00+00:00,
2020-09-21,external,2020-09-21 07:00:00+00:00,2020-09-21 13:30:00+00:00,2020-09-21 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,26.34,23.24,3.1000000000000014,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-09-21 14:25:00+00:00,
2020-09-22,external,2020-09-22 07:00:00+00:00,2020-09-22 13:30:00+00:00,2020-09-22 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,24.594,22.86,1.7340000000000018,False,NO_K1,0,0,,,False,,,NO_K1,,
2020-09-23,external,2020-09-23 07:00:00+00:00,2020-09-23 13:30:00+00:00,2020-09-23 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,24.1,23.029,1.0710000000000015,True,,1,0,2020-09-23 13:30:00+00:00,2020-09-23 13:35:00+00:00,False,,,BREAK_DURING_K1,2020-09-23 13:45:00+00:00,
2020-09-24,external,2020-09-24 07:00:00+00:00,2020-09-24 13:30:00+00:00,2020-09-24 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,24.173,23.204,0.9689999999999976,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-09-24 16:05:00+00:00,
2020-09-25,external,2020-09-25 07:00:00+00:00,2020-09-25 13:30:00+00:00,2020-09-25 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,24.589,23.726,0.8629999999999995,True,,1,0,2020-09-25 15:45:00+00:00,2020-09-25 15:50:00+00:00,True,2020-09-25 15:50:00+00:00,2020-09-25 15:55:00+00:00,H2_ARRIVAL,2020-09-25 17:45:00+00:00,115.0
2020-09-28,external,2020-09-28 07:00:00+00:00,2020-09-28 13:30:00+00:00,2020-09-28 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,26.99,25.83,1.1600000000000001,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-09-28 15:35:00+00:00,
2020-09-29,external,2020-09-29 07:00:00+00:00,2020-09-29 13:30:00+00:00,2020-09-29 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,28.64,27.532,1.1080000000000005,False,NO_K1,0,0,,,False,,,NO_K1,,
2020-09-30,external,2020-09-30 07:00:00+00:00,2020-09-30 13:30:00+00:00,2020-09-30 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,28.528,27.78,0.7479999999999976,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-09-30 14:15:00+00:00,
2020-10-01,external,2020-10-01 07:00:00+00:00,2020-10-01 13:30:00+00:00,2020-10-01 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,29.161,28.504,0.657,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-10-01 14:05:00+00:00,
2020-10-02,external,2020-10-02 07:00:00+00:00,2020-10-02 13:30:00+00:00,2020-10-02 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,27.239,25.57,1.6690000000000005,True,,1,0,2020-10-02 16:25:00+00:00,2020-10-02 16:30:00+00:00,False,,,BREAK_DURING_K1,2020-10-02 16:30:00+00:00,
2020-10-05,external,2020-10-05 07:00:00+00:00,2020-10-05 13:30:00+00:00,2020-10-05 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,28.97,28.069,0.9009999999999998,False,NO_K1,0,0,,,False,,,NO_K1,,
2020-10-06,external,2020-10-06 07:00:00+00:00,2020-10-06 13:30:00+00:00,2020-10-06 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,28.92,28.062,0.8580000000000005,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2020-10-06 13:45:00+00:00,
2020-10-07,external,2020-10-07 07:00:00+00:00,2020-10-07 13:30:00+00:00,2020-10-07 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,27.557,26.836,0.7210000000000001,True,,1,0,2020-10-07 14:10:00+00:00,2020-10-07 14:15:00+00:00,True,2020-10-07 14:15:00+00:00,2020-10-07 14:20:00+00:00,H2_ARRIVAL,2020-10-07 14:35:00+00:00,20.0
2020-10-08,external,2020-10-08 07:00:00+00:00,2020-10-08 13:30:00+00:00,2020-10-08 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,27.546,26.51,1.0359999999999978,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2020-10-08 14:35:00+00:00,
2020-10-09,external,2020-10-09 07:00:00+00:00,2020-10-09 13:30:00+00:00,2020-10-09 20:00:00+00:00,1.0,-4.0,390,78,NORMAL_6H30,28.45,27.828,0.6219999999999999,True,,1,0,2020-10-09 14:45:00+00:00,2020-10-09 14:50:00+00:00,True,2020-10-09 14:50:00+00:00,2020-10-09 14:55:00+00:00,H2_ARRIVAL,2020-10-09 15:45:00+00:00,55.0
