role,partition,dev_block,execution_start,episode_class,loss_class,H,L,R,h2_exit_ts,has_reclaim,reclaim_ts,reclaim_min,initial_consecutive_closes_above_H,first_failure_min,max_close_R_before_first_failure,max_high_R_before_first_failure,max_adverse_R_before_first_failure,E40_before_first_failure,E40_eventually_after_reclaim,reclaim_failure_cycles
CLOCK_SUPPORT,reference_validation,,2025-06-14 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,145.85,142.84,3.009999999999991,2025-06-15 04:20:00+00:00,True,2025-06-15 04:25:00+00:00,5.0,10.0,50.0,0.1627906976744221,0.17940199335547963,0.05647840531561064,False,True,7.0
CLOCK_SUPPORT,reference_validation,,2025-06-15 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,152.92,146.88,6.039999999999992,2025-06-15 19:40:00+00:00,True,2025-06-16 01:35:00+00:00,355.0,68.0,,0.7450331125827825,0.8311258278145723,0.14238410596026263,True,True,1.0
CLOCK_SUPPORT,reference_validation,,2025-06-18 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,146.68,143.69,2.990000000000009,2025-06-19 01:05:00+00:00,True,2025-06-19 05:05:00+00:00,240.0,1.0,5.0,0.02675585284280396,0.13043478260869068,0.05685618729097505,False,False,2.0
CLOCK_SUPPORT,reference_validation,,2025-06-19 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,145.27,142.83,2.4399999999999977,2025-06-19 19:10:00+00:00,True,2025-06-19 19:10:00+00:00,0.0,5.0,25.0,0.17213114754097864,0.2131147540983534,0.08196721311476117,False,True,7.0
CLOCK_SUPPORT,reference_validation,,2025-06-24 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L0_NEVER_BREAK_REFERENCE_INVALIDATION,146.55,143.35,3.200000000000017,2025-06-25 02:20:00+00:00,False,,,,,,,,False,False,
CLOCK_SUPPORT,reference_validation,,2025-06-28 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,149.78,145.81,3.969999999999999,2025-06-29 02:50:00+00:00,True,2025-06-29 02:50:00+00:00,0.0,9.0,45.0,0.06801007556675323,0.08564231738035352,0.0377833753148629,False,False,2.0
CLOCK_SUPPORT,reference_validation,,2025-07-02 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,153.54,147.54,6.0,2025-07-02 21:25:00+00:00,True,2025-07-02 21:30:00+00:00,5.0,2.0,10.0,0.021666666666665908,0.05500000000000208,0.07499999999999811,False,False,8.0
CLOCK_SUPPORT,reference_validation,,2025-07-15 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,162.13,157.11,5.019999999999982,2025-07-15 19:00:00+00:00,True,2025-07-15 19:05:00+00:00,5.0,3.0,15.0,0.08565737051792996,0.13545816733067914,0.0537848605577655,False,True,7.0
CLOCK_SUPPORT,reference_validation,,2025-07-16 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,173.28,165.34,7.939999999999998,2025-07-17 01:20:00+00:00,True,2025-07-17 06:45:00+00:00,325.0,3.0,15.0,0.08186397984886724,0.09068010075566739,0.08438287153652238,False,False,1.0
CLOCK_SUPPORT,reference_validation,,2025-07-20 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L0_NEVER_BREAK_REFERENCE_INVALIDATION,183.25,180.03,3.219999999999999,2025-07-21 02:55:00+00:00,True,2025-07-21 02:55:00+00:00,0.0,88.0,,2.677018633540375,2.7546583850931703,0.0248447204968983,True,True,1.0
CLOCK_SUPPORT,reference_validation,,2025-07-22 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,205.17,196.89,8.280000000000001,2025-07-23 00:30:00+00:00,False,,,,,,,,False,False,
CLOCK_SUPPORT,reference_validation,,2025-07-27 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,189.7,184.8,4.899999999999977,2025-07-28 00:45:00+00:00,True,2025-07-28 00:50:00+00:00,5.0,1.0,5.0,0.026530612244902954,0.0714285714285764,0.16938775510203835,False,True,2.0
CLOCK_SUPPORT,reference_validation,,2025-08-03 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,162.25,160.27,1.9799999999999895,2025-08-03 19:30:00+00:00,True,2025-08-03 19:30:00+00:00,0.0,2.0,10.0,0.1010101010100958,0.15151515151515807,0.23737373737373804,False,True,4.0
CLOCK_SUPPORT,reference_validation,,2025-08-04 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,168.1,163.1,5.0,2025-08-05 02:15:00+00:00,True,2025-08-05 02:15:00+00:00,0.0,12.0,60.0,0.24800000000000183,0.2560000000000002,0.047999999999996136,False,False,2.0
CLOCK_SUPPORT,reference_validation,,2025-08-09 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,182.41,178.79,3.620000000000005,2025-08-09 20:35:00+00:00,True,2025-08-09 20:35:00+00:00,0.0,8.0,40.0,0.16298342541436536,0.29834254143646716,0.26243093922651584,False,True,5.0
CLOCK_SUPPORT,reference_validation,,2025-08-16 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,189.39,186.5,2.8899999999999864,2025-08-17 02:35:00+00:00,True,2025-08-17 02:35:00+00:00,0.0,115.0,,1.4083044982699102,1.4913494809688659,0.09688581314877995,True,True,1.0
CLOCK_SUPPORT,reference_validation,,2025-08-18 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,184.34,180.39,3.950000000000017,2025-08-18 19:10:00+00:00,True,2025-08-18 22:05:00+00:00,175.0,7.0,35.0,0.1189873417721511,0.14177215189873413,0.03544303797468713,False,False,3.0
CLOCK_SUPPORT,reference_validation,,2025-08-23 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,203.91,200.65,3.259999999999991,2025-08-23 20:40:00+00:00,True,2025-08-23 21:00:00+00:00,20.0,3.0,15.0,0.05521472392638262,0.09509202453987826,0.1104294478527565,False,True,2.0
CLOCK_SUPPORT,reference_validation,,2025-08-26 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,193.67,187.62,6.049999999999983,2025-08-26 18:10:00+00:00,True,2025-08-26 18:10:00+00:00,0.0,137.0,,1.914049586776867,2.0148760330578614,0.021487603305784433,True,True,1.0
CLOCK_SUPPORT,reference_validation,,2025-08-28 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,216.87,207.03,9.840000000000003,2025-08-29 04:00:00+00:00,True,2025-08-29 04:15:00+00:00,15.0,7.0,35.0,0.07418699186991763,0.10060975609756187,0.07723577235772262,False,False,2.0
CLOCK_SUPPORT,reference_validation,,2025-08-31 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,205.24,201.39,3.850000000000023,2025-08-31 18:45:00+00:00,True,2025-08-31 18:45:00+00:00,0.0,1.0,5.0,0.0363636363636326,0.0571428571428565,0.0207792207792239,False,False,4.0
CLOCK_SUPPORT,reference_validation,,2025-09-06 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,202.56,200.64,1.920000000000016,2025-09-07 03:15:00+00:00,True,2025-09-07 03:15:00+00:00,0.0,11.0,55.0,0.24479166666666405,0.317708333333323,0.0677083333333304,False,True,3.0
CLOCK_SUPPORT,reference_validation,,2025-09-08 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,216.63,212.92,3.710000000000008,2025-09-08 19:10:00+00:00,False,,,,,,,,False,False,
CLOCK_SUPPORT,reference_validation,,2025-09-09 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,218.47,211.66,6.810000000000002,2025-09-10 04:40:00+00:00,True,2025-09-10 05:10:00+00:00,30.0,1.0,5.0,0.014684287812040276,0.038179148311305554,0.07342143906020555,False,True,5.0
CLOCK_SUPPORT,reference_validation,,2025-09-29 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,213.4,204.46,8.939999999999998,2025-09-29 23:10:00+00:00,False,,,,,,,,False,False,
CLOCK_SUPPORT,reference_validation,,2025-09-30 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,209.58,204.17,5.410000000000025,2025-10-01 02:45:00+00:00,True,2025-10-01 05:15:00+00:00,150.0,1.0,5.0,0.03327171903881286,0.04805914972273377,0.12569316081330936,False,True,3.0
CLOCK_SUPPORT,reference_validation,,2025-10-05 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,231.92,228.21,3.70999999999998,2025-10-06 04:35:00+00:00,True,2025-10-06 05:45:00+00:00,70.0,23.0,115.0,0.641509433962274,0.7681940700808728,0.2425876010781623,True,True,2.0
CLOCK_SUPPORT,reference_validation,,2025-10-06 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,236.62,232.55,4.069999999999993,2025-10-06 18:00:00+00:00,True,2025-10-06 18:05:00+00:00,5.0,1.0,5.0,0.024570024570023215,0.08353808353808452,0.15970515970516136,False,False,2.0
CLOCK_SUPPORT,reference_validation,,2025-10-19 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,191.65,188.24,3.4099999999999966,2025-10-20 04:10:00+00:00,True,2025-10-20 04:40:00+00:00,30.0,1.0,5.0,0.014662756598235483,0.05571847507331317,0.07624633431085619,False,False,2.0
CLOCK_SUPPORT,reference_validation,,2025-10-23 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,192.52,188.0,4.52000000000001,2025-10-24 01:00:00+00:00,True,2025-10-24 01:00:00+00:00,0.0,4.0,20.0,0.07079646017698948,0.09734513274336211,0.055309734513274214,False,True,4.0
CLOCK_SUPPORT,reference_validation,,2025-10-25 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,193.86,191.33,2.530000000000001,2025-10-26 00:50:00+00:00,True,2025-10-26 06:25:00+00:00,335.0,1.0,5.0,0.04347826086955935,0.05533596837944122,0.04347826086957059,False,False,1.0
CLOCK_SUPPORT,reference_validation,,2025-10-27 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,203.09,198.18,4.909999999999997,2025-10-27 21:25:00+00:00,False,,,,,,,,False,False,
CLOCK_SUPPORT,reference_validation,,2025-11-02 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,185.47,181.91,3.5600000000000023,2025-11-02 22:30:00+00:00,True,2025-11-02 23:00:00+00:00,30.0,35.0,175.0,0.9550561797752819,1.0196629213483126,0.17977528089887246,True,True,1.0
CLOCK_SUPPORT,reference_validation,,2025-11-05 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,161.97,156.83,5.139999999999986,2025-11-05 21:55:00+00:00,True,2025-11-05 22:30:00+00:00,35.0,18.0,90.0,0.18287937743190666,0.19844357976653948,0.1712062256809334,False,False,6.0
CLOCK_SUPPORT,reference_validation,,2025-11-21 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,129.5,123.5,6.0,2025-11-21 19:00:00+00:00,True,2025-11-21 19:00:00+00:00,0.0,1.0,5.0,0.03333333333333144,0.045000000000001705,0.08666666666666838,False,False,4.0
CLOCK_SUPPORT,reference_validation,,2025-11-23 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L0_NEVER_BREAK_REFERENCE_INVALIDATION,133.38,130.26,3.1200000000000045,2025-11-24 02:35:00+00:00,True,2025-11-24 03:00:00+00:00,25.0,1.0,5.0,0.025641025641029613,0.09615384615384966,0.169871794871795,False,False,3.0
CLOCK_SUPPORT,reference_validation,,2025-11-25 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,136.99,133.0,3.990000000000009,2025-11-25 22:05:00+00:00,True,2025-11-25 22:20:00+00:00,15.0,92.0,,0.8571428571428521,0.9097744360902223,0.0526315789473703,True,True,1.0
CLOCK_SUPPORT,reference_validation,,2025-11-27 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,142.48,140.62,1.8599999999999848,2025-11-27 20:40:00+00:00,True,2025-11-27 20:40:00+00:00,0.0,3.0,15.0,0.10215053763440822,0.12903225806452207,0.06451612903224575,False,False,1.0
CLOCK_SUPPORT,reference_validation,,2025-12-01 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,127.66,123.05,4.609999999999999,2025-12-02 02:40:00+00:00,True,2025-12-02 06:50:00+00:00,250.0,1.0,5.0,0.0021691973969642335,0.030368763557483858,0.09327548806941273,False,False,2.0
CLOCK_SUPPORT,reference_validation,,2025-12-21 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,125.57,123.3,2.269999999999996,2025-12-21 20:10:00+00:00,True,2025-12-21 20:15:00+00:00,5.0,1.0,5.0,0.013215859030837529,0.03524229074890425,0.039647577092506325,False,True,5.0
CLOCK_SUPPORT,reference_validation,,2026-01-01 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,125.19,124.2,0.9899999999999948,2026-01-01 18:30:00+00:00,True,2026-01-01 18:40:00+00:00,10.0,2.0,10.0,0.0505050505050479,0.11111111111111112,0.11111111111111112,False,True,3.0
CLOCK_SUPPORT,reference_validation,,2026-01-05 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,136.47,133.09,3.3799999999999955,2026-01-05 18:40:00+00:00,True,2026-01-05 18:40:00+00:00,0.0,137.0,,0.9408284023668672,1.0710059171597661,0.0710059171597661,True,True,1.0
CLOCK_SUPPORT,reference_validation,,2026-01-08 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,138.14,132.5,5.639999999999986,2026-01-08 19:00:00+00:00,True,2026-01-08 19:00:00+00:00,0.0,1.0,5.0,0.0035460992907819645,0.04078014184397496,0.07269503546099249,False,True,5.0
CLOCK_SUPPORT,reference_validation,,2026-01-16 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,143.68,140.17,3.5100000000000198,2026-01-16 20:10:00+00:00,True,2026-01-16 20:10:00+00:00,0.0,128.0,,0.45299145299145144,0.5185185185185136,0.07692307692307941,True,True,1.0
CLOCK_SUPPORT,reference_validation,,2026-01-17 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,144.29,143.5,0.789999999999992,2026-01-17 21:20:00+00:00,True,2026-01-17 21:20:00+00:00,0.0,3.0,15.0,0.07594936708861123,0.12658227848100673,0.1898734177215281,False,False,2.0
CLOCK_SUPPORT,reference_validation,,2026-01-21 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,131.13,125.42,5.709999999999994,2026-01-21 21:30:00+00:00,True,2026-01-21 21:30:00+00:00,0.0,1.0,5.0,0.0017513134851122444,0.0017513134851122444,0.04728546409807042,False,False,3.0
CLOCK_SUPPORT,reference_validation,,2026-01-23 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,129.12,125.22,3.9000000000000057,2026-01-23 18:45:00+00:00,False,,,,,,,,False,False,
CLOCK_SUPPORT,reference_validation,,2026-01-24 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,127.34,126.56,0.7800000000000011,2026-01-24 19:10:00+00:00,True,2026-01-24 19:35:00+00:00,25.0,3.0,15.0,0.025641025641020502,0.11538461538461958,0.14102564102564008,False,True,6.0
CLOCK_SUPPORT,reference_validation,,2026-01-27 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,126.74,123.06,3.6799999999999926,2026-01-28 01:40:00+00:00,True,2026-01-28 01:40:00+00:00,0.0,19.0,95.0,0.11141304347826403,0.16032608695652298,0.0380434782608698,False,False,5.0
CLOCK_SUPPORT,reference_validation,,2026-01-30 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,117.95,114.5,3.450000000000003,2026-01-31 01:40:00+00:00,True,2026-01-31 01:40:00+00:00,0.0,4.0,20.0,0.04927536231884103,0.07826086956521618,0.05507246376811524,False,False,3.0
CLOCK_SUPPORT,reference_validation,,2026-02-06 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,87.1,81.58,5.519999999999996,2026-02-06 20:55:00+00:00,True,2026-02-06 21:15:00+00:00,20.0,33.0,165.0,0.43115942028985715,0.47826086956521785,0.09239130434782451,True,True,4.0
CLOCK_SUPPORT,reference_validation,,2026-02-13 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,84.99,79.68,5.309999999999988,2026-02-13 21:20:00+00:00,True,2026-02-14 01:15:00+00:00,235.0,1.0,5.0,0.02071563088512235,0.030131826741998335,0.037664783427493236,False,False,3.0
CLOCK_SUPPORT,reference_validation,,2026-02-14 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,88.19,85.97,2.219999999999999,2026-02-14 19:55:00+00:00,True,2026-02-14 20:00:00+00:00,5.0,1.0,5.0,0.027027027027028066,0.0855855855855846,0.18018018018017642,False,True,9.0
CLOCK_SUPPORT,reference_validation,,2026-02-16 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,86.88,82.51,4.36999999999999,2026-02-17 01:20:00+00:00,True,2026-02-17 01:20:00+00:00,0.0,1.0,5.0,0.025171624713958736,0.03432494279176339,0.04805491990846549,False,False,3.0
CLOCK_SUPPORT,reference_validation,,2026-02-17 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,85.47,82.86,2.6099999999999994,2026-02-18 07:15:00+00:00,False,,,,,,,,False,False,
CLOCK_SUPPORT,reference_validation,,2026-02-20 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,84.92,81.71,3.210000000000008,2026-02-20 20:20:00+00:00,True,2026-02-21 02:30:00+00:00,370.0,1.0,5.0,0.006230529595014321,0.01869158878504739,0.02492211838006171,False,False,1.0
CLOCK_SUPPORT,reference_validation,,2026-02-24 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,78.2,75.57,2.6300000000000097,2026-02-24 18:55:00+00:00,True,2026-02-24 19:00:00+00:00,5.0,2.0,10.0,0.011406844106464269,0.10266159695817302,0.11406844106463729,False,True,6.0
CLOCK_SUPPORT,reference_validation,,2026-03-04 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,93.12,89.26,3.86,2026-03-04 20:10:00+00:00,True,2026-03-04 20:15:00+00:00,5.0,7.0,35.0,0.1295336787564767,0.15803108808290142,0.046632124352333375,False,False,1.0
CLOCK_SUPPORT,reference_validation,,2026-03-11 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,87.35,84.49,2.8599999999999994,2026-03-11 18:40:00+00:00,True,2026-03-11 18:45:00+00:00,5.0,4.0,20.0,0.16433566433566396,0.2482517482517511,0.06643356643356566,False,False,4.0
CLOCK_SUPPORT,reference_validation,,2026-03-14 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,87.31,86.57,0.7400000000000091,2026-03-14 22:30:00+00:00,True,2026-03-14 22:35:00+00:00,5.0,1.0,5.0,0.027027027027021318,0.04054054054054158,0.0675675675675629,False,True,2.0
CLOCK_SUPPORT,reference_validation,,2026-03-18 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,90.7,88.51,2.1899999999999977,2026-03-19 04:00:00+00:00,False,,,,,,,,False,False,
CLOCK_SUPPORT,reference_validation,,2026-03-19 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,88.89,86.79,2.0999999999999943,2026-03-19 19:50:00+00:00,True,2026-03-19 20:15:00+00:00,25.0,1.0,5.0,0.02380952380952252,0.05238095238095225,0.06666666666666712,False,True,10.0
CLOCK_SUPPORT,reference_validation,,2026-03-31 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,82.88,80.33,2.549999999999997,2026-03-31 20:35:00+00:00,True,2026-03-31 20:35:00+00:00,0.0,5.0,25.0,0.10196078431372761,0.11372549019608101,0.05882352941176143,False,True,7.0
CLOCK_SUPPORT,reference_validation,,2026-04-13 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,83.95,82.25,1.7000000000000028,2026-04-13 20:55:00+00:00,True,2026-04-13 21:10:00+00:00,15.0,1.0,5.0,0.01176470588235058,0.09411764705882136,0.05294117647059015,False,True,4.0
CLOCK_SUPPORT,reference_validation,,2026-04-15 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,84.67,83.14,1.5300000000000011,2026-04-15 17:45:00+00:00,True,2026-04-15 18:00:00+00:00,15.0,36.0,180.0,0.5490196078431391,0.7450980392156861,0.07843137254902252,True,True,5.0
CLOCK_SUPPORT,reference_validation,,2026-04-20 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,85.86,84.35,1.5100000000000051,2026-04-20 17:55:00+00:00,True,2026-04-20 18:00:00+00:00,5.0,7.0,35.0,0.1655629139072842,0.218543046357614,0.13245033112582924,False,False,7.0
CLOCK_SUPPORT,reference_validation,,2026-04-24 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,86.56,85.46,1.1000000000000083,2026-04-25 08:55:00+00:00,True,2026-04-25 08:55:00+00:00,0.0,1.0,5.0,0.009090909090900753,0.0272727272727281,0.04545454545454253,False,False,2.0
CLOCK_SUPPORT,reference_validation,,2026-04-25 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L1_NEVER_BREAK_TIME,86.63,85.55,1.0799999999999983,2026-04-26 08:40:00+00:00,False,,,,,,,,False,False,
CLOCK_SUPPORT,reference_validation,,2026-04-28 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,84.04,82.91,1.1300000000000097,2026-04-29 01:00:00+00:00,True,2026-04-29 01:45:00+00:00,45.0,1.0,5.0,0.08849557522123315,0.10619469026547726,0.12389380530973396,False,True,3.0
CLOCK_SUPPORT,reference_validation,,2026-05-10 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,94.97,93.18,1.789999999999992,2026-05-10 21:15:00+00:00,True,2026-05-10 21:15:00+00:00,0.0,71.0,355.0,0.9888268156424602,1.039106145251401,0.22346368715084217,True,True,4.0
CLOCK_SUPPORT,reference_validation,,2026-05-16 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,86.73,86.0,0.730000000000004,2026-05-16 18:40:00+00:00,True,2026-05-16 18:40:00+00:00,0.0,1.0,5.0,0.013698630136973767,0.10958904109588748,0.10958904109588748,False,True,7.0
CLOCK_SUPPORT,reference_validation,,2026-05-17 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,86.73,85.89,0.8400000000000034,2026-05-17 22:05:00+00:00,False,,,,,,,,False,False,
CLOCK_SUPPORT,reference_validation,,2026-05-20 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,86.79,84.11,2.680000000000007,2026-05-21 01:20:00+00:00,True,2026-05-21 03:55:00+00:00,155.0,15.0,75.0,0.10074626865671468,0.14179104477611734,0.029850746268661306,False,False,2.0
CLOCK_SUPPORT,reference_validation,,2026-05-28 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,82.15,79.92,2.230000000000004,2026-05-28 22:20:00+00:00,True,2026-05-28 22:20:00+00:00,0.0,1.0,5.0,0.00448430493273134,0.09417040358744097,0.0627802690582961,False,False,5.0
CLOCK_SUPPORT,reference_validation,,2026-05-30 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,82.9,82.2,0.7000000000000028,2026-05-30 17:30:00+00:00,True,2026-05-30 17:45:00+00:00,15.0,8.0,40.0,0.18571428571427848,0.2571428571428455,0.08571428571428862,False,True,8.0
CLOCK_SUPPORT,reference_validation,,2026-06-21 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L0_NEVER_BREAK_REFERENCE_INVALIDATION,74.8,73.42,1.3799999999999957,2026-06-22 14:05:00+00:00,False,,,,,,,,False,False,
CLOCK_SUPPORT,reference_validation,,2026-06-26 17:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,73.51,68.13,5.38000000000001,2026-06-27 07:45:00+00:00,False,,,,,,,,False,False,
CLOCK_SUPPORT,reference_validation,,2026-07-01 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,78.25,74.56,3.6899999999999977,2026-07-02 01:50:00+00:00,True,2026-07-02 02:30:00+00:00,40.0,9.0,45.0,0.051490514905148464,0.08401084010840175,0.051490514905148464,False,True,7.0
CLOCK_SUPPORT,reference_validation,,2026-07-03 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,82.1,80.85,1.25,2026-07-04 01:25:00+00:00,True,2026-07-04 02:40:00+00:00,75.0,55.0,,1.432000000000005,1.4879999999999995,0.12799999999999728,True,True,1.0
CLOCK_SUPPORT,reference_validation,,2026-07-08 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,77.43,76.24,1.190000000000012,2026-07-08 20:15:00+00:00,True,2026-07-08 22:45:00+00:00,150.0,1.0,5.0,0.025210084033602205,0.04201680672268627,0.03361344537815618,False,True,4.0
CLOCK_SUPPORT,reference_validation,,2026-07-12 17:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L0_NEVER_BREAK_REFERENCE_INVALIDATION,77.69,76.94,0.75,2026-07-13 00:15:00+00:00,True,2026-07-13 00:15:00+00:00,0.0,2.0,10.0,0.29333333333333184,0.6400000000000053,0.05333333333332272,True,True,1.0
