partition,dev_block,ref_min,hour,execution_start,family,target_R,H,L,R,h1_ts,h1_break_ts,entry_ts,entry_price,entry_F,exit_ts,exit_price,exit_reason,return,pnl,return_5bps,pnl_5bps,won,won_5bps,h1_break_confirmed,invalidation_close_ts,role,candidate_scope,loss_class,mfe_R,mae_R,mfe_band,exec_to_entry_min,entry_to_break_min,break_to_fail_min,hold_min
reference_validation,,180,18,2025-07-15 18:00:00+00:00,E0_RESTING_H,0.4,162.83,157.2,5.630000000000024,2025-07-15 18:00:00+00:00,,2025-07-15 18:00:00+00:00,162.83,1.0,2025-07-16 00:40:00+00:00,165.08200000000002,TARGET,0.0138303752379782,6.915187618989127,0.0133303752379782,6.665187618989127,True,True,False,,REF_SUPPORT,FROZEN_WINNER,WIN,0.41030195381882134,0.5701598579040843,WIN,0.0,,,400.0
reference_validation,,180,18,2025-07-16 18:00:00+00:00,E0_RESTING_H,0.4,174.63,165.34,9.289999999999992,2025-07-16 18:05:00+00:00,,2025-07-16 18:05:00+00:00,174.63,1.0,2025-07-17 05:55:00+00:00,171.94,TIME,-0.0154039970222756,-7.701998511137842,-0.0159039970222756,-7.951998511137842,False,False,False,,REF_SUPPORT,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.1474703982777186,0.637244348762109,M2_0.10-<0.20R,5.0,,,710.0
reference_validation,,180,18,2025-07-17 18:00:00+00:00,E0_RESTING_H,0.4,175.12,171.15,3.969999999999999,2025-07-17 19:05:00+00:00,,2025-07-17 19:05:00+00:00,175.12,1.0,2025-07-17 22:10:00+00:00,176.708,TARGET,0.009068067610781,4.534033805390525,0.008568067610781,4.284033805390525,True,True,False,,REF_SUPPORT,FROZEN_WINNER,WIN,0.49874055415616886,0.9672544080604545,WIN,65.0,,,185.0
reference_validation,,180,18,2025-07-19 18:00:00+00:00,E0_RESTING_H,0.4,177.87,174.83,3.039999999999992,2025-07-19 19:40:00+00:00,,2025-07-19 19:40:00+00:00,177.87,1.0,2025-07-20 01:05:00+00:00,179.086,TARGET,0.0068364535897003,3.4182267948501543,0.0063364535897003,3.1682267948501543,True,True,False,,REF_SUPPORT,FROZEN_WINNER,WIN,0.46710526315789186,0.9276315789473686,WIN,100.0,,,325.0
reference_validation,,180,18,2025-07-20 18:00:00+00:00,E0_RESTING_H,0.4,183.25,180.03,3.219999999999999,2025-07-20 19:10:00+00:00,,2025-07-20 19:10:00+00:00,183.25,1.0,2025-07-20 22:15:00+00:00,179.21,REFERENCE_INVALIDATION,-0.0220463847203273,-11.02319236016369,-0.0225463847203273,-11.273192360163693,False,False,False,2025-07-20 22:10:00+00:00,REF_SUPPORT,FROZEN_WINNER,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.13043478260869182,1.7515527950310523,M2_0.10-<0.20R,70.0,,,185.0
reference_validation,,180,18,2025-07-21 18:00:00+00:00,E0_RESTING_H,0.4,199.48,193.0,6.47999999999999,2025-07-22 01:25:00+00:00,2025-07-22 01:30:00+00:00,2025-07-22 01:25:00+00:00,199.48,1.0,2025-07-22 01:40:00+00:00,202.072,TARGET,0.0129937838379787,6.496891918989389,0.0124937838379787,6.246891918989389,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.45061728395062045,0.1496913580246914,WIN,445.0,5.0,,15.0
reference_validation,,180,18,2025-07-22 18:00:00+00:00,E0_RESTING_H,0.4,205.17,200.79,4.379999999999996,2025-07-22 23:40:00+00:00,2025-07-22 23:40:00+00:00,2025-07-22 23:40:00+00:00,205.17,1.0,2025-07-22 23:50:00+00:00,204.85,FAILED_BREAK,-0.0015596822147486,-0.779841107374335,-0.0020596822147486,-1.029841107374335,False,False,True,2025-07-22 23:45:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.28995433789954594,0.2054794520547895,M3_0.20-<0.40R,340.0,0.0,5.0,10.0
reference_validation,,180,18,2025-07-25 18:00:00+00:00,E0_RESTING_H,0.4,181.08,176.14,4.940000000000026,2025-07-25 18:00:00+00:00,2025-07-25 18:05:00+00:00,2025-07-25 18:00:00+00:00,181.08,1.0,2025-07-25 20:25:00+00:00,183.056,TARGET,0.0109123039540535,5.4561519770267575,0.0104123039540535,5.2061519770267575,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.4817813765182152,0.09514170040485756,WIN,0.0,5.0,,145.0
reference_validation,,180,18,2025-07-26 18:00:00+00:00,E0_RESTING_H,0.4,187.77,185.32,2.450000000000017,2025-07-27 05:15:00+00:00,2025-07-27 05:20:00+00:00,2025-07-27 05:15:00+00:00,187.77,1.0,2025-07-27 05:50:00+00:00,187.48,FAILED_BREAK,-0.001544442669223,-0.7722213346115225,-0.002044442669223,-1.0222213346115223,False,False,True,2025-07-27 05:45:00+00:00,REF_SUPPORT,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.21632653061224386,0.16734693877550766,M3_0.20-<0.40R,675.0,5.0,25.0,35.0
reference_validation,,180,18,2025-07-27 18:00:00+00:00,E0_RESTING_H,0.4,189.7,184.8,4.899999999999977,2025-07-27 22:10:00+00:00,2025-07-27 22:10:00+00:00,2025-07-27 22:10:00+00:00,189.7,1.0,2025-07-27 22:35:00+00:00,189.51,FAILED_BREAK,-0.0010015814443858,-0.5007907221929453,-0.0015015814443858,-0.7507907221929453,False,False,True,2025-07-27 22:30:00+00:00,REF_SUPPORT,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.19795918367347007,0.11020408163265195,M2_0.10-<0.20R,250.0,0.0,20.0,25.0
reference_validation,,180,18,2025-07-29 18:00:00+00:00,E0_RESTING_H,0.4,181.64,178.18,3.4599999999999795,2025-07-29 18:25:00+00:00,2025-07-29 18:25:00+00:00,2025-07-29 18:25:00+00:00,181.64,1.0,2025-07-29 18:35:00+00:00,181.45,FAILED_BREAK,-0.0010460251046024,-0.5230125523012497,-0.0015460251046024,-0.7730125523012497,False,False,True,2025-07-29 18:30:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.09537572254335679,0.07514450867051804,M1_0.05-<0.10R,25.0,0.0,5.0,10.0
reference_validation,,180,18,2025-07-30 18:00:00+00:00,E0_RESTING_H,0.4,180.3,178.13,2.170000000000016,2025-07-31 03:00:00+00:00,,2025-07-31 03:00:00+00:00,180.3,1.0,2025-07-31 05:55:00+00:00,180.69,TIME,0.0021630615640597,1.0815307820298825,0.0016630615640597,0.8315307820298825,True,True,False,,REF_SUPPORT,FROZEN_WINNER,WIN,0.37327188940092,0.28110599078341436,WIN,540.0,,,175.0
reference_validation,,180,18,2025-08-03 18:00:00+00:00,E0_RESTING_H,0.4,162.65,160.69,1.960000000000008,2025-08-03 23:15:00+00:00,2025-08-03 23:15:00+00:00,2025-08-03 23:15:00+00:00,162.65,1.0,2025-08-03 23:25:00+00:00,162.52,FAILED_BREAK,-0.0007992622194896,-0.3996311097448357,-0.0012992622194896,-0.6496311097448357,False,False,True,2025-08-03 23:20:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.21428571428570703,0.19897959183674144,M3_0.20-<0.40R,315.0,0.0,5.0,10.0
reference_validation,,180,18,2025-08-04 18:00:00+00:00,E0_RESTING_H,0.4,169.73,164.42,5.310000000000002,2025-08-05 01:05:00+00:00,,2025-08-05 01:05:00+00:00,169.73,1.0,2025-08-05 05:55:00+00:00,168.3,TIME,-0.0084251458198313,-4.212572909915668,-0.0089251458198313,-4.462572909915669,False,False,False,,REF_SUPPORT,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.03954802259887154,0.4896421845574375,M0_<0.05R,425.0,,,290.0
reference_validation,,180,18,2025-08-06 18:00:00+00:00,E0_RESTING_H,0.4,169.47,167.08,2.3899999999999864,2025-08-06 18:00:00+00:00,2025-08-06 18:00:00+00:00,2025-08-06 18:00:00+00:00,169.47,1.0,2025-08-06 18:20:00+00:00,169.38,FAILED_BREAK,-0.0005310674455656,-0.265533722782818,-0.0010310674455656,-0.5155337227828181,False,False,True,2025-08-06 18:15:00+00:00,REF_SUPPORT,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.17154811715481127,0.3974895397489515,M2_0.10-<0.20R,0.0,0.0,15.0,20.0
reference_validation,,180,18,2025-08-07 18:00:00+00:00,E0_RESTING_H,0.4,170.77,166.93,3.8400000000000034,2025-08-07 19:40:00+00:00,2025-08-07 19:40:00+00:00,2025-08-07 19:40:00+00:00,170.77,1.0,2025-08-07 20:15:00+00:00,172.306,TARGET,0.0089945540785851,4.497277039292591,0.0084945540785851,4.247277039292591,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.4322916666666654,0.04427083333333744,WIN,100.0,0.0,,35.0
reference_validation,,180,18,2025-08-08 18:00:00+00:00,E0_RESTING_H,0.4,179.3,174.12,5.180000000000007,2025-08-08 18:00:00+00:00,,2025-08-08 18:00:00+00:00,179.3,1.0,2025-08-09 05:20:00+00:00,181.372,TARGET,0.0115560513106525,5.778025655326258,0.0110560513106525,5.528025655326258,True,True,False,,REF_SUPPORT,FROZEN_WINNER,WIN,0.42857142857142777,0.5386100386100419,WIN,0.0,,,680.0
reference_validation,,180,18,2025-08-09 18:00:00+00:00,E0_RESTING_H,0.4,181.9,179.35,2.550000000000012,2025-08-09 18:25:00+00:00,,2025-08-09 18:25:00+00:00,181.9,1.0,2025-08-09 20:40:00+00:00,182.92,TARGET,0.005607476635514,2.803738317757043,0.005107476635514,2.553738317757043,True,True,False,,REF_SUPPORT,FROZEN_WINNER,WIN,0.6235294117647043,0.2666666666666681,WIN,25.0,,,135.0
reference_validation,,180,18,2025-08-10 18:00:00+00:00,E0_RESTING_H,0.4,182.4,181.04,1.3600000000000136,2025-08-10 18:30:00+00:00,2025-08-10 18:35:00+00:00,2025-08-10 18:30:00+00:00,182.4,1.0,2025-08-10 18:45:00+00:00,182.34,FAILED_BREAK,-0.000328947368421,-0.1644736842105199,-0.000828947368421,-0.4144736842105199,False,False,True,2025-08-10 18:40:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.19852941176469052,0.3823529411764743,M2_0.10-<0.20R,30.0,5.0,5.0,15.0
reference_validation,,180,18,2025-08-12 18:00:00+00:00,E0_RESTING_H,0.4,186.64,179.16,7.47999999999999,2025-08-12 18:05:00+00:00,2025-08-12 18:05:00+00:00,2025-08-12 18:05:00+00:00,186.64,1.0,2025-08-12 19:30:00+00:00,189.632,TARGET,0.0160308615516502,8.015430775825116,0.0155308615516502,7.765430775825116,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.41844919786096635,0.01336898395721851,WIN,5.0,0.0,,85.0
reference_validation,,180,18,2025-08-13 18:00:00+00:00,E0_RESTING_H,0.4,200.16,194.6,5.560000000000002,2025-08-13 18:05:00+00:00,2025-08-13 18:10:00+00:00,2025-08-13 18:05:00+00:00,200.16,1.0,2025-08-13 18:20:00+00:00,199.81,FAILED_BREAK,-0.0017486011191046,-0.8743005595523434,-0.0022486011191046,-1.1243005595523434,False,False,True,2025-08-13 18:15:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.10611510791366964,0.19244604316546632,M2_0.10-<0.20R,5.0,5.0,5.0,15.0
reference_validation,,180,18,2025-08-15 18:00:00+00:00,E0_RESTING_H,0.4,187.99,183.23,4.760000000000019,2025-08-15 23:00:00+00:00,,2025-08-15 23:00:00+00:00,187.99,1.0,2025-08-16 05:55:00+00:00,186.06,TIME,-0.0102665035374222,-5.1332517687111,-0.0107665035374222,-5.383251768711101,False,False,False,,REF_SUPPORT,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.05462184873949367,0.8298319327731094,M1_0.05-<0.10R,300.0,,,415.0
reference_validation,,180,18,2025-08-16 18:00:00+00:00,E0_RESTING_H,0.4,189.39,187.0,2.3899999999999864,2025-08-16 23:45:00+00:00,2025-08-16 23:45:00+00:00,2025-08-16 23:45:00+00:00,189.39,1.0,2025-08-17 00:10:00+00:00,189.09,FAILED_BREAK,-0.0015840329478852,-0.7920164739426139,-0.0020840329478852,-1.042016473942614,False,False,True,2025-08-17 00:05:00+00:00,REF_SUPPORT,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.2552301255230197,0.1882845188284482,M3_0.20-<0.40R,345.0,0.0,20.0,25.0
reference_validation,,180,18,2025-08-18 18:00:00+00:00,E0_RESTING_H,0.4,185.6,181.09,4.509999999999991,2025-08-19 01:05:00+00:00,,2025-08-19 01:05:00+00:00,185.6,1.0,2025-08-19 03:25:00+00:00,181.0,REFERENCE_INVALIDATION,-0.0247844827586206,-12.392241379310333,-0.0252844827586206,-12.642241379310333,False,False,False,2025-08-19 03:20:00+00:00,REF_SUPPORT,FROZEN_WINNER,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.04212860310421244,1.1042128603104213,M0_<0.05R,425.0,,,140.0
reference_validation,,180,18,2025-08-19 18:00:00+00:00,E0_RESTING_H,0.4,179.79,176.23,3.5600000000000023,2025-08-20 02:05:00+00:00,2025-08-20 02:10:00+00:00,2025-08-20 02:05:00+00:00,179.79,1.0,2025-08-20 02:40:00+00:00,181.214,TARGET,0.0079203515212191,3.9601757606095855,0.0074203515212191,3.7101757606095855,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.41292134831460614,0.18258426966292282,WIN,485.0,5.0,,35.0
reference_validation,,180,18,2025-08-20 18:00:00+00:00,E0_RESTING_H,0.4,186.3,181.09,5.210000000000008,2025-08-20 19:45:00+00:00,2025-08-20 19:45:00+00:00,2025-08-20 19:45:00+00:00,186.3,1.0,2025-08-20 21:20:00+00:00,186.04,FAILED_BREAK,-0.0013955984970478,-0.6977992485239226,-0.0018955984970478,-0.9477992485239226,False,False,True,2025-08-20 21:15:00+00:00,REF_SUPPORT,FROZEN_WINNER,L5_BREAK_FAIL_LATE,0.3071017274472153,0.09213051823416842,M3_0.20-<0.40R,105.0,0.0,90.0,95.0
reference_validation,,180,18,2025-08-22 18:00:00+00:00,E0_RESTING_H,0.4,198.11,191.6,6.510000000000019,2025-08-22 19:25:00+00:00,2025-08-22 19:30:00+00:00,2025-08-22 19:25:00+00:00,198.11,1.0,2025-08-22 19:40:00+00:00,197.92,FAILED_BREAK,-0.0009590631467367,-0.4795315733683858,-0.0014590631467367,-0.7295315733683858,False,False,True,2025-08-22 19:35:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.049155145929338284,0.0937019969278052,M0_<0.05R,85.0,5.0,5.0,15.0
reference_validation,,180,18,2025-08-23 18:00:00+00:00,E0_RESTING_H,0.4,203.91,202.22,1.6899999999999975,2025-08-23 18:15:00+00:00,2025-08-23 18:20:00+00:00,2025-08-23 18:15:00+00:00,203.91,1.0,2025-08-23 18:55:00+00:00,203.83,FAILED_BREAK,-0.0003923299494874,-0.1961649747437288,-0.0008923299494874,-0.4461649747437288,False,False,True,2025-08-23 18:50:00+00:00,REF_SUPPORT,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.3372781065088722,0.17751479289939845,M3_0.20-<0.40R,15.0,5.0,30.0,40.0
reference_validation,,180,18,2025-08-24 18:00:00+00:00,E0_RESTING_H,0.4,209.93,205.4,4.530000000000001,2025-08-24 18:10:00+00:00,2025-08-24 18:10:00+00:00,2025-08-24 18:10:00+00:00,209.93,1.0,2025-08-24 18:30:00+00:00,211.742,TARGET,0.0086314485780976,4.315724289048806,0.0081314485780976,4.065724289048806,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.43046357615893777,0.05298013245033312,WIN,10.0,0.0,,20.0
reference_validation,,180,18,2025-08-26 18:00:00+00:00,E0_RESTING_H,0.4,194.18,189.86,4.319999999999993,2025-08-26 18:20:00+00:00,2025-08-26 18:20:00+00:00,2025-08-26 18:20:00+00:00,194.18,1.0,2025-08-26 18:35:00+00:00,194.12,FAILED_BREAK,-0.0003089916572253,-0.1544958286126552,-0.0008089916572253,-0.4044958286126552,False,False,True,2025-08-26 18:30:00+00:00,REF_SUPPORT,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.13888888888888778,0.12268518518518565,M2_0.10-<0.20R,20.0,0.0,10.0,15.0
reference_validation,,180,18,2025-08-27 18:00:00+00:00,E0_RESTING_H,0.4,209.98,206.2,3.780000000000001,2025-08-27 18:10:00+00:00,2025-08-27 18:10:00+00:00,2025-08-27 18:10:00+00:00,209.98,1.0,2025-08-27 18:20:00+00:00,211.492,TARGET,0.007200685779598,3.6003428897990464,0.006700685779598,3.3503428897990464,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.4682539682539708,0.15343915343914918,WIN,10.0,0.0,,10.0
reference_validation,,180,18,2025-08-28 18:00:00+00:00,E0_RESTING_H,0.4,215.97,207.03,8.939999999999998,2025-08-29 00:15:00+00:00,,2025-08-29 00:15:00+00:00,215.97,1.0,2025-08-29 05:55:00+00:00,215.71,TIME,-0.0012038709079964,-0.6019354539982258,-0.0017038709079964,-0.8519354539982258,False,False,False,,REF_SUPPORT,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.221476510067113,0.44407158836689037,M3_0.20-<0.40R,375.0,,,340.0
reference_validation,,180,18,2025-08-30 18:00:00+00:00,E0_RESTING_H,0.4,201.59,199.36,2.2299999999999898,2025-08-30 23:00:00+00:00,2025-08-30 23:00:00+00:00,2025-08-30 23:00:00+00:00,201.59,1.0,2025-08-30 23:25:00+00:00,202.482,TARGET,0.0044248226598542,2.212411329927111,0.0039248226598542,1.9624113299271104,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.7264573991031444,0.14798206278027534,WIN,300.0,0.0,,25.0
reference_validation,,180,18,2025-08-31 18:00:00+00:00,E0_RESTING_H,0.4,205.54,203.49,2.049999999999983,2025-08-31 18:55:00+00:00,2025-08-31 18:55:00+00:00,2025-08-31 18:55:00+00:00,205.54,1.0,2025-08-31 19:10:00+00:00,205.35,FAILED_BREAK,-0.0009243942784858,-0.462197139242948,-0.0014243942784858,-0.712197139242948,False,False,True,2025-08-31 19:05:00+00:00,REF_SUPPORT,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.20975609756098068,0.34146341463414365,M3_0.20-<0.40R,55.0,0.0,10.0,15.0
reference_validation,,180,18,2025-09-01 18:00:00+00:00,E0_RESTING_H,0.4,200.82,197.2,3.620000000000005,2025-09-02 02:45:00+00:00,2025-09-02 02:50:00+00:00,2025-09-02 02:45:00+00:00,200.82,1.0,2025-09-02 02:55:00+00:00,202.268,TARGET,0.0072104372074495,3.605218603724758,0.0067104372074495,3.355218603724758,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.4171270718232092,0.18784530386740494,WIN,525.0,5.0,,10.0
reference_validation,,180,18,2025-09-02 18:00:00+00:00,E0_RESTING_H,0.4,205.32,199.37,5.949999999999989,2025-09-02 18:50:00+00:00,2025-09-02 18:50:00+00:00,2025-09-02 18:50:00+00:00,205.32,1.0,2025-09-02 19:25:00+00:00,204.79,FAILED_BREAK,-0.0025813364504189,-1.290668225209457,-0.0030813364504189,-1.540668225209457,False,False,True,2025-09-02 19:20:00+00:00,REF_SUPPORT,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.28067226890756625,0.12941176470587953,M3_0.20-<0.40R,50.0,0.0,30.0,35.0
reference_validation,,180,18,2025-09-05 18:00:00+00:00,E0_RESTING_H,0.4,204.35,201.5,2.8499999999999943,2025-09-05 18:50:00+00:00,,2025-09-05 18:50:00+00:00,204.35,1.0,2025-09-05 20:00:00+00:00,205.49,TARGET,0.0055786640567652,2.7893320283826077,0.0050786640567652,2.5393320283826077,True,True,False,,REF_SUPPORT,FROZEN_WINNER,WIN,0.4561403508771979,0.2035087719298194,WIN,50.0,,,70.0
reference_validation,,180,18,2025-09-06 18:00:00+00:00,E0_RESTING_H,0.4,202.27,199.5,2.7700000000000102,2025-09-07 01:30:00+00:00,2025-09-07 01:40:00+00:00,2025-09-07 01:30:00+00:00,202.27,1.0,2025-09-07 02:10:00+00:00,202.07,FAILED_BREAK,-0.0009887773767737,-0.4943886883868598,-0.0014887773767737,-0.7443886883868598,False,False,True,2025-09-07 02:05:00+00:00,REF_SUPPORT,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.29963898916966825,0.0866425992779813,M3_0.20-<0.40R,450.0,10.0,25.0,40.0
reference_validation,,180,18,2025-09-07 18:00:00+00:00,E0_RESTING_H,0.4,205.45,201.63,3.819999999999993,2025-09-07 22:15:00+00:00,2025-09-07 22:15:00+00:00,2025-09-07 22:15:00+00:00,205.45,1.0,2025-09-07 22:25:00+00:00,204.93,FAILED_BREAK,-0.002531029447554,-1.265514723777006,-0.003031029447554,-1.515514723777006,False,False,True,2025-09-07 22:20:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.06806282722513607,0.1937172774869063,M1_0.05-<0.10R,255.0,0.0,5.0,10.0
reference_validation,,180,18,2025-09-08 18:00:00+00:00,E0_RESTING_H,0.4,216.89,213.77,3.119999999999976,2025-09-08 19:05:00+00:00,,2025-09-08 19:05:00+00:00,216.89,1.0,2025-09-08 23:35:00+00:00,213.52,REFERENCE_INVALIDATION,-0.0155378302365253,-7.768915118262665,-0.0160378302365253,-8.018915118262665,False,False,False,2025-09-08 23:30:00+00:00,REF_SUPPORT,FROZEN_WINNER,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.025641025641029845,1.1121794871794952,M0_<0.05R,65.0,,,270.0
reference_validation,,180,18,2025-09-09 18:00:00+00:00,E0_RESTING_H,0.4,215.76,211.66,4.099999999999994,2025-09-09 18:25:00+00:00,2025-09-09 18:25:00+00:00,2025-09-09 18:25:00+00:00,215.76,1.0,2025-09-09 20:10:00+00:00,215.66,FAILED_BREAK,-0.0004634779384501,-0.2317389692250704,-0.0009634779384501,-0.4817389692250704,False,False,True,2025-09-09 20:05:00+00:00,REF_SUPPORT,FROZEN_WINNER,L5_BREAK_FAIL_LATE,0.28292682926829227,0.06097560975609764,M3_0.20-<0.40R,25.0,0.0,100.0,105.0
reference_validation,,180,18,2025-09-10 18:00:00+00:00,E0_RESTING_H,0.4,224.1,221.39,2.710000000000008,2025-09-10 22:55:00+00:00,2025-09-10 22:55:00+00:00,2025-09-10 22:55:00+00:00,224.1,1.0,2025-09-10 23:30:00+00:00,223.83,FAILED_BREAK,-0.0012048192771083,-0.60240963855418,-0.0017048192771083,-0.85240963855418,False,False,True,2025-09-10 23:25:00+00:00,REF_SUPPORT,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.180811808118084,0.125461254612547,M2_0.10-<0.20R,295.0,0.0,30.0,35.0
reference_validation,,180,18,2025-09-11 18:00:00+00:00,E0_RESTING_H,0.4,228.29,225.15,3.1399999999999864,2025-09-11 22:20:00+00:00,2025-09-11 22:25:00+00:00,2025-09-11 22:20:00+00:00,228.29,1.0,2025-09-11 22:35:00+00:00,228.16,FAILED_BREAK,-0.000569451136712,-0.2847255683560146,-0.001069451136712,-0.5347255683560146,False,False,True,2025-09-11 22:30:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.060509554140126924,0.38216560509553943,M1_0.05-<0.10R,260.0,5.0,5.0,15.0
reference_validation,,180,18,2025-09-12 18:00:00+00:00,E0_RESTING_H,0.4,241.23,237.85,3.3799999999999955,2025-09-12 18:30:00+00:00,2025-09-12 18:30:00+00:00,2025-09-12 18:30:00+00:00,241.23,1.0,2025-09-12 18:40:00+00:00,240.74,FAILED_BREAK,-0.0020312564772207,-1.0156282386104,-0.0025312564772207,-1.2656282386104,False,False,True,2025-09-12 18:35:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.050295857988170455,0.24852071005917295,M1_0.05-<0.10R,30.0,0.0,5.0,10.0
reference_validation,,180,18,2025-09-13 18:00:00+00:00,E0_RESTING_H,0.4,240.76,235.54,5.219999999999999,2025-09-13 21:15:00+00:00,2025-09-13 21:15:00+00:00,2025-09-13 21:15:00+00:00,240.76,1.0,2025-09-13 21:35:00+00:00,240.49,FAILED_BREAK,-0.0011214487456386,-0.5607243728193434,-0.0016214487456386,-0.8107243728193434,False,False,True,2025-09-13 21:30:00+00:00,REF_SUPPORT,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.13026819923371782,0.11111111111110808,M2_0.10-<0.20R,195.0,0.0,15.0,20.0
reference_validation,,180,18,2025-09-15 18:00:00+00:00,E0_RESTING_H,0.4,234.29,230.02,4.269999999999982,2025-09-15 19:05:00+00:00,,2025-09-15 19:05:00+00:00,234.29,1.0,2025-09-16 05:45:00+00:00,235.998,TARGET,0.0072901105467582,3.645055273379105,0.0067901105467582,3.3950552733791053,True,True,False,,REF_SUPPORT,FROZEN_WINNER,WIN,0.4894613583138202,0.5737704918032784,WIN,65.0,,,640.0
reference_validation,,180,18,2025-09-17 18:00:00+00:00,E0_RESTING_H,0.4,236.95,231.76,5.189999999999998,2025-09-17 18:00:00+00:00,2025-09-17 18:00:00+00:00,2025-09-17 18:00:00+00:00,236.95,1.0,2025-09-17 18:10:00+00:00,236.21,FAILED_BREAK,-0.003123021734543,-1.5615108672715206,-0.003623021734543,-1.8115108672715208,False,False,True,2025-09-17 18:05:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.2755298651252423,1.0443159922928689,M3_0.20-<0.40R,0.0,0.0,5.0,10.0
reference_validation,,180,18,2025-09-19 18:00:00+00:00,E0_RESTING_H,0.4,239.5,235.68,3.819999999999993,2025-09-20 00:50:00+00:00,2025-09-20 00:55:00+00:00,2025-09-20 00:50:00+00:00,239.5,1.0,2025-09-20 01:05:00+00:00,239.34,FAILED_BREAK,-0.0006680584551148,-0.3340292275574308,-0.0011680584551148,-0.5840292275574308,False,False,True,2025-09-20 01:00:00+00:00,REF_SUPPORT,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.02617801047120275,0.08638743455497724,M0_<0.05R,410.0,5.0,5.0,15.0
reference_validation,,180,18,2025-09-20 18:00:00+00:00,E0_RESTING_H,0.4,241.13,238.6,2.530000000000001,2025-09-21 03:00:00+00:00,,2025-09-21 03:00:00+00:00,241.13,1.0,2025-09-21 05:55:00+00:00,240.28,TIME,-0.0035250694646041,-1.76253473230209,-0.0040250694646041,-2.0125347323020906,False,False,False,,REF_SUPPORT,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.23715415019762612,0.42687747035572476,M3_0.20-<0.40R,540.0,,,175.0
reference_validation,,180,18,2025-09-26 18:00:00+00:00,E0_RESTING_H,0.4,201.99,194.08,7.909999999999997,2025-09-26 18:15:00+00:00,2025-09-26 18:15:00+00:00,2025-09-26 18:15:00+00:00,201.99,1.0,2025-09-26 18:35:00+00:00,201.95,FAILED_BREAK,-0.0001980296054261,-0.099014802713071,-0.0006980296054261,-0.349014802713071,False,False,True,2025-09-26 18:30:00+00:00,REF_SUPPORT,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.06194690265486484,0.06826801517067266,M1_0.05-<0.10R,15.0,0.0,15.0,20.0
reference_validation,,180,18,2025-09-27 18:00:00+00:00,E0_RESTING_H,0.4,203.62,200.75,2.8700000000000045,2025-09-27 21:40:00+00:00,2025-09-27 21:45:00+00:00,2025-09-27 21:40:00+00:00,203.62,1.0,2025-09-27 22:20:00+00:00,204.768,TARGET,0.0056379530497985,2.818976524899264,0.0051379530497985,2.568976524899264,True,True,True,,REF_SUPPORT,FROZEN_WINNER,WIN,0.42508710801393623,0.13937282229965334,WIN,220.0,5.0,,40.0
