tf,signal_ts,entry_idx,hold,selector,side,score,week,net_ret,reason,exit_ts,entry,rr,threshold_q
1h,2023-05-24 03:00:00+00:00,3416,6,COMBINED,SHORT,28.773718538344987,2023-W21,0.003005843428144418,TP,2023-05-24 06:00:00+00:00,26770.0,R100,0.975
1h,2023-05-31 04:00:00+00:00,3585,6,COMBINED,SHORT,24.62114535683802,2023-W22,0.0041440930909609226,TP,2023-05-31 05:00:00+00:00,27243.4,R100,0.975
1h,2023-06-05 15:00:00+00:00,3716,6,COMBINED,SHORT,45.83982661674335,2023-W23,0.005055064132617084,TP,2023-06-05 16:00:00+00:00,25991.9,R100,0.975
1h,2023-06-14 20:00:00+00:00,3937,6,COMBINED,SHORT,54.9968800215598,2023-W24,-0.008736269975986031,SL,2023-06-14 21:00:00+00:00,24920.1,R100,0.975
1h,2023-06-23 15:00:00+00:00,4148,6,COMBINED,LONG,40.53261198809405,2023-W25,-0.009580764651560268,SL,2023-06-23 16:00:00+00:00,31232.9,R100,0.975
1h,2023-06-29 10:00:00+00:00,4287,6,COMBINED,LONG,19.891398341813378,2023-W26,-0.00624953787084964,SL,2023-06-29 13:00:00+00:00,30688.7,R100,0.975
1h,2023-07-06 08:00:00+00:00,4453,6,COMBINED,LONG,38.25925348036811,2023-W27,-0.006708200321781597,SL,2023-07-06 09:00:00+00:00,31325.6,R100,0.975
1h,2023-07-14 18:00:00+00:00,4655,6,COMBINED,SHORT,34.04344561295621,2023-W28,-0.009209638223427184,SL,2023-07-15 00:00:00+00:00,30074.6,R100,0.975
1h,2023-07-23 17:00:00+00:00,4870,6,COMBINED,LONG,31.423680359950737,2023-W29,0.0007280136660359772,TP,2023-07-23 18:00:00+00:00,30110.1,R100,0.975
1h,2023-07-24 09:00:00+00:00,4886,6,COMBINED,SHORT,32.38097105541519,2023-W30,-0.007293008514015429,SL,2023-07-24 10:00:00+00:00,29162.0,R100,0.975
1h,2023-08-01 23:00:00+00:00,5092,6,COMBINED,LONG,30.38344879790236,2023-W31,0.004403080395019967,TP,2023-08-02 01:00:00+00:00,29701.2,R100,0.975
1h,2023-08-08 12:00:00+00:00,5249,6,COMBINED,LONG,27.993588216724223,2023-W32,-0.004507824015232474,SL,2023-08-08 13:00:00+00:00,29561.0,R100,0.975
1h,2023-08-17 21:00:00+00:00,5474,6,COMBINED,SHORT,39.49290957917783,2023-W33,-0.017336462585034018,SL,2023-08-17 22:00:00+00:00,26250.0,R100,0.975
1h,2023-08-23 16:00:00+00:00,5613,6,COMBINED,LONG,27.133124168334028,2023-W34,0.003653952464712397,TP,2023-08-23 17:00:00+00:00,26379.2,R100,0.975
1h,2023-08-29 14:00:00+00:00,5755,6,COMBINED,LONG,80.87700826581113,2023-W35,-0.008078441278711988,SL,2023-08-29 15:00:00+00:00,27484.8,R100,0.975
4h,2023-09-07 20:00:00+00:00,1480,3,COMBINED,LONG,16.40794604306853,2023-W36,-0.009594296264962497,SL,2023-09-08 08:00:00+00:00,26240.7,R100,0.975
1h,2023-09-11 14:00:00+00:00,6067,6,COMBINED,SHORT,28.851506139208755,2023-W37,0.004404077703447697,TP,2023-09-11 15:00:00+00:00,25138.8,R100,0.975
4h,2023-09-18 08:00:00+00:00,1543,3,COMBINED,LONG,26.563413721033303,2023-W38,0.005037314719152976,TP,2023-09-18 12:00:00+00:00,27184.6,R100,0.975
1h,2023-10-01 22:00:00+00:00,6555,6,COMBINED,LONG,52.59465249277656,2023-W39,-0.0075361705776431625,SL,2023-10-02 01:00:00+00:00,27989.6,R100,0.975
1h,2023-10-06 12:00:00+00:00,6665,6,COMBINED,SHORT,23.13275969086678,2023-W40,-0.006246660345128717,SL,2023-10-06 13:00:00+00:00,27238.7,R100,0.975
1h,2023-10-15 20:00:00+00:00,6889,6,COMBINED,LONG,20.119208985029903,2023-W41,-0.004827952224579822,SL,2023-10-15 21:00:00+00:00,27193.9,R100,0.975
1h,2023-10-16 05:00:00+00:00,6898,6,COMBINED,LONG,33.12189448279382,2023-W42,-0.008528329368976016,SL,2023-10-16 09:00:00+00:00,27903.4,R100,0.975
1h,2023-10-23 22:00:00+00:00,7083,6,COMBINED,LONG,31.399428548656765,2023-W43,-0.020957063375010077,SL,2023-10-23 23:00:00+00:00,33358.8,R100,0.975
1h,2023-11-04 22:00:00+00:00,7371,6,COMBINED,LONG,22.787178813020287,2023-W44,-0.004816577485371841,SL,2023-11-04 23:00:00+00:00,35171.8,R100,0.975
1h,2023-11-09 14:00:00+00:00,7483,6,COMBINED,LONG,23.071371043924074,2023-W45,-0.012394616374491072,SL,2023-11-09 15:00:00+00:00,37922.4,R100,0.975
1h,2023-11-15 18:00:00+00:00,7631,6,COMBINED,LONG,35.995700312284086,2023-W46,0.0061833758055658845,TP,2023-11-15 19:00:00+00:00,37413.8,R100,0.975
1h,2023-11-22 18:00:00+00:00,7799,6,COMBINED,LONG,25.372973210798822,2023-W47,0.0053500909710205175,TP,2023-11-22 20:00:00+00:00,37201.8,R100,0.975
1h,2023-12-02 19:00:00+00:00,8040,6,COMBINED,LONG,34.84553514235327,2023-W48,0.002754030592052427,TP,2023-12-02 20:00:00+00:00,39416.4,R100,0.975
4h,2023-12-05 16:00:00+00:00,2013,3,COMBINED,LONG,26.478634258278746,2023-W49,-0.004623146416024069,TIME,2023-12-06 04:00:00+00:00,43834.0,R100,0.975
1h,2023-12-11 02:00:00+00:00,8239,6,COMBINED,SHORT,39.935524309620476,2023-W50,-0.011105220468304587,SL,2023-12-11 03:00:00+00:00,41962.3,R100,0.975
1h,2023-12-20 13:00:00+00:00,8466,6,COMBINED,LONG,31.977527236394668,2023-W51,0.005463245669632246,TP,2023-12-20 14:00:00+00:00,43816.8,R100,0.975
1h,2023-12-27 10:00:00+00:00,8631,6,COMBINED,LONG,26.14585235890112,2023-W52,-0.0067410787179428815,SL,2023-12-27 11:00:00+00:00,43238.1,R100,0.975
1h,2024-01-02 00:00:00+00:00,8765,6,COMBINED,LONG,37.23652029029212,2024-W01,-0.009314508349040405,SL,2024-01-02 01:00:00+00:00,45179.7,R100,0.975
1h,2024-01-08 18:00:00+00:00,8927,6,COMBINED,LONG,31.165872892725233,2024-W02,-0.013891978692737337,SL,2024-01-09 00:00:00+00:00,46969.9,R100,0.975
4h,2024-01-18 16:00:00+00:00,2277,3,COMBINED,SHORT,23.79879876467253,2024-W03,-0.008029445899225328,TIME,2024-01-19 04:00:00+00:00,41014.2,R100,0.975
1h,2024-01-28 04:00:00+00:00,9393,6,COMBINED,LONG,35.86700930276095,2024-W04,-0.005679969127698579,SL,2024-01-28 05:00:00+00:00,42710.5,R100,0.975
1h,2024-01-29 16:00:00+00:00,9429,6,COMBINED,LONG,23.495300691994235,2024-W05,-0.008802230566284317,SL,2024-01-29 18:00:00+00:00,43182.5,R100,0.975
1h,2024-02-09 02:00:00+00:00,9679,6,COMBINED,LONG,24.246501924824873,2024-W06,-0.009346325024019051,SL,2024-02-09 04:00:00+00:00,46272.8,R100,0.975
1h,2024-02-12 15:00:00+00:00,9764,6,COMBINED,LONG,35.498620104851014,2024-W07,-0.009166995251496167,SL,2024-02-12 16:00:00+00:00,49925.5,R100,0.975
1h,2024-02-24 17:00:00+00:00,10054,6,COMBINED,LONG,25.531731907237415,2024-W08,0.0015132004634968456,TP,2024-02-24 18:00:00+00:00,51570.7,R100,0.975
1h,2024-02-26 15:00:00+00:00,10100,6,COMBINED,LONG,39.586504982662184,2024-W09,0.004295646321291148,TP,2024-02-26 16:00:00+00:00,52872.2,R100,0.975
1h,2024-03-04 08:00:00+00:00,10261,6,COMBINED,LONG,20.347388662845926,2024-W10,-0.011911548522683555,SL,2024-03-04 14:00:00+00:00,65331.3,R100,0.975
1h,2024-03-11 07:00:00+00:00,10428,6,COMBINED,LONG,28.639131016603816,2024-W11,0.008630327440247334,TP,2024-03-11 09:00:00+00:00,71223.9,R100,0.975
1h,2024-03-22 13:00:00+00:00,10698,6,COMBINED,SHORT,18.750443404467177,2024-W12,-0.012803666435201753,SL,2024-03-22 15:00:00+00:00,63097.1,R100,0.975
1h,2024-03-25 14:00:00+00:00,10771,6,COMBINED,LONG,28.130057096922698,2024-W13,0.007700538554059668,TP,2024-03-25 15:00:00+00:00,69434.6,R100,0.975
1h,2024-04-01 05:00:00+00:00,10930,6,COMBINED,SHORT,27.488015610428864,2024-W14,-0.00833601611111495,SL,2024-04-01 06:00:00+00:00,69212.2,R100,0.975
1h,2024-04-13 20:00:00+00:00,11233,6,COMBINED,SHORT,29.988493345452113,2024-W15,-0.018686480113770887,SL,2024-04-13 21:00:00+00:00,61828.5,R100,0.975
1h,2024-04-19 06:00:00+00:00,11363,6,COMBINED,LONG,18.906552797229722,2024-W16,0.0035792697369337336,TIME,2024-04-19 12:00:00+00:00,64595.9,R100,0.975
1h,2024-04-24 14:00:00+00:00,11491,6,COMBINED,SHORT,20.158607736987882,2024-W17,0.0049290621297834476,TP,2024-04-24 15:00:00+00:00,65212.8,R100,0.975
1h,2024-05-01 07:00:00+00:00,11652,6,COMBINED,SHORT,28.526203569405865,2024-W18,0.011877355395726376,TP,2024-05-01 08:00:00+00:00,57482.0,R100,0.975
1h,2024-05-10 14:00:00+00:00,11875,6,COMBINED,SHORT,30.406794677282843,2024-W19,0.0066443132232272845,TP,2024-05-10 16:00:00+00:00,61034.7,R100,0.975
1h,2024-05-15 12:00:00+00:00,11993,6,COMBINED,LONG,24.571929994152036,2024-W20,0.005929299441864102,TP,2024-05-15 13:00:00+00:00,63735.1,R100,0.975
4h,2024-05-20 16:00:00+00:00,3015,3,COMBINED,LONG,34.2167857837663,2024-W21,-0.012940163844926965,SL,2024-05-20 20:00:00+00:00,69996.5,R100,0.975
1h,2024-05-27 15:00:00+00:00,12284,6,COMBINED,LONG,26.44840890766101,2024-W22,-0.007240543966140099,SL,2024-05-27 18:00:00+00:00,70421.4,R100,0.975
1h,2024-06-07 17:00:00+00:00,12550,6,COMBINED,SHORT,23.679639049947948,2024-W23,0.005306344842258505,TP,2024-06-07 18:00:00+00:00,69834.0,R100,0.975
1h,2024-06-12 12:00:00+00:00,12665,6,COMBINED,LONG,41.99425569503528,2024-W24,0.004165861868838107,TP,2024-06-12 14:00:00+00:00,69340.1,R100,0.975
1h,2024-06-21 08:00:00+00:00,12877,6,COMBINED,SHORT,25.842388538089264,2024-W25,-0.006795588185096011,SL,2024-06-21 09:00:00+00:00,63613.6,R100,0.975
4h,2024-06-24 16:00:00+00:00,3225,3,COMBINED,SHORT,31.665903571795837,2024-W26,-0.013104034794877593,SL,2024-06-24 20:00:00+00:00,59292.8,R100,0.975
1h,2024-07-04 01:00:00+00:00,13182,6,COMBINED,SHORT,23.339058335902468,2024-W27,0.008455921947035651,TP,2024-07-04 02:00:00+00:00,58561.7,R100,0.975
1h,2024-07-14 21:00:00+00:00,13442,6,COMBINED,LONG,27.370608370782833,2024-W28,-0.008132492321382743,SL,2024-07-14 22:00:00+00:00,61260.1,R100,0.975
4h,2024-07-15 00:00:00+00:00,3347,3,COMBINED,LONG,25.755949935809486,2024-W29,0.004386552118983035,TIME,2024-07-15 12:00:00+00:00,62617.3,R100,0.975
1h,2024-07-27 13:00:00+00:00,13746,6,COMBINED,LONG,33.17360874973813,2024-W30,-0.005792367310549272,SL,2024-07-27 14:00:00+00:00,69205.9,R100,0.975
1h,2024-08-01 15:00:00+00:00,13868,6,COMBINED,SHORT,28.8957057714848,2024-W31,0.005914340365275774,TP,2024-08-01 17:00:00+00:00,62892.6,R100,0.975
4h,2024-08-05 00:00:00+00:00,3473,3,COMBINED,SHORT,29.107232486270487,2024-W32,0.0290007585241136,TP,2024-08-05 04:00:00+00:00,53864.0,R100,0.975
1h,2024-08-13 16:00:00+00:00,14157,6,COMBINED,LONG,27.645394057433407,2024-W33,-0.010861407232024499,SL,2024-08-13 19:00:00+00:00,61121.0,R100,0.975
1h,2024-08-23 17:00:00+00:00,14398,6,COMBINED,LONG,24.25445767707915,2024-W34,0.00733447302625906,TP,2024-08-23 19:00:00+00:00,62966.0,R100,0.975
4h,2024-08-27 20:00:00+00:00,3610,3,COMBINED,SHORT,27.579564203119567,2024-W35,-0.010184098854244482,TIME,2024-08-28 08:00:00+00:00,59384.4,R100,0.975
1h,2024-09-03 14:00:00+00:00,14659,6,COMBINED,SHORT,20.167767942184536,2024-W36,-0.008378262826059522,SL,2024-09-03 17:00:00+00:00,57651.6,R100,0.975
1h,2024-09-13 15:00:00+00:00,14900,6,COMBINED,LONG,31.857797120101296,2024-W37,0.005270569276020045,TP,2024-09-13 21:00:00+00:00,59623.6,R100,0.975
1h,2024-09-17 14:00:00+00:00,14995,6,COMBINED,LONG,27.53509409938159,2024-W38,0.005522698037262965,TP,2024-09-17 15:00:00+00:00,60247.5,R100,0.975
1h,2024-09-26 15:00:00+00:00,15212,6,COMBINED,LONG,16.14842600007054,2024-W39,0.0050529141104294645,TP,2024-09-26 17:00:00+00:00,65200.0,R100,0.975
1h,2024-10-06 14:00:00+00:00,15451,6,COMBINED,LONG,25.28542885523085,2024-W40,-0.004463935236265813,SL,2024-10-06 15:00:00+00:00,62679.7,R100,0.975
1h,2024-10-07 00:00:00+00:00,15461,6,COMBINED,LONG,28.998164586080968,2024-W41,-0.006935264403013007,SL,2024-10-07 03:00:00+00:00,63653.1,R100,0.975
1h,2024-10-14 03:00:00+00:00,15632,6,COMBINED,LONG,33.92176576601247,2024-W42,-0.008649879901930278,SL,2024-10-14 05:00:00+00:00,64280.8,R100,0.975
1h,2024-10-21 13:00:00+00:00,15810,6,COMBINED,SHORT,22.95354306668232,2024-W43,0.004780676420034715,TP,2024-10-21 15:00:00+00:00,67330.1,R100,0.975
1h,2024-11-03 02:00:00+00:00,16110,6,COMBINED,SHORT,27.99687620135075,2024-W44,-0.00616034771679924,SL,2024-11-03 04:00:00+00:00,68200.0,R100,0.975
1h,2024-11-10 04:00:00+00:00,16280,6,COMBINED,LONG,40.664397890593,2024-W45,0.005660544507735401,TP,2024-11-10 05:00:00+00:00,79273.7,R100,0.975
1h,2024-11-13 14:00:00+00:00,16362,6,COMBINED,LONG,22.62946986249109,2024-W46,0.010784984109301789,TP,2024-11-13 15:00:00+00:00,91563.0,R100,0.975
1h,2024-11-21 04:00:00+00:00,16544,6,COMBINED,LONG,20.18696815598021,2024-W47,0.00018355343514581254,TIME,2024-11-21 10:00:00+00:00,97591.2,R100,0.975
1h,2024-11-25 14:00:00+00:00,16650,6,COMBINED,SHORT,24.135428268344707,2024-W48,-0.008774474671165709,SL,2024-11-25 15:00:00+00:00,95444.3,R100,0.975
1h,2024-12-06 17:00:00+00:00,16917,6,COMBINED,LONG,27.201482518998993,2024-W49,0.007153242747050261,TP,2024-12-06 18:00:00+00:00,100915.1,R100,0.975
1h,2024-12-15 23:00:00+00:00,17139,6,COMBINED,LONG,19.429705764771015,2024-W50,0.004572151674556548,TP,2024-12-16 00:00:00+00:00,104460.5,R100,0.975
1h,2024-12-18 20:00:00+00:00,17208,6,COMBINED,SHORT,24.997748361424588,2024-W51,0.00854164901127691,TP,2024-12-19 01:00:00+00:00,100839.3,R100,0.975
1h,2024-12-24 14:00:00+00:00,17346,6,COMBINED,LONG,26.456471261408424,2024-W52,0.00572284289970232,TP,2024-12-24 15:00:00+00:00,97410.2,R100,0.975
4h,2024-12-30 12:00:00+00:00,4358,3,COMBINED,SHORT,19.5168893981044,2025-W01,-0.011617357216937517,SL,2024-12-30 16:00:00+00:00,92081.5,R100,0.975
1h,2025-01-07 15:00:00+00:00,17683,6,COMBINED,SHORT,37.53451560435235,2025-W02,0.004842939196198328,TP,2025-01-07 17:00:00+00:00,97915.4,R100,0.975
1h,2025-01-14 09:00:00+00:00,17845,6,COMBINED,LONG,30.409871943710712,2025-W03,-0.009215808564465964,SL,2025-01-14 11:00:00+00:00,97129.9,R100,0.975
1h,2025-01-26 23:00:00+00:00,18147,6,COMBINED,SHORT,50.63967803355926,2025-W04,-0.00513181134388224,SL,2025-01-27 00:00:00+00:00,102560.0,R100,0.975
1h,2025-01-27 00:00:00+00:00,18148,6,COMBINED,SHORT,31.822585593598006,2025-W05,0.003205035823637349,TP,2025-01-27 01:00:00+00:00,101670.7,R100,0.975
4h,2025-02-03 00:00:00+00:00,4565,3,COMBINED,SHORT,21.926656281895248,2025-W06,-0.01985379093851275,SL,2025-02-03 08:00:00+00:00,94001.6,R100,0.975
1h,2025-02-16 23:00:00+00:00,18651,6,COMBINED,SHORT,17.205062582851998,2025-W07,-0.00534114360661969,SL,2025-02-17 01:00:00+00:00,96067.0,R100,0.975
1h,2025-02-23 12:00:00+00:00,18808,6,COMBINED,SHORT,19.324247235573946,2025-W08,-0.003789798840171553,SL,2025-02-23 13:00:00+00:00,95691.5,R100,0.975
1h,2025-03-02 16:00:00+00:00,18980,6,COMBINED,LONG,40.03818401210605,2025-W09,0.009232051676817012,TP,2025-03-02 17:00:00+00:00,91165.5,R100,0.975
1h,2025-03-09 13:00:00+00:00,19145,6,COMBINED,SHORT,26.45203296766689,2025-W10,0.00426837525552465,TP,2025-03-09 15:00:00+00:00,83427.8,R100,0.975
1h,2025-03-16 11:00:00+00:00,19311,6,COMBINED,SHORT,38.8338161374767,2025-W11,-0.005953624704353398,SL,2025-03-16 12:00:00+00:00,82367.9,R100,0.975
1h,2025-03-18 13:00:00+00:00,19361,6,COMBINED,SHORT,20.974501157978377,2025-W12,-0.008523388401546482,SL,2025-03-18 14:00:00+00:00,81330.3,R100,0.975
1h,2025-03-29 11:00:00+00:00,19623,6,COMBINED,SHORT,16.64031506135399,2025-W13,-0.007367373920540153,SL,2025-03-29 13:00:00+00:00,82255.1,R100,0.975
1h,2025-04-06 18:00:00+00:00,19822,6,COMBINED,SHORT,39.25495610720409,2025-W14,-0.008942911599660373,SL,2025-04-06 19:00:00+00:00,79066.6,R100,0.975
1h,2025-04-09 17:00:00+00:00,19893,6,COMBINED,LONG,35.565295612071566,2025-W15,0.014140808835099663,TP,2025-04-09 21:00:00+00:00,82161.9,R100,0.975
1h,2025-04-20 10:00:00+00:00,20150,6,COMBINED,SHORT,22.084619442845057,2025-W16,0.0010344291154484333,TP,2025-04-20 11:00:00+00:00,84135.6,R100,0.975
1h,2025-04-21 00:00:00+00:00,20164,6,COMBINED,LONG,32.72581555687786,2025-W17,0.003754872448714476,TP,2025-04-21 01:00:00+00:00,86599.9,R100,0.975
1h,2025-04-30 13:00:00+00:00,20393,6,COMBINED,SHORT,26.02065215323905,2025-W18,-0.00668070748995858,SL,2025-04-30 14:00:00+00:00,92978.2,R100,0.975
1h,2025-05-08 15:00:00+00:00,20587,6,COMBINED,LONG,26.14318531229385,2025-W19,0.004574104371151412,TP,2025-05-08 17:00:00+00:00,100730.9,R100,0.975
1h,2025-05-18 13:00:00+00:00,20825,6,COMBINED,LONG,27.57143112144172,2025-W20,0.001469206775788935,TP,2025-05-18 14:00:00+00:00,104708.1,R100,0.975
1h,2025-05-23 11:00:00+00:00,20943,6,COMBINED,SHORT,29.302174334089862,2025-W21,0.003913292203003906,TP,2025-05-23 12:00:00+00:00,109033.2,R100,0.975
1h,2025-05-30 16:00:00+00:00,21116,6,COMBINED,SHORT,17.375975303365667,2025-W22,-0.00821507999546117,SL,2025-05-30 18:00:00+00:00,103867.5,R100,0.975
1h,2025-06-05 20:00:00+00:00,21264,6,COMBINED,SHORT,22.556557572953192,2025-W23,-0.009818678331493245,SL,2025-06-05 21:00:00+00:00,100428.9,R100,0.975
4h,2025-06-09 08:00:00+00:00,5323,3,COMBINED,LONG,32.94790714123339,2025-W24,-0.008109283901179319,SL,2025-06-09 12:00:00+00:00,107707.8,R100,0.975
1h,2025-06-20 07:00:00+00:00,21611,6,COMBINED,LONG,26.33666904607532,2025-W25,0.0022145509959408684,TP,2025-06-20 08:00:00+00:00,105763.6,R100,0.975
1h,2025-06-29 10:00:00+00:00,21830,6,COMBINED,LONG,20.391982690251595,2025-W26,0.0002632280087018781,TP,2025-06-29 11:00:00+00:00,108121.5,R100,0.975
1h,2025-07-06 13:00:00+00:00,22001,6,COMBINED,LONG,25.474221015379356,2025-W27,0.0006096794133554919,TP,2025-07-06 14:00:00+00:00,108713.2,R100,0.975
1h,2025-07-09 19:00:00+00:00,22079,6,COMBINED,LONG,40.6794814865509,2025-W28,-0.006495578183797255,SL,2025-07-09 20:00:00+00:00,111718.8,R100,0.975
4h,2025-07-14 04:00:00+00:00,5532,3,COMBINED,LONG,27.429488603043385,2025-W29,-0.010358805028884253,SL,2025-07-14 08:00:00+00:00,122731.0,R100,0.975
1h,2025-07-27 16:00:00+00:00,22508,6,COMBINED,LONG,20.06596931276022,2025-W30,0.0009080766841600986,TP,2025-07-27 18:00:00+00:00,119081.4,R100,0.975
1h,2025-07-30 18:00:00+00:00,22582,6,COMBINED,SHORT,17.888146427178086,2025-W31,0.003915114192476867,TP,2025-07-30 19:00:00+00:00,116476.9,R100,0.975
1h,2025-08-07 10:00:00+00:00,22766,6,COMBINED,LONG,30.339881982557294,2025-W32,0.0019347799648788424,TP,2025-08-07 11:00:00+00:00,116291.5,R100,0.975
1h,2025-08-11 02:00:00+00:00,22854,6,COMBINED,LONG,37.89533339161624,2025-W33,0.0034176743027159464,TP,2025-08-11 04:00:00+00:00,121837.5,R100,0.975
1h,2025-08-22 14:00:00+00:00,23130,6,COMBINED,LONG,38.31045368407629,2025-W34,0.0053403743960681056,TP,2025-08-22 15:00:00+00:00,115744.5,R100,0.975
1h,2025-08-29 07:00:00+00:00,23291,6,COMBINED,SHORT,26.486996204465843,2025-W35,0.0033943663344085397,TP,2025-08-29 09:00:00+00:00,109969.0,R100,0.975
1h,2025-09-05 07:00:00+00:00,23459,6,COMBINED,LONG,19.720929492030717,2025-W36,-0.006741680374541313,SL,2025-09-05 09:00:00+00:00,112900.0,R100,0.975
1h,2025-09-10 12:00:00+00:00,23584,6,COMBINED,LONG,22.53578018490472,2025-W37,0.002719456329467963,TP,2025-09-10 13:00:00+00:00,113388.0,R100,0.975
1h,2025-09-28 22:00:00+00:00,24026,6,COMBINED,LONG,37.750372309957044,2025-W39,0.0018366965886580946,TP,2025-09-28 23:00:00+00:00,111881.4,R100,0.975
1h,2025-10-05 02:00:00+00:00,24174,6,COMBINED,LONG,35.56865387533581,2025-W40,-0.005320534246976259,SL,2025-10-05 03:00:00+00:00,124012.2,R100,0.975
1h,2025-10-10 20:00:00+00:00,24312,6,COMBINED,SHORT,25.66016516595179,2025-W41,0.008620742634376457,TP,2025-10-10 21:00:00+00:00,114200.4,R100,0.975
1h,2025-10-17 07:00:00+00:00,24467,6,COMBINED,SHORT,16.845666969024922,2025-W42,0.006891875982091013,TP,2025-10-17 08:00:00+00:00,105578.3,R100,0.975
1h,2025-10-26 11:00:00+00:00,24687,6,COMBINED,LONG,25.98896101700981,2025-W43,0.0017846957978829305,TP,2025-10-26 12:00:00+00:00,113235.1,R100,0.975
1h,2025-10-29 15:00:00+00:00,24763,6,COMBINED,SHORT,18.932015953538173,2025-W44,0.003371544089402824,TP,2025-10-29 16:00:00+00:00,111460.7,R100,0.975
1h,2025-11-03 15:00:00+00:00,24883,6,COMBINED,SHORT,21.341669381184595,2025-W45,-0.010362324257504772,SL,2025-11-03 16:00:00+00:00,105718.8,R100,0.975
1h,2025-11-12 15:00:00+00:00,25099,6,COMBINED,SHORT,18.924533523619104,2025-W46,0.005773796246416997,TP,2025-11-12 16:00:00+00:00,102124.9,R100,0.975
1h,2025-11-20 16:00:00+00:00,25292,6,COMBINED,SHORT,25.3721390972239,2025-W47,0.008384087263420272,TP,2025-11-20 17:00:00+00:00,87855.5,R100,0.975
1h,2025-11-26 17:00:00+00:00,25437,6,COMBINED,LONG,28.762676944844586,2025-W48,0.006480074037446494,TP,2025-11-26 22:00:00+00:00,89792.4,R100,0.975
1h,2025-12-01 00:00:00+00:00,25540,6,COMBINED,SHORT,56.07919229550758,2025-W49,-0.00929220629894306,SL,2025-12-01 01:00:00+00:00,86970.6,R100,0.975
1h,2025-12-12 15:00:00+00:00,25819,6,COMBINED,SHORT,30.387436671035015,2025-W50,-0.008056379267876,SL,2025-12-12 17:00:00+00:00,89895.0,R100,0.975
1h,2025-12-18 13:00:00+00:00,25961,6,COMBINED,LONG,33.675660496984676,2025-W51,-0.0072105696654590195,SL,2025-12-18 14:00:00+00:00,88804.0,R100,0.975
1h,2025-12-26 02:00:00+00:00,26142,6,COMBINED,LONG,24.31425513370502,2025-W52,-0.007618697066608391,SL,2025-12-26 04:00:00+00:00,89151.8,R100,0.975
4h,2025-12-29 00:00:00+00:00,6539,3,COMBINED,LONG,33.84042965671405,2026-W01,-0.0069519968191069075,SL,2025-12-29 04:00:00+00:00,90091.5,R100,0.975
1h,2026-01-05 00:00:00+00:00,26380,6,COMBINED,LONG,25.984567930180617,2026-W02,0.0020995768478880308,TP,2026-01-05 01:00:00+00:00,92368.0,R100,0.975
1h,2026-01-18 23:00:00+00:00,26715,6,COMBINED,SHORT,50.554906802903645,2026-W03,0.001990396735530976,TP,2026-01-19 00:00:00+00:00,93614.0,R100,0.975
1h,2026-01-19 00:00:00+00:00,26716,6,COMBINED,SHORT,32.59789331652219,2026-W04,0.0032602756305278326,TP,2026-01-19 01:00:00+00:00,92658.2,R100,0.975
1h,2026-01-29 15:00:00+00:00,26971,6,COMBINED,SHORT,41.707507380603964,2026-W05,0.005520533740275892,TP,2026-01-29 16:00:00+00:00,84897.9,R100,0.975
1h,2026-02-03 18:00:00+00:00,27094,6,COMBINED,SHORT,28.825893344729106,2026-W06,-0.014003177623124361,SL,2026-02-03 19:00:00+00:00,73111.7,R100,0.975
1h,2026-02-14 11:00:00+00:00,27351,6,COMBINED,LONG,31.56201818571122,2026-W07,-0.006103311562247025,SL,2026-02-14 12:00:00+00:00,70464.8,R100,0.975
1h,2026-02-17 14:00:00+00:00,27426,6,COMBINED,SHORT,19.64554559969226,2026-W08,-0.009624654326866043,SL,2026-02-17 16:00:00+00:00,66846.8,R100,0.975
1h,2026-02-23 01:00:00+00:00,27557,6,COMBINED,SHORT,54.76196914656461,2026-W09,-0.009289369848133054,SL,2026-02-23 03:00:00+00:00,64387.2,R100,0.975
1h,2026-03-02 15:00:00+00:00,27739,6,COMBINED,LONG,26.758697106037772,2026-W10,0.010729963089070984,TP,2026-03-02 16:00:00+00:00,69089.1,R100,0.975
1h,2026-03-15 22:00:00+00:00,28058,6,COMBINED,LONG,16.9279348349645,2026-W11,0.004557053114291167,TP,2026-03-15 23:00:00+00:00,72715.7,R100,0.975
1h,2026-03-21 23:00:00+00:00,28203,6,COMBINED,SHORT,45.417570051336874,2026-W12,0.003311264894886813,TP,2026-03-22 00:00:00+00:00,68881.5,R100,0.975
1h,2026-03-27 10:00:00+00:00,28334,6,COMBINED,SHORT,26.43318727676668,2026-W13,0.006315113152597531,TP,2026-03-27 14:00:00+00:00,66456.4,R100,0.975
4h,2026-04-05 20:00:00+00:00,7126,3,COMBINED,LONG,31.868326342552358,2026-W14,0.005883972141595141,TP,2026-04-06 00:00:00+00:00,68997.9,R100,0.975
1h,2026-04-07 22:00:00+00:00,28610,6,COMBINED,LONG,28.471008678419004,2026-W15,0.007702487092775158,TP,2026-04-07 23:00:00+00:00,71479.9,R100,0.975
1h,2026-04-14 13:00:00+00:00,28769,6,COMBINED,LONG,32.51187828212325,2026-W16,-0.006622490595737994,SL,2026-04-14 14:00:00+00:00,75471.1,R100,0.975
1h,2026-05-01 13:00:00+00:00,29177,6,COMBINED,LONG,25.59403127563997,2026-W18,-0.006787660226007906,SL,2026-05-01 14:00:00+00:00,78691.3,R100,0.975
