episode_id,partition,origin_state,outcome,transition,resume,n_intervals,first_sideways_ts,age2_source_start,age2_source_end,frozen_boundary,path_class,first_break_pos,first_reclaim_pos,first_rebreak_pos,break_to_reclaim_min,reclaim_to_rebreak_min,confirmation_bar_start,confirmation_complete_ts,eligible_open_ts,exit_effective_ts,confirmation_to_exit_hours,eligible_before_exit,age2_final_4h_beyond
1474,development,BULL,TRANSITION,True,False,2,2024-07-29 20:00:00+00:00,2024-07-29 20:00:00+00:00,2024-07-30 00:00:00+00:00,66624.5,NO_BREAK,,,,,,,,,2024-07-30 04:00:00+00:00,,False,False
1476,development,BEAR,TRANSITION,True,False,3,2024-08-08 04:00:00+00:00,2024-08-08 04:00:00+00:00,2024-08-08 08:00:00+00:00,57699.0,NO_BREAK,,,,,,,,,2024-08-08 16:00:00+00:00,,False,False
1478,development,BULL,TRANSITION,True,False,2,2024-08-11 20:00:00+00:00,2024-08-11 20:00:00+00:00,2024-08-12 00:00:00+00:00,59500.0,BREAK_NO_RECLAIM,1.0,,,,,,,,2024-08-12 04:00:00+00:00,,False,True
1480,development,BEAR,RESUME,False,True,2,2024-08-12 12:00:00+00:00,2024-08-12 12:00:00+00:00,2024-08-12 16:00:00+00:00,61450.0,NO_BREAK,,,,,,,,,2024-08-12 20:00:00+00:00,,False,False
1483,development,BULL,TRANSITION,True,False,2,2024-08-14 16:00:00+00:00,2024-08-14 16:00:00+00:00,2024-08-14 20:00:00+00:00,58360.0,NO_BREAK,,,,,,,,,2024-08-15 00:00:00+00:00,,False,False
1487,development,BEAR,TRANSITION,True,False,4,2024-08-16 20:00:00+00:00,2024-08-16 20:00:00+00:00,2024-08-17 00:00:00+00:00,59820.0,NO_BREAK,,,,,,,,,2024-08-17 12:00:00+00:00,,False,False
1495,development,BULL,RESUME,False,True,2,2024-08-21 00:00:00+00:00,2024-08-21 00:00:00+00:00,2024-08-21 04:00:00+00:00,57750.0,NO_BREAK,,,,,,,,,2024-08-21 08:00:00+00:00,,False,False
1499,development,BULL,TRANSITION,True,False,4,2024-08-26 20:00:00+00:00,2024-08-26 20:00:00+00:00,2024-08-27 00:00:00+00:00,63522.7,BREAK_NO_RECLAIM,1.0,,,,,,,,2024-08-27 12:00:00+00:00,,False,True
1503,development,BEAR,TRANSITION,True,False,2,2024-09-03 00:00:00+00:00,2024-09-03 00:00:00+00:00,2024-09-03 04:00:00+00:00,58787.2,BREAK_NO_RECLAIM,1.0,,,,,,,,2024-09-03 08:00:00+00:00,,False,True
1506,development,BEAR,RESUME,False,True,2,2024-09-04 16:00:00+00:00,2024-09-04 16:00:00+00:00,2024-09-04 20:00:00+00:00,59790.0,NO_BREAK,,,,,,,,,2024-09-05 00:00:00+00:00,,False,False
1508,development,BEAR,TRANSITION,True,False,4,2024-09-09 04:00:00+00:00,2024-09-09 04:00:00+00:00,2024-09-09 08:00:00+00:00,54820.2,FAILED_RECLAIM,1.0,13.0,20.0,60.0,35.0,2024-09-09 05:35:00+00:00,2024-09-09 05:40:00+00:00,2024-09-09 05:40:00+00:00,2024-09-09 20:00:00+00:00,14.333333333333334,True,True
1510,development,BULL,TRANSITION,True,False,3,2024-09-16 00:00:00+00:00,2024-09-16 00:00:00+00:00,2024-09-16 04:00:00+00:00,59360.1,BREAK_NO_RECLAIM,1.0,,,,,,,,2024-09-16 12:00:00+00:00,,False,True
1522,development,BULL,RESUME,False,True,3,2024-09-25 16:00:00+00:00,2024-09-25 16:00:00+00:00,2024-09-25 20:00:00+00:00,62320.0,NO_BREAK,,,,,,,,,2024-09-26 04:00:00+00:00,,False,False
1526,development,BEAR,TRANSITION,True,False,4,2024-10-04 16:00:00+00:00,2024-10-04 16:00:00+00:00,2024-10-04 20:00:00+00:00,62355.0,BREAK_RECLAIM_NO_REBREAK,40.0,42.0,,,,,,,2024-10-05 08:00:00+00:00,,False,False
1542,development,BULL,TRANSITION,True,False,2,2024-10-21 16:00:00+00:00,2024-10-21 16:00:00+00:00,2024-10-21 20:00:00+00:00,68000.0,BREAK_NO_RECLAIM,1.0,,,,,,,,2024-10-22 00:00:00+00:00,,False,True
1544,development,BEAR,TRANSITION,True,False,2,2024-10-24 12:00:00+00:00,2024-10-24 12:00:00+00:00,2024-10-24 16:00:00+00:00,67825.0,FAILED_RECLAIM,21.0,22.0,23.0,5.0,5.0,2024-10-24 13:50:00+00:00,2024-10-24 13:55:00+00:00,2024-10-24 13:55:00+00:00,2024-10-24 20:00:00+00:00,6.083333333333333,True,False
1551,development,BULL,TRANSITION,True,False,3,2024-10-31 16:00:00+00:00,2024-10-31 16:00:00+00:00,2024-10-31 20:00:00+00:00,71444.2,BREAK_NO_RECLAIM,1.0,,,,,,,,2024-11-01 04:00:00+00:00,,False,True
1555,development,BEAR,TRANSITION,True,False,2,2024-11-05 16:00:00+00:00,2024-11-05 16:00:00+00:00,2024-11-05 20:00:00+00:00,69495.3,BREAK_RECLAIM_NO_REBREAK,1.0,47.0,,,,,,,2024-11-06 00:00:00+00:00,,False,False
1563,development,BULL,TRANSITION,True,False,2,2024-11-24 12:00:00+00:00,2024-11-24 12:00:00+00:00,2024-11-24 16:00:00+00:00,97199.9,FAILED_RECLAIM,7.0,15.0,25.0,40.0,50.0,2024-11-24 14:00:00+00:00,2024-11-24 14:05:00+00:00,2024-11-24 14:05:00+00:00,2024-11-24 20:00:00+00:00,5.916666666666667,True,True
1567,development,BEAR,TRANSITION,True,False,3,2024-11-27 16:00:00+00:00,2024-11-27 16:00:00+00:00,2024-11-27 20:00:00+00:00,99537.6,NO_BREAK,,,,,,,,,2024-11-28 04:00:00+00:00,,False,False
1569,development,BULL,TRANSITION,True,False,2,2024-12-02 04:00:00+00:00,2024-12-02 04:00:00+00:00,2024-12-02 08:00:00+00:00,96150.0,BREAK_NO_RECLAIM,41.0,,,,,,,,2024-12-02 12:00:00+00:00,,False,True
1573,development,BEAR,RESUME,False,True,2,2024-12-04 08:00:00+00:00,2024-12-04 08:00:00+00:00,2024-12-04 12:00:00+00:00,97435.0,NO_BREAK,,,,,,,,,2024-12-04 16:00:00+00:00,,False,False
1576,development,BULL,RESUME,False,True,4,2024-12-06 00:00:00+00:00,2024-12-06 00:00:00+00:00,2024-12-06 04:00:00+00:00,94650.8,NO_BREAK,,,,,,,,,2024-12-06 16:00:00+00:00,,False,False
1583,development,BULL,RESUME,False,True,2,2024-12-18 04:00:00+00:00,2024-12-18 04:00:00+00:00,2024-12-18 08:00:00+00:00,103264.6,NO_BREAK,,,,,,,,,2024-12-18 12:00:00+00:00,,False,False
1587,development,BEAR,TRANSITION,True,False,2,2024-12-24 16:00:00+00:00,2024-12-24 16:00:00+00:00,2024-12-24 20:00:00+00:00,96499.0,BREAK_NO_RECLAIM,1.0,,,,,,,,2024-12-25 00:00:00+00:00,,False,True
1589,development,BULL,TRANSITION,True,False,2,2024-12-26 12:00:00+00:00,2024-12-26 12:00:00+00:00,2024-12-26 16:00:00+00:00,97570.0,BREAK_NO_RECLAIM,1.0,,,,,,,,2024-12-26 20:00:00+00:00,,False,True
1593,development,BEAR,RESUME,False,True,3,2024-12-31 12:00:00+00:00,2024-12-31 12:00:00+00:00,2024-12-31 16:00:00+00:00,95700.0,FAILED_RECLAIM,18.0,19.0,22.0,5.0,15.0,2024-12-31 13:45:00+00:00,2024-12-31 13:50:00+00:00,2024-12-31 13:50:00+00:00,2025-01-01 00:00:00+00:00,10.166666666666666,True,False
1597,reference_validation,BULL,TRANSITION,True,False,2,2025-01-07 16:00:00+00:00,2025-01-07 16:00:00+00:00,2025-01-07 20:00:00+00:00,97438.2,FAILED_RECLAIM,14.0,16.0,17.0,10.0,5.0,2025-01-07 17:20:00+00:00,2025-01-07 17:25:00+00:00,2025-01-07 17:25:00+00:00,2025-01-08 00:00:00+00:00,6.583333333333333,True,True
1603,reference_validation,BEAR,TRANSITION,True,False,3,2025-01-14 00:00:00+00:00,2025-01-14 00:00:00+00:00,2025-01-14 04:00:00+00:00,95934.5,NO_BREAK,,,,,,,,,2025-01-14 12:00:00+00:00,,False,False
1605,reference_validation,BULL,RESUME,False,True,2,2025-01-20 00:00:00+00:00,2025-01-20 00:00:00+00:00,2025-01-20 04:00:00+00:00,103458.6,BREAK_NO_RECLAIM,1.0,,,,,,,,2025-01-20 08:00:00+00:00,,False,True
1607,reference_validation,BULL,TRANSITION,True,False,3,2025-01-20 20:00:00+00:00,2025-01-20 20:00:00+00:00,2025-01-21 00:00:00+00:00,99501.0,NO_BREAK,,,,,,,,,2025-01-21 08:00:00+00:00,,False,False
1621,reference_validation,BEAR,RESUME,False,True,3,2025-01-28 08:00:00+00:00,2025-01-28 08:00:00+00:00,2025-01-28 12:00:00+00:00,105274.7,NO_BREAK,,,,,,,,,2025-01-28 20:00:00+00:00,,False,False
1623,reference_validation,BEAR,RESUME,False,True,2,2025-01-29 08:00:00+00:00,2025-01-29 08:00:00+00:00,2025-01-29 12:00:00+00:00,103797.0,NO_BREAK,,,,,,,,,2025-01-29 16:00:00+00:00,,False,False
1629,reference_validation,BEAR,RESUME,False,True,3,2025-02-03 20:00:00+00:00,2025-02-03 20:00:00+00:00,2025-02-04 00:00:00+00:00,106450.0,NO_BREAK,,,,,,,,,2025-02-04 08:00:00+00:00,,False,False
1641,reference_validation,BEAR,TRANSITION,True,False,2,2025-02-12 20:00:00+00:00,2025-02-12 20:00:00+00:00,2025-02-13 00:00:00+00:00,98328.0,NO_BREAK,,,,,,,,,2025-02-13 04:00:00+00:00,,False,False
1644,reference_validation,BEAR,TRANSITION,True,False,3,2025-02-14 00:00:00+00:00,2025-02-14 00:00:00+00:00,2025-02-14 04:00:00+00:00,98328.0,NO_BREAK,,,,,,,,,2025-02-14 12:00:00+00:00,,False,False
1646,reference_validation,BULL,TRANSITION,True,False,2,2025-02-16 16:00:00+00:00,2025-02-16 16:00:00+00:00,2025-02-16 20:00:00+00:00,96225.7,NO_BREAK,,,,,,,,,2025-02-17 00:00:00+00:00,,False,False
1652,reference_validation,BULL,TRANSITION,True,False,2,2025-02-21 20:00:00+00:00,2025-02-21 20:00:00+00:00,2025-02-22 00:00:00+00:00,93321.6,NO_BREAK,,,,,,,,,2025-02-22 04:00:00+00:00,,False,False
1654,reference_validation,BEAR,TRANSITION,True,False,3,2025-03-01 20:00:00+00:00,2025-03-01 20:00:00+00:00,2025-03-02 00:00:00+00:00,87066.0,NO_BREAK,,,,,,,,,2025-03-02 08:00:00+00:00,,False,False
1656,reference_validation,BULL,TRANSITION,True,False,2,2025-03-03 20:00:00+00:00,2025-03-03 20:00:00+00:00,2025-03-04 00:00:00+00:00,85015.0,NO_BREAK,,,,,,,,,2025-03-04 04:00:00+00:00,,False,False
1658,reference_validation,BEAR,RESUME,False,True,2,2025-03-04 20:00:00+00:00,2025-03-04 20:00:00+00:00,2025-03-05 00:00:00+00:00,94971.0,NO_BREAK,,,,,,,,,2025-03-05 04:00:00+00:00,,False,False
1664,reference_validation,BULL,RESUME,False,True,2,2025-03-07 04:00:00+00:00,2025-03-07 04:00:00+00:00,2025-03-07 08:00:00+00:00,82420.0,NO_BREAK,,,,,,,,,2025-03-07 12:00:00+00:00,,False,False
1668,reference_validation,BEAR,RESUME,False,True,2,2025-03-11 20:00:00+00:00,2025-03-11 20:00:00+00:00,2025-03-12 00:00:00+00:00,84031.5,NO_BREAK,,,,,,,,,2025-03-12 04:00:00+00:00,,False,False
1672,reference_validation,BEAR,TRANSITION,True,False,2,2025-03-12 20:00:00+00:00,2025-03-12 20:00:00+00:00,2025-03-13 00:00:00+00:00,84031.5,NO_BREAK,,,,,,,,,2025-03-13 04:00:00+00:00,,False,False
1677,reference_validation,BULL,TRANSITION,True,False,3,2025-03-16 12:00:00+00:00,2025-03-16 12:00:00+00:00,2025-03-16 16:00:00+00:00,83564.5,BREAK_NO_RECLAIM,1.0,,,,,,,,2025-03-17 00:00:00+00:00,,False,True
1679,reference_validation,BEAR,TRANSITION,True,False,2,2025-03-17 04:00:00+00:00,2025-03-17 04:00:00+00:00,2025-03-17 08:00:00+00:00,85270.2,NO_BREAK,,,,,,,,,2025-03-17 12:00:00+00:00,,False,False
1681,reference_validation,BULL,TRANSITION,True,False,2,2025-03-18 04:00:00+00:00,2025-03-18 04:00:00+00:00,2025-03-18 08:00:00+00:00,82333.4,BREAK_RECLAIM_NO_REBREAK,33.0,34.0,,,,,,,2025-03-18 12:00:00+00:00,,False,False
1683,reference_validation,BEAR,TRANSITION,True,False,2,2025-03-19 08:00:00+00:00,2025-03-19 08:00:00+00:00,2025-03-19 12:00:00+00:00,85270.2,NO_BREAK,,,,,,,,,2025-03-19 16:00:00+00:00,,False,False
1685,reference_validation,BULL,RESUME,False,True,2,2025-03-20 20:00:00+00:00,2025-03-20 20:00:00+00:00,2025-03-21 00:00:00+00:00,81113.5,NO_BREAK,,,,,,,,,2025-03-21 04:00:00+00:00,,False,False
1687,reference_validation,BULL,TRANSITION,True,False,2,2025-03-21 08:00:00+00:00,2025-03-21 08:00:00+00:00,2025-03-21 12:00:00+00:00,83613.6,NO_BREAK,,,,,,,,,2025-03-21 16:00:00+00:00,,False,False
1689,reference_validation,BEAR,RESUME,False,True,3,2025-03-22 04:00:00+00:00,2025-03-22 04:00:00+00:00,2025-03-22 08:00:00+00:00,87500.0,NO_BREAK,,,,,,,,,2025-03-22 16:00:00+00:00,,False,False
1691,reference_validation,BEAR,TRANSITION,True,False,2,2025-03-23 04:00:00+00:00,2025-03-23 04:00:00+00:00,2025-03-23 08:00:00+00:00,84550.0,NO_BREAK,,,,,,,,,2025-03-23 12:00:00+00:00,,False,False
1693,reference_validation,BULL,RESUME,False,True,2,2025-03-26 16:00:00+00:00,2025-03-26 16:00:00+00:00,2025-03-26 20:00:00+00:00,86260.0,BREAK_RECLAIM_NO_REBREAK,36.0,43.0,,,,,,,2025-03-27 00:00:00+00:00,,False,False
1701,reference_validation,BEAR,TRANSITION,True,False,2,2025-04-01 08:00:00+00:00,2025-04-01 08:00:00+00:00,2025-04-01 12:00:00+00:00,83490.0,BREAK_NO_RECLAIM,1.0,,,,,,,,2025-04-01 16:00:00+00:00,,False,True
1703,reference_validation,BULL,TRANSITION,True,False,3,2025-04-03 00:00:00+00:00,2025-04-03 00:00:00+00:00,2025-04-03 04:00:00+00:00,83846.0,BREAK_NO_RECLAIM,1.0,,,,,,,,2025-04-03 12:00:00+00:00,,False,True
1707,reference_validation,BEAR,RESUME,False,True,3,2025-04-04 20:00:00+00:00,2025-04-04 20:00:00+00:00,2025-04-05 00:00:00+00:00,88500.0,NO_BREAK,,,,,,,,,2025-04-05 08:00:00+00:00,,False,False
1713,reference_validation,BULL,RESUME,False,True,3,2025-04-10 16:00:00+00:00,2025-04-10 16:00:00+00:00,2025-04-10 20:00:00+00:00,74457.0,NO_BREAK,,,,,,,,,2025-04-11 04:00:00+00:00,,False,False
1715,reference_validation,BULL,TRANSITION,True,False,3,2025-04-15 20:00:00+00:00,2025-04-15 20:00:00+00:00,2025-04-16 00:00:00+00:00,82991.5,NO_BREAK,,,,,,,,,2025-04-16 08:00:00+00:00,,False,False
1725,reference_validation,BULL,TRANSITION,True,False,2,2025-04-20 08:00:00+00:00,2025-04-20 08:00:00+00:00,2025-04-20 12:00:00+00:00,84613.5,FAILED_RECLAIM,7.0,8.0,11.0,5.0,15.0,2025-04-20 08:50:00+00:00,2025-04-20 08:55:00+00:00,2025-04-20 08:55:00+00:00,2025-04-20 16:00:00+00:00,7.083333333333333,True,True
1734,reference_validation,BULL,TRANSITION,True,False,2,2025-04-30 16:00:00+00:00,2025-04-30 16:00:00+00:00,2025-04-30 20:00:00+00:00,93367.2,NO_BREAK,,,,,,,,,2025-05-01 00:00:00+00:00,,False,False
1739,reference_validation,BULL,TRANSITION,True,False,3,2025-05-04 00:00:00+00:00,2025-05-04 00:00:00+00:00,2025-05-04 04:00:00+00:00,95804.8,FAILED_RECLAIM,8.0,11.0,16.0,15.0,25.0,2025-05-04 01:15:00+00:00,2025-05-04 01:20:00+00:00,2025-05-04 01:20:00+00:00,2025-05-04 12:00:00+00:00,10.666666666666666,True,True
1743,reference_validation,BULL,TRANSITION,True,False,3,2025-05-12 16:00:00+00:00,2025-05-12 16:00:00+00:00,2025-05-12 20:00:00+00:00,102940.0,FAILED_RECLAIM,1.0,10.0,12.0,45.0,10.0,2025-05-12 16:55:00+00:00,2025-05-12 17:00:00+00:00,2025-05-12 17:00:00+00:00,2025-05-13 04:00:00+00:00,11.0,True,True
1750,reference_validation,BEAR,TRANSITION,True,False,3,2025-05-15 16:00:00+00:00,2025-05-15 16:00:00+00:00,2025-05-15 20:00:00+00:00,104319.0,NO_BREAK,,,,,,,,,2025-05-16 04:00:00+00:00,,False,False
1754,reference_validation,BULL,TRANSITION,True,False,2,2025-05-17 08:00:00+00:00,2025-05-17 08:00:00+00:00,2025-05-17 12:00:00+00:00,101270.8,NO_BREAK,,,,,,,,,2025-05-17 16:00:00+00:00,,False,False
1757,reference_validation,BULL,RESUME,False,True,3,2025-05-19 04:00:00+00:00,2025-05-19 04:00:00+00:00,2025-05-19 08:00:00+00:00,102541.6,BREAK_RECLAIM_NO_REBREAK,31.0,38.0,,,,,,,2025-05-19 16:00:00+00:00,,False,False
1759,reference_validation,BULL,TRANSITION,True,False,4,2025-05-23 16:00:00+00:00,2025-05-23 16:00:00+00:00,2025-05-23 20:00:00+00:00,104115.2,NO_BREAK,,,,,,,,,2025-05-24 08:00:00+00:00,,False,False
1767,reference_validation,BULL,TRANSITION,True,False,4,2025-05-28 00:00:00+00:00,2025-05-28 00:00:00+00:00,2025-05-28 04:00:00+00:00,107438.0,NO_BREAK,,,,,,,,,2025-05-28 16:00:00+00:00,,False,False
1775,reference_validation,BEAR,TRANSITION,True,False,2,2025-06-03 00:00:00+00:00,2025-06-03 00:00:00+00:00,2025-06-03 04:00:00+00:00,105823.6,BREAK_RECLAIM_NO_REBREAK,2.0,34.0,,,,,,,2025-06-03 08:00:00+00:00,,False,False
1777,reference_validation,BULL,TRANSITION,True,False,3,2025-06-04 08:00:00+00:00,2025-06-04 08:00:00+00:00,2025-06-04 12:00:00+00:00,103704.1,NO_BREAK,,,,,,,,,2025-06-04 20:00:00+00:00,,False,False
1781,reference_validation,BEAR,TRANSITION,True,False,2,2025-06-07 00:00:00+00:00,2025-06-07 00:00:00+00:00,2025-06-07 04:00:00+00:00,106470.8,NO_BREAK,,,,,,,,,2025-06-07 08:00:00+00:00,,False,False
1783,reference_validation,BULL,TRANSITION,True,False,2,2025-06-12 04:00:00+00:00,2025-06-12 04:00:00+00:00,2025-06-12 08:00:00+00:00,108282.0,BREAK_NO_RECLAIM,1.0,,,,,,,,2025-06-12 12:00:00+00:00,,False,True
1794,reference_validation,BULL,TRANSITION,True,False,2,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 04:00:00+00:00,107203.8,FAILED_RECLAIM,1.0,3.0,6.0,10.0,15.0,2025-07-01 00:25:00+00:00,2025-07-01 00:30:00+00:00,2025-07-01 00:30:00+00:00,2025-07-01 08:00:00+00:00,7.5,True,True
1796,reference_validation,BEAR,TRANSITION,True,False,2,2025-07-02 08:00:00+00:00,2025-07-02 08:00:00+00:00,2025-07-02 12:00:00+00:00,108499.0,NO_BREAK,,,,,,,,,2025-07-02 16:00:00+00:00,,False,False
1798,reference_validation,BULL,TRANSITION,True,False,2,2025-07-04 16:00:00+00:00,2025-07-04 16:00:00+00:00,2025-07-04 20:00:00+00:00,105010.0,NO_BREAK,,,,,,,,,2025-07-05 00:00:00+00:00,,False,False
1801,reference_validation,BULL,TRANSITION,True,False,3,2025-07-07 16:00:00+00:00,2025-07-07 16:00:00+00:00,2025-07-07 20:00:00+00:00,107809.2,FAILED_RECLAIM,13.0,14.0,29.0,5.0,75.0,2025-07-07 18:20:00+00:00,2025-07-07 18:25:00+00:00,2025-07-07 18:25:00+00:00,2025-07-08 04:00:00+00:00,9.583333333333334,True,False
1809,reference_validation,BULL,TRANSITION,True,False,3,2025-07-15 04:00:00+00:00,2025-07-15 04:00:00+00:00,2025-07-15 08:00:00+00:00,116862.4,FAILED_RECLAIM,2.0,3.0,32.0,5.0,145.0,2025-07-15 06:35:00+00:00,2025-07-15 06:40:00+00:00,2025-07-15 06:40:00+00:00,2025-07-15 16:00:00+00:00,9.333333333333334,True,True
1826,reference_validation,BEAR,TRANSITION,True,False,2,2025-07-22 08:00:00+00:00,2025-07-22 08:00:00+00:00,2025-07-22 12:00:00+00:00,119720.6,NO_BREAK,,,,,,,,,2025-07-22 16:00:00+00:00,,False,False
1832,reference_validation,BULL,RESUME,False,True,2,2025-07-24 04:00:00+00:00,2025-07-24 04:00:00+00:00,2025-07-24 08:00:00+00:00,115865.0,NO_BREAK,,,,,,,,,2025-07-24 12:00:00+00:00,,False,False
1838,reference_validation,BEAR,TRANSITION,True,False,2,2025-07-26 12:00:00+00:00,2025-07-26 12:00:00+00:00,2025-07-26 16:00:00+00:00,119720.6,NO_BREAK,,,,,,,,,2025-07-26 20:00:00+00:00,,False,False
1840,reference_validation,BULL,RESUME,False,True,3,2025-07-28 16:00:00+00:00,2025-07-28 16:00:00+00:00,2025-07-28 20:00:00+00:00,114667.3,NO_BREAK,,,,,,,,,2025-07-29 04:00:00+00:00,,False,False
1846,reference_validation,BEAR,TRANSITION,True,False,5,2025-08-04 04:00:00+00:00,2025-08-04 04:00:00+00:00,2025-08-04 08:00:00+00:00,118763.5,NO_BREAK,,,,,,,,,2025-08-05 00:00:00+00:00,,False,False
1851,reference_validation,BEAR,TRANSITION,True,False,2,2025-08-06 08:00:00+00:00,2025-08-06 08:00:00+00:00,2025-08-06 12:00:00+00:00,115686.0,NO_BREAK,,,,,,,,,2025-08-06 16:00:00+00:00,,False,False
1861,reference_validation,BULL,TRANSITION,True,False,2,2025-08-24 12:00:00+00:00,2025-08-24 12:00:00+00:00,2025-08-24 16:00:00+00:00,114510.0,FAILED_RECLAIM,25.0,35.0,36.0,50.0,5.0,2025-08-24 14:55:00+00:00,2025-08-24 15:00:00+00:00,2025-08-24 15:00:00+00:00,2025-08-24 20:00:00+00:00,5.0,True,True
1863,reference_validation,BEAR,RESUME,False,True,2,2025-08-27 16:00:00+00:00,2025-08-27 16:00:00+00:00,2025-08-27 20:00:00+00:00,112330.0,BREAK_RECLAIM_NO_REBREAK,25.0,31.0,,,,,,,2025-08-28 00:00:00+00:00,,False,False
1873,reference_validation,BEAR,TRANSITION,True,False,2,2025-09-01 20:00:00+00:00,2025-09-01 20:00:00+00:00,2025-09-02 00:00:00+00:00,109439.9,NO_BREAK,,,,,,,,,2025-09-02 04:00:00+00:00,,False,False
1884,reference_validation,BULL,TRANSITION,True,False,2,2025-09-06 08:00:00+00:00,2025-09-06 08:00:00+00:00,2025-09-06 12:00:00+00:00,110153.3,NO_BREAK,,,,,,,,,2025-09-06 16:00:00+00:00,,False,False
1886,reference_validation,BEAR,TRANSITION,True,False,2,2025-09-07 08:00:00+00:00,2025-09-07 08:00:00+00:00,2025-09-07 12:00:00+00:00,113344.3,NO_BREAK,,,,,,,,,2025-09-07 16:00:00+00:00,,False,False
1888,reference_validation,BULL,RESUME,False,True,2,2025-09-09 16:00:00+00:00,2025-09-09 16:00:00+00:00,2025-09-09 20:00:00+00:00,111050.0,FAILED_RECLAIM,1.0,3.0,4.0,10.0,5.0,2025-09-09 16:15:00+00:00,2025-09-09 16:20:00+00:00,2025-09-09 16:20:00+00:00,2025-09-10 00:00:00+00:00,7.666666666666667,True,False
1890,reference_validation,BULL,RESUME,False,True,2,2025-09-15 12:00:00+00:00,2025-09-15 12:00:00+00:00,2025-09-15 16:00:00+00:00,114681.5,FAILED_RECLAIM,10.0,12.0,14.0,10.0,10.0,2025-09-15 13:05:00+00:00,2025-09-15 13:10:00+00:00,2025-09-15 13:10:00+00:00,2025-09-15 20:00:00+00:00,6.833333333333333,True,False
1894,reference_validation,BULL,RESUME,False,True,2,2025-09-17 16:00:00+00:00,2025-09-17 16:00:00+00:00,2025-09-17 20:00:00+00:00,114681.5,NO_BREAK,,,,,,,,,2025-09-18 00:00:00+00:00,,False,False
1896,reference_validation,BULL,TRANSITION,True,False,19,2025-09-19 12:00:00+00:00,2025-09-19 12:00:00+00:00,2025-09-19 16:00:00+00:00,116489.7,BREAK_NO_RECLAIM,1.0,,,,,,,,2025-09-22 16:00:00+00:00,,False,True
1898,reference_validation,BEAR,RESUME,False,True,3,2025-09-24 16:00:00+00:00,2025-09-24 16:00:00+00:00,2025-09-24 20:00:00+00:00,113254.8,FAILED_RECLAIM,1.0,2.0,4.0,5.0,10.0,2025-09-24 16:15:00+00:00,2025-09-24 16:20:00+00:00,2025-09-24 16:20:00+00:00,2025-09-25 04:00:00+00:00,11.666666666666666,True,True
1900,reference_validation,BEAR,TRANSITION,True,False,2,2025-09-28 16:00:00+00:00,2025-09-28 16:00:00+00:00,2025-09-28 20:00:00+00:00,109749.9,BREAK_NO_RECLAIM,1.0,,,,,,,,2025-09-29 00:00:00+00:00,,False,True
1902,reference_validation,BULL,RESUME,False,True,8,2025-10-07 16:00:00+00:00,2025-10-07 16:00:00+00:00,2025-10-07 20:00:00+00:00,122160.0,BREAK_NO_RECLAIM,1.0,,,,,,,,2025-10-09 00:00:00+00:00,,False,True
1904,reference_validation,BULL,TRANSITION,True,False,6,2025-10-09 04:00:00+00:00,2025-10-09 04:00:00+00:00,2025-10-09 08:00:00+00:00,120516.0,NO_BREAK,,,,,,,,,2025-10-10 04:00:00+00:00,,False,False
1910,reference_validation,BEAR,RESUME,False,True,7,2025-10-13 20:00:00+00:00,2025-10-13 20:00:00+00:00,2025-10-14 00:00:00+00:00,115912.0,NO_BREAK,,,,,,,,,2025-10-15 00:00:00+00:00,,False,False
1912,reference_validation,BEAR,TRANSITION,True,False,3,2025-10-19 16:00:00+00:00,2025-10-19 16:00:00+00:00,2025-10-19 20:00:00+00:00,111960.0,NO_BREAK,,,,,,,,,2025-10-20 04:00:00+00:00,,False,False
1914,reference_validation,BULL,RESUME,False,True,3,2025-10-21 04:00:00+00:00,2025-10-21 04:00:00+00:00,2025-10-21 08:00:00+00:00,106055.8,NO_BREAK,,,,,,,,,2025-10-21 16:00:00+00:00,,False,False
1916,reference_validation,BULL,TRANSITION,True,False,5,2025-10-22 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-22 04:00:00+00:00,107400.0,NO_BREAK,,,,,,,,,2025-10-22 20:00:00+00:00,,False,False
1918,reference_validation,BEAR,TRANSITION,True,False,2,2025-10-23 08:00:00+00:00,2025-10-23 08:00:00+00:00,2025-10-23 12:00:00+00:00,109160.0,FAILED_RECLAIM,1.0,15.0,16.0,70.0,5.0,2025-10-23 09:15:00+00:00,2025-10-23 09:20:00+00:00,2025-10-23 09:20:00+00:00,2025-10-23 16:00:00+00:00,6.666666666666667,True,True
1920,reference_validation,BULL,RESUME,False,True,2,2025-10-29 00:00:00+00:00,2025-10-29 00:00:00+00:00,2025-10-29 04:00:00+00:00,113422.0,BREAK_NO_RECLAIM,1.0,,,,,,,,2025-10-29 08:00:00+00:00,,False,True
1922,reference_validation,BULL,TRANSITION,True,False,4,2025-10-29 12:00:00+00:00,2025-10-29 12:00:00+00:00,2025-10-29 16:00:00+00:00,113422.0,FAILED_RECLAIM,1.0,18.0,19.0,85.0,5.0,2025-10-29 13:30:00+00:00,2025-10-29 13:35:00+00:00,2025-10-29 13:35:00+00:00,2025-10-30 04:00:00+00:00,14.416666666666666,True,True
1930,reference_validation,BEAR,RESUME,False,True,2,2025-11-07 20:00:00+00:00,2025-11-07 20:00:00+00:00,2025-11-08 00:00:00+00:00,102480.4,BREAK_NO_RECLAIM,1.0,,,,,,,,2025-11-08 04:00:00+00:00,,False,True
