zone,entry_frac,distance,distance_r,partition,date_utc,signal_ts,fill_bar_start,entry_px,H,L,range,stop_px,E20_DOWN,session_end,activated,activation_bar_start,ratchets,final_ceiling,exit_bar_start,exit_ts,exit_px,exit_reason,net_pnl_usd,win
F15,0.15,D40,0.4,reference_validation,2025-07-07,2025-07-07 13:45:00+00:00,2025-07-07 14:50:00+00:00,108128.98,109041.2,107968.0,1073.199999999997,108558.26,107753.36,2025-07-07 20:00:00+00:00,False,,0,,2025-07-07 15:30:00+00:00,2025-07-07 15:30:00+00:00,108558.26,PRE_ACT_HARD_STOP_TOUCH,-2.385036758878178,False
F15,0.15,D50,0.5,reference_validation,2025-07-07,2025-07-07 13:45:00+00:00,2025-07-07 14:50:00+00:00,108128.98,109041.2,107968.0,1073.199999999997,108665.57999999999,107753.36,2025-07-07 20:00:00+00:00,True,2025-07-07 17:05:00+00:00,0,107753.36,2025-07-07 17:10:00+00:00,2025-07-07 17:10:00+00:00,107811.8,PROFIT_CEILING_GAP_OPEN,1.0666743365192026,True
F10,0.1,D30,0.3,reference_validation,2025-08-14,2025-08-14 16:30:00+00:00,2025-08-14 18:30:00+00:00,117874.0,122050.0,117410.0,4640.0,119266.0,116482.0,2025-08-14 20:00:00+00:00,False,,0,,2025-08-14 20:00:00+00:00,2025-08-14 20:00:00+00:00,117889.4,TIME_EXIT_SESSION_END,-0.4653239900232361,False
F10,0.1,D40,0.4,reference_validation,2025-08-14,2025-08-14 16:30:00+00:00,2025-08-14 18:30:00+00:00,117874.0,122050.0,117410.0,4640.0,119730.0,116482.0,2025-08-14 20:00:00+00:00,False,,0,,2025-08-14 20:00:00+00:00,2025-08-14 20:00:00+00:00,117889.4,TIME_EXIT_SESSION_END,-0.4653239900232361,False
F10,0.1,D50,0.5,reference_validation,2025-08-14,2025-08-14 16:30:00+00:00,2025-08-14 18:30:00+00:00,117874.0,122050.0,117410.0,4640.0,120194.0,116482.0,2025-08-14 20:00:00+00:00,False,,0,,2025-08-14 20:00:00+00:00,2025-08-14 20:00:00+00:00,117889.4,TIME_EXIT_SESSION_END,-0.4653239900232361,False
F15,0.15,D30,0.3,reference_validation,2025-08-14,2025-08-14 16:30:00+00:00,2025-08-14 18:50:00+00:00,118106.0,122050.0,117410.0,4640.0,119498.0,116482.0,2025-08-14 20:00:00+00:00,False,,0,,2025-08-14 20:00:00+00:00,2025-08-14 20:00:00+00:00,117889.4,TIME_EXIT_SESSION_END,0.5169728887609696,True
F15,0.15,D40,0.4,reference_validation,2025-08-14,2025-08-14 16:30:00+00:00,2025-08-14 18:50:00+00:00,118106.0,122050.0,117410.0,4640.0,119962.0,116482.0,2025-08-14 20:00:00+00:00,False,,0,,2025-08-14 20:00:00+00:00,2025-08-14 20:00:00+00:00,117889.4,TIME_EXIT_SESSION_END,0.5169728887609696,True
F15,0.15,D50,0.5,reference_validation,2025-08-14,2025-08-14 16:30:00+00:00,2025-08-14 18:50:00+00:00,118106.0,122050.0,117410.0,4640.0,120426.0,116482.0,2025-08-14 20:00:00+00:00,False,,0,,2025-08-14 20:00:00+00:00,2025-08-14 20:00:00+00:00,117889.4,TIME_EXIT_SESSION_END,0.5169728887609696,True
F05,0.05,D30,0.3,reference_validation,2026-01-13,2026-01-13 13:35:00+00:00,2026-01-13 14:10:00+00:00,91891.90000000001,92676.6,91850.6,826.0,92139.70000000001,91685.40000000001,2026-01-13 20:00:00+00:00,False,,0,,2026-01-13 14:20:00+00:00,2026-01-13 14:20:00+00:00,92139.70000000001,PRE_ACT_HARD_STOP_TOUCH,-1.7483234104421093,False
F05,0.05,D40,0.4,reference_validation,2026-01-13,2026-01-13 13:35:00+00:00,2026-01-13 14:10:00+00:00,91891.90000000001,92676.6,91850.6,826.0,92222.3,91685.40000000001,2026-01-13 20:00:00+00:00,False,,0,,2026-01-13 14:20:00+00:00,2026-01-13 14:20:00+00:00,92222.3,PRE_ACT_HARD_STOP_TOUCH,-2.1977645472559977,False
F05,0.05,D50,0.5,reference_validation,2026-01-13,2026-01-13 13:35:00+00:00,2026-01-13 14:10:00+00:00,91891.90000000001,92676.6,91850.6,826.0,92304.90000000001,91685.40000000001,2026-01-13 20:00:00+00:00,False,,0,,2026-01-13 14:25:00+00:00,2026-01-13 14:25:00+00:00,92304.90000000001,PRE_ACT_HARD_STOP_TOUCH,-2.647205684070108,False
F10,0.1,D30,0.3,reference_validation,2026-01-13,2026-01-13 13:35:00+00:00,2026-01-13 14:10:00+00:00,91933.20000000001,92676.6,91850.6,826.0,92181.00000000001,91685.40000000001,2026-01-13 20:00:00+00:00,False,,0,,2026-01-13 14:20:00+00:00,2026-01-13 14:20:00+00:00,92181.00000000001,PRE_ACT_HARD_STOP_TOUCH,-1.7477176906711018,False
F10,0.1,D40,0.4,reference_validation,2026-01-13,2026-01-13 13:35:00+00:00,2026-01-13 14:10:00+00:00,91933.20000000001,92676.6,91850.6,826.0,92263.6,91685.40000000001,2026-01-13 20:00:00+00:00,False,,0,,2026-01-13 14:25:00+00:00,2026-01-13 14:25:00+00:00,92263.6,PRE_ACT_HARD_STOP_TOUCH,-2.1969569208946544,False
F10,0.1,D50,0.5,reference_validation,2026-01-13,2026-01-13 13:35:00+00:00,2026-01-13 14:10:00+00:00,91933.20000000001,92676.6,91850.6,826.0,92346.20000000001,91685.40000000001,2026-01-13 20:00:00+00:00,False,,0,,2026-01-13 14:25:00+00:00,2026-01-13 14:25:00+00:00,92346.20000000001,PRE_ACT_HARD_STOP_TOUCH,-2.646196151118429,False
F15,0.15,D30,0.3,reference_validation,2026-01-13,2026-01-13 13:35:00+00:00,2026-01-13 14:15:00+00:00,91974.5,92676.6,91850.6,826.0,92222.3,91685.40000000001,2026-01-13 20:00:00+00:00,False,,0,,2026-01-13 14:20:00+00:00,2026-01-13 14:20:00+00:00,92222.3,PRE_ACT_HARD_STOP_TOUCH,-1.747112514881843,False
F15,0.15,D40,0.4,reference_validation,2026-01-13,2026-01-13 13:35:00+00:00,2026-01-13 14:15:00+00:00,91974.5,92676.6,91850.6,826.0,92304.9,91685.40000000001,2026-01-13 20:00:00+00:00,False,,0,,2026-01-13 14:25:00+00:00,2026-01-13 14:25:00+00:00,92304.9,PRE_ACT_HARD_STOP_TOUCH,-2.1961500198424573,False
F15,0.15,D50,0.5,reference_validation,2026-01-13,2026-01-13 13:35:00+00:00,2026-01-13 14:15:00+00:00,91974.5,92676.6,91850.6,826.0,92387.5,91685.40000000001,2026-01-13 20:00:00+00:00,False,,0,,2026-01-13 14:25:00+00:00,2026-01-13 14:25:00+00:00,92387.5,PRE_ACT_HARD_STOP_TOUCH,-2.6451875248030716,False
F05,0.05,D30,0.3,reference_validation,2026-02-27,2026-02-27 13:40:00+00:00,2026-02-27 15:00:00+00:00,65834.88,68127.8,65714.2,2413.600000000006,66558.96,65231.479999999996,2026-02-27 20:00:00+00:00,True,2026-02-27 17:20:00+00:00,0,65231.479999999996,2026-02-27 17:25:00+00:00,2026-02-27 17:25:00+00:00,65290.8,PROFIT_CEILING_GAP_OPEN,3.73215608504186,True
F05,0.05,D40,0.4,reference_validation,2026-02-27,2026-02-27 13:40:00+00:00,2026-02-27 15:00:00+00:00,65834.88,68127.8,65714.2,2413.600000000006,66800.32,65231.479999999996,2026-02-27 20:00:00+00:00,True,2026-02-27 17:20:00+00:00,0,65231.479999999996,2026-02-27 17:25:00+00:00,2026-02-27 17:25:00+00:00,65290.8,PROFIT_CEILING_GAP_OPEN,3.73215608504186,True
F05,0.05,D50,0.5,reference_validation,2026-02-27,2026-02-27 13:40:00+00:00,2026-02-27 15:00:00+00:00,65834.88,68127.8,65714.2,2413.600000000006,67041.68000000001,65231.479999999996,2026-02-27 20:00:00+00:00,True,2026-02-27 17:20:00+00:00,0,65231.479999999996,2026-02-27 17:25:00+00:00,2026-02-27 17:25:00+00:00,65290.8,PROFIT_CEILING_GAP_OPEN,3.73215608504186,True
F10,0.1,D30,0.3,reference_validation,2026-02-27,2026-02-27 13:40:00+00:00,2026-02-27 15:00:00+00:00,65955.56,68127.8,65714.2,2413.600000000006,66679.64,65231.479999999996,2026-02-27 20:00:00+00:00,True,2026-02-27 17:20:00+00:00,0,65231.479999999996,2026-02-27 17:25:00+00:00,2026-02-27 17:25:00+00:00,65290.8,PROFIT_CEILING_GAP_OPEN,4.639453838311669,True
F10,0.1,D40,0.4,reference_validation,2026-02-27,2026-02-27 13:40:00+00:00,2026-02-27 15:00:00+00:00,65955.56,68127.8,65714.2,2413.600000000006,66921.0,65231.479999999996,2026-02-27 20:00:00+00:00,True,2026-02-27 17:20:00+00:00,0,65231.479999999996,2026-02-27 17:25:00+00:00,2026-02-27 17:25:00+00:00,65290.8,PROFIT_CEILING_GAP_OPEN,4.639453838311669,True
F10,0.1,D50,0.5,reference_validation,2026-02-27,2026-02-27 13:40:00+00:00,2026-02-27 15:00:00+00:00,65955.56,68127.8,65714.2,2413.600000000006,67162.36,65231.479999999996,2026-02-27 20:00:00+00:00,True,2026-02-27 17:20:00+00:00,0,65231.479999999996,2026-02-27 17:25:00+00:00,2026-02-27 17:25:00+00:00,65290.8,PROFIT_CEILING_GAP_OPEN,4.639453838311669,True
F15,0.15,D30,0.3,reference_validation,2026-02-27,2026-02-27 13:40:00+00:00,2026-02-27 15:00:00+00:00,66076.23999999999,68127.8,65714.2,2413.600000000006,66800.31999999999,65231.479999999996,2026-02-27 20:00:00+00:00,True,2026-02-27 17:20:00+00:00,0,65231.479999999996,2026-02-27 17:25:00+00:00,2026-02-27 17:25:00+00:00,65290.8,PROFIT_CEILING_GAP_OPEN,5.543437459516365,True
F15,0.15,D40,0.4,reference_validation,2026-02-27,2026-02-27 13:40:00+00:00,2026-02-27 15:00:00+00:00,66076.23999999999,68127.8,65714.2,2413.600000000006,67041.68,65231.479999999996,2026-02-27 20:00:00+00:00,True,2026-02-27 17:20:00+00:00,0,65231.479999999996,2026-02-27 17:25:00+00:00,2026-02-27 17:25:00+00:00,65290.8,PROFIT_CEILING_GAP_OPEN,5.543437459516365,True
F15,0.15,D50,0.5,reference_validation,2026-02-27,2026-02-27 13:40:00+00:00,2026-02-27 15:00:00+00:00,66076.23999999999,68127.8,65714.2,2413.600000000006,67283.04,65231.479999999996,2026-02-27 20:00:00+00:00,True,2026-02-27 17:20:00+00:00,0,65231.479999999996,2026-02-27 17:25:00+00:00,2026-02-27 17:25:00+00:00,65290.8,PROFIT_CEILING_GAP_OPEN,5.543437459516365,True
F05,0.05,D30,0.3,reference_validation,2026-05-06,2026-05-06 14:10:00+00:00,2026-05-06 17:15:00+00:00,81357.435,82828.7,81280.0,1548.699999999997,81822.045,80970.26,2026-05-06 20:00:00+00:00,False,,0,,2026-05-06 20:00:00+00:00,2026-05-06 20:00:00+00:00,81416.5,TIME_EXIT_SESSION_END,-0.7629969405992695,False
F05,0.05,D40,0.4,reference_validation,2026-05-06,2026-05-06 14:10:00+00:00,2026-05-06 17:15:00+00:00,81357.435,82828.7,81280.0,1548.699999999997,81976.915,80970.26,2026-05-06 20:00:00+00:00,False,,0,,2026-05-06 20:00:00+00:00,2026-05-06 20:00:00+00:00,81416.5,TIME_EXIT_SESSION_END,-0.7629969405992695,False
F05,0.05,D50,0.5,reference_validation,2026-05-06,2026-05-06 14:10:00+00:00,2026-05-06 17:15:00+00:00,81357.435,82828.7,81280.0,1548.699999999997,82131.785,80970.26,2026-05-06 20:00:00+00:00,False,,0,,2026-05-06 20:00:00+00:00,2026-05-06 20:00:00+00:00,81416.5,TIME_EXIT_SESSION_END,-0.7629969405992695,False
F10,0.1,D30,0.3,reference_validation,2026-05-06,2026-05-06 14:10:00+00:00,2026-05-06 15:35:00+00:00,81434.87,82828.7,81280.0,1548.699999999997,81899.48,80970.26,2026-05-06 20:00:00+00:00,False,,0,,2026-05-06 20:00:00+00:00,2026-05-06 20:00:00+00:00,81416.5,TIME_EXIT_SESSION_END,-0.28721047875439576,False
F10,0.1,D40,0.4,reference_validation,2026-05-06,2026-05-06 14:10:00+00:00,2026-05-06 15:35:00+00:00,81434.87,82828.7,81280.0,1548.699999999997,82054.34999999999,80970.26,2026-05-06 20:00:00+00:00,False,,0,,2026-05-06 20:00:00+00:00,2026-05-06 20:00:00+00:00,81416.5,TIME_EXIT_SESSION_END,-0.28721047875439576,False
F10,0.1,D50,0.5,reference_validation,2026-05-06,2026-05-06 14:10:00+00:00,2026-05-06 15:35:00+00:00,81434.87,82828.7,81280.0,1548.699999999997,82209.22,80970.26,2026-05-06 20:00:00+00:00,False,,0,,2026-05-06 20:00:00+00:00,2026-05-06 20:00:00+00:00,81416.5,TIME_EXIT_SESSION_END,-0.28721047875439576,False
F15,0.15,D30,0.3,reference_validation,2026-05-06,2026-05-06 14:10:00+00:00,2026-05-06 15:35:00+00:00,81512.305,82828.7,81280.0,1548.699999999997,81976.915,80970.26,2026-05-06 20:00:00+00:00,False,,0,,2026-05-06 20:00:00+00:00,2026-05-06 20:00:00+00:00,81416.5,TIME_EXIT_SESSION_END,0.18767200853904187,True
F15,0.15,D40,0.4,reference_validation,2026-05-06,2026-05-06 14:10:00+00:00,2026-05-06 15:35:00+00:00,81512.305,82828.7,81280.0,1548.699999999997,82131.78499999999,80970.26,2026-05-06 20:00:00+00:00,False,,0,,2026-05-06 20:00:00+00:00,2026-05-06 20:00:00+00:00,81416.5,TIME_EXIT_SESSION_END,0.18767200853904187,True
F15,0.15,D50,0.5,reference_validation,2026-05-06,2026-05-06 14:10:00+00:00,2026-05-06 15:35:00+00:00,81512.305,82828.7,81280.0,1548.699999999997,82286.655,80970.26,2026-05-06 20:00:00+00:00,False,,0,,2026-05-06 20:00:00+00:00,2026-05-06 20:00:00+00:00,81416.5,TIME_EXIT_SESSION_END,0.18767200853904187,True
F10,0.1,D30,0.3,reference_validation,2026-06-03,2026-06-03 13:50:00+00:00,2026-06-03 14:30:00+00:00,66702.8,67448.0,66620.0,828.0,66951.2,66454.4,2026-06-03 20:00:00+00:00,False,,0,,2026-06-03 14:35:00+00:00,2026-06-03 14:35:00+00:00,66951.2,PRE_ACT_HARD_STOP_TOUCH,-2.261990800985813,False
F10,0.1,D40,0.4,reference_validation,2026-06-03,2026-06-03 13:50:00+00:00,2026-06-03 14:30:00+00:00,66702.8,67448.0,66620.0,828.0,67034.0,66454.4,2026-06-03 20:00:00+00:00,True,2026-06-03 15:15:00+00:00,0,66454.4,2026-06-03 15:25:00+00:00,2026-06-03 15:25:00+00:00,66454.4,PROFIT_CEILING_HIT,1.4619908009859244,True
F10,0.1,D50,0.5,reference_validation,2026-06-03,2026-06-03 13:50:00+00:00,2026-06-03 14:30:00+00:00,66702.8,67448.0,66620.0,828.0,67116.8,66454.4,2026-06-03 20:00:00+00:00,True,2026-06-03 15:15:00+00:00,0,66454.4,2026-06-03 15:25:00+00:00,2026-06-03 15:25:00+00:00,66454.4,PROFIT_CEILING_HIT,1.4619908009859244,True
F15,0.15,D30,0.3,reference_validation,2026-06-03,2026-06-03 13:50:00+00:00,2026-06-03 14:30:00+00:00,66744.2,67448.0,66620.0,828.0,66992.59999999999,66454.4,2026-06-03 20:00:00+00:00,True,2026-06-03 15:15:00+00:00,0,66454.4,2026-06-03 15:25:00+00:00,2026-06-03 15:25:00+00:00,66454.4,PROFIT_CEILING_HIT,1.7709751558937064,True
F15,0.15,D40,0.4,reference_validation,2026-06-03,2026-06-03 13:50:00+00:00,2026-06-03 14:30:00+00:00,66744.2,67448.0,66620.0,828.0,67075.4,66454.4,2026-06-03 20:00:00+00:00,True,2026-06-03 15:15:00+00:00,0,66454.4,2026-06-03 15:25:00+00:00,2026-06-03 15:25:00+00:00,66454.4,PROFIT_CEILING_HIT,1.7709751558937064,True
F15,0.15,D50,0.5,reference_validation,2026-06-03,2026-06-03 13:50:00+00:00,2026-06-03 14:30:00+00:00,66744.2,67448.0,66620.0,828.0,67158.2,66454.4,2026-06-03 20:00:00+00:00,True,2026-06-03 15:15:00+00:00,0,66454.4,2026-06-03 15:25:00+00:00,2026-06-03 15:25:00+00:00,66454.4,PROFIT_CEILING_HIT,1.7709751558937064,True
