partition,side,start_ts,end_ts,duration_h,week,entry,tp,sl,outcome,first_exit_ts,first_hours,variant
external,LONG,2021-02-09 02:30:00+00:00,2021-02-09 02:45:00+00:00,0.25,2021-W06,46213.25,46744.702375,45820.437375,OFF,2021-02-09 02:45:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-09 05:00:00+00:00,2021-02-09 05:45:00+00:00,0.75,2021-W06,46939.99,47479.799885,46541.000085,OFF,2021-02-09 05:45:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-02-09 06:00:00+00:00,2021-02-09 07:45:00+00:00,1.75,2021-W06,46961.57,47501.628055,46562.396655000004,TP,2021-02-09 06:30:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-02-09 20:00:00+00:00,2021-02-09 21:45:00+00:00,1.75,2021-W06,47162.49,47704.858635000004,46761.608835,SL,2021-02-09 20:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-09 22:00:00+00:00,2021-02-09 22:15:00+00:00,0.25,2021-W06,47340.51,47884.925865000005,46938.115665000005,SL,2021-02-09 22:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-11 14:00:00+00:00,2021-02-11 14:30:00+00:00,0.5,2021-W06,47715.19,48263.914685,47309.610885,OFF,2021-02-11 14:30:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-02-11 14:45:00+00:00,2021-02-11 15:45:00+00:00,1.0,2021-W06,48037.53,48589.961595,47629.210995,OFF,2021-02-11 15:45:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2021-02-11 16:00:00+00:00,2021-02-11 16:30:00+00:00,0.5,2021-W06,48069.65,48622.45097500001,47661.057975,OFF,2021-02-11 16:30:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-02-11 20:00:00+00:00,2021-02-11 21:00:00+00:00,1.0,2021-W06,47847.0,48397.2405,47440.300500000005,TP,2021-02-11 20:15:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-02-14 06:00:00+00:00,2021-02-14 07:00:00+00:00,1.0,2021-W06,49025.44,49589.232560000004,48608.72376000001,OFF,2021-02-14 07:00:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2021-02-14 07:45:00+00:00,2021-02-14 08:00:00+00:00,0.25,2021-W06,48882.82,49444.97243,48467.31603,OFF,2021-02-14 08:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-14 08:15:00+00:00,2021-02-14 08:45:00+00:00,0.5,2021-W06,48974.11,49537.312265,48557.830065,OFF,2021-02-14 08:45:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-02-14 10:00:00+00:00,2021-02-14 11:00:00+00:00,1.0,2021-W06,49229.99,49796.134885,48811.535085,OFF,2021-02-14 11:00:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2021-02-14 12:00:00+00:00,2021-02-14 13:15:00+00:00,1.25,2021-W06,49144.99,49710.157385,48727.257585,TP,2021-02-14 12:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-16 04:00:00+00:00,2021-02-16 05:00:00+00:00,1.0,2021-W07,49716.61,50288.35101500001,49294.018815,SL,2021-02-16 04:15:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-02-17 03:00:00+00:00,2021-02-17 03:15:00+00:00,0.25,2021-W07,49741.07,50313.092305000006,49318.270905000005,OFF,2021-02-17 03:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-17 04:15:00+00:00,2021-02-17 04:45:00+00:00,0.5,2021-W07,49724.66,50296.493590000005,49302.00039000001,SL,2021-02-17 04:30:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-02-17 06:30:00+00:00,2021-02-17 09:00:00+00:00,2.5,2021-W07,50004.84,50579.89566,49579.798859999995,TP,2021-02-17 06:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-17 09:15:00+00:00,2021-02-17 10:15:00+00:00,1.0,2021-W07,51431.5,52022.962250000004,50994.33225,OFF,2021-02-17 10:15:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2021-02-17 10:30:00+00:00,2021-02-17 10:45:00+00:00,0.25,2021-W07,51666.77,52260.937855000004,51227.602455,OFF,2021-02-17 10:45:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-17 11:15:00+00:00,2021-02-17 11:30:00+00:00,0.25,2021-W07,51627.42,52221.135330000005,51188.58693,OFF,2021-02-17 11:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-17 11:45:00+00:00,2021-02-17 12:15:00+00:00,0.5,2021-W07,51601.55,52194.96782500001,51162.936825000004,OFF,2021-02-17 12:15:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-02-17 18:30:00+00:00,2021-02-17 22:15:00+00:00,3.75,2021-W07,51622.06,52215.713690000004,51183.27249,TP,2021-02-17 19:30:00+00:00,1.25,S3_STACK_MOMENTUM
external,LONG,2021-02-19 10:00:00+00:00,2021-02-19 11:15:00+00:00,1.25,2021-W07,52782.09,53389.084035,52333.442235,OFF,2021-02-19 11:15:00+00:00,1.25,S3_STACK_MOMENTUM
external,LONG,2021-02-19 12:00:00+00:00,2021-02-19 12:30:00+00:00,0.5,2021-W07,52831.05,53438.60707500001,52381.98607500001,OFF,2021-02-19 12:30:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-02-19 14:00:00+00:00,2021-02-19 17:30:00+00:00,3.5,2021-W07,52866.78,53474.747970000004,52417.41237,TP,2021-02-19 15:15:00+00:00,1.5,S3_STACK_MOMENTUM
external,LONG,2021-02-19 18:00:00+00:00,2021-02-19 20:00:00+00:00,2.0,2021-W07,54881.36,55512.49564,54414.868440000006,TP,2021-02-19 18:45:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2021-02-19 20:45:00+00:00,2021-02-19 22:15:00+00:00,1.5,2021-W07,55400.01,56037.110115,54929.10991500001,TP,2021-02-19 21:00:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-02-19 23:15:00+00:00,2021-02-19 23:45:00+00:00,0.5,2021-W07,55862.71,56505.131165000006,55387.876965,OFF,2021-02-19 23:45:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-02-20 00:00:00+00:00,2021-02-20 00:15:00+00:00,0.25,2021-W07,56005.85,56649.917275,55529.800275,OFF,2021-02-20 00:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-20 00:30:00+00:00,2021-02-20 02:00:00+00:00,1.5,2021-W07,55911.9,56554.88685,55436.648850000005,TP,2021-02-20 00:45:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-02-20 02:30:00+00:00,2021-02-20 02:45:00+00:00,0.25,2021-W07,56422.6,57071.4599,55943.007900000004,OFF,2021-02-20 02:45:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-20 12:00:00+00:00,2021-02-20 13:15:00+00:00,1.25,2021-W07,56448.5,57097.657750000006,55968.687750000005,TP,2021-02-20 12:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-20 13:30:00+00:00,2021-02-20 13:45:00+00:00,0.25,2021-W07,57425.6,58085.9944,56937.4824,OFF,2021-02-20 13:45:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-20 14:15:00+00:00,2021-02-20 14:30:00+00:00,0.25,2021-W07,57489.17,58150.295455,57000.512055,OFF,2021-02-20 14:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-20 18:00:00+00:00,2021-02-20 18:15:00+00:00,0.25,2021-W07,57160.55,57817.89632500001,56674.685325000006,OFF,2021-02-20 18:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-02-21 10:15:00+00:00,2021-02-21 11:30:00+00:00,1.25,2021-W07,57365.0,58024.6975,56877.3975,OFF,2021-02-21 11:30:00+00:00,1.25,S3_STACK_MOMENTUM
external,LONG,2021-02-21 15:15:00+00:00,2021-02-21 16:00:00+00:00,0.75,2021-W07,57519.52,58180.99448,57030.60408,OFF,2021-02-21 16:00:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-02-21 16:30:00+00:00,2021-02-21 18:00:00+00:00,1.5,2021-W07,57533.53,58195.165595000006,57044.494995,OFF,2021-02-21 18:00:00+00:00,1.5,S3_STACK_MOMENTUM
external,LONG,2021-02-21 18:45:00+00:00,2021-02-21 20:00:00+00:00,1.25,2021-W07,57905.54,58571.45371,57413.34291000001,OFF,2021-02-21 20:00:00+00:00,1.25,S3_STACK_MOMENTUM
external,SHORT,2021-02-26 08:00:00+00:00,2021-02-26 08:30:00+00:00,0.5,2021-W08,44996.68,44479.21818,45379.15178,SL,2021-02-26 08:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-02-28 04:00:00+00:00,2021-02-28 04:45:00+00:00,0.75,2021-W08,44646.32,44132.88732,45025.81372,SL,2021-02-28 04:30:00+00:00,0.75,S3_STACK_MOMENTUM
external,SHORT,2021-02-28 05:00:00+00:00,2021-02-28 05:15:00+00:00,0.25,2021-W08,44397.29,43886.721165,44774.666965,SL,2021-02-28 05:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-02-28 06:15:00+00:00,2021-02-28 07:15:00+00:00,1.0,2021-W08,43930.0,43424.805,44303.405,SL,2021-02-28 06:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-02-28 07:30:00+00:00,2021-02-28 08:00:00+00:00,0.5,2021-W08,44570.92,44058.35442,44949.77282,OFF,2021-02-28 08:00:00+00:00,0.5,S3_STACK_MOMENTUM
external,SHORT,2021-02-28 16:00:00+00:00,2021-02-28 16:45:00+00:00,0.75,2021-W08,43424.79,42925.40491500001,43793.900714999996,SL,2021-02-28 16:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-02-28 17:45:00+00:00,2021-02-28 18:30:00+00:00,0.75,2021-W08,43552.91,43052.051535000006,43923.109735,OFF,2021-02-28 18:30:00+00:00,0.75,S3_STACK_MOMENTUM
external,SHORT,2021-02-28 18:45:00+00:00,2021-02-28 19:00:00+00:00,0.25,2021-W08,43540.0,43039.29,43910.09,OFF,2021-02-28 19:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-03-06 16:00:00+00:00,2021-03-06 16:15:00+00:00,0.25,2021-W09,47282.01,46738.266885000005,47683.907085,SL,2021-03-06 16:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-03-11 19:00:00+00:00,2021-03-11 19:45:00+00:00,0.75,2021-W10,57632.04,58294.80846000001,57142.16766000001,SL,2021-03-11 19:15:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-03-11 21:00:00+00:00,2021-03-11 22:15:00+00:00,1.25,2021-W10,57538.15,58199.83872500001,57049.075725,OFF,2021-03-11 22:15:00+00:00,1.25,S3_STACK_MOMENTUM
external,LONG,2021-03-11 23:00:00+00:00,2021-03-12 00:00:00+00:00,1.0,2021-W10,57947.4,58613.7951,57454.847100000006,OFF,2021-03-12 00:00:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2021-03-13 08:00:00+00:00,2021-03-13 09:15:00+00:00,1.25,2021-W10,57387.99,58047.951885,56900.192085,OFF,2021-03-13 09:15:00+00:00,1.25,S3_STACK_MOMENTUM
external,LONG,2021-03-13 09:30:00+00:00,2021-03-13 13:15:00+00:00,3.75,2021-W10,57492.71,58153.876165,57004.021965,TP,2021-03-13 10:00:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-03-13 14:15:00+00:00,2021-03-13 15:00:00+00:00,0.75,2021-W10,59832.47,60520.543405000004,59323.894005,OFF,2021-03-13 15:00:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-03-13 18:00:00+00:00,2021-03-13 19:00:00+00:00,1.0,2021-W10,60364.28,61058.469220000006,59851.18362,OFF,2021-03-13 19:00:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2021-03-13 19:15:00+00:00,2021-03-13 21:30:00+00:00,2.25,2021-W10,60209.42,60901.828330000004,59697.63993,TP,2021-03-13 19:45:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-03-13 22:45:00+00:00,2021-03-13 23:00:00+00:00,0.25,2021-W10,61003.99,61705.535885000005,60485.456085,OFF,2021-03-13 23:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-03-13 23:15:00+00:00,2021-03-14 00:00:00+00:00,0.75,2021-W10,61381.25,62087.134375,60859.509375,OFF,2021-03-14 00:00:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-03-14 01:00:00+00:00,2021-03-14 01:15:00+00:00,0.25,2021-W10,61323.99,62029.215885000005,60802.736085000004,OFF,2021-03-14 01:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-03-14 04:15:00+00:00,2021-03-14 04:45:00+00:00,0.5,2021-W10,61260.01,61964.500115,60739.299915,OFF,2021-03-14 04:45:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-03-19 16:00:00+00:00,2021-03-19 16:45:00+00:00,0.75,2021-W11,59018.88,59697.59712,58517.21952,OFF,2021-03-19 16:45:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-03-20 12:00:00+00:00,2021-03-20 12:45:00+00:00,0.75,2021-W11,59338.99,60021.388385,58834.608585,OFF,2021-03-20 12:45:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-03-20 13:15:00+00:00,2021-03-20 14:00:00+00:00,0.75,2021-W11,59450.0,60133.675,58944.675,SL,2021-03-20 13:45:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-03-20 15:00:00+00:00,2021-03-20 16:00:00+00:00,1.0,2021-W11,59419.99,60103.319885000004,58914.920085,OFF,2021-03-20 16:00:00+00:00,1.0,S3_STACK_MOMENTUM
external,SHORT,2021-03-25 16:00:00+00:00,2021-03-25 16:15:00+00:00,0.25,2021-W12,51024.33,50437.55020500001,51458.036804999996,OFF,2021-03-25 16:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-03-25 16:30:00+00:00,2021-03-25 17:00:00+00:00,0.5,2021-W12,50823.15,50238.683775000005,51255.146775,SL,2021-03-25 16:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-04-02 04:00:00+00:00,2021-04-02 04:15:00+00:00,0.25,2021-W13,59980.0,60669.770000000004,59470.170000000006,OFF,2021-04-02 04:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-04-09 12:15:00+00:00,2021-04-09 12:30:00+00:00,0.25,2021-W14,58730.99,59406.396385,58231.776585,OFF,2021-04-09 12:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-04-09 13:30:00+00:00,2021-04-09 14:00:00+00:00,0.5,2021-W14,58634.39,59308.685485,58135.997685,SL,2021-04-09 13:45:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-04-10 10:00:00+00:00,2021-04-10 10:15:00+00:00,0.25,2021-W14,60886.33,61586.522795000004,60368.796195,OFF,2021-04-10 10:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-04-12 06:00:00+00:00,2021-04-12 06:15:00+00:00,0.25,2021-W15,60270.89,60964.005235000004,59758.587435,OFF,2021-04-12 06:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-04-12 06:30:00+00:00,2021-04-12 08:00:00+00:00,1.5,2021-W15,60388.04,61082.50246,59874.74166000001,TP,2021-04-12 07:00:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-04-12 09:30:00+00:00,2021-04-12 09:45:00+00:00,0.25,2021-W15,60862.0,61561.913,60344.673,SL,2021-04-12 09:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-04-13 07:00:00+00:00,2021-04-13 07:15:00+00:00,0.25,2021-W15,60815.99,61515.373885,60299.054085,OFF,2021-04-13 07:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-04-13 07:45:00+00:00,2021-04-13 09:30:00+00:00,1.75,2021-W15,61027.05,61728.86107500001,60508.320075,TP,2021-04-13 08:00:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-04-13 09:45:00+00:00,2021-04-13 11:00:00+00:00,1.25,2021-W15,62663.53,63384.160595,62130.889995000005,TP,2021-04-13 09:45:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-04-13 11:45:00+00:00,2021-04-13 12:45:00+00:00,1.0,2021-W15,63198.05,63924.82757500001,62660.86657500001,OFF,2021-04-13 12:45:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2021-04-13 13:00:00+00:00,2021-04-13 13:15:00+00:00,0.25,2021-W15,63073.37,63798.713755000004,62537.246355,OFF,2021-04-13 13:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-04-13 16:00:00+00:00,2021-04-13 16:45:00+00:00,0.75,2021-W15,63421.77,64151.120355,62882.684955,OFF,2021-04-13 16:45:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-04-13 17:45:00+00:00,2021-04-13 19:00:00+00:00,1.25,2021-W15,63290.02,64017.85523,62752.05483,SL,2021-04-13 18:45:00+00:00,1.25,S3_STACK_MOMENTUM
external,LONG,2021-04-13 23:30:00+00:00,2021-04-14 01:00:00+00:00,1.5,2021-W15,63339.55,64067.95482500001,62801.163825,OFF,2021-04-14 01:00:00+00:00,1.5,S3_STACK_MOMENTUM
external,LONG,2021-04-14 02:00:00+00:00,2021-04-14 02:30:00+00:00,0.5,2021-W15,63511.37,64241.75075500001,62971.523355000005,OFF,2021-04-14 02:30:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-04-14 04:00:00+00:00,2021-04-14 04:30:00+00:00,0.5,2021-W15,63857.86,64592.22539000001,63315.068190000005,OFF,2021-04-14 04:30:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-04-14 04:45:00+00:00,2021-04-14 06:00:00+00:00,1.25,2021-W15,64044.32,64780.82968,63499.94328,OFF,2021-04-14 06:00:00+00:00,1.25,S3_STACK_MOMENTUM
external,LONG,2021-04-14 06:15:00+00:00,2021-04-14 07:15:00+00:00,1.0,2021-W15,64810.97,65556.296155,64260.076755,OFF,2021-04-14 07:15:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2021-04-14 07:30:00+00:00,2021-04-14 07:45:00+00:00,0.25,2021-W15,64507.8,65249.63970000001,63959.483700000004,OFF,2021-04-14 07:45:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-04-14 12:00:00+00:00,2021-04-14 12:15:00+00:00,0.25,2021-W15,64623.04,65366.20496,64073.74416,OFF,2021-04-14 12:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-04-15 20:00:00+00:00,2021-04-15 21:00:00+00:00,1.0,2021-W15,63469.68,64199.581320000005,62930.18772,OFF,2021-04-15 21:00:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2021-04-15 21:15:00+00:00,2021-04-15 21:30:00+00:00,0.25,2021-W15,63568.03,64299.062345000006,63027.701745,OFF,2021-04-15 21:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-04-15 21:45:00+00:00,2021-04-15 22:00:00+00:00,0.25,2021-W15,63766.72,64500.037280000004,63224.702880000004,OFF,2021-04-15 22:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-04-20 07:00:00+00:00,2021-04-20 08:00:00+00:00,1.0,2021-W16,53882.61,53262.959985,54340.612185,SL,2021-04-20 07:45:00+00:00,1.0,S3_STACK_MOMENTUM
external,SHORT,2021-04-21 12:00:00+00:00,2021-04-21 12:30:00+00:00,0.5,2021-W16,54551.9,53924.55315000001,55015.59115,SL,2021-04-21 12:15:00+00:00,0.5,S3_STACK_MOMENTUM
external,SHORT,2021-04-22 00:00:00+00:00,2021-04-22 00:30:00+00:00,0.5,2021-W16,53794.72,53176.080720000005,54251.975119999996,OFF,2021-04-22 00:30:00+00:00,0.5,S3_STACK_MOMENTUM
external,SHORT,2021-04-22 00:45:00+00:00,2021-04-22 01:00:00+00:00,0.25,2021-W16,53980.0,53359.23,54438.829999999994,OFF,2021-04-22 01:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-04-22 02:00:00+00:00,2021-04-22 03:15:00+00:00,1.25,2021-W16,53898.1,53278.271850000005,54356.23385,TP,2021-04-22 02:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-04-22 03:45:00+00:00,2021-04-22 04:15:00+00:00,0.5,2021-W16,53565.28,52949.27928,54020.584879999995,SL,2021-04-22 04:00:00+00:00,0.5,S3_STACK_MOMENTUM
external,SHORT,2021-04-22 20:00:00+00:00,2021-04-22 20:15:00+00:00,0.25,2021-W16,52944.7,52335.83595,53394.72994999999,OFF,2021-04-22 20:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-04-22 20:30:00+00:00,2021-04-22 22:00:00+00:00,1.5,2021-W16,52258.76,51657.78426000001,52702.95946,TP,2021-04-22 20:45:00+00:00,0.5,S3_STACK_MOMENTUM
external,SHORT,2021-04-22 23:00:00+00:00,2021-04-22 23:30:00+00:00,0.5,2021-W16,51645.62,51051.69537000001,52084.60777,SL,2021-04-22 23:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-04-23 01:00:00+00:00,2021-04-23 03:30:00+00:00,2.5,2021-W16,51568.91,50975.867535000005,52007.245735000004,TP,2021-04-23 01:15:00+00:00,0.5,S3_STACK_MOMENTUM
external,SHORT,2021-04-23 04:15:00+00:00,2021-04-23 06:00:00+00:00,1.75,2021-W16,49790.98,49218.38373000001,50214.203330000004,TP,2021-04-23 04:45:00+00:00,0.75,S3_STACK_MOMENTUM
external,SHORT,2021-04-23 06:30:00+00:00,2021-04-23 07:30:00+00:00,1.0,2021-W16,48838.99,48277.341615,49254.121414999994,SL,2021-04-23 06:45:00+00:00,0.5,S3_STACK_MOMENTUM
external,SHORT,2021-04-23 07:45:00+00:00,2021-04-23 08:45:00+00:00,1.0,2021-W16,48300.01,47744.559885,48710.560085,TP,2021-04-23 07:45:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-04-23 09:45:00+00:00,2021-04-23 10:15:00+00:00,0.5,2021-W16,48212.45,47658.006825,48622.25582499999,SL,2021-04-23 10:00:00+00:00,0.5,S3_STACK_MOMENTUM
external,SHORT,2021-04-25 06:30:00+00:00,2021-04-25 08:00:00+00:00,1.5,2021-W16,49678.52,49107.21702,50100.78741999999,OFF,2021-04-25 08:00:00+00:00,1.5,S3_STACK_MOMENTUM
external,SHORT,2021-04-25 20:00:00+00:00,2021-04-25 22:45:00+00:00,2.75,2021-W16,49354.08,48786.50808000001,49773.58968,TP,2021-04-25 20:45:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2021-05-06 12:00:00+00:00,2021-05-06 12:15:00+00:00,0.25,2021-W18,58081.31,58749.245065,57587.618865000004,OFF,2021-05-06 12:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-05-08 04:30:00+00:00,2021-05-08 05:00:00+00:00,0.5,2021-W18,58397.93,59069.506195,57901.547595000004,OFF,2021-05-08 05:00:00+00:00,0.5,S3_STACK_MOMENTUM
external,LONG,2021-05-08 08:15:00+00:00,2021-05-08 09:15:00+00:00,1.0,2021-W18,59055.91,59735.05296500001,58553.934765000005,OFF,2021-05-08 09:15:00+00:00,1.0,S3_STACK_MOMENTUM
external,LONG,2021-05-08 11:45:00+00:00,2021-05-08 12:00:00+00:00,0.25,2021-W18,58647.01,59321.45061500001,58148.510415000004,OFF,2021-05-08 12:00:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-05-08 13:30:00+00:00,2021-05-08 14:15:00+00:00,0.75,2021-W18,59260.41,59941.904715000004,58756.696515,SL,2021-05-08 14:00:00+00:00,0.75,S3_STACK_MOMENTUM
external,LONG,2021-05-08 20:30:00+00:00,2021-05-08 20:45:00+00:00,0.25,2021-W18,59530.81,60215.414315,59024.798115,OFF,2021-05-08 20:45:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-05-10 04:00:00+00:00,2021-05-10 04:15:00+00:00,0.25,2021-W19,59428.56,60111.98844,58923.41724,OFF,2021-05-10 04:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-05-10 05:15:00+00:00,2021-05-10 05:30:00+00:00,0.25,2021-W19,59378.79,60061.64608500001,58874.070285,SL,2021-05-10 05:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,LONG,2021-05-10 06:30:00+00:00,2021-05-10 06:45:00+00:00,0.25,2021-W19,59025.14,59703.929110000005,58523.42631,OFF,2021-05-10 06:45:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-05-13 17:15:00+00:00,2021-05-13 18:15:00+00:00,1.0,2021-W19,48228.86,47674.228110000004,48638.805309999996,SL,2021-05-13 17:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-05-13 18:45:00+00:00,2021-05-13 19:30:00+00:00,0.75,2021-W19,47833.1,47283.01935,48239.68135,SL,2021-05-13 18:45:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-05-15 07:00:00+00:00,2021-05-15 09:00:00+00:00,2.0,2021-W19,48997.65,48434.177025000005,49414.130025,TP,2021-05-15 07:45:00+00:00,1.0,S3_STACK_MOMENTUM
external,SHORT,2021-05-15 09:30:00+00:00,2021-05-15 11:15:00+00:00,1.75,2021-W19,48543.81,47985.556185,48956.43238499999,TP,2021-05-15 10:15:00+00:00,1.0,S3_STACK_MOMENTUM
external,SHORT,2021-05-15 23:45:00+00:00,2021-05-16 00:30:00+00:00,0.75,2021-W19,46799.58,46261.38483,47197.37643,SL,2021-05-16 00:00:00+00:00,0.5,S3_STACK_MOMENTUM
external,SHORT,2021-05-16 18:00:00+00:00,2021-05-16 18:15:00+00:00,0.25,2021-W19,47109.12,46567.36512,47509.54752,OFF,2021-05-16 18:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-05-16 18:30:00+00:00,2021-05-16 20:00:00+00:00,1.5,2021-W19,46291.63,45759.276255,46685.108855,SL,2021-05-16 18:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-05-16 20:30:00+00:00,2021-05-16 21:45:00+00:00,1.25,2021-W19,44780.95,44265.969075,45161.58807499999,SL,2021-05-16 20:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-05-16 23:15:00+00:00,2021-05-16 23:30:00+00:00,0.25,2021-W19,45590.44,45066.14994,45977.95874,SL,2021-05-16 23:15:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-05-17 02:30:00+00:00,2021-05-17 04:30:00+00:00,2.0,2021-W20,44868.28,44352.294780000004,45249.660379999994,TP,2021-05-17 02:30:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-05-17 04:45:00+00:00,2021-05-17 05:00:00+00:00,0.25,2021-W20,43194.73,42697.990605000006,43561.885205,SL,2021-05-17 04:45:00+00:00,0.25,S3_STACK_MOMENTUM
external,SHORT,2021-05-17 05:30:00+00:00,2021-05-17 06:00:00+00:00,0.5,2021-W20,43012.64,42517.994640000004,43378.24744,SL,2021-05-17 05:30:00+00:00,0.25,S3_STACK_MOMENTUM
