family,lookback_min,state_bin,hold_min,N,WR,net,exp,PF,DD,LS,formal_pass,pooled_gate,era_gate,wr55_years,min_forward_exp,min_year_exp,min_year_wr,N_2022,WR_2022,net_2022,exp_2022,PF_2022,DD_2022,LS_2022,N_2023,WR_2023,net_2023,exp_2023,PF_2023,DD_2023,LS_2023,N_2024,WR_2024,net_2024,exp_2024,PF_2024,DD_2024,LS_2024
RV,60,MID,360,341,45.74780058651026,-249.9381662554939,-0.7329564992829734,0.7856845085072269,275.1432503129281,10,False,False,False,0,-1.09310237098546,-1.09310237098546,36.84210526315789,121,45.45454545454545,-131.3189112978492,-1.0852802586599108,0.7537581443604384,157.08381608141812,5,76,36.84210526315789,-83.07578019489496,-1.09310237098546,0.6382155853608082,118.64063482767712,8,144,50.69444444444444,-35.54347476274974,-0.24682968585242873,0.911867478555379,121.78062167401154,7
TREND,30,LOW,240,330,45.75757575757576,-427.88831623753623,-1.2966312613258673,0.6221745425791554,480.72126679519994,10,False,False,False,0,-1.0964983969143725,-2.139816676691805,40.16393442622951,122,40.16393442622951,-261.0576345564002,-2.139816676691805,0.5148789419866291,277.32643355169455,10,91,41.75824175824176,-99.78135411920789,-1.0964983969143725,0.6048053241992716,136.1619178497372,8,117,54.700854700854705,-67.04932756192811,-0.5730711757429753,0.803884638919424,133.45874600951691,5
RV,360,MID,720,291,45.36082474226804,-497.5966997515491,-1.709954294678863,0.6740967770088128,553.0892769712947,7,False,False,False,0,-1.09755893022533,-3.005076742966966,39.58333333333333,121,39.66942148760331,-363.6142858990029,-3.005076742966966,0.5618236759951462,412.85077795702404,7,48,39.58333333333333,-52.682828650815836,-1.09755893022533,0.6966818727111552,92.56676284885921,7,122,53.278688524590166,-81.2995852017305,-0.6663900426371352,0.844640459845609,159.6846109058021,6
RANGE_POS,120,MID,60,376,32.180851063829785,-354.54771563398896,-0.9429460522180557,0.4740025624259471,414.4733506812132,21,False,False,False,0,-1.0980181597706418,-1.0980181597706418,28.47222222222222,121,37.1900826446281,-96.24832618932028,-0.795440712308432,0.6285376981944172,154.55747299677256,17,144,28.47222222222222,-136.41937371012747,-0.9473567618758852,0.3349212920071516,136.92339985124784,10,111,31.53153153153153,-121.88001573454123,-1.0980181597706418,0.4191325750557926,123.49650397431326,8
DRIVE,60,LOW,360,403,45.40942928039702,-470.2198038837487,-1.1667985208033467,0.6706406378179125,488.69815736116516,8,False,False,False,0,-1.1065000584177742,-2.3756585615282235,40.714285714285715,122,41.80327868852459,-289.8303445064433,-2.3756585615282235,0.5279506846991584,302.0588373577531,8,140,40.714285714285715,-154.9100081784884,-1.1065000584177742,0.5822942229740513,197.04397705092086,7,141,53.191489361702125,-25.47945119881699,-0.18070532765118433,0.9424632361891488,86.57322748389845,5
DRIVE,360,LOW,960,405,50.864197530864196,-289.78391604123993,-0.7155158420771356,0.8428997048139484,401.2438100393751,9,False,False,False,0,-1.1078223460762573,-1.1078223460762573,48.97959183673469,122,53.278688524590166,-116.32542373190817,-0.9534870797697391,0.8479047646197342,236.14820962637776,7,136,50.73529411764706,-10.608607436121929,-0.07800446644207301,0.9679415890146491,97.74417474395742,6,147,48.97959183673469,-162.84988487320982,-1.1078223460762573,0.7825317668848591,295.8509585350089,9
RANGE_POS,60,LOW,720,378,44.17989417989418,-480.98826916477725,-1.2724557385311568,0.7222564008061928,601.7000183698447,9,False,False,False,1,-1.1099904626536958,-2.595250219675462,37.00787401574803,122,38.52459016393443,-316.62052680040637,-2.595250219675462,0.5672964501220524,349.4241107234051,9,127,37.00787401574803,-140.96878875701938,-1.1099904626536958,0.6721910598178441,222.55626639549087,7,129,56.58914728682171,-23.398953607351615,-0.18138723726629158,0.9589500150080149,186.01695916153324,7
RANGE_POS,120,MID,240,376,46.01063829787234,-195.20117090756077,-0.5191520502860658,0.8095910248087568,335.81586049432815,8,False,False,False,0,-1.1172455861032562,-1.1172455861032562,40.97222222222222,121,51.2396694214876,59.680816908291355,0.4932298918040608,1.1668742788746873,69.02838018898983,5,144,40.97222222222222,-130.86772775839069,-0.9088036649888243,0.6083105067609421,163.62253750429824,8,111,46.846846846846844,-124.01426005746143,-1.1172455861032562,0.6280512625208438,158.5002874590678,5
RANGE_POS,15,LOW,120,384,39.58333333333333,-395.2566653173931,-1.0293142325973779,0.5284233830211454,438.7650049740948,10,False,False,False,0,-1.1274211202792903,-1.4324603755341878,30.327868852459016,122,30.327868852459016,-174.76016581517092,-1.4324603755341878,0.47963961571666724,194.82650817411806,10,134,35.82089552238806,-151.0744301174249,-1.1274211202792903,0.3860393746464226,179.9310012353224,7,128,52.34375,-69.42206938479725,-0.5423599170687285,0.7290848090375825,95.5662824294293,5
RANGE_POS,30,LOW,720,387,41.86046511627907,-649.0394500934633,-1.6771045222053316,0.655337761591597,806.7253506624099,11,False,False,False,1,-1.1277356274404418,-4.009606974387478,33.33333333333333,122,35.24590163934426,-489.17205087527236,-4.009606974387478,0.44649978282121994,553.025474688066,11,132,33.33333333333333,-148.86110282213832,-1.1277356274404418,0.6541771485377308,231.08773427499804,8,133,56.390977443609025,-11.006296396052733,-0.08275410824099799,0.9806528030796371,231.9506322992324,5
RANGE_POS,120,MID,360,376,42.5531914893617,-159.2263599084418,-0.4234743614586218,0.8655246123074862,379.5441114615675,9,False,False,False,0,-1.128967244432988,-1.128967244432988,37.5,121,49.586776859504134,107.14834966041542,0.8855235509125241,1.2501965372415766,112.09906103167133,6,144,37.5,-162.57128319835027,-1.128967244432988,0.5982141476867342,224.92859449295497,9,111,41.44144144144144,-103.80342637050694,-0.9351660033379003,0.7044130790867099,131.81336242061087,8
TREND,60,HIGH,60,327,31.19266055045872,-225.1082338838607,-0.6884043849659348,0.6426788519477721,251.99921002599532,13,False,False,False,0,-1.129102410012309,-1.129102410012309,28.735632183908045,122,35.24590163934426,-25.262971527488556,-0.20707353711056192,0.9023251256074096,97.74893225073184,9,87,28.735632183908045,-66.61117797491964,-0.765645723849651,0.5114526591698915,69.84277715607624,13,118,28.8135593220339,-133.23408438145248,-1.129102410012309,0.4330456372204346,134.61154191005775,9
TREND,15,LOW,120,371,42.58760107816711,-296.00676300006296,-0.7978618948788759,0.6355364802020825,368.00859593401594,8,False,False,False,1,-1.1398823086386733,-1.1398823086386733,33.6283185840708,122,36.885245901639344,-130.08077212849057,-1.0662358371187752,0.6082081447259394,160.52602906522992,8,113,33.6283185840708,-128.80670087617008,-1.1398823086386733,0.40151738666915765,143.90865295159102,7,136,55.14705882352941,-37.11928999540232,-0.27293595584854646,0.8598923361963572,85.05644231187378,4
RV,240,MID,120,303,40.5940594059406,-289.5195656007486,-0.9555101174942198,0.5945652698110373,321.50424991584936,11,False,False,False,0,-1.1407764428123819,-1.2696890599576798,39.66942148760331,121,40.49586776859504,-153.63237625487926,-1.2696890599576798,0.5362959015095462,163.8540633833327,8,61,42.62295081967213,2.1467602344288443,0.03519279072834171,1.0210221589890474,40.63399340886055,4,121,39.66942148760331,-138.0339495802982,-1.1407764428123819,0.5081846461042246,163.06000270121731,11
RV,15,HIGH,120,259,40.54054054054054,-206.24261976907633,-0.796303551231955,0.6977599285215542,264.2657588499381,9,False,False,False,0,-1.1410060093514562,-1.3191220344979198,31.372549019607842,122,38.52459016393443,-160.93288820874622,-1.3191220344979198,0.6241194525606404,210.85393684505314,9,51,31.372549019607842,-58.19130647692427,-1.1410060093514562,0.46698981671456624,72.956187894503,9,86,48.837209302325576,12.881574916594136,0.14978575484411785,1.0888039906553377,43.09514081438885,8
TREND,30,LOW,120,330,40.303030303030305,-347.4255573921389,-1.0528047193701178,0.5484198714738795,391.60448840259886,8,False,False,False,0,-1.1490864837939947,-1.4383301622293607,31.868131868131865,122,35.24590163934426,-175.476279791982,-1.4383301622293607,0.5003802081038745,203.48310333434813,7,91,31.868131868131865,-104.56687002525352,-1.1490864837939947,0.40894348065346364,112.45725434023882,8,117,52.13675213675214,-67.38240757490345,-0.5759180134607133,0.7206604921484866,89.70937438116135,7
TREND,120,LOW,60,345,42.608695652173914,-293.97264436113164,-0.8520946213366135,0.5564982147735551,393.948743787973,8,False,False,False,0,-1.1493336043826805,-1.1493336043826805,35.714285714285715,122,45.08196721311475,-137.70170917034469,-1.1287025341831531,0.5406886442591177,167.3768816355129,6,98,35.714285714285715,-112.63469322950269,-1.1493336043826805,0.2822815653169173,112.87410865015691,8,125,45.6,-43.6362419612843,-0.3490899356902744,0.7882862215794513,116.2037916050077,8
RV,15,LOW,240,454,43.61233480176212,-283.2563349868765,-0.6239126321296838,0.725290705989559,326.7228864962022,11,False,False,False,0,-1.1523152972055826,-1.1523152972055826,40.16393442622951,122,40.16393442622951,-105.82110686080053,-0.8673861218098404,0.6921450785630316,131.00744132513967,6,198,45.45454545454545,-23.02497830052784,-0.11628776919458506,0.9284882177084959,109.90348648822953,11,134,44.02985074626866,-154.41024982554808,-1.1523152972055826,0.577423046917511,183.7034771933282,7
DRIVE,30,LOW,960,384,45.57291666666667,-349.7117781708907,-0.9107077556533612,0.8036280881483858,530.4976218084596,8,False,False,False,0,-1.156031481608936,-2.224718455578199,37.79527559055118,122,45.90163934426229,-271.41565158054027,-2.224718455578199,0.6266013098707308,341.3931503425803,8,127,37.79527559055118,-146.81599816433487,-1.156031481608936,0.6706213298309502,240.71123423648805,8,135,52.59259259259259,68.5198715739843,0.5075546042517356,1.1126509490666752,226.53587306934782,8
RV,15,LOW,60,454,33.03964757709251,-319.51872531737064,-0.7037857385845169,0.497129051677027,369.4959746025967,11,False,False,False,0,-1.1592275326052,-1.1592275326052,28.35820895522388,122,41.80327868852459,-36.918512449221595,-0.3026107577805049,0.7900574491592542,83.06644034302317,9,198,30.808080808080806,-127.2637234990522,-0.6427460782780414,0.41025180578281706,127.26372349905223,10,134,28.35820895522388,-155.3364893690968,-1.1592275326052,0.3627096503376552,159.1658107605213,11
DRIVE,120,MID,360,370,42.7027027027027,-327.65602936506616,-0.8855568361218005,0.7419171826347262,387.89996394782827,10,False,False,False,0,-1.1610067900279903,-1.1610067900279903,42.241379310344826,121,42.97520661157025,-86.95779303275954,-0.7186594465517318,0.8282072072041734,144.25709688093718,5,133,42.857142857142854,-106.02144868905977,-0.7971537495418027,0.7220230300193059,198.32798279953383,10,116,42.241379310344826,-134.67678764324688,-1.1610067900279903,0.6474383601070558,157.43897397015436,7
DRIVE,120,LOW,60,397,38.539042821158695,-363.9659562360998,-0.9167908217534001,0.4980605109460998,446.12180030420535,18,False,False,False,0,-1.1612646230697652,-1.3303150837755744,27.00729927007299,122,43.44262295081967,-162.29844022062008,-1.3303150837755744,0.4637444667322332,180.09875128434857,6,137,27.00729927007299,-159.09325336055784,-1.1612646230697652,0.2344242306411239,159.0932533605578,18,138,45.65217391304348,-42.57426265492185,-0.30850914967334675,0.801665835143436,109.32424007305123,9
RV,120,HIGH,120,236,40.25423728813559,-264.41613236488945,-1.1204073405291926,0.6396076531706528,349.0432473991133,8,False,False,False,0,-1.1619081394987674,-1.2026176697289082,39.34426229508197,122,39.34426229508197,-146.7193557069268,-1.2026176697289082,0.6804939343409495,232.55512511993464,6,35,40.0,-25.906033637560114,-0.7401723896445747,0.4950363350411122,32.620638198593596,5,79,41.77215189873418,-91.79074302040262,-1.1619081394987674,0.588714450001726,109.88599907729916,8
RV,60,HIGH,60,243,40.74074074074074,-126.21116479380977,-0.5193875094395464,0.7790106308681317,222.8906063911894,10,False,False,False,0,-1.1653948891998678,-1.1653948891998678,29.268292682926827,122,44.26229508196721,-25.798814475957982,-0.21146569242588512,0.9208925346582311,132.9897882732426,9,41,29.268292682926827,-47.78119045719458,-1.1653948891998678,0.3969191122274771,52.1207209922456,9,80,41.25,-52.6311598606572,-0.657889498258215,0.6824983730278007,94.2856240342076,10
RV,60,MID,60,341,39.002932551319645,-250.59516514830045,-0.7348831822530805,0.5682909765106087,258.9029381854095,11,False,False,False,0,-1.167475396819669,-1.167475396819669,30.263157894736842,121,38.84297520661157,-105.6759178035955,-0.8733546925916983,0.5337652154344332,111.21275823155526,8,76,30.263157894736842,-88.72813015829485,-1.167475396819669,0.3166076208812278,89.27209302960136,11,144,43.75,-56.191117186410075,-0.3902160915722922,0.7491237242186533,59.13530788400155,9
RV,120,MID,720,307,43.32247557003257,-714.2364124806236,-2.326502972249588,0.5958693449370372,794.6138347706608,12,False,False,False,0,-1.1697321235700981,-4.546286728212641,36.36363636363637,121,36.36363636363637,-550.1006941137296,-4.546286728212641,0.41585242226633906,620.80830587383,6,63,39.682539682539684,-20.25866716777195,-0.3215661455201897,0.9179783771926427,87.7143233811121,12,123,52.03252032520326,-143.87705119912206,-1.1697321235700981,0.7513502013900899,223.43032896513876,5
RANGE_POS,60,HIGH,60,370,29.18918918918919,-332.63972957620433,-0.8990262961519035,0.5390283870371652,348.9337566113186,17,False,False,False,0,-1.1700110745034227,-1.1700110745034227,25.735294117647058,122,33.60655737704918,-101.67223591322048,-0.8333789828952498,0.6666544128949313,144.2328323087711,8,112,28.57142857142857,-71.84598753051839,-0.6414820315224856,0.5059582096001042,80.41794945325097,13,136,25.735294117647058,-159.12150613246547,-1.1700110745034227,0.413215243347549,159.1215061324654,17
DRIVE,360,HIGH,60,360,30.277777777777775,-309.9232847328914,-0.8608980131469205,0.5429227899396488,342.94728391712516,17,False,False,False,0,-1.1702164622698756,-1.1702164622698756,28.46153846153846,122,32.78688524590164,-93.02851372825153,-0.762528801051242,0.6713499921460145,125.22702558907474,14,108,29.629629629629626,-64.76663090955607,-0.5996910269403339,0.5529344553955531,67.84198708332839,14,130,28.46153846153846,-152.12814009508384,-1.1702164622698756,0.39178289550725864,152.95362741849434,10
DRIVE,60,HIGH,60,366,29.508196721311474,-263.0431414430664,-0.718697107767941,0.6043620613868025,291.5506058249731,21,False,False,False,0,-1.1859173020503602,-1.1859173020503602,28.46153846153846,122,31.147540983606557,-43.540956233819,-0.35689308388376234,0.8287016320335038,99.42752896023815,12,114,28.947368421052634,-65.33293594270059,-0.573095929321935,0.5853093414301919,69.76612626373564,21,130,28.46153846153846,-154.1692492665468,-1.1859173020503602,0.39094849967315715,157.16319503492412,10
RANGE_POS,240,MID,360,352,41.19318181818182,-418.1821570891168,-1.1880174917304454,0.6780144590325654,455.8518473597174,9,False,False,False,0,-1.202788537215954,-1.536577323478539,37.1900826446281,121,40.49586776859504,-185.92585614090322,-1.536577323478539,0.672197152068543,221.6963272071177,9,121,37.1900826446281,-99.94956185445858,-0.8260294368137072,0.7075252612088031,161.82863851543829,6,110,46.36363636363636,-132.30673909375494,-1.202788537215954,0.6606085444346768,153.28815159666672,5
DRIVE,60,MID,360,327,43.730886850152906,-215.13704964022946,-0.6579114667896926,0.7937389663802122,320.8995536645203,11,False,False,False,0,-1.2043560883229008,-1.2043560883229008,38.73873873873874,121,48.760330578512395,9.671281245786783,0.07992794418005605,1.0204652324293302,105.88002244641692,4,111,38.73873873873874,-133.68352580384197,-1.2043560883229008,0.537013893628204,176.37895012704558,7,95,43.15789473684211,-91.12480508217433,-0.9592084745492035,0.6765408354794064,118.31031681324446,11
RV,30,HIGH,60,254,42.51968503937008,-129.55971325153928,-0.5100776112265326,0.7651826367516776,221.15673133392556,9,False,False,False,0,-1.2064237561540958,-1.2064237561540958,35.55555555555556,122,42.62295081967213,-50.67920121405699,-0.41540328863981135,0.8316937716084932,121.60341943080783,9,45,35.55555555555556,-54.28906902693431,-1.2064237561540958,0.38560165184997,65.63735169065788,9,87,45.97701149425287,-24.591443010547977,-0.2826602644890572,0.8484557268976818,57.85437471065553,5
DRIVE,240,HIGH,360,349,42.97994269340974,-109.27747708024923,-0.31311598017263387,0.9117960439385897,197.44882094287675,9,False,False,False,0,-1.2082038717722638,-1.2082038717722638,38.83495145631068,122,44.26229508196721,5.566834243285324,0.04562978887938791,1.0105559431607,92.26746344171954,5,103,38.83495145631068,-124.44499879254317,-1.2082038717722638,0.6199123948549425,189.4239820604564,9,124,45.16129032258064,9.600687469008589,0.07742489894361765,1.0249925609817627,127.29809237586699,8
RV,360,MID,360,291,45.70446735395189,-345.4640836070009,-1.1871617993367727,0.7043086458889344,380.15365165543085,8,False,False,False,0,-1.213526780229265,-1.2722189923891474,42.14876033057851,121,42.14876033057851,-153.93849807908683,-1.2722189923891474,0.733558934842809,190.28563013530163,8,48,43.75,-58.249285451004724,-1.213526780229265,0.6424375955044868,100.54533197326619,7,122,50.0,-133.2763000769093,-1.0924286891549944,0.6883605578916299,172.0321710536485,6
