partition,event_ts,event_complete_ts,event_hour_utc,event_hour_wib,prior3_high,prior3_low,event_open,event_high,event_low,event_close,regime_effective_ts,regime,entry_ts,entry_open,close1h,close3h,long_positive_1h,long_positive_3h,signed_ret_1h,signed_ret_3h
development,2022-01-27 19:00:00+00:00,2022-01-27 20:00:00+00:00,19,02:00,36774.4,36002.26,36191.5,36300.0,35850.0,36194.34,2022-01-27 20:00:00+00:00,BEAR,2022-01-27 20:00:00+00:00,36194.33,35574.0,36683.88,False,True,-0.017138872304032216,0.013525599175340242
development,2022-02-05 08:00:00+00:00,2022-02-05 09:00:00+00:00,8,15:00,41752.46,41355.4,41367.74,41574.39,41283.0,41428.44,2022-02-05 08:00:00+00:00,BULL,2022-02-05 09:00:00+00:00,41428.45,41535.96,41427.85,True,False,0.002595076571776156,-1.4482801070192508e-05
development,2022-02-06 04:00:00+00:00,2022-02-06 05:00:00+00:00,4,11:00,41633.08,41416.62,41429.06,41533.1,41300.0,41522.43,2022-02-06 04:00:00+00:00,BULL,2022-02-06 05:00:00+00:00,41522.43,41558.58,41588.0,True,True,0.0008706137863319086,0.001579146499855577
development,2022-02-07 08:00:00+00:00,2022-02-07 09:00:00+00:00,8,15:00,43092.0,42540.65,42712.79,42757.12,42475.31,42584.63,2022-02-07 08:00:00+00:00,BULL,2022-02-07 09:00:00+00:00,42584.63,42401.3,42692.25,False,True,-0.004305074389515551,0.0025272028898690735
development,2022-02-10 04:00:00+00:00,2022-02-10 05:00:00+00:00,4,11:00,44345.0,43550.0,43748.77,43896.96,43531.1,43760.77,2022-02-10 04:00:00+00:00,BULL,2022-02-10 05:00:00+00:00,43760.78,43851.95,44066.19,True,True,0.0020833723713333807,0.0069790803546005975
development,2022-02-11 19:00:00+00:00,2022-02-11 20:00:00+00:00,19,02:00,43746.52,42567.0,42652.95,43160.0,42046.11,42725.35,2022-02-11 20:00:00+00:00,BEAR,2022-02-11 20:00:00+00:00,42727.97,42334.2,42144.59,False,False,-0.009215743223935147,-0.013653351657006096
development,2022-02-16 04:00:00+00:00,2022-02-16 05:00:00+00:00,4,11:00,44195.1,43885.0,43970.9,43976.0,43650.4,43886.9,2022-02-16 04:00:00+00:00,BULL,2022-02-16 05:00:00+00:00,43886.9,44044.9,44165.5,True,True,0.0036001631466338058,0.006348135776279351
development,2022-02-17 04:00:00+00:00,2022-02-17 05:00:00+00:00,4,11:00,44150.0,43555.7,43574.3,43707.0,43320.1,43600.0,2022-02-17 04:00:00+00:00,BULL,2022-02-17 05:00:00+00:00,43600.1,43613.8,43902.4,True,True,0.0003142194627994144,0.006933470336077274
development,2022-02-24 04:00:00+00:00,2022-02-24 05:00:00+00:00,4,11:00,37060.5,34673.1,34907.8,35178.1,34509.2,35049.9,2022-02-24 04:00:00+00:00,BEAR,2022-02-24 05:00:00+00:00,35050.0,34658.1,35282.3,False,True,-0.011181169757489395,0.006627674750356638
development,2022-02-25 08:00:00+00:00,2022-02-25 09:00:00+00:00,8,15:00,38800.0,38260.0,38462.5,38514.0,38138.3,38328.9,2022-02-25 08:00:00+00:00,BULL,2022-02-25 09:00:00+00:00,38328.8,38656.3,38730.0,True,True,0.008544488739537837,0.01046732483145818
development,2022-02-25 19:00:00+00:00,2022-02-25 20:00:00+00:00,19,02:00,39584.2,38523.3,38645.1,38949.2,38519.2,38667.3,2022-02-25 20:00:00+00:00,BULL,2022-02-25 20:00:00+00:00,38667.3,39091.7,39400.1,True,True,0.01097568229485879,0.018951413726844057
development,2022-02-26 18:00:00+00:00,2022-02-26 19:00:00+00:00,18,01:00,39345.0,39010.6,39229.8,39243.0,38800.0,39090.9,2022-02-26 16:00:00+00:00,BULL,2022-02-26 19:00:00+00:00,39090.5,39238.4,39420.9,True,True,0.0037835279671531996,0.008452181476317877
development,2022-03-02 19:00:00+00:00,2022-03-02 20:00:00+00:00,19,02:00,44487.7,43520.1,43598.8,43800.0,43412.0,43690.3,2022-03-02 20:00:00+00:00,BULL,2022-03-02 20:00:00+00:00,43690.4,43788.4,44047.2,True,True,0.00224305568271288,0.008166553750938332
development,2022-03-06 04:00:00+00:00,2022-03-06 05:00:00+00:00,4,11:00,39661.8,39250.2,39282.0,39577.0,38766.0,39442.1,2022-03-06 04:00:00+00:00,BEAR,2022-03-06 05:00:00+00:00,39442.1,39466.1,39369.6,True,False,0.0006084868706279778,-0.0018381374216890345
development,2022-03-07 08:00:00+00:00,2022-03-07 09:00:00+00:00,8,15:00,38222.2,37760.0,37878.2,38196.7,37630.6,38142.6,2022-03-07 08:00:00+00:00,BEAR,2022-03-07 09:00:00+00:00,38142.6,38136.2,38314.1,False,True,-0.00016779139335021398,0.0044962849936815985
development,2022-03-09 19:00:00+00:00,2022-03-09 20:00:00+00:00,19,02:00,42552.0,41840.0,42029.4,42271.7,41760.0,42200.2,2022-03-09 20:00:00+00:00,BULL,2022-03-09 20:00:00+00:00,42200.2,41840.5,41890.0,False,False,-0.008523656285989056,-0.007350676063146544
development,2022-03-11 19:00:00+00:00,2022-03-11 20:00:00+00:00,19,02:00,39085.9,38550.0,38618.1,38850.0,38500.1,38776.1,2022-03-11 20:00:00+00:00,BEAR,2022-03-11 20:00:00+00:00,38776.0,38345.9,38894.0,False,True,-0.011091912523210179,0.0030431194553330876
development,2022-03-12 04:00:00+00:00,2022-03-12 05:00:00+00:00,4,11:00,39289.6,39025.0,39073.6,39175.2,38909.5,39093.2,2022-03-12 04:00:00+00:00,BEAR,2022-03-12 05:00:00+00:00,39093.1,39152.8,39092.8,True,False,0.0015271237123688497,-7.67398850420875e-06
development,2022-03-12 08:00:00+00:00,2022-03-12 09:00:00+00:00,8,15:00,39245.7,38974.4,39092.7,39154.0,38929.9,39089.2,2022-03-12 08:00:00+00:00,BEAR,2022-03-12 09:00:00+00:00,39089.2,39158.2,39054.1,True,False,0.0017651934549696158,-0.0008979462357888712
development,2022-03-13 08:00:00+00:00,2022-03-13 09:00:00+00:00,8,15:00,39184.1,39051.6,39075.4,39120.0,38989.0,39055.6,2022-03-13 08:00:00+00:00,BEAR,2022-03-13 09:00:00+00:00,39055.6,38964.0,38727.4,False,False,-0.0023453742869139482,-0.0084034043773491
development,2022-03-14 18:00:00+00:00,2022-03-14 19:00:00+00:00,18,01:00,39133.3,38550.0,38727.8,38777.8,38400.0,38665.4,2022-03-14 16:00:00+00:00,SIDEWAYS,2022-03-14 19:00:00+00:00,38665.5,38795.0,38713.8,True,True,0.0033492389856590865,0.0012491756216783667
development,2022-03-18 08:00:00+00:00,2022-03-18 09:00:00+00:00,8,15:00,40900.0,40537.7,40562.1,40750.0,40444.7,40594.0,2022-03-18 08:00:00+00:00,BULL,2022-03-18 09:00:00+00:00,40594.0,40499.3,40380.7,False,False,-0.0023328570724736597,-0.0052544711041041525
development,2022-03-23 04:00:00+00:00,2022-03-23 05:00:00+00:00,4,11:00,42518.0,41842.4,42058.7,42196.2,41731.3,41933.9,2022-03-23 04:00:00+00:00,BULL,2022-03-23 05:00:00+00:00,41933.9,42000.1,42094.1,True,True,0.0015786750099560098,0.0038202981358756993
development,2022-03-23 18:00:00+00:00,2022-03-23 19:00:00+00:00,18,01:00,42754.8,42040.0,42149.0,42206.6,42025.0,42069.4,2022-03-23 16:00:00+00:00,BULL,2022-03-23 19:00:00+00:00,42069.1,42192.8,42358.3,True,True,0.0029404004364248504,0.006874404253953692
development,2022-03-25 08:00:00+00:00,2022-03-25 09:00:00+00:00,8,15:00,44195.0,43880.0,43902.4,44071.0,43575.1,43992.9,2022-03-25 08:00:00+00:00,BULL,2022-03-25 09:00:00+00:00,43995.9,44095.2,44554.5,True,True,0.002257028495836977,0.012696637641234743
development,2022-03-27 04:00:00+00:00,2022-03-27 05:00:00+00:00,4,11:00,44987.4,44551.2,44691.0,44746.1,44509.9,44565.6,2022-03-27 04:00:00+00:00,BULL,2022-03-27 05:00:00+00:00,44565.6,44617.5,44719.9,True,True,0.001164575367547993,0.003462311738201773
development,2022-03-29 08:00:00+00:00,2022-03-29 09:00:00+00:00,8,15:00,47752.2,47330.0,47330.0,47628.3,47320.0,47528.0,2022-03-29 08:00:00+00:00,BULL,2022-03-29 09:00:00+00:00,47528.1,47575.0,47873.3,True,True,0.0009867846600222219,0.007263071740717608
development,2022-03-30 19:00:00+00:00,2022-03-30 20:00:00+00:00,19,02:00,47688.6,47027.9,47109.1,47173.0,46819.9,47061.2,2022-03-30 20:00:00+00:00,BULL,2022-03-30 20:00:00+00:00,47061.1,47242.3,47074.9,True,True,0.0038503137410728083,0.0002932358147176295
development,2022-03-31 18:00:00+00:00,2022-03-31 19:00:00+00:00,18,01:00,46800.0,45632.1,45824.3,45960.9,45593.0,45946.9,2022-03-31 16:00:00+00:00,SIDEWAYS,2022-03-31 19:00:00+00:00,45946.9,45578.1,45736.1,False,False,-0.008026656858242998,-0.004587904733507675
development,2022-04-04 08:00:00+00:00,2022-04-04 09:00:00+00:00,8,15:00,46288.0,46006.2,46158.3,46280.0,45940.1,46145.7,2022-04-04 08:00:00+00:00,BEAR,2022-04-04 09:00:00+00:00,46145.7,45890.2,46149.9,False,True,-0.005536810580400786,9.10160643354807e-05
development,2022-04-04 18:00:00+00:00,2022-04-04 19:00:00+00:00,18,01:00,45950.2,45167.0,45372.6,45520.0,45094.0,45488.8,2022-04-04 16:00:00+00:00,BEAR,2022-04-04 19:00:00+00:00,45488.7,45905.6,46442.6,True,True,0.009164913484008164,0.020970043109607373
development,2022-04-05 19:00:00+00:00,2022-04-05 20:00:00+00:00,19,02:00,46180.0,45560.0,45875.3,46041.6,45422.0,46019.5,2022-04-05 20:00:00+00:00,BEAR,2022-04-05 20:00:00+00:00,46019.5,45866.7,45843.9,False,False,-0.003320331598561488,-0.0038157737480850606
development,2022-04-06 08:00:00+00:00,2022-04-06 09:00:00+00:00,8,15:00,45485.8,45210.1,45254.9,45380.7,45155.0,45350.1,2022-04-06 08:00:00+00:00,BEAR,2022-04-06 09:00:00+00:00,45350.1,45313.3,44802.5,False,False,-0.0008114645833194878,-0.012074945810483295
development,2022-04-08 18:00:00+00:00,2022-04-08 19:00:00+00:00,18,01:00,43956.0,42778.3,42983.9,43330.0,42298.2,42933.6,2022-04-08 16:00:00+00:00,BEAR,2022-04-08 19:00:00+00:00,42933.6,42722.1,42553.6,False,False,-0.004926211638436984,-0.008850876702629185
development,2022-04-10 08:00:00+00:00,2022-04-10 09:00:00+00:00,8,15:00,42778.7,42555.0,42610.1,42710.0,42547.9,42628.5,2022-04-10 08:00:00+00:00,BEAR,2022-04-10 09:00:00+00:00,42628.5,42513.8,42666.1,False,True,-0.0026906881546382433,0.0008820390114594456
development,2022-04-14 19:00:00+00:00,2022-04-14 20:00:00+00:00,19,02:00,40054.5,39600.0,39637.3,39834.6,39522.0,39752.6,2022-04-14 20:00:00+00:00,BEAR,2022-04-14 20:00:00+00:00,39752.7,39887.6,39822.9,True,True,0.003393480191282716,0.00176591778671642
development,2022-04-16 08:00:00+00:00,2022-04-16 09:00:00+00:00,8,15:00,40517.1,40350.0,40376.0,40439.8,40325.0,40359.8,2022-04-16 08:00:00+00:00,BEAR,2022-04-16 09:00:00+00:00,40359.8,40313.4,40403.3,False,True,-0.0011496588189238155,0.0010778051427411395
development,2022-04-17 18:00:00+00:00,2022-04-17 19:00:00+00:00,18,01:00,40473.0,40023.0,40083.8,40143.3,39768.0,40106.6,2022-04-17 16:00:00+00:00,SIDEWAYS,2022-04-17 19:00:00+00:00,40106.6,40357.8,40189.0,True,True,0.006263308283424696,0.0020545246916967574
development,2022-04-23 04:00:00+00:00,2022-04-23 05:00:00+00:00,4,11:00,39681.4,39371.3,39439.8,39539.7,39259.0,39511.4,2022-04-23 04:00:00+00:00,BEAR,2022-04-23 05:00:00+00:00,39511.3,39540.0,39578.2,True,True,0.0007263744802119554,0.0016931865061386997
development,2022-04-23 18:00:00+00:00,2022-04-23 19:00:00+00:00,18,01:00,40000.0,39632.0,39795.1,39827.1,39630.0,39659.3,2022-04-23 16:00:00+00:00,BEAR,2022-04-23 19:00:00+00:00,39658.9,39734.9,39863.8,True,True,0.0019163416030196778,0.005166557821825624
development,2022-04-26 19:00:00+00:00,2022-04-26 20:00:00+00:00,19,02:00,38855.0,37900.0,38384.0,38565.5,37782.2,38250.8,2022-04-26 20:00:00+00:00,BEAR,2022-04-26 20:00:00+00:00,38250.6,38104.2,38195.0,False,False,-0.003827390942887199,-0.0014535719701128658
development,2022-04-27 19:00:00+00:00,2022-04-27 20:00:00+00:00,19,02:00,39296.0,38728.4,38779.6,38888.0,38650.0,38836.8,2022-04-27 20:00:00+00:00,BEAR,2022-04-27 20:00:00+00:00,38837.8,39080.0,39050.1,True,True,0.006236192575274524,0.0054663240451311434
development,2022-04-29 18:00:00+00:00,2022-04-29 19:00:00+00:00,18,01:00,39130.0,38404.3,38620.1,38649.9,38280.0,38522.8,2022-04-29 16:00:00+00:00,BEAR,2022-04-29 19:00:00+00:00,38522.8,38314.2,38538.5,False,True,-0.005414975027775881,0.0004075508530012595
development,2022-04-29 19:00:00+00:00,2022-04-29 20:00:00+00:00,19,02:00,39073.5,38280.0,38522.8,38600.0,38160.0,38314.2,2022-04-29 20:00:00+00:00,BEAR,2022-04-29 20:00:00+00:00,38315.2,38538.2,38582.1,True,True,0.005820144485739309,0.006965903871048562
development,2022-05-02 08:00:00+00:00,2022-05-02 09:00:00+00:00,8,15:00,39155.0,38808.1,38869.6,38988.9,38751.0,38911.5,2022-05-02 08:00:00+00:00,SIDEWAYS,2022-05-02 09:00:00+00:00,38911.2,38768.9,38516.0,False,False,-0.003657044758321404,-0.010156458808774804
development,2022-05-02 18:00:00+00:00,2022-05-02 19:00:00+00:00,18,01:00,38892.9,38183.9,38366.8,38459.8,38032.2,38206.4,2022-05-02 16:00:00+00:00,SIDEWAYS,2022-05-02 19:00:00+00:00,38207.1,38551.9,38639.7,True,True,0.009024500681810599,0.011322502885589225
development,2022-05-03 19:00:00+00:00,2022-05-03 20:00:00+00:00,19,02:00,38397.0,37547.4,37749.7,37779.6,37500.1,37707.3,2022-05-03 20:00:00+00:00,BEAR,2022-05-03 20:00:00+00:00,37707.3,37773.8,37728.9,True,True,0.0017635842396566126,0.000572833377091353
development,2022-05-05 19:00:00+00:00,2022-05-05 20:00:00+00:00,19,02:00,37332.3,35718.3,36360.4,36373.4,35388.0,36284.0,2022-05-05 20:00:00+00:00,BEAR,2022-05-05 20:00:00+00:00,36281.3,36451.7,36216.7,True,False,0.0046966343543366484,-0.00178053156860436
development,2022-05-07 04:00:00+00:00,2022-05-07 05:00:00+00:00,4,11:00,36026.7,35730.0,35796.1,35878.8,35710.0,35733.2,2022-05-07 04:00:00+00:00,BEAR,2022-05-07 05:00:00+00:00,35733.1,35887.0,35900.0,True,True,0.004306931108692069,0.004670739454455397
development,2022-05-07 19:00:00+00:00,2022-05-07 20:00:00+00:00,19,02:00,35986.9,35850.0,35886.9,35916.3,35831.6,35858.4,2022-05-07 20:00:00+00:00,BEAR,2022-05-07 20:00:00+00:00,35858.3,35773.0,35026.1,False,False,-0.002378807695847307,-0.023208015996296627
development,2022-05-10 04:00:00+00:00,2022-05-10 05:00:00+00:00,4,11:00,31488.0,30611.0,30640.8,31350.0,30591.8,31208.8,2022-05-10 04:00:00+00:00,BEAR,2022-05-10 05:00:00+00:00,31208.8,31812.2,31603.1,True,True,0.019334290328368864,0.012634257004434657
development,2022-05-13 18:00:00+00:00,2022-05-13 19:00:00+00:00,18,01:00,30720.7,29549.4,29588.6,30250.0,29369.7,30117.7,2022-05-13 16:00:00+00:00,BEAR,2022-05-13 19:00:00+00:00,30117.7,30076.0,30028.0,False,False,-0.0013845678786893467,-0.0029783150771806044
development,2022-05-15 04:00:00+00:00,2022-05-15 05:00:00+00:00,4,11:00,30068.9,29533.1,29716.0,29792.8,29448.0,29607.5,2022-05-15 04:00:00+00:00,BEAR,2022-05-15 05:00:00+00:00,29607.4,29784.0,29811.6,True,True,0.005964725034957485,0.006896924417544081
development,2022-05-16 04:00:00+00:00,2022-05-16 05:00:00+00:00,4,11:00,31152.0,30201.0,30314.9,30436.9,30105.0,30313.9,2022-05-16 04:00:00+00:00,BULL,2022-05-16 05:00:00+00:00,30313.4,30280.0,29572.8,False,False,-0.0011018229561844395,-0.024431439561382162
development,2022-05-19 19:00:00+00:00,2022-05-19 20:00:00+00:00,19,02:00,30446.5,29957.0,30220.2,30305.0,29953.2,29959.2,2022-05-19 20:00:00+00:00,SIDEWAYS,2022-05-19 20:00:00+00:00,29959.3,30257.8,30182.0,True,True,0.009963517171629466,0.0074334180037585185
development,2022-05-25 08:00:00+00:00,2022-05-25 09:00:00+00:00,8,15:00,30139.9,29658.4,29695.7,29949.2,29550.0,29811.5,2022-05-25 08:00:00+00:00,BULL,2022-05-25 09:00:00+00:00,29811.4,29803.8,29403.5,False,False,-0.000254936031182762,-0.01368268514729265
development,2022-05-27 18:00:00+00:00,2022-05-27 19:00:00+00:00,18,01:00,28966.4,28310.9,28382.6,28478.0,28259.6,28452.3,2022-05-27 16:00:00+00:00,BEAR,2022-05-27 19:00:00+00:00,28452.4,28870.0,28702.9,True,True,0.014677144986011692,0.008804178206407887
development,2022-05-29 18:00:00+00:00,2022-05-29 19:00:00+00:00,18,01:00,29351.7,29150.0,29217.6,29240.8,29149.8,29163.5,2022-05-29 16:00:00+00:00,SIDEWAYS,2022-05-29 19:00:00+00:00,29163.5,29119.4,29220.0,False,True,-0.0015121641778249595,0.0019373531983473136
development,2022-06-02 18:00:00+00:00,2022-06-02 19:00:00+00:00,18,01:00,30399.8,30023.8,30180.3,30317.0,29948.6,30126.1,2022-06-02 16:00:00+00:00,BEAR,2022-06-02 19:00:00+00:00,30126.0,30272.2,30348.1,True,True,0.004852950939387979,0.0073723693819292
development,2022-06-05 08:00:00+00:00,2022-06-05 09:00:00+00:00,8,15:00,29809.7,29630.3,29630.6,29728.4,29630.0,29678.1,2022-06-05 08:00:00+00:00,BEAR,2022-06-05 09:00:00+00:00,29678.1,29626.2,29700.7,False,True,-0.0017487642402983505,0.0007615042741955236
development,2022-06-08 18:00:00+00:00,2022-06-08 19:00:00+00:00,18,01:00,30551.1,30202.0,30371.2,30407.3,29900.0,30224.6,2022-06-08 16:00:00+00:00,BULL,2022-06-08 19:00:00+00:00,30224.6,30127.6,30409.1,False,True,-0.003209306326634631,0.00610429914705235
development,2022-06-13 19:00:00+00:00,2022-06-13 20:00:00+00:00,19,02:00,24193.7,23100.9,23369.4,23400.8,23094.0,23200.1,2022-06-13 20:00:00+00:00,BEAR,2022-06-13 20:00:00+00:00,23200.1,23238.6,22575.8,True,False,0.0016594756057086713,-0.0269093667699708
development,2022-06-14 18:00:00+00:00,2022-06-14 19:00:00+00:00,18,01:00,22793.0,22250.8,22347.8,22579.2,22212.4,22281.8,2022-06-14 16:00:00+00:00,BEAR,2022-06-14 19:00:00+00:00,22282.0,22182.0,21468.6,False,False,-0.004487927475091968,-0.03650480208239837
development,2022-06-16 08:00:00+00:00,2022-06-16 09:00:00+00:00,8,15:00,22190.4,21635.3,21748.9,21883.7,21593.0,21773.8,2022-06-16 08:00:00+00:00,BEAR,2022-06-16 09:00:00+00:00,21773.8,21266.5,21028.1,False,False,-0.02329864332362741,-0.03424758195629618
development,2022-06-17 04:00:00+00:00,2022-06-17 05:00:00+00:00,4,11:00,21052.5,20334.7,20369.1,20622.6,20305.6,20519.1,2022-06-17 04:00:00+00:00,BEAR,2022-06-17 05:00:00+00:00,20519.0,20793.8,21087.5,True,True,0.013392465519762142,0.02770602855889659
development,2022-06-17 18:00:00+00:00,2022-06-17 19:00:00+00:00,18,01:00,20785.5,20497.0,20582.8,20646.3,20455.0,20512.6,2022-06-17 16:00:00+00:00,BEAR,2022-06-17 19:00:00+00:00,20512.6,20506.6,20547.0,False,True,-0.00029250314440876224,0.001677018027943955
development,2022-06-17 19:00:00+00:00,2022-06-17 20:00:00+00:00,19,02:00,20785.5,20455.0,20512.6,20540.3,20430.3,20506.6,2022-06-17 20:00:00+00:00,BEAR,2022-06-17 20:00:00+00:00,20506.6,20641.0,20441.7,True,False,0.0065539874967084355,-0.0031648347361336038
development,2022-06-20 18:00:00+00:00,2022-06-20 19:00:00+00:00,18,01:00,21099.9,19954.5,19968.7,20106.2,19814.8,20036.8,2022-06-20 16:00:00+00:00,BULL,2022-06-20 19:00:00+00:00,20037.9,20064.3,20412.5,True,True,0.0013175033311871864,0.0186945737826818
development,2022-06-23 04:00:00+00:00,2022-06-23 05:00:00+00:00,4,11:00,20600.0,20198.5,20202.9,20388.0,20152.0,20345.5,2022-06-23 04:00:00+00:00,BEAR,2022-06-23 05:00:00+00:00,20345.6,20338.0,20446.2,False,True,-0.0003735451399810019,0.004944558037118796
development,2022-06-24 04:00:00+00:00,2022-06-24 05:00:00+00:00,4,11:00,21379.2,20980.0,21066.4,21147.2,20968.0,21040.0,2022-06-24 04:00:00+00:00,BULL,2022-06-24 05:00:00+00:00,21040.0,20908.0,20903.9,False,False,-0.006273764258555081,-0.006468631178707107
development,2022-06-26 18:00:00+00:00,2022-06-26 19:00:00+00:00,18,01:00,21431.2,21120.0,21251.4,21259.2,21116.5,21177.3,2022-06-26 16:00:00+00:00,BULL,2022-06-26 19:00:00+00:00,21177.3,21273.6,21372.2,True,True,0.004547321896559042,0.009203250650460681
development,2022-07-02 08:00:00+00:00,2022-07-02 09:00:00+00:00,8,15:00,19296.2,19096.7,19120.0,19188.0,19070.0,19104.1,2022-07-02 08:00:00+00:00,BEAR,2022-07-02 09:00:00+00:00,19104.1,19163.4,19188.6,True,True,0.003104045728403948,0.004423134301013931
development,2022-07-07 04:00:00+00:00,2022-07-07 05:00:00+00:00,4,11:00,20559.8,20373.6,20474.0,20487.5,20347.6,20411.3,2022-07-07 04:00:00+00:00,BULL,2022-07-07 05:00:00+00:00,20411.4,20295.7,20432.8,False,True,-0.005668400991602818,0.0010484337184122339
development,2022-07-09 19:00:00+00:00,2022-07-09 20:00:00+00:00,19,02:00,22000.0,21523.2,21744.0,21765.5,21503.1,21613.3,2022-07-09 20:00:00+00:00,BULL,2022-07-09 20:00:00+00:00,21613.2,21671.1,21622.3,True,True,0.0026789184387316922,0.0004210389946883719
development,2022-07-11 04:00:00+00:00,2022-07-11 05:00:00+00:00,4,11:00,20807.0,20449.3,20540.0,20597.9,20401.7,20522.0,2022-07-11 04:00:00+00:00,BEAR,2022-07-11 05:00:00+00:00,20522.0,20498.1,20429.3,False,False,-0.001164603839781786,-0.00451710359614077
development,2022-07-18 18:00:00+00:00,2022-07-18 19:00:00+00:00,18,01:00,22800.0,21831.0,21874.4,22007.9,21806.0,21831.4,2022-07-18 16:00:00+00:00,BULL,2022-07-18 19:00:00+00:00,21831.5,21614.8,21655.9,False,False,-0.009926024322653104,-0.008043423493575674
development,2022-07-19 04:00:00+00:00,2022-07-19 05:00:00+00:00,4,11:00,22388.8,21800.0,21898.0,21949.0,21686.8,21887.1,2022-07-19 04:00:00+00:00,BULL,2022-07-19 05:00:00+00:00,21887.2,21990.0,21761.0,True,False,0.00469680909389969,-0.005765927117219238
development,2022-07-20 08:00:00+00:00,2022-07-20 09:00:00+00:00,8,15:00,23861.0,23305.5,23377.0,23512.7,23298.5,23359.5,2022-07-20 08:00:00+00:00,BULL,2022-07-20 09:00:00+00:00,23359.6,23517.4,23720.0,True,True,0.006755252658436017,0.015428346375794266
development,2022-07-21 04:00:00+00:00,2022-07-21 05:00:00+00:00,4,11:00,23441.1,22662.8,22774.4,22922.0,22636.0,22875.4,2022-07-21 04:00:00+00:00,BULL,2022-07-21 05:00:00+00:00,22875.4,22935.3,22926.7,True,True,0.002618533446409499,0.0022425837362407552
development,2022-07-22 04:00:00+00:00,2022-07-22 05:00:00+00:00,4,11:00,23296.8,22850.0,22903.5,22986.4,22803.0,22963.4,2022-07-22 04:00:00+00:00,BULL,2022-07-22 05:00:00+00:00,22963.3,23136.8,23109.2,True,True,0.00755553426554556,0.006353616422726693
development,2022-07-24 04:00:00+00:00,2022-07-24 05:00:00+00:00,4,11:00,22582.7,22286.0,22326.4,22399.4,22256.4,22385.3,2022-07-24 04:00:00+00:00,BEAR,2022-07-24 05:00:00+00:00,22385.4,22741.8,22692.4,True,True,0.015921091425661338,0.01371429592502249
development,2022-07-25 04:00:00+00:00,2022-07-25 05:00:00+00:00,4,11:00,22324.3,21763.3,21858.1,21895.5,21734.1,21880.8,2022-07-25 04:00:00+00:00,BEAR,2022-07-25 05:00:00+00:00,21880.8,21900.1,21951.3,True,True,0.0008820518445393777,0.0032220028518152866
development,2022-07-25 19:00:00+00:00,2022-07-25 20:00:00+00:00,19,02:00,22000.0,21760.2,21814.7,21897.4,21544.5,21879.5,2022-07-25 20:00:00+00:00,BEAR,2022-07-25 20:00:00+00:00,21879.6,22160.7,21647.4,True,False,0.01284758405089681,-0.010612625459331837
