zone,session_date,year,ref_start,ref_end,exec_start,exec_end,ref_bars,exec_bars,status,H,L,R,k1_ts,leave_ts,h2_ts,terminal,entry_signal_ts,entry_ts,entry_px,has_k1,has_leave,upstream_h2,has_entry,h2_after_entry,trade_net_win,trade_net_return,trade_pnl_usd_500,trade_exit_type,trade_exit_ts,trade_rr,entry_structural_terminal
Z00,2024-11-07,2024,2024-11-07 00:00:00+00:00,2024-11-07 04:00:00+00:00,2024-11-07 04:00:00+00:00,2024-11-07 08:00:00+00:00,48,48,OK,611.98,591.42,20.56000000000006,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z04,2024-11-07,2024,2024-11-07 04:00:00+00:00,2024-11-07 08:00:00+00:00,2024-11-07 08:00:00+00:00,2024-11-07 12:00:00+00:00,48,48,OK,606.82,591.73,15.090000000000032,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z08,2024-11-07,2024,2024-11-07 08:00:00+00:00,2024-11-07 12:00:00+00:00,2024-11-07 12:00:00+00:00,2024-11-07 16:00:00+00:00,48,48,OK,598.0,592.51,5.490000000000009,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2024-11-07,2024,2024-11-07 12:00:00+00:00,2024-11-07 16:00:00+00:00,2024-11-07 16:00:00+00:00,2024-11-07 20:00:00+00:00,48,48,OK,598.42,587.18,11.240000000000009,2024-11-07 16:00:00+00:00,2024-11-07 16:05:00+00:00,2024-11-07 16:45:00+00:00,H2,2024-11-07 16:10:00+00:00,2024-11-07 16:15:00+00:00,597.12,True,True,True,True,True,True,0.0025527867095390135,1.2763933547695068,SESSION_CLOSE,2024-11-07 19:55:00+00:00,1.3855278766310708,H2
Z16,2024-11-07,2024,2024-11-07 16:00:00+00:00,2024-11-07 20:00:00+00:00,2024-11-07 20:00:00+00:00,2024-11-08 00:00:00+00:00,48,48,OK,601.74,595.51,6.230000000000018,2024-11-07 21:00:00+00:00,2024-11-07 21:05:00+00:00,2024-11-07 21:05:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z20,2024-11-07,2024,2024-11-07 20:00:00+00:00,2024-11-08 00:00:00+00:00,2024-11-08 00:00:00+00:00,2024-11-08 04:00:00+00:00,48,48,OK,603.17,596.04,7.1299999999999955,2024-11-08 00:10:00+00:00,2024-11-08 00:15:00+00:00,2024-11-08 00:15:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z00,2024-11-08,2024,2024-11-08 00:00:00+00:00,2024-11-08 04:00:00+00:00,2024-11-08 04:00:00+00:00,2024-11-08 08:00:00+00:00,48,48,OK,606.55,593.23,13.319999999999936,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z04,2024-11-08,2024,2024-11-08 04:00:00+00:00,2024-11-08 08:00:00+00:00,2024-11-08 08:00:00+00:00,2024-11-08 12:00:00+00:00,48,48,OK,601.35,595.5,5.850000000000023,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2024-11-08,2024,2024-11-08 08:00:00+00:00,2024-11-08 12:00:00+00:00,2024-11-08 12:00:00+00:00,2024-11-08 16:00:00+00:00,48,48,OK,599.82,594.59,5.230000000000018,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2024-11-08,2024,2024-11-08 12:00:00+00:00,2024-11-08 16:00:00+00:00,2024-11-08 16:00:00+00:00,2024-11-08 20:00:00+00:00,48,48,OK,601.99,595.0,6.990000000000009,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2024-11-08,2024,2024-11-08 16:00:00+00:00,2024-11-08 20:00:00+00:00,2024-11-08 20:00:00+00:00,2024-11-09 00:00:00+00:00,48,48,OK,599.29,588.12,11.169999999999959,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z20,2024-11-08,2024,2024-11-08 20:00:00+00:00,2024-11-09 00:00:00+00:00,2024-11-09 00:00:00+00:00,2024-11-09 04:00:00+00:00,48,48,OK,598.97,593.13,5.840000000000032,2024-11-09 00:05:00+00:00,2024-11-09 00:10:00+00:00,2024-11-09 00:10:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z00,2024-11-09,2024,2024-11-09 00:00:00+00:00,2024-11-09 04:00:00+00:00,2024-11-09 04:00:00+00:00,2024-11-09 08:00:00+00:00,48,48,OK,638.73,597.94,40.789999999999964,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z04,2024-11-09,2024,2024-11-09 04:00:00+00:00,2024-11-09 08:00:00+00:00,2024-11-09 08:00:00+00:00,2024-11-09 12:00:00+00:00,48,48,OK,636.66,627.21,9.449999999999932,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2024-11-09,2024,2024-11-09 08:00:00+00:00,2024-11-09 12:00:00+00:00,2024-11-09 12:00:00+00:00,2024-11-09 16:00:00+00:00,48,48,OK,634.48,623.57,10.909999999999968,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2024-11-09,2024,2024-11-09 12:00:00+00:00,2024-11-09 16:00:00+00:00,2024-11-09 16:00:00+00:00,2024-11-09 20:00:00+00:00,48,48,OK,627.45,616.38,11.07000000000005,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2024-11-09,2024,2024-11-09 16:00:00+00:00,2024-11-09 20:00:00+00:00,2024-11-09 20:00:00+00:00,2024-11-10 00:00:00+00:00,48,48,OK,621.8,609.55,12.25,2024-11-09 22:20:00+00:00,2024-11-09 22:25:00+00:00,2024-11-09 22:25:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z20,2024-11-09,2024,2024-11-09 20:00:00+00:00,2024-11-10 00:00:00+00:00,2024-11-10 00:00:00+00:00,2024-11-10 04:00:00+00:00,48,48,OK,628.0,614.63,13.370000000000005,2024-11-10 00:25:00+00:00,2024-11-10 00:30:00+00:00,2024-11-10 00:35:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z00,2024-11-10,2024,2024-11-10 00:00:00+00:00,2024-11-10 04:00:00+00:00,2024-11-10 04:00:00+00:00,2024-11-10 08:00:00+00:00,48,48,OK,631.0,622.45,8.549999999999955,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2024-11-10,2024,2024-11-10 04:00:00+00:00,2024-11-10 08:00:00+00:00,2024-11-10 08:00:00+00:00,2024-11-10 12:00:00+00:00,48,48,OK,635.52,626.01,9.509999999999991,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2024-11-10,2024,2024-11-10 08:00:00+00:00,2024-11-10 12:00:00+00:00,2024-11-10 12:00:00+00:00,2024-11-10 16:00:00+00:00,48,48,OK,644.99,629.57,15.419999999999959,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z12,2024-11-10,2024,2024-11-10 12:00:00+00:00,2024-11-10 16:00:00+00:00,2024-11-10 16:00:00+00:00,2024-11-10 20:00:00+00:00,48,48,OK,643.33,631.68,11.650000000000091,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2024-11-10,2024,2024-11-10 16:00:00+00:00,2024-11-10 20:00:00+00:00,2024-11-10 20:00:00+00:00,2024-11-11 00:00:00+00:00,48,48,OK,644.57,623.98,20.590000000000032,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2024-11-10,2024,2024-11-10 20:00:00+00:00,2024-11-11 00:00:00+00:00,2024-11-11 00:00:00+00:00,2024-11-11 04:00:00+00:00,48,48,OK,632.45,612.02,20.430000000000064,2024-11-11 00:20:00+00:00,2024-11-11 00:25:00+00:00,2024-11-11 00:25:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z00,2024-11-11,2024,2024-11-11 00:00:00+00:00,2024-11-11 04:00:00+00:00,2024-11-11 04:00:00+00:00,2024-11-11 08:00:00+00:00,48,48,OK,641.98,626.34,15.639999999999986,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2024-11-11,2024,2024-11-11 04:00:00+00:00,2024-11-11 08:00:00+00:00,2024-11-11 08:00:00+00:00,2024-11-11 12:00:00+00:00,48,48,OK,639.5,613.34,26.159999999999968,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z08,2024-11-11,2024,2024-11-11 08:00:00+00:00,2024-11-11 12:00:00+00:00,2024-11-11 12:00:00+00:00,2024-11-11 16:00:00+00:00,48,48,OK,630.83,615.16,15.670000000000073,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2024-11-11,2024,2024-11-11 12:00:00+00:00,2024-11-11 16:00:00+00:00,2024-11-11 16:00:00+00:00,2024-11-11 20:00:00+00:00,48,48,OK,629.19,614.23,14.960000000000036,2024-11-11 16:05:00+00:00,2024-11-11 16:10:00+00:00,2024-11-11 16:20:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z16,2024-11-11,2024,2024-11-11 16:00:00+00:00,2024-11-11 20:00:00+00:00,2024-11-11 20:00:00+00:00,2024-11-12 00:00:00+00:00,48,48,OK,641.66,626.0,15.659999999999968,2024-11-11 20:35:00+00:00,2024-11-11 20:45:00+00:00,2024-11-11 20:50:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z20,2024-11-11,2024,2024-11-11 20:00:00+00:00,2024-11-12 00:00:00+00:00,2024-11-12 00:00:00+00:00,2024-11-12 04:00:00+00:00,48,48,OK,666.51,628.51,38.0,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2024-11-12,2024,2024-11-12 00:00:00+00:00,2024-11-12 04:00:00+00:00,2024-11-12 04:00:00+00:00,2024-11-12 08:00:00+00:00,48,48,OK,668.5,633.51,34.99000000000001,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z04,2024-11-12,2024,2024-11-12 04:00:00+00:00,2024-11-12 08:00:00+00:00,2024-11-12 08:00:00+00:00,2024-11-12 12:00:00+00:00,48,48,OK,656.32,643.0,13.32000000000005,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2024-11-12,2024,2024-11-12 08:00:00+00:00,2024-11-12 12:00:00+00:00,2024-11-12 12:00:00+00:00,2024-11-12 16:00:00+00:00,48,48,OK,658.62,615.01,43.610000000000014,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2024-11-12,2024,2024-11-12 12:00:00+00:00,2024-11-12 16:00:00+00:00,2024-11-12 16:00:00+00:00,2024-11-12 20:00:00+00:00,48,48,OK,631.89,612.56,19.33000000000004,2024-11-12 19:00:00+00:00,2024-11-12 19:05:00+00:00,2024-11-12 19:10:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z16,2024-11-12,2024,2024-11-12 16:00:00+00:00,2024-11-12 20:00:00+00:00,2024-11-12 20:00:00+00:00,2024-11-13 00:00:00+00:00,48,48,OK,633.09,616.41,16.680000000000064,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2024-11-12,2024,2024-11-12 20:00:00+00:00,2024-11-13 00:00:00+00:00,2024-11-13 00:00:00+00:00,2024-11-13 04:00:00+00:00,48,48,OK,635.56,622.83,12.729999999999905,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2024-11-13,2024,2024-11-13 00:00:00+00:00,2024-11-13 04:00:00+00:00,2024-11-13 04:00:00+00:00,2024-11-13 08:00:00+00:00,48,48,OK,629.32,606.05,23.270000000000095,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2024-11-13,2024,2024-11-13 04:00:00+00:00,2024-11-13 08:00:00+00:00,2024-11-13 08:00:00+00:00,2024-11-13 12:00:00+00:00,48,48,OK,613.89,598.81,15.080000000000041,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z08,2024-11-13,2024,2024-11-13 08:00:00+00:00,2024-11-13 12:00:00+00:00,2024-11-13 12:00:00+00:00,2024-11-13 16:00:00+00:00,48,48,OK,613.79,602.82,10.969999999999914,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2024-11-13,2024,2024-11-13 12:00:00+00:00,2024-11-13 16:00:00+00:00,2024-11-13 16:00:00+00:00,2024-11-13 20:00:00+00:00,48,48,OK,638.25,605.81,32.440000000000055,2024-11-13 17:00:00+00:00,2024-11-13 17:10:00+00:00,,NO_H2_BY_END,2024-11-13 17:35:00+00:00,2024-11-13 17:40:00+00:00,629.48,True,True,False,True,False,False,-0.016960379996187325,-8.480189998093662,SL,2024-11-13 19:15:00+00:00,1.9011508425811763,NO_H2_BY_END
Z16,2024-11-13,2024,2024-11-13 16:00:00+00:00,2024-11-13 20:00:00+00:00,2024-11-13 20:00:00+00:00,2024-11-14 00:00:00+00:00,48,48,OK,639.22,610.0,29.220000000000027,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2024-11-13,2024,2024-11-13 20:00:00+00:00,2024-11-14 00:00:00+00:00,2024-11-14 00:00:00+00:00,2024-11-14 04:00:00+00:00,48,48,OK,622.13,605.0,17.129999999999995,2024-11-14 00:05:00+00:00,2024-11-14 00:15:00+00:00,2024-11-14 02:05:00+00:00,H2,2024-11-14 00:30:00+00:00,2024-11-14 00:35:00+00:00,619.62,True,True,True,True,True,False,-0.00979379296988475,-4.896896484942375,SL,2024-11-14 00:55:00+00:00,1.4884218719595226,H2
Z00,2024-11-14,2024,2024-11-14 00:00:00+00:00,2024-11-14 04:00:00+00:00,2024-11-14 04:00:00+00:00,2024-11-14 08:00:00+00:00,48,48,OK,627.85,610.8,17.050000000000068,2024-11-14 04:10:00+00:00,2024-11-14 04:15:00+00:00,2024-11-14 04:15:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z04,2024-11-14,2024,2024-11-14 04:00:00+00:00,2024-11-14 08:00:00+00:00,2024-11-14 08:00:00+00:00,2024-11-14 12:00:00+00:00,48,48,OK,661.3,621.28,40.01999999999998,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z08,2024-11-14,2024,2024-11-14 08:00:00+00:00,2024-11-14 12:00:00+00:00,2024-11-14 12:00:00+00:00,2024-11-14 16:00:00+00:00,48,48,OK,660.42,623.5,36.91999999999996,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2024-11-14,2024,2024-11-14 12:00:00+00:00,2024-11-14 16:00:00+00:00,2024-11-14 16:00:00+00:00,2024-11-14 20:00:00+00:00,48,48,OK,637.72,618.8,18.920000000000073,2024-11-14 18:55:00+00:00,2024-11-14 19:00:00+00:00,2024-11-14 19:00:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z16,2024-11-14,2024,2024-11-14 16:00:00+00:00,2024-11-14 20:00:00+00:00,2024-11-14 20:00:00+00:00,2024-11-15 00:00:00+00:00,48,48,OK,639.26,628.19,11.069999999999936,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2024-11-14,2024,2024-11-14 20:00:00+00:00,2024-11-15 00:00:00+00:00,2024-11-15 00:00:00+00:00,2024-11-15 04:00:00+00:00,48,48,OK,637.85,616.28,21.57000000000005,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z00,2024-11-15,2024,2024-11-15 00:00:00+00:00,2024-11-15 04:00:00+00:00,2024-11-15 04:00:00+00:00,2024-11-15 08:00:00+00:00,48,48,OK,628.69,616.35,12.340000000000032,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2024-11-15,2024,2024-11-15 04:00:00+00:00,2024-11-15 08:00:00+00:00,2024-11-15 08:00:00+00:00,2024-11-15 12:00:00+00:00,48,48,OK,624.12,607.1,17.019999999999982,2024-11-15 09:25:00+00:00,2024-11-15 09:30:00+00:00,2024-11-15 09:30:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z08,2024-11-15,2024,2024-11-15 08:00:00+00:00,2024-11-15 12:00:00+00:00,2024-11-15 12:00:00+00:00,2024-11-15 16:00:00+00:00,48,48,OK,625.37,611.08,14.289999999999964,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2024-11-15,2024,2024-11-15 12:00:00+00:00,2024-11-15 16:00:00+00:00,2024-11-15 16:00:00+00:00,2024-11-15 20:00:00+00:00,48,48,OK,626.97,603.63,23.340000000000032,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z16,2024-11-15,2024,2024-11-15 16:00:00+00:00,2024-11-15 20:00:00+00:00,2024-11-15 20:00:00+00:00,2024-11-16 00:00:00+00:00,48,48,OK,615.33,605.17,10.160000000000082,2024-11-15 20:05:00+00:00,2024-11-15 20:10:00+00:00,2024-11-15 20:10:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z20,2024-11-15,2024,2024-11-15 20:00:00+00:00,2024-11-16 00:00:00+00:00,2024-11-16 00:00:00+00:00,2024-11-16 04:00:00+00:00,48,48,OK,620.31,612.94,7.369999999999891,2024-11-16 00:45:00+00:00,2024-11-16 00:55:00+00:00,2024-11-16 01:00:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z00,2024-11-16,2024,2024-11-16 00:00:00+00:00,2024-11-16 04:00:00+00:00,2024-11-16 04:00:00+00:00,2024-11-16 08:00:00+00:00,48,48,OK,624.99,617.51,7.480000000000018,2024-11-16 04:00:00+00:00,2024-11-16 04:05:00+00:00,2024-11-16 04:05:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z04,2024-11-16,2024,2024-11-16 04:00:00+00:00,2024-11-16 08:00:00+00:00,2024-11-16 08:00:00+00:00,2024-11-16 12:00:00+00:00,48,48,OK,627.91,622.0,5.909999999999968,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2024-11-16,2024,2024-11-16 08:00:00+00:00,2024-11-16 12:00:00+00:00,2024-11-16 12:00:00+00:00,2024-11-16 16:00:00+00:00,48,48,OK,631.07,621.27,9.800000000000068,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2024-11-16,2024,2024-11-16 12:00:00+00:00,2024-11-16 16:00:00+00:00,2024-11-16 16:00:00+00:00,2024-11-16 20:00:00+00:00,48,48,OK,634.33,619.02,15.31000000000006,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z16,2024-11-16,2024,2024-11-16 16:00:00+00:00,2024-11-16 20:00:00+00:00,2024-11-16 20:00:00+00:00,2024-11-17 00:00:00+00:00,48,48,OK,631.33,620.0,11.330000000000041,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z20,2024-11-16,2024,2024-11-16 20:00:00+00:00,2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,2024-11-17 04:00:00+00:00,48,48,OK,630.99,620.6,10.389999999999986,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2024-11-17,2024,2024-11-17 00:00:00+00:00,2024-11-17 04:00:00+00:00,2024-11-17 04:00:00+00:00,2024-11-17 08:00:00+00:00,48,48,OK,629.16,605.2,23.959999999999923,2024-11-17 04:40:00+00:00,2024-11-17 04:55:00+00:00,2024-11-17 04:55:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z04,2024-11-17,2024,2024-11-17 04:00:00+00:00,2024-11-17 08:00:00+00:00,2024-11-17 08:00:00+00:00,2024-11-17 12:00:00+00:00,48,48,OK,648.3,612.68,35.620000000000005,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z08,2024-11-17,2024,2024-11-17 08:00:00+00:00,2024-11-17 12:00:00+00:00,2024-11-17 12:00:00+00:00,2024-11-17 16:00:00+00:00,48,48,OK,646.69,628.44,18.25,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2024-11-17,2024,2024-11-17 12:00:00+00:00,2024-11-17 16:00:00+00:00,2024-11-17 16:00:00+00:00,2024-11-17 20:00:00+00:00,48,48,OK,635.0,622.09,12.909999999999968,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2024-11-17,2024,2024-11-17 16:00:00+00:00,2024-11-17 20:00:00+00:00,2024-11-17 20:00:00+00:00,2024-11-18 00:00:00+00:00,48,48,OK,625.71,616.6,9.110000000000014,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2024-11-17,2024,2024-11-17 20:00:00+00:00,2024-11-18 00:00:00+00:00,2024-11-18 00:00:00+00:00,2024-11-18 04:00:00+00:00,48,48,OK,622.05,611.33,10.719999999999914,2024-11-18 00:30:00+00:00,2024-11-18 00:35:00+00:00,2024-11-18 00:35:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z00,2024-11-18,2024,2024-11-18 00:00:00+00:00,2024-11-18 04:00:00+00:00,2024-11-18 04:00:00+00:00,2024-11-18 08:00:00+00:00,48,48,OK,628.99,617.75,11.240000000000009,2024-11-18 04:05:00+00:00,2024-11-18 04:10:00+00:00,2024-11-18 06:55:00+00:00,H2,2024-11-18 05:00:00+00:00,2024-11-18 05:05:00+00:00,626.09,True,True,True,True,True,True,0.0001451308917246887,0.07256544586234435,SESSION_CLOSE,2024-11-18 07:55:00+00:00,1.8600237247924123,H2
Z04,2024-11-18,2024,2024-11-18 04:00:00+00:00,2024-11-18 08:00:00+00:00,2024-11-18 08:00:00+00:00,2024-11-18 12:00:00+00:00,48,48,OK,630.42,623.27,7.149999999999977,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2024-11-18,2024,2024-11-18 08:00:00+00:00,2024-11-18 12:00:00+00:00,2024-11-18 12:00:00+00:00,2024-11-18 16:00:00+00:00,48,48,OK,628.44,614.43,14.010000000000105,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2024-11-18,2024,2024-11-18 12:00:00+00:00,2024-11-18 16:00:00+00:00,2024-11-18 16:00:00+00:00,2024-11-18 20:00:00+00:00,48,48,OK,626.35,612.31,14.040000000000077,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2024-11-18,2024,2024-11-18 16:00:00+00:00,2024-11-18 20:00:00+00:00,2024-11-18 20:00:00+00:00,2024-11-19 00:00:00+00:00,48,48,OK,635.0,612.83,22.16999999999996,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z20,2024-11-18,2024,2024-11-18 20:00:00+00:00,2024-11-19 00:00:00+00:00,2024-11-19 00:00:00+00:00,2024-11-19 04:00:00+00:00,48,48,OK,622.22,615.07,7.149999999999977,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z00,2024-11-19,2024,2024-11-19 00:00:00+00:00,2024-11-19 04:00:00+00:00,2024-11-19 04:00:00+00:00,2024-11-19 08:00:00+00:00,48,48,OK,620.96,617.24,3.7200000000000273,2024-11-19 04:20:00+00:00,2024-11-19 04:25:00+00:00,,OPPOSITE_BREAK,,,,True,True,False,False,False,False,,,,,,
Z04,2024-11-19,2024,2024-11-19 04:00:00+00:00,2024-11-19 08:00:00+00:00,2024-11-19 08:00:00+00:00,2024-11-19 12:00:00+00:00,48,48,OK,621.53,616.27,5.259999999999991,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2024-11-19,2024,2024-11-19 08:00:00+00:00,2024-11-19 12:00:00+00:00,2024-11-19 12:00:00+00:00,2024-11-19 16:00:00+00:00,48,48,OK,618.93,614.0,4.92999999999995,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2024-11-19,2024,2024-11-19 12:00:00+00:00,2024-11-19 16:00:00+00:00,2024-11-19 16:00:00+00:00,2024-11-19 20:00:00+00:00,48,48,OK,621.97,612.12,9.850000000000023,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z16,2024-11-19,2024,2024-11-19 16:00:00+00:00,2024-11-19 20:00:00+00:00,2024-11-19 20:00:00+00:00,2024-11-20 00:00:00+00:00,48,48,OK,619.81,613.67,6.139999999999986,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2024-11-19,2024,2024-11-19 20:00:00+00:00,2024-11-20 00:00:00+00:00,2024-11-20 00:00:00+00:00,2024-11-20 04:00:00+00:00,48,48,OK,617.8,605.47,12.329999999999927,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z00,2024-11-20,2024,2024-11-20 00:00:00+00:00,2024-11-20 04:00:00+00:00,2024-11-20 04:00:00+00:00,2024-11-20 08:00:00+00:00,48,48,OK,616.85,606.15,10.700000000000045,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z04,2024-11-20,2024,2024-11-20 04:00:00+00:00,2024-11-20 08:00:00+00:00,2024-11-20 08:00:00+00:00,2024-11-20 12:00:00+00:00,48,48,OK,614.63,609.0,5.6299999999999955,2024-11-20 08:15:00+00:00,2024-11-20 08:20:00+00:00,2024-11-20 08:20:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z08,2024-11-20,2024,2024-11-20 08:00:00+00:00,2024-11-20 12:00:00+00:00,2024-11-20 12:00:00+00:00,2024-11-20 16:00:00+00:00,48,48,OK,615.72,611.0,4.720000000000027,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2024-11-20,2024,2024-11-20 12:00:00+00:00,2024-11-20 16:00:00+00:00,2024-11-20 16:00:00+00:00,2024-11-20 20:00:00+00:00,48,48,OK,621.08,608.62,12.460000000000036,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2024-11-20,2024,2024-11-20 16:00:00+00:00,2024-11-20 20:00:00+00:00,2024-11-20 20:00:00+00:00,2024-11-21 00:00:00+00:00,48,48,OK,616.3,600.25,16.049999999999955,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z20,2024-11-20,2024,2024-11-20 20:00:00+00:00,2024-11-21 00:00:00+00:00,2024-11-21 00:00:00+00:00,2024-11-21 04:00:00+00:00,48,48,OK,613.17,602.55,10.620000000000005,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2024-11-21,2024,2024-11-21 00:00:00+00:00,2024-11-21 04:00:00+00:00,2024-11-21 04:00:00+00:00,2024-11-21 08:00:00+00:00,48,48,OK,609.75,593.26,16.49000000000001,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2024-11-21,2024,2024-11-21 04:00:00+00:00,2024-11-21 08:00:00+00:00,2024-11-21 08:00:00+00:00,2024-11-21 12:00:00+00:00,48,48,OK,614.47,601.09,13.379999999999995,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z08,2024-11-21,2024,2024-11-21 08:00:00+00:00,2024-11-21 12:00:00+00:00,2024-11-21 12:00:00+00:00,2024-11-21 16:00:00+00:00,48,48,OK,613.68,607.44,6.239999999999895,2024-11-21 12:05:00+00:00,2024-11-21 12:10:00+00:00,2024-11-21 12:10:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
