exec_min,execution_start,reference_start,H_regime,L_regime,range_pct,trailing20_median,classified,vol_regime
300,2023-02-01 05:00:00+00:00,2023-02-01 00:00:00+00:00,1593.23,1575.85,0.010968482966665473,0.013440798685602766,True,LOW_VOL
300,2023-02-02 05:00:00+00:00,2023-02-02 00:00:00+00:00,1699.0,1639.32,0.03575451125116829,0.012306914610213517,True,HIGH_VOL
300,2023-02-03 05:00:00+00:00,2023-02-03 00:00:00+00:00,1651.0,1630.44,0.012531083914379019,0.013440798685602766,True,LOW_VOL
300,2023-02-06 05:00:00+00:00,2023-02-06 00:00:00+00:00,1642.52,1617.16,0.015559809551857788,0.013440798685602766,True,HIGH_VOL
300,2023-02-07 05:00:00+00:00,2023-02-07 00:00:00+00:00,1637.5,1612.49,0.015390816587127956,0.013440798685602766,True,HIGH_VOL
300,2023-02-08 05:00:00+00:00,2023-02-08 00:00:00+00:00,1699.0,1667.43,0.018755773920740924,0.014765782508649381,True,HIGH_VOL
300,2023-02-09 05:00:00+00:00,2023-02-09 00:00:00+00:00,1656.2,1608.1,0.029470330545599444,0.01531309130856275,True,HIGH_VOL
300,2023-02-10 05:00:00+00:00,2023-02-10 00:00:00+00:00,1554.0,1530.0,0.01556420233463035,0.01531309130856275,True,HIGH_VOL
300,2023-02-13 05:00:00+00:00,2023-02-13 00:00:00+00:00,1524.2,1495.65,0.018908223918406512,0.01547531306949287,True,HIGH_VOL
300,2023-02-14 05:00:00+00:00,2023-02-14 00:00:00+00:00,1508.07,1493.14,0.009949320440755452,0.01547531306949287,True,LOW_VOL
300,2023-02-15 05:00:00+00:00,2023-02-15 00:00:00+00:00,1556.86,1541.77,0.009739788228991469,0.01531309130856275,True,LOW_VOL
300,2023-02-16 05:00:00+00:00,2023-02-16 00:00:00+00:00,1715.0,1672.59,0.025038449162974315,0.014765782508649381,True,HIGH_VOL
300,2023-02-17 05:00:00+00:00,2023-02-17 00:00:00+00:00,1670.48,1631.31,0.023726524097535017,0.014843507787214586,True,HIGH_VOL
300,2023-02-20 05:00:00+00:00,2023-02-20 00:00:00+00:00,1695.0,1650.0,0.026905829596412557,0.01547531306949287,True,HIGH_VOL
300,2023-02-21 05:00:00+00:00,2023-02-21 00:00:00+00:00,1716.99,1695.0,0.012889838481355461,0.01556200594324407,True,LOW_VOL
300,2023-02-22 05:00:00+00:00,2023-02-22 00:00:00+00:00,1667.62,1620.0,0.028969284771354287,0.01556200594324407,True,HIGH_VOL
300,2023-02-23 05:00:00+00:00,2023-02-23 00:00:00+00:00,1678.56,1636.43,0.025417874563724106,0.01556200594324407,True,HIGH_VOL
300,2023-02-24 05:00:00+00:00,2023-02-24 00:00:00+00:00,1664.44,1644.95,0.01177860572492212,0.017159988127685637,True,LOW_VOL
300,2023-02-27 05:00:00+00:00,2023-02-27 00:00:00+00:00,1649.83,1631.33,0.011276499774470004,0.01556200594324407,True,LOW_VOL
300,2023-02-28 05:00:00+00:00,2023-02-28 00:00:00+00:00,1635.33,1621.63,0.00841275299665935,0.01556200594324407,True,LOW_VOL
300,2023-03-01 05:00:00+00:00,2023-03-01 00:00:00+00:00,1660.31,1593.03,0.04136057098243649,0.01556200594324407,True,HIGH_VOL
300,2023-03-02 05:00:00+00:00,2023-03-02 00:00:00+00:00,1677.74,1643.35,0.02071006808005811,0.017159988127685637,True,HIGH_VOL
300,2023-03-03 05:00:00+00:00,2023-03-03 00:00:00+00:00,1648.78,1534.85,0.07157238749477801,0.017159988127685637,True,HIGH_VOL
300,2023-03-06 05:00:00+00:00,2023-03-06 00:00:00+00:00,1572.4,1554.63,0.011365417025100482,0.01883199891957372,True,LOW_VOL
300,2023-03-07 05:00:00+00:00,2023-03-07 00:00:00+00:00,1584.0,1560.48,0.014959548160586159,0.01883199891957372,True,LOW_VOL
300,2023-03-08 05:00:00+00:00,2023-03-08 00:00:00+00:00,1570.0,1557.0,0.008314678605692356,0.01883199891957372,True,LOW_VOL
300,2023-03-09 05:00:00+00:00,2023-03-09 00:00:00+00:00,1544.72,1530.28,0.009391869918699223,0.01723621312651843,True,LOW_VOL
300,2023-03-10 05:00:00+00:00,2023-03-10 00:00:00+00:00,1436.73,1408.72,0.019687571385896777,0.015261875247608254,True,HIGH_VOL
300,2023-03-13 05:00:00+00:00,2023-03-13 00:00:00+00:00,1623.86,1572.52,0.032123840094106404,0.016933886039496335,True,HIGH_VOL
300,2023-03-14 05:00:00+00:00,2023-03-14 00:00:00+00:00,1684.52,1663.37,0.01263482372479388,0.017323559773241466,True,LOW_VOL
300,2023-03-15 05:00:00+00:00,2023-03-15 00:00:00+00:00,1718.34,1682.08,0.021326777280453586,0.017323559773241466,True,HIGH_VOL
300,2023-03-16 05:00:00+00:00,2023-03-16 00:00:00+00:00,1659.49,1632.0,0.016703681311503307,0.020198819732977442,True,LOW_VOL
300,2023-03-17 05:00:00+00:00,2023-03-17 00:00:00+00:00,1725.0,1661.57,0.03745973064191797,0.01819562634870004,True,HIGH_VOL
300,2023-03-20 05:00:00+00:00,2023-03-20 00:00:00+00:00,1784.99,1734.2,0.028864596682759362,0.01819562634870004,True,HIGH_VOL
300,2023-03-21 05:00:00+00:00,2023-03-21 00:00:00+00:00,1757.25,1727.95,0.01681395615746583,0.01819562634870004,True,LOW_VOL
300,2023-03-22 05:00:00+00:00,2023-03-22 00:00:00+00:00,1806.86,1776.66,0.01685493592891895,0.018250763771681305,True,LOW_VOL
300,2023-03-23 05:00:00+00:00,2023-03-23 00:00:00+00:00,1744.52,1728.5,0.009225400372010516,0.01683444604319239,True,LOW_VOL
300,2023-03-24 05:00:00+00:00,2023-03-24 00:00:00+00:00,1818.17,1802.34,0.00874462437612389,0.01675881873448457,True,LOW_VOL
300,2023-03-27 05:00:00+00:00,2023-03-27 00:00:00+00:00,1779.79,1757.29,0.01272235855564477,0.01675881873448457,True,LOW_VOL
300,2023-03-28 05:00:00+00:00,2023-03-28 00:00:00+00:00,1726.97,1700.55,0.015416394360937396,0.01675881873448457,True,LOW_VOL
300,2023-03-29 05:00:00+00:00,2023-03-29 00:00:00+00:00,1799.97,1771.66,0.015852705907386792,0.01675881873448457,True,LOW_VOL
300,2023-03-30 05:00:00+00:00,2023-03-30 00:00:00+00:00,1829.88,1763.0,0.03722918661352458,0.01627819360944505,True,HIGH_VOL
300,2023-03-31 05:00:00+00:00,2023-03-31 00:00:00+00:00,1817.21,1788.38,0.015991834900806762,0.01627819360944505,True,LOW_VOL
300,2023-04-03 05:00:00+00:00,2023-04-03 00:00:00+00:00,1793.79,1761.25,0.018306404428642134,0.01592227040409678,True,HIGH_VOL
300,2023-04-04 05:00:00+00:00,2023-04-04 00:00:00+00:00,1816.0,1800.69,0.008466304825683122,0.016347758106155033,True,LOW_VOL
300,2023-04-05 05:00:00+00:00,2023-04-05 00:00:00+00:00,1929.0,1863.69,0.034439935771180846,0.016347758106155033,True,HIGH_VOL
300,2023-04-06 05:00:00+00:00,2023-04-06 00:00:00+00:00,1908.84,1885.0,0.01256774139130797,0.01675881873448457,True,LOW_VOL
300,2023-04-07 05:00:00+00:00,2023-04-07 00:00:00+00:00,1881.94,1865.19,0.008940175547685829,0.01675881873448457,True,LOW_VOL
300,2023-04-10 05:00:00+00:00,2023-04-10 00:00:00+00:00,1862.61,1845.04,0.009477701509042083,0.016347758106155033,True,LOW_VOL
300,2023-04-11 05:00:00+00:00,2023-04-11 00:00:00+00:00,1938.0,1906.9,0.0161772737912559,0.01592227040409678,True,HIGH_VOL
300,2023-04-12 05:00:00+00:00,2023-04-12 00:00:00+00:00,1896.48,1850.38,0.02460727115504711,0.01608455434603133,True,HIGH_VOL
300,2023-04-13 05:00:00+00:00,2023-04-13 00:00:00+00:00,1920.0,1898.01,0.011519089787611875,0.01608455434603133,True,LOW_VOL
300,2023-04-14 05:00:00+00:00,2023-04-14 00:00:00+00:00,2137.64,2009.0,0.062045415083055146,0.01592227040409678,True,HIGH_VOL
300,2023-04-17 05:00:00+00:00,2023-04-17 00:00:00+00:00,2120.64,2070.1,0.024119845182473724,0.01592227040409678,True,HIGH_VOL
300,2023-04-18 05:00:00+00:00,2023-04-18 00:00:00+00:00,2084.82,2047.64,0.017994124565029093,0.01592227040409678,True,HIGH_VOL
300,2023-04-19 05:00:00+00:00,2023-04-19 00:00:00+00:00,2104.61,2080.36,0.011589091439126205,0.01592227040409678,True,LOW_VOL
300,2023-04-20 05:00:00+00:00,2023-04-20 00:00:00+00:00,1956.81,1922.58,0.017647104312791453,0.015634550134162095,True,HIGH_VOL
300,2023-04-21 05:00:00+00:00,2023-04-21 00:00:00+00:00,1956.82,1933.03,0.01223183413242154,0.01592227040409678,True,LOW_VOL
300,2023-04-24 05:00:00+00:00,2023-04-24 00:00:00+00:00,1891.3,1849.04,0.022596876219808888,0.01592227040409678,True,HIGH_VOL
300,2023-04-25 05:00:00+00:00,2023-04-25 00:00:00+00:00,1850.02,1825.87,0.01313967501747881,0.01608455434603133,True,LOW_VOL
300,2023-04-26 05:00:00+00:00,2023-04-26 00:00:00+00:00,1883.79,1860.93,0.01220919054028066,0.01608455434603133,True,LOW_VOL
300,2023-04-27 05:00:00+00:00,2023-04-27 00:00:00+00:00,1939.4,1860.0,0.04179607306416808,0.01608455434603133,True,HIGH_VOL
300,2023-04-28 05:00:00+00:00,2023-04-28 00:00:00+00:00,1917.0,1901.17,0.008291930427403666,0.01608455434603133,True,LOW_VOL
300,2023-05-01 05:00:00+00:00,2023-05-01 00:00:00+00:00,1885.56,1821.17,0.03474221213846159,0.014658474404367355,True,HIGH_VOL
300,2023-05-02 05:00:00+00:00,2023-05-02 00:00:00+00:00,1836.54,1821.25,0.008360239379516026,0.014658474404367355,True,LOW_VOL
300,2023-05-03 05:00:00+00:00,2023-05-03 00:00:00+00:00,1870.03,1852.81,0.0092510019232629,0.014658474404367355,True,LOW_VOL
300,2023-05-04 05:00:00+00:00,2023-05-04 00:00:00+00:00,1907.91,1895.17,0.006699832767125598,0.01285370820439339,True,LOW_VOL
300,2023-05-05 05:00:00+00:00,2023-05-05 00:00:00+00:00,1908.9,1874.8,0.018024684832307073,0.012685754574950175,True,HIGH_VOL
300,2023-05-08 05:00:00+00:00,2023-05-08 00:00:00+00:00,1883.17,1836.77,0.024946638924283775,0.014658474404367355,True,HIGH_VOL
300,2023-05-09 05:00:00+00:00,2023-05-09 00:00:00+00:00,1856.9,1835.85,0.011400717622368252,0.016912189052023678,True,LOW_VOL
300,2023-05-10 05:00:00+00:00,2023-05-10 00:00:00+00:00,1858.69,1840.01,0.010100846243274699,0.015393389665135131,True,LOW_VOL
300,2023-05-11 05:00:00+00:00,2023-05-11 00:00:00+00:00,1841.24,1818.66,0.012339134949042284,0.012685754574950175,True,LOW_VOL
300,2023-05-12 05:00:00+00:00,2023-05-12 00:00:00+00:00,1800.0,1753.0,0.02645651562060231,0.012739404983260547,True,HIGH_VOL
300,2023-05-15 05:00:00+00:00,2023-05-15 00:00:00+00:00,1837.35,1783.51,0.02973879133686468,0.012739404983260547,True,HIGH_VOL
300,2023-05-16 05:00:00+00:00,2023-05-16 00:00:00+00:00,1822.22,1795.0,0.015050231946080152,0.012739404983260547,True,HIGH_VOL
300,2023-05-17 05:00:00+00:00,2023-05-17 00:00:00+00:00,1837.85,1816.88,0.011475539916765287,0.012739404983260547,True,LOW_VOL
300,2023-05-18 05:00:00+00:00,2023-05-18 00:00:00+00:00,1827.72,1817.01,0.005876978541620387,0.012739404983260547,True,LOW_VOL
300,2023-05-19 05:00:00+00:00,2023-05-19 00:00:00+00:00,1806.65,1795.72,0.006068227305912532,0.012285484540731912,True,LOW_VOL
300,2023-05-22 05:00:00+00:00,2023-05-22 00:00:00+00:00,1806.24,1790.76,0.008607172643869902,0.012274162744661473,True,LOW_VOL
300,2023-05-23 05:00:00+00:00,2023-05-23 00:00:00+00:00,1874.23,1814.25,0.0325228820543964,0.011842365228522974,True,HIGH_VOL
300,2023-05-24 05:00:00+00:00,2023-05-24 00:00:00+00:00,1853.5,1810.0,0.02374778217551522,0.011842365228522974,True,HIGH_VOL
300,2023-05-25 05:00:00+00:00,2023-05-25 00:00:00+00:00,1807.2,1758.0,0.027600134634803125,0.011907337432903786,True,HIGH_VOL
300,2023-05-26 05:00:00+00:00,2023-05-26 00:00:00+00:00,1808.6,1795.99,0.0069966348461266885,0.011907337432903786,True,LOW_VOL
300,2023-05-29 05:00:00+00:00,2023-05-29 00:00:00+00:00,1928.2,1893.23,0.018302049232878804,0.011907337432903786,True,HIGH_VOL
300,2023-05-30 05:00:00+00:00,2023-05-30 00:00:00+00:00,1912.92,1880.02,0.017348020269237104,0.011907337432903786,True,HIGH_VOL
300,2023-05-31 05:00:00+00:00,2023-05-31 00:00:00+00:00,1906.57,1869.06,0.01986953170729123,0.013694683447561218,True,HIGH_VOL
300,2023-06-01 05:00:00+00:00,2023-06-01 00:00:00+00:00,1889.61,1837.94,0.027723303510348535,0.016199126107658626,True,HIGH_VOL
300,2023-06-02 05:00:00+00:00,2023-06-02 00:00:00+00:00,1888.45,1846.0,0.022734271445594423,0.01768635255077209,True,HIGH_VOL
300,2023-06-05 05:00:00+00:00,2023-06-05 00:00:00+00:00,1890.01,1864.59,0.013540723379321405,0.017825034751057955,True,LOW_VOL
300,2023-06-06 05:00:00+00:00,2023-06-06 00:00:00+00:00,1818.2,1801.76,0.0090829732925226,0.016199126107658626,True,LOW_VOL
300,2023-06-07 05:00:00+00:00,2023-06-07 00:00:00+00:00,1897.2,1871.0,0.013905843638872695,0.016199126107658626,True,LOW_VOL
300,2023-06-08 05:00:00+00:00,2023-06-08 00:00:00+00:00,1840.93,1827.42,0.007365709378876055,0.016199126107658626,True,LOW_VOL
300,2023-06-09 05:00:00+00:00,2023-06-09 00:00:00+00:00,1848.66,1825.0,0.012880887180631894,0.016199126107658626,True,LOW_VOL
300,2023-06-12 05:00:00+00:00,2023-06-12 00:00:00+00:00,1754.97,1717.5,0.021581179966997568,0.014478037792476424,True,HIGH_VOL
300,2023-06-13 05:00:00+00:00,2023-06-13 00:00:00+00:00,1755.99,1727.4,0.016415043965791895,0.014478037792476424,True,HIGH_VOL
300,2023-06-14 05:00:00+00:00,2023-06-14 00:00:00+00:00,1748.0,1737.63,0.005950143876429736,0.015160443802332295,True,LOW_VOL
300,2023-06-15 05:00:00+00:00,2023-06-15 00:00:00+00:00,1654.97,1642.29,0.007691234540194017,0.015160443802332295,True,LOW_VOL
300,2023-06-16 05:00:00+00:00,2023-06-16 00:00:00+00:00,1673.33,1658.54,0.008877897396957242,0.015160443802332295,True,LOW_VOL
300,2023-06-19 05:00:00+00:00,2023-06-19 00:00:00+00:00,1727.57,1713.25,0.008323597282043198,0.015160443802332295,True,LOW_VOL
300,2023-06-20 05:00:00+00:00,2023-06-20 00:00:00+00:00,1749.0,1728.12,0.012009939260077368,0.015160443802332295,True,LOW_VOL
300,2023-06-21 05:00:00+00:00,2023-06-21 00:00:00+00:00,1828.0,1786.56,0.02292948519321857,0.01372328350909705,True,HIGH_VOL
300,2023-06-22 05:00:00+00:00,2023-06-22 00:00:00+00:00,1933.7,1883.03,0.026551524472519707,0.01372328350909705,True,HIGH_VOL
300,2023-06-23 05:00:00+00:00,2023-06-23 00:00:00+00:00,1883.69,1861.77,0.011704837323052482,0.01372328350909705,True,LOW_VOL
300,2023-06-26 05:00:00+00:00,2023-06-26 00:00:00+00:00,1904.0,1864.0,0.021231422505307854,0.01372328350909705,True,HIGH_VOL
300,2023-06-27 05:00:00+00:00,2023-06-27 00:00:00+00:00,1878.95,1854.14,0.013291937778087293,0.01372328350909705,True,LOW_VOL
300,2023-06-28 05:00:00+00:00,2023-06-28 00:00:00+00:00,1889.65,1850.67,0.020843136416135527,0.013416330578704349,True,HIGH_VOL
300,2023-06-29 05:00:00+00:00,2023-06-29 00:00:00+00:00,1842.44,1827.02,0.008404506385135728,0.013416330578704349,True,LOW_VOL
300,2023-06-30 05:00:00+00:00,2023-06-30 00:00:00+00:00,1908.53,1840.14,0.03648760760483045,0.013086412479359592,True,HIGH_VOL
300,2023-07-03 05:00:00+00:00,2023-07-03 00:00:00+00:00,1953.92,1933.04,0.010743614547101132,0.013086412479359592,True,LOW_VOL
300,2023-07-04 05:00:00+00:00,2023-07-04 00:00:00+00:00,1967.91,1948.0,0.010168773031045188,0.012445413220354631,True,LOW_VOL
300,2023-07-05 05:00:00+00:00,2023-07-05 00:00:00+00:00,1942.22,1933.07,0.004722227239767909,0.012445413220354631,True,LOW_VOL
300,2023-07-06 05:00:00+00:00,2023-07-06 00:00:00+00:00,1915.8,1897.44,0.009629606319035729,0.011857388291564925,True,LOW_VOL
300,2023-07-07 05:00:00+00:00,2023-07-07 00:00:00+00:00,1859.14,1823.74,0.01922408549830572,0.011857388291564925,True,HIGH_VOL
300,2023-07-10 05:00:00+00:00,2023-07-10 00:00:00+00:00,1867.33,1845.09,0.01198140296625921,0.011857388291564925,True,HIGH_VOL
300,2023-07-11 05:00:00+00:00,2023-07-11 00:00:00+00:00,1884.07,1874.27,0.00521506835464591,0.011843120144655845,True,LOW_VOL
300,2023-07-12 05:00:00+00:00,2023-07-12 00:00:00+00:00,1889.17,1875.73,0.007139631862732107,0.011224225935076807,True,LOW_VOL
300,2023-07-13 05:00:00+00:00,2023-07-13 00:00:00+00:00,1875.85,1863.01,0.0068684037380377545,0.011224225935076807,True,LOW_VOL
300,2023-07-14 05:00:00+00:00,2023-07-14 00:00:00+00:00,2031.28,2002.13,0.01445427070394523,0.011224225935076807,True,HIGH_VOL
300,2023-07-17 05:00:00+00:00,2023-07-17 00:00:00+00:00,1932.2,1916.18,0.00832558115362827,0.011843120144655845,True,LOW_VOL
300,2023-07-18 05:00:00+00:00,2023-07-18 00:00:00+00:00,1916.62,1905.0,0.006081190699232206,0.011843120144655845,True,LOW_VOL
300,2023-07-19 05:00:00+00:00,2023-07-19 00:00:00+00:00,1917.59,1894.52,0.012103533213889388,0.011224225935076807,True,HIGH_VOL
300,2023-07-20 05:00:00+00:00,2023-07-20 00:00:00+00:00,1899.4,1881.61,0.00941018405135146,0.011224225935076807,True,LOW_VOL
300,2023-07-21 05:00:00+00:00,2023-07-21 00:00:00+00:00,1901.43,1885.41,0.008460880311816703,0.01045619378907316,True,LOW_VOL
300,2023-07-24 05:00:00+00:00,2023-07-24 00:00:00+00:00,1890.2,1861.43,0.015337333372427441,0.009899189675040459,True,HIGH_VOL
300,2023-07-25 05:00:00+00:00,2023-07-25 00:00:00+00:00,1855.99,1844.5,0.006209988406940707,0.009899189675040459,True,LOW_VOL
300,2023-07-26 05:00:00+00:00,2023-07-26 00:00:00+00:00,1867.0,1850.86,0.008682414076915269,0.009519895185193594,True,LOW_VOL
300,2023-07-27 05:00:00+00:00,2023-07-27 00:00:00+00:00,1879.43,1866.1,0.0071178177721177805,0.009046299064133364,True,LOW_VOL
300,2023-07-28 05:00:00+00:00,2023-07-28 00:00:00+00:00,1864.34,1859.01,0.0028630131467629566,0.009046299064133364,True,LOW_VOL
300,2023-07-31 05:00:00+00:00,2023-07-31 00:00:00+00:00,1876.73,1860.0,0.008954353137636392,0.008571647194365987,True,HIGH_VOL
300,2023-08-01 05:00:00+00:00,2023-08-01 00:00:00+00:00,1863.99,1808.47,0.030235863698991946,0.008571647194365987,True,HIGH_VOL
300,2023-08-02 05:00:00+00:00,2023-08-02 00:00:00+00:00,1879.27,1860.01,0.010301448407179987,0.008571647194365987,True,HIGH_VOL
300,2023-08-03 05:00:00+00:00,2023-08-03 00:00:00+00:00,1845.56,1833.14,0.006752385353521541,0.00881838360727583,True,LOW_VOL
300,2023-08-04 05:00:00+00:00,2023-08-04 00:00:00+00:00,1838.51,1826.5,0.006553870248648702,0.008571647194365987,True,LOW_VOL
300,2023-08-07 05:00:00+00:00,2023-08-07 00:00:00+00:00,1846.86,1825.32,0.011731451072659818,0.008393230732722487,True,HIGH_VOL
300,2023-08-08 05:00:00+00:00,2023-08-08 00:00:00+00:00,1835.0,1825.35,0.005272719821875007,0.008393230732722487,True,LOW_VOL
300,2023-08-09 05:00:00+00:00,2023-08-09 00:00:00+00:00,1860.0,1850.68,0.005023338040466942,0.008393230732722487,True,LOW_VOL
300,2023-08-10 05:00:00+00:00,2023-08-10 00:00:00+00:00,1857.33,1851.23,0.0032896865629785735,0.008393230732722487,True,LOW_VOL
300,2023-08-11 05:00:00+00:00,2023-08-11 00:00:00+00:00,1854.07,1841.7,0.006694139516257717,0.008393230732722487,True,LOW_VOL
300,2023-08-14 05:00:00+00:00,2023-08-14 00:00:00+00:00,1848.17,1834.28,0.007543890616301702,0.007721699462873025,True,LOW_VOL
300,2023-08-15 05:00:00+00:00,2023-08-15 00:00:00+00:00,1846.75,1841.98,0.0025862559742784,0.0073308541942097415,True,LOW_VOL
300,2023-08-16 05:00:00+00:00,2023-08-16 00:00:00+00:00,1830.87,1825.22,0.0030907335432113887,0.0073308541942097415,True,LOW_VOL
300,2023-08-17 05:00:00+00:00,2023-08-17 00:00:00+00:00,1809.66,1775.0,0.019337956737877558,0.006935101562819661,True,HIGH_VOL
300,2023-08-18 05:00:00+00:00,2023-08-18 00:00:00+00:00,1698.98,1660.2,0.0230889681410344,0.006935101562819661,True,HIGH_VOL
300,2023-08-21 05:00:00+00:00,2023-08-21 00:00:00+00:00,1685.12,1674.0,0.006620781633284843,0.006935101562819661,True,LOW_VOL
300,2023-08-22 05:00:00+00:00,2023-08-22 00:00:00+00:00,1668.57,1659.92,0.00519755204311857,0.0067232624348896285,True,LOW_VOL
300,2023-08-23 05:00:00+00:00,2023-08-23 00:00:00+00:00,1642.0,1628.5,0.00825561840697141,0.0067232624348896285,True,HIGH_VOL
300,2023-08-24 05:00:00+00:00,2023-08-24 00:00:00+00:00,1682.88,1671.72,0.006653550348774865,0.0067232624348896285,True,LOW_VOL
300,2023-08-25 05:00:00+00:00,2023-08-25 00:00:00+00:00,1663.63,1643.05,0.012447530453506328,0.006673844932516292,True,HIGH_VOL
300,2023-08-28 05:00:00+00:00,2023-08-28 00:00:00+00:00,1657.6,1647.06,0.006378871048761424,0.0067232624348896285,True,LOW_VOL
300,2023-08-29 05:00:00+00:00,2023-08-29 00:00:00+00:00,1661.95,1648.85,0.007913495227739601,0.006673844932516292,True,HIGH_VOL
300,2023-08-30 05:00:00+00:00,2023-08-30 00:00:00+00:00,1730.37,1712.14,0.010591109394017615,0.006673844932516292,True,HIGH_VOL
300,2023-08-31 05:00:00+00:00,2023-08-31 00:00:00+00:00,1704.39,1696.16,0.0048403934657629015,0.006673844932516292,True,LOW_VOL
300,2023-09-01 05:00:00+00:00,2023-09-01 00:00:00+00:00,1653.89,1644.29,0.005821392404295785,0.006637165991029854,True,LOW_VOL
300,2023-09-04 05:00:00+00:00,2023-09-04 00:00:00+00:00,1644.5,1631.15,0.008151053989284514,0.006637165991029854,True,HIGH_VOL
300,2023-09-05 05:00:00+00:00,2023-09-05 00:00:00+00:00,1630.7,1608.45,0.013738172051309757,0.006637165991029854,True,HIGH_VOL
300,2023-09-06 05:00:00+00:00,2023-09-06 00:00:00+00:00,1639.73,1629.56,0.006221534339260251,0.006673844932516292,True,LOW_VOL
300,2023-09-07 05:00:00+00:00,2023-09-07 00:00:00+00:00,1642.1,1631.01,0.006776429756408993,0.006673844932516292,True,HIGH_VOL
300,2023-09-08 05:00:00+00:00,2023-09-08 00:00:00+00:00,1658.77,1643.19,0.009436819343662507,0.006735284636333355,True,HIGH_VOL
300,2023-09-11 05:00:00+00:00,2023-09-11 00:00:00+00:00,1618.35,1602.06,0.010116724268027961,0.0071601601863553474,True,HIGH_VOL
300,2023-09-12 05:00:00+00:00,2023-09-12 00:00:00+00:00,1594.37,1548.7,0.0290607590667722,0.007344962492074297,True,HIGH_VOL
300,2023-09-13 05:00:00+00:00,2023-09-13 00:00:00+00:00,1600.67,1585.75,0.009364741622259509,0.008032274608512057,True,HIGH_VOL
300,2023-09-14 05:00:00+00:00,2023-09-14 00:00:00+00:00,1639.0,1606.02,0.020326531115370642,0.008203336198127962,True,HIGH_VOL
300,2023-09-15 05:00:00+00:00,2023-09-15 00:00:00+00:00,1635.19,1621.14,0.008629346534288573,0.008203336198127962,True,HIGH_VOL
300,2023-09-18 05:00:00+00:00,2023-09-18 00:00:00+00:00,1636.05,1598.58,0.02316802849166676,0.008203336198127962,True,HIGH_VOL
300,2023-09-19 05:00:00+00:00,2023-09-19 00:00:00+00:00,1639.4,1625.02,0.00881014085197377,0.008442482470629991,True,HIGH_VOL
300,2023-09-20 05:00:00+00:00,2023-09-20 00:00:00+00:00,1648.68,1634.29,0.008766452328227245,0.008719743693131173,True,HIGH_VOL
300,2023-09-21 05:00:00+00:00,2023-09-21 00:00:00+00:00,1624.81,1612.5,0.007605079525902645,0.008788296590100508,True,LOW_VOL
300,2023-09-22 05:00:00+00:00,2023-09-22 00:00:00+00:00,1595.77,1575.46,0.01280891010743462,0.008788296590100508,True,HIGH_VOL
300,2023-09-25 05:00:00+00:00,2023-09-25 00:00:00+00:00,1587.69,1562.0,0.016312716489559325,0.008788296590100508,True,HIGH_VOL
300,2023-09-26 05:00:00+00:00,2023-09-26 00:00:00+00:00,1593.97,1585.32,0.005441466490946149,0.00908744123711664,True,LOW_VOL
