partition,transition,date_utc,previous_session_start,previous_session_end,active_session_start,active_session_end,previous_session_high,previous_session_low,breakout_side,breakout_bar_start,breakout_ts,side,signal_level,k,visit_no,signal_bar_start,signal_ts,same_visits_at_signal,opp_visits_at_signal,structural_outcome,entry_depth,entry_fraction_from_low,planned_entry_px,stop_px,target_px,nominal_rr,filled,entry_ts,entry_px,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,hold_minutes
development,LONDON_TO_NEWYORK,2022-06-13,2022-06-13 08:00:00+00:00,2022-06-13 13:30:00+00:00,2022-06-13 13:30:00+00:00,2022-06-13 20:00:00+00:00,24934.3,23339.9,LOW,2022-06-13 14:15:00+00:00,2022-06-13 14:20:00+00:00,SHORT,LOW,1,1,2022-06-13 13:40:00+00:00,2022-06-13 13:45:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.25,23738.5,24934.3,23339.9,0.3333333333333323,True,2022-06-13 13:45:00+00:00,23738.5,2022-06-13 14:10:00+00:00,23339.9,TP_RANGE_EDGE,0.01679128841333688,7.995644206668439,25.0
development,LONDON_TO_NEWYORK,2022-06-13,2022-06-13 08:00:00+00:00,2022-06-13 13:30:00+00:00,2022-06-13 13:30:00+00:00,2022-06-13 20:00:00+00:00,24934.3,23339.9,LOW,2022-06-13 14:15:00+00:00,2022-06-13 14:20:00+00:00,SHORT,LOW,1,1,2022-06-13 13:40:00+00:00,2022-06-13 13:45:00+00:00,1,0,TARGET_BREAK,MID,0.5,24137.1,24934.3,23339.9,0.9999999999999954,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-06-13,2022-06-13 08:00:00+00:00,2022-06-13 13:30:00+00:00,2022-06-13 13:30:00+00:00,2022-06-13 20:00:00+00:00,24934.3,23339.9,LOW,2022-06-13 14:15:00+00:00,2022-06-13 14:20:00+00:00,SHORT,LOW,1,1,2022-06-13 13:40:00+00:00,2022-06-13 13:45:00+00:00,1,0,TARGET_BREAK,DEEP,0.75,24535.7,24934.3,23339.9,3.0000000000000093,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-06-13,2022-06-13 08:00:00+00:00,2022-06-13 13:30:00+00:00,2022-06-13 13:30:00+00:00,2022-06-13 20:00:00+00:00,24934.3,23339.9,LOW,2022-06-13 14:15:00+00:00,2022-06-13 14:20:00+00:00,SHORT,LOW,1,1,2022-06-13 13:40:00+00:00,2022-06-13 13:45:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,24774.86,24934.3,23339.9,9.00000000000007,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-06-13,2022-06-13 08:00:00+00:00,2022-06-13 13:30:00+00:00,2022-06-13 13:30:00+00:00,2022-06-13 20:00:00+00:00,24934.3,23339.9,LOW,2022-06-13 14:15:00+00:00,2022-06-13 14:20:00+00:00,SHORT,LOW,2,2,2022-06-13 14:10:00+00:00,2022-06-13 14:15:00+00:00,2,0,TARGET_BREAK,SHALLOW,0.25,23738.5,24934.3,23339.9,0.3333333333333323,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-06-13,2022-06-13 08:00:00+00:00,2022-06-13 13:30:00+00:00,2022-06-13 13:30:00+00:00,2022-06-13 20:00:00+00:00,24934.3,23339.9,LOW,2022-06-13 14:15:00+00:00,2022-06-13 14:20:00+00:00,SHORT,LOW,2,2,2022-06-13 14:10:00+00:00,2022-06-13 14:15:00+00:00,2,0,TARGET_BREAK,MID,0.5,24137.1,24934.3,23339.9,0.9999999999999954,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-06-13,2022-06-13 08:00:00+00:00,2022-06-13 13:30:00+00:00,2022-06-13 13:30:00+00:00,2022-06-13 20:00:00+00:00,24934.3,23339.9,LOW,2022-06-13 14:15:00+00:00,2022-06-13 14:20:00+00:00,SHORT,LOW,2,2,2022-06-13 14:10:00+00:00,2022-06-13 14:15:00+00:00,2,0,TARGET_BREAK,DEEP,0.75,24535.7,24934.3,23339.9,3.0000000000000093,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-06-13,2022-06-13 08:00:00+00:00,2022-06-13 13:30:00+00:00,2022-06-13 13:30:00+00:00,2022-06-13 20:00:00+00:00,24934.3,23339.9,LOW,2022-06-13 14:15:00+00:00,2022-06-13 14:20:00+00:00,SHORT,LOW,2,2,2022-06-13 14:10:00+00:00,2022-06-13 14:15:00+00:00,2,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,24774.86,24934.3,23339.9,9.00000000000007,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-06-15,2022-06-15 08:00:00+00:00,2022-06-15 13:30:00+00:00,2022-06-15 13:30:00+00:00,2022-06-15 20:00:00+00:00,21700.0,20100.2,HIGH,2022-06-15 18:40:00+00:00,2022-06-15 18:45:00+00:00,LONG,HIGH,1,1,2022-06-15 13:50:00+00:00,2022-06-15 13:55:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.75,21300.05,20100.2,21700.0,0.33333333333333437,True,2022-06-15 14:15:00+00:00,21300.05,2022-06-15 18:40:00+00:00,21700.0,TP_RANGE_EDGE,0.018776951227813976,8.988475613906987,265.0
development,LONDON_TO_NEWYORK,2022-06-15,2022-06-15 08:00:00+00:00,2022-06-15 13:30:00+00:00,2022-06-15 13:30:00+00:00,2022-06-15 20:00:00+00:00,21700.0,20100.2,HIGH,2022-06-15 18:40:00+00:00,2022-06-15 18:45:00+00:00,LONG,HIGH,1,1,2022-06-15 13:50:00+00:00,2022-06-15 13:55:00+00:00,1,0,TARGET_BREAK,MID,0.5,20900.1,20100.2,21700.0,1.0000000000000044,True,2022-06-15 16:35:00+00:00,20900.1,2022-06-15 18:40:00+00:00,21700.0,TP_RANGE_EDGE,0.038272544150506516,18.73627207525326,125.0
development,LONDON_TO_NEWYORK,2022-06-15,2022-06-15 08:00:00+00:00,2022-06-15 13:30:00+00:00,2022-06-15 13:30:00+00:00,2022-06-15 20:00:00+00:00,21700.0,20100.2,HIGH,2022-06-15 18:40:00+00:00,2022-06-15 18:45:00+00:00,LONG,HIGH,1,1,2022-06-15 13:50:00+00:00,2022-06-15 13:55:00+00:00,1,0,TARGET_BREAK,DEEP,0.25,20500.15,20100.2,21700.0,2.999999999999991,True,2022-06-15 17:30:00+00:00,20500.15,2022-06-15 18:40:00+00:00,21700.0,TP_RANGE_EDGE,0.05852884003287784,28.86442001643892,70.0
development,LONDON_TO_NEWYORK,2022-06-15,2022-06-15 08:00:00+00:00,2022-06-15 13:30:00+00:00,2022-06-15 13:30:00+00:00,2022-06-15 20:00:00+00:00,21700.0,20100.2,HIGH,2022-06-15 18:40:00+00:00,2022-06-15 18:45:00+00:00,LONG,HIGH,1,1,2022-06-15 13:50:00+00:00,2022-06-15 13:55:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.1,20260.18,20100.2,21700.0,9.000000000000023,True,2022-06-15 18:05:00+00:00,20260.18,2022-06-15 18:40:00+00:00,21700.0,TP_RANGE_EDGE,0.07106649595413272,35.13324797706636,35.0
development,LONDON_TO_NEWYORK,2022-06-15,2022-06-15 08:00:00+00:00,2022-06-15 13:30:00+00:00,2022-06-15 13:30:00+00:00,2022-06-15 20:00:00+00:00,21700.0,20100.2,HIGH,2022-06-15 18:40:00+00:00,2022-06-15 18:45:00+00:00,LONG,HIGH,2,2,2022-06-15 14:05:00+00:00,2022-06-15 14:10:00+00:00,2,0,TARGET_BREAK,SHALLOW,0.75,21300.05,20100.2,21700.0,0.33333333333333437,True,2022-06-15 14:15:00+00:00,21300.05,2022-06-15 18:40:00+00:00,21700.0,TP_RANGE_EDGE,0.018776951227813976,8.988475613906987,265.0
development,LONDON_TO_NEWYORK,2022-06-15,2022-06-15 08:00:00+00:00,2022-06-15 13:30:00+00:00,2022-06-15 13:30:00+00:00,2022-06-15 20:00:00+00:00,21700.0,20100.2,HIGH,2022-06-15 18:40:00+00:00,2022-06-15 18:45:00+00:00,LONG,HIGH,2,2,2022-06-15 14:05:00+00:00,2022-06-15 14:10:00+00:00,2,0,TARGET_BREAK,MID,0.5,20900.1,20100.2,21700.0,1.0000000000000044,True,2022-06-15 16:35:00+00:00,20900.1,2022-06-15 18:40:00+00:00,21700.0,TP_RANGE_EDGE,0.038272544150506516,18.73627207525326,125.0
development,LONDON_TO_NEWYORK,2022-06-15,2022-06-15 08:00:00+00:00,2022-06-15 13:30:00+00:00,2022-06-15 13:30:00+00:00,2022-06-15 20:00:00+00:00,21700.0,20100.2,HIGH,2022-06-15 18:40:00+00:00,2022-06-15 18:45:00+00:00,LONG,HIGH,2,2,2022-06-15 14:05:00+00:00,2022-06-15 14:10:00+00:00,2,0,TARGET_BREAK,DEEP,0.25,20500.15,20100.2,21700.0,2.999999999999991,True,2022-06-15 17:30:00+00:00,20500.15,2022-06-15 18:40:00+00:00,21700.0,TP_RANGE_EDGE,0.05852884003287784,28.86442001643892,70.0
development,LONDON_TO_NEWYORK,2022-06-15,2022-06-15 08:00:00+00:00,2022-06-15 13:30:00+00:00,2022-06-15 13:30:00+00:00,2022-06-15 20:00:00+00:00,21700.0,20100.2,HIGH,2022-06-15 18:40:00+00:00,2022-06-15 18:45:00+00:00,LONG,HIGH,2,2,2022-06-15 14:05:00+00:00,2022-06-15 14:10:00+00:00,2,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.1,20260.18,20100.2,21700.0,9.000000000000023,True,2022-06-15 18:05:00+00:00,20260.18,2022-06-15 18:40:00+00:00,21700.0,TP_RANGE_EDGE,0.07106649595413272,35.13324797706636,35.0
development,ASIA_TO_LONDON,2022-06-16,2022-06-16 00:00:00+00:00,2022-06-16 08:00:00+00:00,2022-06-16 08:00:00+00:00,2022-06-16 13:30:00+00:00,23000.0,21635.3,LOW,2022-06-16 09:05:00+00:00,2022-06-16 09:10:00+00:00,SHORT,LOW,1,1,2022-06-16 08:10:00+00:00,2022-06-16 08:15:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.25,21976.475,23000.0,21635.3,0.33333333333333215,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-06-16,2022-06-16 00:00:00+00:00,2022-06-16 08:00:00+00:00,2022-06-16 08:00:00+00:00,2022-06-16 13:30:00+00:00,23000.0,21635.3,LOW,2022-06-16 09:05:00+00:00,2022-06-16 09:10:00+00:00,SHORT,LOW,1,1,2022-06-16 08:10:00+00:00,2022-06-16 08:15:00+00:00,1,0,TARGET_BREAK,MID,0.5,22317.65,23000.0,21635.3,1.0000000000000053,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-06-16,2022-06-16 00:00:00+00:00,2022-06-16 08:00:00+00:00,2022-06-16 08:00:00+00:00,2022-06-16 13:30:00+00:00,23000.0,21635.3,LOW,2022-06-16 09:05:00+00:00,2022-06-16 09:10:00+00:00,SHORT,LOW,1,1,2022-06-16 08:10:00+00:00,2022-06-16 08:15:00+00:00,1,0,TARGET_BREAK,DEEP,0.75,22658.825,23000.0,21635.3,3.0000000000000107,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-06-16,2022-06-16 00:00:00+00:00,2022-06-16 08:00:00+00:00,2022-06-16 08:00:00+00:00,2022-06-16 13:30:00+00:00,23000.0,21635.3,LOW,2022-06-16 09:05:00+00:00,2022-06-16 09:10:00+00:00,SHORT,LOW,1,1,2022-06-16 08:10:00+00:00,2022-06-16 08:15:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,22863.53,23000.0,21635.3,8.99999999999992,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-06-16,2022-06-16 00:00:00+00:00,2022-06-16 08:00:00+00:00,2022-06-16 08:00:00+00:00,2022-06-16 13:30:00+00:00,23000.0,21635.3,LOW,2022-06-16 09:05:00+00:00,2022-06-16 09:10:00+00:00,SHORT,LOW,2,2,2022-06-16 09:00:00+00:00,2022-06-16 09:05:00+00:00,2,0,TARGET_BREAK,SHALLOW,0.25,21976.475,23000.0,21635.3,0.33333333333333215,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-06-16,2022-06-16 00:00:00+00:00,2022-06-16 08:00:00+00:00,2022-06-16 08:00:00+00:00,2022-06-16 13:30:00+00:00,23000.0,21635.3,LOW,2022-06-16 09:05:00+00:00,2022-06-16 09:10:00+00:00,SHORT,LOW,2,2,2022-06-16 09:00:00+00:00,2022-06-16 09:05:00+00:00,2,0,TARGET_BREAK,MID,0.5,22317.65,23000.0,21635.3,1.0000000000000053,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-06-16,2022-06-16 00:00:00+00:00,2022-06-16 08:00:00+00:00,2022-06-16 08:00:00+00:00,2022-06-16 13:30:00+00:00,23000.0,21635.3,LOW,2022-06-16 09:05:00+00:00,2022-06-16 09:10:00+00:00,SHORT,LOW,2,2,2022-06-16 09:00:00+00:00,2022-06-16 09:05:00+00:00,2,0,TARGET_BREAK,DEEP,0.75,22658.825,23000.0,21635.3,3.0000000000000107,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-06-16,2022-06-16 00:00:00+00:00,2022-06-16 08:00:00+00:00,2022-06-16 08:00:00+00:00,2022-06-16 13:30:00+00:00,23000.0,21635.3,LOW,2022-06-16 09:05:00+00:00,2022-06-16 09:10:00+00:00,SHORT,LOW,2,2,2022-06-16 09:00:00+00:00,2022-06-16 09:05:00+00:00,2,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,22863.53,23000.0,21635.3,8.99999999999992,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-06-17,2022-06-17 00:00:00+00:00,2022-06-17 08:00:00+00:00,2022-06-17 08:00:00+00:00,2022-06-17 13:30:00+00:00,21288.0,20228.0,,,,LONG,HIGH,1,1,2022-06-17 08:30:00+00:00,2022-06-17 08:35:00+00:00,1,0,NO_BREAK,SHALLOW,0.75,21023.0,20228.0,21288.0,0.3333333333333333,True,2022-06-17 09:00:00+00:00,21023.0,2022-06-17 13:30:00+00:00,20614.6,TIME_EXIT_SESSION_END,-0.019426342577177458,-10.11317128858873,270.0
development,ASIA_TO_LONDON,2022-06-17,2022-06-17 00:00:00+00:00,2022-06-17 08:00:00+00:00,2022-06-17 08:00:00+00:00,2022-06-17 13:30:00+00:00,21288.0,20228.0,,,,LONG,HIGH,1,1,2022-06-17 08:30:00+00:00,2022-06-17 08:35:00+00:00,1,0,NO_BREAK,MID,0.5,20758.0,20228.0,21288.0,1.0,True,2022-06-17 12:40:00+00:00,20758.0,2022-06-17 13:30:00+00:00,20614.6,TIME_EXIT_SESSION_END,-0.0069081799788034415,-3.8540899894017207,50.0
development,ASIA_TO_LONDON,2022-06-17,2022-06-17 00:00:00+00:00,2022-06-17 08:00:00+00:00,2022-06-17 08:00:00+00:00,2022-06-17 13:30:00+00:00,21288.0,20228.0,,,,LONG,HIGH,1,1,2022-06-17 08:30:00+00:00,2022-06-17 08:35:00+00:00,1,0,NO_BREAK,DEEP,0.25,20493.0,20228.0,21288.0,3.0,False,,,,,NO_FILL,,,
development,ASIA_TO_LONDON,2022-06-17,2022-06-17 00:00:00+00:00,2022-06-17 08:00:00+00:00,2022-06-17 08:00:00+00:00,2022-06-17 13:30:00+00:00,21288.0,20228.0,,,,LONG,HIGH,1,1,2022-06-17 08:30:00+00:00,2022-06-17 08:35:00+00:00,1,0,NO_BREAK,NEAR_OPPOSITE_EDGE,0.1,20334.0,20228.0,21288.0,9.0,False,,,,,NO_FILL,,,
development,LONDON_TO_NEWYORK,2022-06-20,2022-06-20 08:00:00+00:00,2022-06-20 13:30:00+00:00,2022-06-20 13:30:00+00:00,2022-06-20 20:00:00+00:00,21050.0,20010.0,LOW,2022-06-20 17:55:00+00:00,2022-06-20 18:00:00+00:00,LONG,HIGH,1,1,2022-06-20 15:05:00+00:00,2022-06-20 15:10:00+00:00,1,0,OPPOSITE_BREAK,SHALLOW,0.75,20790.0,20010.0,21050.0,0.3333333333333333,True,2022-06-20 15:10:00+00:00,20790.0,2022-06-20 17:55:00+00:00,20010.0,SL_RANGE_EDGE,-0.037518037518037506,-19.15901875901875,165.0
development,LONDON_TO_NEWYORK,2022-06-20,2022-06-20 08:00:00+00:00,2022-06-20 13:30:00+00:00,2022-06-20 13:30:00+00:00,2022-06-20 20:00:00+00:00,21050.0,20010.0,LOW,2022-06-20 17:55:00+00:00,2022-06-20 18:00:00+00:00,LONG,HIGH,1,1,2022-06-20 15:05:00+00:00,2022-06-20 15:10:00+00:00,1,0,OPPOSITE_BREAK,MID,0.5,20530.0,20010.0,21050.0,1.0,True,2022-06-20 16:15:00+00:00,20530.0,2022-06-20 17:55:00+00:00,20010.0,SL_RANGE_EDGE,-0.025328787140769582,-13.06439357038479,100.0
development,LONDON_TO_NEWYORK,2022-06-20,2022-06-20 08:00:00+00:00,2022-06-20 13:30:00+00:00,2022-06-20 13:30:00+00:00,2022-06-20 20:00:00+00:00,21050.0,20010.0,LOW,2022-06-20 17:55:00+00:00,2022-06-20 18:00:00+00:00,LONG,HIGH,1,1,2022-06-20 15:05:00+00:00,2022-06-20 15:10:00+00:00,1,0,OPPOSITE_BREAK,DEEP,0.25,20270.0,20010.0,21050.0,3.0,True,2022-06-20 16:50:00+00:00,20270.0,2022-06-20 17:55:00+00:00,20010.0,SL_RANGE_EDGE,-0.012826837691169213,-6.813418845584607,65.0
development,LONDON_TO_NEWYORK,2022-06-20,2022-06-20 08:00:00+00:00,2022-06-20 13:30:00+00:00,2022-06-20 13:30:00+00:00,2022-06-20 20:00:00+00:00,21050.0,20010.0,LOW,2022-06-20 17:55:00+00:00,2022-06-20 18:00:00+00:00,LONG,HIGH,1,1,2022-06-20 15:05:00+00:00,2022-06-20 15:10:00+00:00,1,0,OPPOSITE_BREAK,NEAR_OPPOSITE_EDGE,0.1,20114.0,20010.0,21050.0,9.0,True,2022-06-20 17:50:00+00:00,20114.0,2022-06-20 17:55:00+00:00,20010.0,SL_RANGE_EDGE,-0.0051705279904543655,-2.9852639952271827,5.0
development,ASIA_TO_LONDON,2022-06-23,2022-06-23 00:00:00+00:00,2022-06-23 08:00:00+00:00,2022-06-23 08:00:00+00:00,2022-06-23 13:30:00+00:00,20666.0,19874.0,HIGH,2022-06-23 09:50:00+00:00,2022-06-23 09:55:00+00:00,LONG,HIGH,1,1,2022-06-23 09:20:00+00:00,2022-06-23 09:25:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.75,20468.0,19874.0,20666.0,0.3333333333333333,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-06-23,2022-06-23 00:00:00+00:00,2022-06-23 08:00:00+00:00,2022-06-23 08:00:00+00:00,2022-06-23 13:30:00+00:00,20666.0,19874.0,HIGH,2022-06-23 09:50:00+00:00,2022-06-23 09:55:00+00:00,LONG,HIGH,1,1,2022-06-23 09:20:00+00:00,2022-06-23 09:25:00+00:00,1,0,TARGET_BREAK,MID,0.5,20270.0,19874.0,20666.0,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-06-23,2022-06-23 00:00:00+00:00,2022-06-23 08:00:00+00:00,2022-06-23 08:00:00+00:00,2022-06-23 13:30:00+00:00,20666.0,19874.0,HIGH,2022-06-23 09:50:00+00:00,2022-06-23 09:55:00+00:00,LONG,HIGH,1,1,2022-06-23 09:20:00+00:00,2022-06-23 09:25:00+00:00,1,0,TARGET_BREAK,DEEP,0.25,20072.0,19874.0,20666.0,3.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-06-23,2022-06-23 00:00:00+00:00,2022-06-23 08:00:00+00:00,2022-06-23 08:00:00+00:00,2022-06-23 13:30:00+00:00,20666.0,19874.0,HIGH,2022-06-23 09:50:00+00:00,2022-06-23 09:55:00+00:00,LONG,HIGH,1,1,2022-06-23 09:20:00+00:00,2022-06-23 09:25:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.1,19953.2,19874.0,20666.0,8.999999999999908,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-06-23,2022-06-23 08:00:00+00:00,2022-06-23 13:30:00+00:00,2022-06-23 13:30:00+00:00,2022-06-23 20:00:00+00:00,20855.0,20433.8,LOW,2022-06-23 13:50:00+00:00,2022-06-23 13:55:00+00:00,SHORT,LOW,1,1,2022-06-23 13:45:00+00:00,2022-06-23 13:50:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.25,20539.1,20855.0,20433.8,0.3333333333333295,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-06-23,2022-06-23 08:00:00+00:00,2022-06-23 13:30:00+00:00,2022-06-23 13:30:00+00:00,2022-06-23 20:00:00+00:00,20855.0,20433.8,LOW,2022-06-23 13:50:00+00:00,2022-06-23 13:55:00+00:00,SHORT,LOW,1,1,2022-06-23 13:45:00+00:00,2022-06-23 13:50:00+00:00,1,0,TARGET_BREAK,MID,0.5,20644.4,20855.0,20433.8,1.0000000000000173,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-06-23,2022-06-23 08:00:00+00:00,2022-06-23 13:30:00+00:00,2022-06-23 13:30:00+00:00,2022-06-23 20:00:00+00:00,20855.0,20433.8,LOW,2022-06-23 13:50:00+00:00,2022-06-23 13:55:00+00:00,SHORT,LOW,1,1,2022-06-23 13:45:00+00:00,2022-06-23 13:50:00+00:00,1,0,TARGET_BREAK,DEEP,0.75,20749.7,20855.0,20433.8,3.0000000000000346,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-06-23,2022-06-23 08:00:00+00:00,2022-06-23 13:30:00+00:00,2022-06-23 13:30:00+00:00,2022-06-23 20:00:00+00:00,20855.0,20433.8,LOW,2022-06-23 13:50:00+00:00,2022-06-23 13:55:00+00:00,SHORT,LOW,1,1,2022-06-23 13:45:00+00:00,2022-06-23 13:50:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,20812.88,20855.0,20433.8,9.00000000000026,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-06-24,2022-06-24 00:00:00+00:00,2022-06-24 08:00:00+00:00,2022-06-24 08:00:00+00:00,2022-06-24 13:30:00+00:00,21379.2,20732.5,,,,LONG,HIGH,1,1,2022-06-24 12:25:00+00:00,2022-06-24 12:30:00+00:00,1,0,NO_BREAK,SHALLOW,0.75,21217.525,20732.5,21379.2,0.3333333333333308,True,2022-06-24 12:50:00+00:00,21217.525,2022-06-24 13:30:00+00:00,21241.8,TIME_EXIT_SESSION_END,0.001144101397311692,0.172050698655846,40.0
development,ASIA_TO_LONDON,2022-06-24,2022-06-24 00:00:00+00:00,2022-06-24 08:00:00+00:00,2022-06-24 08:00:00+00:00,2022-06-24 13:30:00+00:00,21379.2,20732.5,,,,LONG,HIGH,1,1,2022-06-24 12:25:00+00:00,2022-06-24 12:30:00+00:00,1,0,NO_BREAK,MID,0.5,21055.85,20732.5,21379.2,1.0000000000000113,False,,,,,NO_FILL,,,
development,ASIA_TO_LONDON,2022-06-24,2022-06-24 00:00:00+00:00,2022-06-24 08:00:00+00:00,2022-06-24 08:00:00+00:00,2022-06-24 13:30:00+00:00,21379.2,20732.5,,,,LONG,HIGH,1,1,2022-06-24 12:25:00+00:00,2022-06-24 12:30:00+00:00,1,0,NO_BREAK,DEEP,0.25,20894.175,20732.5,21379.2,3.0000000000000226,False,,,,,NO_FILL,,,
development,ASIA_TO_LONDON,2022-06-24,2022-06-24 00:00:00+00:00,2022-06-24 08:00:00+00:00,2022-06-24 08:00:00+00:00,2022-06-24 13:30:00+00:00,21379.2,20732.5,,,,LONG,HIGH,1,1,2022-06-24 12:25:00+00:00,2022-06-24 12:30:00+00:00,1,0,NO_BREAK,NEAR_OPPOSITE_EDGE,0.1,20797.17,20732.5,21379.2,9.00000000000028,False,,,,,NO_FILL,,,
development,ASIA_TO_LONDON,2022-06-27,2022-06-27 00:00:00+00:00,2022-06-27 08:00:00+00:00,2022-06-27 08:00:00+00:00,2022-06-27 13:30:00+00:00,21387.0,20908.8,HIGH,2022-06-27 08:35:00+00:00,2022-06-27 08:40:00+00:00,LONG,HIGH,1,1,2022-06-27 08:00:00+00:00,2022-06-27 08:05:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.75,21267.45,20908.8,21387.0,0.33333333333332993,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-06-27,2022-06-27 00:00:00+00:00,2022-06-27 08:00:00+00:00,2022-06-27 08:00:00+00:00,2022-06-27 13:30:00+00:00,21387.0,20908.8,HIGH,2022-06-27 08:35:00+00:00,2022-06-27 08:40:00+00:00,LONG,HIGH,1,1,2022-06-27 08:00:00+00:00,2022-06-27 08:05:00+00:00,1,0,TARGET_BREAK,MID,0.5,21147.9,20908.8,21387.0,0.9999999999999848,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-06-27,2022-06-27 00:00:00+00:00,2022-06-27 08:00:00+00:00,2022-06-27 08:00:00+00:00,2022-06-27 13:30:00+00:00,21387.0,20908.8,HIGH,2022-06-27 08:35:00+00:00,2022-06-27 08:40:00+00:00,LONG,HIGH,1,1,2022-06-27 08:00:00+00:00,2022-06-27 08:05:00+00:00,1,0,TARGET_BREAK,DEEP,0.25,21028.35,20908.8,21387.0,3.0000000000000306,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-06-27,2022-06-27 00:00:00+00:00,2022-06-27 08:00:00+00:00,2022-06-27 08:00:00+00:00,2022-06-27 13:30:00+00:00,21387.0,20908.8,HIGH,2022-06-27 08:35:00+00:00,2022-06-27 08:40:00+00:00,LONG,HIGH,1,1,2022-06-27 08:00:00+00:00,2022-06-27 08:05:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.1,20956.62,20908.8,21387.0,9.000000000000076,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-06-27,2022-06-27 00:00:00+00:00,2022-06-27 08:00:00+00:00,2022-06-27 08:00:00+00:00,2022-06-27 13:30:00+00:00,21387.0,20908.8,HIGH,2022-06-27 08:35:00+00:00,2022-06-27 08:40:00+00:00,LONG,HIGH,2,2,2022-06-27 08:15:00+00:00,2022-06-27 08:20:00+00:00,2,0,TARGET_BREAK,SHALLOW,0.75,21267.45,20908.8,21387.0,0.33333333333332993,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-06-27,2022-06-27 00:00:00+00:00,2022-06-27 08:00:00+00:00,2022-06-27 08:00:00+00:00,2022-06-27 13:30:00+00:00,21387.0,20908.8,HIGH,2022-06-27 08:35:00+00:00,2022-06-27 08:40:00+00:00,LONG,HIGH,2,2,2022-06-27 08:15:00+00:00,2022-06-27 08:20:00+00:00,2,0,TARGET_BREAK,MID,0.5,21147.9,20908.8,21387.0,0.9999999999999848,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
