episode_id,first_sideways_ts,last_sideways_ts,partition,n_intervals,duration_hours,origin_state,exit_state,bracketed_directional,class,same_direction_resume,opposite_direction_transition,gap_or_boundary
1542,2024-10-21 16:00:00+00:00,2024-10-21 20:00:00+00:00,development,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1544,2024-10-24 12:00:00+00:00,2024-10-24 16:00:00+00:00,development,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1546,2024-10-25 20:00:00+00:00,2024-10-25 20:00:00+00:00,development,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1548,2024-10-27 04:00:00+00:00,2024-10-27 04:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1551,2024-10-31 16:00:00+00:00,2024-11-01 00:00:00+00:00,development,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1553,2024-11-05 08:00:00+00:00,2024-11-05 08:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1555,2024-11-05 16:00:00+00:00,2024-11-05 20:00:00+00:00,development,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1557,2024-11-15 00:00:00+00:00,2024-11-15 00:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1559,2024-11-15 08:00:00+00:00,2024-11-15 08:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1561,2024-11-18 00:00:00+00:00,2024-11-18 00:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1563,2024-11-24 12:00:00+00:00,2024-11-24 16:00:00+00:00,development,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1567,2024-11-27 16:00:00+00:00,2024-11-28 00:00:00+00:00,development,3,12,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1569,2024-12-02 04:00:00+00:00,2024-12-02 08:00:00+00:00,development,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1573,2024-12-04 08:00:00+00:00,2024-12-04 12:00:00+00:00,development,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1576,2024-12-06 00:00:00+00:00,2024-12-06 12:00:00+00:00,development,4,16,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1578,2024-12-09 04:00:00+00:00,2024-12-09 04:00:00+00:00,development,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1581,2024-12-11 12:00:00+00:00,2024-12-11 12:00:00+00:00,development,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1583,2024-12-18 04:00:00+00:00,2024-12-18 08:00:00+00:00,development,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1585,2024-12-18 16:00:00+00:00,2024-12-18 16:00:00+00:00,development,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1587,2024-12-24 16:00:00+00:00,2024-12-24 20:00:00+00:00,development,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1589,2024-12-26 12:00:00+00:00,2024-12-26 16:00:00+00:00,development,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1591,2024-12-27 12:00:00+00:00,2024-12-27 12:00:00+00:00,development,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1593,2024-12-31 12:00:00+00:00,2024-12-31 20:00:00+00:00,development,3,12,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1595,2025-01-01 16:00:00+00:00,2025-01-01 16:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1597,2025-01-07 16:00:00+00:00,2025-01-07 20:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1599,2025-01-10 20:00:00+00:00,2025-01-10 20:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1601,2025-01-12 16:00:00+00:00,2025-01-12 16:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1603,2025-01-14 00:00:00+00:00,2025-01-14 08:00:00+00:00,reference_validation,3,12,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1605,2025-01-20 00:00:00+00:00,2025-01-20 04:00:00+00:00,reference_validation,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1607,2025-01-20 20:00:00+00:00,2025-01-21 04:00:00+00:00,reference_validation,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1609,2025-01-21 12:00:00+00:00,2025-01-21 12:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1611,2025-01-22 16:00:00+00:00,2025-01-22 16:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1613,2025-01-23 00:00:00+00:00,2025-01-23 00:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1615,2025-01-23 16:00:00+00:00,2025-01-23 16:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1618,2025-01-25 08:00:00+00:00,2025-01-25 08:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1621,2025-01-28 08:00:00+00:00,2025-01-28 16:00:00+00:00,reference_validation,3,12,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1623,2025-01-29 08:00:00+00:00,2025-01-29 12:00:00+00:00,reference_validation,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1625,2025-01-29 20:00:00+00:00,2025-01-29 20:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1627,2025-01-31 20:00:00+00:00,2025-01-31 20:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1629,2025-02-03 20:00:00+00:00,2025-02-04 04:00:00+00:00,reference_validation,3,12,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1631,2025-02-06 12:00:00+00:00,2025-02-06 12:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1633,2025-02-07 16:00:00+00:00,2025-02-07 16:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1635,2025-02-09 04:00:00+00:00,2025-02-09 04:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1637,2025-02-10 08:00:00+00:00,2025-02-10 08:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1639,2025-02-11 16:00:00+00:00,2025-02-11 16:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1641,2025-02-12 20:00:00+00:00,2025-02-13 00:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1644,2025-02-14 00:00:00+00:00,2025-02-14 08:00:00+00:00,reference_validation,3,12,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1646,2025-02-16 16:00:00+00:00,2025-02-16 20:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1648,2025-02-19 12:00:00+00:00,2025-02-19 12:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1650,2025-02-19 20:00:00+00:00,2025-02-19 20:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1652,2025-02-21 20:00:00+00:00,2025-02-22 00:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1654,2025-03-01 20:00:00+00:00,2025-03-02 04:00:00+00:00,reference_validation,3,12,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1656,2025-03-03 20:00:00+00:00,2025-03-04 00:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1658,2025-03-04 20:00:00+00:00,2025-03-05 00:00:00+00:00,reference_validation,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1660,2025-03-05 08:00:00+00:00,2025-03-05 08:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1662,2025-03-06 20:00:00+00:00,2025-03-06 20:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1664,2025-03-07 04:00:00+00:00,2025-03-07 08:00:00+00:00,reference_validation,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1666,2025-03-07 16:00:00+00:00,2025-03-07 16:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1668,2025-03-11 20:00:00+00:00,2025-03-12 00:00:00+00:00,reference_validation,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1670,2025-03-12 12:00:00+00:00,2025-03-12 12:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1672,2025-03-12 20:00:00+00:00,2025-03-13 00:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1675,2025-03-14 12:00:00+00:00,2025-03-14 12:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1677,2025-03-16 12:00:00+00:00,2025-03-16 20:00:00+00:00,reference_validation,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1679,2025-03-17 04:00:00+00:00,2025-03-17 08:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1681,2025-03-18 04:00:00+00:00,2025-03-18 08:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1683,2025-03-19 08:00:00+00:00,2025-03-19 12:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1685,2025-03-20 20:00:00+00:00,2025-03-21 00:00:00+00:00,reference_validation,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1687,2025-03-21 08:00:00+00:00,2025-03-21 12:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1689,2025-03-22 04:00:00+00:00,2025-03-22 12:00:00+00:00,reference_validation,3,12,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1691,2025-03-23 04:00:00+00:00,2025-03-23 08:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1693,2025-03-26 16:00:00+00:00,2025-03-26 20:00:00+00:00,reference_validation,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1695,2025-03-27 12:00:00+00:00,2025-03-27 12:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1697,2025-03-28 04:00:00+00:00,2025-03-28 04:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1699,2025-03-31 16:00:00+00:00,2025-03-31 16:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1701,2025-04-01 08:00:00+00:00,2025-04-01 12:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1703,2025-04-03 00:00:00+00:00,2025-04-03 08:00:00+00:00,reference_validation,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1705,2025-04-04 08:00:00+00:00,2025-04-04 08:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1707,2025-04-04 20:00:00+00:00,2025-04-05 04:00:00+00:00,reference_validation,3,12,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1709,2025-04-06 00:00:00+00:00,2025-04-06 00:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1711,2025-04-09 20:00:00+00:00,2025-04-09 20:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1713,2025-04-10 16:00:00+00:00,2025-04-11 00:00:00+00:00,reference_validation,3,12,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1715,2025-04-15 20:00:00+00:00,2025-04-16 04:00:00+00:00,reference_validation,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1718,2025-04-17 00:00:00+00:00,2025-04-17 00:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1721,2025-04-18 16:00:00+00:00,2025-04-18 16:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1723,2025-04-19 00:00:00+00:00,2025-04-19 00:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1725,2025-04-20 08:00:00+00:00,2025-04-20 12:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1728,2025-04-28 00:00:00+00:00,2025-04-28 00:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1730,2025-04-28 16:00:00+00:00,2025-04-28 16:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1732,2025-04-30 00:00:00+00:00,2025-04-30 00:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1734,2025-04-30 16:00:00+00:00,2025-04-30 20:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1737,2025-05-03 12:00:00+00:00,2025-05-03 12:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1739,2025-05-04 00:00:00+00:00,2025-05-04 08:00:00+00:00,reference_validation,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1741,2025-05-06 20:00:00+00:00,2025-05-06 20:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1743,2025-05-12 16:00:00+00:00,2025-05-13 00:00:00+00:00,reference_validation,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1746,2025-05-14 20:00:00+00:00,2025-05-14 20:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1748,2025-05-15 04:00:00+00:00,2025-05-15 04:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1750,2025-05-15 16:00:00+00:00,2025-05-16 00:00:00+00:00,reference_validation,3,12,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1752,2025-05-17 00:00:00+00:00,2025-05-17 00:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1754,2025-05-17 08:00:00+00:00,2025-05-17 12:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1757,2025-05-19 04:00:00+00:00,2025-05-19 12:00:00+00:00,reference_validation,3,12,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1759,2025-05-23 16:00:00+00:00,2025-05-24 04:00:00+00:00,reference_validation,4,16,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1763,2025-05-26 00:00:00+00:00,2025-05-26 00:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1765,2025-05-27 04:00:00+00:00,2025-05-27 04:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1767,2025-05-28 00:00:00+00:00,2025-05-28 12:00:00+00:00,reference_validation,4,16,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1769,2025-05-29 12:00:00+00:00,2025-05-29 12:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1771,2025-06-02 00:00:00+00:00,2025-06-02 00:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1773,2025-06-02 08:00:00+00:00,2025-06-02 08:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1775,2025-06-03 00:00:00+00:00,2025-06-03 04:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1777,2025-06-04 08:00:00+00:00,2025-06-04 16:00:00+00:00,reference_validation,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1779,2025-06-06 16:00:00+00:00,2025-06-06 16:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1781,2025-06-07 00:00:00+00:00,2025-06-07 04:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1783,2025-06-12 04:00:00+00:00,2025-06-12 08:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1785,2025-06-16 04:00:00+00:00,2025-06-16 04:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1787,2025-06-17 12:00:00+00:00,2025-06-17 12:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1789,2025-06-20 08:00:00+00:00,2025-06-20 08:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1792,2025-06-23 20:00:00+00:00,2025-06-23 20:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1794,2025-07-01 00:00:00+00:00,2025-07-01 04:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1796,2025-07-02 08:00:00+00:00,2025-07-02 12:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1798,2025-07-04 16:00:00+00:00,2025-07-04 20:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1801,2025-07-07 16:00:00+00:00,2025-07-08 00:00:00+00:00,reference_validation,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1803,2025-07-08 08:00:00+00:00,2025-07-08 08:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1807,2025-07-09 04:00:00+00:00,2025-07-09 04:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1809,2025-07-15 04:00:00+00:00,2025-07-15 12:00:00+00:00,reference_validation,3,12,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1811,2025-07-16 08:00:00+00:00,2025-07-16 08:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1813,2025-07-17 04:00:00+00:00,2025-07-17 04:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1815,2025-07-17 12:00:00+00:00,2025-07-17 12:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1817,2025-07-18 16:00:00+00:00,2025-07-18 16:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1819,2025-07-20 16:00:00+00:00,2025-07-20 16:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1821,2025-07-21 04:00:00+00:00,2025-07-21 04:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1823,2025-07-21 12:00:00+00:00,2025-07-21 12:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1826,2025-07-22 08:00:00+00:00,2025-07-22 12:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1828,2025-07-23 08:00:00+00:00,2025-07-23 08:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1830,2025-07-23 20:00:00+00:00,2025-07-23 20:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1832,2025-07-24 04:00:00+00:00,2025-07-24 08:00:00+00:00,reference_validation,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1834,2025-07-25 00:00:00+00:00,2025-07-25 00:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1836,2025-07-26 00:00:00+00:00,2025-07-26 00:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1838,2025-07-26 12:00:00+00:00,2025-07-26 16:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1840,2025-07-28 16:00:00+00:00,2025-07-29 00:00:00+00:00,reference_validation,3,12,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1843,2025-07-31 04:00:00+00:00,2025-07-31 04:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1846,2025-08-04 04:00:00+00:00,2025-08-04 20:00:00+00:00,reference_validation,5,20,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1849,2025-08-05 12:00:00+00:00,2025-08-05 12:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1851,2025-08-06 08:00:00+00:00,2025-08-06 12:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1853,2025-08-12 12:00:00+00:00,2025-08-12 12:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1855,2025-08-14 16:00:00+00:00,2025-08-14 16:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1857,2025-08-17 12:00:00+00:00,2025-08-17 12:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1859,2025-08-22 16:00:00+00:00,2025-08-22 16:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1861,2025-08-24 12:00:00+00:00,2025-08-24 16:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1863,2025-08-27 16:00:00+00:00,2025-08-27 20:00:00+00:00,reference_validation,2,8,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1865,2025-08-28 04:00:00+00:00,2025-08-28 04:00:00+00:00,reference_validation,1,4,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1867,2025-08-28 20:00:00+00:00,2025-08-28 20:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1869,2025-08-29 04:00:00+00:00,2025-08-29 04:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1871,2025-09-01 08:00:00+00:00,2025-09-01 08:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1873,2025-09-01 20:00:00+00:00,2025-09-02 00:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1875,2025-09-04 08:00:00+00:00,2025-09-04 08:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1877,2025-09-04 16:00:00+00:00,2025-09-04 16:00:00+00:00,reference_validation,1,4,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1880,2025-09-05 16:00:00+00:00,2025-09-05 16:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1882,2025-09-06 00:00:00+00:00,2025-09-06 00:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1884,2025-09-06 08:00:00+00:00,2025-09-06 12:00:00+00:00,reference_validation,2,8,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1886,2025-09-07 08:00:00+00:00,2025-09-07 12:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1888,2025-09-09 16:00:00+00:00,2025-09-09 20:00:00+00:00,reference_validation,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1890,2025-09-15 12:00:00+00:00,2025-09-15 16:00:00+00:00,reference_validation,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1892,2025-09-16 12:00:00+00:00,2025-09-16 12:00:00+00:00,reference_validation,1,4,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1894,2025-09-17 16:00:00+00:00,2025-09-17 20:00:00+00:00,reference_validation,2,8,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1896,2025-09-19 12:00:00+00:00,2025-09-22 12:00:00+00:00,reference_validation,19,76,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1898,2025-09-24 16:00:00+00:00,2025-09-25 00:00:00+00:00,reference_validation,3,12,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1900,2025-09-28 16:00:00+00:00,2025-09-28 20:00:00+00:00,reference_validation,2,8,BEAR,BULL,True,BEAR->SIDEWAYS->BULL,False,True,False
1902,2025-10-07 16:00:00+00:00,2025-10-08 20:00:00+00:00,reference_validation,8,32,BULL,BULL,True,BULL->SIDEWAYS->BULL,True,False,False
1904,2025-10-09 04:00:00+00:00,2025-10-10 00:00:00+00:00,reference_validation,6,24,BULL,BEAR,True,BULL->SIDEWAYS->BEAR,False,True,False
1906,2025-10-13 00:00:00+00:00,2025-10-13 00:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
1908,2025-10-13 08:00:00+00:00,2025-10-13 08:00:00+00:00,reference_validation,1,4,BEAR,BEAR,True,BEAR->SIDEWAYS->BEAR,True,False,False
