rule_text,conditions,atoms_repr,selected_n,event_n,event_rate,lift_vs_buy_baseline,wilson_lower,mean_r,pf_r,cum_r,eligible
approach_start_distance_to_level_range_units <= 0.978378228578 AND time_to_fill_min <= 0,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'time_to_fill_min', 'op': '<=', 'threshold': 0.0, 'quantile': 0.25}]",2,0,0.0,-0.375,0.0,-1.0,0.0,-2.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND time_to_fill_min >= 0,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'time_to_fill_min', 'op': '>=', 'threshold': 0.0, 'quantile': 0.25}]",4,0,0.0,-0.375,0.0,-1.0,0.0,-4.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND time_to_fill_min <= 15,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'time_to_fill_min', 'op': '<=', 'threshold': 15.0, 'quantile': 0.5}]",2,0,0.0,-0.375,0.0,-1.0,0.0,-2.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND time_to_fill_min >= 15,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'time_to_fill_min', 'op': '>=', 'threshold': 15.0, 'quantile': 0.5}]",2,0,0.0,-0.375,0.0,-1.0,0.0,-2.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND time_to_fill_min <= 41.25,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'time_to_fill_min', 'op': '<=', 'threshold': 41.25, 'quantile': 0.75}]",3,0,0.0,-0.375,0.0,-1.0,0.0,-3.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND time_to_fill_min >= 41.25,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'time_to_fill_min', 'op': '>=', 'threshold': 41.25, 'quantile': 0.75}]",1,0,0.0,-0.375,0.0,-1.0,0.0,-1.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND directional_improvement_range_units <= 0.185811739201,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'directional_improvement_range_units', 'op': '<=', 'threshold': 0.1858117392012214, 'quantile': 0.25}]",0,0,,,,,,0.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND directional_improvement_range_units >= 0.185811739201,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'directional_improvement_range_units', 'op': '>=', 'threshold': 0.1858117392012214, 'quantile': 0.25}]",4,0,0.0,-0.375,0.0,-1.0,0.0,-4.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND directional_improvement_range_units <= 0.21471170803,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'directional_improvement_range_units', 'op': '<=', 'threshold': 0.21471170802976264, 'quantile': 0.5}]",2,0,0.0,-0.375,0.0,-1.0,0.0,-2.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND directional_improvement_range_units >= 0.21471170803,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'directional_improvement_range_units', 'op': '>=', 'threshold': 0.21471170802976264, 'quantile': 0.5}]",2,0,0.0,-0.375,0.0,-1.0,0.0,-2.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND directional_improvement_range_units <= 0.255466945921,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'directional_improvement_range_units', 'op': '<=', 'threshold': 0.25546694592127517, 'quantile': 0.75}]",3,0,0.0,-0.375,0.0,-1.0,0.0,-3.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND directional_improvement_range_units >= 0.255466945921,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'directional_improvement_range_units', 'op': '>=', 'threshold': 0.25546694592127517, 'quantile': 0.75}]",1,0,0.0,-0.375,0.0,-1.0,0.0,-1.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND initial_risk_range_units <= 0.821954726364,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 0.8219547263639353, 'quantile': 0.25}]",1,0,0.0,-0.375,0.0,-1.0,0.0,-1.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND initial_risk_range_units >= 0.821954726364,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.8219547263639353, 'quantile': 0.25}]",3,0,0.0,-0.375,0.0,-1.0,0.0,-3.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND initial_risk_range_units <= 0.952684811809,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 0.9526848118094255, 'quantile': 0.5}]",3,0,0.0,-0.375,0.0,-1.0,0.0,-3.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND initial_risk_range_units >= 0.952684811809,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.9526848118094255, 'quantile': 0.5}]",1,0,0.0,-0.375,0.0,-1.0,0.0,-1.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND initial_risk_range_units <= 1.31026395801,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 1.3102639580060815, 'quantile': 0.75}]",4,0,0.0,-0.375,0.0,-1.0,0.0,-4.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND initial_risk_range_units >= 1.31026395801,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 1.3102639580060815, 'quantile': 0.75}]",0,0,,,,,,0.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND structural_target_distance_range_units <= 1.01904453724,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'structural_target_distance_range_units', 'op': '<=', 'threshold': 1.0190445372434982, 'quantile': 0.25}]",2,0,0.0,-0.375,0.0,-1.0,0.0,-2.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND structural_target_distance_range_units >= 1.01904453724,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'structural_target_distance_range_units', 'op': '>=', 'threshold': 1.0190445372434982, 'quantile': 0.25}]",2,0,0.0,-0.375,0.0,-1.0,0.0,-2.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND structural_target_distance_range_units <= 1.10860006597,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'structural_target_distance_range_units', 'op': '<=', 'threshold': 1.1086000659690294, 'quantile': 0.5}]",3,0,0.0,-0.375,0.0,-1.0,0.0,-3.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND structural_target_distance_range_units >= 1.10860006597,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'structural_target_distance_range_units', 'op': '>=', 'threshold': 1.1086000659690294, 'quantile': 0.5}]",1,0,0.0,-0.375,0.0,-1.0,0.0,-1.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND structural_target_distance_range_units <= 1.22797163375,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'structural_target_distance_range_units', 'op': '<=', 'threshold': 1.2279716337452877, 'quantile': 0.75}]",3,0,0.0,-0.375,0.0,-1.0,0.0,-3.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND structural_target_distance_range_units >= 1.22797163375,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'structural_target_distance_range_units', 'op': '>=', 'threshold': 1.2279716337452877, 'quantile': 0.75}]",1,0,0.0,-0.375,0.0,-1.0,0.0,-1.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND structural_reward_r <= 0.80242228366,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 0.8024222836602144, 'quantile': 0.25}]",1,0,0.0,-0.375,0.0,-1.0,0.0,-1.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND structural_reward_r >= 0.80242228366,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 0.8024222836602144, 'quantile': 0.25}]",3,0,0.0,-0.375,0.0,-1.0,0.0,-3.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND structural_reward_r <= 1.16560173697,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 1.1656017369727043, 'quantile': 0.5}]",2,0,0.0,-0.375,0.0,-1.0,0.0,-2.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND structural_reward_r >= 1.16560173697,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 1.1656017369727043, 'quantile': 0.5}]",2,0,0.0,-0.375,0.0,-1.0,0.0,-2.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND structural_reward_r <= 1.35285896624,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 1.3528589662436352, 'quantile': 0.75}]",3,0,0.0,-0.375,0.0,-1.0,0.0,-3.0,False
approach_start_distance_to_level_range_units <= 0.978378228578 AND structural_reward_r >= 1.35285896624,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '<=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 1.3528589662436352, 'quantile': 0.75}]",1,0,0.0,-0.375,0.0,-1.0,0.0,-1.0,False
approach_start_distance_to_level_range_units >= 0.978378228578 AND reclaim_directional_body_range_units <= 0.82384492265,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '>=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'reclaim_directional_body_range_units', 'op': '<=', 'threshold': 0.8238449226499903, 'quantile': 0.25}]",2,1,0.5,0.125,0.09452865480086614,0.15868488214982768,1.3173697642996554,0.31736976429965535,False
approach_start_distance_to_level_range_units >= 0.978378228578 AND reclaim_directional_body_range_units >= 0.82384492265,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '>=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'reclaim_directional_body_range_units', 'op': '>=', 'threshold': 0.8238449226499903, 'quantile': 0.25}]",10,5,0.5,0.125,0.23658959361548731,-0.32887743520427354,0.5301750925653235,-3.2887743520427355,False
approach_start_distance_to_level_range_units >= 0.978378228578 AND reclaim_directional_body_range_units <= 0.938715729547,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '>=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'reclaim_directional_body_range_units', 'op': '<=', 'threshold': 0.9387157295465962, 'quantile': 0.5}]",5,3,0.6,0.22499999999999998,0.23071993220883708,-0.036012686603019484,0.9399788556616343,-0.18006343301509742,False
approach_start_distance_to_level_range_units >= 0.978378228578 AND reclaim_directional_body_range_units >= 0.938715729547,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '>=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'reclaim_directional_body_range_units', 'op': '>=', 'threshold': 0.9387157295465962, 'quantile': 0.5}]",7,3,0.42857142857142855,0.05357142857142855,0.15821692226262685,-0.3987630221039975,0.4417317690544035,-2.7913411547279825,False
approach_start_distance_to_level_range_units >= 0.978378228578 AND reclaim_directional_body_range_units <= 1.07291188004,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '>=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'reclaim_directional_body_range_units', 'op': '<=', 'threshold': 1.0729118800400952, 'quantile': 0.75}]",8,5,0.625,0.25,0.30573785458380187,-0.06373326577557761,0.8980267747590759,-0.5098661262046209,False
approach_start_distance_to_level_range_units >= 0.978378228578 AND reclaim_directional_body_range_units >= 1.07291188004,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '>=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'reclaim_directional_body_range_units', 'op': '>=', 'threshold': 1.0729118800400952, 'quantile': 0.75}]",4,1,0.25,-0.125,0.045586062644636216,-0.6153846153846148,0.17948717948718038,-2.461538461538459,False
approach_start_distance_to_level_range_units >= 0.978378228578 AND reclaim_close_inside_range_units <= 0.786541923801,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '>=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'reclaim_close_inside_range_units', 'op': '<=', 'threshold': 0.7865419238005553, 'quantile': 0.25}]",4,3,0.75,0.375,0.3006360524426366,0.20498414174622565,1.4099682834924514,0.8199365669849026,False
approach_start_distance_to_level_range_units >= 0.978378228578 AND reclaim_close_inside_range_units >= 0.786541923801,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '>=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}]",8,3,0.375,0.0,0.13684175946152105,-0.4739176443409978,0.36810980754533623,-3.7913411547279825,False
approach_start_distance_to_level_range_units >= 0.978378228578 AND reclaim_close_inside_range_units <= 0.851580400587,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '>=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'reclaim_close_inside_range_units', 'op': '<=', 'threshold': 0.8515804005869738, 'quantile': 0.5}]",7,4,0.5714285714285714,0.1964285714285714,0.2504542304090258,0.07001912482791132,1.1225334684488448,0.4901338737953793,False
approach_start_distance_to_level_range_units >= 0.978378228578 AND reclaim_close_inside_range_units >= 0.851580400587,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '>=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.8515804005869738, 'quantile': 0.5}]",5,2,0.4,0.025000000000000022,0.1176182311592533,-0.6923076923076918,0.13461538461538528,-3.461538461538459,False
approach_start_distance_to_level_range_units >= 0.978378228578 AND reclaim_close_inside_range_units <= 1.01446857606,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '>=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'reclaim_close_inside_range_units', 'op': '<=', 'threshold': 1.0144685760613668, 'quantile': 0.75}]",9,4,0.4444444444444444,0.06944444444444442,0.188775429471914,-0.16776290291162455,0.7483556456325632,-1.509866126204621,False
approach_start_distance_to_level_range_units >= 0.978378228578 AND reclaim_close_inside_range_units >= 1.01446857606,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '>=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 1.0144685760613668, 'quantile': 0.75}]",3,2,0.6666666666666666,0.29166666666666663,0.2076549551264879,-0.48717948717948634,0.26923076923077055,-1.461538461538459,False
approach_start_distance_to_level_range_units >= 0.978378228578 AND time_to_fill_min <= 0,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '>=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'time_to_fill_min', 'op': '<=', 'threshold': 0.0, 'quantile': 0.25}]",3,2,0.6666666666666666,0.29166666666666663,0.2076549551264879,-0.48717948717948634,0.26923076923077055,-1.461538461538459,False
approach_start_distance_to_level_range_units >= 0.978378228578 AND time_to_fill_min >= 0,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '>=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'time_to_fill_min', 'op': '>=', 'threshold': 0.0, 'quantile': 0.25}]",12,6,0.5,0.125,0.2537781703934222,-0.24761704897858997,0.628574426532115,-2.9714045877430797,False
approach_start_distance_to_level_range_units >= 0.978378228578 AND time_to_fill_min <= 15,2,"[{'feature': 'approach_start_distance_to_level_range_units', 'op': '>=', 'threshold': 0.9783782285777651, 'quantile': 0.25}, {'feature': 'time_to_fill_min', 'op': '<=', 'threshold': 15.0, 'quantile': 0.5}]",7,5,0.7142857142857143,0.3392857142857143,0.35892909014821267,0.28979934460813145,1.6761984707523068,2.0285954122569203,True
