partition,transition,date_utc,side,k,opp_visits_at_signal,signal_bar_start,signal_ts,previous_session_high,previous_session_low,range,active_session_end,structural_outcome,breakout_side,breakout_ts,minutes_to_terminal
external,LONDON_TO_NEWYORK,2020-10-07,LONG,2,0,2020-10-07 15:30:00+00:00,2020-10-07 15:35:00+00:00,342.3,336.52,5.78000000000003,2020-10-07 20:00:00+00:00,NO_BREAK,,,
external,LONDON_TO_NEWYORK,2020-10-07,LONG,3,0,2020-10-07 19:10:00+00:00,2020-10-07 19:15:00+00:00,342.3,336.52,5.78000000000003,2020-10-07 20:00:00+00:00,NO_BREAK,,,
external,ASIA_TO_LONDON,2020-10-08,LONG,1,1,2020-10-08 13:05:00+00:00,2020-10-08 13:10:00+00:00,342.33,334.25,8.079999999999984,2020-10-08 13:30:00+00:00,TARGET_BREAK,HIGH,2020-10-08 13:15:00+00:00,5.0
external,ASIA_TO_LONDON,2020-10-21,LONG,1,0,2020-10-21 12:55:00+00:00,2020-10-21 13:00:00+00:00,382.76,367.9,14.860000000000014,2020-10-21 13:30:00+00:00,NO_BREAK,,,
external,ASIA_TO_LONDON,2020-10-21,LONG,2,0,2020-10-21 13:10:00+00:00,2020-10-21 13:15:00+00:00,382.76,367.9,14.860000000000014,2020-10-21 13:30:00+00:00,NO_BREAK,,,
external,LONDON_TO_NEWYORK,2020-10-30,LONG,1,0,2020-10-30 18:20:00+00:00,2020-10-30 18:25:00+00:00,384.0,373.03,10.970000000000027,2020-10-30 20:00:00+00:00,NO_BREAK,,,
external,LONDON_TO_NEWYORK,2020-10-30,LONG,2,0,2020-10-30 19:00:00+00:00,2020-10-30 19:05:00+00:00,384.0,373.03,10.970000000000027,2020-10-30 20:00:00+00:00,NO_BREAK,,,
external,LONDON_TO_NEWYORK,2020-11-04,LONG,1,0,2020-11-04 13:40:00+00:00,2020-11-04 13:45:00+00:00,384.29,376.65,7.640000000000043,2020-11-04 20:00:00+00:00,TARGET_BREAK,HIGH,2020-11-04 16:05:00+00:00,140.0
external,LONDON_TO_NEWYORK,2020-11-05,LONG,1,0,2020-11-05 13:40:00+00:00,2020-11-05 13:45:00+00:00,411.49,395.89,15.600000000000023,2020-11-05 20:00:00+00:00,TARGET_BREAK,HIGH,2020-11-05 14:15:00+00:00,30.0
external,LONDON_TO_NEWYORK,2020-11-11,LONG,1,0,2020-11-11 16:05:00+00:00,2020-11-11 16:10:00+00:00,465.0,455.67,9.329999999999984,2020-11-11 20:00:00+00:00,TARGET_BREAK,HIGH,2020-11-11 16:20:00+00:00,10.0
external,ASIA_TO_LONDON,2020-11-12,LONG,1,0,2020-11-12 08:10:00+00:00,2020-11-12 08:15:00+00:00,466.78,451.09,15.689999999999998,2020-11-12 13:30:00+00:00,TARGET_BREAK,HIGH,2020-11-12 09:55:00+00:00,100.0
external,ASIA_TO_LONDON,2020-11-13,LONG,1,0,2020-11-13 09:05:00+00:00,2020-11-13 09:10:00+00:00,467.6,457.25,10.350000000000023,2020-11-13 13:30:00+00:00,TARGET_BREAK,HIGH,2020-11-13 09:25:00+00:00,15.0
external,LONDON_TO_NEWYORK,2020-11-13,LONG,1,0,2020-11-13 13:30:00+00:00,2020-11-13 13:35:00+00:00,469.46,458.21,11.25,2020-11-13 20:00:00+00:00,TARGET_BREAK,HIGH,2020-11-13 13:40:00+00:00,5.0
external,ASIA_TO_LONDON,2020-11-16,LONG,1,0,2020-11-16 11:00:00+00:00,2020-11-16 11:05:00+00:00,456.63,445.53,11.100000000000023,2020-11-16 13:30:00+00:00,NO_BREAK,,,
external,LONDON_TO_NEWYORK,2020-11-16,LONG,1,0,2020-11-16 13:40:00+00:00,2020-11-16 13:45:00+00:00,456.63,449.65,6.980000000000018,2020-11-16 20:00:00+00:00,TARGET_BREAK,HIGH,2020-11-16 14:05:00+00:00,20.0
external,LONDON_TO_NEWYORK,2020-11-16,LONG,2,0,2020-11-16 13:50:00+00:00,2020-11-16 13:55:00+00:00,456.63,449.65,6.980000000000018,2020-11-16 20:00:00+00:00,TARGET_BREAK,HIGH,2020-11-16 14:05:00+00:00,10.0
external,LONDON_TO_NEWYORK,2020-11-19,LONG,1,0,2020-11-19 13:30:00+00:00,2020-11-19 13:35:00+00:00,477.0,465.15,11.850000000000023,2020-11-19 20:00:00+00:00,TARGET_BREAK,HIGH,2020-11-19 15:00:00+00:00,85.0
external,LONDON_TO_NEWYORK,2020-11-19,LONG,2,0,2020-11-19 13:50:00+00:00,2020-11-19 13:55:00+00:00,477.0,465.15,11.850000000000023,2020-11-19 20:00:00+00:00,TARGET_BREAK,HIGH,2020-11-19 15:00:00+00:00,65.0
external,LONDON_TO_NEWYORK,2020-11-19,LONG,3,0,2020-11-19 14:00:00+00:00,2020-11-19 14:05:00+00:00,477.0,465.15,11.850000000000023,2020-11-19 20:00:00+00:00,TARGET_BREAK,HIGH,2020-11-19 15:00:00+00:00,55.0
external,LONDON_TO_NEWYORK,2020-11-20,LONG,1,0,2020-11-20 14:10:00+00:00,2020-11-20 14:15:00+00:00,511.21,490.62,20.589999999999975,2020-11-20 20:00:00+00:00,TARGET_BREAK,HIGH,2020-11-20 17:40:00+00:00,205.0
external,LONDON_TO_NEWYORK,2020-12-03,LONG,1,0,2020-12-03 15:45:00+00:00,2020-12-03 15:50:00+00:00,617.0,595.9,21.100000000000023,2020-12-03 20:00:00+00:00,TARGET_BREAK,HIGH,2020-12-03 15:55:00+00:00,5.0
external,LONDON_TO_NEWYORK,2020-12-15,LONG,1,0,2020-12-15 18:55:00+00:00,2020-12-15 19:00:00+00:00,589.55,580.0,9.549999999999955,2020-12-15 20:00:00+00:00,TARGET_BREAK,HIGH,2020-12-15 19:05:00+00:00,5.0
external,LONDON_TO_NEWYORK,2020-12-17,LONG,1,0,2020-12-17 16:05:00+00:00,2020-12-17 16:10:00+00:00,674.24,636.42,37.82000000000005,2020-12-17 20:00:00+00:00,TARGET_BREAK,HIGH,2020-12-17 16:25:00+00:00,15.0
external,ASIA_TO_LONDON,2020-12-21,LONG,1,0,2020-12-21 08:00:00+00:00,2020-12-21 08:05:00+00:00,648.76,633.88,14.879999999999995,2020-12-21 13:30:00+00:00,OPPOSITE_BREAK,LOW,2020-12-21 09:10:00+00:00,65.0
external,ASIA_TO_LONDON,2020-12-28,LONG,1,0,2020-12-28 08:30:00+00:00,2020-12-28 08:35:00+00:00,739.9,681.91,57.99000000000001,2020-12-28 13:30:00+00:00,TARGET_BREAK,HIGH,2020-12-28 08:40:00+00:00,5.0
external,LONDON_TO_NEWYORK,2020-12-30,LONG,1,0,2020-12-30 16:00:00+00:00,2020-12-30 16:05:00+00:00,738.46,717.52,20.940000000000055,2020-12-30 20:00:00+00:00,TARGET_BREAK,HIGH,2020-12-30 17:40:00+00:00,95.0
external,LONDON_TO_NEWYORK,2021-01-13,LONG,1,0,2021-01-13 18:35:00+00:00,2021-01-13 18:40:00+00:00,1098.7,1045.54,53.16000000000008,2021-01-13 20:00:00+00:00,TARGET_BREAK,HIGH,2021-01-13 18:45:00+00:00,5.0
external,LONDON_TO_NEWYORK,2021-01-14,LONG,1,0,2021-01-14 13:30:00+00:00,2021-01-14 13:35:00+00:00,1192.0,1143.67,48.32999999999993,2021-01-14 20:00:00+00:00,TARGET_BREAK,HIGH,2021-01-14 13:50:00+00:00,15.0
external,LONDON_TO_NEWYORK,2021-01-14,LONG,2,0,2021-01-14 13:40:00+00:00,2021-01-14 13:45:00+00:00,1192.0,1143.67,48.32999999999993,2021-01-14 20:00:00+00:00,TARGET_BREAK,HIGH,2021-01-14 13:50:00+00:00,5.0
external,LONDON_TO_NEWYORK,2021-01-18,LONG,1,0,2021-01-18 14:10:00+00:00,2021-01-18 14:15:00+00:00,1257.76,1210.97,46.789999999999964,2021-01-18 20:00:00+00:00,NO_BREAK,,,
external,LONDON_TO_NEWYORK,2021-01-22,LONG,1,0,2021-01-22 13:30:00+00:00,2021-01-22 13:35:00+00:00,1227.3,1113.76,113.53999999999996,2021-01-22 20:00:00+00:00,TARGET_BREAK,HIGH,2021-01-22 14:05:00+00:00,30.0
external,LONDON_TO_NEWYORK,2021-01-29,LONG,1,0,2021-01-29 14:00:00+00:00,2021-01-29 14:05:00+00:00,1436.97,1295.92,141.04999999999995,2021-01-29 20:00:00+00:00,NO_BREAK,,,
external,ASIA_TO_LONDON,2021-02-01,LONG,1,0,2021-02-01 09:05:00+00:00,2021-02-01 09:10:00+00:00,1339.91,1270.0,69.91000000000008,2021-02-01 13:30:00+00:00,TARGET_BREAK,HIGH,2021-02-01 11:45:00+00:00,155.0
external,ASIA_TO_LONDON,2021-02-01,LONG,2,0,2021-02-01 10:05:00+00:00,2021-02-01 10:10:00+00:00,1339.91,1270.0,69.91000000000008,2021-02-01 13:30:00+00:00,TARGET_BREAK,HIGH,2021-02-01 11:45:00+00:00,95.0
external,LONDON_TO_NEWYORK,2021-02-03,LONG,1,0,2021-02-03 13:30:00+00:00,2021-02-03 13:35:00+00:00,1569.58,1515.5,54.07999999999993,2021-02-03 20:00:00+00:00,TARGET_BREAK,HIGH,2021-02-03 15:20:00+00:00,105.0
external,ASIA_TO_LONDON,2021-02-05,LONG,1,0,2021-02-05 08:00:00+00:00,2021-02-05 08:05:00+00:00,1674.87,1592.46,82.40999999999985,2021-02-05 13:30:00+00:00,TARGET_BREAK,HIGH,2021-02-05 09:10:00+00:00,65.0
external,ASIA_TO_LONDON,2021-02-05,LONG,2,0,2021-02-05 08:55:00+00:00,2021-02-05 09:00:00+00:00,1674.87,1592.46,82.40999999999985,2021-02-05 13:30:00+00:00,TARGET_BREAK,HIGH,2021-02-05 09:10:00+00:00,10.0
external,ASIA_TO_LONDON,2021-02-08,LONG,1,0,2021-02-08 08:15:00+00:00,2021-02-08 08:20:00+00:00,1649.28,1566.22,83.05999999999995,2021-02-08 13:30:00+00:00,TARGET_BREAK,HIGH,2021-02-08 09:20:00+00:00,60.0
external,LONDON_TO_NEWYORK,2021-02-08,LONG,1,0,2021-02-08 15:40:00+00:00,2021-02-08 15:45:00+00:00,1758.24,1627.11,131.1300000000001,2021-02-08 20:00:00+00:00,TARGET_BREAK,HIGH,2021-02-08 16:05:00+00:00,20.0
external,ASIA_TO_LONDON,2021-02-11,LONG,1,0,2021-02-11 08:45:00+00:00,2021-02-11 08:50:00+00:00,1755.0,1704.21,50.789999999999964,2021-02-11 13:30:00+00:00,TARGET_BREAK,HIGH,2021-02-11 09:30:00+00:00,40.0
external,ASIA_TO_LONDON,2021-02-11,LONG,2,0,2021-02-11 08:55:00+00:00,2021-02-11 09:00:00+00:00,1755.0,1704.21,50.789999999999964,2021-02-11 13:30:00+00:00,TARGET_BREAK,HIGH,2021-02-11 09:30:00+00:00,30.0
external,ASIA_TO_LONDON,2021-02-15,LONG,1,0,2021-02-15 13:00:00+00:00,2021-02-15 13:05:00+00:00,1816.26,1652.0,164.26,2021-02-15 13:30:00+00:00,NO_BREAK,,,
external,ASIA_TO_LONDON,2021-02-17,LONG,1,0,2021-02-17 08:00:00+00:00,2021-02-17 08:05:00+00:00,1810.0,1735.66,74.33999999999992,2021-02-17 13:30:00+00:00,TARGET_BREAK,HIGH,2021-02-17 09:15:00+00:00,70.0
external,ASIA_TO_LONDON,2021-02-17,LONG,2,0,2021-02-17 08:35:00+00:00,2021-02-17 08:40:00+00:00,1810.0,1735.66,74.33999999999992,2021-02-17 13:30:00+00:00,TARGET_BREAK,HIGH,2021-02-17 09:15:00+00:00,35.0
external,ASIA_TO_LONDON,2021-02-17,LONG,3,0,2021-02-17 09:00:00+00:00,2021-02-17 09:05:00+00:00,1810.0,1735.66,74.33999999999992,2021-02-17 13:30:00+00:00,TARGET_BREAK,HIGH,2021-02-17 09:15:00+00:00,10.0
external,LONDON_TO_NEWYORK,2021-02-23,LONG,1,0,2021-02-23 15:45:00+00:00,2021-02-23 15:50:00+00:00,1601.51,1348.17,253.33999999999992,2021-02-23 20:00:00+00:00,TARGET_BREAK,HIGH,2021-02-23 16:05:00+00:00,15.0
external,LONDON_TO_NEWYORK,2021-03-01,LONG,1,0,2021-03-01 14:30:00+00:00,2021-03-01 14:35:00+00:00,1541.0,1438.85,102.15000000000009,2021-03-01 20:00:00+00:00,TARGET_BREAK,HIGH,2021-03-01 15:15:00+00:00,40.0
external,LONDON_TO_NEWYORK,2021-03-05,LONG,1,0,2021-03-05 13:30:00+00:00,2021-03-05 13:35:00+00:00,1497.8,1441.57,56.23000000000002,2021-03-05 20:00:00+00:00,TARGET_BREAK,HIGH,2021-03-05 14:05:00+00:00,30.0
external,LONDON_TO_NEWYORK,2021-03-08,LONG,1,0,2021-03-08 13:30:00+00:00,2021-03-08 13:35:00+00:00,1734.29,1667.86,66.43000000000006,2021-03-08 20:00:00+00:00,TARGET_BREAK,HIGH,2021-03-08 14:00:00+00:00,25.0
external,LONDON_TO_NEWYORK,2021-03-08,LONG,2,0,2021-03-08 13:50:00+00:00,2021-03-08 13:55:00+00:00,1734.29,1667.86,66.43000000000006,2021-03-08 20:00:00+00:00,TARGET_BREAK,HIGH,2021-03-08 14:00:00+00:00,5.0
external,LONDON_TO_NEWYORK,2021-03-09,LONG,1,0,2021-03-09 13:45:00+00:00,2021-03-09 13:50:00+00:00,1843.6,1801.0,42.59999999999991,2021-03-09 20:00:00+00:00,TARGET_BREAK,HIGH,2021-03-09 16:05:00+00:00,135.0
external,LONDON_TO_NEWYORK,2021-03-18,LONG,1,0,2021-03-18 15:45:00+00:00,2021-03-18 15:50:00+00:00,1824.7,1782.07,42.63000000000011,2021-03-18 20:00:00+00:00,TARGET_BREAK,HIGH,2021-03-18 16:05:00+00:00,15.0
external,LONDON_TO_NEWYORK,2021-03-19,LONG,1,0,2021-03-19 16:00:00+00:00,2021-03-19 16:05:00+00:00,1830.0,1786.26,43.74000000000001,2021-03-19 20:00:00+00:00,TARGET_BREAK,HIGH,2021-03-19 16:20:00+00:00,15.0
external,ASIA_TO_LONDON,2021-03-22,LONG,1,0,2021-03-22 10:10:00+00:00,2021-03-22 10:15:00+00:00,1799.2,1754.1,45.100000000000136,2021-03-22 13:30:00+00:00,TARGET_BREAK,HIGH,2021-03-22 10:20:00+00:00,5.0
external,ASIA_TO_LONDON,2021-03-24,LONG,1,0,2021-03-24 08:00:00+00:00,2021-03-24 08:05:00+00:00,1701.92,1649.31,52.61000000000013,2021-03-24 13:30:00+00:00,TARGET_BREAK,HIGH,2021-03-24 08:10:00+00:00,5.0
external,ASIA_TO_LONDON,2021-03-25,LONG,1,0,2021-03-25 08:20:00+00:00,2021-03-25 08:25:00+00:00,1599.1,1548.56,50.539999999999964,2021-03-25 13:30:00+00:00,TARGET_BREAK,HIGH,2021-03-25 08:45:00+00:00,20.0
external,ASIA_TO_LONDON,2021-03-26,LONG,1,0,2021-03-26 08:10:00+00:00,2021-03-26 08:15:00+00:00,1638.51,1587.03,51.48000000000002,2021-03-26 13:30:00+00:00,NO_BREAK,,,
external,ASIA_TO_LONDON,2021-03-26,LONG,2,0,2021-03-26 13:00:00+00:00,2021-03-26 13:05:00+00:00,1638.51,1587.03,51.48000000000002,2021-03-26 13:30:00+00:00,NO_BREAK,,,
external,LONDON_TO_NEWYORK,2021-03-29,LONG,1,0,2021-03-29 15:55:00+00:00,2021-03-29 16:00:00+00:00,1791.99,1705.69,86.29999999999995,2021-03-29 20:00:00+00:00,TARGET_BREAK,HIGH,2021-03-29 16:05:00+00:00,5.0
external,ASIA_TO_LONDON,2021-03-30,LONG,1,0,2021-03-30 09:35:00+00:00,2021-03-30 09:40:00+00:00,1830.9,1788.3,42.600000000000136,2021-03-30 13:30:00+00:00,TARGET_BREAK,HIGH,2021-03-30 09:45:00+00:00,5.0
external,LONDON_TO_NEWYORK,2021-03-30,LONG,1,0,2021-03-30 19:30:00+00:00,2021-03-30 19:35:00+00:00,1852.24,1806.0,46.24000000000001,2021-03-30 20:00:00+00:00,TARGET_BREAK,HIGH,2021-03-30 19:40:00+00:00,5.0
external,LONDON_TO_NEWYORK,2021-03-31,LONG,1,0,2021-03-31 13:30:00+00:00,2021-03-31 13:35:00+00:00,1825.47,1771.85,53.62000000000012,2021-03-31 20:00:00+00:00,TARGET_BREAK,HIGH,2021-03-31 13:40:00+00:00,5.0
external,LONDON_TO_NEWYORK,2021-04-08,LONG,1,0,2021-04-08 13:35:00+00:00,2021-04-08 13:40:00+00:00,2039.1,1985.64,53.45999999999981,2021-04-08 20:00:00+00:00,TARGET_BREAK,HIGH,2021-04-08 14:20:00+00:00,40.0
external,LONDON_TO_NEWYORK,2021-04-08,LONG,2,0,2021-04-08 14:10:00+00:00,2021-04-08 14:15:00+00:00,2039.1,1985.64,53.45999999999981,2021-04-08 20:00:00+00:00,TARGET_BREAK,HIGH,2021-04-08 14:20:00+00:00,5.0
external,ASIA_TO_LONDON,2021-04-20,LONG,1,0,2021-04-20 10:30:00+00:00,2021-04-20 10:35:00+00:00,2178.87,2052.42,126.44999999999982,2021-04-20 13:30:00+00:00,TARGET_BREAK,HIGH,2021-04-20 10:40:00+00:00,5.0
external,LONDON_TO_NEWYORK,2021-04-21,LONG,1,0,2021-04-21 13:30:00+00:00,2021-04-21 13:35:00+00:00,2381.06,2238.96,142.0999999999999,2021-04-21 20:00:00+00:00,TARGET_BREAK,HIGH,2021-04-21 14:00:00+00:00,25.0
external,ASIA_TO_LONDON,2021-04-22,LONG,1,0,2021-04-22 09:55:00+00:00,2021-04-22 10:00:00+00:00,2497.69,2316.0,181.69000000000005,2021-04-22 13:30:00+00:00,TARGET_BREAK,HIGH,2021-04-22 10:25:00+00:00,25.0
external,LONDON_TO_NEWYORK,2021-04-23,LONG,1,0,2021-04-23 15:40:00+00:00,2021-04-23 15:45:00+00:00,2315.0,2110.0,205.0,2021-04-23 20:00:00+00:00,TARGET_BREAK,HIGH,2021-04-23 15:50:00+00:00,5.0
external,LONDON_TO_NEWYORK,2021-04-26,LONG,1,0,2021-04-26 16:00:00+00:00,2021-04-26 16:05:00+00:00,2527.36,2423.41,103.95000000000027,2021-04-26 20:00:00+00:00,TARGET_BREAK,HIGH,2021-04-26 17:25:00+00:00,80.0
external,ASIA_TO_LONDON,2021-04-27,LONG,1,0,2021-04-27 11:15:00+00:00,2021-04-27 11:20:00+00:00,2568.0,2481.43,86.57000000000016,2021-04-27 13:30:00+00:00,TARGET_BREAK,HIGH,2021-04-27 11:40:00+00:00,20.0
external,LONDON_TO_NEWYORK,2021-04-28,LONG,1,0,2021-04-28 18:10:00+00:00,2021-04-28 18:15:00+00:00,2737.64,2580.0,157.63999999999987,2021-04-28 20:00:00+00:00,TARGET_BREAK,HIGH,2021-04-28 19:30:00+00:00,75.0
external,ASIA_TO_LONDON,2021-04-30,LONG,1,0,2021-04-30 08:50:00+00:00,2021-04-30 08:55:00+00:00,2794.68,2727.46,67.2199999999998,2021-04-30 13:30:00+00:00,TARGET_BREAK,HIGH,2021-04-30 09:10:00+00:00,15.0
external,ASIA_TO_LONDON,2021-05-03,LONG,1,0,2021-05-03 08:00:00+00:00,2021-05-03 08:05:00+00:00,3149.59,2950.7,198.89000000000033,2021-05-03 13:30:00+00:00,TARGET_BREAK,HIGH,2021-05-03 08:20:00+00:00,15.0
external,ASIA_TO_LONDON,2021-05-04,LONG,1,0,2021-05-04 11:30:00+00:00,2021-05-04 11:35:00+00:00,3458.0,3185.35,272.6500000000001,2021-05-04 13:30:00+00:00,TARGET_BREAK,HIGH,2021-05-04 11:40:00+00:00,5.0
external,LONDON_TO_NEWYORK,2021-05-04,LONG,1,0,2021-05-04 13:30:00+00:00,2021-05-04 13:35:00+00:00,3521.39,3279.0,242.38999999999987,2021-05-04 20:00:00+00:00,OPPOSITE_BREAK,LOW,2021-05-04 15:25:00+00:00,110.0
external,LONDON_TO_NEWYORK,2021-05-24,LONG,1,0,2021-05-24 14:25:00+00:00,2021-05-24 14:30:00+00:00,2468.09,2222.29,245.80000000000018,2021-05-24 20:00:00+00:00,TARGET_BREAK,HIGH,2021-05-24 15:25:00+00:00,55.0
external,ASIA_TO_LONDON,2021-05-26,LONG,1,0,2021-05-26 08:00:00+00:00,2021-05-26 08:05:00+00:00,2899.49,2642.87,256.6199999999999,2021-05-26 13:30:00+00:00,NO_BREAK,,,
external,LONDON_TO_NEWYORK,2021-05-27,LONG,1,0,2021-05-27 14:25:00+00:00,2021-05-27 14:30:00+00:00,2867.37,2684.0,183.3699999999999,2021-05-27 20:00:00+00:00,NO_BREAK,,,
external,ASIA_TO_LONDON,2021-05-31,LONG,1,0,2021-05-31 08:00:00+00:00,2021-05-31 08:05:00+00:00,2455.5,2271.46,184.03999999999996,2021-05-31 13:30:00+00:00,TARGET_BREAK,HIGH,2021-05-31 08:25:00+00:00,20.0
external,LONDON_TO_NEWYORK,2021-06-02,LONG,1,0,2021-06-02 13:30:00+00:00,2021-06-02 13:35:00+00:00,2749.44,2661.0,88.44000000000005,2021-06-02 20:00:00+00:00,TARGET_BREAK,HIGH,2021-06-02 14:35:00+00:00,60.0
external,ASIA_TO_LONDON,2021-06-03,LONG,1,0,2021-06-03 08:35:00+00:00,2021-06-03 08:40:00+00:00,2850.0,2662.0,188.0,2021-06-03 13:30:00+00:00,TARGET_BREAK,HIGH,2021-06-03 09:15:00+00:00,35.0
external,ASIA_TO_LONDON,2021-06-09,LONG,1,0,2021-06-09 11:55:00+00:00,2021-06-09 12:00:00+00:00,2541.21,2404.01,137.19999999999982,2021-06-09 13:30:00+00:00,TARGET_BREAK,HIGH,2021-06-09 12:05:00+00:00,5.0
external,LONDON_TO_NEWYORK,2021-06-28,LONG,1,0,2021-06-28 15:05:00+00:00,2021-06-28 15:10:00+00:00,2083.63,1975.45,108.18000000000006,2021-06-28 20:00:00+00:00,TARGET_BREAK,HIGH,2021-06-28 15:25:00+00:00,15.0
external,ASIA_TO_LONDON,2021-06-29,LONG,1,0,2021-06-29 10:35:00+00:00,2021-06-29 10:40:00+00:00,2170.0,2073.0,97.0,2021-06-29 13:30:00+00:00,TARGET_BREAK,HIGH,2021-06-29 11:00:00+00:00,20.0
external,ASIA_TO_LONDON,2021-06-29,LONG,2,0,2021-06-29 10:50:00+00:00,2021-06-29 10:55:00+00:00,2170.0,2073.0,97.0,2021-06-29 13:30:00+00:00,TARGET_BREAK,HIGH,2021-06-29 11:00:00+00:00,5.0
external,LONDON_TO_NEWYORK,2021-06-29,LONG,1,0,2021-06-29 13:30:00+00:00,2021-06-29 13:35:00+00:00,2216.78,2111.94,104.84000000000015,2021-06-29 20:00:00+00:00,TARGET_BREAK,HIGH,2021-06-29 13:40:00+00:00,5.0
external,LONDON_TO_NEWYORK,2021-07-02,LONG,1,0,2021-07-02 14:20:00+00:00,2021-07-02 14:25:00+00:00,2079.0,2016.43,62.569999999999936,2021-07-02 20:00:00+00:00,TARGET_BREAK,HIGH,2021-07-02 14:30:00+00:00,5.0
external,ASIA_TO_LONDON,2021-07-06,LONG,1,0,2021-07-06 08:00:00+00:00,2021-07-06 08:05:00+00:00,2344.0,2191.24,152.76000000000022,2021-07-06 13:30:00+00:00,NO_BREAK,,,
external,ASIA_TO_LONDON,2021-07-06,LONG,2,0,2021-07-06 08:10:00+00:00,2021-07-06 08:15:00+00:00,2344.0,2191.24,152.76000000000022,2021-07-06 13:30:00+00:00,NO_BREAK,,,
external,ASIA_TO_LONDON,2021-07-06,LONG,3,0,2021-07-06 08:55:00+00:00,2021-07-06 09:00:00+00:00,2344.0,2191.24,152.76000000000022,2021-07-06 13:30:00+00:00,NO_BREAK,,,
external,LONDON_TO_NEWYORK,2021-07-09,LONG,1,0,2021-07-09 13:30:00+00:00,2021-07-09 13:35:00+00:00,2143.0,2063.3,79.69999999999982,2021-07-09 20:00:00+00:00,TARGET_BREAK,HIGH,2021-07-09 14:20:00+00:00,45.0
external,LONDON_TO_NEWYORK,2021-07-09,LONG,2,0,2021-07-09 14:00:00+00:00,2021-07-09 14:05:00+00:00,2143.0,2063.3,79.69999999999982,2021-07-09 20:00:00+00:00,TARGET_BREAK,HIGH,2021-07-09 14:20:00+00:00,15.0
external,ASIA_TO_LONDON,2021-07-13,LONG,1,0,2021-07-13 10:00:00+00:00,2021-07-13 10:05:00+00:00,2044.2,1975.0,69.20000000000005,2021-07-13 13:30:00+00:00,OPPOSITE_BREAK,LOW,2021-07-13 12:40:00+00:00,155.0
external,ASIA_TO_LONDON,2021-07-14,LONG,1,0,2021-07-14 09:15:00+00:00,2021-07-14 09:20:00+00:00,1945.89,1862.32,83.57000000000016,2021-07-14 13:30:00+00:00,TARGET_BREAK,HIGH,2021-07-14 10:30:00+00:00,70.0
external,ASIA_TO_LONDON,2021-07-14,LONG,2,0,2021-07-14 09:55:00+00:00,2021-07-14 10:00:00+00:00,1945.89,1862.32,83.57000000000016,2021-07-14 13:30:00+00:00,TARGET_BREAK,HIGH,2021-07-14 10:30:00+00:00,30.0
external,ASIA_TO_LONDON,2021-07-14,LONG,3,0,2021-07-14 10:15:00+00:00,2021-07-14 10:20:00+00:00,1945.89,1862.32,83.57000000000016,2021-07-14 13:30:00+00:00,TARGET_BREAK,HIGH,2021-07-14 10:30:00+00:00,10.0
external,LONDON_TO_NEWYORK,2021-07-14,LONG,1,0,2021-07-14 13:30:00+00:00,2021-07-14 13:35:00+00:00,1990.08,1870.11,119.97000000000003,2021-07-14 20:00:00+00:00,TARGET_BREAK,HIGH,2021-07-14 13:45:00+00:00,10.0
external,LONDON_TO_NEWYORK,2021-07-16,LONG,1,0,2021-07-16 13:30:00+00:00,2021-07-16 13:35:00+00:00,1913.62,1846.0,67.61999999999989,2021-07-16 20:00:00+00:00,TARGET_BREAK,HIGH,2021-07-16 15:35:00+00:00,120.0
external,LONDON_TO_NEWYORK,2021-07-16,LONG,2,0,2021-07-16 14:40:00+00:00,2021-07-16 14:45:00+00:00,1913.62,1846.0,67.61999999999989,2021-07-16 20:00:00+00:00,TARGET_BREAK,HIGH,2021-07-16 15:35:00+00:00,50.0
external,LONDON_TO_NEWYORK,2021-07-16,LONG,3,0,2021-07-16 14:55:00+00:00,2021-07-16 15:00:00+00:00,1913.62,1846.0,67.61999999999989,2021-07-16 20:00:00+00:00,TARGET_BREAK,HIGH,2021-07-16 15:35:00+00:00,35.0
external,LONDON_TO_NEWYORK,2021-07-20,LONG,1,0,2021-07-20 14:05:00+00:00,2021-07-20 14:10:00+00:00,1763.03,1716.0,47.02999999999997,2021-07-20 20:00:00+00:00,TARGET_BREAK,HIGH,2021-07-20 15:00:00+00:00,50.0
external,LONDON_TO_NEWYORK,2021-07-20,LONG,2,0,2021-07-20 14:25:00+00:00,2021-07-20 14:30:00+00:00,1763.03,1716.0,47.02999999999997,2021-07-20 20:00:00+00:00,TARGET_BREAK,HIGH,2021-07-20 15:00:00+00:00,30.0
external,ASIA_TO_LONDON,2021-07-21,LONG,1,0,2021-07-21 08:00:00+00:00,2021-07-21 08:05:00+00:00,1880.0,1752.35,127.65000000000009,2021-07-21 13:30:00+00:00,TARGET_BREAK,HIGH,2021-07-21 10:00:00+00:00,115.0
external,LONDON_TO_NEWYORK,2021-07-21,LONG,1,0,2021-07-21 14:10:00+00:00,2021-07-21 14:15:00+00:00,1920.0,1859.9,60.09999999999991,2021-07-21 20:00:00+00:00,TARGET_BREAK,HIGH,2021-07-21 14:20:00+00:00,5.0
external,LONDON_TO_NEWYORK,2021-07-22,LONG,1,0,2021-07-22 15:25:00+00:00,2021-07-22 15:30:00+00:00,2018.2,1945.0,73.20000000000005,2021-07-22 20:00:00+00:00,TARGET_BREAK,HIGH,2021-07-22 15:45:00+00:00,15.0
