role,partition,dev_block,execution_start,component,parent_entry_ts,entry_ts,exit_ts,exit_reason,baseline_pnl,baseline_pnl_5bps,outcome,H,L,R,e20_ts,entry_to_e20_min,break_to_e20_min,e20_bar_close_R,e20_bar_close_vs_E20_R,running_mfe_R_at_E20,running_mae_R_to_E20,closes_gt_H_to_E20,closes_ge_E10_to_E20
CENTRAL,reference_validation,,2025-12-11 18:00:00+00:00,PARENT,2025-12-11 18:00:00+00:00,2025-12-11 18:00:00+00:00,2025-12-11 18:20:00+00:00,TARGET,4.625235404896455,4.375235404896455,E20_TO_E40_CONTINUATION,132.75,129.68,3.069999999999993,2025-12-11 18:10:00+00:00,10.0,10.0,0.2052117263843638,0.005211726384363791,0.24429967426710153,0.2736156351791548,3,1
CENTRAL,reference_validation,,2025-12-14 18:00:00+00:00,PARENT,2025-12-15 02:00:00+00:00,2025-12-15 02:00:00+00:00,2025-12-15 02:15:00+00:00,TARGET,3.8262982083207,3.5762982083207,E20_TO_E40_CONTINUATION,131.72,129.2,2.5200000000000102,2025-12-15 02:15:00+00:00,15.0,15.0,0.40476190476190715,0.20476190476190714,0.5436507936507933,0.25793650793650913,4,1
CENTRAL,reference_validation,,2025-12-21 18:00:00+00:00,PARENT,2025-12-22 00:10:00+00:00,2025-12-22 00:10:00+00:00,2025-12-22 00:15:00+00:00,TARGET,4.560570071258874,4.310570071258874,E20_TO_E40_CONTINUATION,126.3,123.42,2.8799999999999955,2025-12-22 00:10:00+00:00,0.0,0.0,0.4305555555555594,0.2305555555555594,0.4652777777777797,0.031250000000001235,1,1
CENTRAL,reference_validation,,2025-12-23 18:00:00+00:00,PARENT,2025-12-23 20:40:00+00:00,2025-12-23 20:40:00+00:00,2025-12-23 20:55:00+00:00,FAILED_BREAK,-0.200224251161285,-0.450224251161285,E20_STALLER,124.86,122.04,2.819999999999993,2025-12-23 20:45:00+00:00,5.0,5.0,0.08865248226950376,-0.11134751773049625,0.2624113475177293,0.19503546099290728,2,1
CENTRAL,reference_validation,,2025-12-27 18:00:00+00:00,PARENT,2025-12-27 20:05:00+00:00,2025-12-27 20:05:00+00:00,2025-12-27 21:15:00+00:00,TARGET,1.5044892016501388,1.2544892016501388,E20_TO_E40_CONTINUATION,123.63,122.7,0.9299999999999926,2025-12-27 21:10:00+00:00,65.0,,0.3010752688172079,0.10107526881720791,0.3118279569892565,0.2903225806451593,3,1
CENTRAL,reference_validation,,2025-12-28 18:00:00+00:00,PARENT,2025-12-28 23:45:00+00:00,2025-12-28 23:45:00+00:00,2025-12-28 23:50:00+00:00,TARGET,1.3762201952312036,1.1262201952312036,E20_TO_E40_CONTINUATION,124.98,124.12,0.8599999999999994,2025-12-28 23:45:00+00:00,0.0,0.0,0.43023255813952394,0.23023255813952392,0.6046511627906934,0.38372093023255643,1,1
CENTRAL,reference_validation,,2026-01-01 18:00:00+00:00,PARENT,2026-01-01 19:40:00+00:00,2026-01-01 19:40:00+00:00,2026-01-01 20:10:00+00:00,FAILED_BREAK,-0.0796051584143198,-0.3296051584143198,E20_STALLER,125.62,124.2,1.4200000000000017,2026-01-01 20:00:00+00:00,20.0,15.0,0.0070422535211203474,-0.19295774647887967,0.21126760563380056,0.11267605633803564,4,0
CENTRAL,reference_validation,,2026-01-03 18:00:00+00:00,PARENT,2026-01-03 21:20:00+00:00,2026-01-03 21:20:00+00:00,2026-01-03 21:25:00+00:00,TARGET,1.6046018770814463,1.3546018770814463,E20_TO_E40_CONTINUATION,132.12,131.06,1.0600000000000025,2026-01-03 21:20:00+00:00,0.0,0.0,0.2735849056603692,0.07358490566036918,0.3584905660377307,0.103773584905673,1,1
CENTRAL,reference_validation,,2026-01-04 18:00:00+00:00,PARENT,2026-01-05 00:45:00+00:00,2026-01-05 00:45:00+00:00,2026-01-05 01:05:00+00:00,TARGET,1.9926199261992568,1.7426199261992572,E20_TO_E40_CONTINUATION,135.5,134.15,1.3499999999999943,2026-01-05 00:55:00+00:00,10.0,,-0.007407407407400701,-0.2074074074074007,0.21481481481480982,0.6962962962962975,0,0
CENTRAL,reference_validation,,2026-01-05 18:00:00+00:00,PARENT,2026-01-05 18:45:00+00:00,2026-01-05 18:45:00+00:00,2026-01-05 19:25:00+00:00,TARGET,5.466637433311439,5.216637433311439,E20_TO_E40_CONTINUATION,136.83,133.09,3.740000000000009,2026-01-05 19:10:00+00:00,25.0,25.0,0.17112299465240235,-0.028877005347597656,0.2245989304812762,0.05614973262032285,6,4
CENTRAL,reference_validation,,2026-01-11 18:00:00+00:00,PARENT,2026-01-12 01:05:00+00:00,2026-01-12 01:05:00+00:00,2026-01-12 03:10:00+00:00,TARGET,6.339569361101249,6.089569361101249,E20_TO_E40_CONTINUATION,141.65,137.16,4.490000000000009,2026-01-12 02:15:00+00:00,70.0,,0.12472160356347464,-0.07527839643652537,0.24053452115812515,0.2271714922049016,3,1
CENTRAL,reference_validation,,2026-01-13 18:00:00+00:00,PARENT,2026-01-13 22:05:00+00:00,2026-01-13 22:05:00+00:00,2026-01-13 22:10:00+00:00,TARGET,4.786939679026103,4.536939679026103,E20_TO_E40_CONTINUATION,144.56,141.1,3.460000000000008,2026-01-13 22:05:00+00:00,0.0,0.0,0.34682080924855085,0.14682080924855084,0.35838150289017523,0.3236994219653185,1,1
CENTRAL,reference_validation,,2026-01-17 18:00:00+00:00,PARENT,2026-01-17 19:30:00+00:00,2026-01-17 19:30:00+00:00,2026-01-17 19:55:00+00:00,FAILED_BREAK,-0.4851341049275093,-0.7351341049275093,E20_STALLER,144.29,143.52,0.7699999999999818,2026-01-17 19:35:00+00:00,5.0,5.0,0.1038961038961226,-0.09610389610387741,0.22077922077924667,0.35064935064933533,2,1
CENTRAL,reference_validation,,2026-01-18 18:00:00+00:00,PARENT,2026-01-18 18:45:00+00:00,2026-01-18 18:45:00+00:00,2026-01-18 19:05:00+00:00,TARGET,1.7803322352281103,1.5303322352281103,E20_TO_E40_CONTINUATION,142.67,141.4,1.2699999999999818,2026-01-18 19:00:00+00:00,15.0,15.0,0.37795275590553157,0.17795275590553156,0.37795275590553157,0.20472440944881468,4,1
CENTRAL,reference_validation,,2026-01-19 18:00:00+00:00,PARENT,2026-01-19 19:15:00+00:00,2026-01-19 19:15:00+00:00,2026-01-19 23:00:00+00:00,REFERENCE_INVALIDATION,-6.352154531946541,-6.602154531946542,E20_STALLER,134.6,133.2,1.4000000000000057,2026-01-19 20:20:00+00:00,65.0,,0.15000000000000507,-0.04999999999999494,0.22142857142857214,0.30714285714286077,2,2
CENTRAL,reference_validation,,2026-01-30 18:00:00+00:00,PARENT,2026-01-30 18:55:00+00:00,2026-01-30 18:55:00+00:00,2026-01-30 20:15:00+00:00,FAILED_BREAK,-0.3391267486222982,-0.5891267486222982,E20_STALLER,117.95,114.5,3.450000000000003,2026-01-30 19:00:00+00:00,5.0,5.0,0.17101449275362404,-0.02898550724637597,0.23768115942028767,0.0898550724637687,2,1
CENTRAL,reference_validation,,2026-02-07 18:00:00+00:00,PARENT,2026-02-07 18:20:00+00:00,2026-02-07 18:20:00+00:00,2026-02-07 18:45:00+00:00,TARGET,5.995231066197371,5.745231066197371,E20_TO_E40_CONTINUATION,88.07,85.43,2.6399999999999864,2026-02-07 18:30:00+00:00,10.0,10.0,0.21212121212121407,0.012121212121214059,0.21969696969697558,0.07575757575757185,3,1
CENTRAL,reference_validation,,2026-02-14 18:00:00+00:00,PARENT,2026-02-14 21:05:00+00:00,2026-02-14 21:05:00+00:00,2026-02-15 04:10:00+00:00,TARGET,4.750056548292303,4.500056548292303,E20_TO_E40_CONTINUATION,88.42,86.32,2.1000000000000085,2026-02-14 22:40:00+00:00,95.0,,0.052380952380951896,-0.14761904761904812,0.2047619047619004,0.5714285714285705,2,1
CENTRAL,reference_validation,,2026-02-24 18:00:00+00:00,PARENT,2026-02-24 19:05:00+00:00,2026-02-24 19:05:00+00:00,2026-02-25 01:05:00+00:00,TARGET,7.34225621414919,7.09225621414919,E20_TO_E40_CONTINUATION,78.45,75.57,2.8800000000000097,2026-02-24 22:00:00+00:00,175.0,,0.17361111111111052,-0.02638888888888949,0.20833333333333065,0.2187500000000026,14,2
CENTRAL,reference_validation,,2026-02-25 18:00:00+00:00,PARENT,2026-02-25 18:25:00+00:00,2026-02-25 18:25:00+00:00,2026-02-25 21:35:00+00:00,TARGET,11.628430049482663,11.378430049482663,E20_TO_E40_CONTINUATION,88.92,83.75,5.170000000000002,2026-02-25 20:50:00+00:00,145.0,,0.16247582205029074,-0.037524177949709275,0.22437137330754278,0.1315280464216647,20,5
CENTRAL,reference_validation,,2026-02-28 18:00:00+00:00,PARENT,2026-02-28 18:30:00+00:00,2026-02-28 18:30:00+00:00,2026-02-28 18:35:00+00:00,TARGET,4.761904761904745,4.511904761904745,E20_TO_E40_CONTINUATION,81.48,79.54,1.9399999999999975,2026-02-28 18:35:00+00:00,5.0,5.0,0.3608247422680432,0.16082474226804316,0.45360824742267863,0.19587628865979906,2,1
CENTRAL,reference_validation,,2026-03-08 18:00:00+00:00,PARENT,2026-03-08 19:20:00+00:00,2026-03-08 19:20:00+00:00,2026-03-08 20:35:00+00:00,TARGET,2.598348712967491,2.348348712967491,E20_TO_E40_CONTINUATION,82.36,81.29,1.0699999999999932,2026-03-08 19:45:00+00:00,25.0,,0.0747663551401858,-0.1252336448598142,0.2429906542056138,0.26168224299065695,4,3
CENTRAL,reference_validation,,2026-03-09 18:00:00+00:00,PARENT,2026-03-09 19:15:00+00:00,2026-03-09 19:15:00+00:00,2026-03-09 19:25:00+00:00,TARGET,3.33722287047844,3.08722287047844,E20_TO_E40_CONTINUATION,85.7,84.27,1.4300000000000068,2026-03-09 19:20:00+00:00,5.0,0.0,0.30069930069929407,0.10069930069929406,0.34265734265733744,0.4685314685314675,1,1
CENTRAL,reference_validation,,2026-03-12 18:00:00+00:00,PARENT,2026-03-13 00:15:00+00:00,2026-03-13 00:15:00+00:00,2026-03-13 00:20:00+00:00,TARGET,5.934040853588951,5.684040853588951,E20_TO_E40_CONTINUATION,87.63,85.03,2.5999999999999943,2026-03-13 00:15:00+00:00,0.0,0.0,0.22692307692307873,0.026923076923078715,0.5846153846153899,0.01923076923076818,1,1
CENTRAL,reference_validation,,2026-03-14 18:00:00+00:00,PARENT,2026-03-14 21:45:00+00:00,2026-03-14 21:45:00+00:00,2026-03-14 23:00:00+00:00,TARGET,1.3994035329203405,1.1494035329203405,E20_TO_E40_CONTINUATION,87.18,86.57,0.6100000000000136,2026-03-14 22:00:00+00:00,15.0,10.0,0.2786885245901372,0.0786885245901372,0.29508196721309604,0.21311475409837174,3,1
CENTRAL,reference_validation,,2026-03-16 18:00:00+00:00,PARENT,2026-03-16 18:05:00+00:00,2026-03-16 18:05:00+00:00,2026-03-16 18:55:00+00:00,FAILED_BREAK,-0.3175275190516746,-0.5675275190516746,E20_STALLER,94.48,92.32,2.160000000000011,2026-03-16 18:15:00+00:00,10.0,10.0,0.09722222222221884,-0.10277777777778117,0.21759259259259098,0.1296296296296295,3,1
CENTRAL,reference_validation,,2026-03-17 18:00:00+00:00,PARENT,2026-03-17 18:15:00+00:00,2026-03-17 18:15:00+00:00,2026-03-18 05:55:00+00:00,TIME,-6.466876971608803,-6.716876971608804,E20_STALLER,95.1,93.19,1.9099999999999968,2026-03-17 18:30:00+00:00,15.0,,0.1413612565445082,-0.058638743455491804,0.2617801047120423,0.1465968586387443,1,1
CENTRAL,reference_validation,,2026-03-18 18:00:00+00:00,PARENT,2026-03-18 18:00:00+00:00,2026-03-18 18:00:00+00:00,2026-03-18 18:20:00+00:00,FAILED_BREAK,-2.49059110028782,-2.74059110028782,E20_STALLER,90.34,88.51,1.8299999999999983,2026-03-18 18:00:00+00:00,0.0,0.0,0.20218579234972167,0.0021857923497216603,0.2568306010928958,0.2622950819672155,1,1
CENTRAL,reference_validation,,2026-03-24 18:00:00+00:00,PARENT,2026-03-24 21:35:00+00:00,2026-03-24 21:35:00+00:00,2026-03-24 22:35:00+00:00,FAILED_BREAK,-0.3878116343489779,-0.6378116343489779,E20_STALLER,90.25,88.62,1.6299999999999957,2026-03-24 22:05:00+00:00,30.0,25.0,0.19631901840490432,-0.0036809815950956948,0.2515337423312869,0.1656441717791391,6,1
CENTRAL,reference_validation,,2026-03-29 18:00:00+00:00,PARENT,2026-03-30 00:15:00+00:00,2026-03-30 00:15:00+00:00,2026-03-30 00:20:00+00:00,TARGET,3.2046613255644063,2.9546613255644063,E20_TO_E40_CONTINUATION,82.38,81.06,1.3199999999999932,2026-03-30 00:15:00+00:00,0.0,0.0,0.3181818181818211,0.11818181818182111,0.32575757575758263,0.9924242424242493,1,1
CENTRAL,reference_validation,,2026-03-31 18:00:00+00:00,PARENT,2026-04-01 00:50:00+00:00,2026-04-01 00:50:00+00:00,2026-04-01 05:55:00+00:00,TIME,3.8346315158778177,3.5846315158778177,E20_STALLER,83.45,80.33,3.1200000000000045,2026-04-01 05:25:00+00:00,275.0,,0.169871794871795,-0.03012820512820502,0.2628205128205103,0.33333333333333487,10,2
CENTRAL,reference_validation,,2026-04-05 18:00:00+00:00,PARENT,2026-04-05 22:45:00+00:00,2026-04-05 22:45:00+00:00,2026-04-05 22:55:00+00:00,FAILED_BREAK,-0.4980699788320053,-0.7480699788320053,E20_STALLER,80.31,78.93,1.3799999999999957,2026-04-05 22:55:00+00:00,10.0,10.0,0.15942028985507214,-0.040579710144927866,0.2608695652173917,0.130434782608701,2,1
CENTRAL,reference_validation,,2026-04-07 18:00:00+00:00,PARENT,2026-04-07 19:20:00+00:00,2026-04-07 19:20:00+00:00,2026-04-07 20:00:00+00:00,TARGET,6.66666666666671,6.41666666666671,E20_TO_E40_CONTINUATION,81.0,78.3,2.700000000000003,2026-04-07 19:45:00+00:00,25.0,,0.13703703703703857,-0.06296296296296144,0.31111111111111206,0.21111111111110836,2,1
CENTRAL,reference_validation,,2026-04-09 18:00:00+00:00,PARENT,2026-04-09 18:00:00+00:00,2026-04-09 18:00:00+00:00,2026-04-10 05:55:00+00:00,TIME,-7.619610159480262,-7.869610159480262,E20_STALLER,84.65,81.36,3.2900000000000063,2026-04-09 22:15:00+00:00,255.0,,0.22188449848023964,0.021884498480239628,0.38905775075987803,0.4012158054711261,1,1
CENTRAL,reference_validation,,2026-04-11 18:00:00+00:00,PARENT,2026-04-11 18:35:00+00:00,2026-04-11 18:35:00+00:00,2026-04-11 19:15:00+00:00,TARGET,3.2103104862332144,2.9603104862332144,E20_TO_E40_CONTINUATION,85.35,83.98,1.3699999999999903,2026-04-11 18:35:00+00:00,0.0,0.0,0.10948905109489543,-0.09051094890510458,0.3138686131386933,0.16788321167882583,1,1
CENTRAL,reference_validation,,2026-04-12 18:00:00+00:00,PARENT,2026-04-12 18:15:00+00:00,2026-04-12 18:15:00+00:00,2026-04-12 20:40:00+00:00,TARGET,2.4799416484317938,2.2299416484317938,E20_TO_E40_CONTINUATION,82.26,81.24,1.0200000000000102,2026-04-12 20:40:00+00:00,145.0,,0.4117647058823505,0.21176470588235047,0.5784313725490032,0.3921568627450997,2,1
CENTRAL,reference_validation,,2026-04-16 18:00:00+00:00,PARENT,2026-04-16 18:00:00+00:00,2026-04-16 18:00:00+00:00,2026-04-16 18:45:00+00:00,TARGET,7.163356675467858,6.913356675467858,E20_TO_E40_CONTINUATION,87.11,83.99,3.1200000000000045,2026-04-16 18:35:00+00:00,35.0,,0.1762820512820501,-0.02371794871794991,0.2179487179487198,0.20833333333333484,5,3
CENTRAL,reference_validation,,2026-04-21 18:00:00+00:00,PARENT,2026-04-22 02:15:00+00:00,2026-04-22 02:15:00+00:00,2026-04-22 03:10:00+00:00,TARGET,5.111085530102533,4.861085530102533,E20_TO_E40_CONTINUATION,86.87,84.65,2.219999999999999,2026-04-22 02:25:00+00:00,10.0,10.0,0.1576576576576552,-0.042342342342344824,0.2027027027026977,0.10360360360360545,3,1
CENTRAL,reference_validation,,2026-04-24 18:00:00+00:00,PARENT,2026-04-24 20:30:00+00:00,2026-04-24 20:30:00+00:00,2026-04-24 21:15:00+00:00,FAILED_BREAK,-0.1155268022181021,-0.3655268022181022,E20_STALLER,86.56,85.46,1.1000000000000083,2026-04-24 20:35:00+00:00,5.0,0.0,0.18181818181818302,-0.018181818181816994,0.3272727272727243,0.29090909090909545,1,1
CENTRAL,reference_validation,,2026-04-26 18:00:00+00:00,PARENT,2026-04-26 18:10:00+00:00,2026-04-26 18:10:00+00:00,2026-04-26 18:15:00+00:00,TARGET,1.270941652224189,1.020941652224189,E20_TO_E40_CONTINUATION,86.55,86.0,0.5499999999999972,2026-04-26 18:10:00+00:00,0.0,0.0,0.16363636363637069,-0.036363636363629326,0.2545454545454569,0.21818181818180174,1,1
CENTRAL,reference_validation,,2026-04-28 18:00:00+00:00,PARENT,2026-04-28 18:30:00+00:00,2026-04-28 18:30:00+00:00,2026-04-29 01:50:00+00:00,TARGET,2.124105011933164,1.874105011933164,E20_TO_E40_CONTINUATION,83.8,82.91,0.8900000000000006,2026-04-28 19:45:00+00:00,75.0,,0.10112359550562175,-0.09887640449437826,0.21348314606741303,0.2808988764044942,3,2
CENTRAL,reference_validation,,2026-04-30 18:00:00+00:00,PARENT,2026-05-01 03:15:00+00:00,2026-05-01 03:15:00+00:00,2026-05-01 03:20:00+00:00,TARGET,2.7923627684964814,2.5423627684964814,E20_TO_E40_CONTINUATION,83.8,82.63,1.1700000000000017,2026-05-01 03:15:00+00:00,0.0,0.0,0.23076923076922704,0.030769230769227024,0.23076923076922704,0.18803418803418678,1,1
CENTRAL,reference_validation,,2026-05-03 18:00:00+00:00,PARENT,2026-05-03 19:30:00+00:00,2026-05-03 19:30:00+00:00,2026-05-03 20:35:00+00:00,TARGET,1.0899182561308065,0.8399182561308063,E20_TO_E40_CONTINUATION,84.41,83.95,0.4599999999999937,2026-05-03 20:20:00+00:00,50.0,,0.15217391304349642,-0.04782608695650359,0.3043478260869619,0.3478260869565191,1,1
CENTRAL,reference_validation,,2026-05-05 18:00:00+00:00,PARENT,2026-05-05 19:00:00+00:00,2026-05-05 19:00:00+00:00,2026-05-05 19:25:00+00:00,TARGET,1.9799673887724856,1.7299673887724856,E20_TO_E40_CONTINUATION,85.86,85.01,0.8499999999999943,2026-05-05 19:15:00+00:00,15.0,10.0,0.2705882352941241,0.07058823529412411,0.3764705882353053,0.11764705882352351,3,1
CENTRAL,reference_validation,,2026-05-08 18:00:00+00:00,PARENT,2026-05-08 18:00:00+00:00,2026-05-08 18:00:00+00:00,2026-05-09 01:50:00+00:00,TARGET,7.939960844028704,7.689960844028704,E20_TO_E40_CONTINUATION,91.94,88.29,3.649999999999992,2026-05-08 19:15:00+00:00,75.0,,0.19726027397260287,-0.002739726027397138,0.2136986301369871,0.093150684931508,13,7
CENTRAL,reference_validation,,2026-05-17 18:00:00+00:00,PARENT,2026-05-17 19:40:00+00:00,2026-05-17 19:40:00+00:00,2026-05-17 20:20:00+00:00,FAILED_BREAK,-0.2308402585411428,-0.4808402585411429,E20_STALLER,86.64,85.89,0.75,2026-05-17 19:45:00+00:00,5.0,0.0,0.26666666666667044,0.06666666666667043,0.3466666666666735,0.14666666666666592,1,1
CENTRAL,reference_validation,,2026-05-18 18:00:00+00:00,PARENT,2026-05-18 19:00:00+00:00,2026-05-18 19:00:00+00:00,2026-05-18 19:50:00+00:00,TARGET,2.62225372076541,2.37225372076541,E20_TO_E40_CONTINUATION,84.66,83.55,1.1099999999999994,2026-05-18 19:00:00+00:00,0.0,,-0.03603603603602888,-0.2360360360360289,0.22522522522522534,1.0990990990990985,0,0
CENTRAL,reference_validation,,2026-05-23 18:00:00+00:00,PARENT,2026-05-23 18:10:00+00:00,2026-05-23 18:10:00+00:00,2026-05-23 18:30:00+00:00,TARGET,3.5033731802580625,3.2533731802580625,E20_TO_E40_CONTINUATION,84.49,83.01,1.4799999999999898,2026-05-23 18:10:00+00:00,0.0,0.0,0.17567567567568035,-0.024324324324319663,0.25675675675676507,0.18918918918919125,1,1
CENTRAL,reference_validation,,2026-05-30 18:00:00+00:00,PARENT,2026-05-30 18:00:00+00:00,2026-05-30 18:00:00+00:00,2026-05-31 02:15:00+00:00,TARGET,1.517523786583097,1.267523786583097,E20_TO_E40_CONTINUATION,83.03,82.4,0.6299999999999955,2026-05-31 01:35:00+00:00,455.0,,0.04761904761904977,-0.15238095238095023,0.23809523809524882,1.0,7,1
CENTRAL,reference_validation,,2026-05-31 18:00:00+00:00,PARENT,2026-05-31 23:00:00+00:00,2026-05-31 23:00:00+00:00,2026-06-01 05:55:00+00:00,TIME,-5.862444095249608,-6.112444095249608,E20_STALLER,82.73,81.38,1.3500000000000083,2026-06-01 00:30:00+00:00,90.0,,0.08888888888888119,-0.11111111111111882,0.25925925925925347,0.6148148148148098,2,1
CENTRAL,reference_validation,,2026-06-06 18:00:00+00:00,PARENT,2026-06-07 01:05:00+00:00,2026-06-07 01:05:00+00:00,2026-06-07 01:25:00+00:00,TARGET,5.183653999045967,4.933653999045967,E20_TO_E40_CONTINUATION,62.89,61.26,1.6300000000000026,2026-06-07 01:15:00+00:00,10.0,10.0,0.3374233128834333,0.1374233128834333,0.38650306748466356,0.3067484662576682,3,2
CENTRAL,reference_validation,,2026-06-07 18:00:00+00:00,PARENT,2026-06-07 22:10:00+00:00,2026-06-07 22:10:00+00:00,2026-06-07 22:15:00+00:00,TARGET,4.02561756633113,3.77561756633113,E20_TO_E40_CONTINUATION,65.58,64.26,1.3199999999999932,2026-06-07 22:10:00+00:00,0.0,0.0,1.3106060606060703,1.1106060606060704,1.4545454545454632,0.5151515151515123,1,1
CENTRAL,reference_validation,,2026-06-08 18:00:00+00:00,PARENT,2026-06-08 19:25:00+00:00,2026-06-08 19:25:00+00:00,2026-06-09 00:25:00+00:00,REFERENCE_INVALIDATION,-13.35202124520507,-13.602021245205073,E20_STALLER,67.78,66.4,1.3799999999999957,2026-06-08 21:05:00+00:00,100.0,,0.2391304347826082,0.03913043478260819,0.27536231884057727,0.6449275362318865,1,1
CENTRAL,reference_validation,,2026-06-13 18:00:00+00:00,PARENT,2026-06-13 21:40:00+00:00,2026-06-13 21:40:00+00:00,2026-06-13 21:45:00+00:00,TARGET,2.649970879440966,2.399970879440966,E20_TO_E40_CONTINUATION,68.68,67.77,0.9100000000000108,2026-06-13 21:40:00+00:00,0.0,0.0,0.6043956043955941,0.40439560439559413,0.7582417582417468,0.32967032967033827,1,1
CENTRAL,reference_validation,,2026-06-14 18:00:00+00:00,PARENT,2026-06-14 20:30:00+00:00,2026-06-14 20:30:00+00:00,2026-06-14 21:00:00+00:00,FAILED_BREAK,-0.2949852507374007,-0.5449852507374007,E20_STALLER,67.8,66.89,0.9099999999999966,2026-06-14 20:35:00+00:00,5.0,0.0,0.08791208791208636,-0.11208791208791365,0.27472527472527575,0.12087912087912071,1,0
CENTRAL,reference_validation,,2026-06-19 18:00:00+00:00,PARENT,2026-06-19 23:55:00+00:00,2026-06-19 23:55:00+00:00,2026-06-20 00:25:00+00:00,TARGET,2.7613979577161274,2.5113979577161274,E20_TO_E40_CONTINUATION,69.53,68.57,0.960000000000008,2026-06-19 23:55:00+00:00,0.0,0.0,0.16666666666666174,-0.033333333333338266,0.32291666666666635,0.10416666666665989,1,1
CENTRAL,reference_validation,,2026-06-20 18:00:00+00:00,PARENT,2026-06-20 22:10:00+00:00,2026-06-20 22:10:00+00:00,2026-06-20 22:20:00+00:00,TARGET,6.058936931974679,5.808936931974679,E20_TO_E40_CONTINUATION,72.62,70.42,2.200000000000003,2026-06-20 22:10:00+00:00,0.0,0.0,0.33181818181817674,0.13181818181817673,0.3409090909090905,0.05454545454545654,1,1
CENTRAL,reference_validation,,2026-06-23 18:00:00+00:00,PARENT,2026-06-23 22:10:00+00:00,2026-06-23 22:10:00+00:00,2026-06-24 01:30:00+00:00,TARGET,3.734022691368688,3.484022691368688,E20_TO_E40_CONTINUATION,69.63,68.33,1.2999999999999972,2026-06-24 00:05:00+00:00,115.0,,0.14615384615384472,-0.05384615384615529,0.20000000000000437,0.28461538461537783,3,1
CENTRAL,reference_validation,,2026-06-25 18:00:00+00:00,PARENT,2026-06-25 23:15:00+00:00,2026-06-25 23:15:00+00:00,2026-06-25 23:30:00+00:00,TARGET,9.356898856378915,9.106898856378914,E20_TO_E40_CONTINUATION,67.33,64.18,3.1499999999999915,2026-06-25 23:25:00+00:00,10.0,10.0,0.3111111111111132,0.11111111111111321,0.36825396825396817,0.060317460317459756,3,2
CENTRAL,reference_validation,,2026-06-28 18:00:00+00:00,PARENT,2026-06-29 02:45:00+00:00,2026-06-29 02:45:00+00:00,2026-06-29 03:05:00+00:00,TARGET,3.4922394678491564,3.2422394678491564,E20_TO_E40_CONTINUATION,72.16,70.9,1.259999999999991,2026-06-29 03:00:00+00:00,15.0,0.0,0.30158730158731145,0.10158730158731144,0.36507936507937405,0.18253968253967573,1,1
