variant,tp_multiple,use_be,partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,limit_px,hard_stop_px,filled,cancel_reason,fill_ts,entry_px,initial_risk_px,initial_risk_pct,target_px,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,hold_minutes,rebreak_confirmed
A_R1,1.0,False,external,SIDEWAYS,08-12,2020-02-16 08:00:00+00:00,2020-02-16 12:00:00+00:00,2020-02-16 11:15:00+00:00,10042.06,9942.0,100.05999999999949,9947.003,9967.015,True,,2020-02-16 11:15:00+00:00,9947.003,20.011999999998807,0.0020118622664534037,9926.991000000002,2020-02-16 11:20:00+00:00,9967.015,HARD_STOP,-0.0020118622664534037,-1.405931133226702,5.0,False
A_R1_5,1.5,False,external,SIDEWAYS,08-12,2020-02-16 08:00:00+00:00,2020-02-16 12:00:00+00:00,2020-02-16 11:15:00+00:00,10042.06,9942.0,100.05999999999949,9947.003,9967.015,True,,2020-02-16 11:15:00+00:00,9947.003,20.011999999998807,0.0020118622664534037,9916.985000000002,2020-02-16 11:20:00+00:00,9967.015,HARD_STOP,-0.0020118622664534037,-1.405931133226702,5.0,False
A_R2,2.0,False,external,SIDEWAYS,08-12,2020-02-16 08:00:00+00:00,2020-02-16 12:00:00+00:00,2020-02-16 11:15:00+00:00,10042.06,9942.0,100.05999999999949,9947.003,9967.015,True,,2020-02-16 11:15:00+00:00,9947.003,20.011999999998807,0.0020118622664534037,9906.979000000003,2020-02-16 11:20:00+00:00,9967.015,HARD_STOP,-0.0020118622664534037,-1.405931133226702,5.0,False
B_R1_BE,1.0,True,external,SIDEWAYS,08-12,2020-02-16 08:00:00+00:00,2020-02-16 12:00:00+00:00,2020-02-16 11:15:00+00:00,10042.06,9942.0,100.05999999999949,9947.003,9967.015,True,,2020-02-16 11:15:00+00:00,9947.003,20.011999999998807,0.0020118622664534037,9926.991000000002,2020-02-16 11:20:00+00:00,9967.015,HARD_STOP,-0.0020118622664534037,-1.405931133226702,5.0,False
B_R1_5_BE,1.5,True,external,SIDEWAYS,08-12,2020-02-16 08:00:00+00:00,2020-02-16 12:00:00+00:00,2020-02-16 11:15:00+00:00,10042.06,9942.0,100.05999999999949,9947.003,9967.015,True,,2020-02-16 11:15:00+00:00,9947.003,20.011999999998807,0.0020118622664534037,9916.985000000002,2020-02-16 11:20:00+00:00,9967.015,HARD_STOP,-0.0020118622664534037,-1.405931133226702,5.0,False
B_R2_BE,2.0,True,external,SIDEWAYS,08-12,2020-02-16 08:00:00+00:00,2020-02-16 12:00:00+00:00,2020-02-16 11:15:00+00:00,10042.06,9942.0,100.05999999999949,9947.003,9967.015,True,,2020-02-16 11:15:00+00:00,9947.003,20.011999999998807,0.0020118622664534037,9906.979000000003,2020-02-16 11:20:00+00:00,9967.015,HARD_STOP,-0.0020118622664534037,-1.405931133226702,5.0,False
A_R1,1.0,False,external,BEAR,12-16,2020-02-18 12:00:00+00:00,2020-02-18 16:00:00+00:00,2020-02-18 13:50:00+00:00,9802.59,9645.23,157.36000000000058,9653.098,9684.57,True,,2020-02-18 13:50:00+00:00,9654.01,30.55999999999949,0.0031655239636171383,9623.45,2020-02-18 14:50:00+00:00,9684.57,HARD_STOP,-0.0031655239636171383,-1.982761981808569,60.0,True
A_R1_5,1.5,False,external,BEAR,12-16,2020-02-18 12:00:00+00:00,2020-02-18 16:00:00+00:00,2020-02-18 13:50:00+00:00,9802.59,9645.23,157.36000000000058,9653.098,9684.57,True,,2020-02-18 13:50:00+00:00,9654.01,30.55999999999949,0.0031655239636171383,9608.170000000002,2020-02-18 14:50:00+00:00,9684.57,HARD_STOP,-0.0031655239636171383,-1.982761981808569,60.0,True
A_R2,2.0,False,external,BEAR,12-16,2020-02-18 12:00:00+00:00,2020-02-18 16:00:00+00:00,2020-02-18 13:50:00+00:00,9802.59,9645.23,157.36000000000058,9653.098,9684.57,True,,2020-02-18 13:50:00+00:00,9654.01,30.55999999999949,0.0031655239636171383,9592.890000000001,2020-02-18 14:50:00+00:00,9684.57,HARD_STOP,-0.0031655239636171383,-1.982761981808569,60.0,True
B_R1_BE,1.0,True,external,BEAR,12-16,2020-02-18 12:00:00+00:00,2020-02-18 16:00:00+00:00,2020-02-18 13:50:00+00:00,9802.59,9645.23,157.36000000000058,9653.098,9684.57,True,,2020-02-18 13:50:00+00:00,9654.01,30.55999999999949,0.0031655239636171383,9623.45,2020-02-18 14:05:00+00:00,9654.01,BE_STOP,0.0,-0.4,15.0,True
B_R1_5_BE,1.5,True,external,BEAR,12-16,2020-02-18 12:00:00+00:00,2020-02-18 16:00:00+00:00,2020-02-18 13:50:00+00:00,9802.59,9645.23,157.36000000000058,9653.098,9684.57,True,,2020-02-18 13:50:00+00:00,9654.01,30.55999999999949,0.0031655239636171383,9608.170000000002,2020-02-18 14:05:00+00:00,9654.01,BE_STOP,0.0,-0.4,15.0,True
B_R2_BE,2.0,True,external,BEAR,12-16,2020-02-18 12:00:00+00:00,2020-02-18 16:00:00+00:00,2020-02-18 13:50:00+00:00,9802.59,9645.23,157.36000000000058,9653.098,9684.57,True,,2020-02-18 13:50:00+00:00,9654.01,30.55999999999949,0.0031655239636171383,9592.890000000001,2020-02-18 14:05:00+00:00,9654.01,BE_STOP,0.0,-0.4,15.0,True
A_R1,1.0,False,external,BULL,20-00,2020-02-23 20:00:00+00:00,2020-02-24 00:00:00+00:00,2020-02-23 21:00:00+00:00,9905.0,9860.0,45.0,9862.25,9871.25,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
A_R1_5,1.5,False,external,BULL,20-00,2020-02-23 20:00:00+00:00,2020-02-24 00:00:00+00:00,2020-02-23 21:00:00+00:00,9905.0,9860.0,45.0,9862.25,9871.25,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
A_R2,2.0,False,external,BULL,20-00,2020-02-23 20:00:00+00:00,2020-02-24 00:00:00+00:00,2020-02-23 21:00:00+00:00,9905.0,9860.0,45.0,9862.25,9871.25,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
B_R1_BE,1.0,True,external,BULL,20-00,2020-02-23 20:00:00+00:00,2020-02-24 00:00:00+00:00,2020-02-23 21:00:00+00:00,9905.0,9860.0,45.0,9862.25,9871.25,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
B_R1_5_BE,1.5,True,external,BULL,20-00,2020-02-23 20:00:00+00:00,2020-02-24 00:00:00+00:00,2020-02-23 21:00:00+00:00,9905.0,9860.0,45.0,9862.25,9871.25,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
B_R2_BE,2.0,True,external,BULL,20-00,2020-02-23 20:00:00+00:00,2020-02-24 00:00:00+00:00,2020-02-23 21:00:00+00:00,9905.0,9860.0,45.0,9862.25,9871.25,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
A_R1,1.0,False,external,SIDEWAYS,00-04,2020-03-08 00:00:00+00:00,2020-03-08 04:00:00+00:00,2020-03-08 00:15:00+00:00,8932.31,8865.0,67.30999999999949,8868.3655,8881.8275,True,,2020-03-08 00:15:00+00:00,8868.3655,13.461999999999534,0.001517979835179271,8854.9035,2020-03-08 00:25:00+00:00,8854.9035,TP,0.001517979835179271,0.3589899175896355,10.0,True
A_R1_5,1.5,False,external,SIDEWAYS,00-04,2020-03-08 00:00:00+00:00,2020-03-08 04:00:00+00:00,2020-03-08 00:15:00+00:00,8932.31,8865.0,67.30999999999949,8868.3655,8881.8275,True,,2020-03-08 00:15:00+00:00,8868.3655,13.461999999999534,0.001517979835179271,8848.1725,2020-03-08 00:25:00+00:00,8848.1725,TP,0.002276969752768907,0.7384848763844535,10.0,True
A_R2,2.0,False,external,SIDEWAYS,00-04,2020-03-08 00:00:00+00:00,2020-03-08 04:00:00+00:00,2020-03-08 00:15:00+00:00,8932.31,8865.0,67.30999999999949,8868.3655,8881.8275,True,,2020-03-08 00:15:00+00:00,8868.3655,13.461999999999534,0.001517979835179271,8841.4415,2020-03-08 00:25:00+00:00,8841.4415,TP,0.003035959670358542,1.1179798351792711,10.0,True
B_R1_BE,1.0,True,external,SIDEWAYS,00-04,2020-03-08 00:00:00+00:00,2020-03-08 04:00:00+00:00,2020-03-08 00:15:00+00:00,8932.31,8865.0,67.30999999999949,8868.3655,8881.8275,True,,2020-03-08 00:15:00+00:00,8868.3655,13.461999999999534,0.001517979835179271,8854.9035,2020-03-08 00:25:00+00:00,8854.9035,TP,0.001517979835179271,0.3589899175896355,10.0,True
B_R1_5_BE,1.5,True,external,SIDEWAYS,00-04,2020-03-08 00:00:00+00:00,2020-03-08 04:00:00+00:00,2020-03-08 00:15:00+00:00,8932.31,8865.0,67.30999999999949,8868.3655,8881.8275,True,,2020-03-08 00:15:00+00:00,8868.3655,13.461999999999534,0.001517979835179271,8848.1725,2020-03-08 00:25:00+00:00,8848.1725,TP,0.002276969752768907,0.7384848763844535,10.0,True
B_R2_BE,2.0,True,external,SIDEWAYS,00-04,2020-03-08 00:00:00+00:00,2020-03-08 04:00:00+00:00,2020-03-08 00:15:00+00:00,8932.31,8865.0,67.30999999999949,8868.3655,8881.8275,True,,2020-03-08 00:15:00+00:00,8868.3655,13.461999999999534,0.001517979835179271,8841.4415,2020-03-08 00:25:00+00:00,8841.4415,TP,0.003035959670358542,1.1179798351792711,10.0,True
A_R1,1.0,False,external,SIDEWAYS,12-16,2020-03-09 12:00:00+00:00,2020-03-09 16:00:00+00:00,2020-03-09 13:55:00+00:00,7996.28,7762.06,234.21999999999935,7773.771000000001,7820.615,True,,2020-03-09 13:55:00+00:00,7814.35,6.264999999999418,0.0008017301503003343,7808.085000000001,2020-03-09 14:00:00+00:00,7820.615,HARD_STOP,-0.0008017301503003343,-0.8008650751501671,5.0,False
A_R1_5,1.5,False,external,SIDEWAYS,12-16,2020-03-09 12:00:00+00:00,2020-03-09 16:00:00+00:00,2020-03-09 13:55:00+00:00,7996.28,7762.06,234.21999999999935,7773.771000000001,7820.615,True,,2020-03-09 13:55:00+00:00,7814.35,6.264999999999418,0.0008017301503003343,7804.952500000001,2020-03-09 14:00:00+00:00,7820.615,HARD_STOP,-0.0008017301503003343,-0.8008650751501671,5.0,False
A_R2,2.0,False,external,SIDEWAYS,12-16,2020-03-09 12:00:00+00:00,2020-03-09 16:00:00+00:00,2020-03-09 13:55:00+00:00,7996.28,7762.06,234.21999999999935,7773.771000000001,7820.615,True,,2020-03-09 13:55:00+00:00,7814.35,6.264999999999418,0.0008017301503003343,7801.8200000000015,2020-03-09 14:00:00+00:00,7820.615,HARD_STOP,-0.0008017301503003343,-0.8008650751501671,5.0,False
B_R1_BE,1.0,True,external,SIDEWAYS,12-16,2020-03-09 12:00:00+00:00,2020-03-09 16:00:00+00:00,2020-03-09 13:55:00+00:00,7996.28,7762.06,234.21999999999935,7773.771000000001,7820.615,True,,2020-03-09 13:55:00+00:00,7814.35,6.264999999999418,0.0008017301503003343,7808.085000000001,2020-03-09 14:00:00+00:00,7820.615,HARD_STOP,-0.0008017301503003343,-0.8008650751501671,5.0,False
B_R1_5_BE,1.5,True,external,SIDEWAYS,12-16,2020-03-09 12:00:00+00:00,2020-03-09 16:00:00+00:00,2020-03-09 13:55:00+00:00,7996.28,7762.06,234.21999999999935,7773.771000000001,7820.615,True,,2020-03-09 13:55:00+00:00,7814.35,6.264999999999418,0.0008017301503003343,7804.952500000001,2020-03-09 14:00:00+00:00,7820.615,HARD_STOP,-0.0008017301503003343,-0.8008650751501671,5.0,False
B_R2_BE,2.0,True,external,SIDEWAYS,12-16,2020-03-09 12:00:00+00:00,2020-03-09 16:00:00+00:00,2020-03-09 13:55:00+00:00,7996.28,7762.06,234.21999999999935,7773.771000000001,7820.615,True,,2020-03-09 13:55:00+00:00,7814.35,6.264999999999418,0.0008017301503003343,7801.8200000000015,2020-03-09 14:00:00+00:00,7820.615,HARD_STOP,-0.0008017301503003343,-0.8008650751501671,5.0,False
A_R1,1.0,False,external,SIDEWAYS,12-16,2020-03-11 12:00:00+00:00,2020-03-11 16:00:00+00:00,2020-03-11 15:55:00+00:00,7930.0,7758.18,171.8199999999997,7766.771000000001,7801.135,True,,2020-03-11 15:55:00+00:00,7773.41,27.725000000000364,0.0035666457835107582,7745.6849999999995,2020-03-11 16:00:00+00:00,7785.52,TIME,-0.0015578748580096229,-1.1789374290048116,5.0,False
A_R1_5,1.5,False,external,SIDEWAYS,12-16,2020-03-11 12:00:00+00:00,2020-03-11 16:00:00+00:00,2020-03-11 15:55:00+00:00,7930.0,7758.18,171.8199999999997,7766.771000000001,7801.135,True,,2020-03-11 15:55:00+00:00,7773.41,27.725000000000364,0.0035666457835107582,7731.822499999999,2020-03-11 16:00:00+00:00,7785.52,TIME,-0.0015578748580096229,-1.1789374290048116,5.0,False
A_R2,2.0,False,external,SIDEWAYS,12-16,2020-03-11 12:00:00+00:00,2020-03-11 16:00:00+00:00,2020-03-11 15:55:00+00:00,7930.0,7758.18,171.8199999999997,7766.771000000001,7801.135,True,,2020-03-11 15:55:00+00:00,7773.41,27.725000000000364,0.0035666457835107582,7717.959999999999,2020-03-11 16:00:00+00:00,7785.52,TIME,-0.0015578748580096229,-1.1789374290048116,5.0,False
B_R1_BE,1.0,True,external,SIDEWAYS,12-16,2020-03-11 12:00:00+00:00,2020-03-11 16:00:00+00:00,2020-03-11 15:55:00+00:00,7930.0,7758.18,171.8199999999997,7766.771000000001,7801.135,True,,2020-03-11 15:55:00+00:00,7773.41,27.725000000000364,0.0035666457835107582,7745.6849999999995,2020-03-11 16:00:00+00:00,7785.52,TIME,-0.0015578748580096229,-1.1789374290048116,5.0,False
B_R1_5_BE,1.5,True,external,SIDEWAYS,12-16,2020-03-11 12:00:00+00:00,2020-03-11 16:00:00+00:00,2020-03-11 15:55:00+00:00,7930.0,7758.18,171.8199999999997,7766.771000000001,7801.135,True,,2020-03-11 15:55:00+00:00,7773.41,27.725000000000364,0.0035666457835107582,7731.822499999999,2020-03-11 16:00:00+00:00,7785.52,TIME,-0.0015578748580096229,-1.1789374290048116,5.0,False
B_R2_BE,2.0,True,external,SIDEWAYS,12-16,2020-03-11 12:00:00+00:00,2020-03-11 16:00:00+00:00,2020-03-11 15:55:00+00:00,7930.0,7758.18,171.8199999999997,7766.771000000001,7801.135,True,,2020-03-11 15:55:00+00:00,7773.41,27.725000000000364,0.0035666457835107582,7717.959999999999,2020-03-11 16:00:00+00:00,7785.52,TIME,-0.0015578748580096229,-1.1789374290048116,5.0,False
A_R1,1.0,False,external,BULL,12-16,2020-03-24 12:00:00+00:00,2020-03-24 16:00:00+00:00,2020-03-24 15:45:00+00:00,6840.0,6564.21,275.78999999999996,6577.9995,6633.1575,True,,2020-03-24 15:45:00+00:00,6595.38,37.777500000000146,0.005727873147566955,6557.6025,2020-03-24 15:55:00+00:00,6557.6025,TP,0.005727873147566955,2.4639365737834775,10.0,False
A_R1_5,1.5,False,external,BULL,12-16,2020-03-24 12:00:00+00:00,2020-03-24 16:00:00+00:00,2020-03-24 15:45:00+00:00,6840.0,6564.21,275.78999999999996,6577.9995,6633.1575,True,,2020-03-24 15:45:00+00:00,6595.38,37.777500000000146,0.005727873147566955,6538.71375,2020-03-24 15:55:00+00:00,6585.0,EARLY_HOLD_EXIT,0.0015738289529943852,0.38691447649719257,10.0,False
A_R2,2.0,False,external,BULL,12-16,2020-03-24 12:00:00+00:00,2020-03-24 16:00:00+00:00,2020-03-24 15:45:00+00:00,6840.0,6564.21,275.78999999999996,6577.9995,6633.1575,True,,2020-03-24 15:45:00+00:00,6595.38,37.777500000000146,0.005727873147566955,6519.825,2020-03-24 15:55:00+00:00,6585.0,EARLY_HOLD_EXIT,0.0015738289529943852,0.38691447649719257,10.0,False
B_R1_BE,1.0,True,external,BULL,12-16,2020-03-24 12:00:00+00:00,2020-03-24 16:00:00+00:00,2020-03-24 15:45:00+00:00,6840.0,6564.21,275.78999999999996,6577.9995,6633.1575,True,,2020-03-24 15:45:00+00:00,6595.38,37.777500000000146,0.005727873147566955,6557.6025,2020-03-24 15:55:00+00:00,6557.6025,TP,0.005727873147566955,2.4639365737834775,10.0,False
B_R1_5_BE,1.5,True,external,BULL,12-16,2020-03-24 12:00:00+00:00,2020-03-24 16:00:00+00:00,2020-03-24 15:45:00+00:00,6840.0,6564.21,275.78999999999996,6577.9995,6633.1575,True,,2020-03-24 15:45:00+00:00,6595.38,37.777500000000146,0.005727873147566955,6538.71375,2020-03-24 15:55:00+00:00,6585.0,EARLY_HOLD_EXIT,0.0015738289529943852,0.38691447649719257,10.0,False
B_R2_BE,2.0,True,external,BULL,12-16,2020-03-24 12:00:00+00:00,2020-03-24 16:00:00+00:00,2020-03-24 15:45:00+00:00,6840.0,6564.21,275.78999999999996,6577.9995,6633.1575,True,,2020-03-24 15:45:00+00:00,6595.38,37.777500000000146,0.005727873147566955,6519.825,2020-03-24 15:55:00+00:00,6585.0,EARLY_HOLD_EXIT,0.0015738289529943852,0.38691447649719257,10.0,False
A_R1,1.0,False,external,BULL,00-04,2020-03-25 00:00:00+00:00,2020-03-25 04:00:00+00:00,2020-03-25 02:05:00+00:00,6790.75,6605.0,185.75,6614.2875,6651.4375,True,,2020-03-25 02:05:00+00:00,6623.17,28.267499999999927,0.004267971379263997,6594.9025,2020-03-25 02:15:00+00:00,6636.58,EARLY_HOLD_EXIT,-0.002024710221842389,-1.4123551109211947,10.0,False
A_R1_5,1.5,False,external,BULL,00-04,2020-03-25 00:00:00+00:00,2020-03-25 04:00:00+00:00,2020-03-25 02:05:00+00:00,6790.75,6605.0,185.75,6614.2875,6651.4375,True,,2020-03-25 02:05:00+00:00,6623.17,28.267499999999927,0.004267971379263997,6580.76875,2020-03-25 02:15:00+00:00,6636.58,EARLY_HOLD_EXIT,-0.002024710221842389,-1.4123551109211947,10.0,False
A_R2,2.0,False,external,BULL,00-04,2020-03-25 00:00:00+00:00,2020-03-25 04:00:00+00:00,2020-03-25 02:05:00+00:00,6790.75,6605.0,185.75,6614.2875,6651.4375,True,,2020-03-25 02:05:00+00:00,6623.17,28.267499999999927,0.004267971379263997,6566.635,2020-03-25 02:15:00+00:00,6636.58,EARLY_HOLD_EXIT,-0.002024710221842389,-1.4123551109211947,10.0,False
B_R1_BE,1.0,True,external,BULL,00-04,2020-03-25 00:00:00+00:00,2020-03-25 04:00:00+00:00,2020-03-25 02:05:00+00:00,6790.75,6605.0,185.75,6614.2875,6651.4375,True,,2020-03-25 02:05:00+00:00,6623.17,28.267499999999927,0.004267971379263997,6594.9025,2020-03-25 02:15:00+00:00,6636.58,EARLY_HOLD_EXIT,-0.002024710221842389,-1.4123551109211947,10.0,False
B_R1_5_BE,1.5,True,external,BULL,00-04,2020-03-25 00:00:00+00:00,2020-03-25 04:00:00+00:00,2020-03-25 02:05:00+00:00,6790.75,6605.0,185.75,6614.2875,6651.4375,True,,2020-03-25 02:05:00+00:00,6623.17,28.267499999999927,0.004267971379263997,6580.76875,2020-03-25 02:15:00+00:00,6636.58,EARLY_HOLD_EXIT,-0.002024710221842389,-1.4123551109211947,10.0,False
B_R2_BE,2.0,True,external,BULL,00-04,2020-03-25 00:00:00+00:00,2020-03-25 04:00:00+00:00,2020-03-25 02:05:00+00:00,6790.75,6605.0,185.75,6614.2875,6651.4375,True,,2020-03-25 02:05:00+00:00,6623.17,28.267499999999927,0.004267971379263997,6566.635,2020-03-25 02:15:00+00:00,6636.58,EARLY_HOLD_EXIT,-0.002024710221842389,-1.4123551109211947,10.0,False
A_R1,1.0,False,external,BULL,20-00,2020-03-25 20:00:00+00:00,2020-03-26 00:00:00+00:00,2020-03-25 21:55:00+00:00,6699.99,6569.0,130.98999999999978,6575.5495,6601.7474999999995,True,,2020-03-25 21:55:00+00:00,6585.04,16.707499999999527,0.0025371903587524947,6568.3325,2020-03-25 22:05:00+00:00,6601.7474999999995,HARD_STOP,-0.0025371903587524947,-1.6685951793762475,10.0,False
A_R1_5,1.5,False,external,BULL,20-00,2020-03-25 20:00:00+00:00,2020-03-26 00:00:00+00:00,2020-03-25 21:55:00+00:00,6699.99,6569.0,130.98999999999978,6575.5495,6601.7474999999995,True,,2020-03-25 21:55:00+00:00,6585.04,16.707499999999527,0.0025371903587524947,6559.97875,2020-03-25 22:05:00+00:00,6601.7474999999995,HARD_STOP,-0.0025371903587524947,-1.6685951793762475,10.0,False
A_R2,2.0,False,external,BULL,20-00,2020-03-25 20:00:00+00:00,2020-03-26 00:00:00+00:00,2020-03-25 21:55:00+00:00,6699.99,6569.0,130.98999999999978,6575.5495,6601.7474999999995,True,,2020-03-25 21:55:00+00:00,6585.04,16.707499999999527,0.0025371903587524947,6551.625000000001,2020-03-25 22:05:00+00:00,6601.7474999999995,HARD_STOP,-0.0025371903587524947,-1.6685951793762475,10.0,False
B_R1_BE,1.0,True,external,BULL,20-00,2020-03-25 20:00:00+00:00,2020-03-26 00:00:00+00:00,2020-03-25 21:55:00+00:00,6699.99,6569.0,130.98999999999978,6575.5495,6601.7474999999995,True,,2020-03-25 21:55:00+00:00,6585.04,16.707499999999527,0.0025371903587524947,6568.3325,2020-03-25 22:05:00+00:00,6601.7474999999995,HARD_STOP,-0.0025371903587524947,-1.6685951793762475,10.0,False
B_R1_5_BE,1.5,True,external,BULL,20-00,2020-03-25 20:00:00+00:00,2020-03-26 00:00:00+00:00,2020-03-25 21:55:00+00:00,6699.99,6569.0,130.98999999999978,6575.5495,6601.7474999999995,True,,2020-03-25 21:55:00+00:00,6585.04,16.707499999999527,0.0025371903587524947,6559.97875,2020-03-25 22:05:00+00:00,6601.7474999999995,HARD_STOP,-0.0025371903587524947,-1.6685951793762475,10.0,False
B_R2_BE,2.0,True,external,BULL,20-00,2020-03-25 20:00:00+00:00,2020-03-26 00:00:00+00:00,2020-03-25 21:55:00+00:00,6699.99,6569.0,130.98999999999978,6575.5495,6601.7474999999995,True,,2020-03-25 21:55:00+00:00,6585.04,16.707499999999527,0.0025371903587524947,6551.625000000001,2020-03-25 22:05:00+00:00,6601.7474999999995,HARD_STOP,-0.0025371903587524947,-1.6685951793762475,10.0,False
A_R1,1.0,False,external,BULL,16-20,2020-04-05 16:00:00+00:00,2020-04-05 20:00:00+00:00,2020-04-05 17:50:00+00:00,6819.12,6754.53,64.59000000000015,6757.7595,6770.6775,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
A_R1_5,1.5,False,external,BULL,16-20,2020-04-05 16:00:00+00:00,2020-04-05 20:00:00+00:00,2020-04-05 17:50:00+00:00,6819.12,6754.53,64.59000000000015,6757.7595,6770.6775,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
A_R2,2.0,False,external,BULL,16-20,2020-04-05 16:00:00+00:00,2020-04-05 20:00:00+00:00,2020-04-05 17:50:00+00:00,6819.12,6754.53,64.59000000000015,6757.7595,6770.6775,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
B_R1_BE,1.0,True,external,BULL,16-20,2020-04-05 16:00:00+00:00,2020-04-05 20:00:00+00:00,2020-04-05 17:50:00+00:00,6819.12,6754.53,64.59000000000015,6757.7595,6770.6775,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
B_R1_5_BE,1.5,True,external,BULL,16-20,2020-04-05 16:00:00+00:00,2020-04-05 20:00:00+00:00,2020-04-05 17:50:00+00:00,6819.12,6754.53,64.59000000000015,6757.7595,6770.6775,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
B_R2_BE,2.0,True,external,BULL,16-20,2020-04-05 16:00:00+00:00,2020-04-05 20:00:00+00:00,2020-04-05 17:50:00+00:00,6819.12,6754.53,64.59000000000015,6757.7595,6770.6775,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
A_R1,1.0,False,external,BEAR,12-16,2020-04-11 12:00:00+00:00,2020-04-11 16:00:00+00:00,2020-04-11 14:25:00+00:00,6893.4,6828.19,65.21000000000004,6831.4505,6844.492499999999,True,,2020-04-11 14:25:00+00:00,6834.02,10.472499999998945,0.0015324069873952585,6823.5475000000015,2020-04-11 14:35:00+00:00,6823.5475000000015,TP,0.0015324069873952585,0.36620349369762917,10.0,True
A_R1_5,1.5,False,external,BEAR,12-16,2020-04-11 12:00:00+00:00,2020-04-11 16:00:00+00:00,2020-04-11 14:25:00+00:00,6893.4,6828.19,65.21000000000004,6831.4505,6844.492499999999,True,,2020-04-11 14:25:00+00:00,6834.02,10.472499999998945,0.0015324069873952585,6818.3112500000025,2020-04-11 14:35:00+00:00,6818.3112500000025,TP,0.0022986104810928214,0.7493052405464106,10.0,True
A_R2,2.0,False,external,BEAR,12-16,2020-04-11 12:00:00+00:00,2020-04-11 16:00:00+00:00,2020-04-11 14:25:00+00:00,6893.4,6828.19,65.21000000000004,6831.4505,6844.492499999999,True,,2020-04-11 14:25:00+00:00,6834.02,10.472499999998945,0.0015324069873952585,6813.075000000003,2020-04-11 15:00:00+00:00,6813.075000000003,TP,0.003064813974790517,1.1324069873952585,35.0,True
B_R1_BE,1.0,True,external,BEAR,12-16,2020-04-11 12:00:00+00:00,2020-04-11 16:00:00+00:00,2020-04-11 14:25:00+00:00,6893.4,6828.19,65.21000000000004,6831.4505,6844.492499999999,True,,2020-04-11 14:25:00+00:00,6834.02,10.472499999998945,0.0015324069873952585,6823.5475000000015,2020-04-11 14:35:00+00:00,6823.5475000000015,TP,0.0015324069873952585,0.36620349369762917,10.0,True
B_R1_5_BE,1.5,True,external,BEAR,12-16,2020-04-11 12:00:00+00:00,2020-04-11 16:00:00+00:00,2020-04-11 14:25:00+00:00,6893.4,6828.19,65.21000000000004,6831.4505,6844.492499999999,True,,2020-04-11 14:25:00+00:00,6834.02,10.472499999998945,0.0015324069873952585,6818.3112500000025,2020-04-11 14:35:00+00:00,6818.3112500000025,TP,0.0022986104810928214,0.7493052405464106,10.0,True
