partition,regime,clock_block,obs_start,obs_end,rebreak_complete_ts,H,L,R4,followthrough_eligible,terminal_type,continuation_terminal_ts,max_down_ext_r4,minutes_to_reclaim,hit_0p025,min_0p025,hit_0p05,min_0p05,hit_0p075,min_0p075,hit_0p1,min_0p1,hit_0p15,min_0p15,hit_0p2,min_0p2,hit_0p25,min_0p25,hit_0p35,min_0p35,hit_0p5,min_0p5
external,SIDEWAYS,08-12,2021-05-12 08:00:00+00:00,2021-05-12 12:00:00+00:00,2021-05-12 08:25:00+00:00,58049.99,56933.4,1116.5899999999965,True,RECLAIM_ABOVE_L,2021-05-12 08:40:00+00:00,0.2070142129161126,15.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,
external,BEAR,16-20,2021-05-12 16:00:00+00:00,2021-05-12 20:00:00+00:00,2021-05-12 17:10:00+00:00,56912.3,55300.0,1612.300000000003,True,BLOCK_END,2021-05-12 20:00:00+00:00,1.0817775848167204,,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,5.0,True,60.0,True,65.0
external,BEAR,04-08,2021-05-15 04:00:00+00:00,2021-05-15 08:00:00+00:00,2021-05-15 05:25:00+00:00,50709.43,49310.83,1398.5999999999983,True,RECLAIM_ABOVE_L,2021-05-15 05:30:00+00:00,0.03195338195338366,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
external,BEAR,08-12,2021-05-15 08:00:00+00:00,2021-05-15 12:00:00+00:00,2021-05-15 08:20:00+00:00,49900.0,48404.0,1496.0,True,RECLAIM_ABOVE_L,2021-05-15 08:25:00+00:00,0.008375668449197083,5.0,False,,False,,False,,False,,False,,False,,False,,False,,False,
external,BEAR,16-20,2021-05-17 16:00:00+00:00,2021-05-17 20:00:00+00:00,2021-05-17 16:35:00+00:00,45861.41,43207.31,2654.100000000006,True,RECLAIM_ABOVE_L,2021-05-17 18:10:00+00:00,0.39799178629290355,95.0,True,0.0,True,5.0,True,10.0,True,10.0,True,10.0,True,20.0,True,30.0,True,50.0,False,
external,BEAR,16-20,2021-05-18 16:00:00+00:00,2021-05-18 20:00:00+00:00,2021-05-18 18:50:00+00:00,45393.27,42675.0,2718.269999999997,True,RECLAIM_ABOVE_L,2021-05-18 19:00:00+00:00,0.07682091918757149,10.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,
external,BEAR,04-08,2021-05-21 04:00:00+00:00,2021-05-21 08:00:00+00:00,2021-05-21 04:25:00+00:00,42270.42,40383.84,1886.5800000000015,True,RECLAIM_ABOVE_L,2021-05-21 07:00:00+00:00,0.6231487665511107,155.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,10.0,True,95.0
external,BEAR,16-20,2021-05-21 16:00:00+00:00,2021-05-21 20:00:00+00:00,2021-05-21 19:25:00+00:00,41740.26,36380.0,5360.260000000002,True,BLOCK_END,2021-05-21 20:00:00+00:00,0.17111110281963873,,True,0.0,True,0.0,True,5.0,True,5.0,True,10.0,False,,False,,False,,False,
external,BEAR,08-12,2021-05-23 08:00:00+00:00,2021-05-23 12:00:00+00:00,2021-05-23 10:40:00+00:00,37393.05,35501.01,1892.0400000000009,True,RECLAIM_ABOVE_L,2021-05-23 11:40:00+00:00,0.5086731781569099,60.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,15.0,True,15.0,True,35.0,True,35.0
external,SIDEWAYS,04-08,2021-05-28 04:00:00+00:00,2021-05-28 08:00:00+00:00,2021-05-28 04:35:00+00:00,38888.35,37700.0,1188.3499999999983,True,BLOCK_END,2021-05-28 08:00:00+00:00,1.064374973703034,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,10.0,True,65.0
external,BEAR,00-04,2021-05-30 00:00:00+00:00,2021-05-30 04:00:00+00:00,2021-05-30 01:10:00+00:00,35105.74,33800.0,1305.739999999998,True,RECLAIM_ABOVE_L,2021-05-30 01:15:00+00:00,0.061267940018686816,5.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
external,BEAR,16-20,2021-06-07 16:00:00+00:00,2021-06-07 20:00:00+00:00,2021-06-07 16:40:00+00:00,36799.0,35859.72,939.2799999999988,True,RECLAIM_ABOVE_L,2021-06-07 17:30:00+00:00,0.29460863640235235,50.0,True,0.0,True,0.0,True,0.0,True,0.0,True,20.0,True,20.0,True,25.0,False,,False,
external,SIDEWAYS,20-00,2021-06-16 20:00:00+00:00,2021-06-17 00:00:00+00:00,2021-06-16 23:45:00+00:00,39700.0,38270.0,1430.0,True,RECLAIM_ABOVE_L,2021-06-16 23:50:00+00:00,0.05104895104895105,5.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
external,BEAR,16-20,2021-06-18 16:00:00+00:00,2021-06-18 20:00:00+00:00,2021-06-18 17:55:00+00:00,37940.0,36300.0,1640.0,True,RECLAIM_ABOVE_L,2021-06-18 18:05:00+00:00,0.05769512195122111,10.0,True,0.0,True,5.0,False,,False,,False,,False,,False,,False,,False,
external,BEAR,00-04,2021-06-20 00:00:00+00:00,2021-06-20 04:00:00+00:00,2021-06-20 00:20:00+00:00,36182.3,35380.0,802.3000000000029,True,RECLAIM_ABOVE_L,2021-06-20 01:05:00+00:00,0.3390377664215394,45.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,False,,False,
external,BEAR,00-04,2021-06-21 00:00:00+00:00,2021-06-21 04:00:00+00:00,2021-06-21 00:30:00+00:00,36155.0,35350.0,805.0,True,RECLAIM_ABOVE_L,2021-06-21 00:40:00+00:00,0.09053416149067997,10.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,
external,BULL,00-04,2021-06-30 00:00:00+00:00,2021-06-30 04:00:00+00:00,2021-06-30 02:10:00+00:00,36478.76,35733.3,745.4599999999991,True,RECLAIM_ABOVE_L,2021-06-30 02:20:00+00:00,0.044670404850700174,10.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
external,BEAR,16-20,2021-07-06 16:00:00+00:00,2021-07-06 20:00:00+00:00,2021-07-06 17:35:00+00:00,34501.3,33760.0,741.3000000000029,True,RECLAIM_ABOVE_L,2021-07-06 17:40:00+00:00,0.04046944556859555,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
external,SIDEWAYS,16-20,2021-07-12 16:00:00+00:00,2021-07-12 20:00:00+00:00,2021-07-12 19:15:00+00:00,33629.99,33301.0,328.989999999998,True,BLOCK_END,2021-07-12 20:00:00+00:00,1.7829721268123813,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
external,BEAR,08-12,2021-07-15 08:00:00+00:00,2021-07-15 12:00:00+00:00,2021-07-15 10:25:00+00:00,32675.06,32350.89,324.1700000000019,True,BLOCK_END,2021-07-15 12:00:00+00:00,1.8130918962272775,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
external,BEAR,12-16,2021-07-15 12:00:00+00:00,2021-07-15 16:00:00+00:00,2021-07-15 12:30:00+00:00,32620.0,31763.14,856.8600000000006,True,RECLAIM_ABOVE_L,2021-07-15 13:35:00+00:00,0.4224027262329884,65.0,True,0.0,True,0.0,True,5.0,True,5.0,True,10.0,True,15.0,True,55.0,True,55.0,False,
external,BEAR,20-00,2021-07-16 20:00:00+00:00,2021-07-17 00:00:00+00:00,2021-07-16 21:30:00+00:00,32245.0,31780.0,465.0,True,RECLAIM_ABOVE_L,2021-07-16 21:40:00+00:00,0.09567741935484216,10.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,
external,BEAR,20-00,2021-07-17 20:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-17 23:40:00+00:00,31909.98,31522.16,387.8199999999997,True,RECLAIM_ABOVE_L,2021-07-17 23:45:00+00:00,0.016502501160335876,5.0,False,,False,,False,,False,,False,,False,,False,,False,,False,
external,BEAR,08-12,2021-07-19 08:00:00+00:00,2021-07-19 12:00:00+00:00,2021-07-19 09:10:00+00:00,31890.0,31507.75,382.25,True,BLOCK_END,2021-07-19 12:00:00+00:00,0.9254414650098103,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,35.0
external,BULL,12-16,2021-07-25 12:00:00+00:00,2021-07-25 16:00:00+00:00,2021-07-25 12:45:00+00:00,34780.0,34250.01,529.989999999998,True,RECLAIM_ABOVE_L,2021-07-25 12:50:00+00:00,0.0428498650917927,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
external,BULL,16-20,2021-08-01 16:00:00+00:00,2021-08-01 20:00:00+00:00,2021-08-01 17:25:00+00:00,41839.52,41150.73,688.7899999999936,True,RECLAIM_ABOVE_L,2021-08-01 17:50:00+00:00,0.42934711595697667,25.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,
external,BEAR,04-08,2021-08-03 04:00:00+00:00,2021-08-03 08:00:00+00:00,2021-08-03 07:25:00+00:00,39774.93,38501.0,1273.9300000000003,True,RECLAIM_ABOVE_L,2021-08-03 07:30:00+00:00,0.040033596822431364,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
external,BEAR,04-08,2021-08-04 04:00:00+00:00,2021-08-04 08:00:00+00:00,2021-08-04 04:30:00+00:00,38554.27,37900.0,654.2699999999968,True,RECLAIM_ABOVE_L,2021-08-04 04:35:00+00:00,0.21703578033533663,5.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,
external,BULL,16-20,2021-08-23 16:00:00+00:00,2021-08-23 20:00:00+00:00,2021-08-23 19:30:00+00:00,50484.75,49314.14,1170.6100000000006,True,RECLAIM_ABOVE_L,2021-08-23 19:40:00+00:00,0.08250399364434073,10.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,
external,SIDEWAYS,16-20,2021-08-24 16:00:00+00:00,2021-08-24 20:00:00+00:00,2021-08-24 16:40:00+00:00,49480.35,48252.0,1228.3499999999983,True,RECLAIM_ABOVE_L,2021-08-24 17:20:00+00:00,0.2865632759392685,40.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,10.0,False,,False,
external,BEAR,04-08,2021-08-26 04:00:00+00:00,2021-08-26 08:00:00+00:00,2021-08-26 04:35:00+00:00,49380.0,47853.0,1527.0,True,RECLAIM_ABOVE_L,2021-08-26 04:40:00+00:00,0.04768172888015565,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
external,BULL,04-08,2021-09-05 04:00:00+00:00,2021-09-05 08:00:00+00:00,2021-09-05 06:10:00+00:00,50341.16,49670.0,671.1600000000035,True,RECLAIM_ABOVE_L,2021-09-05 06:30:00+00:00,0.30903212348769654,20.0,True,0.0,True,0.0,True,0.0,True,0.0,True,10.0,True,10.0,True,10.0,False,,False,
external,BEAR,04-08,2021-09-08 04:00:00+00:00,2021-09-08 08:00:00+00:00,2021-09-08 06:15:00+00:00,47347.0,46236.72,1110.2799999999988,True,BLOCK_END,2021-09-08 08:00:00+00:00,1.0868609720070634,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
external,BULL,12-16,2021-09-17 12:00:00+00:00,2021-09-17 16:00:00+00:00,2021-09-17 13:30:00+00:00,47988.0,47300.0,688.0,True,RECLAIM_ABOVE_L,2021-09-17 13:35:00+00:00,0.17937500000000509,5.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,
external,BULL,16-20,2021-09-18 16:00:00+00:00,2021-09-18 20:00:00+00:00,2021-09-18 17:00:00+00:00,48686.29,48256.0,430.2900000000009,True,RECLAIM_ABOVE_L,2021-09-18 17:30:00+00:00,0.34390759720189384,30.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,10.0,True,10.0,False,,False,
external,SIDEWAYS,08-12,2021-09-23 08:00:00+00:00,2021-09-23 12:00:00+00:00,2021-09-23 10:55:00+00:00,44413.45,43682.01,731.439999999995,True,RECLAIM_ABOVE_L,2021-09-23 11:00:00+00:00,0.03925133982281434,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
external,BEAR,20-00,2021-09-29 20:00:00+00:00,2021-09-30 00:00:00+00:00,2021-09-29 20:30:00+00:00,41820.0,41040.01,779.989999999998,True,RECLAIM_ABOVE_L,2021-09-29 21:00:00+00:00,0.1961691816561782,30.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,
external,BULL,08-12,2021-09-30 08:00:00+00:00,2021-09-30 12:00:00+00:00,2021-09-30 09:25:00+00:00,43822.85,43206.0,616.8499999999985,True,RECLAIM_ABOVE_L,2021-09-30 10:15:00+00:00,0.3988003566507264,50.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,10.0,True,20.0,False,
external,BULL,20-00,2021-10-03 20:00:00+00:00,2021-10-04 00:00:00+00:00,2021-10-03 21:55:00+00:00,49304.12,47809.0,1495.1200000000026,True,RECLAIM_ABOVE_L,2021-10-03 22:05:00+00:00,0.0729038471828347,10.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
external,BULL,00-04,2021-10-07 00:00:00+00:00,2021-10-07 04:00:00+00:00,2021-10-07 01:10:00+00:00,55817.0,54840.0,977.0,True,RECLAIM_ABOVE_L,2021-10-07 01:55:00+00:00,0.7109314227226221,45.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,15.0,True,15.0
external,BULL,08-12,2021-10-19 08:00:00+00:00,2021-10-19 12:00:00+00:00,2021-10-19 09:20:00+00:00,62870.95,62018.13,852.8199999999997,True,RECLAIM_ABOVE_L,2021-10-19 09:25:00+00:00,0.0493304566027998,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
external,BEAR,16-20,2021-10-22 16:00:00+00:00,2021-10-22 20:00:00+00:00,2021-10-22 18:15:00+00:00,63776.96,60550.0,3226.959999999999,True,RECLAIM_ABOVE_L,2021-10-22 18:25:00+00:00,0.08737015643206064,10.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,
external,BEAR,04-08,2021-10-24 04:00:00+00:00,2021-10-24 08:00:00+00:00,2021-10-24 07:25:00+00:00,61550.0,60848.13,701.8700000000026,True,RECLAIM_ABOVE_L,2021-10-24 07:35:00+00:00,0.07947340675623496,10.0,True,0.0,True,0.0,True,5.0,False,,False,,False,,False,,False,,False,
external,BULL,00-04,2021-10-30 00:00:00+00:00,2021-10-30 04:00:00+00:00,2021-10-30 00:55:00+00:00,62778.0,62111.0,667.0,True,RECLAIM_ABOVE_L,2021-10-30 01:15:00+00:00,0.3302548725637164,20.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,
external,BULL,04-08,2021-10-30 04:00:00+00:00,2021-10-30 08:00:00+00:00,2021-10-30 05:20:00+00:00,62415.85,61661.16,754.689999999995,True,RECLAIM_ABOVE_L,2021-10-30 05:30:00+00:00,0.12079131828963427,10.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
external,BEAR,16-20,2021-11-04 16:00:00+00:00,2021-11-04 20:00:00+00:00,2021-11-04 19:00:00+00:00,62414.62,60833.2,1581.4200000000055,True,RECLAIM_ABOVE_L,2021-11-04 19:05:00+00:00,0.08233106954509026,5.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,
external,BULL,20-00,2021-11-10 20:00:00+00:00,2021-11-11 00:00:00+00:00,2021-11-10 20:45:00+00:00,68841.6,66625.0,2216.600000000006,True,BLOCK_END,2021-11-11 00:00:00+00:00,1.9058422809708504,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,5.0
external,BEAR,00-04,2021-11-12 00:00:00+00:00,2021-11-12 04:00:00+00:00,2021-11-12 01:10:00+00:00,65364.41,64788.0,576.4100000000035,True,RECLAIM_ABOVE_L,2021-11-12 01:40:00+00:00,1.1849204559254625,30.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0
external,BEAR,16-20,2021-11-14 16:00:00+00:00,2021-11-14 20:00:00+00:00,2021-11-14 18:30:00+00:00,64832.74,64024.6,808.1399999999994,True,RECLAIM_ABOVE_L,2021-11-14 18:40:00+00:00,0.0785012497834473,10.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,
external,BEAR,04-08,2021-11-18 04:00:00+00:00,2021-11-18 08:00:00+00:00,2021-11-18 04:30:00+00:00,60999.0,59865.61,1133.3899999999994,True,RECLAIM_ABOVE_L,2021-11-18 04:50:00+00:00,0.18314084295785193,20.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,
external,BEAR,08-12,2021-11-18 08:00:00+00:00,2021-11-18 12:00:00+00:00,2021-11-18 09:05:00+00:00,60122.57,59533.54,589.0299999999988,True,RECLAIM_ABOVE_L,2021-11-18 10:05:00+00:00,0.9019404784136719,60.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,5.0,True,25.0
external,BEAR,16-20,2021-11-18 16:00:00+00:00,2021-11-18 20:00:00+00:00,2021-11-18 16:45:00+00:00,59995.0,57534.99,2460.010000000002,True,RECLAIM_ABOVE_L,2021-11-18 16:55:00+00:00,0.1272230600688619,10.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
external,SIDEWAYS,08-12,2021-11-26 08:00:00+00:00,2021-11-26 12:00:00+00:00,2021-11-26 08:20:00+00:00,58068.0,56680.18,1387.8199999999997,True,BLOCK_END,2021-11-26 12:00:00+00:00,2.1414664725973123,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
external,BEAR,04-08,2021-12-04 04:00:00+00:00,2021-12-04 08:00:00+00:00,2021-12-04 04:55:00+00:00,53889.69,52002.79,1886.9000000000012,True,BLOCK_END,2021-12-04 08:00:00+00:00,5.890031268217709,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
external,BEAR,16-20,2021-12-13 16:00:00+00:00,2021-12-13 20:00:00+00:00,2021-12-13 16:35:00+00:00,48990.57,47000.0,1990.57,True,RECLAIM_ABOVE_L,2021-12-13 16:45:00+00:00,0.10012709927307137,10.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
external,BULL,20-00,2021-12-24 20:00:00+00:00,2021-12-25 00:00:00+00:00,2021-12-24 22:45:00+00:00,51805.0,50720.0,1085.0,True,RECLAIM_ABOVE_L,2021-12-24 23:00:00+00:00,0.15137327188939903,15.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,
external,BULL,20-00,2021-12-27 20:00:00+00:00,2021-12-28 00:00:00+00:00,2021-12-27 20:30:00+00:00,52134.0,51200.0,934.0,True,RECLAIM_ABOVE_L,2021-12-27 21:00:00+00:00,0.3211027837259138,30.0,True,0.0,True,5.0,True,5.0,True,5.0,True,5.0,True,5.0,True,10.0,False,,False,
external,BEAR,20-00,2021-12-30 20:00:00+00:00,2021-12-31 00:00:00+00:00,2021-12-30 22:40:00+00:00,47911.68,47058.19,853.489999999998,True,RECLAIM_ABOVE_L,2021-12-30 23:00:00+00:00,0.41967685620218537,20.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,
reference_validation,BULL,04-08,2025-01-03 04:00:00+00:00,2025-01-03 08:00:00+00:00,2025-01-03 05:35:00+00:00,97325.7,96622.0,703.6999999999971,True,RECLAIM_ABOVE_L,2025-01-03 05:40:00+00:00,0.03126332243853928,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
reference_validation,BULL,00-04,2025-01-05 00:00:00+00:00,2025-01-05 04:00:00+00:00,2025-01-05 01:50:00+00:00,98760.9,98076.4,684.5,True,RECLAIM_ABOVE_L,2025-01-05 02:00:00+00:00,0.11000730460188218,10.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
reference_validation,BULL,08-12,2025-01-06 08:00:00+00:00,2025-01-06 12:00:00+00:00,2025-01-06 09:00:00+00:00,99886.7,99005.0,881.6999999999971,True,RECLAIM_ABOVE_L,2025-01-06 09:05:00+00:00,0.043325394124982666,5.0,True,0.0,False,,False,,False,,False,,False,,False,,False,,False,
reference_validation,SIDEWAYS,16-20,2025-01-07 16:00:00+00:00,2025-01-07 20:00:00+00:00,2025-01-07 18:30:00+00:00,100914.2,97100.0,3814.199999999997,True,RECLAIM_ABOVE_L,2025-01-07 19:15:00+00:00,0.1365948298463637,45.0,True,0.0,True,0.0,True,5.0,True,10.0,False,,False,,False,,False,,False,
reference_validation,BULL,04-08,2025-01-25 04:00:00+00:00,2025-01-25 08:00:00+00:00,2025-01-25 06:35:00+00:00,105234.5,104310.0,924.5,True,RECLAIM_ABOVE_L,2025-01-25 06:45:00+00:00,0.11898323418063818,10.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
reference_validation,BULL,08-12,2025-01-26 08:00:00+00:00,2025-01-26 12:00:00+00:00,2025-01-26 09:10:00+00:00,105496.9,104905.3,591.5999999999913,True,RECLAIM_ABOVE_L,2025-01-26 09:15:00+00:00,0.018255578093311478,5.0,False,,False,,False,,False,,False,,False,,False,,False,,False,
reference_validation,BEAR,12-16,2025-02-02 12:00:00+00:00,2025-02-02 16:00:00+00:00,2025-02-02 12:50:00+00:00,100071.0,98550.0,1521.0,True,RECLAIM_ABOVE_L,2025-02-02 13:20:00+00:00,0.2958579881656805,30.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,5.0,False,,False,
reference_validation,BEAR,00-04,2025-02-03 00:00:00+00:00,2025-02-03 04:00:00+00:00,2025-02-03 01:10:00+00:00,98594.9,96029.6,2565.2999999999884,True,BLOCK_END,2025-02-03 04:00:00+00:00,1.9098351070050386,,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,5.0,True,10.0,True,25.0
reference_validation,BEAR,12-16,2025-02-03 12:00:00+00:00,2025-02-03 16:00:00+00:00,2025-02-03 13:25:00+00:00,95891.9,94716.5,1175.3999999999942,True,RECLAIM_ABOVE_L,2025-02-03 13:35:00+00:00,0.32354942998128705,10.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,
reference_validation,SIDEWAYS,20-00,2025-02-21 20:00:00+00:00,2025-02-22 00:00:00+00:00,2025-02-21 20:55:00+00:00,98720.0,95201.2,3518.800000000003,True,RECLAIM_ABOVE_L,2025-02-21 21:15:00+00:00,0.10537683301125457,20.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
reference_validation,BEAR,08-12,2025-02-23 08:00:00+00:00,2025-02-23 12:00:00+00:00,2025-02-23 11:45:00+00:00,96504.1,96102.2,401.90000000000873,True,BLOCK_END,2025-02-23 12:00:00+00:00,0.17964667827816752,,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,False,,False,,False,,False,
reference_validation,BEAR,04-08,2025-02-24 04:00:00+00:00,2025-02-24 08:00:00+00:00,2025-02-24 04:55:00+00:00,96470.0,95263.0,1207.0,True,RECLAIM_ABOVE_L,2025-02-24 05:10:00+00:00,0.06213753106876554,15.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
reference_validation,BEAR,08-12,2025-02-25 08:00:00+00:00,2025-02-25 12:00:00+00:00,2025-02-25 10:45:00+00:00,92287.0,88131.6,4155.399999999994,True,RECLAIM_ABOVE_L,2025-02-25 11:00:00+00:00,0.09606776724262699,15.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,
reference_validation,BEAR,12-16,2025-02-27 12:00:00+00:00,2025-02-27 16:00:00+00:00,2025-02-27 14:45:00+00:00,87066.0,85827.1,1238.8999999999942,True,RECLAIM_ABOVE_L,2025-02-27 15:40:00+00:00,0.98321091290662,55.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0
reference_validation,BULL,04-08,2025-03-15 04:00:00+00:00,2025-03-15 08:00:00+00:00,2025-03-15 07:55:00+00:00,84625.0,83915.4,709.6000000000058,True,BLOCK_END,2025-03-15 08:00:00+00:00,0.1668545659526398,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,
reference_validation,BULL,08-12,2025-03-16 08:00:00+00:00,2025-03-16 12:00:00+00:00,2025-03-16 10:20:00+00:00,84382.2,83924.4,457.8000000000029,True,BLOCK_END,2025-03-16 12:00:00+00:00,3.475316732197444,,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0
reference_validation,BEAR,20-00,2025-03-22 20:00:00+00:00,2025-03-23 00:00:00+00:00,2025-03-22 21:20:00+00:00,84292.0,84021.1,270.8999999999942,True,RECLAIM_ABOVE_L,2025-03-22 22:20:00+00:00,0.35105204872649637,60.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,15.0,True,15.0,True,20.0,False,
reference_validation,BULL,00-04,2025-03-25 00:00:00+00:00,2025-03-25 04:00:00+00:00,2025-03-25 02:05:00+00:00,88438.5,87010.0,1428.5,True,RECLAIM_ABOVE_L,2025-03-25 02:20:00+00:00,0.1318165908295435,15.0,True,0.0,True,0.0,True,0.0,True,5.0,False,,False,,False,,False,,False,
reference_validation,BEAR,16-20,2025-03-29 16:00:00+00:00,2025-03-29 20:00:00+00:00,2025-03-29 17:45:00+00:00,82839.9,82104.0,735.8999999999942,True,RECLAIM_ABOVE_L,2025-03-29 17:50:00+00:00,0.005027857045790351,5.0,False,,False,,False,,False,,False,,False,,False,,False,,False,
reference_validation,BEAR,04-08,2025-04-07 04:00:00+00:00,2025-04-07 08:00:00+00:00,2025-04-07 04:35:00+00:00,79311.5,77311.0,2000.5,True,RECLAIM_ABOVE_L,2025-04-07 05:20:00+00:00,0.34986253436640546,45.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,False,,False,
reference_validation,BULL,00-04,2025-04-24 00:00:00+00:00,2025-04-24 04:00:00+00:00,2025-04-24 02:50:00+00:00,93869.9,93181.8,688.0999999999913,True,RECLAIM_ABOVE_L,2025-04-24 03:10:00+00:00,0.2973405028339027,20.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,5.0,True,5.0,False,,False,
reference_validation,BULL,04-08,2025-04-26 04:00:00+00:00,2025-04-26 08:00:00+00:00,2025-04-26 05:10:00+00:00,95157.1,94500.5,656.6000000000058,True,RECLAIM_ABOVE_L,2025-04-26 05:20:00+00:00,0.0731038684130362,10.0,True,0.0,True,0.0,False,,False,,False,,False,,False,,False,,False,
reference_validation,BULL,04-08,2025-04-27 04:00:00+00:00,2025-04-27 08:00:00+00:00,2025-04-27 05:15:00+00:00,95280.5,94000.0,1280.5,True,RECLAIM_ABOVE_L,2025-04-27 05:20:00+00:00,0.00788754392815761,5.0,False,,False,,False,,False,,False,,False,,False,,False,,False,
reference_validation,BULL,12-16,2025-04-29 12:00:00+00:00,2025-04-29 16:00:00+00:00,2025-04-29 13:40:00+00:00,95264.9,94700.1,564.7999999999884,True,RECLAIM_ABOVE_L,2025-04-29 13:45:00+00:00,0.14252832861190096,5.0,True,0.0,True,0.0,True,0.0,True,0.0,False,,False,,False,,False,,False,
